year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
21,3070-2521,3070,77.45,6.43,8.7,28.62,1104
21,3070-2523,3070,86.51,2.65,5.18,15.06,830
21,3070-2529,3070,79.92,4.57,7.55,33.2,503
21,3070-2533,3070,82.17,4.06,7.83,23.04,690
21,3070-2537,3070,80.58,4.26,7.89,17.67,798
21,3070-2538,3070,86.52,2.14,8.01,15.62,749
21,3070-2539,3070,69.58,8.28,9.49,24.85,664
21,3070-2542,3070,85.0,3.23,7.23,20.65,1453
21,3070-2547,3070,80.07,6.37,8.66,33.01,612
21,3115-2543,3115,90.19,0.88,4.2,27.15,571
21,3115-2563,3115,90.04,1.2,4.78,32.67,251
21,3115-2564,3115,94.68,0.86,2.06,19.21,583
21,3115-2565,3115,92.47,0.43,2.83,22.52,1168
21,3115-2566,3115,91.83,0.16,4.41,25.65,612
21,3115-2567,3115,91.16,0.92,4.6,29.65,543
21,3125-2577,3125,90.76,0.21,3.7,35.93,487
21,3125-2579,3125,90.75,1.14,3.13,36.27,703
21,3125-2581,3125,91.28,0.0,4.07,26.74,172
21,3125-2588,3125,87.91,0.41,3.69,29.1,488
21,3125-2593,3125,90.08,0.4,2.83,46.76,494
21,3125-2595,3125,92.25,0.48,3.32,29.07,1445
21,3125-2597,3125,90.14,1.06,1.06,44.37,284
21,3125-2609,3125,90.71,2.48,1.86,39.63,323
21,3135-2558,3135,84.33,2.99,4.84,26.5,702
21,3135-2559,3135,80.23,8.75,3.5,23.89,971
21,3135-2561,3135,69.92,13.39,6.61,31.24,605
21,3135-2568,3135,85.71,2.86,4.76,14.29,105
21,3135-2569,3135,78.94,8.67,5.03,22.08,1372
21,3135-2570,3135,74.44,8.27,7.82,20.9,665
21,3145-2582,3145,96.96,0.38,1.9,32.7,263
21,3145-2585,3145,96.46,0.0,1.77,28.61,395
21,3145-2586,3145,94.12,0.2,3.65,33.27,493
21,3160-2611,3160,94.05,0.27,2.97,24.59,370
21,3160-2613,3160,96.02,0.0,1.99,18.75,352
21,3180-2621,3180,95.81,1.05,1.05,44.5,382
21,3180-2625,3180,93.45,0.42,2.33,44.4,473
21,3180-2629,3180,93.32,0.73,2.76,36.28,689
21,3180-2633,3180,94.38,0.7,2.28,43.23,569
21,3190-2640,3190,87.77,0.55,5.77,40.38,728
21,3190-2643,3190,88.54,0.0,4.17,44.01,384
21,3190-2645,3190,86.4,0.31,7.42,49.92,647
21,3190-2649,3190,92.78,0.0,0.0,45.36,97
21,3190-2653,3190,86.47,0.0,5.26,72.93,133
21,3190-2663,3190,89.04,0.67,4.03,48.1,447
21,3190-2667,3190,94.46,0.33,1.3,47.88,307
21,3190-2670,3190,93.77,0.62,2.49,39.25,321
21,3295-2682,3295,92.24,1.72,1.94,20.47,464
21,3295-2684,3295,89.32,2.97,2.67,18.99,337
21,3295-2685,3295,97.18,0.0,1.41,27.23,213
21,3295-2725,3295,93.0,1.33,1.67,21.0,300
21,3295-2731,3295,94.5,0.17,1.55,16.49,582
21,3305-2706,3305,74.52,10.02,7.56,23.55,569
21,3305-2707,3305,65.71,16.19,8.57,28.57,105
21,3305-2709,3305,70.79,13.76,7.07,23.7,2886
21,3305-2711,3305,71.84,12.48,7.49,19.43,561
21,3305-2713,3305,72.79,11.21,7.27,25.75,963
21,3305-2714,3305,66.91,13.92,6.87,27.12,553
21,3305-2718,3305,75.38,9.54,6.87,24.81,524
21,3305-2720,3305,66.64,17.71,6.47,25.94,1361
21,3305-2723,3305,72.42,13.13,7.13,21.39,533
21,3305-2727,3305,63.01,15.48,7.9,29.97,911
21,3305-2744,3305,70.25,14.68,6.07,26.61,511
21,3315-2726,3315,73.79,9.46,7.16,28.52,782
21,3315-2728,3315,59.07,18.27,10.64,35.04,799
21,3315-2729,3315,61.02,17.32,11.02,38.06,762
21,3315-2730,3315,58.81,18.83,10.94,33.54,823
21,3315-2733,3315,43.52,25.18,10.76,43.52,409
21,3315-2734,3315,59.89,15.38,13.46,42.86,364
21,3315-2735,3315,57.17,22.25,7.48,30.35,481
21,3315-2736,3315,59.49,16.28,10.64,32.69,780
21,3315-2737,3315,61.2,17.28,10.37,29.37,3201
21,3315-2738,3315,59.34,18.83,9.13,38.8,701
21,3315-2739,3315,60.61,15.15,12.37,36.62,396
21,3315-2740,3315,58.9,16.74,8.9,35.38,472
21,3325-2721,3325,90.21,1.6,4.09,33.81,562
21,3325-2741,3325,92.32,1.89,1.48,23.85,742
21,3325-2743,3325,89.3,1.66,5.35,31.85,785
21,3325-2745,3325,89.89,1.91,3.01,36.89,366
21,3330-2748,3330,73.83,9.23,7.27,31.05,921
21,3330-2749,3330,82.22,3.99,5.93,23.02,1755
21,3330-2750,3330,82.22,4.61,5.65,27.6,1344
21,3330-2751,3330,84.59,4.22,3.67,24.95,545
21,3330-2753,3330,85.28,1.23,4.29,18.4,163
21,3330-2761,3330,89.85,0.75,4.7,31.2,532
21,3330-2763,3330,72.64,9.2,8.25,38.68,424
21,3330-3331,3330,80.0,10.0,10.0,40.0,10
21,3335-2672,3335,98.11,0.0,1.89,22.64,53
21,3335-2675,3335,92.42,1.21,1.52,34.55,330
21,3335-2677,3335,95.86,0.0,1.5,30.45,266
21,3335-2687,3335,93.08,1.03,2.56,28.46,390
21,3335-2692,3335,93.15,0.6,2.22,23.79,496
21,3405-2801,3405,93.88,0.0,2.04,32.31,294
21,3405-2803,3405,94.77,0.0,1.54,43.38,325
21,3415-2773,3415,95.88,0.0,1.83,38.9,437
21,3415-2777,3415,93.73,0.7,3.14,51.22,287
21,3435-2815,3435,93.1,0.34,2.53,39.9,594
21,3435-2817,3435,94.26,0.48,1.91,27.75,418
21,3435-2819,3435,95.68,0.31,2.47,37.65,324
21,3445-2825,3445,90.22,0.88,3.85,47.03,910
21,3445-2829,3445,87.08,2.67,4.45,56.35,449
21,3445-2832,3445,80.5,4.02,8.36,78.02,323
21,3445-2847,3445,84.11,1.56,4.98,73.52,321
21,3445-2849,3445,90.88,1.82,2.19,37.23,274
21,3445-2853,3445,91.36,1.23,3.7,71.6,81
21,3445-2861,3445,90.14,0.34,2.04,29.93,294
21,3445-2865,3445,86.62,1.67,5.02,73.91,299
21,3455-2869,3455,95.2,0.0,0.56,48.02,354
21,3455-2870,3455,92.78,0.27,2.94,59.89,374
21,3455-2887,3455,93.98,1.43,1.15,52.15,349
21,3460-2894,3460,68.01,10.37,6.63,51.87,347
21,3460-2895,3460,65.46,14.12,5.92,65.46,524
21,3460-2896,3460,64.81,11.14,7.09,61.77,395
21,3470-2897,3470,87.27,1.01,6.53,23.28,597
21,3470-2904,3470,92.38,1.71,1.56,22.55,643
21,3470-2905,3470,88.19,2.43,2.78,51.39,288
21,3470-2907,3470,88.4,2.05,4.78,24.91,293
21,3480-2909,3480,92.41,1.19,2.53,39.58,672
21,3480-2914,3480,91.84,0.79,3.68,37.37,380
21,3480-2919,3480,91.7,0.85,2.55,34.26,470
21,3490-2921,3490,87.05,3.51,2.54,24.21,826
21,3490-2922,3490,85.65,3.39,3.06,30.97,620
21,3490-2923,3490,84.96,3.25,4.27,33.85,585
21,3490-2935,3490,82.62,2.87,5.02,35.13,558
21,3500-2943,3500,42.49,30.05,4.4,76.17,386
21,3500-2945,3500,55.97,22.01,9.7,83.21,268
21,3500-2947,3500,62.38,14.08,8.5,60.19,412
21,3500-2951,3500,54.82,25.38,6.09,89.34,197
21,3500-2955,3500,60.56,17.76,7.29,59.07,535
21,3500-2961,3500,51.52,25.51,6.59,86.66,592
21,3500-2963,3500,58.62,18.97,9.36,73.4,406
21,3500-2969,3500,60.61,21.23,4.95,73.35,424
21,3500-2993,3500,63.81,13.43,4.85,86.57,268
21,3500-3005,3500,61.26,10.73,9.16,51.83,382
21,3500-3013,3500,64.56,16.51,6.7,49.3,1775
21,3625-3021,3625,94.21,0.0,2.89,41.48,311
21,3625-3025,3625,94.68,0.18,3.55,49.29,564
21,3625-3029,3625,95.07,0.23,2.58,25.35,426
21,3625-3035,3625,92.17,0.71,4.27,44.48,281
21,3625-3061,3625,92.12,0.64,3.22,46.62,622
21,3625-3065,3625,91.95,0.27,4.6,36.67,1478
21,3625-3077,3625,89.23,1.54,4.18,54.51,455
21,3625-3078,3625,100.0,0.0,0.0,46.27,67
21,3625-3081,3625,87.46,1.71,5.7,74.36,351
21,3625-3086,3625,91.23,0.24,5.21,60.66,422
21,3640-3093,3640,89.0,0.0,2.0,100.0,100
21,3640-3095,3640,98.59,0.0,0.0,98.59,71
21,3675-3105,3675,94.41,0.0,0.7,34.27,143
21,3675-3133,3675,63.65,0.59,31.86,46.88,1538
21,3675-3135,3675,30.49,2.65,64.06,67.6,679
21,3675-3138,3675,56.36,1.0,38.07,59.93,1203
21,3675-3141,3675,78.02,1.24,14.24,41.49,323
21,3675-3153,3675,47.03,1.07,48.4,60.58,657
21,3675-3157,3675,63.98,1.4,28.42,59.63,644
21,3695-3107,3695,93.31,0.0,2.91,37.21,344
21,3695-3126,3695,97.07,0.0,1.95,31.05,512
21,3695-3129,3695,94.62,0.16,2.37,46.36,632
21,3710-3121,3710,91.96,1.34,2.68,48.66,224
21,3710-3122,3710,92.24,0.0,6.47,65.95,232
21,3785-3181,3785,87.76,0.1,10.48,36.04,1021
21,3785-3183,3785,85.32,0.26,12.3,40.48,756
21,3785-3184,3785,77.98,0.34,19.5,45.04,595
21,3785-3197,3785,89.27,0.0,8.76,50.56,354
21,3785-3198,3785,83.53,0.2,14.09,41.67,504
21,3815-3201,3815,82.46,0.0,14.52,36.9,496
21,3815-3205,3815,82.9,0.97,12.58,48.39,310
21,3815-3213,3815,83.82,0.32,12.94,45.95,309
21,3815-3221,3815,83.52,0.27,13.74,43.96,364
21,3945-3239,3945,89.23,0.22,8.84,43.91,1346
21,3945-3241,3945,95.54,0.74,2.23,35.69,269
21,3945-3247,3945,96.02,0.0,0.0,54.42,226
21,3945-3273,3945,85.36,0.57,10.65,52.09,526
21,3945-3287,3945,89.64,0.48,8.67,49.16,415
21,3945-3289,3945,92.02,0.42,4.2,67.23,238
21,3995-3301,3995,100.0,0.0,0.0,73.33,120
21,3995-3309,3995,89.46,1.41,4.37,39.07,778
21,3995-3313,3995,87.47,1.72,5.16,48.53,814
21,3995-3321,3995,90.2,0.98,2.45,58.82,204
21,3995-3329,3995,87.58,0.65,5.23,38.24,306
21,3995-3333,3995,87.14,1.19,5.48,60.24,420
21,3995-3358,3995,87.0,4.0,4.0,66.0,100
21,4000-3337,4000,90.48,0.53,4.23,46.3,378
21,4000-3341,4000,87.94,1.7,7.42,60.28,647
21,4000-3343,4000,90.82,0.0,6.23,53.77,305
21,4015-3345,4015,89.42,0.17,7.39,48.93,1163
21,4015-3349,4015,77.69,0.52,19.42,71.65,381
21,4015-3357,4015,92.31,0.0,4.68,58.53,299
21,4015-3361,4015,95.42,0.42,2.5,57.08,240
21,4015-3385,4015,93.94,0.67,4.04,56.57,297
21,4015-3389,4015,94.85,0.61,3.03,59.7,330
21,4015-3393,4015,89.63,0.15,7.59,54.18,646
21,4015-3397,4015,89.18,0.97,6.14,62.52,619
21,4145-3401,4145,52.18,5.87,5.54,46.98,596
21,4145-3421,4145,73.71,4.27,6.66,39.91,2012
21,4145-3422,4145,61.55,8.07,6.28,45.63,892
21,4145-3423,4145,70.31,6.25,10.94,42.97,128
21,4145-3425,4145,87.27,0.69,6.25,44.44,432
21,4145-3427,4145,70.75,5.48,6.07,48.82,1696
21,4145-3429,4145,82.59,2.82,5.41,53.88,425
21,4145-3430,4145,74.59,4.53,9.34,51.92,728
21,4205-3434,4205,79.25,7.45,3.98,22.86,805
21,4205-3435,4205,82.01,1.85,3.84,8.2,756
21,4205-3437,4205,84.07,3.12,5.07,16.27,2624
21,4205-3438,4205,89.5,0.81,3.39,13.89,619
21,4205-3439,4205,74.16,5.11,4.17,18.57,743
21,4205-3440,4205,74.67,1.96,8.01,28.1,612
21,4205-3441,4205,83.26,2.64,4.49,13.22,1135
21,4205-3443,4205,83.5,3.3,5.2,24.0,1000
21,4205-3444,4205,88.72,2.26,2.71,26.77,665
21,4215-3447,4215,92.61,0.0,4.35,60.0,230
21,4215-3449,4215,83.42,0.52,10.88,68.91,193
21,4215-3452,4215,86.67,0.24,10.71,69.05,420
21,4225-3413,4225,88.11,2.13,2.74,38.72,328
21,4225-3433,4225,95.97,0.0,0.0,23.39,124
21,4225-3445,4225,86.22,1.77,6.07,32.93,1582
21,4225-3457,4225,85.25,2.12,6.62,40.12,800
21,4225-3458,4225,83.71,1.48,7.27,43.34,743
21,4225-3461,4225,78.73,4.3,9.05,58.37,442
21,4225-3465,4225,87.68,0.72,3.62,47.46,276
21,4225-3467,4225,88.96,0.97,4.87,41.56,616
21,4245-3473,4245,78.34,4.1,9.68,39.05,1219
21,4245-3475,4245,75.05,4.91,9.29,50.1,958
21,4245-3477,4245,64.74,6.05,10.83,71.03,397
21,4245-3479,4245,76.03,3.1,6.82,33.47,484
21,4245-3481,4245,75.13,4.71,10.21,67.8,382
21,4245-3483,4245,73.6,5.81,10.67,47.94,534
21,4255-3409,4255,94.17,0.43,3.02,33.91,463
21,4255-3411,4255,93.97,0.7,2.09,32.71,431
21,4255-3418,4255,95.16,0.46,3.0,37.33,434
21,4255-3419,4255,96.07,0.34,1.71,28.38,585
21,4315-3521,4315,92.36,1.09,4.36,55.27,275
21,4315-3537,4315,94.61,0.0,4.41,55.39,612
21,4315-3545,4315,91.76,1.06,5.59,57.18,376
21,4325-3489,4325,97.28,0.3,1.06,37.82,661
21,4325-3490,4325,96.74,0.17,1.2,28.64,583
21,4335-3509,4335,90.64,0.64,1.91,38.51,470
21,4335-3553,4335,85.39,2.57,5.62,49.28,623
21,4335-3557,4335,89.06,2.6,3.3,55.03,576
21,4335-3573,4335,87.06,0.59,2.94,75.88,170
21,4335-3577,4335,81.57,5.69,6.5,67.75,369
21,4335-3581,4335,88.02,3.59,3.29,60.18,334
21,4335-4319,4335,86.63,4.28,4.28,64.17,187
21,4345-3625,4345,91.39,1.39,4.72,46.94,360
21,4345-3630,4345,86.68,1.16,9.27,46.91,518
21,4345-3635,4345,82.49,0.6,13.28,51.51,497
21,4345-3637,4345,87.5,1.37,8.98,49.8,512
21,4345-3639,4345,84.62,0.53,11.17,38.25,949
21,4415-3589,4415,74.09,1.82,21.53,63.87,274
21,4415-3607,4415,63.2,2.42,29.55,53.16,538
21,4415-3608,4415,77.92,2.87,13.47,34.66,453
21,4415-3610,4415,60.69,3.05,28.51,51.73,491
21,4415-3613,4415,63.58,0.43,33.19,59.05,464
21,4415-3647,4415,70.25,1.89,23.27,40.78,2067
21,4415-3653,4415,75.93,1.69,16.78,38.98,590
21,4415-3661,4415,71.06,3.24,21.53,50.0,432
21,4415-3665,4415,67.44,2.11,23.47,50.32,473
21,4415-3673,4415,75.05,1.2,18.56,41.92,501
21,4415-3677,4415,76.07,1.75,14.59,41.05,514
21,4445-2139,4445,77.81,0.52,20.63,53.52,383
21,4445-3602,4445,83.19,0.18,14.01,49.91,571
21,4445-3603,4445,86.62,0.0,12.21,57.28,426
21,4445-3619,4445,76.5,0.0,21.82,55.64,417
21,4455-3642,4455,91.03,0.26,6.33,54.09,379
21,4455-9173,4455,96.48,0.7,1.41,41.2,284
21,4455-9191,4455,92.04,1.33,4.81,34.99,603
21,4515-3686,4515,94.0,0.43,4.07,41.54,467
21,4515-3688,4515,91.03,0.45,5.38,48.43,446
21,4515-3690,4515,90.89,0.96,4.56,29.74,417
21,4525-3697,4525,92.08,0.41,5.33,27.73,732
21,4525-3698,4525,94.06,0.0,3.5,37.41,286
21,4525-3702,4525,97.3,0.0,1.89,26.49,370
21,4525-3704,4525,95.93,0.25,1.78,20.1,393
21,4525-3714,4525,95.59,0.28,3.03,21.49,363
21,4535-3730,4535,72.98,0.47,21.99,41.29,855
21,4535-3732,4535,73.38,0.32,21.1,53.9,308
21,4535-3739,4535,75.22,0.44,19.69,48.67,452
21,4535-3742,4535,94.12,0.0,5.88,29.41,17
21,4535-3746,4535,90.91,0.0,0.0,36.36,11
21,4580-3781,4580,79.21,1.04,15.59,30.35,481
21,4580-3782,4580,72.45,4.77,18.22,12.15,461
21,4580-3784,4580,74.17,4.18,16.36,20.54,813
21,4580-3785,4580,79.28,2.94,12.03,17.38,748
21,4590-3791,4590,40.72,12.18,40.12,68.66,501
21,4590-3797,4590,40.17,10.8,41.55,82.83,361
21,4590-3801,4590,35.64,8.72,47.18,74.36,390
21,4590-3805,4590,35.74,5.11,50.45,73.57,333
21,4600-3809,4600,9.64,65.58,18.84,59.2,2022
21,4600-3811,4600,11.1,65.27,18.33,62.22,982
21,4600-3813,4600,9.73,62.73,20.66,69.18,915
21,4600-3821,4600,7.88,63.69,20.54,78.84,482
21,4600-3822,4600,13.58,57.0,22.43,60.08,486
21,4600-3826,4600,4.76,74.36,13.55,79.49,273
21,4600-3827,4600,29.26,35.69,25.08,50.48,311
21,4600-3829,4600,17.0,51.9,22.78,64.74,553
21,4615-3831,4615,62.11,9.47,19.47,28.29,760
21,4615-3833,4615,68.41,7.67,17.29,22.12,3273
21,4615-3837,4615,75.85,3.56,16.15,13.93,675
21,4615-3838,4615,73.23,6.34,16.56,20.81,1057
21,4615-3839,4615,69.56,2.89,23.31,20.23,519
21,4615-3840,4615,60.99,7.65,22.75,21.99,523
21,4615-3841,4615,64.14,5.99,23.66,25.87,951
21,4615-3843,4615,59.4,5.87,24.33,28.52,596
21,4615-4349,4615,59.81,9.33,22.67,35.81,525
21,4615-4351,4615,60.44,7.78,23.56,34.0,450
21,4645-3753,4645,85.21,0.39,10.85,30.37,507
21,4645-3845,4645,87.14,0.26,11.02,22.05,381
21,4645-3848,4645,87.61,0.21,9.66,30.67,476
21,4645-3851,4645,83.26,0.98,12.8,28.83,711
21,4645-3865,4645,85.82,0.82,10.61,25.53,1093
21,4650-3869,4650,29.8,43.72,21.03,82.75,661
21,4650-3885,4650,42.07,19.87,31.08,91.33,473
21,4650-3893,4650,36.86,26.27,27.45,82.35,510
21,4660-3761,4660,78.73,2.18,13.36,21.91,1100
21,4660-3769,4660,83.64,0.23,10.83,34.1,434
21,4660-3773,4660,78.96,2.28,13.54,10.77,613
21,4660-3854,4660,71.95,4.07,18.42,16.49,467
21,4660-3901,4660,76.56,3.54,13.61,19.39,2940
21,4660-3903,4660,78.75,1.83,13.91,14.37,654
21,4660-3905,4660,70.94,2.89,16.79,34.66,554
21,4660-3907,4660,74.31,3.7,16.64,19.04,541
21,4660-3913,4660,72.64,2.36,17.91,28.94,508
21,4660-3915,4660,72.93,4.46,17.62,23.14,942
21,4670-3924,4670,1.72,42.66,53.53,79.71,1104
21,4670-3937,4670,1.18,52.35,43.53,77.65,170
21,4670-3941,4670,4.49,28.68,65.59,82.54,401
21,4670-3945,4670,2.06,76.4,18.88,89.38,339
21,4670-3953,4670,2.79,34.57,59.85,85.87,538
21,4670-3961,4670,1.85,60.89,34.13,83.03,542
21,4670-3963,4670,1.78,47.59,47.24,83.78,561
21,4680-3965,4680,42.52,14.08,39.59,70.23,682
21,4680-3973,4680,36.02,10.17,47.88,85.17,236
21,4680-3975,4680,40.93,9.27,41.31,81.47,259
21,4690-4053,4690,1.26,90.91,4.8,100.0,396
21,4690-4057,4690,0.0,97.27,1.02,100.0,293
21,4690-4061,4690,0.53,94.44,3.44,100.0,378
21,4690-4086,4690,0.64,92.74,4.7,100.0,468
21,4690-4105,4690,1.75,88.69,5.07,100.0,513
21,4690-4155,4690,3.09,87.64,5.98,100.0,518
21,4690-4163,4690,1.01,90.86,3.1,100.0,1193
21,4690-4169,4690,0.36,93.31,3.98,100.0,553
21,4690-4178,4690,0.87,92.14,3.28,100.0,458
21,4700-4171,4700,46.14,20.68,27.27,47.5,440
21,4700-4173,4700,47.98,21.29,27.14,44.23,667
21,4700-4177,4700,44.18,22.89,26.51,47.19,498
21,4700-4189,4700,45.87,18.93,29.13,47.33,412
21,4710-4411,4710,12.84,10.85,72.89,79.27,1254
21,4710-4413,4710,14.9,40.47,40.2,77.79,1490
21,4710-4415,4710,3.03,49.72,43.21,78.79,891
21,4710-4417,4710,15.0,40.0,40.08,74.11,1240
21,4710-4422,4710,13.68,40.85,39.83,80.51,585
21,4710-4425,4710,5.61,49.09,41.25,83.81,766
21,4710-4433,4710,11.9,37.84,45.24,80.7,798
21,4710-4449,4710,14.95,29.21,50.69,79.55,582
21,4710-4451,4710,17.76,8.11,69.11,71.81,259
21,4710-4453,4710,16.49,26.29,50.17,79.55,582
21,4710-4455,4710,8.79,17.31,67.45,83.52,728
21,4710-4457,4710,16.56,39.07,40.34,69.21,471
21,4710-4459,4710,8.98,53.52,28.91,71.09,256
21,4710-4463,4710,12.85,15.02,67.39,86.76,506
21,4710-4465,4710,2.05,64.96,27.86,89.06,585
21,4710-4469,4710,14.53,31.45,48.16,79.61,461
21,4710-4479,4710,6.65,42.94,44.88,87.53,361
21,4710-4484,4710,13.09,49.69,33.33,87.32,489
21,4720-4281,4720,54.48,7.63,34.02,35.44,1061
21,4720-4283,4720,51.61,10.53,32.89,40.5,684
21,4720-4285,4720,48.56,9.19,40.16,47.51,381
21,4720-4290,4720,53.07,7.94,34.3,49.1,277
21,4720-4301,4720,60.89,5.94,28.22,37.38,404
21,4720-4303,4720,37.86,21.79,34.64,41.79,280
21,4730-4305,4730,61.74,7.98,27.11,46.01,1265
21,4730-4309,4730,62.82,7.67,24.89,50.11,952
21,4730-4311,4730,59.8,10.13,24.51,49.35,306
21,4730-4317,4730,60.99,13.68,21.97,47.76,446
21,4730-4325,4730,69.69,7.72,17.57,59.85,518
21,4730-4327,4730,65.62,6.25,22.92,41.04,480
21,4740-4332,4740,52.14,10.2,25.63,19.46,1588
21,4740-4333,4740,49.94,9.3,27.69,20.49,903
21,4740-4337,4740,47.37,9.36,30.21,27.29,513
21,4740-4341,4740,56.51,7.51,30.02,22.52,453
21,4740-4343,4740,56.65,6.5,22.21,10.27,662
21,4760-4353,4760,21.6,4.12,71.6,61.93,486
21,4760-4356,4760,17.1,5.58,76.21,68.4,269
21,4760-4361,4760,17.33,2.58,77.05,63.23,427
21,4805-4679,4805,92.05,0.0,3.97,42.72,302
21,4805-4689,4805,85.67,0.61,9.62,30.09,977
21,4805-4693,4805,78.21,0.73,17.19,51.09,413
21,4805-7345,4805,86.96,0.57,8.45,35.53,698
21,4805-7349,4805,91.16,0.65,4.74,27.16,464
21,4860-4699,4860,87.91,1.32,4.84,34.73,455
21,4860-4701,4860,85.68,1.7,5.34,31.31,412
21,4915-4692,4915,98.11,0.94,0.94,31.13,106
21,4915-4696,4915,89.79,0.43,6.38,41.28,235
21,4925-4373,4925,46.21,38.62,7.24,71.72,290
21,4925-4713,4925,57.93,22.26,9.15,85.06,328
21,4925-4788,4925,35.06,42.72,12.1,83.46,405
21,4925-4789,4925,46.17,33.01,11.48,74.64,418
21,4925-4795,4925,42.56,35.83,10.19,74.49,1560
21,4925-4805,4925,40.5,41.06,8.66,79.05,358
21,4925-4811,4925,19.4,52.66,10.39,92.15,433
21,4925-4821,4925,44.53,33.08,9.45,79.1,402
21,4925-4825,4925,50.41,24.93,12.88,81.64,365
21,4925-4833,4925,41.03,36.78,12.16,87.23,329
21,4925-6829,4925,44.76,34.03,10.49,86.95,429
21,4940-4734,4940,87.97,0.67,8.24,30.73,449
21,4940-4737,4940,88.36,0.21,8.73,27.86,481
21,4945-4707,4945,75.85,1.7,14.29,58.5,294
21,4945-4717,4945,71.94,3.14,16.25,51.68,923
21,4945-4721,4945,83.85,1.86,5.59,64.6,161
21,4945-4727,4945,85.12,3.11,9.0,33.56,289
21,4945-4741,4945,75.69,3.44,15.96,43.2,1773
21,4945-4742,4945,74.22,3.11,15.35,56.57,997
21,4945-4749,4945,59.77,1.17,29.74,65.89,343
21,4945-4753,4945,84.43,1.1,7.89,30.04,456
21,4945-4757,4945,69.18,3.77,20.44,54.4,318
21,4945-4767,4945,73.81,3.74,10.88,65.65,294
21,4945-4773,4945,70.17,1.42,18.75,66.48,352
21,5075-4864,5075,90.38,0.32,3.85,42.95,312
21,5075-4885,5075,94.42,0.54,1.8,47.84,556
21,5075-4889,5075,92.89,0.41,3.46,50.61,492
21,5075-4905,5075,92.8,0.58,3.31,54.47,514
21,5075-4909,5075,91.53,0.55,2.73,64.75,366
21,5075-4911,5075,93.89,0.34,2.65,42.87,1472
21,5075-4932,5075,90.61,0.8,4.14,53.5,628
21,5085-4861,5085,93.39,0.0,4.2,62.16,333
21,5085-4863,5085,93.9,0.58,3.2,53.78,344
21,5085-4924,5085,92.45,0.0,3.23,57.14,371
21,5085-4925,5085,93.81,0.0,2.21,40.71,452
21,5245-5005,5245,90.08,0.66,4.1,39.68,756
21,5245-5009,5245,89.89,0.85,4.87,48.23,821
21,5245-5011,5245,92.95,1.07,2.56,22.65,468
21,5245-5012,5245,91.79,2.13,1.22,29.48,329
21,5245-5025,5245,95.7,0.3,1.04,29.48,675
21,5255-4935,5255,94.24,0.54,2.68,35.88,747
21,5255-5053,5255,91.32,2.65,2.3,28.55,1394
21,5255-5057,5255,89.49,0.88,4.23,29.2,685
21,5255-5061,5255,92.57,0.72,3.11,28.62,835
21,5255-5064,5255,82.26,2.61,6.88,37.14,727
21,5265-5041,5265,90.96,0.39,5.9,47.44,763
21,5265-5065,5265,86.2,0.24,8.06,56.9,819
21,5265-5069,5265,100.0,0.0,0.0,12.5,8
21,5275-4906,5275,45.0,33.75,8.75,78.75,80
21,5275-4945,5275,54.31,22.34,15.51,68.31,1786
21,5275-4953,5275,47.29,32.51,10.84,65.52,203
21,5275-4967,5275,49.27,23.41,14.83,78.44,1025
21,5275-4977,5275,61.39,16.95,9.42,79.85,531
21,5275-5023,5275,65.27,11.38,13.77,0.0,167
21,5275-5033,5275,60.1,18.95,9.48,77.31,401
21,5275-5076,5275,52.44,21.34,15.65,73.08,1003
21,5275-5102,5275,62.7,18.16,7.42,74.02,512
21,5275-5142,5275,22.25,25.84,43.78,86.36,418
21,5275-5146,5275,53.26,20.93,11.16,80.0,430
21,5280-5149,5280,91.11,0.16,5.98,56.38,619
21,5280-5151,5280,84.63,0.71,10.17,60.05,423
21,5280-5157,5280,89.45,0.75,6.28,57.54,398
21,5300-5177,5300,59.52,18.37,16.06,52.86,1818
21,5300-5178,5300,59.62,20.35,12.72,63.43,629
21,5300-5179,5300,52.02,23.05,15.13,63.69,694
21,5300-5181,5300,60.47,17.44,13.24,58.77,1118
21,5300-5185,5300,58.7,17.83,16.3,73.7,460
21,5300-5187,5300,66.78,13.68,11.24,66.29,614
21,5300-5188,5300,74.31,11.47,5.05,65.14,218
21,5300-5189,5300,58.69,23.24,10.5,51.29,581
21,5300-5192,5300,60.93,18.91,10.08,50.23,645
21,5310-5193,5310,66.74,9.69,9.33,38.58,3064
21,5310-5194,5310,60.78,17.83,8.83,42.44,589
21,5310-5195,5310,64.76,10.3,8.93,43.45,1680
21,5310-5198,5310,61.32,8.35,9.47,51.36,623
21,5310-5200,5310,63.2,3.66,5.97,39.31,519
21,5310-5201,5310,70.19,9.06,5.66,40.38,530
21,5310-5202,5310,52.44,14.02,13.62,65.04,492
21,5310-5205,5310,56.13,3.74,7.07,38.05,481
21,5310-5207,5310,68.8,10.12,5.73,39.25,1205
21,5310-5210,5310,59.95,9.23,11.35,49.62,1181
21,5310-5317,5310,73.54,4.93,5.38,26.91,223
21,5330-5275,5330,16.54,51.34,24.7,64.11,2279
21,5330-5276,5330,23.57,43.25,25.2,53.96,2754
21,5330-5277,5330,12.9,51.77,27.39,72.61,1132
21,5330-5281,5330,7.12,68.06,18.75,86.28,576
21,5330-5283,5330,26.88,39.0,24.96,58.35,677
21,5330-5284,5330,25.49,40.58,22.96,59.61,1067
