year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
17,5300-5178,5300,73.47,10.37,8.84,72.62,588
17,5300-5179,5300,65.45,14.1,12.04,69.73,631
17,5300-5181,5300,72.24,11.68,11.36,69.77,933
17,5300-5185,5300,66.67,13.98,12.45,76.82,522
17,5300-5187,5300,82.22,3.89,9.26,67.59,540
17,5300-5188,5300,80.63,6.76,9.46,68.92,222
17,5300-5189,5300,68.44,13.12,11.72,64.22,640
17,5300-5192,5300,69.46,11.66,10.67,63.22,609
17,5310-5193,5310,76.73,6.78,7.08,33.61,2669
17,5310-5194,5310,83.33,2.48,5.63,11.71,444
17,5310-5195,5310,73.06,9.99,8.47,38.37,1251
17,5310-5197,5310,78.71,2.73,6.0,38.97,916
17,5310-5198,5310,73.83,4.36,6.21,31.88,596
17,5310-5200,5310,79.59,2.23,5.38,30.61,539
17,5310-5201,5310,85.48,2.62,5.0,30.71,420
17,5310-5202,5310,77.17,3.89,9.56,56.64,565
17,5310-5203,5310,63.78,14.73,9.19,50.26,1154
17,5310-5205,5310,68.01,4.19,6.7,31.32,597
17,5330-5275,5330,23.63,52.35,16.45,60.98,2340
17,5330-5276,5330,27.74,46.58,17.46,54.48,2469
17,5330-5277,5330,21.09,51.34,19.79,68.02,1157
17,5330-5281,5330,11.66,63.61,17.88,83.2,643
17,5330-5283,5330,34.14,29.43,25.71,58.0,700
17,5330-5284,5330,25.83,41.11,23.69,56.68,1355
17,5330-5285,5330,23.48,51.94,16.45,70.06,541
17,5330-5287,5330,57.0,26.78,5.65,24.94,814
17,5330-5289,5330,15.97,40.4,35.44,88.05,745
17,5330-5291,5330,26.98,43.7,21.65,60.99,1238
17,5330-5293,5330,18.55,48.55,26.09,80.14,690
17,5330-5294,5330,29.37,14.61,47.56,46.7,698
17,5330-5295,5330,7.41,74.37,12.59,84.74,675
17,5330-5296,5330,34.33,40.46,14.76,60.53,603
17,5330-5298,5330,16.98,68.1,8.96,75.56,536
17,5330-5299,5330,10.66,24.73,57.24,82.65,732
17,5340-5307,5340,57.63,6.32,12.13,49.24,2358
17,5340-5309,5340,54.63,6.02,14.7,58.97,2191
17,5340-5310,5340,51.39,4.99,17.56,69.87,541
17,5340-5312,5340,53.63,7.96,14.71,60.03,578
17,5340-5315,5340,50.22,5.39,19.64,66.03,1151
17,5340-5319,5340,55.99,6.16,11.81,59.15,1202
17,5340-5321,5340,35.25,4.69,14.07,72.31,661
17,5340-5322,5340,46.36,4.37,8.96,61.25,893
17,5340-5325,5340,44.42,13.43,31.12,78.67,797
17,5340-5333,5340,53.14,5.87,5.87,60.79,732
17,5340-5337,5340,42.35,7.14,17.14,77.04,980
17,5340-5338,5340,45.9,2.83,6.06,62.58,743
17,5340-5345,5340,51.48,6.07,22.79,77.87,610
17,5340-5347,5340,31.7,1.04,6.99,81.1,672
17,5340-5351,5340,17.6,13.02,28.4,87.72,676
17,5340-5366,5340,69.56,2.89,10.71,52.55,588
17,5340-5372,5340,62.91,2.65,6.62,34.04,755
17,5350-5349,5350,28.1,46.53,11.68,43.8,548
17,5350-5352,5350,3.06,46.86,44.56,84.84,653
17,5350-5353,5350,8.8,61.68,21.05,63.91,3306
17,5350-5354,5350,7.57,53.17,31.7,78.73,489
17,5350-5355,5350,6.44,59.89,26.32,78.51,870
17,5350-5356,5350,5.27,55.64,34.67,80.61,949
17,5350-5357,5350,5.54,64.68,20.78,83.24,722
17,5350-5358,5350,21.26,54.33,14.37,60.83,508
17,5350-5359,5350,4.07,55.72,35.39,79.82,664
17,5350-5360,5350,7.23,55.12,30.42,70.8,733
17,5350-5363,5350,3.89,67.06,24.32,77.03,592
17,5350-5378,5350,4.73,78.3,10.26,69.43,507
17,5350-5380,5350,15.82,60.99,12.2,53.14,828
17,5360-5361,5360,25.67,54.12,13.3,67.93,3736
17,5360-5364,5360,23.69,55.39,9.97,73.69,612
17,5360-5367,5360,11.84,68.53,12.01,79.19,591
17,5360-5368,5360,42.93,33.39,16.12,67.93,608
17,5360-5369,5360,29.72,49.02,11.28,79.39,461
17,5360-5370,5360,38.39,36.44,16.05,79.83,461
17,5360-5373,5360,32.37,48.04,9.9,59.38,485
17,5360-5375,5360,13.74,60.88,16.22,82.82,524
17,5360-5377,5360,54.16,22.18,15.16,63.77,541
17,5360-5386,5360,18.7,49.26,25.37,84.81,540
17,5360-5389,5360,7.22,66.19,16.91,83.51,485
17,5360-5391,5360,17.23,64.19,8.95,79.05,592
17,5360-5395,5360,29.66,37.31,16.51,68.5,327
17,5360-5397,5360,31.49,41.41,16.41,69.27,524
17,5360-5399,5360,20.95,55.81,12.85,77.46,568
17,5360-5401,5360,11.8,64.25,16.53,84.82,593
17,5360-5402,5360,37.9,36.21,16.95,72.27,649
17,5370-5403,5370,59.27,18.94,14.75,37.35,739
17,5370-5406,5370,29.12,45.99,11.43,47.76,735
17,5370-5418,5370,11.82,47.04,31.28,80.67,812
17,5370-5424,5370,35.02,45.17,10.14,45.32,631
17,5370-5427,5370,10.37,31.84,42.07,78.24,694
17,5370-5430,5370,34.24,35.81,19.54,61.91,701
17,5370-5434,5370,36.59,32.93,28.05,0.0,82
17,5370-5436,5370,14.45,55.77,24.46,73.76,789
17,5370-5442,5370,49.13,29.1,11.57,42.91,804
17,5370-5445,5370,17.43,41.6,28.24,73.03,786
17,5370-5448,5370,20.7,47.71,20.92,55.5,937
17,5370-5451,5370,32.69,41.76,14.85,46.31,3772
17,5375-5213,5375,34.91,34.78,23.78,67.84,3137
17,5375-5219,5375,33.31,34.12,26.04,78.12,1225
17,5375-5221,5375,25.36,44.49,22.8,75.75,1171
17,5375-5222,5375,39.36,21.12,31.93,79.21,1212
17,5375-5223,5375,50.48,6.42,37.77,77.85,826
17,5375-5227,5375,35.71,36.72,20.2,80.94,787
17,5375-5241,5375,23.62,25.18,47.96,90.53,834
17,5375-5257,5375,31.56,26.11,32.7,78.83,789
17,5375-5261,5375,32.8,25.0,33.17,87.5,808
17,5375-5265,5375,56.25,27.17,8.67,46.17,784
17,5375-5267,5375,5.95,55.41,32.82,68.73,841
17,5375-5270,5375,63.22,8.38,22.51,83.12,764
17,5375-5271,5375,49.48,36.08,6.19,59.79,97
17,5375-5273,5375,21.62,36.16,35.78,75.93,777
17,5375-5274,5375,18.88,50.39,22.14,78.12,768
17,5375-5288,5375,73.08,14.84,9.89,4.4,182
17,5375-5446,5375,34.44,38.06,17.08,65.14,720
17,5375-5447,5375,38.05,31.36,22.11,68.89,389
17,5380-5449,5380,75.55,9.38,8.32,57.11,949
17,5380-5453,5380,75.31,9.34,6.64,69.29,482
17,5380-5457,5380,75.73,6.07,7.95,70.71,478
17,5380-5461,5380,71.73,9.85,10.41,70.46,711
17,5380-5463,5380,74.54,6.78,7.39,65.09,487
17,5385-5465,5385,3.37,88.34,5.7,61.14,386
17,5385-5466,5385,3.66,83.88,9.89,71.06,273
17,5385-5469,5385,13.06,51.12,31.53,64.18,1960
17,5385-5473,5385,6.58,60.94,29.4,62.82,745
17,5385-5477,5385,9.45,63.94,21.26,60.47,635
17,5385-5483,5385,5.37,60.03,29.52,58.76,708
17,5385-5487,5385,30.46,41.78,19.41,53.64,371
17,5385-5494,5385,7.09,72.27,18.22,65.59,494
17,5385-5498,5385,9.69,71.28,12.8,59.52,289
17,5385-5509,5385,9.09,59.31,24.68,66.23,231
17,5385-5512,5385,5.57,52.32,39.01,67.8,323
17,5385-5513,5385,25.76,32.58,32.95,73.11,264
17,5385-5514,5385,26.54,55.26,10.96,74.78,456
17,5385-5515,5385,12.84,39.37,42.95,85.47,475
17,5385-5516,5385,4.84,63.44,26.88,73.12,413
17,5385-5517,5385,6.78,63.39,24.07,75.25,295
17,5385-5531,5385,51.75,16.7,22.89,74.64,485
17,5385-5534,5385,60.7,12.96,16.87,72.84,486
17,5385-5538,5385,47.93,36.41,8.29,40.09,217
17,5385-5539,5385,57.25,18.12,18.3,76.45,552
17,5385-5542,5385,4.99,79.42,10.81,83.16,481
17,5385-5543,5385,6.94,86.75,1.26,78.55,317
17,5385-5544,5385,6.2,61.24,29.84,67.83,258
17,5385-5546,5385,47.84,15.81,28.34,78.64,487
17,5385-5548,5385,3.39,92.69,1.83,74.67,383
17,5385-5549,5385,33.0,12.9,50.92,77.22,597
17,5385-5551,5385,6.08,54.05,38.29,70.5,444
17,5385-5554,5385,17.45,59.9,14.43,76.34,596
17,5385-5555,5385,27.33,56.98,10.47,53.49,172
17,5385-5556,5385,11.99,70.55,11.64,71.23,292
17,5385-5557,5385,35.33,20.0,41.33,64.67,150
17,5385-5558,5385,29.06,45.55,18.06,84.03,382
17,5385-5560,5385,61.98,24.38,6.82,28.31,484
17,5385-5563,5385,7.56,57.11,33.11,71.56,450
17,5385-5565,5385,47.01,17.93,23.51,79.28,251
17,5385-5567,5385,15.18,25.31,54.28,76.61,573
17,5385-5569,5385,2.44,85.85,11.22,70.73,205
17,5385-5570,5385,11.28,65.39,17.21,69.22,523
17,5385-5574,5385,10.07,15.97,71.88,74.31,288
17,5385-5577,5385,48.95,24.35,14.66,35.86,382
17,5385-5579,5385,6.15,30.9,56.65,82.26,699
17,5385-5582,5385,59.54,13.56,21.38,82.07,435
17,5385-5583,5385,3.34,62.88,30.77,80.27,299
17,5385-5587,5385,13.65,34.42,47.77,78.93,337
17,5385-5588,5385,14.77,68.0,12.92,82.46,325
17,5385-5590,5385,9.57,40.69,45.48,75.53,376
17,5385-5591,5385,48.9,29.14,12.77,37.52,501
17,5385-5593,5385,7.37,76.58,11.58,75.53,380
17,5385-5596,5385,2.64,24.28,71.63,90.87,416
17,5385-5597,5385,33.47,40.17,18.83,100.0,239
17,5385-5601,5385,11.64,28.91,54.0,81.45,550
17,5385-5602,5385,12.2,71.54,14.63,66.67,123
17,5385-5603,5385,2.9,78.79,12.28,40.85,448
17,5385-5605,5385,4.72,73.11,19.58,83.25,424
17,5385-5606,5385,2.59,82.71,7.2,75.79,347
17,5385-5607,5385,6.72,46.03,41.34,70.88,491
17,5385-5609,5385,4.12,53.56,40.45,77.15,267
17,5385-5614,5385,35.14,45.5,13.74,75.23,444
17,5385-5619,5385,6.79,59.5,31.0,75.34,442
17,5385-5623,5385,8.73,76.28,10.63,81.4,527
17,5385-5635,5385,67.91,11.69,10.7,21.89,402
17,5385-5643,5385,27.0,33.26,34.77,62.85,463
17,5385-5659,5385,82.65,5.78,2.65,4.58,415
17,5385-5662,5385,4.61,48.56,44.09,72.48,694
17,5385-5668,5385,39.28,40.86,14.67,39.05,443
17,5385-5674,5385,25.05,26.04,43.0,77.91,507
17,5400-5889,5400,49.45,25.09,13.28,56.09,271
17,5400-5891,5400,54.2,23.47,13.36,53.05,524
17,5400-5893,5400,32.47,43.83,14.94,63.96,308
17,5400-5897,5400,70.81,8.07,7.45,40.99,161
17,5400-5901,5400,60.22,29.28,4.42,48.07,181
17,5400-5905,5400,33.05,29.91,23.93,67.52,351
17,5455-5245,5455,88.86,1.81,6.48,57.25,386
17,5455-5928,5455,83.21,0.76,11.2,64.63,393
17,5470-5936,5470,93.88,0.0,4.59,50.15,327
17,5470-5937,5470,92.46,0.66,4.59,33.11,305
17,5480-5941,5480,72.64,1.01,23.34,28.37,497
17,5480-5943,5480,71.34,0.5,26.54,46.72,991
17,5485-5933,5485,80.89,0.79,15.45,52.62,382
17,5485-5945,5485,71.98,0.78,24.54,53.26,1149
17,5485-5949,5485,69.12,0.18,27.29,57.09,557
17,5485-5956,5485,72.06,1.84,23.16,61.03,544
17,5485-5961,5485,67.38,1.22,28.35,68.6,328
17,5485-5965,5485,63.17,1.13,32.29,60.91,353
17,5485-5969,5485,71.12,0.82,23.43,58.31,367
17,5495-5922,5495,92.53,0.0,4.77,46.47,482
17,5495-5923,5495,88.83,0.5,6.95,41.69,403
17,5520-5985,5520,97.74,0.0,1.13,56.39,266
17,5520-5989,5520,93.48,0.31,2.17,67.39,322
17,5525-5997,5525,96.24,0.38,1.5,44.36,266
17,5525-6001,5525,96.54,0.38,1.54,43.85,260
17,5525-6003,5525,96.09,0.0,0.71,40.21,281
17,5615-6012,5615,79.94,2.87,5.16,68.77,349
17,5615-6032,5615,86.79,1.95,4.65,46.85,666
17,5615-6033,5615,84.19,3.02,4.8,59.5,563
17,5615-6035,5615,83.83,2.56,3.64,61.59,742
17,5620-6049,5620,93.29,0.89,3.36,34.23,447
17,5620-6051,5620,93.15,1.17,3.52,39.92,511
17,5625-2305,5625,86.39,1.36,8.16,31.97,294
17,5625-2306,5625,86.52,1.12,6.74,40.45,267
17,5625-6069,5625,91.78,0.98,5.09,28.77,511
17,5625-6073,5625,91.38,1.31,3.92,34.2,383
17,5625-6081,5625,86.99,0.74,8.18,35.69,269
17,5635-6085,5635,88.76,1.95,2.4,49.93,667
17,5635-6089,5635,89.64,2.07,3.55,50.3,338
17,5635-6093,5635,85.03,4.28,5.1,57.4,608
17,5635-6097,5635,88.27,2.39,2.19,57.06,503
17,5705-6117,5705,89.26,0.0,6.04,33.56,149
17,5705-6144,5705,91.3,2.17,5.43,28.26,92
17,5705-6146,5705,91.55,0.73,2.94,33.05,817
17,5705-6147,5705,93.3,0.65,2.12,36.11,612
17,5705-6151,5705,88.72,0.87,3.99,40.1,576
17,5705-6153,5705,89.5,0.53,3.2,39.32,562
17,5740-6123,5740,94.55,0.45,0.91,27.27,220
17,5740-6134,5740,93.6,0.0,2.0,29.6,500
17,5740-6157,5740,82.58,3.17,7.69,56.56,442
17,5740-6162,5740,79.03,6.45,5.11,52.96,372
17,5740-6164,5740,71.64,9.76,8.29,49.54,543
17,5740-6166,5740,82.33,3.67,4.02,21.92,1715
17,5740-6168,5740,77.36,5.21,5.57,31.11,1652
17,5740-6170,5740,75.65,6.13,3.9,34.01,538
17,5740-6172,5740,76.33,6.11,8.48,43.79,507
17,5740-6173,5740,73.13,3.17,5.22,15.11,536
17,5740-6181,5740,76.58,9.81,3.16,59.18,316
17,5740-6187,5740,78.5,2.37,3.35,6.9,507
17,5740-6189,5740,86.62,2.35,4.23,41.78,426
17,5740-6197,5740,59.57,14.89,10.33,86.02,329
17,5740-6202,5740,80.73,3.67,8.26,36.7,109
17,5740-6213,5740,94.06,0.91,3.2,28.77,219
17,5740-6217,5740,70.98,3.43,4.49,16.09,379
17,5740-6220,5740,74.58,13.56,3.39,61.02,59
17,5740-6223,5740,78.43,3.92,4.99,24.42,561
17,5740-6225,5740,66.54,11.65,9.4,59.21,532
17,5740-6226,5740,61.52,5.61,4.24,32.42,660
17,5835-6240,5835,93.4,0.0,3.96,35.97,303
17,5835-6243,5835,85.12,0.35,11.07,47.75,289
17,5835-6244,5835,92.84,0.0,2.96,43.46,405
17,5835-6246,5835,90.91,0.7,5.24,37.76,286
17,5835-6271,5835,94.35,0.65,3.06,31.61,620
17,5845-6233,5845,87.67,0.46,2.28,51.6,219
17,5845-6257,5845,96.18,0.36,1.45,30.55,550
17,5845-6258,5845,95.73,0.0,2.44,46.34,164
17,5845-6261,5845,91.43,0.41,3.67,36.33,245
17,5845-6269,5845,92.23,0.2,3.78,36.25,502
17,5855-6277,5855,79.06,1.42,15.24,51.57,702
17,5855-6281,5855,75.09,2.58,16.05,64.39,542
17,5855-6289,5855,78.02,1.37,14.56,62.91,364
17,5855-6293,5855,78.96,4.26,15.37,62.88,423
17,5855-6301,5855,74.62,2.28,20.56,65.99,394
17,5855-6305,5855,70.92,0.71,26.95,60.99,141
17,5900-6315,5900,92.11,1.69,3.38,38.31,355
17,5900-6321,5900,95.26,0.57,1.33,27.89,527
17,5900-6323,5900,94.1,0.76,2.57,44.78,661
17,5910-6325,5910,97.73,0.0,0.91,40.91,220
17,5910-6327,5910,96.15,0.64,2.56,47.44,156
17,5925-6309,5925,97.33,0.44,1.33,24.44,225
17,5925-6329,5925,95.18,0.59,1.25,41.91,1515
17,5925-6332,5925,92.98,0.81,2.43,45.88,741
17,5925-6334,5925,94.49,1.16,0.87,51.59,345
17,5925-6337,5925,94.66,0.49,2.43,54.37,206
17,5925-6341,5925,95.43,1.83,1.37,32.42,219
17,5925-6344,5925,91.96,1.34,4.29,49.87,373
17,5925-6349,5925,94.93,0.8,2.13,64.53,375
17,5925-6357,5925,95.97,0.4,0.4,63.31,248
17,5925-6361,5925,96.98,0.5,0.0,60.55,398
17,5930-6369,5930,92.58,0.43,2.5,31.53,1402
17,5930-6373,5930,92.42,0.57,2.0,39.91,699
17,5930-6375,5930,95.16,0.37,1.49,51.96,537
17,5930-6381,5930,91.32,0.6,2.99,57.19,334
17,5930-6385,5930,91.43,1.4,4.05,45.79,642
17,5930-6387,5930,95.21,0.0,0.0,41.38,522
17,5930-6393,5930,95.57,0.63,1.58,35.76,316
17,5945-6397,5945,91.95,0.0,5.75,59.2,174
17,5945-6405,5945,91.24,0.0,5.53,49.31,217
17,5945-6409,5945,86.92,0.29,12.5,61.92,344
17,5945-6411,5945,92.18,0.0,4.75,43.4,652
17,5995-6417,5995,85.91,1.36,11.36,49.55,220
17,5995-6431,5995,84.53,0.23,13.16,66.05,433
17,5995-6433,5995,86.93,1.51,9.55,57.79,199
17,6055-6442,6055,93.23,0.4,2.39,45.02,251
17,6055-6453,6055,95.22,0.3,1.79,37.31,670
17,6055-6454,6055,93.31,0.33,2.34,42.81,299
17,6060-6457,6060,94.19,0.47,3.72,38.14,430
17,6060-6458,6060,90.36,0.71,6.17,34.7,1265
17,6060-6461,6060,90.34,0.54,7.16,47.23,559
17,6060-6465,6060,96.66,0.0,2.43,63.22,329
17,6060-6477,6060,91.04,0.0,5.6,56.3,357
17,6060-6478,6060,84.45,0.46,12.3,64.04,431
17,6060-6485,6060,93.16,0.98,2.28,34.2,307
17,6065-6489,6065,49.32,0.55,49.32,54.52,730
17,6065-6491,6065,49.74,0.51,48.46,60.77,390
17,6065-6509,6065,46.16,0.14,52.56,62.07,704
17,6065-6510,6065,48.1,0.17,50.52,63.84,578
17,6080-6511,6080,96.85,0.0,0.57,39.26,349
17,6080-6512,6080,94.68,0.53,2.66,37.23,188
17,6080-6513,6080,95.71,0.86,1.29,26.18,233
17,6145-6573,6145,99.42,0.0,0.29,41.33,346
17,6145-6577,6145,97.89,0.21,0.21,54.55,473
17,6155-6581,6155,95.04,0.44,1.75,45.11,685
17,6155-6587,6155,94.74,0.79,1.97,54.34,760
17,6160-6589,6160,84.73,4.73,4.95,43.87,465
17,6160-6591,6160,88.08,1.3,2.85,50.0,386
17,6195-6597,6195,95.25,0.53,0.79,49.6,379
17,6195-6601,6195,96.02,0.0,0.57,71.59,176
17,6195-6605,6195,94.41,0.0,1.12,64.8,179
17,6195-6613,6195,96.06,0.49,0.37,40.84,813
17,6195-6617,6195,94.45,0.73,1.61,51.39,685
17,6195-6619,6195,93.5,0.56,2.54,50.0,354
17,6260-6621,6260,95.81,1.29,0.97,55.81,310
17,6260-6627,6260,95.37,0.63,2.74,52.42,475
17,6260-6629,6260,90.09,0.43,9.48,72.84,232
17,6325-6705,6325,97.15,0.0,0.71,38.94,701
17,6325-6708,6325,95.93,0.18,1.24,35.4,565
17,6340-6733,6340,93.44,1.93,1.93,77.61,259
17,6350-6741,6350,92.06,0.16,2.34,37.23,642
17,6350-6745,6350,92.24,0.61,2.42,50.3,825
17,6375-6637,6375,95.11,0.0,1.72,50.0,348
17,6375-6645,6375,93.12,0.79,2.91,58.73,378
17,6375-6647,6375,96.36,0.0,1.45,54.18,275
17,6375-6649,6375,94.59,0.0,1.35,53.15,222
17,6445-6763,6445,94.77,0.51,2.36,34.06,593
17,6445-6768,6445,95.96,0.95,1.19,42.99,421
17,6445-6808,6445,94.57,0.0,1.71,48.0,350
17,6445-6809,6445,96.24,0.4,0.79,42.57,505
17,6460-6813,6460,83.24,1.35,12.16,31.35,370
17,6460-6814,6460,82.95,2.27,11.36,35.23,264
17,6460-6815,6460,82.29,3.24,11.24,37.14,525
17,6470-6817,6470,88.61,0.36,10.32,16.37,281
17,6470-6819,6470,80.48,2.7,10.51,29.73,333
17,6470-6821,6470,83.94,0.0,11.83,26.2,355
17,6470-6823,6470,79.16,2.0,12.63,32.26,499
17,6470-6925,6470,83.34,2.36,9.15,22.77,2077
17,6470-6927,6470,76.02,2.6,15.99,34.01,538
17,6470-6928,6470,76.85,2.86,14.8,38.19,419
17,6470-6930,6470,83.23,1.83,10.26,26.83,984
17,6470-6941,6470,78.37,1.4,13.2,31.74,356
17,6510-6825,6510,90.28,1.42,5.45,11.85,422
17,6510-6828,6510,88.47,1.15,7.78,14.99,347
17,6510-6833,6510,91.96,0.0,5.57,25.15,485
17,6510-6835,6510,90.08,1.07,6.97,22.52,373
17,6510-6849,6510,84.54,0.21,11.96,20.41,485
17,6510-6852,6510,85.6,2.17,8.7,22.28,368
17,6520-6837,6520,79.69,2.08,16.67,21.88,192
17,6520-6838,6520,82.9,2.39,12.92,27.83,503
17,6520-6839,6520,83.33,1.26,13.52,19.81,318
17,6520-6840,6520,79.25,2.59,17.29,19.31,347
17,6530-6841,6530,81.92,1.27,12.84,16.09,553
17,6530-6843,6530,82.6,2.06,11.21,23.01,339
17,6530-6845,6530,83.14,3.2,11.05,17.73,344
17,6530-6846,6530,81.28,3.65,12.33,42.47,219
17,6550-6853,6550,61.71,11.42,21.37,49.43,2531
17,6550-6857,6550,56.94,13.04,23.81,63.77,483
17,6550-6859,6550,58.12,12.9,23.04,57.54,690
17,6550-6861,6550,60.31,11.88,23.77,56.05,446
17,6550-6865,6550,52.8,12.38,26.5,63.83,517
17,6550-6869,6550,55.73,11.45,28.5,51.15,393
17,6550-6871,6550,57.39,11.5,24.64,53.83,1096
17,6550-6874,6550,51.09,15.0,28.7,48.48,460
17,6550-6876,6550,58.77,10.23,23.39,70.47,342
17,6550-6877,6550,57.62,8.79,25.32,56.33,387
17,6550-6879,6550,69.89,7.53,18.28,54.84,372
17,6560-6881,6560,82.56,3.27,8.17,22.19,2082
17,6560-6885,6560,83.54,2.33,7.82,16.87,729
17,6560-6887,6560,75.84,5.92,11.04,35.04,625
17,6560-6888,6560,66.12,6.25,21.05,50.0,304
17,6560-6891,6560,69.25,4.43,17.45,36.57,361
17,6560-6893,6560,69.04,8.36,13.35,41.81,562
17,6560-6897,6560,83.63,0.71,8.19,20.64,281
17,6560-6909,6560,86.27,1.4,8.4,12.04,357
17,6560-6913,6560,82.51,2.04,10.79,19.53,343
17,6560-6917,6560,81.55,3.27,7.74,14.88,336
17,6560-6921,6560,75.09,2.14,16.73,40.57,281
17,6590-6949,6590,90.76,1.67,2.42,30.0,660
17,6590-6953,6590,91.4,1.08,2.15,35.7,465
17,6590-6961,6590,81.5,4.29,6.7,61.13,373
17,6590-6965,6590,95.99,0.73,0.73,27.01,274
17,6590-6969,6590,93.65,0.32,1.59,35.87,315
17,6600-6973,6600,96.14,0.0,0.97,32.85,207
17,6600-6975,6600,95.38,0.6,1.81,26.71,498
17,6600-6985,6600,93.68,0.23,2.26,41.99,443
17,6600-6989,6600,96.19,0.0,0.59,24.34,341
17,6620-6994,6620,93.75,0.82,3.78,45.72,608
17,6620-6996,6620,92.57,0.74,4.09,44.98,269
17,6620-6997,6620,92.31,0.27,4.24,37.14,377
17,6630-7025,6630,91.96,0.0,5.94,39.86,286
17,6630-7027,6630,94.57,0.0,4.57,62.29,350
17,6630-7031,6630,93.09,0.0,4.26,54.79,188
17,6705-7055,6705,94.62,0.0,1.7,46.74,353
17,6705-7056,6705,95.76,0.0,1.77,42.76,283
17,6705-7057,6705,88.97,0.0,8.82,45.59,136
17,6705-7071,6705,95.04,0.0,2.48,34.44,363
17,6715-7041,6715,97.18,0.71,0.71,44.0,425
17,6715-7045,6715,96.8,0.0,0.91,51.14,219
17,6715-7049,6715,96.32,0.57,0.85,41.36,353
17,6715-7061,6715,96.05,0.66,1.54,36.4,456
17,6750-7077,6750,92.43,1.04,1.31,40.73,383
17,6750-7082,6750,94.85,0.41,1.24,60.41,485
17,6750-7085,6750,94.37,0.0,1.97,56.34,355
17,6755-7089,6755,92.45,1.08,2.88,38.67,556
17,6755-7093,6755,91.48,0.73,2.92,44.04,411
17,6755-7102,6755,89.69,1.35,2.02,44.84,446
17,6755-7105,6755,90.53,1.05,1.05,41.05,190
17,6755-7107,6755,94.14,0.62,1.23,42.59,324
17,6795-7117,6795,96.0,0.0,2.4,61.6,125
17,6795-7119,6795,92.37,0.0,4.58,58.02,131
17,6805-7113,6805,87.73,0.37,6.32,58.74,269
17,6805-7121,6805,95.31,0.0,2.34,41.8,256
17,6820-7151,6820,92.44,0.74,1.66,43.54,542
17,6820-7152,6820,94.15,0.19,1.7,44.15,530
17,6825-7125,6825,95.07,1.12,2.02,49.55,446
17,6825-7129,6825,92.97,0.61,3.36,58.1,327
17,6825-7133,6825,90.46,0.0,3.62,50.99,304
17,6825-7145,6825,91.25,0.38,5.32,57.03,263
17,6825-7146,6825,93.17,0.0,2.44,51.71,205
17,6835-7161,6835,77.51,2.63,16.51,57.66,418
17,6835-7164,6835,67.02,0.42,28.36,70.17,476
17,6865-7174,6865,98.51,0.0,0.99,52.97,202
17,6865-7178,6865,95.73,0.85,0.51,55.9,585
17,6865-7182,6865,96.34,0.0,1.69,45.92,355
17,6895-7217,6895,94.42,0.0,3.27,19.59,735
17,6895-7218,6895,89.31,0.42,4.19,31.24,477
17,6895-7219,6895,91.04,0.43,5.12,28.78,469
17,6895-7229,6895,91.44,0.42,5.01,30.06,479
17,6900-7193,6900,97.32,0.49,0.73,37.47,411
17,6900-7203,6900,97.25,0.46,0.23,38.99,436
17,6910-7205,6910,98.06,0.24,0.73,32.52,412
17,6910-7207,6910,97.4,0.43,0.87,40.69,231
17,6910-7209,6910,97.24,0.0,0.59,47.34,507
17,6995-7233,6995,95.09,0.61,2.45,54.6,163
17,6995-7253,6995,94.15,0.98,3.41,51.71,205
17,6995-7271,6995,91.15,2.62,0.66,60.98,305
17,6995-7272,6995,91.28,1.56,1.87,61.99,321
17,6995-7285,6995,93.83,0.8,2.28,41.69,746
17,6995-7290,6995,95.96,1.08,1.08,53.1,371
17,7150-5916,7150,89.37,0.33,6.64,39.53,301
17,7150-7453,7150,92.1,0.0,3.95,33.33,582
17,7150-7456,7150,90.41,0.92,3.87,37.27,542
17,7150-7457,7150,89.83,1.15,4.41,45.11,521
17,7175-7323,7175,51.21,23.48,9.51,55.26,494
17,7175-7324,7175,78.8,3.6,7.2,9.6,500
17,7175-7329,7175,80.53,2.88,4.81,17.79,416
17,7175-7334,7175,78.24,6.05,5.84,28.13,942
17,7175-7336,7175,78.62,8.22,6.58,42.27,608
17,7175-7341,7175,91.13,0.81,1.61,24.19,124
17,7175-7353,7175,77.36,6.48,5.13,19.63,3551
17,7175-7361,7175,82.39,3.67,6.42,36.15,545
17,7175-7365,7175,71.91,4.21,13.2,40.73,356
17,7175-7372,7175,82.16,1.82,2.73,11.14,880
17,7175-7377,7175,85.91,2.31,5.08,34.41,433
17,7175-7379,7175,86.82,2.52,3.88,23.45,516
17,7175-7383,7175,83.13,1.98,5.78,11.4,658
17,7175-7386,7175,69.21,10.53,7.89,48.16,380
17,7175-7390,7175,69.54,2.37,3.38,5.58,591
17,7200-7459,7200,80.94,4.7,5.8,47.24,362
17,7200-7461,7200,80.08,6.62,6.75,56.79,1481
17,7200-7465,7200,77.46,7.47,6.95,66.19,763
17,7200-7467,7200,62.5,18.06,12.5,98.61,72
17,7200-7469,7200,69.68,7.22,8.66,76.53,277
17,7200-7473,7200,79.05,6.19,7.46,52.54,630
17,7200-7478,7200,63.2,16.2,9.0,76.4,500
17,7200-7481,7200,60.34,16.3,10.95,86.37,411
17,7200-7485,7200,65.05,11.11,10.1,83.03,495
17,7200-7499,7200,73.59,5.64,13.06,55.79,337
17,7205-7313,7205,36.95,32.82,19.64,65.89,387
