Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Paid meals,Free/Reduced price meals,Grand Total
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,1,3,2,13,1,,419,292,147,439
8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,3,1,,8,2,,386,266,134,400
8435,Northern Wells Com Schools,9081,Ossian Elementary,1,4,6,24,13,,506,373,181,554
8435,Northern Wells Com Schools,9085,Lancaster Central School,2,11,3,30,12,,482,373,167,540
8435,Northern Wells Com Schools,9087,Norwell High School,4,11,7,18,18,,711,586,183,769
8435,Northern Wells Com Schools,9088,Norwell Middle School,1,6,5,21,14,1,544,427,165,592
8445,M S D Bluffton-Harrison,9089,Bluffton High School,1,7,5,32,6,2,390,256,187,443
8445,M S D Bluffton-Harrison,9093,Bluffton-Harrison Middle School,,6,13,34,4,1,447,230,275,505
8445,M S D Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,,3,11,27,9,1,574,318,307,625
8515,North White School Corp,9119,North White Elementary School,,,3,159,17,,230,94,315,409
8515,North White School Corp,9122,North White Middle School,,,,56,9,,114,58,121,179
8515,North White School Corp,9135,North White High School,,,2,90,14,,159,100,165,265
8525,Frontier School Corporation,9113,Frontier Elementary,,,,11,5,,353,267,102,369
8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,,1,,9,4,,301,258,57,315
8535,Tri-County School Corporation,3170,Tri-County Primary School,1,,2,6,1,1,166,101,76,177
8535,Tri-County School Corporation,9141,Tri-County Middle-Senior High,,3,4,12,3,,322,226,118,344
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,1,2,1,9,3,,201,130,87,217
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,1,2,1,6,12,,199,136,85,221
8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,2,2,3,94,36,,636,476,297,773
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,,2,7,62,27,,445,280,263,543
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,1,1,,32,17,,244,125,170,295
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,,2,1,91,32,,434,257,303,560
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,2,6,,8,16,,611,498,145,643
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,2,1,,13,10,,529,403,152,555
8665,Whitley Co Cons Schools,9178,Little Turtle Elementary School,5,4,6,17,21,,479,356,176,532
8665,Whitley Co Cons Schools,9179,Coesse School,1,3,2,5,13,,274,224,74,298
8665,Whitley Co Cons Schools,9180,Indian Springs Middle School,4,8,4,23,19,,728,586,200,786
8665,Whitley Co Cons Schools,9186,Northern Heights Elementary School,,3,2,18,18,,464,373,132,505
8665,Whitley Co Cons Schools,9187,Columbia City High School,6,7,5,37,21,2,981,835,224,1059
8665,Whitley Co Cons Schools,9196,Mary Raber Elementary School,1,1,1,24,5,,317,209,140,349
8810,CSUSA Howe,5639,Thomas Carr Howe Comm High School,3,,297,52,30,2,157,,541,541
8815,CSUSA Manual,5481,Emmerich Manual High School,1,23,172,113,48,,339,,696,696
8820,Edison Learning Roosevelt,4033,Theodore Roosevelt Car & Tech Acad,,,582,3,15,,1,48,553,601
8825,CSUSA Donnan,5572,Emma Donnan Middle School,1,1,148,43,29,,170,,392,392
9100,IN Department of Correction,732,Logansport Juvenile Correctional,,,30,12,11,,64,,117,117
9100,IN Department of Correction,4846,Camp Summit Juvenile Facility,,,18,3,2,,34,,57,57
9100,IN Department of Correction,5055,Pendleton Juvenile Correctional,2,,75,14,13,,66,,170,170
9100,IN Department of Correction,5452,Madison Juvenile Correctional,,,8,6,5,,28,,47,47
9115,Kindezi Academy,1118,Kindezi Academy,1,,147,14,1,,4,6,161,167
9120,Insight School of Indiana,2528,Insight School of Indiana,1,1,63,47,33,1,517,297,366,663
9305,Excel Center - Richmond,9012,Excel Center - Richmond,,1,24,8,11,1,249,51,243,294
9310,Charter School of the Dunes,1535,Charter School of the Dunes,1,1,392,24,26,,19,58,405,463
9315,Signature School Inc,8295,Signature School Inc,2,56,10,17,28,,248,324,37,361
9320,Community Montessori Inc,1536,Community Montessori,,10,7,13,31,2,479,414,128,542
9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,1,2,24,8,17,,124,146,30,176
9330,Irvington Community School,1537,Irvington Community School,1,5,131,94,97,,697,380,645,1025
9335,Excel Center - Lafayette Square,5912,Excel Center - Lafayette Square,5,11,167,170,2,4,23,29,353,382
9340,New Community School,1538,New Community School,,,10,13,13,,113,68,81,149
9345,Excel Center - Lafayette,8094,Excel Center - Lafayette,1,2,66,43,13,1,193,72,247,319
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,,54,220,27,8,1,6,,316,316
9355,Excel Center - Kokomo,2976,Excel Center - Kokomo,,,60,23,18,,258,60,299,359
9360,Veritas Academy,1540,Veritas Academy,1,,55,4,20,,10,29,61,90
9365,Enlace Academy,5667,Enlace Academy,,1,81,268,9,,7,26,340,366
9375,IN Math & Science Academy - South,5671,IN Math & Science Academy - South,,,99,24,24,,44,121,70,191
9380,Christel House Academy South,5874,Christel House Academy South,2,6,112,336,57,,205,109,609,718
9385,Christel House DORS South,5532,Christel House DORS South,,75,95,73,2,,20,189,76,265
9395,Christel House Academy West,5871,Christel House Academy West,,1,105,119,13,,27,12,253,265
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,,,275,12,10,,7,29,275,304
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,,,281,6,11,1,6,17,288,305
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,,,187,12,14,,3,40,176,216
9430,Tindley Summit Academy,5629,Tindley Summit Academy,,1,274,10,11,,8,68,236,304
9440,Christel House DORS West,5873,Christel House DORS West,,6,49,108,5,,24,134,58,192
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,2,,258,2,6,,5,142,131,273
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,,,1161,23,15,,,243,956,1199
9465,Rural Community Schools Inc,7951,Rural Community Academy,3,,,8,6,,151,68,100,168
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,,,58,129,72,,281,77,463,540
9490,Indiana College Preparatory School,5441,Indiana College Preparatory School,,,242,5,9,,4,167,93,260
9495,Joshua Academy,8203,Joshua Academy,,1,118,2,29,,15,19,146,165
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,3,,1358,114,28,,12,1,1514,1515
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,1,,860,11,13,,3,123,765,888
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,,,182,222,25,,2,75,356,431
9575,Indpls Lighthouse Charter School,5523,Indpls Lighthouse Charter School,,,647,100,44,1,110,,902,902
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,,,181,249,6,,4,,440,440
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,,2,29,12,9,,86,11,127,138
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,1,10,36,39,14,,175,25,250,275
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,,,360,263,27,,10,23,637,660
9620,Burris Laboratory School,1441,Burris Laboratory School,2,31,38,19,56,,498,480,164,644
9625,IN Acad for Sci Math & Humanities,1443,IN Acad for Sci Math & Humanities,1,45,14,17,12,,241,264,66,330
9630,Carpe Diem - Shadeland,5978,Carpe Diem - Shadeland,,,56,5,3,,3,20,47,67
9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,1,3,17,11,19,1,152,154,50,204
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,,,425,5,14,,8,154,298,452
9650,Herron Charter,5724,Herron High School,2,18,168,46,62,,531,561,266,827
9655,Hope Academy,5292,Hope Academy,,,,,1,,24,16,9,25
9665,Geist Montessori Academy,2572,Geist Montessori Academy,2,11,25,16,34,,288,348,28,376
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,,,203,26,14,,22,52,213,265
9680,Paramount School Of Excellence Inc,5508,Paramount School of Excellence,1,3,335,117,76,1,186,90,629,719
9685,Aspire Charter Academy,4043,Aspire Charter Academy,,,652,27,13,,3,48,647,695
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,,5,26,11,12,1,192,211,36,247
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,,2,104,319,21,,103,298,251,549
9710,Carpe Diem - Northwest,5977,Carpe Diem - Northwest,,1,92,41,7,,13,59,95,154
9725,Canaan Community Academy,3312,Canaan Community Academy,,,,7,2,,80,39,50,89
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,1,2,52,56,18,,114,108,135,243
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,,,37,10,24,,103,44,130,174
9740,Thurgood Marshall Leadership Acad,138,Thurgood Marshall Leadership Acad,,,142,5,11,,,,158,158
9745,Tindley Preparatory Academy,5336,Tindley Preparatory Academy,,,180,3,5,,1,55,134,189
9750,Excel Center - Anderson,4904,Excel Center - Anderson,5,,75,66,15,,153,37,277,314
9755,Carpe Diem - Meridian Campus,5979,Carpe Diem - Meridian Campus,,1,106,4,4,,22,38,99,137
9760,Smith Academy for Excellence,242,Smith Academy for Excellence,,2,41,,9,,20,12,60,72
9770,Indianapolis Lighthouse East,5524,Indianapolis Lighthouse East,,,235,15,7,,12,,269,269
9780,Indianapolis Academy of Excellence,5761,Indianapolis Academy of Excellence,,,81,7,4,,2,3,91,94
9785,IN Math & Science Academy,5837,IN Math & Science Academy,1,1,338,210,22,,15,447,140,587
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,,2,131,111,59,,509,358,454,812
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,,,41,11,24,,44,84,36,120
9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,,,64,7,6,2,168,141,106,247
9835,The Bloomington Project School,6215,The Bloomington Project School,1,7,3,22,30,,215,192,86,278
9840,Excel Center - University Heights,5749,Excel Center - University Heights,2,76,75,49,12,2,174,74,316,390
9845,Xavier School of Excellence,7571,Xavier School of Excellence,,,127,36,21,,30,75,139,214
9855,Excel Center - Noblesville,5748,Excel Center - Noblesville,1,7,29,41,5,2,113,63,135,198
9865,Hoosier Acad Virtual Charter,5290,Hoosier Acad Virtual Charter Sch,15,28,363,220,143,2,2571,1499,1843,3342
9870,Discovery Charter School,6824,Discovery Charter School,1,15,30,60,24,,388,401,117,518
9875,Rock Creek Community Academy,771,Rock Creek Community Academy,,3,58,14,37,2,393,405,102,507
9880,Career Academy High School,7567,Career Academy High School,3,3,53,30,29,,148,118,148,266
9885,Gary Middle College,4027,Gary Middle College,,,214,10,8,,5,6,231,237
9890,Indiana Virtual School,2488,Indiana Virtual School,20,11,452,361,162,4,1937,450,2497,2947
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,1,3,395,92,35,,29,400,155,555
9900,Excel Center - South Bend,7566,Excel Center - South Bend,5,1,151,80,15,,108,136,224,360
9905,Indiana Connections Academy,7944,Indiana Connections Academy,9,52,241,260,201,1,3268,2276,1756,4032
9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,3,3,695,146,45,,144,67,969,1036
9915,Marion Academy,5903,Marion Academy,1,,92,16,16,,45,133,37,170
9920,Damar Charter Academy,5191,Damar Charter Academy,,1,41,3,11,,108,38,126,164
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,,,282,5,16,,7,152,158,310
9930,Nexus Academy of Indianapolis,5302,Nexus Academy of Indianapolis,,3,70,12,8,,37,49,81,130
9935,Vision Academy,5899,Vision Academy,2,2,374,30,26,,5,95,344,439
9940,Tindley Collegiate Academy,5914,Tindley Collegiate Academy,1,,253,3,12,,,91,178,269
9945,Tindley Renaissance Academy,5926,Tindley Renaissance Academy,,,515,9,17,,3,233,311,544
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,1,,1,9,3,,292,132,174,306
9955,Mays Community Academy,7231,Mays Community Academy,,,,2,6,,172,60,120,180
9960,Success Academy Primary School,7562,Success Academy Primary School,,3,205,53,35,,179,95,380,475
9965,Career Academy Middle School,7563,Career Academy Middle School,1,4,122,39,34,,199,149,250,399
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,,,23,4,3,,6,7,29,36
9975,Global Preparatory Academy,1112,Global Preparatory Academy,,7,156,67,6,,33,77,192,269
9980,Steel City Academy,1113,Steel City Academy,,,142,3,4,,3,,152,152
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,3,2,2,4,12,,138,111,50,161
9990,Heritage Institute of Arts & Tech,1116,Heritage Institute of Arts & Tech,1,,124,14,7,,7,29,124,153
9995,Excel Center - Shelbyville,1117,Excel Center - Shelbyville,,,3,4,2,,75,37,47,84
