year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
19,5900-6315,5900,92.96,0.85,2.82,37.75,355
19,5900-6321,5900,95.16,0.93,2.42,32.4,537
19,5900-6323,5900,93.49,1.59,1.75,46.03,630
19,5910-6325,5910,97.71,0.46,1.38,38.99,218
19,5910-6327,5910,94.7,0.0,2.65,45.7,151
19,5925-6309,5925,97.73,0.0,1.7,26.14,176
19,5925-6329,5925,94.52,0.55,1.73,41.68,1442
19,5925-6332,5925,94.28,1.36,1.51,48.95,664
19,5925-6334,5925,94.87,0.73,2.05,49.85,682
19,5925-6337,5925,95.19,0.0,3.21,50.27,187
19,5925-6341,5925,95.59,0.74,0.74,39.71,136
19,5925-6344,5925,91.88,1.48,3.32,59.04,271
19,5925-6349,5925,93.47,0.26,1.83,64.75,383
19,5925-6357,5925,94.64,0.0,1.19,62.5,168
19,5925-6361,5925,94.85,0.74,2.57,65.81,272
19,5930-6369,5930,92.49,0.58,2.33,33.67,1372
19,5930-6373,5930,94.01,0.44,2.19,45.18,684
19,5930-6375,5930,93.79,0.69,1.72,51.9,580
19,5930-6381,5930,91.32,1.12,2.52,60.22,357
19,5930-6385,5930,92.62,1.01,3.36,43.96,596
19,5930-6387,5930,93.19,0.39,1.17,45.53,514
19,5930-6393,5930,94.29,0.6,2.1,39.04,333
19,5945-6397,5945,89.93,0.0,6.71,59.06,149
19,5945-6405,5945,94.06,0.0,2.97,49.5,202
19,5945-6409,5945,83.28,0.32,16.4,58.2,311
19,5945-6411,5945,90.03,0.0,6.82,47.38,572
19,5995-6417,5995,87.11,2.22,8.89,50.67,225
19,5995-6431,5995,87.02,0.24,11.3,65.38,416
19,5995-6433,5995,86.14,0.5,11.88,66.83,202
19,6055-6442,6055,90.84,0.8,5.18,42.23,251
19,6055-6453,6055,94.82,0.41,2.86,35.74,733
19,6055-6454,6055,93.16,0.0,3.42,47.53,263
19,6060-6457,6060,94.43,0.84,3.34,40.95,359
19,6060-6458,6060,89.76,0.76,6.72,35.85,1191
19,6060-6461,6060,92.64,0.12,5.61,48.38,802
19,6060-6465,6060,94.22,0.72,3.61,68.59,277
19,6060-6477,6060,90.06,0.55,6.08,61.6,362
19,6060-6478,6060,81.87,0.58,14.33,65.79,342
19,6060-6485,6060,94.44,1.39,1.74,39.24,288
19,6065-6489,6065,47.73,0.29,51.54,51.83,683
19,6065-6491,6065,43.37,0.83,53.59,61.05,362
19,6065-6509,6065,47.02,0.14,51.18,59.36,721
19,6065-6510,6065,46.57,0.0,51.58,59.93,539
19,6080-6511,6080,96.69,0.0,1.1,45.86,362
19,6080-6512,6080,96.09,0.0,0.56,43.02,179
19,6080-6513,6080,96.09,0.78,1.56,35.55,256
19,6145-6573,6145,98.4,0.0,0.27,54.4,375
19,6145-6577,6145,96.33,0.41,1.22,56.33,490
19,6155-6581,6155,94.2,0.15,2.6,50.84,655
19,6155-6587,6155,94.88,1.38,1.24,58.92,723
19,6160-6589,6160,83.55,3.85,4.91,43.8,468
19,6160-6591,6160,88.56,1.09,3.81,51.5,367
19,6195-6597,6195,95.17,0.51,1.27,54.96,393
19,6195-6601,6195,95.2,0.0,0.8,73.6,125
19,6195-6605,6195,94.01,0.6,0.0,70.06,167
19,6195-6613,6195,94.28,0.53,0.8,44.68,752
19,6195-6617,6195,92.95,0.88,1.91,53.6,681
19,6195-6619,6195,92.73,0.52,2.34,52.99,385
19,6260-6621,6260,97.35,0.29,0.59,47.94,340
19,6260-6627,6260,95.56,0.44,3.11,53.78,450
19,6260-6629,6260,89.57,1.08,8.27,61.15,278
19,6325-6705,6325,96.56,0.14,0.86,44.56,698
19,6325-6708,6325,95.96,0.0,1.76,41.12,569
19,6340-6733,6340,90.32,0.0,2.87,75.99,279
19,6350-6741,6350,91.77,0.31,2.95,41.46,644
19,6350-6745,6350,92.19,1.15,1.79,49.3,781
19,6375-6645,6375,92.42,0.91,3.64,63.94,330
19,6375-6647,6375,95.91,0.0,0.91,54.55,220
19,6375-6652,6375,93.46,0.38,2.69,56.92,260
19,6375-6654,6375,95.24,0.0,0.89,52.38,336
19,6445-6763,6445,94.01,1.06,2.11,35.56,568
19,6445-6768,6445,96.71,0.0,0.71,38.82,425
19,6445-6808,6445,95.86,0.0,0.34,48.97,290
19,6445-6809,6445,93.56,0.21,3.0,45.92,466
19,6460-6813,6460,83.47,1.07,12.53,32.53,375
19,6460-6814,6460,83.62,2.39,10.24,35.15,293
19,6460-6815,6460,81.3,3.36,12.39,40.34,476
19,6470-6817,6470,80.68,0.68,15.93,16.61,295
19,6470-6819,6470,78.08,3.3,9.61,25.23,333
19,6470-6821,6470,82.51,2.19,11.48,27.32,366
19,6470-6823,6470,78.49,1.39,15.54,33.47,502
19,6470-6925,6470,82.65,2.03,10.58,23.88,2069
19,6470-6927,6470,74.6,3.8,16.4,36.4,500
19,6470-6928,6470,76.0,2.67,14.44,41.78,450
19,6470-6930,6470,77.96,1.94,14.9,29.18,980
19,6470-6941,6470,75.99,1.58,17.41,37.47,379
19,6510-6825,6510,91.39,1.44,4.78,13.4,418
19,6510-6828,6510,87.7,0.79,8.64,11.52,382
19,6510-6833,6510,90.99,0.21,6.5,19.5,477
19,6510-6835,6510,91.64,1.49,5.67,20.9,335
19,6510-6849,6510,83.51,0.42,11.63,26.0,473
19,6510-6852,6510,81.89,0.5,12.66,27.79,403
19,6520-6837,6520,81.12,4.08,13.78,22.45,196
19,6520-6838,6520,83.14,2.46,12.31,23.67,528
19,6520-6839,6520,81.01,2.37,14.54,26.71,337
19,6520-6840,6520,80.58,1.46,14.56,21.84,412
19,6530-6841,6530,82.28,2.24,12.31,21.27,536
19,6530-6843,6530,83.18,2.49,11.21,25.23,321
19,6530-6845,6530,82.51,1.37,14.21,17.76,366
19,6530-6846,6530,79.91,3.49,13.1,41.48,229
19,6550-6853,6550,57.55,12.57,23.21,51.33,2443
19,6550-6857,6550,54.95,14.73,22.64,62.2,455
19,6550-6859,6550,54.05,16.03,22.44,63.05,655
19,6550-6861,6550,54.98,10.41,29.41,57.24,442
19,6550-6865,6550,47.02,12.48,32.82,67.75,521
19,6550-6869,6550,56.37,9.21,28.18,51.76,369
19,6550-6871,6550,55.86,14.78,24.88,58.25,1049
19,6550-6874,6550,52.6,14.76,26.61,49.06,481
19,6550-6876,6550,57.72,16.98,19.14,73.77,324
19,6550-6877,6550,57.47,7.47,27.32,56.44,388
19,6550-6879,6550,70.51,5.45,19.23,59.29,312
19,6560-6881,6560,80.82,3.85,9.49,23.27,2054
19,6560-6885,6560,80.98,2.8,11.22,23.05,820
19,6560-6887,6560,70.96,5.04,17.33,45.48,675
19,6560-6888,6560,70.43,8.26,17.39,48.26,230
19,6560-6891,6560,62.42,7.38,20.13,59.06,149
19,6560-6893,6560,72.22,9.62,11.75,44.23,468
19,6560-6897,6560,83.95,0.93,9.07,22.56,430
19,6560-6903,6560,84.79,0.76,9.13,13.69,526
19,6560-6913,6560,79.54,1.61,11.03,23.68,435
19,6560-6917,6560,79.74,4.41,12.78,27.31,227
19,6560-6921,6560,65.81,4.04,20.59,48.53,272
19,6590-6949,6590,91.71,1.16,2.49,36.48,603
19,6590-6953,6590,89.08,2.36,4.28,37.69,467
19,6590-6961,6590,82.2,4.8,6.5,64.69,354
19,6590-6965,6590,95.97,0.0,1.61,33.06,248
19,6590-6969,6590,93.77,0.0,0.93,38.63,321
19,6600-6973,6600,94.39,0.51,1.02,33.67,196
19,6600-6975,6600,94.68,0.44,1.77,28.16,451
19,6600-6985,6600,92.4,0.48,2.38,41.09,421
19,6600-6989,6600,95.82,0.0,0.78,27.42,383
19,6620-6994,6620,93.44,0.71,3.37,50.18,564
19,6620-6996,6620,91.35,1.04,5.19,48.1,289
19,6620-6997,6620,90.69,0.53,5.32,39.63,376
19,6630-7025,6630,90.08,0.0,6.87,47.33,262
19,6630-7027,6630,90.3,0.3,5.76,63.33,330
19,6630-7031,6630,89.76,0.0,5.42,60.24,166
19,6705-7055,6705,90.69,0.6,4.5,39.34,333
19,6705-7056,6705,95.49,0.0,2.46,44.67,244
19,6705-7057,6705,93.15,0.0,4.11,50.68,146
19,6705-7071,6705,96.49,0.0,1.89,34.32,370
19,6715-7041,6715,95.6,0.49,2.2,47.68,409
19,6715-7045,6715,95.48,0.0,3.17,48.87,221
19,6715-7049,6715,97.55,0.0,0.92,43.25,326
19,6715-7061,6715,96.03,0.7,0.93,39.49,428
19,6750-7077,6750,93.31,0.28,1.67,47.91,359
19,6750-7082,6750,94.41,0.22,1.57,69.13,447
19,6750-7085,6750,94.43,0.29,1.76,61.88,341
19,6755-7089,6755,90.55,1.27,4.0,36.36,550
19,6755-7093,6755,90.82,0.77,2.04,45.15,392
19,6755-7102,6755,90.09,1.32,2.2,47.58,454
19,6755-7105,6755,94.15,1.46,2.44,55.61,205
19,6755-7107,6755,94.08,1.39,1.39,44.95,287
19,6795-7117,6795,97.76,0.0,0.75,73.88,134
19,6795-7119,6795,93.42,0.0,1.97,67.11,152
19,6795-7122,6795,68.61,16.26,8.72,76.44,1341
19,6795-7131,6795,73.58,11.37,7.84,70.67,1442
19,6795-7142,6795,74.17,9.27,8.61,64.24,302
19,6805-7113,6805,87.02,0.38,9.16,56.11,262
19,6805-7121,6805,92.37,0.0,4.82,45.78,249
19,6820-7151,6820,92.56,0.2,2.94,41.1,511
19,6820-7152,6820,93.21,1.16,0.99,41.89,604
19,6825-7125,6825,93.84,1.42,3.79,50.71,422
19,6825-7129,6825,93.06,0.58,2.31,55.78,346
19,6825-7133,6825,87.54,0.0,5.19,50.52,289
19,6825-7145,6825,88.42,0.0,6.56,59.85,259
19,6825-7146,6825,92.07,0.0,2.44,56.71,164
19,6835-7161,6835,74.53,2.41,19.84,61.13,373
19,6835-7164,6835,68.04,0.19,27.48,68.6,535
19,6865-7174,6865,96.45,0.0,0.59,64.5,169
19,6865-7178,6865,97.07,0.52,1.2,61.79,581
19,6865-7182,6865,96.32,0.26,2.11,50.53,380
19,6895-7217,6895,93.15,0.14,3.85,21.83,701
19,6895-7218,6895,88.97,0.19,4.06,32.5,517
19,6895-7219,6895,91.72,0.0,4.55,25.05,483
19,6895-7229,6895,90.83,0.21,4.38,30.83,480
19,6900-7193,6900,97.33,0.49,0.49,40.53,412
19,6900-7203,6900,96.84,0.24,0.0,49.27,412
19,6910-7205,6910,97.89,0.0,0.53,41.32,380
19,6910-7207,6910,98.0,0.0,0.67,43.33,150
19,6910-7209,6910,97.62,0.0,0.53,55.82,378
19,6910-7212,6910,97.71,0.0,0.57,52.0,175
19,6995-7233,6995,94.3,0.0,2.53,48.1,158
19,6995-7253,6995,95.63,0.0,1.64,56.28,183
19,6995-7271,6995,92.23,0.97,1.94,56.31,309
19,6995-7272,6995,92.44,0.56,2.24,64.15,357
19,6995-7285,6995,93.54,0.86,2.87,45.77,697
19,6995-7290,6995,91.69,1.11,3.05,56.51,361
19,7150-5916,7150,88.99,0.92,5.5,41.28,327
19,7150-7453,7150,89.24,0.17,6.55,36.64,595
19,7150-7456,7150,90.81,0.94,4.13,41.09,533
19,7150-7457,7150,89.54,1.1,5.87,53.76,545
19,7175-7323,7175,47.19,24.1,10.24,60.04,498
19,7175-7324,7175,80.81,2.33,6.59,12.02,516
19,7175-7329,7175,80.18,2.48,3.6,16.89,444
19,7175-7334,7175,72.76,9.76,8.74,32.99,973
19,7175-7336,7175,76.59,8.16,7.85,41.54,662
19,7175-7341,7175,86.71,1.4,3.5,38.46,143
19,7175-7353,7175,73.31,9.36,6.72,20.31,3751
19,7175-7361,7175,77.32,4.35,9.83,33.08,529
19,7175-7365,7175,79.78,3.28,6.01,40.98,366
19,7175-7372,7175,76.57,2.09,4.07,14.08,909
19,7175-7377,7175,84.4,1.92,4.27,41.45,468
19,7175-7379,7175,87.85,2.03,2.76,23.57,543
19,7175-7383,7175,83.75,1.61,5.12,12.74,683
19,7175-7386,7175,67.52,11.51,8.44,46.8,391
19,7175-7390,7175,66.94,2.74,2.9,8.06,620
19,7200-7459,7200,78.86,4.29,9.71,46.29,350
19,7200-7461,7200,77.14,7.98,7.44,56.9,1492
19,7200-7465,7200,68.6,11.97,9.95,67.65,844
19,7200-7467,7200,60.56,19.72,12.68,100.0,71
19,7200-7469,7200,72.7,6.74,8.87,78.37,282
19,7200-7473,7200,75.93,8.08,7.43,49.11,619
19,7200-7478,7200,60.85,17.04,9.53,72.82,493
19,7200-7481,7200,55.91,16.56,12.69,82.37,465
19,7200-7485,7200,59.91,12.25,11.8,82.63,449
19,7200-7499,7200,74.3,3.35,10.61,54.47,358
19,7205-7313,7205,32.47,31.9,20.69,73.85,348
19,7205-7417,7205,46.98,25.0,18.97,76.29,232
19,7205-7421,7205,43.72,33.91,9.92,63.56,988
19,7205-7425,7205,40.28,34.19,12.65,70.26,427
19,7205-7435,7205,46.78,29.24,9.55,75.05,513
19,7205-7441,7205,56.15,26.22,6.73,49.42,431
19,7205-7505,7205,36.85,26.19,25.35,56.46,1913
19,7205-7510,7205,27.61,36.04,20.86,77.3,652
19,7205-7512,7205,39.06,25.04,23.46,55.12,635
19,7205-7513,7205,31.01,34.49,24.04,65.51,1148
19,7205-7517,7205,8.87,51.41,30.21,77.89,778
19,7205-7533,7205,7.84,63.73,19.93,72.22,306
19,7205-7534,7205,11.39,57.92,19.31,59.41,202
19,7205-7537,7205,24.87,48.68,14.81,77.25,378
19,7205-7545,7205,6.7,36.89,49.0,84.76,702
19,7205-7546,7205,53.97,20.09,13.55,48.36,428
19,7205-7549,7205,38.63,38.04,11.76,67.25,510
19,7205-7555,7205,38.75,27.78,24.8,54.74,738
19,7205-7557,7205,9.76,41.46,29.27,9.76,41
19,7205-7559,7205,14.61,44.28,32.68,81.63,664
19,7205-7561,7205,18.0,42.2,23.4,85.2,500
19,7205-7569,7205,17.53,40.69,31.17,83.98,462
19,7205-7573,7205,11.74,50.29,27.83,92.03,690
19,7205-7577,7205,35.92,44.23,7.94,67.11,529
19,7205-7585,7205,26.3,45.35,13.15,80.95,441
19,7205-7588,7205,19.5,26.3,46.94,82.99,441
19,7205-7593,7205,20.33,51.76,20.87,83.47,369
19,7205-7597,7205,7.37,38.49,46.78,88.03,543
19,7205-7601,7205,35.34,43.35,6.56,76.32,549
19,7205-7605,7205,39.27,21.46,17.81,5.48,219
19,7205-7617,7205,31.02,34.29,21.63,6.53,245
19,7205-7621,7205,33.7,38.59,14.13,62.5,184
19,7205-7632,7205,21.05,42.11,15.79,15.79,19
19,7215-7399,7215,90.75,1.2,4.45,46.06,584
19,7215-7400,7215,88.42,0.16,5.79,54.3,639
19,7230-7629,7230,95.48,0.0,2.39,62.77,376
19,7230-7630,7230,93.0,0.72,2.15,70.56,557
19,7230-7631,7230,92.39,0.69,3.11,63.32,289
19,7255-7633,7255,95.67,0.0,2.89,72.56,277
19,7255-7637,7255,93.62,0.0,4.26,57.98,188
19,7255-7641,7255,94.04,0.38,2.53,50.95,789
19,7255-7645,7255,94.96,0.0,2.28,57.56,615
19,7255-7649,7255,91.41,1.1,4.63,64.76,454
19,7255-7653,7255,94.53,0.32,2.89,46.3,311
19,7285-7661,7285,94.7,0.62,2.8,33.02,321
19,7285-7663,7285,95.65,0.36,2.17,41.3,276
19,7285-7665,7285,93.75,0.37,3.68,39.71,272
19,7285-7667,7285,95.64,1.09,1.82,45.82,275
19,7350-7689,7350,92.29,1.28,2.78,25.27,467
19,7350-7691,7350,93.14,1.14,3.27,38.56,612
19,7350-7697,7350,92.17,2.61,2.83,38.48,460
19,7360-7701,7360,93.62,0.67,4.7,35.57,298
19,7360-7703,7360,96.66,0.0,2.74,41.34,329
19,7365-7671,7365,52.08,29.17,10.42,91.67,48
19,7365-7717,7365,79.9,2.15,12.46,48.88,1164
19,7365-7721,7365,75.05,1.47,17.26,56.42,950
19,7365-7725,7365,68.27,0.53,24.96,59.89,561
19,7365-7729,7365,83.36,0.75,11.39,60.12,667
19,7365-7733,7365,83.55,1.91,9.25,54.77,681
19,7385-7751,7385,97.84,0.43,0.86,42.67,232
19,7385-7753,7385,73.47,0.0,23.81,49.66,294
19,7385-7755,7385,97.73,0.0,0.76,23.11,264
19,7385-7759,7385,90.35,1.0,7.32,30.95,601
19,7385-7761,7385,87.71,0.33,9.97,36.54,301
19,7385-7767,7385,95.62,0.26,1.55,20.62,388
19,7445-7789,7445,97.0,0.0,1.29,36.05,233
19,7445-7795,7445,92.87,0.48,2.85,42.99,421
19,7445-7797,7445,91.87,1.63,1.63,47.56,246
19,7445-7803,7445,88.2,2.62,3.28,54.43,305
19,7495-7818,7495,90.91,0.38,4.17,62.5,264
19,7495-7831,7495,93.22,0.0,4.66,53.81,236
19,7515-7849,7515,91.65,0.61,5.3,52.75,491
19,7515-7851,7515,94.94,0.39,2.33,56.61,514
19,7525-7833,7525,92.72,0.17,4.68,49.57,577
19,7525-7837,7525,92.24,0.52,5.17,60.69,580
19,7525-7845,7525,91.86,0.0,5.96,58.14,688
19,7605-7877,7605,94.97,0.67,2.35,35.91,298
19,7605-7881,7605,95.65,0.0,1.09,48.1,368
19,7605-7884,7605,93.38,0.33,3.31,43.71,302
19,7610-7885,7610,86.36,0.0,5.3,40.91,132
19,7610-7889,7610,99.37,0.0,0.63,47.17,159
19,7615-7893,7615,84.8,0.56,10.7,36.82,888
19,7615-7895,7615,85.13,0.31,11.74,45.07,639
19,7615-7897,7615,72.67,0.67,18.67,70.0,300
19,7615-7899,7615,91.71,0.0,3.92,35.71,434
19,7615-7901,7615,85.6,0.54,8.97,59.78,368
19,7615-7905,7615,94.44,0.0,2.78,46.53,144
19,7645-7911,7645,96.24,0.0,0.54,53.23,186
19,7645-7917,7645,95.54,0.74,1.12,49.07,269
19,7645-7921,7645,97.29,0.0,1.81,61.54,221
19,7645-7941,7645,98.19,0.0,0.6,60.24,166
19,7715-7953,7715,92.06,0.0,5.14,67.29,214
19,7715-7954,7715,90.77,0.0,7.69,56.92,65
19,7715-7957,7715,94.35,0.91,2.0,43.35,549
19,7715-7961,7715,96.25,0.68,0.34,46.08,293
19,7715-7965,7715,94.76,0.0,1.08,45.3,649
19,7775-7985,7775,92.82,0.74,3.22,57.18,404
19,7775-7987,7775,93.72,0.97,1.93,59.9,207
19,7775-7993,7775,94.84,0.98,1.72,53.32,407
19,7775-7994,7775,94.44,0.99,1.79,62.9,504
19,7855-8015,7855,79.03,4.84,9.68,75.81,62
19,7855-8069,7855,49.15,15.12,29.71,62.14,2063
19,7855-8073,7855,44.58,19.89,28.36,75.55,1227
19,7855-8077,7855,43.95,18.93,29.12,71.25,1099
19,7855-8089,7855,57.31,9.68,26.19,63.76,527
19,7855-8091,7855,37.32,21.24,35.67,76.08,485
19,7855-8103,7855,30.06,38.54,24.86,85.36,519
19,7855-8104,7855,36.82,33.08,18.41,86.57,402
19,7855-8105,7855,42.17,20.88,22.49,82.73,249
19,7855-8108,7855,58.82,15.55,17.65,70.17,238
19,7855-8117,7855,46.69,15.7,27.69,82.85,484
19,7855-8119,7855,52.76,16.08,21.36,62.31,398
19,7855-8125,7855,63.79,11.93,16.87,0.0,243
19,7865-8003,7865,72.45,6.4,16.67,36.42,1782
19,7865-8005,7865,58.44,25.48,10.03,54.14,628
19,7865-8006,7865,75.49,3.7,11.67,23.35,514
19,7865-8007,7865,89.0,0.33,5.0,21.0,600
19,7865-8009,7865,89.29,1.68,5.25,28.15,476
19,7865-8017,7865,75.99,2.72,15.1,40.35,404
19,7865-8019,7865,65.74,5.29,14.35,29.25,718
19,7865-8021,7865,67.57,10.22,17.41,46.01,626
19,7865-8024,7865,84.18,3.46,8.4,32.45,607
19,7865-8025,7865,77.6,4.85,10.56,31.53,701
19,7865-8026,7865,79.41,0.74,13.6,43.75,272
19,7865-8029,7865,77.51,4.35,11.17,23.85,1979
19,7865-8033,7865,83.96,0.75,9.43,23.58,530
19,7865-8035,7865,91.64,0.7,6.62,38.33,287
19,7865-8041,7865,64.02,8.83,18.54,39.96,453
19,7865-8042,7865,66.34,7.35,13.51,38.33,1007
19,7865-8045,7865,77.83,8.26,10.43,40.65,460
19,7865-8049,7865,62.5,7.87,23.17,42.56,712
19,7865-8111,7865,53.85,7.69,31.59,49.43,611
19,7875-8129,7875,60.47,5.17,6.05,13.85,1141
19,7875-8135,7875,54.72,6.04,8.68,18.87,530
19,7875-8138,7875,54.86,6.35,5.95,20.27,740
19,7935-8154,7935,86.83,0.0,7.8,45.16,372
19,7935-8155,7935,90.02,0.0,6.23,36.91,401
19,7945-8163,7945,89.41,0.76,4.39,48.71,661
19,7945-8167,7945,91.1,1.05,3.66,42.67,382
19,7945-8177,7945,93.86,0.0,3.37,30.5,505
19,7950-8193,7950,95.97,0.24,0.47,41.0,422
19,7950-8206,7950,94.01,0.32,2.21,47.0,317
19,7950-8209,7950,94.32,0.0,1.89,52.37,317
19,7950-8213,7950,94.12,1.26,1.26,53.78,238
19,7995-8225,7995,90.34,1.41,3.42,34.0,497
19,7995-8229,7995,89.54,0.51,1.18,15.68,593
19,7995-8230,7995,76.59,9.3,4.02,43.29,1021
19,7995-8231,7995,86.96,2.96,0.7,22.43,575
19,7995-8237,7995,41.22,36.73,5.31,74.83,735
19,7995-8241,7995,78.69,7.29,5.26,51.11,1084
19,7995-8242,7995,86.38,2.38,1.12,16.62,800
19,7995-8245,7995,86.09,4.08,2.19,39.23,1323
19,7995-8251,7995,28.64,50.7,7.51,92.96,213
19,7995-8253,7995,79.51,7.17,2.86,37.06,1576
19,7995-8261,7995,34.12,39.23,11.3,89.98,469
19,7995-8265,7995,65.54,17.23,5.99,94.38,534
19,7995-8270,7995,43.32,35.15,3.0,87.19,367
19,7995-8271,7995,63.8,22.94,2.87,66.31,279
19,7995-8285,7995,59.73,20.58,5.53,94.47,452
19,7995-8289,7995,39.95,31.64,8.58,88.2,373
19,7995-8293,7995,58.01,19.95,5.51,83.2,381
19,7995-8301,7995,26.5,44.0,11.25,91.5,400
19,7995-8309,7995,54.25,17.26,7.67,67.4,365
19,7995-8311,7995,54.53,24.22,6.91,60.81,1115
19,7995-8317,7995,59.03,17.39,7.38,51.52,759
19,7995-8318,7995,84.07,5.0,2.78,56.48,540
19,7995-8321,7995,48.06,22.79,9.19,75.44,566
19,7995-8323,7995,87.09,2.7,2.98,50.35,705
19,7995-8325,7995,85.97,2.89,2.89,49.68,934
19,7995-8326,7995,84.73,4.2,1.91,36.64,262
19,7995-8327,7995,70.56,15.89,6.54,60.51,428
19,7995-8329,7995,32.33,36.16,16.44,90.41,365
19,7995-8339,7995,44.19,28.57,6.98,83.72,301
19,7995-8345,7995,87.27,5.05,2.02,42.42,495
19,7995-8349,7995,57.31,20.12,7.09,57.02,691
19,7995-8353,7995,52.31,23.84,5.16,90.57,562
19,7995-8357,7995,80.42,6.35,3.97,66.67,378
19,7995-8361,7995,82.37,6.67,3.23,74.41,465
19,7995-8365,7995,78.74,4.15,4.65,62.96,602
19,7995-8369,7995,40.69,33.75,7.44,80.65,403
19,7995-8376,7995,80.86,6.79,1.23,69.14,324
19,7995-8381,7995,91.63,2.24,0.9,26.91,669
19,8010-8394,8010,95.0,0.28,1.94,50.0,360
19,8010-8403,8010,93.48,0.0,2.01,55.64,399
19,8020-8409,8020,92.47,0.34,4.11,66.78,292
19,8020-8431,8020,97.16,0.0,0.47,65.88,211
19,8020-8432,8020,94.85,0.37,2.39,47.61,544
19,8020-8434,8020,95.38,0.0,1.79,53.08,390
19,8020-8435,8020,96.54,0.0,1.3,51.52,231
19,8030-8441,8030,84.24,4.63,3.56,41.07,1770
19,8030-8445,8030,82.01,2.74,3.13,34.81,767
19,8030-8453,8030,94.41,0.51,1.53,42.88,590
19,8030-8457,8030,76.46,7.5,3.52,39.76,1733
19,8030-8461,8030,94.33,0.74,1.97,55.91,406
19,8030-8477,8030,88.81,1.35,2.46,57.93,813
19,8030-8481,8030,64.35,16.27,8.13,77.27,418
19,8030-8485,8030,77.91,7.36,5.52,58.53,815
19,8030-8497,8030,96.57,0.0,1.25,48.91,321
19,8030-8505,8030,64.4,12.38,4.95,83.28,323
19,8030-8509,8030,78.25,9.47,2.11,87.37,285
19,8030-8510,8030,75.05,6.4,4.26,49.04,469
19,8030-8511,8030,75.66,3.43,4.52,32.92,641
19,8030-8517,8030,66.06,15.61,4.3,75.79,442
19,8030-8521,8030,97.45,0.0,0.0,35.71,196
19,8030-8525,8030,93.32,0.4,1.62,41.7,494
19,8030-8533,8030,60.42,13.69,8.93,81.25,336
19,8030-8537,8030,70.09,7.12,8.26,65.81,351
19,8030-8543,8030,92.06,0.88,4.12,46.47,340
19,8030-8549,8030,92.29,1.0,2.57,42.43,700
19,8030-8561,8030,74.84,9.43,6.92,72.64,318
19,8030-8575,8030,78.95,4.09,3.22,62.57,342
19,8030-8593,8030,94.23,0.26,2.62,30.45,381
19,8030-8605,8030,67.6,11.48,7.14,62.5,392
19,8030-8607,8030,86.02,2.0,3.07,70.35,651
19,8030-8609,8030,94.24,0.0,3.6,74.46,278
19,8030-8611,8030,82.76,10.34,3.45,68.97,58
19,8030-8612,8030,70.65,15.22,3.26,70.65,92
19,8045-8625,8045,87.73,0.65,5.22,46.74,766
19,8045-8633,8045,89.42,0.41,7.68,47.51,482
19,8045-8645,8045,86.88,1.05,7.35,58.01,381
19,8050-8651,8050,97.0,0.46,0.69,44.34,433
19,8050-8655,8050,93.09,0.25,3.21,37.04,405
19,8050-8656,8050,94.08,0.0,2.85,43.42,456
19,8050-8657,8050,93.7,0.0,2.36,51.18,254
19,8050-8673,8050,84.4,3.9,4.96,65.6,282
19,8050-8677,8050,95.8,0.35,1.4,54.2,286
19,8060-8693,8060,91.67,0.88,3.29,49.34,456
19,8060-8694,8060,93.79,1.04,2.28,62.32,483
19,8060-8706,8060,90.5,0.31,3.43,61.37,642
19,8115-8729,8115,96.19,0.0,1.43,49.52,210
19,8115-8733,8115,92.95,0.0,5.77,42.95,156
19,8115-8737,8115,94.43,0.17,3.83,33.1,574
19,8115-8744,8115,94.75,0.79,2.1,52.23,381
19,8130-8760,8130,82.41,3.26,4.68,29.79,705
19,8130-8761,8130,89.78,1.28,1.92,29.71,313
19,8130-8764,8130,81.43,1.48,4.43,14.77,948
19,8130-8769,8130,96.39,0.52,0.52,23.71,194
19,8130-8771,8130,97.27,0.45,0.45,27.27,220
19,8130-8772,8130,96.36,0.0,0.99,31.46,302
19,8130-8773,8130,97.33,0.0,1.6,36.36,187
19,8130-8775,8130,82.12,2.04,3.19,18.39,783
19,8130-8777,8130,95.81,0.49,1.23,42.12,406
19,8130-8779,8130,87.14,1.43,2.86,31.43,70
19,8130-8785,8130,97.37,0.0,1.32,65.79,76
19,8130-8789,8130,94.34,0.33,1.09,43.42,919
19,8130-8793,8130,93.6,0.15,3.2,46.22,688
19,8130-8801,8130,95.71,0.39,0.97,52.24,513
19,8130-8809,8130,86.49,2.28,2.88,19.64,1976
19,8130-8813,8130,85.54,0.54,3.75,48.57,560
19,8130-8817,8130,84.98,2.35,2.97,27.39,639
19,8130-8819,8130,77.39,4.44,5.92,40.38,743
19,8205-8857,8205,95.94,0.88,1.06,45.68,567
19,8205-8861,8205,98.37,0.0,0.7,52.09,430
19,8205-8864,8205,92.95,0.48,2.87,57.47,837
19,8215-8904,8215,94.9,0.59,1.96,52.75,510
19,8215-8905,8215,93.97,0.67,2.9,39.29,448
19,8215-8906,8215,92.24,1.11,3.33,50.33,451
19,8220-8869,8220,94.12,0.25,3.68,48.28,408
19,8220-8894,8220,94.83,0.0,1.94,58.84,464
19,8305-8985,8305,94.38,0.19,0.97,36.05,516
19,8305-8989,8305,92.46,0.33,2.79,42.3,610
19,8355-8961,8355,95.32,0.0,2.34,52.84,299
19,8355-8965,8355,96.35,0.46,1.83,61.19,219
