Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
4415,Warsaw Community Schools,3647,Warsaw Community High School,4,22,39,463,39,,1553,927,1193,2120
4415,Warsaw Community Schools,3653,Edgewood Middle School,2,8,10,74,18,,450,221,341,562
4415,Warsaw Community Schools,3661,Jefferson Elementary School,1,1,7,106,12,,359,261,225,486
4415,Warsaw Community Schools,3665,Lincoln Elementary School,,12,11,100,22,1,382,314,214,528
4415,Warsaw Community Schools,3673,Madison Elementary School,,10,9,101,12,,435,269,298,567
4415,Warsaw Community Schools,3677,Washington Elementary School,,16,9,74,25,,413,215,322,537
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,,2,1,84,8,,291,208,178,386
4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,4,2,3,69,27,,480,290,295,585
4445,Tippecanoe Valley School Corp,3603,Mentone Elementary School,,,1,46,23,,371,273,168,441
4445,Tippecanoe Valley School Corp,3619,Tippecanoe Valley Middle School,,2,,46,25,,352,219,206,425
4455,Whitko Community School Corp,3642,Pierceton Elementary School,,3,4,21,5,,314,209,138,347
4455,Whitko Community School Corp,3644,Whitko Middle School,,3,4,15,1,,316,158,181,339
4455,Whitko Community School Corp,9173,South Whitley Elementary School,1,1,4,3,2,,260,110,161,271
4455,Whitko Community School Corp,9191,Whitko Jr/Sr High School,,4,5,18,2,,403,148,284,432
4515,Prairie Heights Community Sch Corp,3686,Prairie Heights Elementary School,2,,2,15,10,,427,233,223,456
4515,Prairie Heights Community Sch Corp,3688,Prairie Heights Middle School,2,1,2,22,9,,368,174,230,404
4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,6,3,2,16,15,,371,134,279,413
4525,Westview School Corporation,3697,Westview Jr-Sr High School,2,8,9,33,6,,754,237,575,812
4525,Westview School Corporation,3698,Topeka Elementary School,,2,,4,2,,299,110,197,307
4525,Westview School Corporation,3702,Westview Elementary School,,1,1,7,4,,375,108,280,388
4525,Westview School Corporation,3704,Meadowview Elementary School,,,3,1,8,2,397,77,334,411
4525,Westview School Corporation,3714,Shipshewana-Scott Elementary Sch,,1,2,9,2,,313,97,230,327
4535,Lakeland School Corporation,3730,Lakeland High School,3,8,10,105,12,,418,244,312,556
4535,Lakeland School Corporation,3731,Parkside Elementary School,,3,2,94,16,,341,221,235,456
4535,Lakeland School Corporation,3741,Wolcott Mills Elementary School,,,,14,8,,187,121,88,209
4535,Lakeland School Corporation,3743,Lakeland Middle School,1,3,2,98,15,,351,244,226,470
4535,Lakeland School Corporation,3745,Lima-Brighton Elementary,,1,1,55,11,,148,127,89,216
4580,Hanover Community School Corp,3781,Jane Ball Elementary School,1,5,1,81,21,,430,175,364,539
4580,Hanover Community School Corp,3782,Lincoln Elementary School,1,3,17,82,21,,390,46,468,514
4580,Hanover Community School Corp,3784,Hanover Central Middle School,3,2,13,66,19,,422,118,407,525
4580,Hanover Community School Corp,3785,Hanover Central High School,3,11,8,77,25,,590,167,547,714
4590,River Forest Community Sch Corp,3791,River Forest High School,2,1,54,198,30,,212,322,175,497
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary School,,2,27,196,29,,136,347,43,390
4590,River Forest Community Sch Corp,3801,River Forest Middle School,2,,37,151,27,,174,281,110,391
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,2,4,21,173,22,1,144,290,77,367
4600,Merrillville Community School Corp,3809,Merrillville High School,2,22,1439,391,102,,226,1339,843,2182
4600,Merrillville Community School Corp,3811,Pierce Middle School,2,13,670,187,42,,110,697,327,1024
4600,Merrillville Community School Corp,3813,Merrillville Intermediate School,2,5,572,184,49,,120,628,304,932
4600,Merrillville Community School Corp,3821,Henry P Fieler Elementary School,,3,307,84,22,1,38,336,119,455
4600,Merrillville Community School Corp,3822,Homer Iddings Elementary School,,11,319,144,35,,86,372,223,595
4600,Merrillville Community School Corp,3826,Edgar L Miller Elementary School,1,5,245,70,16,,24,270,91,361
4600,Merrillville Community School Corp,3827,John Wood Elementary School,,13,125,79,27,,99,182,161,343
4600,Merrillville Community School Corp,3829,Jonas E Salk Elementary School,,9,326,142,36,,123,419,217,636
4615,Lake Central School Corporation,3831,Michael Grimmer Middle School,1,21,68,160,36,,583,245,624,869
4615,Lake Central School Corporation,3833,Lake Central High School,18,111,218,455,93,,2415,680,2630,3310
4615,Lake Central School Corporation,3837,Kolling Elementary School,1,10,15,100,16,,524,67,599,666
4615,Lake Central School Corporation,3838,Hal E Clark Middle School,6,9,63,173,19,,864,197,937,1134
4615,Lake Central School Corporation,3839,George Bibich Elementary School,3,7,13,92,13,1,321,93,357,450
4615,Lake Central School Corporation,3840,James H Watson Elementary School,,20,38,102,25,2,359,152,394,546
4615,Lake Central School Corporation,3841,Kahler Middle School,2,43,51,201,21,,683,225,776,1001
4615,Lake Central School Corporation,3843,Protsman Elementary School,4,21,44,140,24,,424,190,467,657
4615,Lake Central School Corporation,4349,Homan Elementary School,,14,42,104,23,3,336,179,343,522
4615,Lake Central School Corporation,4351,Peifer Elementary School,,7,31,92,19,,282,136,295,431
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,1,,9,56,9,,422,166,331,497
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary School,1,2,4,43,7,,315,111,261,372
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,3,2,2,44,8,,442,171,330,501
4645,Tri-Creek School Corporation,3851,Lowell Middle School,1,4,9,74,16,,646,224,526,750
4645,Tri-Creek School Corporation,3865,Lowell Senior High School,3,3,12,116,22,,1022,313,865,1178
4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,2,,273,146,27,,189,553,84,637
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,1,3,51,139,31,,260,451,34,485
4650,Lake Ridge New Tech Schools,3889,Hosford Park New Tech Elementary,,,134,49,23,,90,280,16,296
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,1,,127,105,25,,185,411,32,443
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,5,38,22,123,40,,872,251,849,1100
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,1,3,2,45,22,,392,197,268,465
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,2,8,13,82,14,,486,64,541,605
4660,Crown Point Community School Corp,3854,Winfield Elementary School,2,13,22,81,16,,381,88,427,515
4660,Crown Point Community School Corp,3901,Crown Point High School,10,76,78,369,66,2,2183,606,2178,2784
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,,18,5,69,16,,450,108,450,558
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,2,20,15,67,26,,395,160,365,525
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,,14,18,100,9,,383,85,439,524
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,,11,7,80,12,,391,132,369,501
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,1,10,31,123,24,1,734,216,708,924
4670,School City of East Chicago,3924,East Chicago Central High School,,,528,576,9,,18,999,131,1131
4670,School City of East Chicago,3937,Carrie Gosch PK Center,,,132,122,2,,9,217,48,265
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,1,,156,352,4,,8,443,78,521
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,,,244,72,5,,2,302,21,323
4670,School City of East Chicago,3953,William McKinley Elementary School,4,2,174,425,16,,12,539,94,633
4670,School City of East Chicago,3961,George Washington Elementary Sch,,1,376,193,15,,3,522,66,588
4670,School City of East Chicago,3963,Joseph Block Middle School,,,242,249,12,,11,453,61,514
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,1,,62,262,29,,310,544,120,664
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,,,20,127,11,,92,214,36,250
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,,,28,131,14,,134,262,45,307
4690,Gary Community School Corp,4053,Banneker Elementary at Marquette,,,460,8,5,,1,321,153,474
4690,Gary Community School Corp,4057,Mary M Bethune Early Child Dev Ctr,,,493,11,3,,3,164,346,510
4690,Gary Community School Corp,4061,Beveridge Elementary School,,,581,13,11,,9,433,181,614
4690,Gary Community School Corp,4086,Frankie W McCullough Acad for Girl,1,,385,13,22,,2,328,95,423
4690,Gary Community School Corp,4105,Bailly Preparatory Academy,1,,416,22,19,,16,339,135,474
4690,Gary Community School Corp,4121,Jacques Marquette Elem School,,,308,12,25,,6,259,92,351
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,,,495,26,16,,5,388,154,542
4690,Gary Community School Corp,4163,West Side Leadership Academy,1,,701,26,23,,4,648,107,755
4690,Gary Community School Corp,4168,Wm A Wirt/Emerson VPA,,,486,10,24,,6,418,107,526
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,,,533,7,16,,3,453,106,559
4700,Griffith Public Schools,4171,Beiriger Elementary School,,7,33,126,32,,320,206,312,518
4700,Griffith Public Schools,4173,Griffith Senior High School,1,5,176,175,34,,391,435,347,782
4700,Griffith Public Schools,4177,Griffith Middle School,2,3,87,95,15,,191,228,165,393
4700,Griffith Public Schools,4185,Eldon Ready Elementary School,,2,169,98,20,,116,296,109,405
4700,Griffith Public Schools,4189,Elsie Wadsworth Elementary School,1,1,60,95,12,,190,214,145,359
4710,School City of Hammond,4411,George Rogers Clark Md/HS,1,3,157,965,24,1,191,1108,234,1342
4710,School City of Hammond,4413,Donald E Gavit Middle/High School,1,3,627,619,58,1,310,1274,345,1619
4710,School City of Hammond,4415,Hammond High School,1,1,418,352,17,,25,711,103,814
4710,School City of Hammond,4417,Morton Senior High School,1,2,565,541,42,,238,1066,323,1389
4710,School City of Hammond,4422,Joseph Hess Elementary School,2,2,255,231,33,,124,475,172,647
4710,School City of Hammond,4425,Henry W Eggers Middle School,,,366,322,32,,22,680,62,742
4710,School City of Hammond,4433,Charles N Scott Middle School,2,2,291,376,40,,147,719,139,858
4710,School City of Hammond,4447,Columbia Elementary School,,,58,154,31,,23,217,49,266
4710,School City of Hammond,4449,Thomas A Edison Elementary School,,,182,327,31,1,108,479,170,649
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,,1,16,187,10,,74,186,102,288
4710,School City of Hammond,4453,Warren G Harding Elementary School,,2,211,361,35,,147,543,212,756
4710,School City of Hammond,4455,Washington Irving Elementary Sch,1,1,78,421,24,,36,435,126,561
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,,1,156,184,24,,114,297,182,479
4710,School City of Hammond,4459,Kenwood Elementary School,,1,158,81,30,,28,174,124,298
4710,School City of Hammond,4461,Lafayette Elementary School,2,1,271,192,30,,27,450,73,523
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,,,68,438,43,1,77,479,148,627
4710,School City of Hammond,4465,Maywood Elementary School,,,256,109,12,,13,317,73,390
4710,School City of Hammond,4469,Morton Elementary School,,3,136,267,29,,95,367,163,530
4710,School City of Hammond,4479,Lew Wallace Elementary School,,,182,193,18,,22,319,96,415
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,,3,272,182,32,,86,461,114,575
4720,School Town of Highland,4281,Highland High School,2,22,79,332,29,,659,409,714,1123
4720,School Town of Highland,4283,Highland Middle School,,6,41,220,23,,432,288,434,722
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,2,2,26,154,5,,202,217,174,391
4720,School Town of Highland,4290,Mildred Merkley Elementary School,,3,20,98,8,,170,138,161,299
4720,School Town of Highland,4301,Southridge Elementary School,,9,11,113,7,,249,142,247,389
4720,School Town of Highland,4303,Allen J Warren Elementary School,,14,48,81,8,,154,136,169,305
4730,School City of Hobart,4305,Hobart High School,5,7,89,322,34,,832,575,714,1289
4730,School City of Hobart,4309,Hobart Middle School,5,1,69,235,26,,574,470,440,910
4730,School City of Hobart,4311,Early Learning Center-George Earle,2,4,17,64,11,,236,139,195,334
4730,School City of Hobart,4317,Liberty Elementary School,1,9,39,106,12,,281,241,207,448
4730,School City of Hobart,4325,Ridge View Elementary School,1,1,15,63,15,,186,197,84,281
4730,School City of Hobart,4327,Joan Martin Elementary School,2,5,59,157,23,1,521,315,453,768
4740,School Town of Munster,4332,Munster High School,2,90,129,355,59,,893,304,1224,1528
4740,School Town of Munster,4333,Wilbur Wright Middle School,3,79,94,201,46,,523,200,746,946
4740,School Town of Munster,4337,James B Eads Elementary School,2,44,53,136,24,,267,154,372,526
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,1,12,15,118,19,,273,101,337,438
4740,School Town of Munster,4343,Frank H Hammond Elementary School,,69,39,125,24,,344,97,503,601
4760,School City of Whiting,4353,Whiting High School,2,2,7,303,10,,132,259,197,456
4760,School City of Whiting,4356,Whiting Middle School,,1,6,177,9,,68,167,94,261
4760,School City of Whiting,4361,Nathan Hale Elementary School,,1,15,367,8,,86,321,156,477
4805,New Prairie United School Corp,4679,Prairie View Elementary School,3,2,,18,8,,265,125,171,296
4805,New Prairie United School Corp,4689,New Prairie High School,1,2,4,87,28,,824,318,628,946
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,1,,5,87,18,,384,256,239,495
4805,New Prairie United School Corp,7345,New Prairie Middle School,,1,3,69,27,,639,258,481,739
4805,New Prairie United School Corp,7349,Olive Township Elementary School,,2,1,24,26,,435,130,358,488
4860,M S D of New Durham Township,4699,Westville Elementary School,,3,12,23,27,,412,177,300,477
4860,M S D of New Durham Township,4701,Westville High School,2,3,26,28,18,,367,184,260,444
4915,Tri-Township Cons School Corp,4692,LaCrosse School,,2,,4,1,,108,32,83,115
4915,Tri-Township Cons School Corp,4696,Wanatah School,,,,11,7,,237,112,143,255
4925,Michigan City Area Schools,4373,Coolspring Elementary School,,4,119,20,19,,140,198,104,302
4925,Michigan City Area Schools,4713,Springfield Elementary School,,1,76,33,29,,221,268,92,360
4925,Michigan City Area Schools,4788,Martin T Krueger Middle School,,,127,38,39,,138,284,58,342
4925,Michigan City Area Schools,4789,Barker Middle School,1,3,158,40,40,,168,289,121,410
4925,Michigan City Area Schools,4795,Michigan City High School,10,9,577,139,148,,782,1124,541,1665
4925,Michigan City Area Schools,4805,Edgewood Elementary School,,1,162,31,25,,110,236,93,329
4925,Michigan City Area Schools,4811,Lake Hills Elementary School,1,2,241,48,74,,127,398,95,493
4925,Michigan City Area Schools,4821,Joy Elementary School,,3,133,34,45,,177,286,106,392
4925,Michigan City Area Schools,4825,Knapp Elementary School,,,90,67,46,,188,294,97,391
4925,Michigan City Area Schools,4829,Niemann Elementary School,,,7,2,3,,27,26,13,39
4925,Michigan City Area Schools,4833,Marsh Elementary School,1,,102,36,34,,135,236,72,308
4925,Michigan City Area Schools,6829,Pine Elementary School,,1,157,59,36,,195,354,94,448
4940,South Central Com School Corp,4734,South Central Elementary School,1,1,3,36,11,,430,168,314,482
4940,South Central Com School Corp,4737,South Central Jr-Sr High School,3,1,,22,12,,412,132,318,450
4945,LaPorte Community School Corp,4707,Indian Trail Elementary School,1,,1,46,32,1,293,190,184,374
4945,LaPorte Community School Corp,4717,Kesling Middle School,,1,23,117,30,,542,410,303,713
4945,LaPorte Community School Corp,4721,Kingsford Heights Elementary Sch,,1,7,17,23,1,167,147,69,216
4945,LaPorte Community School Corp,4727,Kingsbury Elementary School,1,,15,37,20,,373,202,244,446
4945,LaPorte Community School Corp,4741,LaPorte High School,2,11,70,312,99,2,1560,959,1097,2056
4945,LaPorte Community School Corp,4745,Paul F Boston Middle School,,4,18,108,28,1,534,386,307,693
4945,LaPorte Community School Corp,4749,Hailmann Elementary School,1,,7,149,33,1,278,342,127,469
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,1,3,15,34,22,2,462,134,405,539
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,,,12,70,25,,173,222,58,280
4945,LaPorte Community School Corp,4767,Riley Elementary School,1,3,22,48,39,,306,280,139,419
4945,LaPorte Community School Corp,4773,Handley Elementary School,,2,9,59,32,,266,261,107,368
5075,North Lawrence Com Schools,4857,Fayetteville Elementary School,,1,,4,3,,163,86,85,171
5075,North Lawrence Com Schools,4865,Needmore Elementary School,,,1,5,1,,139,76,70,146
5075,North Lawrence Com Schools,4869,Springville Elementary School,,2,2,1,6,3,209,108,115,223
5075,North Lawrence Com Schools,4873,Heltonville Elementary School,,1,,5,,,87,65,28,93
5075,North Lawrence Com Schools,4878,Oolitic Middle School,,2,,7,5,,319,161,172,333
5075,North Lawrence Com Schools,4885,Dollens Elementary School,,2,,6,6,1,212,130,97,227
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,,,,7,5,,264,131,145,276
5075,North Lawrence Com Schools,4891,Shawswick Middle School,,,1,3,4,,194,85,117,202
5075,North Lawrence Com Schools,4905,Bedford Middle School,1,6,1,25,23,,550,384,222,606
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,1,1,3,7,20,,258,181,109,290
5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,6,16,3,46,40,,1453,626,938,1564
5075,North Lawrence Com Schools,4917,Parkview Primary School,,7,2,10,7,,247,185,88,273
5075,North Lawrence Com Schools,4921,Stalker Elementary School,1,3,1,8,7,,206,163,63,226
5075,North Lawrence Com Schools,4932,Parkview Intermediate School,,2,,17,8,,243,190,80,270
5085,Mitchell Community Schools,4861,Burris Elementary School,2,1,,11,13,1,339,224,143,367
5085,Mitchell Community Schools,4863,Hatfield Elementary School,,,1,11,5,,361,228,150,378
5085,Mitchell Community Schools,4924,Mitchell Jr High School,1,2,,12,11,,341,201,166,367
5085,Mitchell Community Schools,4925,Mitchell High School,,5,2,7,8,,475,230,267,497
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,,1,8,29,29,,654,309,412,721
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,3,1,6,30,34,1,853,445,483,928
5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,,3,4,7,11,,437,118,344,462
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,,3,4,8,6,,327,99,249,348
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,,1,5,9,21,,672,196,512,708
5255,South Madison Com Sch Corp,4935,East Elementary School,,3,7,19,17,,732,276,502,778
5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,1,15,36,22,49,,1328,404,1047,1451
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,,6,19,8,14,,641,212,476,688
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,2,8,9,16,26,2,826,255,634,889
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,2,5,19,32,35,,618,243,468,711
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,,2,2,39,13,,651,327,380,707
5265,Alexandria Community School Corp,5065,Alexandria-Monroe Intermediate,,,2,33,17,,402,258,196,454
5265,Alexandria Community School Corp,5069,Alexandria-Monroe Elementary,,,1,28,18,1,320,208,160,368
5275,Anderson Community School Corp,4906,COMPASS Alternative School,,,32,10,9,,26,76,1,77
5275,Anderson Community School Corp,4945,Anderson High School,4,9,443,211,139,,1060,1430,436,1866
5275,Anderson Community School Corp,4953,Edgewood Elementary School,,,93,16,51,,132,238,54,292
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,3,2,117,44,74,,398,569,69,638
5275,Anderson Community School Corp,5023,Southview Preschool Center,,,42,47,26,,204,,319,319
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,,2,119,43,59,,361,522,62,584
5275,Anderson Community School Corp,5076,Highland Middle School,2,3,315,194,115,1,794,1194,230,1424
5275,Anderson Community School Corp,5102,Eastside Elementary School,,2,93,52,64,,425,505,131,636
5275,Anderson Community School Corp,5142,Anderson Elementary School,,1,151,258,60,,159,602,27,629
5275,Anderson Community School Corp,5146,Erskine Elementary School,,2,130,71,84,,352,577,62,639
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,,2,3,39,15,1,580,456,184,640
5280,Elwood Community School Corp,5151,Elwood Intermediate School,2,1,3,33,19,2,393,343,110,453
5280,Elwood Community School Corp,5157,Elwood Elementary School,1,5,2,57,18,1,497,444,137,581
5300,M S D Decatur Township,5177,Decatur Central High School,6,17,246,233,83,1,1294,1097,783,1880
5300,M S D Decatur Township,5178,Gold Academy,2,,80,66,43,1,441,461,172,633
5300,M S D Decatur Township,5179,Blue Academy,3,5,110,86,48,1,432,467,218,685
5300,M S D Decatur Township,5181,Decatur Middle School,1,6,120,115,57,,695,680,314,994
5300,M S D Decatur Township,5185,Stephen Decatur Elementary School,,2,83,66,35,,320,377,129,506
5300,M S D Decatur Township,5187,Valley Mills Elementary School,,4,45,51,22,,459,389,192,581
5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,,,23,16,16,,207,175,87,262
5300,M S D Decatur Township,5189,West Newton Elementary School,3,8,83,81,40,,443,438,220,658
5300,M S D Decatur Township,5192,Liberty Early Elementary School,5,2,82,59,34,,431,315,298,613
5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,1,108,200,218,142,2,2055,1003,1723,2726
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,2,37,9,27,18,,374,72,395,467
5310,Franklin Township Com Sch Corp,5195,Franklin Township Middle Schl East,4,40,141,109,70,1,898,533,729,1263
5310,Franklin Township Com Sch Corp,5197,Franklin Township Middle Sch West,,83,32,60,62,,687,389,535,924
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,2,50,30,33,35,,430,208,372,580
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,,41,11,30,43,,469,199,395,594
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,,7,17,23,22,3,380,175,277,452
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,,35,22,58,32,,400,298,249,547
5310,Franklin Township Com Sch Corp,5203,Lillie Idella Kitley Elementary,,46,197,120,92,1,722,617,561,1178
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,,107,26,43,44,2,409,224,407,631
5330,M S D Lawrence Township,5275,Lawrence Central High School,1,19,1270,438,148,2,508,1534,852,2386
5330,M S D Lawrence Township,5276,Lawrence North High School,2,42,1153,478,162,2,685,1454,1070,2524
5330,M S D Lawrence Township,5277,Belzer Middle School,3,9,610,253,84,,248,877,330,1207
5330,M S D Lawrence Township,5281,Brook Park Elementary School,,2,423,117,34,,55,530,101,631
5330,M S D Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,1,8,208,181,61,1,241,396,305,701
5330,M S D Lawrence Township,5284,Early Learning Center,3,21,590,299,112,1,361,733,654,1387
5330,M S D Lawrence Township,5285,Crestview Elementary School,1,13,276,87,38,1,119,383,152,535
5330,M S D Lawrence Township,5287,Amy Beverland Elementary,1,17,221,46,74,,438,211,586,797
5330,M S D Lawrence Township,5289,Harrison Hill Elementary School,,2,334,274,50,,98,643,115,758
5330,M S D Lawrence Township,5291,Fall Creek Valley Middle School,,15,548,329,81,1,301,838,437,1275
5330,M S D Lawrence Township,5293,Indian Creek Elementary School,,2,301,219,40,,136,581,117,698
5330,M S D Lawrence Township,5294,Forest Glen Elementary School,,7,101,350,48,1,211,340,378,718
5330,M S D Lawrence Township,5295,Winding Ridge Elementary School,,2,515,76,55,1,43,597,95,692
5330,M S D Lawrence Township,5296,Oaklandon Elementary School,,5,268,78,56,,199,401,205,606
5330,M S D Lawrence Township,5298,Skiles Test Elementary School,,5,332,58,27,1,73,405,91,496
5330,M S D Lawrence Township,5299,Sunnyside Elementary School,2,4,176,453,41,2,73,632,119,751
5340,Perry Township Schools,5307,Perry Meridian High School,4,512,187,281,92,1,1290,1368,999,2367
5340,Perry Township Schools,5309,Southport High School,1,434,141,383,127,,1153,1532,707,2239
5340,Perry Township Schools,5310,Southport 6th Grade Academy,,114,40,110,28,1,268,435,126,561
5340,Perry Township Schools,5312,Perry Meridian 6th Grade Academy,,138,63,76,37,,332,435,211,646
5340,Perry Township Schools,5315,Southport Middle School,,224,88,211,65,,542,850,280,1130
5340,Perry Township Schools,5319,Perry Meridian Middle School,1,261,105,164,51,,648,802,428,1230
5340,Perry Township Schools,5321,William Henry Burkhart Elementary,,322,69,79,24,1,238,587,146,733
5340,Perry Township Schools,5322,Mary Bryan Elementary School,,370,42,81,56,2,433,680,304,984
5340,Perry Township Schools,5325,Clinton Young Elementary School,,68,117,264,40,,383,762,110,872
5340,Perry Township Schools,5333,Glenns Valley Elementary School,,273,39,35,38,,405,524,266,790
5340,Perry Township Schools,5337,Abraham Lincoln Elementary School,1,331,91,152,55,,406,860,176,1036
5340,Perry Township Schools,5338,Douglas MacArthur Elementary Sch,2,363,29,57,27,,327,578,227,805
5340,Perry Township Schools,5345,Homecroft Elementary School,1,111,33,174,28,1,324,542,130,672
5340,Perry Township Schools,5347,Southport Elementary School,,452,18,47,26,1,207,649,102,751
5340,Perry Township Schools,5351,Winchester Village Elementary,,237,110,175,26,2,126,643,33,676
5340,Perry Township Schools,5366,Jeremiah Gray Elementary School,2,55,25,52,15,3,316,268,200,468
5340,Perry Township Schools,5372,Rosa Parks Elementary School,,158,17,49,41,,381,283,363,646
5350,M S D Pike Township,5349,Fishback Creek Public Academy,,18,264,54,54,,146,247,289,536
5350,M S D Pike Township,5352,Deer Run Elementary,,7,341,276,24,,25,551,122,673
5350,M S D Pike Township,5353,Pike High School,,86,1927,724,186,2,284,2098,1111,3209
5350,M S D Pike Township,5354,College Park Elementary School,,16,269,156,26,,38,379,126,505
5350,M S D Pike Township,5355,Lincoln Middle School,,20,543,241,49,,50,729,174,903
5350,M S D Pike Township,5356,Guion Creek Middle School,1,15,557,328,30,1,41,775,198,973
5350,M S D Pike Township,5357,Central Elementary School,,5,436,145,43,,43,549,122,672
5350,M S D Pike Township,5358,Eagle Creek Elementary School,,14,285,69,38,,97,316,187,503
5350,M S D Pike Township,5359,Eastbrook Elementary School,,5,358,228,31,,30,538,114,652
5350,M S D Pike Township,5360,Guion Creek Elementary School,,17,406,199,34,,42,527,171,698
5350,M S D Pike Township,5363,Snacks Crossing Elementary School,,7,399,141,26,,26,471,128,599
5350,M S D Pike Township,5378,New Augusta Public Academy - South,,8,365,49,26,,27,343,132,475
5350,M S D Pike Township,5380,New Augusta Public Academy - North,,13,539,103,62,1,137,498,357,855
5360,M S D Warren Township,5361,Warren Central High School,1,39,2129,536,216,1,907,2709,1120,3829
5360,M S D Warren Township,5364,Creston Middle School,2,4,346,75,66,2,110,475,130,605
5360,M S D Warren Township,5367,Stonybrook Middle School,,6,425,96,34,,56,534,83,617
5360,M S D Warren Township,5368,Raymond Park Middle School,,4,222,102,42,1,237,466,142,608
5360,M S D Warren Township,5369,Eastridge Elementary School,1,3,229,59,53,,105,374,76,450
5360,M S D Warren Township,5370,Hawthorne Elementary School,1,,142,71,35,2,153,327,77,404
5360,M S D Warren Township,5373,Grassy Creek Elementary School,,3,232,37,39,,137,300,148,448
5360,M S D Warren Township,5375,Lakeside Elementary School,2,2,353,88,40,,75,484,76,560
5360,M S D Warren Township,5377,Lowell Elementary School,,2,140,78,44,,276,385,155,540
5360,M S D Warren Township,5386,Pleasant Run Elementary School,,3,264,150,39,,89,473,72,545
5360,M S D Warren Township,5389,Sunny Heights Elementary School,2,2,356,77,40,,26,442,61,503
5360,M S D Warren Township,5391,Brookview Elementary School,1,2,368,47,52,1,95,445,121,566
5360,M S D Warren Township,5395,Warren Early Childhood Center,,1,144,59,44,,85,204,129,333
5360,M S D Warren Township,5397,Liberty Park Elementary School,4,9,214,70,46,,154,369,128,497
5360,M S D Warren Township,5399,Creston Intermediate Academy,,4,350,78,45,1,112,486,104,590
5360,M S D Warren Township,5401,Stonybrook Intermediate Academy,1,5,382,105,46,,59,523,75,598
