Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
3330,Plainfield Community School Corp,2750,Plainfield Community Middle School,,39,40,79,63,1,1119,364,977,1341
3330,Plainfield Community School Corp,2751,Central Elementary School,,13,13,21,22,,499,160,408,568
3330,Plainfield Community School Corp,2753,Little Quakers Academy,,7,7,2,6,,155,25,152,177
3330,Plainfield Community School Corp,2761,Van Buren Elementary School,,9,13,33,15,,482,187,365,552
3330,Plainfield Community School Corp,2763,Brentwood Elementary School,1,5,18,25,22,,346,132,285,417
3335,Mill Creek Community Sch Corp,2675,Mill Creek East Elementary,,11,6,5,9,,348,122,257,379
3335,Mill Creek Community Sch Corp,2677,Mill Creek West Elementary,,,,4,4,,286,107,187,294
3335,Mill Creek Community Sch Corp,2687,Cascade Middle School,1,6,2,5,6,,349,119,250,369
3335,Mill Creek Community Sch Corp,2692,Cascade Senior High School,3,5,,8,7,1,407,95,336,431
3405,Blue River Valley Schools,2801,Blue River Valley Jr-Sr High Sch,1,4,1,3,3,,281,122,171,293
3405,Blue River Valley Schools,2803,Blue River Valley Elementary Sch,,2,,4,11,,386,221,182,403
3415,South Henry School Corp,2773,Tri Junior-Senior High School,1,,,7,10,,392,186,224,410
3415,South Henry School Corp,2777,Tri-Elementary School,,2,,9,8,,314,165,168,333
3435,Shenandoah School Corporation,2815,Shenandoah Elementary School,,,1,15,17,,588,252,369,621
3435,Shenandoah School Corporation,2817,Shenandoah High School,,2,2,8,14,,425,129,322,451
3435,Shenandoah School Corporation,2819,Shenandoah Middle School,,2,1,8,9,,324,138,206,344
3445,New Castle Community School Corp,2825,New Castle High School,,3,16,36,37,1,880,487,486,973
3445,New Castle Community School Corp,2829,New Castle Middle School,,3,7,19,25,1,446,292,209,501
3445,New Castle Community School Corp,2832,Eastwood Elementary School,,1,7,16,13,,274,245,66,311
3445,New Castle Community School Corp,2847,Parker Elementary School,1,1,5,18,32,,280,236,101,337
3445,New Castle Community School Corp,2849,James Whitcomb Riley Elem School,,10,2,12,13,,265,140,162,302
3445,New Castle Community School Corp,2853,Sunnyside Elementary School,,,,6,,,52,33,25,58
3445,New Castle Community School Corp,2861,Westwood Elementary School,,1,2,6,19,,264,110,182,292
3445,New Castle Community School Corp,2865,Wilbur Wright Elementary School,,2,8,14,21,,289,234,100,334
3455,C A Beard Memorial School Corp,2869,Knightstown High School,1,1,,4,9,,334,138,211,349
3455,C A Beard Memorial School Corp,2870,Knightstown Intermediate School,2,2,,7,14,,380,217,188,405
3455,C A Beard Memorial School Corp,2887,Knightstown Elementary School,,,,5,6,,304,165,150,315
3460,Taylor Community School Corp,2894,Taylor High School,1,4,28,22,34,,290,174,205,379
3460,Taylor Community School Corp,2895,Taylor Elementary School,,7,72,39,81,,458,418,239,657
3460,Taylor Community School Corp,2896,Taylor Middle School,1,2,23,21,35,,174,164,92,256
3470,Northwestern School Corp,2897,Northwestern Senior High School,1,3,10,33,19,,529,123,472,595
3470,Northwestern School Corp,2904,Northwestern Elementary School,2,1,12,13,28,,617,135,538,673
3470,Northwestern School Corp,2905,Howard Elementary School,,1,7,5,20,,230,130,133,263
3470,Northwestern School Corp,2907,Northwestern Middle School,,2,5,18,17,,244,61,225,286
3480,Eastern Howard School Corporation,2909,Eastern Elementary School,,5,6,24,20,,602,266,391,657
3480,Eastern Howard School Corporation,2914,Eastern Middle School,1,,3,8,13,,319,132,212,344
3480,Eastern Howard School Corporation,2919,Eastern High School,2,6,5,18,17,,481,163,366,529
3490,Western School Corporation,2921,Western High School,2,12,36,29,32,1,738,208,642,850
3490,Western School Corporation,2922,Western Middle School,1,13,30,21,30,,543,201,437,638
3490,Western School Corporation,2923,Western Intermediate School,2,14,32,18,30,,531,247,380,627
3490,Western School Corporation,2935,Western Primary School,,11,22,19,29,,505,218,368,586
3500,Kokomo School Corporation,2943,Sycamore Elementary School,1,21,164,40,94,,256,411,165,576
3500,Kokomo School Corporation,2945,Bon Air Elementary School,1,,56,29,40,,214,272,68,340
3500,Kokomo School Corporation,2947,Boulevard Elementary School,1,,34,34,49,,248,212,154,366
3500,Kokomo School Corporation,2951,Bon Air Middle School,,,43,27,27,,179,223,53,276
3500,Kokomo School Corporation,2955,Central Middle School,2,10,91,36,82,,333,309,245,554
3500,Kokomo School Corporation,2961,Elwood Haynes Elementary School,,5,179,45,112,,373,601,113,714
3500,Kokomo School Corporation,2963,Maple Crest Middle School,,1,95,22,45,,250,258,155,413
3500,Kokomo School Corporation,2969,Lafayette Park Elementary School,,1,68,29,59,,336,289,204,493
3500,Kokomo School Corporation,2993,Pettit Park School,,,33,10,38,,179,209,51,260
3500,Kokomo School Corporation,3005,Wallace Elementary School,1,3,34,32,55,,233,181,177,358
3500,Kokomo School Corporation,3013,Kokomo High School,7,48,295,121,174,,1185,892,938,1830
3625,Huntington Co Com Sch Corp,3021,Andrews Elementary School,1,1,3,15,5,,337,172,190,362
3625,Huntington Co Com Sch Corp,3025,Riverview School,3,,2,29,10,,537,272,309,581
3625,Huntington Co Com Sch Corp,3029,Roanoke Elementary School,,1,,13,4,,400,119,299,418
3625,Huntington Co Com Sch Corp,3035,Salamonie School,,,2,14,11,1,269,137,160,297
3625,Huntington Co Com Sch Corp,3061,Crestview Middle School,1,6,2,27,22,1,581,293,347,640
3625,Huntington Co Com Sch Corp,3065,Huntington North High School,3,6,7,62,28,,1353,551,908,1459
3625,Huntington Co Com Sch Corp,3077,Flint Springs Elementary,2,7,4,13,13,1,429,248,221,469
3625,Huntington Co Com Sch Corp,3078,Huntington Schools Preschool,,3,,4,4,,112,53,70,123
3625,Huntington Co Com Sch Corp,3081,Lincoln Elementary School,2,,1,10,13,,333,277,82,359
3625,Huntington Co Com Sch Corp,3086,Horace Mann Elementary,4,,2,16,4,,392,260,158,418
3640,Medora Community School Corp,3093,Medora Jr & Sr High School,2,,,2,2,,79,65,20,85
3640,Medora Community School Corp,3095,Medora Elementary School,,,,2,5,,70,66,11,77
3675,Seymour Community Schools,3105,Cortland Elementary School,,1,3,3,5,,112,43,81,124
3675,Seymour Community Schools,3133,Seymour Senior High School,,19,9,352,49,2,1091,691,831,1522
3675,Seymour Community Schools,3135,Margaret R Brown Elementary School,1,6,9,356,17,,203,405,187,592
3675,Seymour Community Schools,3138,Seymour Middle School,2,23,12,326,43,,668,605,469,1074
3675,Seymour Community Schools,3141,Emerson Elementary School,1,5,5,25,17,,293,140,206,346
3675,Seymour Community Schools,3153,Seymour-Jackson Elementary School,,13,4,268,22,,316,390,233,623
3675,Seymour Community Schools,3157,Seymour-Redding Elementary School,2,5,5,138,25,1,402,356,222,578
3695,Brownstown Cnt Com Sch Corp,3107,Brownstown Central Middle School,2,,,8,4,,346,152,208,360
3695,Brownstown Cnt Com Sch Corp,3126,Brownstown Central High School,1,4,,12,3,,543,167,396,563
3695,Brownstown Cnt Com Sch Corp,3129,Brownstown Elementary School,1,2,1,16,15,,635,326,344,670
3710,Crothersville Community Schools,3121,Crothersville Jr-Sr High School,,2,4,7,5,,170,92,96,188
3710,Crothersville Community Schools,3122,Crothersville Elementary School,,,3,12,3,,227,132,113,245
3785,Kankakee Valley School Corp,3181,Kankakee Valley High School,3,6,9,105,12,,906,401,640,1041
3785,Kankakee Valley School Corp,3183,Kankakee Valley Middle School,1,1,1,83,6,,713,323,482,805
3785,Kankakee Valley School Corp,3184,DeMotte Elementary School,1,4,3,109,10,,546,293,380,673
3785,Kankakee Valley School Corp,3197,Wheatfield Elementary School,,4,,21,3,,309,166,171,337
3785,Kankakee Valley School Corp,3198,Kankakee Valley Intermediate Sch,1,3,2,45,5,1,444,231,270,501
3815,Rensselaer Central School Corp,3201,Rensselaer Central High School,1,3,2,51,10,,432,217,282,499
3815,Rensselaer Central School Corp,3205,Van Rensselaer Elementary School,2,1,1,48,9,,259,183,137,320
3815,Rensselaer Central School Corp,3213,Rensselaer Central Primary School,3,,1,39,10,,353,201,205,406
3815,Rensselaer Central School Corp,3221,Rensselaer Middle School,,2,,61,8,,341,189,223,412
3945,Jay School Corporation,3239,Jay County High School,1,5,5,62,11,2,917,413,590,1003
3945,Jay School Corporation,3241,Bloomfield Elementary School,1,,,9,2,,260,113,159,272
3945,Jay School Corporation,3247,Redkey Elementary School,,,,2,9,,177,122,66,188
3945,Jay School Corporation,3265,East Jay County Middle School,,3,2,47,3,,425,228,252,480
3945,Jay School Corporation,3273,General Shanks Elem School,,4,,39,7,,331,225,156,381
3945,Jay School Corporation,3285,West Jay County Middle School,,,,3,4,,190,104,93,197
3945,Jay School Corporation,3287,East Elementary School,,1,,47,5,,372,246,179,425
3945,Jay School Corporation,3289,Westlawn Elementary School,,,2,1,5,,213,139,82,221
3995,Madison Consolidated Schools,3301,Deputy Elementary School,,,,1,1,,113,83,32,115
3995,Madison Consolidated Schools,3309,Madison Consolidated High School,,11,17,41,26,4,777,365,511,876
3995,Madison Consolidated Schools,3313,Madison Consolidated Jr High Sch,1,10,11,40,36,,749,437,410,847
3995,Madison Consolidated Schools,3321,Rykers' Ridge Elementary School,,,1,3,10,,165,110,69,179
3995,Madison Consolidated Schools,3327,Madison Early Childhood Center,,,,2,4,,84,44,46,90
3995,Madison Consolidated Schools,3329,Lydia Middleton Elementary School,,,5,11,14,1,283,119,195,314
3995,Madison Consolidated Schools,3333,Emery O Muncie Elementary School,1,8,5,18,14,2,297,226,119,345
4000,Southwestern-Jefferson Co Con,3337,Southwestern High School,,2,3,11,12,,346,159,215,374
4000,Southwestern-Jefferson Co Con,3341,Southwestern Elementary School,,2,10,38,21,,638,423,286,709
4000,Southwestern-Jefferson Co Con,3343,Southwestern Middle School,,2,2,20,8,1,263,165,131,296
4015,Jennings County School Corporation,3345,Jennings County High School,3,,,57,28,,1115,585,618,1203
4015,Jennings County School Corporation,3349,Sand Creek Elementary School,,,1,63,10,,342,331,85,416
4015,Jennings County School Corporation,3357,Scipio Elementary School,,,,10,7,,299,191,125,316
4015,Jennings County School Corporation,3361,Graham Creek Elementary School,,,4,7,4,,257,143,129,272
4015,Jennings County School Corporation,3385,Hayden Elementary School,,,3,9,1,,280,167,126,293
4015,Jennings County School Corporation,3389,Brush Creek Elementary School,,,1,11,13,,338,238,125,363
4015,Jennings County School Corporation,3393,Jennings County Middle School,,2,2,58,15,,600,394,283,677
4015,Jennings County School Corporation,3397,North Vernon Elementary School,5,2,9,53,18,,560,413,234,647
4145,Clark-Pleasant Community Sch Corp,3401,Clark Elementary School,,171,37,40,47,2,360,342,315,657
4145,Clark-Pleasant Community Sch Corp,3421,Whiteland Community High School,6,149,63,119,88,,1494,739,1180,1919
4145,Clark-Pleasant Community Sch Corp,3422,Grassy Creek Elementary School,2,99,50,58,73,,626,398,510,908
4145,Clark-Pleasant Community Sch Corp,3423,Sawmill Woods Elementary School,,12,5,9,14,,145,59,126,185
4145,Clark-Pleasant Community Sch Corp,3425,Whiteland Elementary School,,1,2,27,13,1,398,199,243,442
4145,Clark-Pleasant Community Sch Corp,3427,Clark Pleasant Middle School,5,136,67,83,88,3,1197,751,828,1579
4145,Clark-Pleasant Community Sch Corp,3429,Break-O-Day Elementary School,,9,17,30,21,,366,256,187,443
4145,Clark-Pleasant Community Sch Corp,3430,Pleasant Crossing Elementary,1,32,22,68,43,,567,390,343,733
4205,Center Grove Community School Corp,3434,Sugar Grove Elementary School,1,54,27,45,58,1,729,177,738,915
4205,Center Grove Community School Corp,3435,Center Grove Elementary School,1,46,8,18,22,1,715,78,733,811
4205,Center Grove Community School Corp,3437,Center Grove High School,3,110,44,121,77,2,2164,472,2049,2521
4205,Center Grove Community School Corp,3439,Maple Grove Elementary School,,38,22,34,30,1,745,164,706,870
4205,Center Grove Community School Corp,3440,North Grove Elementary School,1,56,13,45,29,,573,262,455,717
4205,Center Grove Community School Corp,3441,Center Grove Middle School Central,4,45,24,43,19,,794,145,784,929
4205,Center Grove Community School Corp,3443,Center Grove Middle School North,3,49,20,60,33,,919,284,800,1084
4205,Center Grove Community School Corp,3444,Pleasant Grove Elementary School,,22,12,18,22,,590,140,524,664
4215,Edinburgh Community School Corp,3447,Edinburgh Community High School,,,,17,7,,218,140,102,242
4215,Edinburgh Community School Corp,3449,Edinburgh Comm Middle School,,1,,8,8,,168,125,60,185
4215,Edinburgh Community School Corp,3452,East Side Elementary School,,3,,39,16,,377,304,131,435
4225,Franklin Community School Corp,3413,Needham Elementary School,,5,7,16,26,,321,149,226,375
4225,Franklin Community School Corp,3433,Union Elementary School,,1,,2,3,,131,34,103,137
4225,Franklin Community School Corp,3445,Franklin Community High School,2,30,20,85,57,2,1394,559,1031,1590
4225,Franklin Community School Corp,3457,Franklin Community Middle School,1,10,22,33,29,1,647,308,435,743
4225,Franklin Community School Corp,3458,Custer Baker Intermediate School,2,9,18,51,46,1,688,383,432,815
4225,Franklin Community School Corp,3461,Northwood Elementary School,2,1,9,37,33,1,430,310,203,513
4225,Franklin Community School Corp,3465,Webb Elementary School,,2,4,22,19,,269,177,139,316
4225,Franklin Community School Corp,3467,Creekside Elementary School,1,7,9,18,29,2,491,225,332,557
4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,3,36,30,99,64,,1024,449,807,1256
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,1,27,29,82,51,,718,424,484,908
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elementary Sch,1,18,25,51,35,,306,316,120,436
4245,Greenwood Community Sch Corp,3479,Westwood Elementary School,,12,12,20,34,1,413,133,359,492
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,2,14,10,34,28,1,319,257,151,408
4245,Greenwood Community Sch Corp,3483,Southwest Elementary School,,24,36,49,26,,406,258,283,541
4255,Nineveh-Hensley-Jackson United,3409,Indian Creek Elementary School,1,2,1,8,6,,423,155,286,441
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate School,,2,2,9,5,,398,161,255,416
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,,1,,16,8,,404,157,272,429
4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,,7,5,7,11,,583,195,418,613
4315,North Knox School Corp,3521,North Knox Primary School,,,,16,,,315,189,142,331
4315,North Knox School Corp,3537,North Knox Jr-Sr High School,3,,5,15,3,,580,343,263,606
4315,North Knox School Corp,3545,North Knox Intermediate,1,,,15,6,,378,244,156,400
4325,South Knox School Corp,3489,South Knox Elementary School,,2,4,5,10,,670,235,456,691
4325,South Knox School Corp,3490,South Knox Middle-High School,1,2,,9,7,,539,168,390,558
4335,Vincennes Community School Corp,3509,Benjamin Franklin Elementary Sch,,3,8,11,22,,454,207,291,498
4335,Vincennes Community School Corp,3553,Lincoln High School,,8,14,35,30,1,648,384,352,736
4335,Vincennes Community School Corp,3557,George Rogers Clark School,,6,17,23,41,,554,397,244,641
4335,Vincennes Community School Corp,3573,James Whitcomb Riley Elem Sch,,2,6,6,5,,179,150,48,198
4335,Vincennes Community School Corp,3577,Tecumseh-Harrison Elementary Sch,,2,10,29,13,,316,278,92,370
4335,Vincennes Community School Corp,3581,Francis Vigo Elementary School,,,6,12,11,,265,205,89,294
4345,Wawasee Community School Corp,3625,North Webster Elementary School,2,1,7,23,8,,390,198,233,431
4345,Wawasee Community School Corp,3630,Wawasee Middle School,,1,3,46,12,1,469,238,294,532
4345,Wawasee Community School Corp,3635,Milford School,1,,2,96,10,,428,254,283,537
4345,Wawasee Community School Corp,3637,Syracuse Elementary School,,2,5,47,15,1,430,251,249,500
4345,Wawasee Community School Corp,3639,Wawasee High School,4,5,6,107,28,,789,334,605,939
4415,Warsaw Community Schools,3589,Claypool Elementary School,,,6,54,6,,237,194,109,303
4415,Warsaw Community Schools,3607,Lakeview Middle School,,7,10,156,14,1,331,278,241,519
4415,Warsaw Community Schools,3608,Eisenhower Elementary School,,5,11,60,15,,367,135,323,458
4415,Warsaw Community Schools,3610,Harrison Elementary School,,29,12,152,15,,297,280,225,505
4415,Warsaw Community Schools,3613,Leesburg Elementary School,,,4,169,12,,259,310,134,444
4415,Warsaw Community Schools,3647,Warsaw Community High School,5,24,35,455,59,,1537,892,1223,2115
4415,Warsaw Community Schools,3653,Edgewood Middle School,1,11,12,78,18,,457,229,348,577
4415,Warsaw Community Schools,3661,Jefferson Elementary School,1,2,14,104,8,,355,256,228,484
4415,Warsaw Community Schools,3665,Lincoln Elementary School,1,13,9,85,20,,348,282,194,476
4415,Warsaw Community Schools,3673,Madison Elementary School,,7,6,100,13,,433,253,306,559
4415,Warsaw Community Schools,3677,Washington Elementary School,1,16,5,69,24,,428,217,326,543
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,,2,2,91,8,,286,212,177,389
4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,1,2,2,73,28,,438,261,283,544
4445,Tippecanoe Valley School Corp,3603,Mentone Elementary School,,,,56,13,,347,251,165,416
4445,Tippecanoe Valley School Corp,3619,Tippecanoe Valley Middle School,,1,3,50,25,,355,236,198,434
4455,Whitko Community School Corp,3642,Pierceton Elementary School,,3,4,22,7,,364,219,181,400
4455,Whitko Community School Corp,9173,South Whitley Elementary School,,1,4,3,3,,296,133,174,307
4455,Whitko Community School Corp,9191,Whitko Jr/Sr High School,1,8,6,28,4,,606,250,403,653
4515,Prairie Heights Community Sch Corp,3686,Prairie Heights Elementary School,2,,2,17,7,,429,237,220,457
4515,Prairie Heights Community Sch Corp,3688,Prairie Heights Middle School,3,1,1,20,10,,374,190,219,409
4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,3,1,2,13,17,,378,143,271,414
4525,Westview School Corporation,3697,Westview Jr-Sr High School,4,7,3,36,4,,737,233,558,791
4525,Westview School Corporation,3698,Topeka Elementary School,,1,,7,2,,311,116,205,321
4525,Westview School Corporation,3702,Westview Elementary School,,2,2,6,3,1,363,110,267,377
4525,Westview School Corporation,3704,Meadowview Elementary School,,1,2,4,6,1,393,83,324,407
4525,Westview School Corporation,3714,Shipshewana-Scott Elementary Sch,,,2,10,3,,332,109,238,347
4535,Lakeland School Corporation,3730,Lakeland High School,4,5,10,119,16,,423,293,284,577
4535,Lakeland School Corporation,3731,Parkside Elementary School,1,3,2,91,17,,323,220,217,437
4535,Lakeland School Corporation,3741,Wolcott Mills Elementary School,,,,10,8,,180,117,81,198
4535,Lakeland School Corporation,3743,Lakeland Middle School,1,2,3,90,18,,346,248,212,460
4535,Lakeland School Corporation,3745,Lima-Brighton Elementary,,1,,51,9,,135,113,83,196
4580,Hanover Community School Corp,3781,Jane Ball Elementary School,,5,3,68,18,,399,155,338,493
4580,Hanover Community School Corp,3782,Lincoln Elementary School,,2,17,82,16,,334,46,405,451
4580,Hanover Community School Corp,3784,Hanover Central Middle School,5,7,25,101,38,,558,176,558,734
4580,Hanover Community School Corp,3785,Hanover Central High School,2,10,13,80,26,,578,143,566,709
4590,River Forest Community Sch Corp,3791,River Forest High School,2,1,61,204,32,,250,377,173,550
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary School,,,43,186,27,,128,316,68,384
4590,River Forest Community Sch Corp,3801,River Forest Middle School,3,2,43,164,27,,143,294,88,382
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,2,4,24,157,19,1,140,260,87,347
4600,Merrillville Community School Corp,3809,Merrillville High School,1,24,1418,420,100,,224,1306,881,2187
4600,Merrillville Community School Corp,3811,Pierce Middle School,3,8,625,177,46,,100,650,309,959
4600,Merrillville Community School Corp,3813,Merrillville Intermediate School,2,11,618,190,48,1,127,636,361,997
4600,Merrillville Community School Corp,3821,Henry P Fieler Elementary School,,2,307,100,33,2,41,348,137,485
4600,Merrillville Community School Corp,3822,Homer Iddings Elementary School,,7,288,132,34,,71,329,203,532
4600,Merrillville Community School Corp,3826,Edgar L Miller Elementary School,1,2,222,50,21,,27,246,77,323
4600,Merrillville Community School Corp,3827,John Wood Elementary School,2,6,111,85,23,,95,173,149,322
4600,Merrillville Community School Corp,3829,Jonas E Salk Elementary School,,5,331,125,39,,105,404,201,605
4615,Lake Central School Corporation,3831,Michael Grimmer Middle School,1,22,78,140,29,,575,241,604,845
4615,Lake Central School Corporation,3833,Lake Central High School,19,112,237,491,97,,2388,705,2639,3344
4615,Lake Central School Corporation,3837,Kolling Elementary School,2,8,19,111,21,,559,89,631,720
4615,Lake Central School Corporation,3838,Hal E Clark Middle School,7,11,63,175,27,,805,205,883,1088
4615,Lake Central School Corporation,3839,George Bibich Elementary School,3,5,15,103,16,1,349,104,388,492
4615,Lake Central School Corporation,3840,James H Watson Elementary School,,18,34,106,27,2,331,118,400,518
4615,Lake Central School Corporation,3841,Kahler Middle School,2,49,60,205,19,,668,224,779,1003
4615,Lake Central School Corporation,3843,Protsman Elementary School,3,25,46,145,24,,388,172,459,631
4615,Lake Central School Corporation,4349,Homan Elementary School,,13,47,113,20,3,335,176,355,531
4615,Lake Central School Corporation,4351,Peifer Elementary School,,9,35,99,21,,309,136,337,473
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,2,1,13,64,10,,426,175,341,516
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary School,1,2,3,44,6,,311,108,259,367
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,3,2,1,53,6,,441,174,332,506
4645,Tri-Creek School Corporation,3851,Lowell Middle School,,1,8,92,13,,681,229,566,795
4645,Tri-Creek School Corporation,3865,Lowell Senior High School,3,4,9,96,23,,984,285,834,1119
4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,2,,286,121,40,,181,514,116,630
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,1,2,43,137,32,,232,411,36,447
4650,Lake Ridge New Tech Schools,3889,Hosford Park New Tech Elementary,,,134,54,27,,79,271,23,294
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,1,1,121,111,21,,172,386,41,427
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,3,33,19,117,43,,869,232,852,1084
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,,3,2,40,20,,392,183,274,457
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,,17,19,79,13,,510,58,580,638
4660,Crown Point Community School Corp,3854,Winfield Elementary School,1,6,20,82,12,,357,71,407,478
4660,Crown Point Community School Corp,3901,Crown Point High School,11,82,84,393,69,2,2233,634,2240,2874
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,2,20,10,71,20,,500,105,518,623
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,2,15,13,75,25,,400,156,374,530
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,1,15,24,100,17,,413,89,481,570
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,,10,10,89,17,,395,134,387,521
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,,15,36,139,27,,713,199,731,930
4670,School City of East Chicago,3924,East Chicago Central High School,,,500,606,11,,24,921,220,1141
4670,School City of East Chicago,3937,Carrie Gosch PK Center,,2,108,124,3,,3,180,60,240
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,,,136,340,6,,7,402,87,489
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,,,239,66,3,,3,284,27,311
4670,School City of East Chicago,3953,William McKinley Elementary School,3,1,201,388,9,,10,501,111,612
4670,School City of East Chicago,3961,George Washington Elementary Sch,,1,355,207,18,,4,488,97,585
4670,School City of East Chicago,3963,Joseph Block Middle School,,,248,244,12,,10,428,86,514
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,,1,56,270,25,,304,483,173,656
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,,,15,113,7,,121,212,44,256
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,,3,30,120,18,,119,242,48,290
4690,Gary Community School Corp,4053,Banneker Elementary at Marquette,,,626,26,19,,7,678,,678
4690,Gary Community School Corp,4057,Mary M Bethune Early Child Dev Ctr,,,330,4,2,,3,338,1,339
4690,Gary Community School Corp,4061,Beveridge Elementary School,,,469,8,14,,8,499,,499
4690,Gary Community School Corp,4086,Frankie W McCullough Acad for Girl,,,253,10,11,,1,275,,275
4690,Gary Community School Corp,4105,Bailly Preparatory Academy,,,237,19,16,,11,283,,283
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,,,337,23,12,,5,377,,377
4690,Gary Community School Corp,4163,West Side Leadership Academy,1,,957,36,38,,11,1043,,1043
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,,1,496,12,14,,1,524,,524
4690,Gary Community School Corp,4178,Gary Middle School,,,896,24,51,,21,992,,992
4700,Griffith Public Schools,4171,Beiriger Elementary School,,6,25,118,29,,300,214,264,478
4700,Griffith Public Schools,4173,Griffith Senior High School,1,5,209,194,35,,379,481,342,823
4700,Griffith Public Schools,4177,Griffith Middle School,,1,76,100,9,,171,224,133,357
4700,Griffith Public Schools,4185,Eldon Ready Elementary School,,2,183,104,27,,129,311,134,445
4700,Griffith Public Schools,4189,Elsie Wadsworth Elementary School,1,1,58,94,12,,180,211,135,346
4710,School City of Hammond,4411,George Rogers Clark Md/HS,1,4,154,933,22,1,205,939,381,1320
4710,School City of Hammond,4413,Donald E Gavit Middle/High School,1,3,633,612,46,1,277,1116,457,1573
4710,School City of Hammond,4415,Hammond High School,3,1,376,356,18,,31,592,193,785
4710,School City of Hammond,4417,Morton Senior High School,1,2,528,563,45,,222,958,403,1361
4710,School City of Hammond,4422,Joseph Hess Elementary School,2,2,252,233,34,,109,494,138,632
4710,School City of Hammond,4425,Henry W Eggers Middle School,,,355,306,32,,27,563,157,720
4710,School City of Hammond,4433,Charles N Scott Middle School,1,1,328,342,53,,147,672,200,872
4710,School City of Hammond,4447,Columbia Elementary School,,,49,156,29,,23,232,25,257
4710,School City of Hammond,4449,Thomas A Edison Elementary School,,,199,309,29,2,104,496,147,643
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,,2,22,160,12,,72,204,64,268
4710,School City of Hammond,4453,Warren G Harding Elementary School,,,204,342,43,,157,566,180,746
4710,School City of Hammond,4455,Washington Irving Elementary Sch,1,1,64,383,21,,39,414,95,509
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,,3,158,182,22,,124,324,165,489
4710,School City of Hammond,4459,Kenwood Elementary School,,1,143,81,24,,30,220,59,279
4710,School City of Hammond,4461,Lafayette Elementary School,2,1,240,158,30,,17,388,60,448
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,,1,68,403,43,1,79,486,109,595
4710,School City of Hammond,4465,Maywood Elementary School,,,260,109,11,,5,327,58,385
4710,School City of Hammond,4469,Morton Elementary School,,3,139,234,25,,78,382,97,479
4710,School City of Hammond,4479,Lew Wallace Elementary School,,,151,155,20,,20,259,87,346
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,,1,278,156,15,,82,455,77,532
4720,School Town of Highland,4281,Highland High School,,24,84,341,32,,641,423,699,1122
4720,School Town of Highland,4283,Highland Middle School,,5,51,235,22,,383,278,418,696
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,2,3,27,159,6,,224,228,193,421
4720,School Town of Highland,4290,Mildred Merkley Elementary School,,5,21,89,11,,165,124,167,291
4720,School Town of Highland,4301,Southridge Elementary School,1,12,17,122,10,,286,164,284,448
4720,School Town of Highland,4303,Allen J Warren Elementary School,,18,52,90,5,,128,140,153,293
4730,School City of Hobart,4305,Hobart High School,3,7,91,339,39,,803,580,702,1282
4730,School City of Hobart,4309,Hobart Middle School,5,2,90,227,20,,586,470,460,930
4730,School City of Hobart,4311,Early Learning Center-George Earle,2,3,25,70,16,,265,167,214,381
