year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
18,3060-2511,3060,74.27,3.71,3.78,16.42,1376
18,3060-2512,3060,68.25,2.99,1.9,3.53,737
18,3060-2513,3060,61.02,7.06,8.05,33.9,708
18,3060-2515,3060,69.53,2.5,3.12,5.94,640
18,3060-2516,3060,89.74,0.35,1.22,8.17,575
18,3060-2518,3060,75.87,4.22,4.07,20.66,663
18,3060-2520,3060,66.0,4.1,1.93,5.06,1244
18,3060-2522,3060,70.86,5.16,1.97,6.07,659
18,3060-2526,3060,63.58,2.74,1.83,3.26,766
18,3070-2517,3070,85.25,3.68,5.3,20.59,2963
18,3070-2521,3070,78.67,5.51,7.43,33.57,1144
18,3070-2523,3070,90.98,2.79,3.11,22.77,931
18,3070-2529,3070,83.27,4.04,7.12,33.46,520
18,3070-2533,3070,84.37,5.67,5.12,26.83,723
18,3070-2537,3070,81.64,4.69,7.64,16.89,746
18,3070-2538,3070,88.41,2.37,7.51,16.73,759
18,3070-2539,3070,71.84,8.16,9.52,27.21,735
18,3070-2542,3070,88.04,2.38,5.35,18.5,1346
18,3070-2547,3070,78.85,6.72,9.1,37.54,714
18,3115-2563,3115,92.46,0.58,3.48,31.3,345
18,3115-2564,3115,95.09,0.27,2.39,17.93,753
18,3115-2565,3115,94.28,0.51,2.05,21.69,1171
18,3115-2566,3115,91.77,0.35,3.15,21.37,571
18,3115-2567,3115,90.98,0.24,4.27,27.16,843
18,3125-2577,3125,90.33,1.44,3.09,36.83,486
18,3125-2579,3125,94.77,0.54,2.01,36.91,745
18,3125-2581,3125,91.95,0.57,1.72,25.29,174
18,3125-2588,3125,93.84,0.21,2.26,35.93,487
18,3125-2593,3125,91.44,0.0,3.1,40.62,549
18,3125-2595,3125,93.4,0.27,2.4,27.58,1501
18,3125-2597,3125,95.0,0.0,0.0,53.67,300
18,3125-2609,3125,92.52,0.31,1.87,39.88,321
18,3135-2558,3135,88.24,1.93,3.22,23.51,621
18,3135-2559,3135,81.65,7.92,3.86,26.9,959
18,3135-2561,3135,76.48,12.02,3.48,28.75,574
18,3135-2568,3135,82.88,4.5,5.41,7.21,111
18,3135-2569,3135,81.53,7.48,3.98,22.21,1283
18,3135-2570,3135,78.56,7.39,5.95,17.48,555
18,3145-2582,3145,96.86,0.0,1.74,34.84,287
18,3145-2585,3145,96.17,0.72,2.15,30.38,418
18,3145-2586,3145,94.62,0.38,3.46,35.19,520
18,3160-2611,3160,94.25,0.0,2.25,19.25,400
18,3160-2613,3160,95.69,0.0,1.62,17.25,371
18,3180-2621,3180,95.57,0.23,1.86,54.08,429
18,3180-2625,3180,94.22,0.93,2.05,49.63,536
18,3180-2629,3180,95.24,0.14,2.74,42.14,693
18,3180-2633,3180,93.46,0.34,2.75,48.19,581
18,3190-2640,3190,89.4,0.57,3.87,42.84,698
18,3190-2643,3190,89.75,0.28,3.88,48.2,361
18,3190-2645,3190,88.19,0.47,3.78,51.5,635
18,3190-2649,3190,87.97,0.75,0.0,45.86,133
18,3190-2653,3190,93.75,0.0,1.7,70.45,176
18,3190-2663,3190,89.56,0.44,4.0,50.89,450
18,3190-2667,3190,96.42,0.0,0.65,52.44,307
18,3190-2670,3190,95.1,0.82,1.09,38.15,367
18,3295-2682,3295,94.4,0.43,1.51,22.41,464
18,3295-2684,3295,95.15,0.97,1.29,16.18,309
18,3295-2685,3295,96.46,0.0,0.79,29.92,254
18,3295-2725,3295,92.79,1.64,1.97,20.98,305
18,3295-2731,3295,94.21,1.16,2.15,15.87,605
18,3305-2706,3305,76.63,9.51,6.66,24.73,736
18,3305-2707,3305,75.41,9.02,7.79,19.26,244
18,3305-2709,3305,74.95,12.43,5.42,24.05,2711
18,3305-2711,3305,66.17,17.39,5.8,24.8,742
18,3305-2713,3305,75.91,9.35,6.81,24.8,984
18,3305-2714,3305,74.74,8.96,4.85,21.88,681
18,3305-2718,3305,70.51,15.21,4.3,26.73,651
18,3305-2720,3305,72.12,14.87,4.83,25.37,1076
18,3305-2723,3305,72.35,13.58,5.79,23.51,604
18,3305-2727,3305,84.18,2.69,7.07,32.15,594
18,3315-2726,3315,76.07,8.19,7.8,26.92,769
18,3315-2728,3315,67.39,13.04,8.7,30.84,736
18,3315-2729,3315,65.45,13.71,10.91,31.05,715
18,3315-2730,3315,66.3,12.13,10.29,31.13,816
18,3315-2733,3315,57.37,13.14,11.22,41.35,312
18,3315-2734,3315,71.23,9.12,8.83,35.04,351
18,3315-2735,3315,58.96,17.5,8.54,28.12,480
18,3315-2736,3315,68.26,12.35,9.43,29.35,753
18,3315-2737,3315,68.76,12.65,9.01,25.34,2987
18,3315-2738,3315,65.03,12.72,11.42,32.37,692
18,3315-2739,3315,59.18,14.58,11.37,37.61,343
18,3315-2740,3315,65.21,11.79,7.6,26.62,526
18,3325-2721,3325,90.63,1.44,3.42,35.86,555
18,3325-2741,3325,91.9,1.37,1.5,25.94,802
18,3325-2743,3325,92.21,1.34,1.61,32.48,745
18,3325-2745,3325,90.16,0.8,4.52,35.11,376
18,3330-2748,3330,80.83,4.79,5.66,28.98,918
18,3330-2749,3330,86.9,2.39,4.25,24.46,1672
18,3330-2750,3330,83.23,2.73,5.85,29.33,1282
18,3330-2751,3330,89.95,1.65,3.47,24.86,547
18,3330-2753,3330,84.66,6.88,1.59,15.34,189
18,3330-2761,3330,89.09,2.22,3.88,30.31,541
18,3330-2763,3330,82.84,4.51,5.87,31.83,443
18,3335-2675,3335,91.87,1.2,0.96,32.54,418
18,3335-2677,3335,97.23,0.0,1.38,34.6,289
18,3335-2687,3335,94.31,1.08,0.81,28.18,369
18,3335-2692,3335,93.87,0.22,1.53,21.44,457
18,3405-2801,3405,97.45,0.0,0.73,36.5,274
18,3405-2803,3405,95.91,0.0,1.02,49.1,391
18,3415-2773,3415,96.44,0.0,1.34,41.65,449
18,3415-2777,3415,95.03,0.0,2.49,50.83,362
18,3435-2815,3435,94.57,0.16,2.72,41.85,626
18,3435-2817,3435,95.96,0.0,1.12,34.75,446
18,3435-2819,3435,94.02,0.28,1.42,46.15,351
18,3445-2825,3445,90.58,1.22,3.24,50.76,987
18,3445-2829,3445,92.64,1.23,2.66,57.06,489
18,3445-2832,3445,87.04,2.33,4.98,82.06,301
18,3445-2847,3445,84.14,3.58,3.58,76.21,391
18,3445-2849,3445,85.38,1.98,5.14,44.66,253
18,3445-2853,3445,87.35,1.2,4.22,63.86,166
18,3445-2861,3445,90.24,0.81,3.66,36.99,246
18,3445-2865,3445,86.75,2.41,5.12,77.11,332
18,3455-2869,3455,97.32,0.0,0.27,38.87,373
18,3455-2870,3455,95.39,0.24,0.97,53.88,412
18,3455-2887,3455,94.71,0.0,2.35,55.88,340
18,3460-2894,3460,76.12,5.97,6.97,46.02,402
18,3460-2895,3460,72.61,7.8,7.32,63.38,628
18,3460-2896,3460,72.53,8.06,8.06,64.47,273
18,3470-2897,3470,88.16,2.47,4.77,19.79,566
18,3470-2904,3470,89.7,2.03,2.32,20.61,689
18,3470-2905,3470,87.04,3.33,3.33,45.93,270
18,3470-2907,3470,84.83,1.38,6.21,28.28,290
18,3480-2909,3480,92.52,0.46,3.51,37.25,655
18,3480-2914,3480,92.19,0.9,1.8,37.84,333
18,3480-2919,3480,90.7,1.14,2.85,29.03,527
18,3490-2921,3490,88.23,3.16,2.55,23.3,824
18,3490-2922,3490,86.26,4.11,2.69,33.02,633
18,3490-2923,3490,85.85,4.5,3.05,39.23,622
18,3490-2935,3490,82.57,5.41,3.55,41.96,591
18,3500-2943,3500,48.26,27.03,4.83,77.22,518
18,3500-2945,3500,65.89,14.87,8.75,95.34,343
18,3500-2947,3500,69.06,6.63,9.39,66.02,362
18,3500-2951,3500,65.09,15.64,8.73,92.36,275
18,3500-2955,3500,62.94,15.83,5.77,60.71,537
18,3500-2961,3500,51.15,26.12,6.63,90.66,739
18,3500-2963,3500,65.04,19.07,6.85,74.33,409
18,3500-2969,3500,69.5,12.16,6.95,70.46,518
18,3500-2993,3500,70.03,14.14,5.72,92.26,297
18,3500-3005,3500,67.32,8.17,9.3,53.24,355
18,3500-3013,3500,64.45,16.98,5.88,55.47,1837
18,3625-3021,3625,91.76,0.27,5.59,53.72,376
18,3625-3025,3625,91.09,0.46,5.38,47.47,651
18,3625-3029,3625,93.71,0.29,3.43,31.43,350
18,3625-3035,3625,90.34,0.48,3.38,52.66,207
18,3625-3037,3625,92.36,0.0,4.98,47.84,301
18,3625-3061,3625,92.29,0.18,3.58,41.94,558
18,3625-3065,3625,92.61,0.79,3.5,37.66,1516
18,3625-3075,3625,97.39,0.0,0.37,30.22,268
18,3625-3077,3625,91.3,0.92,2.97,59.27,437
18,3625-3078,3625,88.66,0.0,5.15,44.33,97
18,3625-3081,3625,92.4,0.0,3.43,74.02,408
18,3640-3093,3640,98.94,0.0,0.0,75.53,94
18,3640-3095,3640,97.56,0.0,1.22,82.93,82
18,3675-3105,3675,93.85,1.54,0.0,37.69,130
18,3675-3133,3675,74.35,0.74,19.95,45.94,1489
18,3675-3135,3675,38.69,1.12,55.33,75.14,535
18,3675-3138,3675,65.54,0.8,27.99,59.56,1004
18,3675-3141,3675,89.57,0.87,4.93,42.32,345
18,3675-3153,3675,51.68,0.61,41.44,72.63,654
18,3675-3157,3675,73.48,1.29,19.34,59.67,543
18,3695-3107,3695,97.46,0.28,1.97,38.31,355
18,3695-3108,3695,72.73,0.0,0.0,0.0,11
18,3695-3126,3695,96.77,0.0,1.43,31.9,558
18,3695-3129,3695,93.79,0.15,3.11,51.92,676
18,3710-3121,3710,93.91,0.51,2.03,50.76,197
18,3710-3122,3710,90.84,1.15,5.34,58.78,262
18,3785-3181,3785,87.62,0.85,9.74,35.16,1058
18,3785-3183,3785,88.42,0.12,9.85,41.38,812
18,3785-3184,3785,82.08,0.31,14.85,43.03,653
18,3785-3197,3785,92.56,0.3,4.76,49.4,336
18,3785-3198,3785,87.8,0.19,11.07,42.78,533
18,3815-3201,3815,89.2,0.2,8.2,44.6,500
18,3815-3205,3815,82.42,0.3,13.33,52.73,330
18,3815-3213,3815,86.68,0.0,10.33,49.73,368
18,3815-3221,3815,86.25,0.5,11.0,47.25,400
18,3945-3239,3945,91.94,0.2,5.8,50.2,1018
18,3945-3241,3945,94.29,0.36,3.93,43.57,280
18,3945-3247,3945,95.19,0.0,1.07,59.36,187
18,3945-3265,3945,88.63,0.0,9.83,48.75,519
18,3945-3273,3945,90.88,0.0,8.11,58.11,296
18,3945-3277,3945,76.96,0.0,19.82,79.72,217
18,3945-3285,3945,94.29,0.95,0.95,63.33,210
18,3945-3287,3945,90.13,0.0,7.96,57.32,314
18,3945-3289,3945,95.69,0.96,0.48,69.86,209
18,3995-3301,3995,97.73,0.0,0.0,48.86,88
18,3995-3309,3995,88.45,1.96,4.47,44.34,918
18,3995-3313,3995,88.77,1.43,4.54,51.97,837
18,3995-3321,3995,90.58,1.05,2.09,58.64,191
18,3995-3327,3995,86.96,1.45,4.35,0.0,69
18,3995-3329,3995,89.15,1.17,3.52,39.3,341
18,3995-3333,3995,86.83,1.4,3.36,68.35,357
18,4000-3337,4000,92.89,1.05,2.63,45.53,380
18,4000-3341,4000,89.49,1.75,5.26,57.81,685
18,4000-3343,4000,89.62,0.31,5.97,57.86,318
18,4015-3345,4015,93.06,0.41,4.08,48.24,1225
18,4015-3349,4015,81.35,0.26,16.06,82.38,386
18,4015-3357,4015,94.16,0.0,4.22,64.29,308
18,4015-3361,4015,94.58,0.68,3.05,59.32,295
18,4015-3385,4015,94.22,0.34,5.1,55.1,294
18,4015-3389,4015,92.65,0.29,3.24,66.47,340
18,4015-3393,4015,91.35,0.14,5.62,58.5,694
18,4015-3397,4015,87.54,1.19,7.12,65.58,674
18,4145-3401,4145,57.14,5.75,5.58,52.38,609
18,4145-3421,4145,80.45,2.85,5.18,41.94,1893
18,4145-3422,4145,70.96,5.31,6.28,44.85,923
18,4145-3423,4145,81.07,2.37,4.14,21.3,169
18,4145-3425,4145,91.63,0.44,4.41,45.59,454
18,4145-3427,4145,77.97,3.53,5.52,47.08,1557
18,4145-3429,4145,86.54,1.39,6.73,54.29,431
18,4145-3430,4145,77.7,4.1,6.57,54.04,731
18,4205-3434,4205,81.15,3.27,5.64,20.77,886
18,4205-3435,4205,87.47,0.86,2.46,9.83,814
18,4205-3437,4205,87.17,1.92,3.93,18.68,2494
18,4205-3439,4205,86.6,1.9,3.68,22.78,843
18,4205-3440,4205,82.36,1.75,6.71,40.09,686
18,4205-3441,4205,85.61,3.09,4.76,17.24,841
18,4205-3443,4205,85.58,1.78,4.59,26.78,1068
18,4205-3444,4205,88.36,1.82,2.52,20.2,713
18,4215-3447,4215,90.46,0.0,4.98,57.68,241
18,4215-3449,4215,94.15,0.0,3.19,71.28,188
18,4215-3452,4215,83.83,0.0,11.55,71.13,433
18,4225-3413,4225,86.65,1.46,5.1,46.36,412
18,4225-3433,4225,94.74,0.0,2.63,25.66,152
18,4225-3445,4225,88.85,1.79,4.36,33.78,1560
18,4225-3457,4225,87.72,1.79,4.6,43.86,782
18,4225-3458,4225,87.53,2.03,4.07,45.53,738
18,4225-3461,4225,83.68,1.88,7.74,59.83,478
18,4225-3465,4225,86.93,0.61,6.99,56.84,329
18,4225-3467,4225,87.2,3.07,2.73,40.27,586
18,4245-3473,4245,81.67,2.41,8.36,35.53,1244
18,4245-3475,4245,78.69,3.77,9.26,48.65,929
18,4245-3477,4245,74.53,3.77,10.14,70.75,424
18,4245-3479,4245,83.77,2.81,5.84,25.54,462
18,4245-3481,4245,76.5,3.69,7.83,66.13,434
18,4245-3483,4245,77.49,5.54,7.56,44.65,542
18,4255-3409,4255,94.87,0.7,1.4,38.46,429
18,4255-3411,4255,95.77,0.0,2.91,36.24,378
18,4255-3418,4255,95.43,0.48,2.4,34.86,416
18,4255-3419,4255,96.12,0.62,0.47,29.15,645
18,4315-3521,4315,94.01,0.32,4.73,54.89,317
18,4315-3537,4315,95.89,0.99,2.13,55.99,609
18,4315-3545,4315,94.61,0.25,3.43,59.8,408
18,4325-3489,4325,96.94,0.44,0.87,33.92,687
18,4325-3490,4325,96.54,0.18,1.46,30.24,549
18,4335-3509,4335,91.36,1.38,1.77,44.79,509
18,4335-3553,4335,87.89,1.48,4.44,51.95,743
18,4335-3557,4335,88.08,2.15,3.48,63.91,604
18,4335-3573,4335,90.2,1.96,3.43,75.98,204
18,4335-3577,4335,87.71,2.73,6.48,79.86,293
18,4335-3581,4335,89.65,1.91,3.0,75.2,367
18,4345-3625,4345,89.41,1.35,5.63,48.65,444
18,4345-3630,4345,87.98,0.91,8.01,44.44,549
18,4345-3635,4345,76.84,0.18,19.75,51.35,557
18,4345-3637,4345,83.3,0.55,12.11,53.39,545
18,4345-3639,4345,84.84,0.33,11.76,38.24,910
18,4415-3589,4415,78.96,1.83,18.6,65.24,328
18,4415-3607,4415,67.46,2.39,26.1,56.99,544
18,4415-3608,4415,79.64,2.71,13.12,32.35,442
18,4415-3610,4415,59.55,2.24,30.69,55.08,492
18,4415-3613,4415,57.61,0.7,38.17,67.68,427
18,4415-3647,4415,73.25,1.84,21.84,43.73,2120
18,4415-3653,4415,80.07,1.78,13.17,39.32,562
18,4415-3661,4415,73.87,1.44,21.81,53.7,486
18,4415-3665,4415,72.35,2.08,18.94,59.47,528
18,4415-3673,4415,76.72,1.59,17.81,47.44,567
18,4415-3677,4415,76.91,1.68,13.78,40.04,537
18,4445-2139,4445,75.39,0.26,21.76,53.89,386
18,4445-3602,4445,82.05,0.51,11.79,49.57,585
18,4445-3603,4445,84.13,0.23,10.43,61.9,441
18,4445-3619,4445,82.82,0.0,10.82,51.53,425
18,4455-3642,4455,90.49,1.15,6.05,60.23,347
18,4455-3644,4455,93.22,1.18,4.42,46.61,339
18,4455-9173,4455,95.94,1.48,1.11,40.59,271
18,4455-9191,4455,93.29,1.16,4.17,34.26,432
18,4515-3686,4515,93.64,0.44,3.29,51.1,456
18,4515-3688,4515,91.09,0.5,5.45,43.07,404
18,4515-3690,4515,89.83,0.48,3.87,32.45,413
18,4525-3697,4525,92.86,1.11,4.06,29.19,812
18,4525-3698,4525,97.39,0.0,1.3,35.83,307
18,4525-3702,4525,96.65,0.26,1.8,27.84,388
18,4525-3704,4525,96.59,0.73,0.24,18.73,411
18,4525-3714,4525,95.72,0.61,2.75,29.66,327
18,4535-3730,4535,75.18,1.8,18.88,43.88,556
18,4535-3731,4535,74.78,0.44,20.61,48.46,456
18,4535-3741,4535,89.47,0.0,6.7,57.89,209
18,4535-3743,4535,74.68,0.43,20.85,51.91,470
18,4535-3745,4535,68.52,0.46,25.46,58.8,216
18,4580-3781,4580,79.78,0.19,15.03,32.47,539
18,4580-3782,4580,75.88,3.31,15.95,8.95,514
18,4580-3784,4580,80.38,2.48,12.57,22.48,525
18,4580-3785,4580,82.63,1.12,10.78,23.39,714
18,4590-3791,4590,42.66,10.87,39.84,64.79,497
18,4590-3797,4590,34.87,6.92,50.26,88.97,390
18,4590-3801,4590,44.5,9.46,38.62,71.87,391
18,4590-3805,4590,39.24,5.72,47.14,79.02,367
18,4600-3809,4600,10.36,65.95,17.92,61.37,2182
18,4600-3811,4600,10.74,65.43,18.26,68.07,1024
18,4600-3813,4600,12.88,61.37,19.74,67.38,932
18,4600-3821,4600,8.35,67.47,18.46,73.85,455
18,4600-3822,4600,14.45,53.61,24.2,62.52,595
18,4600-3826,4600,6.65,67.87,19.39,74.79,361
18,4600-3827,4600,28.86,36.44,23.03,53.06,343
18,4600-3829,4600,19.34,51.26,22.33,65.88,636
18,4615-3831,4615,67.09,7.83,18.41,28.19,869
18,4615-3833,4615,72.96,6.59,13.75,20.54,3310
18,4615-3837,4615,78.68,2.25,15.02,10.06,666
18,4615-3838,4615,76.19,5.56,15.26,17.37,1134
18,4615-3839,4615,71.33,2.89,20.44,20.67,450
18,4615-3840,4615,65.75,6.96,18.68,27.84,546
18,4615-3841,4615,68.23,5.09,20.08,22.48,1001
18,4615-3843,4615,64.54,6.7,21.31,28.92,657
18,4615-4349,4615,64.37,8.05,19.92,34.29,522
18,4615-4351,4615,65.43,7.19,21.35,31.55,431
18,4645-3753,4645,84.91,1.81,11.27,33.4,497
18,4645-3845,4645,84.68,1.08,11.56,29.84,372
18,4645-3848,4645,88.22,0.4,8.78,34.13,501
18,4645-3851,4645,86.13,1.2,9.87,29.87,750
18,4645-3865,4645,86.76,1.02,9.85,26.57,1178
18,4650-3869,4650,29.67,42.86,22.92,86.81,637
18,4650-3885,4650,53.61,10.52,28.66,92.99,485
18,4650-3889,4650,30.41,45.27,16.55,94.59,296
18,4650-3893,4650,41.76,28.67,23.7,92.78,443
18,4660-3761,4660,79.27,2.0,11.18,22.82,1100
18,4660-3769,4660,84.3,0.43,9.68,42.37,465
18,4660-3773,4660,80.33,2.15,13.55,10.58,605
18,4660-3854,4660,73.98,4.27,15.73,17.09,515
18,4660-3901,4660,78.41,2.8,13.25,21.77,2784
18,4660-3903,4660,80.65,0.9,12.37,19.35,558
18,4660-3905,4660,75.24,2.86,12.76,30.48,525
18,4660-3907,4660,73.09,3.44,19.08,16.22,524
18,4660-3913,4660,78.04,1.4,15.97,26.35,501
18,4660-3915,4660,79.44,3.35,13.31,23.38,924
18,4670-3924,4670,1.59,46.68,50.93,88.33,1131
18,4670-3937,4670,3.4,49.81,46.04,81.89,265
18,4670-3941,4670,1.54,29.94,67.56,85.03,521
18,4670-3945,4670,0.62,75.54,22.29,93.5,323
18,4670-3953,4670,1.9,27.49,67.14,85.15,633
18,4670-3961,4670,0.51,63.95,32.82,88.78,588
18,4670-3963,4670,2.14,47.08,48.44,88.13,514
18,4680-3965,4680,46.69,9.34,39.46,81.93,664
18,4680-3973,4680,36.8,8.0,50.8,85.6,250
18,4680-3975,4680,43.65,9.12,42.67,85.34,307
18,4690-4053,4690,0.21,97.05,1.69,67.72,474
18,4690-4057,4690,0.59,96.67,2.16,32.16,510
18,4690-4061,4690,1.47,94.63,2.12,70.52,614
18,4690-4086,4690,0.47,91.02,3.07,77.54,423
18,4690-4105,4690,3.38,87.76,4.64,71.52,474
18,4690-4121,4690,1.71,87.75,3.42,73.79,351
18,4690-4155,4690,0.92,91.33,4.8,71.59,542
18,4690-4163,4690,0.53,92.85,3.44,85.83,755
18,4690-4168,4690,1.14,92.4,1.9,79.47,526
18,4690-4169,4690,0.54,95.35,1.25,81.04,559
18,4700-4171,4700,61.78,6.37,24.32,39.77,518
18,4700-4173,4700,50.0,22.51,22.38,55.63,782
18,4700-4177,4700,48.6,22.14,24.17,58.02,393
18,4700-4185,4700,28.64,41.73,24.2,73.09,405
18,4700-4189,4700,52.92,16.71,26.46,59.61,359
18,4710-4411,4710,14.23,11.7,71.91,82.56,1342
18,4710-4413,4710,19.15,38.73,38.23,78.69,1619
18,4710-4415,4710,3.07,51.35,43.24,87.35,814
18,4710-4417,4710,17.13,40.68,38.95,76.75,1389
18,4710-4422,4710,19.17,39.41,35.7,73.42,647
18,4710-4425,4710,2.96,49.33,43.4,91.64,742
18,4710-4433,4710,17.13,33.92,43.82,83.8,858
18,4710-4447,4710,8.65,21.8,57.89,81.58,266
18,4710-4449,4710,16.64,28.04,50.39,73.81,649
18,4710-4451,4710,25.69,5.56,64.93,64.58,288
18,4710-4453,4710,19.44,27.91,47.75,71.83,756
18,4710-4455,4710,6.42,13.9,75.04,77.54,561
18,4710-4457,4710,23.8,32.57,38.41,62.0,479
18,4710-4459,4710,9.4,53.02,27.18,58.39,298
18,4710-4461,4710,5.16,51.82,36.71,86.04,523
18,4710-4463,4710,12.28,10.85,69.86,76.4,627
18,4710-4465,4710,3.33,65.64,27.95,81.28,390
18,4710-4469,4710,17.92,25.66,50.38,69.25,530
18,4710-4479,4710,5.3,43.86,46.51,76.87,415
18,4710-4484,4710,14.96,47.3,31.65,80.17,575
18,4720-4281,4720,58.68,7.03,29.56,36.42,1123
18,4720-4283,4720,59.83,5.68,30.47,39.89,722
18,4720-4285,4720,51.66,6.65,39.39,55.5,391
18,4720-4290,4720,56.86,6.69,32.78,46.15,299
18,4720-4301,4720,64.01,2.83,29.05,36.5,389
18,4720-4303,4720,50.49,15.74,26.56,44.59,305
18,4730-4305,4730,64.55,6.9,24.98,44.61,1289
18,4730-4309,4730,63.08,7.58,25.82,51.65,910
18,4730-4311,4730,70.66,5.09,19.16,41.62,334
18,4730-4317,4730,62.72,8.71,23.66,53.79,448
18,4730-4325,4730,66.19,5.34,22.42,70.11,281
18,4730-4327,4730,67.84,7.68,20.44,41.02,768
18,4740-4332,4740,58.44,8.44,23.23,19.9,1528
18,4740-4333,4740,55.29,9.94,21.25,21.14,946
18,4740-4337,4740,50.76,10.08,25.86,29.28,526
18,4740-4341,4740,62.33,3.42,26.94,23.06,438
18,4740-4343,4740,57.24,6.49,20.8,16.14,601
18,4760-4353,4760,28.95,1.54,66.45,56.8,456
18,4760-4356,4760,26.05,2.3,67.82,63.98,261
18,4760-4361,4760,18.03,3.14,76.94,67.3,477
18,4805-4679,4805,89.53,0.0,6.08,42.23,296
18,4805-4689,4805,87.1,0.42,9.2,33.62,946
18,4805-4693,4805,77.58,1.01,17.58,51.72,495
18,4805-7345,4805,86.47,0.41,9.34,34.91,739
18,4805-7349,4805,89.14,0.2,4.92,26.64,488
18,4860-4699,4860,86.37,2.52,4.82,37.11,477
18,4860-4701,4860,82.66,5.86,6.31,41.44,444
18,4915-4692,4915,93.91,0.0,3.48,27.83,115
18,4915-4696,4915,92.94,0.0,4.31,43.92,255
18,4925-4373,4925,46.36,39.4,6.62,65.56,302
18,4925-4713,4925,61.39,21.11,9.17,74.44,360
18,4925-4788,4925,40.35,37.13,11.11,83.04,342
18,4925-4789,4925,40.98,38.54,9.76,70.49,410
18,4925-4795,4925,46.97,34.65,8.35,67.51,1665
18,4925-4805,4925,33.43,49.24,9.42,71.73,329
18,4925-4811,4925,25.76,48.88,9.74,80.73,493
18,4925-4821,4925,45.15,33.93,8.67,72.96,392
18,4925-4825,4925,48.08,23.02,17.14,75.19,391
18,4925-4829,4925,69.23,17.95,5.13,66.67,39
18,4925-4833,4925,43.83,33.12,11.69,76.62,308
18,4925-6829,4925,43.53,35.04,13.17,79.02,448
18,4940-4734,4940,89.21,0.62,7.47,34.85,482
18,4940-4737,4940,91.56,0.0,4.89,29.33,450
18,4945-4707,4945,78.34,0.27,12.3,50.8,374
18,4945-4717,4945,76.02,3.23,16.41,57.5,713
18,4945-4721,4945,77.31,3.24,7.87,68.06,216
18,4945-4727,4945,83.63,3.36,8.3,45.29,446
18,4945-4741,4945,75.88,3.4,15.18,46.64,2056
18,4945-4745,4945,77.06,2.6,15.58,55.7,693
18,4945-4749,4945,59.28,1.49,31.77,72.92,469
18,4945-4753,4945,85.71,2.78,6.31,24.86,539
18,4945-4757,4945,61.79,4.29,25.0,79.29,280
18,4945-4767,4945,73.03,5.25,11.46,66.83,419
18,4945-4773,4945,72.28,2.45,16.03,70.92,368
18,5075-4857,5075,95.32,0.0,2.34,50.29,171
18,5075-4865,5075,95.21,0.68,3.42,52.05,146
18,5075-4869,5075,93.72,0.9,0.45,48.43,223
18,5075-4873,5075,93.55,0.0,5.38,69.89,93
18,5075-4878,5075,95.8,0.0,2.1,48.35,333
18,5075-4885,5075,93.39,0.0,2.64,57.27,227
18,5075-4889,5075,95.65,0.0,2.54,47.46,276
18,5075-4891,5075,96.04,0.5,1.49,42.08,202
18,5075-4905,5075,90.76,0.17,4.13,63.37,606
18,5075-4909,5075,88.97,1.03,2.41,62.41,290
18,5075-4911,5075,92.9,0.19,2.94,40.03,1564
18,5075-4917,5075,90.48,0.73,3.66,67.77,273
18,5075-4921,5075,91.15,0.44,3.54,72.12,226
18,5075-4932,5075,90.0,0.0,6.3,70.37,270
18,5085-4861,5085,92.37,0.0,3.0,61.04,367
18,5085-4863,5085,95.5,0.26,2.91,60.32,378
18,5085-4924,5085,92.92,0.0,3.27,54.77,367
18,5085-4925,5085,95.57,0.4,1.41,46.28,497
18,5245-5005,5245,90.71,1.11,4.02,42.86,721
18,5245-5009,5245,91.92,0.65,3.23,47.95,928
18,5245-5011,5245,94.59,0.87,1.52,25.54,462
18,5245-5012,5245,93.97,1.15,2.3,28.45,348
18,5245-5025,5245,94.92,0.71,1.27,27.68,708
18,5255-4935,5255,94.09,0.9,2.44,35.48,778
18,5255-5053,5255,91.52,2.48,1.52,27.84,1451
18,5255-5057,5255,93.17,2.76,1.16,30.81,688
18,5255-5061,5255,92.91,1.01,1.8,28.68,889
18,5255-5064,5255,86.92,2.67,4.5,34.18,711
18,5265-5041,5265,92.08,0.28,5.52,46.25,707
18,5265-5065,5265,88.55,0.44,7.27,56.83,454
18,5265-5069,5265,86.96,0.27,7.61,56.52,368
18,5275-4906,5275,33.77,41.56,12.99,98.7,77
18,5275-4945,5275,56.81,23.74,11.31,76.63,1866
18,5275-4953,5275,45.21,31.85,5.48,81.51,292
18,5275-4977,5275,62.38,18.34,6.9,89.18,638
18,5275-5023,5275,63.95,13.17,14.73,0.0,319
18,5275-5033,5275,61.82,20.38,7.36,89.38,584
18,5275-5076,5275,55.76,22.12,13.62,83.85,1424
18,5275-5102,5275,66.82,14.62,8.18,79.4,636
18,5275-5142,5275,25.28,24.01,41.02,95.71,629
18,5275-5146,5275,55.09,20.34,11.11,90.3,639
18,5280-5149,5280,90.62,0.47,6.09,71.25,640
18,5280-5151,5280,86.75,0.66,7.28,75.72,453
18,5280-5157,5280,85.54,0.34,9.81,76.42,581
18,5300-5177,5300,68.83,13.09,12.39,58.35,1880
18,5300-5178,5300,69.67,12.64,10.43,72.83,633
18,5300-5179,5300,63.07,16.06,12.55,68.18,685
18,5300-5181,5300,69.92,12.07,11.57,68.41,994
