,elapass_wi_virtualper_inf
2077,2.5815272588136026e-05
2078,-6.203081309178131e-05
2079,-0.0006385285030985226
2080,0.00032862646091181685
2081,-0.00025232572785470345
2082,8.363745974377954e-05
2083,0.0015868543686477468
2084,0.00027252876186887074
2085,0.0005703331661326504
2086,0.0020998886279626635
2087,0.0003385319730137533
2088,-0.00018164338100573943
2089,-0.00011960250238997075
2090,-0.0007075638706965014
2091,-0.004003323693760733
2092,-0.0003228690584333991
2093,-0.0002516499475851901
2094,7.770280763926179e-05
2095,-0.0018990473712651732
2096,0.00181051988165057
2097,-0.0025827726010450515
2098,-0.00023354219094402884
2099,-0.003226537097846429
2100,0.00025111845703227047
2101,0.00022394966143760782
2102,-0.00021304921810197727
2103,0.001219752696393568
2104,-0.0005235568830656772
2105,0.0003556204747940759
2106,-0.0002919970629001573
2107,-0.0019212754732803533
2108,0.0023566105063567598
2109,-0.00038832644943906234
2110,-8.778000894342464e-06
2111,0.002582446135865161
2112,-5.792783015750706e-05
2113,0.000322617609377052
2114,9.745784817137872e-05
2115,0.00027019842362098625
2116,0.0011325817932912085
2117,-0.0023894888883914294
2118,-0.0008004639050556724
2119,-0.007725558570505959
2120,0.001759409090320777
2121,0.000372155060917758
2122,-0.0008791117575859309
2123,0.004520448756367436
2124,-0.00010294884336174095
2125,0.0007528617474329126
2126,-0.00011284853957883405
2127,0.0027369542764513147
2128,0.002446139122822603
2129,0.00021492563598948718
2130,-0.0004176208342401841
2131,0.009031866633481255
2132,0.0010039327316517938
2133,0.001698933057662962
2134,-0.0004921245420304805
2135,0.007720228652051682
2136,0.006278834876579601
2137,-0.0023432763550872166
2138,-0.0017496097365923679
2139,0.010450749404472418
2140,-7.619612964901746e-05
2141,0.0012612057068758034
2142,0.0004828626617256056
2143,0.005562476326648135
2144,0.00019334171213193277
2145,0.000387580602699671
2146,-0.0005891770262626868
2147,0.0005746354176268578
2148,0.002973800944353845
2149,0.003303937646172736
2150,-0.003508344793846676
2151,0.009813710668134315
2152,0.001527436160448469
2153,-0.00023155049537399033
2154,-0.00023697244601195928
2155,0.003389242326860783
2156,7.924236638707043e-05
2157,-7.028991611940529e-05
2158,0.0003453639843220551
2159,-0.00017034976090408584
2160,-0.0013465521013448444
2161,-0.00044175733645942296
2162,5.8011055155138104e-05
2163,-0.005059622125309506
2164,-0.0001498422407919902
2165,-1.9134425130230925e-05
2166,0.00029560388576366404
2167,-0.00022309063557741555
2168,0.000316600323410271
2169,5.040065749473919e-05
2170,0.0005514462650910404
2171,-0.0002850504397658699
2172,-0.00045330421350443665
2173,-9.35015955060575e-06
2174,-0.00016617069429767444
2175,-8.04043035890538e-05
2176,0.0007449230388789394
2177,0.00010983623365464484
2178,-0.0007041958627394039
2179,-0.0002741570128995132
2180,-0.0005425477251579983
2181,0.0010180583228669125
2182,-0.0010359463498398624
2183,-0.0017016102442241887
2184,0.0006919555098331783
2185,-0.0010538101122231152
2186,-0.00020866010675548601
2187,-0.0013554614125258616
2188,-0.0007706142873488078
2189,0.00014516279782534664
2190,0.0003736487076936328
2191,-0.0008981311586291393
2192,-0.006337251850172868
2193,-0.0015646989106247837
2194,0.003511977336952144
2195,-0.013094525476195497
2196,-0.0005536450134883121
2197,-2.2079870214923057e-05
2198,0.0008054080263529886
2199,-0.0013429206845735906
2200,-0.0007735811363143823
2201,0.0002491275293955202
2202,-0.0002055641452932404
2203,-0.0015946633447330256
2204,0.0005770238043151692
2205,-5.401162699216133e-05
2206,-0.0007099045525306309
2207,0.0008369218383130154
2208,-0.0001525292133205047
2209,0.0007904077056513209
2210,-6.74848411213147e-05
2211,0.002418484347449111
2212,-0.0004543001467896831
2213,-6.725588884420515e-05
2214,-3.628095723966197e-05
2215,-0.0022363646253859815
2216,-0.0005032280308494496
2217,0.0003804965376853751
2218,0.00039315623033233104
2219,-8.908090333515598e-05
2220,-1.5504145174051198e-06
2221,2.5352506826346442e-06
2222,-0.00016228685514267508
2223,-0.0007810793478185
2224,7.823083634437035e-05
2225,-0.0002841101020399755
2226,-0.00014806180359771962
2227,-0.0005676272646744894
2228,-0.00014772976301913746
2229,2.1422029411848814e-05
2230,-0.00019356388679182745
2231,-0.003526269658890156
2232,-2.6239342157070784e-05
2233,-4.5521334331447266e-05
2234,-4.531581674243485e-06
2235,-0.0004317628294700498
2236,0.00012921654999126253
2237,-4.5035509178038266e-05
2238,-0.0012546562364208376
2239,-0.0022063474741921313
2240,-0.000100859652216506
2241,3.5622671824396786e-05
2242,-1.750902216327681e-05
2243,-0.0011689942507408628
2244,-0.0004079590839108679
2245,1.4494806951739417e-05
2246,0.0003581338082116757
2247,-0.0005390463116412016
2248,-0.00047747623500659806
2249,6.760111723446867e-05
2250,-0.0006600397371994566
2251,-0.0034877464959720576
2252,-0.00014264557004926634
2253,0.0006704879654534559
2254,-0.0009180414348711345
2255,-0.002576652410161261
2256,-0.0003723771658640342
2257,7.883672702228836e-05
2258,0.0002378298642247238
2259,-0.0006265119555753604
2260,6.726707570801526e-05
2261,-1.8131967575548345e-05
2262,-0.0005563397188917705
2263,-0.0013388656708471713
2264,-0.0015967086970728535
2265,-0.0023263075079148782
2266,0.0008039736244095697
2267,-0.011264210243519413
2268,-7.776847670773948e-05
2269,-0.00012242032002436132
2270,-0.0006694553259201662
2271,-0.0015534916656868144
2272,0.0006910184052392919
2273,0.0017649235845657182
2274,-0.001980890048153
2275,0.004305795748119911
2276,-0.00271691544697795
2277,0.0016733350233250075
2278,-0.00013900229263213835
2279,-0.004344681646727511
2280,-0.0022529302794229815
2281,8.250559724634085e-05
2282,0.00047589944931499635
2283,-0.004878567550071989
2284,0.0003898300560275511
2285,-1.5355234270794043e-05
2286,-6.701305678646261e-05
2287,0.0008685217747427834
2288,-0.001867606201536913
2289,0.0010582516931561597
2290,-0.0014010100708198123
2291,-0.006035767510824851
2292,0.0036025989822675002
2293,-0.00029999611088366517
2294,-0.0008451354726744564
2295,0.005077967815476613
2296,2.8646270089707693e-05
2297,-3.3668533781140514e-05
2298,5.9286397934290914e-05
2299,2.1046888020132825e-05
2300,-0.00012933811962353124
2301,0.00018544439516358512
2302,5.347686048680131e-05
2303,0.00042909728320672356
2304,8.937869248802989e-05
2305,0.0002192069309992246
2306,-1.7156175400504603e-05
2307,-0.0008903552482740285
2308,1.4003287240364663e-05
2309,-0.0002129216873968154
2310,0.0005093038395302707
2311,-0.00014208120563392721
2312,-0.00029460174192467775
2313,0.0003172122134984846
2314,-0.00021919950081452304
2315,-0.0009264977663210414
2316,-0.00020024446200215385
2317,0.0003720929930196227
2318,-0.0006177133759068278
2319,-0.0013518763880791423
2320,0.00033136444405504486
2321,-0.00014772033852393854
2322,0.0004092140317214641
2323,0.002439733349029525
2324,0.00017482605354134738
2325,0.00020138838854750812
2326,-0.0003364240849036636
2327,-5.41324829917666e-05
2328,0.014583570374018986
2329,0.003369081289157836
2330,-0.012915743931360177
2331,0.015847930544511144
2332,-0.00011920948948897015
2333,0.0007584389993527981
2334,-0.0006148619167074251
2335,6.775368114485688e-05
2336,-8.937415948911647e-06
2337,-4.2830339398431475e-06
2338,-3.6086122202698054e-05
2339,-0.00029128950069162653
2340,0.00040581793951181
2341,1.585985098634525e-05
2342,-0.0006497988628566865
2343,-0.0003206505270213264
2344,-1.4356648774526087e-05
2345,-1.8220669601039802e-05
2346,5.107751755053523e-05
2347,-0.00025130709316885364
2348,-0.00013903970315226768
2349,1.9016595686679934e-05
2350,-0.00013635667155169305
2351,-0.0002934721778421179
2352,-8.14301070433874e-05
2353,3.0122143211926158e-05
2354,-0.00011039946730625698
2355,-0.0002773041411150657
2356,1.6293408982069798e-06
2357,1.4936934065823387e-05
2358,-0.00024342818569101556
2359,-0.000654132296430668
2360,0.001228884022481677
2361,-0.000686775431404581
2362,-0.0012086506943567265
2363,-0.00180431578827001
2364,-0.0006530258895912312
2365,0.0003035423025468492
2366,2.6010998666337425e-05
2367,-0.00142953029506566
2368,0.00039474827964898197
2369,-0.00021880860030902915
2370,-0.0001189502066436934
2371,0.0002522942010395243
2372,-0.00047862786954406037
2373,-0.000333638909433378
2374,-0.00015115446699320558
2375,-0.0030745360131828954
2376,0.0005808468188366314
2377,-0.0007957607326839908
2378,-0.00027404184706192173
2379,-0.0009972058585620246
2380,0.00016890440327072188
2381,-0.0003975276279064233
2382,0.0004576172939032008
2383,-0.00011243826086753428
2384,-0.0008535915122167488
2385,0.0001465358646805217
2386,5.899892867404923e-05
2387,-0.0021690541336693574
2388,-8.66106885737483e-05
2389,0.0002008029493649624
2390,-0.0003661936746406416
2391,-0.00037737094236687353
2392,-7.209733015344665e-05
2393,0.0003302984778073114
2394,-0.00012583069894487884
2395,0.00046691116606010856
2396,0.006547492820638551
2397,0.00010888868252850814
2398,-4.8210620277526635e-05
2399,0.011682050792186063
2400,-0.0002604477348333666
2401,0.00015670797708807664
2402,0.00014713191142190843
2403,0.0004942611308835434
2404,0.00023103354800026125
2405,0.00033098036835994994
2406,-1.0025412664629456e-05
2407,0.0025616072710262774
2408,0.000252392522391244
2409,-9.937681875859606e-05
2410,0.00018366026673586992
2411,0.0010507068730918096
2412,2.197864093428282e-05
2413,7.565534511813628e-05
2414,-0.00030158146172709263
2415,-4.0776107832217226e-05
2416,-0.00016387566116153507
2417,4.910723528572779e-05
2418,-1.4790219606744496e-05
2419,-2.5077543724770392e-06
2420,0.0004702261884500679
2421,0.0006150848016770321
2422,-0.00022529125172321025
2423,0.0004775503086284557
2424,-0.0012679944290630901
2425,0.0003349099512978091
2426,-0.0008081652373235069
2427,-0.006060602775000721
2428,7.34620117651626e-05
2429,-1.2977974341966163e-05
2430,-0.0002763117800266677
2431,1.0593413356713089e-05
2432,-7.514878224779469e-05
2433,0.00029110219373139275
2434,-0.0011337980124621
2435,-0.0036360136755523745
2436,-0.0009233823168854498
2437,0.000441444549353075
2438,-0.00033952803531963265
2439,-0.002047612179361816
2440,-0.004444479299667551
2441,-0.00024210170045175727
2442,0.0010161859411391568
2443,-0.008884683815123496
2444,0.00085170811765168
2445,-0.00014596181020455853
2446,-0.00035844116395788116
2447,-0.0010490594426987578
2448,-0.00023011742113761337
2449,-0.0002858804961791157
2450,-2.4329467871165168e-05
2451,-0.0028982022486698884
2452,-0.00044425705962954526
2453,1.7698000750355303e-05
2454,-0.0005381789359305732
2455,-0.005859461284413252
2456,-0.001478909077284614
2457,-0.00011926847800103059
2458,-0.00010918336601890484
2459,-0.000289264542813694
2460,-0.00016032668957088048
2461,-6.152972745149386e-05
2462,0.0005755493774293785
2463,0.0007431219035084902
2464,8.115913571731523e-05
2465,1.942116643890407e-06
2466,-0.00021758564318504953
2467,-0.0001072321150950142
2468,-2.6857013061245476e-05
2469,-4.510657466747044e-05
2470,0.00018269058114438942
2471,0.00011596649160837114
2472,-0.0012081120047679529
2473,0.0008921882708333029
2474,0.0030405534400369237
2475,0.009198043849749496
2476,0.001899386443406253
2477,-0.0015665191710833347
2478,-0.0001864933560870868
2479,-0.0006912652753303459
2480,0.000880366075975855
2481,-0.000282385826194171
2482,0.00029632417265692813
2483,0.001500962181440243
2484,-8.327997764217613e-05
2485,-1.2360181185874692e-05
2486,-0.00019654208004430535
2487,5.096729265839678e-05
2488,0.0015519990941020839
2489,-0.00047843327005963015
2490,-0.0005892298837533172
2491,0.002181426876650403
2492,0.0002540797892258173
2493,-0.00045615345422242914
2494,0.00022176711912003517
2495,0.0003477368657477881
2496,0.0005239510420092391
2497,-0.0009971331897430321
2498,-0.00036970798724509556
2499,-0.002339355418713277
2500,-0.00019745991462432792
2501,0.0025343354382816566
2502,-0.0028349847582764764
2503,-0.002843666818498658
2504,0.00021301861597257502
2505,0.00013151617361684581
2506,-7.5088281339265264e-06
2507,0.000953508869550126
2508,-0.0012089293950740992
2509,-0.0003854274529410734
2510,-7.750946153479763e-06
2511,-0.003572799683636762
2512,5.741907367476471e-05
2513,0.00017706245029376467
2514,-0.00012161101931355534
2515,-5.218335551629435e-05
2516,-0.0007109177846563725
2517,0.00028779245727225927
2518,0.0013110089433897236
2519,0.0033082930653257703
2520,-0.0007134611263495428
2521,0.00037777124604334325
2522,-0.0001915930862389053
2523,-0.0022653081536161356
2524,-0.00041650083162427594
2525,-3.0531929267580837e-06
2526,0.0002412617404763593
2527,-9.961803948427946e-05
2528,2.0247490675807434e-05
2529,-3.560174211769405e-05
2530,0.00015313951018914012
2531,0.0004090019212386737
2532,-0.0010576409805265058
2533,-7.075226409388275e-05
2534,-5.27366773716905e-05
2535,-0.002837843761476584
2536,-0.00010460418046787411
2537,-8.633822374865383e-06
2538,-2.0468335704624016e-05
2539,-4.605065040833965e-05
2540,0.00013758818823511514
2541,-0.00044714957503595276
2542,0.00013928702440594727
2543,-0.0006345126547954772
2544,-0.00045189862875605867
2545,0.00020941175239894846
2546,1.2513158945313388e-05
2547,-0.0014798807137813667
2548,0.00039528024963940813
2549,-0.0005189662624728364
2550,-0.0006348564269142669
2551,-0.0021542079276692504
2552,-0.00017176891876612122
2553,0.001151661841902089
2554,-0.000574598457455796
2555,0.002452476995840562
2556,-0.00033577766451316134
2557,0.00012087278563140117
2558,4.311852887750427e-06
2559,-0.0006724820448015203
2560,0.0006221388106039329
2561,-0.0010362850537442422
2562,0.0006985718311064147
2563,0.0007786133897706587
2564,0.0002617265711083258
2565,0.0003098297413861162
2566,0.00015483087102785862
2567,0.0021189786072966467
2568,0.0038441763947731464
2569,-0.00137484204395091
2570,-0.0030397684102171124
2571,-0.002578094530574275
2572,-4.9900238016305714e-05
2573,1.4068856166250492e-05
2574,-0.00023421746288520987
2575,-0.00025773742618606703
2576,-0.0005289638708708735
2577,0.00017052359078136207
2578,8.493775324204316e-05
2579,0.0006411495521146856
2580,0.0016408178540538929
2581,-0.0013930290381075575
2582,-0.0004670413611331456
2583,-0.00022803517192613717
2584,-0.0008663750300287687
2585,0.005594220532686538
2586,-0.0011851338960372907
2587,0.010932890047812944
2588,0.0034876956241844466
2589,0.000430771051965775
2590,-0.003643223479987226
2591,0.0016770863258097342
2592,0.0002682052866299603
2593,-0.00012427478258090536
2594,-0.0019581090726680365
2595,-0.008630820362530036
2596,0.0009664866483479127
2597,-0.004647316837198895
2598,-0.0009950808807731744
2599,-0.01517823779081309
2600,-0.0003039095430966723
2601,0.0019388175866592162
2602,-0.0016637185279414813
2603,0.00047270513056395957
2604,0.001318290972816824
2605,-0.0013807888630613255
2606,-0.0012513346737116438
2607,-0.003694365866887577
2608,2.4236930947546675e-05
2609,-0.00019882665432943472
2610,0.0008116528847264937
2611,0.0010986210849226324
2612,0.0022518688072273906
2613,-0.0011082061526685085
2614,-0.0005866000331306091
2615,0.0028266546284185868
2616,-1.2299054009237687e-05
2617,9.451848280125191e-06
2618,-6.516001628659961e-05
2619,-5.140347724787516e-06
2620,1.4083072480416326e-05
2621,8.714124392526352e-05
2622,-0.00018371641235563518
2623,-0.00014260395126127287
2624,0.0009007864636558978
2625,-8.218991962165002e-06
2626,-7.975826597684033e-05
2627,0.0013183377286553025
2628,-0.00032095834757209495
2629,0.0006665760043984546
2630,5.844529235936972e-05
2631,0.001697514405144249
2632,0.0004194502392511089
2633,0.003900702581685107
2634,-0.0018658551338462145
2635,0.008325751661217972
2636,0.0025982811059509906
2637,-0.0015181265473269818
2638,-0.004654133817337728
2639,-0.009995119193466205
2640,0.001038160684599102
2641,3.826057020202772e-05
2642,-0.002142906243655121
2643,-0.003023908693378221
2644,0.004338015773288923
2645,-0.0020825717857258126
2646,-0.0032578072540208037
2647,-0.0042752984482422405
2648,0.0024393741264161126
2649,-0.0011190128919338503
2650,-0.0024554732968047974
2651,-0.00506225772344432
2652,-0.001644765612544079
2653,-1.2777398299794352e-05
2654,-0.0005351139052923442
2655,-0.007056350272822604
2656,0.0003665944456478622
2657,-9.292386237392972e-05
2658,-6.415917076693763e-05
2659,0.0003394245065064062
2660,-0.00010789127080206887
2661,0.00012440259827763587
2662,-6.0984790257705775e-05
2663,6.877605007525629e-05
2664,-0.00034884516616002267
2665,-3.478147548187632e-06
2666,-2.0128608786707977e-05
2667,-0.00025902121708896677
2668,-2.8893747350657325e-05
2669,-1.3090888946937443e-05
2670,-9.778583331217257e-06
2671,-2.417944915912691e-05
2672,-5.6807916670072034e-06
2673,-6.968508069716734e-05
2674,-0.000577338785645165
2675,-0.00018201037238308026
2676,0.00021682690422869386
2677,-0.0004985392764618247
2678,0.0005475516162043067
2679,0.0007958617432606032
2680,0.00017142732351402545
2681,-0.000143609002111621
2682,0.00017177652613991414
2683,0.0006357385410863831
2684,6.07475857895124e-08
2685,3.871444258327307e-05
2686,-8.559511074833906e-05
2687,0.00011856381498895353
2688,8.358518978071511e-06
2689,0.00012298829445988224
2690,0.00016251884674564043
2691,-0.0001170735943687631
2692,5.657227102274556e-05
2693,3.5989551970913804e-05
2694,-0.0006657757866581999
2695,-0.0012948529284194047
2696,0.00014268683625304578
2697,-0.0008773680249504384
2698,0.00045711083285529785
2699,-0.001862348432865586
2700,-1.0410643111928962e-05
2701,1.335411808104239e-05
2702,0.00022296552605134175
2703,-8.660714651829411e-05
2704,0.0011411449032356982
2705,-0.0005472889403082863
2706,-0.00010113180212050587
2707,-2.162827997837719e-05
2708,0.00043726561489477984
2709,-0.0001254665344044743
2710,4.542872456997787e-06
2711,0.0008635655559341133
2712,1.0632039971319826e-06
2713,-0.0003952920893751659
2714,-2.1440093866262786e-05
2715,-0.0016024382568739517
2716,0.00016364920650589683
2717,-1.053903633427459e-05
2718,-3.387678440355553e-05
2719,0.0004265918813709599
2720,-0.00014029254694312784
2721,-0.00012727712866645775
2722,-0.0006592983527503192
2723,-0.0024250240299947376
2724,0.0023869618637356368
2725,0.0008238908436067794
2726,0.0006643237992008942
2727,0.013246662320009378
2728,-6.0116623099746027e-05
2729,-1.181676658030588e-05
2730,4.0863558984191486e-05
2731,-0.00014483734326425492
2732,0.004907126568242552
2733,-0.006377604006133277
2734,0.0001396414272811884
2735,-0.0046561117962421895
2736,0.0009006611136372931
2737,0.0005405013961452085
2738,-0.00039376026647187034
2739,0.0029884284145513034
2740,-2.2422779626384653e-05
2741,7.563539559007077e-05
2742,-5.092047024604824e-06
2743,8.363466829690013e-05
2744,3.594481709275665e-05
2745,-1.5592183611463245e-05
2746,2.6577968407645446e-05
2747,-2.5226233093588812e-05
2748,-9.330894642298905e-05
2749,-6.214482879950448e-06
2750,-8.97078001982143e-05
2751,4.6589775905057805e-05
2752,-0.0008031621538757044
2753,0.0001052063368805491
2754,-2.191012529904741e-06
2755,-0.00022743588482905454
2756,-3.321822584869654e-05
2757,-0.0011687872367300393
2758,0.0010886558525238432
2759,-0.0003318394432521589
2760,0.0003546268869433917
2761,-8.862309417278897e-05
2762,-0.0005803906009237535
2763,-0.00012620941743154843
2764,0.00037457451053812157
2765,0.00010094278432626947
2766,0.0002920821319016851
2767,0.0027813820704489225
2768,-4.971546363419659e-05
2769,-0.0017363892964678339
2770,0.004165466711851813
2771,0.0036646972097179693
2772,-2.005910126417273e-05
2773,1.4727379528357668e-05
2774,-2.9172602097928354e-05
2775,0.00018327265678788122
2776,-0.0009010267193571246
2777,0.00036653483189861056
2778,-8.280131640349955e-05
2779,-0.0019022681268199768
2780,-8.672111736305463e-05
2781,7.178149314345081e-05
2782,-4.4992882173732216e-05
2783,-2.266861602436861e-05
2784,0.0009202388578853601
2785,-0.00017529682751602732
2786,-0.0008977680828015313
2787,0.0012504188019887268
2788,0.0029053115958967077
2789,2.907083802079156e-05
2790,0.00040114030560070243
2791,0.000799645403023555
2792,0.0010424770796428845
2793,-0.0001873669136955698
2794,0.0003294172393084056
2795,0.002718475128912031
2796,0.00013130483773163518
2797,0.00012581307673627706
2798,2.173035581022351e-05
2799,-0.0002385758614479169
2800,0.00027147113774844976
2801,0.0010410571522374893
2802,-0.0006457074540158889
2803,0.0023883509673758487
2804,0.0050906317533759
2805,-0.0016910535222108983
2806,-0.0006289738305785841
2807,0.005921121953008818
2808,0.0005674970539005063
2809,0.002569233193394924
2810,-0.004358851034621555
2811,-0.0030399631879266184
2812,-0.00014863452826678015
2813,9.480290571035448e-05
2814,2.472294746084005e-05
2815,0.000253253799454305
2816,4.6498649517529924e-05
2817,7.163911998441337e-06
2818,0.00012164011943651703
2819,0.0005514122834834534
2820,0.00037965927046186804
2821,0.0002088495350825403
2822,-9.790000206576905e-05
2823,0.000645183395281567
2824,0.00022907227430887607
2825,-0.00015797883890943375
2826,3.3769145091425766e-05
2827,0.00028935235856134293
2828,-0.005740628365018434
2829,0.004655295164853511
2830,0.005152323976131393
2831,0.012619538554159126
2832,-0.0002910090266510683
2833,-6.145460237612513e-05
2834,-9.40456423466199e-05
2835,2.146621163314444e-05
2836,-0.0004910263541162193
2837,0.0008749868379352532
2838,-5.482328669368878e-05
2839,0.0008790820550813373
2840,1.1326869559321775e-06
2841,-0.00014540510650949185
2842,-0.00015839056167197405
2843,0.00047922849958362805
2844,0.00014549929179627516
2845,7.791835759699196e-07
2846,5.335248858259097e-06
2847,0.0002764150730333472
2848,-0.002392287739732227
2849,0.0006124367953386771
2850,0.0005955633048433984
2851,0.002260952582619303
2852,-3.4427185038286926e-05
2853,0.00024593371533684894
2854,-0.00013899972631877322
2855,0.00040163885672997674
2856,-0.0002330855206558364
2857,5.40587014103194e-05
2858,-8.320154558602398e-05
2859,2.9660114229443003e-05
2860,-0.0011051360724373038
2861,-0.0003299819980622377
2862,0.0010858392076436548
2863,-0.0012002225716996836
2864,0.001459280582380216
2865,0.00043487819163563453
2866,-0.00043246591041182903
2867,0.0037648123392917273
2868,-0.0005423075290953742
2869,-0.00016921658908941475
2870,-9.012945199780025e-05
2871,-5.785888387835678e-06
2872,-0.00030678040029093054
2873,0.0009758996504607162
2874,-0.0011496174738327674
2875,-0.0018674533910062177
2876,2.4120051460507154e-06
2877,0.0001300472008946537
2878,-0.00040561177227478715
2879,-0.0002765681474583546
2880,-0.00017074435318125325
2881,-0.0009122224586647051
2882,0.0009611323008270476
2883,0.0001429016122920398
2884,-0.0009272574411820272
2885,0.0015885429091887745
2886,0.0026374656558166235
2887,0.00959013556122355
2888,-0.000783947491297823
2889,6.637318295109871e-05
2890,0.0002547721333358368
2891,-0.0012738804288837961
2892,-0.000985900975980726
2893,0.00016499957074016467
2894,0.00014524144496628203
2895,6.196388856317127e-05
2896,0.0004241096644687448
2897,0.00012208210622101343
2898,0.00031082140794443406
2899,0.0036830654647719402
2900,-0.00042402803822138684
2901,0.00013032547477630658
2902,-2.3482556957931174e-05
2903,-0.001024087612594481
2904,-6.788858032435987e-05
2905,7.845929084996013e-05
2906,-2.5033537683925455e-05
2907,-6.367950645659325e-05
2908,-0.000963942181436089
2909,0.0017725112759781312
2910,0.001453844600117343
2911,0.00877706010717816
2912,-0.0018747701515318973
2913,-0.000828905029399962
2914,0.0021382891349028908
2915,-0.0003813427887123729
2916,-7.354055784848548e-05
2917,5.147203784424638e-05
2918,-0.0001228129464849655
2919,-0.0009275481093142413
2920,-0.0004675700111936688
2921,-0.00013599094636710475
2922,8.854432917363461e-05
2923,-0.0006047237127441
2924,0.0001105400238046551
2925,1.7248331708971253e-05
2926,-4.981745498625925e-05
2927,7.166893814348228e-05
2928,0.00024103559928093451
2929,0.0004804908835657946
2930,0.00017828634913962343
2931,0.003310286450314243
2932,-7.617890006894685e-05
2933,5.3225128593709174e-05
2934,-3.0014615339506807e-05
2935,7.376298936793104e-06
2936,0.0002718611679836563
2937,0.0010146799167015284
2938,-0.00033612105351237865
2939,0.0033424430813932416
2940,0.0001372829785225023
2941,-0.00011785841145864914
2942,-9.029588976864083e-05
2943,-0.0004467495997023525
2944,-0.0003885972880496027
2945,-3.5125107657574356e-05
2946,-2.7732037584545375e-05
2947,-0.0011305671875582136
2948,-0.000700397798077009
2949,0.0010484911633658672
2950,2.1560184881092583e-05
2951,0.0015113320890770274
2952,0.0007602925413984973
2953,0.00016347177425623039
2954,-1.9173973874433612e-05
2955,0.0028372227232209483
2956,-8.05946089299904e-05
2957,-1.4073010268478597e-05
2958,6.2567301334573306e-06
2959,-0.0001786996707767345
2960,-4.981592560528038e-05
2961,-1.8391149935771346e-05
2962,0.00018407199884683126
2963,8.986929713173838e-05
2964,-0.000489758316872962
2965,0.0009355986504904537
2966,-0.0012148326889650815
2967,-0.0020327774217075052
2968,-0.0001933217464694399
2969,-0.00013681647927168245
2970,0.0005188500067288102
2971,0.0004908258530058103
2972,-5.276298940829854e-05
2973,-0.0002556931571163112
2974,9.244957556145036e-05
2975,-0.0008380243971734666
2976,2.5180242955846576e-05
2977,0.00020519628687878843
2978,0.0003547496768820062
2979,4.650653985100394e-06
2980,0.0031949004182929806
2981,0.001497065860675554
2982,-0.0021909511960017795
2983,0.004453771043586401
2984,0.00018239188182893082
2985,-0.0020495670140329345
2986,0.00046513082093602935
2987,-0.003213110087043743
2988,-0.00403696017923135
2989,-0.000738055363552904
2990,0.0020334207561836263
2991,-0.008822253068690548
2992,0.00018185301369186282
2993,-0.0003527539210826665
2994,-0.00021622919332648386
2995,0.0019506057144701254
2996,0.002299946190025119
2997,-0.001299677334426854
2998,-0.0008249269693422737
2999,-0.0007839884358969703
3000,-0.0019648669758756975
3001,0.0006797689693953796
3002,0.006303299579564345
3003,0.01271006293960914
3004,0.006121821155446594
3005,-0.0006222155552644963
3006,-0.004193707556335975
3007,0.0033313665895133527
3008,-0.00018266365556082232
3009,0.0001391236422551404
3010,-6.849750377053289e-05
3011,-0.0002337571675035112
3012,-0.000561467508945624
3013,-8.208426457606374e-07
3014,-0.00018548948873146285
3015,-0.00018588991125858265
3016,-0.0012390719767503657
3017,0.0005899429133356082
3018,-0.003340989754070272
3019,-0.011581526650468498
3020,0.0009820671852754424
3021,0.0013247957158309689
3022,-0.0017108044626730815
3023,0.001214501629980063
3024,-0.0036549166770644625
3025,0.000873769627337506
3026,0.0021231224689341154
3027,-0.00033412527695276547
3028,-1.0608212777401082e-06
3029,-1.94891855827879e-06
3030,-0.0001638201691316143
3031,-0.00010961774809742514
3032,-0.0010400536656193094
3033,-0.00015473611807242054
3034,0.00016176200672797424
3035,-0.004025483417980071
3036,-4.1009134852213306e-05
3037,-7.898611783165817e-06
3038,-0.0002601579331973724
3039,-0.0005986483231890708
3040,-0.0011372468501446736
3041,0.0003202338636387256
3042,0.0007635510098587658
3043,0.0010436040257714673
3044,-0.0002698073846102944
3045,0.00018622592344917275
3046,5.608924334005342e-05
3047,-0.00037701236399024623
3048,5.338999748775268e-05
3049,-0.0001384327653911909
3050,2.863917016306929e-06
3051,-0.00015424840662948248
3052,-0.00013061497318218
3053,0.0009652592350047909
3054,-0.00033940955009390407
3055,0.00012021482547950936
3056,-4.168994192532551e-05
3057,-0.000722194358034241
3058,-0.00021894174551767722
3059,-0.0027967224874470703
3060,5.1110744130993996e-05
3061,0.00020775076808586212
3062,-0.00016663366207701538
3063,0.0004132104140520918
3064,-0.0003510050087929376
3065,-0.00014270554008039663
3066,0.00060656994944928
3067,-0.00011832904797091409
3068,-0.004339263989110097
3069,-0.0008090101650910859
3070,0.0005906212027045374
3071,-0.011966094817736644
3072,6.674442607386363e-05
3073,-4.8880655208821334e-05
3074,-1.3812641438749713e-05
3075,0.0002122073143166282
3076,0.0003282777350783463
3077,0.00010993436589773191
3078,2.2856255467272864e-05
3079,0.0011052971738925589
3080,0.0019774622327786246
3081,-0.0006834572902909521
3082,-0.0006611277815819175
3083,0.0013562551678739747
3084,0.0021696658574051034
3085,-0.0006645401219120674
3086,-0.0005806713338580759
3087,0.0005954750386756817
3088,-0.0051705064971361995
3089,-0.0017717706049584286
3090,0.00360782245671073
3091,-0.011380743954428688
3092,7.632758170517836e-05
3093,-6.0922691216845273e-05
3094,0.00010795316579938357
3095,0.00012076405471934525
