,drop_ga_hybrid
449,2.410646020887024e-05
450,-9.890786309761362e-05
451,0.0005969522520277514
452,-4.113724897318428e-05
453,-0.000398850478673331
454,-0.00017339535061768047
455,-0.001619393217615963
456,0.00012662729005375183
457,0.0008459162009675574
458,-0.00033192392491568
459,0.0010541741883040338
460,0.001179137798674356
461,0.0007906004243057075
462,-0.0015104588607567431
463,0.002621584270934831
464,-0.00045334429618092473
465,7.12926257986012e-05
466,-0.0019366086095977924
467,-0.007417769054544991
468,-0.0010335946173784375
469,-0.0001510611995588389
470,0.0003732279489316886
471,-0.001436717160237178
472,5.478055199185078e-05
473,2.0717171464263877e-05
474,0.00011074689901858093
475,0.0006987217508888782
476,-2.088096077925517e-05
477,4.110256119554884e-06
478,-0.00038948512672501065
479,-0.0007167341862419267
480,-0.0011478943166743608
481,8.702403612699198e-05
482,0.000240915298007945
483,-0.0008198750378822377
484,0.00020739675520279967
485,-0.0009235102206597
486,0.001642967213599892
487,0.0007684691311936957
488,7.3255826024341865e-06
489,-0.00012627957476021544
490,2.844799563450495e-05
491,-1.9836458916429642e-05
492,-3.946893926767809e-05
493,-0.00026389473268519553
494,0.0005246665361230764
495,0.0008082250615765692
496,7.522101626113568e-05
497,-0.0002877570400915947
498,0.0001190946777754444
499,4.643407310547772e-05
500,0.0014349723961078354
501,-0.00039015382944460167
502,-2.5469660144296865e-05
503,0.0034905246616345866
504,0.0012038715438512932
505,0.00022177688501987645
506,-0.0035717059562585234
507,-0.005815413781295824
508,-0.0006608610901387541
509,0.0018189324839165358
510,-0.0008776827680774699
511,0.0008102927639915221
512,0.0014147525020258753
513,-0.002916561467963245
514,-0.002398426529376468
515,-0.011250991204724663
516,-0.00025492284105116457
517,0.003626906032006358
518,-0.0027110207594372463
519,0.0021522514504505497
520,-0.0005966819324063192
521,0.00015017259671315958
522,0.001252644842191263
523,0.0025682604416459778
524,-0.00048103652822728055
525,-0.00010812784113471263
526,0.0004807483142013292
527,-0.0008005542432935877
528,-0.00035408745708751524
529,-0.0003854511618080786
530,0.0005709898942003678
531,-0.000869444326582546
532,0.00010249451685339922
533,5.076826233196216e-06
534,0.00022938727357362077
535,6.433035489931164e-05
536,4.38208960028524e-05
537,-0.0007838615825530086
538,0.0005834338159062759
539,-0.0004274554738270718
540,0.0009588788114520416
541,0.0007570477648878692
542,0.0014354208093695264
543,0.009386277973340386
544,0.001723494177477244
545,0.0008753105005268685
546,-0.000886062412980972
547,0.004762175559645206
548,-0.0004589778961671858
549,9.810212323647389e-05
550,-0.0019256903931858414
551,-0.0058467366147815615
552,-0.000841298425094204
553,0.006153357907734264
554,-0.0029278600985776504
555,0.004032941605766738
556,4.0383042335168746e-05
557,0.0015172024090850781
558,-0.000605477304126316
559,0.002367111866439039
560,-0.0003523336379578574
561,9.865842068782586e-05
562,0.0002804781780460279
563,0.00037042775165307403
564,-0.0007285926756086711
565,0.0007835436934835752
566,-0.00013873652784430582
567,-9.109748248179998e-05
568,-0.00024403914220081136
569,-2.7905167330891622e-08
570,-0.0001802122482485551
571,3.0960271422793246e-05
572,0.0011222928636875741
573,-0.0002109395343022299
574,-0.0015902731041075864
575,-0.002179893529742246
576,-5.765402326938351e-05
577,-8.818421021300909e-05
578,0.00019871492344216015
579,0.00011561698085695065
580,0.0014996404817606299
581,-0.0007268803406614558
582,-0.002499368353581708
583,-0.005379125115789343
584,-0.0007088157116199086
585,0.0005771251679273796
586,-0.0005298792835454222
587,-0.001961083430796475
588,0.003949075824031666
589,0.004611483286289132
590,-0.005225422495741415
591,0.010134092142059353
592,-0.0002377873121075293
593,9.282752484193593e-05
594,0.0001097459672741508
595,-8.339874257161764e-05
596,-0.0007090755480103302
597,0.00036057837353479523
598,-0.001470189409449804
599,-0.005491373622454912
600,0.0033553500047685558
601,-0.0024978400356395155
602,-0.003509247359566909
603,-0.009415341240002026
604,-0.00018314868850732616
605,0.0016417706167130915
606,-0.00033475757353909543
607,0.003861136368513625
608,0.005234648760515523
609,0.0009915015113765356
610,-0.004431033147892022
611,0.004719232503137719
612,-0.00016329528392990686
613,0.0010924866192898576
614,-0.0005548311697095482
615,0.0011258529608640549
616,-3.415016949876083e-05
617,-2.87187722464281e-05
618,0.000161748196194463
619,-0.00014491497335253277
620,-0.000567018491764546
621,-0.00032284153813491573
622,0.000849696986977901
623,-5.969117568923246e-05
624,0.001210759143600029
625,5.0341470710712424e-05
626,6.0851011576100895e-05
627,1.9158786214929036e-05
628,0.00016344848945636903
629,-0.0003566000671489261
630,0.0001416265694267736
631,0.0001808255505143277
632,-0.00016134214542684749
633,-0.0003973352213501614
634,0.0005364055265565498
635,-0.0001952576782832988
636,-0.0003598056559009931
637,4.462702089170881e-06
638,9.399217720751371e-06
639,0.00019110151837057457
640,-0.0005591163911056444
641,3.5398146083342324e-05
642,0.00021593544715248949
643,0.00046198380030476225
644,0.0005220618742042577
645,2.9777875133617777e-05
646,-2.9308797908697554e-05
647,0.00042246369201118185
648,-5.649761184058933e-06
649,0.00035676473666707264
650,-0.0009465129792095171
651,-0.00141237648549968
652,0.00021062567303396863
653,7.965612847493135e-05
654,-0.0001412183057807503
655,0.0005979711390224734
656,-2.0068763069930056e-06
657,-5.351051904357584e-05
658,2.536494828151037e-05
659,2.0659032189015017e-05
660,-7.710716511136446e-06
661,-1.8477540525770467e-05
662,-3.5156600150081724e-05
663,-5.668659565391991e-05
664,4.692190382798684e-05
665,8.272548893740257e-05
666,-9.626765284930504e-05
667,0.000250622752370783
668,-2.7460786705935234e-05
669,-7.479168934181636e-05
670,1.5485238224529663e-05
671,-0.00032536958553572336
672,0.00022537819128600194
673,-0.0006618367990444771
674,-0.0008866298285389995
675,-0.004135818786932899
676,3.688978836899963e-05
677,0.0002274912020013508
678,0.00025457698265255287
679,0.0016153625628509969
680,0.0011136774404664057
681,0.00014625530761805972
682,-0.0013932413861840963
