,mathpass_black_hybridper_inf
702,-0.00011472560102663778
703,0.0012582972896513136
704,0.0006451026756624836
705,0.00013964684738867775
706,7.483398098429683e-05
707,0.0015935066105895318
708,0.0008506945202263808
709,-0.0004576125006727592
710,-5.87626663837242e-05
711,0.0006946648213562062
712,-0.0010205028512737255
713,0.0012643444794859765
714,-0.00035894231631997727
715,-0.00025139049970007417
716,-0.002411787599704098
717,0.0020462383080657714
718,0.0005074255596775182
719,0.0015960831577687738
720,-0.00035495748370741964
721,7.643839012219354e-05
722,-0.00013932111635214897
723,5.141809009155092e-05
724,9.945128411838785e-05
725,5.3839933121208595e-05
726,4.700043221218719e-05
727,-3.356694491550068e-05
728,-0.0017295544209281178
729,0.0005384981315279149
730,0.0007713066600839691
731,-0.0019151122427373331
732,0.0008789909943771552
733,0.00082705042017711
734,-0.00010744586557789625
735,0.00313360498879885
736,-8.6480268746697e-06
737,6.384209874160199e-05
738,3.853565739924536e-05
739,2.1756970836041966e-05
740,0.0002242183695829736
741,-1.661427900296429e-05
742,0.00024366414790721774
743,6.744636324132536e-05
744,0.00021667637186055432
745,0.00011891437254169207
746,2.8562665230768148e-05
747,1.5884020174250548e-05
748,2.1488535368598705e-05
749,-0.0007923422469081614
750,0.00026466878306060705
751,-0.0019836655795157764
752,0.0004529340724000033
753,-1.6326458791948923e-05
754,0.0006364420906777773
755,-0.00017600492235607802
756,-0.0002586729659387398
757,4.7559838364673646e-05
758,0.0002328123037517058
759,0.0006474646852736898
760,-0.000510165245353746
761,-9.963562586139962e-05
762,-0.0005483776665688912
763,-0.006350521200259575
764,0.00022178451969796713
765,-0.0009499973990382961
766,-0.00029813853970598334
767,-0.0034126892370224308
768,-3.6478583332530386e-06
769,-3.7949701705281885e-05
770,-0.0002463043946744096
771,-0.0015146540867656934
772,0.0002960800201516825
773,-1.0051546607163546e-05
774,-7.865509568865115e-05
775,0.0007156518337728415
776,-0.0006912768224397204
777,0.00041897937054165355
778,0.0006595499428077476
779,0.0007131820218566923
780,-1.1287782864247492e-05
781,-6.395154551591901e-06
782,-4.0744442078094605e-05
783,-0.00017559098006944912
784,0.000674761169469665
785,-0.0006253938347919748
786,-1.1652414233280968e-05
787,-0.0007364275185377516
788,0.00011837384774106149
789,0.00017931199459503858
790,-0.0002461097504782253
791,0.0003470568917978455
792,1.3821670377196412e-05
793,-0.00040344438079332096
794,-0.0009219464200407046
795,-0.004020159377038471
796,6.137472525706583e-05
797,0.0003482212630398874
798,-0.000140628632428825
799,0.00037723776236417325
800,0.00026288416767740133
801,-4.884037025357242e-05
802,0.0008534057885988689
803,0.0029980724348684777
804,0.000199861297735046
805,0.00022516397918180144
806,-2.8666012784330096e-05
807,0.000486951713868189
808,-2.2592308845028392e-05
809,-0.0001040028274054183
810,0.0002110939401697077
811,8.373597968399774e-05
812,-0.00027369942154214583
813,9.490866378917833e-05
814,-0.0001344685655890051
815,-2.051207058007086e-05
816,-6.466100764635803e-05
817,0.0005814966614171085
818,-0.00017493718431341553
819,-0.00033969254083147466
820,0.0002663562328474676
821,0.00031080663993077954
822,-7.66641846477231e-05
823,0.0017243080621176174
824,-0.0024126188198893726
825,-0.0029453602009184643
826,0.0033068469947343535
827,-0.008743584715337604
828,-0.0005399228601021455
829,1.917975291551255e-05
830,0.00012873548106206474
831,-0.0009228915059152239
832,-0.000726222322067679
833,-0.0005549353674064683
834,0.00047346266190691455
835,-0.00010200595836504601
836,1.2640805841016062e-06
837,-3.1515621009916985e-05
838,-9.95574710491922e-05
839,4.446980015323646e-05
840,0.0003771922171080861
841,5.20283221107349e-05
