,elapass_wi_hybridper_inf
2103,1.3493445157332575e-05
2104,0.00021021256957006718
2105,-0.00014369541325082275
2106,7.656853090222927e-05
2107,0.0006557315771775799
2108,0.0015580239377521964
2109,-6.574214274504947e-05
2110,0.0003441275018424861
2111,0.0008693573888738995
2112,0.00016979667513446296
2113,-0.00011552748743212229
2114,-2.4873698434040065e-05
2115,-0.00012021529193148689
2116,-1.8998641486048817e-05
2117,4.798159060001684e-05
2118,-1.679685316797301e-05
2119,5.995319416839208e-05
2120,-0.0007899148184981341
2121,-0.00023101044494260058
2122,0.00030680807860755655
2123,-0.0020718464823550583
2124,-0.0003631131394806506
2125,-0.0009239179200660231
2126,2.8032401104631556e-06
2127,-0.0022839624705180387
2128,-0.0009656989301301989
2129,-7.212262759549035e-05
2130,0.00016941948283436076
2131,-0.0034035062651745483
2132,-0.00044915379020279663
2133,-0.000419777248553977
2134,0.0002200273431570277
2135,-0.0030110766089603883
2136,-0.00331594406769164
2137,0.00114637162117683
2138,0.000399043263420146
2139,-0.004346921593746576
2140,3.518036537594841e-05
2141,-0.00045518959932025607
2142,-3.1028563368617444e-05
2143,-0.0016362582900207824
2144,-0.00019934055276730429
2145,-0.0001745712085244805
2146,0.0002553854614917771
2147,-0.00031412131159006473
2148,-0.001312663772549756
2149,-0.0010941329405045556
2150,0.0006634956054469838
2151,-0.0030059479429279555
2152,-0.00042589985865748017
2153,6.153906898344433e-05
2154,0.0001119835704002886
2155,-0.0010247808981268245
2156,7.846470728266463e-05
2157,-0.0002484132484889076
2158,0.0002626087141212869
2159,-0.0006554747039467801
2160,-0.0008460980240688708
2161,-0.0004887395058546052
2162,1.3172798552621052e-05
2163,-0.002848676304059572
2164,0.0003413308314685973
2165,1.187144859711302e-05
2166,-1.5074165211591122e-06
2167,0.00014083081276598244
2168,0.0002700291234128146
2169,9.20822887339855e-06
2170,3.96939880146565e-05
2171,0.0002333667921141683
2172,-0.0002947867733329583
2173,-5.5328910383130285e-06
2174,7.609354213301734e-05
2175,-0.00043900856707040827
2176,-0.0004482929715987036
2177,-3.7075501014371524e-05
2178,0.0001492048102050335
2179,0.0001275658378258168
2180,0.00034883412073260654
2181,-0.0004902582730957067
2182,0.0002381073852077298
2183,0.0007617225776786692
2184,-0.0003279260943902574
2185,0.00028825593040295115
2186,7.748439165517637e-05
2187,0.0005012255172302038
2188,0.0003436125286459469
2189,-6.206112874601008e-05
2190,-3.9694642021764314e-05
2191,0.00030583193348622236
2192,0.0026961705889101367
2193,0.000242902504772494
2194,0.0008772054542778906
2195,0.0014466825067602806
2196,0.0007634118122571193
2197,0.0001411057202436
2198,0.00031697178949691347
2199,0.0007053736836324388
2200,-0.00015403573146998892
2201,-0.00010245710676367567
2202,9.093493150732014e-05
2203,0.0003277849386852721
2204,-0.00224382572792065
2205,0.00012154104645719765
2206,0.0009037483535343694
2207,-0.0018517401666593317
2208,-5.4787210541453255e-06
2209,-0.0001850720541285636
2210,4.461568076486988e-06
2211,-0.00018195634226987728
2212,0.0004613587602853642
2213,7.984227660858942e-07
2214,1.3258544626903684e-05
2215,0.0009343349795103816
2216,0.0003776636367008301
2217,-0.00019961771851387486
2218,0.00014882054049211577
2219,1.6571054431211916e-05
2220,0.0003274105481005798
2221,9.476331026427694e-05
2222,-8.000841209254586e-05
2223,0.0006352129133104152
2224,-0.00012609433624731603
2225,0.0001390339792733291
2226,-6.748327500597549e-06
2227,0.00020155170786028467
2228,0.0001470780918419721
2229,-2.5177566926763513e-05
2230,-0.00012516238875443517
2231,0.0011177771888474487
2232,4.214089434661182e-05
2233,-1.079525637159494e-06
2234,-1.9226348594456227e-07
2235,0.00010434386375599594
2236,-0.00012462840642608956
2237,2.9858025911450473e-05
2238,-0.00039345002578587473
2239,0.000635134819425366
2240,0.00021728363262139264
2241,-2.013748442149973e-06
2242,1.7512738481120835e-06
2243,0.0003564395368466075
2244,0.0002808291940195506
2245,-1.144855555292748e-05
2246,0.00012200107479810368
2247,0.00012118612449273054
2248,0.0003588602040537953
2249,-5.132107191826355e-05
2250,-0.00027454624940344806
2251,0.0007718623048960154
2252,6.661876904516089e-05
2253,-0.00025898545690293426
2254,-1.2057989986810535e-05
2255,0.0006900272246308971
2256,0.0004890404477404592
2257,-3.545488673383564e-05
2258,-0.00010197764535463338
2259,0.0004278475758593341
2260,-9.154785622527344e-05
2261,1.3379604989478133e-05
2262,-0.00014218227895672794
2263,0.0006215215859636231
2264,0.0012099159745013167
2265,0.0009726013249866773
2266,-6.123472334067295e-06
2267,0.004766814628798957
2268,-0.0007970967075806691
2269,0.00154135129275779
2270,-0.00125336109634882
2271,-0.0006983661809792581
2272,-0.0010083570035603125
2273,0.00019776343375534056
2274,-0.00023027275838410636
2275,-0.0006459110112971239
2276,-0.004253624175916325
2277,0.0016110765653517137
2278,-0.00015081021171475272
2279,-0.005302944043334706
2280,0.00019370472326986525
2281,-1.548330808940302e-05
2282,-1.732771935944176e-05
2283,0.0005080037362742618
2284,-0.0009711073888620595
2285,6.848958247626037e-05
2286,-6.065877979971624e-05
2287,-0.000717295598379414
2288,0.0005344622944026887
2289,-0.00011281607841102657
2290,0.00014496826882572442
2291,0.0009479784996436089
2292,-0.0029584846304148834
2293,0.0002537228487618285
2294,-0.00032706217954041485
2295,-0.0018241912969664085
2296,1.35552581390476e-05
2297,-8.847766891672653e-07
2298,1.7509150195873098e-05
2299,6.679031822292233e-06
2300,-1.5047900138321107e-05
2301,4.472398775597154e-06
2302,1.0885273800835208e-05
2303,4.977264694235738e-05
2304,0.00046459314698832035
2305,-8.099873880491097e-05
2306,-9.350335081797463e-06
2307,0.00014160504832948443
2308,3.1875143823664894e-05
2309,0.00022702932569404363
2310,0.0003138691233068525
2311,6.328547511410277e-05
2312,0.00016840377344538824
2313,-0.0001388487033815308
2314,4.913589086058411e-06
2315,0.0003184001334232585
2316,0.00015522785355345054
2317,-5.134606299174251e-05
2318,-0.0001524166997560851
2319,0.0001994967088041361
2320,-0.0001024777841150672
2321,9.002847344775326e-05
2322,-9.61591785271178e-06
2323,-0.0007793411894162337
2324,-0.00017228406310418752
2325,-3.846635625793416e-05
2326,-0.0001450246622121518
2327,2.1463295438283536e-05
2328,-0.005584273947406989
2329,-0.0010759946508696761
2330,0.0032059087108389124
2331,-0.004981417569407613
2332,5.634780244954293e-05
2333,0.00016013506502195326
2334,4.886938478837295e-05
2335,-6.939711185733402e-06
2336,1.1983153940480562e-05
2337,9.003955525014779e-07
2338,-1.416640288686664e-05
2339,0.00013995832108244625
2340,-0.0006266741578011558
2341,9.582432219225566e-05
2342,-0.0004191241539082152
2343,-0.0005097353242146753
2344,2.1145618652417087e-05
2345,2.9667044207285662e-05
2346,7.076606436725615e-05
2347,7.31565043300318e-05
2348,2.3092498204967212e-05
2349,-6.846062555120546e-05
2350,2.621181250264267e-05
2351,0.00014607915776346366
2352,-1.350719362735937e-05
2353,-3.58828006935395e-05
2354,1.500640410381397e-05
2355,5.905314940802583e-05
2356,4.3291141345516556e-07
2357,1.3794035477252545e-05
2358,7.160579273478358e-05
2359,-0.00016468622182920836
2360,-0.0006248442196598645
2361,0.0001802262538129155
2362,0.000382468290241419
2363,0.0006261432423340418
2364,0.00031666887137263083
2365,-5.861920005232897e-05
2366,-5.082493566537081e-06
2367,0.0004459251984098198
2368,-0.00023893354300649075
2369,7.639722702119384e-05
2370,2.846567857604742e-05
2371,-9.980969271344533e-05
2372,0.0002744313184849079
2373,0.00016299680559488873
2374,1.4726567622069221e-05
2375,0.0010235627487836
2376,-0.0002157381549967856
2377,-0.00010515381997547749
2378,4.915302523170792e-09
2379,6.101539151355257e-05
2380,-0.0002806093068754009
2381,0.0008298644899816343
2382,5.815139068195923e-05
2383,5.530878269035709e-05
2384,0.0002558141385396113
2385,-4.6222457947801525e-05
2386,-1.7037317652792866e-05
2387,0.0006537216076941033
2388,8.016372913024618e-05
2389,1.4155388067194842e-06
2390,4.502442203989611e-05
2391,0.00012012526239557339
2392,0.0001872667426276968
2393,0.0001783264244526658
2394,-0.0002839467362512684
2395,0.00018601447432682968
2396,0.0030470191149135307
2397,4.39815065971502e-05
2398,0.0003857778352864088
2399,0.002693184207537904
2400,0.00013399879245597215
2401,-5.814869155785894e-05
2402,-5.236206589150169e-05
2403,-0.0002122480486843216
2404,-0.0009161633817021157
2405,-0.0008650694114207026
2406,3.870082343916707e-06
2407,-0.004263284866399362
2408,-0.00011837801622896958
2409,-4.541760043869877e-05
2410,3.946768543803245e-05
2411,0.00010601220351565885
2412,-4.8667346526944014e-05
2413,-6.807112734991947e-05
2414,0.00020494875163078074
2415,3.691432311743305e-05
2416,-0.0005768006858340841
2417,0.00035640545832100486
2418,0.00016766344131218704
2419,-2.1277547964271177e-05
2420,-0.00012594964434776545
2421,-0.00033888304989896967
2422,0.0002457431993205671
2423,-0.00021881233250335594
2424,0.0006996811889026748
2425,-0.00012336132850625798
2426,7.329628354842238e-06
2427,0.0018353373395418125
2428,-0.00016097804342051774
2429,1.477875433333859e-05
2430,-0.00020767417864240765
2431,7.941151211587328e-07
2432,4.875428399255475e-05
2433,-7.059198272286724e-05
2434,-0.00016901185822032065
2435,0.0013478328742620332
2436,0.00023702268378364227
2437,-0.00020635556149357294
2438,6.955912002328274e-05
2439,0.0005794233514258162
2440,0.0014959864095903791
2441,9.878938652618953e-05
2442,-0.00013167750775275482
2443,0.0027877119200533937
2444,-0.0005522605804248205
2445,-1.9372567828375594e-05
2446,-7.415928824430712e-05
2447,0.00043714764040688446
2448,-7.408817836260892e-05
2449,-0.00023472762508649592
2450,1.663626027782172e-06
2451,-0.0011022251984655325
2452,0.0002330667352993361
2453,2.1109948442767744e-05
2454,-0.00012798566358594837
2455,0.000440715316147442
2456,-0.002464720085755948
2457,-0.0011845950613837194
2458,-0.00041086494615996677
2459,-9.373805762561953e-06
2460,-0.00028040886428992023
2461,-0.00026045314797398816
2462,0.0013370690808797573
2463,0.001955222114090828
2464,0.00036178148261906086
2465,-1.1052184712624482e-05
2466,-0.001045420466985674
2467,-0.0007537312496036653
2468,0.00019629684923125684
2469,-0.0006575173235522224
2470,0.00024754761662178
2471,0.0007347011698583
2472,-0.00036151002080373417
2473,1.1249697677363478e-05
2474,0.0002592037711023434
2475,0.0012285908625248479
2476,0.002143789303332902
2477,-0.0023881077337101057
2478,-0.0004422467982415411
2479,-0.0010516539892439394
2480,-0.00023417161251846952
2481,0.0016394480049438844
2482,-0.0010703027174794842
2483,-0.0037260118201624852
2484,-0.0017624007750029775
2485,0.0003455222165229023
2486,0.0011050840228382037
2487,-0.00100194478833299
2488,0.0024123726424328095
2489,-0.0004121303969434651
2490,-0.0002143083912582141
2491,0.0018988462989185748
2492,-0.0015430853555955292
2493,0.002610603067349457
2494,-0.0009175434917951354
2495,-0.0018433433405298089
2496,-0.001507945278731258
2497,0.0025139588795060233
2498,0.0012607263877137459
2499,0.006785765912396898
2500,-4.751160986201691e-05
2501,0.0003716902575115277
2502,0.0011069782192469058
2503,-1.3312177217843372e-05
2504,0.0010113010082776124
2505,0.00046380523027130617
2506,-2.9794634084985368e-05
2507,0.0038665375301032354
2508,0.0014530211330322227
2509,0.000909493644222218
2510,0.0001029864972746181
2511,0.010163825698606289
2512,0.00013543215796887534
2513,0.000306131102904954
2514,-0.0001515002577641803
2515,-6.745772273119226e-05
2516,0.0021061333248588677
2517,-0.0007088868013896606
2518,-0.005202431405916967
2519,-0.009975826329970454
2520,0.002458833370161105
2521,-0.0011653262515839422
2522,0.0013544731426911175
2523,0.00903022093585854
2524,0.00016243402480161287
2525,-2.39521625822771e-06
2526,-0.0003666017126443203
2527,2.0307188128392436e-05
2528,-4.693859898825173e-05
2529,0.0001736990924087231
2530,0.00011390044680911399
2531,-0.000730769321636761
2532,0.002737648367044168
2533,0.0001987241603534061
2534,0.0002272515052294084
2535,0.008648328540248953
2536,-8.664515655749382e-05
2537,8.930970717732083e-05
2538,-0.00010550316606512813
2539,2.1584002242666145e-05
2540,-0.0002284647154848202
2541,0.001053079270558647
2542,-0.0001813313980171995
2543,0.0011135741284614992
2544,0.0012539696039847413
2545,-0.0005929817504658048
2546,-4.8187147675329245e-05
2547,0.004549883156212782
2548,0.0006221621756852598
2549,-0.0009374588540156573
2550,-0.0007480045347295736
2551,-0.003197696382928252
2552,-0.0002457540374098282
2553,0.002090026235651849
2554,-0.0007977804342222383
2555,0.0037216018055362537
2556,0.0021646858900258273
2557,-0.0005328363667284714
2558,-3.8177194581664275e-06
2559,0.0028775926326545143
2560,-0.0019206618390472782
2561,0.0033979460332145914
2562,-0.001981061308705378
2563,-0.002381301039754405
2564,0.00018120463844700714
2565,8.50583740941803e-05
2566,-9.227045703119015e-05
2567,0.0006461442405444062
2568,-0.00044347693838490493
2569,-0.00029997009650643586
2570,0.000472042121231986
2571,1.3382873229733504e-05
2572,-0.0002450437584199919
2573,0.0011206910162210551
2574,-0.0014878786040496534
2575,-0.0024956093512147424
2576,0.0001281227139048021
2577,-0.00030657667173860764
2578,-0.0009464007743573274
2579,-0.0010391917871485916
2580,-7.016108802398922e-05
2581,-0.00031453238607162515
2582,-9.590926080401961e-05
2583,-3.056950325629562e-05
2584,1.9108584030187063e-05
2585,0.0017373328190453936
2586,-0.00042071766695867826
2587,0.002320865865643287
2588,0.0001610713169650007
2589,9.881636853777399e-05
2590,-0.0002989149964286711
2591,0.0002123060887018641
2592,2.358638867942261e-06
2593,5.8880494723781566e-05
2594,-0.0007860723383224088
2595,-5.795095400904551e-05
2596,-0.0001385547762176932
2597,-0.000363951493652303
2598,1.9852194334302555e-05
2599,0.0003248092705109276
2600,-0.0005082373831264837
2601,0.002864199907830586
2602,-0.0020458139784407304
2603,0.0006718497751467899
2604,0.002279576643126265
2605,-0.002202506955409862
2606,-0.0024743932150381766
2607,-0.006486001056764217
2608,2.867503900052837e-05
2609,2.2771024775235174e-05
2610,0.000532430404780669
2611,0.0005471862888338225
2612,0.000345910846272864
2613,-0.00017015329722681899
2614,-0.00018735866796743618
2615,0.0006047499151624513
2616,0.0004861281335450927
2617,0.001408357811127056
2618,-0.00284794241403113
2619,-0.004621659951475496
2620,-0.0002513919482068597
2621,0.0009598880445576239
2622,-0.0014938483261910213
2623,-0.0022496719854814573
2624,-0.000762367102948873
2625,2.4821409881239323e-05
2626,0.0003307217313719377
2627,-0.0024421087810198886
2628,-2.6844738205880002e-05
2629,0.0007538987136636825
2630,9.473623663131769e-05
2631,0.0015635354792371324
2632,5.6360721139962785e-06
2633,0.00040166780323297756
2634,-0.00021762027850353818
2635,0.0006399376794915309
2636,9.603924767170631e-05
2637,-0.00018495877867604103
2638,-0.0011778724719028616
2639,-0.0013752750923323857
2640,-0.00016755052810150082
2641,2.8082157577720417e-06
2642,-0.0004952581771018073
2643,-0.0001521812009155996
2644,-7.220966785631525e-05
2645,-0.0003206778155916331
2646,-0.0009673638365667856
2647,-0.0005837020644857836
2648,-0.0013300525814010729
2649,5.4458677061982745e-05
2650,-0.0011562845867361578
2651,0.0003808400899909444
2652,0.0035257210933496157
2653,2.9398463341451665e-05
2654,0.0007588529997766188
2655,0.013044422775072
2656,-0.0011940743630684523
2657,0.0004715173949677744
2658,0.00021257880836840067
2659,-0.0013012443521897323
2660,0.0002087436079801551
2661,-0.0006688894351234021
2662,0.00031782287074872735
2663,-0.0002528431745836592
2664,0.0004055653116950171
2665,-1.3195100126355877e-05
2666,8.59736539088661e-06
2667,0.001226429102137929
2668,-0.0013808209045065294
2669,-0.00022273817738121957
2670,8.825696608107313e-05
2671,-0.004833497431116669
2672,-1.4375763091139847e-05
2673,-0.0001759371711513785
2674,-0.0007227796806097568
2675,3.642850407896129e-05
2676,-0.0007046557026195699
2677,0.0018317880915130228
2678,-0.0026081408481850557
2679,-0.0031179651594244948
2680,-0.0004336684912975051
2681,0.00037663426189836935
2682,-0.0006993663298468965
2683,-0.00191356049306435
2684,0.0009462254843488122
2685,0.0002746465848530487
2686,-0.0008037199746291358
2687,0.001509607870902255
2688,-6.902506301169555e-06
2689,-8.813240104563533e-05
2690,0.00021047526626860597
2691,0.0002438536353718957
2692,-0.0006238334146609185
2693,-0.0005862829192468127
2694,0.0062521223854726925
2695,0.014883673886938897
2696,-0.00046393463565394213
2697,0.004965138393446399
2698,-0.0013097806529467617
2699,0.006990045169730266
2700,0.0006505253189647526
2701,0.00012826141035116788
2702,-0.00013498539802243243
2703,0.0005690224028788699
2704,-0.002358531582290571
2705,0.0036524515660337886
2706,0.00014819521486569484
2707,6.221897067501439e-05
2708,-0.0012546205354995463
2709,0.0001352410967674027
2710,8.9381087610181e-05
2711,-0.0028704101741146306
2712,-2.6383095845426193e-06
2713,0.0014509766337526377
2714,0.00025784886559894607
2715,0.005857917749288418
2716,-0.0002484417194895299
2717,-0.0005659527698852751
2718,0.00019702212358915918
2719,-0.0020474998224403913
2720,0.0017861328572320238
2721,0.0021130463677390735
2722,0.0011609257391617283
2723,0.014200775413676337
2724,0.0012508803469107447
2725,0.0006322769525998675
2726,0.0004606703637123149
2727,0.008837461217811017
2728,0.0006270305021174446
2729,0.0002825388152827119
2730,0.0006078200116112161
2731,0.004450886214543402
2732,-0.002098163159831794
2733,0.0017013625598718883
2734,-4.6363403132725494e-05
2735,0.001613944563525953
2736,-0.002330193239591818
2737,-0.0015621486426964292
2738,0.0012075083593613214
2739,-0.00840960041197315
2740,-0.00023944407137225314
2741,0.000493578699342544
2742,-3.288525305249114e-05
2743,0.0007313323030553923
2744,8.456633676375096e-05
2745,-0.00011200890983050715
2746,7.4791627251903805e-06
2747,0.0008818520913697641
2748,0.0016582573588237212
2749,0.0007455717447484056
2750,-0.004478678785655836
2751,-0.003958213652994877
2752,0.0014851268316306047
2753,-0.0012920612487831854
2754,-0.0002568741389554492
2755,0.0008390331712809254
2756,0.0001504291992250449
2757,0.0044641045993818376
2758,-0.0038540779305818182
2759,0.0012972640130064642
2760,0.0013361500891853997
2761,0.00034627751880475163
2762,-0.0007883259772366952
2763,0.0061816360417726365
2764,-0.0012990623384090548
2765,-0.0004313603664793279
2766,-0.001453392597369979
2767,-0.011486316354772798
2768,0.00014980404821154654
2769,0.012800424600017535
2770,-0.011965415772470398
2771,-0.014512023979831918
2772,0.00023057238006590717
2773,0.00016797997247376117
2774,-6.790964322134849e-05
2775,0.0010976507439011173
2776,0.0022106035983527205
2777,-0.0009620239621506114
2778,0.00019054823142402653
2779,0.004692869479454228
2780,0.00011341965664308883
2781,-0.0004952275507411518
2782,0.00028609383831749134
2783,9.030270935905525e-05
2784,-0.0016472879716430745
2785,-0.0005888388437598828
2786,-0.0013909874305314347
2787,0.0016310529303222997
2788,0.00901870298405733
2789,0.00024507247696695084
2790,0.0008472044221441226
2791,0.002388012733369722
2792,-0.0014771073855621053
2793,0.0005405250206490963
2794,-0.0005259295036380077
2795,-0.005132379048435773
2796,-0.000379314601332789
2797,2.000741441230502e-05
2798,-1.2356062044139164e-05
2799,-8.092491876440493e-05
2800,-0.00029334647651265246
2801,-0.000965925520885327
2802,0.00033176888987271694
2803,-0.0019181649119117809
2804,0.0023203886671999113
2805,-0.00024705143978536744
2806,2.7261723384993e-05
2807,0.0012762585569140027
2808,0.00010287796211993549
2809,-7.823127868376463e-05
2810,-0.0003693753241396598
2811,-0.00023907416765705657
2812,0.00026157723145782234
2813,-0.00036634333941903887
2814,-0.00010175077020323998
2815,-0.0007346720368233588
2816,-0.00012431326295361572
2817,-1.7014725181098134e-05
2818,-0.00026208558866713805
2819,-0.0013052898287859193
2820,0.00017046422937911938
2821,3.872413188458716e-05
2822,0.00012651652771046205
2823,9.65064387549777e-05
2824,0.00025787273085009895
2825,-0.00021581620911556587
2826,4.091531592894167e-05
2827,0.00035297885685327236
2828,-7.708661841325843e-05
2829,0.0005499144589518894
2830,0.0002447576486282329
2831,0.0007373305769647976
2832,-0.001090841238845347
2833,-0.00010922290922788701
2834,-0.00014503992598724466
2835,0.0001506548655732196
2836,0.0010059713543753572
2837,-0.00111941116798305
2838,-0.000486763233921694
2839,-0.003964855256916781
2840,-0.0015402897039435567
2841,-0.00012806363074709514
2842,0.00031064523594963745
2843,-0.0007887527466147402
2844,-0.0025091278875477583
2845,-0.000207592521089437
2846,0.0001936700817377867
2847,-0.007833887678866756
2848,-0.0023480721830636993
2849,0.00018786889953253307
2850,0.00043013489655525943
2851,0.0019291349746031255
2852,0.0005592834492108983
2853,0.0012176829086861657
2854,-0.0005566707058909317
2855,0.0032390511047852735
2856,0.001652132543858876
2857,-0.001049458916366166
2858,-0.0006035342874612166
2859,-0.0007602238346564838
2860,0.0019983368249044684
2861,0.000928123158816335
2862,-0.0025163155631053704
2863,0.0027611116893811343
2864,-0.002448436610561546
2865,-0.0021402012881399425
2866,0.0022326774279598487
2867,-0.012835615142823699
2868,-0.0015002046285568262
2869,-0.00010610379936803533
2870,-3.5784481109399425e-05
2871,3.710031457580974e-05
2872,-0.0003865231159736142
2873,0.0018254786182724785
2874,-0.002458440437208894
2875,-0.003246317247527573
2876,-1.2885529259662058e-05
2877,-0.001497974420747176
2878,0.002194879623936269
2879,0.0017927478431759155
2880,0.0006093673454209726
2881,0.002565461697734789
2882,-0.003283933614692671
2883,-0.0004602502964346793
2884,-7.125685001832162e-06
2885,0.00011959712633887071
2886,-0.00024649650327668565
2887,-4.031929126583072e-05
2888,0.0012058226200701045
2889,-0.00016594417590273008
2890,-0.00037634033156200427
2891,0.0023897657853484315
2892,0.0024115798795085754
2893,-0.0008796428803270156
2894,-0.0006824359171947915
2895,-0.00019496151662224063
2896,-0.0011973890048103057
2897,-0.0003514976846147429
2898,-0.0007356520804416031
2899,-0.010215411851135208
2900,0.00045194149393924755
2901,-2.7540857709965816e-05
2902,2.255976674020585e-05
2903,0.0007856999789022105
2904,0.00012467599058208354
2905,0.00036968334731237097
2906,4.30026856250201e-05
2907,0.0007022913542645608
2908,0.0017106362541317206
2909,-0.004314454023845316
2910,-0.0033993757408651588
2911,-0.018725377398114067
2912,0.006861009241689435
2913,0.003959049183267089
2914,-0.008738043441194459
2915,0.0015645824959802403
2916,0.0003604427867114871
2917,-0.00011981812125898495
2918,0.0004275462820782079
2919,0.003596278959953638
2920,0.000930700758306238
2921,0.00026656053350193734
2922,-0.0003615537628065352
2923,0.0013224760766991168
2924,0.00010898689965718418
2925,-0.00015136047260927023
2926,-5.231499887870658e-05
2927,0.00018014512558609433
2928,-0.0010481677358071685
2929,-0.002377778403433668
2930,-0.0007722174825806519
2931,-0.015001689503980046
2932,0.00019922725263660926
2933,0.00010996512765870015
2934,8.748220595012215e-05
2935,0.0002175102486000191
2936,-0.0015777943682605997
2937,-0.0026681563632041804
2938,0.0006522348173586842
2939,-0.010021040052124393
2940,-0.0004834647508236642
2941,0.0005440623850689011
2942,0.0002433681004257338
2943,0.001669353563944583
2944,0.0013601865090379713
2945,9.176871923061512e-05
2946,0.00029289497273765
2947,0.004415374494970269
2948,0.002581207425733053
2949,-0.004385087793382579
2950,-8.768044741963329e-05
2951,-0.005968004841105594
2952,-0.0019803187453834633
2953,-0.0007064148328694034
2954,0.00026885174286984454
2955,-0.009690640423228992
2956,7.606577500347623e-05
2957,7.27617516023132e-05
2958,-4.624366657483727e-06
2959,0.0004284012154388386
2960,-0.00022673550776131717
2961,0.00029715530648516777
2962,-0.0004937056490426828
2963,-0.0009428183159129719
2964,0.0019198896612261868
2965,-0.003766654800823317
2966,0.004492310035290295
2967,0.00789200946939178
2968,-0.0011081182113513322
2969,-0.0008655931179456002
2970,0.0027706290968991494
2971,0.0028535582607027584
2972,-0.00014225160660602255
2973,-0.00044668244614034255
2974,0.00015521196203463483
2975,-0.0017405122218911919
2976,0.00015560612039829106
2977,0.0001809298401841143
2978,0.0007218412304704687
2979,-3.4245600828723784e-05
2980,0.0010041633806864546
2981,0.0012317487276348466
2982,-0.0024102026596820514
2983,0.003043238322929641
2984,0.0001421712628400914
2985,-0.0017993787259630262
2986,0.0005595463805475747
2987,-0.0030696825317241164
2988,0.007865239885126659
2989,0.0013401480010945043
2990,-0.0026973686739647667
2991,0.014855093011991463
2992,0.0003640717313833046
2993,-0.0006307488708040555
2994,-0.0013077987152696924
2995,0.0030250066802506932
2996,-0.0003468038300449018
2997,-0.0004709950096022305
2998,-0.00011882833274915112
2999,-8.790262788958393e-05
3000,-4.012857134036898e-05
3001,7.272197743611269e-05
3002,8.865156627975581e-05
3003,0.0006369359632647742
3004,-0.00016878927754329862
3005,-8.848205717052214e-05
3006,-0.0007348850470727
3007,0.00031160462473599546
3008,3.67948109268425e-05
3009,-0.00012881177471954727
3010,5.747762628359552e-05
3011,0.00015541075306660658
3012,-1.6284569871054553e-05
3013,0.0002460744144684662
3014,-0.00026011914638579943
3015,0.0006703315609609983
3016,-0.0007109651735558638
3017,0.0004073906153179511
3018,-0.0034643770440149074
3019,-0.008963848353383217
3020,0.0006039890137717491
3021,0.0009233562927907993
3022,-0.0014066555956200066
3023,0.0008587930714785654
3024,0.002465043618618291
3025,-0.000667160482149797
3026,-0.0020801942981100072
3027,0.0002659250469126341
3028,-4.5303766455237563e-07
3029,-8.934419388870009e-05
3030,-0.0001610774447180109
3031,0.0002809170725798064
3032,0.003349467861999273
3033,0.00039185044589565255
3034,-0.0004213425030919167
3035,0.011058024600328557
3036,0.00015014970696849135
3037,-9.534693066844924e-05
3038,3.8638132925608975e-05
3039,0.0025031142853565915
3040,0.0036601334935482156
3041,-0.0013446441644089028
3042,-0.003384324474007545
3043,-0.004003197621595886
3044,0.0016584514175674828
3045,-0.0002101007987308757
3046,-0.00013531549870744025
3047,0.0010936147068775599
3048,0.00018282720820935787
3049,-0.00017488381194873034
3050,1.9456015285044885e-05
3051,-0.00015758219989290173
3052,0.0010341318189495503
3053,-0.0009404176659248847
3054,0.0003796805255941616
3055,-0.00021832465935984748
3056,0.0001541942567674483
3057,0.0013634952839318242
3058,0.0004833356241276457
3059,0.007085829311954388
3060,0.0005197225205943779
3061,0.001953169271568645
3062,-0.001132803074206929
3063,0.003523046440745383
3064,0.0003348164113148246
3065,0.000352147599102625
3066,-0.0007761651836549559
3067,0.00017548870138989377
3068,-0.001726401704424357
3069,-4.272470838255667e-05
3070,-0.0005194316987011847
3071,0.0011497754918337588
3072,0.0001075595573498391
3073,-0.00010776509671613232
3074,0.0001350554606828883
3075,0.0005069139889295998
3076,0.00015685215747467593
3077,0.00046291230657625814
3078,-9.773056804235289e-05
3079,0.0028295482969739856
3080,-0.006273444480095181
3081,0.002662107592227599
3082,0.0025221807850261224
3083,-0.004893969123716214
3084,-0.004954166984791757
3085,0.0018951345093875106
3086,0.001862283013394527
3087,-0.0015985618368379918
3088,-0.00028655236347547566
3089,-0.00013692815404866952
3090,0.00020221041051623752
3091,-0.0007161212826641918
3092,-0.0005344174509061874
3093,0.00044723288678967445
3094,-0.0001857521926961197
3095,-0.0006972833033193973
3096,-0.0006712141683367254
3097,-0.00029859718036624093
3098,0.00023572497727665569
3099,-0.0020503755593803425
3100,8.445392988669656e-05
3101,-0.001496623463558278
3102,0.00033980203643741737
3103,-0.00144867721404344
3104,-0.0011495236840930012
3105,0.001214494618793275
3106,0.0028302151539773158
3107,0.009086232138374374
3108,5.832104491695742e-06
3109,9.994393501240824e-05
3110,2.6581676198888453e-05
3111,0.0006061216339653893
3112,0.00022876907260443248
3113,-0.00011784775366545163
3114,-0.0011925839117689799
3115,-0.0012415463497401134
3116,0.00028655924667143613
3117,-0.0009199348516650521
3118,-0.0009604870365128074
3119,-0.0025502798840393993
3120,-5.210392362255466e-05
3121,-0.00036906096628635214
3122,0.0009945647816493495
3123,0.0006426377158997102
3124,-0.0008326882052942105
3125,9.246863309661426e-05
3126,-0.0016289925593718619
3127,0.00027492326579801944
3128,4.074978830235614e-05
3129,0.00022159482712362185
