,drop_virual_1
1748,-9.288746845460267e-05
1749,0.00019178196552352392
1750,-0.00018859868379044064
1751,0.0001428458965744864
1752,0.0006318083100414355
1753,0.00032005690040357764
1754,0.0006984725450897744
1755,0.006246052220362862
1756,-0.0007111021340813305
1757,0.00045125378647745855
1758,0.00026785578843742185
1759,-0.0001171239271453684
1760,0.000323522051196992
1761,9.787749411840671e-05
1762,-0.0007401532225895539
1763,-0.00040637442908725686
1764,-0.0001967267262245338
1765,-0.00020622044221878182
1766,4.66502767650453e-06
1767,0.0007554541271995508
1768,2.621526900796902e-05
1769,-0.00016158395835005285
1770,0.00012742341064458416
1771,2.2866529369536044e-05
1772,-0.001530103107524486
1773,0.00022315479630533155
1774,0.000472035136209106
1775,0.0006695357782934226
1776,-0.0005157752283480026
1777,-0.00031046660991479794
1778,0.00039922821446340624
1779,-0.001477407945495997
1780,-0.00010284877259196728
1781,-4.717479741890232e-05
1782,0.0006072291476337352
1783,-1.0516582225043079e-05
1784,5.916323893764452e-05
1785,0.0001357810920326252
1786,0.00015719706487264898
1787,5.6971691448510814e-05
1788,-0.0004689072324811384
1789,-0.00014173883187224882
1790,7.15310734628381e-05
1791,-0.0048427126756631685
1792,-0.0006171255268198426
1793,-6.105841427797745e-05
1794,5.063820418811236e-07
1795,-0.00134199189771704
1796,3.080264268860095e-05
1797,-0.00018580206238151756
1798,4.715209292267751e-05
1799,-0.0003782622182365733
1800,0.0012841701253477754
1801,-0.00020682150162251533
1802,-0.0015377658059664587
1803,-0.0018750224988874746
1804,9.937946983249199e-05
1805,0.00013318713105580873
1806,-0.00015607887978619272
1807,3.17185225864902e-05
1808,-0.00020831063159156273
1809,-4.806280705247029e-05
1810,0.0001996929485030445
1811,-0.0002084274546347379
1812,-4.536370103242371e-05
1813,-0.00030224274712790315
1814,0.00020756481953478255
1815,-0.0004162586852143371
1816,-0.0001532783276545321
1817,1.6521164802090898e-06
1818,0.00014911548945541168
1819,-0.00018791959284336987
1820,-3.7654692980109415e-05
1821,-5.3297471530473164e-05
1822,0.0001441632185313488
1823,7.07365027972068e-05
1824,2.18639344275197e-05
1825,6.151881821114982e-05
1826,0.00011784131443706311
1827,4.428497642250447e-06
1828,5.008572892209934e-05
1829,-7.856217527348713e-05
1830,0.0004786101008686625
1831,0.0009228215056440109
1832,2.0324084051910137e-06
1833,2.5496662639455467e-05
1834,0.00040021613853489477
1835,0.00011125220181303685
1836,-1.8028688808790998e-05
1837,-0.00021947746913001547
1838,2.5791845736095144e-05
1839,9.350194822682393e-06
1840,0.0004887790802246228
1841,-0.0003352922610613574
1842,-0.00042788572307311286
1843,-0.0004581236324663283
1844,0.00013855326026021494
1845,0.00018599510547161928
1846,-0.00029144473171024916
1847,-8.340048066024554e-05
1848,6.127105941837694e-06
1849,-2.7878497436873576e-05
1850,-1.746932495952975e-05
1851,1.7249392825605785e-06
1852,0.00017058373275005343
1853,0.00025557847122376656
1854,-0.0003474834889311863
1855,0.0005343689560833596
1856,4.871176948440301e-05
1857,0.00039169813062412903
1858,-0.0007101799212205269
1859,-0.0002816799177066073
1860,0.00011637083188873517
1861,6.71638406250817e-05
1862,-1.0916609508044645e-05
1863,0.0002314364142135174
1864,0.00010466067857977083
1865,4.877022403184156e-05
1866,-0.00011528237377923381
1867,0.00016629930627513418
1868,-0.00014748814327975062
1869,2.5944391237186556e-05
1870,-0.0005665197672384141
1871,-0.00012324617146416118
1872,0.00016744657654318762
1873,-0.0001741274311649935
1874,-0.0004148581919732591
1875,-0.0004051467653910737
1876,5.593396946808518e-06
1877,1.3470668961371096e-05
1878,-1.656746251592593e-05
1879,1.3436236232489355e-05
1880,0.00014883087790706464
1881,3.2925892393685614e-05
1882,-0.00019929356111659583
1883,0.00030404182722004497
1884,0.0016594327801979986
1885,-0.0003662985517934915
1886,-0.000503744103081849
1887,0.001626388276255347
1888,2.752056257860191e-05
1889,5.663370577009117e-05
1890,-0.00016131595462005072
1891,-9.308322253229736e-05
1892,2.495842222542285e-05
1893,0.0008001517394124929
1894,-0.0002681674857829656
1895,0.0016272863432554574
1896,0.0009563300429520356
1897,-0.0006136931103114657
1898,-0.001284713313300643
1899,-0.0023528739456276783
1900,-2.856672621192422e-05
1901,0.0004271596193093894
1902,-0.00025593401562871266
1903,0.0006236885050343055
1904,0.0003365120125002875
1905,-0.00017673495278531335
1906,-0.00012145983670716624
1907,0.0004689353057744991
1908,0.0002531671982483016
1909,-2.0534122278469668e-05
1910,-0.0005974361837694119
1911,-0.001078598782714727
1912,-0.00028828079957183146
1913,0.0006423262916402316
1914,9.950076399647156e-05
1915,0.001597245679801037
1916,-7.089064656794662e-05
1917,0.00020078887967084173
1918,-0.00012591442802787183
1919,3.546686061264746e-05
1920,-3.6994454990552963e-05
1921,2.3882740437508476e-05
1922,-1.787388553320502e-06
1923,-5.763569033995774e-05
1924,-3.79086152043217e-06
1925,-0.0001024423502949625
1926,-4.556502982918172e-05
1927,3.859438326014835e-05
1928,0.00010679742296349653
1929,0.0001354751010991908
1930,-0.000142767797706132
1931,0.00033667780407671083
1932,-0.00012001951038831221
1933,4.442476150530579e-06
1934,-0.00017355935877424935
1935,-0.0008491095491997383
1936,-5.9347888106216565e-05
1937,-6.696660802507667e-05
1938,-9.288193080154995e-05
1939,0.000143242431533337
1940,5.711562370654711e-05
1941,5.822057274546394e-05
1942,6.505689408761489e-06
1943,1.88912012461822e-05
1944,-3.11288077895221e-05
1945,-3.850831844543479e-05
1946,0.00013460993325037406
1947,0.00017245995949276497
1948,0.0001338055564185323
1949,-0.00020366891749291327
1950,2.5025912061067076e-06
1951,0.0006884853543650994
1952,5.9430371369412115e-05
1953,-3.4036435373936614e-05
1954,-0.00024736870025997856
1955,0.0001201284945017304
1956,-8.64470595492009e-05
1957,-0.00030095094383524073
1958,-0.00022378611424742021
1959,-0.00012395215159859987
1960,1.03288218155688e-05
1961,8.794770010319367e-06
1962,-4.621284967170212e-05
1963,-2.1153027625238745e-05
1964,1.711258868175173e-05
1965,1.0951420476953508e-05
1966,0.00013728345181779613
1967,1.660965613402295e-05
1968,5.162664389626678e-05
1969,5.7355428856764576e-05
1970,-0.0002573100430999405
1971,0.00021888162379790952
1972,-0.0003023800867802562
1973,-5.760121388458908e-07
1974,-0.00021383632524367232
1975,0.00011239629085249789
1976,-0.00037049016425361533
1977,-0.0004164441254995067
1978,0.0006935483693989526
1979,-0.0002853124527171428
1980,0.00012674355889719013
1981,-4.820046928227583e-05
1982,-6.939701831599058e-05
1983,2.6335997765104023e-05
1984,-0.00015343335671621887
1985,3.6567729938108354e-05
1986,0.00042420218451469496
1987,0.00030585605532428706
1988,2.8413250191506012e-06
1989,-9.364004154535713e-05
1990,0.0005043654128305642
1991,0.0002098964684358011
1992,-1.0308044596764047e-07
1993,2.1186272015731137e-05
1994,6.180667654421323e-06
1995,0.00010286460375415573
1996,7.63088344592224e-05
1997,4.4601009943176737e-05
1998,-7.448908473517817e-05
1999,0.00017312452276872404
2000,2.951804747968289e-05
2001,-4.9870352710585357e-05
2002,4.055079205597363e-05
2003,-4.130817901898334e-05
2004,8.48548493876613e-06
2005,2.5041533048708014e-05
2006,-0.0001458489937780047
2007,-4.198291318611953e-05
2008,0.0006927613632304563
2009,0.00010985575856842816
2010,-0.00037390628904679406
2011,0.0003730610251289988
2012,2.8713206563952403e-05
2013,0.00020142083197137122
2014,-0.0003140599231301555
2015,-0.0001825358511925598
2016,0.0001323750496192537
2017,0.0003202081356886243
2018,-0.0007885835738537776
2019,-0.0012303667816870483
2020,-2.136363738669048e-06
2021,2.624675958422657e-05
2022,8.748081958122089e-06
2023,-1.6053035326948642e-05
2024,6.556052828029272e-05
2025,1.973111400532609e-05
2026,4.0223336495768984e-05
2027,-2.5887998038643884e-05
2028,0.00013958459893928868
2029,0.0006174833123445985
2030,-0.0013332098987773578
2031,-8.532562911034039e-05
2032,0.000165673574377747
2033,9.670724387722673e-05
2034,1.0615896021119984e-05
2035,-4.071871067547742e-08
2036,2.7324468046869665e-05
2037,-4.6082673095713196e-05
2038,0.00023085269207425102
2039,0.0001947007339677845
2040,5.163363740322611e-05
2041,6.917115858295469e-05
2042,-0.00038827521179825406
2043,-0.00026580077522064767
2044,4.506124565986703e-05
2045,-3.710498652933177e-06
2046,0.0004391162885816333
2047,-8.122067093448908e-05
2048,0.00014317812555483337
2049,-0.00043241049830693195
2050,-2.448198051539871e-05
2051,0.00019865649711802355
2052,6.566704216455874e-05
2053,-0.00020491372378370355
2054,0.0010766420558244384
2055,0.00017496565202823822
2056,-0.0003225427003047449
2057,0.00023089420510319128
2058,0.00018999122152588496
2059,0.0007782742989567778
2060,-2.148750831186008e-05
2061,2.0155616001579324e-05
2062,1.1480505074098224e-05
2063,-6.631376244545418e-05
2064,-1.2776357882076316e-05
2065,-9.919822518488213e-06
2066,-3.3267081524792923e-05
2067,-0.00017742756457399942
2068,1.2162705291594058e-05
2069,3.7388857446620794e-05
2070,-0.00020633261294054052
2071,-9.121298236727822e-05
2072,0.00015458682366895188
2073,-0.0001763327433514175
2074,-0.00043256206062812426
2075,-0.0006590239001947976
2076,-0.0010004828921690795
2077,-0.0006398118586638206
2078,0.0007415399065046259
2079,-0.003127103181512839
2080,-0.0007099946382505286
2081,-4.834739922501115e-05
2082,-0.0001997247121862053
2083,-0.00035369924343468974
2084,-0.0004443719967258599
2085,0.0001847638656314896
2086,-0.0004221236074263506
2087,6.250572778064957e-05
2088,-0.0001830718204353159
2089,-8.81416013693234e-05
2090,-0.0002800470042385655
2091,-0.0016340576187271758
2092,-1.2901766850788174e-06
2093,3.494342067603224e-05
2094,5.166514818822969e-05
2095,-1.3751857089425651e-05
2096,-0.0019206038172754655
2097,-0.0005201832712100003
2098,0.0021002403127735295
2099,0.001009676483357871
2100,-0.002348834433281343
2101,-0.0010414962472594942
2102,0.002632764199209039
2103,-0.002357737368180826
2104,-2.3378229362286236e-05
2105,-5.1202398988512655e-05
2106,0.00012862787388767904
2107,9.333050453946913e-05
2108,-0.0004472241792066103
2109,-0.00019660613198731655
2110,0.00016787685671947378
2111,-0.0004394246681382868
2112,-0.0007200475212099766
2113,-0.001368382424649559
2114,0.0006741179368780473
2115,-0.003367709258788728
2116,0.00015707357342496098
2117,-2.3222113731928337e-05
2118,7.937391826649535e-05
2119,-8.885440520813743e-05
2120,0.0005433438302333258
2121,0.00012384717604414043
2122,-0.00017726034608612755
2123,0.0008671715732072983
2124,-0.0012768237737522282
2125,-0.0003085075778239627
2126,0.0005847400767673986
2127,-0.0029195085410599216
2128,0.0006563276704389462
2129,-0.00046610569237733897
2130,0.0008339743143468908
2131,0.003387792428804333
2132,0.00010842618356767715
2133,-2.3974988888887824e-05
2134,-8.819889472678772e-06
2135,-2.4257656624591243e-05
2136,-2.588132817542345e-05
2137,-4.3246866073799854e-05
2138,9.847539217898381e-05
2139,-3.689577358217176e-05
2140,-0.00011640861251813623
2141,-6.0887582515216064e-05
2142,0.0001701069816446917
2143,4.785540504417623e-05
2144,-0.0031192863596536335
2145,-0.0016520795633186358
2146,0.00281413868685665
2147,-0.005427931287513909
2148,-0.0009855292844281023
2149,-0.0007201244616402995
2150,6.29997715934225e-05
2151,-0.005527403110900872
2152,-0.0009805379041863231
2153,-0.0017219463513997865
2154,0.002025020928810947
2155,-0.0019650962658049518
2156,-0.0003089684798680012
2157,0.00020572609234774904
2158,6.657289809396157e-05
2159,0.00017486719411657223
2160,-0.00031682632780068404
2161,-2.252061486388043e-05
2162,-0.00010260253770354359
2163,-0.0018526369478768043
2164,4.439630905058841e-05
2165,-6.374226591599318e-05
2166,-1.0852761184468903e-05
2167,-0.00011773833321895703
2168,1.0839580545406245e-06
2169,6.347976505156443e-06
2170,-3.1207579798392004e-05
2171,-2.34353490308103e-05
2172,-7.434387490645391e-06
2173,1.552756193746897e-05
2174,-2.6311668812456947e-05
2175,1.9060615128000274e-05
2176,-6.148373745356219e-05
2177,5.306702258653192e-05
2178,8.660199159527629e-05
2179,0.0002889762108483408
2180,0.00018468787758755796
2181,4.847439983618584e-05
2182,-0.0003329193334989691
2183,0.00040139900666571733
2184,4.852736078771332e-05
2185,3.736799507287499e-05
2186,-3.052346178975201e-05
2187,3.2064069362691206e-05
2188,0.00021383416751787084
2189,-5.758346939967706e-05
2190,0.0003441868850094288
2191,0.0014540621672345581
2192,3.945148214415824e-05
2193,4.529840748866536e-05
2194,-5.1999110178729795e-05
2195,3.768567228555876e-06
2196,4.103646185459663e-05
2197,2.1751437483978374e-05
2198,-5.24365881060188e-06
2199,2.6298994475176702e-05
2200,0.00010658257743313312
2201,4.455383038947388e-05
2202,-0.00026544295114091203
2203,0.0001772022600932097
2204,0.0005594119241188211
2205,0.00039346675356386845
2206,-0.0006118810070965455
2207,0.0012899653037805588
2208,0.00011107522336566408
2209,0.00047200713204399643
2210,-5.019694770771044e-05
2211,0.001430326937161706
2212,-0.0006833338691111787
2213,-0.0008678997072689798
2214,0.0005746023515246543
2215,-0.001960857663378451
2216,0.001151406338728487
2217,0.000271870981169735
2218,-4.1685723120056975e-05
2219,0.0027845725424955397
2220,0.0005809865186877798
2221,-0.00016976567592028944
2222,-0.0008327053608437634
2223,-0.0012689221048776925
2224,-0.0008483462986542936
2225,0.00031395248026467335
2226,0.002076571751732202
2227,0.004918308520284891
2228,7.649075219580155e-06
2229,9.841841334030828e-06
2230,-6.450475631772202e-06
2231,-2.8009046628018407e-06
2232,-4.300684261351218e-05
2233,2.4033834740386898e-05
2234,0.00010656310747912909
2235,0.00040914693479826477
2236,-0.00010889338657335583
2237,4.635668024059121e-05
2238,0.0005987641846238719
2239,0.000933399572035689
2240,0.0007083551367010497
2241,0.00014918034945032914
2242,8.19299712404673e-05
2243,0.0006893219707817119
2244,-0.0013145030193764061
2245,0.00018132895509556402
2246,-0.0012085674953688237
2247,1.7958837307064036e-05
2248,0.00011224125689360156
2249,-0.00017323747708391976
2250,-0.00011916665914409829
2251,-0.00047038045766965354
2252,-9.145161883377752e-05
2253,0.0001066736048093662
2254,-0.00028038777367413035
2255,-0.00021169972784317495
2256,0.00013253058476626176
2257,5.2938014495023366e-05
2258,1.9520393025277328e-05
2259,0.0006014318220037799
2260,-0.00010486434216497328
2261,5.326246563803413e-05
2262,-0.00018735939226718174
2263,-0.000892489740446354
2264,0.0006777949278520621
2265,-0.00025346344746225957
2266,-0.0011970625572605058
2267,-0.0024898784828067894
2268,-9.433202200732312e-05
2269,0.0001175098865438238
2270,-0.00027770095709056845
2271,-0.00042882347815498934
2272,3.783724484655582e-05
2273,0.0002564887608091773
2274,-0.00025996946758417264
2275,0.0007567168310019301
2276,-0.000641767097022135
2277,8.001401319627367e-05
2278,0.0003957527553726305
2279,-0.0007274098622942292
2280,-0.00039946916602816377
2281,0.00013844573551954908
2282,0.00031510032423454927
2283,0.00014522567762369123
2284,-0.00015654623633397933
2285,-3.134683482074464e-05
2286,-0.0001764225504666576
2287,-0.0010742584564631412
2288,6.10863526995884e-06
2289,7.513848557705367e-06
2290,-2.7365164824124374e-05
2291,-1.9022015914440536e-06
2292,1.833758935266648e-06
2293,-3.780441123967406e-05
2294,0.00011810946728753074
2295,0.00021076784070372286
2296,1.96495846016758e-05
2297,2.186215612339493e-05
2298,-4.094884122427045e-05
2299,1.3989194735714902e-05
2300,5.956777165377916e-06
2301,-4.609799584535929e-05
2302,-0.0005105184835126371
2303,-0.002169179676728768
2304,-0.00035848533096460096
2305,0.0001511487580242481
2306,-0.0004086508614288912
2307,-0.0010461240949602105
2308,7.468839058430527e-05
2309,4.7101505811992634e-05
2310,-0.00016398527649838613
2311,0.0001628226149808114
2312,-2.8208943354436476e-05
2313,0.00013083377829289962
2314,-0.0001028071938230366
2315,-0.00010777128152630071
2316,0.00039856437470901004
2317,-0.00015686802217537932
2318,-0.00020824747473534506
2319,-0.0001873526249438689
2320,0.00015134003166964542
2321,-5.4437239609068596e-05
2322,-2.406449232527052e-05
2323,0.0002617838237938103
2324,0.0001338004343793442
2325,0.0005831546111023779
2326,-0.0005415354156019517
2327,0.000638673886519349
2328,3.993939400884681e-06
2329,-0.00014643888554097858
2330,-0.00034522593985088294
2331,-0.0009545559424118184
2332,0.0013111015044060643
2333,0.001059106396733033
2334,-0.0016124498175908236
2335,0.003462299083506872
2336,-2.517004895936169e-05
2337,0.00038956757449736706
2338,-0.0015088072172116987
2339,-0.002939211007298794
2340,0.000739037199902292
2341,0.00022348018297430397
2342,-0.001254412368768297
2343,-0.0008044476946955963
2344,-6.953187315004007e-05
2345,4.2325431786507135e-05
2346,-1.6718958471964334e-06
2347,-3.5366244857637158e-06
2348,-1.842696507192173e-06
2349,-9.264212021969536e-06
2350,-5.611366794569855e-05
2351,-0.00011278060820298972
2352,5.883813106993319e-05
2353,-6.27144106813312e-07
2354,0.0003230971524682878
2355,0.0009605938938278892
2356,-4.401235841911636e-05
2357,2.8260374175480788e-05
2358,-5.198325190999574e-06
2359,0.0001298967136939209
2360,2.0565171374915185e-05
2361,3.883165373883198e-05
2362,-0.00015941675715805612
2363,-0.0001564995036066475
2364,-0.00010294928027924733
2365,0.000249746765467327
2366,-0.00018991333456485916
2367,-7.872921391584571e-05
2368,-4.484910000332042e-05
2369,0.00024913063834462994
2370,7.222244686520843e-05
2371,0.0005965400384861185
2372,-0.00014153176480851299
2373,-0.00023055920620000683
2374,8.315938179346873e-05
2375,-0.0009640918458293296
2376,0.0001107169610570111
2377,5.869804272328467e-06
2378,-4.181097664774201e-05
2379,0.00010412677976494132
2380,1.6963255175831935e-05
2381,2.3992036794836997e-05
2382,-5.525274217381221e-05
2383,2.5848106639796003e-05
2384,0.0003043687211780059
2385,0.0004314489612669511
2386,-0.0011420397182584146
2387,-0.000859275377174894
2388,0.00019722856778920417
2389,-2.125029480074839e-05
2390,-9.893859981095323e-05
2391,0.00017033633601740462
2392,-4.686878207601261e-05
2393,-3.8743823078731e-05
2394,6.294317256292755e-05
2395,8.597815913843464e-05
2396,2.4902894797658447e-05
2397,-1.3527573646823747e-05
2398,9.83636981364798e-07
2399,-9.044061957077838e-05
2400,-2.0731612563099022e-05
2401,-2.9658501186865104e-05
2402,-0.0002744865555819091
2403,-0.00010077922747022406
2404,0.00021837098809498147
2405,-6.377181460569312e-05
2406,-0.0001256612708923881
2407,8.380995930183996e-05
2408,-5.961102066003655e-06
2409,4.087191633369807e-06
2410,-3.495713238237318e-05
2411,-2.9250165150749255e-07
2412,0.00401528311007774
2413,0.00023348821560602035
2414,-0.001579280268253487
2415,0.00561179636767208
2416,5.882047274292666e-05
2417,-4.848784502392664e-06
2418,-1.8777508997387387e-05
2419,0.00012196682344218213
2420,-2.4028331052181773e-05
2421,2.405312227817376e-05
2422,0.00013450644982413603
2423,1.9087118507413418e-05
2424,-4.628805745720658e-05
2425,3.8799944372911826e-05
2426,-0.00011652138008734657
2427,0.0001268455639049513
2428,-1.8624525940251894e-05
2429,2.884835451163068e-06
2430,-6.245818566935705e-05
2431,-0.00020257063481189143
2432,1.5340482551456688e-05
2433,-7.555989033045655e-05
2434,-2.9668948411730743e-05
2435,1.2689650906476833e-05
2436,-0.00010002692825446837
2437,0.0004831646051459546
2438,2.826458787442003e-05
2439,0.001402894222372945
2440,8.27336583618773e-05
2441,0.00011243631043490888
2442,-0.0001520342123943137
2443,-0.00015669467213192352
2444,7.737050188283634e-06
2445,1.800067649440241e-05
2446,-2.893384030434689e-05
2447,2.3103186344441023e-05
2448,-2.9129463108309827e-05
2449,2.738179966590688e-05
2450,0.00012479335772992944
2451,0.00021306487325232741
2452,0.0006821619553808733
2453,0.0005213233379953897
2454,-0.0009972693243657947
2455,0.0004703711137891776
2456,3.809095031758593e-05
2457,5.69792159213542e-05
2458,-0.0004049512668690506
2459,-0.0008419275981815039
2460,6.056429598757555e-05
2461,8.926699864646269e-05
2462,-0.0002428743297164946
2463,-0.0001282496427861499
2464,0.00058025457170352
2465,0.00039374319424440707
2466,-0.0009385249036244034
2467,0.0006914168623624441
2468,0.0004991536178101455
2469,0.0007284275336709023
2470,-0.0007100489743713998
2471,0.0016558538370895059
2472,6.39677923670217e-05
2473,9.073015186500594e-05
2474,-0.00022947922319120048
2475,-0.00010446804015319566
2476,-4.171394983523692e-05
2477,-0.00012869204212308483
2478,9.935967774027938e-05
2479,-0.00010563127922757976
2480,-4.9645638441686816e-05
2481,-9.424777240875842e-06
2482,-0.00012992359454362212
2483,9.11113632363494e-06
2484,-0.001050834836885501
2485,0.0004563537311861906
2486,0.0003186135287315271
2487,6.39880987597849e-05
2488,0.0007188506848703701
2489,-0.0010018678283479196
2490,0.0010212583570581575
2491,0.0026147484939447354
2492,-2.3518516001223506e-06
2493,-5.4454213943383955e-05
2494,7.091659275280868e-05
2495,-6.9690301763975675e-06
2496,0.0002395600041024897
2497,0.0003172971661044674
2498,-0.00041894522297067393
2499,0.0007448982002062026
2500,-0.00046577711796005693
2501,-8.418251655995627e-05
2502,0.0002375640190549822
2503,-0.0006495201407994215
2504,-7.675471455400507e-06
2505,-1.7925295494679295e-05
2506,-0.0002666760829838482
2507,-0.0007967016151933532
2508,4.15922400577508e-05
2509,-1.1259976735995234e-05
2510,-6.658222766509325e-05
2511,7.93875494260432e-05
2512,1.568706354143919e-05
2513,2.0365856476198464e-05
2514,-4.4852275679697356e-05
2515,1.05940422055801e-05
2516,8.669328095212997e-05
2517,-0.00014875215007938513
2518,0.00010891802146183821
2519,0.0003713183841779604
2520,0.00037998261342137935
2521,-7.245395457278133e-05
2522,-0.0006137445069342876
2523,-0.00039684950610468177
2524,2.2301831735791055e-06
2525,1.0138875462348237e-05
2526,-4.679753466564972e-05
2527,3.4544861761282077e-06
2528,-0.0001433992745257864
2529,3.328828306443536e-07
2530,4.6222630531367995e-05
2531,-3.12067348778214e-05
2532,2.092310727956207e-05
2533,-9.62303569646705e-05
2534,0.00011429362788576031
2535,0.00021064214332682752
2536,2.0238895146945983e-05
2537,2.007621003849902e-05
2538,-1.8763912032616675e-05
2539,3.8968083633620866e-05
2540,0.000146435690423289
2541,-0.00010597660159204883
2542,-0.00011528945504624527
2543,-0.0001430940979400631
2544,8.242014655316363e-05
2545,8.390993001312341e-05
2546,-0.00013023442006401297
2547,4.8280166798577964e-06
2548,-1.8437326556847603e-05
2549,-2.4261096848828484e-06
2550,1.5345722810294846e-05
2551,-0.00014032387407093342
2552,-0.00025955136036536766
2553,0.0002129994525468301
2554,-8.297696840530473e-06
2555,-0.0011877480504955584
2556,-4.850153861849833e-06
2557,-1.9446813178844746e-05
2558,5.8898327672876175e-05
2559,8.807000308200946e-06
2560,-0.0008356941676044908
2561,-0.0005006873558568842
2562,0.0023828455488948456
2563,0.0015472878499461283
2564,-0.0008413910679885546
2565,0.0008653842406737959
2566,0.0005445833937498457
2567,0.001327552819313857
2568,2.0226566200286947e-07
2569,1.6202860242333633e-05
2570,-0.00010697274676494095
2571,-6.854193586111811e-05
2572,-0.0006111185709886635
2573,-0.0008183877281062802
2574,0.0014460677719197968
2575,-0.0002657855815080397
2576,-0.00024161725795656625
2577,0.0002990245096276497
2578,3.6998837693953575e-07
2579,0.00019957153721722828
2580,3.2528033971359625e-05
2581,-2.271869105287144e-05
2582,-3.372469873977545e-05
2583,8.717930543376584e-05
2584,4.908083503525447e-06
2585,3.7913294698257746e-06
2586,-2.6466050425334237e-06
2587,1.1174584068144181e-05
2588,-2.4610319309166866e-05
2589,0.00011367454040794013
2590,-4.9988719329555404e-05
2591,-7.587868872540011e-05
2592,0.0019490050764541357
2593,0.0006733553317860388
2594,-0.0010080496136335606
2595,0.0037878888685215343
2596,-0.0005704303709844966
2597,8.817965277372822e-05
2598,-0.0004548595131264088
2599,-0.0028378750999037317
2600,-0.00023951857793949144
2601,-6.091710533368339e-05
2602,-0.000634087226056177
2603,-0.0028742116030726077
2604,-0.00011317429950521693
2605,-0.0005034439564541605
2606,0.0005051967497295436
2607,0.001263093998886739
2608,0.0018689793099085845
2609,-0.00017596869521102843
2610,-0.0018067118678583476
2611,-0.002399426033715837
2612,0.0009892720220429966
2613,0.002391481473909544
2614,-0.0033848577228432317
2615,0.00335019826739819
2616,0.0005749865833094424
2617,0.0001521540576711616
2618,-0.001399396002260478
2619,-0.003133122745075639
2620,-0.0001134403437923705
2621,2.0383188345331486e-05
2622,0.00028199625285867715
2623,-0.0009688441244100122
2624,2.1865098235936585e-05
2625,1.850480680437926e-06
2626,9.252438874199774e-05
2627,-0.00027051074223201897
2628,-0.0007937147946988922
2629,0.00012328022634409215
2630,0.00015256303604692064
2631,-0.0014785101941790274
2632,1.507919737034284e-05
2633,-3.678655238524206e-05
2634,-2.8680937689413614e-05
2635,-0.0002097487077467544
2636,0.000270682488581208
2637,-0.0001300199740780023
2638,0.0009829187281268812
2639,0.00029163543102006507
2640,0.0014716463059065408
2641,0.00015098139600614686
2642,-0.001390550494585733
2643,-9.639571492495946e-05
2644,0.0012240846224835893
2645,0.00012291337921073944
2646,-0.0001365285059896207
2647,0.002639986996716577
2648,0.00011241531750612858
2649,0.00030646673920909853
2650,-0.0010770329548507695
2651,-0.0013905661022076265
2652,-0.0004103056832544381
2653,-0.0008050839330895254
2654,9.024591484729554e-05
2655,-0.0036183502609747607
2656,0.0015026558561844591
2657,0.00017872297401571314
2658,-0.0037712485659233803
2659,-0.004373348476067258
2660,0.0002073325607627152
2661,0.00026605334348706326
2662,-0.0005739998660304657
2663,0.0003259608292971396
2664,0.004718658585658815
2665,-7.068072397056589e-05
2666,-0.0019095560191767099
2667,0.003010444233428482
2668,-0.0013006277949163157
2669,-0.0026258198758565636
2670,0.0018241645643623011
2671,-0.005808647532666972
2672,-0.0021767581732720937
2673,-0.0004910180509133272
2674,0.0019603563369773942
2675,-0.003254473388056558
2676,-0.0008743602498774572
2677,0.0003729091053857853
2678,-0.0017836016950740264
2679,-0.006478542440485347
2680,0.0005408884655501114
2681,3.9733863288204676e-05
2682,-7.936101435732109e-05
2683,0.0004749444288692813
2684,-0.00039160821659190283
2685,5.4435094499964735e-05
2686,-0.0005210578459137762
2687,6.934723309082305e-05
2688,-0.005226335290816459
2689,0.0016328936031206845
2690,0.003415081113445588
2691,0.002864590984521163
2692,-0.0001589395809954359
2693,-9.05581116044863e-05
2694,-0.0012667634100840645
2695,-0.001853809432662297
2696,0.00035511531487557573
2697,0.0003325786354982415
2698,0.00034068050044934104
2699,0.0029569230468172543
2700,-0.0010819269978614694
2701,0.00025347858379530655
2702,0.00030015243116843205
2703,-0.000171103084347305
2704,0.00037911715305070833
2705,0.00012571006957262456
2706,-0.0006450803386267514
2707,-0.00017961564305341227
2708,0.00021823633027074333
2709,0.0003778423279170392
2710,-0.0017820042095775426
2711,-0.0013265403042812818
2712,0.0003390700672607835
2713,0.0003725503845766673
2714,8.423313592161076e-05
2715,0.0026847952320086044
2716,0.001028399863108266
2717,0.00041129123418985906
2718,-0.0005831062715567262
2719,0.0034707829022321136
2720,0.0006658848731310132
2721,0.0013105327201416374
2722,-0.0016558377100027886
2723,0.00373743324951854
2724,0.0009656006292862041
2725,0.0013122114824062636
2726,0.00048564239211590815
2727,0.00876380302120268
2728,0.0022818509792310268
2729,0.0015107139903751613
2730,-0.0025976576355674626
2731,0.00657746253778042
2732,0.0003414678031202711
2733,0.0009892949113482921
2734,0.00037488222835054344
2735,0.0056134615986703955
2736,0.0003354559551282944
2737,-8.602030895874561e-05
2738,-0.0019972402257647306
2739,-0.003038543309642904
2740,0.013084548141050029
2741,-0.0044239503169005295
2742,-0.007728936710573499
2743,0.007355360662087111
2744,0.0045296174939320494
2745,-0.0008130525070011678
2746,0.00081358453412456
2747,0.016351217016978975
2748,0.0014465505527784556
2749,0.0044895452224722986
2750,-0.005433708651471502
2751,0.005403064596584458
2752,-0.0002726093180831978
