,elapass_hispanic_hybridper_inf
1207,0.0006928336162386216
1208,-6.668133416599024e-05
1209,-3.686915552874751e-05
1210,0.00030937801378211924
1211,-0.00046552560695420066
1212,0.0010831577289965653
1213,4.1116028294336415e-05
1214,0.00015787350696831043
1215,0.0004669084272472266
1216,-0.00013925208338810317
1217,0.00013279348199556922
1218,5.566384701623252e-06
1219,-0.00034989194289484533
1220,-0.001755648279326165
1221,0.00026100109946533366
1222,0.0004054439849227441
1223,1.6587277537044987e-05
1224,-0.0002639299435117228
1225,0.0004567997394260091
1226,-0.0007677751128770088
1227,-0.0006284135911313504
1228,-0.0010075440788568316
1229,-0.00014811094552189373
1230,0.00021181527814212968
1231,-0.0013073967476275516
1232,-1.1477529049442092e-05
1233,-1.3183324302234044e-05
1234,-7.990193070872474e-06
1235,-2.107864346578769e-05
1236,-0.0014964598645474622
1237,-0.00017285836489680889
1238,0.0003250609510095514
1239,0.00024093237027781954
1240,-0.0003455619946349563
1241,0.00011136415019839894
1242,-0.00010652995330105037
1243,-0.0029903225765369797
1244,-0.0003857936117706413
1245,0.0001438135327808025
1246,0.00018443576677491534
1247,-0.0006572293707308081
1248,0.0007270724353855355
1249,-0.0002834158649792347
1250,5.607248820327927e-05
1251,-0.0004446031592715785
1252,-0.00018066464736382469
1253,0.00015396299818434237
1254,8.78703644991016e-05
1255,-1.1439909130957596e-06
1256,0.00016155054530858865
1257,-0.0003988096408934052
1258,0.00013348270850489362
1259,0.00015664475393653557
1260,-8.718135964908538e-05
1261,-0.0007559072830614426
1262,-3.2120899346552908e-06
1263,-0.0008334617214828258
1264,-1.2004250035389878e-05
1265,0.00045236307779694164
1266,-0.0006293004551351758
1267,-8.879764171209494e-05
1268,-0.0004646717578367956
1269,7.343820187925292e-05
1270,-0.00012857623145140428
1271,-0.0005936276665474239
1272,-0.00014181019661121768
1273,4.755786031179962e-05
1274,-5.158374864421691e-05
1275,-1.5195234236842156e-05
1276,2.925610181499796e-05
1277,1.4262726807674065e-05
1278,1.5003496241706652e-05
1279,-0.0001071749972159133
1280,-4.366203608325911e-05
1281,0.0009859551409013656
1282,-0.0006599266533278981
1283,0.0007315740304570127
1284,-0.0004087498944333999
1285,0.0024391980424028313
1286,-0.0025797055761283085
1287,-0.003136128696249726
1288,-0.002988242153557944
1289,0.0003306206539151194
1290,0.0002296422255503435
1291,-0.00554690177472907
1292,3.0842210660160296e-05
1293,0.0008087118353817709
1294,-0.0011248942622910912
1295,-0.0038521680397790945
1296,-0.000290702247733861
1297,0.0004113711608741412
1298,0.00032318503740129943
1299,0.0009583802461657234
1300,-0.004633158293435385
1301,0.0010334430890714516
1302,0.0006561326533042977
1303,-0.002860363395899718
1304,0.00014346244305118934
1305,0.0011091873375873055
1306,-0.0012488682738902063
1307,0.0009508632986257943
1308,0.0007085563414193729
1309,0.000601974104335166
1310,0.00012044556290431573
1311,0.00018243278032950013
1312,-7.196256092302904e-05
1313,-0.0002891435863742571
1314,-7.42808219463794e-05
1315,-7.918935110046245e-05
1316,-0.00018318135010619114
1317,0.00030758078214261023
1318,0.0012939864717597322
1319,0.003785024493184901
1320,-1.5788004742409064e-06
1321,-0.000286248142121744
1322,0.000525237042209325
1323,-0.00031164255534339914
1324,-0.0027924005480937466
1325,0.004556866842229257
1326,0.000604133774669069
1327,0.006471588603259746
1328,0.0012310652489059292
1329,-0.0006066112445536991
1330,0.0005054041850380783
1331,0.007165383500620161
1332,-0.0001165044800320541
1333,0.003123308007748037
1334,0.0009487122876671386
1335,0.010450410231230632
1336,0.0010741354933338912
1337,-0.0008536405362808388
1338,0.00042683708363206666
1339,0.001957082261662689
1340,0.0002946360824841283
1341,0.002785369838341633
1342,-0.00046005386997787585
1343,0.004824642117488447
1344,-0.0043393959655212856
1345,0.00678954834576003
1346,-0.006699651963293888
1347,-0.011580594817296863
1348,0.00023035244407366957
1349,1.8283107876867495e-06
1350,7.908810302541772e-05
1351,9.26972656769451e-05
1352,0.0005185991681873011
1353,0.006884162805899373
1354,-0.0018778052047123753
1355,0.019417759590648294
1356,0.00029304680225664104
1357,-0.0006618235938802453
1358,6.963561293713159e-05
1359,0.0005631570430448999
1360,0.0056683910190749726
1361,-0.004041269488664249
1362,-0.0010113514542729892
1363,0.005822197461416792
1364,-0.0008287399122482421
1365,-0.00026466428485414446
1366,0.00010998800464569449
1367,-0.002241071696493329
1368,5.78689388896825e-05
1369,0.000251046924083932
1370,-4.8883371484706534e-05
1371,0.0006290264896804048
1372,0.0001261363345541322
1373,0.0008413595954251279
1374,-3.9837646827410635e-05
1375,-0.0002480436790002689
1376,3.471662626462305e-05
1377,-4.72845440970542e-06
1378,0.0003789814054907376
1379,-0.0002711301375657942
1380,-0.0007666401660748031
1381,1.0091967977527728e-05
1382,-4.115081129391536e-05
1383,-0.0006907686444338395
1384,-0.0005525374784216635
1385,0.0002769066772573519
1386,0.0001687349923591445
1387,-4.930180555006422e-05
1388,-0.00032776551155805464
1389,-6.035770388313849e-05
1390,0.00012033999492226529
1391,-0.0016626805761026768
1392,-0.00035321190197579134
1393,-0.0008199071948333966
1394,0.002784766300301849
1395,0.0055156917832794574
1396,0.00040416274503448523
1397,-0.000503790917078137
1398,-0.0032988739927282667
1399,-0.012108461148003723
1400,1.6597011423780256e-06
1401,-1.8678939491372135e-06
1402,3.60122406346741e-05
1403,-0.0001460480262994039
1404,0.00100216011325095
1405,-0.0008323924003917902
1406,-0.0008449523307149161
1407,-0.0009168687559657316
1408,-0.00016355030166890946
1409,-0.00023087606039784683
1410,-0.0012972089218205231
1411,-0.0009428311865624245
1412,-0.00022654980467872853
1413,-0.010192787406723755
1414,0.002356346151710785
1415,-0.020542504300540013
1416,-0.00017456905966036428
1417,-5.3571734268660643e-05
1418,0.0001412096269014116
1419,-0.00042684673595980594
1420,0.0033601972166128645
1421,-0.006708059737388704
1422,0.003083044272027899
1423,0.0034184629643676475
1424,0.000542746554240454
1425,0.00048592474053604177
1426,0.00034544895010164676
1427,0.0064659226310001495
1428,-9.374899215047394e-05
1429,0.000549669731751448
1430,-0.0001117152357786756
1431,0.0006284203194853119
1432,0.005843338814411118
1433,-0.0004536620923778128
1434,-0.004382640529607642
1435,0.0019996700524088436
1436,-0.0004418523110517399
1437,-0.000750417919635945
1438,-0.0006146017179550438
1439,-0.00019377129570830344
1440,-0.0006606909843464438
1441,-0.0007583021455239829
1442,-0.000401032938935469
1443,-0.0015884848715706297
1444,-0.009856624568443249
1445,0.007591591732962381
1446,-0.0006201940428255943
1447,0.016288432200180523
1448,-7.35053897751852e-05
1449,-0.0012599845849887187
1450,-0.004400316640976942
1451,-0.015348930842254376
1452,9.726504855116427e-06
1453,0.0022689532996358415
1454,-0.0031136348288797536
1455,-0.004041633690946605
1456,-0.0002496077616304006
1457,0.0003237443023643479
1458,0.00029833711671565334
1459,0.0002322778875452136
1460,-0.0002884449796492867
1461,-0.00026000625205623045
1462,0.0005592956408017938
1463,-0.0010968923922802507
1464,-8.452106583796956e-07
1465,-0.0005100584467375679
1466,0.0003610077334746229
1467,-0.0006933178860295473
1468,3.9591266536207675e-08
1469,0.0005814598455622703
1470,0.0006223779462663304
1471,-0.0001656103414647836
1472,0.0011380097670853928
1473,-1.3954777373528e-07
1474,-0.0021199775629510554
1475,-0.004653631606511597
1476,-0.0009025231937273276
1477,-0.0006116042640209826
1478,-0.0007648694297641487
1479,-0.0003734797741341397
1480,-0.0026900896995088234
1481,0.00040369329953547433
1482,7.685420897221211e-05
1483,-8.202235598260373e-05
1484,3.757253215539256e-05
1485,-0.00021214080801094725
1486,6.173610975871685e-05
1487,-0.0004705978648175636
1488,-0.0009522527892722125
1489,0.0007166176453396917
1490,0.0009551559800413304
1491,0.004218100582738474
1492,8.685527812795356e-05
1493,-0.0005983914707081789
1494,-0.0017629298020680267
1495,0.0016659161607894789
1496,-0.004720316444031659
1497,-0.0021974935721564962
1498,-0.004897474410007537
1499,-0.037409678159016455
1500,-0.0010200350099922836
1501,-0.0024642352112699845
1502,0.0030977797865619446
1503,-0.001536467018265128
1504,-0.004690728055566793
1505,0.002922799206957411
1506,0.005224447976235083
1507,0.006269899505331499
1508,-8.296212687318661e-05
1509,-0.003221720786210552
1510,0.0014040821437987447
1511,-0.004272727923587754
1512,-0.00101844630620559
1513,-0.0003363211988779492
1514,0.00030008843223584315
1515,-0.0010072585556320029
1516,-9.525810889762683e-06
1517,-0.001315201982213979
1518,0.00031139761061779015
1519,-0.0010514508115321505
1520,0.004024682997476574
1521,-2.9846773291058295e-05
1522,0.0015746978008547604
1523,-0.00025987246005209827
1524,-0.003597938599308893
1525,-0.004137020409561802
1526,0.004014452557750644
1527,-0.00945086744184645
1528,-0.0013996876776621741
1529,-0.00017063497920826977
1530,0.0031203900367248764
1531,-0.004460392579605607
1532,0.002190175906942151
1533,-0.0020046321414363263
1534,-0.0009535314857677466
1535,-0.0018893670178968635
1536,-0.003344728140985979
1537,-0.00010760723838788475
1538,-0.0027483636837343462
1539,0.00022825839937631553
1540,-0.00022374555889879394
1541,-0.0006257869770245367
1542,-0.0025791177034771096
1543,0.00012423066942975617
1544,0.004877539575988506
1545,-0.00031133733307663904
1546,0.0028226943388088175
1547,-0.00026575629796003677
1548,0.0016232034680695366
1549,0.005108659825250651
1550,-0.0021148816141806567
1551,0.01529228519311629
1552,0.025078822323084296
1553,0.0001064446307395376
1554,-0.027889837287684918
1555,-0.012531725152916225
1556,-0.009988104824665708
1557,0.0042561503015261576
1558,0.0029142970289920914
1559,-0.010373679714947967
1560,-0.0010813404198871232
1561,0.003081759316002354
1562,0.0007690546547167036
1563,0.004343703877892023
1564,0.0014870213703620358
1565,0.0012786205768126706
1566,-0.0002593440566218881
1567,0.004814845357316203
1568,0.0030806503625441834
1569,-0.004403665272918682
1570,-0.0013395988226964296
1571,-0.010744150896062095
1572,-0.0012226119163713232
1573,-0.0001533849846151625
1574,0.002159884382927996
1575,0.002171460820890647
1576,-0.006245648100649986
1577,0.009308629165851973
1578,0.0034963387230532357
1579,0.011513202695792315
1580,0.0015721725471381195
1581,0.0005592585176163418
1582,-2.6520348047849876e-05
1583,-0.0006807521537001096
1584,-0.00015614825651759433
1585,-0.0004260042687367814
1586,-0.000935184662821813
1587,-0.002070416091532215
1588,-0.0005380978316412081
1589,-0.0008848647168517024
1590,7.096402147104726e-05
1591,-0.0033433843553971596
1592,0.002557372008099805
1593,0.0005310664966686521
1594,-0.0002617939014818324
1595,-0.001645435101713421
1596,-0.001572000750553935
1597,0.0009727484481253224
1598,7.776140603703328e-05
1599,-0.0062217508968543936
1600,0.0003906210841573659
1601,0.000460980432293945
1602,-0.001101511925195022
1603,-0.000506509829330693
1604,-0.001378510252944742
1605,-0.015976641839276568
1606,0.012904245704930246
1607,-0.023300521267025507
1608,0.007500005293586891
1609,-0.00039451306284927004
1610,0.002873639746905131
1611,0.0006076347454742193
1612,0.000523924251705177
1613,0.0005813873787471718
1614,-0.0005671908276369161
1615,-0.00023943879395938822
1616,-0.007118497787623479
1617,-0.00047218743182934496
1618,-0.011524066910201981
1619,-0.037584954173556104
1620,0.003359459522448412
1621,-0.003272497252797582
1622,-0.002705544679277916
1623,-0.004638878530157508
1624,-0.0017457259741903103
1625,-0.0029053437391394145
1626,0.005348863682548987
1627,-0.002938157798284489
1628,-0.0003007253927577006
1629,1.3715930518032007e-05
1630,-0.0004230370806249354
1631,-0.002170987344720146
1632,-0.0019747399714035324
1633,0.002469110690064364
1634,-0.002429740816859058
1635,-0.0062756431041086505
1636,0.0031152066289507727
1637,0.0016543993119480884
1638,-0.002978056597430247
1639,0.011022524874832821
1640,0.003132747306627986
1641,-0.0021985478397787035
1642,0.00010400833028220377
1643,0.004324539301337527
1644,-0.001197925476328225
1645,-0.0008164789959577577
1646,0.000559662183162207
1647,-0.0049453585027439
1648,0.0006373969814672656
1649,0.0004670801318402667
1650,-0.0006685602437610191
1651,0.0002439308522022618
1652,-0.0030608525589083543
1653,-0.0005801663340005408
1654,0.0027182456007723557
1655,-0.005926482738769463
1656,-6.132620828288447e-05
1657,-0.0004928668718188822
1658,0.00029019831368373483
1659,4.773227935012713e-05
1660,-0.0003045702284621161
1661,0.000577490261926848
1662,0.0007402143851833615
1663,-7.388366470552273e-05
1664,0.001081330369433388
1665,7.817881983812206e-05
1666,-8.166869689913679e-05
1667,0.0009407348812751685
1668,-7.839742165260659e-05
1669,-0.0005542359784099947
1670,0.0007628614823947269
1671,-0.001293783733552839
1672,-0.00028795405661117065
1673,0.003392175346549345
1674,-0.0005617495268406954
1675,0.003108760227334653
1676,0.00035058445604137554
1677,5.971544260902244e-06
1678,-9.327279208270578e-05
1679,0.00016636481398462052
1680,-0.00030031659971422827
1681,-7.922017070440331e-05
1682,0.0004409082869637075
1683,0.0011901139321029903
1684,0.000912883540046541
1685,0.0005063714070966627
1686,0.0005284609275971906
1687,0.005409716201038139
1688,-0.0003898320591793655
1689,0.0010311797235401775
1690,7.831821172606573e-05
1691,0.0003235592553866724
1692,-0.0005102954642564583
1693,0.001263720697438998
1694,-0.0019629692239640805
1695,-0.0018706787955721509
1696,-0.002716833185831481
1697,0.007025532263177123
1698,-0.001683995587518634
1699,0.005529349549807496
1700,0.00027067629567135
1701,0.0054047625406377945
1702,-0.00032938308104416616
1703,0.012522102520919608
1704,-0.0005856354519170963
1705,0.00025619085539911086
1706,0.00039600918614342826
1707,0.001982647718187587
1708,-0.0001653818354894828
1709,0.00033397007136289243
1710,-0.00010700070909250716
1711,-0.0019242966867107968
1712,-8.266937252462358e-05
1713,6.104740313417944e-05
1714,1.7301798586343137e-05
1715,-3.545607289355011e-05
1716,0.0007496027184698483
1717,-0.00045360743205626736
1718,-0.0013818915431692827
1719,-0.005597796820389718
1720,-0.0006868930419404841
1721,0.006040417391239308
1722,-0.0021885858515865754
1723,0.009508466859984905
1724,-8.122140451969658e-05
1725,0.001389267643755887
1726,-3.3011389937635966e-05
1727,0.002032139520879001
1728,-5.2672749010027395e-05
1729,0.0007744616477112544
1730,-0.00014171454969811098
1731,-0.0006290745319753934
1732,-0.00020487404341817624
1733,-0.00017312022392851334
1734,0.00023376892113120354
1735,0.0001389949335397801
1736,0.001337664194457899
1737,-0.003110444498003851
1738,-0.001938326685811927
1739,-0.009771360364129629
1740,-0.00045063280322893564
1741,0.0003770251899188011
1742,-0.0010745952219919281
1743,-0.004201724561426709
1744,0.0006069419096366887
1745,-0.0006357075243742457
1746,-0.000319721983783405
1747,-0.0021564226574411005
1748,1.9524123436722982e-05
1749,0.001118906893018427
1750,0.0005911562392626827
1751,0.0045929735933611235
1752,-0.0007307252909884935
1753,0.002623734603364194
1754,4.657530641249626e-05
1755,0.0053038113803026594
1756,-0.0010790280650297378
1757,0.0016672636903379398
1758,-4.681639753538136e-05
1759,-0.00012585636827117932
1760,-0.0003509517931607858
1761,-2.421316362569915e-05
1762,4.029464528478133e-05
1763,-0.00017626603808226616
1764,0.00027865317209924985
1765,-9.439019528505829e-05
1766,-0.00031507896291604616
1767,-0.0002470557231458926
1768,0.001580540989063281
1769,-0.0035794680135036957
1770,0.0010040707516134853
1771,0.00260616145664736
1772,0.0015404136665050146
1773,0.004279375665378929
1774,0.0001046745088102487
1775,0.01919888433566055
1776,0.0005396240234529654
1777,0.0007070415953151849
1778,0.0012425756871262956
1779,0.00930646313526765
1780,0.0010403482689844443
1781,0.00010513234175513458
1782,-0.0003517314941340233
1783,0.00015042654971782055
1784,-0.00015682733998831466
1785,0.00022904953004536523
1786,-0.0007922159915421307
1787,-5.12731538379861e-05
1788,0.0003906485170797901
1789,-0.0003570487236126728
1790,-0.0023453016463938314
1791,-0.0063266650984199965
1792,-0.0012437000982776184
1793,0.0011390013868870937
1794,6.298521538334298e-05
1795,-0.0003233762928542153
1796,0.0004997298574181624
1797,0.0010017811334126939
1798,-0.0006513636363908492
