,drop_ed_hybridper_inf
1946,4.423052670496207e-05
1947,2.8695834409349834e-05
1948,0.0011298663245115543
1949,-0.0018389962293571117
1950,0.003342323402471713
1951,0.008717515780314418
1952,-0.0049320484509359636
1953,-0.002576896093987166
1954,0.0042342681539268975
1955,-0.007262024098856073
1956,-0.0005345653448347269
1957,-0.0013851123707690517
1958,0.0014181149836620306
1959,-0.0017945435912732702
1960,-0.0005588600900478894
1961,-0.0002468758025419642
1962,0.000895737539430703
1963,0.0006214579433566614
1964,0.00015473132987904676
1965,0.0001968314675584093
1966,-0.0007845928841239303
1967,-0.0010257115378906631
1968,0.0007535026269567798
1969,0.00047557105315387707
1970,-0.0008429421973734748
1971,0.0013026464798725668
1972,-8.024162115773588e-06
1973,-5.286259852155068e-07
1974,-0.00011567481115830593
1975,-7.427752216683399e-05
1976,-5.2534724830607436e-05
1977,-6.632451794236448e-05
1978,0.00010579519781190524
1979,-4.3143578194486684e-05
1980,0.00014939168781407386
1981,3.239972038079432e-05
1982,-6.746048002680488e-05
1983,6.431719140781442e-05
1984,0.00030533617045867036
1985,-2.4275814945141586e-05
1986,-0.00015625117889532465
1987,-0.0002449149891910784
1988,0.00020634136438202444
1989,0.00022097426952997216
1990,-0.0004361344638090937
1991,-0.00047806012390737686
1992,2.4894513445854376e-06
1993,5.081482894633774e-05
1994,0.0001752629199322018
1995,0.0004872359479931402
1996,0.0003866187847008184
1997,0.0004610107527732924
1998,-0.00048184639760545233
1999,0.0011612298503504237
2000,-0.00017167635810604265
2001,-0.00022414674959711056
2002,0.0002754638447137657
2003,-0.0004464141050236853
2004,-4.319855546031953e-05
2005,-5.0671722290360324e-05
2006,0.00010689647749876599
2007,7.627937123766674e-05
2008,0.0010053585336510483
2009,0.0002103590728740562
2010,-0.0007000335463521094
2011,0.0006251935376381663
2012,4.511637091611928e-05
2013,0.00025714201827501954
2014,-0.0004147012206294512
2015,-0.00025041217835531136
2016,-0.0003392716191061265
2017,-0.0012300942204001683
2018,0.0029548010890159543
2019,0.004029877219554768
2020,-0.00010937122888235635
2021,-0.0001623304121374609
2022,0.00033596204238640535
2023,0.0004889027958803494
2024,-6.489033285718585e-05
2025,4.0560613445975716e-05
2026,8.422052379448899e-05
2027,-0.00010245880966604546
2028,-0.00011010278666828472
2029,0.00016752666381926088
2030,-0.000821127604668211
2031,-1.2640463878735958e-05
2032,0.0008288654562532009
2033,-0.0005441049293979632
2034,-0.00015049028695224913
2035,-3.101486827732081e-05
2036,0.00011892787383685794
2037,-0.0004498337431152159
2038,0.0005779328214911958
2039,0.0008115849531275992
2040,0.0005736156775268045
2041,0.00039250234914323584
2042,-0.0015067142471672894
2043,-0.0015162556131090522
2044,6.865614247906698e-05
2045,9.85887765126021e-05
2046,9.089698727895112e-05
2047,3.439479521699587e-05
2048,0.0015572797755445044
2049,-0.001127585070896939
2050,-0.00016569627082291965
2051,0.0009337007169030556
2052,-0.0003239150035140508
2053,-0.001790196843839386
2054,0.0030249655083509773
2055,0.0013222949854715157
2056,-0.0018489739537725077
2057,0.0011980112992701585
2058,0.0021911993665964997
2059,0.005112316624174098
2060,-8.393502360040841e-05
2061,4.1116157143633545e-05
2062,1.2681329520828544e-05
2063,-0.00010817061143286857
2064,-7.546439694577073e-06
2065,-1.777633912820644e-08
2066,1.1789090900569698e-05
2067,-3.078444851856937e-05
2068,-2.4386637200543777e-05
2069,9.788945273827539e-06
2070,-9.523446574135216e-05
2071,-2.3767016778758732e-06
2072,8.355581581635244e-06
2073,-2.549384707253155e-05
2074,-0.00013407976297042648
2075,-0.00012840963241448437
2076,-0.0009126520730897479
2077,-0.000561588370898568
2078,0.0008081457239898879
2079,-0.0030012701584807146
2080,-0.00016690561397868887
2081,3.4762891363924623e-05
2082,-0.00014983125572317181
2083,0.00014645429946870807
2084,-0.0003276962280113288
2085,-0.0001514926720084994
2086,3.982889122136466e-05
2087,-0.0005963364857599757
2088,-8.952588154178046e-05
2089,-1.7214596713733443e-05
2090,-3.650583704785156e-05
2091,-0.000432988644027345
2092,5.233104415931259e-05
2093,-0.0004412195426840515
2094,0.0007806280031567267
2095,0.0010919846302553898
2096,-6.082720477269463e-05
2097,-0.00013467666408814718
2098,0.0005344151002502661
2099,0.00018027891174577173
2100,0.000443135317308221
2101,0.00023894535671409133
2102,-0.000501983694819879
2103,0.00047578899255090246
2104,-4.49469835494914e-06
2105,-1.261293230424222e-05
2106,2.0216559156052553e-05
2107,1.7835064470982214e-05
2108,-0.00011323796725575136
2109,-3.402495568335779e-05
2110,-1.0345499877327279e-05
2111,-7.660096136800116e-05
2112,-0.0003365293902924505
2113,-0.0006900393918832157
2114,0.0003524402050604743
2115,-0.0016656043029396484
2116,-0.0004816237419209418
2117,-0.0006139831427999042
2118,0.00045411454684032534
2119,-0.002197923302313454
2120,0.0004044150748877015
2121,4.3936901152853017e-05
2122,1.1433443068308098e-07
2123,0.00033586608000927003
2124,-0.00026992381486113943
2125,-6.868486178917714e-05
2126,0.0001082688414179819
2127,-0.0006013531499861755
2128,8.359460024828566e-05
2129,-5.337351609868432e-05
2130,0.00010367367295790707
2131,0.0004135007534523886
2132,5.055964740533855e-05
2133,-2.3804643052981735e-07
2134,3.4977831841549284e-06
2135,-5.716234842289558e-06
2136,-3.879765313547337e-06
2137,-5.942435304838779e-07
2138,1.8807744277302934e-05
2139,-4.902493360304045e-06
2140,-1.3685291439966915e-05
2141,-2.1755870945319446e-05
2142,5.993711736239436e-05
2143,1.2982381782506283e-05
2144,-0.0004503062621129406
2145,-0.0003294268685283445
2146,0.0005778344427470931
2147,-0.0009856599751587856
2148,-0.00014459235052256017
2149,-0.0002050788010801071
2150,1.750750122507984e-05
2151,-0.0013234650812583826
2152,-0.0002602894807219843
2153,-0.0005832707825286125
2154,0.0008403676908775987
2155,-0.0006562376179232272
2156,-0.00016734335926377457
2157,9.541039241373613e-05
2158,-3.0894806270042804e-06
2159,5.961023637165761e-05
2160,2.5616557354135196e-05
2161,1.0584682736732664e-05
2162,7.254013128181439e-05
2163,0.0007281395002578992
2164,0.0002602248214567009
2165,-0.00029528246434876003
2166,-9.284392325899698e-05
2167,-0.0006862259536781136
2168,9.106336012952399e-06
2169,7.186216998430967e-05
2170,-0.00017064956213049746
2171,-0.000173973492252718
2172,8.788676905196698e-06
2173,5.61645042021481e-06
2174,-4.814664960123856e-06
2175,1.4104647148247395e-05
2176,-2.8183421965792807e-05
2177,1.73610434515434e-05
2178,1.9702193628415644e-05
2179,9.843518915691173e-05
2180,7.404762444360394e-05
2181,1.3360326884141455e-05
2182,-9.698816381056283e-05
2183,0.0001253779144224213
2184,1.96264618787937e-05
2185,9.323875514180147e-06
2186,8.013380871657474e-07
2187,8.785585050037523e-06
2188,6.715817591220567e-05
2189,-6.494326462557817e-06
2190,4.620981614561133e-05
2191,0.00025036079294668226
2192,8.351299454504847e-06
2193,8.626252756003093e-06
2194,-1.0946436378449907e-05
2195,7.723379791416121e-07
2196,1.9474101685212273e-05
2197,9.245322736942489e-06
2198,1.085193671421585e-05
2199,9.067793012996374e-06
2200,0.00012994625479234543
2201,9.891685668321021e-05
2202,-0.00016432563846350724
2203,0.00018767691293479377
2204,0.0002270549658014097
2205,0.0003072282231865679
2206,-0.0004649910106319812
2207,0.000868428776860901
2208,9.317493638486056e-05
2209,0.0005065165459895022
2210,-5.3312503386493534e-05
2211,0.00137092454676018
2212,0.00018981702216183156
2213,-0.0003509128505518957
2214,0.0004178768068385321
2215,-0.0005951644063884885
2216,0.0007799489230601702
2217,0.0005259599054089575
2218,-6.254546661267546e-05
2219,0.0032054421337864396
2220,8.728772017168858e-05
2221,-5.289729743666062e-05
2222,-0.00023564672482531666
2223,-0.0003187346990998054
2224,-0.0008475859964628782
2225,0.00029195647083554683
2226,0.0004634339523634852
2227,0.0035674399068184046
2228,2.532033973860272e-06
2229,9.385072671715272e-06
2230,-7.682528633057046e-06
2231,-2.0147068975030638e-06
2232,0.000600497037037286
2233,-0.00039942912095516946
2234,-0.002330929910875917
2235,-0.006887545607496965
2236,-0.00011539265617454045
2237,-5.715712381137193e-05
2238,0.0001648058075109235
2239,-0.0001024585064183704
2240,0.000435669113569205
2241,0.0003612471114360707
2242,-0.00035810556883889596
2243,0.0011830781131930614
2244,9.723918798863576e-05
2245,0.00026996284653134047
2246,-0.0011485227861577512
2247,0.0001379117623514546
2248,5.545000863618037e-05
2249,-6.435886605680348e-05
2250,-2.999253014856368e-05
2251,-0.00017501084820576164
2252,-3.344785626801579e-05
2253,-3.070005345483221e-05
2254,-4.679029005576595e-05
2255,-3.449408885658562e-05
2256,0.0007202912202703882
2257,0.0005417928349852178
2258,0.0003432706900938015
2259,0.0053788425898110195
2260,-7.205983571749443e-05
2261,2.032937941227659e-05
2262,-1.2880227786398126e-05
2263,-0.00032610038805598026
2264,0.0004851357801177486
2265,-0.00013251913130508816
2266,-0.0008386655892921154
2267,-0.0015931636464120399
2268,7.190858679431492e-05
2269,6.37204159217669e-05
2270,-8.95058077702445e-05
2271,-7.050355864222173e-05
2272,-0.0004803380588972752
2273,-0.0014401019607311785
2274,0.0007220926929445626
2275,-0.0036085207969351212
2276,-0.0025448680589032612
2277,0.0002394527261652608
2278,0.0015647565334347704
2279,-0.0026035138443159006
2280,-0.0021704076970230795
2281,0.0008156442148246557
2282,0.0017526768583717703
2283,0.000816271734334058
2284,-7.084589227360254e-05
2285,-9.594328881300255e-06
2286,-6.887460585648066e-05
2287,-0.00042242044107185434
2288,-1.4365746161224193e-06
2289,6.997714578340794e-06
2290,-2.9856254766843035e-05
2291,-1.173452717531573e-06
2292,1.123562312296707e-06
2293,-3.556353055309074e-06
2294,-3.784866340347253e-05
2295,2.5448820233184468e-05
2296,-2.0338305949212798e-06
2297,7.855157891462802e-07
2298,-2.8073367837456885e-05
2299,2.856900003377769e-06
2300,2.2266666009422985e-06
2301,-9.756172825359702e-06
2302,-0.00017425441505294136
2303,-0.0006980681934696269
2304,2.542120607868829e-05
2305,-4.69431614952008e-05
2306,-0.00019502758452781343
2307,-9.300830259025412e-05
2308,4.887176092670602e-05
2309,1.459555628779691e-05
2310,-7.387596693449465e-05
2311,7.160402702875948e-05
2312,-1.1603901864557919e-05
2313,6.468103420216097e-05
2314,-3.9557940931751345e-05
2315,-4.707199079253746e-05
2316,-0.00012068238092706235
2317,6.848395682245344e-05
2318,8.335547448251472e-05
2319,6.976469751960229e-05
2320,-7.159493240265901e-06
2321,-1.5149085080800974e-05
2322,-3.6687519642720676e-06
2323,3.5581383410577244e-05
2324,-4.395693598268323e-05
2325,8.70007034819325e-05
2326,-0.00014931950595654727
2327,5.263717382460056e-05
2328,-3.132999332349637e-07
2329,-4.1251375841090985e-05
2330,-0.00010852810738549006
2331,-0.0002146984464563575
2332,4.177909842719086e-05
2333,-7.457816247494866e-05
2334,0.00022395797497191724
2335,-0.00020811929883589767
2336,1.0189732519569263e-06
2337,-4.0512350880955016e-05
2338,0.00012654681668933736
2339,0.00022600818768129583
2340,3.4540759722895127e-05
2341,-1.838936655987503e-05
2342,0.0003113023827101525
2343,7.566482552219722e-05
2344,-0.0008076287049068487
2345,-0.0006732353622752209
2346,0.0012711684326023839
2347,-0.0005843887899405582
2348,-2.505680234067223e-05
2349,1.569909682007848e-05
2350,-1.387334678930816e-05
2351,0.0001710296611921971
2352,0.0002813997522435369
2353,-1.914106424833749e-06
2354,0.0006239228135815613
2355,0.002806314534299608
2356,-1.9540923959538473e-06
2357,1.6680987862855793e-05
2358,-7.519310562725579e-06
2359,4.727381707646147e-05
2360,9.550543978232317e-06
2361,1.362422765311143e-05
2362,-2.9462656498394777e-05
2363,-4.7810615468251984e-05
2364,-3.2126247610397915e-05
2365,5.5723714131174444e-05
2366,-5.0985228813708493e-05
2367,-2.0919441972694988e-05
2368,-4.01583908393112e-05
2369,2.5967471757868688e-05
2370,3.34187041024611e-06
2371,0.0001624550076966274
2372,-0.0002569196833199608
2373,-0.0003048959762179793
2374,0.00012916233737015736
2375,-0.0014765552660935262
2376,1.1424292492635073e-05
2377,3.278320150334709e-06
2378,-3.5067538000759246e-05
2379,4.1181381717496646e-05
2380,-7.291243640273768e-06
2381,1.0635178094210258e-05
2382,-2.362394165391831e-05
2383,3.8525649177644335e-06
2384,0.00028637838879834
2385,0.0004175508000171238
2386,-0.001057355659625584
2387,-0.0008112176917638534
2388,2.044345458815684e-05
2389,-2.246085498290635e-06
2390,-1.1886272978921715e-05
2391,1.8647166843840308e-05
2392,2.689617077133238e-05
2393,-3.860672394628241e-05
2394,4.020459762224748e-05
2395,-2.3599431991698712e-05
2396,-0.00020304048882115812
2397,-0.00025808855081494667
2398,4.2577196081679885e-06
2399,-0.0012836991468178874
2400,-6.880451871885867e-06
2401,-3.376384923094478e-05
2402,-5.897198669249341e-05
2403,-1.4351922362911103e-05
2404,0.00026922211049142016
2405,-9.239128161917048e-05
2406,-0.00013386021989758177
2407,0.00010231423033610271
2408,-6.692501356195811e-06
2409,1.4403802552813342e-06
2410,-3.866322665891777e-05
2411,-2.590278655867773e-07
2412,0.0003174883986192337
2413,-0.00012438203909329845
2414,-0.0010345859517839466
2415,0.0010027260548826327
2416,4.8932217587501746e-05
2417,2.2533935376021304e-05
2418,-6.209004098577308e-06
2419,7.634349931166848e-06
2420,-1.2468482055559947e-05
2421,-2.592514432210131e-06
2422,3.744851476034604e-05
2423,3.377038833079104e-06
2424,-0.00011511892723340337
2425,1.4185211824419235e-05
2426,9.894651410873583e-05
2427,-0.00012642799362041536
2428,-3.303352659667456e-05
2429,4.4268928609716805e-06
2430,-6.0461223809463674e-05
2431,-0.00027835541825449645
2432,-0.00024129684939438214
2433,-0.0008517405692036173
2434,0.0020743394240078476
2435,0.002611994503078456
2436,6.893803095573495e-05
2437,-0.00034345478799509483
2438,-2.305543260795367e-05
2439,-0.0010328633513412514
2440,3.690213432482465e-05
2441,1.6452072089647773e-05
2442,2.357073113122742e-06
2443,-3.63592658426974e-05
2444,4.8978415351728595e-06
2445,1.1325702313924545e-05
2446,5.912079130545117e-07
2447,7.896766952905997e-06
2448,-8.134034828099896e-06
2449,2.5814699481711476e-07
2450,2.594483380369402e-05
2451,3.7887429689782384e-05
2452,0.00016881291977482172
2453,0.00016795154814382282
2454,-0.00040919042094613795
2455,0.00015262506206527396
2456,1.867193622034408e-05
2457,9.365855678419235e-06
2458,1.0192235120167435e-05
2459,-0.0001623914698508136
2460,8.022506602680548e-05
2461,0.00010389501245234053
2462,-0.0002921654573358097
2463,-0.00015666732485735088
2464,0.0013038151947888117
2465,0.0007706600771430874
2466,-0.001834385498843906
2467,0.0014079468426764585
2468,-0.0003248168246341704
2469,-0.0005602727021302232
2470,0.000972223085451529
2471,-0.0015641973872066264
2472,3.448877947670218e-06
2473,6.481465969088771e-06
2474,-8.56246633749362e-05
2475,-1.90160814496176e-05
2476,-8.778057928136238e-05
2477,-0.0004502863843882043
2478,0.00045836698367223783
2479,-0.00033956101494557966
2480,-0.00014494206662774356
2481,-0.0002978544125278969
2482,0.00038539896617568716
2483,0.00018412870893199892
2484,-0.004309176779021955
2485,0.002908371639322029
2486,0.0018011253303058486
2487,0.0003365468110166578
2488,0.0018288888726734284
2489,-0.0024449892755984415
2490,0.00260952249578551
2491,0.006566598689215825
2492,-4.86932715883317e-05
2493,-0.0004239850693631407
2494,0.00043275810531509453
2495,-6.536412207027464e-05
2496,4.540040317354255e-05
2497,0.00010310439838626363
2498,-0.00011856920740660697
2499,0.00019507149589428172
2500,-0.0007143574903866816
2501,-0.00020196037830251136
2502,0.0006036104131939685
2503,-0.001364857720499668
2504,-3.689099289636058e-06
2505,-1.104653487815158e-05
2506,-8.357482351841547e-05
2507,-0.00036274084779408267
2508,1.6324140509909766e-05
2509,-4.698864995709469e-07
2510,-1.4933845521629024e-05
2511,1.2451204262450937e-05
2512,1.5894328266667441e-06
2513,3.6523775029086185e-06
2514,-1.3031206407579392e-05
2515,2.118209937508448e-06
2516,0.0002822034320559711
2517,-0.0011121449400801463
2518,0.0015727299434729483
2519,0.0022771271076989664
2520,4.820813683612421e-05
2521,-1.287296907125048e-05
2522,-0.00013181244236688545
2523,-7.134224066708837e-05
2524,2.140739570288856e-06
2525,-7.371738686906004e-06
2526,-8.093196768939923e-06
2527,-5.987563774192437e-08
2528,0.0003572715790919629
2529,0.00010063745455337093
2530,-0.0004614623783943224
2531,0.00020466415739092868
2532,1.6391136639548993e-05
2533,-8.508635333235024e-05
2534,9.813429883747783e-05
2535,0.0001773102410839208
2536,7.381514007874045e-06
2537,8.83889429028648e-06
2538,-1.2079407757664353e-05
2539,1.7962978767999573e-05
2540,0.00015041743572710348
2541,-5.9019626705528434e-05
2542,-0.00013978868314641805
2543,-0.0001250511055852054
2544,1.674858732013048e-05
2545,7.272648732298108e-06
2546,-3.166303625158759e-05
2547,8.7211204098411e-07
2548,1.1440958480735836e-05
2549,2.8384891533793555e-06
2550,3.5096340910826665e-06
2551,4.6580338809359614e-06
2552,0.00010280652780084652
2553,-9.781362628758692e-05
2554,2.422802581508732e-07
2555,0.00026841058666391305
2556,3.91796447455647e-06
2557,3.0440735895141245e-06
2558,7.626268999708271e-06
2559,-7.0326230465263e-07
2560,-0.0002352384043236882
2561,-0.00012725402525027066
2562,0.0006371050792122009
2563,0.0004126156859793003
2564,0.00028331791162805077
2565,0.00039445899118828215
2566,0.00015825363228910927
2567,0.00020939581846148616
2568,-5.821183239126865e-06
2569,3.4578606460765355e-06
2570,-6.593178898002092e-06
2571,2.2342117448108498e-06
2572,-0.0008885796732919665
2573,-0.001326326323968531
2574,0.0022160605496513246
2575,-0.00040665115960736287
2576,-4.039526907609938e-05
2577,5.8942512081354296e-05
2578,1.3065572491412474e-07
2579,4.854211086667713e-05
2580,-2.5886030935466617e-05
2581,2.142106487583453e-07
2582,-4.909193368162744e-05
2583,3.5582476282401396e-05
2584,-2.720548507436245e-08
2585,-2.29642226267638e-06
2586,-1.4421299089605997e-06
2587,-1.2718916024495272e-06
2588,-2.9716178304006533e-05
2589,0.0001048280401921248
2590,-1.955396633697101e-05
2591,-5.7477543003513084e-05
2592,0.0016270547432035783
2593,3.701667325934873e-05
2594,0.00013793566678173952
2595,0.0009743520685753356
2596,-0.002021712321677519
2597,0.00031274111064666393
2598,-0.0009771850013835957
2599,-0.008539553763567229
2600,0.00026310466270409094
2601,5.7259481408826995e-05
2602,0.000536719909286149
2603,0.002745120921965502
2604,-0.00046568866805562586
2605,-0.0020751743410196842
2606,0.004565804576677567
2607,0.0063561698756137465
2608,0.00022248486367815664
2609,-1.9234246311074675e-06
2610,-0.0005220261745623551
2611,-0.0003477802443393158
2612,1.0897631588599096e-05
2613,0.0005843403577803679
2614,-0.0013521490614768264
2615,0.000796282179521933
2616,0.00011254683795987224
2617,-2.8489487815336625e-05
2618,0.00012707730279720735
2619,-4.703450039079069e-05
2620,-0.0013103496444529432
2621,-0.007335323006107287
2622,0.0033523119308299884
2623,-0.017295759594595755
2624,-0.006443192327859671
2625,-0.00019249613361678334
2626,0.0015183536855786152
2627,-0.01772289297672852
2628,-0.007405635838877303
2629,0.0011118718517273524
2630,0.0017518810727622138
2631,-0.014483411865351434
2632,-0.0006696269873582801
2633,0.0006435042613975682
2634,0.0022272807214131335
2635,0.0068778295359987396
2636,0.004979709968131664
2637,0.002860220260058411
2638,-0.010943439765037567
2639,-0.010733327724574318
2640,0.00021156352342067736
2641,3.4610051975450205e-05
2642,-0.0002652176217826796
2643,-1.8090164413301737e-05
2644,0.0002533663849116101
2645,2.294519231870999e-05
2646,-2.171442070730183e-05
2647,0.0005008053647175827
2648,2.3382167190815717e-05
2649,6.617666551477615e-05
2650,-0.0003100617843138203
2651,-0.0003371263881223503
2652,-6.363870985555715e-05
2653,-0.00019089323617567123
2654,2.418763618156715e-05
2655,-0.0008352806895470211
2656,0.0004554946633229667
2657,3.3374451934182056e-05
2658,-0.0011435894237613068
2659,-0.0011411104529425677
2660,-0.0003892398768871289
2661,-0.0005636280952024955
2662,0.0005809191118931928
2663,-0.0005155899210725217
2664,-0.002185747830349876
2665,4.02441576057464e-05
2666,0.0020654157117868306
2667,-0.0019352823454887712
2668,-0.0011940375794871536
2669,-0.002172897309744373
2670,0.0015981561736655445
2671,-0.005049643330054456
2672,-0.004751714040552061
2673,-0.0010320888281967404
2674,0.0036956833409737947
2675,-0.006657643352514605
2676,-0.001017493580294867
2677,0.0004894474077528989
2678,-0.0018936676026198047
2679,-0.0075922386676288605
2680,-0.0003493200934542221
2681,-0.00023136110440510877
2682,-0.0001614918751285345
2683,-0.0033367416510155885
2684,0.0004638484134121677
2685,0.0001660750251036455
2686,-0.0007555166533278588
2687,0.0003410916028572735
2688,-0.0002515557476862894
2689,-0.00023612781216234818
2690,-0.00022795448656243454
2691,-0.00013568871473927074
2692,-0.00015069763979775344
2693,0.0005469479682990815
2694,-0.0010882202770504837
2695,-0.003239542176507085
2696,-7.076068200581183e-05
2697,5.814336651259558e-05
2698,-2.8474239203943574e-05
2699,-6.78379832917118e-05
2700,-0.0006399722264642871
2701,3.03676758584101e-05
2702,8.173931849893913e-05
2703,-5.779887774346055e-05
2704,-0.0002529677228980564
2705,-8.423912062439e-06
2706,-3.585661601091478e-05
2707,5.369031127562742e-05
2708,1.527474424903577e-05
2709,-0.00016423073439737225
2710,-0.00029680799520616965
2711,-3.286924856904556e-05
2712,-8.003459172892338e-06
2713,6.811345907354127e-05
2714,2.9034399813881655e-05
2715,0.0005606474836467809
2716,0.00012103556921565392
2717,4.060090333106122e-05
2718,-0.00011701360692486067
2719,0.0005070198761430899
2720,-0.00013351157288886962
2721,8.85275731856068e-05
2722,-0.00042155175170294765
2723,0.00035308310087637775
2724,0.0001864493741301308
2725,0.0003548107573342155
2726,0.00010914544995395135
2727,0.002009299194104786
2728,-0.0017771715338805326
2729,-0.0006093965075302964
2730,-7.2176940943295e-05
2731,-0.002140627099345616
2732,0.00017443054609339324
2733,0.0005114388440765409
2734,0.00020118948188594944
2735,0.0029364015458196173
2736,0.000283312515002568
2737,-5.0256142986556536e-05
2738,-0.0009072952589635298
2739,-0.001752534168702494
2740,0.01999845351429435
2741,-0.0062331013094156906
2742,-0.011192977371100643
2743,0.01074124081150226
2744,0.008018430351070383
2745,-0.001200959522360909
2746,0.0012571866106101499
2747,0.02599977659842821
2748,0.0018793763511733713
2749,0.00603302575019206
2750,-0.006438248655098354
2751,0.006863682911436884
2752,-0.0003480228903620172
2753,-0.0029083961051219803
2754,0.0037570029213599113
2755,0.0007058806743918082
2756,0.002823861435409268
2757,-9.422408140577183e-06
2758,-0.007132859012162841
2759,-0.010486512110427396
2760,0.005657940925712424
2761,-0.0001561991924333628
2762,-0.005094839420621789
2763,0.0020132959917789506
2764,-4.8045009912972846e-05
2765,-5.298958647469504e-06
2766,1.9906193763459164e-05
2767,4.1022251073721765e-05
2768,0.0014214020924605423
2769,-0.00011780623140966418
2770,-0.0031849911222942796
2771,-0.006831274379321969
2772,0.0001539184486142109
2773,0.0016000313279042565
2774,-0.0019003547461195537
2775,-0.00043743775815574337
2776,0.001611077263792223
2777,0.0006283013053837964
2778,-0.004057225764922588
2779,-0.005931102080911827
2780,0.0018338416142023792
2781,-0.00017370823441901869
2782,-0.0016169362699035906
2783,-0.00037839020689784357
2784,-0.00010921896309566997
2785,0.0005069052599131926
2786,-0.0013454269429184762
2787,-0.0032565490979532675
2788,0.002146788726790553
2789,0.0015478448462821759
2790,-0.008177599348731636
2791,-0.0166770720822945
2792,0.001359582468960749
2793,8.029820951798194e-05
2794,-0.0014152378482201395
2795,0.000563559019736528
2796,-0.00044510351127920547
2797,0.0002472313491816768
2798,-0.0034021146377008495
2799,-0.01194068529095358
2800,0.002371337910181869
2801,0.0013776094953680748
2802,-0.005145936143042711
2803,-0.005503097524837765
2804,-0.008003708542324997
2805,-0.0007903207790028826
2806,0.008795690962854827
2807,0.0025331897257569584
2808,0.0003834234740733566
2809,0.001625649572348736
2810,-0.00034667702008921007
2811,0.005065882532489703
2812,0.0005857979801108598
2813,-2.1171281207198584e-05
2814,-0.00029635569505553905
2815,0.0009719439553058915
2816,-0.0006316462960802219
2817,-0.002450280141283696
2818,0.0011414412433589885
2819,-0.00664948038855109
2820,0.0002808740659995753
2821,0.00013980979483382326
2822,-0.0005920666990875904
2823,0.0005703068465030603
2824,-4.935030099290286e-05
2825,0.00014425916787575932
2826,-0.00028815155158060064
2827,-0.0003290254709373329
2828,0.0008224767611972936
2829,-0.00011372409215788627
2830,-0.00040650737303457243
2831,-0.00048810385325388794
2832,0.00016330796667802562
2833,-2.818375259196946e-05
2834,-0.00016976473790544658
2835,-0.0002991068245656314
2836,-0.0009532573826228816
2837,-0.002433707367350394
2838,0.0012916136077264022
2839,-0.006806090099328637
2840,0.00013040069856119944
2841,1.2533738009050773e-05
2842,6.229588182323801e-06
2843,-0.00029207810469499473
2844,8.410864008388566e-05
2845,0.00017889705837624304
2846,-0.0007297667203438696
2847,-0.0006430190534674525
2848,-0.0012019504423623373
2849,-0.00045518784315523554
2850,0.0010404418025744256
2851,-0.0021782344298996383
2852,-1.796329126813951e-05
2853,-0.00013283901955578418
2854,2.7134713119231605e-05
2855,0.0002381460186899921
2856,0.001565276409572526
2857,-0.0014920611680276823
2858,0.00018323288638149833
2859,0.0009323334397935368
2860,-0.0003472365991930021
2861,-8.342909936410445e-05
2862,1.1435300970648142e-05
2863,-0.0020499395391562754
2864,-0.00011450285668827819
2865,-0.000614098863728863
2866,0.0003462356230327347
2867,-0.0017187542247627157
2868,-0.000848413141556439
2869,0.0002580495776210092
2870,-5.2109514626168007e-05
2871,-0.0021519493615590047
2872,9.816043626997508e-05
2873,-0.0003817954318643445
2874,1.0449415670979488e-05
2875,-0.00018101341106882313
2876,0.00021091874362342623
2877,-0.00017630577358544448
2878,-0.0002261908303242832
2879,-0.0006419763667029092
2880,4.823729908894249e-05
2881,0.0001074914024345354
2882,0.0002999410385531405
2883,0.001318141450224638
2884,5.249624358225011e-05
2885,-0.000124462462605701
2886,0.0002447782349943432
2887,-0.00011476395103093658
2888,-0.00027652950343893623
2889,0.00041975890442959594
2890,0.00016713214642772757
2891,0.0049323241989447245
2892,0.001205261200364884
2893,0.00010569111698481955
2894,-0.0005584816802265859
2895,-7.414903608589438e-05
2896,1.6690802965148383e-05
2897,-0.0003905499065892744
2898,3.1339531547835464e-05
2899,-0.0013824240877132682
2900,1.779209842406039e-05
2901,-0.0005630331057719405
2902,0.0005709367710707865
2903,0.0020662963432943756
2904,0.00011475194269960546
2905,9.88410753921723e-06
2906,3.0572290300646665e-05
2907,0.00012768094143047567
2908,-0.0005209510977107124
2909,0.00029540488179212514
2910,-0.00021623141959960753
2911,-0.0020899015678864106
2912,0.00031518706773773743
2913,-0.0007152730732811849
2914,-0.00016489672027691
2915,-0.003230905270223196
2916,-0.0007346509358879746
2917,-1.2063153626610421e-06
2918,-0.0002700695322138178
2919,-1.5489142011012396e-05
2920,-0.0003387240105529291
2921,2.7228781941865225e-05
2922,-0.00010247068861842896
2923,-0.0011544270786236182
2924,0.007886829475702144
2925,-0.005318367966924025
2926,-0.003562650391225096
2927,0.003474775172930741
2928,0.0023000072572691857
2929,-0.0016025455735090256
2930,-0.0038165300509968897
2931,-0.01084908207455562
2932,4.090378246929859e-05
2933,-0.001921881637757172
2934,0.00024658427339401115
2935,-0.00442995915010597
2936,-0.0014286489732535477
2937,-0.0019825144384716747
2938,0.0009299146520179396
2939,-0.007151306426479937
2940,0.005864388673593315
2941,0.005745014391308769
2942,-0.006341331202401154
2943,0.01609927386784646
2944,-1.83296180345248e-05
2945,0.0018899861344782143
2946,-0.0002146270607324354
2947,0.0047611706612831995
2948,0.00019777549706034977
2949,0.0003033821147017628
