,drop_il_hybrid
1804,3.941622447701691e-06
1805,-4.285027185764456e-06
1806,-2.415694937252964e-05
1807,1.3119291547953419e-06
1808,0.00011519149307215516
1809,2.457718447821063e-05
1810,-0.0001173669953616697
1811,0.00011649830699386416
1812,8.648379824420387e-05
1813,0.0005572644789405494
1814,-0.00036896412036537685
1815,0.0007663878815451248
1816,0.00022747957495099344
1817,-3.439561783570423e-06
1818,-0.0001947751907181024
1819,0.0002858141517238932
1820,0.00011898670665639929
1821,0.00011533528468534961
1822,-0.00030694683466065493
1823,-0.00016819447192270524
1824,5.5981809399406776e-05
1825,0.00016044115614699441
1826,-0.0002701772927339197
1827,0.00010385844648339712
1828,-7.365110304119925e-05
1829,0.00016112020756721556
1830,-0.0006411570152402654
1831,-0.0014281047945569319
1832,6.81652065786632e-06
1833,0.00014983239024778902
1834,-0.0008334900940176786
1835,-0.001359811877146249
1836,3.2408100535183604e-05
1837,0.0003364778916650338
1838,-0.0002524712006381774
1839,-1.953480361291598e-05
1840,9.605884604609162e-05
1841,-0.00015310445905995904
1842,2.7406819335552565e-05
1843,-5.636486302222232e-05
1844,8.293164761521088e-05
1845,6.994351875255781e-05
1846,-0.00020366540350396663
1847,-4.5099964535514375e-05
1848,-8.530295930637964e-07
1849,1.0097615763547295e-05
1850,1.1251444678551872e-05
1851,-6.48513783722798e-06
1852,0.0002838109785639275
1853,0.00020518738408052326
1854,-0.00025888382131710597
1855,0.0005164464775888213
1856,5.572044441990589e-05
1857,0.0003835065214193056
1858,-0.00042111863624756505
1859,-0.00024304025340888443
1860,0.0001527409632472691
1861,3.987114107476244e-05
1862,-0.0001504225717155149
1863,0.00032655000465088276
1864,0.00046542727130763914
1865,3.269619753670729e-05
1866,-0.00040072810150956637
1867,0.000303870265409958
1868,0.0002707090651310583
1869,1.4613211282445767e-05
1870,8.832232975224451e-05
1871,-9.328757961303666e-05
1872,0.00026681311951983866
1873,-6.768990345664644e-05
1874,-0.00014429022844478928
1875,-0.00022672874511157546
1876,5.234079696262281e-06
1877,2.417168024274377e-06
1878,-5.956241879066863e-06
1879,5.357617419846107e-06
1880,9.521861425417232e-05
1881,2.1944762659459025e-06
1882,-2.0397680565272643e-05
1883,6.131646151332976e-05
1884,0.0006453305998453908
1885,-0.00012166658874502547
1886,-0.00019173304433283588
1887,0.0005974685143572904
1888,1.7874553396030825e-05
1889,3.899423048159073e-06
1890,-4.219275081348426e-06
1891,-1.4888355336138706e-05
1892,1.2582136450612878e-05
1893,0.0002865866357771848
1894,-0.0001400324018722042
1895,0.0007465289485811475
1896,0.0004926840361784492
1897,-0.0002730700672356278
1898,-0.0003195283448400665
1899,-0.0009119398664035175
1900,-6.692410486726256e-05
1901,0.00025140910965305244
1902,-3.6092233999021866e-05
1903,0.0003469244135960322
1904,0.00021604161132012976
1905,-3.6011976728810175e-05
1906,-5.304311643290013e-05
1907,0.00018417711165933035
1908,3.088958389157467e-05
1909,-5.989220319462028e-06
1910,-8.179481824660205e-05
1911,-0.00019168415777579781
1912,-2.129254343277267e-05
1913,0.00012430064909241782
1914,2.254413988632172e-05
1915,0.00025316705344679327
1916,-5.658009739117949e-05
1917,6.186112654765991e-05
1918,-5.388437727699667e-06
1919,9.86902764187999e-06
1920,2.1245392781197833e-05
1921,-9.411247688671875e-06
1922,2.000504399293251e-08
1923,4.680439173996501e-05
1924,4.054185155656034e-07
1925,-2.1015451260296364e-05
1926,0.00014716835949587527
1927,1.589180119131619e-05
1928,1.8313051922478482e-05
1929,2.8685427524586087e-05
1930,-1.7622287489551796e-05
1931,5.591967111724573e-05
1932,-1.8862037358330473e-06
1933,8.728262057028853e-07
1934,-2.6314218901095166e-05
1935,-9.633485205291451e-05
1936,0.00012204914276475145
1937,7.810521357341931e-06
1938,2.0696029085873605e-05
1939,2.659449708104174e-05
1940,4.9014277820013104e-05
1941,-0.0004467692860211582
1942,0.0003567041098015874
1943,9.496656369926431e-05
1944,-8.42966724280361e-06
1945,-1.6954950037319278e-06
1946,1.7048638665884772e-05
1947,2.3949893167805416e-05
1948,0.0008462242658238338
1949,-0.0014622151052744146
1950,0.002909977032117986
1951,0.006992894749844604
1952,-0.0008541188350301772
1953,-0.000423123368886758
1954,0.0011407522427198805
1955,-0.001436836354688497
1956,0.0004193033429826423
1957,0.0011458899547185926
1958,-0.0008119905990336477
1959,0.0013009598068906886
1960,-0.000203042781772971
1961,-0.00011348654158626348
1962,0.00043574160832571734
1963,0.0002680665452137436
1964,-3.323447015282901e-05
1965,-3.395992329109242e-05
1966,1.9608800705169065e-05
1967,0.0001319940739095669
1968,0.000736486764041535
1969,0.00047411739966093637
1970,-0.0007007304600530419
1971,0.0012148070738012661
1972,0.0005466150360572503
1973,-5.29756986646514e-06
1974,-0.0005657117105071123
1975,-0.000975389750247581
1976,-3.43893315558615e-05
1977,-4.019436843749645e-05
1978,6.83091649575203e-05
1979,-2.7379256391934657e-05
1980,0.00038682027248413244
1981,0.0003301456373569623
1982,-0.0006247493183756098
1983,0.0003493822037046857
1984,0.0001293108683155741
1985,-2.767808620712727e-05
1986,-0.00028704671709979887
1987,-0.00022602062519925975
1988,2.7749494519671237e-05
1989,8.646054945615447e-05
1990,-0.0003447846109906317
1991,-0.00018747171268349494
1992,-2.1770296428446088e-07
1993,-9.690423515829905e-06
1994,-6.900624223462865e-07
1995,-4.708735226703413e-05
1996,0.00044714738608000033
1997,0.0005438770530969818
1998,-0.0005531747313302722
1999,0.0013488346967341952
2000,0.0006135659711272286
2001,0.0006185813087814666
2002,-0.0007963276117462545
2003,0.0013479232791342014
2004,6.377182589839057e-05
2005,0.00021402160013983537
2006,-0.0002793230494193082
2007,-0.00017500457676857922
2008,0.0004595891592250995
2009,0.00016691629334359188
2010,-0.0005772773453149623
2011,0.000412144459464819
2012,3.367288723464256e-05
2013,0.0001455842465936041
2014,-0.00021852940507063623
2015,-0.00015213470780790303
2016,-0.00021376738355079528
2017,-0.0006746169179640865
2018,0.001549916545191583
2019,0.002285785154749858
2020,-7.632506786910632e-05
2021,-0.00019390796142263971
2022,0.00045513986760392747
2023,0.0004984151808687009
2024,-6.63771865386433e-05
2025,-6.827329986619915e-06
2026,-1.8225106731584738e-05
2027,5.212370901703279e-07
2028,-1.4846770127766605e-05
2029,-2.810575486700622e-05
2030,0.00016241264325583365
2031,8.219442585225398e-06
2032,-0.00035827567167761443
2033,0.00017123346252979936
2034,5.43714517078643e-05
2035,1.1617945807556137e-05
2036,3.277856551886004e-05
2037,-0.00021431267865286267
2038,0.0001942346815756136
2039,0.00028522939218302777
2040,0.00033950279196161764
2041,0.00022329120323797083
2042,-0.0007474433874907782
2043,-0.0008366056102033602
2044,-5.6654166519825926e-05
2045,-7.576870163812451e-05
2046,-0.00012074359022033873
2047,-1.6506020111149346e-05
2048,-0.00014984381520194946
2049,0.00021920249180997924
2050,1.2976038316697311e-05
2051,-0.00011571299214806006
2052,0.00013886928150869972
2053,0.0007964589776961163
2054,-0.0015793624627013123
2055,-0.0006237311673152582
2056,-0.00023514886803459772
2057,0.00013768704311807072
2058,0.00034317313713101146
2059,0.0006776837089790519
2060,-2.3090532598159834e-05
2061,6.092876968972633e-06
2062,-3.038721657904186e-06
2063,-7.385575581443895e-07
2064,-1.0960008095304656e-06
2065,-2.5271989794911715e-06
2066,-2.6185496903014535e-05
2067,-5.470470426021218e-05
2068,1.178629363878586e-05
2069,1.1166995763227912e-05
2070,4.691495369874925e-05
2071,-8.837074641785034e-06
2072,0.00016459991624455546
2073,-8.338751577855536e-06
2074,-3.536835987020903e-05
2075,-0.00016249499803789845
2076,-0.0025007123024912994
2077,-0.001152205317850003
2078,0.0016037208678725612
2079,-0.006629171620552368
2080,0.0004858065692430318
2081,6.904168922255847e-05
2082,2.5471910170709458e-05
2083,0.0004587107916435487
2084,0.0002767758689393031
2085,-3.455642197686275e-05
2086,0.0001852945660260562
2087,0.00011968748597189618
2088,-2.3531245345933842e-05
2089,-2.452144833387448e-06
2090,-1.3781112835174885e-05
2091,-0.0001079032847069491
2092,4.351616375903886e-07
2093,-2.4975094205312026e-05
2094,-1.8469301614508992e-05
2095,1.543413086455189e-05
2096,0.00012931978272970925
2097,4.376338866046384e-05
2098,0.0002266931831573249
2099,-2.6082195139637747e-05
2100,0.0004057071103994771
2101,0.00012649048272616578
2102,-0.0004352473840467806
2103,0.0003642587582488143
2104,1.4551791837874235e-06
2105,6.611997767331852e-06
2106,-5.10383565176963e-06
2107,-6.583302202651223e-06
2108,0.0001509931855987184
2109,5.015460175496556e-05
2110,1.4723979431345217e-05
2111,0.00010564856976001002
2112,0.00010849364848580568
2113,5.62100535136439e-05
2114,4.9694182852461934e-05
2115,0.00018086589517763587
2116,-0.000185910689869073
2117,-6.383732533044118e-05
2118,1.9109035613154976e-05
2119,-0.0002718940332545671
2120,-0.0001330471541710562
2121,3.445196362069367e-06
2122,-2.2527800142695288e-05
2123,-3.668290390839419e-05
2124,0.0002603212017360472
2125,4.523813281730198e-05
2126,-9.724558133184133e-05
2127,0.0005061529314585247
2128,-3.778398468098805e-06
2129,1.4821704391296644e-06
2130,3.8412961573348375e-05
2131,3.668945045998229e-05
2132,-2.666517177376006e-05
2133,-9.481120836706624e-06
2134,-1.630669308326121e-05
2135,-4.750490775875683e-06
2136,-2.9571839542448004e-06
2137,-6.858940059376126e-06
2138,-1.1606168543207394e-05
2139,-7.80247963618303e-07
2140,8.847325354178925e-06
2141,-2.7762864445986435e-06
2142,1.4310352851429389e-05
2143,7.574937497055971e-07
2144,6.0101802111006114e-05
2145,-0.00011142111960962699
2146,0.00018770041466296278
2147,-0.00019597482020800993
2148,-8.84266093490883e-05
2149,-6.0376675668556965e-05
2150,8.157563642611311e-07
2151,-0.00033072624065543383
2152,3.790959705212897e-05
2153,-0.00015389356881364787
2154,8.552329572401395e-05
2155,-4.996044953819797e-05
2156,6.552607704014138e-05
2157,1.60797185230338e-06
2158,-1.5214457802790206e-05
2159,-2.6976174185836308e-05
2160,4.7562585292509055e-05
2161,2.791180936923687e-06
2162,3.834840466672209e-06
2163,0.00020172158320501616
2164,0.00010482506207724604
2165,-0.00018738031638745759
2166,-6.786204653244474e-05
2167,-0.0003786207293235888
2168,-1.1107446747843438e-05
2169,-6.254678419328441e-05
2170,0.00013770973553435607
2171,0.00016067892320585322
2172,7.395917308331433e-06
2173,7.153004826156869e-06
2174,-2.3262870080478476e-06
2175,1.2313236528871383e-05
2176,-1.101832636912735e-05
2177,1.9238063783062973e-05
2178,1.3457558719864535e-05
2179,6.306032500938792e-05
2180,9.918401654481445e-05
2181,2.1099111318539377e-05
2182,2.4296186530164872e-05
2183,7.357223096559212e-05
2184,-6.1212264389099365e-06
2185,2.098522609260116e-06
2186,-1.906336920722836e-05
2187,2.2587474115208065e-06
2188,0.00012468046097575145
2189,-2.942547126393282e-05
2190,-7.549047427440165e-06
2191,0.0003819177263670946
2192,-4.455263692363998e-06
2193,6.3508330421174865e-06
2194,-1.7478304033495148e-05
2195,2.512443691792792e-07
2196,-7.615377291385097e-06
2197,2.7889418376542e-06
2198,-1.9320746345083004e-05
2199,2.2870455089061184e-06
2200,4.057038180637297e-05
2201,4.143160520847952e-05
2202,2.060034683427183e-05
2203,3.904411983637101e-05
2204,0.00021700690785912783
2205,6.228454384724014e-05
2206,-0.000105053342122023
2207,0.0002894710725456136
2208,4.966278294571543e-06
2209,0.0001326849301283115
2210,-4.063386419633972e-05
2211,0.00036865132665516787
2212,-0.00019836957433424552
2213,-2.5818941496131304e-05
2214,0.0002959100382366567
2215,-0.00044835837834894564
2216,-0.00025463673293820956
2217,8.493603823923237e-05
2218,-1.6670144052364507e-05
2219,8.65569986080138e-05
2220,7.183031898392878e-05
2221,-2.1930354403842697e-05
2222,-0.0001284966266799837
2223,-0.00017182237898030387
2224,-0.00022454848436680115
2225,6.956554351747457e-05
2226,0.0002092416704115715
2227,0.00096437026057465
2228,-2.889178811133007e-06
2229,-1.937928611891621e-06
2230,-4.068987330151616e-06
2231,4.1110462294681444e-07
2232,-8.602023122505601e-05
2233,7.309141736513988e-05
2234,0.0004380874110150792
2235,0.0011767822885562816
2236,7.090765656862036e-05
2237,-9.676006317713986e-06
2238,-0.0002907473558203399
2239,-0.00038187638221783823
2240,-0.00043276120685094933
2241,-5.213424191086008e-05
2242,-4.835779460823217e-05
2243,-0.00036838988624577354
2244,0.000985369068617675
2245,3.0035400225996746e-05
2246,9.763558373956287e-05
2247,7.258893847068309e-05
2248,2.138990959424732e-05
2249,-1.5649837533366342e-05
2250,-5.617228946247403e-05
2251,-0.00011163896365928299
2252,-5.329234541657082e-06
2253,6.521390961223728e-05
2254,3.6008236699164566e-05
2255,-1.4515492977333181e-05
2256,0.00015458475094123195
2257,0.00014473255621207134
2258,9.961140937325141e-05
2259,0.0013873088541951606
2260,-4.177004519992161e-05
2261,8.086597340216326e-06
2262,-3.0799141112554e-05
2263,-0.00020208670399012987
2264,-0.0002465542076233427
2265,8.142576132436652e-05
2266,0.00039067951395984084
2267,0.0008375856359490499
2268,-7.826662109770186e-05
2269,7.41951609791599e-05
2270,7.943475394365277e-06
2271,-0.0001268474112343712
2272,-0.0001967474301871265
2273,-0.0006668592254209882
2274,0.0004178232188913413
2275,-0.0017542886857177013
2276,-0.002023035286541563
2277,0.00017987680463137277
2278,0.0011476068340312883
2279,-0.0019787958673688367
2280,-0.0002754199556475213
2281,0.00010009782137955029
2282,0.0002085115829110828
2283,0.00010020554912231455
2284,-3.679967812145763e-05
2285,-1.915042318524898e-05
2286,9.364401057142888e-06
2287,-0.00019475391007582322
2288,6.208349011733406e-07
2289,7.933819944268862e-06
2290,-5.707372630770085e-06
2291,-6.248294621963326e-07
2292,1.1581096633049543e-06
2293,-3.0262238180509728e-05
2294,5.988085991950293e-05
2295,0.0001335719071207041
2296,1.0072428221444045e-06
2297,7.1435712738653525e-06
2298,-4.905829421910597e-06
2299,2.0790345682172097e-06
2300,-1.6589745046378652e-07
2301,-1.3985056368455345e-05
2302,-0.00010190608368906876
2303,-0.0002618954554244856
2304,-2.2978966461591118e-05
2305,0.00012195213214676655
2306,-3.7049416878021046e-05
2307,-0.00023114011310403863
2308,6.531147683398206e-05
2309,9.189492272445471e-06
2310,-8.477233995387564e-06
2311,4.237670055352764e-05
2312,-9.584880607993696e-06
2313,-2.4044577751839885e-06
2314,-1.6632153328153142e-05
2315,-1.4457375766716016e-05
2316,-6.511585633553256e-05
2317,1.0040686616270703e-05
2318,1.2635238203388663e-05
2319,1.9165890530322553e-05
2320,2.691318050831906e-05
2321,-9.665059165600245e-06
2322,-4.521722134756641e-07
2323,3.031646603498699e-05
2324,6.439530904261266e-05
2325,9.423084902089738e-05
2326,-4.6535762829637335e-05
2327,0.00013389255316643037
2328,2.0785441482851635e-06
2329,-1.6786265694431285e-05
2330,2.4313642327709955e-05
2331,-0.00010533664421573574
2332,-0.00024790927980634155
2333,-0.00024862416926112196
2334,0.0004872386443006613
2335,-0.0008408047500905352
2336,2.2710958629066875e-06
2337,-4.7907579944764765e-05
2338,0.0001975450163410063
2339,0.0003391290368586456
2340,-0.00011612751565554227
2341,-5.096106552700003e-05
2342,0.0003756311580800534
2343,0.00018345316708176342
2344,-0.0001621273366808356
2345,-0.00022896764757228364
2346,0.00025083668563490556
2347,-0.00014386666992187246
2348,-5.904480654400345e-05
2349,2.6443073131736334e-05
2350,0.00022546107110320038
2351,0.000519622255242018
2352,-3.525424208187547e-05
2353,3.180948096069129e-07
2354,-0.00017719016726493606
2355,-0.0005239609867514209
2356,1.3483931684656394e-05
2357,1.7474621800160517e-05
2358,-2.8865662077245617e-06
2359,-4.231045551483412e-06
2360,1.2197446029946732e-05
2361,5.46017935932058e-06
2362,2.569006904542519e-06
2363,-2.748075666915586e-05
2364,-2.8913052406083876e-05
2365,4.539047761980896e-05
2366,-7.784657873065967e-06
2367,-1.2068163142071355e-05
2368,-8.429345796443292e-06
2369,-1.9651348327720938e-05
2370,7.89492225639455e-06
2371,3.509087833713327e-05
2372,-0.00042888756434427707
2373,-0.000414696862739789
2374,0.00015568815668280789
2375,-0.002058256754402983
2376,1.075886330459614e-05
2377,5.1192926127711804e-06
2378,-1.977938952630758e-05
2379,3.751726854213302e-05
2380,4.186856992334681e-06
2381,1.6433397323324147e-05
2382,-5.2613987803167145e-06
2383,7.498023939318403e-06
2384,0.00023782034634198162
2385,0.0003385303035282493
2386,-0.0007612346626492092
2387,-0.0006359247961357031
2388,3.0010285406682594e-05
2389,-1.4270818057934954e-06
2390,-1.889972216150137e-05
2391,2.3116546694510524e-05
2392,-5.9760102021165945e-06
2393,2.3803579874896045e-05
2394,-6.464223950303548e-06
2395,2.3501749642224937e-05
2396,-1.6587980989506179e-06
2397,1.995084532907731e-05
2398,-7.081581549267459e-07
2399,0.00011140354004607069
2400,-6.8806322892293235e-06
2401,8.841294468858848e-05
2402,6.912174476165808e-05
2403,-1.622484132332017e-05
2404,0.00013272281584616764
2405,-5.574347927814157e-05
2406,-6.412629980860424e-05
2407,5.343734073118535e-05
2408,5.788561135502441e-06
2409,3.0717314877443847e-07
2410,3.960399726761996e-06
2411,-1.1264828380035696e-07
2412,-0.0002910731527148132
2413,0.00011768526861888635
2414,-4.1328854907941424e-05
2415,0.00048486619079912485
2416,8.570971478867279e-05
2417,-2.8353221525974835e-05
2418,-6.568311055005131e-06
2419,0.00013242493895802813
2420,-4.989160752666682e-05
2421,1.8572229688986629e-06
2422,-1.604123855621117e-05
2423,2.4772066924466815e-06
2424,0.00018707901160633494
2425,5.012581431778447e-05
2426,-9.603749316429405e-05
2427,0.0002574902600251856
2428,2.4045147969935866e-05
2429,-3.972535508383108e-06
2430,7.003873859910527e-05
2431,0.0002520555430285519
2432,6.981375622102602e-05
2433,0.00030035617892967375
2434,-0.0006529162148821793
2435,-0.0008347405986286076
2436,-5.0588050554546264e-05
2437,0.00026933242719346723
2438,1.6406734154257164e-05
2439,0.0007665227620290895
2440,5.008811047279872e-06
2441,3.1958102914633348e-06
2442,-5.691706622533655e-05
2443,-1.8942108693563203e-05
2444,3.362772456254569e-06
2445,3.514309408805657e-06
2446,-1.2043254113364582e-07
2447,3.7884297133379205e-06
2448,-2.436261911115973e-05
2449,1.96459058681814e-05
2450,-1.72770850778077e-06
2451,7.193480985647662e-05
2452,0.00026565334504919806
2453,0.00017153689150703437
2454,-0.0003946905584877895
2455,0.000174399101046148
2456,9.811573980264205e-06
2457,6.5417579901469205e-06
2458,-4.884447980985865e-05
2459,-0.00013377331026388252
2460,5.9737429864605473e-05
2461,8.339247659001206e-05
2462,-0.0001756014583913044
2463,-0.00010921103050906268
2464,0.0005887179756136476
2465,0.00029263128537757987
2466,-0.0006489060701812189
2467,0.0005523959919370868
2468,0.00018049400078444652
2469,0.00012008938781788671
2470,-9.581332405705406e-05
2471,0.0003491851955669357
2472,5.484587878483421e-05
2473,7.50563493503445e-05
2474,-0.00013849051843454305
2475,-7.840216735667484e-05
2476,-5.9823474810183236e-05
2477,-0.00035663083949724833
2478,0.00033690504666626013
2479,-0.0002510243619444958
2480,-1.3234210628008095e-05
2481,-7.946591798643121e-05
2482,0.0002069619912292496
2483,5.041084174353855e-05
2484,-0.003936798349859274
2485,0.0027224226309274257
2486,0.0018106367754784154
2487,0.00032131807740784675
2488,0.0016931215917621214
2489,-0.0021360615194452176
2490,0.0023830650971345233
2491,0.005934938033148566
2492,-1.7953694819267432e-05
2493,-0.00018542315117886233
2494,0.0002016833048710005
2495,-2.7333221767373593e-05
2496,4.673492896430903e-05
2497,9.212708646732303e-05
2498,-8.404833514870754e-06
2499,0.00011778978702749756
2500,-0.001057400130526129
2501,-0.0002821213542216369
2502,0.0007882727710502725
2503,-0.0018929973315539902
2504,-5.98381317464548e-07
2505,-2.5733723358093543e-06
2506,-1.9039209216706722e-05
2507,-7.544407112770052e-05
2508,4.5955818533495313e-05
2509,1.0103551053140885e-06
2510,-3.898777378551096e-06
2511,1.0889629969062247e-05
2512,3.228853356738771e-06
2513,8.271652429551125e-06
2514,-1.625431703087663e-06
2515,2.054199839604407e-06
2516,0.00013003344890275128
2517,-0.0005744089687057382
2518,0.000920615241560469
2519,0.0011920874033229832
2520,9.184471529878366e-05
2521,-2.6617727473750845e-05
2522,-4.89500829761132e-05
2523,-8.086580660155996e-05
2524,1.5350371315817026e-05
2525,9.699272159225677e-06
2526,-5.161164986138999e-06
2527,2.453901734627152e-06
2528,1.2782374977772268e-05
2529,-1.4972025520428735e-05
2530,4.059726074535772e-05
2531,-1.494317045746365e-05
2532,-1.172975826548002e-05
2533,4.9710783759929925e-05
2534,-5.616973056651534e-05
2535,-0.000110523177066709
2536,1.4017023190572392e-06
2537,9.322903726888393e-06
2538,-1.175790414289821e-05
2539,1.3099446078331677e-05
2540,-4.846708288551898e-05
2541,6.401188721813943e-05
2542,3.751269873796814e-05
2543,6.416945622043532e-05
2544,-5.397632733034455e-07
2545,2.007084438966361e-05
2546,-5.551686953004107e-05
2547,1.0051471414683515e-06
2548,-1.8953705027142037e-05
2549,-1.2581290992194288e-05
2550,-2.0199861955599406e-06
2551,-5.298804662007324e-05
2552,-3.8871389920041046e-05
2553,-5.179127421703951e-05
2554,2.1901240480743936e-06
2555,0.000228889801699291
2556,-3.5868284841734966e-05
2557,-4.4814312663970786e-05
2558,6.624796088496901e-05
2559,2.004908834338483e-05
2560,9.08250007895694e-05
2561,6.374452193393306e-05
2562,-0.0003722050744599389
2563,-0.00020897111760749215
2564,-0.0001313934553481306
2565,1.2952555041186705e-05
2566,-1.9645136202425947e-05
2567,5.5300212526448584e-05
2568,1.136296700373544e-05
2569,8.182068854979832e-06
2570,-8.243834048409146e-06
2571,-3.533787339341024e-05
2572,-0.001264774956397358
2573,-0.002161901686725643
2574,0.003690936166434876
2575,-0.0006429166282461862
2576,3.603408341004782e-05
2577,-4.546969708079643e-05
2578,-3.5803050414866476e-08
2579,-2.6154570154669812e-05
2580,4.5985610001025394e-05
2581,3.152612005667272e-07
2582,-5.2528951128145986e-06
2583,2.2592413403237444e-05
2584,4.067310722471887e-06
2585,2.9311893950835786e-06
2586,-4.611903159569877e-06
2587,1.1264899956510307e-05
2588,-3.9665932694242776e-05
2589,3.2350582921565666e-05
2590,-2.078103407367319e-05
2591,-4.0174709973983885e-05
2592,0.0007509679100295873
2593,1.1903083281722899e-05
2594,-0.0002226602672297058
2595,0.0007234799905303859
2596,-1.7556073576240433e-05
2597,-7.66327795772282e-06
2598,0.0001959377793866564
2599,0.0005198061274792201
2600,-3.910653334431505e-06
2601,2.5268665503544696e-06
2602,3.9216801427504186e-05
2603,8.9489996559346e-05
2604,-8.01894795708821e-05
2605,-0.0004143474484778077
2606,0.0014485540843090926
2607,0.0014602960103825564
2608,-0.00011278275645575168
2609,-6.222842501596668e-05
2610,-0.00012181828322847402
2611,-0.0001844256078761297
2612,0.00017644016468855732
2613,0.0003447231801544545
2614,0.00017203087628174854
2615,0.00025474546082002967
2616,-6.685489957456041e-05
2617,2.1180844858625897e-05
2618,-0.00014960679322256317
2619,-4.1547117676289056e-05
2620,0.0003426799262616871
2621,0.0014657774593321278
2622,-0.000748359405154922
2623,0.00395325084679465
2624,0.002659954180579
2625,7.591639687716638e-05
2626,-0.0006292621420077368
2627,0.007217380329840548
2628,0.0009361279075667405
2629,-0.0001551864188714169
2630,-0.00023305504755073917
2631,0.0019248564667179982
2632,0.0003058303458054338
2633,-0.0002807197170371016
2634,-0.0010085132841692757
2635,-0.0030862002630614375
2636,-0.002392106534869418
2637,-0.0012251922850861337
2638,0.0046314849483701
2639,0.0047651738906964594
2640,0.00012070810151253451
2641,9.281228677906758e-06
2642,-0.0002871773877553475
2643,-1.0909657219299968e-05
2644,-9.704465092478718e-05
2645,4.323847206315671e-06
2646,-3.989401068372263e-05
2647,0.00010523780917042329
2648,1.5554676596885967e-05
2649,2.4349201729235645e-05
2650,-7.312813033682282e-05
2651,-0.00012725837310988914
2652,-0.00018805669139919493
2653,-4.698021430707025e-05
2654,4.389587791233065e-06
2655,-0.0005239293487679571
2656,0.00035395633291422006
2657,1.2807218215248735e-05
2658,-0.0002601851464771214
2659,-0.0005078805558391591
2660,3.456835056869359e-05
2661,9.335717307421026e-05
2662,-0.00013232830086047168
2663,8.047314400526724e-05
2664,-0.0001736330440917386
2665,-8.665718884225654e-06
2666,-0.0007785633213962304
2667,0.00036683388609603883
2668,1.708071877731599e-05
2669,0.0003822705865245365
2670,-0.00015723266633364867
2671,0.0005112519642197869
2672,0.00035317108536029283
2673,7.140902414825223e-05
2674,-0.00035102758318278707
2675,0.0005305823068776003
2676,3.8431840448200026e-05
2677,-1.3151790469996845e-06
2678,0.00019023679052935903
2679,0.000350858046550692
2680,0.0011642704138099531
2681,0.0002291412234251649
2682,0.00030054094241472294
2683,0.005605776425824561
2684,-0.0005304879384964153
2685,-0.00012865371738294128
2686,0.001036783922786084
2687,-0.00035234482487718255
2688,0.0007231837381169386
2689,-9.584912035262137e-05
2690,-7.10343805601324e-05
2691,-0.0002217094941780223
2692,0.0015724323202589718
2693,-0.0005784962611926694
2694,0.001915908332771481
2695,0.006689322323019053
2696,0.000172473679053128
2697,9.354986758983688e-05
2698,2.65493280837592e-05
2699,0.0007444910129089587
2700,-0.00019766347042279186
2701,-1.7019770563991163e-05
2702,0.00031490676372337187
2703,-3.652466631110157e-05
2704,-0.00028328262424619975
2705,-7.069678119117689e-05
2706,0.0006521963946563765
2707,0.000201739619539062
2708,-4.022941028244824e-06
2709,0.00022398544124550688
2710,0.00014904365409323982
2711,-7.896494515915533e-05
2712,1.696367847873506e-05
2713,2.3095264561919228e-07
2714,-1.765645282228402e-05
2715,-0.00022929642812928518
2716,1.59832669397073e-05
2717,-1.638884158355143e-05
2718,0.0001316107749186676
2719,-0.0003482162561241051
2720,0.0002606998950038419
2721,0.0003204084731326948
2722,0.00010443462293045694
2723,0.0004881631055031153
2724,-5.352775527861629e-05
2725,-0.000126022544029297
2726,-6.491012017305047e-05
2727,-0.0008412721622176148
2728,-0.0002811298698232954
2729,-0.00027513491640634064
2730,0.0005168102689589137
2731,-0.001145726380621691
2732,0.0001484099029052124
2733,0.0003520802830337163
2734,5.3766417595237056e-05
2735,0.0016473904158479061
2736,0.0002245055447661388
2737,-5.6123617354012717e-05
2738,-0.00038235137667443466
2739,-0.0012978860263641466
2740,-0.0006265811503136768
2741,0.0003612972299019001
2742,0.0005285023483893792
2743,-0.000488343727092626
2744,-5.152994103773838e-05
2745,0.00010488151945262185
2746,-8.981490848793369e-05
2747,-0.0014166731126117992
2748,0.00011616701197549437
2749,0.0005728943890941591
2750,7.341578540701169e-05
2751,0.00032313498881621157
2752,-5.205313672775344e-05
2753,-0.00035996423844171505
2754,0.0004538812600593023
2755,9.251072003864387e-05
2756,-0.00030310982193539987
2757,1.1623047441737747e-06
2758,0.0007697548225480468
2759,0.0011871135340862592
2760,-0.0023921235981202945
2761,5.616693639421391e-05
2762,0.0016969869919336356
2763,-0.0007505899159859447
2764,0.0002462593508354474
2765,-0.0006668098369671238
2766,9.528753171983164e-05
2767,-0.0011530314623782376
2768,-0.0005248788957989421
2769,3.9806601729027646e-05
2770,0.0008553867146438506
2771,0.0022268264546861302
2772,-7.193449354616529e-05
2773,-0.0007035125071383644
2774,0.0008891050922675745
2775,0.00020068009946881904
2776,-0.0003645175215729024
2777,-6.804377663451596e-05
2778,0.000498105335165179
2779,0.000904559362268696
2780,-0.0011301100100151124
2781,9.498101662474922e-05
2782,0.0006575381729343781
2783,0.00019896225293540207
2784,8.158231076594594e-05
2785,-0.00033913159100689875
2786,0.0009345329805212854
2787,0.0022964776810570414
2788,-0.00019332067238194824
2789,-9.672531716392439e-05
2790,0.0001221993045677249
2791,0.0009553367038164616
2792,-0.004491906435085935
