,elapass_ed_hybridper_inf
1068,-0.000710050177348303
1069,-0.00027152936057741483
1070,9.350611152661854e-06
1071,-0.0012589970369894909
1072,-3.831622728216083e-05
1073,-0.0005971893252408176
1074,0.00028958770853179053
1075,-6.203194102511448e-05
1076,-0.0001307431257065281
1077,-2.0118622315378096e-05
1078,-1.2363779142565716e-06
1079,-0.00024015808342241752
1080,-0.0004899997672417163
1081,0.00013836373781184896
1082,-0.0005843100845181518
1083,-0.002990677775148222
1084,-5.927158123432981e-07
1085,-0.00012017565921529432
1086,0.00025999784678617345
1087,0.0002470386988311987
1088,-0.0004302068492288566
1089,-0.0006892558494407209
1090,-0.001847040775947889
1091,-0.010702355652996513
1092,0.0012201058454239372
1093,0.0012315470856024413
1094,-0.002408932727412846
1095,0.0005137854747025196
1096,-0.0003563655690306628
1097,-8.853875445831787e-05
1098,-0.0002480297895415942
1099,-0.00016004164909352346
1100,-0.0003297953126788726
1101,7.207001959077386e-05
1102,0.00010623078496326318
1103,-0.0006032328237474764
1104,-0.0001390391870810464
1105,6.008837616969515e-06
1106,1.2918322974243516e-05
1107,-0.00014908694644654805
1108,-2.4212268053726952e-05
1109,0.00011894808754379085
1110,-1.331437334674338e-05
1111,0.00011823016043242488
1112,-0.0002964108291121288
1113,0.00012355946124522574
1114,6.887687882623778e-05
1115,0.00062727424110321
1116,-0.00010913659354610823
1117,-0.00013048539041112903
1118,0.0002973804722954184
1119,-0.00031066434213165107
1120,0.00011016972760940087
1121,-2.474021482857145e-05
1122,-7.553094137300805e-05
1123,2.4375791616468292e-05
1124,-0.00021885371330196068
1125,0.000181648950866773
1126,-0.00014372540156076647
1127,-0.00018203716815808123
1128,0.0009416706501414779
1129,-0.0005977678948181149
1130,4.21932207429508e-05
1131,0.002551380844072158
1132,-5.6189534444582957e-05
1133,-0.0003319306154529861
1134,0.00019162544295230286
1135,-0.0007740188512830189
1136,4.196556405770728e-05
1137,0.00040741066176655603
1138,9.220934516359394e-08
1139,0.0007171883771240038
1140,6.0149038084418265e-05
1141,-0.00010153432950382759
1142,-3.910700157998583e-05
1143,-3.5777381670531334e-05
1144,6.288646029359924e-05
1145,-6.548528033719776e-06
1146,5.56640927040245e-05
1147,0.0004548322357713111
1148,0.00022346238185219237
1149,-1.1719397631117857e-05
1150,-7.422478927767723e-05
1151,0.00012059887140622421
1152,-5.994060363943632e-05
1153,-0.00010502979510550497
1154,0.00013793034757670375
1155,-0.00048628368882980635
1156,-0.00013199253207831193
1157,-0.00019587617912471874
1158,-2.467427465487008e-05
1159,-0.0009921015715871327
1160,9.542508937011469e-05
1161,-9.414104213495888e-05
1162,3.7235113991707314e-05
1163,-1.3134208327003667e-05
1164,-9.302982453776453e-06
1165,-0.0004434875805060727
1166,1.5644425745051523e-05
1167,-0.00012618571677742033
1168,0.0003098859415014747
1169,-0.000518797983815346
1170,-2.8370749299409913e-06
1171,-0.00022615262255696347
1172,4.165718819934548e-05
1173,-4.877054310233235e-05
1174,6.92196958667328e-05
1175,-1.7311178633379238e-05
1176,-0.00035488780186367834
1177,3.432076940422679e-05
1178,0.00013333422367890307
1179,-5.805670400675849e-05
1180,2.998432736991575e-06
1181,2.5865077230884886e-05
1182,-4.9293078626558407e-05
1183,1.3657996642519782e-05
1184,-0.0005254309203279266
1185,-0.0001040212712949956
1186,0.00012729139295756636
1187,-0.0005343784688964359
1188,6.71793194587296e-05
1189,0.0001160405852886055
1190,-0.00018122949344526496
1191,0.00019897983786612084
1192,-0.00021141698314711835
1193,-6.659885118043924e-05
1194,-6.312830084719896e-05
1195,-0.0018471484750169197
1196,-2.8347391640719626e-05
1197,-1.928586711437613e-05
1198,1.8671247829021022e-05
1199,-0.00014227556042552007
1200,6.953794391656539e-05
1201,0.00020180951182356859
1202,-8.05283683086078e-05
1203,0.000734233968852926
1204,-0.0006500042097427
1205,0.0003604239932619434
1206,-0.00045363876142187593
1207,-0.002246397341508863
1208,-1.9179935964785277e-05
1209,6.435512684238541e-05
1210,-9.286630934086914e-05
1211,0.0002553054770377972
1212,0.0003935862008805298
1213,5.357968374137204e-05
1214,-0.0004634488210246764
1215,0.0006218892410602024
1216,1.3279428161292542e-06
1217,-5.1435669354561197e-05
1218,-2.9612467100131103e-06
1219,-0.00024610585976890217
1220,0.0016518937162531052
1221,-0.0005959396152663274
1222,-0.000715635561363847
1223,-2.2563707014515724e-05
1224,0.0002574155987640096
1225,-0.0003918136704874142
1226,0.0005299522949653718
1227,0.0005233679869444172
1228,-0.00016007420427113336
1229,1.1710448025234492e-05
1230,-2.752659556601304e-06
1231,-0.00010409431760845616
1232,9.114183409273767e-05
1233,-2.743215607847899e-06
1234,-1.7350463625846127e-05
1235,-5.91029609805501e-05
1236,0.0008388296312984796
1237,3.3387061550950884e-05
1238,-0.0002966608112695728
1239,-0.0002739271482649735
1240,-0.00022254639972111122
1241,3.126298678027549e-05
1242,-0.0005731248586328306
1243,-0.001842063254956093
1244,2.542326782600729e-05
1245,4.66864674533737e-06
1246,-9.457579435765483e-05
1247,-0.00017396658974140307
1248,-0.0004593848054848906
1249,1.034856970890277e-05
1250,-4.8542097632978955e-05
1251,-0.00017573178546512026
1252,4.29620699190946e-05
1253,6.0424450313009195e-05
1254,-6.90076023403367e-05
1255,-1.6085567976631706e-05
1256,0.00033066434783661123
1257,-1.2367768254837976e-05
1258,-3.592530425944051e-05
1259,8.21889930553424e-05
1260,0.00016684531470434474
1261,0.00016413750707494368
1262,-4.2852257983955287e-05
1263,-0.00016671712871347777
1264,-0.00013207410659337885
1265,-0.000498307664256553
1266,0.0006641425942288484
1267,0.00013606094905519025
1268,0.000307529938104471
1269,-2.233192389785106e-05
1270,5.764808048767347e-05
1271,0.000508253079350143
1272,0.0001339954910517395
1273,7.110093568634332e-06
1274,5.3626491225147904e-06
1275,0.00030580744152860026
1276,-9.232361573712254e-06
1277,-1.800742838875263e-06
1278,-5.074312826336173e-05
1279,7.84514405567675e-05
1280,9.002700136018736e-05
1281,-0.0009343595684410175
1282,0.0005641428261438845
1283,-0.0007954934092623822
1284,0.00040205251411550144
1285,-0.0020672622728628376
1286,0.002353602601277607
1287,0.0028686692303876277
1288,-0.0028656537285824397
1289,0.00033042802574740796
1290,0.0001543307389018207
1291,-0.005066591024533792
1292,-4.472252429074832e-05
1293,-0.0007493695269815102
1294,0.001390098069546048
1295,0.0050333810473809715
1296,0.0006064081651472265
1297,-0.00038461839292223043
1298,-0.0006646046836791905
1299,-0.001273364112001069
1300,0.0024775145460774264
1301,-0.000561538943866489
1302,-0.000289838194436133
1303,0.0014887882980315849
1304,-0.00017416046616486132
1305,-0.0013388965036591387
1306,0.001264756016786968
1307,-0.001096271635712425
1308,-0.0002851751192258328
1309,-0.0001289309409934239
1310,-7.077293015710357e-05
1311,-0.00010639902588432203
1312,2.680685458878137e-05
1313,0.00020657545551080588
1314,1.296185463372825e-05
1315,4.268076773890583e-05
1316,0.0003110429566742749
1317,-0.0004915570903986867
1318,-0.001515773770353694
1319,-0.00552082168215084
1320,2.430810459531343e-05
1321,-0.0001918357280918635
1322,0.00023882942630387065
1323,-0.00029185418391646954
1324,0.002619764401207868
1325,-0.004213867143970805
1326,-0.0005897850313306088
1327,-0.0061179487541050655
1328,-0.00186592716944357
1329,0.0006831673709580751
1330,-0.0005856239575664757
1331,-0.008896623677225485
1332,0.00013974450074763926
1333,-0.0035112460936266646
1334,-0.001206521611079363
1335,-0.012441123077820646
1336,-0.0015845347467365037
1337,0.00111812815174847
1338,-0.0006264384380337393
1339,-0.002784725832675003
1340,-0.0005227662991774426
1341,-0.003450155639438469
1342,0.0007870137573911278
1343,-0.00709316911541046
1344,0.004901620047193517
1345,-0.007737707103365905
1346,0.007212754677313701
1347,0.012903205821484184
1348,-1.2225728290050816e-05
1349,1.3027650597836454e-05
1350,-0.0001065453472410949
1351,0.00011471317384957335
1352,-0.0006467270236919082
1353,-0.00864081558615928
1354,0.002180304817934763
1355,-0.02361653389968803
1356,-0.0005356871378658815
1357,0.0006684971310525292
1358,-0.00013366944395912974
1359,-0.0007490025891709589
1360,-0.007621056488072226
1361,0.004837553595254388
1362,0.0012154759091233646
1363,-0.0072060369204450594
1364,0.0014221249110777856
1365,0.00026245529682847503
1366,-0.00019148411035550244
1367,0.00349335538600535
1368,-0.0002432560747691149
1369,-0.0003175865441348575
1370,7.51447865042327e-05
1371,-0.001056173494234312
1372,0.00027539067365120793
1373,-0.0010737201367120059
1374,8.012377258786874e-05
1375,-0.0031774385621481534
1376,0.00013466247680049
1377,7.101580330882603e-08
1378,-0.000186822838301934
1379,0.00032354526783259785
1380,0.0006098542895512728
1381,6.016814660833384e-05
1382,-5.70815995466435e-05
1383,0.001189310674729722
1384,-0.0014524071675684703
1385,0.000695976792350932
1386,0.0007784027564044686
1387,-0.00014810390499374193
1388,0.0005782083752921168
1389,6.398362561863582e-05
1390,-0.00014088404915543304
1391,0.002005029617357007
1392,0.0004062793874722163
1393,0.000852738005807086
1394,-0.002763102551828034
1395,-0.005867411191255712
1396,-0.0005326921420094397
1397,0.000715762718577016
1398,0.004412074209955658
1399,0.01640948782511502
1400,-2.1928466791806882e-06
1401,0.00010096394131869944
1402,-6.045693097373976e-05
1403,0.00023017585239778977
1404,-0.0012656184477103304
1405,0.0008727877995760464
1406,0.0008518159207379793
1407,0.0010031703196606372
1408,0.0001338478290840423
1409,0.00011264928462926017
1410,0.0007959973915832988
1411,0.0009888291768707
1412,0.0003223584262569729
1413,0.012124322452244431
1414,-0.0029799904482283633
1415,0.02641466914139318
1416,0.00016656720267337123
1417,1.4031572044352822e-05
1418,-5.559812946633113e-05
1419,0.0002981987864468624
1420,0.0003399377337378814
1421,-6.494382163367346e-05
1422,0.00030788091018547675
1423,0.00022630886371268434
1424,-0.00014774712165142946
1425,-0.00017349226921326005
1426,-0.00012842298037160985
1427,-0.0022699585377572037
1428,5.677870948149727e-05
1429,-7.044191957769817e-05
1430,-1.7834768678842253e-05
1431,0.000869409663251828
1432,-0.00924091520409552
1433,0.0007216732982941222
1434,0.007569891484081567
1435,-0.0032596468361509043
1436,0.0002556677052904675
1437,0.0002643341551002165
1438,0.0003047905563005115
1439,9.349598057644236e-05
1440,-0.0006015889502180797
1441,-0.001996983882904517
1442,0.0016694947409847498
1443,-0.004282101901518302
1444,0.003186932112547165
1445,-0.0023471671176088266
1446,1.3983853243915641e-05
1447,-0.005445225474953029
1448,-6.85913494688765e-06
1449,-6.795250573713361e-05
1450,-0.0005288891380399041
1451,-0.0013898489429435004
1452,1.3468809900358386e-05
1453,0.0028564778891307084
1454,-0.0045487572118623615
1455,-0.005499384482664127
1456,0.00021769939782475485
1457,-0.001073204825829617
1458,-6.564600485626724e-06
1459,0.0004114932958872416
1460,-1.8428404137434608e-05
1461,6.882898087337032e-05
1462,-7.880802099577841e-05
1463,0.00015987050588446659
1464,2.2646680894920304e-05
1465,0.0002478487443117721
1466,-0.00013785082626974492
1467,0.00035961566881275006
1468,-3.6947028144678676e-05
1469,0.0001314128167188361
1470,-0.00032929260278472233
1471,0.0002903513001721799
1472,-0.0018080771053699052
1473,3.9708351599680494e-07
1474,0.005218454628189783
1475,0.010092352483136346
1476,0.01021471135181958
1477,-0.020402668897355297
1478,-0.008763756407889749
1479,-0.061779960170949624
1480,0.0014124752579262325
1481,-0.000441990900990729
1482,-0.0002317392731534914
1483,6.922559415542903e-05
1484,-0.0003108269836573049
1485,0.003299898873076712
1486,-0.0010535439439014397
1487,0.005914147803010342
1488,0.0011873992101763106
1489,-0.001251909098092996
1490,-0.0016958226689982555
1491,-0.006434574053136477
1492,-0.0005270079854214811
1493,0.004032412313109438
1494,-0.010788703849595863
1495,-0.026350130448934615
1496,-0.00281465850080007
1497,-0.0012462575539708017
1498,-0.0025395617797813025
1499,-0.02090319437218096
1500,0.00027584202975609504
1501,0.00048086004534838726
1502,-0.00047905997222750737
1503,0.00032004319176517167
1504,-0.004258755254816195
1505,0.002102817166676798
1506,0.0033322844116236024
1507,0.004677610381635945
1508,-0.00010272958098002574
1509,-0.00012108072780216505
1510,0.00023988984359688312
1511,-0.0007357462907374728
1512,0.0013261050773604463
1513,0.00038449023552472323
1514,-0.0010939715565789715
1515,0.0016258878584446822
1516,-5.8197898628269574e-05
1517,0.0016725367542158667
1518,-0.0006274140587410584
1519,0.0022675199444601233
1520,-0.0020844949768125134
1521,-4.631681712195435e-05
1522,0.0008699041530319297
1523,0.00048094059376074404
1524,0.001128876555891054
1525,0.0009653464243589462
1526,-0.0011195355527943336
1527,0.00258343642137605
1528,0.0011434883278058927
1529,7.907250481432931e-05
1530,-0.0017738025291556244
1531,0.0024301743419828884
1532,-0.0031408500456266116
1533,0.0026368529143507126
1534,0.0019773836584713344
1535,0.002909266273663927
1536,-0.0037892426832427098
1537,0.00138219971217045
1538,0.003961180027284367
1539,-0.002013495172555967
1540,0.000966252727627637
1541,0.0038390518600779616
1542,-0.002098193245459827
1543,0.0017754879025049424
1544,-0.008208258008740409
1545,0.0004900994483757417
1546,-0.0006549631539640899
1547,-0.010070707512307
1548,-0.006392929287361749
1549,-0.019390139205339794
1550,0.007833444305700033
1551,-0.0583123754028657
1552,0.007265558538825768
1553,2.9625186652310746e-05
1554,-0.007914722710745756
1555,-0.0035577533945768194
1556,0.018101288294902148
1557,-0.007538082473528103
1558,-0.004841065605204794
1559,0.01812051393710248
1560,0.001707629194251465
1561,-0.002979756644283921
1562,-0.0006721313815943808
1563,-0.0044554966255913545
1564,9.523496393186735e-05
1565,1.8584237500260046e-05
1566,-0.0002381580193993667
1567,0.0007010290895536471
1568,-0.0009150236581906007
1569,0.0013461079589097604
1570,0.00042746654629540045
1571,0.003309232875640308
1572,0.0002563299738156679
1573,2.9875664165425068e-05
1574,-0.0003446448718715248
1575,-0.00040786471711622976
1576,0.00034528821530179475
1577,-0.0011490822554321377
1578,-0.0004700718778219263
1579,-0.0012724929413825245
1580,-0.003122522869555551
1581,0.0005339321245683597
1582,-5.010945417350081e-05
1583,-0.0051978285293163284
1584,-2.0800673639675513e-05
1585,9.572368841862974e-05
1586,1.8929992948090258e-05
1587,0.0003706283091256045
1588,0.0039742097961582585
1589,0.004505987526782468
1590,-0.0007973127907144666
1591,0.023751031907694984
1592,-0.0009065448063004416
1593,-6.10627662544411e-05
1594,0.0002965620309328516
1595,-0.0012110589885936268
1596,0.0010268106739052798
1597,-0.0005112491213520227
1598,0.0004084958034750269
1599,0.004464938424255631
1600,0.0006820402148591128
1601,-4.80681043197976e-05
1602,-0.0010890357437054415
1603,-0.00011211437832904584
1604,-0.000816474697129705
1605,-0.0073017797376741505
1606,0.005048537823063536
1607,-0.010925779401620497
1608,-0.011540662839920134
1609,-0.0066849744094986275
1610,0.01469170961156622
1611,-0.0033877596743942945
1612,-0.0010259242167288008
1613,0.00107361506492011
1614,-0.0007634473769921189
1615,-0.0014757149408180052
1616,0.0021366577071084466
1617,-4.27006854465629e-05
1618,0.003216132352068879
1619,0.011727282449439031
1620,-0.0027927006649127095
1621,0.002374041275006829
1622,0.002102910202665068
1623,0.0035945043673643
1624,0.0021178811948508384
1625,0.0022834333507530833
1626,-0.0040069976603543155
1627,0.0025230951072001983
1628,0.0007428284078289118
1629,-2.578221322374927e-05
1630,0.0006803683203050006
1631,0.004217966580179579
1632,0.0024936374213482917
1633,-0.0029847547415493094
1634,0.003260652142096326
1635,0.007977742206048882
1636,-0.001232655638307252
1637,-0.0006477879863990438
1638,0.0010157012478299115
1639,-0.004086554363265714
1640,-0.01929510344390437
1641,0.011336804907943362
1642,-0.0008691849496592398
1643,-0.0274020280360994
1644,0.004447626667606301
1645,0.0018721718330916186
1646,-0.0015066175456392933
1647,0.01397293555180006
1648,-0.0047269185996130164
1649,-0.002729717451485048
1650,0.006573397065848317
1651,-0.0017901804186476636
1652,0.00899050263015716
1653,0.001720840615944
1654,-0.00706599584320273
1655,0.016755313634971902
1656,-0.0005479755271162218
1657,0.003019440642527318
1658,-0.002737361368925751
1659,-0.0006984661038981304
1660,0.00019197043583874389
1661,-0.00023871584982872017
1662,-0.00016394511100944014
1663,7.294031808670013e-05
1664,-0.000861652350479139
1665,-0.00021959687572883706
1666,0.00042146534175630163
1667,-0.0013410925257205317
1668,0.00010987255616959398
1669,0.0010091195586816024
1670,-0.0007786621148290339
1671,0.001695826024455632
1672,0.00014831869033774962
1673,-0.0016925738036246704
1674,0.0003416085968748206
1675,-0.0016344394083500423
1676,4.798049569994039e-05
1677,-3.5209655354845984e-06
1678,4.781532385740831e-05
1679,0.0002808482788862774
1680,0.00030887519184671897
1681,5.532471881908389e-05
1682,-0.00022285079531612591
1683,-0.0010293462795673471
1684,-0.0008424993245157996
1685,-0.0004942751403707942
1686,-0.0006154444410638236
1687,-0.005397400545047139
1688,0.0003148211071446048
1689,-0.0007491315223122833
1690,-9.595633100019533e-05
1691,-0.00026843360360324806
1692,-0.00017091236862966505
1693,0.00012181805855272811
1694,9.235077807507336e-05
1695,-0.0001760345224287049
1696,0.004638670640623294
1697,-0.00970891340875146
1698,0.002314079131197677
1699,-0.008112686290203128
1700,-0.00027860188137259737
1701,-0.004154564497369536
1702,0.0002990427064711849
1703,-0.011027900954140383
1704,0.0001861769145459578
1705,-0.00010721574857118754
1706,-3.8188716570406616e-05
1707,-0.0005932590615820802
1708,0.00019876662911684313
1709,-0.0002651541255048903
1710,7.735647043818054e-05
1711,0.001632738346970736
1712,5.441330314950109e-05
1713,8.758046076843636e-06
1714,-0.0002454966750274438
1715,-0.00024022148075445696
1716,-0.0009355325236183363
1717,0.00045108313270906885
1718,0.0012208816540490689
1719,0.00613508991139886
1720,-0.0003795882803528861
1721,0.004003852320977517
1722,-0.001391816131673247
1723,0.005814061049977168
1724,0.00021751350880395433
1725,-0.0018818478812321006
1726,0.0001492232541039396
1727,-0.0044289058312097455
1728,0.0006115078923217293
1729,-0.0011332070726471702
1730,0.0005599503498015249
1731,0.0016028452506591066
1732,0.00018740945361637922
1733,4.3673261047460036e-05
1734,-0.00034259005987143445
1735,-0.00046004767738538037
1736,-0.001358043519556836
1737,0.002679779189921134
1738,0.0015306065960371221
1739,0.008456179738866032
1740,-3.558689278112467e-05
1741,6.378026486292577e-05
1742,0.0001360833792993259
1743,-0.0001662760033243399
1744,-0.0020737111686805793
1745,0.0022554326154951045
1746,0.0028308921853506305
1747,0.00944734944667038
1748,0.0001157828271608046
1749,0.002268324138463316
1750,0.0023101562119316387
1751,0.015183541067569244
1752,0.0006625864515914192
1753,-0.0021092797820333976
1754,-4.289265194041214e-05
1755,-0.004613020519661769
1756,0.0016591748870541396
1757,-0.0020964595532132054
1758,4.058940985406904e-05
1759,0.00014236807405861634
1760,0.0002427172502700334
1761,5.876046779859638e-08
1762,-2.695686652585477e-05
1763,0.0001229139547456309
1764,-0.00015751130496014968
1765,3.432867194886384e-05
1766,0.00011862110957345146
1767,0.000153058920984993
1768,-0.002433105288027681
1769,0.00300971545318013
1770,-0.0008976374590003295
1771,-0.0028752962153985803
1772,-0.0021228115438883307
1773,-0.005578969895611632
1774,-0.00010509818635002908
1775,-0.02292686653474764
1776,-0.0008010626328132463
1777,-0.0012774885675813177
1778,-0.0018163962582068243
1779,-0.014591005320559663
1780,-0.0007706758403002339
1781,1.2275138513753934e-06
1782,0.00013505672858013
1783,-0.00010057501692152875
1784,-7.500464958651311e-05
1785,-9.059511813478689e-05
1786,0.00032638222532629767
1787,4.176989184464636e-05
1788,-0.00038543455292887205
1789,0.00032014392422957075
1790,0.001975129779918595
1791,0.005712247509184925
1792,0.0007137027767903768
1793,-0.0003736441296621317
1794,-0.0003261996096392747
1795,0.0009098045543366861
1796,-0.0005201681580035512
1797,-0.000822227934819264
1798,0.0005502327373946906
1799,-0.0023153624190008024
1800,3.9595626529391725e-05
1801,-9.365164726890521e-05
1802,-9.66836862072465e-05
1803,7.209961226761075e-05
1804,0.0001438065252898061
1805,1.1114247983563785e-05
1806,1.0672637688368971e-05
1807,0.0005777696051814785
1808,-0.0005782720912960448
1809,0.00048157080891659426
1810,0.0003105746119288826
1811,0.0028423876028353984
1812,0.000348832124976543
1813,-3.5908340756868586e-05
1814,-5.7864026059318935e-05
1815,0.0005687063932051604
1816,7.832086453148528e-06
1817,-1.3106964752026518e-05
1818,0.00011410653251769988
1819,5.709745932399651e-05
1820,-9.850528723781076e-05
1821,0.00015621193617727612
1822,-2.5010587360013717e-05
1823,0.0008027384860193705
1824,-0.0007198377389224541
1825,-0.0024013571910944053
1826,0.003567813287246143
1827,0.0028232917865812462
1828,-0.0012407842030991
1829,-0.00018334507408264357
1830,0.0016050268970168456
1831,0.00010824787617319758
1832,-7.953105553217244e-06
1833,1.5204920947281899e-05
1834,0.00017869548662275927
1835,4.82948159565898e-05
1836,-1.1643694362882467e-05
1837,7.721745001361635e-05
1838,-4.876421371747087e-05
1839,0.00042979228580492505
1840,0.0001813573357772415
1841,-1.0582978378147122e-05
1842,0.00022266942719578468
1843,0.000872891452826455
1844,0.00017365586111643206
1845,-2.9613673568724718e-06
1846,-2.1634108176982075e-05
1847,-5.645240037509062e-05
1848,-0.0009426942235701768
1849,-0.0003243331101696212
1850,0.00016568752469371114
1851,-0.004011710103789067
1852,0.00019275806283133374
1853,6.099661891727332e-05
1854,8.678280560296452e-05
1855,0.0009097558937584472
1856,0.00047528696551109604
1857,-4.1726073265014356e-05
1858,0.00011237006334704577
1859,0.0010660582303101142
1860,-0.000252667581555617
1861,-0.00042734344191559717
1862,0.0005887704003774393
1863,-0.0008387729549772726
1864,-5.1640596347719965e-05
1865,1.9583723478436023e-05
1866,-0.00011374622562700961
1867,0.0003655311993799563
1868,-1.8637061145287944e-05
1869,0.00011550213474059084
1870,-0.00022260848885741612
1871,-0.0002894492802285716
1872,-0.0005425391747711773
1873,0.00043699566841441786
1874,5.2695420338096005e-05
1875,-0.0017353370717820623
1876,4.433745656545108e-05
1877,1.2841962065594846e-05
1878,0.0002041441938003435
1879,0.0009643709148586205
1880,-0.0008087769228002383
1881,1.2021388048858228e-05
1882,2.261509680654287e-06
1883,-0.0030287920606407556
1884,0.0009496517787954076
1885,-0.00010306840593518256
1886,-0.0002624574964954783
1887,0.0019947419999904606
1888,-0.0018209214847363907
1889,-0.005017045335138791
1890,0.0033616977566454276
1891,-0.009998056379474424
1892,-5.462605805483671e-05
1893,1.7889055329858833e-05
1894,-0.00012247582446712818
1895,-0.00025337655193585003
1896,-0.00014239787878758374
1897,4.940111018276016e-05
1898,9.78972428728111e-05
1899,0.0006166720354481133
1900,-0.000596451210716191
1901,5.500596219936964e-05
1902,-5.535833397606069e-05
1903,0.0006075705272173034
1904,0.002103313826927195
1905,-0.0005752907306355486
1906,-0.0016285937617094208
1907,9.590515827477122e-05
1908,0.0028958794020062574
1909,0.0015373884892301143
1910,-0.0029205576362080618
1911,0.0051963737718416685
1912,0.0029406326643075576
1913,0.0030277766538144347
1914,-0.005298010346563197
1915,0.0010953270579642
1916,-3.398175154068498e-05
1917,3.697709503950927e-05
1918,0.0003319948063917135
1919,0.0001611230121140393
1920,-0.0012290899498412864
1921,0.0010014180589545476
1922,-0.00020812376093868064
1923,-0.0008714514668635159
1924,0.0019110391634852347
1925,-0.00034437683184372695
1926,-0.0033998813701189732
1927,-0.007176319434047337
1928,-0.000466745427812564
1929,-0.00010461838544917134
1930,0.0007216875414549677
1931,0.00047064810188506706
1932,0.005853259343029457
1933,-0.006555809561093204
1934,0.0007475058668766211
1935,0.0021787776083890195
1936,-0.008081325772622862
1937,0.0049587707678657375
1938,-0.0035652811983762104
1939,-0.02320322492417682
1940,0.00483765392242968
1941,-0.0033631698693423724
1942,-0.0002615795012556149
1943,0.0075095741425657385
1944,-4.617913898772541e-05
1945,6.852647288562369e-05
1946,-1.687008063211555e-05
1947,3.417866789174489e-05
1948,-0.0032369736960163003
1949,0.0013550723136625988
1950,0.0036513640273594114
1951,0.004639604084385892
1952,0.00748425446604191
1953,-0.005457736422054449
1954,-3.991889933535852e-05
1955,0.00302819994208395
1956,-0.0006070613769865678
1957,-8.46172737082776e-05
1958,-1.0583128754593454e-05
1959,-0.0018507613831322987
1960,9.039804930561571e-05
1961,4.561808218529026e-05
1962,-0.0009857913334631733
1963,-0.00028280344328040553
1964,9.116130526016777e-05
1965,-3.4925996995668993e-06
1966,-7.235703555517679e-05
1967,0.00011003519126245173
1968,7.226715954089999e-05
1969,4.569882822293377e-05
1970,-0.00024470113561472355
1971,-0.0001575585399773447
1972,0.0008074229880836578
1973,-0.00025326293736335396
1974,-0.00017265082974248983
1975,0.0010303053847310183
1976,-0.0006834221175269354
1977,6.207817731303163e-05
1978,5.480226019176303e-05
1979,-0.0008028838654353145
1980,5.242687105053808e-05
1981,8.170355056162985e-06
1982,-4.90690114101081e-06
1983,0.00011531995451794529
1984,0.00015446581148461936
1985,-3.6869274200127856e-05
1986,-0.00039645281496140965
1987,-0.0008280643606702764
1988,-0.00013793810013606878
1989,4.903142631446321e-05
1990,-1.941527017132789e-06
1991,-0.00015909126887485062
1992,-1.2439103848398106e-05
1993,-4.5574433094547206e-05
1994,-7.492804951496844e-05
1995,-0.0004785981358193194
1996,-2.7677565679341083e-05
1997,-4.206763226395265e-05
1998,-4.505805755967948e-05
1999,-0.0003927765085366689
2000,0.0002799399149962851
2001,-0.0006347327534288285
2002,0.0012673311672619719
2003,0.0018129409292046703
2004,-6.147754392779562e-06
2005,2.3311923603037384e-05
2006,-5.316754736825386e-06
2007,-5.6034788335261205e-05
2008,5.297785053705443e-05
2009,-0.00031966853307358663
2010,-3.7335394510487186e-05
2011,-0.002644235806134875
2012,0.004426430275848554
2013,0.00013092302388487522
2014,-0.004028462717796483
2015,0.0013592823279386978
2016,-0.00010245641878614968
2017,-0.0006384694670655157
2018,-6.868196346132293e-05
2019,-0.0020561524557531205
2020,3.041189398839699e-05
2021,-1.0591193137530746e-05
2022,-7.480408055087292e-05
2023,-0.00019221014049041992
2024,0.006683203775729145
2025,0.003478609618447087
2026,-0.005332795957224732
2027,0.008219383047497518
2028,0.0017962176624595353
2029,-0.0007011405789940722
2030,-0.0006536844941911287
2031,0.0006831625332922151
2032,0.00042137095185839317
2033,2.364337490108719e-05
2034,-0.0006643976573199763
2035,-1.5101104697568376e-05
2036,4.0340217925317416e-05
2037,5.929771615334486e-05
2038,3.200215103665511e-05
2039,0.00044623759061492225
2040,0.0010084914474846108
2041,-1.5157092404937362e-05
2042,-0.0002323697684430349
2043,0.00041844434345270765
2044,-0.0006419905358543724
2045,0.005852748162866616
2046,-0.007140343159804362
2047,-0.0036157060335426294
2048,-0.0003372485779989641
2049,0.00023914933939411413
2050,3.3889599494659095e-05
2051,6.312910554238891e-05
2052,3.296052659121249e-05
2053,0.00013226092970248352
2054,-0.0001881919334737494
2055,0.001723422487472105
2056,0.0024170267963961965
2057,0.0020527562781491662
2058,-0.0038943832523303354
2059,-0.00025464256805238065
2060,0.0002493696834087378
2061,-0.0003136345080977719
2062,-1.3977887859661026e-05
2063,-0.00078558025058427
2064,7.332755551300491e-05
2065,0.0036294452634754028
2066,-0.002154980025487988
2067,0.004982920953524669
2068,-0.0019896520934735073
2069,0.00048012956504750074
2070,0.0018847347335628952
2071,-2.974238943764729e-05
2072,0.00015999589686926388
2073,-0.00037881398789975796
2074,2.3684403182797812e-05
2075,-0.00019817837984683397
2076,-0.00011240335035451892
2077,7.717446201873651e-06
2078,1.2030313093054102e-05
2079,-0.0001489731668816278
2080,0.00035535162358304605
2081,-9.163813186069611e-05
2082,3.679498534152897e-05
2083,0.0008474680363039601
2084,8.484245724189601e-06
2085,-7.167493994811849e-05
2086,0.00025710586880500866
2087,2.404606861003645e-05
2088,-5.947907930008912e-05
2089,-3.2824901575473745e-05
2090,-0.0001822899637706293
2091,-0.0011616982073343813
