,drop_wi_virtual
2041,-1.1857510294843496e-05
2042,-9.133266510777774e-06
2043,4.334747525769369e-05
2044,6.074801105780088e-05
2045,0.00030017315088742
2046,-0.0005219953346512505
2047,0.00022008985693236876
2048,-0.00019432783038693418
2049,0.00018509641239624453
2050,-1.2254063576388726e-05
2051,-6.363801979297858e-05
2052,-5.886449923518614e-05
2053,-3.090730668858675e-05
2054,-0.00041758413666731004
2055,-5.302574227611567e-06
2056,-3.23996496202767e-05
2057,-4.1327209889543624e-05
2058,-0.0002046020414978481
2059,-0.00018400703502021787
2060,-0.00010175401973995814
2061,4.8983330104734436e-05
2062,5.845625393476296e-06
2063,-9.324297163309672e-05
2064,-1.31791997467647e-06
2065,-6.956307894825234e-07
2066,-1.6257734833520097e-05
2067,-3.27523305938222e-05
2068,2.9674153064237596e-05
2069,3.950369081933647e-06
2070,5.1956161815024e-05
2071,-2.372939114824234e-05
2072,0.00023697343913633607
2073,2.2456203350740465e-05
2074,7.364124027428133e-05
2075,-0.00010399636510632279
2076,0.00019253564703474327
2077,0.0002121506880535505
2078,-0.0003765800002729926
2079,0.0011031664209658766
2080,0.0007210518847774878
2081,0.00018720747479910698
2082,-0.0003682864701581171
2083,0.0013667831163686537
2084,0.00015168505553363426
2085,0.00020233393247018528
2086,-1.5409477753039655e-05
2087,0.00040266260928719267
2088,-2.3039947879498366e-05
2089,-7.90392115187987e-06
2090,-2.9727530468067007e-05
2091,-0.00017367645855221215
2092,3.098616381027283e-06
2093,-4.38229814060605e-05
2094,3.631368442272606e-05
2095,7.50917306471132e-05
2096,0.0006823245035974807
2097,0.00030813968910255917
2098,-0.0011219168364381092
2099,-0.0004986846895808138
2100,0.0009759755413246317
2101,0.0005374046541672709
2102,-0.0012569397168398623
2103,0.0011029536660914186
2104,1.1884931373932564e-05
2105,2.1586327793953564e-05
2106,-4.963769190402589e-05
2107,-3.982792221661799e-05
2108,0.00015566005662129688
2109,7.542835351069996e-05
2110,-0.00012311732326100846
2111,0.00018537657735551922
2112,0.0003818256376480103
2113,0.0006002525426076311
2114,-0.0002453006668329604
2115,0.001532134113682659
2116,-6.944863704324441e-05
2117,0.00010451523176562366
2118,-0.00010915834695069597
2119,0.0003270347268841975
2120,-0.0005566865306323841
2121,-9.053245809569238e-05
2122,2.5382195314061316e-05
2123,-0.0005673268735083769
2124,0.0005375999327313926
2125,0.0001512893961388287
2126,-0.0002780081538553555
2127,0.00134595088002905
2128,-0.0002630503691184876
2129,0.00021210230796426285
2130,-0.00044137339147048776
2131,-0.0015524066713232482
2132,-7.945960646791328e-05
2133,2.3921891005690656e-05
2134,3.339936420762837e-05
2135,2.9281786786436196e-05
2136,1.822421533757831e-05
2137,2.6922229241531164e-05
2138,-4.575449710107686e-05
2139,2.120767425817079e-05
2140,4.614151106351957e-05
2141,4.472037312630884e-05
2142,-0.00013083894612072122
2143,-3.001657860960614e-05
2144,0.001218249507378541
2145,0.0008937564362229826
2146,-0.001374489679533247
2147,0.0025509030439377885
2148,0.0004373483146905937
2149,0.0003837777365448448
2150,-3.450022901046545e-05
2151,0.0028224175937380776
2152,0.000532068264855134
2153,0.0012113574723485875
2154,-0.0014246393059102695
2155,0.0012604195055467247
2156,0.0002924888189076042
2157,-0.0001670670673334227
2158,-0.00010345610079901525
2159,-0.0001910578826143385
2160,0.00025018773992597473
2161,9.026610144221474e-06
2162,-4.483602863366494e-05
2163,0.000566029195655881
2164,-7.041389589842574e-05
2165,-5.450998993783564e-05
2166,1.1490255121002017e-05
2167,6.647732397777044e-05
2168,7.8730536170579e-06
2169,9.433221320831515e-06
2170,-7.66697887730954e-06
2171,-4.565280626563554e-05
2172,-4.120603372924126e-06
2173,-1.0748351423259465e-05
2174,-3.756407183138185e-06
2175,-7.948687893834542e-06
2176,-1.3173820691081179e-05
2177,1.2283079564422236e-06
2178,-2.3632601439766364e-05
2179,-3.4377005321450446e-06
2180,1.57502916116315e-05
2181,8.805962786189859e-06
2182,6.495914130300113e-06
2183,2.0523316320344833e-05
2184,-1.0847397860944024e-05
2185,7.311972262367672e-06
2186,1.275619975594156e-06
2187,-1.4235707573671826e-06
2188,4.3382471112847544e-05
2189,-2.318871591328958e-05
2190,6.497701534114343e-05
2191,0.00036014683873753525
2192,2.9800386037604694e-06
2193,1.1238137250809703e-06
2194,-1.970319897009982e-05
2195,4.873228729854953e-07
2196,-6.374275506724796e-06
2197,5.071119611583205e-06
2198,-2.079162324923041e-05
2199,3.996593538730411e-06
2200,0.0001485731892762332
2201,0.00012157351286491592
2202,-0.00022768971854322115
2203,0.0002354839140033394
2204,0.0004447482957054666
2205,0.0002666501205287875
2206,-0.00012701223984288378
2207,0.0007071716091952017
2208,4.3867033728409285e-05
2209,0.0004182652478632242
2210,-7.555791644881832e-05
2211,0.0010808285730649562
2212,-0.00018257406225750673
2213,-0.00042854217428601104
2214,0.00012217912921291498
2215,-0.0007018161887662336
2216,0.00043632739774572717
2217,0.0005315001920717338
2218,-8.964344774042447e-05
2219,0.0030968570845936252
2220,2.4291315606614666e-05
2221,-4.220423097817817e-05
2222,-5.739439443375402e-05
2223,-0.00015951419562060295
2224,-0.00034773039016737625
2225,0.0001742358874990492
2226,0.0009172836583418033
2227,0.002335751151469693
2228,-1.6819673457988151e-06
2229,4.281776436893711e-06
2230,-2.372836735922676e-05
2231,-1.8341627770752048e-06
2232,8.861271383288523e-05
2233,-4.000606706663932e-05
2234,-0.0003413786351291229
2235,-0.0009071829310493811
2236,-1.8959436991947208e-05
2237,-6.094451137850031e-05
2238,-0.00022719659870012204
2239,-0.0005937909966684191
2240,0.00022650760676799065
2241,0.0003787337912142717
2242,-0.0005130363936125562
2243,0.0011880614149153165
2244,0.0010316314415383578
2245,0.00030679954922727625
2246,-0.0014744152695262706
2247,0.0002314982261675134
2248,5.720914320061325e-05
2249,-5.0061561301502816e-05
2250,2.6371249316329892e-05
2251,-9.403720460451708e-05
2252,-1.9092652868716306e-05
2253,3.608033886049823e-05
2254,2.5523626013370044e-05
2255,-2.0067120190832353e-05
2256,-3.5863021171242804e-05
2257,4.675280281331759e-06
2258,2.7148147854834263e-05
2259,7.513228487724432e-05
2260,3.654267649318108e-05
2261,-5.847140612972335e-06
2262,-4.2013636698411244e-05
2263,6.0163252553346766e-05
2264,-0.00037667937369882806
2265,0.00010493492113794223
2266,0.0004436606757612648
2267,0.001109542231255961
2268,-4.7874553924998565e-05
2269,-3.384192819137811e-06
2270,-2.387599598406848e-05
2271,-6.018094130662405e-05
2272,-4.117861173699154e-05
2273,3.366768597770433e-05
2274,2.2337850764392345e-05
2275,-0.00010628955689053584
2276,3.422909058615732e-05
2277,-1.0236565658420586e-05
2278,-0.0001188244334931989
2279,0.00011432619832973553
2280,-0.00011737467016099262
2281,-8.351158637390378e-06
2282,2.6496887023048452e-05
2283,1.59598772400423e-05
2284,-5.1345216576874263e-05
2285,-8.149646310028499e-06
2286,-4.774210073414675e-06
2287,-0.0001882369262127443
2288,4.157986079849079e-06
2289,9.423059096737198e-06
2290,-1.4942562931171363e-05
2291,-1.3721812054087631e-06
2292,8.121837123555549e-07
2293,1.8855113175507862e-06
2294,9.09994493754234e-05
2295,8.922534628086512e-05
2296,4.641173989995687e-06
2297,9.850817778773112e-06
2298,6.751809707246399e-06
2299,2.1861707364129435e-06
2300,-9.248194282148684e-07
2301,-1.3346046943649882e-05
2302,-0.00010760007266033084
2303,-0.00013059021631289902
2304,-0.0001336173414039114
2305,0.0001447697906960036
2306,0.00014280309502152615
2307,-0.0002253408492864537
2308,8.027318022737012e-05
2309,-1.0661647771679983e-07
2310,-9.163505574509314e-06
2311,3.755537630995263e-05
2312,-8.10783542883954e-06
2313,-3.583159132715147e-05
2314,-1.7438303193159155e-05
2315,-1.9403822812620056e-06
2316,-0.00011734024520967299
2317,5.532288802270781e-05
2318,8.204221624705792e-05
2319,6.415322193400002e-05
2320,3.621886404563273e-05
2321,-9.589165607723848e-06
2322,6.935439367183361e-06
2323,3.5193169927398487e-06
2324,8.009467051414739e-05
2325,0.0001483662472233331
2326,5.844061292054347e-05
2327,0.00012861250688676838
2328,2.9267669939568335e-06
2329,-1.2645029084101376e-05
2330,6.337892457104988e-05
2331,-8.68501275175674e-05
2332,-0.0007737363706369562
2333,-0.0008857352283449809
2334,0.001155490544839651
2335,-0.002470250223838157
2336,1.315581441899667e-05
2337,-0.00021227803283265103
2338,0.0008236772133765544
2339,0.0015819495290560642
2340,-0.00044715565504388087
2341,-0.00012566751203229866
2342,0.0007945732548554787
2343,0.00048237323024700795
2344,-0.00011252848701395453
2345,-0.00015394584559394182
2346,-0.00047836951098357856
2347,5.256476194878881e-06
2348,8.420219151620752e-05
2349,-8.62427341359441e-06
2350,-0.0001455431186275157
2351,-0.00037385664415448853
2352,-0.00012061258061460043
2353,6.406533780684378e-07
2354,-0.00022258866300379153
2355,-0.0010503747964589374
2356,-3.895862494943601e-06
2357,8.117328597455874e-06
2358,-6.121322548696747e-06
2359,3.9892564742981766e-05
2360,3.2424941491039328e-06
2361,9.81408824611598e-07
2362,-9.23103628740541e-06
2363,-1.0804883525086814e-05
2364,-2.2899356195327047e-05
2365,8.601964629073843e-05
2366,-2.988854081179233e-05
2367,-1.8615642261693184e-05
2368,2.6545260840421806e-05
2369,-8.569338472483279e-06
2370,2.413494180668276e-05
2371,-1.4935271145659677e-05
2372,5.3025310061434774e-05
2373,0.00012052591106512036
2374,-4.47370565047185e-05
2375,0.0004735899572169132
2376,3.6332876758005136e-05
2377,6.545237906567845e-07
2378,1.290443229406239e-05
2379,1.1696745465509063e-05
2380,3.3901692585601364e-06
2381,7.761497604943018e-06
2382,-1.3471311512532559e-06
2383,4.024118144442063e-06
2384,-0.00012655892014842542
2385,-0.0001891585302928948
2386,0.0004302854215713362
2387,0.0003512266596867933
2388,4.547203320330763e-05
2389,1.5163066542547462e-06
2390,-8.57293374756326e-06
2391,1.4366778708767313e-05
2392,-4.999245304841675e-06
2393,0.0001512598622293714
2394,1.554046195451985e-05
2395,0.00017676899672970122
2396,-1.425039469773899e-05
2397,-2.60022609284927e-07
2398,3.0756149866531846e-07
2399,-5.961951662212083e-05
2400,9.757758195920344e-06
2401,3.446555637563318e-05
2402,-1.878105188185487e-05
2403,-8.364593772142767e-06
2404,-0.0001060263198073386
2405,3.744677138435167e-05
2406,3.90983773141302e-05
2407,-3.694219957198145e-05
2408,6.333711850078585e-06
2409,6.515010642351141e-06
2410,-3.396159187056067e-05
2411,-6.443148290904743e-07
2412,0.00020805617500266308
2413,0.00022502301171770228
2414,-0.00014624703963228135
2415,0.0014463200848804448
2416,-1.7818868357277053e-05
2417,-1.2790010149105522e-05
2418,-3.70971355164067e-07
2419,1.7696002694658947e-05
2420,1.2023857301390962e-06
2421,-1.953868563894993e-06
2422,5.602362718702078e-06
2423,-9.479726640637784e-08
2424,-0.00019206068300883883
2425,-6.37079277999357e-05
2426,9.7289714403562e-05
2427,-0.00028097324767930194
2428,2.5818564675323023e-05
2429,6.593472048326247e-07
2430,1.450767968593151e-05
2431,9.421801205653063e-05
2432,-3.127017600503874e-05
2433,-5.85669730868851e-05
2434,0.0001391395728605573
2435,0.00022632970364461232
2436,-6.07746520506059e-06
2437,-3.160062876242564e-05
2438,-2.6226318905939886e-06
2439,-4.116981122303113e-05
2440,-8.174902255189002e-07
2441,3.784092972224121e-06
2442,-1.849473025707986e-05
2443,-5.63888011985909e-06
2444,1.5589175063413553e-06
2445,-4.796923168414204e-06
2446,3.447958425863782e-07
2447,-1.129755068446716e-06
2448,-1.704821518758437e-05
2449,-4.728617869848709e-06
2450,2.8420748860806985e-05
2451,4.5431096189814224e-05
2452,-0.00035425058456183917
2453,-0.0003238292750100093
2454,0.00062377119580727
2455,-0.0002764402909580772
2456,5.269784313790589e-06
2457,7.677422828274178e-06
2458,-7.650937797990471e-05
2459,-0.0001305542218241305
2460,-8.770023887256232e-06
2461,-8.39279924640284e-06
2462,9.29542430847449e-05
2463,3.0445294003724307e-05
2464,-0.00019004183171009736
2465,-9.209856388710771e-05
2466,0.00039885065730681533
2467,-0.0002287807404964489
2468,-0.0005427165734785895
2469,-0.00043978165295775957
2470,0.0005838740939439999
2471,-0.0013558288459983548
2472,-7.931379170556532e-06
2473,-1.762279174596678e-05
2474,8.849130367006467e-05
2475,2.5725796950478804e-05
2476,-6.051060544884876e-06
2477,7.944108087092132e-06
2478,-4.7039296081595136e-05
2479,9.153889602088331e-06
2480,1.2313716345710103e-05
2481,-2.2159317623556683e-06
2482,7.922945609674864e-05
2483,4.874707536553629e-06
2484,0.0004042644952715046
2485,0.00010213281152865235
2486,7.613932501876403e-05
2487,-2.1987394732330045e-07
2488,-0.00015990433457887407
2489,0.00035395170165952733
2490,-0.0004144533608732665
2491,-0.0008587286389050524
2492,1.2776151114746477e-05
2493,1.6165294036601543e-05
2494,4.884633248633197e-05
2495,5.483215422227045e-06
2496,0.00010854890373566773
2497,8.374258295551779e-05
2498,6.530517034273356e-05
2499,0.00013221140894136105
2500,0.0002642650251400575
2501,3.458242622610795e-05
2502,-9.813468490180391e-05
2503,0.00030741007088218645
2504,8.153780412550817e-07
2505,3.2530384256292967e-06
2506,-3.128186615065747e-05
2507,3.281404061777287e-05
2508,4.0405907571868614e-05
2509,-1.6683778757781947e-06
2510,5.625221084981136e-06
2511,1.4904689231635235e-05
2512,4.8798969293176e-06
2513,1.0572979796365589e-05
2514,4.425291926456269e-06
2515,2.1631812462593283e-06
2516,-8.964969678872946e-06
2517,9.804496178137295e-05
2518,-9.591710395044841e-05
2519,-0.00014164409528933086
2520,6.109127060222322e-05
2521,-1.0896302081890598e-05
2522,-6.559434155958385e-05
2523,-5.3167171701778285e-05
2524,1.092771621576063e-05
2525,8.032100937298076e-06
2526,-2.4016683079932733e-06
2527,1.7827227243920496e-06
2528,-1.2591438254463031e-05
2529,-2.12618186183502e-05
2530,6.692684395611362e-05
2531,-2.7865566321453252e-05
2532,-1.684672295817238e-05
2533,4.816525694389967e-05
2534,-2.7873246351197497e-05
2535,-0.00011225306965100825
2536,-1.3450559944455007e-06
2537,-2.027098456882064e-06
2538,-2.925399510562587e-06
2539,-7.291817884378485e-07
2540,-2.264229392944463e-05
2541,-4.700965081042068e-05
2542,7.932173557003917e-05
2543,6.1151890304035355e-06
2544,-6.9579891955341e-06
2545,1.4927075702092889e-05
2546,-5.579512969322195e-05
2547,7.784142792741415e-07
2548,-1.6721635974550534e-05
2549,-8.43007652963714e-06
2550,-3.493466577136792e-06
2551,-2.8604116235927353e-05
2552,0.00018882031451787084
2553,-0.0001636941817860461
2554,1.8740772010326669e-06
2555,0.0005703657788949364
2556,-1.7244911543163563e-07
2557,6.974276355737115e-06
2558,-1.012505684924985e-05
2559,-1.8524068902393313e-06
2560,0.0005105747117631557
2561,0.0002835003480183145
2562,-0.000996170087348565
2563,-0.000794989901515734
2564,2.0124824642568674e-05
2565,-0.0005418425844967853
2566,-0.00038988359555746564
2567,-0.0006243716192870439
2568,-3.804729993836759e-06
2569,-3.576018656179508e-06
2570,4.6855825755218494e-05
2571,3.121885744255405e-05
2572,0.00023987798636966725
2573,0.0003252396989924572
2574,-0.0005315220858426913
2575,0.00010191559890606316
2576,0.00018289118613066684
2577,-0.00021937580469075184
2578,-2.159986733711466e-07
2579,-0.0001372004980710971
2580,5.4499181460789735e-05
2581,-3.1332753086737897e-06
2582,2.897795008727245e-05
2583,1.7359759866228496e-07
2584,-3.948546764065065e-06
2585,-5.132482125197986e-07
2586,8.587209191508054e-07
2587,-4.9582123886055894e-06
2588,-6.533864412063373e-05
2589,8.010501495260537e-06
2590,-3.0762983084514333e-06
2591,-3.373641326025224e-05
2592,0.0007980324131633124
2593,-4.1414962998918726e-05
2594,-0.0001943956219636931
2595,0.0006020675066837892
2596,-0.0008146538442629573
2597,0.00017683000671713973
2598,-0.00045476821827683333
2599,-0.0040981664861311565
2600,8.166753998941362e-05
2601,2.8195939734524733e-06
2602,-3.890784418571334e-05
2603,0.00028074305485402054
2604,1.744517810002001e-05
2605,0.00010284720767125404
2606,-9.727851459181889e-05
2607,-0.00022946481458174255
2608,3.2000221117849676e-05
2609,-4.206452989323811e-05
2610,-0.00018548772915512213
2611,-0.0002299930670869764
2612,0.00015645602744258287
2613,0.00018317172818431337
2614,0.0002997021586553127
2615,0.00011535747750388473
2616,-0.00018480874725546845
2617,-2.9199225684155983e-06
2618,6.060042152840008e-05
2619,0.0005145597219101374
2620,6.666462131054134e-05
2621,0.0006802631580197522
2622,-0.0005023958771452681
2623,0.0016757303040805735
2624,0.0003178733094112331
2625,1.6522266836946204e-05
2626,-0.00016823235651680234
2627,0.0014394784381317886
2628,0.0011093924114310401
2629,-0.00012744809975038534
2630,-0.00015663829038330707
2631,0.0017234926665661517
2632,5.024237902683743e-05
2633,-5.211952432944032e-05
2634,-0.00017181730618603467
2635,-0.0005343475809915099
2636,-0.0003697346710956134
2637,-0.0002675473760321808
2638,0.0005428596444279146
2639,0.0007756483301910755
2640,0.0001341684413870386
2641,2.9082381647083755e-05
2642,-0.00014059081777644157
2643,-1.2455367771744453e-05
2644,-6.538690703698284e-05
2645,1.2267667774436124e-05
2646,-4.9483732077343936e-05
2647,0.00023394028442401123
2648,-5.510179648083098e-06
2649,8.730015675852947e-06
2650,-7.725079237796598e-05
2651,-3.3124917617752985e-05
2652,-2.04955605491177e-05
2653,8.908260521477178e-05
2654,-8.2509241914279e-07
2655,0.00012363457193273513
2656,0.0003916817780338964
2657,9.834336986765369e-06
2658,-0.0003171119081146225
2659,-0.0005356682896233624
2660,0.00014998502441717352
2661,0.00010950007901736746
2662,-5.16005719398605e-05
2663,0.00011925999630344426
2664,-6.241338528039331e-05
2665,-6.721536986103103e-06
2666,-0.00017272654224828027
2667,0.00014768093101527572
2668,0.0005604157774773567
2669,0.0012194911041699269
2670,-0.0011163763632253782
2671,0.0029048487828117068
2672,0.0015701710839602315
2673,0.00038424658937677273
2674,-0.001217638495398259
2675,0.0022910170749660306
2676,0.0004708091887430198
2677,-0.00021491172957462446
2678,0.0009985760178849142
2679,0.0036109210846600594
2680,-0.0007557762110026424
2681,-0.00019470890032284216
2682,-6.646447942082515e-05
2683,-0.002969244708300476
2684,0.00041145313982848017
2685,0.0001254740180039891
2686,-0.0004994586551970642
2687,0.00025681235940539914
2688,0.002420518338834173
2689,-0.0008141107533636296
2690,-0.001639402671929892
2691,-0.0013732934403078193
2692,-0.0006257323006939239
2693,0.00060902535821661
2694,0.0004587011608312202
2695,-0.0018662456337238441
2696,-0.00020864625700439172
2697,-0.00011984323672529693
2698,-0.00028602500564607467
2699,-0.0018011660852545494
2700,0.0004629780151596714
2701,-0.00011260985740215049
2702,-8.364004125085991e-05
2703,7.034723213816842e-05
2704,-0.0007457185850872336
2705,-9.807164647714943e-05
2706,0.0004489454132125427
2707,0.0002510791994655052
2708,1.9800779060510724e-05
2709,0.00012070657435630494
2710,-0.00023242272212557335
2711,-0.000197166411686893
2712,0.00018021650626499783
2713,0.00018440265275006856
2714,7.438837362969171e-06
2715,0.0008442680994859157
2716,8.16061771822857e-05
2717,0.00012017369225499296
2718,-0.00010324342567365397
2719,0.0006375264557080397
2720,0.000341219867191119
2721,0.0002495338628997748
2722,-2.38042965966387e-05
2723,0.0006786934614532386
2724,-1.8422816875581786e-05
2725,9.614043554122865e-05
2726,5.11652736642983e-05
2727,0.0004772314696568825
2728,0.002478027575897359
2729,0.0008526851222315525
2730,5.585823792892366e-05
2731,0.003034380062093665
2732,2.4684121815496173e-05
2733,2.164608995823865e-05
2734,-5.964507280767938e-05
2735,-0.00020314781012400942
2736,9.716386909356857e-05
2737,1.1319839531529266e-05
2738,0.00023279595475272105
2739,9.647914327395742e-05
2740,0.003376155687627741
2741,-0.0006367064064926897
2742,-0.001844694600321894
2743,0.001562841018253334
2744,0.0007535631893148442
2745,-0.000124842421356955
2746,0.0003030610353532584
2747,0.003795125274343639
2748,0.00017501771660594415
2749,0.0003030208809621019
2750,-0.0006666625426525123
2751,0.000570914736602029
2752,-2.0709165387396535e-05
2753,-2.3895322646011695e-05
2754,2.820741075153713e-05
2755,1.732990108733513e-05
2756,0.0007614693374889823
2757,-2.3324747288849304e-06
2758,-0.00162524954317444
2759,-0.002577403698474932
2760,0.0007027461395970076
2761,-2.3425613402683655e-05
2762,-0.0001799139431112875
2763,0.00020860817709951232
2764,-2.378509967021703e-05
2765,0.00023842405187758455
2766,-1.4188540121046676e-05
2767,0.00022245100197817568
2768,-7.425435248569077e-05
2769,2.6549502756047006e-07
2770,-3.8049847721103934e-05
2771,9.966737975335958e-05
2772,4.600580651301666e-06
2773,3.237333258860808e-05
2774,3.5782872596456196e-05
2775,-4.879084800748483e-06
2776,-0.00023858774204488608
2777,-1.3783049642843691e-05
2778,-0.00019469303284424952
2779,0.00023454233584809748
2780,-9.11510648636949e-05
2781,-3.238992092539435e-05
2782,-0.00021253317709003954
2783,-3.230223928349163e-05
2784,-1.353699708375364e-05
2785,3.371352366499828e-05
2786,-3.3140906000056924e-05
2787,-0.00024191297226220523
2788,6.577240041841745e-05
2789,8.621804892915045e-05
2790,-0.0005354600383742075
2791,-0.0008334466268358907
2792,0.001479115178421084
2793,7.338998594780805e-05
2794,-0.001540212230882943
2795,0.0005770768386578007
2796,-5.260614139399297e-05
2797,2.6974948128364427e-05
2798,-0.000200965019764025
2799,-0.0011365275350712803
2800,0.00020264168221353465
2801,0.00011985328776113323
2802,-0.0013195666931549916
2803,-0.0007685254636266236
2804,0.002409604262316782
2805,0.0002211320634606735
2806,-0.0009348919976635674
2807,-0.0005901313533574122
2808,0.00024404121024912414
2809,0.0006580737480897524
2810,-0.00014469437417578848
2811,0.002496776677192156
2812,0.00019900360118159542
2813,-5.58955409285812e-06
2814,-0.00013188474440179487
2815,0.0003408245126492755
2816,5.1645415650655026e-05
2817,-0.0002539219868321171
2818,7.210603599762219e-05
2819,-0.00015558372091926744
2820,-0.00011965855725949796
2821,-1.7679670853974525e-05
2822,-3.236133845953245e-05
2823,-5.7967374405156817e-05
2824,2.620494651586917e-05
2825,-2.5601972430475283e-05
2826,-7.789641496953608e-05
2827,3.879444021308705e-05
2828,-0.00028186441388173216
2829,-9.554179046633861e-06
2830,-0.00023962734445023395
2831,-1.6364040719589875e-05
2832,-1.5015923217391225e-05
2833,1.1826623175248052e-06
2834,-6.919764905669094e-05
2835,-2.0283451260570888e-05
2836,-7.277461678248986e-05
2837,0.000275739211172605
2838,-0.00016885571385933382
2839,0.000378867337042532
2840,-6.861876809326233e-05
2841,-3.966196834282963e-05
2842,-0.00046052092671517266
2843,-0.0005719357479199699
2844,-7.81002872563669e-05
2845,0.00018064212363769148
2846,-0.0009170209890617438
2847,-0.00036383379465895033
2848,7.53568029538082e-05
2849,5.5396183656815595e-05
2850,-0.00010690874136041518
2851,0.00020863361956515434
2852,-2.8575363241588006e-05
2853,0.0003047488827198971
2854,2.3321682358025933e-06
2855,0.00045751580457236666
2856,0.00022909555474263176
2857,-0.00043538463502171694
2858,-0.0004614288993347275
2859,-0.00011244494319106587
2860,0.00023042197563528322
2861,-3.4169762652400994e-05
2862,8.397735781612844e-06
2863,-0.0006105272320397095
2864,-8.896187362617995e-06
2865,-0.00020581751316728808
2866,9.336610372167465e-05
2867,-0.0004536779592746188
2868,0.0014146280392446297
2869,-0.00042862474332471326
2870,9.560283303197799e-05
2871,0.003715633638355236
2872,0.00016707901343135818
2873,-0.0002083968089725141
2874,8.676213584112849e-06
2875,-0.00015165971585877285
2876,0.0004556634060616333
2877,-0.0002539832230532651
2878,-0.00023692601232856708
2879,-0.000879894698716102
2880,-0.00026596418097337804
2881,-0.0006931675550825958
2882,-0.0006730296033438204
2883,-0.005087934568707139
2884,-3.265308192055521e-06
2885,-0.0004557090162102219
2886,0.0003799177695313836
2887,-0.00014919054476326415
2888,-0.0011649074527055343
2889,-0.0005161789985741072
2890,0.0004206079546469935
2891,-0.007338521820820327
2892,9.252713132660427e-05
2893,7.295457252992997e-05
2894,-0.0013326970099548335
2895,-5.402216824171806e-05
2896,-2.965028383906871e-05
2897,0.0006651438749274203
2898,-3.9434177389574684e-05
2899,0.002175999700109117
2900,-2.1157394672319543e-05
2901,8.274641509373456e-05
2902,0.00033228415987944683
2903,-0.0008474690124989632
2904,0.0016428398137224283
2905,-0.0012854435765620137
2906,0.0003725492635293917
2907,0.0026315653658180505
2908,0.001360246096303605
2909,-0.0005644243363085945
2910,0.0002732417035055286
2911,0.0037735744097228815
2912,-0.0005900634725721838
2913,0.0012492600644686137
2914,0.00019513025960679717
2915,0.0053242551977874504
2916,-0.0004003053463395097
2917,-0.00013617719742926434
2918,0.0016514250734282457
2919,-0.00010109267199374511
2920,-7.370523554681567e-05
2921,1.8585655341911948e-05
2922,-0.00016833872789859603
2923,-0.000997176106051999
2924,0.0024151087642239858
2925,-0.0031073293341829424
2926,-0.0014154470512685632
2927,0.0015851508133899288
2928,-0.0001996216950944523
2929,2.065105857902495e-05
2930,-0.00010381722736871562
2931,0.0002787543454200567
2932,-2.7447560537632495e-05
2933,0.0010934062827855804
2934,-2.3470905167267543e-05
2935,0.0022224071049890244
2936,-8.753730505270475e-05
2937,-0.0001288682977455732
2938,6.907880751901328e-05
2939,-0.0004771163950198276
2940,-0.0005144858044162094
2941,-0.0003823485674362034
2942,0.00016543473761497
2943,-0.000978242124038484
2944,2.4255606007630623e-06
2945,-0.0002574035992425429
2946,1.3473954186604518e-06
2947,-0.00044772356093889724
2948,5.694399282403304e-06
2949,0.0001280183686310835
2950,-7.985492757149915e-05
2951,0.0001556065920373606
2952,-8.187872538240539e-05
2953,6.207915071474431e-05
2954,8.035798293694973e-06
2955,-6.488761035710376e-05
2956,2.9422104839286135e-05
2957,6.915325266614322e-05
2958,8.07681557090483e-05
2959,0.00014004220692075427
2960,0.0002766681501675388
2961,1.751339155146002e-05
2962,0.0001393550464394182
2963,-2.6929597596772085e-06
2964,1.0129321811434408e-05
2965,-6.677835791698138e-05
2966,-0.00011504308174274758
2967,-0.00046441468016519973
2968,1.812693193151477e-05
2969,1.586386535222243e-05
2970,3.9652465501927924e-05
2971,1.3593705427271505e-05
2972,-1.6861082445460876e-05
2973,-6.338760028820229e-05
2974,-0.00028629194582281654
2975,3.6733396666200905e-05
2976,4.6972904567501536e-06
2977,9.360612265302101e-05
2978,-1.0389431890040463e-05
2979,0.0002174754891057686
2980,4.9689277527439504e-05
2981,-6.189626728990579e-06
2982,-0.00022293786840316753
2983,0.00011946013675648797
2984,9.523021249320774e-05
2985,-2.4385554213829506e-06
2986,2.7192146640579154e-06
2987,5.338064060647888e-05
2988,0.0003831365011762724
2989,0.000681581281279203
2990,-0.0003473319737187763
2991,0.0018531901747462826
2992,-0.00012520533701545456
2993,-4.229396055130861e-05
2994,0.00013533897983282388
2995,-0.00017237136491126664
2996,0.0015014343599373903
2997,-0.0010245088947832145
2998,-0.0006531019840179878
2999,-0.001205116729466839
3000,-7.310897089472675e-05
3001,-9.157320211775326e-05
3002,0.00023275983094584146
3003,0.00011301765327392048
3004,0.0017979882631599194
3005,-9.875355625520887e-05
3006,-0.001098898971899613
3007,0.0018890330269509773
3008,2.0624846761004797e-05
3009,0.00044461241703545363
3010,0.0005987071490528626
3011,0.003424482601696969
3012,0.001394461565397748
3013,-0.0032921304247346787
3014,0.008266168722259565
3015,0.009881817262105928
3016,0.00033074415600211905
3017,0.00016560564646736148
3018,-0.0005177916530011382
3019,0.00010940937927105518
3020,-0.0008567341405806357
3021,0.0003344839813203234
3022,-0.0021951222065276672
3023,0.0006874810230140569
3024,0.0014357072622843499
3025,-0.00012586378902148472
3026,-0.0008630202107615716
3027,0.0004722295137850771
3028,0.0009383173576590858
3029,0.0006462027684139222
3030,0.001951471910598037
