,mathpass_hispanic_virtualper_inf
401,-0.0007028788113562256
402,0.0015570740915067753
403,0.00020571846557078865
404,0.0003335822000040051
405,0.00015643161555581995
406,0.00014670837620816608
407,0.00034871329774722705
408,-0.0006805684770873737
409,-0.00048605425430654786
410,0.00030942571926896627
411,0.000764507450172407
412,0.0059292838570226235
413,-0.007097235895191253
414,0.004554552030569013
415,0.017544384207997525
416,-0.0002238925354354268
417,0.001133111123983749
418,-0.00021185573970375173
419,0.00017004128065224242
420,0.0009783272626907502
421,-0.0001804121930450902
422,0.0007108085743024329
423,0.0028338001009550863
424,0.0015280132267199726
425,-0.0011983059646855474
426,6.674820882625711e-05
427,-0.001120457982837486
428,-0.0001642859750404497
429,0.00023875274143881907
430,-9.803334290500676e-05
431,-0.00017714723439204264
432,-5.958475974704371e-06
433,-0.0007181389193532861
434,0.000984408505619599
435,0.0013862529089558762
436,0.0006079770931464583
437,-7.273643448089826e-05
438,0.00022908810338379787
439,0.0016724527622350212
440,-0.000995418035413278
441,-0.002177895421594643
442,-5.60547529957045e-05
443,-0.004998367530607284
444,-0.00037784935163776023
445,-0.0006173472014551065
446,0.0001886056782365582
447,-0.0027182397918513557
448,-0.00026749730079092185
449,3.9378140958901034e-05
450,1.9293870839082638e-05
451,-0.00021178299595963414
452,0.0014983261831793295
453,-0.0002615374057708235
454,-0.000519735426998908
455,0.0014471174454249592
456,-0.00022500769431946558
457,0.0009098926894593194
458,-0.0008026229121413522
459,-0.002127832183649459
460,-0.0006835854149049403
461,0.0007027480289691711
462,0.00015241476763662833
463,-0.00824228198813807
464,0.0004485718971624754
465,3.284410339327412e-07
466,-0.00016781189505945445
467,0.0006908643359239656
468,0.003672024993406166
469,-0.001027010751073404
470,-0.0009079870966431537
471,0.004760579681850757
472,0.004161127446633049
473,-0.0004185519128278364
474,-0.00205707026194152
475,0.003646136640324091
476,0.0007828260992628066
477,0.00034783204561692117
478,-0.0003779381428870357
479,0.005532942993065412
480,0.004793080215660402
481,-0.0009472933429607401
482,-0.0013132481979721531
483,-0.0019164411893876844
484,0.0006559571360690273
485,-5.667801418358516e-05
486,-0.00019766956471756436
487,0.00018366120967247066
488,6.675109477695905e-06
489,-2.302962798097669e-05
490,0.0004865853216329692
491,0.0005399696488198819
492,0.0035223756242244923
493,0.00047260330643511875
494,-0.0018941436974731958
495,0.0012168518551306895
496,-0.0006641805547773833
497,-0.001508904761019489
498,0.00031610591038014644
499,-0.006504974901872155
500,0.000608485557917837
501,0.0001252611103485064
502,-9.923670016494142e-05
503,0.0002472150682830105
504,0.00026161606077802416
505,-6.427587681005214e-05
506,-3.374135161234908e-05
507,-0.0006924518205691307
508,-0.0008267945834413503
509,9.088706525810571e-05
510,9.589096511706318e-05
511,-0.00019209169490689093
512,0.00015120065617310624
513,0.0001337059744069503
