,elapass_in_virtualper_inf
1112,-0.00020578808390426346
1113,8.37740624320412e-05
1114,0.0005938081912813882
1115,0.0009437894149813853
1116,-0.0004796350683915504
1117,-0.0004176022657880526
1118,0.0003959112780680578
1119,-0.0008162589773851012
1120,-0.0003767217392883006
1121,0.00079882201822026
1122,-0.0003984921484540742
1123,-0.00022602425407454226
1124,0.0008016592852336592
1125,-0.0008030610394488869
1126,0.0004752406547050502
1127,0.0006816886990231218
1128,0.01150525453746007
1129,-0.003976601701613345
1130,0.0002821097756021173
1131,0.02061854511327399
1132,0.0004181736236989816
1133,0.005225061647784242
1134,-0.0031217966344585443
1135,0.008753699482870707
1136,0.0016255155644598494
1137,0.004936727387174182
1138,-0.0008758899526003253
1139,0.019729862739456497
1140,0.0012037793003707108
1141,-0.0008478169351279542
1142,-0.0004040004035472686
1143,-0.00039892566656409196
1144,3.645691543363781e-06
1145,-2.133867758368256e-05
1146,0.0002504634946242762
1147,0.0007013072990955464
1148,-0.00015234387472981803
1149,-3.167283545542496e-05
1150,-0.00013509114412977864
1151,6.821192111835614e-05
1152,-0.0005174221196138448
1153,-7.676342169557918e-05
1154,0.00034855654729298407
1155,-0.0010016064230152027
1156,0.00028396065935392133
1157,0.00038662169717558725
1158,8.551367025841693e-05
1159,0.002412124301780487
1160,7.786323805130947e-05
1161,-0.0004013094727689308
1162,0.0004585194825979886
1163,-3.815047168371318e-05
1164,-0.00013360522474467607
1165,-0.0006558941763277192
1166,0.0011680214581391906
1167,-0.0007047771262285836
1168,0.0006849500482034286
1169,-0.0013466374882592667
1170,-0.00024840514483349735
1171,-0.0009838477944070112
1172,-0.00013721159676042123
1173,-0.0002940469616927014
1174,0.00010607128791967003
1175,-0.0007608402061091775
1176,-3.570830317010413e-05
1177,5.637902014872737e-05
1178,0.0005111738245129147
1179,-8.027869713462236e-05
1180,-3.488444119976371e-05
1181,-0.00016875904087121626
1182,0.00012552365914845256
1183,-7.044407063877785e-05
1184,2.5106472611524453e-05
1185,-0.0004121022052707571
1186,0.0006373214863624942
1187,-0.000950145879138181
1188,0.00018865219753545214
1189,0.000353100038196319
1190,-0.00045261779564231933
1191,0.0005474565179892903
1192,0.00032549535430448357
1193,3.478211984113045e-05
1194,8.432703480099426e-05
1195,0.0021955618371233034
1196,-1.336516206704247e-05
1197,-6.163046236690539e-05
1198,4.776377760440274e-05
1199,-0.00026768048999720135
1200,0.0003893786687280709
1201,0.0015403033830320453
1202,-0.00021172289614415716
1203,0.003418780028328393
1204,-0.0034551416667325057
1205,0.002079494574699678
1206,-0.0022555767142384037
1207,-0.011967615563898462
1208,-5.747633451608742e-05
1209,0.0007318972234707254
1210,-2.3546815802802168e-05
1211,0.0005345951219926483
1212,-0.0031280226756726
1213,-0.0002875498013506476
1214,0.0019559851077491147
1215,-0.0034036915662784143
1216,-0.0012769671477279017
1217,-0.0033948961117277574
1218,-0.00010027203365733986
1219,-0.020078136494832505
1220,-0.008839665064296702
1221,0.003844987926725427
1222,0.004265729595961143
1223,0.00013186485516784285
1224,-0.0043467661430201775
1225,0.009147966563114592
1226,-0.00939951079848723
1227,-0.009771897721980768
1228,0.00010583509118912531
1229,-0.0002772709833108978
1230,0.00045420270248486033
1231,-0.00092478314542053
1232,0.00039474154315038566
1233,-0.00013995962785054024
1234,-0.0003877785634628992
1235,-0.0006318878284768331
1236,-0.003405355901248036
1237,0.0008203555959936089
1238,-2.7533523645557212e-05
1239,-0.006693280917787521
1240,0.0002655620167310113
1241,-2.0766310250707003e-05
1242,0.0010906352884305897
1243,0.0024190440085361813
1244,-0.00013434213574124845
1245,0.00015378028972019644
1246,-0.0001802642285310722
1247,-0.0011114610387009051
1248,0.0007188913859350759
1249,-0.0001422129635961898
1250,0.00023676538678462814
1251,-0.0005678605281435241
1252,-0.0013690270904374046
1253,0.0010132222299511747
1254,-0.00028852065360249305
1255,-0.00023598307730577186
1256,0.005506224297125428
1257,-0.0026051701781518023
1258,-0.0019848774840245304
1259,0.0032114999002623938
1260,-0.0005343099018591478
1261,-0.00023872844907899636
1262,-0.00017103431504499622
1263,0.00042927814197677615
1264,-0.0001257340149485233
1265,5.812228483297577e-05
1266,-9.479444308890738e-05
1267,2.2020521827742878e-05
1268,0.00025237049789790137
1269,0.00022789290537344724
1270,-0.00016779060635933068
1271,0.0013833520264784887
1272,-9.456273150295264e-06
1273,8.614302359459015e-05
1274,-3.597132891310517e-05
1275,0.0003088642938933779
1276,-8.446949567847374e-06
1277,0.0001986899467791423
1278,-0.00011622596027859821
1279,0.0002196086014727117
1280,-6.418603597291911e-06
1281,0.0003967204773752012
1282,-0.00038926165299083486
1283,0.0003211128640736503
1284,3.167030795039127e-05
1285,0.00010921329255207145
1286,0.0001709262181773736
1287,9.21489628695905e-05
1288,8.299675983755441e-05
1289,6.306544381559282e-05
1290,3.431218963971204e-05
1291,-0.00017958011126841488
1292,-8.676329804142253e-06
1293,3.6518761954720766e-05
1294,0.00012981109897988426
1295,0.0007240885916275779
1296,0.00037511330086234355
1297,0.0001257749567905215
1298,6.045355715492132e-05
1299,-1.1187994821948497e-05
1300,0.0005581474641919999
1301,-0.000138561380362973
1302,-0.00017406090017628404
1303,0.0004173539251564531
1304,-3.2407847733528344e-05
1305,-0.0001995838982938332
1306,0.00012328326627147174
1307,-0.00017066397222350007
1308,-0.00010106633311435665
1309,0.0005998028854479415
1310,-4.4618428478389615e-05
1311,-0.00016010444210863938
1312,0.00011105208590779033
1313,0.00028299325182768804
1314,-0.0005346744276008582
1315,0.0001857320247999983
1316,6.457454368798672e-05
1317,-1.895326236200228e-05
1318,0.00031219253060088976
1319,-0.00012028924394912659
1320,4.5839466421517915e-06
1321,-0.00017471878233137522
1322,0.0002476422642939818
1323,-0.00018616815842714885
1324,0.0004507885437887293
1325,-0.00055838221603244
1326,-0.0001451253844136503
1327,-0.001116112990042963
1328,-0.0003548703180828562
1329,2.976351432765595e-05
1330,-4.965649670131124e-06
1331,-0.0007172733074423008
1332,1.7575668765235705e-05
1333,-0.00028600570196855656
1334,-0.00019424910934208976
1335,-0.001494074700977241
1336,-0.00013601759176186455
1337,1.4951371864859011e-05
1338,-4.5827092006275435e-05
1339,-0.0001684549758391571
1340,-0.00031819609925320914
1341,0.00029760150132700865
1342,9.473805821424159e-05
1343,-0.00104711393706536
1344,0.0012334805311442754
1345,-0.0015191376544852044
1346,0.0011357865887348846
1347,0.002589628114004092
1348,0.00012711086323490445
1349,2.4004257416889406e-06
1350,6.301650740528155e-05
1351,4.267141930037415e-05
1352,0.0002582403269138422
1353,0.003555970139024918
1354,-0.0008930249857635088
1355,0.009606967002380494
1356,0.00010626945500682574
1357,-0.00035657654279346365
1358,6.28290730698852e-05
1359,0.00029591599251584333
1360,-0.001100490842352218
1361,0.0003714961631705155
1362,7.350502922126773e-05
1363,-0.0006551637433343106
1364,0.00010660737643709477
1365,-3.7340039259554935e-05
1366,-9.083260353423995e-06
1367,0.00014097178578102677
1368,4.0332356281103645e-05
1369,0.00022332497977033383
1370,2.919246407168196e-05
1371,0.00037248176569206924
1372,0.00012308523897152997
1373,2.606012886109356e-05
1374,1.4584109345743685e-05
1375,-0.0010172124294924275
1376,0.0010198493459771807
1377,-1.4102790215811971e-05
1378,8.256644370324424e-05
1379,0.0011675727340827212
1380,0.0004723073856160356
1381,0.0005677665784329969
1382,-0.0001431578056060239
1383,0.0026328453317589983
1384,-1.464464538871916e-05
1385,9.811024079609153e-06
1386,-0.00019874229016202886
1387,1.1205875140769023e-05
1388,0.00016912099565918824
1389,1.6351673062780811e-06
1390,-5.15835801387324e-06
1391,0.00016699266828817144
1392,6.357615253416544e-05
1393,8.711012112443786e-05
1394,-0.0005486895070579686
1395,-0.0008900495395253731
1396,-4.583610500186215e-05
1397,7.448860640205602e-05
1398,0.000531686899590536
1399,0.0016789316927873403
1400,1.0651221945500886e-06
1401,5.159375154458216e-05
1402,1.6689451018195168e-05
1403,-7.403772791931754e-05
1404,-0.0003934978637423186
1405,-1.9583959168479053e-05
1406,-7.809359367558215e-05
1407,6.277063737746545e-05
1408,8.091249831371234e-05
1409,-0.00023340285582880676
1410,-8.862348606631362e-05
1411,0.002043998964051543
1412,3.664737551071509e-05
1413,-1.014599570415121e-05
1414,-0.0001769261184657402
1415,0.001507980185257161
1416,0.0004800982476023654
1417,-6.341779516725244e-05
1418,1.926891890648994e-05
1419,0.0006608319589839023
1420,-0.001277378535534371
1421,0.0007808838667509675
1422,-0.0013473871863622815
1423,-0.0010156792585193255
1424,-0.0014109599892792955
1425,-0.00019184337059744306
1426,-0.0001965997080211723
1427,-0.005072822727433997
1428,2.9950374386192332e-05
1429,0.0014424933095527057
1430,-8.390440004943115e-05
1431,0.0030773789991370578
1432,-0.0009177949684011369
1433,0.00014215122013839018
1434,0.0010964069102258717
1435,-0.00048161725640723794
1436,-0.0007153328580838911
1437,-0.0008414189655259661
1438,-0.0005184117649867884
1439,-0.00032092359648145817
1440,-4.168737442668345e-06
1441,-0.0003054120050773585
1442,0.0001062286144767237
1443,-0.00031071345855135775
1444,-0.003998787879458753
1445,0.00291074168466125
1446,-0.0004894052440758127
1447,0.006125410842936716
1448,-1.2019191494086524e-05
1449,-0.00013319632607242408
1450,0.0004004787355432088
1451,-0.0007514103218544718
1452,-8.124665725854494e-06
1453,-0.0014789273492468234
1454,0.0030645368553818206
1455,0.003278620221797723
1456,-0.0007691860410279872
1457,0.0017226057820989777
1458,-4.742369657889689e-05
1459,-0.0008577701905277723
1460,0.00010200601612894204
1461,-2.9467943652849932e-06
1462,5.3446778603427686e-05
1463,2.16645602096799e-05
1464,-1.5169122698974565e-05
1465,-0.00027816735293502247
1466,0.000149175103570216
1467,-0.0003687855996873148
1468,-0.00012210286183197427
1469,0.0006028614373418882
1470,0.00040746656044805964
1471,0.00020738162571546935
1472,0.0028081450965074133
1473,-7.261351412821897e-07
1474,-0.00978296344310476
1475,-0.017706498444396188
1476,0.0011001015257411228
1477,-0.002945160183326384
1478,-0.0011758986556442226
1479,-0.007903524060915164
1480,0.00080055204705897
1481,-0.0011084241315287972
1482,-0.0003188986353069418
1483,8.464354319678964e-05
1484,-4.882490566419195e-05
1485,0.0005758785800849504
1486,-0.00018649454875985583
1487,0.001005780856566779
1488,0.00019486641470666452
1489,0.0002823324001263227
1490,-2.127186487770252e-05
1491,9.779879194357421e-05
1492,-3.6439336171960055e-05
1493,-0.00025018925233162434
1494,5.31053061840875e-05
1495,-0.00012882796586509345
1496,0.0001078274094090203
1497,-7.059594357540116e-05
1498,-0.00015574708880695108
1499,-0.0005309942473973085
1500,4.929316677064038e-05
1501,-0.00011524450308627309
1502,8.121531263610795e-05
1503,-8.674908441753939e-06
1504,-0.00022592887987511466
1505,0.00022774718018186743
1506,0.0005196650707284911
1507,0.00048245007479577454
1508,0.0005218230827034948
1509,0.00149543041117227
1510,-0.0011112720115000695
1511,0.0042191240132831605
1512,0.005081336759451654
1513,0.0020782813911746816
1514,-0.004840514797142261
1515,0.0071986526367786765
1516,-0.00025779723930631656
1517,0.003494850270722384
1518,-0.0014452914896365427
1519,0.006135839075415355
1520,0.0022979461438486005
1521,3.5059909444935497e-06
1522,0.0007797785068890455
1523,-0.00021396892430073283
1524,0.0021987851124178185
1525,0.0012663288382000343
1526,-0.0014788343860757172
1527,0.003999485449893683
1528,0.005368884840298966
1529,0.0001135070109724606
1530,-0.0021600648463354654
1531,0.004644113120037076
1532,0.008134492908831255
1533,-0.006002407330579316
1534,-0.004827274236364486
1535,-0.00706263100783667
1536,0.012807017493709964
1537,-0.003575557540503173
1538,-0.008601494521710135
1539,0.0052303259545360935
1540,-0.00013013070222528652
1541,-0.0005479105154895947
1542,0.00020742947691295685
1543,-0.0002329080197324289
1544,-0.0005840170643070677
1545,2.494051327392688e-05
1546,0.0009851555198922997
1547,-0.003349990633652885
1548,0.0016615252294544301
1549,0.004165991598460106
1550,-0.0011535405999042996
1551,0.0121808024593706
1552,0.00037369197726824647
1553,2.4275187267753193e-06
1554,-0.0008453335064967938
1555,-0.0002841940878622418
1556,-0.0006855659196722465
1557,0.00029783607991545246
1558,0.00023242248989939935
1559,-0.0007560211384333938
1560,-0.0005778019530234274
1561,0.0013349559213890587
1562,0.0002931795043096635
1563,0.0018498146248224236
1564,-0.00048267713124660884
1565,-0.0003242265114863717
1566,0.0005997761389055723
1567,-0.0025749437977315164
1568,0.0011409574677373403
1569,-0.0013605816752786028
1570,-0.0004581682771471509
1571,-0.003678800827464067
1572,-0.0006042620342557722
1573,-8.541084617723018e-05
1574,0.0010656841111308013
1575,0.001120145272878479
1576,0.0019521511242198463
1577,-0.001113650611465857
1578,-8.280278865473577e-05
1579,-0.0014932372772575309
1580,0.0018416924497567332
1581,0.0007818206032097166
1582,-0.00016712677137659826
1583,-0.004351217424136707
1584,0.00017943455185999457
1585,-0.0004666290677503239
1586,-0.00023149988111259069
1587,-0.002812928769441414
1588,-0.001094445086828751
1589,-0.0011993970903365963
1590,0.00019349096506440425
1591,-0.006229214405581292
1592,-0.0017529385114619237
1593,0.000335851571224866
1594,-8.019883029850877e-05
1595,-0.004090531857725102
1596,-0.00016490908598915208
1597,0.0007559571016899492
1598,-6.883017531521505e-05
1599,-0.0035883041547340932
1600,-0.0003153885841649962
1601,-1.1669497250978216e-05
1602,0.001525384955232127
1603,0.00016427621856899757
1604,-9.84667006402718e-05
1605,-0.0029577484066563554
1606,0.0017420719275571235
1607,-0.0030977498469760144
1608,0.00028560668394333056
1609,-0.0035051807347937325
1610,0.007209875297041366
1611,-0.0010033670128504692
1612,0.00025910643212810364
1613,0.000624014174176546
1614,-0.0005483907154698177
1615,-0.0004046771531067476
1616,-0.0028759338931633035
1617,-0.00012117741838977981
1618,-0.0044981158041158395
1619,-0.015281575319180713
1620,-0.00036121511006704106
1621,0.00029621473527686017
1622,7.865581239969126e-05
1623,0.0003487012301808334
1624,-0.00010149318999480927
1625,-0.00041293081522525356
1626,0.0006884492336739505
1627,-0.0003500539489842824
1628,9.51452377969225e-05
1629,2.2150493404543915e-06
1630,9.454412381292681e-05
1631,0.0002704322483553957
1632,0.0013656256745007765
1633,-0.000685362166777562
1634,-0.0007218833025021965
1635,0.001316112022996151
1636,0.00023847173292178153
1637,0.00032816400163871996
1638,-0.0006156592886452353
1639,0.0019244015418096515
1640,0.0029185556627201767
1641,-0.0016922166638210692
1642,0.0001738031080816057
1643,0.004579243545928086
1644,0.0016022211042775213
1645,0.0008395275949182684
1646,-0.0003163963976709436
1647,0.004687805355628467
1648,0.0010421564396577278
1649,0.0006604775397197126
1650,-0.001870390236836984
1651,0.0004461214338782578
1652,5.277976328758002e-05
1653,2.67172282874634e-05
1654,-0.0004505705179692243
1655,0.00046633355274344605
1656,0.00014051938118495827
1657,-0.0011086126504708106
1658,0.0002368832388258724
1659,0.00015920680725828827
1660,0.00011015854218764234
1661,-0.00018276542633298106
1662,0.0006807292130744479
1663,0.0001397926865523468
1664,0.00025916830939839866
1665,5.8466765301703986e-05
1666,0.00017097549074110928
1667,0.00015839100975247687
1668,2.1162327171750875e-05
1669,0.0004641939187028481
1670,-6.489141224137493e-07
1671,0.0003408604472196637
1672,0.00010224823655972042
1673,9.572773498023458e-05
1674,0.0003062399633296142
1675,-0.0005936318572629459
1676,0.0002499681621337472
1677,0.00010643119535072037
1678,4.1151532325514966e-05
1679,0.001283520365829705
1680,7.199047220668344e-05
1681,3.442576874950252e-06
1682,9.95405003906096e-06
1683,-0.00017837741024584849
1684,-2.674874933242611e-05
1685,-3.30111075400543e-05
1686,-5.0632226866192254e-05
1687,-0.0003104567123897782
1688,0.00033933592392951646
1689,0.00022603688740196367
1690,-7.404412654469338e-05
1691,-7.282389057134412e-05
1692,0.0002181738339109348
1693,-0.00033178162566151355
1694,0.0002056384265603095
1695,0.00043713307303513033
1696,0.0009591310558394173
1697,-0.0015514444037451264
1698,0.0005859497235643793
1699,-0.0016748307129527895
1700,-0.00012878405760222546
1701,-0.0005414238717458376
1702,9.310306210586409e-05
1703,-0.0032126190365481754
1704,5.5285818754994524e-05
1705,7.546796535430786e-05
1706,-0.00013507225846304738
1707,-0.00013032874250493688
1708,8.083809951889551e-05
1709,0.0008948848305374915
1710,-9.80250097467572e-06
1711,0.0011868915116324988
1712,-3.281220657726955e-05
1713,2.3700151236995282e-05
1714,-3.316307913062787e-05
1715,-3.3269444516428626e-05
1716,-0.0002779617498241638
1717,-6.212282856411299e-06
1718,7.257502995026684e-05
1719,0.0010954370619904515
1720,0.00029189847435453673
1721,-0.003367622474511382
1722,0.001320535850759928
1723,-0.004930725149748673
1724,-0.0006086976453206225
1725,0.004893087615107825
1726,-0.00040143003350535527
1727,0.01192791078134255
1728,-0.0021097837299251325
1729,0.002598021444293266
1730,-0.0013906568474931428
1731,-0.004175613072949752
1732,0.0004521203254570358
1733,-0.000528207352916183
1734,-0.0004584404023410554
1735,-0.001999501886271457
1736,-0.0006404753022887233
1737,0.00029186440808461934
1738,0.0004379704254584038
1739,0.0020695317094463154
1740,0.0003005902039841693
1741,-0.0003704070563044658
1742,0.000773044113792239
1743,0.00332958926375756
1744,-0.00025279135181142503
1745,0.00044937585798313334
1746,0.0009227029347842295
1747,0.002046496748701948
1748,-3.610784098025577e-05
1749,-0.00033560806760234575
1750,-0.0005647100758946653
1751,-0.0035871464498602517
1752,0.00016705080289917848
1753,-0.0003663598619725034
1754,-1.2009915088803027e-05
1755,-0.001070971221262991
1756,0.0004352490222172982
1757,1.4763692285782127e-05
1758,2.3607765560590416e-06
1759,1.3287431034613465e-05
1760,0.00033150967826767224
1761,-0.00044653253269553295
1762,-1.0288053262781608e-05
1763,0.0001884730826072981
1764,2.3526372659279196e-05
1765,-9.778447477350377e-05
1766,8.394292420033814e-05
1767,0.0001498870195241051
1768,-0.0006827994538047063
1769,-0.0006529884176241544
1770,0.0001721211287192873
1771,-0.00010372897075783591
1772,-0.00018026781257338565
1773,-0.0012024013591488748
1774,-4.135388013244919e-06
1775,-0.0024942064449972328
1776,0.0002749432937026543
1777,0.00039427256440738827
1778,0.0006075353837081585
1779,0.004802994325216186
1780,-0.00020620058665869178
1781,0.0003192067297744911
1782,-6.522454412108713e-05
1783,-6.535383838030176e-05
1784,-0.0006607697452244546
1785,0.0003432635875230861
1786,-0.0005744824555291899
1787,6.431658627095207e-05
1788,-0.00010826097704775464
1789,5.739262281685674e-05
1790,0.0002218005205910221
1791,0.0010783561787879657
1792,-7.867613013099496e-05
1793,0.001136879700045843
1794,-0.0006073724346744641
1795,0.002056128823249401
1796,-0.00014588559676794442
1797,-2.915040975200164e-05
1798,7.058306070632275e-05
1799,-0.0003507768445912793
1800,2.5500420887338633e-05
1801,0.0002621027471395165
1802,-3.5430925879866624e-06
1803,0.00022006931182402484
1804,0.0002586052600199421
1805,8.581624531532016e-05
1806,9.889513501858525e-06
1807,0.0012155813737231877
1808,-8.754828643709772e-05
1809,-2.2876462353815553e-06
1810,-5.747465145706139e-06
1811,0.00028039494455619856
1812,-4.620000962934748e-05
1813,8.336390407991291e-05
1814,-2.2415844787358995e-05
1815,0.00046533684544601653
1816,-4.808811421078016e-05
1817,9.625138895054422e-06
1818,-1.6505849094469518e-05
1819,-1.091403929130464e-05
1820,-6.299584134823033e-05
1821,-3.0483996594579562e-05
1822,0.00038568616243403925
1823,0.0010302171348129108
1824,-0.0002060557479888261
1825,5.087793935707619e-05
1826,0.0006776386892021318
1827,0.00041636697504377054
1828,-0.0002788906500396502
1829,-1.7724802040922227e-05
1830,-2.2953858130900254e-05
1831,1.1008852324147955e-05
1832,0.0002438179965630758
1833,-9.692006474548431e-06
1834,-0.0003354926152761876
1835,-0.00015972993480473807
1836,-2.078884560194556e-05
1837,0.00012972718374656966
1838,-8.963596544214247e-05
1839,0.0007650974106173777
1840,5.0698214241515744e-05
1841,-7.685584212936229e-05
1842,0.0002865727631392982
1843,0.0011014412505954304
1844,-0.00017528074036196947
1845,4.9615052515140765e-06
1846,0.0001291746850241774
1847,8.091185629929517e-05
1848,0.0003073364343023069
1849,0.00021204554930003347
1850,-3.937281238769489e-05
1851,0.0018361625586041405
1852,9.981194952083435e-05
1853,8.752093521691064e-05
1854,0.00013625091855497915
1855,0.0009805854624864692
1856,0.00132674437164356
1857,0.0004397462745889316
1858,0.00019707409370924725
1859,0.005627004564864538
1860,-5.531483644984082e-05
1861,4.8163766561617235e-05
1862,-1.6642969756506502e-07
1863,-4.357315651219521e-08
1864,-0.00027136644914135946
1865,0.0011626273856277798
1866,-0.00014734751018731753
1867,0.0014378588908982328
1868,-9.424620014291615e-05
1869,-5.862553532148947e-05
1870,0.0003074686082692655
1871,9.78055785184753e-05
1872,-0.0006729106615936679
1873,-0.00015726837441904399
1874,-3.128760252258189e-05
1875,8.798370874169423e-05
1876,9.796562371251322e-06
1877,0.0002900818902072355
1878,0.00040057411819166447
1879,0.0017685087544617249
1880,-1.7633212603281526e-05
1881,-8.15107273586291e-06
1882,-1.706894758308005e-06
1883,0.0010470528165358395
1884,-0.0002702253652919115
1885,6.0685247058636345e-05
1886,0.00010358736203412314
1887,-0.0008718850856633571
1888,0.00026514987909403786
1889,0.0010668389097365962
1890,-0.000419564452624165
1891,0.001629032937121835
1892,0.0001112341617050306
1893,-1.788081982848806e-05
1894,0.00017636874546364528
1895,0.00021935236994961713
1896,2.604310785038997e-05
1897,0.0005415924944743946
1898,0.00026479882538182805
1899,0.0011091507993155184
1900,0.00031324569488293806
1901,0.0006324256075935219
1902,0.001829210714925393
1903,0.0018013317214072297
1904,0.00036069663268724757
1905,-6.871046187900146e-05
1906,-0.00029454876339298647
1907,1.5363402100528338e-05
1908,0.0006666338728780654
1909,0.00025306612924987814
1910,-0.00036457858713818855
1911,0.000905154619588577
1912,0.0007618304467340047
1913,0.0005093505553550642
1914,-0.0009362707294956472
1915,0.00021778668874159867
1916,-2.8874693818580788e-06
1917,-0.00017388052746387359
1918,0.00015927570148927613
1919,0.0001868574306748497
1920,-0.00016037905985671802
1921,5.605518234835365e-05
1922,-1.1197606852217842e-05
1923,-7.344582148305514e-05
1924,0.00019320437582709047
1925,-4.4935007627859433e-05
1926,-0.0003226239590378973
1927,-0.0007730120348926633
1928,4.226889375012288e-05
1929,1.0357908298015135e-05
1930,-1.682589032908296e-05
1931,-3.377645329000991e-05
1932,0.0004913353081704144
1933,-0.00024292333393865657
1934,5.534892125191398e-05
1935,0.00013634652463791633
1936,-0.00015552830475228864
1937,-0.00036866378220097297
1938,4.953694138475772e-05
1939,0.0005536343895330884
1940,0.0005393114475465427
1941,-0.00012817529465617154
1942,-1.6344882040336418e-05
1943,0.0004736898623678115
1944,-8.493101638861727e-05
1945,0.00019547695149400027
1946,-7.600383273266498e-05
1947,8.808049201609853e-05
1948,-0.0009670391543718944
1949,0.00025975005855313337
1950,0.0010662821169380031
1951,0.0012122900654283227
1952,-0.0004166975728332944
1953,0.0002623985503025067
1954,-2.6889622024973823e-06
1955,-6.951623942487759e-05
1956,-0.0014573095132107273
1957,-0.00016714820914173097
1958,-1.4399742293616296e-05
1959,-0.0038052528944416846
1960,-0.0002091886510038766
1961,-9.015133485606053e-05
1962,0.00019044421092686878
1963,0.00019104094411786834
1964,0.00013666260782443105
1965,2.6257105975400577e-05
1966,-5.560309680510672e-05
1967,3.9048986137385464e-05
1968,0.0001817118664295733
1969,0.00031075114572103827
1970,-0.0007262274077523512
1971,-0.0005443483968208276
1972,-0.0002450299857205088
1973,-2.544872167752681e-05
1974,-4.398543179432629e-05
1975,-1.2879140452186053e-05
1976,-7.61546623886913e-05
1977,9.276901542194824e-06
1978,0.0001727806952082488
1979,-0.00039150115951496736
1980,-6.356863417163832e-06
1981,-3.917860775843911e-05
1982,2.360640709151182e-05
1983,-0.0002692354110577364
1984,0.0003400367348327231
1985,-0.00013865719233410053
1986,-0.0010856569361301798
1987,-0.0022704158120005306
1988,-0.0002175947449192325
1989,0.00017441593436638545
1990,-0.0001426840811973601
1991,-0.0006811664136582711
1992,-2.0549464785229122e-05
1993,-0.00011234921657132881
1994,-0.00015724090422066146
1995,-0.0009607252544204648
1996,-0.00013048887820640763
1997,-0.0002846894669152229
1998,-0.00014638855937651292
1999,-0.0018174499747578598
2000,-0.000478990127655454
2001,0.0011338307355429943
2002,-0.001767117037184487
2003,-0.002874066502784092
2004,-2.0354120178964947e-05
2005,1.3165111599810817e-05
2006,2.5908591885505953e-05
2007,-6.379737723435695e-05
2008,-3.149561970697667e-05
2009,-5.555657791850496e-05
2010,-0.0008802698133359438
2011,-0.000758884284359378
2012,0.0008572359982201778
2013,3.83576441495897e-05
2014,-0.0004933342929720523
2015,0.00026876852625070963
2016,0.00010601977002271233
2017,0.00097661387714719
2018,1.6489512654038894e-05
2019,0.002250804507814442
2020,0.00010488000239755519
2021,-0.00012275977583502977
2022,-0.00019040296608181903
2023,-0.0007810560904054892
2024,-0.006470773460904601
2025,-0.0034696304403256033
2026,0.004527418029259817
2027,-0.007787502279987552
2028,0.0010388215620672817
2029,-0.0004497158802965933
2030,-0.000374962328731869
2031,0.00040586331886586336
2032,0.001341632446729489
2033,0.0001813886655879202
2034,-0.0017117491945456828
2035,-5.24626629311777e-05
2036,-6.206539232074521e-05
2037,-7.5445422915405e-05
2038,-5.263247326250048e-05
2039,-0.0006634242101453725
2040,-0.00027728204419778774
2041,1.8586512112570894e-06
2042,-3.476787630077598e-05
2043,-7.252616282179693e-05
2044,0.0006007772288722676
2045,-0.0058573500699095685
2046,0.0069866411075630045
2047,0.003527498245671346
2048,0.0007967520741216275
2049,-0.0006879852607688188
2050,-4.316233446791742e-05
2051,-0.00013681460231539908
2052,-0.000636745384234651
2053,-0.00021585859444176285
2054,0.00040430691171315067
2055,-0.004162088279751526
2056,-0.005599559192930577
2057,-0.0037604056523598663
2058,0.007715809372126411
2059,0.0005210836499917424
2060,2.45766306666726e-06
2061,1.5849258022514647e-05
2062,5.7772903782753825e-06
2063,8.976397922072156e-05
2064,-7.499576063823099e-05
2065,-0.003477517646143742
2066,0.0017275343040912337
2067,-0.004622127329652997
2068,0.006292754766286758
2069,-0.0018199030021773038
2070,-0.0041474845549257225
2071,8.544142836652308e-05
2072,0.0002624338188895517
2073,-0.00011829439624517773
2074,5.9652448656478516e-05
2075,-0.00024171954807492127
2076,3.9347367934831956e-05
2077,9.537392939339988e-06
2078,-0.00010380592966411807
2079,-0.0005008990197271302
2080,0.0009164471902671979
2081,-0.0002979240951304435
2082,8.06353589897368e-05
2083,0.0022164551525904533
2084,-0.0020467857423684564
2085,0.0009806147754643753
2086,0.00038954006634641243
2087,0.0004946780144750392
2088,-0.00023588197454842353
2089,-0.00012172682748905252
2090,-0.0007664191362984539
2091,-0.004584762129558422
2092,0.0002266296263448053
2093,0.0001555676580254933
2094,-4.409881610619336e-05
2095,0.001183263751418069
2096,0.002096578175774613
2097,-0.0030506843135753225
2098,-0.0002540556121156662
2099,-0.0036871963225192576
2100,-0.0002985130818762921
2101,-0.00014853253439676932
2102,4.456840911058746e-05
2103,-0.0007095097529007302
2104,-0.0005970105226748137
2105,0.00040473028021975816
2106,-0.0002961628507390382
2107,-0.0020836287946902976
2108,-0.00179775935450999
2109,0.00025490226087083686
2110,0.0008283516237510131
2111,-0.0031094537561212423
2112,-0.0006671660526999878
2113,0.00039197930470480233
2114,5.585086228764913e-05
2115,0.0003852781218682051
2116,4.970481370099478e-05
2117,-0.0008784701496681109
2118,-0.0005382355702470657
2119,-0.002567701592076072
2120,0.00272260568031713
2121,0.000540280950058342
2122,-0.0009275288708056529
2123,0.006044772170236551
2124,0.0004006956954706525
2125,0.0004733422826210519
2126,-3.365267388116772e-05
2127,0.0023429559663763777
2128,0.0014845187288766587
2129,0.0001114774062981708
2130,-0.0003134323615211669
2131,0.005662674601951593
