,drop_il_virtualper_inf
3742,-0.0019598075457125134
3743,-0.0038892191140507486
3744,-0.00023255822642586336
3745,-0.00013915488474302312
3746,0.0002954343924167497
3747,-0.00023442413264114425
3748,-0.0006485875996923883
3749,-0.00021402992171665742
3750,0.00043184101710738693
3751,-0.001828888595532127
3752,0.0025033662554272583
3753,0.0008001105515660513
3754,-0.00233243885867866
3755,0.0036664098996567725
3756,2.1408603595768235e-06
3757,0.0008773747459227102
3758,-0.001215368459177042
3759,-0.001081980570602978
3760,-0.0002787019726584977
3761,0.00022621338129728252
3762,-0.00027046288814000117
3763,-0.001159122240003345
3764,0.0027590951553013022
3765,0.0007596644326663003
3766,-0.0027002710813474546
3767,0.001994745702088088
3768,0.00032065915394399475
3769,0.0006607326761594346
3770,-0.001847829200515373
3771,-0.003632737464239254
3772,0.00013501410240130546
3773,1.516644846297261e-05
3774,0.00197331613948324
3775,-0.0001768113204617217
3776,0.00041163220957253667
3777,0.0002816127590260838
3778,0.003889074105741001
3779,0.0004920256762878544
3780,-0.0034707952813450263
3781,-0.0018096882430104321
3782,0.004192840656643387
3783,-0.004236239498108046
3784,-0.0005769618473283883
3785,-0.00015360816033394977
3786,3.895152514776389e-05
3787,-0.001959974278489946
3788,-5.0503143901037707e-05
3789,0.0008297336966985534
3790,0.0004551528126211334
3791,0.0040925573313124915
3792,0.00015801518942998533
3793,-0.00011548360332623103
3794,0.0005022389632896033
3795,0.0015961958108231167
3796,0.003029890351416985
3797,0.002983546588982262
3798,-0.005051034708543998
3799,0.0011524389861046144
3800,0.003766191548248356
3801,0.00408367443414189
3802,-0.006095572458717915
3803,0.00620677208123811
3804,0.00031212972810245855
3805,-1.058886891118131e-05
3806,0.000531394764693625
3807,0.0025001013657045944
3808,0.0005392320676344661
3809,0.0011982972201743081
3810,-0.0011028614620210752
3811,0.002262678043802218
3812,-0.0026938650072180423
3813,-0.002200771865414209
3814,0.006049328745636166
3815,0.002736342029585179
3816,-0.0007546136170138744
3817,-0.001221661258593782
3818,0.0021546699434174255
3819,-0.0008712308930585667
3820,1.3625647576595574e-05
3821,-0.00020284920466950702
3822,5.120654258570142e-05
3823,-0.00040773686335839315
3824,0.0020995062780538617
3825,-0.00034607070053708475
3826,-0.0016378989755032446
3827,-0.0021175081257258778
3828,-0.004300733422039926
3829,-0.0012687593635476965
3830,0.0024768043433080187
3831,-0.0036712540960300625
3832,-0.005143082247580291
3833,-0.001168935574421534
3834,0.002677369482088564
3835,-0.0030814457919056785
3836,0.005067930774332358
3837,-0.006000677563784343
3838,-0.001997777361791807
3839,-0.0012812400876811448
3840,-0.0004455538071233964
3841,0.0002593874522176311
3842,-0.0002796175076973271
3843,6.25998410922123e-06
3844,0.00039340702827847827
3845,0.0003115678625260247
3846,-0.0005852881499828823
3847,8.382615266997393e-05
3848,-0.0005024705536918775
3849,5.561758095292323e-06
3850,0.0002940825504729907
3851,-0.00017229884876500816
3852,-4.5180305074568985e-05
3853,1.2058916251585251e-05
3854,-5.846428407805822e-05
3855,7.898514387282086e-05
3856,-0.002117922979381202
3857,-0.0017028444371373023
3858,0.003911822163263248
3859,0.0011558494671231206
3860,0.00030810102954584274
3861,-0.00010073506196444432
3862,0.0005308650176289256
3863,0.0022850933920654424
3864,-2.9155015183856774e-05
3865,-0.0002043479319501268
3866,0.0015518312444945627
3867,0.0034113223727905064
3868,-2.1913081614131792e-05
3869,-0.0001032826779113342
3870,4.8490791558174474e-05
3871,-0.00028533010302305524
3872,-0.00011075301007980537
3873,-0.00013214265820155353
3874,0.00033850461416219305
3875,0.0003460310606588438
3876,-1.5226673831715565e-05
3877,8.454410581638787e-06
3878,5.2395817410505415e-05
3879,6.373562807179977e-06
3880,0.0001068359341260394
3881,4.779625687563983e-05
3882,4.874123563822581e-05
3883,8.725844005353126e-05
3884,-0.00018340127643388574
3885,-0.00022963784824329235
3886,0.00011038138367323848
3887,0.0003435461231939153
3888,-4.883570675968373e-05
3889,-4.927194486187275e-05
3890,1.5230880465435432e-05
3891,3.978328974059287e-05
3892,-0.00013552039785772065
3893,-5.3950355243905964e-05
3894,0.00021100847500103232
3895,5.3731460450179623e-05
3896,-4.162631872706339e-05
3897,-2.591697069107204e-05
3898,-3.074212690425495e-05
3899,-4.6305096274007265e-05
3900,-0.00011745812662907939
3901,-0.0003089399827749352
3902,0.00018444371382260875
3903,0.0002808540463730556
3904,-7.335797161944958e-05
3905,-7.575704540403923e-05
3906,4.038015576224925e-06
3907,-0.0004609189280998982
3908,-4.0506481059314e-06
3909,0.0002764373054874347
3910,6.4427067845624496e-06
3911,0.00014394209648761663
3912,1.753197300961098e-05
3913,5.371739547580101e-05
3914,7.815564181436419e-06
3915,0.0002996422985121721
3916,-1.3398804174203515e-05
3917,-0.00041461690680463266
3918,0.0001642884691933088
3919,-0.0004994802505111522
3920,-0.00022330270536641988
3921,-0.00014544385576647625
3922,0.00017328470102915194
3923,-0.00012576493815127715
3924,1.8766060724860547e-05
3925,-6.701272553640553e-05
3926,0.00012228264869482887
3927,0.00025394000515372225
3928,9.322869391354206e-06
3929,8.901196200757133e-06
3930,1.696348508601459e-05
3931,1.8315794240547506e-05
3932,-0.00014122183147233878
3933,4.438795030846751e-06
3934,0.00041893555122189143
3935,0.0006614028619909872
3936,-0.0014324250851371467
3937,-0.0010174879745215536
3938,0.0006981721908477051
3939,-0.005611492028905723
3940,0.004366148575409953
3941,0.0019143273487598656
3942,-0.006112974739731772
3943,0.0017174645454769944
3944,0.003867158946272229
3945,0.0037860763477065196
3946,-0.005642968875754844
3947,0.004050862893231551
3948,4.687991122227507e-05
3949,2.2803614854766685e-05
3950,-1.387525122012128e-06
3951,-9.11451178109265e-05
3952,-0.00013433421808570895
3953,-0.0006093157471077594
3954,0.000627681267361775
3955,-6.057693751502441e-05
3956,-0.0010164888366937504
3957,-0.0013458824565158525
3958,0.0038027159167442035
3959,0.0007903952734166046
3960,0.0006832982861118612
3961,-0.0016847578602667435
3962,0.0025299643399074204
3963,0.004699406964652343
3964,3.564498268720218e-05
3965,9.589046553193253e-05
3966,3.3467923214115667e-05
3967,0.0004900736867536506
3968,-0.0001989076397323307
3969,0.00014119112738568442
3970,0.0008753711703775293
3971,0.0029363096824530795
3972,-2.5388909710705754e-05
3973,-0.00026858369881306023
3974,0.0005235571101262411
3975,0.0005659515270627989
3976,-3.846107610950337e-05
3977,-6.11621229094751e-05
3978,-9.771944672868981e-05
3979,1.9787150213068945e-05
3980,4.5575469602417726e-05
3981,-2.8006947754025663e-05
3982,1.7060900396918848e-05
3983,0.00014811549349853459
3984,-0.0001543147730281931
3985,-0.00046187627937677346
3986,0.00048823258377656714
3987,-0.000578940972653107
3988,-0.00021848768197723422
3989,-0.00042268848724811696
3990,0.0010376949731458324
3991,-0.00036292488201557444
3992,0.0001331785519405946
3993,0.0003001149299885699
3994,-0.0002424717983724195
3995,0.0006600732884477264
3996,0.00017246857427382438
3997,-2.45660789721504e-05
3998,4.895001117523109e-07
3999,0.00034124132815991775
4000,4.255189845388762e-05
4001,-8.467248906119621e-05
4002,-9.59810485193905e-05
4003,-7.269468268526923e-05
4004,0.0003682404425726265
4005,7.935132446546633e-05
4006,-0.0001571708759730138
4007,0.0009650616248771711
4008,8.929925655891029e-05
4009,-0.00012263095803930607
4010,-3.4132677926648145e-05
4011,6.641838136700659e-05
4012,-0.0001371765627855403
4013,-0.00011207873674088968
4014,2.952206628089386e-05
4015,-0.0004908740719849323
4016,0.00010014446178269457
4017,-0.00015227729676118627
4018,-1.4979610823050287e-05
4019,2.4704301313098278e-05
4020,5.02266869044e-05
4021,3.9042253382720755e-06
4022,-3.341989037140594e-06
4023,2.5156760897123836e-05
4024,-4.935779693011979e-05
4025,0.00023042866662506846
4026,0.0002538987914877889
4027,0.001425512535786412
4028,0.000151141456219596
4029,-0.00012004606139413722
4030,-0.00014049873886627144
4031,0.00021489386038357546
4032,0.0001361959367109498
4033,-8.256059974595292e-07
4034,4.014497276684201e-05
4035,6.9318433322968684e-06
4036,0.000276363265508191
4037,4.7909217025601366e-05
4038,0.0002227736982081925
4039,2.6298817227809575e-05
4040,-4.62980894759043e-05
4041,-0.00019750859971466591
4042,0.00010651408060893618
4043,-0.00013614362866095476
4044,-5.900626086241937e-05
4045,-0.00010127499831323092
4046,0.0001951968436438437
4047,-0.00010635698424077102
4048,1.8843040629335842e-05
4049,-6.795709904848058e-06
4050,0.00013682132318501496
4051,-7.899565376166623e-05
4052,-3.1941594799900743e-06
4053,2.0096123095983146e-05
4054,-7.50087820485435e-06
4055,4.610697628393886e-05
4056,5.550491565437955e-05
4057,-1.4012951285495694e-05
4058,-4.5148791370758355e-05
4059,6.888923528367e-05
4060,-2.9674770615945714e-05
4061,-3.4705672843017915e-05
4062,-2.951070866717981e-05
4063,2.721151529653309e-05
4064,-0.001629509514467142
4065,-0.0005390974697488439
4066,0.000649551204110171
4067,-0.0004778737792672089
4068,0.000277563184695009
4069,1.8115509994004095e-05
4070,-0.00011617154259157964
4071,1.8789004085217867e-05
4072,0.00016831353589443472
4073,3.5713761247999785e-05
4074,-0.0006193473875339911
4075,-0.00016802127907032197
4076,6.528195271206743e-06
4077,-9.711228473680512e-06
4078,0.00012595080341770451
4079,2.5895241362472806e-05
4080,-8.511046956369911e-06
4081,2.1822208618011384e-06
4082,3.331782084991684e-05
4083,-1.5637678315109786e-05
4084,0.00010382622805523002
4085,2.8952607263594762e-06
4086,1.3216513517519245e-05
4087,6.992741874983302e-05
4088,0.00013623337543951594
4089,-0.00013298569200556203
4090,-4.8391803993154826e-05
4091,2.1480823492072192e-05
4092,9.432741732688359e-05
4093,-4.458580514508884e-05
4094,-3.74926125495947e-05
4095,8.785494988668827e-05
4096,1.3902675027248635e-05
4097,-6.362730082913967e-05
4098,5.851493991445939e-05
4099,4.4735413801923e-07
4100,3.3135990430162675e-05
4101,-0.00013154230604444
4102,-0.00010374051271933642
4103,5.49689763102793e-05
4104,-0.00022994918417364594
4105,-0.0003021209807920414
4106,0.0002891555782188931
4107,-0.0005468424647211503
4108,0.0002866254920423346
4109,-0.0006303445328117062
4110,0.00017346015744527989
4111,-0.00019316231262724658
4112,4.2966342602842555e-05
4113,-3.0186786310690515e-05
4114,-7.022224316421765e-05
4115,-3.984010738612427e-05
4116,6.53913357195894e-05
4117,-5.998873470645379e-06
4118,4.767287010923689e-05
4119,-5.948303449649901e-06
4120,-2.3150437665731724e-05
4121,-0.00014784427116343156
4122,0.00021935032549508964
4123,0.0002311427389528954
4124,-0.00012802331689530414
4125,-0.0015354913338209695
4126,0.003331566730404601
4127,0.004187553088478175
4128,-2.4019864190715884e-05
4129,-0.00017848809276439683
4130,-7.135935381327563e-05
4131,-0.0006653756484405803
4132,3.266299649038418e-05
4133,1.7344714838818814e-06
4134,-0.00010042253362934812
4135,-2.0263519267286737e-05
4136,-3.0269440883866942e-05
4137,-0.00021575954437578216
4138,0.00018457952109334337
4139,-0.00013507030435779354
4140,-0.00013842409991830491
4141,-9.127327431054465e-05
4142,6.30191354488508e-05
4143,-0.00020650343941544608
4144,-0.00018113306067772143
4145,-0.00010122640484622903
4146,0.0006535277326581591
4147,0.0006786695048534928
4148,-0.0002744689294427937
4149,-0.0007316556120778193
4150,0.0010628910108724122
4151,0.0016157332201263003
4152,-7.970496746193087e-05
4153,5.1396499772944844e-05
4154,0.000198276851418142
4155,0.00033910114652292126
4156,-3.233798192718771e-05
4157,-1.8298284810867476e-05
4158,-7.707314295433139e-06
4159,-5.656136743420914e-06
4160,-0.0002378533706289439
4161,-5.604324411086477e-05
4162,0.00032341955330349664
4163,0.00017874162983437186
4164,0.000789946995554028
4165,0.0005563578746266574
4166,-0.003455439174463378
4167,-0.0007385039338768957
4168,0.007611678021911054
4169,0.006232503995833556
4170,-0.010836013807298955
4171,0.0008043088935143637
4172,0.0012622014265205287
4173,0.00026972005955326644
4174,-8.049295622354836e-05
4175,0.00509209444071475
4176,0.013621637743592712
4177,0.008725694927515992
4178,-0.01796414392784316
4179,0.01005695700421222
4180,0.0006241192706804995
4181,0.00021527106106873403
4182,-0.0015492808098461538
4183,0.00012677990360699648
4184,-0.003639931314914957
4185,0.015709980538370052
4186,-0.010749062264707943
4187,0.006915659719291973
4188,0.001424169034346306
4189,-0.0005828489730064106
4190,0.00012770149502792303
4191,0.0030321323744787088
4192,0.009408540028816864
4193,0.010600926547729142
4194,-0.01642404693043811
4195,0.013623184288549372
4196,0.00023869485468546448
4197,-5.9324218485003835e-05
4198,-0.0003908965160439096
4199,-3.349087834076298e-05
4200,0.00042167629056350826
4201,-1.662732152665003e-05
4202,0.00041562361921602037
4203,6.304939271977346e-05
4204,0.00041058237697626953
4205,0.000196933664733921
4206,-0.0014876256849218534
4207,0.00037551011290974846
4208,0.006960416688864714
4209,0.010177242870954133
4210,-0.013670580605315666
4211,0.011498973832209181
4212,0.01649737188265428
4213,0.003292049630624618
4214,-0.0206850324633851
4215,0.004295820283018169
4216,-0.0004882105913497876
4217,-6.260036644262725e-05
4218,2.4173667502100882e-05
4219,-6.69149375244443e-05
4220,0.004330557828730411
4221,0.008381536844952171
4222,-0.01586215238311297
4223,-0.0057958427980526195
4224,0.0035065444599389393
4225,-0.002674615440699273
4226,-0.0008953638879703463
4227,-0.000708283274358073
4228,0.0006653243773226999
4229,3.1250480410209946e-05
4230,-0.0010883360505085332
4231,0.00034663677165786255
4232,0.010109722348691714
4233,-0.0006924399051932455
4234,-0.014068218215873715
4235,-0.005867596163651376
4236,-0.0005763133111303932
4237,-0.00048714408779418523
4238,0.0006319971000361374
4239,4.2256396570738166e-05
4240,0.00125034286695391
4241,0.0003366318901405189
4242,-0.0034223253513198655
4243,0.0010675132984257635
4244,0.009791334423412757
4245,0.012200730451190706
4246,-0.020766309055894366
4247,-0.0009876715094261827
4248,0.016929621020191823
4249,0.014733319796901921
4250,-0.03219660522434179
4251,2.6326788635120673e-05
4252,0.006083775624391101
4253,0.0043930209245885005
4254,-0.009022003443481816
4255,-8.53801954705665e-05
4256,-4.771139157925849e-05
4257,-6.502132884129492e-05
4258,-2.8237483400776755e-05
4259,-1.9048719913740747e-05
4260,0.0176685058787779
4261,0.01513109594259252
4262,-0.02947713617802265
4263,0.012761860541723392
4264,0.0011286113423543316
4265,0.0029606788272693156
4266,-0.004946080770701805
4267,-0.0027230632057637424
4268,0.0013110344388973971
4269,0.001867112239722015
4270,-0.00538683562982596
4271,0.001537946444004408
4272,0.0008525586831272751
4273,0.00019543653239224545
4274,-0.00164157248792483
4275,-0.0013723896681342453
4276,0.006153786906863863
4277,0.0050471863460701165
4278,-0.010251633592951104
4279,0.001494599113771815
4280,0.005926555627100256
4281,0.007078982996391548
4282,-0.01653414334617046
4283,-0.008915442071805
4284,0.0022024617570721335
4285,0.002834909594949601
4286,-0.0035281252417533686
4287,0.003690691314161798
4288,0.00031880889522327096
4289,0.0003848828933198136
4290,-0.0011002883082995903
4291,-0.0011355096295421938
4292,0.0007347478659734645
4293,0.0013564003466401487
4294,-0.0018136063484093037
4295,0.0014485611554510935
4296,4.176740719801859e-06
4297,1.6105858023904482e-05
4298,5.345086324234749e-06
4299,8.595488629395916e-05
4300,-0.0009398490728128347
4301,0.005751625953789603
4302,-0.010423090844881662
4303,-0.019420492136295056
4304,4.484323706298437e-05
4305,-6.0054288478694754e-05
4306,-3.581731781853479e-05
4307,3.490839248870925e-05
4308,-2.3542447599815975e-05
4309,0.0003257705058421493
4310,-0.001060938257677555
4311,-0.0021627588684551666
4312,4.9533073876759367e-05
4313,5.5738934173539135e-06
4314,-3.8692124470253984e-05
4315,8.884975674532343e-05
4316,0.00016645226462967065
4317,4.0838115998648896e-05
4318,-0.0002530695091198308
4319,-0.0001609917562134464
4320,0.002160272607185479
4321,0.0036643219234930814
4322,-0.006069150860797909
4323,-0.0008162383829195764
4324,0.003731558233132844
4325,0.0029617216938594574
4326,-0.009470173407379975
4327,-0.008588668072745028
4328,0.0015158610732962838
4329,-0.0005655876233712817
4330,-0.001316525431595099
4331,-0.0037695793214474545
4332,0.0029585668070251357
4333,-0.002526120981091649
4334,-0.005093043448598035
4335,-0.015034733713682424
4336,0.00045319378685849574
4337,-0.00021767294612729318
4338,-0.00022621429900293553
4339,-0.00030432505614754076
4340,0.0061523442777913105
4341,0.00451700346707785
4342,-0.01681494431673997
4343,-0.018120514399657103
4344,0.0012518224585543203
4345,0.0033762405603239127
4346,-0.004086753260316068
4347,0.0017429988507184054
4348,0.00256649993523364
4349,0.000870700479389314
4350,-0.00540846245850011
4351,-0.005565342234121388
4352,1.084420079877541e-05
4353,0.00028330559681880827
4354,-0.0009380717411117142
4355,-0.0004848137166108523
4356,-4.284130895099579e-06
4357,-1.3607190325510367e-05
4358,-0.0003040619791706684
4359,4.977448268751775e-05
4360,9.903287990898898e-05
4361,9.783982020117396e-06
4362,0.00010967488895303585
4363,-1.8778958458306806e-05
4364,0.0001891884837948927
4365,0.00018421268394340466
4366,-0.00028012572481410933
4367,0.0005400788745599507
4368,0.0013178443604592543
4369,0.0004721857727970073
4370,-0.002189382345872849
4371,-0.00025972899089494555
4372,-0.0013133990711094417
4373,0.00295876998790271
4374,-0.001547392380681243
4375,0.0008577245043582223
4376,0.005170349040407481
4377,0.0044982528368938115
4378,-0.013270272643718816
4379,-0.007916792386044466
4380,0.001820408919031637
4381,0.0006193328196717895
4382,-0.005008255028829378
4383,-0.0050268035628894805
4384,-1.500581387903303e-05
4385,2.0586185775711132e-05
4386,5.0670181409288505e-05
4387,0.00021579819438861483
4388,-0.0007176562380352307
4389,-0.0013083504055937177
4390,0.0012963325275770516
4391,-0.0006716379168310657
4392,1.9263078013983554e-05
4393,-9.884827722471248e-06
4394,1.161034256382362e-05
4395,-0.00018231794953821106
4396,-4.296911653643253e-06
4397,-4.18087446484294e-05
4398,-3.0476652479511634e-05
4399,1.814777863285967e-05
4400,0.0005040771902752022
4401,0.0004208531651745346
4402,-0.0013871618765717204
4403,0.0009790331414148577
4404,1.3990971456427925e-05
4405,-3.1927426184151576e-05
4406,-6.8420032610712835e-06
4407,6.985168536356903e-05
4408,5.071375329659825e-06
4409,0.0003848372832050043
4410,-0.00047915051387169516
4411,0.0001936155166518473
4412,0.0002733411798490497
4413,-0.00014927750947770746
4414,-0.0005790579881245554
4415,-0.00168782959813731
4416,0.0008705481862984693
4417,0.000961389348111436
4418,-0.003841969995084314
4419,-0.006236210876781104
4420,0.006926278151290747
4421,0.003070041703169947
4422,-0.006946797858520507
4423,0.00743259993395277
4424,-0.00016116214588046655
4425,-9.926508607587382e-05
4426,0.0001753100126214826
4427,0.00017057776287867347
4428,8.056056577076578e-05
4429,8.124069644786546e-05
4430,-0.00022141311773093
4431,-1.1215707802205315e-05
4432,0.0004227515079423439
4433,0.0003060326368906239
4434,-0.0008374209289906034
4435,7.910063333260757e-06
4436,0.0033264481225443814
4437,0.007727104349857263
4438,-0.010334874027623557
4439,0.0034472044488124466
4440,-0.0032598865020392943
4441,2.7543570870956657e-05
4442,0.0008818916209093012
4443,-0.004172614934073809
4444,0.0005904462863742069
4445,-3.7715726322745804e-05
4446,-0.0007804137421190368
4447,0.0012125018096252119
4448,-0.00517063703727356
4449,-0.00198252953233934
4450,0.0018719182681950016
4451,-0.025613857694040808
4452,0.004479294519536033
4453,-0.0008798981833814091
4454,-0.012320618448962714
4455,-0.03323617555187307
4456,0.00015125258162916453
4457,-0.0001105783349927295
4458,-0.001328611361887717
4459,2.6717481021486916e-05
4460,0.0010545534569156134
4461,0.00043994299392262874
4462,-0.0017575679521987767
4463,-0.0010239619623942655
4464,0.009391423597415573
4465,0.006537560899242582
4466,-0.02957713719774652
4467,-0.03048994055485187
4468,0.00019217635460258944
4469,0.00017441049074027842
4470,0.00011465401731915589
4471,0.00136436146077268
4472,0.001347130582716329
4473,0.004199996504065262
4474,-0.010860347031075992
4475,-0.013520119782555264
4476,0.00025162171825685064
4477,0.0001322589775998882
4478,-0.0009351379606945587
4479,-8.201274710209616e-05
4480,1.4417462636496069e-05
4481,-0.0005454419568344866
4482,0.0009613075151975542
4483,0.0017135186417184811
4484,0.0002970976025688769
4485,-0.00010289144609336055
4486,0.0001806080801689229
4487,0.001181894684233734
4488,-0.00029283178928500776
4489,-0.0005320023691432839
4490,0.0003804553478266968
4491,-0.0012918724073286473
4492,0.0008300163647472694
4493,0.0001381852027301364
4494,0.00010287159862370915
4495,0.0031650653794222387
4496,-0.001967522170250613
4497,0.0016889322122584948
4498,-0.0023327921043570492
4499,-0.009356799113150866
4500,-0.0003589745648142412
4501,0.0016857531746491956
4502,-0.0033366750719412475
4503,-0.005105117194702632
4504,0.0005338444685686671
4505,0.000904563352872087
4506,-0.0008507319178086863
4507,0.0014530458713462985
4508,0.008175858585039737
4509,0.006146920043393298
4510,-0.01725090581781706
4511,-0.006483901303992731
4512,9.728917312587477e-05
4513,7.093319266285078e-05
4514,-0.00044398022511617637
4515,-0.0006031411099100316
4516,4.403730225358639e-05
4517,0.00011439992606688617
4518,-0.00021980235124318992
4519,0.00033583539088702456
4520,0.0019682665497432446
4521,0.0011259662508814054
4522,-0.0042884787447044275
4523,-0.00420553654908759
4524,0.00017297396683197083
4525,0.00029276721719179795
4526,-0.0002514620017968848
4527,0.0005911405493314259
4528,0.0032345033952107414
4529,0.0030867476217104482
4530,-0.004441139891799944
4531,0.006041518970505009
4532,0.0042737552313245565
4533,0.003931599862623686
4534,-0.008911248297461129
4535,-0.0014792926193677154
4536,-1.6635299115814226e-05
4537,5.0518475386429975e-05
4538,-0.00010965392152782847
4539,-0.0005205061393893219
4540,7.389186506704991e-05
4541,-8.991421205158562e-05
4542,-8.102192255042312e-05
4543,-0.00031495692731291105
4544,0.00018636809652375458
4545,0.00010182054473008978
4546,0.0005555412400774353
4547,0.0023894567153190474
4548,8.478726293508055e-05
4549,-3.8984593731069065e-06
4550,-0.00030600355379083383
4551,8.263137452085818e-05
4552,0.0031665272810021136
4553,0.0035668967172358024
4554,-0.006596209011161455
4555,0.0011936579937318673
4556,0.004612651714613751
4557,-0.0038865542129980953
4558,-0.004659481698214214
4559,-0.012562539151221535
4560,0.0016325078159560985
4561,0.001386818893704019
4562,0.0008124312361087914
4563,0.011851132234414846
4564,1.3072872385114309e-05
4565,-7.669749389835505e-05
4566,-7.02139909772119e-05
4567,-1.2736907678400633e-05
4568,0.00032028146712065423
4569,0.00011125971108102182
4570,-0.0004458014296574344
4571,0.0006957228902601765
4572,0.000755835137451352
4573,-0.00015125304023279443
4574,-0.0008221070127294646
4575,-0.00010665949749480266
4576,0.001995241729919229
4577,0.0009943832982750327
4578,-0.002005467806000121
4579,0.0020600199107313555
4580,0.0004690880015322504
4581,0.000355163524960228
4582,-0.0012229602942652321
4583,-0.0009313841859547832
4584,-5.960166726624399e-05
4585,0.0002486487334343792
4586,-0.0013575578640275898
4587,-0.003227910974677473
4588,9.069806322111246e-05
4589,4.356339158058234e-05
4590,8.061423326343854e-05
4591,0.0007287450011729476
4592,-6.71953642611344e-05
4593,2.5918246715214872e-05
4594,-7.096365873671665e-05
4595,-0.00018407351629708387
4596,0.002068800670341369
4597,-0.0006981495171048838
4598,-4.752847677464166e-06
4599,0.004819589637582624
4600,0.0006060184118206562
4601,0.0009025499693659422
4602,-0.0022028705563125793
4603,-0.0016324779036758952
4604,3.383597580438654e-05
4605,2.3042273357626855e-05
4606,-5.3667865318018736e-05
4607,-3.654039487323264e-05
4608,0.001014350164854658
4609,-0.00018976914690697086
4610,0.00011432097430553374
4611,0.002885390871995855
4612,0.014367191817296829
4613,0.009653381100869407
4614,-0.016930181906029976
4615,0.022641035678136513
4616,-0.0002034081460844129
4617,0.002488543539971147
4618,-8.507919279074224e-05
4619,0.006685266165086012
4620,-7.1146638569651e-05
4621,-2.8943733120533e-05
4622,5.9504315870724296e-05
4623,0.00018612893140347199
4624,0.0015474829384257733
4625,0.0009836570618677262
4626,0.0005114125386061844
4627,0.009419452276979743
4628,0.006246049445792003
4629,-0.0026660421693831325
4630,-0.004789880809047861
4631,-0.004570439734684021
4632,0.005129493225702179
4633,0.004718162363613521
4634,-0.01090040289117957
4635,-0.003642515834389509
4636,0.0050821594784419
4637,0.0033157260613383096
4638,0.0013872487934814964
4639,0.03006340828159584
4640,-0.0003651919158737619
4641,-0.00031068618013725175
4642,0.0002878353636428715
4643,-0.00021236804955105466
4644,0.0015510370341337949
4645,0.0010911857320287782
4646,-0.0019068221958743778
4647,0.0026022708223120564
4648,0.0033199026084883296
4649,0.0033953203248002083
4650,-0.0030653512376219217
4651,0.011185075959010091
4652,0.001453681211403182
4653,-0.00044469568232276323
4654,-0.0009545579353879767
4655,0.002330463163755269
4656,-0.00010055997283669644
4657,-0.00020849008723310865
4658,8.533754655014854e-06
4659,6.868448462453014e-05
4660,-5.758537460139099e-05
4661,-0.00017940211531494057
4662,-4.076593946974836e-06
4663,-0.0002486563753940324
4664,9.839469638671795e-05
4665,-9.464457537676599e-06
4666,5.782321104194496e-05
4667,-2.817232409921899e-05
4668,0.00043454660398446597
4669,0.0009336191594658211
4670,-0.0021221851520918924
4671,0.0001773865877899287
4672,3.2765683987588132e-06
4673,-0.00042138127303677306
4674,3.0208701525427477e-05
4675,-0.0006103485733132648
4676,-0.00012859233642130088
4677,-0.00014218069998129615
4678,0.00010600752968546849
4679,-0.0004725139739739729
4680,2.573355401292013e-05
4681,-0.00029426065109557054
4682,0.00038352844449214963
4683,0.0005050082661848705
4684,2.028735943589073e-05
4685,2.16900342426096e-05
4686,-6.675505014285991e-05
4687,-0.00013262364458734968
4688,-0.00021183379125586208
4689,-0.0005431849165869115
4690,0.0004183287447128491
4691,-0.001083913300788751
4692,-0.00010805765067305951
4693,0.0005781046723757737
4694,5.341949177972148e-05
4695,0.0004602272092091311
4696,0.0010852228621357368
4697,-0.00013740103797119327
4698,-0.00010422435253638219
4699,0.0020242632885516094
4700,-2.6777765514982426e-05
4701,-2.930657123312214e-05
4702,-1.2506449401305194e-06
4703,0.00011200036326342953
4704,-0.00015765519930758653
4705,-0.00033858873420009256
4706,0.0006892044960651573
4707,0.000592346114260745
4708,6.977879859249578e-05
4709,-7.848349261904212e-05
4710,-5.350292479445295e-05
4711,0.00021367818327590324
4712,0.00018979486393737075
4713,-0.0007454000650902303
4714,0.0011804677754674007
4715,0.0012731986075955302
4716,-8.492639340145228e-05
4717,0.00016267560658030344
4718,9.71045166069857e-05
4719,0.0006037001578729509
4720,9.21270409638753e-05
4721,2.6539671358794463e-05
4722,2.9609432848627364e-05
4723,0.0005429286773459711
4724,8.719110422989446e-05
4725,-0.00014124379164478918
4726,-6.445462390534324e-05
4727,1.2348292128251766e-05
4728,3.34063864787397e-05
4729,3.1151288207254374e-05
4730,-6.444351204510671e-05
4731,-3.046546783310878e-05
4732,7.901482120481395e-05
4733,-0.0001248276511257241
4734,5.3728616684745646e-05
4735,0.00041732123759941184
4736,4.786961179104724e-05
4737,-5.7814299544733756e-05
4738,9.152772222259353e-05
4739,0.00023163916545818045
4740,1.5289697573390435e-05
4741,-1.6306746109551257e-05
4742,-0.00010388211248626251
4743,6.947619822990626e-05
4744,-5.060178691709957e-05
4745,1.279374107391191e-05
4746,3.03339665296727e-05
4747,8.36923729529698e-05
4748,-4.234759583831287e-06
4749,-0.0001349023421060894
4750,-6.481058778587358e-06
4751,-0.00011582385538333435
4752,-9.071343168497181e-05
4753,0.0001085394189177122
4754,0.0002252345868836692
4755,0.0006689662715397261
4756,8.605138005177588e-05
4757,9.352550397845739e-05
4758,-9.779436908879947e-05
4759,0.00021435670517893173
4760,0.002527892645135171
4761,0.001978375145844084
4762,-0.002643812609809071
4763,0.0038471739440696664
4764,-0.00017355182212783158
4765,-7.668867059735503e-05
4766,0.00018629060254434518
