,elapass_hybridper_inf
1114,0.0012490587431344983
1115,0.003155065809564786
1116,-0.001124614145898748
1117,-0.0009349360524584085
1118,0.0012995376311173313
1119,-0.002059016515931564
1120,0.0005687909358378442
1121,-0.0015827949368914778
1122,0.0012276242697122244
1123,0.0004501200890498238
1124,-0.001063459433464103
1125,0.002079957759731622
1126,-0.0013395016376389075
1127,-0.0013897536275305636
1128,-0.003920851003413304
1129,0.001429376090421426
1130,-9.927029669692696e-05
1131,-0.007214887770516283
1132,-0.00015113412622162992
1133,-0.0022234347292891645
1134,0.0010588622820487073
1135,-0.00327183615079141
1136,-0.0004057334395508199
1137,-0.0015303877072916237
1138,0.0002333493281994757
1139,-0.005399260938595001
1140,-0.0005001640292741138
1141,0.00043084932716431676
1142,0.00021018623992641447
1143,0.00019332032957159733
1144,0.00015811551499687272
1145,-4.985634995702766e-05
1146,0.0005242641515394791
1147,0.0022062002479753505
1148,0.0011890793394505703
1149,-0.0002658788646449239
1150,-0.0005854173776921188
1151,0.0009996812703099154
1152,-0.0011884902651288134
1153,-0.0003143020549232833
1154,0.0006895014679238882
1155,-0.0025283536916008236
1156,8.667335742742593e-05
1157,0.0001146191279395332
1158,2.0382868777958566e-05
1159,0.0006694844201799734
1160,0.0004147074974028609
1161,-0.0011141942037694748
1162,0.0007668833486436702
1163,-0.00010206842654065727
1164,-0.000288474604985329
1165,-0.0023400976820889237
1166,0.002129876400414254
1167,-0.0016370121706313985
1168,0.002279420389664534
1169,-0.002763091291237587
1170,-0.0004119768217237666
1171,-0.002090841513288598
1172,-0.0001447889598767824
1173,-0.0005570634458554064
1174,0.00034224516038663483
1175,-0.001306552602734939
1176,-0.0012335910170617097
1177,0.0001683828367006408
1178,0.0010811268588596468
1179,-0.00028380191833333784
1180,-4.79935065721447e-05
1181,-0.00024092713564788343
1182,0.0002423741763548346
1183,-0.0001086198171623253
1184,-0.0016207913316933138
1185,-0.0008974143014307049
1186,0.0015991098543651089
1187,-0.0031919423188913262
1188,0.0005911038434098755
1189,0.0008979224856535858
1190,-0.001018922426727677
1191,0.0014181107983493393
1192,-0.0007391100852804608
1193,-0.00045164234455079787
1194,-0.0026152365231008547
1195,-0.01203666900453572
1196,-9.3999309907618e-05
1197,-0.0001602205225170173
1198,6.438130135241494e-05
1199,-0.000620178885595548
1200,-9.721560435850593e-05
1201,-0.000560514921659545
1202,0.00010210814813841646
1203,-0.0012031111217621065
1204,-0.0003457359112809324
1205,0.00014789940589636985
1206,-0.0002028693655587615
1207,-0.0010532598436070778
1208,-0.00027785964471892493
1209,0.0021542278686431165
1210,-0.0003238104988995328
1211,0.0023151802434396396
1212,-0.0005002162275839928
1213,-3.5525307654061274e-05
1214,0.00021008284850778427
1215,-0.0004441991694579586
1216,-0.00021203839103804895
1217,-0.0004793397400921541
1218,-1.565916074351173e-05
1219,-0.0031182119726173544
1220,-0.0020063012703503253
1221,0.0009831341865531168
1222,0.0010712701934698847
1223,3.2099352709879836e-05
1224,-0.0009370005546783031
1225,0.0019968013993350107
1226,-0.00205893473377789
1227,-0.002125058536622218
1228,-0.0009100849933406004
1229,-0.0003380086498022418
1230,0.0005943782667035047
1231,-0.0020034894939914218
1232,-0.00040926856090904085
1233,0.00013082841474700067
1234,0.00048060707112214336
1235,0.0006687498150713758
1236,-0.0024072913795708095
1237,0.0008492902874136568
1238,-0.000745540762457959
1239,-0.008200269216070285
1240,-0.0006236492757823786
1241,8.644500164699556e-05
1242,-0.0007356074427142974
1243,-0.004033239880153715
1244,-0.0004308167900744489
1245,0.0002541416203346944
1246,-0.0005475897681185728
1247,-0.0025824155430819954
1248,-0.0015266594723603772
1249,-0.00029704647097260963
1250,0.00031861368350134556
1251,-0.0029684894142938847
1252,0.0004109578088899428
1253,-0.0004565558080008602
1254,0.00016456189527799258
1255,9.711595082569449e-05
1256,0.0001372962872951559
1257,-3.734475393479258e-05
1258,-8.85298337454968e-05
1259,8.581013406866293e-05
1260,-2.2270442059233415e-05
1261,-0.0002451718072302316
1262,-0.0003596597331473197
1263,-0.0008419748500977875
1264,0.0002545284758412194
1265,0.0006063573360067173
1266,-0.0009167924335028107
1267,-0.00019890576812644386
1268,0.0009461850075543428
1269,0.0003751329021210959
1270,-0.00021091805089675175
1271,0.0033070448938098945
1272,0.0002452400332651952
1273,8.943338060089062e-05
1274,-3.845809088908682e-05
1275,0.0009224705836990467
1276,-5.704201844665243e-05
1277,0.0004188966803674925
1278,-0.00020896012393663616
1279,0.0005613653500608787
1280,-2.756143019869171e-05
1281,0.0001142088989335412
1282,-0.0001539355344457876
1283,0.00018042229032613367
1284,0.00015015432112710757
1285,-0.0007205851785545205
1286,0.0009001243989501817
1287,0.001053620467782665
1288,0.0021180475648519812
1289,-0.0002321659845641152
1290,-0.00014308519340253633
1291,0.00384249438866718
1292,-2.029961713209636e-06
1293,-7.336752440535084e-05
1294,4.7649596900542046e-05
1295,0.0002641597950429847
1296,-0.00047397502444546937
1297,0.00010311337128436689
1298,0.00038954598914336957
1299,0.000633112591912413
1300,0.002845770287707451
1301,-0.0006054193596245705
1302,-0.0004665895548587293
1303,0.0017926669025046965
1304,-1.566337862705503e-05
1305,-0.00014918886400122294
1306,7.699120162403257e-05
1307,-9.492643239012238e-05
1308,-0.0009683971856473695
1309,0.0005808488490325654
1310,-0.00016630665677489694
1311,-0.0004906510241911656
1312,0.00015973747087056654
1313,0.000968441449025235
1314,-0.0010630543953269527
1315,0.0003686546897087669
1316,-0.00010431079698170201
1317,0.00014146733387868264
1318,0.0005088525162438839
1319,0.0017701104949028193
1320,-1.821682381702516e-05
1321,0.0002913651551809775
1322,-0.00010221597680706508
1323,0.00022362996323379664
1324,0.0008879050595924324
1325,-0.0014412333518967352
1326,-0.00021649552742288573
1327,-0.0021351741370488294
1328,2.6103384737494065e-05
1329,1.0347504059263519e-05
1330,2.030282029574355e-05
1331,8.872018562321212e-05
1332,6.4659784619858414e-06
1333,-0.00015055429315839582
1334,-4.3473879301250486e-05
1335,-0.0005241780743385685
1336,0.00029163022557304996
1337,-0.00021174858410700646
1338,0.00012262809896474773
1339,0.0005308306915878856
1340,0.00012730277186157821
1341,0.0003913880536823384
1342,-0.00018104259892297384
1343,0.0012810822370292946
1344,0.0008502073891858569
1345,-0.0014392484393507298
1346,0.001376234113321043
1347,0.002369592231061341
1348,-0.00020654167119910134
1349,-3.600820956367226e-05
1350,0.00017243327315516452
1351,-0.0003791207842512571
1352,2.315152512707432e-05
1353,9.831403349210268e-05
1354,-3.0089760243432324e-05
1355,0.00047962786111761227
1356,5.8668488592501196e-05
1357,-0.0001071709623380764
1358,4.687837095840903e-05
1359,0.0001258512182696312
1360,-4.7748684631412385e-05
1361,4.2866363726240844e-05
1362,-1.0441572936998655e-05
1363,-1.7488604379563664e-05
1364,-0.000510505636443411
1365,-3.3749742799609505e-05
1366,5.6830400186570286e-05
1367,-0.0011090790773496885
1368,0.0005200504309760359
1369,0.0004393111544442449
1370,-0.00022287877506235382
1371,0.001989689213860861
1372,-0.00028845256765593416
1373,0.0004884459814156433
1374,-4.239654394655911e-05
1375,0.002716644671804063
1376,0.001662611239372235
1377,-2.3824521777806133e-05
1378,-0.00030129996269639763
1379,0.0023783314466031854
1380,0.0017016450737859792
1381,0.0008883796405965955
1382,-0.0003783493551986414
1383,0.0061300382450543076
1384,0.001195288593526958
1385,-0.000618798707868261
1386,-0.0007057268086000102
1387,0.00012944517432000622
1388,-2.164203785878848e-06
1389,1.9148314876405647e-06
1390,3.5973665823938036e-06
1391,-2.7228765472634653e-06
1392,7.54257075595199e-05
1393,0.00016720908862770904
1394,-0.0005282330423302567
1395,-0.0011184858035622552
1396,2.2849567140431227e-05
1397,-4.2737872629455756e-05
1398,-0.0002342945789086021
1399,-0.0008428631097424478
1400,2.7279850208944217e-06
1401,-8.377508298280673e-05
1402,7.145172743674709e-05
1403,-0.0002714566929739919
1404,5.9719279256016445e-05
1405,-2.6702023865006894e-05
1406,-5.700551398550546e-05
1407,-4.826728027184729e-05
1408,0.0003654908557791857
1409,-0.00020545876946640397
1410,0.001894413936218574
1411,0.006007086396079045
1412,-2.1906171693008067e-05
1413,-0.0001888034230411573
1414,0.00023623698967139106
1415,-0.001397549027833971
1416,0.0010060551519108026
1417,-8.72489453292159e-05
1418,-0.00011974649421034398
1419,0.0016781253642375019
1420,-0.0009627810152748812
1421,0.0014576432184270978
1422,-0.0010933334357477056
1423,-0.0009582161537138338
1424,0.0001748187407729476
1425,3.95302780862515e-05
1426,2.65236673111775e-05
1427,0.0007369120548405461
1428,0.00017839955035763865
1429,0.0013908121221062038
1430,-0.0001336789254113696
1431,0.005546647505586437
1432,-0.0011960484824211051
1433,0.00011353570698975318
1434,0.0010490050925573199
1435,-0.00046284387275076657
1436,0.0002917363302271517
1437,0.0009217622411031415
1438,-0.0015615750951139683
1439,0.0004512506118401162
1440,0.00038495225965777985
1441,0.001352353605108279
1442,-0.0012749183037267413
1443,0.0029904651909871197
1444,0.00042574620452042155
1445,-0.00019819366278768974
1446,7.864014547579384e-05
1447,-0.0005209726036340589
1448,3.064648436512912e-05
1449,0.0004970652229327535
1450,0.00219001592031878
1451,0.0067529144194469854
1452,-3.7730892966271896e-05
1453,-0.007786947851567237
1454,0.012341337405894675
1455,0.015113422865362285
1456,-0.0012350332113016589
1457,0.0011709065939239152
1458,-0.000317351095896561
1459,-0.0011748486583011586
1460,0.00023161902886249108
1461,0.00013955317837254227
1462,-0.00015842470495000015
1463,0.0005176201991015325
1464,-5.6282878690359895e-06
1465,5.185836422188424e-05
1466,-4.670247001868195e-05
1467,6.501855317656698e-05
1468,-0.00024200811245892972
1469,0.0016098887348322563
1470,-0.000704219180521366
1471,0.0013401225109970379
1472,0.0023951262348758185
1473,-5.029127877615086e-07
1474,-0.0062638838860597824
1475,-0.012744334084207306
1476,-0.010212391014859629
1477,0.02189034718871487
1478,0.010310437053545443
1479,0.06672920632954749
1480,-0.001966327047379976
1481,0.001794789835468403
1482,0.0006115665113774891
1483,-0.0001618811290601817
1484,0.00033969501249020407
1485,-0.0035296440725238
1486,0.0011042313683102506
1487,-0.0063240462781462125
1488,-0.0027216775896272086
1489,0.002961450449000573
1490,0.005179038896585199
1491,0.01625432291232623
1492,0.0006594581724040907
1493,-0.005691376877879969
1494,0.017965580785110156
1495,0.037538903162298694
1496,0.0017756129222088084
1497,0.0008368675289639778
1498,0.0018082460424000708
1499,0.014030905826403607
1500,-0.0010343412285433117
1501,-0.002686470243894724
1502,0.0031584832399552095
1503,-0.0015960115985703266
1504,0.0008813415705419544
1505,-0.0005283270962106155
1506,-0.0010185050644757007
1507,-0.0011799977105648334
1508,0.0005426216642793797
1509,0.0028592570081667663
1510,-0.0014721058074044693
1511,0.005689455822990303
1512,0.0010155807854119112
1513,0.0003828239174360776
1514,-0.0007777293291613254
1515,0.0013052361496525063
1516,-2.2861659075086506e-05
1517,0.0004199578979672265
1518,-0.0001108337820988807
1519,0.0005833795855543074
1520,0.0015813015352116161
1521,0.00010872370990738839
1522,-0.002451632639286718
1523,-0.0007531271102600785
1524,0.001764196740372224
1525,0.0013464883437204517
1526,-0.0015316729206334122
1527,0.0037406018324140753
1528,0.0014110523561269616
1529,5.535789391800277e-05
1530,-0.0010122112378209993
1531,0.001798556309961773
1532,0.0040418030470529085
1533,-0.0027255467601476134
1534,-0.0022464745692635894
1535,-0.003333199465873578
1536,0.007354125523328739
1537,-0.0018375728867909295
1538,-0.0037428812467036245
1539,0.002637819951538868
1540,-0.0008901531271037474
1541,-0.0037463158056231724
1542,0.005032948278546998
1543,-0.002166652278913018
1544,0.007261668011607624
1545,-0.00042502929879191753
1546,-0.0025530912531524963
1547,0.017157332125285703
1548,0.004681475309740105
1549,0.014301126398668873
1550,-0.005929204547331625
1551,0.04326095408380948
1552,-0.012112709740747823
1553,-5.03760942702042e-05
1554,0.013300250317347852
1555,0.0059861669857396264
1556,-0.013283552094884828
1557,0.0055475047578444955
1558,0.0035133642997440696
1559,-0.013263204128532543
1560,-0.00020894373227203758
1561,0.00044268795049118114
1562,7.797767702469981e-05
1563,0.0005744386869382683
1564,-0.0006154360247281502
1565,-0.00046675097706688783
1566,0.0002881388702424938
1567,-0.0022944531500711154
1568,-0.00037784951521005163
1569,0.0006588124778225402
1570,0.00019673215092358103
1571,0.0014988815943713426
1572,-0.0017586294369305179
1573,-0.0001812448840038577
1574,0.0028033827318184293
1575,0.002827258301485128
1576,0.0011295646485907037
1577,-0.0012242174044295058
1578,-0.0005545971468827396
1579,-0.0017869702427256806
1580,0.0033583691929028776
1581,-0.0006084235529542615
1582,5.079336426227972e-05
1583,0.005601886764480439
1584,-0.00015137437755181126
1585,0.0008446019834543848
1586,0.0007110816511303744
1587,0.004540892456686807
1588,-0.004925156898623174
1589,-0.005510138965230535
1590,0.0010128220358456774
1591,-0.029536033692847418
1592,-0.00019893277575924615
1593,-1.0453281491969934e-05
1594,-0.00022472161361058418
1595,0.0006855345910406743
1596,-0.00031610564692352935
1597,0.00032539608264346096
1598,-0.0003593303730897629
1599,-0.0025610820986641013
1600,-8.765105986920691e-05
1601,-0.00014938878641936957
1602,0.00097544592159873
1603,0.00021175739737688243
1604,0.0011104168253815029
1605,0.010638246870483283
1606,-0.007755468833000591
1607,0.01582940190658402
1608,0.003698098296613891
1609,0.001522258908962568
1610,-0.004044973414313063
1611,0.000946336479947586
1612,0.00037497442560728556
1613,-0.00039038538938763025
1614,0.000348903362373957
1615,0.0005773026930618507
1616,0.00040688146390727224
1617,0.0008132484449001264
1618,-0.00010890227656735624
1619,-0.0016998200609401929
1620,0.0027501018523470168
1621,-0.002344367736800739
1622,-0.0019167962781730876
1623,-0.003454887511160468
1624,-0.0004248694140687595
1625,-0.000316121888473653
1626,0.000432033553418136
1627,-0.00036676274831562585
1628,-0.0003168255560112807
1629,1.1430359812602172e-05
1630,-0.0002893988528151625
1631,-0.0018198279667455929
1632,-0.0018704141210277405
1633,0.001962628242120635
1634,-0.0017534474971665575
1635,-0.00512866845690261
1636,0.0016443334577236652
1637,0.0006259581135061002
1638,-0.0007542451924291249
1639,0.003947161062598058
1640,0.02383230403775669
1641,-0.013611137120175263
1642,0.0010489732068624787
1643,0.03328622989759448
1644,0.004283765769484974
1645,0.0018877350898417646
1646,-0.0013217961107798502
1647,0.013238752884219858
1648,0.00702923887743574
1649,0.004034840351690699
1650,-0.01042745000077464
1651,0.0027158196127566414
1652,-0.004400949260778319
1653,-0.0008584306077643375
1654,0.003462105225060473
1655,-0.00825598991512151
1656,0.0001023799182181747
1657,-0.0007143777189975757
1658,0.00046168007635764174
1659,0.00013748968118041491
1660,0.0005938135307526911
1661,-0.0009642941479644333
1662,0.0005750395887017232
1663,0.00037584902654723347
1664,0.00039284131434180785
1665,0.00012046531832396222
1666,-0.00038676192025029183
1667,0.0008025174510839407
1668,-2.5678293796505208e-05
1669,-6.42099233121598e-05
1670,9.76905123516669e-05
1671,-0.000243704600610103
1672,0.00026919919907084257
1673,-0.0017881690572107696
1674,0.0005774198245547985
1675,-0.0022934149297605634
1676,0.0005811515199024439
1677,0.00014526258220548186
1678,0.0002049440900546111
1679,0.002843096325291495
1680,5.3025019413701523e-05
1681,1.8569078259115217e-05
1682,-0.00012050016554755374
1683,-0.00024516247134621504
1684,8.274035847048355e-05
1685,2.1053525357961805e-05
1686,0.00012319558544292254
1687,0.0005754062421680695
1688,5.317909578096819e-05
1689,-0.0001793563109891011
1690,-1.7569238240835362e-05
1691,-5.630844920953784e-05
1692,0.0008366328138872469
1693,-0.0015804589050639232
1694,0.0018904271101963142
1695,0.0022857098350238373
1696,-0.0005211477681167384
1697,0.0009729456969717515
1698,-0.0002569008452934899
1699,0.0008738913220541328
1700,-0.00017472719910806983
1701,-0.0021958242352481767
1702,0.00016679912751333412
1703,-0.00627875496576309
1704,0.00016764888818720676
1705,-9.492794839293528e-05
1706,-0.00017736115977690396
1707,-0.000650440058342555
1708,0.0005148171612051257
1709,0.0009334028665944147
1710,0.00012018171035769016
1711,0.004851473768616241
1712,2.97895028293723e-05
1713,3.5049596180156453e-06
1714,-4.0531306860214615e-05
1715,-7.91342130938461e-05
1716,-0.00014672487763021437
1717,7.972615295899721e-05
1718,0.00021050515166097508
1719,0.0010092079439573865
1720,0.0013881801972853085
1721,-0.014108986306216596
1722,0.005209025795542642
1723,-0.021150593397412838
1724,-0.00016453411131108793
1725,0.001489978779974365
1726,-0.00016367784486755362
1727,0.0038711160975674497
1728,-0.0009541116047726299
1729,0.0008060933140877627
1730,-0.0004873547172303914
1731,-0.001519422360836552
1732,0.001163856767008179
1733,-0.0007996787313001506
1734,-0.0018066329934446899
1735,-0.0046256675479997645
1736,-0.0007821133743039965
1737,0.0012462438127189776
1738,0.0008118621416934334
1739,0.0043135918572662
1740,0.00027140227152387084
1741,-0.00022788415267949906
1742,0.0005937463446807688
1743,0.0024623570435852228
1744,0.0005672635963516626
1745,-0.0007182882292695971
1746,-0.0010856920261926501
1747,-0.0030767461393213886
1748,-0.00014544419119348384
1749,-0.003405485268593095
1750,-0.0029623398822745824
1751,-0.020400766644631474
1752,0.00039006259242419785
1753,-0.001240466284286369
1754,-2.552533272631454e-05
1755,-0.0027244529582502396
1756,-6.418760330359451e-05
1757,1.534727575564525e-05
1758,2.4602023694547785e-06
1759,1.1972678641384611e-06
1760,0.0011279269213218172
1761,-0.0007828516701921947
1762,-6.923185852511447e-05
1763,0.000578983494172664
1764,-0.000359043204457748
1765,-6.033187571009833e-05
1766,0.00031112221028191644
1767,0.0005767000957228935
1768,0.00022978986383992073
1769,0.00011759194548121996
1770,7.644064935423727e-05
1771,0.0001486784930784788
1772,6.106983615393138e-05
1773,1.114211477104968e-05
1774,-2.4916083423305495e-06
1775,2.888914343112367e-05
1776,0.0002319459742371531
1777,0.00037582250211110475
1778,0.0004930388125758596
1779,0.004162822526040091
1780,-0.000934755856002653
1781,0.00045605449309372347
1782,0.0004610436239943289
1783,-0.00026656634059238425
1784,-0.0010164272206414351
1785,0.000261908566675949
1786,8.861589537337582e-05
1787,0.00019157150146447772
1788,-0.00015892473015126374
1789,0.00012480693997325885
1790,0.0007493615015527818
1791,0.002247804216227914
1792,0.0013926506284352316
1793,0.00107182189764745
1794,-0.001286439893330748
1795,0.004758034517213146
1796,-0.0001453060752126025
1797,-0.00019738839370817102
1798,0.0001579048753816847
1799,-0.0006262160031790433
1800,0.00011652183269565649
1801,0.0002611959612956489
1802,-0.0002480722204169814
1803,0.0005546228384711851
1804,0.00072924792474853
1805,0.00014457111254480973
1806,4.613486525058164e-05
1807,0.0032447695253590226
1808,3.4683859254901856e-05
1809,-1.3147946820233834e-05
1810,-1.227743629959028e-05
1811,-0.00014447877283965913
1812,0.0007394667884601367
1813,7.195207721557652e-05
1814,-0.0001182329997858535
1815,0.002088283535079541
1816,0.00010476233968768026
1817,2.1810095298711813e-05
1818,-0.00023430951950730784
1819,-0.00014576645060717527
1820,-0.00025819721773542897
1821,0.00041079756244540033
1822,0.000652583223220367
1823,0.0034402846657411836
1824,-0.00010882705617254783
1825,-0.0005186827538988917
1826,0.00078043035837971
1827,0.0005506179507113605
1828,-0.00030443715869474936
1829,-4.0369654456671974e-05
1830,0.0003271284034387321
1831,2.4139138871056965e-05
1832,0.0005626306492674259
1833,-6.528822679521735e-05
1834,-0.0002895677176863546
1835,-0.00032467740613524696
1836,-6.399326978672898e-05
1837,0.00048222678858866576
1838,-0.00019629831074099614
1839,0.0023044995284605403
1840,0.0004784531421573554
1841,-0.00013201672151764876
1842,0.0008749226624144599
1843,0.0034741931813770262
1844,-0.0004040250478653346
1845,1.1081552096315511e-05
1846,0.0003526917557173024
1847,0.00019060063686721296
1848,0.00022349965770281484
1849,2.976529633961534e-05
1850,-1.4361461231498414e-05
1851,0.0005081839332938188
1852,0.00048774824186740206
1853,0.0002541540432168497
1854,0.0003719153826492958
1855,0.003180407527360429
1856,0.0014893554554901317
1857,0.0003879169083389971
1858,0.0003165314859256587
1859,0.0061474874151249605
1860,6.673958933427486e-05
1861,8.35806758407268e-05
1862,-0.00011312477093097188
1863,0.0001734978901118623
1864,-0.0005686465165145162
1865,0.002092770203097222
1866,-0.00048636492208454385
1867,0.0032395324273266153
1868,0.00010865369373593604
1869,-0.00024861244878933756
1870,0.0003231822709809671
1871,0.0006367985054514574
1872,0.0015770120227605756
1873,-0.0002869091405130884
1874,-0.00012810459322365973
1875,0.002721195463890926
1876,0.00015623985070001748
1877,0.0005732997956035951
1878,0.0009462926452584432
1879,0.005365921664684281
1880,0.0013947639584469692
1881,-8.731172890285569e-06
1882,-2.533148704603505e-06
1883,0.003950615406684146
1884,-0.00069097719785217
1885,3.9989869638230364e-05
1886,0.0001580636292352519
1887,-0.0011102914836064477
1888,0.00013070327183490165
1889,0.00023728088389934847
1890,-6.295510855198585e-05
1891,0.000460633800293586
1892,-0.00018175553353605726
1893,-1.2364887888876041e-05
1894,0.0003512481129366669
1895,0.0005385450536013842
1896,-0.0004720982258937406
1897,0.0009408156148872866
1898,0.0006087808062492391
1899,0.003574123879177653
1900,-0.001601781174193059
1901,0.0010177081731532556
1902,0.0021445723212019257
1903,0.004374501809233896
1904,0.00017862003440535624
1905,-6.105780674310425e-05
1906,-0.00018169704834274163
1907,9.73001762089641e-06
1908,0.00015312147694521684
1909,9.461863399845634e-05
1910,-0.00015805490758825623
1911,0.0002910217624358268
1912,0.0007409312385688269
1913,0.0007206326432752146
1914,-0.0011302616192490858
1915,0.0002568100715224532
1916,-0.00011553248252152404
1917,-0.0003300988749883623
1918,0.0007356111537631931
1919,0.0007394250665429168
1920,-0.00012971503968221146
1921,0.00011943519810132661
1922,-2.7630156035795577e-05
1923,-0.00010302614739507466
1924,-0.00019367070479255202
1925,3.6344973451382155e-05
1926,0.0003469753303512056
1927,0.0007381456212455235
1928,0.0002728900638538901
1929,3.6389420773585733e-05
1930,-0.00038675737022218586
1931,-0.00022852921932878917
1932,-0.0009439558007780872
1933,0.0009657457924255414
1934,-9.857793216418043e-05
1935,-0.00032384694384413607
1936,-0.00010508892486255665
1937,0.00021087186844667932
1938,-0.00011241617038839052
1939,-0.0006735212987765586
1940,-0.0009429389676297522
1941,0.0006506584154975717
1942,5.118605710940401e-05
1943,-0.0014597258277804358
1944,-0.0004371781559536023
1945,0.00048329716859581156
1946,-0.00011715353773156789
1947,0.00028611608028833696
1948,-0.00239132114514285
1949,0.0009572346753074187
1950,0.0027625347580484657
1951,0.003408318300264416
1952,-0.008257205617110975
1953,0.006841095319965833
1954,6.90244190027061e-05
1955,-0.0039692406065536855
1956,-0.0007589194312236333
1957,-9.046116805193723e-05
1958,1.4603726636503106e-05
1959,-0.001397335243763359
1960,-3.412939792321484e-06
1961,3.361114736264976e-05
1962,-0.00042613157935616553
1963,-0.00010543956523902936
1964,-0.0001677413099517535
1965,5.6362295190046045e-05
1966,5.98339501975145e-07
1967,-0.00022952598556158878
1968,3.244198886856675e-05
1969,2.867792095881207e-05
1970,-9.721044830418289e-05
1971,-7.177335180100743e-05
1972,-0.0009034305999001289
1973,0.00026965261007940876
1974,0.0002506122766343375
1975,-0.0012358974764101755
1976,0.0002950378982577528
1977,-2.899988406817554e-05
1978,-0.00010765210535588892
1979,0.0005039998480960426
1980,-1.7298049010244918e-05
1981,-5.076626103554343e-05
1982,1.1094003214113443e-05
1983,-0.00019138986785504088
1984,4.060728416842034e-05
1985,-1.041581903391336e-05
1986,-0.00013556269410997467
1987,-0.00024786155001697976
1988,-5.880550085055333e-05
1989,1.0119633226709214e-05
1990,-7.346695576934177e-06
1991,-7.284684811855127e-05
1992,8.979839516433211e-06
1993,6.476930311863406e-05
1994,8.360833389968617e-05
1995,0.0004930381527863801
1996,-1.699592608346169e-05
1997,-2.079465205754012e-05
1998,-1.4099807647808336e-05
1999,-0.00018259491452701264
2000,-0.0005166737827786057
2001,0.0010438091800171936
2002,-0.0009529970753427109
2003,-0.0023084042299407487
2004,2.1030081281823313e-05
2005,-7.950735984931647e-06
2006,2.3186585469391695e-05
2007,0.00010350983047658336
2008,-2.174782488964894e-05
2009,0.00043126471914974116
2010,0.0005536393667245433
2011,0.002886122203157508
2012,-0.00027900446143058104
2013,-1.490920753136857e-05
2014,0.0005425892909595833
2015,-0.0001349803556784488
2016,0.0001563867696418088
2017,0.0005333189148019886
2018,7.979849204905322e-05
2019,0.0023011290315627132
2020,2.0491700154412272e-05
2021,-7.500346152472936e-06
2022,-2.344659161483108e-05
2023,-9.95757029676809e-05
2024,-0.0029475668728021114
2025,-0.001558825718810221
2026,0.003487496618928199
2027,-0.004109388047234074
2028,0.0002795612652209843
2029,-7.073226196001814e-05
2030,-3.1239748803959204e-05
2031,7.374077405609455e-05
2032,0.00023447565528947732
2033,1.45452479835769e-05
2034,-0.0002455119025706072
2035,-6.964281755546614e-06
2036,-7.056914457189318e-05
2037,-3.123145803412787e-05
2038,-2.0259701488822834e-05
2039,-0.00040141888119221296
2040,-0.0005097303765894818
2041,3.3819287295648164e-05
2042,0.000425812219911748
2043,-0.0004390036588214242
2044,0.0008592220236491166
2045,-0.004582004517206639
2046,0.0046486147627349365
2047,0.0031232187085575647
2048,0.0006985920351776658
2049,-0.000495422168587412
2050,-3.121895736277749e-05
2051,-0.00010879570104527079
2052,-0.0004267395679452799
2053,-2.932002333006841e-05
2054,3.6025124183192804e-05
2055,-0.0009849689589148073
2056,-0.0029772526904340894
2057,-0.0016011096475590282
2058,0.003526921464044992
2059,0.0002485383428231217
2060,-7.650750110700641e-05
2061,0.0002592527232161137
2062,1.852255789730475e-05
2063,0.0005570024648700907
2064,-8.607173690660057e-05
2065,-0.005196408266033982
2066,0.0027999795653289475
2067,-0.006464194048702344
2068,0.004567311670105683
2069,-0.0012331933747678435
2070,-0.0018269661821043023
2071,5.261138763868819e-05
2072,-0.000261858995671688
2073,0.00041385061663419553
2074,-3.727290392547112e-05
2075,0.00027026492619547604
2076,-7.141147670061531e-05
2077,5.386413282546865e-06
2078,-1.2840547602335488e-05
2079,-0.00019557892426245896
2080,0.000764002684134623
2081,-0.00022844832540439057
2082,5.646264533100394e-05
2083,0.0017127436712065414
2084,-0.003766478529887548
2085,0.00081495594648063
2086,0.0006323419752198929
2087,0.0007517369602576685
2088,3.1812962121762895e-05
2089,2.5949506824245446e-05
2090,0.00014846206004427633
2091,0.0007955462465913851
2092,0.0018704157950209601
2093,0.0014572122546442788
2094,-0.00033419155974395454
2095,0.009898295723147255
2096,-0.00035000965578184596
2097,0.000589544040790003
2098,4.8389903134857664e-05
2099,0.000668240974208647
2100,0.001516240428781024
2101,0.0009198385990874682
2102,-0.0007941426875226126
2103,0.0052567739706858435
2104,0.00012179297403713983
2105,-8.886035752371276e-05
2106,7.537550906146232e-05
2107,0.0004780355347647889
2108,-0.01605540451766199
2109,0.0023386236078400706
2110,0.002554194390688113
2111,-0.02074610849260028
2112,-0.00010656894623439379
2113,-0.0001014701318059946
2114,-3.459469212169376e-05
2115,-5.800983357190967e-05
2116,0.00021505417827257046
2117,-0.0008989791625792718
2118,-0.00046474201729184095
2119,-0.0028102342654384668
2120,-0.00048758691434705746
2121,-0.00010673975515031688
2122,0.00033090411833255364
2123,-0.0014325598148201672
2124,-0.001630694978442809
2125,-0.00399679023192057
2126,0.00031717763628580164
2127,-0.015514587260351426
2128,-0.004477173742401613
2129,-0.0003215179008779122
2130,0.0005892472731009851
2131,-0.014019500165813867
2132,-0.0021881670055181653
2133,-0.0031613199672192024
2134,0.000723476412584711
2135,-0.013643237618625714
2136,-0.0011759863348351652
2137,0.0004517165969164361
2138,0.00031090346089351044
2139,-0.0019464159097461447
2140,7.240054693785796e-06
2141,-0.00019532988100892708
2142,-7.836734984779925e-05
2143,-0.0007569322996085774
2144,-5.453778305504014e-06
