,drop_hispanic_virtualper_inf
1933,-4.132762771542904e-07
1934,-1.109789337421342e-05
1935,1.943583460518519e-05
1936,0.0001206955019537383
1937,1.566283200246076e-05
1938,4.3812999534807387e-05
1939,-4.865937368033117e-06
1940,-0.00013023534129123524
1941,0.0005241016743708262
1942,-0.0006431070989780829
1943,-0.00016338739839001426
1944,5.948213552424445e-06
1945,-2.6405585371901002e-05
1946,-3.981630933440752e-05
1947,1.4395996231120175e-05
1948,-0.0007757497166549892
1949,0.0010537009298495904
1950,-0.0017837853958615037
1951,-0.0052450687146311245
1952,0.0017457046380372656
1953,0.0009368731356074077
1954,-0.0023263049170193333
1955,0.0030058954091704486
1956,-7.866789969672823e-05
1957,-0.0004389826503873692
1958,0.000270860580635347
1959,-0.0003906110851265277
1960,9.651966182157831e-05
1961,6.91255883993951e-05
1962,-0.00028011137086494475
1963,-0.00015495955254944468
1964,1.7594744338615735e-05
1965,-3.7898839126123753e-07
1966,0.0003950892029181127
1967,0.0001634336638837207
1968,-0.00043052985868105375
1969,-0.0003066715989347523
1970,0.0005474756421393431
1971,-0.0008105859701658624
1972,-0.0001517487139463678
1973,3.2944533319765966e-06
1974,0.0004203988465316196
1975,0.00048819807573866444
1976,0.00013697932995623447
1977,0.00016063631975011522
1978,-0.00024560946455045674
1979,0.00010549721532718091
1980,-0.00018921379350451132
1981,-0.00011140499827278753
1982,0.00041399063553730793
1983,-0.00017086761148661303
1984,0.00010030963747054444
1985,-1.5006619632346058e-05
1986,-0.00023695746454467528
1987,-0.00016035423024816857
1988,-5.013141249076515e-05
1989,-2.1836699187775476e-05
1990,-4.0369347201813855e-05
1991,5.112804727784109e-05
1992,5.777713065485614e-06
1993,-6.519789741914333e-06
1994,-3.9009935188743725e-05
1995,-1.865860735260738e-05
1996,-0.00024351766493273046
1997,-0.0003235886350450625
1998,0.0003590984604591585
1999,-0.0008043765708763169
2000,-8.860730984552723e-05
2001,-0.00017202146723528224
2002,0.00039744871946183994
2003,-0.000419417137232419
2004,4.364350052370472e-06
2005,-0.00013927019899493887
2006,0.00024364025279141114
2007,8.027663946913818e-05
2008,-0.0008493391755408443
2009,-0.00018778238511435834
2010,0.0005985113142606739
2011,-0.0005385548113601697
2012,-3.767644697623699e-05
2013,-0.00021222923454979035
2014,0.00038162999721538853
2015,0.00021589028224465389
2016,8.700126685453028e-05
2017,0.0004578575811714682
2018,-0.0009674191680227853
2019,-0.0012850166353984248
2020,7.601194090543306e-05
2021,8.632371819001983e-05
2022,-0.00022772225804517664
2023,-0.00031375253934261315
2024,0.00010675341177881295
2025,-3.136576797153306e-05
2026,-5.775480424836832e-05
2027,8.92506552690529e-05
2028,0.0002586497316899059
2029,0.0001509994556872243
2030,0.002530278425462466
2031,2.6104795705953532e-05
2032,-0.00012266660099145675
2033,-0.00010332243641739899
2034,-4.942836929464863e-05
2035,-3.2047201666735886e-06
2036,-0.00010639596656982583
2037,0.0003409623262281417
2038,-0.0004619996629874582
2039,-0.0006719016535835496
2040,-0.0002476960565419859
2041,-0.00016382732975806196
2042,0.0007696423541089634
2043,0.0006883079400827662
2044,0.0002255303978679567
2045,0.0005643042272757453
2046,-0.0008798052675860002
2047,0.00044198799291959894
2048,-9.32352837443047e-06
2049,0.00018363472012417046
2050,4.0812391490109e-05
2051,-0.00013572323763386192
2052,-0.00013280631731843684
2053,0.00012748493737720952
2054,-0.00018174305922683193
2055,6.915525885761015e-05
2056,0.0006304763612690181
2057,-0.00034632024920652077
2058,-0.00020650558269961952
2059,-0.0012450201272058144
2060,-0.0002733497791257568
2061,0.00016314621850576844
2062,2.5108929737280583e-05
2063,-0.000308196933029543
2064,1.2873812867017878e-05
2065,-6.119886574717768e-06
2066,-3.5972924527668595e-05
2067,-3.4306048795551313e-06
2068,1.7994919756070196e-05
2069,-1.6068591956782327e-06
2070,5.1234152209333554e-05
2071,-6.748160655693728e-06
2072,-0.0002668393042044208
2073,-8.497359528970594e-05
2074,1.1321626879250777e-05
2075,8.267644480834571e-05
2076,0.0022475724855950605
2077,0.0011887183696605097
2078,-0.001571309349373689
2079,0.006428639335809168
2080,0.0012123224560485007
2081,0.00024669026383209965
2082,-0.00029700619008819735
2083,0.0017518655814083035
2084,0.000557500228391282
2085,0.00029845936651782287
2086,-0.00038695061536020236
2087,0.0013818332800178512
2088,0.0001447138284843987
2089,6.252759229889128e-06
2090,-1.8880252303719572e-05
2091,0.00040594637572338314
2092,2.7323341031918883e-05
2093,-7.141165799042951e-05
2094,3.939301005255004e-05
2095,0.00025867566216578416
2096,0.0017438392808159738
2097,0.0005331013679132142
2098,-0.0034173478272315344
2099,-0.0011597152691522116
2100,0.0014544308929537015
2101,0.000694443823758568
2102,-0.001485140394341399
2103,0.0014487465713949011
2104,2.1173165778543652e-05
2105,4.608995625763411e-05
2106,-0.00013288981497946528
2107,-8.993798137174232e-05
2108,0.0003781681136106448
2109,0.00020394591333950838
2110,-0.000305347467552574
2111,0.00046977487685784643
2112,0.0008559394059196474
2113,0.0023206649151418127
2114,-0.0014164519120924049
2115,0.005399769971247309
2116,0.0008574536627584044
2117,0.0007964088827229524
2118,-0.0006045483442626597
2119,0.0030767527070491244
2120,-0.0005763614841166636
2121,-0.00020119384797835904
2122,0.0003429099387350393
2123,-0.0013117868905879366
2124,0.001365266159977073
2125,0.00038425154345060413
2126,-0.0006327577388873103
2127,0.0032940792257214325
2128,-0.0006223542490467191
2129,0.00039934551439517896
2130,-0.0007433460368143958
2131,-0.0030483053876794704
2132,-0.00013719512359741236
2133,7.717280839075204e-05
2134,5.377938570453355e-05
2135,5.8326817110711237e-05
2136,4.086146309551275e-05
2137,6.724144027382474e-05
2138,-0.00010762418085731099
2139,4.99342240867976e-05
2140,0.0001389806367582386
2141,0.00010345053221328315
2142,-0.00030054687338384274
2143,-7.389871577778713e-05
2144,0.0032279245415968148
2145,0.002016211337256114
2146,-0.0035740829862232937
2147,0.006350594275018434
2148,0.0015246975216619736
2149,0.001224950497911779
2150,-8.942805651330223e-05
2151,0.008571213912747105
2152,0.001559371301654028
2153,0.0035162978602888925
2154,-0.003999070601538945
2155,0.0036294668195826305
2156,0.0007604811605236043
2157,-0.0008106541469761008
2158,-7.490593246360063e-05
2159,-0.00043336185280822736
2160,-0.00015970223948999837
2161,-1.684242517359537e-05
2162,6.5112356732290425e-06
2163,-0.0007866770944400957
2164,-9.85060072032361e-05
2165,0.0001709363031631056
2166,-2.5092375367277933e-05
2167,0.00019537094761372753
2168,1.3902229538124697e-05
2169,7.793812808810924e-05
2170,-0.0001277966554882655
2171,-0.00018188803416172638
2172,7.051065060033919e-06
2173,1.142424808040508e-05
2174,1.095362025439332e-05
2175,6.55417365585842e-06
2176,7.448855080572062e-05
2177,-8.183001129820466e-06
2178,6.348002183881584e-05
2179,-6.711457138971824e-05
2180,-6.80055227695038e-05
2181,-4.935310705609944e-06
2182,8.097957513219271e-05
2183,-9.567008160417574e-05
2184,3.761244920558844e-07
2185,-8.293503898568849e-06
2186,-3.221567811632551e-05
2187,3.6017134097086176e-06
2188,-6.862035999583353e-05
2189,8.961701430719991e-06
2190,-3.0686547258000164e-05
2191,-0.00023622242890191083
2192,1.652289379449017e-07
2193,-1.8591925448051626e-06
2194,1.1876187674520333e-05
2195,-2.361687726085725e-07
2196,-2.0073676023007104e-05
2197,-1.95210726613354e-05
2198,-1.1285512703664268e-06
2199,-1.541680691150075e-05
2200,0.0004195690121396601
2201,0.00017520608260393773
2202,-0.00039778435059453597
2203,0.00045463732718335265
2204,0.000895778310515788
2205,-3.93862963620272e-05
2206,-0.0006380698199505502
2207,0.000963544290062
2208,8.953684363643621e-05
2209,0.0002493393743442584
2210,-0.0002075955547524296
2211,0.0018297044249710025
2212,-0.0005513939533150882
2213,0.0010555067948346424
2214,-0.0007247623250663986
2215,0.0013268361903111777
2216,0.0017978701859262874
2217,0.00019405805936277898
2218,-0.00019353551374696765
2219,0.0053651060334817015
2220,9.643594040777545e-05
2221,9.519716113703787e-05
2222,0.00012655783633012355
2223,0.00025336241982742226
2224,-0.00018842562320213523
2225,-5.24451784267512e-05
2226,0.004480884024947254
2227,0.003406842843749399
2228,2.584866511547733e-05
2229,8.82455808260798e-06
2230,-1.1262178051608605e-05
2231,-5.911727974391758e-06
2232,0.0002094956679056455
2233,-0.0002567531084496188
2234,-0.00141902992441459
2235,-0.0036499925465839447
2236,-0.00011376380469654624
2237,-0.0001695024936419806
2238,-0.00046140746748064983
2239,-0.0014854702235930946
2240,0.00238450859241388
2241,0.0005134457817975249
2242,-0.0011969322707451602
2243,0.0037194578513516582
2244,0.004207821461100408
2245,0.0007821157571234117
2246,-0.002419880034429712
2247,0.0006301994610275649
2248,-0.00015422045099234497
2249,0.00014412322574973563
2250,-8.225648239989638e-05
2251,0.00024973692462629157
2252,6.885860339588574e-05
2253,9.904426030296027e-05
2254,-8.292254165121317e-05
2255,-2.7313813817277617e-06
2256,0.00021473088149492566
2257,6.61569821502155e-05
2258,-8.72421912217581e-05
2259,0.00026349554516902433
2260,3.5959425782975943e-06
2261,3.411175880343651e-06
2262,-8.618367367170678e-05
2263,-0.00014907179314214435
2264,-0.0005429595469467525
2265,0.00020791260987746923
2266,0.0013742832240566023
2267,0.0022821332272974027
2268,-0.000179112347106773
2269,-3.8127322707455304e-05
2270,9.753020758264614e-05
2271,-3.9388760866596395e-05
2272,0.0001619831921657862
2273,0.000486012539033188
2274,-0.00028278247615130196
2275,0.0012848163592837606
2276,0.0015385509607490258
2277,-0.00012230988008761728
2278,-0.000911408293170605
2279,0.0014744954406747572
2280,-0.00014564728241713714
2281,0.00012362555697975193
2282,5.9501889227744964e-05
2283,6.762112796540635e-05
2284,0.00015546457392476382
2285,6.383563683046107e-06
2286,8.339584257718409e-05
2287,0.0006316583117801194
2288,2.6469058933067868e-05
2289,3.1566814421241833e-05
2290,-4.789652639316055e-06
2291,-4.393519924590846e-06
2292,-1.6919277805089474e-06
2293,-4.268962714463681e-05
2294,4.555584732211049e-05
2295,3.04626891351447e-05
2296,7.604758275564414e-06
2297,-2.809777984612538e-06
2298,2.830879109105304e-05
2299,-1.6879674100526705e-06
2300,-6.884116249773829e-07
2301,8.658955420393976e-06
2302,0.00014661179549451333
2303,0.00039062278887721884
2304,-2.081616746668194e-05
2305,9.30994483439991e-05
2306,-4.5014620104189886e-05
2307,-0.00019669746281642694
2308,-0.0001576197157059601
2309,-4.423981650688203e-06
2310,0.00010460697698774225
2311,-0.00011845741318170672
2312,2.546108431458144e-05
2313,-3.058232299688443e-05
2314,4.395461533829249e-05
2315,5.084781966400416e-05
2316,-0.00010979135949953299
2317,5.074581352640601e-05
2318,7.173215390408439e-05
2319,5.826446782095631e-05
2320,5.116522010406359e-05
2321,1.676980111180076e-05
2322,-1.8088974617837526e-05
2323,7.589143325497829e-05
2324,6.720949783299026e-05
2325,-0.00014601512572507102
2326,-6.727624993475332e-05
2327,4.403767006111637e-05
2328,-1.0599996971945934e-06
2329,2.8611041552612545e-05
2330,-3.287346911544369e-05
2331,7.211445118348916e-05
2332,-0.0016410924031838724
2333,-0.0006343443921437935
2334,0.00045723774852870195
2335,-0.0024465464718800172
2336,1.6436048250859152e-05
2337,-0.00015120454500504652
2338,0.0006211998128673708
2339,0.0014112782635491872
2340,-0.0007595370383809915
2341,-0.00011387633809841658
2342,-0.0001567563003509495
2343,0.0003802129239319091
2344,0.0009215551433830868
2345,0.0010015556513937218
2346,-0.0003783472642934736
2347,0.0005642425748109958
2348,1.0617393325048448e-05
2349,-5.2518455158884386e-05
2350,-1.1476135867276527e-06
2351,-0.0004416310321998654
2352,-0.00023397973171591701
2353,1.9537416438235625e-06
2354,-0.0005092019331550036
2355,-0.0025073818173554172
2356,-2.7556787387284654e-05
2357,6.015376151337148e-05
2358,1.3216865388272318e-05
2359,3.4225829963471896e-05
2360,-1.1914379880997727e-05
2361,-7.387020767328058e-06
2362,-1.9260326530961726e-05
2363,2.2693626181112907e-05
2364,4.3207844960147086e-05
2365,-0.00012253462226784334
2366,6.738864066218721e-05
2367,3.283962269245097e-05
2368,1.9404231585518157e-05
2369,6.67519985899906e-05
2370,-1.1921348089216586e-05
2371,-4.16288212320616e-05
2372,0.00037940355249789666
2373,0.00036453538525510975
2374,-0.00017286591358462643
2375,0.0019679979562428392
2376,-3.3605594022329536e-05
2377,-2.686407858320642e-06
2378,2.5663905701463305e-05
2379,-4.36164683891648e-05
2380,1.90805898643093e-05
2381,-1.6153592914677316e-05
2382,2.471867505675466e-05
2383,3.85210381081411e-07
2384,-0.0003311539850781828
2385,-0.0004653166554019275
2386,0.0013247715213007068
2387,0.0009550668618198588
2388,-2.86461703388857e-05
2389,-8.101137052852651e-06
2390,-3.685082962263639e-05
2391,3.283790586730682e-05
2392,-0.0003260463728787504
2393,0.00032118561233233765
2394,0.00014996275401101485
2395,0.000867111162739134
2396,-7.402360618457567e-05
2397,-5.593987776774608e-05
2398,6.204684982115195e-07
2399,-0.0002966572528279832
2400,-9.535767213218807e-06
2401,3.30330704207005e-05
2402,3.981109011698369e-05
2403,-8.722929254212756e-06
2404,-0.00017575982185127372
2405,5.473417470787067e-05
2406,9.640148167238107e-05
2407,-6.733421083532419e-05
2408,4.9132186956136644e-05
2409,4.427999843513978e-05
2410,4.902994934991903e-05
2411,-1.6345912540681504e-06
2412,0.002037527952121983
2413,1.224084872042278e-06
2414,0.0023391758586226255
2415,-0.002136207361859349
2416,1.0372473289260012e-05
2417,-5.438000629748162e-05
2418,2.225290219773841e-07
2419,0.00011488965892972868
2420,-2.1704947685757628e-05
2421,2.490468560238255e-05
2422,-3.7690032536271075e-05
2423,4.506139088000307e-06
2424,6.797776322802066e-06
2425,-0.00014038080618025846
2426,0.00012007362673042064
2427,-0.00029890284419135867
2428,1.0651688473919517e-05
2429,-5.331277191830459e-06
2430,4.938647493255039e-05
2431,0.0002051055418929366
2432,-4.393015386337793e-05
2433,-0.0001181523476575278
2434,0.00046608983837517873
2435,0.0004785852305747293
2436,9.776269463195047e-05
2437,-0.0004290117412958083
2438,-2.115293556656639e-05
2439,-0.0012283874200783688
2440,-4.29097087771283e-05
2441,1.2883877067906956e-05
2442,-8.52542806055662e-05
2443,6.677400758705099e-06
2444,-4.7732076751269485e-06
2445,-1.0738100068427299e-05
2446,-1.1774976746998957e-05
2447,-3.600300424736055e-06
2448,2.1505415231449344e-05
2449,3.2290173859798795e-05
2450,-5.0579926093138236e-05
2451,-2.4291370099671174e-05
2452,-0.001059038506075884
2453,-0.0007510052993022642
2454,0.0017689690170420722
2455,-0.0007451227070451677
2456,-2.3229458166790552e-05
2457,2.0087472284114074e-06
2458,-0.00012022137181667375
2459,5.185170662872136e-05
2460,-8.448378131982409e-05
2461,-9.438912436772575e-05
2462,0.0002173347291120101
2463,0.00013694616429360342
2464,-0.0005506841171376336
2465,-0.000403108655212737
2466,0.0006565256958758759
2467,-0.0006101411732030611
2468,-0.001441342536967588
2469,-0.0014925973747694195
2470,0.000531390578124816
2471,-0.0030395968676068382
2472,-0.00010272672626899016
2473,-0.00013399313421169571
2474,0.00036899150032603477
2475,0.00016368269819313504
2476,6.86045287732654e-05
2477,0.00025446655115348614
2478,-0.00019384927932689292
2479,0.00019330158073295375
2480,-4.896046600507727e-06
2481,-2.5438543809557914e-05
2482,0.0001796228013316517
2483,3.134675643938687e-05
2484,0.0016668673136829967
2485,-0.0021051937718953545
2486,-0.0010862086999758216
2487,-0.00019492675418348628
2488,-0.001466770253164887
2489,0.0017379837358835282
2490,-0.0016316136799880041
2491,-0.0046755780985542105
2492,6.261461838270869e-06
2493,6.729605616765561e-05
2494,-0.0001636357159724477
2495,1.3812105138857336e-05
2496,-0.00015450918456869872
2497,-0.00016627099149615243
2498,-0.0001018884318654722
2499,-0.00021360242639865712
2500,0.0004971135652811119
2501,0.00023746253659574974
2502,-0.0007423065311224113
2503,0.0014436332317076816
2504,3.096744387481435e-06
2505,7.927536734521652e-06
2506,9.608231776247307e-05
2507,0.0003171168693644411
2508,-5.953266362882688e-05
2509,-1.2832982694631564e-06
2510,-1.4880338189672638e-05
2511,-5.908727523545477e-06
2512,-2.1172311184014778e-06
2513,-1.110972001524447e-05
2514,-3.2705764011286176e-06
2515,-1.769478374250546e-06
2516,-7.836068964812409e-05
2517,0.00035139350882324626
2518,-0.00042277726918665424
2519,-0.0006570581348732306
2520,1.8853780102041962e-05
2521,-1.2717793671897027e-05
2522,-3.183166182699888e-06
2523,-2.5412154762913724e-05
2524,-1.3394295830015677e-05
2525,1.563619916654533e-05
2526,-6.0174796273694574e-06
2527,5.28017206434819e-07
2528,-7.0905775628641e-05
2529,-2.2508775248327016e-05
2530,0.00018362444803542784
2531,-5.660282531549113e-05
2532,-6.9590600283661345e-06
2533,9.913779705701689e-05
2534,-0.00015060673026641704
2535,-0.00018323286932618216
2536,-4.669039210647195e-06
2537,-1.6923878003138768e-06
2538,1.797891818940396e-05
2539,-1.4677782825404508e-05
2540,-0.00036120535182270966
2541,0.00012057695204699906
2542,0.000264837634854842
2543,0.0002632983313918078
2544,2.3385334807536368e-05
2545,2.0006812602107827e-05
2546,6.132057755771804e-05
2547,1.2552327953421781e-07
2548,1.1928637131897293e-05
2549,8.242714337618549e-06
2550,-4.654797303942259e-06
2551,7.322130004143294e-05
2552,0.0004963557201699186
2553,6.405247412260167e-05
2554,6.788934603191327e-06
2555,0.0007429417038363692
2556,2.6641226212304562e-05
2557,3.0331359376619228e-05
2558,-6.656691107449154e-05
2559,-1.5842604390890415e-05
2560,0.0008580551541233958
2561,0.000481288150091374
2562,-0.002512963808351911
2563,-0.001574718526961125
2564,0.0006576781560789433
2565,-0.0010615543154345393
2566,-0.00037670444202855764
2567,-0.0012135855592318677
2568,-1.6264158357641953e-05
2569,-4.491663691640794e-05
2570,0.00013453976395150512
2571,0.00015063982302676807
2572,0.001148713499260712
2573,0.0017559113445234141
2574,-0.002912850246560843
2575,0.0005328568010138621
2576,0.0002697313910243923
2577,-0.0003528875010865954
2578,-6.929688188114849e-07
2579,-0.00028114421436513474
2580,1.0771591239959808e-05
2581,-7.1341910022176625e-06
2582,4.075556359038759e-05
2583,-2.0773582310815434e-05
2584,8.19037022551204e-07
2585,1.8770898937526778e-06
2586,7.158610667338797e-06
2587,-3.7789583565580853e-06
2588,-6.723982344892404e-05
2589,1.5053119718776523e-05
2590,-0.00010835235206953652
2591,-9.888370105145672e-05
2592,-0.004648562007232581
2593,0.00029780678822695036
2594,-0.0008624609136789225
2595,-0.0013861167707661579
2596,-0.0033111693950942855
2597,0.0003475974483473601
2598,-0.0029182107420193393
2599,-0.015486489338243932
2600,-7.556626203265928e-05
2601,2.9856540094317094e-06
2602,0.00018843220518301466
2603,7.434563642300918e-05
2604,0.0001221929749723646
2605,0.0006968458477983257
2606,-0.0018693262260090614
2607,-0.0021350049678366526
2608,0.00025022325302809283
2609,-4.562484661864617e-05
2610,0.00011540821986123855
2611,-0.00024864353682136405
2612,0.000273831521503177
2613,-0.0003156339954598914
2614,0.0010971416221064953
2615,-0.00029606492149399365
2616,0.00026571664953070964
2617,0.00018773085625694436
2618,-0.0014212382376039168
2619,-0.002567872533672578
2620,0.0006609065664196395
2621,0.0037833365713464155
2622,-0.0017960762272261825
2623,0.008965104646052473
2624,0.0015599379063387544
2625,5.0546983477692094e-05
2626,-0.00042415547855177406
2627,0.004623671749727954
2628,0.004736453325207412
2629,-0.0007082905942696006
2630,-0.0011029628522198126
2631,0.009205278491341685
2632,0.00012172038130499354
2633,-0.00012189750510299903
2634,-0.0004370509628911403
2635,-0.0013012805996267145
2636,-0.0009301412047102522
2637,-0.0005282346884194428
2638,0.0017753436001670655
2639,0.0019083624327473402
2640,4.342960686486038e-05
2641,-1.811355224130272e-05
2642,1.1503884976480967e-05
2643,3.243684184103798e-06
2644,0.00011045390486570985
2645,-6.218387466768861e-06
2646,-1.3594013123901311e-05
2647,0.00011525832586317282
2648,3.499268865658447e-05
2649,3.422883483005213e-05
2650,0.00040989569239326004
2651,3.964111227020426e-05
2652,-8.11951467017865e-06
2653,-3.990056174673456e-06
2654,-2.3590071031307456e-05
2655,0.0003518795211867042
2656,-0.00024664044048430513
2657,1.080128230012402e-05
2658,0.0010576406573105915
2659,0.0005444052547157155
2660,0.00013808476516278856
2661,0.0001989348328633456
2662,0.00042040096165214385
2663,3.236613355667733e-05
2664,0.00016356146899733804
2665,2.537465080011145e-05
2666,6.813708135448733e-05
2667,-0.0003653367776856489
2668,0.002890537994853421
2669,0.004495684812537549
2670,-0.003134797077234822
2671,0.010834115989035649
2672,0.007492317485130336
2673,0.0016210153813364314
2674,-0.0060455244217206515
2675,0.010618781631808821
2676,0.002147946529948587
2677,-0.0010182200561801922
2678,0.003609689493655707
2679,0.015449006562689825
2680,-0.0012270651156742857
2681,0.00029423515652197117
2682,-0.00010170743668801644
2683,-0.0006085032531864253
2684,0.0013647237367009535
2685,-6.834739960524955e-05
2686,-0.0009459411568207082
2687,0.00026463668251493466
2688,0.00828505911325297
2689,-0.002687974129225345
2690,-0.006677464657916643
2691,-0.004920799403646656
2692,-0.00017424592167833165
2693,-0.0020416791919687857
2694,0.0015447279140570545
2695,0.007300846856517104
2696,-0.0009971157999689524
2697,-0.0009814103402079283
2698,-0.0003953645720254073
2699,-0.006504919231282215
2700,0.0011535798998267262
2701,0.0001733409189787802
2702,-0.00014025390992187077
2703,3.734837763525692e-05
2704,-0.0016532120565604825
2705,0.0012132431607776472
2706,0.0012906961896560105
2707,0.0018617238495056258
2708,-2.7117770696031507e-05
2709,7.658921204727738e-05
2710,0.000744063535720631
2711,0.00026314449340087803
2712,0.00019584467360164615
2713,8.057950069325967e-06
2714,-5.355783489545344e-06
2715,0.00030828751438653805
2716,-4.100033838283587e-05
2717,-2.681249743218906e-05
2718,2.278813085349755e-05
2719,-0.0001637480228481756
2720,0.00020106501540609426
2721,0.00025418444007664095
2722,0.0002452383493464907
2723,0.00020239487259611272
2724,2.707586121411178e-05
2725,-4.6722106969171636e-05
2726,-1.867201000397726e-05
2727,-0.00013930920734678653
2728,0.0013804090234731544
2729,0.00030543450680606634
2730,0.0001833958466279204
2731,0.0012749995606515688
2732,0.00040340911205402705
2733,0.0010764610177540028
2734,0.0002542326651100613
2735,0.005335211317189827
2736,0.0012975830029007256
2737,-0.00027565641752580445
2738,-0.003691918121635823
2739,-0.008132634470455678
2740,0.025257476394726457
2741,-0.007516435220915496
2742,-0.010537259673709519
2743,0.012199073131554881
2744,0.010387370181274924
2745,-0.0015534346397038515
2746,0.0013324994733112307
2747,0.031636136972833635
2748,0.0020228556457410024
2749,0.006985937492209776
2750,-0.004760396750551407
2751,0.0067686942375758275
2752,-0.00038957056498447197
2753,-0.0031313341499741337
2754,0.003076768553949533
2755,0.0007049082945691787
2756,0.004094904710077427
2757,-1.2815290319002935e-05
2758,-0.007104110810608218
2759,-0.013041678824137318
2760,0.00225663526873312
2761,-6.38627186304605e-05
2762,-0.0009844233179546994
2763,0.0006744247897880093
2764,-9.3735973833943e-05
2765,0.0002748431372295117
2766,-5.7396689970614094e-05
2767,0.0005101212625192985
2768,-0.00047204482774183576
2769,3.301065601773008e-05
2770,0.000802661666942413
2771,0.0019717542019706815
2772,-4.944606426041192e-05
2773,-0.0004547071516218186
2774,0.000765063236662358
2775,0.00014684761963933837
2776,-0.0004897320213477517
2777,-0.00015681460095852708
2778,0.0009414341421346563
2779,0.0015513154843328702
2780,-0.0003210076722128339
2781,3.606593115139859e-05
2782,0.0002843396297495653
2783,7.031750519598833e-05
2784,1.010886192558025e-05
2785,-6.910024160988322e-05
2786,0.0003543638690145902
2787,0.0005209486548929015
2788,-7.425215441843296e-05
2789,6.96932268773406e-05
2790,-0.0005695627747556951
2791,-0.0004140306661373593
2792,0.007180473240378947
2793,0.0002768507910922056
2794,-0.0050609489883149525
2795,0.0022721422930654126
2796,-0.00014801542705343004
2797,5.2107175456979465e-05
2798,-0.0007074696514464742
2799,-0.0029607797155986387
2800,0.0016251399566760266
2801,0.0006455552473562159
2802,-0.0021010980428424987
2803,-0.0028750837883647815
2804,0.004554754202555572
2805,0.0003926118149170657
2806,-0.0043576941404512995
2807,-0.0013221126511998498
2808,0.00029254870384325007
2809,0.002949530379564422
2810,-0.0007743950717525607
2811,0.007885560137739452
2812,0.001396356976846234
2813,-4.4228987583033036e-05
2814,-0.0003986623493316298
2815,0.0018739195059044303
2816,0.0005427422938011986
2817,0.0023793266402514484
2818,-0.0011060209915661966
2819,0.006185655699276542
2820,0.000397028608327687
2821,0.00013153576051678448
2822,0.0004297676818259553
2823,0.00010324395508521289
2824,2.6358104935262456e-05
2825,0.00021671946605456284
2826,-0.00020703730536601782
2827,-0.0001653216683029261
2828,-0.0003841034704186541
2829,-0.00018933300184258096
2830,0.00017580964991717715
2831,6.921961235599008e-05
2832,8.539008804115876e-05
2833,-4.344428954720498e-05
2834,-0.00012477495918039843
2835,-0.00025978008732359013
2836,-0.0003254125008982244
2837,-0.0010670713888959505
2838,0.0007173950474805354
2839,-0.0030321961585209616
2840,5.0765526213809315e-05
2841,-5.15989323084285e-05
2842,-0.00037253833239081686
2843,-0.0010185197123972873
2844,0.0002281645333644203
2845,0.0005177926503957736
2846,-0.0007294371725304658
2847,-0.0012795649798038814
2848,0.000176947332661211
2849,9.418542870756861e-05
2850,-0.00023880481480057582
2851,0.0004257892481161002
2852,-0.00024762160779636717
2853,0.0016319638983978832
2854,0.00011372300927133094
2855,0.003944113286422981
2856,-0.0008485000717775161
2857,0.0006752608744251826
2858,0.0018488802745017794
2859,0.0007322338506168331
2860,-0.004278054142676301
2861,-0.00039959346453660033
2862,4.391561773900443e-05
2863,-0.012504979825352754
2864,-0.0017423316048585317
2865,-0.002899200282356728
2866,0.0013307844392942214
2867,-0.010447951536391064
2868,0.0061604638153409195
2869,-0.0018200166713729965
2870,0.00033613818711034885
2871,0.014844463760194514
2872,0.0016231239370574693
2873,-0.0017032007287574491
2874,6.464135181546815e-05
2875,-0.0012768964537354702
2876,0.002711066366878659
2877,-0.004465023014212277
2878,-0.0008077021711211831
2879,-0.005833502932763074
2880,-0.0008777993452795216
2881,-0.002610165149726309
2882,-0.0028177874953654223
2883,-0.018950075090118444
2884,0.000649806098197612
2885,-0.0032943343242840604
2886,0.001816186957343663
2887,-0.0014318978625502993
2888,0.0002788945702657455
2889,-0.0010334538920304646
2890,-0.0008474099925425158
2891,-0.023775633723317494
2892,0.004411044003994867
2893,0.0003316006360433923
2894,-0.0040899780332210485
2895,-0.00030372770975843556
2896,-9.365658102481982e-05
2897,0.0026163781633231683
2898,-0.00015935891394210048
2899,0.007913490213538554
2900,-2.779834952789299e-06
2901,0.0005670600868479698
2902,0.000520204900704622
2903,-0.0007146761464528359
2904,0.004655025194278708
2905,-0.00338642103448316
2906,0.0009290618355428252
2907,0.006964511234955406
2908,0.005656084092708985
2909,-0.0021484605969544963
2910,0.0012328941036469697
2911,0.015621707867432135
2912,-0.0017436795753548295
2913,0.006257333043070946
2914,0.0012162897691529722
2915,0.022274401300696595
2916,-0.0022257913971682965
2917,-0.00032570521034895014
2918,0.0030989438374912294
2919,-0.0002557413511833695
2920,-0.003392209245652412
2921,0.0003841985877435013
2922,-0.0007806948589992303
2923,-0.01172976478992028
2924,0.021120661137023072
2925,-0.0018242224724520316
2926,-0.010277577049608246
2927,0.005878851025448751
2928,-0.00014686297764657005
2929,-2.7585566782953884e-05
2930,-0.00020414751276926965
2931,-7.294405429744637e-06
2932,-5.256767345702861e-05
2933,0.00287765395965584
2934,-0.00043560687637162154
2935,0.006530871265931147
2936,-0.0006697365849903787
2937,-0.0007129583454018526
2938,0.00040088704334373377
2939,-0.0029849427531951013
2940,-0.00038387206358477276
2941,-0.00040788554124763734
2942,0.00022526060725514514
