,drop_wi_hybridper_inf
1682,-4.125608485956837e-06
1683,7.490061518997769e-06
1684,3.929336167215944e-05
1685,-1.0952863955339071e-05
1686,-4.700521526523381e-05
1687,-7.428954611661636e-05
1688,2.78819484895599e-05
1689,3.041397412815825e-06
1690,-1.0863271521247546e-05
1691,-7.357273744365255e-06
1692,1.308555593432238e-05
1693,-4.464652458123413e-05
1694,-4.48317270714851e-06
1695,-2.1032191063507484e-06
1696,-0.006351155366143731
1697,0.0017943705695920224
1698,0.001561006369121457
1699,-0.004622092477997509
1700,-0.0016591179482762387
1701,-0.000992806275796063
1702,0.0029488614617897177
1703,0.0012904847476141886
1704,-0.003415601987643644
1705,0.002265664976855725
1706,0.0016414501665358253
1707,0.002449641388073526
1708,2.4037960205934556e-05
1709,0.00012219461332112986
1710,-0.00012117900750190261
1711,-0.00010531815138923491
1712,6.381406195199449e-06
1713,7.891789044252783e-06
1714,5.213266645780885e-06
1715,6.494825096684062e-06
1716,3.6943782748923006e-05
1717,5.950493028279189e-05
1718,-4.81692213395316e-05
1719,-4.210410878664508e-05
1720,3.3547310484768247e-06
1721,1.8250116523690812e-05
1722,-1.9481214390181306e-05
1723,-1.3179298875989423e-06
1724,-1.0322526119674149e-05
1725,-1.568937503424271e-05
1726,-8.052232405565378e-05
1727,-3.783906796804495e-05
1728,-0.0002254848655911582
1729,2.574816146339309e-06
1730,-0.0003845054715855694
1731,-0.0020507075339059643
1732,1.69397288574059e-06
1733,-0.00012450919079875066
1734,0.00045239745651423044
1735,-2.753215193839764e-05
1736,-2.857687538294932e-06
1737,6.117002803049035e-05
1738,-0.00015834178720380444
1739,-0.00011100798909817579
1740,-0.0001401558143974141
1741,-0.0001089936577301941
1742,0.0008910853153261784
1743,0.0004488661319475341
1744,6.0661651716168215e-05
1745,4.248715870992729e-05
1746,-0.0001545669743861354
1747,-3.448203541008889e-05
1748,-9.715302280981386e-05
1749,-0.00022280667863516936
1750,-0.00018998431328954475
1751,-0.00019596202868307107
1752,-0.00017795487753421776
1753,-0.00020442414534709689
1754,-0.0004966136093994771
1755,-0.0038233410579820645
1756,0.0006238111945750334
1757,-0.0005812084083090604
1758,-0.0007035319377658934
1759,0.00017188271152585299
1760,0.00023586759329734147
1761,0.00048379289104414714
1762,-0.0007770030057571282
1763,-0.0005264027997616513
1764,8.235424781792373e-05
1765,-0.0001182242166741302
1766,-0.0003712712680918691
1767,-0.0013573635620869869
1768,-4.656319548182516e-05
1769,1.7259365610271508e-05
1770,-0.00010961358007574916
1771,-1.8654498461389102e-05
1772,0.0016641162551275684
1773,-0.000294133479272623
1774,-0.0011500662027992532
1775,-0.0009206024959792215
1776,0.0006155990051650128
1777,0.0004012569435725589
1778,-0.00043999126882794264
1779,0.0017553112770495051
1780,0.00024522528078402825
1781,4.824592416923118e-05
1782,-0.0006470209707406574
1783,1.2494875714937921e-05
1784,0.0010333458859974945
1785,-0.00021300621659096764
1786,-0.0010373124118819009
1787,0.0011797261519465897
1788,-0.00011469510103897017
1789,-0.001164467637014722
1790,6.693839437070004e-05
1791,-0.004105622260905394
1792,0.00031217798831497295
1793,4.4533499633845787e-05
1794,-1.3701250246913533e-06
1795,0.0007806296004492447
1796,-3.870487853849534e-05
1797,0.0005120059754647253
1798,-0.00026086167960593016
1799,0.0006996534675378492
1800,0.0005892470823221332
1801,-9.687558528175698e-05
1802,-0.000969307256559478
1803,-0.0009683761901654771
1804,2.8040183976370585e-05
1805,-2.1615596768661985e-05
1806,-3.366295638109639e-05
1807,2.9257253341562937e-06
1808,0.00023007201521001053
1809,8.219597872454022e-06
1810,-0.00021954814870698338
1811,0.00019710521742693162
1812,8.255343361891244e-05
1813,0.0005467152641611386
1814,-0.00029210570889465524
1815,0.0006976229971868113
1816,-8.631293219612515e-06
1817,-1.538656686250343e-06
1818,-0.00026517164710589564
1819,0.0001891214990512583
1820,9.719000788673865e-05
1821,0.0001152258880834124
1822,-0.0002996443861757702
1823,-0.00015739923622839222
1824,2.3338960380236995e-05
1825,6.026627591813375e-05
1826,-0.00020101192384937484
1827,5.628544897191587e-05
1828,-7.994241168795554e-05
1829,0.00015135525648631614
1830,-0.0006554397222972268
1831,-0.001455503322443131
1832,1.5109045462995072e-06
1833,3.8995405742008996e-05
1834,-0.0005638594772233612
1835,-0.000588875480705248
1836,3.529811553317628e-05
1837,0.0004130465768008037
1838,-0.00027112826712369007
1839,-2.2243185037308125e-05
1840,-0.00016164728806646584
1841,-0.00032740874521276683
1842,5.473083578606965e-05
1843,-3.641323510103531e-05
1844,0.00012193062001677915
1845,4.793549536776838e-05
1846,-0.00028755268254052334
1847,-5.563820371818887e-05
1848,1.0010193917832905e-05
1849,2.4829817087657397e-05
1850,1.0255111344577602e-06
1851,-1.9005090567737793e-06
1852,0.0003239757516322343
1853,0.00024733283355666115
1854,-0.0002926167947044532
1855,0.0005980099810585697
1856,6.344922826138681e-05
1857,0.0004548350440578946
1858,-0.0004110392395306318
1859,-0.0002693922043411811
1860,0.00013714793641031922
1861,2.8196529264067437e-05
1862,-0.000169538645439305
1863,0.00030935668790010553
1864,0.000499774025269992
1865,1.3138173827036971e-05
1866,-0.0002915264168938218
1867,0.00023604411244641072
1868,0.0003446563138155397
1869,-3.9781211901577717e-05
1870,0.0004950103349399056
1871,6.557972759850353e-05
1872,0.00014646131961305994
1873,3.015425485542455e-05
1874,6.837253824234059e-05
1875,1.6450486596019763e-06
1876,9.184304511249817e-06
1877,-2.3447491237532763e-06
1878,-1.3745728061823222e-05
1879,7.474089976118355e-06
1880,0.0001831519102878845
1881,4.573593663157261e-06
1882,-0.00013020944921317065
1883,0.00017501251836068863
1884,0.0013344018431673274
1885,-0.00016538025845164037
1886,-0.00030617722148839705
1887,0.0010177390900270955
1888,3.411570038041194e-05
1889,1.0677782205308083e-05
1890,-4.860251307045949e-05
1891,-4.065331642489738e-05
1892,2.9815225385442357e-05
1893,0.00012709567028790727
1894,-0.0002562341911390198
1895,0.0012163432275332556
1896,0.001176615039492334
1897,-0.00015180876507116928
1898,-0.0003901698458053223
1899,-0.0014013930680437268
1900,-0.00011270508820647972
1901,0.00036781541268717346
1902,-9.145655421061714e-05
1903,0.0005991934627929738
1904,0.00028577884170949565
1905,1.0554168857923282e-06
1906,-7.99944561657567e-05
1907,0.00020278461693038708
1908,2.7479062196138135e-05
1909,-1.2428249542160031e-05
1910,-0.00021962953299562877
1911,-0.0003760565801423315
1912,-2.373367625830895e-05
1913,0.00024975649032360633
1914,7.316519918324429e-05
1915,0.0006052762138775261
1916,-0.0001135361897805263
1917,7.684775766148228e-05
1918,-3.9202507425673794e-05
1919,2.105287922509322e-05
1920,4.917533118054555e-05
1921,-2.708425567096476e-05
1922,2.6161460933064273e-06
1923,8.150043017131276e-05
1924,-3.459983667757916e-07
1925,0.0001755062857145005
1926,0.0001782525985949764
1927,8.929641141257534e-07
1928,3.4706687613192536e-05
1929,7.052809135678103e-05
1930,-3.429038185593923e-05
1931,0.00011950213891537708
1932,-9.976680089199169e-06
1933,1.9009623110218478e-06
1934,-4.9054599592662685e-05
1935,-0.00021247284394878004
1936,0.00013859572121185286
1937,2.462772147935616e-06
1938,9.291392186349658e-06
1939,5.122139697170455e-05
1940,-1.2408604793602882e-05
1941,-0.00027675915420701484
1942,0.00029510202512853765
1943,4.8599999353963094e-05
1944,-1.8282721618181993e-05
1945,9.138693703372387e-06
1946,5.593798778659639e-05
1947,4.0175128616311856e-05
1948,0.0008659242695496852
1949,-0.0013444910542921916
1950,0.0026902859530194955
1951,0.006686577339522236
1952,6.089255947415739e-06
1953,2.578877737766493e-05
1954,0.0007777040357125107
1955,-0.0003571565203304647
1956,0.0006112008855029259
1957,0.0018057483094385887
1958,-0.001226397741763134
1959,0.001972289637246337
1960,-7.301979586794948e-05
1961,-6.61675232726774e-05
1962,0.00028277413053003726
1963,0.00014328341377674756
1964,-0.00010187346430686458
1965,-0.00010546251921325875
1966,1.879565214223854e-05
1967,0.0003862335907891244
1968,0.0007887811938905484
1969,0.0005228051812040507
1970,-0.0007573145840042439
1971,0.0013179546396974368
1972,0.0007270327382165205
1973,-7.0483221930091965e-06
1974,-0.0007483653866376869
1975,-0.0012956301832477372
1976,-5.5309217226819854e-05
1977,-6.708938559377365e-05
1978,9.938422921921382e-05
1979,-4.3132714743516725e-05
1980,0.00041151665106037023
1981,0.000387202238674532
1982,-0.0008124272793780903
1983,0.0004136480873007137
1984,0.0001361978550602503
1985,-3.5394991624499345e-05
1986,-0.0003346072665146242
1987,-0.00026708818533111077
1988,1.697593302955424e-05
1989,8.020581244268265e-05
1990,-0.0003651674214601618
1991,-0.00017874871307513475
1992,-4.693015566873261e-06
1993,-2.3774607476050175e-05
1994,-2.3541465971327344e-05
1995,-0.00018901100809149703
1996,0.0004586395874455772
1997,0.0005882316936722248
1998,-0.000610408917255904
1999,0.0014439332026797878
2000,0.0006844254478645467
2001,0.0007729717567616859
2002,-0.0010901680431509816
2003,0.0016825416522210043
2004,6.487494364032094e-05
2005,0.00029705985293630943
2006,-0.0003999700142267728
2007,-0.0002220280491915857
2008,0.0005082325193527179
2009,0.00018364087076816514
2010,-0.0006067674082380662
2011,0.0004468260942882478
2012,3.384219987194594e-05
2013,0.0001389318421395529
2014,-0.00024028279240794297
2015,-0.00015492023351811106
2016,-0.0001715888844672521
2017,-0.0005973709468270004
2018,0.0013240216915351595
2019,0.0019323892464914226
2020,-6.30780489287182e-05
2021,-0.00014176516776462123
2022,0.0003413381010135915
2023,0.00038192292783744444
2024,-7.751918189340445e-05
2025,-1.8648966076411822e-05
2026,-4.8776248363470586e-05
2027,2.6112702325909944e-05
2028,-0.00018245091069445167
2029,-0.00023884138439797783
2030,-0.0010038087994344812
2031,9.473527189180754e-06
2032,-0.0005092181303646339
2033,0.00033050485180344664
2034,0.0001160695662089583
2035,2.0518161798579125e-05
2036,3.231054240590346e-05
2037,-0.0001241244613718225
2038,4.5308516364960434e-05
2039,0.00017760196186982375
2040,0.00033721351464694626
2041,0.00020771896833404098
2042,-0.0007465107306811025
2043,-0.0008145589548614346
2044,-6.151000889674178e-05
2045,-7.668303463826572e-06
2046,-0.000234560252068999
2047,2.371864319001215e-05
2048,-0.0005701224556476168
2049,0.000477194724264737
2050,3.49876701897955e-05
2051,-0.00030915490774241684
2052,0.00028440866929294587
2053,0.0011957183951761246
2054,-0.002454975326098249
2055,-0.0010277263365054085
2056,1.7898951340318148e-05
2057,-6.670859266842542e-05
2058,-0.00025771777132722586
2059,-0.00030775864564756643
2060,-3.1904875623367574e-05
2061,-3.0023905185611042e-06
2062,-4.568936106962076e-06
2063,7.98235388625171e-06
2064,-9.044572514457493e-06
2065,-1.3985342502789618e-06
2066,-2.7538382125038507e-05
2067,-9.802173643714471e-05
2068,1.292589960157207e-05
2069,2.0838853161498682e-05
2070,4.5923695043768634e-05
2071,-1.6632271865255212e-05
2072,0.0004332341461179606
2073,2.566401504553391e-05
2074,-8.223451287216585e-05
2075,-0.00034732079662073734
2076,-0.0026844291338337482
2077,-0.0012400966289650972
2078,0.0017257552092488173
2079,-0.0071282610205146224
2080,0.0006386723161992819
2081,0.0001349490372663682
2082,-0.00010413402534123007
2083,0.0008705220712925637
2084,0.0002897828633412735
2085,-2.674731025460865e-05
2086,0.0003322968313769612
2087,-7.255533084772579e-06
2088,-0.00012231279649823362
2089,-1.1180272785906408e-05
2090,-2.8538335138546093e-05
2091,-0.00046786655881422726
2092,-1.9655892408241238e-05
2093,4.283074702490632e-05
2094,-0.0001270886809989158
2095,-0.0002258084343005431
2096,8.733632548831415e-05
2097,8.006163435762207e-06
2098,0.0009110127707820313
2099,9.772145171026851e-05
2100,0.000274288191982059
2101,4.083231326328949e-05
2102,-0.0003975872537548087
2103,0.00024773970262251287
2104,7.54085073716836e-07
2105,5.173651002234907e-06
2106,7.643480158164896e-06
2107,-8.216387962963292e-07
2108,0.00014705311105513537
2109,3.221465642756632e-05
2110,6.297060936934375e-05
2111,6.926286447451555e-05
2112,0.00016203531902750056
2113,-0.00012466896562968023
2114,0.0002156148371342518
2115,-9.08487505801628e-05
2116,-0.0002802640596554093
2117,-5.266933575046558e-05
2118,4.3086985133255055e-05
2119,-0.0003923089575122811
2120,-0.00021818894291916887
2121,7.59741191840688e-06
2122,-6.687823991959914e-05
2123,-9.555272855075932e-06
2124,0.00020869954404539008
2125,1.1906354199771947e-05
2126,-7.020200389271641e-05
2127,0.00032112261434005324
2128,6.557747342655855e-05
2129,-1.9744508067362235e-05
2130,7.312601646100096e-05
2131,0.0002594316473116472
2132,-2.362900024907237e-05
2133,-1.917646587598594e-05
2134,-2.165578204831277e-05
2135,-9.613679278086477e-06
2136,-4.513301773441508e-06
2137,-6.024601777224775e-06
2138,-1.646043474984352e-05
2139,-4.1249229260565684e-07
2140,1.3933697051286539e-05
2141,-8.758871482601344e-06
2142,3.091764084188764e-05
2143,3.059390861193504e-06
2144,-0.0001386972707064524
2145,-0.0003391418363097732
2146,0.0006554217108918594
2147,-0.0008499304358076663
2148,-0.00021828360471646768
2149,-0.0002204451658941326
2150,7.387135450896809e-06
2151,-0.0011665108289231323
2152,1.68738689928711e-05
2153,-0.0004300178035163727
2154,0.0003323719143025532
2155,-0.00023642469087895604
2156,5.499912797864639e-05
2157,0.0001033268874848746
2158,-9.143897405959316e-05
2159,-6.060904818947785e-05
2160,1.8114064104983674e-05
2161,2.023055626036424e-06
2162,-5.815029436755081e-05
2163,-0.00020464639111105883
2164,8.906042897672882e-05
2165,-0.00019434266966396278
2166,-2.1696167547637884e-05
2167,-0.0002831152889143331
2168,-1.4088592401372182e-05
2169,-8.527900454545384e-05
2170,0.00017313876757787545
2171,0.0002082721227785349
2172,7.119538069138281e-06
2173,5.868248284971548e-06
2174,-1.1327851395142372e-05
2175,1.6761003394887515e-05
2176,-6.087788362814187e-05
2177,3.8100176215630566e-05
2178,-8.758033767254775e-06
2179,0.00015143682312145797
2180,0.00020727641220966126
2181,3.9567261262831786e-05
2182,-1.7441250544591727e-05
2183,0.00018947866404057532
2184,-9.507772153675635e-06
2185,9.47222999845837e-06
2186,-1.6400746960305006e-05
2187,2.925995677906138e-06
2188,0.0002526916546144288
2189,-5.6973043216450145e-05
2190,2.412025425141721e-05
2191,0.0008396408426338796
2192,-5.9601609778232935e-06
2193,1.3472847721088517e-05
2194,-3.8736617145610186e-05
2195,7.162015924234937e-07
2196,-1.01346105482769e-06
2197,1.5946698259794846e-05
2198,-3.349794633023414e-05
2199,1.319838031233718e-05
2200,6.082361143502685e-05
2201,0.00011010076419408859
2202,-2.2883168038588758e-05
2203,0.00011249430958610253
2204,0.00023881542539565338
2205,0.0002980467974434234
2206,-0.00013747941177445332
2207,0.0006276183316473986
2208,3.3034794037143575e-05
2209,0.0004983716259973065
2210,-4.490033091050882e-05
2211,0.0009485972085562271
2212,-8.35106499081073e-05
2213,-0.0006512136101825629
2214,0.0009018767890470537
2215,-0.0015589913794326546
2216,-0.0003485410803953504
2217,0.0005758260467628122
2218,-4.2429690193401004e-05
2219,0.0015586851624446107
2220,9.248668491821826e-05
2221,-9.48529705462189e-05
2222,-0.00032153764066689404
2223,-0.0004781198256580752
2224,-0.0006704343994698094
2225,0.0002804311036324963
2226,-0.0010025798615216819
2227,0.0020801665876250845
2228,-1.2589972704346342e-05
2229,5.150891107011058e-08
2230,-1.6939858279951364e-05
2231,8.571125211646444e-07
2232,-0.00018599390648705298
2233,0.0002097089562876608
2234,0.001197601137332076
2235,0.0030775915437612393
2236,8.425879650662668e-05
2237,-2.0708967073463206e-05
2238,-0.00035830337690301756
2239,-0.0004982981949623056
2240,-0.0011472076085761711
2241,9.376945407676912e-05
2242,-0.0001115582099149436
2243,-0.000669042377732187
2244,0.0005199614555215921
2245,-5.0816433827476885e-06
2246,-1.2488702469877973e-05
2247,3.642172060435827e-05
2248,0.0001233231080150547
2249,-0.00011076619376222011
2250,-5.3697217733341615e-05
2251,-0.00033921160447627325
2252,-4.9621239370219004e-05
2253,6.318435589441734e-05
2254,9.238559491447386e-05
2255,-3.277256422426858e-05
2256,-0.00014581886909262028
2257,-8.062384170808182e-06
2258,8.76123205605613e-05
2259,9.427774618548634e-05
2260,-6.77903847148228e-05
2261,1.163531787032468e-05
2262,-1.2282672002290935e-05
2263,-0.00025895729785340436
2264,-0.0004938556880005327
2265,0.00013737663213776383
2266,0.00057965616473016
2267,0.0014526556500203225
2268,-4.375476882036887e-05
2269,0.00014587241362528082
2270,-5.125194173126682e-05
2271,-0.0002107598062257076
2272,-7.849758695433177e-05
2273,-0.0003823753490940107
2274,0.00032727799277530533
2275,-0.0010762417824057768
2276,-0.0019010435237836883
2277,0.00014813568435169443
2278,0.0010630457929609281
2279,-0.0017762135389890214
2280,0.00012744010187486874
2281,-9.172505913537134e-05
2282,-8.533334792334857e-05
2283,-5.927327518924218e-05
2284,-0.0001508191541912878
2285,-3.6473118460771155e-05
2286,-3.6202520542033214e-05
2287,-0.0007051797248411239
2288,-7.644211250197255e-06
2289,8.590022010275217e-06
2290,-2.6174241462140264e-05
2291,-4.762176607683813e-07
2292,2.8804304596920543e-06
2293,-2.8527603445936808e-05
2294,8.820640368835338e-05
2295,0.00021800261830944804
2296,-1.165293251436691e-06
2297,1.475531037478842e-05
2298,-2.4114048082079716e-05
2299,5.0311828966346615e-06
2300,2.392764615313352e-07
2301,-3.001638353832682e-05
2302,-0.0002733762299000957
2303,-0.0007248795363767365
2304,-5.1426046952345954e-05
2305,0.0001660792917458071
2306,-4.588923334117243e-05
2307,-0.0003352889086222595
2308,0.00019707515366407648
2309,1.9160124726212092e-05
2310,-7.666796551123356e-05
2311,0.00014040412973064567
2312,-3.079427927336405e-05
2313,1.429520872940862e-05
2314,-5.578551972401149e-05
2315,-5.4714503493724874e-05
2316,-5.466997740708135e-05
2317,-5.669627682828622e-06
2318,-1.0172537527868765e-05
2319,5.340290674558285e-06
2320,2.6289339215631057e-05
2321,-2.7268840294146873e-05
2322,8.042018917150085e-06
2323,2.143860578755596e-05
2324,8.275796286734707e-05
2325,0.0002656124722783012
2326,-6.338010648383444e-05
2327,0.0002351109359144869
2328,4.350239808930308e-06
2329,-4.880808640713741e-05
2330,4.68452697727937e-05
2331,-0.00025593111416820976
2332,0.0001192647094485924
2333,-0.00035659504166353224
2334,0.0009043651275369304
2335,-0.0009424030510752924
2336,-1.2114264491593465e-06
2337,-5.484627147924336e-05
2338,0.0002007986358032892
2339,0.00023021446748920952
2340,0.00010538472448786439
2341,-4.986835886524542e-05
2342,0.0008454665486305875
2343,0.0002012579059090228
2344,-8.815949113068806e-05
2345,-0.0003500297817647766
2346,-0.0005232853189886329
2347,-3.890711080617992e-05
2348,1.4490912342992587e-05
2349,3.642448522596599e-05
2350,4.426219974316996e-06
2351,0.00025913322900157285
2352,-0.00010616825097392353
2353,5.913105348523137e-07
2354,-0.0004238372611329433
2355,-0.001242532789275084
2356,2.7518572958453665e-05
2357,2.2226210041832204e-05
2358,-1.5483822621156917e-05
2359,2.5617058252297434e-05
2360,2.7322095013242933e-05
2361,1.4222653280098076e-05
2362,6.87662437843534e-06
2363,-6.387554527037874e-05
2364,-7.55293378248139e-05
2365,0.00015401268712265137
2366,-5.878575781799171e-05
2367,-4.150013522879333e-05
2368,-2.348210940319628e-05
2369,-5.7867293876625055e-05
2370,2.460774061990159e-05
2371,0.00010341603388312242
2372,-0.0004378443053093222
2373,-0.00037189381535128723
2374,0.0001612820017637986
2375,-0.0020297972074562686
2376,4.237234129268228e-05
2377,1.0067813346249479e-05
2378,-4.7105547632701255e-05
2379,8.967932662527891e-05
2380,-1.919942442506397e-06
2381,3.683962449977132e-05
2382,-2.4192363261801558e-05
2383,1.3599212477227764e-05
2384,0.0002430890335736143
2385,0.0003391449437133218
2386,-0.0008635362739413641
2387,-0.0006692767566964611
2388,7.601575269102203e-05
2389,1.11253611292351e-06
2390,-1.7101266599004223e-05
2391,2.9330971410331743e-05
2392,3.449945529331265e-05
2393,9.003341067882985e-06
2394,2.0703448829899846e-05
2395,-6.302842571944736e-06
2396,3.902343084422844e-05
2397,6.535049415951869e-05
2398,-1.4991016148067516e-06
2399,0.00035054551625682024
2400,-6.678944364739884e-06
2401,0.00013083849840601013
2402,8.125532203220308e-05
2403,-2.7255514764807673e-05
2404,0.00010983895581596865
2405,-4.696596803563648e-05
2406,-5.2719472000204554e-05
2407,4.441491205068681e-05
2408,-5.8914407927598154e-06
2409,-1.0813795723356228e-05
2410,-4.3692799785822816e-05
2411,-8.508285549995347e-08
2412,-0.0014054681860654324
2413,0.00022335101117759812
2414,-0.0013755346764799104
2415,0.002262039161003184
2416,0.00013592841875475904
2417,-1.9544598815190143e-05
2418,-1.1881342525832976e-05
2419,0.00016475487775702093
2420,-7.137496462642875e-05
2421,-9.12361519211398e-06
2422,-4.543362154964807e-07
2423,2.5035815781474912e-06
2424,0.0001469846994735995
2425,9.763425291759309e-05
2426,-0.00010262092235454683
2427,0.0003091032052757571
2428,2.7688395447278455e-05
2429,-2.3455393153278227e-06
2430,6.453624882548705e-05
2431,0.00022566646401178095
2432,0.00010120906910364265
2433,0.00043547868567160434
2434,-0.0010293664842600302
2435,-0.0012481799957738443
2436,-0.00010331001283828245
2437,0.0005015225807332237
2438,2.8506157089219814e-05
2439,0.0014406000436463934
2440,3.360786251925802e-05
2441,3.214531288574081e-06
2442,-5.932555186744375e-05
2443,-4.171565176351768e-05
2444,8.268209421482083e-06
2445,1.1772533172481871e-05
2446,4.320215061358279e-06
2447,9.016564611673922e-06
2448,-5.369675422696966e-05
2449,1.6337017014868355e-05
2450,3.145605222338433e-05
2451,0.000143835432815018
2452,0.00033287099869518756
2453,0.0001953765702479791
2454,-0.0006010071704618033
2455,0.00022835001071829078
2456,2.98191800329242e-05
2457,1.2309547783976494e-05
2458,-4.450097343042106e-05
2459,-0.0002905531571059606
2460,7.309005595060788e-05
2461,8.631298562542939e-05
2462,-0.00016487960274740962
2463,-0.00011493720769396451
2464,0.0005044571088251098
2465,0.00027598479321855644
2466,-0.0004262366402915165
2467,0.0004533223912235397
2468,0.0007480899879823914
2469,0.0006352695942596848
2470,-8.579847774502698e-05
2471,0.0013076036915588036
2472,8.082826348984825e-05
2473,0.00010430512270256015
2474,-0.00023381159456885742
2475,-0.00011849969631365935
2476,-6.228146967814776e-05
2477,-0.00032819084689392946
2478,0.00027460294223684626
2479,-0.00022846489293884003
2480,3.265293968637857e-05
2481,1.1138399735283934e-06
2482,4.203584522520551e-05
2483,-1.0620137246692582e-05
2484,-0.002984652982455651
2485,0.002797860950495001
2486,0.0016783431267897338
2487,0.0002930389147440746
2488,0.0016729362906194787
2489,-0.0019673273181723527
2490,0.0020477526692858987
2491,0.005475661836190154
2492,-7.529260779537605e-06
2493,-8.46383018831172e-05
2494,0.00015223848106065639
2495,-1.4797878441911428e-05
2496,0.00017455778110440242
2497,0.0002555054672751898
2498,2.5027116392912997e-05
2499,0.000344614731536007
2500,-0.0007860259349648496
2501,-0.0002909545575234547
2502,0.0008527664955049977
2503,-0.0018183086520046116
2504,-2.817099616731253e-06
2505,-8.67792486146301e-06
2506,-9.585338945225737e-05
2507,-0.00031749171207171576
2508,0.00011099499823603428
2509,1.7723182482685648e-06
2510,-1.4488632150814076e-06
2511,2.536374672908224e-05
2512,7.3798199896714985e-06
2513,2.090966802387274e-05
2514,-2.7163191363374394e-06
2515,4.894585227975306e-06
2516,6.228558681708183e-05
2517,-0.0003977327775061745
2518,0.0006368353530623654
2519,0.000758863912315344
2520,0.0001615390982012263
2521,-4.055004258672868e-05
2522,-0.00010911355504364208
2523,-0.00013953321231127233
2524,3.307428101520553e-05
2525,8.826984536296791e-06
2526,-7.778797888842376e-06
2527,4.047533168953014e-06
2528,1.1399593802634649e-05
2529,-2.3814668530916277e-05
2530,1.4408629444896316e-05
2531,-1.7577171741849564e-05
2532,-2.4148984029599927e-05
2533,6.628610931909876e-05
2534,-6.299772613990058e-05
2535,-0.00017089928053992396
2536,5.420554299760939e-06
2537,1.68108129013386e-05
2538,-2.995612692443776e-05
2539,3.079425358649073e-05
2540,-9.41013418219816e-05
2541,0.00014466203176845033
2542,8.509388628562348e-05
2543,0.00014083193854742883
2544,-1.0672247410702672e-05
2545,2.6715752874682862e-05
2546,-0.00013360709989813184
2547,1.8364588095646359e-06
2548,-3.583102998692973e-05
2549,-2.3553012804273798e-05
2550,-1.1024604224233456e-06
2551,-0.00011746887076829823
2552,-0.0002660694817786879
2553,-0.00013964848257979538
2554,4.373396630003983e-07
2555,9.552922505781962e-05
2556,-4.187838690950378e-05
2557,-4.432836089597369e-05
2558,6.135031146844748e-05
2559,2.088665551927009e-05
2560,0.00011037107049170929
2561,9.024224482247754e-05
2562,-0.00028259525502198255
2563,-0.00021927745270084077
2564,-0.00021029177125451794
2565,0.0002301900200594639
2566,-3.822607248772902e-05
2567,0.00020005755789574128
2568,1.2794414252036196e-05
2569,1.5411032121813183e-05
2570,-2.081843884562968e-05
2571,-5.378813727012244e-05
2572,-0.001307729589768323
2573,-0.0022325120165335587
2574,0.003744970834534553
2575,-0.0006590787143726301
2576,7.861705038044493e-05
2577,-8.469071231282404e-05
2578,6.021022326278223e-08
2579,-2.7231792129425717e-05
2580,7.553182350815999e-05
2581,3.117113660017963e-06
2582,-2.896534718393667e-05
2583,5.140349537455892e-05
2584,3.553858954318713e-06
2585,2.0880253747363165e-06
2586,-9.240248083128843e-06
2587,1.413956840088158e-05
2588,-5.1493092230595255e-05
2589,7.577423043878802e-05
2590,4.072323330141611e-06
2591,-4.4327146588769014e-05
2592,0.003806871626547875
2593,-0.00011010408599350849
2594,2.0316660036517307e-05
2595,0.002128039782346324
2596,-0.00018199690006630846
2597,6.772570846421738e-05
2598,0.0007493468337889787
2599,0.0008385502177090204
2600,-4.8041752036832516e-05
2601,-1.5961439157031312e-05
2602,-0.00022858303966489122
2603,-0.0007991054406014371
2604,7.078262946097216e-05
2605,0.0001434191031201393
2606,0.0005807454925615297
2607,-0.00019858564573947785
2608,-0.00023790359282770642
2609,-8.884110552533218e-05
2610,-0.00034690403020674995
2611,-0.00028780500686999863
2612,0.00020053349502159216
2613,0.000836645863002768
2614,-0.0004213760363316948
2615,0.0007236778300650514
2616,-0.0002375506035646827
2617,-5.753006660407063e-05
2618,0.00043014754408237147
2619,0.001172796394299092
2620,0.0005337705406567214
2621,0.002266007344702318
2622,-0.0011010014186297172
2623,0.006036177327666874
2624,0.0031548995923702293
2625,8.654593836849823e-05
2626,-0.0007270002848431456
2627,0.0083809424127529
2628,0.001943046888423471
2629,-0.00031573401519218233
2630,-0.0004977262678272286
2631,0.004003942530073621
2632,0.00033813659473076773
2633,-0.0003021596860932463
2634,-0.0011181101304476488
2635,-0.0033868828962796494
2636,-0.0027120005489696176
2637,-0.0013123262583521705
2638,0.005064497294189903
2639,0.005246021560979227
2640,0.00024509005500479976
2641,3.137013052955153e-05
2642,-0.0005603329521735188
2643,-2.442470475032617e-05
2644,-0.00017564500149859982
2645,1.5796115985832645e-05
2646,-6.753398119889772e-05
2647,0.00023015271236205833
2648,1.0871747221056165e-05
2649,3.337142445823293e-05
2650,-0.00039438497159164363
2651,-0.00028958765490004186
2652,-0.0003275897718937292
2653,-0.00010459484255325366
2654,2.4282586232582713e-05
2655,-0.0012156574064880554
2656,0.000776632429056258
2657,2.274932325430882e-05
2658,-0.0011780170142787697
2659,-0.0013201927682311822
2660,8.312224725194337e-05
2661,0.00018132841345948081
2662,-0.0006479559334386338
2663,0.0002572776225460765
2664,0.00017849639567532098
2665,-3.785815265525358e-05
2666,-0.0017360610275233177
2667,0.0012483174115014714
2668,0.00011300753748345204
2669,0.0007148678389674004
2670,-0.0006904330043064914
2671,0.0014532913889080297
2672,0.0011075467768142905
