,elapass_black_hybridper_inf
2113,0.0010227453397066025
2114,0.00019764689785909835
2115,0.000860555905603645
2116,-0.00015998061659634272
2117,0.00027670198106856874
2118,0.0001409798403859276
2119,0.0010923245159095566
2120,0.005208272289488383
2121,0.001049368771891773
2122,-0.0019929889382310213
2123,0.012036424074403472
2124,-0.0003567409444570239
2125,-0.0002874494733556383
2126,1.537890623056397e-06
2127,-0.001398566588062064
2128,0.0010872086603766788
2129,0.00012513322522269093
2130,-0.00022683284216843633
2131,0.004803202326675596
2132,0.001031862520994786
2133,0.0011852812848274054
2134,-0.00025279579590443296
2135,0.005409235399500112
2136,0.012354894250432121
2137,-0.004057788529955544
2138,-0.0027647789424252805
2139,0.018316339973624095
2140,-0.0002790026057129661
2141,0.004310822962083766
2142,0.0013217001083508097
2143,0.018184920769117117
2144,0.0015823261851120325
2145,0.0021021269911294417
2146,-0.002733861042007402
2147,0.0032356900929224252
2148,0.007901687684879095
2149,0.008267796150814985
2150,-0.008386714451187537
2151,0.024551258832691596
2152,0.0028412880710691085
2153,-0.0004904388946546899
2154,-0.0005614172550770815
2155,0.00690645485671481
2156,0.00021260290834386963
2157,-0.0005429567376288422
2158,-0.0011471325900733933
2159,-0.00481774122677273
2160,0.002994962217021001
2161,0.0014222669873412475
2162,-7.107250944256989e-05
2163,0.010245618273656096
2164,0.008293342932644597
2165,0.0005391941041257129
2166,-0.006383024015186157
2167,0.006683261234433564
2168,0.0006247513858020886
2169,8.304814834377067e-07
2170,0.00013410323309437402
2171,0.0006066927483234971
2172,-0.012321144642532537
2173,0.00031438705885693605
2174,0.001832592041778341
2175,-0.02266580406602067
2176,-0.001181207006251868
2177,-0.0001294392249743777
2178,0.0009454468761481181
2179,0.0003928738498144357
2180,0.0007843842899622552
2181,-0.001308503053033117
2182,0.0012122222598673765
2183,0.0022069186516176123
2184,-0.0010802339678799627
2185,0.0012124714424975671
2186,0.0002603348120563037
2187,0.0017833498959412488
2188,0.0007522010680927544
2189,-0.00014864425991182275
2190,-0.00035635295559658433
2191,0.0008837805888453732
2192,0.001404292997424782
2193,0.00014816171768101738
2194,0.00047229994478357074
2195,0.000793780833708955
2196,-0.00040518801831752275
2197,9.218763840924592e-05
2198,-0.0004206612630726444
2199,0.0005052699699962186
2200,0.0002863533027326237
2201,-0.00013205376619071307
2202,5.6620278880924976e-05
2203,0.0006042935339673393
2204,-0.012748331980974345
2205,0.0007490481927807146
2206,0.007194713393063313
2207,-0.011892835490184448
2208,0.0012090790087595988
2209,-0.006294363384001898
2210,0.0003903779139703532
2211,-0.01733042359825056
2212,0.0006420522708264694
2213,7.01033350640384e-05
2214,4.196107551409671e-05
2215,0.002655769581972523
2216,0.00010915232928958796
2217,-0.00011018798071477822
2218,-0.0001248479618659058
2219,2.527857857790797e-05
2220,0.00023907079847194462
2221,8.671530703141808e-05
2222,0.00021138042361264572
2223,0.0018229012346804578
2224,0.000192903224965474
2225,-0.0004522899489603336
2226,-0.00011625857028344751
2227,-0.000764408284222663
2228,-0.000318722802586155
2229,4.375469636335924e-05
2230,-0.00013616679569475313
2231,-0.005127847651549301
2232,0.00015530410795748327
2233,0.0001128157833634158
2234,1.0902737538404436e-05
2235,0.001303616540279235
2236,0.0002602858550552711
2237,-4.489281405368527e-05
2238,4.3604906708001714e-05
2239,-0.0016744816842820134
2240,0.00018641108403490194
2241,-1.4202006478755231e-05
2242,4.048763366914439e-06
2243,0.0005335853321006791
2244,-8.173556238018065e-05
2245,1.6072788868038655e-06
2246,-0.00014938232937001286
2247,7.089649418862895e-05
2248,4.782247080881919e-05
2249,-1.3195206629845087e-05
2250,0.00010618516710195662
2251,0.0005350861525627793
2252,-0.00014078685390736837
2253,0.0007133901934866522
2254,-0.001026062615037042
2255,-0.0027508472213952787
2256,0.001144405642771536
2257,-0.00018032741598362763
2258,-0.00040372598628665674
2259,0.0014188460206875722
2260,-0.0003407989353813636
2261,6.993304465718944e-05
2262,0.00180480212786325
2263,0.005184179713368789
2264,0.0005072037915120745
2265,0.0009584363957034252
2266,-0.00014124207914043897
2267,0.0033245253167108525
2268,0.0008514550141398049
2269,-0.0012009179139426825
2270,-1.8351135396032582e-05
2271,-0.002060467529088884
2272,-0.006514426738530199
2273,-0.006287473648426924
2274,0.006424250075415946
2275,-0.018964495065644325
2276,-0.017716853645075033
2277,0.009481002983841583
2278,-0.001402697011860461
2279,-0.03031496956062676
2280,-0.0004916727630506131
2281,2.2905291202218834e-05
2282,0.0001920816286622616
2283,-0.0014607875137181742
2284,-0.0005657601695618325
2285,6.734938916360578e-05
2286,0.0001539407117018669
2287,-0.0018378000148253936
2288,-0.00012181540425964565
2289,0.0001692129470916878
2290,-0.00020888858640060872
2291,-0.0007737739633978482
2292,0.0011498899627477397
2293,-4.966488876816187e-05
2294,-6.264616565826904e-05
2295,0.0009592999648276001
2296,2.6549024051870236e-05
2297,-9.055685617697337e-05
2298,5.821348594162025e-05
2299,2.6501608440130102e-05
2300,-0.00012490907007061254
2301,0.00020916392223102468
2302,5.209896061791545e-05
2303,0.0004367047091558735
2304,0.0031427131332841048
2305,-0.001555925857879469
2306,5.68875823010049e-05
2307,0.006777092922482578
2308,6.755383678493824e-06
2309,-0.00010347219750557716
2310,-9.722199483886258e-05
2311,1.6206463182933123e-05
2312,0.0003328320155261815
2313,-0.0002811294746646028
2314,0.00017450052948965683
2315,0.0008662954843556816
2316,0.00024473316505804814
2317,-0.0004012717472599883
2318,0.0006331022438738288
2319,0.0014789325757760638
2320,0.00023960672519281778
2321,-0.0001713663819638691
2322,0.00029094825273374124
2323,0.00205617973743858
2324,-0.0001172730016190428
2325,-4.489437178617585e-05
2326,-1.47637244487362e-05
2327,1.9395667856879252e-05
2328,-0.0027229716349672626
2329,-0.0005549339061193654
2330,0.002997842583769491
2331,-0.003081531531063762
2332,-6.25486820028069e-05
2333,0.0006953657441065026
2334,-0.0004672207609778212
2335,5.018712261719683e-05
2336,1.4022808730251431e-05
2337,1.1393927876403902e-06
2338,4.459708336445532e-05
2339,0.0002890401222551734
2340,-0.0022737811934485995
2341,0.002376314842022903
2342,-0.0014254612388222042
2343,-0.002411511399712421
2344,1.3247941174463594e-05
2345,1.3707865381530633e-05
2346,-3.7282248640054305e-05
2347,0.00020070831158753427
2348,-7.534253259825402e-05
2349,4.9799726294209306e-05
2350,-3.430845482084489e-05
2351,-0.00018036110463923253
2352,-1.084464747660031e-05
2353,8.177267175911948e-06
2354,4.249143844546692e-06
2355,-2.3254879086839264e-05
2356,2.820232295478832e-06
2357,4.651101583224802e-05
2358,-0.00033890626843748235
2359,-0.0013100756430577667
2360,0.0037222613382896694
2361,-0.001851288106753501
2362,-0.0029275025244453806
2363,-0.004876611527931881
2364,0.0006083228844875066
2365,-0.00019175547726482545
2366,-2.4234957772198535e-05
2367,0.0012017174167426245
2368,-0.0005174140604459356
2369,0.00017448896096276847
2370,0.00011037788912664505
2371,-0.00025836678025271986
2372,0.000517315368228617
2373,0.0003014387988090667
2374,9.59202732878415e-05
2375,0.0025637982224903304
2376,-0.0008757290539800546
2377,0.00043747261075469487
2378,0.0005315852749631758
2379,0.0011389150722625084
2380,-0.0001990058267924751
2381,-6.959372176097558e-05
2382,-9.698000446140212e-05
2383,2.9932674338419882e-05
2384,0.0008283979171371938
2385,-0.0001273361714355905
2386,-5.340371560096932e-05
2387,0.0019795811628023517
2388,0.0004792215609416254
2389,-0.0007489659163960117
2390,0.000792543274854856
2391,0.0013100217966135993
2392,-0.00043314686725640474
2393,0.0012781990190083995
2394,-0.0004000988177682652
2395,0.0019433093807067147
2396,-0.0021148066424867594
2397,-4.4320983977713175e-05
2398,0.0005151471787830518
2399,-0.007148338912404796
2400,0.00037951434157071763
2401,-0.00012468047629149152
2402,-0.0002068813241344322
2403,-0.0005993820988582596
2404,-0.0014101186816003598
2405,-0.0011411591807695565
2406,2.1195696568327056e-05
2407,-0.008159244915182204
2408,0.0007081640785665942
2409,-0.00024757833733657445
2410,0.0002461073661630244
2411,0.0021462733465271193
2412,-0.0007207031034488455
2413,-0.0008657366764777798
2414,0.0016782717454669107
2415,0.00041558893768266805
2416,-0.003070382628203507
2417,0.002004961229798053
2418,0.001095361229230541
2419,-0.00012350354853908843
2420,-0.00021172328574630195
2421,-0.0004916436014170554
2422,0.001232598408062734
2423,-0.0005411596242071888
2424,-0.0016066016418778504
2425,0.0004693392007896782
2426,-0.000724841513053225
2427,-0.0072920983902679615
2428,0.0002977616399050254
2429,-7.730640696495358e-05
2430,-0.00013654617123546247
2431,1.882835738754965e-05
2432,-0.0003755553176847403
2433,0.0013133748262904607
2434,-0.0039891071054680306
2435,-0.01649813755889733
2436,-0.00015768668720752012
2437,-1.6630130751145342e-05
2438,-5.052209365660478e-05
2439,-0.0002654160687985366
2440,-0.003771699581290982
2441,-0.0001831542692253384
2442,0.0006727873228056342
2443,-0.007117075936047679
2444,0.0038430859575411596
2445,-0.00043964957550912616
2446,-0.0008050673098880163
2447,-0.004159540852355331
2448,-0.0005379531151613594
2449,-0.0009697639984007484
2450,-0.00014382629740449464
2451,-0.008310781315123533
2452,0.00012528761182094237
2453,-1.2086511446709417e-05
2454,0.00038649594878235985
2455,0.0024750034880328645
2456,7.187951546738998e-06
2457,0.0008979228490976671
2458,0.00016784368385337748
2459,-0.00038389466589936437
2460,-0.000588240764841694
2461,-0.000272072752399732
2462,0.0012245865410628913
2463,0.002383116478145332
2464,0.0004065561461390533
2465,-3.1678702584555114e-05
2466,-0.00026217977577696873
2467,-0.0007585555999639645
2468,0.0002075449243247621
2469,-0.0005429808903110926
2470,0.0005283385871429394
2471,0.0008432516315918996
2472,-0.0006449512101964107
2473,0.00026794313722270627
2474,0.0006274232241521766
2475,0.0031877812929082417
2476,7.241992153534043e-06
2477,0.0006542689386226276
2478,0.0003053079158234147
2479,0.00032861468204785853
2480,-0.0008273693223846478
2481,0.00023498657721905303
2482,-0.00029007473179651274
2483,-0.0013816779470202454
2484,-0.0021700469926788863
2485,0.0004726216303860082
2486,0.0013854986435301656
2487,-0.0012884592759598065
2488,0.0018478396438770502
2489,-0.0005094039747297975
2490,-0.0007184654002406577
2491,0.0025370915636819488
2492,-0.00163943054849698
2493,0.0022261498769588764
2494,-0.0012321039669605082
2495,-0.001943480602257688
2496,-0.0018239502142014025
2497,0.0035354423622635735
2498,0.0013144840982649987
2499,0.008253208043930515
2500,-3.8024134954416586e-05
2501,0.000721859129995025
2502,-0.0010674909640287417
2503,-0.0008107237777371693
2504,0.0014798674162310283
2505,0.0006859289682993695
2506,-5.0352412267022985e-05
2507,0.005907053875405985
2508,0.0012125257239628134
2509,0.0009225868106897551
2510,5.6843888124479644e-05
2511,0.007571445118806028
2512,0.0006003032421904049
2513,9.090807035807919e-05
2514,-0.0004839732969797878
2515,-0.0013282669910757846
2516,0.0022130391761501036
2517,-0.0007733375555054475
2518,-0.005224204689269303
2519,-0.010460069354742677
2520,0.002972116211552443
2521,-0.0013228259611948777
2522,0.0012944964518039918
2523,0.009939621827139386
2524,0.000374128928924198
2525,-6.385752378016891e-07
2526,-0.00012752564756889447
2527,4.623517654064143e-05
2528,5.264198729125255e-06
2529,0.00012372027896214515
2530,-4.387370942863986e-05
2531,-0.00036205306774277784
2532,0.0026643509522067273
2533,0.00020922260114689744
2534,0.00023317194308805322
2535,0.008775170014194044
2536,-0.00014439285805102102
2537,2.3821602757200893e-05
2538,0.0003339431019077325
2539,-0.0001389845326825286
2540,8.242914995074069e-05
2541,0.00026081107441668105
2542,2.728016156046561e-05
2543,-2.5475417597115998e-05
2544,0.0014788093854486727
2545,-0.0002257063792696885
2546,-2.624667275804376e-05
2547,0.003248674647880439
2548,-0.00046693599899598985
2549,0.000616674024284378
2550,0.000654435891205557
2551,0.0024192312029346313
2552,9.05000821035333e-05
2553,-0.001082499621894203
2554,0.000320350714918781
2555,-0.0015844174767191423
2556,0.0009701636401656171
2557,-0.0003625611769608872
2558,-1.140397073697489e-05
2559,0.0019242847903985158
2560,-0.0019313776728117728
2561,0.003513219827476197
2562,-0.002457259176040372
2563,-0.002594293484709341
2564,0.0001108367327083752
2565,0.0001520600525079113
2566,0.00013342348583498859
2567,0.0011083808836939066
2568,-0.001730535134964653
2569,0.0004699934837150057
2570,0.0011847879751496133
2571,0.0010059086724240247
2572,0.0011426713133536011
2573,-0.0020530285223769795
2574,0.002311408773327493
2575,0.005393443318731493
2576,-0.0065209773889264334
2577,0.0038270859907473687
2578,0.00742210086990804
2579,0.013864552132595962
2580,0.0005470712104372706
2581,-0.0003405751519880272
2582,-0.0001425590029929229
2583,-6.709093067077812e-05
2584,-0.00032942146964669305
2585,0.0018526778374534328
2586,-0.00038250039563499197
2587,0.0037721738573637583
2588,0.0003892234122655039
2589,5.4389083920521035e-05
2590,-1.908023734699536e-05
2591,0.00013765865654615084
2592,7.493824412186987e-05
2593,-5.501302959697365e-05
2594,-0.0013049120484147402
2595,-0.0037013521077175686
2596,0.00033932239846999
2597,-0.0014146834800036702
2598,-0.00020613191042966904
2599,-0.004396655415615873
2600,0.0002719624945058581
2601,-0.0011297970546977664
2602,0.0007050161803814569
2603,-0.00028014877667194483
2604,-0.0021792183572261416
2605,0.002258416123370507
2606,0.0029998026253200746
2607,0.006929991300877649
2608,-9.761317626173537e-05
2609,-7.90255623751346e-05
2610,0.0004868634038201081
2611,-0.00020691700178503413
2612,-0.0010873546383548642
2613,0.0008525064311830885
2614,0.00039573973843375917
2615,-0.0018291939720929014
2616,6.630033846466722e-05
2617,-2.4763456060628972e-05
2618,0.0001447854183453728
2619,-0.00010424059292726892
2620,0.00010722847693804027
2621,-0.0002398492834910285
2622,0.00023904903484356143
2623,0.0005929319145794608
2624,0.0005574753250114102
2625,-1.4112905333448728e-05
2626,-0.00013930910953860218
2627,0.0013610366230152845
2628,0.00030614058290212505
2629,-0.00048512397662102224
2630,3.3575789266244466e-05
2631,-0.0006127063216011846
2632,4.8999311268745096e-05
2633,0.0003985412639759552
2634,-0.00029913647772085845
2635,0.0010582228500875719
2636,3.1685992080298045e-05
2637,-6.276923221181837e-05
2638,-0.0005645282460651104
2639,-0.000583497173426342
2640,-0.0019724221823841466
2641,-5.7298205830288725e-05
2642,0.003039003849041833
2643,0.004842178375042972
2644,-0.004772542732513832
2645,0.0018466927390488562
2646,0.002147690597204021
2647,0.003821491339915503
2648,-0.005708744238951109
2649,0.0025192033384112008
2650,0.005020067561936147
2651,0.01124557578001862
2652,-0.0007800911093930537
2653,-5.368765251451504e-06
2654,-0.0002411715840771122
2655,-0.003173480303081757
2656,-0.0002610148410104816
2657,0.00038921440221701396
2658,0.00018968782139158836
2659,-0.0008120950399081528
2660,0.00029157500590246767
2661,-0.000801825211373576
2662,0.0003389182834643219
2663,-0.0003041281439148904
2664,-0.0008488339417089956
2665,1.6587029472034352e-06
2666,3.558832169514065e-05
2667,-0.001540920734780766
2668,-0.0017651171237075879
2669,-0.00027082968649982903
2670,0.00019554926622598423
2671,-0.007093396173558897
2672,5.2203600394598196e-05
2673,8.575582226882583e-05
2674,-7.140958462390015e-05
2675,-0.0005950336559533986
2676,-0.0010601095368789784
2677,0.0025105637723285322
2678,-0.0029485656883928737
2679,-0.004066985765577909
2680,-0.00037911598642050617
2681,0.00035284466544477697
2682,-0.0005017419811692966
2683,-0.0015961407869815104
2684,0.00040836707353954503
2685,8.669302436301903e-05
2686,-0.0003111262865777658
2687,0.0005789569287971798
2688,1.1255379454615591e-05
2689,0.00012168350632037894
2690,-0.00032201082466796625
2691,-0.0003711253398939299
2692,-0.0007716556428107376
2693,-0.0007680533779505404
2694,0.009112502005065403
2695,0.019915935708533127
2696,-0.0005083360998175293
2697,0.0048704087802731305
2698,-0.0019046737865547091
2699,0.007953869262964026
2700,0.0003371093179063209
2701,6.254853963759809e-05
2702,-0.0004628724725626362
2703,0.00047523761757847067
2704,-0.002452629496646607
2705,0.0023726778920913814
2706,0.00024040297903286996
2707,5.8728283524061444e-05
2708,-0.0016884240402876198
2709,0.0004367334377751383
2710,6.079767205134955e-05
2711,-0.003910092437317737
2712,-1.3769239327732715e-06
2713,0.0018003173390021179
2714,0.00023426724545205812
2715,0.005037440569227188
2716,-0.00019891241109557906
2717,-0.00038230389970993537
2718,8.002955460088777e-05
2719,-0.0012499359265373126
2720,0.0016319778395880464
2721,0.0018783269728426472
2722,0.002870785501535961
2723,0.017357276524449395
2724,0.003120595280924095
2725,0.0011146215652443404
2726,0.0007119871452081434
2727,0.01664100226126379
2728,0.0007943758406392407
2729,0.0004014744804615353
2730,0.0007670877996003723
2731,0.005857424851358115
2732,-0.00025454788343759753
2733,0.00018877834422719228
2734,-6.575123147046111e-06
2735,0.00020291339948589409
2736,-0.002904883513543685
2737,-0.0022506988787513523
2738,0.0014089544778083788
2739,-0.01073796350833478
2740,0.00019470728754926954
2741,3.848564335807153e-05
2742,-3.6047048897157335e-05
2743,-0.0005119490510843624
2744,-0.0009553574531059117
2745,1.0922346476413061e-06
2746,6.099638435152623e-05
2747,-0.0012183616354963266
2748,0.0020619626889651255
2749,0.0007900870878234593
2750,-0.004659198534438745
2751,-0.004387961993430877
2752,0.002610917831470288
2753,-0.0013146034640151472
2754,-0.00028198557473568613
2755,0.0011586485666016432
2756,0.00019883481971024705
2757,0.006126552716892179
2758,-0.00600653635186123
2759,0.001842044425848993
2760,-0.0011703780960476038
2761,-0.00010852450909457011
2762,0.0002901672940276123
2763,-0.004795087252983678
2764,-0.0018030379538164674
2765,-0.0005434316886835343
2766,-0.0018689845186553298
2767,-0.01507527772247337
2768,0.00018126092018614528
2769,0.011294064571252142
2770,-0.01732646340852697
2771,-0.016475240882229722
2772,-0.0005933721666648389
2773,-8.597185727898556e-05
2774,-4.039197525323659e-07
2775,-0.0008668939320555678
2776,0.002166592303109497
2777,-0.0003414210481628396
2778,0.000103836998012705
2779,0.002901663430076369
2780,0.0001871705713691135
2781,-0.000505014448205199
2782,0.00014125264782009756
2783,8.256424859765028e-05
2784,0.0012586415408021182
2785,0.00018402823740371353
2786,0.00026887924782736066
2787,-0.00016835688929371282
2788,-0.007531959276604194
2789,0.0006227864024924821
2790,0.0025052889633290438
2791,-0.00900515303664268
2792,-0.0007067435047628618
2793,0.0003895480409947362
2794,-0.0001823820656651903
2795,-0.0028261226107907664
2796,0.0001300458680852321
2797,0.00019681532513891366
2798,3.510252145529197e-05
2799,-0.00041665741976159345
2800,0.0007810960943310224
2801,0.002963766879491343
2802,-0.0016352106591671668
2803,0.006517103029840869
2804,-0.00089842054701907
2805,0.0002951266617052108
2806,0.00012096969832781806
2807,-0.0010674513307725175
2808,-0.0004969304244752241
2809,-0.0017877323095479188
2810,0.001652791003273306
2811,0.0019591473736253386
2812,0.00035013121334477295
2813,-0.0004441825528442396
2814,-0.00014186358420727196
2815,-0.0009548751897762161
2816,-0.00014379729713672216
2817,-2.176959990064369e-05
2818,-0.00024016036544979725
2819,-0.001448067783234809
2820,-7.504694160501637e-05
2821,-0.00010029029364511986
2822,-1.5445737490873252e-06
2823,-0.0001732078960266055
2824,0.0002961599954062088
2825,-0.00037332869937166743
2826,5.541725979222704e-05
2827,0.0004935066777541315
2828,-0.0029026043113451307
2829,0.0022349412856901645
2830,0.00229746159464855
2831,0.006021823124785643
2832,0.0007310094812713103
2833,6.002204426823561e-05
2834,-7.300333176782941e-05
2835,-0.00014177919475786448
2836,0.001275318004926566
2837,-0.0021939929754370736
2838,-0.00023360495586735906
2839,-0.0038678675980150586
2840,0.0003917299440848394
2841,0.00011905031415986287
2842,5.906369299610146e-05
2843,-0.0001282058541810675
2844,-0.0025862993555377783
2845,-0.000293120216915396
2846,0.0004044435273985722
2847,-0.009875533063916642
2848,-0.0029116925339074014
2849,0.0013772014895223831
2850,0.0014331091916783866
2851,0.0034966959588015787
2852,0.0009538329860911603
2853,0.001338605390903706
2854,-0.0009610987055535932
2855,0.0048057529085195495
2856,0.0023462854680488866
2857,-0.0016263757879199628
2858,-0.0008163741775505022
2859,-0.0011016606644372459
2860,0.0010225088491049627
2861,0.0003733742007737003
2862,-0.0009508582187630093
2863,0.0011622930110275873
2864,-0.003959573835035529
2865,-0.0023480542631285385
2866,0.0024129440790264705
2867,-0.015593025739487953
2868,0.00024995145688198477
2869,-0.000274301313228887
2870,-2.4152861518621706e-05
2871,-3.2354403415074975e-05
2872,-0.0006783556043435074
2873,0.0036361026651021344
2874,-0.0028551930765417692
2875,-0.00514578665996843
2876,-1.624956543650062e-05
2877,-0.0022514825118096693
2878,0.00281825789103807
2879,0.0024141543580278022
2880,0.0006339612533053682
2881,0.0030932137297376735
2882,-0.003721662749378586
2883,-0.0005197523348505879
2884,-0.00040992370114970283
2885,0.000675845496362821
2886,0.001100909018219551
2887,0.004092618558362403
2888,0.0005130245902667174
2889,-5.145496618826391e-05
2890,-0.0002382621464262566
2891,0.0010024497576812447
2892,0.0027115616290257116
2893,-0.0012165193205260739
2894,-0.0009318241665744641
2895,-0.00024042078914144333
2896,-0.0012855849141999534
2897,-0.0004805120402102548
2898,-0.0010201574887236668
2899,-0.01173675427074506
2900,-0.00021933744650054937
2901,-0.00029455759960724247
2902,5.987954868665954e-06
2903,0.0006183302685237418
2904,-0.00015211789771024214
2905,-5.553445713997263e-05
2906,7.458951211216601e-05
2907,-0.0006157333773605674
2908,0.0012412586512851901
2909,-0.0026775245585065996
2910,-0.0024566646018477365
2911,-0.012908754877735254
2912,0.008832387936658524
2913,0.004846228121214962
2914,-0.01426389962243976
2915,0.0021376461817300156
2916,0.00043317454551808956
2917,-0.0001595878515576069
2918,0.000625573371275175
2919,0.004558821116283162
2920,0.0005231282279383169
2921,0.00023781551337457568
2922,-0.0004978803048874342
2923,0.0010700136354314443
2924,-0.005185907390334006
2925,0.0007048151570887425
2926,0.0006569942152197509
2927,-0.003441890959178061
2928,-0.0013446193632112074
2929,-0.003047135219464402
2930,-0.0008853943038144432
2931,-0.01863575929272073
2932,-0.0001026891018509874
2933,-0.0002049501827958751
2934,0.00012082726520777184
2935,-0.0004077787572418835
2936,-0.0016226612030580667
2937,-0.003376079980367392
2938,0.0010758269044553023
2939,-0.012831251671652256
2940,-0.00038784703022996033
2941,0.0006650506477802385
2942,0.00047801714011231467
2943,0.0019678917845585486
2944,0.0008074434509581545
2945,9.990393872624208e-05
2946,0.00022152194809542513
2947,0.0034405736283961695
2948,0.002913002816726123
2949,-0.004797224852995584
2950,-9.419151657064937e-05
2951,-0.00656539025058289
2952,-0.0016819542514473441
2953,-0.000730877283103325
2954,0.0001977744765573221
2955,-0.008210224637345052
2956,-9.963795234234734e-05
2957,2.6451457427250925e-05
2958,-3.7163284234943406e-05
2959,-0.00029408195480982676
2960,0.00016277487840150038
2961,-0.00033022448585413915
2962,0.0003698133361303771
2963,0.0007846100093468664
2964,0.0026969096896804945
2965,-0.005293897359588408
2966,0.00534227772055043
2967,0.010548108277175759
2968,-0.0025454065686458505
2969,-0.0018657662969322742
2970,0.0053240270252242275
2971,0.0061270137291021005
2972,0.0003933877928163639
2973,0.002117451061154963
2974,-0.0006422036594684123
2975,0.00628397982741822
2976,0.001991625060918987
2977,0.0016484786707687544
2978,-0.0018331773552083606
2979,0.0020336345494347662
2980,0.00301939790699337
2981,0.001806965204049345
2982,-0.0042651740211647
2983,0.005711246890520987
2984,0.00016390387548952584
2985,-0.0015211787958058216
2986,0.000501096184407302
2987,-0.0028882229521654825
2988,-0.001796611373794065
2989,-0.00023341582974322408
2990,0.0005219967234247491
2991,-0.002974540971058392
2992,0.0001307810262664901
2993,-0.001106773625151064
2994,0.003912087958055226
2995,0.006539251677975416
2996,0.0026977464425489667
2997,-0.0014712504157565463
2998,-0.0010492292274817162
2999,-0.0009332674434913386
3000,-0.0005500155014145815
3001,0.00010126445294581673
3002,0.0014588151510544088
3003,0.0027394429586384706
3004,0.002109501759324109
3005,-0.00014390261343926868
3006,-0.0010110965338640406
3007,0.0009122833424628181
3008,-0.00033534448861581025
3009,0.00026872210675173527
3010,-8.68141941327242e-05
3011,-0.00038057338512347775
3012,-0.0007051707050492645
3013,-0.00020263996257354006
3014,1.4663462015231073e-05
3015,-0.0008223010661047398
3016,-0.0005697753112826073
3017,0.00022541732777242885
3018,-0.0013835460708838921
3019,-0.004877943782997209
3020,-0.0004202895618430988
3021,-0.00033711543543011354
3022,0.0003111309693805288
3023,-0.000353951842443472
3024,-0.005589579874241781
3025,0.0014108587459592812
3026,0.0036913643814253864
3027,-0.0005414557783095895
3028,2.105299311854982e-06
3029,-9.033691532453445e-05
3030,-0.00014511051720626336
3031,8.677115236407956e-05
3032,0.0037936745061679963
3033,0.00046327054220214733
3034,-0.00039640418256564933
3035,0.012017307154706633
3036,2.396032499086773e-05
3037,-0.00010267605046561783
3038,4.6748980414649544e-05
3039,0.0016985139852208032
3040,0.005407739095278787
3041,-0.001956655245396267
3042,-0.005188545087833268
3043,-0.005939195510953296
3044,0.001529108304260479
3045,-0.0002845304262365344
3046,-0.00013712635718887998
3047,0.0011107001113287473
3048,0.00013714394259795243
3049,0.0001473011640162806
3050,-1.926275144543198e-05
3051,-0.00048651762556383587
3052,0.000640481793879018
3053,-0.000234745582231328
3054,0.00014888294919273196
3055,-0.00010202070775640043
3056,7.294689343119142e-05
3057,0.0010027852773768344
3058,0.00044878071288371747
3059,0.00466358478907461
3060,0.0005984138580604122
3061,0.0016587428962319148
3062,-0.0011609402277168743
3063,0.003504638563405259
3064,9.619593673004968e-05
3065,0.0006018082487858492
3066,-0.00039692534888719557
3067,0.00017191927202390615
3068,-0.0009680300485665257
3069,-0.0003132826371056297
3070,0.00046547530020502574
3071,-0.005330129569071861
3072,-5.530793830086253e-07
3073,5.232343940844875e-05
3074,-7.053350699345904e-05
3075,-0.00012381446977657103
3076,5.0551967346087684e-05
3077,-0.000696911575625127
3078,5.9358409877506295e-05
3079,-0.001683672929270556
3080,-0.008345347604271686
3081,0.003472033356226367
3082,0.0033378251084016336
3083,-0.006452246288759953
3084,-0.004616883134342216
3085,0.001968594671464056
3086,0.002554275575282706
3087,-0.0017358214371150833
3088,-0.0018816346703415916
3089,-0.0006397669355040287
3090,0.0013105326188488794
3091,-0.004128407129335044
3092,-0.0002918653577143644
3093,0.0007503657108227127
3094,-0.0003512490865527048
3095,-0.0005918787420883753
3096,-0.0007692310093707444
3097,-0.0004413996885217525
3098,0.00032290013313899087
3099,-0.0026569120323154567
3100,0.00018066755795150813
3101,-0.0023204013960024675
3102,0.0007734829199517618
3103,-0.0028034477422941508
3104,-0.0010633214619491383
3105,0.001547465202323771
3106,0.002697550072143238
3107,0.009578140838559688
3108,1.5767062416366543e-05
3109,-0.00011241694041325451
3110,-2.0818285880219772e-05
3111,-0.0007261716353994406
3112,-0.0006376150799146509
3113,0.00027021751213705716
3114,0.0008407590285257181
3115,0.0015399130201137682
3116,-9.307159473630628e-05
3117,7.129162322062232e-05
3118,-6.225251705529241e-05
3119,0.00012860443613999987
3120,-0.00020965522439583156
3121,0.0009930439064890616
3122,-0.0018116221626783605
3123,-0.002907300822831515
3124,-0.00045507193652648904
3125,-0.0004345835989609342
3126,0.0008507491069866425
3127,-0.0007276146251059654
3128,-5.8509411483855485e-05
3129,-0.00062944994019956
3130,0.0002110459618218099
3131,-0.001095987237008243
3132,0.000719060431177729
3133,9.844107159442652e-05
3134,0.00036831567447672775
3135,0.0040056972405239
3136,0.000584754124210146
3137,-5.04236688627691e-05
3138,-2.88650668038256e-06
3139,0.000700741429191385
3140,0.004235654227124867
3141,-0.0002995602871412574
3142,0.0008420549153779263
3143,0.014982055758293252
3144,0.0011200754742011604
3145,0.0007662697469775101
3146,-0.00042490823074015365
3147,0.003962626988483324
3148,0.004653966288336333
3149,-0.0015381481177972494
3150,-0.001159815198386174
3151,0.001992558904820184
