,drop_hispanic_hybridper_inf
3980,0.00011212724799818822
3981,-1.4446542328955268e-05
3982,4.0402640959938646e-05
3983,0.000504051408824947
3984,-0.002086363991424259
3985,-0.0015760264327404144
3986,0.002921328453270094
3987,-0.0030343273565940484
3988,-0.0018725680734861417
3989,-0.003053646762492482
3990,0.005208581691458705
3991,-0.002338168118900085
3992,-0.0014800356856926118
3993,-0.001598660014365716
3994,0.0016481351522878041
3995,-0.004745862093431375
3996,0.00020074616655783463
3997,-2.23786798363836e-06
3998,4.418110885620065e-06
3999,0.000693150088287617
4000,-2.0714661256276764e-05
4001,-5.622425047607467e-05
4002,-0.00012413085124652904
4003,-0.00023518206142702776
4004,0.00249418253392532
4005,0.0005042967537006825
4006,-0.0009660790645139368
4007,0.006184957040735342
4008,0.00016075834146595606
4009,-0.0001541558808108278
4010,-8.50080700334529e-05
4011,0.00018295718779416247
4012,-0.0008690648202942539
4013,-0.0005813647398280687
4014,0.0003483352063371778
4015,-0.0033310614445967884
4016,0.00016564285749939216
4017,-0.00012286957344079282
4018,-3.2135052802160034e-05
4019,0.0003853835610724619
4020,7.719672794894091e-05
4021,-1.17110846751928e-05
4022,-3.160845925071041e-05
4023,0.00018042223175714905
4024,-0.0005295437798601677
4025,0.0013617590148754587
4026,0.0033179497100433502
4027,0.012393944827823525
4028,0.0003295201882633174
4029,-5.5546611399387606e-05
4030,-0.0002258236403885555
4031,0.0006268266655439227
4032,4.372522167150867e-05
4033,-4.6994557793955824e-05
4034,0.00014221841603765143
4035,-1.1835130388160268e-05
4036,0.0007183817328642084
4037,8.304518771543925e-05
4038,-2.0983951287314945e-05
4039,8.894416378738725e-05
4040,-0.00043965427523793974
4041,-0.0010135911764539765
4042,0.00104022307020284
4043,-0.0009753061221435623
4044,-0.0004923740032858084
4045,-0.000547336573428954
4046,0.0009327436519604471
4047,-0.0006121058361848036
4048,-4.391893795912492e-05
4049,-9.730982062951886e-05
4050,0.0003039319817653579
4051,-0.00031106283902676335
4052,-3.330848118853827e-05
4053,0.00010386884104957717
4054,-2.2300537923261402e-05
4055,0.000240787241535001
4056,0.00011868558553383747
4057,5.761890788190481e-05
4058,-0.00017967127659799736
4059,0.0002189551187201358
4060,-4.455791746084592e-05
4061,-9.464351730083498e-05
4062,0.00012027711842273543
4063,8.435472859223879e-05
4064,0.005978790298903408
4065,-0.0032584879976120724
4066,-0.0026450110084199115
4067,0.005271178050751526
4068,0.0005958996042170611
4069,5.143703397353719e-05
4070,-0.0003217003829347466
4071,4.565622133268311e-05
4072,0.00025133984488487387
4073,7.117858242038394e-05
4074,-0.0008885597216788639
4075,-0.0002503803589133257
4076,-3.2268397873068405e-05
4077,-0.000273966134904452
4078,0.0005449365644926165
4079,0.0005283580077203993
4080,0.00012111440076986999
4081,-4.677500281959491e-06
4082,0.00011202055787197953
4083,0.0006067155305165743
4084,2.382572278544226e-05
4085,-4.327230820212346e-05
4086,4.096526476909325e-05
4087,-0.0003676060962183936
4088,9.222856477866115e-07
4089,-0.0003271302482543721
4090,7.606998341862126e-05
4091,-0.0008111154156927358
4092,0.00034805284455949076
4093,3.344503087949175e-05
4094,-0.0001558307447812954
4095,0.0006160245339703074
4096,-7.280122818339713e-05
4097,-0.0002072844174694675
4098,0.0003298292996251754
4099,2.460241303596091e-06
4100,-7.332515392649531e-05
4101,-0.0006991997549038684
4102,0.0003042084676963164
4103,-0.000571327971571
4104,-0.0026787270496044123
4105,-0.00261800045856759
4106,0.0035217553297243105
4107,-0.0057640530036560025
4108,0.0001461971953280673
4109,-0.0009384963832267193
4110,0.0006417172030572547
4111,-0.0006033187073517987
4112,0.0001309301617035892
4113,0.00011275307940637535
4114,-0.0002519096039768981
4115,-0.00022146115459268254
4116,0.00015497006275597453
4117,5.284841492799937e-06
4118,6.357015803011933e-05
4119,-8.319702129468315e-05
4120,-0.0002493522597353463
4121,-0.0010782427502161246
4122,0.002051457738227629
4123,0.002076102764432605
4124,-0.0009066983703123364
4125,-0.009934322559893106
4126,0.01991773919344335
4127,0.027130274522860775
4128,-0.00028605118891828233
4129,-0.0012360656818915777
4130,-0.0006474410541964732
4131,-0.005832781726948563
4132,0.00012678542209799984
4133,-8.685362670545077e-07
4134,-0.0001491984597557855
4135,-8.154835524759321e-05
4136,-0.0001545447339076189
4137,-0.0014179481416466647
4138,0.001281643021677237
4139,-0.0008219508802074716
4140,-0.0011498666493652207
4141,-0.00034221431360412604
4142,0.0010890382336900223
4143,-0.0012960373892622636
4144,-0.0026314466505070436
4145,-0.0010479543745700681
4146,0.005975824890761778
4147,0.007449916989146253
4148,-0.003227307367286729
4149,-0.0066807085301219165
4150,0.015230808271695623
4151,0.01815988844223541
4152,-0.0018349331272472919
4153,0.0005589560821003074
4154,0.0028114233870845076
4155,0.004916291978001786
4156,0.00021173381738421384
4157,0.00019356782790770679
4158,-0.00016393278646726698
4159,6.24692753956362e-05
4160,-0.001150392222966993
4161,-0.00023432395752707842
4162,0.0016413413031560855
4163,0.0008329053448717877
4164,0.005374285371933616
4165,0.002791555913300039
4166,-0.01087611293264986
4167,-0.003225929038770709
4168,0.005909044393497312
4169,0.004220640302739605
4170,0.010050628526403968
4171,0.00019203592423338455
4172,-0.0002988798371764643
4173,-6.15853366155419e-05
4174,-2.8242334578488922e-05
4175,-4.259998539267282e-05
4176,0.0008647672523324667
4177,0.0020590504285382884
4178,0.001498458435004823
4179,0.0007915879030210753
4180,-0.0009893788071484021
4181,-0.0018477849536482004
4182,0.0009859991727529452
4183,-0.000261554792757966
4184,-0.002223842022414228
4185,0.007052711040465502
4186,-0.005795795651861967
4187,0.0036944972366613755
4188,-1.832645070914263e-05
4189,3.6000875711463363e-06
4190,1.0307015140969141e-05
4191,6.820847079698322e-05
4192,-0.0016781132803985255
4193,-0.000729343036658789
4194,0.0013337145450541947
4195,-0.0014529070426778055
4196,-0.0010122636536330602
4197,-0.00041728941737677637
4198,0.0007713053949282892
4199,0.0004242640405827439
4200,0.00010139745376270695
4201,-0.0007407929846495538
4202,0.001332969055919104
4203,-0.0004593700023687867
4204,-0.0010460756496473056
4205,-0.002276545166965441
4206,0.0022164412853754047
4207,-0.0011818266481024777
4208,0.000709992224526481
4209,0.0001934735254007291
4210,-0.0014185379342919447
4211,0.0008744512135877157
4212,-0.0016340557967960113
4213,3.190095340741034e-05
4214,-0.0032678983679652637
4215,0.00011496438664833114
4216,-0.0010158624096450602
4217,-0.00021090765326265497
4218,0.0009753065426812447
4219,-0.00024165843695072713
4220,0.00022893846081591338
4221,0.0001031001512643751
4222,-0.0009535810405157069
4223,-0.00024440281101326724
4224,0.0009007852689895137
4225,-0.00040335249430774935
4226,-0.00015659093124239832
4227,-0.00013747627263883616
4228,-0.0002300075763554003
4229,-0.0007950495735589503
4230,0.0008253057750164699
4231,-0.0005750178743076523
4232,-0.0032673121091219954
4233,0.0002502211993639511
4234,-0.0004695912368121801
4235,0.0011453933763007644
4236,-0.003068458724549689
4237,-0.0023305160484057524
4238,0.005551054895331962
4239,0.0002458044309863831
4240,-0.0013297497099190457
4241,-0.0030283961729814486
4242,0.0021054543965120043
4243,-0.0016438970260436619
4244,0.0007521448087310425
4245,-0.0010310243970374328
4246,3.0672263918862143e-06
4247,-1.328682879168597e-06
4248,-0.0008741787916036295
4249,0.0011730820328039926
4250,-0.0024996175328861384
4251,9.285002081596973e-07
4252,0.00227924217545911
4253,0.0005244923508275937
4254,-0.00010585770038606193
4255,-1.5617395757379304e-05
4256,-0.0008544420151387641
4257,-0.0006331845075909062
4258,0.0013443126155969311
4259,-0.00037860702766307717
4260,0.0022048468646015066
4261,0.0009156850891050262
4262,-6.809501545975962e-05
4263,0.000811576219275358
4264,9.707366093342951e-05
4265,-0.0016670280985949316
4266,0.0016848461002298282
4267,0.0007284348352838816
4268,-0.004216891347731971
4269,0.0004015684772218402
4270,-0.004636888684084554
4271,-0.0002031783200133869
4272,0.00044713776639416364
4273,0.00010177061792365565
4274,-0.0009406870101024198
4275,-0.0007420144776600936
4276,0.0014554683227845594
4277,0.0007084343166507752
4278,0.0005838063729533842
4279,0.00016300660661415628
4280,0.00038812584877088156
4281,0.00024003837167974276
4282,-0.0015538428708605403
4283,-0.0005780530824911002
4284,-0.0002695367410937599
4285,-0.0005297996677617969
4286,0.0004842996889672843
4287,-0.0005502700746783078
4288,4.1069754865819296e-05
4289,-0.00017199800008437275
4290,0.00040251454490091305
4291,0.00021532901161932377
4292,0.000526593992090836
4293,0.0008715046927939738
4294,-0.001346683791638138
4295,0.0010174807344050388
4296,0.00022803963249312193
4297,0.00045489498384710205
4298,0.0001864943159422005
4299,0.0032792421276475973
4300,0.0007496443438583289
4301,-0.004671541703733574
4302,0.0076858367757514905
4303,0.015189809677566604
4304,0.0006735171775862425
4305,0.0004925694083422119
4306,-0.0005604774378034054
4307,0.0019054269807135882
4308,-1.3017604584335416e-05
4309,4.237193962233466e-05
4310,-0.0002881709185615332
4311,-0.0007037397747187047
4312,0.0006146248656686869
4313,0.000488611289113165
4314,-0.0006020576181630771
4315,0.0016318630298797696
4316,0.0005419010162390429
4317,-0.0002582449680698927
4318,0.000969841672956073
4319,-0.00024086477764327196
4320,-0.0015226335334770002
4321,-0.0028646503220532593
4322,0.004766771386295512
4323,0.0006174605606471658
4324,-0.0024486662758055502
4325,-0.002282006518277223
4326,0.008518734958711072
4327,0.006650339326039621
4328,0.001883426790023742
4329,-0.0005615523367486609
4330,0.00022103490920436436
4331,-0.0032027725562299362
4332,-0.0015452462110941664
4333,0.001930210226162582
4334,0.0044255242243008575
4335,0.010763400603228753
4336,0.0037659485885130576
4337,-0.0019216541401541633
4338,-0.0016776283477618519
4339,-0.0024774547372506785
4340,-0.0029963950768446216
4341,-0.0034719769018859196
4342,0.011981975097475901
4343,0.011874402381102342
4344,-0.00046143120729840863
4345,-0.0018677553097157249
4346,0.001984515278107395
4347,-0.0008143793862231072
4348,-0.0012004575115497874
4349,-0.00042499601253692996
4350,0.0029610466800401827
4351,0.0027926223910199285
4352,0.00010633632023878736
4353,0.0007587620246056585
4354,-0.002239415268130879
4355,-0.0015510218075833239
4356,0.002630137701312511
4357,4.450030337322802e-05
4358,-0.0025905533365038454
4359,-0.0012938407784046774
4360,0.0009857359215771867
4361,0.00018252539831242954
4362,0.00014463534956870826
4363,-0.00035310385071240824
4364,0.0007108385843526962
4365,0.0006085126632700862
4366,-0.0009101107773205182
4367,0.00183343262432065
4368,-0.0011314853647069255
4369,-0.0001888991065351858
4370,-0.0010108870754306403
4371,7.980260498376237e-05
4372,0.0009013314755997446
4373,-0.0026772365117533866
4374,0.001214547774304428
4375,-0.000677842966369763
4376,-0.0044310147274928945
4377,-0.003963451879686334
4378,0.011393227206383557
4379,0.006855723287027237
4380,-0.0019863732757033794
4381,-0.0006862693546145747
4382,0.003251782037201259
4383,0.004681177131670595
4384,0.000461550958790259
4385,-0.0021540431751723827
4386,-0.0013000950999230805
4387,-0.00795803031807927
4388,-0.0008238095003401214
4389,-0.0006765735989647414
4390,-0.0013081103848376744
4391,-0.00026505331287409595
4392,-9.35685340615116e-05
4393,0.0001654008091721277
4394,0.0014350558399333871
4395,0.003203113048588663
4396,-0.00021810917715916282
4397,-0.0002930454053039795
4398,7.022549655782861e-05
4399,-0.0009243028927292767
4400,-0.0016579023115667673
4401,-0.0018848715888527352
4402,0.002752329680050152
4403,-0.002867513690766159
4404,-1.725605856067971e-05
4405,-0.0002294444979439713
4406,2.470294200603494e-05
4407,-0.000496868568557835
4408,-1.3133284850694472e-05
4409,-0.0007207534663202236
4410,0.0003018996465664425
4411,-0.0003304393745502197
4412,0.0001248445967461383
4413,-6.853462091855028e-05
4414,-0.00025096769412770974
4415,-0.0007608968427878517
4416,-1.5817043522651227e-05
4417,0.00011603699098660704
4418,-0.0002283735919072569
4419,-0.0003474585215761149
4420,-2.1999055271874423e-05
4421,0.000633064939746858
4422,8.344235588042977e-05
4423,0.0004552633549494264
4424,-0.0010317422559258137
4425,-0.0008499402456702174
4426,0.002512783076545581
4427,0.001511480397562523
4428,-0.0008758498248632063
4429,-0.0008099248365572951
4430,0.00198237872794919
4431,0.00010999433535610563
4432,-0.0008234927814874431
4433,-0.0005882880137589492
4434,0.000844812262259266
4435,-1.287513329110395e-05
4436,0.00019749830619215228
4437,0.0001303099365453651
4438,-0.0005172350371851464
4439,0.00014409046126583142
4440,-0.012205141851894306
4441,0.0005972404648730212
4442,0.0019825896384244417
4443,-0.015614958693851698
4444,-0.0011580254909891055
4445,-0.001825766513812697
4446,0.0013418394618322793
4447,-0.004831509037463691
4448,0.007623983292267167
4449,0.003102243070267364
4450,0.0010656463312980096
4451,0.011721874314721598
4452,-0.0024446901721883927
4453,0.000535255620159379
4454,0.007224813868644548
4455,0.019208606772039342
4456,-0.0020591751051341075
4457,-0.0016063109071443819
4458,0.0016586932037200553
4459,-0.00020475969383168595
4460,0.00015907755458102494
4461,0.00012665977139988683
4462,-0.00029662041070946187
4463,-0.0002088714823178621
4464,0.0003495860259989619
4465,0.000314036607129468
4466,-0.004080673635162484
4467,-0.0023759603283389982
4468,0.00012066202040685157
4469,5.354341150031768e-05
4470,2.321784576279512e-06
4471,0.00041640590502741717
4472,0.00016899908845097387
4473,0.00032928560927767526
4474,-0.0011052688402652508
4475,-0.0013665526003324444
4476,-0.00040277723124164833
4477,3.567682473703056e-05
4478,-0.00032913818473294154
4479,6.17838170393707e-06
4480,1.626646252710993e-06
4481,-6.188269189391284e-05
4482,-6.15214132925069e-05
4483,0.00010291759997617375
4484,-0.0003472449660575621
4485,4.177662354021402e-05
4486,7.775012584030925e-05
4487,-0.00023832931793805171
4488,-6.544157645905108e-05
4489,-6.787664288618852e-05
4490,5.1161470405397476e-05
4491,-0.0002079439055165546
4492,-0.00011005742091927077
4493,1.780020031252073e-05
4494,1.628168475691175e-05
4495,0.0001745195899446217
4496,-0.00026086979612582417
4497,6.119437571767652e-05
4498,8.474435407251232e-05
4499,-0.0004964521057500117
4500,-5.2204943838624475e-05
4501,0.000579507177973689
4502,-0.0016992806978512309
4503,-0.0017426951358884251
4504,0.00011449571132813303
4505,-0.0017406344441974393
4506,0.0027661616942437923
4507,-0.0019425601907827079
4508,0.0017128833127119107
4509,0.00019788696399715414
4510,-0.000583608795565645
4511,-0.0005947634190265766
4512,-7.652225625704106e-05
4513,-0.00017389726040752457
4514,0.0003058036995476371
4515,0.0006666527464398189
4516,-0.00023482390094107272
4517,-0.00016618435842488522
4518,7.317820543577214e-05
4519,-0.000436311179965449
4520,-0.00010334317747043412
4521,-8.072378502748057e-05
4522,-0.0005186650698786687
4523,2.7679016317760572e-05
4524,-1.0832330914806428e-05
4525,-0.00017790571218410567
4526,2.501405467664039e-05
4527,-0.00012931992744017335
4528,-0.0014877525231178754
4529,-0.0015241739735728644
4530,0.001818000050837227
4531,-0.002743630588262575
4532,0.0001899637023742218
4533,-0.0001064139293663656
4534,-0.0008374986073248571
4535,-5.6719237880088766e-05
4536,-7.312715557161558e-06
4537,0.00018436913155195958
4538,-9.064670778678601e-05
4539,0.00021809148670831786
4540,-1.2267654811407956e-05
4541,-1.3157513551464759e-05
4542,-0.00012490103133211655
4543,-0.00023631735376562104
4544,-6.74921501990803e-05
4545,-4.283145938192653e-05
4546,-0.00019820348594571172
4547,-0.0009050696286186675
4548,-0.00020352951212524259
4549,4.0414777324122844e-05
4550,-0.00014786653926444172
4551,-2.462545088521019e-05
4552,-0.0001416756464279752
4553,0.0005302259473105845
4554,-0.0006715005113712933
4555,8.08384823673949e-05
4556,0.00033692174099216846
4557,-0.0009167783522723573
4558,-0.0004185288019131949
4559,-0.0016319416002013925
4560,0.000125838465576621
4561,0.00010576712445180878
4562,8.696344041998977e-05
4563,0.001030293152094438
4564,0.0008163431253246267
4565,0.0006860853374072878
4566,-0.0008569628369161013
4567,0.0026336889695133103
4568,-0.0006201777484687549
4569,-0.0007215766312839594
4570,0.00032847970682849445
4571,-0.0014738679897737753
4572,0.0002024039871269516
4573,-0.0008299121665741959
4574,0.001151444624533597
4575,0.0001751277815984642
4576,-0.0003951920501563837
4577,-0.0006425318585273992
4578,0.002131807517650228
4579,-0.0011315574108365083
4580,9.099958696186193e-05
4581,-0.0001468323135835499
4582,-0.0007232241925754228
4583,-0.00013584133075218323
4584,-1.5874945342820908e-05
4585,3.7839308205358006e-05
4586,-6.965011630092971e-05
4587,-0.0005080010164909779
4588,-0.00015427231164393882
4589,-0.0002118270157137198
4590,-9.254531243000467e-05
4591,-0.0014730535045213275
4592,1.0487998461639902e-05
4593,-4.752591365719946e-05
4594,8.524661940869849e-05
4595,0.00016308481185900485
4596,-0.002988535071166422
4597,0.0006247688557464348
4598,3.2532061915366082e-06
4599,-0.004744113647974741
4600,-5.566789595560514e-05
4601,-0.0001527328444047901
4602,-0.0003432325049058619
4603,7.269274637961712e-05
4604,-2.8273341615518678e-05
4605,7.887584704887178e-05
4606,-8.819282337957226e-06
4607,0.00014080699113749325
4608,-9.785582685969426e-05
4609,3.048531320102733e-05
4610,-1.1630306978947088e-05
4611,-0.00034610498849869324
4612,0.0007089995894614752
4613,0.00035369341978979486
4614,-0.0010134391294548918
4615,0.0011030849249334409
4616,0.00016142028074081597
4617,-0.0020193657420897937
4618,6.986301338373817e-05
4619,-0.0054063870305527525
4620,-0.0002291342566149265
4621,-0.00010962666743664675
4622,0.0007237420862300166
4623,0.0008962296898425531
4624,-0.0011571953661004587
4625,-0.00045793718477996347
4626,7.531183260434919e-05
4627,-0.0029329589346784265
4628,0.0004911878606028553
4629,-0.00019522554299485512
4630,-0.0004650912213805279
4631,-0.00037948925989107253
4632,0.000367770063672298
4633,0.0003140709037166304
4634,0.0010153185333377263
4635,-5.592591448853508e-05
4636,-0.00326370066257305
4637,-0.0020369887410101686
4638,-0.0007804342413638433
4639,-0.01821576835831107
4640,0.002098211321797016
4641,0.0018725203570267776
4642,-0.003330846792039151
4643,0.0014782586631073866
4644,0.0007705712474035859
4645,0.0006880272935762938
4646,-0.0013810352229265614
4647,0.0016135564040149683
4648,-0.0016069712461716154
4649,-0.0010832081997971129
4650,0.001007563350578674
4651,-0.004149361790092373
4652,0.0013669443400468086
4653,-0.0011688052190348933
4654,-0.0021087114061431027
4655,0.0025526437825915704
4656,1.7943709094354363e-06
4657,0.00012427493188096482
4658,-0.00037945007593229293
4659,-6.1015861443238456e-05
4660,-0.00015265154962140293
4661,-0.00027834435586113654
4662,4.315901959973029e-05
4663,-0.0005144934161334254
4664,-1.7124085164693488e-05
4665,-3.702476206065732e-05
4666,0.0003273879997075907
4667,-0.0003668928029264958
4668,-0.0007717375675888258
4669,8.139014114390394e-05
4670,-0.0007295806866104099
4671,-2.326887227549299e-05
4672,0.00023566806808756948
4673,-0.0013272432144325458
4674,9.027962404524894e-05
4675,-0.002119907157456594
4676,-4.078373303649041e-05
4677,7.006430774599182e-05
4678,-2.4094354917413564e-05
4679,9.6440763567788e-06
4680,3.8825252364904915e-05
4681,-0.0003682662166430958
4682,0.00033685599174684486
4683,0.0005907632099764253
4684,-5.356257766631702e-05
4685,-4.792653382317523e-05
4686,0.00031992729898707535
4687,0.00040535200479054875
4688,-0.0011683125253570473
4689,-0.0020684804398839163
4690,0.0019179991469722947
4691,-0.004935923356327225
4692,-0.0015161284826253718
4693,0.0024986891094897876
4694,0.00040763793518325936
4695,0.003042979366027341
4696,0.0004945044171317419
4697,-9.817789623070923e-06
4698,-2.6525565153405574e-06
4699,0.0004376283278378994
4700,0.0005642409658889921
4701,-0.00013597427175193773
4702,2.2440491533627147e-05
4703,0.0016876144458706467
4704,-0.0006974769386622991
4705,-0.0008631885276206215
4706,0.00260837250897422
4707,0.0019367201032849859
4708,0.00012314384601648
4709,-8.12846796474827e-05
4710,-9.897778069888549e-05
4711,0.00044682757931807654
4712,0.0007110085357722167
4713,-0.002834286475175552
4714,0.004159595602032862
4715,0.004685763217603409
4716,-0.0003738949279144924
4717,0.000704723120479558
4718,0.0005199101416595742
4719,0.0027979086436436544
4720,0.00017317875310146619
4721,3.2621763826376984e-05
4722,5.184581846421906e-05
4723,0.0009467579145587578
4724,2.6070676721129474e-05
4725,-0.0002480567909973421
4726,1.0262088828050058e-05
4727,-0.0002813135010082693
4728,0.00012815489759880426
4729,7.599561065197568e-06
4730,-0.00012897803544488465
4731,-0.00017006953866097792
4732,0.00012187954466139032
4733,-0.00016272589878039496
4734,6.236466483099925e-05
4735,0.0005413987808126666
4736,0.0002506821286770552
4737,-0.0001663077037011897
4738,0.000318937310720043
4739,0.0008730612217365263
4740,-0.00035126526261946997
4741,-0.0005013828214080399
4742,0.00048158717103382296
4743,-0.0009600207514098189
4744,0.00047318013078756537
4745,-0.0004969798362873469
4746,-0.0004058937422710375
4747,-0.0012340905918344616
4748,-4.115239992794309e-05
4749,-0.0004958847258734641
4750,0.00013904328120980343
4751,-0.0009554000614277604
4752,-0.0005085281554435692
4753,0.0005167342953995575
4754,0.0011595379150234396
4755,0.0034381073019557123
4756,-3.073046188605782e-05
4757,-4.188126182381517e-05
4758,-3.44945305794459e-05
4759,-3.138249586621775e-05
4760,-0.0007398821684196634
4761,-0.0014186819191374116
4762,0.0019100369135269073
4763,-0.0021396542256709268
4764,0.0005051529208447729
4765,0.00019201460840935006
4766,-0.00029139597521448817
4767,0.000999147368945003
4768,0.00044245095397690056
4769,7.152821626936488e-05
4770,-0.002550253433402277
4771,-0.003182118832401344
4772,0.001180466002293765
4773,0.000669940802991752
4774,-0.003558310888221117
4775,-0.005575946884160866
4776,0.0002045997193933312
4777,0.0002492038185289541
4778,-0.0020184603479595463
4779,-0.0042563189581806
4780,-0.0011933575447966502
4781,-0.00018716672021004032
4782,3.021213469248567e-06
4783,-0.003295076641277235
4784,3.683947223423768e-05
4785,-9.042336020270154e-06
4786,-0.0004999624859686729
4787,-0.0003201848688010557
4788,0.00019905605194888177
4789,0.0007908028678502377
4790,-0.0004058924958862296
4791,0.0003559967353677131
4792,0.0001590849391043145
4793,0.0003021370418665947
4794,-0.00210448946811913
4795,-0.002377990025098094
4796,0.015867692371894396
4797,0.00795997419078779
4798,-0.026553669672451964
4799,0.0026371617268255115
4800,-2.4926559559129095e-05
4801,-0.00014979835560455294
4802,-0.00011701100969932603
4803,-0.0008550936615193583
4804,-0.0010425751764112177
4805,0.00032305061150334657
4806,-0.001111325997317634
4807,-0.005086802849700361
4808,-0.000254707700438255
4809,0.00010467334811808832
4810,-0.0002886104454596723
4811,0.00023055221405936311
4812,0.0002058261426524154
4813,0.0008670425212783349
4814,-0.002449141939915223
4815,-0.0033792847276972126
4816,0.00020131580290435084
4817,-0.0007167109783352281
4818,3.307337702731472e-05
4819,-0.001370823983238621
4820,0.00044988067531953553
4821,0.0002133516009843958
4822,-0.000368238006640216
4823,-0.0007012344877881494
4824,-4.194452526809257e-05
4825,-7.774279586271688e-05
4826,4.914031616999815e-06
4827,-0.0003230025111095243
4828,0.0003177119898469446
4829,4.28286411349718e-05
4830,0.00014820730596154985
4831,0.00020577343032987866
4832,0.0001780346797164572
4833,7.157170634782518e-05
4834,-0.0003210612908643313
4835,-0.0010619860216027808
4836,0.0002232510405646259
4837,0.00021879549144043455
4838,-0.0005988488913079019
4839,-0.0016411370536627212
4840,0.0033928199062677545
4841,0.0024866652487287055
4842,-0.002065810552783731
4843,0.010621021723128989
4844,0.00049576899168886
4845,0.0003875753670362828
4846,-0.00025347242168038476
4847,-0.0009713026761914842
4848,0.0015503003584933911
4849,0.0012216809091374636
4850,-0.0007556169755021838
4851,0.0028154999887929923
4852,0.0005600838897780471
4853,0.0010843669843219798
4854,-0.0032023748024918924
4855,-0.002615090588789885
4856,-0.0002965369334396466
4857,-0.0007518585359815736
4858,-0.00014323085594345156
4859,-0.0045677113186573266
4860,-0.0011849605524296754
4861,-0.000588092570657465
4862,0.0005088849389551644
4863,-0.0036900262141729384
4864,0.0006750646646414277
4865,7.824730350072311e-05
4866,-8.015307689926589e-05
4867,0.0012088586274390572
4868,0.00012734875189313987
4869,-1.06893897486787e-05
4870,-0.0015164546712960964
4871,-0.0044099636434034506
4872,0.00010045081745946607
4873,-4.416766077397643e-05
4874,-1.3242043602599233e-05
4875,-0.00011387239197055192
4876,-0.00210017543416552
4877,-0.0009272876033876166
4878,2.135491177320497e-05
4879,-0.008944378990580128
4880,-0.0019835618110126615
4881,-9.947826748288831e-05
4882,0.0004783029392365118
4883,-0.00483933164432986
4884,-0.0007693679453624121
4885,-0.00043108305206092503
4886,0.00014381853656711643
4887,-0.00324354242271994
4888,8.320999927727603e-05
4889,-4.832310824935342e-05
4890,-0.0001470246165669229
4891,-0.0004764300918377265
4892,-0.002938222617799972
4893,-0.00020420968001182507
4894,0.0021921786470644336
4895,-0.002948222976375626
4896,-0.0022467772172237305
4897,-0.0024073091775153738
4898,0.0032885051790769513
4899,-0.004649763762397516
4900,-0.0004148461386847352
4901,-0.00018892879895317078
4902,-0.00016221744509936766
4903,-0.0028550039920238308
4904,-0.0021409665235597444
4905,0.0002317277465981719
4906,0.0009536287114415356
4907,-0.0034955223058330417
4908,-0.0017736970585034608
4909,0.00046870992163725977
4910,-0.0004356436721284867
4911,-0.006650013111336188
4912,-0.0003695322425401634
4913,-1.702106902126954e-05
4914,0.0004373802489049452
4915,-0.0005647357509031547
4916,-8.431587872101454e-05
4917,-0.000560743543427276
4918,-8.514537073040823e-05
4919,-0.00180188500307623
4920,0.0011884023054235307
4921,-0.0019230639190246945
4922,0.0017594089034799077
4923,0.002211451861339616
4924,0.004440478756843379
4925,-0.0018816045799072854
4926,-1.6898148483522407e-05
4927,0.008052804601067632
4928,0.0011044855462149816
4929,-0.004134999910245691
4930,0.0013953342695519203
4931,-0.0012768944820660737
4932,-0.0008353109442130132
4933,-0.0007093860079776898
4934,0.0016082396051664589
4935,0.0004595360860374919
4936,0.003314513190495544
4937,-0.0020342876733848644
4938,-0.0011538327534722406
4939,-0.0007738441095076778
4940,-0.0008995346678231066
4941,0.0014111049622262289
4942,0.0015820159437412936
4943,0.006815586341913015
4944,0.00014464369047273055
4945,-4.693554164996389e-05
4946,-0.00032775219746868507
4947,-7.391882613643371e-05
4948,0.00022611846750143685
4949,-3.070022655566324e-05
4950,-0.00026271659534804633
4951,0.00047140402905839477
4952,-0.006550414240279591
4953,-0.007426849697975666
4954,0.009217462944871366
4955,-0.01555379039922573
4956,-0.0006100424892739794
4957,0.0008492389554357057
4958,-6.96051759892423e-05
4959,-4.84380018727357e-05
4960,-0.0053966055184853775
4961,0.0005126673275379783
4962,0.006159823615211121
4963,0.0025891870451600785
4964,0.0019403850989508124
4965,0.0003259865645214283
4966,2.9518097830791246e-05
4967,0.0004837991852525277
4968,-0.0012869274489030785
4969,-0.002881739313935293
4970,0.002167215062346615
4971,-0.005400357733718678
4972,-0.0070645569515118325
4973,-0.0011785002812576787
4974,0.015027183283267668
4975,0.020258692099842275
4976,0.0004665922379843118
4977,0.0001395445424658464
4978,3.767291255286729e-05
4979,0.00018031035113897278
4980,-0.00017258391058217455
4981,-1.5771919748814594e-05
4982,8.145029762517643e-05
4983,-7.223107353131692e-05
4984,-0.0008111718257401371
4985,-0.00046728733586453365
4986,3.795904507456486e-05
4987,-0.00333771306580088
4988,0.00071174866512352
4989,0.001157515705916675
4990,-0.001386500890625244
4991,0.002157064392231067
4992,0.0033595974882673794
4993,0.003028479269818903
4994,-0.003553626669424213
4995,0.009752608100761744
4996,-0.00011599928098564653
4997,-0.0003428869572236971
4998,0.00021883330709243773
4999,0.00018930070870728976
5000,0.0030439444827859777
5001,0.005817766627852865
5002,-0.012442245494199311
5003,-0.008433543368318275
5004,0.0022162458979747145
5005,0.0043701186310021334
5006,-0.0065687635365213465
5007,0.0015894402528267438
5008,0.0018735701798149455
5009,0.001579041742131958
