,drop_ga_virtual
1785,0.000280313176255749
1786,0.00033811062205417426
1787,1.4471216149990941e-05
1788,0.000374195701794801
1789,-0.0009676316394907867
1790,-0.00012400379812941206
1791,0.002138655516273619
1792,0.000501478297113239
1793,6.869903480309853e-05
1794,1.0713385550850442e-05
1795,0.0005592972774211126
1796,-1.9404230378650665e-05
1797,-0.00011303931756879481
1798,0.00021543033092404014
1799,6.157036494237893e-06
1800,-0.0005132464480786754
1801,9.013012411766004e-05
1802,0.0005445223591085308
1803,0.000745254923980434
1804,-5.296826689126565e-05
1805,-4.627484783104755e-05
1806,8.929457396912036e-05
1807,-1.493683189634565e-05
1808,4.871832998125266e-05
1809,4.78390778825697e-05
1810,-0.00011145369264296718
1811,0.00010061780876769174
1812,7.112253144304775e-06
1813,9.067313279730687e-05
1814,-0.00010365110821938678
1815,0.00013419103731914707
1816,0.0001578690209558062
1817,-6.533877290765234e-07
1818,-2.7251750368874473e-06
1819,8.001831301427945e-05
1820,-2.730275883522078e-06
1821,-4.546176289859389e-06
1822,-5.013989901671253e-05
1823,-6.091249797819087e-06
1824,-1.2998504779962698e-05
1825,-4.8508595106206715e-05
1826,3.9953830281131644e-05
1827,-2.2536040475961195e-05
1828,-1.371523910933317e-05
1829,-1.6476683442124203e-05
1830,-0.00013154622418947944
1831,-0.00015234281305792822
1832,-2.7397697002639797e-06
1833,-3.550792036523588e-05
1834,-0.00025013720688038744
1835,6.069177176541015e-05
1836,-1.78774092946929e-07
1837,-4.583759023208262e-05
1838,6.413858256269169e-05
1839,2.3172618971202533e-06
1840,0.0006516694295522755
1841,-4.461585273741908e-05
1842,-2.848946692675518e-05
1843,-0.00018312030357514527
1844,-5.280428544080104e-05
1845,-2.6328608980419622e-05
1846,4.715275114063917e-05
1847,1.8542494069762604e-05
1848,1.4297828624389845e-05
1849,-5.748418425634036e-05
1850,4.54409037141243e-05
1851,-7.443122904579252e-05
1852,5.107391467651216e-05
1853,-5.931916412430506e-05
1854,6.336394877734006e-05
1855,-5.146469127201712e-05
1856,-8.397712028369384e-06
1857,-3.1653899120702e-05
1858,4.757555384815723e-05
1859,2.8218607996846713e-05
1860,-4.3508904967782923e-07
1861,-2.722674021885054e-05
1862,2.6529613460318073e-05
1863,-8.686139755449526e-05
1864,-0.0001340140036974879
1865,-1.8750889823032587e-05
1866,5.7483572714862824e-05
1867,-9.017504825482294e-05
1868,9.23822074954558e-05
1869,1.1163045029322608e-06
1870,0.00021208988989338714
1871,1.5809393077617253e-05
1872,-0.00011737845543114585
1873,0.00010891782468603952
1874,0.000127620305495212
1875,0.00019826295102584723
1876,2.6402170073439793e-06
1877,7.915724601299375e-06
1878,3.5693511270228635e-06
1879,3.729277371651423e-06
1880,0.0001421709252452071
1881,-5.723891123164696e-06
1882,2.658443551536686e-05
1883,2.436657506387157e-05
1884,-7.179652746397724e-05
1885,2.812444398491076e-06
1886,-3.8263349163547274e-05
1887,8.62148182805073e-06
1888,1.6377388632699443e-05
1889,9.477681280055849e-06
1890,3.0196117606280438e-05
1891,-8.64184578322565e-06
1892,-2.698391374841503e-05
1893,-8.611397581231018e-05
1894,-0.00013394404150219883
1895,-0.0003232741243974343
1896,0.00017189699335428432
1897,-3.339098911799803e-05
1898,0.0003494363104684202
1899,8.986912173819028e-05
1900,-8.237026502397431e-05
1901,0.00042029071854167503
1902,-1.463703669863354e-05
1903,0.00043946453161013436
1904,0.00010905832815745624
1905,-1.698859632530567e-05
1906,-2.0251680786732116e-05
1907,8.331837982665874e-05
1908,7.828335242029547e-05
1909,-4.348530076007465e-06
1910,-6.0221755977118895e-05
1911,-0.00022194459416483142
1912,-7.676259588404397e-05
1913,0.00011643427847177331
1914,1.0562540628741616e-07
1915,0.00025295796135905903
1916,-5.784824717429867e-05
1917,0.00011931766729019781
1918,1.2729239764172867e-05
1919,1.071365373768624e-05
1920,-6.393334348956941e-06
1921,3.4009413159426714e-06
1922,-1.0087248208931988e-06
1923,-5.7644689347003995e-06
1924,6.523854279829449e-06
1925,0.00010673321043121921
1926,-0.00014985413526628086
1927,-8.339346824446377e-05
1928,9.71722681132809e-06
1929,3.708312670172441e-06
1930,-1.6146065418363324e-05
1931,2.6657110214771096e-05
1932,5.5782906493314845e-06
1933,1.1204906180809882e-06
1934,-5.964323402239497e-05
1935,-0.00014317280154079948
1936,0.00013851058192537307
1937,1.403193986739619e-05
1938,5.8593365928356145e-05
1939,-7.85967461727997e-06
1940,-5.64244196595517e-05
1941,-0.0003131652013479567
1942,0.00012907212524635312
1943,1.741123064477366e-05
1944,-1.6565425805856786e-06
1945,-2.0218820141417966e-05
1946,-7.153760021541761e-06
1947,3.1589889048563554e-05
1948,-0.0001585748934928459
1949,0.00011958828560648864
1950,-0.00012813889157416703
1951,-0.000730948955022603
1952,0.0005191717596571211
1953,0.0002456050332536109
1954,0.000837664393774459
1955,0.00010181294959746088
1956,-1.3083107362113862e-05
1957,-5.515965748888988e-05
1958,-5.730413047482912e-05
1959,-1.2537978667627348e-05
1960,0.00011211756631307757
1961,-1.0831360437331549e-05
1962,5.6708727740534345e-05
1963,-2.670063772417876e-05
1964,4.482531191700545e-06
1965,2.9530491989642128e-05
1966,-0.00019314606116464423
1967,-0.00015468331530864087
1968,-7.39974667563439e-05
1969,-2.075895600532466e-05
1970,0.00010363618302557722
1971,-0.00011640491567717908
1972,0.00013832980317570406
1973,-9.912141616601942e-07
1974,-4.2959707631253934e-05
1975,-0.00018290760051972667
1976,0.0001874811775323715
1977,0.00022133906171222057
1978,-0.00036390429525445816
1979,0.00014858451223273873
1980,-0.00012225438564556501
1981,1.8427561354548296e-05
1982,-5.647807840424491e-05
1983,-1.3773442307140292e-05
1984,-0.00010011376351062478
1985,-1.2433363746967027e-05
1986,-0.00019743480783118662
1987,-5.981688033962387e-05
1988,-9.59014194572525e-06
1989,5.818607293459673e-05
1990,-0.0002932452818493816
1991,-0.00011724013759859621
1992,2.725168426495742e-06
1993,-1.368572245524037e-05
1994,-4.616604513142926e-05
1995,-9.333022843487951e-05
1996,-5.771093747568404e-06
1997,-2.856234779644593e-05
1998,2.512213844637894e-05
1999,-5.020397083200201e-05
2000,-3.564995876339859e-05
2001,7.097332392927949e-05
2002,-4.259643050082219e-05
2003,5.4493591277137476e-05
2004,1.6756566786614922e-05
2005,-7.584413251471916e-05
2006,8.691169494560514e-05
2007,2.1371838482734158e-05
2008,-0.0004346816294578155
2009,-2.9466938955352413e-05
2010,6.538390569286899e-05
2011,-0.00015698435209309693
2012,-1.0457893241782054e-05
2013,-8.951482358473581e-05
2014,0.0001676237181205725
2015,8.322949330928345e-05
2016,-9.321520419942848e-05
2017,-0.00021143992633301575
2018,0.0002068291958091054
2019,0.0006898230829936029
2020,9.767107204762764e-05
2021,8.370835681026573e-05
2022,-9.339066659967831e-05
2023,-0.00030217738982525535
2024,-0.00013349071048112253
2025,-5.024217622844227e-06
2026,-2.0772087297749914e-05
2027,-1.645593207430935e-05
2028,0.00018326103117458133
2029,-4.1194609829363005e-05
2030,0.0007889265457091979
2031,-5.0092783656048e-06
2032,-6.954710485418045e-05
2033,-9.270302414038999e-05
2034,-8.973443275072781e-06
2035,-1.1690678983708704e-06
2036,-4.866960006334164e-05
2037,7.915535505500323e-06
2038,-2.371972087080019e-05
2039,-0.00015525740786156322
2040,-3.1592818164025114e-05
2041,-5.259776568052569e-06
2042,0.0001108583611541529
2043,7.233735492862072e-05
2044,-5.22967403026865e-05
2045,-6.6141662528311825e-06
2046,-0.0002747276821523526
2047,3.750379548471886e-05
2048,-0.0002869369188288825
2049,0.0001506094392670429
2050,1.2268036518013201e-06
2051,-9.723778214928087e-05
2052,-0.00013223102443889168
2053,0.00021916058047645982
2054,-0.0007612157599192945
2055,-5.643550141515024e-05
2056,0.00018634451261532648
2057,-0.00012635640272337623
2058,-0.00020299456978136653
2059,-0.0005098770640179742
2060,-2.474470477543731e-05
2061,1.5839089011370423e-05
2062,-4.395984411759261e-06
2063,-2.483947839634873e-06
2064,5.67202601595532e-06
2065,-4.78868739840419e-06
2066,-4.458465743892954e-05
2067,-5.030254946481987e-05
2068,4.707152802522226e-05
2069,5.437722420402735e-06
2070,9.845569555421415e-05
2071,-3.298672565282357e-05
2072,0.00015426154783955597
2073,-2.5480412478973025e-05
2074,1.3001524486710795e-05
2075,-0.00015125081328122293
2076,0.0005265322443407797
2077,0.0004089852408478962
2078,-0.0006353749979185581
2079,0.0021322568829433225
2080,0.000793033279922689
2081,0.00012884279512639764
2082,-0.00011599750067612047
2083,0.0009770802656181804
2084,0.000400321219604725
2085,0.00011577875913999125
2086,5.57726347798682e-05
2087,0.0005534151270224106
2088,4.9424902327325935e-05
2089,-6.338913180884406e-06
2090,-5.0560114312313274e-05
2091,-2.696088942556161e-06
2092,3.0296205796078664e-06
2093,2.8013520939635055e-05
2094,-0.0001592042887554708
2095,-7.999383453804427e-05
2096,0.0005538241481968199
2097,0.0003104600835771363
2098,-0.0014527221876711965
2099,-0.000520291082231134
2100,0.001091312492400334
2101,0.0005367791740048638
2102,-0.0013083338203220235
2103,0.0011586021663536183
2104,9.94269555557405e-06
2105,2.6506080572765572e-05
2106,-4.969843681922436e-05
2107,-4.04237925758462e-05
2108,0.000251120106789996
2109,9.322292092634032e-05
2110,-7.639749608485909e-05
2111,0.00022538817357559674
2112,0.00025601643419764563
2113,0.0004259168350619392
2114,-0.00017249670017273957
2115,0.0010572343750602563
2116,-0.00029244384226305843
2117,-4.7271621301946674e-05
2118,-3.827643479124559e-05
2119,-0.0002022152027852924
2120,-0.0005629203691217648
2121,-4.215184571398441e-05
2122,-4.1508128479541963e-05
2123,-0.00036207589294643907
2124,0.000605860579978508
2125,0.00015334519566796205
2126,-0.00024014740771397447
2127,0.0013424985724127033
2128,-0.00030334402092066894
2129,0.00021407695830780868
2130,-0.0004269769390684467
2131,-0.0016135756819495306
2132,-0.00010198999442051317
2133,2.174151268869186e-05
2134,1.041102905986399e-05
2135,2.3385397504953975e-05
2136,6.351149009266654e-06
2137,4.255612588149429e-06
2138,-3.1348253316650044e-05
2139,8.851453351249996e-06
2140,1.820840516555092e-05
2141,2.9904473361557248e-05
2142,-8.245740179853168e-05
2143,-1.7764474539114568e-05
2144,0.0012160521463677693
2145,0.0007785429393131273
2146,-0.0013400281628124422
2147,0.002408151137873663
2148,0.00023801760778512345
2149,0.00030238280460120697
2150,-2.588120304601957e-05
2151,0.001996740159757936
2152,0.00023064446694998246
2153,0.0004680004946826162
2154,-0.0008676999752006242
2155,0.0006012472108796036
2156,0.00018441569494561966
2157,-6.410101353917641e-05
2158,1.2511137415290246e-05
2159,-4.8466000866216055e-05
2160,0.0004967098053784768
2161,2.4704221321016936e-05
2162,8.163141820981321e-05
2163,0.002197033026850107
2164,-0.00013907152926597872
2165,3.316557766449945e-05
2166,-2.650639578048597e-06
2167,0.00018628003508192097
2168,9.55641587346137e-06
2169,1.4403471080515538e-05
2170,3.765175587801576e-06
2171,-5.240632531124345e-05
2172,-1.3419324267333445e-05
2173,2.6463085542780672e-06
2174,-4.852226821231064e-06
2175,-7.193384130274772e-06
2176,8.101533993984416e-06
2177,6.1254697950839976e-06
2178,6.660687534197504e-06
2179,2.3340076344121078e-06
2180,2.5429193435028788e-05
2181,1.0258313452154278e-05
2182,3.898256903324322e-05
2183,6.88849402548683e-06
2184,-1.682961231308395e-05
2185,-3.052129403290075e-07
2186,-2.3570234301560605e-05
2187,-9.717907892858479e-07
2188,6.204795835301958e-05
2189,-2.9454122843525407e-05
2190,4.2640194784828924e-05
2191,0.0003848278383099945
2192,-2.6985106636684224e-06
2193,8.005329639900282e-06
2194,-1.1837435640299281e-05
2195,2.7827794861291155e-07
2196,-1.866393673324923e-05
2197,-3.699966891345835e-06
2198,-3.054374756899063e-05
2199,-2.1911671697442494e-06
2200,6.721162667194696e-05
2201,1.819629151295471e-05
2202,-6.611100171726793e-05
2203,6.677613892939166e-05
2204,0.00030244928909184903
2205,-0.0001251360714734235
2206,0.00013549047105396238
2207,-7.082577830142113e-05
2208,-2.7550896352935064e-05
2209,-0.00011209256001999819
2210,-4.115749239116101e-05
2211,-8.815664772616727e-05
2212,-0.000638530082996224
2213,0.00019337461996500293
2214,-0.00020458595112152295
2215,-0.00011272861359236528
2216,9.741131451606413e-06
2217,-0.0001330056840785147
2218,-3.63494860625342e-05
2219,0.0001249420377692384
2220,0.00011768372060716082
2221,4.0379279508753745e-06
2222,-2.5176503066684993e-05
2223,-8.295026179388549e-05
2224,0.00040361796452866147
2225,-0.00013976793418293268
2226,0.0009523913151748516
2227,-0.0008165462512259263
2228,2.0515524931968834e-06
2229,-4.514000222647968e-06
2230,-7.482611747792735e-06
2231,-3.0851714978911865e-07
2232,-4.760199268225829e-05
2233,5.500487363221543e-06
2234,1.6290037392851305e-06
2235,0.00022152886085694315
2236,9.199640407943848e-05
2237,4.774297184956579e-06
2238,-0.0003426885722579384
2239,-0.0003929766201884971
2240,5.950506887244554e-05
2241,-9.427049008334659e-05
2242,-8.914788787044364e-05
2243,-6.731361496332197e-07
2244,0.0010672284302253511
2245,1.1167747335103895e-05
2246,4.366156333869644e-05
2247,7.652281979086861e-05
2248,-2.6827348525368612e-05
2249,2.1952062447879068e-05
2250,-3.141344321971137e-05
2251,1.9483761668894446e-05
2252,1.1808907131007788e-05
2253,0.00012250699068304922
2254,1.0270798367336504e-06
2255,-3.126064305815972e-05
2256,-6.459854457125528e-05
2257,-5.5760843213277056e-05
2258,-6.763678453321313e-05
2259,-0.0007063092006493464
2260,3.895808930148683e-05
2261,-5.595841776385442e-06
2262,-6.034188737150002e-05
2263,3.5519859323991484e-05
2264,5.196050371107413e-05
2265,-6.853819159293527e-05
2266,-0.00022307460516087437
2267,-0.0004541566558337199
2268,-0.00018586334715240131
2269,-3.4746803982558884e-06
2270,4.1624916464236037e-05
2271,-0.0001245151317312678
2272,-1.635411742213597e-05
2273,-2.300375563300742e-05
2274,4.5521269111432215e-05
2275,-0.0001365449795246218
2276,0.0003651646702570389
2277,-3.355988676994064e-05
2278,-0.00035721462238852766
2279,0.0004442861174597765
2280,0.0001609231216642129
2281,-7.826943016759105e-05
2282,-0.00022987711521281866
2283,-8.263388181287095e-05
2284,2.2606636617648375e-05
2285,-8.886555077638128e-06
2286,4.504378348168312e-05
2287,0.00011354603062910673
2288,8.466911022972904e-06
2289,8.362508591049306e-06
2290,1.287804872843018e-05
2291,-8.430568798403808e-07
2292,-3.2252993988832893e-07
2293,-2.5327219419505822e-05
2294,0.00013091062416432133
2295,0.00011356388422476566
2296,1.0171843234768333e-05
2297,1.0833182260897189e-05
2298,2.3367591791064817e-05
2299,1.9426635413975272e-06
2300,-1.2846882412785648e-06
2301,-9.854146105563875e-06
2302,2.865929741544791e-05
2303,0.00012720588644153985
2304,-0.00017425500062593152
2305,0.00018469394453052255
2306,0.0001223315575025921
2307,-0.00035009106751212986
2308,-3.149740338080379e-06
2309,8.608211918385052e-07
2310,4.356102681774492e-05
2311,-1.9897621834279672e-05
2312,-1.1201731344409167e-07
2313,-4.9484402827509064e-05
2314,1.327802027146538e-05
2315,2.1212605544014813e-05
2316,-0.00016048184383599
2317,7.537778598938705e-05
2318,9.658963072990429e-05
2319,8.32826657083995e-05
2320,7.85085211314852e-05
2321,-2.7204417034954766e-06
2322,-2.6615608093230703e-06
2323,5.4453880282292455e-05
2324,0.00015138058474485134
2325,0.0001402838093139979
2326,3.413413102665621e-06
2327,0.00023057119931224886
2328,3.194061285150974e-06
2329,-4.038976320964594e-07
2330,5.819146854251498e-05
2331,-7.905012381580225e-05
2332,-0.0012340380082357164
2333,-0.0008654538838499444
2334,0.0010039998771917554
2335,-0.0027395730498306747
2336,2.017616855967796e-05
2337,-0.000273397724566555
2338,0.0010513130840515182
2339,0.002150424479388385
2340,-0.000757030300551285
2341,-0.00016472117005568868
2342,0.0007480319317931782
2343,0.0006319755096804112
2344,-0.00014019455520674796
2345,-0.00018077842586911442
2346,0.00023454126849835262
2347,-0.00012220783160240263
2348,5.010865018578184e-06
2349,-9.724498435121661e-06
2350,0.00012119305510798326
2351,5.445752275948407e-06
2352,-1.7653624907016106e-05
2353,1.909803027436166e-07
2354,2.437680677997769e-05
2355,-0.00012792993245060568
2356,-1.0295693250648014e-05
2357,1.9701085058337035e-05
2358,3.752675947274592e-06
2359,1.634763834322582e-05
2360,1.6585203492502505e-06
2361,-3.3985552158277484e-06
2362,-5.977618406336873e-06
2363,-5.907672383410782e-07
2364,-7.931174109333849e-06
2365,3.446769968506864e-05
2366,3.60869004463308e-06
2367,-4.631749483675391e-06
2368,3.7031080971224156e-05
2369,3.3330110345429254e-05
2370,2.5604440432277154e-05
2371,-6.7982762738905675e-06
2372,0.00011592822366800091
2373,0.00016767151814886899
2374,-8.436910729978525e-05
2375,0.0008259320153304425
2376,2.970917466358826e-05
2377,6.12121416922517e-07
2378,2.3242435031826848e-05
2379,1.3942875643680696e-06
2380,1.936621996526965e-05
2381,3.6378999641488315e-06
2382,1.1840778380370714e-05
2383,8.328481292461301e-06
2384,-0.00011048841651574784
2385,-0.00017541654016758448
2386,0.00048532412257095114
2387,0.0003437132198472727
2388,6.087172328210135e-05
2389,-4.911251189242343e-06
2390,-2.5793930320523616e-05
2391,4.559469176215406e-05
2392,-4.78366001565674e-06
2393,-3.618809679034853e-05
2394,-9.103165487697206e-05
2395,-0.00013549269791758245
2396,-1.9431350836335677e-07
2397,3.940901299608899e-05
2398,-6.7028908493941e-07
2399,0.00014399801572273475
2400,-2.4724858363125614e-06
2401,9.997912720934173e-05
2402,4.1951872782741e-05
2403,-2.468535044096161e-05
2404,-8.092341649260208e-05
2405,2.249032685506284e-05
2406,3.2117759653365824e-05
2407,-2.672215461286278e-05
2408,2.0667785304155153e-05
2409,9.181826193996852e-06
2410,2.49296214280572e-05
2411,-4.530330252794478e-07
2412,0.0005000577935479594
2413,0.00034926168815218087
2414,0.0008300558993754863
2415,0.0008633374391869803
2416,3.9700998164777915e-06
2417,-5.146432240603656e-05
2418,-1.524402199216375e-06
2419,0.00011289628748917423
2420,-2.189693131549659e-05
2421,1.247619890659288e-05
2422,-1.86599165860935e-05
2423,3.021971540271667e-06
2424,-4.2768219305994745e-05
2425,-9.385697111623856e-05
2426,1.0428144231806144e-05
2427,-0.00016844291493576407
2428,-1.2615035828559507e-06
2429,2.077421398776412e-06
2430,-4.480951247018374e-05
2431,-0.00010451526282445176
2432,7.798995640853577e-06
2433,0.00012131221382121867
2434,-0.00022163064521930635
2435,-0.00025067967692909835
2436,-8.273114025169124e-06
2437,1.6996846064220604e-05
2438,4.685371526068724e-06
2439,0.0001307390298394425
2440,-2.086132713250279e-05
2441,1.6288294542555687e-05
2442,-9.159776495884728e-05
2443,-1.3645355334137882e-05
2444,-2.6840203999895175e-06
2445,-7.284290889452992e-06
2446,-1.1400898095177232e-05
2447,-8.631906398077379e-07
2448,-1.4861791945257027e-05
2449,2.1515140456665517e-05
2450,4.818845604274372e-06
2451,6.644461423004332e-05
2452,-0.000419279888542725
2453,-0.0003745898234062747
2454,0.000848663656558823
2455,-0.00034095504322477596
2456,-7.91362428887007e-06
2457,9.29620178096166e-06
2458,-0.00018416507289580807
2459,-0.00013274193115959753
2460,-1.6140902135887607e-05
2461,-9.085859866768917e-06
2462,8.90962423740179e-05
2463,3.370510500632667e-05
2464,-0.0001076024812651209
2465,-0.0001280263496677341
2466,0.0003458985085703714
2467,-0.000209285824172949
2468,-0.00046760771687897397
2469,-0.0003480890796100332
2470,-0.00014794392966707682
2471,-0.0006127118477292838
2472,7.73252224972425e-06
2473,6.216138935202317e-06
2474,8.672375775863903e-05
2475,9.091442748776462e-06
2476,1.3966281028553593e-05
2477,5.941117710491775e-05
2478,-0.00011954884856954094
2479,6.444156466102484e-05
2480,5.129333901700435e-05
2481,8.086579323914717e-05
2482,1.9597996298638464e-05
2483,-3.9492618108775244e-05
2484,0.0004541747833011185
2485,-0.0004169285236009333
2486,-7.587038811432607e-05
2487,-3.1949305442914175e-05
2488,-0.0004768796983119842
2489,0.0007465929276052662
2490,-0.000723074239917029
2491,-0.0018479033316336762
2492,1.4791726013812435e-05
2493,1.5223262608995337e-05
2494,1.5050925429509112e-05
2495,8.034625621642328e-06
2496,5.011811253691432e-05
2497,1.960257867198132e-05
2498,3.163660469458531e-05
2499,4.744257316682194e-05
2500,0.00019694197203193043
2501,8.066703108495761e-05
2502,-0.0002826714123261698
2503,0.0005315933973654424
2504,2.261549043535578e-06
2505,8.379833897695813e-06
2506,1.7481932429688678e-05
2507,0.0002040682635073748
2508,2.159964943675624e-05
2509,-2.419805831288876e-06
2510,-2.8918857504131026e-06
2511,1.5856307183396353e-05
2512,5.182387204289761e-06
2513,7.064651076150922e-06
2514,2.883505163863106e-06
2515,1.8579759645360584e-06
2516,-6.502047555296849e-05
2517,0.0003263400844957695
2518,-0.0003614730721142759
2519,-0.0005763065154926537
2520,0.00012169745543456274
2521,-2.1852332948850775e-05
2522,-3.759656086896201e-05
2523,-7.935333666876658e-05
2524,7.914545018799613e-06
2525,2.0035344941120593e-05
2526,-7.215707738226041e-06
2527,2.829049403001871e-06
2528,1.9360272204793287e-05
2529,-2.066444155029942e-05
2530,0.00010366176196429744
2531,-2.7651295492910248e-05
2532,-2.506733778844971e-06
2533,2.480451743689519e-05
2534,-8.365619743621316e-06
2535,-3.301841893550772e-05
2536,-2.6531843538549584e-06
2537,1.8029182226357955e-07
2538,2.9323539095240433e-06
2539,-3.697206264603733e-06
2540,3.098249611196977e-05
2541,-4.701109655919422e-06
2542,4.063902851099986e-07
2543,-1.1252842751311082e-05
2544,1.9214932622893618e-06
2545,2.9508390101579423e-05
2546,-3.4238566230162584e-05
2547,9.691194772127723e-07
2548,-1.5151925006653108e-05
2549,-1.4652021037572012e-06
2550,-4.970900823384214e-06
2551,1.8618146909205262e-06
2552,0.00025661357914896727
2553,-1.5608659331723547e-05
2554,3.072879538043551e-06
2555,0.00043980287498804734
2556,1.1090780611783464e-06
2557,6.171438317523894e-06
2558,-3.523936168163244e-05
2559,-4.0401735651936855e-06
2560,0.0003015238330779369
2561,0.00016568627087668037
2562,-0.0008166346103598453
2563,-0.000531433446969996
2564,-5.083678983946738e-05
2565,-0.0009115731364150718
2566,-0.0004375213892204234
2567,-0.0008345317424402385
2568,3.312595233669501e-06
2569,-1.4528824201417743e-05
2570,1.7651620740045456e-05
2571,2.3198644438783896e-05
2572,0.0004688872707538369
2573,0.0005788446280600502
2574,-0.0009075297109744843
2575,0.00018437978651661535
2576,0.00010623872655570969
2577,-0.00014245868272016592
2578,-2.461354488662877e-07
2579,-0.00010618408651711716
2580,7.861714684660406e-05
2581,-7.581705418782126e-06
2582,5.6060319878438396e-05
2583,-7.452641696967928e-06
2584,3.461578323582111e-07
2585,3.6022219006478902e-06
2586,1.3553551237499466e-06
2587,3.1110656745232685e-06
2588,-1.5529858987320042e-05
2589,-4.1065922527455374e-05
2590,-2.9927250643750827e-05
2591,-1.1896789518570509e-05
2592,-0.0010032495901255334
2593,0.00018393516573380925
2594,-0.0006441003956750329
2595,0.0004336746303330893
2596,0.001367057853231259
2597,-0.0002516913159584728
2598,0.0006854358170039088
2599,0.006237944668463572
2600,-0.00014648494147339567
2601,-3.456633551134614e-05
2602,-0.00031936725201835213
2603,-0.0016049220148099648
2604,0.00024269546007984715
2605,0.0009879888524845892
2606,-0.0017572629325273157
2607,-0.002928164111112661
2608,0.00024711485543200897
2609,-9.734133364020208e-05
2610,0.00012445295616024334
2611,-0.00041078508319875593
2612,0.0004408597114839206
2613,0.00019988617077307846
2614,0.000892555006834749
2615,0.00017144581772533986
2616,-6.917040934990568e-06
2617,0.00010030407290040847
2618,-0.0007093080046687626
2619,-0.0009693898903375335
2620,-0.00027588870307080254
2621,-0.002206651011318679
2622,0.0008829359859190526
2623,-0.004457681020986875
2624,-0.0019219291508711528
2625,-5.780005636596968e-05
2626,0.0003527342382987037
2627,-0.004921587939977526
2628,-0.001961194938573756
2629,0.0002668973111716578
2630,0.0004395539949463212
2631,-0.003651906658643311
2632,-0.00023087075563625245
2633,0.00021840218400806798
2634,0.0005867487304759658
2635,0.002168208230174504
2636,0.001303130567164276
2637,0.0009256716684144466
2638,-0.003766156034552647
2639,-0.0033264199015738075
2640,0.0002826739042603681
2641,2.5092411313551184e-06
2642,-0.00028299429186332307
2643,-1.3020871737657026e-05
2644,-1.7858304050399835e-05
2645,1.0664251347786304e-05
2646,-3.253601247841811e-05
2647,0.000196951632191291
2648,1.235729403540875e-05
2649,1.8272152679562475e-05
2650,7.51636634941688e-06
2651,-6.570584731709974e-05
2652,-0.00019160602859159294
2653,-4.832965220026131e-05
2654,1.4717265374916072e-06
2655,-0.00048692580562717275
2656,1.1511919635993422e-05
2657,1.9229425003064224e-05
2658,0.00020099907543010679
2659,-9.619448778439254e-05
2660,0.00020691317193776936
2661,0.0004335961909708064
2662,-0.00044868876930368877
2663,0.00035504246993015747
2664,0.0010758446311537298
2665,-2.879362719795713e-05
2666,-0.0017230481669450134
2667,0.0013441266632501008
2668,-0.0011780682490905912
2669,-0.0012781414190143289
2670,0.0013545047869053825
2671,-0.00400711200490816
2672,-0.002639948718933966
2673,-0.0006495254922784796
2674,0.001980161174993896
2675,-0.0038179813250664753
2676,-0.0007594876438541453
2677,0.0003658839719413245
2678,-0.0014844559279249435
2679,-0.005761470705352014
2680,-0.00028106739312545794
2681,9.073444653755617e-05
2682,6.669933984104076e-05
2683,0.0007078664290471396
2684,0.0005100044853902862
2685,-7.114575201702633e-05
2686,6.466788299482184e-05
2687,-5.210007212787627e-06
2688,-0.007013281277517455
2689,0.00316600550295633
2690,0.006416204460108806
2691,0.004850457715990622
2692,-3.4172179089517485e-05
2693,-0.00033742011615332904
2694,0.0007823412089562261
2695,0.0019672633118017636
2696,-0.000916641526197713
2697,-0.0007421305366233791
2698,-0.0005987485808094642
2699,-0.006300234439551428
2700,-0.002026363071328862
2701,0.0005402782749045714
2702,0.001887258240952444
2703,-0.0004599513212619089
2704,-0.003308304463104289
2705,0.0011610189200254722
2706,0.003692153921745967
2707,0.0029539496165207416
2708,8.301281207676675e-05
2709,0.0006557974943527181
2710,-0.00031710190576228074
2711,-0.0006994938562671131
2712,0.0004293616468940839
2713,0.0003075127212796789
2714,1.5652332000756123e-05
2715,0.0016998352420542011
2716,0.0007241537396278039
2717,0.0002586859010543616
2718,-0.0001172929389462949
2719,0.001647629802033121
2720,0.0010661093700574807
2721,0.001318790129053767
2722,-0.0004989165916453757
2723,0.0030136613920422038
2724,0.0004336741157729391
2725,0.00034835239866709566
2726,0.00013688693291959852
2727,0.00290039013090733
2728,0.0038180034901225835
2729,0.001594121613297742
2730,-0.0011603687890239082
2731,0.0063608659091645
2732,-0.0006580771343753313
2733,-0.0018337744311766582
2734,-0.0005869181989634544
2735,-0.009875517148963463
2736,-0.0017469989390570325
2737,0.0003354382442152362
2738,0.005030095188946199
2739,0.010636276298993818
2740,-0.017722437346430978
2741,0.005512105654410754
2742,0.009997439875527998
2743,-0.009537542633675462
2744,-0.006637111605892497
2745,0.0010412036050126566
2746,-0.001105571047156639
2747,-0.022300360244081132
2748,-0.0019780587538209176
2749,-0.006199957208699942
2750,0.006957884341313152
2751,-0.007236901775575182
2752,0.00045306212339110913
2753,0.003753224703763952
2754,-0.0047804404034731025
2755,-0.0009089662271652845
2756,-0.0018618084553796116
2757,6.477021381127338e-06
2758,0.005069205809001052
2759,0.0072249475926214075
2760,0.004813127935205107
2761,-0.00014078311250988052
2762,-0.00354308418142827
2763,0.0016439772786493976
2764,-0.00033159239877483
2765,0.0014813383796415168
2766,-0.00034845039489524924
2767,0.0024980121484887217
2768,0.0017839753399774333
2769,-0.0001724995302291232
2770,-0.005046970647654701
