,drop_ed_virtual
1887,-7.579931370411452e-05
1888,1.877394665128337e-05
1889,-1.3407381444011843e-05
1890,-4.4272394997135104e-05
1891,-1.499669088716666e-05
1892,0.00012224679406504186
1893,0.001755238161237373
1894,-0.0007083606833700432
1895,0.0051651985883379836
1896,0.0016571159808524305
1897,-0.0004055220701942121
1898,-0.0011535266621402892
1899,-0.0026180760021156328
1900,-0.0003060590558885352
1901,0.001401234015311623
1902,-0.0005698651510728886
1903,0.0022509647166324568
1904,0.0010948911104624226
1905,-0.00024581483079436046
1906,-0.00032532524686029783
1907,0.001075161199598926
1908,-0.0001349696162651456
1909,-5.08978548531523e-06
1910,-3.982526762886266e-05
1911,9.361561493500334e-05
1912,0.00014983750775976655
1913,-1.0135251109426206e-06
1914,6.598075557648304e-05
1915,9.214194595955298e-06
1916,-6.814266927204761e-05
1917,-9.182209604429866e-05
1918,-2.4386432922844346e-05
1919,5.0964338926627505e-06
1920,0.00011632724330482767
1921,-2.476072977255546e-06
1922,-3.558517427214509e-06
1923,0.00035406973169629246
1924,-5.4686762124902715e-06
1925,0.00020665286743189995
1926,0.00035298141566062207
1927,5.8395586207803266e-05
1928,2.5655185206210574e-06
1929,4.887202738125395e-05
1930,1.8397077427469696e-05
1931,2.4574502185781527e-05
1932,1.9383417186721042e-05
1933,-3.696949866097049e-08
1934,6.047457843025327e-05
1935,0.00014982630820966229
1936,6.351534349763785e-05
1937,1.083207831879345e-05
1938,-2.1392883916886582e-05
1939,3.370302743997873e-05
1940,7.870825051620106e-05
1941,-0.00024759621473022144
1942,0.0004324151833536635
1943,9.691543493992139e-05
1944,-1.299385798100375e-05
1945,4.783143378871521e-05
1946,4.029063255402418e-05
1947,-3.703822411143377e-05
1948,2.5765164007009662e-05
1949,0.00032347735748910626
1950,-0.00030058969965913426
1951,-0.0006724855381079159
1952,-0.001650797443185933
1953,-0.0007669833662700145
1954,0.0012014835264425215
1955,-0.002228389668847236
1956,4.837792315375646e-06
1957,0.00035655786115928523
1958,0.0006507884640050412
1959,-0.00012961087310243183
1960,-2.5644661103366163e-05
1961,2.7846167082440105e-05
1962,-7.138101981967299e-05
1963,-2.6313067460007422e-05
1964,-2.86203482476396e-05
1965,-1.93434491597048e-05
1966,-0.0004855955641994625
1967,-0.00015400883457851217
1968,-3.619885556806489e-05
1969,-5.672676940221287e-05
1970,0.0002329737550191086
1971,-0.00019638729568133018
1972,0.0002877323572238901
1973,1.1575380126082414e-06
1974,0.00026539589797041057
1975,-4.597935012719141e-05
1976,0.00023715364258505343
1977,0.000250688093274634
1978,-0.000442532483871668
1979,0.00017882947609187394
1980,-0.00017784689215342368
1981,-2.6491378914699518e-05
1982,0.0001586683050771848
1983,-8.626388401246282e-05
1984,2.9245414139736866e-05
1985,-2.4684607988064927e-06
1986,1.2292535762820691e-05
1987,-1.5271978300579276e-05
1988,-1.5331770194305216e-06
1989,3.526360703553485e-05
1990,-0.00026272086504972736
1991,-9.962729859268214e-05
1992,-8.08269375471675e-06
1993,-1.570754523552596e-05
1994,5.6550099254396e-05
1995,-8.361437792740411e-05
1996,-0.0001616986688430437
1997,-7.013081552717038e-05
1998,9.559210380498674e-05
1999,-0.0002960747308579423
2000,-0.0002983228148610112
2001,-0.00017168975215744173
2002,6.614353576726915e-05
2003,-0.00037297769789808197
2004,-6.687087081492453e-05
2005,4.610105979480753e-05
2006,9.261665245385273e-05
2007,6.875644659492585e-05
2008,-0.00011471036447335282
2009,-3.8905642450628417e-05
2010,0.00021054703863560638
2011,-0.00011764343274893029
2012,-1.4692781832549477e-05
2013,-0.00010436679816302523
2014,8.626985440092699e-05
2015,7.782197502357155e-05
2016,-4.349893099910517e-05
2017,-0.00021671769476649385
2018,0.00077741484734289
2019,0.000765230877561481
2020,-5.733446431131376e-05
2021,2.2523507534970385e-05
2022,-0.00021777035361856254
2023,8.271562013353635e-06
2024,-0.00012615733204487096
2025,1.750592476323804e-05
2026,3.781945555094433e-05
2027,-6.878817436158788e-05
2028,-0.0003715010685757891
2029,-7.072764108733757e-05
2030,-0.0022623351473340814
2031,-3.1857268114006832e-06
2032,0.00011368152247438175
2033,-0.00010360686036910693
2034,1.64115529497465e-06
2035,-3.308562645346254e-06
2036,8.330374561873526e-05
2037,-0.00014624386579600548
2038,-2.928086547167748e-05
2039,0.000308505872145805
2040,-1.1846237885440887e-05
2041,-8.192603778373692e-05
2042,0.0002615432278588993
2043,0.0002036465277282123
2044,-0.00019248972477233726
2045,-0.00041629201528066147
2046,0.00030786584159999883
2047,-0.00025951430553534325
2048,7.593921952019794e-05
2049,0.00030308907750674775
2050,-5.484277034843394e-06
2051,-6.244741587264155e-05
2052,5.4148131634375936e-05
2053,-0.0003770846758709995
2054,-0.0001706152402788471
2055,1.4023859841800343e-05
2056,4.050622545199376e-05
2057,-0.00010820398234369031
2058,-0.00029679171196401864
2059,-0.00041834165737678476
2060,0.00016950349988723227
2061,-0.0001223277588053624
2062,-2.262023872749473e-05
2063,0.00023272238725218018
2064,-1.4210067032967057e-05
2065,6.521963175888679e-06
2066,2.1409956566693004e-05
2067,-2.0895837388869843e-05
2068,-3.998737429920535e-05
2069,1.055515336544823e-05
2070,2.2494928952773312e-05
2071,4.5552434991983914e-05
2072,0.00035966155149614595
2073,0.0001197523119883105
2074,3.1671022553510196e-05
2075,-7.449367980016834e-05
2076,0.0004934236239722379
2077,0.00023984954263032459
2078,-9.582213574657174e-05
2079,0.001013707230739825
2080,0.00013277023037454053
2081,1.606053297551883e-05
2082,0.00013238001106419102
2083,-3.360673221648978e-05
2084,-7.05087724022371e-05
2085,-0.0004558627690199823
2086,0.0007425904858360737
2087,-0.0012963983852264825
2088,-0.0001581324674751443
2089,2.2119183114969645e-05
2090,0.0001117154802953409
2091,-7.483287707285627e-05
2092,-3.8630059408684374e-05
2093,8.450748016550055e-05
2094,-0.00012113511153225743
2095,-0.00038279945810351895
2096,0.00040490368573388083
2097,-9.164930401374684e-05
2098,0.001828654531597232
2099,0.00023329106661933906
2100,0.0007358181212131272
2101,0.00020614947963979745
2102,-0.0008723070618859113
2103,0.0006705249202566086
2104,1.1376968278443735e-07
2105,-2.14120557711937e-06
2106,1.0647564079524294e-05
2107,4.592905372632065e-06
2108,6.034706130071773e-06
2109,-2.7884410003684777e-05
2110,0.00019068378250376
2111,-9.866687308161499e-05
2112,-0.0001589050572001012
2113,-0.0009688710196119677
2114,0.0007383195901196101
2115,-0.002083045368195582
2116,-0.0009038560909854345
2117,-0.0007991240240398772
2118,0.0005694317312626315
2119,-0.003034071727214695
2120,0.00039547124592895374
2121,9.749455709857601e-05
2122,-0.00010090706853747218
2123,0.0006036419173427495
2124,-0.00023464106893855664
2125,-0.00012459061653462408
2126,8.837413836928121e-05
2127,-0.0007034717325556782
2128,-4.5316310753753646e-05
2129,7.198400008129118e-05
2130,-5.474271075549766e-05
2131,-0.0003290777324237162
2132,2.023308324925111e-05
2133,-2.6446022904632188e-05
2134,-2.1230798537462935e-05
2135,-1.7339981178009864e-05
2136,-1.4028937902290792e-05
2137,-1.792881169125503e-05
2138,3.930810597551945e-06
2139,-1.0414892117565751e-05
2140,-3.6476506692988293e-06
2141,-5.3418081633344753e-05
2142,0.00016223684690474494
2143,2.8975779814456992e-05
2144,3.6944705767248074e-05
2145,-0.00042983650017153094
2146,0.0008579208798676529
2147,-0.0009615299685670747
2148,-0.000442937119796809
2149,-0.0005395772623538017
2150,2.8270255071749772e-05
2151,-0.0030220286735410987
2152,-0.0005515680713255195
2153,-0.0018853481408603898
2154,0.0023252955656169467
2155,-0.0017800772176770978
2156,-0.00047772597844891095
2157,0.0005642436417146055
2158,-2.25887403069629e-05
2159,0.00023005684126695055
2160,0.00035478826286830533
2161,4.0729798747955977e-05
2162,0.00014065530382804863
2163,0.0026432050990570833
2164,5.1502255769161604e-05
2165,6.821673720644954e-05
2166,0.00010088864601364399
2167,0.00016426959085438396
2168,-1.1366145270768526e-05
2169,-3.1601696686026494e-05
2170,3.141561837631529e-05
2171,9.002984253754333e-05
2172,3.3066761389299026e-05
2173,-9.984456932996376e-07
2174,1.049519378507977e-06
2175,2.776825556420806e-05
2176,-6.455524689661139e-05
2177,2.6808742957163942e-05
2178,-4.2305779177320574e-05
2179,0.00010143129179100409
2180,0.00018999825217776395
2181,2.7695787235273082e-05
2182,5.262234102922986e-05
2183,0.00011234428501042845
2184,-9.096496302438317e-06
2185,1.6641971127622301e-06
2186,1.253147907696449e-05
2187,-4.665791337603003e-06
2188,0.00020144119547528064
2189,-2.54107053889894e-05
2190,-0.0001300113824789689
2191,0.00022386637692496094
2192,-1.7180849677339865e-05
2193,-7.60197420788599e-06
2194,-2.5077925682627008e-05
2195,-5.445679183768062e-07
2196,4.605191301201255e-06
2197,1.7770639657331766e-05
2198,-9.536371796960569e-06
2199,1.0805308971153254e-05
2200,-0.0001887001224897345
2201,1.5950519960941055e-05
2202,0.00032711570632465203
2203,-0.00019336868264959153
2204,-0.0009934586684314573
2205,2.70208693865911e-05
2206,0.0005462603635465762
2207,-0.0009734409349290198
2208,-6.909508850494967e-05
2209,3.752162831127719e-05
2210,0.00012127189410672427
2211,-0.0009799808928781515
2212,0.0008418114481041341
2213,-0.0007968932127113535
2214,0.0012745986643129946
2215,-0.001323198640484807
2216,-0.0013588268915384122
2217,0.0006020320236399808
2218,4.519749197804618e-05
2219,-0.0008391480351973935
2220,-0.0002013394792121992
2221,-7.496338100312282e-05
2222,-0.00013947083718737999
2223,-0.00013170464828812204
2224,0.0003137389161514809
2225,-3.813876888602653e-05
2226,-0.006309311922823497
2227,-0.005545336982234371
2228,-2.830200912481591e-05
2229,-6.972168626771957e-06
2230,4.533952863221535e-06
2231,5.632768476926145e-06
2232,-8.43463172412313e-05
2233,0.0001957569986274244
2234,0.0011497960901147896
2235,0.0025492631375615806
2236,0.0001553497287020872
2237,5.701665359961446e-05
2238,-0.00017849697888576202
2239,0.0001692543540693376
2240,-0.002732597648424327
2241,-0.00029783360388860054
2242,0.0006070937704431434
2243,-0.0031395011891720706
2244,-0.002650839959983379
2245,-0.0009120725332857508
2246,0.003627838964178599
2247,-0.0006177389187534177
2248,0.00015889040174761713
2249,-0.00011292002208362464
2250,-6.04038315818853e-06
2251,-0.0003292190950932741
2252,-4.670290088929064e-05
2253,-8.59508191871099e-05
2254,0.00021412919644427
2255,6.24395625089415e-05
2256,-0.0006400181217342934
2257,-0.0003131388531752506
2258,-1.5533672381675553e-05
2259,-0.00266029073886904
2260,-6.760344305302966e-05
2261,-8.83690226056673e-06
2262,0.00015363949422014263
2263,0.00013460178768806056
2264,0.0004031254631480722
2265,-5.940408323643227e-05
2266,-0.0010690811232759124
2267,-0.0013819452902314754
2268,0.00017784241232288934
2269,0.0001669266905572047
2270,-2.43955840276137e-05
2271,-1.0123458825174565e-05
2272,9.594265917860621e-05
2273,1.8351476947185296e-05
2274,0.00017535885022660805
2275,-6.06793160557906e-05
2276,0.0004329628783078145
2277,-9.248284277605545e-05
2278,-0.00013450737228428645
2279,0.0005550168890878495
2280,0.000936654959672582
2281,-0.00038090003513949184
2282,-0.0005887248907165879
2283,-0.00033422854701506795
2284,-0.0001756766270724896
2285,-3.044014344045283e-05
2286,-3.921039245662592e-05
2287,-0.0007265322439485905
2288,-2.8103318880795835e-05
2289,-1.644919536725612e-05
2290,-1.5173018091988157e-05
2291,3.1934425492068724e-06
2292,3.867883888903436e-06
2293,-2.204548975156647e-06
2294,-6.090295689016417e-05
2295,0.00011733915890061055
2296,-1.9792192456635518e-05
2297,6.140354078340453e-07
2298,-4.615889252258547e-05
2299,2.301810726712131e-08
2300,-2.672930760971688e-07
2301,-1.561952562145893e-05
2302,-0.0002667406985848498
2303,-0.00044943755896630956
2304,0.0002537393603318492
2305,-9.27621121276018e-06
2306,-7.597180122879633e-05
2307,0.0002534022111970858
2308,0.0002511258316991103
2309,9.45586454076074e-06
2310,-9.62352271959818e-05
2311,0.00015993340972979554
2312,-3.113230188638948e-05
2313,2.9353339965295534e-05
2314,-6.0481524907390664e-05
2315,-6.176576615309976e-05
2316,-0.00025506512334243675
2317,7.276350280138163e-05
2318,9.701936715578805e-05
2319,0.00010007937358981622
2320,-0.00010297873276594241
2321,-1.590407940876432e-05
2322,2.1146334808813958e-05
2323,-0.00011589209167151776
2324,-0.00010300030173985224
2325,-7.366327107778734e-06
2326,8.44273369376927e-05
2327,-0.00015758360881427578
2328,9.75188397498868e-07
2329,-1.7326310691019146e-05
2330,0.0001108722513186132
2331,5.624568508524949e-05
2332,0.0003801598521714004
2333,-0.00044445866116048796
2334,0.0013802874966182788
2335,-0.0011592278120699318
2336,7.308655378653345e-06
2337,-0.000242309163368409
2338,0.000902183778170295
2339,0.0014951347301901197
2340,0.00010255001963582034
2341,-0.00012648140556637127
2342,0.0016209539934837218
2343,0.00045972093662554865
2344,-0.0004528776716533363
2345,-0.0006869639304975111
2346,-0.00013436967858319076
2347,-0.00028295329873377487
2348,6.303251752336822e-05
2349,4.847163726743942e-05
2350,-0.00026267906499219
2351,3.6443307122857355e-05
2352,0.0002097080938351572
2353,-1.4742543390798355e-06
2354,0.00012294711629975294
2355,0.0016600383304781598
2356,5.911007337519403e-05
2357,2.1046200742578327e-05
2358,-2.6062973666812946e-05
2359,7.119774508495607e-06
2360,2.840455196985852e-05
2361,1.087373913667804e-05
2362,6.431487980383645e-05
2363,-3.695157260968404e-05
2364,-5.9681437639779817e-05
2365,8.44771385262967e-05
2366,-1.9227862543897808e-05
2367,-2.4481739081398758e-05
2368,-5.973580954540619e-05
2369,-0.00020335199783258693
2370,-2.120622810922079e-05
2371,-5.646971932875281e-05
2372,9.771067780522709e-05
2373,0.00021961789034857473
2374,-2.185424032914576e-05
2375,0.000608641490190524
2376,-1.647345997318872e-05
2377,1.1297860141023398e-05
2378,-7.816229229010414e-05
2379,8.60240408126506e-05
2380,-3.081194070498747e-05
2381,3.8484677593620325e-05
2382,-2.8135431494957248e-05
2383,3.191196468641168e-07
2384,-0.0001449286563505833
2385,-0.0001938598007725884
2386,0.00036301745190676774
2387,0.0003514915560221233
2388,-3.810536984491104e-05
2389,1.4412143341016689e-05
2390,3.3390256443780725e-05
2391,-6.830971384756061e-05
2392,0.00035578584124155115
2393,-0.0001976252733723204
2394,-0.0001330570122457852
2395,-0.0007562594420642364
2396,4.2191381006674225e-05
2397,4.725370512222806e-05
2398,-1.6076214569986957e-06
2399,0.0003363034146517625
2400,1.474730287637008e-06
2401,7.442761147903474e-05
2402,0.00015454566017120448
2403,2.5441986467307904e-05
2404,-0.00013381817174925987
2405,4.047011906849998e-05
2406,9.224785676480198e-05
2407,-5.5996707015245303e-05
2408,-3.6393716998233086e-05
2409,-3.3624672587056195e-05
2410,-5.6601088166078004e-05
2411,1.0172310963184799e-06
2412,-0.003547876844819713
2413,-0.00019239986210703265
2414,-0.002124602052948554
2415,3.953927095417547e-05
2416,0.00016981580005651477
2417,3.0151469033666344e-05
2418,-8.935046979311161e-06
2419,7.01847373382509e-05
2420,-6.935356491285191e-05
2421,-3.3873077604250824e-05
2422,-2.67315013615416e-05
2423,-6.069408831050096e-06
2424,3.1398253635004844e-06
2425,0.00012100422987185616
2426,0.00013025785990326266
2427,6.85586684735391e-05
2428,1.4040272806741489e-05
2429,-4.902783330230582e-07
2430,7.400134192724113e-05
2431,0.00015646856296611995
2432,-1.3425629312073933e-05
2433,3.105204426159924e-05
2434,1.012883935844865e-05
2435,1.728531804980365e-05
2436,-4.033617908989265e-05
2437,0.00021018401291719312
2438,6.36463041240818e-06
2439,0.000501675144651757
2440,3.9997243999680185e-05
2441,-5.288766342293275e-05
2442,6.957887781249314e-05
2443,1.2005767073206099e-05
2444,1.2609581552312273e-05
2445,1.7376577996977318e-05
2446,2.9695281141881388e-05
2447,5.317794361932309e-06
2448,-4.6560647286723774e-05
2449,-1.0016812943229764e-05
2450,-7.238742527735697e-06
2451,4.8900835550015986e-05
2452,0.00012608573224026328
2453,0.00010219243660630256
2454,-0.0006033453699938891
2455,0.00015118412124296855
2456,3.7763487210290555e-05
2457,-1.2101969869576144e-05
2458,0.0002840439944209205
2459,2.6919427032916116e-05
2460,-1.5802796564618508e-05
2461,-6.434957897807755e-05
2462,0.00014085768924478872
2463,6.958476715571274e-05
2464,-0.00038251051322526315
2465,-0.00016592885152794272
2466,0.0006359083575353473
2467,-0.0004027267253030888
2468,0.0010311009221097682
2469,0.000625958549721195
2470,0.0006832377984909981
2471,0.0009432906830971711
2472,-3.420164978206591e-05
2473,-5.4565681040786506e-05
2474,-1.5312704532668348e-06
2475,3.62715650030944e-05
2476,3.283115247125177e-05
2477,0.00015535045308579524
2478,-0.0001043517906749071
2479,0.00010430146151085445
2480,7.310822835420393e-05
2481,6.0051726466075025e-05
2482,-0.00015741453308270461
2483,-6.896760190741644e-05
2484,0.002405235206055167
2485,-0.0001487558899906493
2486,-0.0006054177173147328
2487,-0.00010319460514405314
2488,-0.0004631500042716174
2489,0.0007467920449494133
2490,-0.0010619148238508382
2491,-0.0021160577067143114
2492,-3.927771345402642e-06
2493,0.0001296035549267229
2494,-9.869534503719242e-05
2495,8.31477949706892e-06
2496,9.411634841334461e-05
2497,0.00021897239949711324
2498,0.00012433446349129627
2499,0.0001677402270110238
2500,0.0008970939366339027
2501,3.984025473346412e-05
2502,1.1150869976258452e-05
2503,0.0005754763930943346
2504,-3.7455191935200393e-06
2505,-1.57045277014165e-05
2506,-6.091919453545617e-05
2507,-0.00039908953834925486
2508,0.00011356454731398526
2509,9.100726695772762e-06
2510,2.2247038146736592e-05
2511,-9.84173419806471e-06
2512,-1.139310632728101e-06
2513,1.368256401557945e-05
2514,7.379426990036783e-06
2515,1.0682668508480596e-06
2516,-0.0001948018167398228
2517,0.0003390762740244924
2518,-0.000550477983837072
2519,-0.0009889898909808314
2520,-4.66561068800427e-05
2521,-9.362611504040881e-06
2522,8.031995433990384e-05
2523,2.300125655170649e-05
2524,3.591683559062721e-05
2525,-1.325369387329536e-05
2526,1.2512362324079471e-05
2527,1.3112988432372963e-06
2528,0.00015476086999527126
2529,1.5266226318462254e-05
2530,-0.00022626999526783847
2531,7.213143532291275e-05
2532,-1.9982551445137788e-06
2533,-6.204569789389355e-05
2534,9.907385085776767e-05
2535,9.495614133046674e-05
2536,3.276832126780962e-06
2537,1.634193563219078e-05
2538,-3.805157607126473e-05
2539,3.313989232535755e-05
2540,0.0002638994661128449
2541,-3.297723453333341e-05
2542,-0.00021521369039647262
2543,-0.00016745050731708174
2544,-4.246978144186051e-05
2545,-2.2804375510274748e-05
2546,-0.0001032080837392545
2547,-8.870973264060129e-08
2548,-2.3728807160007195e-05
2549,-3.065300842689743e-05
2550,-2.3042922986704223e-06
2551,-0.00010616869885394115
2552,-0.0005070402303736547
2553,-0.0002796623298591927
2554,1.1716615256536498e-06
2555,0.00023170695351059666
2556,4.632743735561603e-06
2557,2.865200388454921e-05
2558,-5.5270571779768495e-05
2559,-9.879364958267723e-06
2560,-0.00026633640913033957
2561,-0.00010686035105215528
2562,0.0005977738138326796
2563,0.0003958628365137694
2564,0.0007079707502936837
2565,0.0005118091905403745
2566,-6.746797566254896e-05
2567,-0.00011184531434704285
2568,1.9234389620119787e-05
2569,4.185158562800992e-05
2570,-2.1236814949614276e-05
2571,-0.00010461675984717188
2572,0.0002518432164128539
2573,0.0004275294592765751
2574,-0.0009668985576153136
2575,0.00014544404783620692
2576,-2.0330025568339692e-05
2577,5.21424883899977e-05
2578,3.66946933519111e-07
2579,8.759722253097726e-05
2580,4.349373635153529e-06
2581,2.0523641052475826e-05
2582,-9.318828175526576e-05
2583,5.110961397008933e-05
2584,-1.6955205342849445e-06
2585,-5.839319249376202e-06
2586,-9.42334117047242e-06
2587,6.241557709909335e-07
2588,5.061638702402423e-05
2589,-5.0152863477771425e-05
2590,0.00014665104731350368
2591,0.00012488873114594563
2592,0.005401051135812733
2593,-0.0005942649671781669
2594,0.0010201891383854042
2595,0.001020164302839669
2596,0.0036595040168171983
2597,-0.0003647665916249916
2598,0.0033547433691320096
2599,0.017230800345139023
2600,2.6565617002389024e-05
2601,6.361571448264146e-06
2602,-3.865609761570544e-05
2603,0.00013870973743797813
2604,5.883083564285766e-05
2605,0.00020147436230270286
2606,0.00027368568291945153
2607,-0.00034605620310910735
2608,-0.0012677488054877305
2609,4.746847800925471e-05
2610,-0.00011282258196483121
2611,0.0008547241797112517
2612,-0.0005665170639439023
2613,8.896206522093472e-05
2614,-0.0004028279368610874
2615,-0.00036863687956019517
2616,-0.0005208215487621772
2617,-0.00023440618029034168
2618,0.0017798157706285153
2619,0.0036809199268984273
2620,-0.0007199494187250928
2621,-0.004612963186614793
2622,0.001820952173596385
2623,-0.00992553389635107
2624,-0.0022585623380523526
2625,-7.241594798680111e-05
2626,0.0005072203821917049
2627,-0.006269127246123073
2628,-0.004511542282216464
2629,0.0006876362441348684
2630,0.0011199466850692265
2631,-0.00900545791886943
2632,-0.00019171796739448938
2633,0.00022363664522654273
2634,0.0007593859145896163
2635,0.0022344891917299666
2636,0.0011444699231259437
2637,0.0009462488346958428
2638,-0.003946659670480463
2639,-0.0032976188111736348
2640,-0.0005013508606009669
2641,-4.927632880552967e-06
2642,1.825999069743841e-05
2643,1.2900453806338773e-05
2644,-0.000637876432317281
2645,-3.2186946937223824e-05
2646,-2.483558204631193e-05
2647,-0.0007416451258970612
2648,-3.295938841688939e-05
2649,-7.07851225684234e-05
2650,-0.00014297524409060384
2651,0.00014357399704930133
2652,-6.771589790599942e-05
2653,0.0002192204236189117
2654,-3.3672026825152416e-06
2655,0.0002910893629735821
2656,0.0006657023070264419
2657,-4.990847444401013e-05
2658,-0.0005752338773494267
2659,-0.0003338519439902779
2660,8.925507976099917e-05
2661,-4.330391377697894e-05
2662,-0.00047521172963671407
2663,0.00013913021531413924
2664,-0.0011550204595384157
2665,-1.4823151455850388e-05
2666,-0.000659579151624185
2667,0.0001570124792940679
2668,-0.0017663808534299445
2669,-0.0023024881990422233
2670,0.0016346368127362792
2671,-0.005955562678384632
2672,-0.006013345931033916
2673,-0.0012356421320403918
2674,0.0044769339674215255
2675,-0.008149548922006472
2676,-0.0014251854320081702
2677,0.0007480095171394705
2678,-0.0020842842060662726
2679,-0.010225210522407392
2680,1.6028219646893355e-05
2681,-0.0005473984713032824
2682,3.659883140769647e-05
2683,-0.003431447174113863
2684,-0.0006440787330696102
2685,0.00011848773807260482
2686,0.0011150753089627834
2687,-0.00013094742168481095
2688,-0.003944989458605901
2689,0.0011825779708256948
2690,0.0037143177035699805
2691,0.002427307051356239
2692,-0.0003445396285756306
2693,0.002821872002232498
2694,-0.0012051646497997085
2695,-0.009623742149947155
2696,0.0004995556056435909
2697,0.0006019599126336907
2698,-4.1850512390274884e-05
2699,0.0027685718670040728
2700,-0.00023789307443545488
2701,-0.0004597606079773453
2702,-0.00018172433422968505
2703,0.0001345048092755438
2704,0.0009432395098466603
2705,-0.0013991892499943383
2706,-0.0008318054879130053
2707,-0.0016929605624212993
2708,6.9471646445281846e-06
2709,0.00012579140328965153
2710,-0.0004105266151606098
2711,-0.0002303050459687438
2712,-0.00011571214214835847
2713,8.235159810994352e-05
2714,-3.618743113915457e-07
2715,-4.8819826045090614e-05
2716,-1.1137985140090057e-05
2717,9.16413372721104e-06
2718,0.00010110950640097681
2719,-0.0002348837902536892
2720,-2.2668466790335074e-05
2721,0.00022921849772235422
2722,-7.192538826945564e-05
2723,0.00023109027373531148
2724,-0.000253258792054279
2725,-4.149434754556485e-05
2726,-8.240178055749838e-05
2727,-0.0013580793663693477
2728,-0.0007029289018057183
2729,-0.00043788983069130763
2730,-0.0007976749732074882
2731,-0.0003788566603025468
2732,-0.0007975787441776158
2733,-0.0021752956364193892
2734,-0.000641176468531632
2735,-0.011464637759626002
2736,-0.001537958940717665
2737,0.00037892626261025415
2738,0.006058537338729021
2739,0.011434495149154778
2740,-0.04051856005414052
2741,0.012662361698848516
2742,0.019270227799145806
2743,-0.020678905733684198
2744,-0.015657696346144983
2745,0.002484670153430595
2746,-0.0022509904696197416
2747,-0.05036361115829218
2748,-0.0038140920717872856
2749,-0.012708544150364084
2750,0.011053665580940942
2751,-0.013358189807979657
2752,0.0007480139989130202
2753,0.006255264118076652
2754,-0.006878299447489333
2755,-0.001437355550822568
2756,-0.006134905435751086
2757,1.9516255255869607e-05
2758,0.011790507306736312
2759,0.020311891885196866
2760,-0.002204667938494096
2761,3.438516636477988e-05
2762,6.185770775986845e-05
2763,-0.00042465612199966366
2764,1.176568529579381e-05
2765,0.00019254024482476796
2766,-5.8093777216937084e-05
2767,0.000246499224796192
2768,-0.00017286412062607627
2769,1.5221842225474525e-05
2770,-9.083646120767594e-05
2771,0.0005143647609003676
2772,1.7265238237076644e-05
2773,4.692434973791138e-05
2774,0.00012185886469550561
2775,-1.277995907882786e-05
2776,-0.00040929084919263774
2777,-3.4079316471303214e-05
2778,0.0002354815798423443
2779,0.0007232005849484944
2780,-0.0006982472975335751
2781,1.0562163576401859e-05
2782,-0.0005730275023226788
2783,1.4715348400189773e-05
2784,6.92901963781552e-06
2785,4.382111538827586e-05
2786,1.720839334863213e-05
2787,-4.367487655254903e-06
2788,-0.000491069921926266
2789,-0.0004401851551247589
2790,0.001599464272615584
2791,0.003954670580550952
2792,0.000785725112315249
2793,6.370050875025338e-05
2794,-0.0003676938073662664
2795,0.00031001675413127894
2796,0.00015226244286281731
2797,-8.069190665190747e-05
2798,0.0004112779740341163
2799,0.003133540092958785
2800,-0.0013000569623381182
2801,-0.00029892450446275824
2802,0.00022110607058474787
2803,0.0015056356045462505
2804,0.0028267647045164203
2805,0.0003976368065686757
2806,-0.0040364228791358175
2807,-0.0011051533197338947
2808,-0.0003791212805746606
2809,-0.003288771730844106
2810,0.0009373800484564035
2811,-0.009368571954807161
2812,-0.001717038448054921
2813,6.46518015204062e-05
2814,0.00048548062577521625
2815,-0.002456329697096477
2816,-0.0007173298944369193
2817,-0.0029175788132875915
2818,0.0008311514328053461
2819,-0.006741389082172863
2820,-0.0003330011299727426
2821,-0.00023559311199263682
2822,0.00045272921882433075
2823,-0.0006207978263264188
2824,0.0001728307278872194
2825,-0.00045028824041671824
2826,0.0002869998840370719
2827,0.0007900364478642345
2828,-0.0005855646295480958
2829,0.00019429003871992016
2830,0.00026277733158754123
2831,0.0004082974362521806
2832,-0.000257664999735475
2833,2.8874199265849584e-05
2834,0.00016997053218931464
2835,0.00037548364088093873
2836,0.0003666522499305548
2837,0.0019033761711491394
2838,-0.001003995982052215
2839,0.0044057237875366195
2840,-0.0002477852922075022
2841,2.6983038118109037e-05
2842,-4.1237320519541e-06
2843,0.0010972689838705427
2844,-0.0002741299582781375
2845,-0.0006195612576413045
2846,-0.00016619742820771804
2847,0.0011216531111749922
2848,-0.00019787631042309225
2849,-4.520349259507252e-05
2850,0.0001097485686721624
2851,-0.00026740920215403264
2852,0.00021981052468044002
2853,-0.0014482265102547178
2854,-0.00012732376328023984
2855,-0.0037575301263664197
2856,0.0008946563650418115
2857,-0.0014083591101753646
2858,-0.002358193107453201
2859,-0.0008545427893512528
2860,0.005377577587984765
2861,0.0004107385007379905
2862,-4.293863525301658e-05
2863,0.013993302006366516
2864,0.0019753574982354955
2865,0.0031609492837243046
2866,-0.0013038182375543347
2867,0.011261656076288828
2868,-0.007761049077005469
2869,0.0024204595858888576
2870,-0.0004400611584656097
2871,-0.019289974651391553
2872,-0.0016278909576291365
2873,0.001930738228097189
2874,-5.7792893813589655e-05
2875,0.0012857255401525199
2876,-0.0025701310649177624
2877,0.004581452017093098
2878,0.0005847718547515159
2879,0.005410272668376138
2880,0.001049014124173784
2881,0.0032911815808748966
2882,0.0036160902830493983
2883,0.02362716603889739
2884,-0.0007525703084904856
