Org. Code,Organization Name,School Code,School Name,Grade Level,American Indian or Alaskan Native Female,American Indian or Alaskan Native Male,Asian Female,Asian male,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,Native Hawaiian or Other Pacific Islander Female,Native Hawaiian or Other Pacific Islander Male,Two or More Races Female,Two or More Races Male,PK-12 Total
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,004 (PK),0,1,2,1,9,2,4,4,3,3,0,0,0,1,30
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,007 (Full Day K),0,0,4,4,6,9,16,19,10,15,0,1,5,1,90
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,010 (1st),0,0,6,1,8,11,13,10,10,9,0,0,1,3,72
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,020 (2nd),0,0,3,3,12,13,26,12,18,7,0,0,4,4,102
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,030 (3rd),0,0,3,5,13,9,17,26,11,5,0,0,2,7,98
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,040 (4th),0,1,8,1,12,13,29,17,12,10,0,0,7,1,111
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,050 (5th),0,0,3,0,13,16,26,24,10,13,0,0,3,3,111
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,ALL GRADES TOTAL,0,2,29,15,73,73,131,112,74,62,0,1,22,20,614
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,004 (PK),0,0,0,0,2,3,7,13,2,2,0,0,1,0,30
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,007 (Full Day K),0,0,1,0,5,7,21,26,0,4,2,2,3,3,74
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,010 (1st),0,0,0,0,9,4,20,32,6,4,1,0,2,4,82
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,020 (2nd),0,0,0,1,10,7,26,27,3,1,4,4,2,1,86
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,030 (3rd),0,0,1,0,6,5,23,26,4,4,1,4,2,3,79
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,040 (4th),0,0,0,0,3,13,23,30,3,2,2,2,1,3,82
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,050 (5th),3,0,0,1,4,6,28,29,2,2,3,1,1,1,81
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,ALL GRADES TOTAL,3,0,2,2,39,45,148,183,20,19,13,13,12,15,514
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,060 (6th),1,3,7,5,28,23,81,96,7,7,2,1,4,6,271
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,070 (7th),0,0,7,2,16,23,68,89,8,6,1,5,3,4,232
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,080 (8th),1,0,2,4,22,26,74,75,6,10,2,4,5,1,232
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,ALL GRADES TOTAL,2,3,16,11,66,72,223,260,21,23,5,10,12,11,735
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,090 (9th),0,0,0,1,8,2,21,23,7,12,0,1,1,1,77
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,100 (10th),0,0,0,1,6,0,26,29,5,6,0,0,1,3,77
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,110 (11th),0,1,2,1,4,3,25,25,4,9,0,0,3,0,77
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,120 (12th),0,1,2,0,4,13,21,16,13,12,0,0,5,1,88
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,ALL GRADES TOTAL,0,2,4,3,22,18,93,93,29,39,0,1,10,5,319
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,007 (Full Day K),0,0,1,1,9,10,22,20,4,6,0,0,2,4,79
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,010 (1st),1,0,1,1,9,10,27,29,7,9,1,0,2,1,98
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,020 (2nd),0,0,4,0,10,12,25,26,6,9,2,0,1,5,100
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,030 (3rd),0,1,4,1,8,14,21,30,7,8,0,0,3,1,98
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,040 (4th),0,1,3,2,9,16,16,18,7,8,0,0,1,1,82
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,050 (5th),1,0,0,1,7,11,22,30,3,8,1,0,0,2,86
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,ALL GRADES TOTAL,2,2,13,6,52,73,133,153,34,48,4,0,9,14,543
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,007 (Full Day K),0,0,1,1,10,12,15,14,4,3,0,0,2,1,63
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,010 (1st),0,0,1,1,9,6,17,16,6,6,0,0,1,0,63
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,020 (2nd),0,0,0,1,5,5,16,19,5,7,0,0,1,1,60
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,030 (3rd),0,0,0,0,6,4,21,8,7,3,0,0,0,1,50
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,040 (4th),0,0,0,0,6,4,15,20,4,5,0,0,1,1,56
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,050 (5th),0,0,0,0,8,6,15,12,2,6,0,0,1,3,53
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,060 (6th),0,0,1,0,4,1,20,12,3,4,0,0,1,1,47
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,070 (7th),0,0,0,0,6,6,11,15,3,7,0,0,0,1,49
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,080 (8th),0,0,0,0,6,1,19,19,2,2,0,0,1,2,52
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL - WEST,ALL GRADES TOTAL,0,0,3,3,60,45,149,135,36,43,0,0,8,11,493
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,004 (PK),0,0,0,2,2,4,7,5,2,5,0,0,1,1,29
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,007 (Full Day K),0,1,4,1,10,6,16,17,12,7,0,0,4,5,83
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,010 (1st),0,0,3,3,10,6,15,11,14,8,0,1,7,10,88
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,020 (2nd),0,0,3,3,13,8,15,24,5,10,0,1,2,4,88
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,030 (3rd),1,0,1,2,8,7,30,12,5,10,0,1,2,4,83
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,040 (4th),2,0,1,3,5,4,16,19,9,9,2,0,2,6,78
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,050 (5th),0,0,1,3,16,10,19,22,10,9,1,1,5,4,101
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,ALL GRADES TOTAL,3,1,13,17,64,45,118,110,57,58,3,4,23,34,550
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,004 (PK),1,0,0,2,1,3,11,11,0,1,0,0,0,0,30
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,007 (Full Day K),0,0,2,2,3,3,19,19,4,3,0,0,0,0,55
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,010 (1st),0,0,0,3,5,1,23,20,7,2,0,0,1,0,62
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,020 (2nd),0,0,3,1,3,3,31,26,4,2,0,0,1,4,78
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,030 (3rd),0,0,2,0,2,6,23,26,4,4,0,0,0,0,67
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,040 (4th),1,1,0,0,8,8,28,20,1,7,0,0,0,4,78
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,050 (5th),0,0,2,1,1,7,34,33,2,3,0,0,0,1,84
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,ALL GRADES TOTAL,2,1,9,9,23,31,169,155,22,22,0,0,2,9,454
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,004 (PK),0,0,1,0,3,4,12,15,17,22,0,0,6,4,84
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,007 (Full Day K),0,0,3,2,6,6,19,19,15,18,0,0,3,3,94
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,010 (1st),0,1,0,2,7,4,15,23,13,15,0,0,4,3,87
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,020 (2nd),0,0,4,0,7,9,21,29,17,16,0,0,7,7,117
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,030 (3rd),0,1,0,4,5,6,27,20,22,15,0,0,7,4,111
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,040 (4th),0,0,2,3,4,6,34,22,8,18,0,0,7,5,109
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,050 (5th),4,1,0,3,4,5,21,22,16,20,0,0,4,8,108
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,060 (6th),0,1,0,3,4,6,25,22,19,11,0,0,3,4,98
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,070 (7th),2,1,1,1,9,10,16,28,10,9,0,0,2,2,91
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,080 (8th),0,0,0,1,5,1,27,32,17,16,0,0,6,5,110
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,ALL GRADES TOTAL,6,5,11,19,54,57,217,232,154,160,0,0,49,45,1009
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,090 (9th),3,1,6,6,28,26,88,97,55,40,1,1,7,14,373
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,100 (10th),1,1,8,12,28,32,80,71,45,43,2,1,14,6,344
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,110 (11th),3,0,7,4,29,30,63,65,39,50,1,1,15,6,313
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,120 (12th),0,3,6,8,22,26,60,84,29,42,1,1,6,9,297
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,ALL GRADES TOTAL,7,5,27,30,107,114,291,317,168,175,5,4,42,35,1327
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,004 (PK),0,0,0,0,3,4,11,13,1,0,0,0,0,0,32
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,1,12,8,28,21,5,7,0,0,1,1,84
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,010 (1st),1,0,1,2,5,11,27,34,10,6,0,0,1,2,100
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,020 (2nd),0,0,0,1,7,3,22,37,3,6,0,0,2,1,82
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,030 (3rd),0,0,2,1,3,9,28,30,2,3,0,0,0,2,80
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,040 (4th),0,1,0,1,4,14,26,40,3,6,0,0,1,2,98
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,050 (5th),2,0,0,2,4,11,20,25,3,5,0,0,2,2,76
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,ALL GRADES TOTAL,3,1,3,8,38,60,162,200,27,33,0,0,7,10,552
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,007 (Full Day K),0,0,2,4,15,15,11,10,12,12,0,0,1,1,83
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,010 (1st),0,0,1,3,18,16,7,13,10,11,0,0,1,1,81
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,020 (2nd),0,0,1,0,12,4,14,10,12,6,0,0,2,0,61
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,030 (3rd),0,0,0,1,8,7,13,6,7,11,0,0,2,3,58
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,040 (4th),0,0,1,2,9,12,10,8,6,10,0,0,1,1,60
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,050 (5th),0,0,0,0,14,9,13,8,6,7,0,1,1,2,61
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,060 (6th),0,0,0,1,12,4,10,9,13,7,0,0,2,2,60
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,070 (7th),1,0,1,0,14,9,21,8,10,3,1,0,2,0,70
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,080 (8th),0,0,0,0,16,10,11,8,11,10,0,0,1,2,69
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,090 (9th),0,0,0,1,4,6,13,6,2,8,0,0,0,1,41
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,100 (10th),0,0,0,0,3,5,14,10,3,3,0,0,0,1,39
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,110 (11th),0,0,0,0,3,2,9,5,6,4,0,1,0,1,31
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,120 (12th),0,0,0,0,2,2,1,0,2,0,0,0,0,0,7
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,ALL GRADES TOTAL,1,0,6,12,130,101,147,101,100,92,1,2,13,15,721
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,060 (6th),1,0,21,19,16,14,98,93,4,12,0,0,2,4,284
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,070 (7th),1,2,18,18,21,16,85,120,5,9,0,0,1,0,296
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,080 (8th),1,0,20,16,14,19,110,98,9,5,0,0,1,2,295
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,090 (9th),0,0,12,8,4,6,32,35,2,3,0,0,1,1,104
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,100 (10th),1,0,6,4,4,2,41,34,6,2,0,0,0,0,100
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,110 (11th),0,0,9,6,4,3,30,34,1,0,0,0,0,1,88
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,120 (12th),0,0,3,4,4,0,39,35,4,1,0,0,0,0,90
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,ALL GRADES TOTAL,4,2,89,75,67,60,435,449,31,32,0,0,5,8,1257
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,004 (PK),0,0,0,2,3,3,11,7,1,3,0,0,0,1,31
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,007 (Full Day K),1,0,0,1,22,11,16,23,7,11,0,1,3,1,97
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,010 (1st),0,0,2,1,11,14,21,23,2,7,0,0,2,2,85
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,020 (2nd),0,0,2,1,8,11,23,24,4,2,0,0,0,3,78
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,030 (3rd),0,0,2,3,6,14,27,16,2,4,0,0,3,2,79
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,040 (4th),1,0,1,0,4,14,23,28,1,0,0,0,3,4,79
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,050 (5th),1,0,0,5,2,6,21,24,5,3,0,0,2,2,71
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,ALL GRADES TOTAL,3,0,7,13,56,73,142,145,22,30,0,1,13,15,520
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,004 (PK),0,1,0,1,5,1,6,8,3,2,0,1,0,4,32
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,007 (Full Day K),0,0,2,1,8,3,12,15,9,18,0,0,3,6,77
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,010 (1st),0,0,0,0,6,4,14,18,4,14,0,0,7,4,71
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,020 (2nd),0,0,2,1,5,6,19,17,10,7,0,0,2,5,74
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,030 (3rd),1,0,1,1,6,6,19,20,6,11,0,0,2,6,79
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,040 (4th),0,0,0,1,5,6,12,18,6,12,0,0,3,3,66
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,050 (5th),1,0,1,3,5,7,18,11,6,6,0,0,1,3,62
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,ALL GRADES TOTAL,2,1,6,8,40,33,100,107,44,70,0,1,18,31,461
0180,ADAMS-ARAPAHOE 28J TOTAL,,,,129,132,979,1107,3701,3868,10829,11658,3467,3735,137,152,955,948,41797
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,004 (PK),0,0,0,1,0,0,2,1,22,12,0,0,1,0,39
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,3,1,10,18,0,0,0,1,33
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,1,3,17,19,0,0,1,0,41
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,5,4,12,17,0,0,0,2,40
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,030 (3rd),1,1,0,0,0,0,2,4,18,15,0,0,0,0,41
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,040 (4th),0,0,0,0,0,0,1,1,20,20,0,0,2,1,45
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,2,3,16,13,0,0,0,0,34
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,060 (6th),0,1,0,0,0,0,3,4,17,20,0,0,1,1,47
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,ALL GRADES TOTAL,1,2,0,1,0,0,19,21,132,134,0,0,5,5,320
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,070 (7th),0,0,0,0,0,0,3,1,12,14,0,0,1,0,31
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,080 (8th),0,0,0,0,1,0,4,3,14,17,0,0,0,0,39
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,090 (9th),0,0,1,0,0,0,3,3,17,14,0,0,0,1,39
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,100 (10th),0,0,0,0,0,0,3,1,16,15,1,0,2,0,38
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,110 (11th),0,0,0,0,0,0,0,1,13,14,0,0,0,2,30
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,120 (12th),0,0,0,0,0,0,1,2,10,18,0,0,1,2,34
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,ALL GRADES TOTAL,0,0,1,0,1,0,14,11,82,92,1,0,4,5,211
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),090 (9th),1,1,0,0,0,1,11,6,47,40,0,0,0,0,107
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),100 (10th),0,0,1,1,3,0,8,4,56,51,0,0,0,0,124
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),110 (11th),0,1,1,2,1,4,7,5,54,49,1,0,0,0,125
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),120 (12th),0,0,0,0,2,1,11,5,81,66,1,0,0,0,167
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),ALL GRADES TOTAL,1,2,2,3,6,6,37,20,238,206,2,0,0,0,523
0190,BYERS 32J,2356,ELEVATE ACADEMY,007 (Full Day K),6,3,0,0,1,7,32,21,3,7,0,0,0,0,80
0190,BYERS 32J,2356,ELEVATE ACADEMY,010 (1st),7,3,0,0,5,3,29,38,2,3,0,0,0,0,90
0190,BYERS 32J,2356,ELEVATE ACADEMY,020 (2nd),3,4,0,0,5,7,35,37,5,2,0,0,0,0,98
0190,BYERS 32J,2356,ELEVATE ACADEMY,030 (3rd),1,3,0,0,1,7,31,37,3,0,0,0,0,1,84
0190,BYERS 32J,2356,ELEVATE ACADEMY,040 (4th),3,1,0,0,4,2,46,30,2,3,0,0,0,0,91
0190,BYERS 32J,2356,ELEVATE ACADEMY,050 (5th),2,1,0,1,6,8,24,44,3,9,0,0,0,0,98
0190,BYERS 32J,2356,ELEVATE ACADEMY,060 (6th),2,3,0,0,4,0,40,55,5,6,0,0,0,0,115
0190,BYERS 32J,2356,ELEVATE ACADEMY,070 (7th),1,2,0,0,1,6,40,40,13,21,1,0,0,0,125
0190,BYERS 32J,2356,ELEVATE ACADEMY,080 (8th),2,0,0,1,5,6,33,30,11,18,0,0,0,0,106
0190,BYERS 32J,2356,ELEVATE ACADEMY,090 (9th),0,1,0,1,0,4,30,20,5,15,0,0,0,0,76
0190,BYERS 32J,2356,ELEVATE ACADEMY,100 (10th),0,3,0,1,1,1,12,13,7,13,0,1,0,0,52
0190,BYERS 32J,2356,ELEVATE ACADEMY,110 (11th),0,0,0,0,6,2,13,10,8,7,0,0,0,2,48
0190,BYERS 32J,2356,ELEVATE ACADEMY,120 (12th),1,1,0,0,1,1,3,6,4,12,1,0,0,0,30
0190,BYERS 32J,2356,ELEVATE ACADEMY,ALL GRADES TOTAL,28,25,0,4,40,54,368,381,71,116,2,1,0,3,1093
0190,BYERS 32J,3362,VALIANT ACADEMY,007 (Full Day K),0,0,0,0,0,0,0,0,5,5,0,0,0,0,10
0190,BYERS 32J,3362,VALIANT ACADEMY,010 (1st),0,0,0,0,2,1,0,0,3,5,0,0,0,0,11
0190,BYERS 32J,3362,VALIANT ACADEMY,020 (2nd),0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
0190,BYERS 32J,3362,VALIANT ACADEMY,030 (3rd),0,1,0,0,2,1,0,0,8,4,0,0,0,0,16
0190,BYERS 32J,3362,VALIANT ACADEMY,040 (4th),0,0,0,0,0,0,0,0,3,5,0,0,0,0,8
0190,BYERS 32J,3362,VALIANT ACADEMY,050 (5th),0,0,0,0,1,1,0,0,3,7,0,0,0,0,12
0190,BYERS 32J,3362,VALIANT ACADEMY,060 (6th),0,0,0,0,0,1,1,3,4,9,0,0,0,0,18
0190,BYERS 32J,3362,VALIANT ACADEMY,070 (7th),0,0,0,0,1,1,0,2,11,9,0,0,0,0,24
0190,BYERS 32J,3362,VALIANT ACADEMY,080 (8th),0,0,0,0,3,0,2,3,19,5,0,0,0,0,32
0190,BYERS 32J,3362,VALIANT ACADEMY,090 (9th),0,0,0,0,0,1,2,1,10,5,0,0,0,0,19
0190,BYERS 32J,3362,VALIANT ACADEMY,100 (10th),0,1,2,0,0,0,0,1,16,8,0,0,0,0,28
0190,BYERS 32J,3362,VALIANT ACADEMY,110 (11th),0,0,0,0,0,0,0,0,9,5,0,0,0,0,14
0190,BYERS 32J,3362,VALIANT ACADEMY,120 (12th),0,0,0,0,0,0,1,0,5,2,0,0,0,0,8
0190,BYERS 32J,3362,VALIANT ACADEMY,ALL GRADES TOTAL,0,2,2,0,9,6,6,10,97,71,0,0,0,0,203
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,007 (Full Day K),0,0,0,0,2,0,3,4,16,25,0,0,0,0,50
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,010 (1st),0,0,0,1,1,0,3,1,21,19,0,0,0,0,46
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,020 (2nd),1,1,1,0,2,2,1,2,22,22,0,0,0,0,54
