County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
OTERO,2535,MANZANOLA 3J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,22,0,0.0000,0,16,6
OTERO,2535,MANZANOLA 3J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,18,0,0.0000,0,11,7
OTERO,2535,MANZANOLA 3J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,18,0,0.0000,0,11,7
OTERO,2535,MANZANOLA 3J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,12,0,0.0000,0,8,4
OTERO,2535,MANZANOLA 3J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,12,0,0.0000,0,8,4
OTERO,2535,MANZANOLA 3J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OTERO,2535,MANZANOLA 3J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,80,0,0.0000,1,54,25
OTERO,2535,MANZANOLA 3J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,80,0,0.0000,1,54,25
OTERO,2540,FOWLER R-4J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL, 7,35,0,0.0000,0,9,26
OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL, 8,46,0,0.0000,0,9,35
OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,ALL,81,0,0.0000,0,18,61
OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL, 9,39,0,0.0000,0,9,29
OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,10,35,0,0.0000,0,6,28
OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,11,30,0,0.0000,0,4,25
OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,12,24,0,0.0000,0,4,20
OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,ALL,128,0,0.0000,0,23,102
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,35,0,0.0000,0,9,26
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,35,0,0.0000,0,9,26
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,46,0,0.0000,0,9,35
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,46,0,0.0000,0,9,35
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,39,0,0.0000,0,9,29
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,39,0,0.0000,0,9,29
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,35,0,0.0000,0,6,28
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,35,0,0.0000,0,6,28
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,30,0,0.0000,0,4,25
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,30,0,0.0000,0,4,25
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,24,0,0.0000,0,4,20
OTERO,2540,FOWLER R-4J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,24,0,0.0000,0,4,20
OTERO,2540,FOWLER R-4J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OTERO,2540,FOWLER R-4J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,209,0,0.0000,0,41,163
OTERO,2540,FOWLER R-4J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,209,0,0.0000,0,41,163
OTERO,2560,CHERAW 31,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL, 7,14,0,0.0000,0,9,4
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL, 8,23,0,0.0000,0,4,19
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL, 9,17,0,0.0000,0,3,13
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,10,23,0,0.0000,0,7,16
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,11,19,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,12,18,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,ALL,114,0,0.0000,0,31,80
OTERO,2560,CHERAW 31,1548,1548  SCHOOL CLOSED 2014-15, 7,12,0,0.0000,0,8,3
OTERO,2560,CHERAW 31,1548,1548  SCHOOL CLOSED 2014-15, 8,22,0,0.0000,0,4,18
OTERO,2560,CHERAW 31,1548,1548  SCHOOL CLOSED 2014-15,ALL,34,0,0.0000,0,12,21
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,14,0,0.0000,0,9,4
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,14,0,0.0000,0,9,4
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,23,0,0.0000,0,4,19
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,23,0,0.0000,0,4,19
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,17,0,0.0000,0,3,13
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,17,0,0.0000,0,3,13
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,23,0,0.0000,0,7,16
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,23,0,0.0000,0,7,16
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,19,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,19,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,18,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,18,0,0.0000,0,4,14
OTERO,2560,CHERAW 31,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OTERO,2560,CHERAW 31,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,114,0,0.0000,0,31,80
OTERO,2560,CHERAW 31,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,114,0,0.0000,0,31,80
OTERO,2570,SWINK 33,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL, 7,27,0,0.0000,0,8,17
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL, 8,32,0,0.0000,1,2,26
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL, 9,26,0,0.0000,0,5,18
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,10,30,0,0.0000,0,2,26
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,11,29,0,0.0000,0,0,27
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,12,24,0,0.0000,1,1,21
OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,ALL,168,0,0.0000,2,18,135
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,27,0,0.0000,0,8,17
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,27,0,0.0000,0,8,17
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,32,0,0.0000,1,2,26
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,32,0,0.0000,1,2,26
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,26,0,0.0000,0,5,18
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,26,0,0.0000,0,5,18
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,30,0,0.0000,0,2,26
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,30,0,0.0000,0,2,26
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,29,0,0.0000,0,0,27
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,29,0,0.0000,0,0,27
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,24,0,0.0000,1,1,21
OTERO,2570,SWINK 33,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,24,0,0.0000,1,1,21
OTERO,2570,SWINK 33,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OTERO,2570,SWINK 33,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,168,0,0.0000,2,18,135
OTERO,2570,SWINK 33,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,168,0,0.0000,2,18,135
OURAY,2580,OURAY R-1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL, 7,23,0,0.0000,0,2,18
OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL, 8,17,0,0.0000,0,2,14
OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,ALL,40,0,0.0000,0,4,32
OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL, 9,15,0,0.0000,0,0,15
OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,10,18,0,0.0000,0,3,13
OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,11,17,0,0.0000,0,1,16
OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,12,19,0,0.0000,0,2,17
OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,ALL,69,0,0.0000,0,6,61
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,23,0,0.0000,0,2,18
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,23,0,0.0000,0,2,18
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,17,0,0.0000,0,2,14
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,17,0,0.0000,0,2,14
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,15,0,0.0000,0,0,15
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,15,0,0.0000,0,0,15
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,18,0,0.0000,0,3,13
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,18,0,0.0000,0,3,13
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,17,0,0.0000,0,1,16
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,17,0,0.0000,0,1,16
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,19,0,0.0000,0,2,17
OURAY,2580,OURAY R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,19,0,0.0000,0,2,17
OURAY,2580,OURAY R-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OURAY,2580,OURAY R-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,109,0,0.0000,0,10,93
OURAY,2580,OURAY R-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,109,0,0.0000,0,10,93
OURAY,2590,RIDGWAY R-2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL, 7,44,1,0.0230,1,1,38
OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL, 8,38,0,0.0000,0,3,33
OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL,ALL,82,1,0.0120,1,4,71
OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL, 9,28,1,0.0360,0,4,20
OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,10,31,0,0.0000,0,0,28
OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,11,33,0,0.0000,0,3,27
OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,12,33,3,0.0910,0,1,27
OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,ALL,125,4,0.0320,0,8,102
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,44,1,0.0230,1,1,38
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,44,1,0.0230,1,1,38
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,38,0,0.0000,0,3,33
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,38,0,0.0000,0,3,33
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,28,1,0.0360,0,4,20
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,28,1,0.0360,0,4,20
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,31,0,0.0000,0,0,28
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,31,0,0.0000,0,0,28
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,33,0,0.0000,0,3,27
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,33,0,0.0000,0,3,27
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,33,3,0.0910,0,1,27
OURAY,2590,RIDGWAY R-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,33,3,0.0910,0,1,27
OURAY,2590,RIDGWAY R-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
OURAY,2590,RIDGWAY R-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,207,5,0.0240,1,12,173
OURAY,2590,RIDGWAY R-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,207,5,0.0240,1,12,173
PARK,2600,PLATTE CANYON 1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL, 9,104,0,0.0000,1,13,84
PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,10,95,1,0.0110,2,12,76
PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,11,85,0,0.0000,0,10,73
PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,12,75,3,0.0400,2,5,65
PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,ALL,359,4,0.0110,5,40,298
PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL, 7,77,0,0.0000,1,11,63
PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL, 8,107,0,0.0000,1,16,83
PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,ALL,184,0,0.0000,2,27,146
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,77,0,0.0000,1,11,63
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,77,0,0.0000,1,11,63
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,106,0,0.0000,1,16,82
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,106,0,0.0000,1,16,82
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,104,0,0.0000,1,13,84
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,104,0,0.0000,1,13,84
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,95,1,0.0110,2,12,76
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,95,1,0.0110,2,12,76
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,85,0,0.0000,0,10,73
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,85,0,0.0000,0,10,73
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,75,3,0.0400,2,5,65
PARK,2600,PLATTE CANYON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,75,3,0.0400,2,5,65
PARK,2600,PLATTE CANYON 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
PARK,2600,PLATTE CANYON 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,542,4,0.0070,7,67,443
PARK,2600,PLATTE CANYON 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,542,4,0.0070,7,67,443
PARK,2610,PARK COUNTY RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL, 7,6,0,0.0000,0,0,5
PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL, 8,5,0,0.0000,0,0,4
PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,ALL,11,0,0.0000,0,0,9
PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL, 7,9,0,0.0000,0,0,9
PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL, 8,8,1,0.1250,0,3,5
PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,ALL,17,1,0.0590,0,3,14
PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL, 7,48,0,0.0000,0,4,43
PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL, 8,40,2,0.0500,2,6,32
PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL,ALL,88,2,0.0230,2,10,75
PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL, 9,44,0,0.0000,0,7,34
PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,10,35,3,0.0860,1,5,28
PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,11,30,2,0.0670,0,4,26
PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,12,32,2,0.0630,0,0,30
PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,ALL,141,7,0.0500,1,16,118
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,63,0,0.0000,0,4,57
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,63,0,0.0000,0,4,57
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,51,3,0.0590,2,9,39
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,51,3,0.0590,2,9,39
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,44,0,0.0000,0,7,34
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,44,0,0.0000,0,7,34
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,35,3,0.0860,1,5,28
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,35,3,0.0860,1,5,28
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,30,2,0.0670,0,4,26
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,30,2,0.0670,0,4,26
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,32,2,0.0630,0,0,30
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,32,2,0.0630,0,0,30
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,255,10,0.0390,3,29,214
PARK,2610,PARK COUNTY RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,255,10,0.0390,3,29,214
PHILLIPS,2620,HOLYOKE RE-1J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL, 7,1,0,0.0000,0,0,1
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL, 8,4,0,0.0000,0,2,2
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL, 9,6,0,0.0000,0,3,3
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,10,7,0,0.0000,0,5,2
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,11,3,1,0.3330,0,0,3
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,12,7,3,0.4290,0,4,3
PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,ALL,28,4,0.1430,0,14,14
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL, 7,53,0,0.0000,0,22,30
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL, 8,43,0,0.0000,0,21,22
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL, 9,47,0,0.0000,0,18,28
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,10,51,0,0.0000,0,26,24
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,11,49,0,0.0000,0,22,27
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,12,45,0,0.0000,0,17,27
PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,ALL,288,0,0.0000,0,126,158
PHILLIPS,2620,HOLYOKE RE-1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 7,1,0,0.0000,0,0,1
PHILLIPS,2620,HOLYOKE RE-1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,52,0,0.0000,0,22,29
PHILLIPS,2620,HOLYOKE RE-1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,53,0,0.0000,0,22,30
PHILLIPS,2620,HOLYOKE RE-1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 8,4,0,0.0000,0,2,2
