County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
DENVER,0880,DENVER COUNTY 1,1489,COMPASSION ROAD ACADEMY,365,24,0.0660,86,186,67
DENVER,0880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL CHARTER,517,51,0.0990,97,332,59
DENVER,0880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE SCHOOL,250,34,0.1360,15,221,7
DENVER,0880,DENVER COUNTY 1,1939,COMPASS ACADEMY,140,0,0.0000,2,131,2
DENVER,0880,DENVER COUNTY 1,2115,DSST: STAPLETON MIDDLE SCHOOL,336,1,0.0030,91,124,74
DENVER,0880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,145,1,0.0070,40,40,52
DENVER,0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,40,0,0.0000,6,17,13
DENVER,0880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,605,6,0.0100,137,337,41
DENVER,0880,DENVER COUNTY 1,2167,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,180,1,0.0060,8,113,46
DENVER,0880,DENVER COUNTY 1,2175,DSST: COLE HIGH SCHOOL,453,15,0.0330,89,304,42
DENVER,0880,DENVER COUNTY 1,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,321,0,0.0000,79,177,21
DENVER,0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,711,7,0.0100,29,412,176
DENVER,0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,1036,1,0.0010,53,148,718
DENVER,0880,DENVER COUNTY 1,2185,DSST: STAPLETON HIGH SCHOOL,587,2,0.0030,141,216,163
DENVER,0880,DENVER COUNTY 1,2186,DSST: BYERS MIDDLE SCHOOL,337,0,0.0000,37,106,161
DENVER,0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,309,50,0.1620,118,165,15
DENVER,0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,1029,9,0.0090,136,806,45
DENVER,0880,DENVER COUNTY 1,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,335,0,0.0000,93,145,59
DENVER,0880,DENVER COUNTY 1,2223,DSST: COLE MIDDLE SCHOOL,379,4,0.0110,56,288,21
DENVER,0880,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,306,2,0.0070,60,54,165
DENVER,0880,DENVER COUNTY 1,2228,DSST: BYERS HIGH SCHOOL,166,0,0.0000,18,41,88
DENVER,0880,DENVER COUNTY 1,2241,DENVER SCHOOL OF INNOVATION AND SUSTAINABLE DESIGN,227,4,0.0180,29,77,91
DENVER,0880,DENVER COUNTY 1,2244,DSST COLLEGE VIEW HIGH SCHOOL,332,2,0.0060,3,290,16
DENVER,0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,2839,26,0.0090,570,701,1280
DENVER,0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,306,54,0.1760,13,260,23
DENVER,0880,DENVER COUNTY 1,2726,EMILY GRIFFITH HIGH SCHOOL,662,217,0.3280,166,369,93
DENVER,0880,DENVER COUNTY 1,2755,VENTURE PREP HIGH SCHOOL,251,7,0.0280,69,157,17
DENVER,0880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,657,46,0.0700,130,466,28
DENVER,0880,DENVER COUNTY 1,2789,2789 SCHOOL CLOSED 2016-17,48,0,0.0000,0,48,0
DENVER,0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,228,79,0.3460,12,187,21
DENVER,0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,1585,31,0.0200,424,549,418
DENVER,0880,DENVER COUNTY 1,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,188,1,0.0050,20,88,59
DENVER,0880,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,359,0,0.0000,21,263,53
DENVER,0880,DENVER COUNTY 1,3605,GRANT RANCH ECE-8 SCHOOL,215,0,0.0000,6,120,64
DENVER,0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,214,2,0.0090,19,86,95
DENVER,0880,DENVER COUNTY 1,3647,MARIE L. GREENWOOD ACADEMY,132,0,0.0000,15,105,1
DENVER,0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,763,5,0.0070,130,293,264
DENVER,0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY SOUTHEAST,140,0,0.0000,23,26,81
DENVER,0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,596,5,0.0080,117,194,224
DENVER,0880,DENVER COUNTY 1,4140,FARRELL B. HOWELL ECE-8 SCHOOL,218,0,0.0000,35,177,1
DENVER,0880,DENVER COUNTY 1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,340,0,0.0000,4,291,20
DENVER,0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,1464,50,0.0340,42,1093,182
DENVER,0880,DENVER COUNTY 1,4494,JUSTICE HIGH SCHOOL DENVER,176,40,0.2270,43,108,14
DENVER,0880,DENVER COUNTY 1,4507,KIPP MONTBELLO COLLEGE PREP,294,0,0.0000,67,203,12
DENVER,0880,DENVER COUNTY 1,4509,KIPP NORTHEAST DENVER LEADERSHIP ACADEMY,378,3,0.0080,79,255,21
DENVER,0880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,347,4,0.0120,6,314,7
DENVER,0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,500,11,0.0220,9,478,6
DENVER,0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,232,1,0.0040,4,217,6
DENVER,0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,638,2,0.0030,14,523,69
DENVER,0880,DENVER COUNTY 1,5044,LEGACY OPTIONS HIGH SCHOOL,101,13,0.1290,35,55,3
DENVER,0880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,272,4,0.0150,18,215,22
DENVER,0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,420,18,0.0430,157,213,27
DENVER,0880,DENVER COUNTY 1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,1246,35,0.0280,271,810,64
DENVER,0880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,432,4,0.0090,59,153,185
DENVER,0880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY,226,41,0.1810,79,110,22
DENVER,0880,DENVER COUNTY 1,5897,MCAULIFFE INTERNATIONAL SCHOOL,594,2,0.0030,68,99,353
DENVER,0880,DENVER COUNTY 1,6088,DORA MOORE ECE-8 SCHOOL,80,0,0.0000,20,30,18
DENVER,0880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,202,1,0.0050,55,57,69
DENVER,0880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,695,25,0.0360,183,428,46
DENVER,0880,DENVER COUNTY 1,6308,NORTH HIGH SCHOOL ENGAGEMENT CENTER,138,22,0.1590,16,102,11
DENVER,0880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,1299,19,0.0150,105,994,139
DENVER,0880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,831,19,0.0230,80,725,10
DENVER,0880,DENVER COUNTY 1,6368,NORTHFIELD HIGH SCHOOL,479,4,0.0080,126,186,129
DENVER,0880,DENVER COUNTY 1,6479,ODYSSEY SCHOOL OF DENVER,52,0,0.0000,8,12,24
DENVER,0880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,215,2,0.0090,81,87,20
DENVER,0880,DENVER COUNTY 1,6509,DENVER ONLINE HIGH SCHOOL,403,50,0.1240,40,147,182
DENVER,0880,DENVER COUNTY 1,6957,UNIVERSITY PREP - STEELE ST.,3,0,0.0000,0,3,0
DENVER,0880,DENVER COUNTY 1,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,228,1,0.0040,71,106,17
DENVER,0880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,230,1,0.0040,70,88,20
DENVER,0880,DENVER COUNTY 1,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),264,18,0.0680,71,151,29
DENVER,0880,DENVER COUNTY 1,7188,P.U.S.H. ACADEMY,174,40,0.2300,31,130,5
DENVER,0880,DENVER COUNTY 1,7246,RESPECT ACADEMY AT LINCOLN,202,46,0.2280,3,176,14
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,179,48,0.2680,17,141,9
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,474,1,0.0020,28,277,137
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,165,0,0.0000,5,14,127
DENVER,0880,DENVER COUNTY 1,7973,STRIVE PREP - RISE,161,0,0.0000,19,118,8
DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,471,3,0.0060,16,363,54
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,285,2,0.0070,4,270,6
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,1927,39,0.0200,412,691,544
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,179,6,0.0340,1,164,7
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,272,27,0.0990,8,238,17
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,461,10,0.0220,13,410,17
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,1331,13,0.0100,249,428,510
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,337,16,0.0470,86,221,18
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,254,1,0.0040,13,230,8
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,103,36,0.3500,11,68,17
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,273,2,0.0070,2,263,3
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,286,1,0.0030,15,254,9
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,65,1,0.0150,27,29,1
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,139,0,0.0000,35,20,73
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,556,9,0.0160,1,540,6
DENVER,0880,DENVER COUNTY 1,9693,WEST EARLY COLLEGE,789,28,0.0350,68,650,39
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,763,16,0.0210,42,672,32
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,290,0,0.0000,64,184,23
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,315,6,0.0190,54,223,12
DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,137,1,0.0070,26,104,2
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),4363,921,0.2110,786,2861,506
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),37352,840,0.0220,5176,21409,7701
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),41715,"1,761",0.0420,5962,24270,8207
DOLORES,0890,DOLORES COUNTY RE NO.2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,127,1,0.0080,0,9,109
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),127,1,0.0080,0,9,109
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),127,1,0.0080,0,9,109
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0000,SUMMER SCHOOL DROPOUTS,2,2,1.0000,0,0,2
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,163,0,0.0000,0,21,134
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,185,0,0.0000,0,19,151
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,218,21,0.0960,1,35,164
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,354,0,0.0000,3,31,267
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,1065,0,0.0000,11,107,868
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,1020,0,0.0000,20,140,793
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,2244,9,0.0040,35,318,1739
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,2417,7,0.0030,48,348,1810
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,98,0,0.0000,1,5,79
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,110,0,0.0000,0,8,91
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,133,0,0.0000,3,18,99
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,157,0,0.0000,0,10,123
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,1005,1,0.0010,19,162,707
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,1037,0,0.0000,13,157,793
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,2141,13,0.0060,25,339,1622
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,219,36,0.1640,3,35,169
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,545,18,0.0330,41,387,99
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,1956,5,0.0030,56,301,1382
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,802,93,0.1160,45,532,185
DOUGLAS,0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,2217,6,0.0030,26,265,1763
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5259,STEM SCHOOL,1143,0,0.0000,4,121,839
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,313,9,0.0290,3,33,250
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5997,DC MONTESSORI CHARTER SCHOOL,77,0,0.0000,0,9,61
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6019,ASPEN VIEW ACADEMY,187,0,0.0000,2,20,154
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,1288,0,0.0000,10,132,1021
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,2403,5,0.0020,17,265,1887
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,657,1,0.0020,10,79,483
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6719,PARKER PERFORMING ARTS,147,0,0.0000,3,27,107
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,750,0,0.0000,4,111,569
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,1091,0,0.0000,18,153,829
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,180,0,0.0000,0,18,135
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,1493,3,0.0020,12,194,1171
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,989,0,0.0000,8,100,806
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,2313,2,0.0010,17,196,1817
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,1071,0,0.0000,9,80,875
DOUGLAS,0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,2271,2,0.0010,19,268,1765
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),530,57,0.1080,4,75,411
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),32696,176,0.0050,469,4791,24471
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),33226,233,0.0070,473,4866,24882
EAGLE,0910,EAGLE COUNTY RE 50,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EAGLE,0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,286,2,0.0070,0,193,86
EAGLE,0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,254,58,0.2280,1,186,59
EAGLE,0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,988,12,0.0120,6,534,416
EAGLE,0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,267,1,0.0040,3,190,67
EAGLE,0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,78,0,0.0000,0,1,70
EAGLE,0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,945,16,0.0170,1,496,416
EAGLE,0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,259,3,0.0120,1,80,166
EAGLE,0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,201,0,0.0000,5,106,78
EAGLE,0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),166,2,0.0120,0,4,155
EAGLE,0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,81,9,0.1110,1,28,47
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),414,60,0.1450,1,185,213
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2983,43,0.0140,17,1545,1311
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3397,103,0.0300,18,1730,1524
ELBERT,0920,ELIZABETH C-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0920,ELIZABETH C-1,2572,LEGACY ACADEMY,135,0,0.0000,0,7,123
ELBERT,0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,328,0,0.0000,0,37,279
ELBERT,0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,806,7,0.0090,3,76,695
ELBERT,0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,70,7,0.1000,0,7,59
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),67,7,0.1040,0,7,56
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1254,7,0.0060,3,120,1083
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1321,14,0.0110,3,127,1139
ELBERT,0930,KIOWA C-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,53,0,0.0000,2,6,43
ELBERT,0930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,99,0,0.0000,0,14,84
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),152,0,0.0000,2,20,127
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),152,0,0.0000,2,20,127
ELBERT,0940,BIG SANDY 100J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0940,BIG SANDY 100J,7918,SIMLA JUNIOR HIGH SCHOOL,54,0,0.0000,0,7,43
ELBERT,0940,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,105,2,0.0190,0,8,90
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),159,2,0.0130,0,15,133
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),159,2,0.0130,0,15,133
ELBERT,0950,ELBERT 200,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,131,0,0.0000,0,7,115
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),131,0,0.0000,0,7,115
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),131,0,0.0000,0,7,115
ELBERT,0960,AGATE 300,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,1215,CALHAN MIDDLE SCHOOL,96,0,0.0000,12,7,75
EL PASO,0970,CALHAN RJ-1,1218,CALHAN HIGH SCHOOL,180,3,0.0170,12,17,149
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),276,3,0.0110,24,24,224
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),276,3,0.0110,24,24,224
EL PASO,0980,HARRISON 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0980,HARRISON 2,0369,ATLAS PREPARATORY MIDDLE SCHOOL,313,0,0.0000,35,226,33
EL PASO,0980,HARRISON 2,0469,ATLAS PREPARATORY HIGH SCHOOL,492,4,0.0080,76,324,73
EL PASO,0980,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,363,2,0.0060,59,203,74
EL PASO,0980,HARRISON 2,3522,FOX MEADOW MIDDLE SCHOOL,491,0,0.0000,80,189,149
EL PASO,0980,HARRISON 2,3806,HARRISON HIGH SCHOOL,1291,22,0.0170,244,615,309
EL PASO,0980,HARRISON 2,3870,HIGH SCHOOL PREPARATORY ACADEMY,97,6,0.0620,15,53,22
EL PASO,0980,HARRISON 2,4378,JAMES IRWIN CHARTER HIGH SCHOOL,493,0,0.0000,46,197,196
EL PASO,0980,HARRISON 2,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,323,0,0.0000,36,135,114
EL PASO,0980,HARRISON 2,5763,MOUNTAIN VISTA HOMESCHOOL ACADEMY,131,0,0.0000,1,29,94
EL PASO,0980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,201,2,0.0100,28,116,39
EL PASO,0980,HARRISON 2,6686,PANORAMA MIDDLE SCHOOL,411,4,0.0100,99,163,95
EL PASO,0980,HARRISON 2,7882,SIERRA HIGH SCHOOL,1081,16,0.0150,273,482,201
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),5589,56,0.0100,979,2676,1380
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),5589,56,0.0100,979,2676,1380
EL PASO,0990,WIDEFIELD 3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0990,WIDEFIELD 3,4394,JANITELL JUNIOR HIGH SCHOOL,613,1,0.0020,73,170,292
EL PASO,0990,WIDEFIELD 3,5841,MESA RIDGE HIGH SCHOOL,1565,40,0.0260,210,434,732
EL PASO,0990,WIDEFIELD 3,8178,SPROUL JUNIOR HIGH SCHOOL,429,3,0.0070,38,150,180
EL PASO,0990,WIDEFIELD 3,9294,WATSON JUNIOR HIGH SCHOOL,596,5,0.0080,43,163,299
EL PASO,0990,WIDEFIELD 3,9560,DISCOVERY HIGH SCHOOL,134,36,0.2690,13,37,68
EL PASO,0990,WIDEFIELD 3,9566,WIDEFIELD HIGH SCHOOL,1629,22,0.0140,168,462,780
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),131,36,0.2750,13,35,67
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),4745,71,0.0150,520,1357,2245
