year,mergecode,lowincome
19,1550-7834,19.3
19,1550-8460,37.8
19,1550-8852,32.3
19,1550-9251,11.0
19,1550-9330,28.9
19,1550-9370,38.6
19,1550-9374,37.9
19,1550-9380,13.4
19,1560-510,58.9
19,1560-808,20.6
19,1560-812,18.9
19,1560-865,56.7
19,1560-870,31.0
19,1560-890,53.2
19,1560-1323,42.5
19,1560-1385,32.0
19,1560-1920,54.2
19,1560-2089,19.5
19,1560-3320,54.9
19,1560-3945,28.1
19,1560-4332,24.5
19,1560-5018,70.2
19,1560-5121,10.8
19,1560-5170,66.9
19,1560-5235,29.0
19,1560-5312,51.1
19,1560-5316,35.3
19,1560-5335,36.6
19,1560-5992,82.3
19,1560-6163,39.9
19,1560-6194,23.4
19,1560-6220,18.5
19,1560-7113,27.7
19,1560-7640,70.3
19,1560-7650,47.5
19,1560-8824,38.3
19,1560-8918,68.4
19,1560-8925,22.5
19,1560-9055,65.9
19,1560-9228,39.9
19,1560-9260,81.4
19,1560-9674,63.5
19,1570-2790,31.4
19,1570-2792,32.1
19,1570-2794,19.8
19,1580-1386,71.6
19,1580-2481,54.2
19,1580-2944,71.4
19,1580-8906,53.3
19,1590-7160,58.7
19,1590-7164,38.8
19,1600-4048,39.6
19,1750-948,16.5
19,1750-978,50.7
19,1760-4694,56.0
19,1780-4162,50.5
19,1790-5132,55.7
19,1790-5136,40.7
19,1828-515,55.1
19,1828-1220,46.2
19,1828-1224,47.0
19,1828-1321,59.9
19,1828-8256,58.3
19,1828-8260,36.6
19,1850-2980,42.1
19,1860-5802,32.9
19,1860-5806,30.2
19,1870-6834,42.4
19,1870-6838,32.4
19,1980-2126,33.1
19,1990-7024,39.0
19,1990-7032,26.4
19,2000-262,30.7
19,2000-361,33.0
19,2000-362,34.4
19,2000-363,69.1
19,2000-900,64.6
19,2000-1046,21.9
19,2000-1450,51.9
19,2000-1520,68.1
19,2000-1619,81.1
19,2000-1686,88.5
19,2000-2224,80.7
19,2000-2297,50.5
19,2000-2392,52.5
19,2000-3244,40.6
19,2000-3262,72.0
19,2000-3570,44.0
19,2000-3584,63.9
19,2000-3604,30.0
19,2000-4439,39.1
19,2000-5210,66.6
19,2000-5244,40.9
19,2000-5842,57.1
19,2000-6070,25.5
19,2000-6166,74.6
19,2000-6264,87.6
19,2000-6554,63.9
19,2000-6562,66.0
19,2000-6666,50.1
19,2000-7110,39.0
19,2000-7236,77.8
19,2000-7281,24.1
19,2000-7467,83.7
19,2000-7832,50.0
19,2000-8462,46.4
19,2000-8846,51.4
19,2000-8876,50.0
19,2000-9406,37.9
19,2000-9434,29.2
19,2000-9673,20.4
19,2010-1966,43.2
19,2020-1936,44.6
19,2020-1938,33.7
19,2020-5962,26.7
19,2020-7338,33.0
19,2020-8398,37.0
19,2035-609,82.4
19,2035-1888,56.3
19,2035-2036,42.3
19,2035-4546,71.8
19,2035-5090,40.6
19,2035-5436,83.7
19,2035-5836,76.6
19,2035-6026,42.9
19,2035-8133,64.9
19,2055-2204,48.5
19,2055-2208,42.4
19,2070-5446,64.1
19,2070-5450,53.5
19,2070-5452,56.2
19,2180-1392,61.1
19,2180-1915,40.9
19,2180-4458,63.8
19,2180-6054,51.7
19,2180-6058,44.7
19,2180-6262,12.8
19,2180-6366,82.2
19,2180-6466,48.8
19,2180-6486,75.4
19,2180-6490,62.5
19,2180-6494,53.7
19,2180-7106,55.1
19,2180-9149,60.9
19,2190-6196,68.7
19,2190-6718,48.8
19,2395-1094,61.6
19,2395-1096,53.4
19,2395-1438,64.4
19,2395-8832,64.8
19,2405-1009,71.4
19,2405-1850,68.1
19,2405-3074,67.0
19,2405-3078,54.3
19,2405-3620,66.9
19,2405-5180,71.7
19,2405-6954,76.3
19,2405-7856,68.0
19,2505-9352,42.1
19,2515-9263,40.8
19,2515-9576,43.2
19,2515-9582,34.3
19,2520-4841,78.4
19,2520-4843,76.7
19,2520-5015,69.0
19,2530-5114,82.9
19,2530-7442,73.0
19,2530-9264,83.1
19,2535-5498,86.0
19,2535-5506,69.5
19,2540-56,62.9
19,2540-3130,50.8
19,2540-3134,41.9
19,2560-1546,44.8
19,2570-8452,42.0
19,2570-8456,48.2
19,2580-6596,50.0
19,2590-7342,20.3
19,2590-7344,29.5
19,2590-7346,17.0
19,2600-7042,28.1
19,2600-7046,27.6
19,2600-7048,30.4
19,2610-4908,36.9
19,2610-7891,44.0
19,2610-8114,47.9
19,2610-8118,39.7
19,2620-4076,56.8
19,2620-4080,39.0
19,2630-3846,39.2
19,2630-3850,30.3
19,2640-428,4.0
19,2640-430,8.2
19,2640-432,4.6
19,2650-3542,71.2
19,2650-3546,61.3
19,2660-200,33.3
19,2660-4956,65.2
19,2660-4960,55.5
19,2660-6794,76.5
19,2660-9268,81.5
19,2670-4058,74.2
19,2670-4069,81.6
19,2670-7794,68.5
19,2680-9604,43.8
19,2680-9608,45.4
19,2690-738,82.7
19,2690-756,88.5
19,2690-822,91.9
19,2690-860,91.8
19,2690-954,95.7
19,2690-1304,91.1
19,2690-1402,65.4
19,2690-1454,81.2
19,2690-1488,85.6
19,2690-1504,72.6
19,2690-1828,97.8
19,2690-2096,63.3
19,2690-2394,79.6
19,2690-2438,88.5
19,2690-2620,50.4
19,2690-3206,89.4
19,2690-3724,79.3
19,2690-3924,91.8
19,2690-3976,78.3
19,2690-4302,90.5
19,2690-4376,97.0
19,2690-5048,88.8
19,2690-5916,92.1
19,2690-6132,82.2
19,2690-6770,94.6
19,2690-6775,68.7
19,2690-7209,71.3
19,2690-7481,90.5
19,2690-8030,84.3
19,2690-8082,71.5
19,2690-8116,83.8
19,2690-8402,75.7
19,2690-9188,87.9
19,2700-25,29.7
19,2700-26,57.1
19,2700-472,73.8
19,2700-852,44.7
19,2700-856,50.0
19,2700-1377,25.1
19,2700-6354,35.5
19,2700-7086,45.1
19,2700-7153,45.2
19,2700-7208,43.9
19,2700-7210,62.0
19,2700-7212,49.0
19,2700-7214,29.1
19,2700-7530,45.5
19,2700-7532,46.5
19,2700-7534,33.0
19,2700-7879,13.1
19,2700-7886,39.5
19,2700-8110,56.3
19,2700-8420,19.6
19,2700-9130,47.9
19,2700-9134,55.7
19,2710-5750,35.6
19,2710-5754,37.1
19,2710-5762,30.4
19,2720-7268,32.8
19,2720-7276,27.2
19,2730-2148,62.9
19,2730-2150,37.8
19,2740-5579,75.0
19,2740-6036,75.1
19,2740-6044,80.8
19,2740-6046,67.0
19,2740-6520,18.6
19,2750-7660,40.2
19,2750-7664,35.5
19,2750-7668,51.0
19,2760-2522,39.3
19,2760-3860,46.1
19,2760-3862,30.8
19,2770-8208,16.8
19,2770-8210,14.7
19,2770-8212,10.0
19,2770-8358,25.1
19,2780-8048,47.8
19,2780-8050,34.2
19,2780-8120,42.9
19,2790-6146,71.2
19,2800-2018,85.5
19,2800-5958,80.2
19,2810-1412,89.8
19,2810-1416,89.6
19,2810-1420,88.0
19,2820-7900,65.4
19,2820-7904,55.6
19,2830-8786,22.8
19,2830-8790,18.9
19,2830-8794,22.5
19,2830-8811,23.7
19,2840-6422,26.9
19,2862-4369,13.6
19,2862-4488,63.8
19,2862-4492,54.4
19,2865-7050,64.1
19,2865-7322,50.0
19,3000-8370,51.8
19,3000-8374,13.1
19,3000-8375,40.5
19,3000-8376,67.7
19,3000-8377,35.3
19,3000-8378,27.7
19,3000-8385,29.6
19,3000-8993,35.9
19,3010-2024,57.8
19,3010-9080,71.3
19,3020-8379,41.5
19,3020-9692,35.0
19,3020-9694,33.5
19,3020-9696,28.7
19,3020-9698,23.9
19,3030-86,60.9
19,3030-90,46.7
19,3040-304,72.5
19,3040-308,52.3
19,3050-6582,62.5
19,3050-6586,47.2
19,3060-5238,63.0
19,3060-5254,47.4
19,3060-5258,24.3
19,3070-9700,59.2
19,3070-9704,80.4
19,3080-3398,60.8
19,3080-4852,52.5
19,3080-4854,50.8
19,3080-7056,51.2
19,3080-7058,41.1
19,3080-9032,43.4
19,3085-754,33.3
19,3085-2448,29.4
19,3085-2452,39.0
19,3085-2456,31.5
19,3085-3286,54.8
19,3090-1446,32.6
19,3090-3090,47.1
19,3090-4148,44.2
19,3090-4526,32.4
19,3090-5855,41.5
19,3090-9347,36.7
19,3100-55,14.0
19,3100-6750,24.5
19,3100-7755,18.2
19,3100-7958,21.3
19,3100-8459,16.0
19,3100-8886,24.8
19,3100-9393,10.6
19,3100-9665,8.0
19,3100-9670,20.5
19,3100-9672,14.6
19,3110-4785,34.1
19,3110-5078,36.2
19,3110-5896,48.2
19,3110-5902,37.0
19,3110-6963,20.7
19,3110-7490,31.3
19,3120-52,56.8
19,3120-53,57.8
19,3120-54,83.6
19,3120-988,73.2
19,3120-1384,88.1
19,3120-1500,43.0
19,3120-1875,17.2
19,3120-2222,77.7
19,3120-2657,56.4
19,3120-2850,29.9
19,3120-3162,88.0
19,3120-3173,41.9
19,3120-3610,66.8
19,3120-3614,61.7
19,3120-3880,79.5
19,3120-4356,80.3
19,3120-4425,71.4
19,3120-4438,71.5
19,3120-5412,88.5
19,3120-5620,88.8
19,3120-5660,40.6
19,3120-5752,72.2
19,3120-5985,48.6
19,3120-6364,64.8
19,3120-6774,94.9
19,3120-7700,82.7
19,3120-7814,78.8
19,3120-8467,83.2
19,3120-8965,50.0
19,3120-8975,68.6
19,3120-9611,32.7
19,3130-4670,36.8
19,3130-7052,50.5
19,3130-7054,44.0
19,3140-3066,80.2
19,3140-3070,69.1
19,3140-5050,79.6
19,3140-7219,22.2
19,3140-8930,73.2
19,3145-3958,42.4
19,3145-3961,49.3
19,3145-3962,39.8
19,3146-1008,42.5
19,3146-1012,36.2
19,3147-7154,26.6
19,3147-7156,27.0
19,3200-9791,67.6
19,3200-9795,69.0
19,3200-9799,53.9
19,3210-9725,61.4
19,3210-9729,54.7
19,3210-9733,52.1
19,3220-4227,50.0
19,3220-4231,62.9
19,3230-5123,26.9
19,9130-2840,5.3
19,9170-1448,42.7
19,9170-1501,34.9
19,9170-1550,29.7
19,9170-6971,35.8
19,9175-6134,37.9
19,8001-15,20.2
19,8001-75,19.8
19,8001-653,10.4
19,8001-655,50.6
19,8001-657,36.1
19,8001-1279,14.4
19,8001-1505,51.4
19,8001-1633,50.7
19,8001-1791,30.6
19,8001-1795,28.8
19,8001-1882,83.7
19,8001-2035,43.6
19,8001-2067,22.1
19,8001-2196,1.3
19,8001-2837,56.7
19,8001-3326,54.5
19,8001-3393,3.0
19,8001-3399,31.1
19,8001-3439,40.4
19,8001-4403,49.4
19,8001-5431,53.8
19,8001-5453,8.4
19,8001-5851,35.6
19,8001-5957,53.0
19,8001-6219,83.9
19,8001-6914,69.2
19,8001-7278,58.9
19,8001-7512,17.5
19,8001-8061,18.4
19,8001-8821,28.3
19,8001-8825,21.6
19,8001-9037,83.6
19,8001-9040,87.3
19,9000-1924,70.2
