County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
DELTA,0870,DELTA COUNTY 50(J),9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2499,37,0.0148,13,542,1813
DENVER,0880,DENVER COUNTY 1,0000,SUMMER SCHOOL DROPOUTS,23,23,1.0000,1,16,4
DENVER,0880,DENVER COUNTY 1,0010,ABRAHAM LINCOLN HIGH SCHOOL,1263,53,0.0420,39,1117,34
DENVER,0880,DENVER COUNTY 1,0040,RIDGE VIEW ACADEMY CHARTER SCHOOL,446,124,0.2780,79,199,141
DENVER,0880,DENVER COUNTY 1,0067,ACADEMY OF URBAN LEARNING,202,57,0.2822,15,162,16
DENVER,0880,DENVER COUNTY 1,1077,BEAR VALLEY INTERNATIONAL SCHOOL,363,5,0.0138,11,260,61
DENVER,0880,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,126,0,0.0000,0,124,1
DENVER,0880,DENVER COUNTY 1,1295,COLLEGIATE PREPARATORY ACADEMY,584,29,0.0497,153,342,19
DENVER,0880,DENVER COUNTY 1,1319,CAREER EDUCATION CENTER EARLY COLLEGE,508,1,0.0020,11,467,21
DENVER,0880,DENVER COUNTY 1,1345,ROCKY MOUNTAIN PREP BERKELEY,20,3,0.1500,0,18,1
DENVER,0880,DENVER COUNTY 1,1489,COMPASSION ROAD ACADEMY,255,50,0.1961,37,144,55
DENVER,0880,DENVER COUNTY 1,1529,DSST: CONSERVATORY GREEN HIGH SCHOOL,350,2,0.0057,72,188,48
DENVER,0880,DENVER COUNTY 1,1561,COLORADO HIGH SCHOOL CHARTER - GES,280,79,0.2821,47,192,17
DENVER,0880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL CHARTER,537,193,0.3594,117,349,38
DENVER,0880,DENVER COUNTY 1,1866,1866  SCHOOL CLOSED 2018-19,1,0,0.0000,0,1,0
DENVER,0880,DENVER COUNTY 1,1939,COMPASS ACADEMY,280,6,0.0214,16,250,5
DENVER,0880,DENVER COUNTY 1,2115,DSST: Stapleton Middle School,365,1,0.0027,131,149,53
DENVER,0880,DENVER COUNTY 1,2116,DSST: HENRY MIDDLE SCHOOL,250,5,0.0200,10,189,33
DENVER,0880,DENVER COUNTY 1,2125,Denver Green School,153,2,0.0131,33,47,56
DENVER,0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,141,0,0.0000,7,41,67
DENVER,0880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,617,4,0.0065,142,352,41
DENVER,0880,DENVER COUNTY 1,2167,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,232,2,0.0086,11,139,62
DENVER,0880,DENVER COUNTY 1,2175,DSST: COLE HIGH SCHOOL,475,15,0.0316,75,350,32
DENVER,0880,DENVER COUNTY 1,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,349,2,0.0057,77,202,22
DENVER,0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,672,4,0.0060,35,416,152
DENVER,0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,1038,9,0.0087,44,150,723
DENVER,0880,DENVER COUNTY 1,2185,DSST: Stapleton High School,624,3,0.0048,166,225,151
DENVER,0880,DENVER COUNTY 1,2186,DSST: BYERS MIDDLE SCHOOL,364,0,0.0000,51,96,182
DENVER,0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST-CENTURY LEARNING AT WYMAN,294,55,0.1871,102,147,29
DENVER,0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,1019,21,0.0206,133,813,24
DENVER,0880,DENVER COUNTY 1,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,362,2,0.0055,102,181,49
DENVER,0880,DENVER COUNTY 1,2223,DSST: COLE MIDDLE SCHOOL,322,5,0.0155,69,231,14
DENVER,0880,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,262,2,0.0076,89,72,77
DENVER,0880,DENVER COUNTY 1,2228,DSST: BYERS HIGH SCHOOL,451,1,0.0022,58,153,193
DENVER,0880,DENVER COUNTY 1,2241,DENVER SCHOOL OF INNOVATION AND SUSTAINABLE DESIGN,293,5,0.0171,57,82,119
DENVER,0880,DENVER COUNTY 1,2244,DSST: COLLEGE VIEW HIGH SCHOOL,603,4,0.0066,11,518,27
DENVER,0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,2905,18,0.0062,539,695,1376
DENVER,0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,361,67,0.1856,8,313,27
DENVER,0880,DENVER COUNTY 1,2726,EMILY GRIFFITH HIGH SCHOOL,811,275,0.3391,179,456,131
DENVER,0880,DENVER COUNTY 1,2755,2755  SCHOOL CLOSED 2018-19,5,1,0.2000,1,3,1
DENVER,0880,DENVER COUNTY 1,2757,High Tech Early College,566,22,0.0389,87,431,33
DENVER,0880,DENVER COUNTY 1,2994,5280 HIGH SCHOOL,149,11,0.0738,26,73,40
DENVER,0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,221,80,0.3620,19,175,13
DENVER,0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,1471,37,0.0252,336,472,494
DENVER,0880,DENVER COUNTY 1,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,198,7,0.0354,16,96,67
DENVER,0880,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,312,1,0.0032,23,224,42
DENVER,0880,DENVER COUNTY 1,3605,GRANT RANCH ECE-8 SCHOOL,131,2,0.0153,3,78,36
DENVER,0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,249,3,0.0120,16,80,129
DENVER,0880,DENVER COUNTY 1,3647,MARIE L. GREENWOOD ACADEMY,152,0,0.0000,14,127,4
DENVER,0880,DENVER COUNTY 1,3699,DELTA HIGH SCHOOL,140,20,0.1429,34,81,17
DENVER,0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,708,9,0.0127,154,299,176
DENVER,0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY SOUTHEAST,132,0,0.0000,31,32,55
DENVER,0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,621,15,0.0242,132,190,242
DENVER,0880,DENVER COUNTY 1,4140,FARRELL B. HOWELL ECE-8 SCHOOL,195,0,0.0000,43,143,4
DENVER,0880,DENVER COUNTY 1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,353,3,0.0085,4,311,13
DENVER,0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,1251,34,0.0272,39,944,150
DENVER,0880,DENVER COUNTY 1,4494,DENVER JUSTICE HIGH SCHOOL,150,29,0.1933,38,89,11
DENVER,0880,DENVER COUNTY 1,4507,KIPP NORTHEAST DENVER MIDDLE SCHOOL,300,1,0.0033,58,200,16
DENVER,0880,DENVER COUNTY 1,4509,KIPP NORTHEAST DENVER LEADERSHIP ACADEMY,653,5,0.0077,128,450,30
DENVER,0880,DENVER COUNTY 1,4513,KEPNER BEACON MIDDLE SCHOOL,315,0,0.0000,15,272,17
DENVER,0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,525,2,0.0038,10,498,8
DENVER,0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,248,1,0.0040,7,238,1
DENVER,0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,569,6,0.0105,10,451,61
DENVER,0880,DENVER COUNTY 1,5044,LEGACY OPTIONS HIGH SCHOOL,137,15,0.1095,49,76,6
DENVER,0880,DENVER COUNTY 1,5255,LAKE MIDDLE SCHOOL,275,10,0.0364,27,204,24
DENVER,0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,410,10,0.0244,149,222,17
DENVER,0880,DENVER COUNTY 1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,1370,44,0.0321,308,845,72
DENVER,0880,DENVER COUNTY 1,5685,MCGLONE ACADEMY,150,5,0.0333,27,112,2
DENVER,0880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,473,1,0.0021,42,129,251
DENVER,0880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY,193,22,0.1140,72,80,25
DENVER,0880,DENVER COUNTY 1,5897,MCAULIFFE INTERNATIONAL SCHOOL,946,0,0.0000,101,128,611
DENVER,0880,DENVER COUNTY 1,5973,MCAULIFFE MANUAL MIDDLE SCHOOL,243,2,0.0082,61,102,63
DENVER,0880,DENVER COUNTY 1,6088,DORA MOORE ECE-8 SCHOOL,64,1,0.0156,20,29,8
DENVER,0880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,244,0,0.0000,47,58,105
DENVER,0880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,562,18,0.0320,164,326,39
DENVER,0880,DENVER COUNTY 1,6308,NORTH HIGH SCHOOL ENGAGEMENT CENTER,142,37,0.2606,11,120,3
DENVER,0880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,1584,29,0.0183,126,1112,250
DENVER,0880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,758,13,0.0172,58,674,12
DENVER,0880,DENVER COUNTY 1,6368,NORTHFIELD HIGH SCHOOL,987,6,0.0061,186,350,359
DENVER,0880,DENVER COUNTY 1,6479,ODYSSEY SCHOOL OF DENVER,58,0,0.0000,11,15,26
DENVER,0880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,202,2,0.0099,75,82,19
DENVER,0880,DENVER COUNTY 1,6509,DENVER ONLINE HIGH SCHOOL,375,20,0.0533,33,123,183
DENVER,0880,DENVER COUNTY 1,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,231,0,0.0000,69,109,19
DENVER,0880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,240,2,0.0083,62,83,35
DENVER,0880,DENVER COUNTY 1,7163,PREP ACADEMY,213,16,0.0751,55,134,18
DENVER,0880,DENVER COUNTY 1,7188,MONTBELLO CAREER AND TECHNICAL HIGH SCHOOL,139,46,0.3309,22,100,4
DENVER,0880,DENVER COUNTY 1,7246,RESPECT ACADEMY ,161,44,0.2733,11,137,5
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,172,33,0.1919,18,132,10
DENVER,0880,DENVER COUNTY 1,7926,STRIVE PREP - KEPNER,199,4,0.0201,4,182,5
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,457,3,0.0066,17,268,146
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,167,0,0.0000,1,14,141
DENVER,0880,DENVER COUNTY 1,7973,STRIVE PREP - RISE,471,4,0.0085,75,329,30
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,267,5,0.0187,5,244,9
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,1885,25,0.0133,286,639,711
DENVER,0880,DENVER COUNTY 1,8132,EARLY COLLEGE OF DENVER,94,3,0.0319,0,92,1
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,245,18,0.0735,4,225,12
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,401,21,0.0524,18,363,13
DENVER,0880,DENVER COUNTY 1,8787,THE BOYS SCHOOL OF DENVER,96,0,0.0000,12,25,52
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,1448,23,0.0159,265,511,537
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,347,29,0.0836,77,240,13
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,218,2,0.0092,8,199,7
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,256,0,0.0000,4,235,5
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,251,3,0.0120,15,220,9
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER ECE-8 SCHOOL,59,3,0.0508,26,19,4
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS ECE-8 SCHOOL,139,0,0.0000,26,16,90
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,528,5,0.0095,2,514,3
DENVER,0880,DENVER COUNTY 1,9693,WEST EARLY COLLEGE,672,18,0.0268,57,554,34
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,776,25,0.0322,43,673,34
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,279,1,0.0036,48,184,27
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,209,6,0.0287,34,160,9
DENVER,0880,DENVER COUNTY 1,9753,9753  SCHOOL CLOSED 2018-19,7,3,0.4286,0,5,1
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),4939,1289,0.2610,895,3205,557
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),39100,704,0.0180,5193,21761,8870
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),44039,1993,0.0453,6088,24966,9427
DOLORES,0890,Dolores County RE No.2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,120,3,0.0250,0,7,105
DOLORES,0890,Dolores County RE No.2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),120,3,0.0250,0,7,105
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),120,3,0.0250,0,7,105
DOUGLAS,0900,Douglas County Re 1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,170,1,0.0059,0,16,142
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0079,ASCENT CLASSICAL ACADEMY,107,0,0.0000,0,10,87
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,214,0,0.0000,5,15,172
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,231,9,0.0390,3,43,172
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,429,0,0.0000,5,32,323
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,975,0,0.0000,7,132,746
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,909,0,0.0000,9,159,669
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,2377,26,0.0109,39,354,1804
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,2465,9,0.0037,47,374,1794
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,137,0,0.0000,1,16,86
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,106,0,0.0000,0,10,91
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,135,0,0.0000,3,18,97
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,163,0,0.0000,1,13,124
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,901,0,0.0000,32,140,618
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,963,0,0.0000,9,164,718
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,2072,19,0.0092,29,331,1555
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,235,17,0.0723,3,37,173
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3327,GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,12,0,0.0000,0,5,5
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,555,10,0.0180,19,467,58
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,1895,6,0.0032,39,308,1332
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,890,74,0.0831,45,622,191
DOUGLAS,0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,2411,8,0.0033,27,286,1898
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5225,LEMAN CLASSICAL ACADEMY,45,0,0.0000,1,5,32
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5259,STEM SCHOOL HIGHLANDS RANCH,1187,1,0.0008,10,133,805
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5405,EDCSD,56,1,0.0179,0,8,46
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5997,DC MONTESSORI CHARTER SCHOOL,75,0,0.0000,0,8,61
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6019,ASPEN VIEW ACADEMY,178,0,0.0000,2,28,131
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,1205,0,0.0000,4,157,924
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,2480,0,0.0000,18,271,1949
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,640,0,0.0000,5,85,453
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6719,PARKER PERFORMING ARTS,208,0,0.0000,3,35,153
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,671,0,0.0000,5,81,537
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,944,0,0.0000,23,166,674
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,171,0,0.0000,3,18,130
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,1505,1,0.0007,16,187,1182
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7244,RENAISSANCE SECONDARY SCHOOL,353,1,0.0028,2,40,283
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,947,1,0.0011,9,127,736
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,2436,0,0.0000,22,228,1876
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,1016,0,0.0000,8,98,816
DOUGLAS,0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,2190,9,0.0041,22,250,1689
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,85,0,0.0000,0,13,64
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),564,26,0.0461,6,88,430
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),33469,167,0.0050,461,5290,24447
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),34033,193,0.0057,467,5378,24877
EAGLE,0910,Eagle County RE 50,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EAGLE,0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,286,5,0.0175,0,203,79
EAGLE,0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,259,43,0.1660,2,173,72
EAGLE,0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,1059,5,0.0047,9,553,454
EAGLE,0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,210,0,0.0000,0,147,55
EAGLE,0910,EAGLE COUNTY RE 50,0861,BATTLE MOUNTAIN EARLY COLLEGE HIGH SCHOOL,28,0,0.0000,0,15,11
EAGLE,0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,79,0,0.0000,0,5,73
EAGLE,0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,1053,12,0.0114,1,533,474
EAGLE,0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,228,0,0.0000,0,66,158
EAGLE,0910,EAGLE COUNTY RE 50,2643,EAGLE VALLEY EARLY COLLEGE HIGH SCHOOL,34,0,0.0000,0,22,11
EAGLE,0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,216,2,0.0093,3,127,79
EAGLE,0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),170,0,0.0000,0,1,163
EAGLE,0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,63,3,0.0476,0,25,37
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),409,43,0.1051,2,170,220
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3150,27,0.0086,12,1633,1390
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3559,70,0.0197,14,1803,1610
ELBERT,0920,Elizabeth School District,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,2572,LEGACY ACADEMY,107,0,0.0000,1,2,94
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,2604,ELIZABETH MIDDLE SCHOOL,312,0,0.0000,1,43,258
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,2608,ELIZABETH HIGH SCHOOL,818,7,0.0086,4,84,706
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,3236,FRONTIER HIGH SCHOOL,65,6,0.0923,1,11,52
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),59,6,0.1017,1,10,47
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1209,7,0.0058,6,123,1036
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1268,13,0.0103,7,133,1083
ELBERT,0930,Kiowa C-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
ELBERT,0930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,56,0,0.0000,0,9,47
ELBERT,0930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,85,0,0.0000,1,18,64
ELBERT,0930,Kiowa C-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),141,0,0.0000,1,27,111
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),141,0,0.0000,1,27,111
ELBERT,0940,Big Sandy 100J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
ELBERT,0940,BIG SANDY 100J,7918,SIMLA JUNIOR HIGH SCHOOL,50,1,0.0200,0,6,41
ELBERT,0940,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,105,1,0.0095,0,11,86
ELBERT,0940,Big Sandy 100J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),155,2,0.0129,0,17,127
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),155,2,0.0129,0,17,127
ELBERT,0950,Elbert 200,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
ELBERT,0950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,150,0,0.0000,0,10,132
ELBERT,0950,Elbert 200,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),150,0,0.0000,0,10,132
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),150,0,0.0000,0,10,132
ELBERT,0960,Agate 300,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
ELBERT,0960,AGATE 300,0048,AGATE JUNIOR SENIOR HIGH SCHOOL,17,0,0.0000,0,2,15
ELBERT,0960,Agate 300,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),17,0,0.0000,0,2,15
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),17,0,0.0000,0,2,15
EL PASO,0970,Calhan RJ-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,0970,CALHAN RJ-1,1215,CALHAN MIDDLE SCHOOL,92,0,0.0000,3,13,74
EL PASO,0970,CALHAN RJ-1,1218,CALHAN HIGH SCHOOL,176,0,0.0000,11,19,141
EL PASO,0970,Calhan RJ-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),267,0,0.0000,14,32,214
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),267,0,0.0000,14,32,214
EL PASO,0980,Harrison 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
