COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,PK-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
09,CHEYENNE,0510,KIT CARSON R-1,4738,KIT CARSON ELEMENTARY SCHOOL,47,14,4,29,18,29.79%,8.51%,0.3830
09,CHEYENNE,0510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,61,17,8,36,25,27.87%,13.11%,0.4098
09,CHEYENNE,0520,CHEYENNE COUNTY RE-5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,105,38,18,49,56,36.19%,17.14%,0.5333
09,CHEYENNE,0520,CHEYENNE COUNTY RE-5,1612,CHEYENNE WELLS JUNIOR/HIGH SCHOOL,77,24,2,51,26,31.17%,2.60%,0.3377
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,1660,CLEAR CREEK MIDDLE SCHOOL,119,26,5,88,31,21.85%,4.20%,0.2605
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,3385,GEORGETOWN COMMUNITY SCHOOL,112,23,1,80,24,20.54%,0.89%,0.2143
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4212,CARLSON ELEMENTARY SCHOOL,228,86,14,120,100,37.72%,6.14%,0.4386
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4216,CLEAR CREEK HIGH SCHOOL,222,38,10,174,48,17.12%,4.50%,0.2162
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4700,KING-MURPHY ELEMENTARY SCHOOL,209,16,4,168,20,7.66%,1.91%,0.0957
11,CONEJOS,0550,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,214,104,33,77,137,48.60%,15.42%,0.6402
11,CONEJOS,0550,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,279,126,52,101,178,45.16%,18.64%,0.6380
11,CONEJOS,0550,NORTH CONEJOS RE-1J,4836,LA JARA ELEMENTARY SCHOOL,205,88,47,70,135,42.93%,22.93%,0.6585
11,CONEJOS,0550,NORTH CONEJOS RE-1J,5422,MANASSA ELEMENTARY SCHOOL,208,99,42,67,141,47.60%,20.19%,0.6779
11,CONEJOS,0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,58,46,1,11,47,79.31%,1.72%,0.8103
11,CONEJOS,0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,218,97,21,95,118,44.50%,9.63%,0.5413
11,CONEJOS,0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,173,69,27,77,96,39.88%,15.61%,0.5549
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,100,75,4,21,79,75.00%,4.00%,0.7900
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,48,37,2,9,39,77.08%,4.17%,0.8125
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,70,50,7,13,57,71.43%,10.00%,0.8143
12,COSTILLA,0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,221,186,10,25,196,84.16%,4.52%,0.8869
12,COSTILLA,0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,254,162,45,47,207,63.78%,17.72%,0.8150
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY ELEMENTARY SCHOOL,196,126,21,49,147,64.29%,10.71%,0.7500
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD MIDDLE SCHOOL,89,59,10,20,69,66.29%,11.24%,0.7753
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY HIGH SCHOOL,152,72,20,60,92,47.37%,13.16%,0.6053
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,179,73,14,79,87,40.78%,7.82%,0.4860
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,86,40,14,31,54,46.51%,16.28%,0.6279
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,132,33,17,78,50,25.00%,12.88%,0.3788
15,DELTA,0870,DELTA COUNTY 50(J),0489,BACKPACK EARLY LEARNING ACADEMY,201,113,21,61,134,56.22%,10.45%,0.6667
15,DELTA,0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,248,61,38,147,99,24.60%,15.32%,0.3992
15,DELTA,0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,219,87,26,104,113,39.73%,11.87%,0.5160
15,DELTA,0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,149,46,15,81,61,30.87%,10.07%,0.4094
15,DELTA,0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,25,4,2,19,6,16.00%,8.00%,0.2400
15,DELTA,0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,101,49,6,40,55,48.51%,5.94%,0.5446
15,DELTA,0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,494,237,55,202,292,47.98%,11.13%,0.5911
15,DELTA,0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,629,227,64,335,291,36.09%,10.17%,0.4626
15,DELTA,0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,503,107,38,358,145,21.27%,7.55%,0.2883
15,DELTA,0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,582,314,63,205,377,53.95%,10.82%,0.6478
15,DELTA,0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,419,192,48,175,240,45.82%,11.46%,0.5728
15,DELTA,0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,202,63,21,118,84,31.19%,10.40%,0.4158
15,DELTA,0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,367,175,47,145,222,47.68%,12.81%,0.6049
15,DELTA,0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,507,311,58,138,369,61.34%,11.44%,0.7278
15,DELTA,0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,203,100,18,80,118,49.26%,8.87%,0.5813
15,DELTA,0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,226,59,20,147,79,26.11%,8.85%,0.3496
16,DENVER,0880,DENVER COUNTY 1,0010,ABRAHAM LINCOLN HIGH SCHOOL,"1,477","1,255",136,72,"1,391",84.97%,9.21%,0.9418
16,DENVER,0880,DENVER COUNTY 1,0040,RIDGE VIEW ACADEMY CHARTER SCHOOL,215,211,0,0,211,98.14%,0.00%,0.9814
16,DENVER,0880,DENVER COUNTY 1,0067,ACADEMY OF URBAN LEARNING,125,95,2,14,97,76.00%,1.60%,0.7760
16,DENVER,0880,DENVER COUNTY 1,0099,ACADEMY 360,118,75,26,17,101,63.56%,22.03%,0.8559
16,DENVER,0880,DENVER COUNTY 1,0220,AMESSE ELEMENTARY SCHOOL,593,518,51,20,569,87.35%,8.60%,0.9595
16,DENVER,0880,DENVER COUNTY 1,0388,ASBURY ELEMENTARY SCHOOL,343,122,25,196,147,35.57%,7.29%,0.4286
16,DENVER,0880,DENVER COUNTY 1,0408,VALDEZ ELEMENTARY SCHOOL,355,166,24,117,190,46.76%,6.76%,0.5352
16,DENVER,0880,DENVER COUNTY 1,0418,ASHLEY ELEMENTARY SCHOOL,350,283,39,23,322,80.86%,11.14%,0.9200
16,DENVER,0880,DENVER COUNTY 1,0520,BARNUM ELEMENTARY SCHOOL,486,429,35,19,464,88.27%,7.20%,0.9547
16,DENVER,0880,DENVER COUNTY 1,0540,BARRETT ELEMENTARY SCHOOL,174,161,3,7,164,92.53%,1.72%,0.9425
16,DENVER,0880,DENVER COUNTY 1,0650,BEACH COURT ELEMENTARY SCHOOL,332,241,43,45,284,72.59%,12.95%,0.8554
16,DENVER,0880,DENVER COUNTY 1,0964,BRADLEY INTERNATIONAL SCHOOL,541,192,46,269,238,35.49%,8.50%,0.4399
16,DENVER,0880,DENVER COUNTY 1,1056,BROMWELL ELEMENTARY SCHOOL,298,14,5,279,19,4.70%,1.68%,0.0638
16,DENVER,0880,DENVER COUNTY 1,1076,BROWN INTERNATIONAL ACADEMY,592,217,42,302,259,36.66%,7.09%,0.4375
16,DENVER,0880,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,406,297,49,56,346,73.15%,12.07%,0.8522
16,DENVER,0880,DENVER COUNTY 1,1295,COLLEGIATE PREPARATORY ACADEMY,439,310,44,73,354,70.62%,10.02%,0.8064
16,DENVER,0880,DENVER COUNTY 1,1319,CEC MIDDLE COLLEGE OF DENVER,430,287,63,79,350,66.74%,14.65%,0.8140
16,DENVER,0880,DENVER COUNTY 1,1324,CARSON ELEMENTARY SCHOOL,425,57,5,345,62,13.41%,1.18%,0.1459
16,DENVER,0880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,458,362,40,55,402,79.04%,8.73%,0.8777
16,DENVER,0880,DENVER COUNTY 1,1400,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,403,226,39,101,265,56.08%,9.68%,0.6576
16,DENVER,0880,DENVER COUNTY 1,1489,COMPASSION ROAD ACADEMY,143,96,10,31,106,67.13%,6.99%,0.7413
16,DENVER,0880,DENVER COUNTY 1,1528,CHELTENHAM ELEMENTARY SCHOOL,465,439,15,9,454,94.41%,3.23%,0.9763
16,DENVER,0880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL CHARTER,215,150,7,30,157,69.77%,3.26%,0.7302
16,DENVER,0880,DENVER COUNTY 1,1774,COLFAX ELEMENTARY SCHOOL,407,359,26,20,385,88.21%,6.39%,0.9459
16,DENVER,0880,DENVER COUNTY 1,1785,COLE ARTS AND SCIENCE ACADEMY,536,461,25,41,486,86.01%,4.66%,0.9067
16,DENVER,0880,DENVER COUNTY 1,1788,COLLEGE VIEW ELEMENTARY SCHOOL,493,436,33,23,469,88.44%,6.69%,0.9513
16,DENVER,0880,DENVER COUNTY 1,1816,COLUMBIAN ELEMENTARY SCHOOL,303,225,32,32,257,74.26%,10.56%,0.8482
16,DENVER,0880,DENVER COUNTY 1,1846,COLUMBINE ELEMENTARY SCHOOL,220,183,11,23,194,83.18%,5.00%,0.8818
16,DENVER,0880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE SCHOOL,145,122,3,19,125,84.14%,2.07%,0.8621
16,DENVER,0880,DENVER COUNTY 1,1908,CORY ELEMENTARY SCHOOL,388,38,14,336,52,9.79%,3.61%,0.1340
16,DENVER,0880,DENVER COUNTY 1,1928,COWELL ELEMENTARY SCHOOL,481,408,41,29,449,84.82%,8.52%,0.9335
16,DENVER,0880,DENVER COUNTY 1,2027,POLARIS AT EBERT ELEMENTARY SCHOOL,333,1,7,325,8,0.30%,2.10%,0.0240
16,DENVER,0880,DENVER COUNTY 1,2115,DSST: STAPLETON MIDDLE SCHOOL,460,226,30,204,256,49.13%,6.52%,0.5565
16,DENVER,0880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,544,289,50,196,339,53.13%,9.19%,0.6232
16,DENVER,0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,553,58,24,468,82,10.49%,4.34%,0.1483
16,DENVER,0880,DENVER COUNTY 1,2129,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMONT,389,243,37,79,280,62.47%,9.51%,0.7198
16,DENVER,0880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,505,250,100,154,350,49.50%,19.80%,0.6931
16,DENVER,0880,DENVER COUNTY 1,2167,DENVER PUBLIC MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,78,43,6,29,49,55.13%,7.69%,0.6282
16,DENVER,0880,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,414,170,56,138,226,41.06%,13.53%,0.5459
16,DENVER,0880,DENVER COUNTY 1,2175,DSST: COLE HIGH SCHOOL,142,90,12,40,102,63.38%,8.45%,0.7183
16,DENVER,0880,DENVER COUNTY 1,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,450,255,89,106,344,56.67%,19.78%,0.7644
16,DENVER,0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,774,341,79,349,420,44.06%,10.21%,0.5426
16,DENVER,0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,"1,086",106,28,952,134,9.76%,2.58%,0.1234
16,DENVER,0880,DENVER COUNTY 1,2185,DSST: STAPLETON HIGH SCHOOL,514,204,66,244,270,39.69%,12.84%,0.5253
16,DENVER,0880,DENVER COUNTY 1,2186,DSST: BYERS MIDDLE SCHOOL,301,76,28,197,104,25.25%,9.30%,0.3455
16,DENVER,0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,214,168,14,29,182,78.50%,6.54%,0.8505
16,DENVER,0880,DENVER COUNTY 1,2205,DCIS AT FORD,566,467,54,42,521,82.51%,9.54%,0.9205
16,DENVER,0880,DENVER COUNTY 1,2207,DOWNTOWN DENVER EXPEDITIONARY SCHOOL,285,61,23,201,84,21.40%,8.07%,0.2947
16,DENVER,0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,813,635,86,84,721,78.11%,10.58%,0.8868
16,DENVER,0880,DENVER COUNTY 1,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,158,64,18,75,82,40.51%,11.39%,0.5190
16,DENVER,0880,DENVER COUNTY 1,2223,DSST: COLE MIDDLE SCHOOL,410,299,31,78,330,72.93%,7.56%,0.8049
16,DENVER,0880,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,107,29,3,75,32,27.10%,2.80%,0.2991
16,DENVER,0880,DENVER COUNTY 1,2258,DOULL ELEMENTARY SCHOOL,532,431,45,47,476,81.02%,8.46%,0.8947
16,DENVER,0880,DENVER COUNTY 1,2349,ESCALANTE-BIGGS ACADEMY,411,281,58,44,339,68.37%,14.11%,0.8248
16,DENVER,0880,DENVER COUNTY 1,2364,EAGLETON ELEMENTARY SCHOOL,469,389,33,45,422,82.94%,7.04%,0.8998
16,DENVER,0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,"2,580",805,113,"1,643",918,31.20%,4.38%,0.3558
16,DENVER,0880,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,550,156,29,341,185,28.36%,5.27%,0.3364
16,DENVER,0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,202,155,15,15,170,76.73%,7.43%,0.8416
16,DENVER,0880,DENVER COUNTY 1,2652,ELLIS ELEMENTARY SCHOOL,558,439,68,48,507,78.67%,12.19%,0.9086
16,DENVER,0880,DENVER COUNTY 1,2726,EMILY GRIFFITH TECHNICAL COLLEGE,466,206,17,190,223,44.21%,3.65%,0.4785
16,DENVER,0880,DENVER COUNTY 1,2755,VENTURE PREP HIGH SCHOOL,284,214,34,35,248,75.35%,11.97%,0.8732
16,DENVER,0880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,535,365,47,121,412,68.22%,8.79%,0.7701
16,DENVER,0880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,131,106,9,14,115,80.92%,6.87%,0.8779
16,DENVER,0880,DENVER COUNTY 1,2880,FAIRVIEW ELEMENTARY SCHOOL,260,253,6,0,259,97.31%,2.31%,0.9962
16,DENVER,0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,135,108,1,11,109,80.00%,0.74%,0.8074
16,DENVER,0880,DENVER COUNTY 1,3032,FORCE ELEMENTARY SCHOOL,585,495,58,29,553,84.62%,9.91%,0.9453
16,DENVER,0880,DENVER COUNTY 1,3296,GARDEN PLACE ELEMENTARY SCHOOL,412,347,34,23,381,84.22%,8.25%,0.9248
16,DENVER,0880,DENVER COUNTY 1,3340,LENA ARCHULETA ELEMENTARY SCHOOL,623,434,99,89,533,69.66%,15.89%,0.8555
16,DENVER,0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,"1,359",661,103,591,764,48.64%,7.58%,0.5622
16,DENVER,0880,DENVER COUNTY 1,3426,GILPIN MONTESSORI PUBLIC SCHOOL,296,197,20,49,217,66.55%,6.76%,0.7331
16,DENVER,0880,DENVER COUNTY 1,3478,GODSMAN ELEMENTARY SCHOOL,603,458,80,61,538,75.95%,13.27%,0.8922
16,DENVER,0880,DENVER COUNTY 1,3512,GOLDRICK ELEMENTARY SCHOOL,640,561,45,30,606,87.66%,7.03%,0.9469
16,DENVER,0880,DENVER COUNTY 1,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,50,24,0,26,24,48.00%,0.00%,0.4800
16,DENVER,0880,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,471,354,39,78,393,75.16%,8.28%,0.8344
16,DENVER,0880,DENVER COUNTY 1,3605,GRANT RANCH ECE-8 SCHOOL,737,323,89,315,412,43.83%,12.08%,0.5590
16,DENVER,0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,225,102,12,110,114,45.33%,5.33%,0.5067
16,DENVER,0880,DENVER COUNTY 1,3641,GREEN VALLEY ELEMENTARY SCHOOL,764,450,107,185,557,58.90%,14.01%,0.7291
16,DENVER,0880,DENVER COUNTY 1,3647,MARIE L. GREENWOOD ACADEMY,666,529,95,42,624,79.43%,14.26%,0.9369
16,DENVER,0880,DENVER COUNTY 1,3655,GREENLEE ELEMENTARY SCHOOL,398,368,15,14,383,92.46%,3.77%,0.9623
16,DENVER,0880,DENVER COUNTY 1,3698,CREATIVE CHALLENGE COMMUNITY,238,25,3,210,28,10.50%,1.26%,0.1176
16,DENVER,0880,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,754,591,96,60,687,78.38%,12.73%,0.9111
16,DENVER,0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,891,412,71,407,483,46.24%,7.97%,0.5421
16,DENVER,0880,DENVER COUNTY 1,3778,HARRINGTON ELEMENTARY SCHOOL,425,361,46,15,407,84.94%,10.82%,0.9576
16,DENVER,0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY CHARTER SCHOOL,505,139,38,328,177,27.52%,7.52%,0.3505
16,DENVER,0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,663,390,41,228,431,58.82%,6.18%,0.6501
16,DENVER,0880,DENVER COUNTY 1,3991,HIGH TECH ELEMENTARY SCHOOL,215,13,9,144,22,6.05%,4.19%,0.1023
16,DENVER,0880,DENVER COUNTY 1,4049,HIGHLINE ACADEMY NORTHEAST,128,42,28,44,70,32.81%,21.88%,0.5469
16,DENVER,0880,DENVER COUNTY 1,4074,HOLM ELEMENTARY SCHOOL,608,422,51,120,473,69.41%,8.39%,0.7780
16,DENVER,0880,DENVER COUNTY 1,4140,FARRELL B. HOWELL ECE-8 SCHOOL,848,686,88,67,774,80.90%,10.38%,0.9127
16,DENVER,0880,DENVER COUNTY 1,4213,ISABELLA BIRD COMMUNITY SCHOOL,329,35,6,255,41,10.64%,1.82%,0.1246
16,DENVER,0880,DENVER COUNTY 1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,426,319,49,58,368,74.88%,11.50%,0.8638
16,DENVER,0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,"1,257",833,131,282,964,66.27%,10.42%,0.7669
16,DENVER,0880,DENVER COUNTY 1,4450,JOHNSON ELEMENTARY SCHOOL,434,366,45,23,411,84.33%,10.37%,0.9470
16,DENVER,0880,DENVER COUNTY 1,4494,JUSTICE HIGH SCHOOL DENVER,110,89,5,16,94,80.91%,4.55%,0.8545
16,DENVER,0880,DENVER COUNTY 1,4498,KAISER ELEMENTARY SCHOOL,409,276,38,83,314,67.48%,9.29%,0.7677
16,DENVER,0880,DENVER COUNTY 1,4507,KIPP MONTBELLO COLLEGE PREP,411,316,58,37,374,76.89%,14.11%,0.9100
16,DENVER,0880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,566,519,32,13,551,91.70%,5.65%,0.9735
16,DENVER,0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,361,283,37,41,320,78.39%,10.25%,0.8864
16,DENVER,0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,380,328,40,12,368,86.32%,10.53%,0.9684
16,DENVER,0880,DENVER COUNTY 1,4762,KNAPP ELEMENTARY SCHOOL,648,553,56,32,609,85.34%,8.64%,0.9398
16,DENVER,0880,DENVER COUNTY 1,4782,HALLETT FUNDAMENTAL ACADEMY,400,319,32,32,351,79.75%,8.00%,0.8775
16,DENVER,0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,"1,007",710,120,176,830,70.51%,11.92%,0.8242
16,DENVER,0880,DENVER COUNTY 1,5158,LINCOLN ELEMENTARY SCHOOL,363,76,12,231,88,20.94%,3.31%,0.2424
16,DENVER,0880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,345,314,19,11,333,91.01%,5.51%,0.9652
16,DENVER,0880,DENVER COUNTY 1,5342,LOWRY ELEMENTARY SCHOOL,493,164,20,292,184,33.27%,4.06%,0.3732
16,DENVER,0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,284,235,20,20,255,82.75%,7.04%,0.8979
16,DENVER,0880,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,621,413,92,106,505,66.51%,14.81%,0.8132
16,DENVER,0880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,"1,087",810,122,152,932,74.52%,11.22%,0.8574
16,DENVER,0880,DENVER COUNTY 1,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,264,244,19,1,263,92.42%,7.20%,0.9962
16,DENVER,0880,DENVER COUNTY 1,5621,MONARCH MONTESSORI,244,130,32,81,162,53.28%,13.11%,0.6639
16,DENVER,0880,DENVER COUNTY 1,5644,MAXWELL ELEMENTARY SCHOOL,511,424,42,44,466,82.97%,8.22%,0.9119
16,DENVER,0880,DENVER COUNTY 1,5685,MCGLONE ELEMENTARY SCHOOL,716,613,61,37,674,85.61%,8.52%,0.9413
16,DENVER,0880,DENVER COUNTY 1,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,171,84,13,65,97,49.12%,7.60%,0.5673
16,DENVER,0880,DENVER COUNTY 1,5716,MC MEEN ELEMENTARY SCHOOL,636,465,69,92,534,73.11%,10.85%,0.8396
16,DENVER,0880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,546,327,26,191,353,59.89%,4.76%,0.6465
16,DENVER,0880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY,126,99,8,16,107,78.57%,6.35%,0.8492
16,DENVER,0880,DENVER COUNTY 1,5897,MCAULIFFE INTERNATIONAL SCHOOL,722,150,10,562,160,20.78%,1.39%,0.2216
16,DENVER,0880,DENVER COUNTY 1,6002,MONTCLAIR ELEMENTARY SCHOOL,481,300,23,155,323,62.37%,4.78%,0.6715
16,DENVER,0880,DENVER COUNTY 1,6088,DORA MOORE ECE-8 SCHOOL,440,268,35,119,303,60.91%,7.95%,0.6886
16,DENVER,0880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,471,179,35,257,214,38.00%,7.43%,0.4544
16,DENVER,0880,DENVER COUNTY 1,6188,MUNROE ELEMENTARY SCHOOL,600,538,49,12,587,89.67%,8.17%,0.9783
16,DENVER,0880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,635,492,66,70,558,77.48%,10.39%,0.8787
16,DENVER,0880,DENVER COUNTY 1,6254,NEWLON ELEMENTARY SCHOOL,564,454,71,38,525,80.50%,12.59%,0.9309
16,DENVER,0880,DENVER COUNTY 1,6308,NORTH HIGH SCHOOL ENGAGEMENT CENTER,135,104,13,14,117,77.04%,9.63%,0.8667
16,DENVER,0880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,840,570,77,182,647,67.86%,9.17%,0.7702
16,DENVER,0880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,850,762,49,37,811,89.65%,5.76%,0.9541
16,DENVER,0880,DENVER COUNTY 1,6397,ACADEMIA ANA MARIE SANDOVAL,411,113,14,209,127,27.49%,3.41%,0.3090
16,DENVER,0880,DENVER COUNTY 1,6479,THE ODYSSEY SCHOOL,235,53,21,161,74,22.55%,8.94%,0.3149
16,DENVER,0880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,808,384,80,343,464,47.52%,9.90%,0.5743
16,DENVER,0880,DENVER COUNTY 1,6509,DENVER ONLINE HIGH SCHOOL,147,35,7,100,42,23.81%,4.76%,0.2857
16,DENVER,0880,DENVER COUNTY 1,6676,PALMER ELEMENTARY SCHOOL,327,147,19,136,166,44.95%,5.81%,0.5076
16,DENVER,0880,DENVER COUNTY 1,6754,PARK HILL SCHOOL,588,138,11,420,149,23.47%,1.87%,0.2534
16,DENVER,0880,DENVER COUNTY 1,6957,PIONEER CHARTER SCHOOL,469,391,55,22,446,83.37%,11.73%,0.9510
16,DENVER,0880,DENVER COUNTY 1,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,941,588,103,231,691,62.49%,10.95%,0.7343
16,DENVER,0880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,"1,089",975,62,51,"1,037",89.53%,5.69%,0.9522
16,DENVER,0880,DENVER COUNTY 1,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),165,110,10,38,120,66.67%,6.06%,0.7273
16,DENVER,0880,DENVER COUNTY 1,7188,P.U.S.H. ACADEMY,211,147,32,28,179,69.67%,15.17%,0.8483
16,DENVER,0880,DENVER COUNTY 1,7192,PASCUAL LEDOUX ACADEMY,255,203,26,13,229,79.61%,10.20%,0.8980
16,DENVER,0880,DENVER COUNTY 1,7241,ROCKY MOUNTAIN PREP,387,244,43,80,287,63.05%,11.11%,0.7416
16,DENVER,0880,DENVER COUNTY 1,7246,RESPECT ACADEMY AT LINCOLN,96,72,10,11,82,75.00%,10.42%,0.8542
16,DENVER,0880,DENVER COUNTY 1,7554,SABIN WORLD SCHOOL,719,454,71,184,525,63.14%,9.87%,0.7302
16,DENVER,0880,DENVER COUNTY 1,7578,SAMUELS ELEMENTARY SCHOOL,587,431,39,107,470,73.42%,6.64%,0.8007
16,DENVER,0880,DENVER COUNTY 1,7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,435,388,38,7,426,89.20%,8.74%,0.9793
16,DENVER,0880,DENVER COUNTY 1,7698,SCHMITT ELEMENTARY SCHOOL,442,362,53,24,415,81.90%,11.99%,0.9389
16,DENVER,0880,DENVER COUNTY 1,7861,SIMS FAYOLA INTERNATIONAL ACADEMY DENVER,204,130,17,55,147,63.73%,8.33%,0.7206
16,DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,509,288,43,178,331,56.58%,8.45%,0.6503
16,DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,653,45,9,599,54,6.89%,1.38%,0.0827
