COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME, K-12 COUNT , FREE LUNCH , REDUCED LUNCH , NOT ELIGIBLE , FREE AND REDUCED COUNT ,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE
38,LOGAN,1860,Buffalo RE-4J,5806,Merino Junior Senior High School,141,25,17,99,42,17.70%,12.10%,0.298,25%-50%
38,LOGAN,1870,Plateau RE-5,6834,Peetz Elementary School,82,13,11,58,24,15.90%,13.40%,0.293,25%-50%
38,LOGAN,1870,Plateau RE-5,6838,Peetz Junior-Senior High School,56,15,12,29,27,26.80%,21.40%,0.482,25%-50%
39,MESA,1980,De Beque 49JT,2126,De Beque PK-12 School District 49JT,159, * , * , * , * , * , * ,*, * 
39,MESA,1990,Plateau Valley 50,3582,Grand Mesa High School,83, * , * , * , * , * , * ,*, * 
39,MESA,1990,Plateau Valley 50,7024,Plateau Valley Elementary School,117,39,5,73,44,33.30%,4.30%,0.376,25%-50%
39,MESA,1990,Plateau Valley 50,7028,Plateau Valley Middle School,42, * , * , * , * , * , * ,*, * 
39,MESA,1990,Plateau Valley 50,7032,Plateau Valley High School,105, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,262,Appleton Elementary School,391,97,24,270,121,24.80%,6.10%,0.309,25%-50%
39,MESA,2000,Mesa County Valley 51,361,Fruita 8/9 School,797,216,66,515,282,27.10%,8.30%,0.354,25%-50%
39,MESA,2000,Mesa County Valley 51,362,Rim Rock Elementary School,326,102,33,191,135,31.30%,10.10%,0.414,25%-50%
39,MESA,2000,Mesa County Valley 51,363,Pear Park Elementary School,414,270,48,96,318,65.20%,11.60%,0.768,75%-100%
39,MESA,2000,Mesa County Valley 51,900,Bookcliff Middle School,551,298,81,172,379,54.10%,14.70%,0.688,50%-75%
39,MESA,2000,Mesa County Valley 51,1046,Broadway Elementary School,218,50,15,153,65,22.90%,6.90%,0.298,25%-50%
39,MESA,2000,Mesa County Valley 51,1297,Monument Ridge Elementary School,271,26,9,236,35,9.60%,3.30%,0.129,0% - 25%
39,MESA,2000,Mesa County Valley 51,1450,Central High School,1583,727,153,703,880,45.90%,9.70%,0.556,50%-75%
39,MESA,2000,Mesa County Valley 51,1520,Chatfield Elementary School,344,198,45,101,243,57.60%,13.10%,0.706,50%-75%
39,MESA,2000,Mesa County Valley 51,1619,Chipeta Elementary School,399,276,42,81,318,69.20%,10.50%,0.797,75%-100%
39,MESA,2000,Mesa County Valley 51,1686,Clifton Elementary School,364,262,39,63,301,72.00%,10.70%,0.827,75%-100%
39,MESA,2000,Mesa County Valley 51,2128,Independence Academy,423,87,19,317,106,20.60%,4.50%,0.251,25%-50%
39,MESA,2000,Mesa County Valley 51,2224,Dos Rios Elementary School,285,201,31,53,232,70.50%,10.90%,0.814,75%-100%
39,MESA,2000,Mesa County Valley 51,2297,Dual Immersion Academy School,276,118,31,127,149,42.80%,11.20%,0.54,50%-75%
39,MESA,2000,Mesa County Valley 51,2392,East Middle School,435,219,42,174,261,50.30%,9.70%,0.6,50%-75%
39,MESA,2000,Mesa County Valley 51,2724,New Emerson School at Columbus,130, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,3244,Fruita Middle School,544,188,45,311,233,34.60%,8.30%,0.428,25%-50%
39,MESA,2000,Mesa County Valley 51,3262,Fruitvale Elementary School,360,230,47,83,277,63.90%,13.10%,0.769,75%-100%
39,MESA,2000,Mesa County Valley 51,3350,Gateway School,27, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,3570,Grand Junction High School,1378,561,101,716,662,40.70%,7.30%,0.48,25%-50%
39,MESA,2000,Mesa County Valley 51,3584,Grand Mesa Middle School,652,370,84,198,454,56.70%,12.90%,0.696,50%-75%
39,MESA,2000,Mesa County Valley 51,3604,Grand River Academy,311,128,31,152,159,41.20%,10.00%,0.511,50%-75%
39,MESA,2000,Mesa County Valley 51,4084,Lincoln Park Preschool,0, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,4439,Juniper Ridge Community School,384,139,26,219,165,36.20%,6.80%,0.43,25%-50%
39,MESA,2000,Mesa County Valley 51,5210,Lincoln Orchard Mesa Elementary School,324,169,39,116,208,52.20%,12.00%,0.642,50%-75%
39,MESA,2000,Mesa County Valley 51,5244,Loma Elementary School,207,80,13,114,93,38.60%,6.30%,0.449,25%-50%
39,MESA,2000,Mesa County Valley 51,5828,Mesa Valley Community School,408, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,5842,Mesa View Elementary School,322,154,40,128,194,47.80%,12.40%,0.602,50%-75%
39,MESA,2000,Mesa County Valley 51,6055,Career Center Preschool,0, * , * , * , * , * , * ,*, * 
39,MESA,2000,Mesa County Valley 51,6070,Fruita Monument High School,1345,329,69,947,398,24.50%,5.10%,0.296,25%-50%
39,MESA,2000,Mesa County Valley 51,6166,Mount Garfield Middle School,592,367,58,167,425,62.00%,9.80%,0.718,50%-75%
39,MESA,2000,Mesa County Valley 51,6264,Nisley Elementary School,368,284,29,55,313,77.20%,7.90%,0.851,75%-100%
39,MESA,2000,Mesa County Valley 51,6554,Orchard Avenue Elementary School,343,177,35,131,212,51.60%,10.20%,0.618,50%-75%
39,MESA,2000,Mesa County Valley 51,6562,Orchard Mesa Middle School,509,281,51,177,332,55.20%,10.00%,0.652,50%-75%
39,MESA,2000,Mesa County Valley 51,6666,Palisade High School,1112,481,97,534,578,43.30%,8.70%,0.52,50%-75%
39,MESA,2000,Mesa County Valley 51,7110,Pomona Elementary School,337,113,32,192,145,33.50%,9.50%,0.43,25%-50%
39,MESA,2000,Mesa County Valley 51,7236,R-5 High School,269,193,20,56,213,71.70%,7.40%,0.792,75%-100%
39,MESA,2000,Mesa County Valley 51,7281,Redlands Middle School,534,137,34,363,171,25.70%,6.40%,0.32,25%-50%
39,MESA,2000,Mesa County Valley 51,7467,Rocky Mountain Elementary School,418,302,53,63,355,72.20%,12.70%,0.849,75%-100%
39,MESA,2000,Mesa County Valley 51,7832,Shelledy Elementary School,360,150,36,174,186,41.70%,10.00%,0.517,50%-75%
39,MESA,2000,Mesa County Valley 51,8462,Taylor Elementary School,311,117,26,168,143,37.60%,8.40%,0.46,25%-50%
39,MESA,2000,Mesa County Valley 51,8846,Thunder Mountain Elementary School,439,222,49,168,271,50.60%,11.20%,0.617,50%-75%
39,MESA,2000,Mesa County Valley 51,8876,Tope Elementary School,248,111,20,117,131,44.80%,8.10%,0.528,50%-75%
39,MESA,2000,Mesa County Valley 51,9406,West Middle School,342,127,25,190,152,37.10%,7.30%,0.444,25%-50%
39,MESA,2000,Mesa County Valley 51,9434,Scenic Elementary School,234,70,14,150,84,29.90%,6.00%,0.359,25%-50%
39,MESA,2000,Mesa County Valley 51,9673,Wingate Elementary School,414,95,22,297,117,22.90%,5.30%,0.283,25%-50%
40,MINERAL,2010,Creede School District,1966,Creede School,81,29,6,46,35,35.80%,7.40%,0.432,25%-50%
41,MOFFAT,2020,Moffat County RE: No 1,1936,Sandrock Elementary,314,140,35,139,175,44.60%,11.10%,0.557,50%-75%
41,MOFFAT,2020,Moffat County RE: No 1,1938,Craig Middle School,439,162,52,225,214,36.90%,11.80%,0.487,25%-50%
41,MOFFAT,2020,Moffat County RE: No 1,2373,Early Childhood Center,0, * , * , * , * , * , * ,*, * 
41,MOFFAT,2020,Moffat County RE: No 1,5656,Maybell School,15, * , * , * , * , * , * ,*, * 
41,MOFFAT,2020,Moffat County RE: No 1,5962,Moffat County High School,569,163,61,345,224,28.60%,10.70%,0.394,25%-50%
41,MOFFAT,2020,Moffat County RE: No 1,7338,Ridgeview Elementary School,280,108,32,140,140,38.60%,11.40%,0.5,50%-75%
41,MOFFAT,2020,Moffat County RE: No 1,8398,Sunset Elementary School,309,113,37,159,150,36.60%,12.00%,0.485,25%-50%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,609,Battle Rock Charter School,85,42,6,37,48,49.40%,7.10%,0.565,50%-75%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,1888,Montezuma-Cortez Middle School,539,258,24,257,282,47.90%,4.50%,0.523,50%-75%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,2036,Children's Kiva Montessori School,140,53,10,77,63,37.90%,7.10%,0.45,25%-50%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,4546,Kemper Elementary School,363,171,20,172,191,47.10%,5.50%,0.526,50%-75%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5090,Lewis-Arriola Elementary School,117,38,5,74,43,32.50%,4.30%,0.368,25%-50%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5436,Manaugh Elementary School,223,178,4,41,182,79.80%,1.80%,0.816,75%-100%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5836,Mesa Elementary School,303,192,23,88,215,63.40%,7.60%,0.71,50%-75%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,6026,Montezuma-Cortez High School,612,221,23,368,244,36.10%,3.80%,0.399,25%-50%
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,7082,Pleasant View Elementary School,26, * , * , * , * , * , * ,*, * 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,7430,Beech Street Preschool,0, * , * , * , * , * , * ,*, * 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,8133,Southwest Open Charter School,132,83,5,44,88,62.90%,3.80%,0.667,50%-75%
42,MONTEZUMA,2055,Dolores RE-4A,2204,Dolores Elementary School,283,130,5,148,135,45.90%,1.80%,0.477,25%-50%
42,MONTEZUMA,2055,Dolores RE-4A,2208,Dolores Secondary School,328,137,12,179,149,41.80%,3.70%,0.454,25%-50%
42,MONTEZUMA,2055,Dolores RE-4A,8500,Teddy Bear Preschool,0, * , * , * , * , * , * ,*, * 
42,MONTEZUMA,2070,Mancos Re-6,5446,Mancos Elementary School,176,78,11,87,89,44.30%,6.30%,0.506,50%-75%
42,MONTEZUMA,2070,Mancos Re-6,5450,Mancos Middle School,121,52,8,61,60,43.00%,6.60%,0.496,25%-50%
42,MONTEZUMA,2070,Mancos Re-6,5452,Mancos High School,140,50,13,77,63,35.70%,9.30%,0.45,25%-50%
42,MONTEZUMA,2070,Mancos Re-6,6179,Mancos Early Learning Center,0, * , * , * , * , * , * ,*, * 
43,MONTROSE,2180,Montrose County RE-1J,1392,Centennial Middle School,588,283,51,254,334,48.10%,8.70%,0.568,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,1915,Cottonwood Elementary School,390,128,21,241,149,32.80%,5.40%,0.382,25%-50%
43,MONTROSE,2180,Montrose County RE-1J,2942,Early Childhood Center,0, * , * , * , * , * , * ,*, * 
43,MONTROSE,2180,Montrose County RE-1J,4458,Johnson Elementary School,474,251,56,167,307,53.00%,11.80%,0.648,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,6054,Columbine Middle School,472,204,44,224,248,43.20%,9.30%,0.525,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,6058,Montrose High School,1352,508,88,756,596,37.60%,6.50%,0.441,25%-50%
43,MONTROSE,2180,Montrose County RE-1J,6262,Peak Virtual Academy,204,27,6,171,33,13.20%,2.90%,0.162,0% - 25%
43,MONTROSE,2180,Montrose County RE-1J,6366,Northside Elementary School,335,227,35,73,262,67.80%,10.40%,0.782,75%-100%
43,MONTROSE,2180,Montrose County RE-1J,6466,Oak Grove Elementary School,374,163,23,188,186,43.60%,6.10%,0.497,25%-50%
43,MONTROSE,2180,Montrose County RE-1J,6486,Olathe Elementary School,398,228,48,122,276,57.30%,12.10%,0.693,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,6490,Olathe Middle School,222,113,30,79,143,50.90%,13.50%,0.644,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,6494,Olathe High School,271,123,24,124,147,45.40%,8.90%,0.542,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,7106,Pomona Elementary School,335,178,40,117,218,53.10%,11.90%,0.651,50%-75%
43,MONTROSE,2180,Montrose County RE-1J,9149,Vista Charter School,172,92,5,75,97,53.50%,2.90%,0.564,50%-75%
43,MONTROSE,2190,West End RE-2,6196,Naturita Elementary School,101,48,12,41,60,47.50%,11.90%,0.594,50%-75%
43,MONTROSE,2190,West End RE-2,6307,Nucla Middle School,35,17,5,13,22,48.60%,14.30%,0.629,50%-75%
43,MONTROSE,2190,West End RE-2,6436,Nucla High School,68,28,11,29,39,41.20%,16.20%,0.574,50%-75%
43,MONTROSE,2190,West End RE-2,6718,Paradox Valley Charter School,30, * , * , * , * , * , * ,*, * 
44,MORGAN,2395,Brush RE-2(J),1094,Brush Middle School,307,131,51,125,182,42.70%,16.60%,0.593,50%-75%
44,MORGAN,2395,Brush RE-2(J),1096,Brush High School,349,115,37,197,152,33.00%,10.60%,0.436,25%-50%
44,MORGAN,2395,Brush RE-2(J),1438,Beaver Valley Elementary School,306,142,47,117,189,46.40%,15.40%,0.618,50%-75%
44,MORGAN,2395,Brush RE-2(J),8832,Thomson Primary School,275,121,35,119,156,44.00%,12.70%,0.567,50%-75%
44,MORGAN,2405,Fort Morgan Re-3,1009,Baker Elementary School,288,162,18,108,180,56.30%,6.30%,0.625,50%-75%
44,MORGAN,2405,Fort Morgan Re-3,1850,Columbine Elementary School,377,155,22,200,177,41.10%,5.80%,0.469,25%-50%
44,MORGAN,2405,Fort Morgan Re-3,3074,Fort Morgan Middle School,721,331,36,354,367,45.90%,5.00%,0.509,50%-75%
44,MORGAN,2405,Fort Morgan Re-3,3078,Fort Morgan High School,879,325,49,505,374,37.00%,5.60%,0.425,25%-50%
44,MORGAN,2405,Fort Morgan Re-3,3620,Green Acres Elementary School,296,144,16,136,160,48.60%,5.40%,0.541,50%-75%
44,MORGAN,2405,Fort Morgan Re-3,5180,Lincoln High School,37, * , * , * , * , * , * ,*, * 
44,MORGAN,2405,Fort Morgan Re-3,6954,Pioneer Elementary School,315,190,12,113,202,60.30%,3.80%,0.641,50%-75%
44,MORGAN,2405,Fort Morgan Re-3,7856,Sherman Early Childhood Center,225,99,27,99,126,44.00%,12.00%,0.56,50%-75%
44,MORGAN,2505,Weldon Valley RE-20(J),9352,Weldon Valley Elementary School,115,39,17,59,56,33.90%,14.80%,0.487,25%-50%
44,MORGAN,2505,Weldon Valley RE-20(J),9360,Weldon Valley Jr/Sr High School,81, * , * , * , * , * , * ,*, * 
44,MORGAN,2515,Wiggins RE-50(J),9263,Wiggins Middle School,118,42,12,64,54,35.60%,10.20%,0.458,25%-50%
44,MORGAN,2515,Wiggins RE-50(J),9576,Wiggins Elementary School,369,95,43,231,138,25.70%,11.70%,0.374,25%-50%
44,MORGAN,2515,Wiggins RE-50(J),9582,Wiggins High School,202,54,13,135,67,26.70%,6.40%,0.332,25%-50%
45,OTERO,2520,East Otero R-1,4841,La Junta Intermediate School,383,282,20,81,302,73.60%,5.20%,0.789,75%-100%
45,OTERO,2520,East Otero R-1,4843,La Junta Primary School,302,201,34,67,235,66.60%,11.30%,0.778,75%-100%
45,OTERO,2520,East Otero R-1,5015,La Junta Jr/Sr High School,478,302,35,141,337,63.20%,7.30%,0.705,50%-75%
45,OTERO,2520,East Otero R-1,5455,Tiger Trades Academy,215,188,6,21,194,87.40%,2.80%,0.902,75%-100%
45,OTERO,2530,Rocky Ford R-2,5114,Jefferson Intermediate School,236,170,26,40,196,1,0,0.831, 75%-100% 
45,OTERO,2530,Rocky Ford R-2,7442,Rocky Ford Junior/Senior High School,326,197,42,87,239,60.40%,12.90%,0.733,50%-75%
45,OTERO,2530,Rocky Ford R-2,9264,Washington Primary School,157,121,15,21,136,1,0,0.866, 75%-100% 
45,OTERO,2535,Manzanola 3J,5498,Manzanola Elementary School,55, * , * , * , * , * , * ,*, * 
45,OTERO,2535,Manzanola 3J,5506,Manzanola Junior-Senior High School,109,72,16,21,88,66.10%,14.70%,0.807,75%-100%
45,OTERO,2540,Fowler R-4J,56,Fowler Elementary School,205,102,22,81,124,49.80%,10.70%,0.605,50%-75%
45,OTERO,2540,Fowler R-4J,3130,Fowler Junior High School,50,26,7,17,33,52.00%,14.00%,0.66,50%-75%
45,OTERO,2540,Fowler R-4J,3134,Fowler High School,113,41,23,49,64,36.30%,20.40%,0.566,50%-75%
45,OTERO,2560,Cheraw 31,1546,Cheraw School,205,64,25,116,89,31.20%,12.20%,0.434,25%-50%
45,OTERO,2570,Swink 33,8452,Swink Elementary School,169,71,12,86,83,42.00%,7.10%,0.491,25%-50%
45,OTERO,2570,Swink 33,8456,Swink Junior-Senior High School,144,52,14,78,66,36.10%,9.70%,0.458,25%-50%
46,OURAY,2580,Ouray R-1,6596,Ouray Elementary School,100,33,4,63,37,33.00%,4.00%,0.37,25%-50%
46,OURAY,2580,Ouray R-1,6598,Ouray Middle School,21, * , * , * , * , * , * ,*, * 
46,OURAY,2580,Ouray R-1,6600,Ouray Senior High School,51, * , * , * , * , * , * ,*, * 
46,OURAY,2590,Ridgway R-2,7342,Ridgway Elementary School,134,20,7,107,27,14.90%,5.20%,0.201,0% - 25%
46,OURAY,2590,Ridgway R-2,7344,Ridgway Middle School,78, * , * , * , * , * , * ,*, * 
46,OURAY,2590,Ridgway R-2,7346,Ridgway High School,102,17,4,81,21,16.70%,3.90%,0.206,0% - 25%
47,PARK,2600,Platte Canyon 1,7042,Deer Creek Elementary School,323,64,11,248,75,19.80%,3.40%,0.232,0% - 25%
47,PARK,2600,Platte Canyon 1,7046,Platte Canyon High School,225,54,12,159,66,24.00%,5.30%,0.293,25%-50%
47,PARK,2600,Platte Canyon 1,7048,Fitzsimmons Middle School,176,30,7,139,37,17.00%,4.00%,0.21,0% - 25%
47,PARK,2610,Park County RE-2,3681,Guffey Charter School,33, * , * , * , * , * , * ,*, * 
47,PARK,2610,Park County RE-2,4908,Lake George Charter School,106,29,10,67,39,27.40%,9.40%,0.368,25%-50%
47,PARK,2610,Park County RE-2,7891,South Park Middle School,110,36,10,64,46,32.70%,9.10%,0.418,25%-50%
47,PARK,2610,Park County RE-2,8114,Edith Teter Elementary School,177,62,15,100,77,35.00%,8.50%,0.435,25%-50%
47,PARK,2610,Park County RE-2,8118,South Park High School,134,31,10,93,41,23.10%,7.50%,0.306,25%-50%
48,PHILLIPS,2620,Holyoke Re-1J,2686,Holyoke Alternative School,31, * , * , * , * , * , * ,*, * 
48,PHILLIPS,2620,Holyoke Re-1J,4076,Holyoke Elementary School,307,142,45,120,187,46.30%,14.70%,0.609,50%-75%
48,PHILLIPS,2620,Holyoke Re-1J,4080,Holyoke Senior High School,246,112,29,105,141,45.50%,11.80%,0.573,50%-75%
48,PHILLIPS,2630,Haxtun RE-2J,3846,Haxtun Elementary School,203,55,23,125,78,27.10%,11.30%,0.384,25%-50%
48,PHILLIPS,2630,Haxtun RE-2J,3850,Haxtun High School,90,24,12,54,36,26.70%,13.30%,0.4,25%-50%
49,PITKIN,2640,Aspen 1,42,Aspen Community Charter School,135, * , * , * , * , * , * ,*, * 
49,PITKIN,2640,Aspen 1,428,Aspen Elementary School,442, * , * , * , * , * , * ,*, * 
49,PITKIN,2640,Aspen 1,430,Aspen Middle School,445,10,5,430,15,2.20%,1.10%,0.034,0% - 25%
49,PITKIN,2640,Aspen 1,432,Aspen High School,554,10,8,536,18,1.80%,1.40%,0.032,0% - 25%
49,PITKIN,2640,Aspen 1,447,Aspen Preschool,0, * , * , * , * , * , * ,*, * 
50,PROWERS,2650,Granada RE-1,3542,Granada Elementary School,88,48,9,31,57,54.50%,10.20%,0.648,50%-75%
50,PROWERS,2650,Granada RE-1,3546,Granada Undivided High School,87,31,5,51,36,35.60%,5.70%,0.414,25%-50%
50,PROWERS,2660,Lamar Re-2,200,Alta Vista Charter School,131,38,6,87,44,29.00%,4.60%,0.336,25%-50%
50,PROWERS,2660,Lamar Re-2,4956,Lamar Middle School,330,193,23,114,216,58.50%,7.00%,0.655,50%-75%
50,PROWERS,2660,Lamar Re-2,4960,Lamar High School,462,201,27,234,228,43.50%,5.80%,0.494,25%-50%
50,PROWERS,2660,Lamar Re-2,5777,Melvin Hendrickson Development Center,0, * , * , * , * , * , * ,*, * 
50,PROWERS,2660,Lamar Re-2,6794,Parkview Elementary School,263,174,21,68,195,66.20%,8.00%,0.741,50%-75%
50,PROWERS,2660,Lamar Re-2,9268,Washington Elementary School,238,166,22,50,188,69.70%,9.20%,0.79,75%-100%
50,PROWERS,2670,Holly RE-3,4058,Holly School,256,124,49,83,173,48.40%,19.10%,0.676,50%-75%
50,PROWERS,2680,Wiley RE-13 Jt,9604,Wiley Elementary School,136,39,18,79,57,28.70%,13.20%,0.419,25%-50%
50,PROWERS,2680,Wiley RE-13 Jt,9608,Wiley Junior-Senior High School,112, * , * , * , * , * , * ,*, * 
51,PUEBLO,2690,Pueblo City 60,0,Not a school,38, * , * , * , * , * , * ,*, * 
51,PUEBLO,2690,Pueblo City 60,364,Paragon Preschool,0, * , * , * , * , * , * ,*, * 
51,PUEBLO,2690,Pueblo City 60,738,Belmont Elementary School,388,251,38,99,289,64.70%,9.80%,0.745,50%-75%
51,PUEBLO,2690,Pueblo City 60,756,Franklin School of Innovation,338,288,14,36,302,85.20%,4.10%,0.893,75%-100%
51,PUEBLO,2690,Pueblo City 60,822,Bessemer Elementary School,191,181,4,6,185,94.80%,2.10%,0.969,75%-100%
51,PUEBLO,2690,Pueblo City 60,860,Beulah Heights Elementary School,255,224,9,22,233,87.80%,3.50%,0.914,75%-100%
51,PUEBLO,2690,Pueblo City 60,954,Bradford Elementary School,269,242,5,22,247,90.00%,1.90%,0.918,75%-100%
51,PUEBLO,2690,Pueblo City 60,1304,Carlile Elementary School,209,172,12,25,184,82.30%,5.70%,0.88,75%-100%
51,PUEBLO,2690,Pueblo City 60,1402,Centennial High School,939,499,50,390,549,53.10%,5.30%,0.585,50%-75%
51,PUEBLO,2690,Pueblo City 60,1454,Central High School,836,537,61,238,598,64.20%,7.30%,0.715,50%-75%
51,PUEBLO,2690,Pueblo City 60,1488,Chavez/Huerta K-12 Preparatory Academy,1011,788,59,164,847,77.90%,5.80%,0.838,75%-100%
51,PUEBLO,2690,Pueblo City 60,1504,Goodnight Elementary School,561,364,44,153,408,64.90%,7.80%,0.727,50%-75%
51,PUEBLO,2690,Pueblo City 60,1828,Columbian Elementary School,259,234,7,18,241,90.30%,2.70%,0.931,75%-100%
51,PUEBLO,2690,Pueblo City 60,2096,Corwin International Magnet School,553,274,48,231,322,49.50%,8.70%,0.582,50%-75%
51,PUEBLO,2690,Pueblo City 60,2394,East High School,924,636,50,238,686,68.80%,5.40%,0.742,50%-75%
51,PUEBLO,2690,Pueblo City 60,2438,Eva R Baca Elementary School,248,230,8,10,238,92.70%,3.20%,0.96,75%-100%
51,PUEBLO,2690,Pueblo City 60,2620,Fountain International Magnet School,340,149,21,170,170,43.80%,6.20%,0.5,50%-75%
51,PUEBLO,2690,Pueblo City 60,3724,Haaff Elementary School,252,180,21,51,201,71.40%,8.30%,0.798,75%-100%
51,PUEBLO,2690,Pueblo City 60,3924,Heritage Elementary School,304,242,17,45,259,79.60%,5.60%,0.852,75%-100%
51,PUEBLO,2690,Pueblo City 60,3976,Highland Park Elementary School,383,284,28,71,312,74.20%,7.30%,0.815,75%-100%
51,PUEBLO,2690,Pueblo City 60,4302,Irving Elementary School,309,280,7,22,287,90.60%,2.30%,0.929,75%-100%
51,PUEBLO,2690,Pueblo City 60,4376,Risley International Academy of Innovation,453,418,10,25,428,92.30%,2.20%,0.945,75%-100%
51,PUEBLO,2690,Pueblo City 60,5048,Pueblo Academy of Arts,626,490,30,106,520,78.30%,4.80%,0.831,75%-100%
51,PUEBLO,2690,Pueblo City 60,5916,Minnequa Elementary School,277,258,6,13,264,93.10%,2.20%,0.953,75%-100%
51,PUEBLO,2690,Pueblo City 60,6132,Morton Elementary School,368,268,34,66,302,72.80%,9.20%,0.821,75%-100%
51,PUEBLO,2690,Pueblo City 60,6399,Northmoor Preschool,0, * , * , * , * , * , * ,*, * 
51,PUEBLO,2690,Pueblo City 60,6677,Paragon Learning Center,269,221,11,37,232,82.20%,4.10%,0.862,75%-100%
51,PUEBLO,2690,Pueblo City 60,6770,Park View Elementary School,329,292,6,31,298,88.80%,1.80%,0.906,75%-100%
51,PUEBLO,2690,Pueblo City 60,6775,Pueblo School for Arts & Sciences at Fulton Heights,254,141,12,101,153,55.50%,4.70%,0.602,50%-75%
51,PUEBLO,2690,Pueblo City 60,7209,Pueblo Charter School for the Arts & Sciences,527,272,52,203,324,51.60%,9.90%,0.615,50%-75%
51,PUEBLO,2690,Pueblo City 60,7481,Roncalli Stem Academy,504,431,20,53,451,85.50%,4.00%,0.895,75%-100%
51,PUEBLO,2690,Pueblo City 60,8082,South High School,961,550,48,363,598,57.20%,5.00%,0.622,50%-75%
51,PUEBLO,2690,Pueblo City 60,8116,South Park Elementary School,293,199,29,65,228,67.90%,9.90%,0.778,75%-100%
51,PUEBLO,2690,Pueblo City 60,8402,Sunset Park Elementary School,387,243,29,115,272,62.80%,7.50%,0.703,50%-75%
51,PUEBLO,2690,Pueblo City 60,9188,W H Heaton Middle School,761,560,43,158,603,73.60%,5.70%,0.792,75%-100%
51,PUEBLO,2700,Pueblo County 70,25,Sky View Middle School,634,183,52,399,235,28.90%,8.20%,0.371,25%-50%
51,PUEBLO,2700,Pueblo County 70,26,Desert Sage Elementary School,334,163,44,127,207,48.80%,13.20%,0.62,50%-75%
51,PUEBLO,2700,Pueblo County 70,472,Avondale Elementary School,146,112,20,14,132,76.70%,13.70%,0.904,75%-100%
51,PUEBLO,2700,Pueblo County 70,852,Beulah Elementary School,74,25,9,40,34,33.80%,12.20%,0.459,25%-50%
51,PUEBLO,2700,Pueblo County 70,856,Beulah Middle School,43,15,5,23,20,34.90%,11.60%,0.465,25%-50%
51,PUEBLO,2700,Pueblo County 70,1377,Cedar Ridge Elementary School,435,107,23,305,130,24.60%,5.30%,0.299,25%-50%
51,PUEBLO,2700,Pueblo County 70,5990,70 Online,230,111,18,101,129,48.30%,7.80%,0.561,50%-75%
51,PUEBLO,2700,Pueblo County 70,6354,North Mesa Elementary School,407,137,47,223,184,33.70%,11.50%,0.452,25%-50%
51,PUEBLO,2700,Pueblo County 70,6817,PSAS Homeschool Program,104, * , * , * , * , * , * ,*, * 
51,PUEBLO,2700,Pueblo County 70,7086,Pleasant View Middle School,438,177,48,213,225,40.40%,11.00%,0.514,50%-75%
51,PUEBLO,2700,Pueblo County 70,7153,Prairie Winds Elementary School,404,163,23,218,186,40.30%,5.70%,0.46,25%-50%
51,PUEBLO,2700,Pueblo County 70,7208,Pueblo County High School,1167,421,125,621,546,36.10%,10.70%,0.468,25%-50%
51,PUEBLO,2700,Pueblo County 70,7210,Liberty Point Elementary School,329,177,38,114,215,53.80%,11.60%,0.653,50%-75%
51,PUEBLO,2700,Pueblo County 70,7212,Liberty Point International School,536,261,58,217,319,48.70%,10.80%,0.595,50%-75%
51,PUEBLO,2700,Pueblo County 70,7214,Pueblo West High School,1398,361,126,911,487,25.80%,9.00%,0.348,25%-50%
51,PUEBLO,2700,Pueblo County 70,7530,Rye Elementary School,275,102,29,144,131,37.10%,10.50%,0.476,25%-50%
51,PUEBLO,2700,Pueblo County 70,7532,Craver Middle School,185,77,18,90,95,41.60%,9.70%,0.514,50%-75%
51,PUEBLO,2700,Pueblo County 70,7534,Rye High School,230,70,27,133,97,30.40%,11.70%,0.422,25%-50%
51,PUEBLO,2700,Pueblo County 70,7879,Swallows Charter Academy High School,149,21,13,115,34,14.10%,8.70%,0.228,0% - 25%
51,PUEBLO,2700,Pueblo County 70,7886,Sierra Vista Elementary School,453,154,44,255,198,34.00%,9.70%,0.437,25%-50%
