County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),5692,44,0.0080,931,2820,1343
EL PASO,0990,WIDEFIELD 3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0990,WIDEFIELD 3,4394,JANITELL JUNIOR HIGH SCHOOL,591,3,0.0050,63,179,271
EL PASO,0990,WIDEFIELD 3,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,10,0,0.0000,0,4,4
EL PASO,0990,WIDEFIELD 3,5841,MESA RIDGE HIGH SCHOOL,1549,36,0.0230,195,444,725
EL PASO,0990,WIDEFIELD 3,8178,SPROUL JUNIOR HIGH SCHOOL,435,2,0.0050,41,132,192
EL PASO,0990,WIDEFIELD 3,9294,WATSON JUNIOR HIGH SCHOOL,613,2,0.0030,43,171,317
EL PASO,0990,WIDEFIELD 3,9560,DISCOVERY HIGH SCHOOL,121,24,0.1980,9,35,58
EL PASO,0990,WIDEFIELD 3,9566,WIDEFIELD HIGH SCHOOL,1618,32,0.0200,172,483,733
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),120,24,0.2000,9,35,57
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),4709,75,0.0160,507,1377,2196
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),4829,99,0.0210,516,1412,2253
EL PASO,1000,FOUNTAIN 8,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1000,FOUNTAIN 8,0203,WELTE EDUCATION CENTER,222,8,0.0360,17,71,105
EL PASO,1000,FOUNTAIN 8,1332,CARSON MIDDLE SCHOOL,617,0,0.0000,115,139,278
EL PASO,1000,FOUNTAIN 8,3106,FOUNTAIN MIDDLE SCHOOL,757,2,0.0030,60,215,369
EL PASO,1000,FOUNTAIN 8,3110,FOUNTAIN-FORT CARSON HIGH SCHOOL,2328,14,0.0060,331,579,1086
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),216,8,0.0370,17,69,102
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3631,16,0.0040,497,909,1707
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3847,24,0.0060,514,978,1809
EL PASO,1010,COLORADO SPRINGS 11,0000,SUMMER SCHOOL DROPOUTS,6,6,1.0000,0,0,6
EL PASO,1010,COLORADO SPRINGS 11,0269,ACHIEVE ONLINE,364,22,0.0600,18,91,221
EL PASO,1010,COLORADO SPRINGS 11,0517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,70,0,0.0000,0,7,57
EL PASO,1010,COLORADO SPRINGS 11,0871,THE BIJOU SCHOOL,227,11,0.0480,8,65,129
EL PASO,1010,COLORADO SPRINGS 11,1616,CIVA CHARTER ACADEMY,232,8,0.0340,12,37,161
EL PASO,1010,COLORADO SPRINGS 11,1870,CORONADO HIGH SCHOOL,1821,31,0.0170,95,446,1129
EL PASO,1010,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,516,62,0.1200,35,197,237
EL PASO,1010,COLORADO SPRINGS 11,2202,DOHERTY HIGH SCHOOL,2497,40,0.0160,184,638,1400
EL PASO,1010,COLORADO SPRINGS 11,2400,EARLY COLLEGE HIGH SCHOOL,240,4,0.0170,16,69,125
EL PASO,1010,COLORADO SPRINGS 11,2528,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,313,40,0.1280,33,109,139
EL PASO,1010,COLORADO SPRINGS 11,3360,GALILEO SCHOOL OF MATH AND SCIENCE,448,3,0.0070,53,158,188
EL PASO,1010,COLORADO SPRINGS 11,4070,HOLMES MIDDLE SCHOOL,494,0,0.0000,21,88,347
EL PASO,1010,COLORADO SPRINGS 11,4090,MANN MIDDLE SCHOOL,422,0,0.0000,31,150,199
EL PASO,1010,COLORADO SPRINGS 11,4424,JENKINS MIDDLE SCHOOL,742,0,0.0000,32,156,471
EL PASO,1010,COLORADO SPRINGS 11,5146,LIFE SKILLS CENTER OF COLORADO SPRINGS,479,31,0.0650,64,180,183
EL PASO,1010,COLORADO SPRINGS 11,5948,MITCHELL HIGH SCHOOL,1994,77,0.0390,245,820,733
EL PASO,1010,COLORADO SPRINGS 11,6306,NORTH MIDDLE SCHOOL,582,0,0.0000,70,210,254
EL PASO,1010,COLORADO SPRINGS 11,6680,PALMER HIGH SCHOOL,2089,54,0.0260,197,717,981
EL PASO,1010,COLORADO SPRINGS 11,7523,RUSSELL MIDDLE SCHOOL,502,0,0.0000,32,149,257
EL PASO,1010,COLORADO SPRINGS 11,7556,SABIN MIDDLE SCHOOL,665,2,0.0030,53,204,314
EL PASO,1010,COLORADO SPRINGS 11,8457,JACK SWIGERT AEROSPACE ACADEMY,461,1,0.0020,58,248,114
EL PASO,1010,COLORADO SPRINGS 11,9404,WEST MIDDLE SCHOOL,241,0,0.0000,14,63,142
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),1685,148,0.0880,146,590,768
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12801,244,0.0190,1048,3912,6575
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),14486,392,0.0270,1194,4502,7343
EL PASO,1020,CHEYENNE MOUNTAIN 12,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1020,CHEYENNE MOUNTAIN 12,1588,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,742,3,0.0040,15,108,535
EL PASO,1020,CHEYENNE MOUNTAIN 12,1590,CHEYENNE MOUNTAIN HIGH SCHOOL,1416,2,0.0010,40,194,1044
EL PASO,1020,CHEYENNE MOUNTAIN 12,9051,THE VANGUARD SCHOOL (MIDDLE),246,0,0.0000,10,56,147
EL PASO,1020,CHEYENNE MOUNTAIN 12,9057,THE VANGUARD SCHOOL (HIGH),372,0,0.0000,17,82,226
EL PASO,1020,CHEYENNE MOUNTAIN 12,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1020,CHEYENNE MOUNTAIN 12,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2748,5,0.0020,82,437,1929
EL PASO,1020,CHEYENNE MOUNTAIN 12,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2748,5,0.0020,82,437,1929
EL PASO,1030,MANITOU SPRINGS 14,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1030,MANITOU SPRINGS 14,5464,MANITOU SPRINGS MIDDLE SCHOOL,288,0,0.0000,2,24,231
EL PASO,1030,MANITOU SPRINGS 14,5468,MANITOU SPRINGS HIGH SCHOOL,545,4,0.0070,5,44,466
EL PASO,1030,MANITOU SPRINGS 14,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1030,MANITOU SPRINGS 14,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),833,4,0.0050,7,68,697
EL PASO,1030,MANITOU SPRINGS 14,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),833,4,0.0050,7,68,697
EL PASO,1040,ACADEMY 20,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1040,ACADEMY 20,0074,CHALLENGER MIDDLE SCHOOL,654,0,0.0000,15,68,480
EL PASO,1040,ACADEMY 20,0076,AIR ACADEMY HIGH SCHOOL,1538,9,0.0060,49,204,1116
EL PASO,1040,ACADEMY 20,0110,ACADEMY ONLINE,171,2,0.0120,8,14,144
EL PASO,1040,ACADEMY 20,0209,ASPEN VALLEY CAMPUS,177,3,0.0170,4,32,126
EL PASO,1040,ACADEMY 20,1629,THE CLASSICAL ACADEMY MIDDLE SCHOOL,466,0,0.0000,6,35,386
EL PASO,1040,ACADEMY 20,1630,THE CLASSICAL ACADEMY HIGH SCHOOL,676,1,0.0010,9,65,558
EL PASO,1040,ACADEMY 20,1901,ACADEMY CALVERT K-8 ONLINE SCHOOL,99,0,0.0000,1,14,71
EL PASO,1040,ACADEMY 20,1921,DISCOVERY CANYON CAMPUS MIDDLE SCHOOL,797,0,0.0000,21,105,570
EL PASO,1040,ACADEMY 20,2195,DISCOVERY CANYON CAMPUS HIGH SCHOOL,1296,5,0.0040,38,171,954
EL PASO,1040,ACADEMY 20,2358,EAGLEVIEW MIDDLE SCHOOL,738,0,0.0000,31,108,518
EL PASO,1040,ACADEMY 20,5126,LIBERTY HIGH SCHOOL,1833,7,0.0040,87,270,1295
EL PASO,1040,ACADEMY 20,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,760,3,0.0040,23,141,494
EL PASO,1040,ACADEMY 20,6937,PINE CREEK HIGH SCHOOL,1756,7,0.0040,50,238,1267
EL PASO,1040,ACADEMY 20,7240,RAMPART HIGH SCHOOL,1904,15,0.0080,89,349,1210
EL PASO,1040,ACADEMY 20,8779,TCA COLLEGE PATHWAYS,544,2,0.0040,13,45,442
EL PASO,1040,ACADEMY 20,8851,TIMBERVIEW MIDDLE SCHOOL,859,0,0.0000,38,140,580
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),174,3,0.0170,4,30,125
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),13934,51,0.0040,478,1940,9966
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),14108,54,0.0040,482,1970,10091
EL PASO,1050,ELLICOTT 22,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1050,ELLICOTT 22,2640,ELLICOTT MIDDLE SCHOOL,189,0,0.0000,6,66,109
EL PASO,1050,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,339,3,0.0090,12,116,193
EL PASO,1050,ELLICOTT 22,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1050,ELLICOTT 22,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),528,3,0.0060,18,182,302
EL PASO,1050,ELLICOTT 22,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),528,3,0.0060,18,182,302
EL PASO,1060,PEYTON 23 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1060,PEYTON 23 JT,6626,PEYTON ONLINE ACADEMY,48,2,0.0420,1,6,39
EL PASO,1060,PEYTON 23 JT,6900,PEYTON JUNIOR HIGH SCHOOL,104,0,0.0000,1,14,79
EL PASO,1060,PEYTON 23 JT,6902,PEYTON SENIOR HIGH SCHOOL,276,1,0.0040,1,24,238
EL PASO,1060,PEYTON 23 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1060,PEYTON 23 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),421,3,0.0070,3,43,350
EL PASO,1060,PEYTON 23 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),421,3,0.0070,3,43,350
EL PASO,1070,HANOVER 28,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,158,1,0.0060,3,53,93
EL PASO,1070,HANOVER 28,3941,HANOVER ONLINE ACADEMY,6,2,0.3330,0,1,5
EL PASO,1070,HANOVER 28,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1070,HANOVER 28,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),161,3,0.0190,3,53,96
EL PASO,1070,HANOVER 28,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),161,3,0.0190,3,53,96
EL PASO,1080,LEWIS-PALMER 38,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1080,LEWIS-PALMER 38,5093,MONUMENT CHARTER ACADEMY,250,0,0.0000,4,26,192
EL PASO,1080,LEWIS-PALMER 38,5098,LEWIS-PALMER MIDDLE SCHOOL,972,0,0.0000,16,99,788
EL PASO,1080,LEWIS-PALMER 38,5100,LEWIS-PALMER HIGH SCHOOL,1196,4,0.0030,16,125,966
EL PASO,1080,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,1264,5,0.0040,13,113,1038
EL PASO,1080,LEWIS-PALMER 38,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1080,LEWIS-PALMER 38,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3671,9,0.0020,49,362,2976
EL PASO,1080,LEWIS-PALMER 38,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3671,9,0.0020,49,362,2976
EL PASO,1110,DISTRICT 49,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1110,FALCON 49,0555,BANNING LEWIS RANCH ACADEMY,351,0,0.0000,19,71,211
EL PASO,1110,FALCON 49,2877,SPRINGS STUDIO FOR ACADEMIC EXCELLENCE,484,2,0.0040,17,58,375
EL PASO,1110,FALCON 49,2906,FALCON MIDDLE SCHOOL,737,0,0.0000,38,128,495
EL PASO,1110,FALCON 49,2908,FALCON HIGH SCHOOL,1389,10,0.0070,59,258,957
EL PASO,1110,FALCON 49,3475,GOAL ACADEMY,4621,1174,0.2540,141,2413,1791
EL PASO,1110,FALCON 49,4102,HORIZON MIDDLE SCHOOL,622,0,0.0000,70,180,281
EL PASO,1110,FALCON 49,4251,IMAGINE CLASSICAL ACADEMY,108,0,0.0000,8,17,67
EL PASO,1110,FALCON 49,6653,POWER TECHNICAL EARLY COLLEGE,233,3,0.0130,13,46,152
EL PASO,1110,FALCON 49,6810,PATRIOT HIGH SCHOOL,158,12,0.0760,11,37,96
EL PASO,1110,FALCON 49,6821,PIKES PEAK EARLY COLLEGE,129,0,0.0000,6,17,93
EL PASO,1110,FALCON 49,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,106,0,0.0000,1,9,90
EL PASO,1110,FALCON 49,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,430,0,0.0000,14,72,292
EL PASO,1110,FALCON 49,7613,SAND CREEK HIGH SCHOOL,1382,22,0.0160,169,379,630
EL PASO,1110,FALCON 49,7960,SKYVIEW MIDDLE SCHOOL,855,0,0.0000,67,198,467
EL PASO,1110,FALCON 49,8791,VISTA RIDGE HIGH SCHOOL,1814,14,0.0080,159,433,999
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),4761,1186,0.2490,151,2441,1881
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8390,51,0.0060,623,1810,4962
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),13151,1237,0.0940,774,4251,6843
EL PASO,1120,EDISON 54 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1120,EDISON 54 JT,2504,2504  SCHOOL CLOSED 2017-18,1,0,0.0000,0,0,1
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,99,0,0.0000,2,7,88
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,73,0,0.0000,0,5,66
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),173,0,0.0000,2,12,155
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),173,0,0.0000,2,12,155
EL PASO,1130,MIAMI/YODER 60 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,173,4,0.0230,2,48,120
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),173,4,0.0230,2,48,120
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),173,4,0.0230,2,48,120
FREMONT,1140,CANON CITY RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
FREMONT,1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,313,3,0.0100,2,58,236
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,1256,32,0.0250,3,171,1021
FREMONT,1140,CANON CITY RE-1,3802,HARRISON SCHOOL,276,3,0.0110,0,46,222
FREMONT,1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,62,0,0.0000,0,6,52
FREMONT,1140,CANON CITY RE-1,7950,CANON EXPLORATORY SCHOOL,51,0,0.0000,0,9,39
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1912,38,0.0200,5,284,1533
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1912,38,0.0200,5,284,1533
FREMONT,1150,FREMONT RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,421,9,0.0210,3,79,324
FREMONT,1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,213,0,0.0000,1,28,175
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),634,9,0.0140,4,107,499
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),634,9,0.0140,4,107,499
FREMONT,1160,COTOPAXI RE-3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,125,1,0.0080,1,8,111
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),125,1,0.0080,1,8,111
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),125,1,0.0080,1,8,111
GARFIELD,1180,ROARING FORK RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GARFIELD,1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,31,0,0.0000,0,5,26
GARFIELD,1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,279,1,0.0040,0,135,132
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,558,29,0.0520,1,343,197
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,95,15,0.1580,1,70,20
GARFIELD,1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,162,0,0.0000,0,104,54
GARFIELD,1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,383,3,0.0080,1,190,184
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,1077,20,0.0190,4,490,540
GARFIELD,1180,ROARING FORK RE-1,7298,RIVERVIEW SCHOOL,91,2,0.0220,1,41,48
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,434,3,0.0070,1,257,169
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),94,15,0.1600,1,69,20
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2841,58,0.0200,7,1457,1289
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2935,73,0.0250,8,1526,1309
GARFIELD,1195,GARFIELD RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GARFIELD,1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,635,10,0.0160,2,286,328
GARFIELD,1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,483,4,0.0080,2,251,216
GARFIELD,1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,880,30,0.0340,3,451,399
GARFIELD,1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,350,3,0.0090,3,171,168
GARFIELD,1195,GARFIELD RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GARFIELD,1195,GARFIELD RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2338,47,0.0200,9,1153,1108
GARFIELD,1195,GARFIELD RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2338,47,0.0200,9,1153,1108
GARFIELD,1220,GARFIELD 16,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GARFIELD,1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,390,11,0.0280,3,121,240
GARFIELD,1220,GARFIELD 16,8274,GRAND VALLEY MIDDLE SCHOOL,189,0,0.0000,2,65,110
GARFIELD,1220,GARFIELD 16,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GARFIELD,1220,GARFIELD 16,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),579,11,0.0190,5,186,350
GARFIELD,1220,GARFIELD 16,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),579,11,0.0190,5,186,350
GILPIN,1330,GILPIN COUNTY RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GILPIN,1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,227,4,0.0180,2,28,189
GILPIN,1330,GILPIN COUNTY RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GILPIN,1330,GILPIN COUNTY RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),227,4,0.0180,2,28,189
GILPIN,1330,GILPIN COUNTY RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),227,4,0.0180,2,28,189
GRAND,1340,WEST GRAND 1-JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GRAND,1340,WEST GRAND 1-JT,9420,WEST GRAND HIGH SCHOOL,159,1,0.0060,1,54,100
GRAND,1340,WEST GRAND 1-JT,9422,WEST GRAND ELEMENTARY  AND MIDDLE SCHOOL,65,0,0.0000,0,19,44
GRAND,1340,WEST GRAND 1-JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GRAND,1340,WEST GRAND 1-JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),224,1,0.0040,1,73,144
GRAND,1340,WEST GRAND 1-JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),224,1,0.0040,1,73,144
GRAND,1350,EAST GRAND 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GRAND,1350,EAST GRAND 2,2376,EAST GRAND MIDDLE SCHOOL,226,0,0.0000,4,40,175
GRAND,1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,428,11,0.0260,3,55,359
GRAND,1350,EAST GRAND 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GRAND,1350,EAST GRAND 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),654,11,0.0170,7,95,534
GRAND,1350,EAST GRAND 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),654,11,0.0170,7,95,534
GUNNISON,1360,GUNNISON WATERSHED RE1J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
GUNNISON,1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE SECONDARY SCHOOL,351,1,0.0030,1,13,325
GUNNISON,1360,GUNNISON WATERSHED RE1J,3694,GUNNISON HIGH SCHOOL,432,7,0.0160,6,79,335
GUNNISON,1360,GUNNISON WATERSHED RE1J,3697,GUNNISON MIDDLE SCHOOL,213,0,0.0000,1,53,154
GUNNISON,1360,GUNNISON WATERSHED RE1J,5577,MARBLE CHARTER SCHOOL,17,0,0.0000,0,0,16
GUNNISON,1360,GUNNISON WATERSHED RE1J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
GUNNISON,1360,GUNNISON WATERSHED RE1J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1011,8,0.0080,8,145,828
GUNNISON,1360,GUNNISON WATERSHED RE1J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1011,8,0.0080,8,145,828
HINSDALE,1380,HINSDALE COUNTY RE 1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
