year,mergecode,lowincome
21,1560-4332,19.9
21,1560-5018,56.9
21,1560-5121,15.3
21,1560-5170,48.4
21,1560-5235,25.1
21,1560-5312,40.5
21,1560-5316,24.3
21,1560-5335,29.4
21,1560-5992,68.3
21,1560-6163,29.9
21,1560-6194,34.8
21,1560-6220,23.8
21,1560-7113,25.6
21,1560-7640,49.6
21,1560-8824,30.6
21,1560-8918,56.1
21,1560-8925,15.0
21,1560-9228,32.1
21,1560-9674,58.1
21,1570-2790,44.9
21,1570-2792,44.0
21,1570-2794,38.9
21,1580-1386,84.1
21,1580-2944,84.8
21,1580-8906,76.0
21,1590-7160,59.8
21,1590-7164,58.5
21,1600-4048,37.5
21,1750-948,25.3
21,1750-978,45.8
21,1780-4162,44.2
21,1790-5132,52.0
21,1790-5136,43.3
21,1810-4502,60.0
21,1828-515,53.2
21,1828-1220,41.9
21,1828-1224,33.9
21,1828-1321,51.8
21,1828-8256,51.7
21,1828-8260,38.7
21,1850-2980,34.3
21,1850-2988,31.5
21,1860-5802,28.7
21,1860-5806,29.8
21,1870-6834,29.3
21,1870-6838,48.2
21,1990-7024,37.6
21,2000-262,30.9
21,2000-361,35.4
21,2000-362,41.4
21,2000-363,76.8
21,2000-900,68.8
21,2000-1046,29.8
21,2000-1297,12.9
21,2000-1450,55.6
21,2000-1520,70.6
21,2000-1619,79.7
21,2000-1686,82.7
21,2000-2128,25.1
21,2000-2224,81.4
21,2000-2297,54.0
21,2000-2392,60.0
21,2000-3244,42.8
21,2000-3262,76.9
21,2000-3570,48.0
21,2000-3584,69.6
21,2000-3604,51.1
21,2000-4439,43.0
21,2000-5210,64.2
21,2000-5244,44.9
21,2000-5842,60.2
21,2000-6070,29.6
21,2000-6166,71.8
21,2000-6264,85.1
21,2000-6554,61.8
21,2000-6562,65.2
21,2000-6666,52.0
21,2000-7110,43.0
21,2000-7236,79.2
21,2000-7281,32.0
21,2000-7467,84.9
21,2000-7832,51.7
21,2000-8462,46.0
21,2000-8846,61.7
21,2000-8876,52.8
21,2000-9406,44.4
21,2000-9434,35.9
21,2000-9673,28.3
21,2010-1966,43.2
21,2020-1936,55.7
21,2020-1938,48.7
21,2020-5962,39.4
21,2020-7338,50.0
21,2020-8398,48.5
21,2035-609,56.5
21,2035-1888,52.3
21,2035-2036,45.0
21,2035-4546,52.6
21,2035-5090,36.8
21,2035-5436,81.6
21,2035-5836,71.0
21,2035-6026,39.9
21,2035-8133,66.7
21,2055-2204,47.7
21,2055-2208,45.4
21,2070-5446,50.6
21,2070-5450,49.6
21,2070-5452,45.0
21,2180-1392,56.8
21,2180-1915,38.2
21,2180-4458,64.8
21,2180-6054,52.5
21,2180-6058,44.1
21,2180-6262,16.2
21,2180-6366,78.2
21,2180-6466,49.7
21,2180-6486,69.3
21,2180-6490,64.4
21,2180-6494,54.2
21,2180-7106,65.1
21,2180-9149,56.4
21,2190-6196,59.4
21,2190-6307,62.9
21,2190-6436,57.4
21,2395-1094,59.3
21,2395-1096,43.6
21,2395-1438,61.8
21,2395-8832,56.7
21,2405-1009,62.5
21,2405-1850,46.9
21,2405-3074,50.9
21,2405-3078,42.5
21,2405-3620,54.1
21,2405-6954,64.1
21,2405-7856,56.0
21,2505-9352,48.7
21,2515-9263,45.8
21,2515-9576,37.4
21,2515-9582,33.2
21,2520-4841,78.9
21,2520-4843,77.8
21,2520-5015,70.5
21,2520-5455,90.2
21,2530-5114,83.1
21,2530-7442,73.3
21,2530-9264,86.6
21,2535-5506,80.7
21,2540-56,60.5
21,2540-3130,66.0
21,2540-3134,56.6
21,2560-1546,43.4
21,2570-8452,49.1
21,2570-8456,45.8
21,2580-6596,37.0
21,2590-7342,20.1
21,2590-7346,20.6
21,2600-7042,23.2
21,2600-7046,29.3
21,2600-7048,21.0
21,2610-4908,36.8
21,2610-7891,41.8
21,2610-8114,43.5
21,2610-8118,30.6
21,2620-4076,60.9
21,2620-4080,57.3
21,2630-3846,38.4
21,2630-3850,40.0
21,2640-430,3.4
21,2640-432,3.2
21,2650-3542,64.8
21,2650-3546,41.4
21,2660-200,33.6
21,2660-4956,65.5
21,2660-4960,49.4
21,2660-6794,74.1
21,2660-9268,79.0
21,2670-4058,67.6
21,2680-9604,41.9
21,2690-738,74.5
21,2690-756,89.3
21,2690-822,96.9
21,2690-860,91.4
21,2690-954,91.8
21,2690-1304,88.0
21,2690-1402,58.5
21,2690-1454,71.5
21,2690-1488,83.8
21,2690-1504,72.7
21,2690-1828,93.1
21,2690-2096,58.2
21,2690-2394,74.2
21,2690-2438,96.0
21,2690-2620,50.0
21,2690-3724,79.8
21,2690-3924,85.2
21,2690-3976,81.5
21,2690-4302,92.9
21,2690-4376,94.5
21,2690-5048,83.1
21,2690-5916,95.3
21,2690-6132,82.1
21,2690-6677,86.2
21,2690-6770,90.6
21,2690-6775,60.2
21,2690-7209,61.5
21,2690-7481,89.5
21,2690-8082,62.2
21,2690-8116,77.8
21,2690-8402,70.3
21,2690-9188,79.2
21,2700-25,37.1
21,2700-26,62.0
21,2700-472,90.4
21,2700-852,45.9
21,2700-856,46.5
21,2700-1377,29.9
21,2700-5990,56.1
21,2700-6354,45.2
21,2700-7086,51.4
21,2700-7153,46.0
21,2700-7208,46.8
21,2700-7210,65.3
21,2700-7212,59.5
21,2700-7214,34.8
21,2700-7530,47.6
21,2700-7532,51.4
21,2700-7534,42.2
21,2700-7879,22.8
21,2700-7886,43.7
21,2700-8110,61.4
21,2700-8420,27.4
21,2700-8810,12.7
21,2700-9084,33.5
21,2700-9130,47.3
21,2700-9134,66.1
21,2710-5750,32.9
21,2710-5754,37.5
21,2710-5762,27.3
21,2720-7268,40.3
21,2720-7276,37.8
21,2730-2148,44.8
21,2730-2150,36.0
21,2740-5579,74.5
21,2740-6036,74.2
21,2740-6044,77.2
21,2740-6046,65.6
21,2740-6520,25.6
21,2750-7660,40.8
21,2750-7664,42.7
21,2760-2522,33.3
21,2760-3860,33.3
21,2760-3862,30.8
21,2770-8208,13.5
21,2770-8210,17.7
21,2770-8212,10.2
21,2770-8358,21.9
21,2780-8048,35.4
21,2780-8050,23.0
21,2780-8120,30.8
21,2790-6146,66.2
21,2800-2018,70.6
21,2800-5958,74.8
21,2810-1412,92.4
21,2810-1416,93.0
21,2810-1420,90.3
21,2820-7900,71.8
21,2830-8786,19.8
21,2830-8790,16.7
21,2830-8794,13.2
21,2830-8811,20.5
21,2840-6422,34.4
21,2862-4369,47.4
21,2862-4488,61.7
21,2862-4492,44.4
21,2865-7050,44.1
21,2865-7322,41.8
21,3000-8370,45.8
21,3000-8374,16.9
21,3000-8375,24.1
21,3000-8376,62.4
21,3000-8377,37.8
21,3000-8378,30.3
21,3000-8385,28.0
21,3000-8993,37.4
21,3010-2024,39.3
21,3010-9080,58.4
21,3020-8379,41.2
21,3020-9692,32.7
21,3020-9694,32.3
21,3020-9696,30.4
21,3020-9698,24.6
21,3030-86,54.9
21,3030-90,40.2
21,3040-308,46.0
21,3050-6582,51.7
21,3050-6586,51.6
21,3060-5258,45.6
21,3070-9700,72.4
21,3070-9704,74.4
21,3080-3398,52.2
21,3080-4852,55.1
21,3080-4854,61.4
21,3080-7056,55.7
21,3080-7058,57.6
21,3080-9032,51.0
21,3085-754,26.2
21,3085-2448,23.8
21,3085-2452,34.9
21,3085-2456,27.3
21,3085-3286,40.7
21,3090-1299,6.2
21,3090-1446,41.8
21,3090-3090,56.9
21,3090-4148,62.7
21,3090-4526,33.3
21,3090-5855,51.1
21,3090-9347,48.6
21,3100-55,14.5
21,3100-6750,20.7
21,3100-7755,20.6
21,3100-7958,21.1
21,3100-8066,13.3
21,3100-8459,12.9
21,3100-8886,18.7
21,3100-9393,8.9
21,3100-9563,9.4
21,3100-9665,8.4
21,3100-9670,15.5
21,3100-9671,17.0
21,3100-9672,9.3
21,3110-4785,26.0
21,3110-5078,29.1
21,3110-5896,43.8
21,3110-5902,35.5
21,3110-6963,14.7
21,3110-7490,30.7
21,3120-52,69.6
21,3120-53,62.5
21,3120-54,85.9
21,3120-988,77.3
21,3120-1384,89.0
21,3120-1500,48.2
21,3120-1875,24.3
21,3120-2222,76.1
21,3120-2657,56.7
21,3120-2850,36.3
21,3120-3162,94.7
21,3120-3173,51.2
21,3120-3610,70.9
21,3120-3614,64.1
21,3120-3880,87.2
21,3120-4356,85.2
21,3120-4425,76.1
21,3120-4438,76.9
21,3120-5412,89.7
21,3120-5620,91.9
21,3120-5660,48.8
21,3120-5752,72.0
21,3120-5985,60.3
21,3120-6364,71.0
21,3120-6774,94.9
21,3120-7700,84.4
21,3120-7814,83.7
21,3120-8467,87.5
21,3120-8965,58.7
21,3120-8975,77.0
21,3120-9611,42.3
21,3130-4670,37.4
21,3130-7052,46.4
21,3130-7054,49.6
21,3140-3066,74.4
21,3140-3070,70.5
21,3140-5050,75.5
21,3140-7219,25.6
21,3140-8930,73.1
21,3145-3958,48.5
21,3145-3961,50.4
21,3145-3962,46.8
21,3146-1008,33.8
21,3146-1012,32.3
21,3147-7156,26.1
21,3148-6812,48.1
21,3200-9791,66.9
21,3200-9795,65.9
21,3200-9799,57.7
21,3210-9725,55.3
21,3210-9733,47.1
21,3220-4227,48.2
21,3220-4231,59.8
21,9170-1448,52.9
21,9170-1501,47.6
21,9170-1550,39.6
21,9170-6971,29.3
21,8001-15,25.2
21,8001-75,22.2
21,8001-79,4.3
21,8001-149,9.3
21,8001-493,39.2
21,8001-653,18.4
21,8001-655,53.6
21,8001-657,43.8
21,8001-1279,15.3
21,8001-1371,76.0
21,8001-1387,5.7
21,8001-1505,45.8
21,8001-1633,51.8
21,8001-1791,33.9
21,8001-1795,23.9
21,8001-1882,82.3
21,8001-2035,48.6
21,8001-2067,19.6
21,8001-2196,3.8
21,8001-2837,58.5
21,8001-3326,35.0
21,8001-3393,7.3
21,8001-3439,41.2
21,8001-4403,53.0
21,8001-5431,63.6
21,8001-5453,12.6
21,8001-5845,19.5
21,8001-5851,26.6
21,8001-5957,60.8
21,8001-6219,88.9
21,8001-6914,73.8
21,8001-7278,72.1
21,8001-7512,23.3
21,8001-8061,16.1
21,8001-8821,22.0
21,8001-8825,25.0
21,8001-9037,87.8
21,8001-9040,83.8
21,9000-1924,61.1
