year,mergecode,lowincome
16,1420-9427,1.28
16,1420-9428,13.95
16,1420-9429,3.92
16,1420-9432,5.28
16,1420-9490,18.16
16,1420-9510,46.22
16,1420-9638,61.6
16,1420-9648,15.11
16,1420-9678,39.81
16,1430-2328,42.42
16,1430-2332,41.46
16,1430-2336,36.96
16,1440-6992,68.97
16,1440-7009,42.86
16,1450-2960,50.93
16,1460-7746,63.3
16,1480-8342,56.73
16,1480-8351,48.28
16,1480-8354,57.14
16,1490-842,72.38
16,1500-1144,69.15
16,1500-1150,68.21
16,1500-1152,50.85
16,1510-4901,77.7
16,1510-4904,74.83
16,1510-8804,0.0
16,1510-9486,69.26
16,1520-0,0.0
16,1520-225,42.08
16,1520-2097,11.94
16,1520-2318,20.68
16,1520-3012,51.5
16,1520-3050,54.74
16,1520-3571,47.25
16,1520-5888,24.89
16,1520-6222,32.27
16,1520-6738,36.4
16,1520-7402,19.69
16,1520-7994,35.55
16,1520-8388,39.35
16,1530-632,33.85
16,1530-636,30.84
16,1530-640,19.56
16,1540-4252,57.46
16,1540-4254,59.22
16,1540-4258,53.01
16,1550-0,0.0
16,1550-146,11.66
16,1550-477,4.23
16,1550-490,20.04
16,1550-498,3.22
16,1550-612,65.93
16,1550-678,52.72
16,1550-766,29.15
16,1550-892,45.99
16,1550-898,39.31
16,1550-1186,40.89
16,1550-1190,37.35
16,1550-2298,28.05
16,1550-3046,34.49
16,1550-3105,9.95
16,1550-3242,21.88
16,1550-3760,46.75
16,1550-3787,57.77
16,1550-4282,83.38
16,1550-4456,24.94
16,1550-4698,8.88
16,1550-4793,28.27
16,1550-5014,60.55
16,1550-5068,42.84
16,1550-5120,2.91
16,1550-5168,72.81
16,1550-5196,54.34
16,1550-5234,19.51
16,1550-5292,34.35
16,1550-5688,19.47
16,1550-5917,35.34
16,1550-6476,55.12
16,1550-6482,32.33
16,1550-7043,14.97
16,1550-7104,36.01
16,1550-7124,39.74
16,1550-7127,62.77
16,1550-7161,12.97
16,1550-7198,27.53
16,1550-7218,87.54
16,1550-7290,39.02
16,1550-7325,34.91
16,1550-7350,33.62
16,1550-7470,31.88
16,1550-7834,24.03
16,1550-8318,26.53
16,1550-8460,43.19
16,1550-8852,36.42
16,1550-9251,10.18
16,1550-9330,30.79
16,1550-9370,38.74
16,1550-9374,39.91
16,1550-9380,15.06
16,1560-510,47.81
16,1560-808,19.62
16,1560-812,17.47
16,1560-865,57.08
16,1560-870,25.91
16,1560-890,46.67
16,1560-1323,39.17
16,1560-1385,24.95
16,1560-1920,49.55
16,1560-2089,17.4
16,1560-3320,58.78
16,1560-4332,27.24
16,1560-5018,59.52
16,1560-5121,10.11
16,1560-5170,62.02
16,1560-5235,26.51
16,1560-5312,48.03
16,1560-5316,28.95
16,1560-5335,32.2
16,1560-5393,0.0
16,1560-5992,68.71
16,1560-6163,34.23
16,1560-6194,25.39
16,1560-6220,25.27
16,1560-7113,24.49
16,1560-7640,64.43
16,1560-7650,41.78
16,1560-8824,30.16
16,1560-8918,73.15
16,1560-8925,23.06
16,1560-9055,56.0
16,1560-9228,37.25
16,1560-9260,63.11
16,1560-9674,57.47
16,1570-2788,8.33
16,1570-2790,41.82
16,1570-2792,36.4
16,1570-2794,30.15
16,1580-1386,67.73
16,1580-2481,84.85
16,1580-2944,81.58
16,1580-8906,63.83
16,1590-7160,51.61
16,1590-7164,50.0
16,1600-4048,42.62
16,1620-58,85.25
16,1620-66,72.92
16,1750-948,19.9
16,1750-978,64.29
16,1760-4690,60.0
16,1760-4694,60.0
16,1780-4162,48.13
16,1790-5132,45.22
16,1790-5136,30.65
16,1810-4502,61.54
16,1810-4506,11.76
16,1828-0,0.0
16,1828-515,61.05
16,1828-1220,51.72
16,1828-1224,48.03
16,1828-1321,60.81
16,1828-3729,0.0
16,1828-8256,53.48
16,1828-8260,38.57
16,1850-2980,45.19
16,1850-2988,37.93
16,1860-5802,32.08
16,1860-5806,30.67
16,1870-6834,36.76
16,1870-6838,27.78
16,1980-2122,42.5
16,1980-2126,42.86
16,1990-3582,0.0
16,1990-7024,45.11
16,1990-7028,32.43
16,1990-7032,38.38
16,2000-262,32.68
16,2000-361,31.38
16,2000-362,35.47
16,2000-363,68.37
16,2000-900,68.45
16,2000-1046,34.42
16,2000-1450,48.38
16,2000-1520,61.14
16,2000-1619,86.73
16,2000-1686,92.26
16,2000-2128,0.0
16,2000-2224,92.24
16,2000-2297,59.36
16,2000-2392,52.2
16,2000-2724,11.11
16,2000-3244,36.64
16,2000-3262,74.55
16,2000-3350,52.0
16,2000-3570,39.46
16,2000-3584,61.29
16,2000-3604,42.2
16,2000-4084,0.0
16,2000-4439,32.44
16,2000-5210,60.88
16,2000-5244,37.63
16,2000-5828,18.21
16,2000-5842,54.52
16,2000-6055,0.0
16,2000-6070,23.84
16,2000-6166,75.53
16,2000-6264,91.53
16,2000-6554,56.96
16,2000-6562,60.16
16,2000-6666,47.42
16,2000-7110,44.01
16,2000-7236,64.29
16,2000-7281,21.42
16,2000-7467,93.28
16,2000-7832,45.62
16,2000-8462,50.0
16,2000-8846,53.4
16,2000-8876,53.36
16,2000-9406,37.02
16,2000-9434,27.54
16,2000-9673,18.94
16,2010-1966,63.1
16,2020-1936,47.27
16,2020-1938,45.78
16,2020-2373,0.0
16,2020-2374,60.75
16,2020-5656,25.0
16,2020-5962,33.33
16,2020-7338,45.88
16,2020-8398,33.58
16,2035-609,82.05
16,2035-1888,54.3
16,2035-2036,26.36
16,2035-4546,65.97
16,2035-5090,38.46
16,2035-5436,79.64
16,2035-5836,68.06
16,2035-6026,42.21
16,2035-7082,52.0
16,2035-7430,0.0
16,2035-8133,75.0
16,2055-2204,51.21
16,2055-2206,39.84
16,2055-2208,34.57
16,2055-8500,0.0
16,2070-5446,66.52
16,2070-5450,54.05
16,2070-5452,47.5
16,2070-6179,0.0
16,2180-1392,56.07
16,2180-1915,35.73
16,2180-2942,0.0
16,2180-4458,66.67
16,2180-6054,45.91
16,2180-6058,35.61
16,2180-6262,25.33
16,2180-6366,82.57
16,2180-6466,53.16
16,2180-6486,67.24
16,2180-6490,59.52
16,2180-6494,43.3
16,2180-6807,87.5
16,2180-7106,53.87
16,2180-9149,64.1
16,2190-6196,65.99
16,2190-6436,54.72
16,2190-6718,66.67
16,2395-1094,62.73
16,2395-1096,51.61
16,2395-1438,64.27
16,2395-8832,64.26
16,2405-492,71.53
16,2405-1850,75.18
16,2405-3074,67.81
16,2405-3078,59.23
16,2405-3620,72.06
16,2405-5180,77.27
16,2405-6954,83.65
16,2405-7856,76.47
16,2505-9352,38.74
16,2505-9356,34.29
16,2505-9360,31.43
16,2515-9263,50.86
16,2515-9576,47.77
16,2515-9582,38.67
16,2520-4841,85.28
16,2520-4843,76.25
16,2520-5015,70.11
16,2530-5114,81.82
16,2530-7442,74.79
16,2530-9264,86.36
16,2535-5498,71.43
16,2535-5506,67.21
16,2540-56,66.16
16,2540-3130,56.06
16,2540-3134,44.72
16,2560-1546,66.16
16,2570-8452,46.83
16,2570-8456,41.48
16,2580-6596,48.1
16,2580-6598,28.13
16,2580-6600,17.86
16,2590-7342,26.76
16,2590-7344,22.62
16,2590-7346,28.43
16,2600-7042,29.74
16,2600-7046,30.28
16,2600-7048,32.92
16,2610-3681,60.0
16,2610-4908,58.65
16,2610-7891,41.9
16,2610-8114,49.0
16,2610-8118,38.18
16,2620-2686,42.86
16,2620-4076,51.64
16,2620-4080,38.1
16,2630-3846,40.3
16,2630-3850,27.17
16,2640-42,0.0
16,2640-428,4.92
16,2640-430,4.55
16,2640-432,4.59
16,2640-447,0.0
16,2650-3542,64.55
16,2650-3546,52.94
16,2660-200,31.15
16,2660-4956,71.22
16,2660-4960,53.71
16,2660-5777,0.0
16,2660-6794,76.87
16,2660-9268,79.29
16,2670-4058,67.05
16,2670-4069,75.56
16,2670-7794,75.74
16,2680-9604,57.26
16,2680-9608,42.98
16,2690-738,68.53
16,2690-756,84.12
16,2690-822,84.8
16,2690-860,83.29
16,2690-954,90.23
16,2690-1304,81.72
16,2690-1402,47.16
16,2690-1454,68.55
16,2690-1488,55.66
16,2690-1504,62.83
16,2690-1828,93.63
16,2690-2096,43.67
16,2690-2394,61.6
16,2690-2438,91.03
16,2690-2620,33.75
16,2690-3206,78.87
16,2690-3724,75.24
16,2690-3924,80.49
16,2690-3976,71.48
16,2690-4302,91.15
16,2690-4376,93.85
16,2690-5048,81.78
16,2690-5916,90.77
16,2690-6132,67.99
16,2690-6399,0.0
16,2690-6770,91.65
16,2690-7209,61.06
16,2690-7481,81.42
16,2690-8030,79.86
16,2690-8082,49.69
16,2690-8116,75.09
16,2690-8402,65.04
16,2690-9188,75.07
16,2700-25,30.91
16,2700-26,55.03
16,2700-472,77.66
16,2700-852,50.0
16,2700-856,45.16
16,2700-1377,28.42
16,2700-5990,55.21
16,2700-6354,50.88
16,2700-7086,60.68
16,2700-7153,43.7
16,2700-7208,49.13
16,2700-7210,68.21
16,2700-7212,50.43
16,2700-7214,32.24
16,2700-7530,48.96
16,2700-7532,43.37
16,2700-7534,43.7
16,2700-7879,31.29
16,2700-7886,46.38
16,2700-8110,58.12
16,2700-8420,27.14
16,2700-8810,4.81
16,2700-9130,55.6
16,2700-9134,70.61
16,2710-5750,37.03
16,2710-5754,31.16
16,2710-5762,31.94
16,2720-7268,39.93
16,2720-7276,29.17
16,2730-2148,60.98
16,2730-2150,50.0
16,2730-8960,78.44
16,2740-5579,79.41
16,2740-6030,75.76
16,2740-6036,80.95
16,2740-6044,76.17
16,2740-6046,67.15
16,2740-6520,21.65
16,2750-7660,39.42
16,2750-7664,27.34
16,2750-7668,44.29
16,2760-2522,40.74
16,2760-3860,39.8
16,2760-3862,35.45
16,2770-4812,0.0
16,2770-6363,1.05
16,2770-8208,18.65
16,2770-8210,18.85
16,2770-8212,16.92
16,2770-8358,25.05
16,2770-9757,42.11
16,2780-0,0.0
16,2780-8048,42.86
16,2780-8050,29.7
16,2780-8119,0.0
16,2780-8120,52.86
16,2790-6142,60.53
16,2790-6144,85.29
16,2790-6146,55.32
16,2800-2018,79.27
16,2800-5958,87.27
16,2810-51,80.0
16,2810-1368,77.78
16,2810-1412,94.01
16,2810-1416,93.48
16,2810-1420,88.55
16,2820-7900,71.88
16,2820-7902,52.94
16,2820-7904,60.0
16,2830-8786,25.05
16,2830-8790,26.47
16,2830-8794,23.36
16,2840-6422,57.14
16,2862-4369,48.03
16,2862-4488,68.49
16,2862-4492,55.45
16,2865-7050,70.83
16,2865-7322,55.0
16,3000-8370,55.45
16,3000-8372,11.91
16,3000-8374,20.92
16,3000-8375,58.97
16,3000-8376,72.26
16,3000-8377,32.53
16,3000-8378,34.25
16,3000-8385,31.14
16,3000-8993,30.37
16,3010-2024,55.48
16,3010-9080,70.95
16,3020-8379,37.84
16,3020-9692,37.9
16,3020-9694,35.63
16,3020-9696,28.9
16,3020-9698,21.75
16,3030-86,57.85
16,3030-90,42.86
16,3040-304,52.0
16,3040-308,56.25
16,3050-6582,58.87
16,3050-6586,53.54
16,3060-5238,34.48
16,3060-5254,42.59
16,3060-5258,50.0
16,3070-9700,55.77
16,3070-9704,43.18
16,3080-3398,75.82
16,3080-4852,56.28
16,3080-4854,63.45
16,3080-7056,60.98
16,3080-7058,60.89
16,3080-9032,50.5
16,3085-754,37.37
16,3085-2448,34.86
16,3085-2452,38.76
16,3085-2456,29.64
16,3085-3286,51.82
16,3090-1299,19.08
16,3090-1446,42.38
16,3090-3090,57.95
16,3090-4148,66.55
16,3090-4526,46.04
16,3090-9347,53.72
16,3100-55,12.86
16,3100-6750,19.71
16,3100-7755,14.7
16,3100-7958,27.57
16,3100-8459,16.18
16,3100-8886,25.27
16,3100-9393,8.0
16,3100-9665,5.13
16,3100-9670,19.3
16,3100-9672,14.85
16,3110-4785,33.17
16,3110-5078,35.57
16,3110-5896,50.78
16,3110-5902,31.62
16,3110-6963,12.32
16,3110-7490,22.27
16,3120-52,57.76
16,3120-53,54.65
16,3120-54,91.82
16,3120-988,80.14
16,3120-1384,92.61
16,3120-1500,46.84
16,3120-1875,20.23
16,3120-2222,79.25
16,3120-2657,68.09
16,3120-2825,68.69
16,3120-2850,29.54
16,3120-3162,88.0
16,3120-3610,69.78
16,3120-3614,66.14
16,3120-3880,82.03
16,3120-4356,88.58
16,3120-4425,72.18
16,3120-4438,83.88
16,3120-5412,94.46
16,3120-5620,91.96
16,3120-5660,45.22
16,3120-5752,74.85
16,3120-5985,46.15
16,3120-6364,69.86
16,3120-6774,96.35
16,3120-7700,84.01
16,3120-7814,78.54
16,3120-8467,91.08
16,3120-8965,40.0
16,3120-8975,68.49
16,3120-9611,29.61
16,3130-4670,32.79
16,3130-7052,53.23
16,3130-7054,48.21
16,3140-3066,77.63
16,3140-3070,72.21
16,3140-5050,78.41
16,3140-7219,29.55
16,3140-8930,83.33
16,3145-3958,50.27
16,3145-3961,44.65
16,3145-3962,37.5
16,3146-1008,42.19
16,3146-1012,28.87
16,3147-7154,28.42
16,3147-7156,21.43
16,3148-6812,42.86
16,3200-5221,0.0
16,3200-9791,65.06
16,3200-9795,69.7
16,3200-9799,57.02
16,3210-9725,57.76
16,3210-9729,55.22
16,3210-9733,56.17
16,3220-4227,61.29
16,3220-4231,58.21
16,3230-5119,20.83
16,3230-5123,35.9
16,9030-6134,0.0
16,9035-1607,0.0
16,9035-3997,0.0
16,9050-8121,0.0
16,9130-2840,0.0
16,9170-1550,0.0
16,9170-7484,0.0
16,9170-6971,0.0
16,9170-7449,0.0
16,8001-15,17.92
16,8001-35,62.12
16,8001-75,10.7
16,8001-653,13.75
16,8001-654,66.8
16,8001-655,50.37
16,8001-657,25.88
16,8001-1279,26.65
16,8001-1791,34.16
16,8001-1795,30.52
16,8001-1882,85.74
16,8001-2035,47.01
16,8001-2067,18.53
16,8001-2196,0.0
16,8001-2837,44.57
16,8001-3326,54.57
16,8001-3399,44.9
16,8001-3513,0.0
16,8001-4403,56.73
16,8001-4699,61.61
16,8001-5453,5.0
16,8001-5851,33.23
16,8001-5957,75.13
16,8001-6219,65.65
16,8001-6266,98.82
16,8001-6913,63.0
16,8001-6914,58.44
16,8001-7278,82.62
16,8001-7512,20.61
16,8001-8061,39.73
16,8001-8821,12.74
16,8001-8825,19.64
16,8001-8929,68.42
16,8001-9037,80.58
16,8001-9040,84.25
16,8001-9785,56.08
16,9000-1924,68.02
16,9999-9999,7.73
