year,mergecode,lowincome
15,1440-6992,54.84
15,1440-7009,48.57
15,1450-2960,51.79
15,1460-7746,63.06
15,1480-8342,54.86
15,1480-8351,46.88
15,1480-8354,52.78
15,1490-842,70.94
15,1500-1144,59.13
15,1500-1150,64.92
15,1500-1152,47.79
15,1510-4901,79.94
15,1510-4904,70.7
15,1510-8804,0.0
15,1510-9486,76.39
15,1520-225,38.89
15,1520-2097,9.34
15,1520-2318,21.19
15,1520-3012,46.13
15,1520-3050,50.68
15,1520-3571,32.93
15,1520-5888,26.81
15,1520-6222,30.14
15,1520-6738,37.89
15,1520-7402,20.39
15,1520-7994,32.34
15,1520-8388,35.15
15,1530-632,31.25
15,1530-636,35.31
15,1530-640,19.13
15,1540-4252,45.01
15,1540-4254,48.69
15,1540-4258,41.05
15,1550-0,0.0
15,1550-146,13.96
15,1550-477,4.2
15,1550-490,19.75
15,1550-498,5.1
15,1550-612,60.79
15,1550-678,51.14
15,1550-766,26.52
15,1550-892,47.58
15,1550-898,41.89
15,1550-1186,41.12
15,1550-1190,36.21
15,1550-2298,26.59
15,1550-3046,34.74
15,1550-3105,9.43
15,1550-3242,1.59
15,1550-3760,54.41
15,1550-3787,58.23
15,1550-3791,30.1
15,1550-4282,76.49
15,1550-4456,27.33
15,1550-4698,8.43
15,1550-4793,25.99
15,1550-5014,62.89
15,1550-5068,43.47
15,1550-5120,3.07
15,1550-5168,76.59
15,1550-5196,51.15
15,1550-5234,22.73
15,1550-5292,36.53
15,1550-5688,21.91
15,1550-5917,13.3
15,1550-6476,51.66
15,1550-6482,35.85
15,1550-7043,12.84
15,1550-7104,35.59
15,1550-7124,39.91
15,1550-7127,64.94
15,1550-7161,15.18
15,1550-7198,31.65
15,1550-7218,78.13
15,1550-7290,50.0
15,1550-7325,34.62
15,1550-7350,38.9
15,1550-7470,32.28
15,1550-7834,23.74
15,1550-8318,25.58
15,1550-8460,45.93
15,1550-8852,37.8
15,1550-9251,14.14
15,1550-9330,31.55
15,1550-9370,37.86
15,1550-9374,41.56
15,1550-9380,15.07
15,1560-510,49.63
15,1560-808,18.71
15,1560-812,19.19
15,1560-865,55.07
15,1560-870,26.57
15,1560-890,44.19
15,1560-1323,40.52
15,1560-1385,24.03
15,1560-1920,47.17
15,1560-2089,16.94
15,1560-3320,60.71
15,1560-4332,28.3
15,1560-5018,57.45
15,1560-5121,11.95
15,1560-5170,60.36
15,1560-5235,17.94
15,1560-5312,51.2
15,1560-5316,27.82
15,1560-5335,31.67
15,1560-5393,45.14
15,1560-5992,66.44
15,1560-6163,34.32
15,1560-6194,24.62
15,1560-6220,25.73
15,1560-7113,24.28
15,1560-7640,61.15
15,1560-7650,38.21
15,1560-8824,29.21
15,1560-8918,77.08
15,1560-8925,21.18
15,1560-9055,65.61
15,1560-9228,37.21
15,1560-9260,68.55
15,1560-9674,60.95
15,1570-2788,14.71
15,1570-2790,40.92
15,1570-2792,40.73
15,1570-2794,28.26
15,1580-1386,68.85
15,1580-2481,59.38
15,1580-2944,80.0
15,1580-8906,67.08
15,1590-7160,55.56
15,1590-7164,43.93
15,1600-4048,33.33
15,1620-58,80.52
15,1620-66,83.02
15,1750-948,12.59
15,1750-978,66.04
15,1760-4690,64.52
15,1760-4694,58.82
15,1780-4158,54.64
15,1780-4160,57.14
15,1780-4162,46.15
15,1790-5132,39.13
15,1790-5136,36.18
15,1810-4502,68.97
15,1810-4506,75.0
15,1828-515,55.06
15,1828-1220,48.39
15,1828-1224,47.79
15,1828-1321,56.31
15,1828-3729,37.34
15,1828-8256,46.92
15,1828-8260,34.74
15,1850-2980,37.74
15,1850-2988,32.61
15,1860-5802,26.51
15,1860-5806,24.16
15,1870-6834,38.82
15,1870-6838,30.43
15,1980-2122,48.45
15,1980-2126,35.19
15,1990-3582,0.74
15,1990-7024,42.07
15,1990-7028,40.51
15,1990-7032,33.33
15,2000-262,29.9
15,2000-361,29.54
15,2000-362,27.24
15,2000-363,61.37
15,2000-900,62.55
15,2000-1046,21.79
15,2000-1450,44.26
15,2000-1520,51.3
15,2000-1619,78.91
15,2000-1686,72.96
15,2000-2128,0.0
15,2000-2224,79.1
15,2000-2297,54.55
15,2000-2392,46.2
15,2000-2724,8.51
15,2000-3244,31.68
15,2000-3262,64.11
15,2000-3350,24.14
15,2000-3361,23.08
15,2000-3570,34.41
15,2000-3584,53.7
15,2000-3604,32.82
15,2000-4084,55.0
15,2000-4439,17.65
15,2000-5210,56.58
15,2000-5244,34.36
15,2000-5828,0.0
15,2000-5842,44.55
15,2000-6055,57.14
15,2000-6070,19.63
15,2000-6166,65.28
15,2000-6264,76.91
15,2000-6554,51.19
15,2000-6562,52.23
15,2000-6666,41.13
15,2000-7110,37.82
15,2000-7236,50.23
15,2000-7281,20.63
15,2000-7467,69.35
15,2000-7832,39.96
15,2000-8462,48.1
15,2000-8846,43.1
15,2000-8876,50.14
15,2000-9406,35.64
15,2000-9434,33.67
15,2000-9673,20.39
15,2010-1966,59.74
15,2020-1936,50.92
15,2020-1938,42.98
15,2020-2373,69.77
15,2020-2374,60.22
15,2020-5962,35.54
15,2020-7338,39.53
15,2020-8398,36.84
15,2035-609,90.32
15,2035-1888,62.14
15,2035-2036,22.22
15,2035-4546,69.94
15,2035-5090,35.29
15,2035-5436,87.1
15,2035-5836,75.2
15,2035-6026,41.03
15,2035-7082,50.0
15,2035-7430,61.47
15,2035-8133,67.86
15,2055-2204,47.63
15,2055-2206,48.35
15,2055-2208,39.34
15,2055-8500,33.85
15,2070-5446,64.56
15,2070-5450,55.66
15,2070-5452,47.79
15,2070-6179,73.33
15,2180-1392,56.64
15,2180-1915,30.21
15,2180-2942,47.27
15,2180-4458,64.4
15,2180-6054,42.51
15,2180-6058,34.29
15,2180-6262,43.62
15,2180-6366,78.3
15,2180-6466,53.89
15,2180-6486,70.02
15,2180-6490,62.24
15,2180-6494,45.81
15,2180-6807,82.35
15,2180-7106,58.67
15,2180-9149,66.05
15,2190-6196,50.68
15,2190-6436,43.1
15,2190-6718,75.0
15,2395-1094,62.03
15,2395-1096,47.2
15,2395-1438,62.21
15,2395-8832,50.9
15,2405-492,72.75
15,2405-1850,73.21
15,2405-3074,66.45
15,2405-3078,57.51
15,2405-3620,69.44
15,2405-5180,78.0
15,2405-6954,80.86
15,2405-7856,66.95
15,2505-9352,24.44
15,2505-9356,42.86
15,2505-9360,32.84
15,2515-9263,51.35
15,2515-9576,46.91
15,2515-9582,43.57
15,2520-4841,83.94
15,2520-4843,83.33
15,2520-5015,61.85
15,2530-5114,81.92
15,2530-7442,74.33
15,2530-9264,85.51
15,2535-5498,78.75
15,2535-5506,65.67
15,2540-56,60.91
15,2540-3130,56.52
15,2540-3134,38.94
15,2560-1546,60.26
15,2570-8452,47.18
15,2570-8456,38.46
15,2580-6596,46.67
15,2580-6598,31.25
15,2580-6600,25.93
15,2590-7342,32.48
15,2590-7344,28.72
15,2590-7346,30.48
15,2600-7042,27.73
15,2600-7046,30.69
15,2600-7048,30.25
15,2610-3681,69.23
15,2610-4908,57.14
15,2610-7891,43.59
15,2610-8114,46.42
15,2610-8118,46.85
15,2620-2686,37.5
15,2620-4076,53.75
15,2620-4080,40.08
15,2630-3846,35.06
15,2630-3850,21.21
15,2640-42,0.0
15,2640-428,7.03
15,2640-430,5.56
15,2640-432,4.45
15,2640-447,0.0
15,2650-3542,57.41
15,2650-3546,60.64
15,2660-200,37.86
15,2660-4956,73.17
15,2660-4960,53.94
15,2660-5777,4.24
15,2660-6794,77.45
15,2660-9268,79.32
15,2670-4058,69.14
15,2670-4069,68.09
15,2670-7794,75.29
15,2680-9604,57.69
15,2680-9608,48.33
15,2690-738,66.97
15,2690-756,76.44
15,2690-822,87.12
15,2690-860,86.17
15,2690-954,92.48
15,2690-1304,82.04
15,2690-1402,55.35
15,2690-1454,73.15
15,2690-1488,77.39
15,2690-1504,64.13
15,2690-1828,92.79
15,2690-2096,43.85
15,2690-2394,60.8
15,2690-2438,92.71
15,2690-2620,36.04
15,2690-3206,80.68
15,2690-3724,73.89
15,2690-3924,78.75
15,2690-3976,71.67
15,2690-4302,89.18
15,2690-4376,96.09
15,2690-5048,84.27
15,2690-5916,89.33
15,2690-6132,76.36
15,2690-6399,35.48
15,2690-6770,92.84
15,2690-7209,61.11
15,2690-7481,83.62
15,2690-8030,87.16
15,2690-8082,51.08
15,2690-8116,67.66
15,2690-8402,62.01
15,2690-9188,77.12
15,2700-25,32.89
15,2700-26,57.32
15,2700-472,80.37
15,2700-852,54.05
15,2700-856,55.74
15,2700-1377,29.81
15,2700-5990,54.6
15,2700-6354,49.38
15,2700-7086,59.0
15,2700-7153,38.91
15,2700-7208,53.2
15,2700-7210,62.94
15,2700-7212,53.94
15,2700-7214,34.96
15,2700-7530,45.97
15,2700-7532,47.2
15,2700-7534,43.24
15,2700-7879,27.27
15,2700-7886,45.21
15,2700-8110,63.88
15,2700-8420,27.91
15,2700-8810,5.17
15,2700-9130,58.63
15,2700-9134,74.56
15,2710-5750,35.01
15,2710-5754,35.21
15,2710-5762,29.78
15,2720-7268,36.88
15,2720-7276,35.14
15,2730-2148,68.75
15,2730-2150,50.0
15,2730-8960,66.67
15,2740-5579,62.32
15,2740-6030,66.67
15,2740-6036,79.95
15,2740-6044,76.62
15,2740-6046,70.37
15,2740-6520,19.54
15,2750-7660,40.26
15,2750-7664,31.06
15,2750-7668,42.62
15,2760-2522,43.06
15,2760-3860,35.23
15,2760-3862,36.75
15,2770-6363,0.0
15,2770-8208,17.6
15,2770-8210,17.61
15,2770-8212,12.1
15,2770-8358,22.57
15,2770-9757,52.17
15,2780-8048,38.82
15,2780-8050,32.17
15,2780-8119,0.0
15,2780-8120,43.11
15,2790-6142,71.88
15,2790-6144,61.76
15,2790-6146,60.0
15,2800-2018,84.95
15,2800-5958,80.58
15,2810-51,94.74
15,2810-1368,41.67
15,2810-1412,91.56
15,2810-1416,92.81
15,2810-1420,90.64
15,2820-7900,60.61
15,2820-7902,38.46
15,2820-7904,62.5
15,2830-8786,25.33
15,2830-8790,22.92
15,2830-8794,25.34
15,2840-6422,45.3
15,2862-4369,34.29
15,2862-4488,57.87
15,2862-4492,55.32
15,2865-7050,55.1
15,2865-7322,49.12
15,3000-0,0.0
15,3000-8370,52.36
15,3000-8372,11.98
15,3000-8374,17.65
15,3000-8375,39.47
15,3000-8376,65.83
15,3000-8377,34.28
15,3000-8378,27.16
15,3000-8385,33.9
15,3000-8993,31.06
15,3010-2024,50.94
15,3010-9080,57.33
15,3020-8379,47.44
15,3020-9692,38.34
15,3020-9694,35.35
15,3020-9696,27.52
15,3020-9698,25.0
15,3030-86,53.85
15,3030-90,34.55
15,3040-304,60.38
15,3040-308,57.41
15,3050-6582,46.85
15,3050-6586,43.37
15,3060-5238,30.77
15,3060-5254,40.0
15,3060-5258,35.0
15,3070-9700,61.9
15,3070-9704,61.54
15,3080-3398,66.27
15,3080-4852,57.66
15,3080-4854,62.8
15,3080-7056,54.93
15,3080-7058,66.33
15,3080-9032,49.02
15,3085-754,36.34
15,3085-2448,39.33
15,3085-2452,37.13
15,3085-2456,29.13
15,3085-3286,46.38
15,3090-1299,18.34
15,3090-1446,42.05
15,3090-3090,60.26
15,3090-4148,63.64
15,3090-4526,42.75
15,3090-9347,55.82
15,3100-55,10.02
15,3100-6750,24.53
15,3100-7755,14.83
15,3100-7958,34.3
15,3100-8459,14.56
15,3100-8886,27.76
15,3100-9665,9.86
15,3100-9670,22.43
15,3100-9672,15.32
15,3110-4785,34.15
15,3110-5078,25.05
15,3110-5896,47.74
15,3110-5902,31.79
15,3110-6963,14.88
15,3110-7490,27.91
15,3120-52,57.53
15,3120-53,49.71
15,3120-54,92.21
15,3120-988,79.86
15,3120-1384,94.75
15,3120-1500,45.05
15,3120-1875,16.92
15,3120-2222,78.36
15,3120-2825,50.72
15,3120-2850,25.84
15,3120-3162,82.78
15,3120-3610,62.86
15,3120-3614,57.87
15,3120-3880,77.25
15,3120-4356,86.28
15,3120-4425,61.92
15,3120-4438,84.54
15,3120-5412,92.31
15,3120-5620,94.47
15,3120-5660,40.11
15,3120-5752,72.49
15,3120-5985,43.25
15,3120-6364,63.86
15,3120-6774,90.44
15,3120-7700,76.72
15,3120-7814,79.64
15,3120-8467,84.78
15,3120-8965,31.15
15,3120-8975,68.71
15,3120-9611,24.12
15,3130-4670,35.26
15,3130-7052,50.62
15,3130-7054,46.13
15,3140-3066,79.91
15,3140-3070,69.35
15,3140-5050,78.22
15,3140-7219,25.84
15,3140-8930,77.8
15,3145-3958,54.04
15,3145-3961,44.04
15,3145-3962,38.91
15,3146-1008,38.46
15,3146-1012,29.29
15,3147-7154,30.0
15,3147-7156,27.0
15,3148-6812,30.86
15,3200-5221,55.32
15,3200-9791,61.11
15,3200-9795,67.5
15,3200-9799,44.84
15,3210-9725,47.65
15,3210-9729,52.28
15,3210-9733,54.24
15,3220-4227,57.75
15,3220-4231,50.85
15,3230-5119,26.32
15,3230-5123,33.33
15,9030-6134,0.0
15,9035-1607,0.0
15,9035-3997,0.0
15,9050-8121,0.0
15,9130-2840,0.0
15,9170-1550,0.0
15,9170-7449,0.0
15,8001-15,20.9
15,8001-35,54.24
15,8001-75,8.01
15,8001-653,17.27
15,8001-654,70.6
15,8001-655,49.47
15,8001-657,32.67
15,8001-1279,17.22
15,8001-1791,28.17
15,8001-1795,22.26
15,8001-1877,40.29
15,8001-1882,85.38
15,8001-1901,29.28
15,8001-2067,24.02
15,8001-2196,8.92
15,8001-2837,51.4
15,8001-3326,54.93
15,8001-3399,44.48
15,8001-4403,51.38
15,8001-4699,80.15
15,8001-5453,6.25
15,8001-5851,36.18
15,8001-5957,55.98
15,8001-6219,81.37
15,8001-6913,65.04
15,8001-6914,63.04
15,8001-7278,92.17
15,8001-7512,25.53
15,8001-8821,11.63
15,8001-8825,24.2
15,8001-8929,65.22
15,8001-9037,84.71
15,8001-9040,90.56
15,8001-9785,79.61
15,9000-1924,64.02
15,9999-9999,12.21
