year,mergecode,schoolcode,districtcode,droprate,black,white,hispanic,totalenroll
18,1040-209,209,1040,1.7,2.26,71.19,18.08,177
18,1040-1629,1629,1040,0.0,1.29,82.83,7.51,466
18,1040-1630,1630,1040,0.1,1.33,82.54,9.62,676
18,1040-1901,1901,1040,0.0,1.01,71.72,14.14,99
18,1040-1921,1921,1040,0.0,2.63,71.52,13.17,797
18,1040-2195,2195,1040,0.4,2.93,73.61,13.19,1296
18,1040-2358,2358,1040,0.0,4.2,70.19,14.63,738
18,1040-5126,5126,1040,0.4,4.75,70.65,14.73,1833
18,1040-6140,6140,1040,0.4,3.03,65.0,18.55,760
18,1040-6937,6937,1040,0.4,2.85,72.15,13.55,1756
18,1040-7240,7240,1040,0.8,4.67,63.55,18.33,1904
18,1040-8779,8779,1040,0.4,2.39,81.25,8.27,544
18,1040-8851,8851,1040,0.0,4.42,67.52,16.3,859
18,1050-2640,2640,1050,0.0,3.17,57.67,34.92,189
18,1050-2642,2642,1050,0.9,3.54,56.93,34.22,339
18,1060-6626,6626,1060,4.2,2.08,81.25,12.5,48
18,1060-6900,6900,1060,0.0,0.96,75.96,13.46,104
18,1060-6902,6902,1060,0.4,0.36,86.23,8.7,276
18,1070-3758,3758,1070,0.6,1.9,58.86,33.54,158
18,1070-3941,3941,1070,33.3,0.0,83.33,16.67,6
18,1080-5093,5093,1080,0.0,1.6,76.8,10.4,250
18,1080-5098,5098,1080,0.0,1.65,81.07,10.19,972
18,1080-5100,5100,1080,0.3,1.34,80.77,10.45,1196
18,1080-6678,6678,1080,0.4,1.03,82.12,8.94,1264
18,1110-555,555,1110,0.0,5.41,60.11,20.23,351
18,1110-2877,2877,1110,0.4,3.51,77.48,11.98,484
18,1110-2906,2906,1110,0.0,5.16,67.16,17.37,737
18,1110-2908,2908,1110,0.7,4.25,68.9,18.57,1389
18,1110-3475,3475,1110,25.4,3.05,38.76,52.22,4621
18,1110-4102,4102,1110,0.0,11.25,45.18,28.94,622
18,1110-4251,4251,1110,0.0,7.41,62.04,15.74,108
18,1110-6653,6653,1110,1.3,5.58,65.24,19.74,233
18,1110-6810,6810,1110,7.6,6.96,60.76,23.42,158
18,1110-6821,6821,1110,0.0,4.65,72.09,13.18,129
18,1110-6935,6935,1110,0.0,0.94,84.91,8.49,106
18,1110-7463,7463,1110,0.0,3.26,67.91,16.74,430
18,1110-7613,7613,1110,1.6,12.23,45.59,27.42,1382
18,1110-7960,7960,1110,0.0,7.84,54.62,23.16,855
18,1110-8791,8791,1110,0.8,8.77,55.07,23.87,1814
18,1120-2504,2504,1120,0.0,0.0,100.0,0.0,1
18,1120-2523,2523,1120,0.0,2.02,88.89,7.07,99
18,1120-2526,2526,1120,0.0,0.0,90.41,6.85,73
18,1130-5854,5854,1130,2.3,1.16,69.36,27.75,173
18,1140-1262,1262,1140,1.0,0.64,75.4,18.53,313
18,1140-1266,1266,1140,2.5,0.24,81.29,13.61,1256
18,1140-3802,3802,1140,1.1,0.0,80.43,16.67,276
18,1140-6752,6752,1140,0.0,0.0,83.87,9.68,62
18,1140-7950,7950,1140,0.0,0.0,76.47,17.65,51
18,1150-3002,3002,1150,2.1,0.71,76.96,18.76,421
18,1150-3226,3226,1150,0.0,0.47,82.16,13.15,213
18,1160-3228,3228,1160,0.8,0.8,88.8,6.4,125
18,1180-429,429,1180,0.0,0.0,83.87,16.13,31
18,1180-561,561,1180,0.4,0.0,47.31,48.39,279
18,1180-570,570,1180,5.2,0.18,35.3,61.47,558
18,1180-1006,1006,1180,15.8,1.05,21.05,73.68,95
18,1180-1296,1296,1180,0.0,0.0,33.33,64.2,162
18,1180-3464,3464,1180,0.8,0.26,48.04,49.61,383
18,1180-3468,3468,1180,1.9,0.37,50.14,45.5,1077
18,1180-7298,7298,1180,2.2,1.1,52.75,45.05,91
18,1180-7422,7422,1180,0.7,0.23,38.94,59.22,434
18,1195-65,65,1195,1.6,0.31,51.65,45.04,635
18,1195-7356,7356,1195,0.8,0.41,44.72,51.97,483
18,1195-7360,7360,1195,3.4,0.34,45.34,51.25,880
18,1195-7388,7388,1195,0.9,0.86,48.0,48.86,350
18,1220-3586,3586,1220,2.8,0.77,61.54,31.03,390
18,1220-8274,8274,1220,0.0,1.06,58.2,34.39,189
18,1330-1634,1634,1330,1.8,0.88,83.26,12.33,227
18,1340-9420,9420,1340,0.6,0.63,62.89,33.96,159
18,1340-9422,9422,1340,0.0,0.0,67.69,29.23,65
18,1350-2376,2376,1350,0.0,1.77,77.43,17.7,226
18,1350-5864,5864,1350,2.6,0.7,83.88,12.85,428
18,1360-2006,2006,1360,0.3,0.28,92.59,3.7,351
18,1360-3694,3694,1360,1.6,1.39,77.55,18.29,432
18,1360-3697,3697,1360,0.0,0.47,72.3,24.88,213
18,1360-5577,5577,1360,0.0,0.0,94.12,0.0,17
18,1380-4899,4899,1380,0.0,0.0,91.49,4.26,47
18,1390-63,63,1390,0.0,1.3,36.36,58.44,77
18,1390-3306,3306,1390,0.0,0.0,28.57,71.43,21
18,1390-9212,9212,1390,3.8,1.63,35.87,58.15,184
18,1400-4864,4864,1400,0.8,0.0,69.49,30.51,118
18,1410-6358,6358,1410,0.0,0.0,80.77,19.23,78
18,1420-33,33,1420,11.4,1.6,64.0,28.2,500
18,1420-34,34,1420,39.8,1.61,60.22,31.18,186
18,1420-108,108,1420,1.3,1.14,13.08,77.54,1407
18,1420-109,109,1420,0.0,2.65,38.82,52.65,340
18,1420-370,370,1420,4.0,2.76,43.69,45.76,1014
18,1420-378,378,1420,1.3,1.1,72.67,19.13,1903
18,1420-660,660,1420,0.0,0.77,45.17,39.0,259
18,1420-664,664,1420,0.6,1.28,47.39,40.3,1722
18,1420-694,694,1420,0.0,0.75,75.57,17.19,663
18,1420-952,952,1420,0.0,0.0,89.41,7.06,85
18,1420-965,965,1420,11.5,1.81,37.5,53.62,608
18,1420-1318,1318,1420,0.0,1.16,54.82,36.88,602
18,1420-1451,1451,1420,0.4,0.0,67.82,27.2,261
18,1420-1522,1522,1420,0.6,0.68,80.82,12.91,1898
18,1420-1730,1730,1420,0.0,0.0,78.79,21.21,33
18,1420-1864,1864,1420,0.4,1.28,71.78,18.33,1800
18,1420-1880,1880,1420,0.4,0.39,77.25,11.37,255
18,1420-1886,1886,1420,0.2,0.21,85.81,7.58,937
18,1420-1976,1976,1420,0.0,3.35,43.72,45.11,716
18,1420-2093,2093,1420,0.5,0.66,74.19,16.79,1662
18,1420-2120,2120,1420,0.0,0.77,75.6,10.62,1045
18,1420-2130,2130,1420,0.0,0.52,77.11,14.11,581
18,1420-2189,2189,1420,0.0,1.82,60.0,27.27,55
18,1420-2288,2288,1420,0.0,0.56,75.17,17.15,717
18,1420-2300,2300,1420,0.1,1.93,68.3,19.7,675
18,1420-2799,2799,1420,0.0,0.0,72.9,21.5,107
18,1420-2820,2820,1420,0.0,1.19,39.36,51.89,503
18,1420-2832,2832,1420,0.0,0.37,90.32,4.66,537
18,1420-2836,2836,1420,0.7,0.43,88.47,6.15,1171
18,1420-2963,2963,1420,0.4,0.62,79.42,15.38,481
18,1420-3201,3201,1420,0.0,0.0,74.36,20.51,39
18,1420-3393,3393,1420,0.0,0.0,80.17,12.4,242
18,1420-3502,3502,1420,1.3,0.41,78.69,13.31,1450
18,1420-3628,3628,1420,0.7,1.9,70.06,19.6,1209
18,1420-4404,4404,1420,0.2,1.47,75.74,10.66,544
18,1420-4408,4408,1420,10.9,0.65,67.17,24.57,460
18,1420-4410,4410,1420,0.2,0.67,74.72,14.09,447
18,1420-4422,4422,1420,2.4,4.27,11.37,79.74,844
18,1420-4548,4548,1420,0.0,1.37,75.51,15.32,731
18,1420-4798,4798,1420,0.0,2.35,49.41,45.88,85
18,1420-4942,4942,1420,0.9,2.21,53.86,33.29,2304
18,1420-5145,5145,1420,0.0,3.15,67.72,18.9,127
18,1420-5415,5415,1420,0.0,4.65,46.51,37.21,43
18,1420-5454,5454,1420,0.0,1.37,61.56,24.26,437
18,1420-5472,5472,1420,0.0,0.66,81.44,10.04,458
18,1420-5623,5623,1420,4.1,0.0,78.08,13.7,73
18,1420-5892,5892,1420,2.3,0.0,62.79,30.23,43
18,1420-5994,5994,1420,0.0,0.0,83.33,8.33,12
18,1420-6090,6090,1420,0.0,1.49,58.0,34.33,469
18,1420-6139,6139,1420,0.0,0.0,77.03,17.57,74
18,1420-6237,6237,1420,30.7,0.27,4.66,90.14,365
18,1420-6330,6330,1420,0.0,0.57,49.52,43.05,525
18,1420-6470,6470,1420,0.0,0.18,75.22,18.05,565
18,1420-6541,6541,1420,2.4,1.19,79.53,15.43,337
18,1420-7114,7114,1420,1.7,1.32,57.39,35.03,1596
18,1420-7239,7239,1420,0.2,0.1,82.45,11.15,1937
18,1420-7462,7462,1420,0.0,0.0,87.32,8.45,71
18,1420-7701,7701,1420,1.7,0.0,76.29,15.52,232
18,1420-8036,8036,1420,5.5,5.47,56.25,26.56,128
18,1420-8209,8209,1420,2.1,0.87,65.49,21.03,1498
18,1420-8381,8381,1420,0.0,1.48,70.03,18.82,744
18,1420-8793,8793,1420,0.5,1.04,79.17,13.28,384
18,1420-9234,9234,1420,0.0,0.0,87.18,12.82,39
18,1420-9245,9245,1420,0.0,0.0,76.0,16.0,25
18,1420-9299,9299,1420,0.2,0.43,74.89,17.23,470
18,1420-9427,9427,1420,0.0,0.93,80.56,10.19,108
18,1420-9428,9428,1420,0.0,0.0,86.63,7.97,389
18,1420-9510,9510,1420,1.2,1.64,53.06,38.75,1404
18,1430-2332,2332,1430,0.0,0.0,89.66,10.34,29
18,1430-2336,2336,1430,0.0,4.0,86.0,10.0,50
18,1440-7009,7009,1440,0.0,0.0,93.33,3.33,30
18,1450-2960,2960,1450,2.7,0.0,91.89,6.76,74
18,1480-8351,8351,1480,0.0,0.0,79.31,20.69,29
18,1480-8354,8354,1480,0.0,0.0,77.08,20.83,48
18,1490-842,842,1490,1.4,0.0,57.75,36.62,71
18,1500-1150,1150,1500,0.0,0.81,54.84,41.13,124
18,1500-1152,1152,1500,1.6,0.78,55.29,40.0,255
18,1510-4904,4904,1510,3.3,0.78,25.58,69.77,516
18,1520-1526,1526,1520,9.7,3.25,64.26,24.55,554
18,1520-2318,2318,1520,1.1,0.45,73.32,17.23,1323
18,1520-3571,3571,1520,12.3,0.88,71.93,17.54,114
18,1520-5888,5888,1520,0.3,0.57,72.57,16.86,350
18,1520-7994,7994,1520,0.0,0.58,64.93,23.48,345
18,1530-636,636,1530,0.0,0.0,75.68,16.67,222
18,1530-640,640,1530,0.7,0.0,82.37,12.99,431
18,1540-4254,4254,1540,0.0,0.0,24.65,34.51,142
18,1540-4258,4258,1540,1.6,0.65,31.05,36.27,306
18,1550-146,146,1550,0.3,0.56,76.12,12.08,356
18,1550-892,892,1550,0.0,2.48,66.46,25.05,483
18,1550-898,898,1550,0.0,1.44,68.82,24.7,417
18,1550-1190,1190,1550,0.5,0.0,78.38,15.32,222
18,1550-3046,3046,1550,1.7,2.44,66.47,22.42,2007
18,1550-3105,3105,1550,0.5,1.43,81.65,7.44,2164
18,1550-3760,3760,1550,11.8,2.52,65.13,24.79,238
18,1550-4698,4698,1550,0.0,0.9,78.32,7.53,558
18,1550-5068,5068,1550,0.2,0.71,62.81,26.16,562
18,1550-5120,5120,1550,0.2,0.49,83.41,6.18,615
18,1550-5168,5168,1550,0.0,1.73,45.54,48.02,404
18,1550-5917,5917,1550,0.0,0.0,86.67,3.33,30
18,1550-7043,7043,1550,0.0,0.0,84.38,12.5,32
18,1550-7104,7104,1550,0.4,1.12,82.16,8.18,269
18,1550-7124,7124,1550,1.6,1.13,66.23,26.82,2043
18,1550-7127,7127,1550,4.4,1.59,52.78,38.89,252
18,1550-7161,7161,1550,0.0,0.59,82.21,9.25,843
18,1550-7198,7198,1550,1.8,0.6,78.44,17.37,167
18,1550-7470,7470,1550,1.0,1.35,75.37,15.53,2221
18,1550-9330,9330,1550,0.0,1.05,78.22,13.41,574
18,1550-9374,9374,1550,0.3,1.01,77.08,17.63,397
18,1560-510,510,1560,0.2,2.34,62.06,29.04,427
18,1560-812,812,1560,1.4,0.39,84.14,11.31,769
18,1560-3945,3945,1560,0.9,1.85,75.0,16.67,108
18,1560-5121,5121,1560,0.0,0.0,86.3,9.59,73
18,1560-5235,5235,1560,0.0,0.35,84.81,11.31,283
18,1560-5312,5312,1560,0.4,2.24,69.72,23.58,492
18,1560-5316,5316,1560,2.4,2.02,72.15,20.86,1831
18,1560-5335,5335,1560,0.6,0.61,68.29,26.07,656
18,1560-6163,6163,1560,2.9,2.44,67.76,24.98,1433
18,1560-6220,6220,1560,0.0,0.84,73.11,21.85,119
18,1560-8824,8824,1560,2.8,1.41,75.78,19.53,1280
18,1560-8925,8925,1560,0.3,0.27,86.99,10.3,369
18,1560-9228,9228,1560,0.0,1.09,71.74,21.74,368
18,1560-9260,9260,1560,15.8,0.58,64.91,28.07,171
18,1570-2788,2788,1570,0.0,0.0,100.0,0.0,13
18,1570-2792,2792,1570,0.0,0.0,67.68,25.76,198
18,1570-2794,2794,1570,0.8,0.82,69.4,23.77,366
18,1580-1386,1386,1580,0.5,1.07,31.02,64.71,187
18,1580-8906,8906,1580,1.7,1.1,27.82,66.94,363
18,1590-7164,7164,1590,1.2,0.0,43.53,54.12,85
18,1600-4048,4048,1600,0.0,0.0,44.9,52.55,196
18,1620-66,66,1620,0.0,0.0,40.0,60.0,55
18,1750-948,948,1750,3.6,3.85,73.35,18.96,364
18,1750-978,978,1750,0.0,0.0,62.26,30.19,53
18,1760-4694,4694,1760,0.0,9.38,87.5,3.12,32
18,1780-4162,4162,1780,1.3,1.25,91.25,6.25,80
18,1790-5136,5136,1790,0.4,1.64,76.23,15.98,244
18,1810-4506,4506,1810,0.0,0.0,100.0,0.0,16
18,1828-1224,1224,1828,0.0,1.46,75.91,20.44,137
18,1828-8256,8256,1828,0.6,0.91,68.69,26.14,329
18,1828-8260,8260,1828,2.1,0.64,69.98,23.6,623
18,1850-2988,2988,1850,0.0,0.0,87.67,12.33,73
18,1860-5806,5806,1860,0.0,1.33,86.67,8.67,150
18,1870-6838,6838,1870,0.0,0.0,92.31,3.85,78
18,1990-3582,3582,1990,16.6,9.3,51.83,33.22,301
18,1990-7028,7028,1990,0.0,0.0,82.86,10.0,70
18,1990-7032,7032,1990,1.8,0.0,83.93,11.61,112
18,2000-361,361,2000,0.1,0.44,78.49,14.71,911
18,2000-900,900,2000,0.0,0.63,53.7,41.23,473
18,2000-1450,1450,2000,2.0,1.38,63.62,30.01,1883
18,2000-2128,2128,2000,0.0,1.16,68.6,18.6,86
18,2000-2392,2392,2000,0.5,0.77,65.04,24.42,389
18,2000-3244,3244,2000,0.3,0.0,81.3,12.46,353
18,2000-3350,3350,2000,0.0,0.0,94.12,0.0,17
18,2000-3570,3570,2000,2.3,0.57,68.67,23.96,1928
18,2000-3584,3584,2000,0.2,0.4,58.8,35.0,500
18,2000-3604,3604,2000,0.8,1.12,77.59,15.69,357
18,2000-4439,4439,2000,0.9,1.89,78.3,15.09,106
18,2000-5828,5828,2000,0.0,1.5,81.0,14.0,200
18,2000-6070,6070,2000,1.8,0.63,80.07,13.96,1425
18,2000-6166,6166,2000,0.4,0.19,58.4,36.07,524
18,2000-6562,6562,2000,0.5,0.75,65.33,29.65,398
18,2000-6666,6666,2000,1.5,0.65,67.54,26.84,1226
18,2000-7236,7236,2000,21.7,0.34,60.24,34.18,591
18,2000-7281,7281,2000,0.2,0.0,80.42,12.03,424
18,2000-9406,9406,2000,0.3,0.0,71.19,20.53,302
18,2010-1966,1966,2010,0.0,0.0,86.54,11.54,52
18,2020-1938,1938,2020,0.0,0.57,69.89,25.85,352
18,2020-5962,5962,2020,3.0,0.58,73.33,22.03,690
18,2035-1888,1888,2035,2.2,0.74,45.21,18.92,407
18,2035-2036,2036,2035,0.0,0.0,62.5,12.5,16
18,2035-6026,6026,2035,3.4,0.39,53.2,17.78,765
18,2035-8133,8133,2035,18.8,0.0,59.69,14.14,191
18,2055-2206,2206,2055,0.0,0.0,76.42,14.63,123
18,2055-2208,2208,2055,0.5,0.0,79.09,14.09,220
18,2070-5450,5450,2070,0.0,1.32,72.37,15.79,76
18,2070-5452,5452,2070,2.3,0.0,72.73,13.64,132
18,2180-1392,1392,2180,0.7,0.69,48.27,47.81,433
18,2180-6054,6054,2180,0.0,0.26,64.21,31.32,380
18,2180-6058,6058,2180,2.4,0.54,59.0,35.72,1478
18,2180-6262,6262,2180,0.0,1.23,79.75,12.88,163
18,2180-6490,6490,2180,0.6,0.0,50.96,45.86,157
18,2180-6494,6494,2180,0.6,0.28,49.01,48.73,353
18,2180-9149,9149,2180,28.2,0.34,62.42,34.23,298
18,2190-6307,6307,2190,0.0,2.38,90.48,4.76,42
18,2190-6436,6436,2190,1.4,0.0,91.43,5.71,70
18,2190-6718,6718,2190,3.3,6.67,83.33,10.0,30
18,2395-1094,1094,2395,0.0,0.41,55.33,43.44,244
18,2395-1096,1096,2395,1.2,0.6,50.1,47.48,497
18,2405-3074,3074,2405,0.2,4.96,31.35,61.11,504
18,2405-3078,3078,2405,2.3,4.81,33.47,58.62,998
18,2405-5180,5180,2405,22.7,2.67,46.67,48.0,75
18,2505-9360,9360,2505,0.9,0.0,76.64,18.69,107
18,2515-9263,9263,2515,0.0,1.0,69.0,24.0,100
18,2515-9582,9582,2515,1.6,0.0,66.12,27.32,183
18,2520-5015,5015,2520,1.9,1.45,31.79,63.01,692
18,2530-7442,7442,2530,1.0,0.24,24.7,72.88,413
18,2535-5506,5506,2535,0.0,1.23,39.51,56.79,81
18,2540-3130,3130,2540,0.0,0.0,78.12,21.88,64
18,2540-3134,3134,2540,0.7,0.0,74.83,23.13,147
18,2560-1546,1546,2560,0.0,0.0,73.4,24.47,94
18,2570-8456,8456,2570,0.0,2.04,63.78,26.02,196
18,2580-6598,6598,2580,0.0,0.0,92.0,4.0,25
18,2580-6600,6600,2580,0.0,0.0,88.73,7.04,71
18,2590-7344,7344,2590,0.0,0.0,80.33,16.39,61
18,2590-7346,7346,2590,0.0,0.0,84.75,8.47,118
18,2600-7046,7046,2600,1.5,0.9,79.28,12.61,333
18,2600-7048,7048,2600,0.6,0.59,77.65,11.76,170
18,2610-3681,3681,2610,0.0,0.0,87.5,12.5,8
18,2610-4908,4908,2610,0.0,0.0,75.0,25.0,16
18,2610-7891,7891,2610,1.1,3.26,76.09,14.13,92
18,2610-8118,8118,2610,4.6,2.87,79.89,12.07,174
18,2620-2686,2686,2620,3.7,0.0,70.37,25.93,27
18,2620-4080,4080,2620,0.0,0.36,52.52,46.04,278
18,2630-3846,3846,2630,0.0,1.72,86.21,8.62,58
18,2630-3850,3850,2630,1.2,0.0,83.33,16.67,84
18,2640-42,42,2640,0.0,0.0,96.55,3.45,29
18,2640-430,430,2640,0.0,2.43,81.38,13.36,247
18,2640-432,432,2640,0.3,0.33,87.79,10.4,606
18,2650-3546,3546,2650,0.0,0.0,27.08,72.92,96
18,2660-4956,4956,2660,0.0,1.22,35.1,60.41,245
18,2660-4960,4960,2660,1.9,0.0,45.16,52.33,516
18,2670-4058,4058,2670,1.0,0.0,43.81,54.29,105
18,2670-4069,4069,2670,1.9,0.0,44.23,53.85,52
18,2680-9608,9608,2680,0.0,0.0,74.22,21.88,128
18,2690-1402,1402,2690,2.4,1.91,31.85,61.36,1413
18,2690-1454,1454,2690,4.2,1.82,20.87,74.57,987
18,2690-1488,1488,2690,0.8,1.03,11.96,84.74,485
18,2690-1504,1504,2690,1.1,3.3,25.27,65.93,91
18,2690-2096,2096,2690,0.0,1.35,31.08,61.82,296
18,2690-2394,2394,2690,2.9,2.41,21.13,73.76,1368
18,2690-3206,3206,2690,0.4,3.73,27.8,64.73,241
18,2690-4376,4376,2690,1.5,2.05,20.18,75.44,342
18,2690-5048,5048,2690,1.8,2.28,26.89,67.31,569
18,2690-6677,6677,2690,16.2,1.95,29.87,63.64,154
18,2690-7209,7209,2690,0.0,0.93,25.23,70.09,107
18,2690-7481,7481,2690,2.6,3.48,24.06,70.14,345
18,2690-8082,8082,2690,1.9,2.07,32.41,62.14,1302
18,2690-9188,9188,2690,0.8,3.29,19.34,73.89,517
18,2700-25,25,2700,0.0,0.66,62.94,31.14,456
18,2700-856,856,2700,0.0,0.0,81.63,18.37,49
18,2700-5990,5990,2700,2.9,0.87,53.35,38.78,343
18,2700-7086,7086,2700,0.7,0.36,45.85,48.74,277
18,2700-7208,7208,2700,1.4,0.69,50.9,44.97,1163
18,2700-7212,7212,2700,0.0,0.52,51.97,39.63,381
18,2700-7214,7214,2700,0.4,0.81,58.65,33.54,1601
18,2700-7532,7532,2700,0.0,0.0,73.08,21.54,130
18,2700-7534,7534,2700,1.1,0.76,75.38,17.42,264
18,2700-7879,7879,2700,0.6,0.0,67.96,24.86,181
18,2700-8420,8420,2700,0.0,0.0,75.73,21.36,103
18,2700-8810,8810,2700,0.0,0.54,58.15,34.24,184
18,2700-9134,9134,2700,0.0,0.85,47.46,46.19,236
18,2710-5754,5754,2710,0.0,0.0,88.89,8.55,117
18,2710-5762,5762,2710,0.0,0.47,85.12,12.09,215
18,2720-7276,7276,2720,1.4,0.0,89.81,7.41,216
18,2730-2148,2148,2730,0.0,0.0,44.44,50.79,63
18,2730-2150,2150,2730,1.9,0.0,47.13,52.23,157
18,2740-6030,6030,2740,7.4,1.85,29.63,66.67,54
18,2740-6044,6044,2740,0.0,0.57,21.02,72.73,176
18,2740-6046,6046,2740,0.9,0.62,23.44,71.88,320
18,2740-6520,6520,2740,2.2,0.0,63.97,31.62,136
18,2750-7664,7664,2750,0.0,0.0,64.66,29.32,133
18,2750-7668,7668,2750,0.0,1.35,64.86,32.43,74
18,2760-3860,3860,2760,0.0,2.67,81.33,16.0,75
18,2760-3862,3862,2760,0.0,1.32,77.48,17.88,151
18,2770-6363,6363,2770,0.0,0.0,96.43,3.57,28
18,2770-8210,8210,2770,0.0,0.68,84.46,12.84,444
18,2770-8212,8212,2770,0.4,1.12,82.58,11.8,890
18,2770-9757,9757,2770,9.5,0.0,83.33,14.29,42
18,2780-8048,8048,2780,0.0,0.0,87.1,11.29,62
18,2780-8050,8050,2780,0.0,0.0,92.45,5.66,106
18,2790-6146,6146,2790,2.6,7.69,62.82,26.92,78
18,2800-2018,2018,2800,0.0,2.17,80.43,4.35,46
18,2800-5958,5958,2800,1.5,0.0,76.12,5.97,67
18,2810-51,51,2810,11.1,5.56,5.56,88.89,18
18,2810-1368,1368,2810,32.1,3.57,28.57,60.71,28
18,2810-1416,1416,2810,1.2,0.0,8.14,89.53,86
18,2810-1420,1420,2810,4.5,0.0,7.82,88.83,179
18,2820-7902,7902,2820,0.0,0.0,81.25,18.75,16
18,2820-7904,7904,2820,0.0,0.0,66.67,33.33,15
18,2830-8790,8790,2830,0.0,0.64,80.89,17.2,157
18,2830-8794,8794,2830,0.0,0.37,75.82,18.68,273
18,2840-6422,6422,2840,0.0,0.79,85.83,9.45,127
18,2862-4369,4369,2862,3.4,2.29,71.92,14.61,349
18,2862-4492,4492,2862,0.0,0.0,63.71,27.42,124
18,2865-7322,7322,2865,1.8,0.0,87.72,8.77,57
18,3000-8375,8375,3000,1.3,1.3,53.25,38.96,77
18,3000-8377,8377,3000,0.2,1.25,63.21,31.25,560
18,3000-8378,8378,3000,0.5,2.09,64.41,28.51,1003
18,3010-2024,2024,3010,3.8,2.17,84.24,7.61,184
18,3020-9694,9694,3020,0.2,1.08,81.43,12.1,463
18,3020-9696,9696,3020,1.8,0.88,82.71,10.28,914
18,3030-86,86,3030,0.0,3.64,69.09,20.0,55
18,3030-90,90,3030,2.8,0.0,80.37,14.95,107
18,3040-308,308,3040,0.0,0.0,73.58,26.42,53
18,3050-6586,6586,3050,0.8,2.5,83.33,9.17,120
18,3060-5238,5238,3060,0.0,0.0,85.71,9.52,21
18,3060-5258,5258,3060,0.0,0.0,91.18,8.82,34
18,3070-9704,9704,3070,2.2,0.0,82.61,17.39,46
18,3080-4854,4854,3080,0.0,0.5,42.21,54.77,199
18,3080-7058,7058,3080,0.0,1.27,40.76,56.05,157
18,3080-9032,9032,3080,1.3,0.63,38.67,58.16,631
18,3085-2452,2452,3085,0.3,0.28,70.7,25.92,355
18,3085-2456,2456,3085,0.5,0.84,73.23,24.24,594
18,3090-1299,1299,3090,0.0,0.0,90.48,7.14,42
18,3090-1446,1446,3090,1.3,0.9,55.48,39.1,775
18,3090-9347,9347,3090,0.3,0.28,48.34,48.07,362
18,3100-7755,7755,3100,0.0,0.0,75.0,22.16,388
18,3100-9393,9393,3100,0.0,0.48,84.69,7.18,418
18,3100-9670,9670,3100,0.0,0.82,76.18,18.28,487
18,3100-9672,9672,3100,0.9,0.48,79.8,15.63,1663
18,3110-4785,4785,3110,0.0,0.0,66.3,23.91,92
18,3110-5902,5902,3110,0.0,0.74,66.91,29.74,538
18,3110-7490,7490,3110,2.0,1.07,65.28,30.82,1126
18,3120-53,53,3120,0.6,0.0,52.35,45.29,170
18,3120-54,54,3120,0.0,5.79,10.67,82.32,328
18,3120-988,988,3120,0.0,2.98,29.17,63.69,504
18,3120-1500,1500,3120,0.0,0.55,43.65,50.83,181
18,3120-1875,1875,3120,0.0,0.87,79.16,17.08,691
18,3120-2657,2657,3120,0.4,3.19,34.4,58.87,282
18,3120-2850,2850,3120,0.1,0.72,62.64,32.3,969
18,3120-3162,3162,3120,0.0,0.0,14.35,81.88,425
18,3120-3173,3173,3120,0.0,0.0,35.71,50.0,14
18,3120-3610,3610,3120,2.2,4.61,25.01,66.71,1715
18,3120-3614,3614,3120,2.8,3.83,26.92,63.18,2010
18,3120-3880,3880,3120,0.0,4.52,21.52,69.62,553
18,3120-4425,4425,3120,10.9,1.41,17.51,78.03,851
18,3120-4438,4438,3120,0.0,2.5,28.5,62.33,600
18,3120-5660,5660,3120,0.0,0.0,40.48,52.38,84
18,3120-6364,6364,3120,2.1,1.05,25.3,70.66,1435
18,3120-8467,8467,3120,0.0,0.0,2.26,96.99,133
18,3120-8965,8965,3120,0.2,0.71,47.29,46.35,425
18,3120-9611,9611,3120,1.4,1.45,71.01,23.19,69
18,3130-4670,4670,3130,1.3,0.0,63.75,33.93,389
18,3130-7054,7054,3130,0.0,0.0,62.15,37.85,177
18,3140-3066,3066,3140,0.0,0.51,19.19,78.28,396
18,3140-3070,3070,3140,1.4,0.41,23.35,75.0,728
18,3140-7219,7219,3140,0.0,2.08,43.75,39.58,48
18,3145-3961,3961,3145,2.5,0.0,67.92,28.93,159
18,3145-3962,3962,3145,1.3,0.67,63.67,33.33,300
18,3146-1012,1012,3146,0.0,0.0,89.58,9.38,96
18,3147-7156,7156,3147,0.0,0.0,95.0,2.0,100
18,3148-6812,6812,3148,0.0,0.0,87.5,12.5,32
18,3200-9791,9791,3200,0.0,0.76,42.75,55.73,131
18,3200-9799,9799,3200,4.5,0.0,45.49,53.76,266
18,3210-9729,9729,3210,0.0,0.0,70.37,26.85,108
18,3210-9733,9733,3210,1.6,0.53,66.49,29.79,188
18,3220-4231,4231,3220,0.0,0.0,69.89,23.66,93
18,3230-5123,5123,3230,0.0,0.0,84.62,11.54,26
18,8001-15,15,8001,0.2,0.65,54.79,33.37,929
18,8001-35,35,8001,0.0,0.0,100.0,0.0,8
18,8001-75,75,8001,1.6,0.32,81.67,12.54,311
18,8001-653,653,8001,0.0,0.0,61.36,32.95,88
18,8001-655,655,8001,0.0,41.86,20.93,34.88,172
18,8001-1279,1279,8001,0.0,1.38,78.89,11.42,289
18,8001-1505,1505,8001,1.4,9.79,45.45,31.47,143
18,8001-1633,1633,8001,4.0,14.55,19.64,53.82,275
18,8001-1791,1791,8001,0.0,6.42,57.8,27.52,109
