Org. Code,Organization Name,School Code,School Name,Grade Level,American Indian or Alaskan Native Female,American Indian or Alaskan Native Male,Asian Female,Asian male,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,Native Hawaiian or Other Pacific Islander Female,Native Hawaiian or Other Pacific Islander Male,Two or More Races Female,Two or More Races Male,PK-12 Total
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,050 (5th),2,0,1,3,7,3,19,22,7,7,2,0,3,4,80
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,ALL GRADE LEVELS,3,3,14,23,56,47,115,107,49,53,2,2,20,24,518
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,004 (PK),0,0,0,1,1,0,8,17,1,1,0,0,1,1,31
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,007 (Full Day K),1,2,1,2,3,5,22,26,1,1,0,0,0,0,64
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,010 (1st),1,1,3,2,7,5,22,16,4,2,0,0,0,0,63
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,020 (2nd),0,1,0,2,5,0,22,17,2,1,0,0,0,1,51
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,030 (3rd),0,0,2,0,3,4,26,22,1,4,0,0,1,3,66
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,040 (4th),1,0,2,0,3,4,22,21,4,3,0,0,0,0,60
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,050 (5th),1,1,1,1,8,9,22,24,0,4,0,1,0,4,76
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,ALL GRADE LEVELS,4,5,9,8,30,27,144,143,13,16,0,1,2,9,411
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,004 (PK),0,1,2,3,6,7,18,15,18,14,0,0,4,4,92
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,007 (Full Day K),1,0,3,5,6,6,17,18,19,28,0,0,2,3,108
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,010 (1st),0,0,2,1,5,11,23,25,15,13,0,0,4,3,102
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,020 (2nd),0,1,0,1,9,4,20,28,11,16,0,0,2,3,95
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,030 (3rd),0,0,1,1,8,7,27,34,17,14,0,1,6,7,123
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,040 (4th),0,0,1,1,7,7,25,29,24,13,1,0,6,4,118
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,050 (5th),0,1,2,2,5,3,33,25,6,19,0,0,7,7,110
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,060 (6th),1,2,0,2,7,12,25,24,17,16,0,0,4,6,116
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,070 (7th),0,2,0,4,6,8,26,22,21,11,0,0,3,6,109
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,080 (8th),2,2,1,0,8,11,17,28,11,11,0,0,2,2,95
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,ALL GRADE LEVELS,4,9,12,20,67,76,231,248,159,155,1,1,40,45,1068
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,090 (9th),0,2,9,13,28,32,102,89,50,45,1,1,12,21,405
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,100 (10th),4,1,8,6,28,28,92,100,44,36,1,0,6,12,366
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,110 (11th),2,1,10,11,23,33,84,71,41,35,0,2,11,9,333
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,120 (12th),3,0,9,9,28,36,74,74,34,51,1,0,13,8,340
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,ALL GRADE LEVELS,9,4,36,39,107,129,352,334,169,167,3,3,42,50,1444
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,004 (PK),0,0,1,0,2,3,9,11,1,0,0,0,0,0,27
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,007 (Full Day K),0,3,2,1,8,7,16,25,6,3,0,0,0,0,71
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,010 (1st),0,0,0,1,10,11,27,20,6,9,1,0,1,2,88
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,020 (2nd),1,0,1,2,4,8,27,30,7,3,0,0,3,0,86
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,5,5,24,35,3,3,0,0,2,1,78
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,040 (4th),0,0,2,1,3,8,27,27,2,7,0,1,2,2,82
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,050 (5th),0,1,1,1,5,11,24,39,2,7,0,0,1,3,95
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,ALL GRADE LEVELS,1,4,7,6,37,53,154,187,27,32,1,1,9,8,527
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,007 (Full Day K),0,0,0,0,20,12,9,15,13,4,0,0,7,2,82
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,010 (1st),0,0,3,2,18,16,12,8,14,6,0,0,0,0,79
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,020 (2nd),0,0,1,2,19,19,10,12,8,9,0,0,1,0,81
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,030 (3rd),0,0,1,0,20,7,18,15,11,4,0,0,2,1,79
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,040 (4th),0,0,0,1,11,7,15,6,9,8,0,0,2,1,60
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,050 (5th),0,0,0,2,16,13,11,11,6,10,0,0,2,1,72
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,060 (6th),0,0,0,0,11,9,13,10,5,4,0,1,1,1,55
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,070 (7th),0,0,0,1,17,8,12,12,10,6,0,0,2,0,68
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,080 (8th),1,0,1,0,13,9,19,8,9,2,1,0,1,0,64
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,090 (9th),0,0,0,0,5,4,9,9,4,3,0,0,0,0,34
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,100 (10th),1,0,0,0,2,3,6,8,1,4,0,0,0,0,25
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,110 (11th),0,0,0,0,3,2,10,7,2,3,0,0,0,0,27
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,120 (12th),0,0,0,0,0,1,6,5,3,3,0,0,0,0,18
0180,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,ALL GRADE LEVELS,2,0,6,8,155,110,150,126,95,66,1,1,18,6,744
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,060 (6th),0,2,15,15,18,14,85,97,6,7,0,0,0,2,261
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,070 (7th),1,0,19,16,14,16,87,86,2,9,1,0,1,4,256
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,080 (8th),1,2,18,17,18,18,89,110,6,7,0,0,2,1,289
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,090 (9th),0,0,9,8,5,4,52,27,2,1,0,0,1,1,110
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,100 (10th),0,0,11,3,4,6,26,35,2,3,0,0,1,1,92
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,110 (11th),1,0,5,3,3,1,38,30,5,2,0,0,0,0,88
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,120 (12th),0,0,9,5,5,2,33,38,2,0,0,0,0,1,95
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,ALL GRADE LEVELS,3,4,86,67,67,61,410,423,25,29,1,0,5,10,1191
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,004 (PK),0,0,0,0,6,6,7,9,1,2,0,0,0,0,31
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,007 (Full Day K),0,0,7,2,11,8,19,17,12,6,0,1,0,3,86
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,010 (1st),3,0,1,0,14,7,18,24,5,13,0,1,4,0,90
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,020 (2nd),0,0,4,1,12,14,22,24,2,6,0,0,3,2,90
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,030 (3rd),0,0,3,1,4,10,27,21,5,2,0,0,0,2,75
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,040 (4th),0,1,1,2,11,14,29,19,2,6,1,0,2,2,90
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,050 (5th),1,0,2,0,9,14,20,25,1,3,0,0,2,4,81
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,ALL GRADE LEVELS,4,1,18,6,67,73,142,139,28,38,1,2,11,13,543
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,004 (PK),0,2,0,1,6,1,8,7,6,0,0,0,0,0,31
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,007 (Full Day K),0,1,3,0,8,7,20,17,14,5,0,0,2,1,78
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,010 (1st),0,0,1,2,8,7,13,17,9,17,0,0,3,5,82
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,020 (2nd),1,0,0,0,8,6,16,22,5,9,0,0,7,2,76
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,030 (3rd),3,0,1,1,7,6,19,17,7,8,0,0,4,4,77
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,040 (4th),0,0,1,1,6,6,26,24,4,8,0,1,2,4,83
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,050 (5th),0,0,1,1,5,7,16,24,5,9,0,0,1,3,72
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,ALL GRADE LEVELS,4,3,7,6,48,40,118,128,50,56,0,1,19,19,499
0180,ADAMS-ARAPAHOE 28J TOTAL,,,,158,181,998,1052,3728,3894,10685,11431,3323,3543,130,139,824,834,40920
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,004 (PK),0,0,0,1,0,0,1,2,21,16,0,0,2,0,43
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,2,3,13,11,0,0,0,0,29
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,3,1,11,17,0,0,0,1,33
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,1,3,19,17,0,0,1,0,41
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,0,0,4,3,13,17,0,0,0,2,39
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,040 (4th),1,1,0,0,0,0,4,4,19,21,0,0,0,0,50
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,4,1,18,21,0,0,2,1,47
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,060 (6th),0,0,0,0,0,0,2,4,19,13,0,0,0,0,38
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,ALL GRADE LEVELS,1,1,0,1,0,0,21,21,133,133,0,0,5,4,320
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,070 (7th),0,0,0,0,0,0,4,3,17,23,0,0,1,1,49
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,080 (8th),0,0,0,0,0,0,2,3,13,15,0,0,1,0,34
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,090 (9th),0,0,0,0,1,0,5,2,17,18,0,0,0,0,43
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,100 (10th),0,0,1,0,0,0,3,3,14,15,0,0,0,0,36
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,110 (11th),0,0,0,0,0,0,3,2,14,14,1,0,2,0,36
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,120 (12th),0,0,0,0,0,0,0,2,14,14,0,0,0,1,31
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,ALL GRADE LEVELS,0,0,1,0,1,0,17,15,89,99,1,0,4,2,229
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),090 (9th),2,0,1,1,2,5,9,6,43,39,0,0,2,2,112
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),100 (10th),2,1,0,0,1,5,14,8,61,45,1,0,2,7,147
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),110 (11th),0,0,1,2,4,0,12,11,54,46,0,0,7,6,143
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),120 (12th),1,0,1,1,4,4,11,6,52,57,1,0,1,3,142
0190,BYERS 32J,1752,COLORADO VIRTUAL ACADEMY (COVA),ALL GRADE LEVELS,5,1,3,4,11,14,46,31,210,187,2,0,12,18,544
0190,BYERS 32J,2356,ELEVATE ACADEMY,006 (1/2 Day K),0,0,0,0,3,1,26,22,0,2,0,1,5,0,60
0190,BYERS 32J,2356,ELEVATE ACADEMY,010 (1st),2,3,0,0,5,5,19,18,1,5,0,0,1,0,59
0190,BYERS 32J,2356,ELEVATE ACADEMY,020 (2nd),5,2,0,0,3,2,24,27,5,1,0,0,1,0,70
0190,BYERS 32J,2356,ELEVATE ACADEMY,030 (3rd),1,0,0,0,5,5,20,19,3,4,0,0,0,0,57
0190,BYERS 32J,2356,ELEVATE ACADEMY,040 (4th),1,1,0,0,2,3,18,27,2,0,0,0,3,0,57
0190,BYERS 32J,2356,ELEVATE ACADEMY,050 (5th),1,0,0,0,2,2,30,22,3,5,0,0,0,1,66
0190,BYERS 32J,2356,ELEVATE ACADEMY,060 (6th),0,1,0,1,3,5,19,34,2,10,0,0,0,1,76
0190,BYERS 32J,2356,ELEVATE ACADEMY,070 (7th),1,2,0,0,2,1,33,25,6,6,0,0,0,2,78
0190,BYERS 32J,2356,ELEVATE ACADEMY,080 (8th),0,2,0,0,1,3,28,31,8,13,0,0,0,0,86
0190,BYERS 32J,2356,ELEVATE ACADEMY,090 (9th),0,1,0,0,5,5,9,13,2,10,0,0,0,1,46
0190,BYERS 32J,2356,ELEVATE ACADEMY,100 (10th),0,0,0,0,1,2,14,8,5,12,0,0,0,1,43
0190,BYERS 32J,2356,ELEVATE ACADEMY,110 (11th),0,0,1,0,0,0,12,8,9,7,0,0,0,1,38
0190,BYERS 32J,2356,ELEVATE ACADEMY,120 (12th),0,1,0,0,3,1,10,8,5,5,0,0,1,0,34
0190,BYERS 32J,2356,ELEVATE ACADEMY,ALL GRADE LEVELS,11,13,1,1,35,35,262,262,51,80,0,1,11,7,770
0190,BYERS 32J,3362,VALIANT ACADEMY,006 (1/2 Day K),0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
0190,BYERS 32J,3362,VALIANT ACADEMY,010 (1st),0,0,0,0,0,0,1,1,2,3,0,0,0,0,7
0190,BYERS 32J,3362,VALIANT ACADEMY,020 (2nd),0,0,0,0,0,0,0,1,1,2,0,0,0,1,5
0190,BYERS 32J,3362,VALIANT ACADEMY,030 (3rd),1,0,0,0,0,0,0,0,0,3,0,0,0,0,4
0190,BYERS 32J,3362,VALIANT ACADEMY,040 (4th),0,1,0,0,0,0,0,1,1,1,0,0,2,2,8
0190,BYERS 32J,3362,VALIANT ACADEMY,050 (5th),0,0,0,0,0,1,1,1,4,2,0,0,0,1,10
0190,BYERS 32J,3362,VALIANT ACADEMY,060 (6th),0,0,0,0,0,0,1,5,1,1,0,0,1,0,9
0190,BYERS 32J,3362,VALIANT ACADEMY,070 (7th),0,0,0,0,1,0,2,3,7,8,0,0,1,0,22
0190,BYERS 32J,3362,VALIANT ACADEMY,080 (8th),0,0,0,0,0,1,2,3,10,8,0,0,0,1,25
0190,BYERS 32J,3362,VALIANT ACADEMY,090 (9th),1,0,0,1,1,0,2,1,16,9,0,0,2,0,33
0190,BYERS 32J,3362,VALIANT ACADEMY,100 (10th),0,1,0,0,3,1,7,0,13,12,0,0,3,1,41
0190,BYERS 32J,3362,VALIANT ACADEMY,110 (11th),0,1,0,0,0,1,1,1,17,10,0,0,1,1,33
0190,BYERS 32J,3362,VALIANT ACADEMY,120 (12th),0,0,0,1,1,0,4,0,7,9,0,0,3,1,26
0190,BYERS 32J,3362,VALIANT ACADEMY,ALL GRADE LEVELS,2,3,0,2,6,4,22,18,80,68,0,0,13,8,226
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,006 (1/2 Day K),0,0,0,0,3,0,7,12,14,28,0,0,3,0,67
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,010 (1st),0,0,0,0,3,1,4,3,18,21,0,0,5,1,56
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,020 (2nd),0,0,1,1,0,0,4,2,20,20,0,1,1,2,52
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,030 (3rd),0,0,0,0,2,0,3,3,31,20,0,0,0,2,61
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,040 (4th),0,0,3,2,0,1,2,5,28,36,0,0,5,4,86
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,050 (5th),0,0,0,0,0,0,5,3,37,32,1,0,4,3,85
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,060 (6th),0,0,2,0,4,1,10,5,36,40,0,0,3,0,101
0190,BYERS 32J,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,ALL GRADE LEVELS,0,0,6,3,12,3,35,33,184,197,1,1,21,12,508
0190,BYERS 32J,6263,COLORADO DIGITAL ACADEMY - MIDDLE,070 (7th),0,0,0,0,2,6,6,11,43,41,0,0,2,3,114
0190,BYERS 32J,6263,COLORADO DIGITAL ACADEMY - MIDDLE,080 (8th),0,1,0,0,2,3,15,11,63,57,0,0,4,5,161
0190,BYERS 32J,6263,COLORADO DIGITAL ACADEMY - MIDDLE,ALL GRADE LEVELS,0,1,0,0,4,9,21,22,106,98,0,0,6,8,275
0190,BYERS 32J TOTAL,,,,19,19,11,11,69,65,424,402,853,862,4,2,72,59,2872
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,0,0,0,1,0,1,4,0,0,0,0,6
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,007 (Full Day K),2,1,0,2,0,0,18,25,28,23,0,0,2,0,101
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,010 (1st),2,1,1,1,2,1,15,21,32,32,0,0,1,1,110
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,020 (2nd),3,3,2,0,0,1,16,29,29,35,0,0,3,6,127
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,030 (3rd),4,3,1,0,0,0,21,40,27,26,0,0,0,1,123
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,040 (4th),2,0,2,1,0,0,24,24,23,34,0,0,4,2,116
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,ALL GRADE LEVELS,13,8,6,4,2,2,95,139,140,154,0,0,10,10,583
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,050 (5th),8,0,0,1,0,0,29,27,33,36,0,0,1,4,139
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,060 (6th),5,3,0,0,0,0,22,31,35,37,0,0,2,3,138
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,070 (7th),4,1,0,0,0,1,41,45,16,16,0,0,0,2,126
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,080 (8th),4,7,0,1,1,0,7,13,52,66,0,0,4,0,155
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,ALL GRADE LEVELS,21,11,0,2,1,1,99,116,136,155,0,0,7,9,558
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,090 (9th),4,3,1,0,0,0,20,15,55,46,0,0,2,4,150
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,100 (10th),6,5,2,0,1,0,10,13,37,34,0,0,1,1,110
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,110 (11th),3,4,0,0,0,0,12,10,39,40,0,0,1,2,111
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,120 (12th),1,0,1,1,0,0,9,15,20,31,0,0,0,1,79
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,ALL GRADE LEVELS,14,12,4,1,1,0,51,53,151,151,0,0,4,8,450
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,007 (Full Day K),0,0,0,0,0,0,2,1,5,8,0,0,0,1,17
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,010 (1st),0,1,1,0,0,0,0,2,4,5,0,0,0,0,13
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,020 (2nd),0,0,0,0,0,0,1,1,5,6,0,0,1,0,14
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,030 (3rd),0,0,0,0,0,0,3,1,3,5,0,0,0,0,12
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,040 (4th),1,0,0,0,1,0,3,3,1,4,0,0,0,0,13
0220,ARCHULETA COUNTY 50 JT,6679,PAGOSA PEAK OPEN SCHOOL,ALL GRADE LEVELS,1,1,1,0,1,0,9,8,18,28,0,0,1,1,69
0220,ARCHULETA COUNTY 50 JT TOTAL,,,,49,32,11,7,5,3,254,316,445,488,0,0,22,28,1660
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,004 (PK),1,0,0,0,0,1,0,2,11,12,0,0,0,0,27
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,1,3,6,10,0,0,0,0,20
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,0,2,5,5,0,0,1,0,13
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,0,1,5,5,0,0,0,0,11
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,0,0,2,0,5,3,0,0,1,0,11
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,040 (4th),0,0,0,0,0,0,1,0,8,3,0,0,2,0,14
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,3,1,2,2,0,0,0,0,8
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,060 (6th),0,1,0,0,0,0,3,1,2,7,0,0,0,0,14
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,ALL GRADE LEVELS,1,1,0,0,0,1,10,10,44,47,0,0,4,0,118
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,070 (7th),0,0,0,0,0,0,0,0,5,1,0,0,0,0,6
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,080 (8th),0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,090 (9th),0,0,0,0,0,0,2,2,4,2,0,0,0,0,10
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,100 (10th),0,0,0,0,0,0,1,0,1,7,0,0,0,0,9
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,110 (11th),0,0,0,0,0,0,0,1,9,4,0,0,0,0,14
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,120 (12th),0,0,0,0,0,0,1,0,3,3,0,0,0,0,7
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,ALL GRADE LEVELS,0,0,0,0,0,0,4,3,24,19,0,0,0,0,50
0230,WALSH RE-1 TOTAL,,,,1,1,0,0,0,1,14,13,68,66,0,0,4,0,168
0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,004 (PK),0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
