,elapass_hispanic_virtualper_inf
330,2.077816545593813e-06
331,0.0006230925085135359
332,-0.0006534678417461934
333,0.00017255053264061404
334,-0.000864898850572119
335,8.249498500065852e-07
336,0.0001272578566459922
337,-1.3672771052862853e-05
338,0.00017709845472812122
339,0.0007829873684452697
340,6.315898370079223e-05
341,-1.1432186029280025e-05
342,0.00011100824106134767
343,0.0013483046821144574
344,-2.551696484750767e-06
345,9.427046000816787e-05
346,-9.169662051938907e-05
347,-0.0003519698835876492
348,-0.0005809768351824032
349,0.0007246892058485398
350,0.000101417653748186
351,0.0009611962087713463
352,-0.0003303422410026064
353,7.227518153051583e-05
354,-3.2124408790276346e-06
355,0.000563793898056814
356,-4.1105371832793694e-08
357,-5.4450026426844026e-05
358,-0.0005352583227304448
359,0.0004626626922162982
360,0.0008039828065291633
361,0.00159135349161701
362,-0.0006355808051062098
363,0.001770946566969325
364,-0.0005787158214426169
365,0.0013529585913945462
366,0.0006232401778831801
367,0.0026180036531978737
368,0.00045031620986846985
369,-0.00014013772900846785
370,0.0002118593006118978
371,2.7628715180769157e-05
372,0.00020981802184255493
373,-0.0004238116489785397
374,0.00011583665491609134
375,0.0007299726656605567
376,0.0031870829629475866
377,0.0003625506910414196
378,-0.0023701647876311766
379,0.000510359181056082
380,0.0022269059199428692
381,-0.0004970588889616344
382,-0.0019444671529764343
383,-0.001293473946915879
384,0.000993835063595373
385,2.5986732647839852e-05
386,-0.0007144798253061486
387,0.0013707863034648025
388,9.304670785914847e-05
389,0.00039177667711544454
390,-0.00015591678011839816
391,0.00045785943743286757
392,-2.865249617056286e-05
393,0.0004237388529294998
394,-0.00018873767818685535
395,1.804805675768045e-05
396,6.771537130450002e-06
397,-0.0002454326998742085
398,6.472131735004086e-06
399,2.5267041122177387e-05
400,-7.640676844450776e-05
401,7.986485648369504e-05
402,-2.776174564013337e-05
403,0.00039625847602400507
404,0.0019552879206284944
405,0.0007709689822955172
406,-0.0006517546920219844
407,0.006045384097924888
408,-4.107056541376092e-06
409,3.308044504456776e-05
410,-0.0001830699572389666
411,-9.631749465066675e-05
412,-3.90640949591491e-05
413,-1.3980872793443101e-05
414,0.00010080480037834127
415,0.00014460719234194957
416,0.0004911429779211039
417,-5.123800212697995e-05
418,7.342725759093823e-05
419,5.514321864378031e-05
420,6.0487653702769994e-05
421,0.000295803880767502
422,0.00031147742590394666
423,0.0034069293616656414
424,0.00016959837076569516
425,-0.0004241237384751296
426,-3.215056648900938e-05
427,-0.0010140419905456239
428,-0.0006172510233611532
429,1.773249029226408e-05
430,6.097853313653782e-05
431,-1.0103470546089189e-05
432,0.001378228218069715
433,0.00033707233686753175
434,-0.00026274674652363057
435,0.002337866343080757
436,8.623210634758391e-05
437,0.00040870022320600523
438,-0.00019877581711026844
439,0.0010786310135401135
440,0.000807834491297773
441,-2.0314763079825072e-05
442,8.297001267158424e-05
443,0.0025569932144583227
444,4.957679226664306e-05
445,2.9764294341993787e-06
446,0.00013247842140789388
447,-0.00017649694695949527
448,0.0002633136879750115
449,5.259484726705326e-05
450,-6.179262531601482e-05
451,2.479695908835819e-05
452,0.0020246548298877742
453,-0.006988342187227114
454,0.004121185153970446
455,0.0020167899910790246
456,-0.00033857432971422095
457,0.0001684818838158951
458,-0.00012374822436478808
459,-0.001490566271667152
460,0.0005205951441870753
461,-5.984836588098022e-06
462,0.00021265850278064352
463,0.0004564641187608966
464,0.0008488630388859007
465,-0.00029267415568276994
466,0.00013276345039702782
467,0.0009857521937549762
468,-0.00010707471094164815
469,-0.0004176711544935777
470,0.0001235001396788189
471,-0.0007029221742898361
472,-6.486104944219974e-05
473,-0.0011475838368831244
474,-0.0011047361386815012
475,0.0007684923032387802
476,0.0006787456229018692
477,-1.9328850822496294e-05
478,-0.0008140389676227968
479,-0.0010565773735393314
480,-0.0031706128456126573
481,0.0010011318053542771
482,0.0001480208407431853
483,-0.0027079620406911683
484,0.00021318634043597
485,-1.8112142812191067e-05
486,-4.509967872977228e-05
487,0.0003970794943436516
488,2.0756885654276753e-05
489,4.628166491907859e-05
490,0.00013232990919650241
491,0.0006478359619423056
492,0.0009530176762400591
493,-1.5432484050800433e-05
494,0.00019423326399104531
495,-9.557622010252286e-05
496,0.00013495676996682314
497,-0.0004085903155080641
498,-0.00030135078259674813
499,-0.0012419813912996557
500,0.0018217974474604359
501,0.0003161996802282047
502,0.0005543794146293469
503,0.00045701393789614804
504,0.00020740179145856355
505,2.266595660777208e-05
506,6.388168453797529e-05
507,0.0005548587809609866
508,-0.0006929276085769449
509,-0.00014063809938133723
510,0.0011656088750126358
511,0.0007768938692002024
512,0.0006932677989083558
513,0.0013381033480721518
514,-0.0012606732033780465
515,0.0015517461505099583
516,0.0011893292114659362
517,0.00029926273991652427
518,2.200437729430094e-05
519,0.004798849981550441
520,0.002044330032116144
521,0.0001396943554975286
522,-0.00041065259906875913
523,0.002344865766824978
524,0.0003600297257355431
525,1.3978835809899326e-05
526,-0.00018782549527329877
527,0.00022355453388686326
528,0.0017578623438867147
529,0.00047754993556572414
530,0.0003414158763253555
531,0.007657239496192775
532,-8.145318157772862e-05
533,-0.000814839602721067
534,-0.00011077288538565737
535,-0.0038106422602819197
536,-0.0011982411708372216
537,0.0002208564974640349
538,-1.6953067072061377e-06
539,-0.0006123604142378546
540,-0.0005022773033735967
541,-0.0006109299468541153
542,0.00041022004893036647
543,-0.0028642950092074397
544,0.0002861298415671584
545,3.888631120565782e-05
546,-6.866517670973637e-05
547,0.00011878630911757301
548,0.0006185507665025388
549,-4.346158198404411e-05
550,-3.227753052948067e-05
551,0.0003344502879549501
552,0.0015952147293650102
553,0.0002453788737401132
554,-0.0003252324423744838
555,0.001502290723468852
556,0.00030800439151336374
557,0.00017017312002050693
558,0.0002555456300584621
559,0.002492745428808934
560,-0.0002422497277197481
561,-0.00012243097398297598
562,4.466160608848569e-05
563,-0.0003491265606646835
564,0.0002137027763644765
565,0.0001420965506447991
566,0.00011462918294504303
567,5.886398381435287e-05
568,2.7223376787689252e-05
569,0.00014624274352886422
570,7.977404885559185e-05
571,0.00011631065014525839
572,-2.224744447391722e-05
573,-4.860523406515828e-05
574,-0.00030779425792116415
575,-0.00040857458733174626
576,-9.666603757666938e-05
577,6.867883322749981e-05
578,-0.0003238896627835721
579,-0.00021840958294084946
580,0.0005441380263585028
581,-0.0001155667539946967
582,-2.9341128226698566e-05
583,0.0008682265341272776
584,0.00035203240255930973
585,0.0005588015815012347
586,-5.2681236219874935e-06
587,0.003420724453519242
588,0.019651757823035645
589,-0.010664336399481436
590,-0.011382439350509272
591,-0.011776851885218681
592,0.0031998060259431083
593,0.0008695157858788752
594,-0.001446907838321601
595,0.005016154963222125
596,-0.00011094289117417155
597,0.00048179677401698055
598,-0.0012459743481092872
599,-0.004001277178810125
600,0.015345899898880619
601,0.01492536596383058
602,-0.026368347565152772
603,0.045952585797761264
604,0.0012553819597181605
605,-0.001448168804210943
606,0.001048623411726884
607,0.006697083359648516
608,-0.002070629847050369
609,0.00155565598103675
610,-0.000990041324751978
611,-0.005278520746568912
612,0.002137022573518389
613,-0.0002858098113046821
614,0.0002874056123373188
615,-0.0021511621080091722
616,0.007765033587058015
617,0.010823306917133015
618,-0.022269655811366085
619,0.000765116672431747
620,0.002327224464514405
621,-0.002203663145184401
622,-0.004210374104689076
623,-0.015428776534666871
624,0.003966839771961454
625,-0.0020077494418360956
626,0.00115015337386747
627,0.006673868926178175
628,0.0004467979660426874
629,0.0036645754044138104
630,-6.110465479996615e-05
631,0.01881119837248585
632,0.0002808801063238662
633,-0.00047977457730932733
634,-4.2256383287326414e-05
635,-0.0006167274377144897
636,0.00250822908985703
637,-0.000841565081098727
638,-0.002301247494015839
639,-0.0026444714303773607
640,4.1010903730881907e-05
641,0.00026807602292654376
642,-0.00020285511570897473
643,0.000475021572805065
644,-2.9208314486365968e-08
645,0.00024911198469096196
646,-0.00033737218101971404
647,-0.0010230348639742456
648,7.370904163587547e-05
649,8.817200964938796e-05
650,-0.00017775620097864667
651,0.00011929489155353377
652,0.00020952048765702212
653,0.0006999701369740952
654,0.00057914242628871
655,0.004235588969721406
656,-0.0008152106639503213
657,0.0002537816892860497
658,6.57890192219482e-05
659,0.00038120257164775466
660,0.0013712173139474792
661,0.00022606400211029043
662,1.1228109158763491e-06
663,0.0030843789878604905
664,-0.006953806402635813
665,0.004328424154532175
666,-0.0006015718294445877
667,-0.014993192011999348
668,-0.00025114949762782425
669,0.0001568475986954399
670,0.00028731927279805483
671,0.0009600995179000089
672,3.403537965670718e-05
673,4.043354865856172e-05
674,2.1768332474146967e-05
675,0.0004039787705950353
676,-0.0002376587560853935
677,0.00016777786946869298
678,-1.6759080653516568e-06
679,0.0028751103836371092
680,0.0006197241027796445
681,-0.000662663288371895
682,-0.00016629470095477013
683,-0.0017794983917305798
684,0.00012799087046228754
685,-0.002811126660529763
686,0.0008609062046557293
687,-0.0028337208323299425
688,0.0008426928143652986
689,0.003280694606344142
690,-0.0005800728055530118
691,0.010293144499830409
692,-0.0014375763881984405
693,0.0013669059650942656
694,0.00018417065132287434
695,0.0009324549729522781
696,-3.138473180597417e-05
697,-5.592195920926968e-06
698,0.0012861193254718076
699,0.004907272313479237
700,0.005954717559346739
701,0.0029298235466042404
702,-0.006367664864001756
703,0.011815602451371967
704,-0.003647362313156805
705,0.005967118819664435
706,-0.008622433890462128
707,-0.014958708842683738
708,-0.000514147680650533
709,-0.006164966565259361
710,0.00250380130086938
711,-0.005820853750283064
712,0.0016515817568916898
713,-0.000418963287506302
714,-0.0041772310944999174
715,-0.007680627163670069
716,0.0012220980643131304
717,0.0031830659396406523
718,-0.013374105939579136
719,-0.023248144513272565
720,-0.003180489888429098
721,0.0017974212207364886
722,-0.0004296086780935515
723,0.0020769083083228028
724,0.0009982923876387388
725,-0.001228308531547558
726,0.004412741801337575
727,0.012825127905477908
728,8.87702319063435e-05
729,0.0062061914702331595
730,-0.003240817671990667
731,0.009644177005946056
732,6.573299958370062e-06
733,0.0001811635894581384
734,0.00014621399842976545
735,-0.0004424954028404492
736,-0.001636915828789669
737,0.0002144737182062181
738,0.0005073649623546412
739,0.0002145241105523698
740,-0.0007164605477396806
741,-0.00012108564144377156
742,-1.9810294331936006e-05
743,-6.177212619141754e-05
744,-3.710998761233731e-06
745,-4.261277726164323e-05
746,1.6530610016913487e-05
747,-2.0581398517979792e-06
748,0.0004942249332370091
749,-0.00017998930243996345
750,3.784415376980433e-05
751,0.00015332890163566586
752,0.0006466854127308785
753,-0.000218888793934224
754,-0.00011111104345902612
755,0.0003024557179149186
756,-0.0016613912133062285
757,0.0004301026908403572
758,-0.00046937783078359544
759,0.0010125588742472972
760,0.00024342683688520326
761,-0.00020977560318545852
762,2.7527215979047315e-05
763,0.00025384769496686663
764,2.7015495070435552e-05
765,0.00013839573857227596
766,6.998412370835877e-05
767,-0.0001482399563502597
768,0.0010012647311842917
769,-0.00140429663394332
770,-0.0004125008152270647
771,-0.0036730480845456985
772,2.7774760259270362e-05
773,1.0716864266571556e-06
774,-3.9376025255541016e-05
775,-0.0001771428894286512
776,3.203190952179999e-05
777,-3.751075968031189e-05
778,0.0004962503841521153
779,0.0004241427346507861
780,0.00014295641796569953
781,-0.00010189109942051971
782,-0.0002175479746830898
783,3.556599806597971e-05
784,-0.0008991964036048094
785,-0.0022470955013494135
786,0.0007769097559354936
787,-0.006167852020971723
788,0.001305888036158369
789,0.0026597010142875533
790,0.0018316177989122103
791,0.019591281170878043
792,-0.008704855684263373
793,0.0010349046551788883
794,0.010800993972354303
795,0.009282897782962592
796,-0.0006713166486004606
797,0.0006923032409751194
798,-0.0002933253735448135
799,-0.0004385881234128482
800,-0.0029665732670439383
801,0.00037033393255717035
802,0.0006432759586324868
803,-0.004552479692795207
804,0.0006929475455259669
805,-8.874571167291539e-05
806,0.0001345175417561537
807,0.0005490450688122677
808,0.0004528342167340673
809,-1.4328516762056587e-05
810,-8.535886995542871e-07
811,0.00014916142332001476
812,0.0004893629282006605
813,0.00023733688558806931
814,4.97957480655458e-06
815,0.0021157912342483396
816,0.0002373323905120905
817,3.28544899282185e-05
818,-0.000148468559863253
819,-7.467705044364388e-05
820,4.775677495812589e-06
821,0.00021132163744356673
822,-6.406570445015838e-05
823,-0.00024068877416702963
824,-0.0008479556531016774
825,-0.0007852163380200759
826,0.000751061054793365
827,-0.0018309393860701493
828,-3.628333233971103e-05
829,0.00024815949700126324
830,-0.00010161010619923088
831,0.0010717358218575242
832,4.8088854289526975e-05
833,-3.047907226723276e-06
834,-2.5040269227311568e-05
835,-0.0001496747873770268
836,0.00030369149722305557
837,1.0551217462602824e-05
838,6.55980718974929e-05
839,-3.902437661181854e-05
840,-0.00017519819877058446
841,-1.259651305982209e-06
842,0.00010844556339628791
843,-0.0007200326859208637
844,0.00040955115682423954
845,-1.512933435304393e-05
846,-0.0003044266195091172
847,-0.0016664440827567136
848,0.0004548032891802489
849,-7.703462429914176e-05
850,0.0005660398676854961
851,8.011799840454498e-05
852,-0.00026888327933269985
853,-1.1597375729957661e-05
854,5.193196235238327e-06
855,0.0003551654253593892
856,0.0002773051107732355
857,-0.00031104507637818907
858,0.0014275564707706843
859,0.005644710730377339
860,0.00026399603558228447
861,-0.0019467002452043082
862,-2.5787434353046886e-05
863,-0.0044241574692431215
864,-1.860140545533424e-05
865,-0.0008534553411306972
866,0.0006192931255039979
867,0.0001865488980415132
868,-2.9226681456106253e-05
869,-5.503028904853386e-05
870,-0.0002063339298866531
871,0.0004908351586491511
872,-0.0013530051126797952
873,0.00047513189402583806
874,0.00011381137909995143
875,-0.002799160110159221
876,-0.00016147639255811784
877,-0.0004638620976939196
878,-0.0003787574788977963
879,-0.0031722806633058638
880,-0.0010041960327796923
881,0.0006375896538396382
882,0.0006597813697495067
883,0.001130799827494527
884,0.0005132072911653667
885,-0.002414768291018147
886,0.0004093694893063329
887,-0.0009773470577284212
888,-0.0003264808918078427
889,0.0006969125844160808
890,0.0002601589711721074
891,0.0010029912638713637
892,-4.820096922094847e-06
893,-4.183646701811926e-05
894,2.5350786306989846e-05
895,-7.509703619483279e-05
896,-0.000278483752973148
897,-0.00040232030831199454
898,0.0002580817257741965
899,-0.0008051426487667894
900,4.576047731568279e-05
901,3.162108173383353e-05
902,5.877269330925012e-05
903,2.6569213484631356e-05
904,-6.0434290499504766e-05
905,-3.0461144472500903e-05
906,0.00013853037069722326
907,0.00026475761471325964
908,1.280828153159668e-05
909,4.6052691529366084e-05
910,1.0978386289099707e-05
911,0.0001306699475885183
912,5.1614690199903696e-06
913,0.00017412892485244702
914,-0.00019059119058432826
915,1.5107517312272735e-05
916,-0.00037339276607443425
917,0.00024247909262978138
918,6.683236228915444e-06
919,5.722982880493749e-05
920,-0.0025650691749122393
921,0.0012974564225060746
922,0.0036296417191196213
923,0.0029096665379134833
924,0.0009600913933413497
925,-0.0001176954462273665
926,-0.00016087581739169314
927,0.0009911906561249975
928,-0.0001970070059713333
929,-0.0004705313398151796
930,-7.481497166370676e-05
931,0.00013024559527169047
932,-0.00013978875474401727
933,-0.0005206957426993979
934,0.0002907111411479187
935,-0.0009290726264448526
936,4.983523327607213e-05
937,8.112565000362259e-05
938,-7.378883674719395e-05
939,9.533585896569429e-05
940,0.0004672628993838317
941,-9.74387324225012e-05
942,-0.00011592761656939698
943,-4.18252703993409e-05
944,-0.0006256240036323303
945,-0.0011863635848454643
946,0.00046900891058347953
947,-0.004151614868250737
948,0.0006804332884806843
949,-0.0005964622725674964
950,-0.0004489716564061506
951,0.0005135986444205618
952,-0.00010483217341265411
953,-0.00047722767072195664
954,0.0014002953728227449
955,0.0008403233323511208
956,0.0005933284175823691
957,0.00015914972948911793
958,-0.000714492332140835
959,0.0020392896174956797
960,0.00028821738530958996
961,-0.0001470421266411682
962,0.0002556798391247045
963,0.00010214880099732359
964,-6.331010588378378e-05
965,2.225343236388887e-05
966,8.132345852957512e-05
967,0.00011723346984617041
968,3.242033642364229e-05
969,6.897790063853539e-05
970,-0.0004067857202459261
971,-0.0006585561347359297
972,0.000616912471976102
973,0.0009718304677790232
974,-0.0008918766332918071
975,0.001291395743342696
976,-2.0557573221783997e-05
977,0.0007288701553063802
978,-8.903613631638478e-05
979,0.00026162735328191615
980,0.0005737577280547514
981,1.1020971592731455e-05
982,-4.642680406627411e-06
983,0.0010333285787974867
984,0.00014469838196049924
985,7.289841018969426e-06
986,-9.115190343606211e-05
987,-0.00029349236613941026
988,-2.9740518572256367e-05
989,-1.9681220874107094e-05
990,9.800910779919817e-05
991,0.00014642576215886035
992,0.00029889680720293925
993,7.757244284288731e-05
994,7.253475693116703e-05
995,-0.00011029657226786469
996,0.0014060272281143744
997,-0.0002450988504678619
998,-0.00015098384519121003
999,0.0008246973885983431
1000,-0.001246750256150115
1001,0.0013925194584711118
1002,0.00047344607471222093
1003,0.002250728564370552
1004,0.0016314617469946504
1005,-0.00023849609555245613
1006,0.0006624199440481203
1007,0.00014908914280472015
1008,0.006008761415678671
1009,-0.013157974019264825
1010,0.0036546511022937504
1011,-0.008009970661823984
1012,0.004266739170139067
1013,-0.002944943084073543
1014,-0.0011596975773351672
1015,-0.005436725334277363
1016,0.004623919783760519
1017,-0.00044093621925772873
1018,-0.00038020183103140573
1019,0.004023775087393514
1020,0.00022186226108206642
1021,-0.0016256513647838714
1022,0.002086034020608124
1023,0.0068362231232352594
1024,-0.0013307210564358612
1025,-6.107561013735785e-05
1026,0.00029962483465918597
1027,0.003008059138840659
1028,0.001308654142388874
1029,0.0014583877186683766
1030,-0.001983076742295087
1031,0.0031723211050449563
1032,-0.0001325093071072132
1033,-0.00030442096675946
1034,0.000729686287204157
1035,0.0012063379790220074
1036,-0.0008386394974605133
1037,-0.0013070566167593088
1038,0.0022195609112045066
1039,-0.001633658266508902
1040,-0.000138218822614594
1041,7.894514938419498e-05
1042,4.643789945809804e-05
1043,0.001006500347892634
1044,0.0013988490334506927
1045,-0.000155662795801347
1046,-9.711561806548695e-05
1047,0.001265310855028508
1048,-0.0003005523120709858
1049,-4.9644534237999285e-05
1050,-0.00027011255135235833
1051,0.000518820959571848
1052,0.00015996325800373556
1053,-0.0001337852901076352
1054,9.173009205570852e-06
1055,0.00010776690627268983
1056,-3.779720134723737e-05
1057,0.000312944454142686
1058,0.00035405553196998226
1059,-0.00019285574878448263
1060,9.006411335370074e-05
1061,-7.28372359550449e-05
1062,0.0004725201274997095
1063,-0.00016360597316773264
1064,0.00029978036661588065
1065,-0.00013907505899947802
1066,-6.64769698045546e-06
1067,0.0006746044037783968
1068,0.0006199555290874504
1069,-0.00018883207299814613
1070,4.735019561989766e-06
1071,0.00020409670223156778
1072,0.0002750639305709054
1073,-7.835459491812346e-06
1074,6.852998856927801e-05
1075,-1.3637760846739014e-06
1076,-0.00027780507619818367
1077,0.00045918992502774823
1078,1.747125486939082e-05
1079,-0.0006117096912293655
1080,-2.8479857627296553e-06
1081,5.690406289114665e-05
1082,-9.076796825469416e-06
1083,0.00011306739208777302
1084,3.984744907389295e-05
1085,-0.0006087065559249068
1086,-0.0007700765886053989
1087,-0.002295997189481368
1088,-9.251602556168872e-05
1089,8.89993318271475e-05
1090,-0.00041010604484423144
1091,-0.002040340503621833
1092,0.0027758875532837733
1093,0.0003374771199952135
1094,-0.0035071208195099407
1095,0.0027340799115780673
1096,0.00028140054953417235
