,drop_ed_hybrid
1115,-0.0007463760414381176
1116,5.53132570047411e-06
1117,-7.985761315639174e-05
1118,2.900577894131974e-06
1119,-5.336448142869386e-05
1120,-0.00012378799116758959
1121,0.0004510658892637261
1122,0.0002835427489755638
1123,0.0017222127969075249
1124,-9.493919461643086e-06
1125,1.5080576286746072e-05
1126,1.331542103696721e-05
1127,2.0818082715233774e-05
1128,-0.00016137774474672375
1129,-9.559865795370862e-05
1130,-2.920442972462927e-05
1131,-0.000917201869991177
1132,-6.40088879003043e-05
1133,0.0004897418600485795
1134,-9.83321588613309e-05
1135,0.0010573954683409416
1136,0.0014263451490039631
1137,0.0009404708421771037
1138,-0.0006274936392621973
1139,0.004786458600283568
1140,-0.0041403767921782166
1141,-0.005204453387307082
1142,-0.000514046577283963
1143,-0.034699879803578096
1144,-4.8510870560564996e-05
1145,0.00038685424071506486
1146,-0.0010422650812706544
1147,-0.002317481853346273
1148,0.0016038393097212904
1149,0.0001399757895152633
1150,-0.0008133417355843689
1151,0.0024665581062937097
1152,0.00029515237397969326
1153,0.00046875501194800233
1154,-0.00010321155146827272
1155,0.001761782829235985
1156,0.00023940623730288817
1157,-0.00012362109037479828
1158,1.1104781798035782e-06
1159,6.754806927210177e-05
1160,-0.000587312120291634
1161,0.0018559612234664649
1162,7.772122819000118e-05
1163,0.003920050650199102
1164,0.0008606533950084194
1165,-0.00013441357898039545
1166,-0.0010249708654455193
1167,-0.0032122898094724757
1168,-0.0001339243344027961
1169,0.0006309605179868832
1170,-0.00021646088747725406
1171,-0.0005361489691706244
1172,0.00035375983322967545
1173,0.00037120792179437507
1174,-3.4955439590336146e-06
1175,0.0013966534623535629
1176,0.0008915940170264824
1177,0.000886002897067089
1178,-0.0003271869127366123
1179,0.006621686283668886
1180,1.4946996834220691e-05
1181,-5.79166479264278e-06
1182,-3.296613783083063e-05
1183,-0.0001086609609381363
1184,-0.0008114783685220055
1185,7.641970468279614e-05
1186,0.0004702101365255704
1187,0.000563959907974538
1188,3.564218326385231e-05
1189,2.7680316756965586e-05
1190,-5.673064523708577e-05
1191,8.894114052494798e-05
1192,0.0013186032894430503
1193,0.0003642478075180648
1194,-0.00038190144338095915
1195,0.0020725531247188485
1196,-0.0003054448309996862
1197,-0.00028739311847133294
1198,0.0004927937390158515
1199,0.00030418541765976366
1200,-0.0009039576219727447
1201,-0.00014245439224092594
1202,-0.0001809542216421104
1203,-0.003690895026926684
1204,0.00012581963444209602
1205,-0.00154787107123557
1206,-0.0008175013751323796
1207,-0.007434643066364493
1208,0.00032117770605520125
1209,7.123059502950945e-05
1210,0.0005380873353194425
1211,0.0029627472784336823
1212,-0.0009278090134252435
1213,-0.0003024532278083778
1214,0.0007692402541659576
1215,-0.0012272890340426312
1216,-1.983094654198169e-05
1217,0.0001092805939565707
1218,-0.0015292593103062107
1219,-0.002141638179033076
1220,0.00015607588730091009
1221,-4.228144122523835e-05
1222,-1.8885858917941345e-05
1223,0.00052250109754234
1224,-0.0004650402610635742
1225,-0.00013966692340527842
1226,0.0015653623647707423
1227,0.0024783817018274304
1228,0.004752260813395832
1229,-0.0025229514853527526
1230,0.003200623265161309
1231,0.016355335366150706
1232,-6.378900243862578e-05
1233,0.00015710108862032165
1234,-2.2088689412929592e-05
1235,0.00041369639589841666
1236,0.0006925399941147274
1237,-0.0008952075601321958
1238,-0.0013161204477958838
1239,-0.004324571961707628
1240,-0.00019337510896190425
1241,0.0001468046115656079
1242,-0.0008327822125398523
1243,-0.0023744997387031706
1244,0.004594083686712203
1245,-0.0008716399908100992
1246,-0.0031554364245551165
1247,0.0012850842470837397
1248,-0.00044636596096357987
1249,-0.0003869769179024635
1250,0.00016161223558677518
1251,-0.002684489351899267
1252,-0.008396207489085197
1253,0.0006140893724936873
1254,0.009733343910962453
1255,0.004135442682969503
1256,-0.003927577921805308
1257,-0.0006058379738895851
1258,0.006117297926244123
1259,0.002999971087063948
1260,8.401464982878651e-05
1261,0.0001162781733456498
1262,-0.00026843054950339613
1263,-0.0001836483558687569
1264,0.0011915807722332906
1265,-0.0019244108118289546
1266,0.0009378156405552652
1267,-0.0007959635325301506
1268,0.006971305869920867
1269,0.002989488702146173
1270,-0.0004027290768174783
1271,0.027737783459120563
1272,-0.009391605376028555
1273,0.0017301217843705237
1274,-0.0012964929799382215
1275,-0.027034639257870603
1276,0.002438970411041928
1277,-0.0011562770786222613
1278,0.002254025954005743
1279,0.01033094097983564
1280,-0.00039033038205947454
1281,-1.3420645411875347e-05
1282,0.0010098527541931937
1283,0.00098368583053443
1284,0.0001578840038182548
1285,0.0002161993892090851
1286,-0.0003296080470965707
1287,0.00012927903965765733
1288,-0.0006455782203576911
1289,-3.9314097250552646e-05
1290,0.00010480140681564141
1291,-0.001840093704854396
1292,-2.4964031455195857e-05
1293,-0.00010575722985459258
1294,-0.00017204026670279455
1295,-0.0011173220223624125
1296,0.0004163312572707763
1297,6.743515587165053e-06
1298,-2.7514578570230395e-05
1299,0.0012557043708281877
1300,0.0007745874407614713
1301,0.0011834379320775636
1302,0.0001467408056614236
1303,0.005968669983984611
1304,0.002921852559273798
1305,-0.0024319809257805003
1306,0.002566923711398278
1307,0.008665839263212044
1308,0.00011687339551886697
1309,-2.3553623413901512e-05
1310,5.37219887449511e-06
1311,-0.0001297051831764796
1312,0.002429751996471465
1313,0.00027808529536778103
1314,-0.0005323279475183613
1315,0.006339648846540003
1316,0.0010958344738981516
1317,-0.00017929057701205928
1318,-6.120559673395608e-05
1319,0.0012673473458141343
1320,0.0008303917917205321
1321,0.0006898010572895862
1322,0.0001950533220215311
1323,0.0040890895352731944
1324,-0.00044355738789188676
1325,-0.0006203269453121905
1326,0.0003731491069584924
1327,-0.0027878256356899138
1328,0.0001557677951993399
1329,2.683823976422694e-05
1330,-0.00016411703441741957
1331,-0.00011323091624967116
1332,-5.836765641917271e-06
1333,6.256581520346433e-06
1334,-7.612533458087847e-06
1335,1.3634305582818403e-05
1336,-7.117447896803966e-05
1337,3.373987367090479e-05
1338,7.37788283523583e-05
1339,6.543077285648499e-05
1340,2.4816997394457604e-05
1341,0.00010067089935255843
1342,0.0002232787746323818
1343,-9.039362653703624e-05
1344,-2.7906944489889917e-05
1345,-1.6695672922719997e-05
1346,-3.6354946143040005e-05
1347,-5.823064038901802e-05
1348,-2.597999415392394e-05
1349,3.419394112345459e-05
1350,1.5608340200831763e-05
1351,-0.00013576594004768768
1352,-3.872961488148806e-07
1353,0.0004785339583095262
1354,8.378387603779024e-06
1355,0.0006989615890268608
1356,1.986184089925934e-06
1357,-1.3278168488686184e-05
1358,7.191537137120148e-05
1359,4.481888579998936e-05
1360,4.1687131718942136e-07
1361,-7.941671486719946e-06
1362,-0.0006286216737181279
1363,-0.0009533984260340148
1364,-0.000251299149120857
1365,-0.00028018752783518636
1366,-0.00018759043798843297
1367,-0.0022995720590727325
1368,7.26836053133663e-05
1369,1.4454888462955039e-05
1370,-9.119547881521368e-05
1371,0.0001242425493232749
1372,9.779162707720875e-05
1373,-0.0001930353109503757
1374,0.0001459383670643889
1375,0.0006705117862993553
1376,3.247349366004445e-05
1377,-8.782923818424826e-05
1378,-0.0004181664451295516
1379,4.0301303139482936e-05
1380,0.0008246449853526927
1381,-0.0004010800287097446
1382,-7.836575816657771e-05
1383,-0.0014292982321550479
1384,5.217681984238138e-06
1385,-0.0007241518357222774
1386,-0.0014702589362663144
1387,-0.004300754671160922
1388,1.8068855090052985e-05
1389,-4.1560983407392e-06
1390,1.6747214658653215e-06
1391,3.651306818803802e-05
1392,0.0014042847619369259
1393,-0.0006652976225477273
1394,-0.0009167104435545754
1395,-0.0023670448480421504
1396,0.0016148722330402224
1397,0.000994973381386956
1398,0.0003841387890499009
1399,0.00980182875072833
1400,0.01019533707185326
1401,0.003916547708850209
1402,-0.005234746339775335
1403,0.030192592165679183
1404,0.001608455971836965
1405,-0.0042306182418427275
1406,0.0036403323835712434
1407,0.0027190478637248794
1408,-0.0008623711163263344
1409,-0.0014152237932430144
1410,-0.0002703821539884975
1411,-0.00765739599625509
1412,0.0017837080372490747
1413,-0.0040354842258584316
1414,0.005770532564570261
1415,0.012648881573674838
1416,1.8777582085714603e-05
1417,-1.6000248644329648e-06
1418,2.313391882497988e-05
1419,-9.057682878757743e-06
1420,0.00023921172506680304
1421,-0.00017864161189233438
1422,-0.0005748150314310685
1423,-0.0011859448040576035
1424,0.0004047625097639449
1425,0.00012946178546524025
1426,-0.00045466948061345885
1427,-0.001476101556277361
1428,0.00014997204244542086
1429,0.0002530353086545924
1430,-5.2065586153597804e-05
1431,0.0009504776051873076
1432,0.0002493771676143895
1433,7.308726167698558e-05
1434,-1.2243163023204441e-05
1435,-0.00023184024121665727
1436,4.0236057075742745e-05
1437,2.4298991925060177e-05
1438,-6.835872131645971e-06
1439,-6.870503216654064e-06
1440,0.0007677441956745352
1441,5.7193086798475945e-05
1442,-8.719981543538029e-05
1443,0.001358460746258279
1444,7.450622922553776e-05
1445,0.00039593005673625226
1446,-0.0005390416669710634
1447,0.0004447998062480749
1448,1.2328131150212978e-05
1449,1.0046876897500837e-05
1450,-4.407462870816048e-06
1451,-2.6078730569381446e-05
1452,-0.001411413708196566
1453,-0.0004440699609564717
1454,-0.00013904744238839005
1455,-0.006185285062148943
1456,-0.002970583532583963
1457,-0.0012859893875221775
1458,0.0028637428286218754
1459,-0.004053289260320203
1460,-0.0007629983802986644
1461,-0.000126062962582099
1462,0.0002398750363374928
1463,-0.0021516275103506503
1464,-0.002246960966658494
1465,-0.0015206487339267923
1466,0.0017309902344142514
1467,-0.003780950376442312
1468,-0.00035579056748920903
1469,-0.0007052057623844145
1470,-0.00036137703134862787
1471,-0.004339844967260342
1472,-0.0021472222658936984
1473,3.420514872810228e-05
1474,0.0031797674720455337
1475,0.0047808411164812345
1476,0.00019540811695790037
1477,0.0008205908367118564
1478,-0.000504158124612051
1479,0.0013714702756848153
1480,-0.0004910178640737057
1481,0.00010130633473375126
1482,-1.2417516489551114e-06
1483,-0.001122714370802494
1484,-3.0000887725998506e-05
1485,-1.981849931394665e-05
1486,-1.3177593581366372e-05
1487,-3.7530789564133294e-05
1488,2.7883608788866948e-05
1489,0.00040437873693483184
1490,-0.0002089119874752439
1491,0.0006067104720470365
1492,8.169580421910278e-05
1493,7.994953852388307e-05
1494,3.784213294714092e-05
1495,0.0005524074718044549
1496,0.00020736436078516154
1497,-0.0004323593967439309
1498,-2.893813360237659e-05
1499,-0.0014656063629738716
1500,7.460273543670602e-06
1501,-4.4661160949541035e-06
1502,8.432647509628203e-07
1503,-4.041909152970138e-05
1504,-1.4591915283375267e-05
1505,-0.0002462406914075887
1506,0.000698072034722086
1507,0.0019103678236898872
1508,-3.8456915036593574e-05
1509,3.344196362262059e-05
1510,-3.7440846845308397e-05
1511,0.00032036797322564466
1512,-0.0002586893808037625
1513,0.0002578458934597861
1514,-0.0004448942765853538
1515,-0.001599745831315543
1516,1.732272125279982e-05
1517,1.7722568158693687e-05
1518,-0.00018070873685006216
1519,-9.662701993646487e-05
1520,-3.0484422373142783e-05
1521,-2.532105888214238e-05
1522,-7.283697201332315e-05
1523,-5.788779007559851e-05
1524,-0.0007597854258656249
1525,0.00019543930132281435
1526,-0.0009845216186508815
1527,-0.004125468468157457
1528,2.9932357459276967e-06
1529,1.9658610579881645e-05
1530,-3.118619211942647e-05
1531,-9.2063029488242e-05
1532,-2.3944741348232914e-05
1533,0.0003763835635692351
1534,-9.635320010709682e-06
1535,0.0010481636065140629
1536,-1.04705576217265e-06
1537,-8.077483512950664e-07
1538,-2.8694320184916826e-06
1539,-6.711654625683435e-08
1540,-0.00017615444221615126
1541,-4.775416759048018e-06
1542,3.5258674564445914e-05
1543,-0.0007402803658964131
1544,-0.0008229136306732588
1545,2.8023088531899188e-05
1546,0.00011756834897037156
1547,-0.0009394956147065255
1548,-1.3888081568960767e-05
1549,-7.996391175376809e-06
1550,-3.345301906578852e-06
1551,7.506174305655095e-06
1552,-5.722613445423562e-06
1553,-7.438771238687e-06
1554,-5.632348458664478e-06
1555,-7.223771125813687e-05
1556,-9.063883778400331e-05
1557,-0.002597527135799475
1558,-0.00036739267838660733
1559,-0.007365900484622338
1560,4.760711452484985e-05
1561,-1.2321803841535627e-05
1562,5.429360012709475e-06
1563,-2.341659182547447e-06
1564,-0.0001257609667668142
1565,7.0566821940433005e-06
1566,9.611145814059481e-06
1567,0.000376461474927883
1568,-0.000179187510814476
1569,6.455944750282436e-05
1570,1.8659242523809316e-05
1571,-7.826518041622029e-05
1572,-1.4292325653834307e-05
1573,1.9747792080839187e-05
1574,-4.5343898432117137e-07
1575,2.3906094826512793e-05
1576,0.00035414262951493736
1577,-0.0003964311381605314
1578,9.716931449521517e-05
1579,1.4135987875321587e-05
1580,0.00010261730185848303
1581,1.3430501756280959e-05
1582,7.436831920946244e-05
1583,0.000503448348479219
1584,0.000131222384817147
1585,0.0004069596833025805
1586,-0.0006874025375901919
1587,-0.0004745177503475627
1588,6.576632193887983e-05
1589,-4.0928768038998846e-05
1590,-6.693931733108573e-07
1591,2.2686516106365336e-05
1592,-7.68133555387393e-05
1593,-0.00012764028511631323
1594,0.00027606441374367747
1595,-8.930566828119358e-06
1596,7.637292905610875e-07
1597,2.263614894232261e-05
1598,-2.2773663646416552e-05
1599,6.708168408548836e-05
1600,-0.00021921280172094073
1601,-0.001903985369652376
1602,0.0006907570888800849
1603,-0.0018064800252954557
1604,-6.943150182520557e-05
1605,0.00011293740602613541
1606,1.6436103330433873e-06
1607,8.348173227809674e-05
1608,-1.854482429550209e-06
1609,0.0004745498831348277
1610,-0.0001208995733374303
1611,0.0008163656048695859
1612,8.265208969503117e-05
1613,-2.9963634665646144e-06
1614,1.9123867379817693e-05
1615,-0.00011601698160417293
1616,-0.00012290347709288405
1617,0.0002370091213748678
1618,7.249970302106274e-05
1619,-0.0002298882503944575
1620,-6.785319609907839e-07
1621,4.448843539282633e-06
1622,-5.960017041791986e-05
1623,-0.00018168491573231703
1624,3.3608027647496015e-05
1625,-6.463666288110203e-05
1626,0.00011356527353316178
1627,0.0003545580439252629
1628,-0.00014246002257689892
1629,0.0002186016291696644
1630,-5.3257371608506e-05
1631,-0.00016905278794068665
1632,-9.467588942646477e-05
1633,-1.0340394780162512e-05
1634,-5.849511478618965e-08
1635,-0.0003219308904605174
1636,4.049520192998287e-05
1637,-1.9745476038355378e-06
1638,-4.3360270723117196e-07
1639,7.789679708396113e-05
1640,-6.55222328164726e-05
1641,1.560661786460233e-05
1642,-0.00014225056514138471
1643,-0.000575752462958604
1644,0.0005566127515641648
1645,-0.0011537609395106895
1646,-0.00014378486981830247
1647,-0.0026231034634701255
1648,-6.20975081596012e-05
1649,-1.091495936277037e-05
1650,1.5437112471484628e-05
1651,-9.63545220086364e-05
1652,-9.170354182231585e-05
1653,-7.11255508189335e-05
1654,9.063687456365447e-06
1655,-0.00035529019985533044
1656,-5.83742896541114e-05
1657,-4.593911838203219e-05
1658,6.3591387825056584e-06
1659,-0.00015118272662818755
1660,-2.1867088352923874e-05
1661,-6.924024615807927e-07
1662,-1.9969809111419193e-05
1663,2.4865526141459793e-05
1664,0.00010329711411594893
1665,-3.1957984042104874e-05
1666,-9.185933640289767e-05
1667,-0.00018338870669395822
1668,-3.705005326200362e-05
1669,0.00015133857000789185
1670,-0.0001321953201060534
1671,3.614578164007654e-05
1672,-7.535541880681795e-05
1673,-0.00010890367204537844
1674,5.719651991266899e-05
1675,-0.00028149434120394175
1676,5.086260102915508e-05
1677,6.0162892052666995e-05
1678,-1.6177906617580514e-06
1679,-5.928472204809949e-07
1680,5.7775899030407806e-05
1681,-4.0400117653279154e-05
1682,-6.046450435324349e-07
1683,-6.712202343395419e-06
1684,0.0017064472469189393
1685,-0.0004674574662789103
1686,0.0010642512390881484
1687,0.0065281819770728455
1688,0.002835905252410446
1689,-0.005517069520183035
1690,0.006503263614811688
1691,0.011014009175353046
1692,0.004096388331092953
1693,0.002017955490432071
1694,0.0008307072349177822
1695,0.019673321489787076
1696,0.0007372247969332123
1697,-0.0013479210747742384
1698,-0.0010612986130895616
1699,-0.00582848330169843
1700,0.00036121686279564095
1701,0.0006130589388004116
1702,0.00048720377631670397
1703,0.004400961686102339
1704,0.0008461376900060143
1705,0.00042429032470204305
1706,1.537511972999212e-06
1707,0.003996287781188563
1708,0.00024612813691558745
1709,4.2995424446844314e-05
1710,-0.00012839361040256134
1711,0.0006568787372304028
1712,-0.00018563598981508072
1713,0.00019573880053671262
1714,-0.00044693262522453147
1715,-0.0009876145580528174
1716,-1.1194729414490955e-05
1717,0.0004913396529499675
1718,-9.432660210127417e-05
1719,0.0001723048616290346
1720,0.0001648366740966338
1721,-2.3965856659473642e-05
1722,-0.0002995722081185411
1723,-0.00024378525287603267
1724,0.00419277276781004
1725,0.00021237308312005128
1726,-0.0010925696172033848
1727,0.007454330016806358
1728,5.252282681420628e-06
1729,1.4493281630610177e-05
1730,-7.607053900157174e-06
1731,8.363595970329586e-05
1732,-9.195616293950363e-06
1733,-5.355029950823848e-06
1734,-4.6182828518879405e-05
1735,-0.00017307564789374198
1736,-2.7003541967015326e-05
1737,-5.676031563423065e-05
1738,4.203806338715057e-05
1739,-0.0002038651525496986
1740,1.014781158473356e-05
1741,-5.754408527898626e-06
1742,-7.40705795193477e-05
1743,-0.0002422205213883336
1744,-0.00026452139535849945
1745,-2.83757943193125e-05
1746,0.00026868693219054624
1747,8.071433538562533e-05
1748,6.173539609298787e-05
1749,0.00012863819952833996
1750,2.1422284766433344e-05
1751,0.0007317356902299125
1752,0.0001692072375887383
1753,-0.0005515571238032909
1754,-0.0010796588276689866
1755,-0.004775128125326019
1756,0.000777828909337535
1757,0.0004056029144724911
1758,-8.008916722656491e-05
1759,0.0033481207650080482
1760,0.00016647574741865731
1761,8.975941769738467e-05
1762,-1.023778184129456e-06
1763,0.0004732876476690834
1764,-8.598629242830228e-05
1765,9.745630787502643e-05
1766,-1.8157250913436146e-05
1767,-6.0602859750485106e-05
1768,6.591152903745661e-05
1769,-2.3817676363191832e-05
1770,2.2521492532121438e-05
1771,0.00012294243091650947
1772,4.4378196573620304e-05
1773,0.00011163557455126042
1774,-2.3038912198579644e-06
1775,-0.00018189833297064078
1776,-2.496728811798928e-05
1777,-2.0005049638498735e-06
1778,2.61913890875648e-05
1779,2.753514192498224e-05
1780,-6.482602159938423e-05
1781,8.345191194620528e-05
1782,-3.0969280824776105e-06
1783,-4.2075034165000466e-05
1784,0.00015662599670045361
1785,-1.1993075374388246e-05
1786,0.0004902932287968517
1787,0.0009959988666192905
1788,-0.0005768263947979183
1789,0.0001419612516656137
1790,-7.530584349432075e-05
1791,0.0006882006197404014
1792,-0.00020502946146204356
1793,-0.0001178850609009339
1794,-0.00016156658827344526
1795,0.0005992597828729086
1796,7.77657187604847e-05
1797,-3.750262090421611e-05
1798,-0.00015078672207452423
1799,-0.00013597150966550013
1800,0.00013206337375490384
1801,-1.8839443217449464e-05
1802,-0.0001451409213231829
1803,-0.00029240324989492387
1804,2.1689227632395896e-05
1805,0.00018419605118330385
1806,-0.00015593943993270085
1807,7.2887583255291e-05
1808,5.0664474842226386e-05
1809,-1.5277690267322857e-06
1810,3.350722124904044e-05
1811,5.1907615986153005e-05
1812,0.0005719258867081817
1813,-0.0002550568126004573
1814,-0.00019310174271455348
1815,0.00010406817549816748
1816,-6.682478107833552e-05
1817,8.604755340261884e-06
1818,-0.00012133558454478164
1819,-2.6535358554416347e-06
1820,5.5830891861610747e-05
1821,-5.708304130294302e-06
1822,-0.0001328253293157537
1823,0.000159932382413739
1824,8.773770925899893e-05
1825,0.00016165447649866662
1826,-0.0008779789891296324
1827,-0.00038568429650956605
1828,-0.0002935813365458179
1829,-0.0002590350433933177
1830,0.0015101757879323206
1831,0.0016131961107272916
1832,-0.0001356587019356545
1833,0.00044919581438044784
1834,-0.00011865688428320918
1835,0.0006032828576738806
1836,-0.00022253013565045528
1837,-0.00042560126461101036
1838,3.262309076966589e-05
1839,-0.0006828714991698377
1840,-5.823218278435784e-06
1841,6.506355372564954e-05
1842,-2.4080725135870014e-05
1843,5.322412395500418e-05
1844,-0.0003015305781174346
1845,-0.000401480166367597
1846,-0.0003478087444225034
1847,-0.0021446504095380503
1848,-0.0008798209617452412
1849,6.132083880076057e-05
1850,0.0017366950289979218
1851,0.005236686944086292
1852,-0.00021059596268837192
1853,0.00023728061651914596
1854,0.00014943811540360125
1855,-0.001001304168507205
1856,3.5469498463868963e-06
1857,2.9436338158145593e-05
1858,6.821696462626345e-05
1859,0.00030058788558751283
1860,0.00037347343826646916
1861,-0.0007076754994459517
1862,0.0005564562464233182
1863,0.0008810667783668028
1864,2.2933566080864908e-05
1865,0.0003076962776066557
1866,-0.00043903640884149594
1867,-5.690373353931271e-05
1868,0.0007195124976601197
1869,6.320344252131573e-05
1870,7.552732640523703e-06
1871,0.0016011185352437804
1872,-0.0009480917007258902
1873,-0.000745778857218093
1874,0.0016659492635977223
1875,-0.0011154582389456406
1876,3.411151677949081e-05
1877,-4.4895378801453214e-05
1878,-1.4582143127468104e-05
1879,-0.00017282659027500574
1880,-3.829549633075183e-05
1881,-9.188712774955775e-05
1882,7.88208829442091e-05
1883,-0.00016573529845442995
1884,-0.00011783758604739523
1885,-0.00019680368414151675
1886,-1.2169251444193308e-05
1887,4.916938602511124e-05
1888,-1.4603532386374949e-05
1889,6.411064712741663e-06
1890,1.3070887373303803e-05
1891,5.746317419944444e-05
1892,-0.00014864484485322034
1893,2.8163458107268958e-05
1894,7.944790721307443e-05
1895,-7.670873774920523e-05
1896,-4.483106166644575e-05
1897,-7.149752904350372e-05
1898,3.501186324983777e-05
1899,-0.00012614497104250358
1900,-0.0001484210879200683
1901,0.00012494020753140865
1902,-1.1138469979714629e-06
1903,-3.148700359027507e-05
1904,-8.186398242807296e-05
1905,-4.078245944406455e-06
1906,2.255535392757903e-05
1907,-0.0001727216107694787
1908,-8.06209257876846e-05
1909,-7.962170061064363e-05
1910,5.0312354764173295e-05
1911,-0.00032273059982436837
1912,-0.00015145897717736942
1913,1.7696734438370412e-05
1914,1.3355471309447107e-05
1915,-0.00011306356680595093
1916,-5.382848134763651e-05
1917,7.528081669927919e-06
1918,-4.180984913065561e-05
1919,-0.00028210188609653424
1920,-3.517466972942245e-05
1921,-3.4665089527747785e-05
1922,-1.573376070554974e-05
1923,-0.00029976936748063655
1924,-1.2962408413652084e-05
1925,-3.6386170711263337e-06
1926,2.8156129968512638e-06
1927,-2.519443409170211e-05
1928,-4.640886438157503e-05
1929,3.3691329878319085e-05
1930,2.450475987400719e-05
1931,-7.942998103912422e-05
1932,-7.518850876547129e-05
1933,-1.698183588818507e-05
1934,-1.0734778042342507e-05
1935,-0.00027629204454843143
1936,-0.0002515350893090562
1937,-4.117648422005826e-05
1938,0.00013275881435654508
1939,-0.00010461823466714208
1940,0.007229882962946158
1941,-0.0036574151121362116
1942,-0.0014981037218636062
1943,0.007476499517598105
1944,0.0013378550297100346
1945,0.0006671193621984583
1946,-0.001480629639730066
1947,0.0015121977569130223
1948,0.004837436127291231
1949,-0.006824770100025258
1950,0.002191126628167411
1951,0.0005129090080299645
1952,-2.414549120470594e-05
1953,2.4063779860933487e-05
1954,-1.7031436484370993e-05
1955,-8.846403988558756e-05
1956,-2.558633802707363e-06
1957,4.477365519424386e-07
1958,2.7217211543188922e-06
1959,-3.847995003835387e-06
1960,1.6625340552386487e-06
1961,2.4532637813223246e-07
1962,-7.604947706219453e-06
1963,-7.333392694796282e-06
1964,6.870828351331942e-06
1965,-4.169259660519609e-08
1966,1.0871036174552995e-06
1967,2.290774650692963e-06
1968,3.3129989413754256e-05
1969,5.711189792455867e-06
1970,-3.2657652786342846e-05
1971,-3.483691867274702e-05
1972,-0.00040149451922171604
1973,-0.00018496763311238014
1974,-4.850018703743776e-05
1975,-0.0020952434597729785
1976,-0.0006075292115149688
1977,-0.00019262207800759294
1978,-1.3541880011549547e-05
1979,-0.0032153534939501644
1980,0.0011583229172417967
1981,0.0037639556171603543
1982,-0.00401030444748171
1983,0.0018475569907387614
1984,7.34136692913127e-05
1985,-1.6225195795520342e-05
1986,3.37797095190647e-05
1987,0.0002513203397623319
1988,0.0013971637603838116
1989,0.002630592630640754
1990,-0.00425427406228905
1991,-0.0017330154272825634
1992,-0.0002933048406092382
1993,-3.8758458359985625e-05
1994,0.00034060261613872263
1995,0.0007071197993759739
1996,-0.0034184504686160964
1997,0.0007156135851189244
1998,0.0019903790523847524
1999,0.0015647881899404229
2000,0.003711066064648238
2001,0.0015684004365507946
2002,-0.00039137334245801364
2003,0.016103827252309504
2004,-0.005352706734173641
2005,0.0028167253122878748
2006,0.002072058372770174
2007,-0.00030331158840450775
2008,0.00030216532725855166
2009,9.918387982388306e-05
2010,0.0003642484244505537
2011,0.0026512590198052187
2012,-0.0002061471086753586
2013,0.0010601417431119402
2014,0.0005876771332984898
2015,0.006169761553467065
2016,0.00012090259738471395
2017,-0.00020233765884612848
2018,0.0001018582725472965
2019,0.00021488914772151442
2020,-0.002698198113766542
2021,0.0024785176217764306
2022,0.001970622660342259
2023,0.00537403316843782
2024,-0.00022307749566179667
2025,-0.00010389052666648998
2026,-0.0006538973377241259
2027,-0.003145053429171554
2028,-0.000812798812575476
2029,5.417927442814212e-05
2030,0.001359020109607744
2031,0.00042921811968187437
2032,-0.003628803493090935
2033,-0.002536157382972043
2034,0.0031627909753928272
2035,-0.007301476510471775
2036,0.0005818115925024131
2037,0.0030388335285109406
2038,-0.0004318017596282524
2039,0.013137369802035104
2040,-0.001133637610716752
2041,0.00022472047847768033
2042,-0.0028465488245030092
2043,-0.014151531230567421
2044,0.0017798139778495306
2045,-0.0016173365669606998
2046,-0.00038267112578857125
2047,-0.0012043653634306887
2048,0.00048271303288534707
2049,-0.0015467512860621447
2050,-0.0005467958364280471
2051,-0.004948775614188254
2052,-2.6027012332861078e-05
2053,-1.790863632117487e-05
2054,6.114353029513445e-06
2055,-0.00011847387847836022
2056,-0.00011263420140477677
2057,3.3335069608866745e-05
2058,1.6367964497338388e-05
2059,-0.00021868445650283545
2060,-0.0004190685287149856
2061,0.0002461220295664898
2062,0.00024558381399031874
2063,0.000328502912311073
2064,0.0002931235533124202
2065,-7.888140358103854e-05
2066,-0.00018225734771413896
2067,0.0003552520821655542
2068,-0.00013796545234393302
2069,-0.0001336831802138426
2070,3.573425038130315e-05
2071,-0.0007337012178861821
2072,-0.0007280773901756895
2073,-0.00018881718371968967
2074,0.0005722850367572853
2075,-0.0010871261302120227
2076,-0.00045184590372990735
2077,-0.00030328348190782317
2078,0.0001278290565462581
2079,-0.0017674635765463575
2080,-0.0014571231124579445
2081,-0.000601861642063955
2082,-0.0006740139259656117
2083,-0.008096857518893885
2084,-0.0001846021414889767
2085,-6.605248733297134e-07
2086,8.615322865562499e-05
2087,-0.00024130185145400176
2088,-0.00030110162104691855
2089,-0.00012657854757145695
2090,-1.6979042708526082e-05
2091,5.909500496146206e-05
2092,-4.809056873822497e-07
2093,3.0819428814059106e-06
2094,1.4768751625760824e-05
2095,3.390143802074978e-05
2096,-0.00012332676767438694
2097,3.8508206475787305e-05
2098,9.928081470510432e-05
2099,-4.620536956874285e-05
2100,-4.999944064574678e-05
2101,-8.787444949621098e-05
2102,0.00019388913284116492
2103,0.00013554479601455267
2104,-0.000414664512310729
2105,0.00012857670695509487
2106,-9.02129897425834e-05
2107,-0.0010302992450311216
2108,9.69685322514279e-05
2109,-8.23716328208727e-05
2110,3.476820027210505e-05
2111,0.00027108705406254886
2112,0.00030516831055691566
2113,-0.0004906816722217592
2114,8.93746278365178e-05
2115,-0.0003418451791502524
2116,-0.021783192164436343
2117,-0.06707146272906836
2118,0.04611912496667052
