,hispanic_elapass_hybridper_inf
1081,-3.1345824273041416e-05
1082,-3.614056272680414e-05
1083,0.00013809402599583153
1084,-7.032598872299069e-05
1085,-0.00010741062875266243
1086,6.281022748156548e-05
1087,0.0010815711269309856
1088,-1.8990989032595005e-05
1089,2.4389819070502388e-05
1090,0.00010803504321458552
1091,-0.00026620672453434095
1092,-0.0015170271292512694
1093,-0.00013975269651580704
1094,0.0002806150294472027
1095,-0.0008501737649116696
1096,0.00027150436964953146
1097,0.00041557114039955764
1098,0.0001449160856357501
1099,0.00027554629109492875
1100,-0.0013576516424159907
1101,-1.4927745557198602e-05
1102,1.1736254529092704e-05
1103,-0.0002891645353188604
1104,-0.0003982528403210982
1105,-4.780394410722795e-05
1106,-0.0004989738576175174
1107,-0.00010498455690219903
1108,-0.0025421510222807314
1109,0.0001820015875435104
1110,-0.00035584120818894034
1111,-0.00017589902477205117
1112,-0.0001081756459338601
1113,-0.00038014667115619696
1114,9.286288072874706e-05
1115,-0.0012122263640570135
1116,0.00016604303376052665
1117,0.00036945628556608564
1118,-3.780523426829019e-06
1119,0.00097896884764054
1120,9.280938377838807e-05
1121,0.00037997878110403356
1122,-2.499134541258197e-05
1123,0.000931915437735363
1124,-6.171141453265986e-05
1125,0.0006414298402216347
1126,-1.2690336950561735e-05
1127,0.0006453099393971805
1128,0.00035364806063029806
1129,-0.000157360712988251
1130,0.00022039091248996612
1131,0.0007432599611405036
1132,8.482729480783649e-05
1133,0.0002131573850179886
1134,0.00022352359381232163
1135,-5.148019371444002e-05
1136,4.03769340789555e-05
1137,7.016338613908356e-06
1138,-3.5177084070779335e-05
1139,-0.00013598757333751552
1140,-0.0006828243374600057
1141,-0.0005559682114740245
1142,-5.163949948379359e-05
1143,-0.001988821695275289
1144,5.892779723256329e-05
1145,-5.509098080408581e-06
1146,-0.00016849248855439481
1147,-0.0002826143702391048
1148,0.0003359538487494
1149,4.019639505384543e-05
1150,0.00042067582305890767
1151,-0.00034764002885239256
1152,2.567565109835801e-05
1153,0.00014908272302553393
1154,0.00019625919771198484
1155,-0.0005959406104778667
1156,0.0002790893777611398
1157,-3.937296842002617e-05
1158,9.421624620159937e-05
1159,0.00026460806745346057
1160,0.00034439838586898243
1161,-0.00011787073999801911
1162,0.00048433405223458905
1163,0.0025197987854865414
1164,-3.0954359026531905e-07
1165,-0.00014157969181196334
1166,-8.146392198205795e-05
1167,0.0001529357820435913
1168,0.0003044665454318658
1169,0.0006630383549666952
1170,0.0014179998044072928
1171,0.008212001992369393
1172,-0.0008976460230945386
1173,-0.0008330523805625777
1174,0.0017676496238545293
1175,-0.00041575978673729475
1176,-0.0026622475136222333
1177,0.0024189649901581634
1178,-0.0031887985904696403
1179,-0.011432713987496592
1180,4.9384683406345966e-05
1181,2.9805622628651002e-05
1182,0.0006853992769724031
1183,-0.00021297986274605835
1184,0.0005859340278376343
1185,-0.00010846023860905077
1186,-3.5878235144839783e-06
1187,0.0005570299215451425
1188,0.00015847680817465372
1189,1.6221146437447098e-05
1190,-1.0231668614171094e-05
1191,8.251539207287542e-05
1192,-7.590067492275316e-05
1193,-0.00017898374453216833
1194,-1.805771855324867e-05
1195,-8.133327963527628e-05
1196,0.00039734791707320556
1197,-0.00014393170772665015
1198,-4.98895418789792e-05
1199,-0.0007689332728250102
1200,7.12296149300951e-05
1201,7.576446350176567e-05
1202,-0.0002756469397379352
1203,0.00023630842136128559
1204,-0.00026958761586839465
1205,0.00016802708029750268
1206,5.8923566234080855e-05
1207,-8.004175264478324e-05
1208,0.0004689678182960352
1209,-0.00010754626884964962
1210,4.133596493769013e-05
1211,0.0002462506965023273
1212,0.001680213296792413
1213,-0.0001813740659402638
1214,2.1688331856201847e-06
1215,0.0014930464959081945
1216,0.00013025971758069858
1217,0.000691434430325282
1218,-0.00033437599820745645
1219,0.0016719987359263054
1220,0.00018611559267213846
1221,3.358949016261948e-05
1222,-0.00010533761765863876
1223,0.0016652882784089526
1224,0.00014945288456159967
1225,1.0910321902150213e-06
1226,-6.411637312830491e-06
1227,-1.3534253233928821e-05
1228,-0.00010487804807032785
1229,4.548392851398407e-06
1230,-4.047274353505934e-06
1231,-0.0005623960672644285
1232,-0.00040092881563853126
1233,2.323171546065215e-06
1234,3.065460635768317e-05
1235,-0.00013330381622234138
1236,-6.811453793217862e-05
1237,0.00010283724727362587
1238,-0.0001168754514839837
1239,0.00040084366174590933
1240,9.79756465097289e-05
1241,0.00018318150991402922
1242,2.669874383968167e-05
1243,0.0009941696444902485
1244,0.021636474853231336
1245,0.000694263275294889
1246,-0.004880541052209738
1247,0.05245561920700805
1248,-0.000184236990230158
1249,8.202387381137053e-05
1250,8.79294332805574e-05
1251,1.719028584877083e-05
1252,-1.0731023200507634e-06
1253,0.00031211273097466466
1254,0.000142343465601184
1255,3.698117813013885e-05
1256,-0.000666336486299957
1257,0.0005022028473406547
1258,-6.188072303788019e-05
1259,0.00022358850761084893
1260,-0.00013281793841647582
1261,-0.00014050590900870674
1262,-5.678579498583987e-05
1263,-0.0003946121009994228
1264,0.000602001653258949
1265,-5.169248148959633e-05
1266,-0.00010503109556227796
1267,7.55500350717864e-05
1268,-2.501281593275413e-05
1269,-0.000148713748217138
1270,4.157146584178033e-05
1271,-6.219656547281245e-05
1272,0.0008721847080046297
1273,0.0001719419760103507
1274,-1.6104432669869476e-05
1275,0.000771080075530728
1276,-8.498115337526715e-05
1277,-0.00010713081491489644
1278,0.00013555347507814765
1279,-0.00018424338979419587
1280,0.0003632663770445327
1281,3.695654598467261e-05
1282,-0.0005372358513756016
1283,0.0015552609890311757
1284,4.0431360342308956e-05
1285,2.2257791332070523e-05
1286,-7.141078803103073e-06
1287,0.00014463719863788251
1288,7.766309719362839e-07
1289,0.00023277957276004836
1290,2.8559525268389662e-05
1291,3.356225876105159e-05
1292,0.00014085753622822495
1293,2.5302405548582895e-05
1294,0.00017365618855013794
1295,0.0004219952721416161
1296,-2.4502890160036245e-05
1297,-0.00010275035233139788
1298,0.0002197149896850265
1299,-0.00041161725041734254
1300,0.0005623857352858787
1301,9.94240304591506e-06
1302,0.00024010257962418102
1303,0.00010387743011323033
1304,-0.00011799681328801227
1305,2.6257038525688034e-05
1306,2.375187386738357e-06
1307,-0.0004920832020752225
1308,-0.0015428478666250926
1309,0.0002844095499836812
1310,0.00043587854856807774
1311,-0.00021698273758043204
1312,-0.0003324684498160469
1313,0.0004453814142672431
1314,-0.0007289029719307576
1315,-0.0009068820228702052
1316,-0.0005579473911958561
1317,-9.715380528153595e-05
1318,0.00012934950911645522
1319,-0.0007835357518048225
1320,-1.065131381619838e-05
1321,-1.844283065614059e-05
1322,-4.282783179374184e-05
1323,-4.408822340214655e-05
1324,-0.0013424987503376307
1325,-0.00010031075037478452
1326,0.00028308725858479676
1327,6.434417789046465e-06
1328,-0.00013386952651328415
1329,7.43490159079032e-05
1330,6.600115358063804e-05
1331,-0.001176790476225366
1332,-0.0003056955071586916
1333,9.257670649761395e-05
1334,0.0001544905483812946
1335,-0.0004236346352952568
1336,0.000513556358494677
1337,-0.00018138193000292506
1338,5.747216392792968e-05
1339,-0.000325777771411341
1340,-0.00018291249571376116
1341,0.00013930079553112806
1342,4.758408186903864e-05
1343,-8.31965922530782e-06
1344,0.00021883352552458995
1345,-0.0003490889606534241
1346,7.427351683299957e-06
1347,0.0002612067849765838
1348,-9.623061468856775e-05
1349,-0.000530206973071146
1350,2.4828210325574167e-05
1351,-0.00047333177719363645
1352,0.0038369388334307756
1353,0.0033638778248356446
1354,-0.0037289701543468104
1355,0.00551939678724485
1356,1.1958764040860552e-05
1357,0.00037233339885887884
1358,-0.0004908725178722863
1359,-8.761445086256887e-05
1360,-0.00037657457828714095
1361,6.569304723231372e-05
1362,-0.00010628128909840939
1363,-0.00047064567263989106
1364,-0.00010617585297223351
1365,3.8625860772901e-05
1366,-4.2224688826922396e-05
1367,3.1134084339579643e-06
1368,1.7609625432488904e-05
1369,2.2398634409747556e-05
1370,2.7760277074030686e-05
1371,-7.556787208704199e-05
1372,-4.646060236509148e-05
1373,0.0008797615899243968
1374,-0.0005431292112680769
1375,0.0007242961024118771
1376,-0.000990818855705558
1377,-0.0070899594160445546
1378,-0.006392993440628675
1379,-0.04247495924350988
1380,-0.00027479934589351944
1381,0.002142106072496975
1382,-0.0021787636208233548
1383,-0.0021795462934582335
1384,-0.0013298044827219089
1385,0.00014212045101522005
1386,0.00014370622513462352
1387,-0.0024328203718193293
1388,0.0003229210985607759
1389,0.0006815018091753369
1390,-0.0009882848362475348
1391,-0.002549842724518859
1392,-0.0003045937975722957
1393,0.0003584510787016688
1394,0.0003378831073795931
1395,0.0009373215225484998
1396,-0.003889627730934176
1397,0.000887743509934524
1398,0.000542408539658813
1399,-0.0023042978660008442
1400,0.00021538919571587625
1401,0.0010481102704401775
1402,-0.0010484047441156991
1403,0.0012813497535213892
1404,0.0004867416912646515
1405,0.00041505377928341175
1406,9.952651997267541e-05
1407,0.0001329632834216268
1408,-4.459927605426801e-05
1409,-0.00022718150646194407
1410,-8.776927912021128e-05
1411,-3.913996364391641e-05
1412,-0.00016471496918453975
1413,0.0003089498688942447
1414,0.001087530688244762
1415,0.0035367670369748365
1416,-7.804516116912436e-07
1417,-0.0002475323901887696
1418,0.00026467077145813625
1419,-0.0002700674132629698
1420,-0.002265376163566998
1421,0.00413598728821604
1422,0.0006529202071281272
1423,0.006949120575262667
1424,0.0012015043044949322
1425,-0.000489654129662769
1426,0.00043504254096946433
1427,0.006749945283654586
1428,-3.0483348019235862e-05
1429,0.002853620319041428
1430,0.0009086606225033018
1431,0.00995394413417567
1432,0.0009948257085271891
1433,-0.0007228667292748279
1434,0.0004067129397294388
1435,0.0019118104743101223
1436,0.00031045017716102433
1437,0.0025495958051153455
1438,-0.00040822859373750795
1439,0.004702501433848988
1440,-0.0034145043488267982
1441,0.006585932996248272
1442,-0.005600489665385495
1443,-0.006558780339237988
1444,0.00014268740277580225
1445,-2.024542058428005e-06
1446,7.372601923392038e-05
1447,2.6153660035156303e-05
1448,0.0005545043054689239
1449,0.006257686105258056
1450,-0.0016254437936581163
1451,0.0178803064802967
1452,0.00030810993907655115
1453,-0.0005495705678517285
1454,6.612704896143775e-05
1455,0.0005588418804107631
1456,0.005332566375808791
1457,-0.003239869517875771
1458,-0.0007932226055647577
1459,0.006895490304149858
1460,-0.0007270685664881727
1461,-0.00022389976721695452
1462,0.00010811833069144382
1463,-0.001932785118030813
1464,9.467528731078623e-05
1465,0.000245435583257676
1466,-4.239219476110561e-05
1467,0.0006606565323067596
1468,2.8278813252015226e-05
1469,0.0007450512037133858
1470,-3.880215433759499e-05
1471,0.00039890651135078255
1472,-2.7077035692110768e-05
1473,-2.9741547846223025e-06
1474,0.0002725099214107812
1475,-0.00024417962260141776
1476,-0.0006390558726788372
1477,-5.007406427137339e-07
1478,-1.3953247196853173e-05
1479,-0.0007050329133679552
1480,-0.0003768280060381538
1481,0.00020217567383893438
1482,0.0001230522281450422
1483,-2.4450049963079783e-05
1484,-0.0003133446624880362
1485,-2.5992374184030855e-05
1486,0.00011437757975715376
1487,-0.0012938733568391859
1488,-0.0002706814054280749
1489,-0.0006595517438252253
1490,0.0023812450423987466
1491,0.005320423445735438
1492,0.0005516911177823677
1493,-0.0001969306502887414
1494,-0.0028140685442530925
1495,-0.008898777584967153
1496,-2.6482377552956005e-08
1497,-3.171969303640778e-05
1498,3.3776972423440887e-05
1499,-0.00012605730897385315
1500,0.0009471628576469492
1501,-0.0006993433805702903
1502,-0.0007203960308282501
1503,-0.0006469265118576523
1504,-0.0001496244299022621
1505,-0.000197068974591265
1506,-0.0009924713832653613
1507,-0.0007478596407622235
1508,-8.69018136833142e-05
1509,-0.008946641411396576
1510,0.0021095735725276225
1511,-0.017437375079593784
1512,-0.00014910134739876815
1513,-3.909432406203927e-05
1514,0.0001005086920261597
1515,-0.0003258162638371098
1516,0.0022257536667729884
1517,-0.004396293738572095
1518,0.0021279439839995626
1519,0.0027010210134491537
1520,0.000302782544729705
1521,0.00026237603880488615
1522,0.0002986115883730759
1523,0.004391793650742003
1524,-7.823834687051871e-05
1525,0.00037739642757554653
1526,-7.055153237947546e-05
1527,0.00013126090635849505
1528,0.005919491544412073
1529,-5.358462556085597e-05
1530,-0.004678743185994833
1531,0.0032751102575273683
1532,-0.00024745536615909967
1533,-0.00027127038299567987
1534,-0.000779819021646569
1535,-1.6240042013252747e-05
1536,-0.00021143121748521461
1537,-2.1154173975053054e-05
1538,-0.0006260159400624182
1539,-2.7717788814442204e-05
1540,-0.006535140114323104
1541,0.004553929441362008
1542,-0.0009022958705974162
1543,0.0098012682027688
1544,4.993795322163313e-05
1545,-0.0008146458948349103
1546,-0.0022604466872809875
1547,-0.008041467843097857
1548,-1.7504004462345588e-06
1549,0.002104080942113311
1550,-0.002930771246401812
1551,-0.0035708353057911225
1552,-7.16499734134065e-05
1553,0.0004647875071500462
1554,0.00020277408610094074
1555,0.00010893996211121715
1556,-0.00030097714662547464
1557,-0.00024044293670995537
1558,0.00044339368267460694
1559,-0.0009740786911588008
1560,-1.4266498514676324e-05
1561,-0.00041520184746809095
1562,0.0002790076873377423
1563,-0.0005727006770631603
1564,1.4400346726706837e-05
1565,0.00033025605920170833
1566,0.0004019989452486027
1567,-0.0001631177867489087
1568,0.0007633077420482339
1569,4.543278069451412e-05
1570,-0.0016116847295490188
1571,-0.0032514266177448947
1572,-0.0012583655857130002
1573,0.0006757208641456222
1574,-0.0003696984737854739
1575,0.002742714348004061
1576,-0.00151706720839348
1577,-3.4319615384327705e-05
1578,-3.463748860604399e-06
1579,0.0001353350168975185
1580,5.67095843853607e-05
1581,-0.0002708024538033135
1582,0.00012929377017899287
1583,-0.0003726442701144582
1584,-0.0091206871380637
1585,-0.005070927003784152
1586,0.005236463146782902
1587,-0.03144654150493815
1588,-0.00043017531175619007
1589,0.0002268303252690577
1590,8.775399282309962e-05
1591,0.0014122727086514613
1592,5.362145501379262e-05
1593,-0.0003520306626572188
1594,-0.001798292662877524
1595,0.0009099192198827857
1596,-0.0024515550441179417
1597,-0.0013788304078475257
1598,-0.002460073087919312
1599,-0.019674474939423276
1600,-0.0005029825198532656
1601,-0.0011781990609359943
1602,0.0014979521504774346
1603,-0.0005830404192691836
1604,-0.0019394715315870187
1605,0.0012752065309695568
1606,0.002600523038626423
1607,0.002971244397808709
1608,-6.820440536744687e-05
1609,-0.0021529704174609006
1610,0.0009186408655602707
1611,-0.0027504796898751376
1612,-0.0006624797964541229
1613,-0.00013371988714173884
1614,0.00017389241771191785
1615,-0.0005375257459973577
1616,-1.614513112933205e-05
1617,-0.000912528064148736
1618,0.000237390165089775
1619,-0.0006482545121519448
1620,0.002502857494260264
1621,-3.8965798021535135e-05
1622,0.0012100648377817195
1623,-0.00014145562021046672
1624,-0.002517925531790976
1625,-0.0027829810142034985
1626,0.002749640236960893
1627,-0.006325926895148776
1628,-0.0008830942059329189
1629,-0.00018102006347801112
1630,0.0023028446108759597
1631,-0.0029658999287058775
1632,0.001401611085358394
1633,-0.001457792298036135
1634,-0.0007933903151826176
1635,-0.001611451650278193
1636,-0.0022676527469126695
1637,-0.00012157811682718687
1638,-0.0022389475954025986
1639,0.00017001533946638236
1640,-0.0004857787347036393
1641,-0.0009741996856157108
1642,-0.004016476643334358
1643,-1.6541655476725028e-05
1644,0.003752061978193389
1645,-0.0007195115291733105
1646,-0.00044542254172156816
1647,-0.001087977128589101
1648,0.001945188705554971
1649,0.004933638821676349
1650,-0.0010930617444701708
1651,0.018659066745302245
1652,0.05954434685580048
1653,-0.04252529192064307
1654,-0.020157837564568987
1655,-0.017447690793875714
1656,0.017441360006473595
1657,0.00038180648954110866
1658,-0.014535436421909522
1659,0.01317007753494241
1660,-0.007295477836662941
1661,0.0033848439751073115
1662,0.003073983951298185
1663,-0.0037950578536517995
1664,-0.014563122887703357
1665,0.007759686055589934
1666,-0.004451328791577127
1667,-0.03831646581198308
1668,-0.000516836041383513
1669,0.002663627351588047
1670,0.001467396752410445
1671,0.007969816193827996
1672,8.616037548656365e-05
1673,0.00012754237423754597
1674,0.0038826459315631683
1675,0.0012070314561628101
1676,-0.003706983112577229
1677,-0.007923253265265058
1678,0.0014580370880306547
1679,-0.0339663716199816
1680,0.0010853819883355441
1681,0.0008396823712741305
1682,-0.00012134968232007764
1683,0.0039059204002218615
1684,0.002397323926924024
1685,-0.0031163303514885336
1686,-0.0006237406075239278
1687,-0.0058416871465470635
1688,-0.0005684347517497736
1689,-0.00013634528383720516
1690,0.001008533825860425
1691,0.0008930876908518157
1692,-0.004063119632316862
1693,0.006308507368563924
1694,0.0025456260823730416
1695,0.0086898049344095
1696,0.0009026298161830468
1697,0.0003503584383743105
1698,-1.7846109498659114e-05
1699,0.00014001228872786533
1700,0.003929636031424551
1701,-0.0001255197019936975
1702,-0.0005712853358549946
1703,0.004519776838467059
1704,0.004773488734838689
1705,0.0004473522050185111
1706,0.0019186495550877478
1707,0.0038008589115315484
1708,-0.0023941758974291025
1709,-0.0023510253774590524
1710,-0.006584803424133959
1711,-0.04123619917691969
1712,-0.0001587503835442154
1713,-0.0001825089328369295
1714,-0.00034178232563939707
1715,-0.000619570092175722
1716,-0.0003761925201816944
1717,-0.000618555027716279
1718,6.194535938587318e-05
1719,-0.0023055025319285443
1720,0.00170406309586579
1721,0.0003363609347851066
1722,-0.00022656648886319218
1723,-0.0007750161434327376
1724,-0.001170510751067459
1725,0.0004683996130828407
1726,-2.1999093240940302e-05
1727,-0.004776307378759665
1728,0.0001322045938682114
1729,5.0680580494398104e-05
1730,-0.0004046242736684045
1731,0.0006208908773534379
1732,4.496726133961048e-05
1733,-0.009423973586685569
1734,0.00862922572860844
1735,-0.007107063745305908
1736,0.006097640257864282
1737,0.0013307889386306873
1738,-0.0015206725366286643
1739,0.00035288712173209725
1740,-0.0003860737096269841
1741,8.465515756215588e-05
1742,-0.00019391289330501413
1743,-0.00013707928475677328
1744,-0.009223034905939842
1745,-0.0006181657540222878
1746,-0.00792356939993424
1747,-0.028627054459606213
1748,0.002683995345861529
1749,-0.0024095885713431896
1750,-0.002310373751207321
1751,-0.003731526965780756
1752,-0.000696296797606003
1753,-0.0018001642593219076
1754,0.005206700587812977
1755,0.005831242362597946
1756,-0.0001427318378540902
1757,2.3433359755537793e-05
1758,-0.0001205223559729188
1759,-0.0007428076912932997
1760,-0.0008701737490183233
1761,-0.00015910222398435192
1762,0.00051139735478887
1763,-0.0006655408195991586
1764,-0.0011429698698982925
1765,0.0018281735096082853
1766,-0.001796083763393704
1767,-0.003369011479503246
1768,0.0021599300858411987
1769,0.0009929723102909591
1770,-0.0014732456946896524
1771,0.00890508623702695
1772,0.0021687025521683837
1773,-0.0015849715668166784
1774,0.000136914004250121
1775,0.003357013469619371
1776,-0.0023012919481126284
1777,-0.000969136076414326
1778,0.0008287260581406979
1779,-0.007373242458143039
1780,0.00030350422458983047
1781,0.00020902761402641161
1782,-8.16606274927912e-05
1783,0.00011700493769718245
1784,-0.002616164572779908
1785,-0.0017285070166815914
1786,-0.0017539731949291902
1787,-0.018355359799876677
1788,-0.002748032388084811
1789,0.00036420756828505244
1790,0.0032229018071735765
1791,0.003710615978539614
1792,2.5453740596778346e-05
1793,-0.0005563128118589628
1794,0.00048679771928961867
1795,0.00023722806014842915
1796,-0.00023692987980417803
1797,0.00037827259869198404
1798,0.0005033213631350117
1799,-6.061230026034326e-05
1800,0.0008606535582320109
1801,0.00011355767215012924
1802,-0.00013822388244517884
1803,0.0009235935848793289
1804,-6.917236391725319e-05
1805,-0.000592764160913161
1806,0.0006620662911800176
1807,-0.0011059866955646566
1808,-0.00023534418113931689
1809,0.0028392846142807414
1810,-0.0005206103408130756
1811,0.00283848753980561
1812,0.00019599508614861542
1813,8.567574824301937e-06
1814,-6.218691381696646e-05
1815,6.949487463011589e-05
1816,-0.00027006009034004683
1817,-6.284922496844139e-05
1818,0.00033248044456642107
1819,0.0011229375003364277
1820,0.0008072566092878604
1821,0.0004804454377111172
1822,0.0004854856463796485
1823,0.00492582142785443
1824,-0.0003012774460969017
1825,0.0008748293873985842
1826,8.629346241309826e-05
1827,0.00041294011660517597
1828,-0.00039141761138017226
1829,0.0010276795290191665
1830,-0.0015776709996780604
1831,-0.001447834960708991
1832,-0.002656625520882425
1833,0.006688670678738623
1834,-0.0015656233996991652
1835,0.005892935574530751
1836,0.00035651365978203443
1837,0.004615731470772568
1838,-0.00024328378906126105
1839,0.011649472543128678
1840,-0.0005035017990010929
1841,0.00024087425543734676
1842,0.00033406318177884935
1843,0.0017738769277910607
1844,-0.00017326222858510973
1845,0.00033517678376301534
1846,-0.00010505022565750233
1847,-0.0016913867257428087
1848,-5.3082819204356725e-05
1849,5.093957584855087e-05
1850,3.9916394501199376e-05
1851,-3.287326506882226e-05
1852,0.0008204159834701419
1853,-0.00037647612625068525
1854,-0.0011388290936856168
1855,-0.004326484459531097
1856,-0.0004952607101290804
1857,0.005138073865439618
1858,-0.0018843098092449265
1859,0.008299366032236855
1860,-0.000118403890353984
1861,0.0012610763484298272
1862,-6.169133991797345e-05
1863,0.002036559474097798
1864,-2.016120409406314e-05
1865,0.000687498180075398
1866,-0.0001949091574316677
1867,-0.0005916842472735055
1868,-0.00015938586393547975
1869,-0.00014449150410012146
1870,0.00021601000007642003
1871,0.00011456997346951125
1872,0.0012653620661080458
1873,-0.0025981558591842346
1874,-0.0015826233346918277
1875,-0.00776013893361695
1876,-0.0004550922266785045
1877,0.00032427763097831846
1878,-0.001206696888701763
1879,-0.004550685505796101
1880,0.000713156178376731
1881,-0.0007833782680869892
1882,-0.0007553263257467604
1883,-0.0033626155607362133
1884,1.330395994444517e-05
1885,0.0007865534141049599
1886,0.000323695204956747
1887,0.0028958649575262767
1888,-0.0005904006214046534
1889,0.002382558117088744
1890,8.200633758670539e-05
1891,0.005419538760113111
1892,-0.001047711759365667
1893,0.0016474423151358988
1894,-3.960484261979063e-05
1895,0.00016957152338792337
1896,-0.00027437562397055176
1897,-5.014084141235536e-05
1898,3.600063495733864e-05
1899,-0.0001409062064838456
1900,0.0002106244174520972
1901,-7.010006095565777e-05
1902,-0.0002196004894569589
1903,-0.000193510592736439
1904,0.0015972346595924693
1905,-0.0030332683610546233
1906,0.0008059232746175925
1907,0.0025083563725305734
1908,0.0015515918481244497
1909,0.004258267338306731
1910,6.66595589838436e-05
1911,0.018393247022303598
1912,0.0005241691735582686
1913,0.0008236198572650249
1914,0.001106205592295898
1915,0.009233563536234026
1916,0.0008787266483273637
1917,7.360837695687276e-05
1918,-0.0002464588979413089
1919,0.0001092657320961906
1920,-5.738302399538957e-05
1921,0.000160895192220604
1922,-0.0005757188265561716
1923,-4.491320774949812e-05
1924,0.000447928838652125
1925,-0.00017705957320010403
1926,-0.0019529217417903171
1927,-0.004678574168413038
1928,-0.0009606319224504379
1929,0.0008731499783031073
1930,0.00016147100349388614
1931,-0.0003979195835453461
1932,0.0004913178772483105
1933,0.0008850843246308903
1934,-0.0005336164559864342
1935,0.002488485085543371
1936,-3.4372402370496055e-05
1937,0.00016499971240745511
1938,0.00010541620724439791
1939,-1.7874443004256426e-05
1940,-5.922940572213523e-05
1941,-1.8985490173784556e-05
1942,-1.4377805344215752e-05
1943,-0.0005319520746478503
1944,0.0005106841996971318
1945,-0.000346166384312275
1946,-0.00022196167279764972
1947,-0.001475943218139746
1948,-0.0005703833793637752
1949,7.231645422061395e-05
1950,5.772776175040263e-05
1951,-0.0007630785148869547
1952,-7.658360952969653e-05
1953,1.3562595054500816e-05
1954,-7.082429883060293e-05
1955,-1.3846546626699833e-05
1956,0.00013370499943968694
1957,-0.00021157431668082126
1958,9.522658362609094e-05
1959,-0.001001766066209063
1960,0.0006091638823343819
1961,0.0025099613002460505
1962,-0.0033424510245954977
1963,-0.002215668634028655
1964,0.0011334199483677193
1965,0.0002158550632657463
1966,-0.0016839407222875903
1967,6.502198321774625e-05
1968,5.047171589295864e-05
1969,-2.368538188679301e-05
1970,-0.0003598882336732029
1971,-0.0001026959951657437
1972,1.903659691686325e-05
1973,-2.351853774729047e-05
1974,1.614178271212448e-05
1975,-0.0005181566309254656
1976,-0.0002755925335371355
1977,-6.095126231652778e-06
1978,-0.00025879881556607737
1979,-0.001044202666049354
1980,-0.00021059388839803875
1981,6.850950259993496e-06
1982,8.998235891599166e-05
1983,8.378469561556928e-05
1984,0.0006703499841083148
1985,0.00026196780711474076
1986,-0.00012362309150943103
1987,0.003333367299751681
1988,-0.00024005957296898775
1989,-6.876930782702303e-05
1990,-8.719586463044131e-05
1991,-0.0010358029016425871
1992,-0.0005383070702628325
1993,9.363595272989841e-05
1994,-0.0001734955024418091
1995,-0.0011682661258244193
1996,0.0002012063352955188
1997,0.00038858203803644465
1998,-0.0004681568119601495
1999,0.0007541919506873936
2000,5.905531463985143e-05
2001,-0.00022682664097779448
2002,0.00012345932404473687
2003,-0.00048558424367882907
2004,-6.42766481875293e-05
2005,-7.611632393689697e-05
2006,0.00028804459528520437
2007,0.00016640245752649627
2008,-0.0003593704201848126
2009,-0.00039663371879600305
2010,-2.205141572805928e-05
2011,0.0007906439759787781
2012,-7.582124780497061e-05
2013,4.625530596785861e-05
2014,-0.00021537250319532926
2015,-0.0011498776574601533
2016,0.0001362625386039233
2017,-8.139127494862432e-06
2018,-7.608535622163561e-06
2019,0.0018392495758092124
2020,-0.0003395587256692827
2021,8.711448858080072e-05
2022,0.00013508528677684612
2023,-0.0011004542502388412
2024,0.0013533718807958058
2025,0.003967475157994387
2026,-0.00259573515689699
2027,0.008009964771219154
2028,8.757863696479831e-05
2029,-2.4276737833223405e-05
2030,0.0001352570691703904
2031,0.00020641355506279013
2032,0.00012765011702105147
2033,-5.495708528658909e-05
2034,-5.95026488356214e-05
2035,-0.0005326641649006419
2036,0.0010078148842892797
2037,3.885563652617075e-05
2038,0.0007866479731893078
2039,-0.0004056740331279285
2040,-0.0014618795018971364
2041,0.0005088179732366715
2042,0.00137068193277124
2043,0.0004735229146070649
2044,-0.0016287709865595076
2045,-0.0005450221291942209
2046,0.002252272143178575
2047,0.0001264272836078153
2048,-0.0021764259458360974
2049,-0.0023967535887278986
2050,0.00448502960131803
2051,2.9560723440218804e-05
2052,4.3465527608851985e-05
2053,-2.2685306723524326e-05
2054,-0.0002807753266087483
2055,-0.00017945877617041227
2056,0.0010825278490701543
2057,-0.0008201625496313948
2058,0.00018149970966320052
2059,0.0008418560275060009
2060,-0.000830341435449205
2061,0.0007965803602047504
2062,0.002321361886680889
2063,0.009382608020143316
2064,0.00032300551995819967
2065,0.0001006270535489247
2066,-0.0005037755360473357
2067,-0.00028951347039037507
2068,-0.00308111561887188
2069,0.004215319232530698
2070,-0.00040004128945711395
2071,0.0004238306941840586
2072,0.005720838304777216
2073,-0.0035595184338775543
2074,0.0026944383440948862
2075,0.01877944236369711
2076,-0.0025481067471905565
2077,0.002098935716060602
2078,0.00020097809703486187
2079,-0.0032793260047458152
2080,5.8114510972657543e-05
2081,-0.0001582555482255152
2082,-8.997648472621767e-06
2083,-4.11267778487873e-05
2084,0.0037774074251624417
2085,-0.001387141825618562
2086,-0.004014838629593873
2087,-0.00425686971619222
2088,0.008460295562111525
2089,-0.008336401824603715
2090,-4.803724957459809e-05
2091,0.005633945785841976
2092,0.0027070033602138947
2093,0.0002829532380841114
2094,-8.632546854593625e-05
2095,0.004636469670357655
2096,0.00024900419315613685
2097,0.0002027273633935664
2098,0.0027346755256826196
2099,0.00041481761483296194
2100,0.00043947158755106285
2101,-0.0002279366387966371
2102,3.839092389665161e-05
2103,0.0006487293824777799
2104,-5.750113516688101e-06
2105,6.03544284261071e-05
2106,0.00020338601947469904
2107,2.605947547637945e-05
2108,0.0009913324539078568
