,wi_elapass_hybridper_inf
2101,2.7311284072296908e-05
2102,-6.161408098804958e-05
2103,5.545720253583058e-05
2104,-0.00013624772086099043
2105,-0.00011661926108490454
2106,6.429215752847795e-05
2107,0.00015530293225107317
2108,-0.00010396463364307461
2109,-8.157179355446884e-05
2110,-2.1305411649732497e-05
2111,9.089865410775e-05
2112,-0.00016373589134298957
2113,7.492029310951756e-06
2114,-1.2554720665528042e-05
2115,-0.00010197247213304074
2116,0.0002120116386269462
2117,0.0001464034540127824
2118,-2.2140935173633276e-05
2119,0.000728860349058402
2120,-0.00016612211702194725
2121,5.53267772678288e-05
2122,0.0003094467041132794
2123,0.0008831227803181784
2124,0.00013260062710639822
2125,-8.871273410564739e-05
2126,3.5663482222519413e-06
2127,0.00019577141905555083
2128,3.835313548794489e-06
2129,-6.319652763986933e-05
2130,-2.0451421359946498e-05
2131,-0.000367093082107062
2132,3.1131699051991766e-05
2133,4.992244110425368e-05
2134,3.544207691264196e-05
2135,0.00037976174385293535
2136,0.00015313569295269188
2137,-0.0005375725620063138
2138,2.7201819719765606e-05
2139,0.0006381814479509554
2140,-1.4315250861147675e-05
2141,-8.453510386589512e-06
2142,-1.3899471915028631e-06
2143,-3.742221539126715e-05
2144,8.771109557882053e-05
2145,-0.0007375399415218468
2146,0.0004084221836267732
2147,-0.00222186487850957
2148,-0.0017670226914889295
2149,-2.5107237414307857e-05
2150,0.0004573400803816559
2151,6.219330020233531e-05
2152,-0.0001555687691647409
2153,-0.0002204470255624225
2154,0.00012442604799318147
2155,-0.0004453618741439842
2156,0.004324754308464291
2157,0.0002603661300116662
2158,1.3644650047211802e-05
2159,0.008501174666605963
2160,-4.159078862257646e-05
2161,1.528952032959026e-05
2162,6.694535292458928e-05
2163,0.0001883214638727157
2164,-0.0014582616850701382
2165,-0.0006392478657584123
2166,0.00037699490418001
2167,-0.0016338223653657052
2168,-0.0011685297345564421
2169,0.0005934042831765364
2170,0.0003442307149079386
2171,-7.83881282111514e-05
2172,-0.0006415746261412962
2173,-4.97851895552281e-05
2174,0.0005354713156050988
2175,-8.476493151758699e-05
2176,5.663184912923411e-05
2177,2.0280532468715637e-05
2178,-1.3578525497190568e-05
2179,0.0002520867795678976
2180,0.0006991740602903104
2181,-3.672876771947944e-05
2182,0.00022960404257345939
2183,0.00022275881044190853
2184,-0.00028607655817703884
2185,-7.378609283437958e-05
2186,0.0012880192631017232
2187,-7.479129267535853e-05
2188,-0.0015016701456292013
2189,0.00040967263369495445
2190,-0.0001379515600267646
2191,-0.004033582006557499
2192,-0.00030757854423362234
2193,0.0003832064028320305
2194,-7.426310424852086e-05
2195,3.832921293811418e-05
2196,0.0003923648785798067
2197,6.865094987588807e-05
2198,0.00013172797608545673
2199,0.0002739378701921065
2200,0.0021000724306798305
2201,0.0004009862303224416
2202,0.0016535097075265274
2203,7.56641161930777e-05
2204,5.80852308665986e-05
2205,-1.5098237593365003e-05
2206,6.028298585244558e-07
2207,-2.2138213577455977e-05
2208,5.1211397790040885e-05
2209,0.002654955066043793
2210,0.001208338037451143
2211,0.000977953315087972
2212,-0.0028251116244773986
2213,0.0010400596453023353
2214,-0.0005247268262239127
2215,8.380448970415898e-05
2216,0.0002753254377733667
2217,-0.00047316073147383303
2218,-8.587444507183512e-05
2219,-6.8957563438352e-05
2220,0.0003575870585864751
2221,-3.408969806312848e-05
2222,-2.1770501431626035e-05
2223,0.0006307769364765393
2224,-0.00014791079520137134
2225,-2.6966066535485823e-05
2226,-5.493651904021989e-06
2227,-0.00012621720929961052
2228,0.0029283288733164548
2229,-0.0003410885077943763
2230,0.0033577230303407013
2231,3.3712605196308048e-06
2232,4.376883069913774e-05
2233,8.308764804155903e-06
2234,0.00013875092504138327
2235,0.0008734631831546812
2236,0.00015208585188767912
2237,0.00013370198062191504
2238,1.5178728920874485e-05
2239,0.0004101078814645357
2240,-0.00038174476193768726
2241,0.0003809489026708294
2242,2.441971470304064e-05
2243,0.0003765768928761326
2244,-2.6858068570169494e-05
2245,-4.103049088825015e-05
2246,7.880398878447705e-06
2247,-0.00012781232271235403
2248,0.00015980255704275167
2249,-0.00014444656159895972
2250,5.5589725534625806e-05
2251,0.00036263865856951975
2252,0.0012382534613113929
2253,-0.00014863553792066782
2254,7.361387239094739e-05
2255,0.0011364916073209413
2256,-0.00011925642389745285
2257,-0.00016466031615301724
2258,-6.300848709869611e-05
2259,-0.00017258564645895026
2260,-1.6608500958960733e-07
2261,7.216799014324114e-05
2262,-2.263143811956373e-05
2263,-0.0007589725000790139
2264,-0.00029415999178906206
2265,0.00019204048287586281
2266,-0.00011633978043593597
2267,0.0005885499855499979
2268,-0.0003289254458539657
2269,-0.00018946845730732803
2270,0.00027722792564899876
2271,-0.0015534278680096555
2272,0.00016493067019698882
2273,-0.0005580662669575985
2274,-1.875846733396114e-06
2275,-0.00023711676992604818
2276,-0.00149843007502737
2277,-0.0007258774543473193
2278,0.0002762949760493587
2279,-0.003982035999427063
2280,9.117217644273583e-05
2281,0.00020090028092430547
2282,-0.00046408496936915447
2283,-0.004153217473782701
2284,-0.00022915439498887968
2285,-8.074009874719032e-05
2286,6.287789165111258e-05
2287,-0.001668233296721153
2288,0.00010190350229715632
2289,-2.1171068995330202e-05
2290,0.00018404995198129608
2291,-0.0011274504427358997
2292,-0.002818537210322121
2293,0.0009682968976999046
2294,0.00027103975957844625
2295,-0.004025877282571771
2296,-2.7219810362701125e-05
2297,-0.00044707691299042976
2298,-7.273021615362079e-05
2299,-0.0019244004119966407
2300,-0.00014367544164565953
2301,-0.00020835933115633535
2302,0.0002827892434974126
2303,-0.0004417589410122
2304,-0.0013330213985495159
2305,-0.0011053216491868835
2306,0.00046999183907374257
2307,-0.0031355273001597624
2308,-0.0006905448533660416
2309,4.926406577345517e-05
2310,-8.184286262115324e-06
2311,-0.0011433744987102163
2312,-1.2361952916986869e-05
2313,-0.00017291051179784946
2314,0.0003649109326608386
2315,0.00042782896255668393
2316,3.561715858710519e-05
2317,-0.00021209781026847047
2318,7.287591062915912e-05
2319,-0.00038202040025082614
2320,-0.0011083888582253453
2321,-0.0007414513895536569
2322,7.978678978521683e-06
2323,-0.0036180482609212065
2324,0.00015865420755275744
2325,1.1619969282761515e-06
2326,0.0001228985263185363
2327,-5.213866308927273e-06
2328,-0.0005398639278323359
2329,-1.87915262623808e-05
2330,-0.00033584066855834774
2331,-0.0002819056025879361
2332,0.0005256873498833914
2333,-7.819067963251876e-06
2334,0.00014936358454874533
2335,0.0004210489398472545
2336,-0.00028783935185147213
2337,-2.620140786408863e-05
2338,5.483816795963402e-05
2339,8.487171476435978e-05
2340,0.00026359953163041986
2341,-0.00037740480003366537
2342,0.00015185428330346967
2343,0.0005044794014654257
2344,-0.0002020409259119355
2345,0.00015586332177174343
2346,5.5545342490415685e-05
2347,0.0003028629211124242
2348,0.00030622563425055646
2349,-4.922482817232576e-05
2350,2.3629763868005735e-05
2351,0.00019079702723012095
2352,0.003646836481548426
2353,0.0002993183817689767
2354,0.0008723802835581885
2355,0.002310391307215244
2356,0.0004586170431236712
2357,4.0925026090910254e-05
2358,0.00022092977366199119
2359,0.00023876966207436783
2360,-5.078473315282618e-05
2361,-3.0397701814007497e-05
2362,6.215278313011634e-05
2363,0.00016938360985055255
2364,-0.0014537933286744014
2365,8.408315328150002e-05
2366,0.0006238194181027206
2367,-0.0008894339027857147
2368,-4.6161921985203543e-05
2369,5.981029391221886e-05
2370,-2.2402497427980448e-06
2371,0.00027275018482753884
2372,0.00038888498924277183
2373,2.701612215846292e-07
2374,1.0115618531414118e-05
2375,0.0006921526315871739
2376,0.00023616878600228152
2377,-0.00019549912178430299
2378,0.00011409617842923963
2379,1.1602895666080623e-05
2380,0.0002571918125853226
2381,-7.921827800097288e-06
2382,-7.1546398115535e-05
2383,0.0001863559104393147
2384,-2.3187522320706245e-05
2385,0.00011373762755329213
2386,1.4169484628383162e-05
2387,7.798989144812746e-05
2388,0.00012066846280225913
2389,-4.2212780929291185e-05
2390,-8.26998358130118e-05
2391,0.0008758410675330522
2392,2.7055725625225343e-05
2393,-9.264874284768623e-07
2394,-1.6007039629967558e-07
2395,5.768298275821198e-05
2396,-7.987563172192777e-05
2397,1.8690696112197286e-05
2398,-0.00020554565057806634
2399,0.0007994027673787476
2400,0.0001216666561211525
2401,1.5326184610839313e-05
2402,6.460682011368962e-06
2403,0.00024511959413303473
2404,0.00033652127287618654
2405,-1.767785314959974e-05
2406,0.00013303257253614458
2407,7.579596201954289e-05
2408,0.0003523577048743998
2409,-4.7412405074703184e-05
2410,-7.391585583381445e-05
2411,0.0009364885700560688
2412,9.646815196484571e-05
2413,-0.00048645945474826206
2414,-0.00041971407186037265
2415,0.0006679031126762867
2416,0.0004006239632917494
2417,-3.8608327519015544e-05
2418,-5.683726193954079e-05
2419,0.0003245555576275049
2420,-5.9111996097342464e-05
2421,7.992881088413015e-06
2422,-0.0001545568903509332
2423,0.0004258057238628183
2424,0.0013050272650588688
2425,0.0010220826027326102
2426,-2.4730735737093023e-05
2427,0.0052502981532848835
2428,-0.0005790117654607243
2429,0.0012777984499728612
2430,-0.0008722157870893732
2431,-0.0003608682222604925
2432,-0.00023951573230056233
2433,0.0007810800261711282
2434,-0.000249177693494699
2435,0.0006767416269231746
2436,0.005974154538118985
2437,-0.0004841302371782308
2438,0.0013423643515270277
2439,0.0005242012059447809
2440,-0.0040741687474108255
2441,0.0011845397511571181
2442,-9.202685518695068e-05
2443,-0.004200826222175284
2444,0.00037740670017067816
2445,-3.920900852951971e-05
2446,-2.4130734184075884e-05
2447,0.0008338627744102298
2448,-0.0010743995135732943
2449,4.9357803476163215e-05
2450,-5.46268534057235e-05
2451,-0.0007175597620667537
2452,0.0007149715468781033
2453,-0.00017133020900037387
2454,0.00020161904978702113
2455,0.001299448939290809
2456,-0.004770992576480844
2457,0.00021586305121973308
2458,-0.0004337560325257349
2459,-0.0024691420480830485
2460,6.044840479247768e-06
2461,-1.2095471437401705e-06
2462,1.668013057469701e-05
2463,3.2378304660835856e-06
2464,2.0865258741136922e-05
2465,-2.231520100327757e-05
2466,1.8355987945482354e-06
2467,-9.77716867574365e-06
2468,2.962733566218469e-05
2469,-5.47416239744479e-05
2470,-1.1120688442343328e-05
2471,-8.760543107181102e-05
2472,1.0589923997732578e-05
2473,0.0001226336709178625
2474,0.0001797021861136161
2475,6.443367849008996e-06
2476,0.0001417081991958898
2477,-0.00011348863821247195
2478,-1.4223588338330405e-05
2479,0.00022027943504649702
2480,0.00012156282282485724
2481,-4.084632044279634e-05
2482,-0.00014676903230536893
2483,9.154208679545355e-05
2484,-0.00025320829835118316
2485,0.00010198250656210585
2486,7.670210033590016e-05
2487,-0.001199997937773957
2488,-0.0002464441157330135
2489,-9.133242929833111e-05
2490,-0.0002637576993241104
2491,-7.758409189801785e-05
2492,-0.0047968713931681745
2493,-0.0009089839435613031
2494,0.0030254583598195144
2495,-0.003991169347791019
2496,8.762564981411731e-05
2497,-2.4311731594986403e-05
2498,2.2930233639840086e-05
2499,-3.356175460821064e-05
2500,5.00820231501638e-06
2501,9.014340008749089e-07
2502,-9.906036990894426e-06
2503,9.605300701442028e-05
2504,-0.0007870654588122297
2505,-5.4789356190171427e-05
2506,-8.279177217685776e-05
2507,-0.00024313190431744414
2508,-0.004935676251254551
2509,0.0006905370767195787
2510,0.00027186139854113936
2511,-0.005905523618693604
2512,2.2184824319604586e-05
2513,1.4031302335908524e-05
2514,6.444673185837871e-05
2515,3.655737703898503e-05
2516,8.572422015461964e-05
2517,-1.1590553369741287e-09
2518,-7.87371366033646e-06
2519,8.289607707094504e-05
2520,-4.958414877956824e-06
2521,1.1535360964877582e-05
2522,1.2400934269367942e-05
2523,-1.1882451474896987e-05
2524,3.479099169955535e-09
2525,2.1689793103856794e-05
2526,3.913707548165722e-06
2527,-0.00025395835466268175
2528,-0.0005587772548574882
2529,0.000131446412157746
2530,0.00034841366813973435
2531,0.00035636141709765787
2532,0.0003284717973675296
2533,-4.742283211781619e-05
2534,-1.5968208013000338e-06
2535,0.00037868225197298976
2536,-0.0001843140384669614
2537,4.663245749486723e-05
2538,2.0933607828700947e-05
2539,-0.00010000392495692442
2540,0.00022132245677702734
2541,0.00013873270458140244
2542,1.8638063072876325e-05
2543,0.0008944372201173646
2544,-0.00022489594048193858
2545,-6.626917157512666e-05
2546,-0.00010229026383932437
2547,2.1351586021938088e-05
2548,-0.00026855585479295475
2549,0.0004999822234117861
2550,-2.974031859943431e-05
2551,4.8587796385183684e-05
2552,0.00019130066402961305
2553,-4.46585371363721e-05
2554,-7.702782613725705e-06
2555,0.0004157267658567681
2556,1.4043415363751138e-05
2557,4.4382733662338214e-05
2558,8.356144135936202e-05
2559,4.321571180761244e-05
2560,0.00027524440053871034
2561,-5.78754420645412e-05
2562,-0.00027926612949055404
2563,-0.0002715853906033517
2564,0.00486721778022612
2565,5.923777048814462e-05
2566,0.0005138590239091166
2567,0.004519931210334026
2568,0.00010856195395613004
2569,-3.246033778203739e-05
2570,-2.6260827926910792e-05
2571,-0.00014849817033284513
2572,-0.0009342581936394106
2573,-0.0010693773107992546
2574,1.5732220420995083e-05
2575,-0.005009207180417195
2576,-0.0002555712944678458
2577,-3.459168881645022e-06
2578,3.536090332753985e-05
2579,-0.00016263932579205223
2580,1.9725476018658757e-05
2581,4.097720449737265e-05
2582,6.251999864180476e-05
2583,-7.556157553261995e-06
2584,-0.00035817886556897995
2585,0.00026049030983637476
2586,0.00016233276112614492
2587,0.00020142715030660812
2588,-0.0005346563315365485
2589,-0.0007649181954807993
2590,-5.725789416045337e-05
2591,-0.0004542065700825752
2592,0.0004943703909365341
2593,-0.00010051025202672495
2594,2.3542970030174433e-05
2595,0.0012208918372300381
2596,-0.00018176969949296605
2597,3.5326846430276814e-06
2598,-0.00011407194119717723
2599,-9.405063114870478e-07
2600,-4.31939786626807e-05
2601,-9.014151479961516e-05
2602,-7.102146105372003e-05
2603,0.0010996452332660905
2604,0.0001267905157714642
2605,-0.00020923131731714957
2606,5.3678895551218974e-05
2607,0.000358519230508973
2608,0.0013650747273513638
2609,6.561274572346446e-05
2610,-4.961753383451059e-06
2611,0.0022153954249277746
2612,-0.0005768991612103846
2613,-1.5191112650134716e-05
2614,-4.337687260468914e-05
2615,6.709694739900867e-05
2616,7.823079082190795e-05
2617,-0.00015056503657219752
2618,-5.1047408965856264e-05
2619,-5.4842475686952306e-05
2620,0.0002000673750730393
2621,6.587714967010264e-05
2622,-0.00014239668268685755
2623,0.00019724131936093214
2624,-0.0011961465000272608
2625,-0.0008353594527743866
2626,-0.00011628293262501584
2627,-4.981312932655449e-06
2628,-0.0003630550033903788
2629,-0.00027860528296870643
2630,0.0013523063365421713
2631,0.0021251960067411417
2632,0.0005210458740501073
2633,-2.3907393105825686e-05
2634,-0.001145932011248068
2635,-0.0010329524827318872
2636,0.00014930594700537402
2637,-0.0005674230027928697
2638,0.0002647134525713372
2639,0.0006954585279731745
2640,-0.0003796190136790126
2641,2.9620583965058636e-05
2642,0.00026066513663372775
2643,0.001116267698057622
2644,0.0024052015213794162
2645,-0.002446268267782385
2646,-0.000517632709236126
2647,-0.001701615751050042
2648,-0.0006959212574278224
2649,0.0017403220045823405
2650,-0.0012099268794066238
2651,-0.0042847155396329275
2652,-0.0018619631122399533
2653,0.00043108077422553706
2654,0.0011312470107692526
2655,-0.0008263198350853324
2656,0.0021051560355748373
2657,-0.00039580710956254705
2658,-0.00031792726086862636
2659,0.0019260419158030298
2660,-0.0013913635528341995
2661,0.002454137932038625
2662,-0.000941671094276249
2663,-0.001534304548688792
2664,-0.0013943781991444435
2665,0.002524386001194628
2666,0.0012367956554700512
2667,0.007183899922273379
2668,-1.8440828259475033e-05
2669,0.00026439574839937807
2670,0.0010163290162022653
2671,6.00319614425482e-05
2672,0.0009234570661595996
2673,0.00042009445880083145
2674,-1.53631511167723e-05
2675,0.003595671997838249
2676,0.0015600530281794556
2677,0.0010453314566171554
2678,6.86887198102982e-05
2679,0.010556104949116138
2680,0.00010033275548375279
2681,0.0003792779101421371
2682,-0.00020735039765223292
2683,-1.6425961137265682e-05
2684,0.0022391106066359766
2685,-0.00028543385814952304
2686,-0.0049700530749918325
2687,-0.007856192982525914
2688,0.002413319345999558
2689,-0.001079721725450158
2690,0.0012616357062379593
2691,0.008980532520254778
2692,0.00015957699387583556
2693,-1.2214267646608508e-06
2694,-0.00027877790287544386
2695,1.7326981766399615e-05
2696,-3.43643512629063e-05
2697,0.00016868636103468178
2698,-1.724800194656408e-05
2699,-0.000770234931452862
2700,0.0026514029176140995
2701,0.0003427708011340813
2702,0.00021880662811714745
2703,0.008926964222705048
2704,-4.3347710315952145e-05
2705,0.00010173854657880535
2706,-4.927248068238411e-05
2707,3.251737476634801e-05
2708,-0.0002883448526898078
2709,0.001264143039527829
2710,-0.00022739849479913704
2711,0.0013531753980825707
2712,0.0014390219106135238
2713,-0.0005796493217898366
2714,-5.234090995551288e-05
2715,0.004799674134459561
2716,0.0006308682052673876
2717,-0.0010455392278329119
2718,-0.0010728375037874324
2719,-0.00408794033915904
2720,-0.00031159576567852624
2721,0.0021649767584930486
2722,-0.0011049791083885352
2723,0.0041334524504643465
2724,0.0019734396194637273
2725,-0.0005048476305342977
2726,-3.6540552749358923e-06
2727,0.00281501313530397
2728,-0.0017113397842027558
2729,0.003501230086939864
2730,-0.0019596640208810186
2731,-0.0012715138164454967
2732,0.00015524250800462607
2733,0.00012014773546303573
2734,-7.864297886650144e-05
2735,0.0006866782076495474
2736,-9.809356411405448e-05
2737,-0.00027879372592452687
2738,0.00025835935549760054
2739,-0.00012775515651007206
2740,-0.0007900213347349236
2741,0.001773025253768825
2742,-0.002546152983026058
2743,-0.004962922273066346
2744,0.0005934909539407518
2745,-0.0005326500626492005
2746,-0.0018277101103342636
2747,-0.0024105107076130786
2748,-7.900103080377541e-05
2749,-0.00022109902381287045
2750,-0.0001583508146157852
2751,-8.519740974539236e-05
2752,3.1156751754495606e-05
2753,0.0016394416657707093
2754,-0.0004477266464495517
2755,0.0019058194557973736
2756,-1.578182840645208e-05
2757,-0.00022267272753601392
2758,-0.0008114465076765766
2759,-0.0031322092357943076
2760,8.311143607726913e-05
2761,0.00011967644760498632
2762,-0.0002939411936688998
2763,0.00020956412196542935
2764,-1.686494258891518e-05
2765,4.838559133790075e-05
2766,-0.00021827649016525801
2767,0.0010375975406030527
2768,-0.00010334866943165745
2769,-0.00014230878982735527
2770,1.932434629541012e-05
2771,0.00046873470697402744
2772,-0.005080636088859727
2773,-0.0002677409735621889
2774,8.739935591778485e-05
2775,-0.0042300995059439015
2776,-0.000579810935975739
2777,0.0035938876957492733
2778,-0.0028225854772339696
2779,0.0006797009750789209
2780,0.0026602979948631335
2781,-0.0022821081081890603
2782,-0.002939086015435604
2783,-0.007893759407959002
2784,6.603506397494977e-05
2785,-9.144068545108504e-05
2786,0.0005457596443453292
2787,0.000909299069830877
2788,0.0006625191197276605
2789,-0.00023330901944798973
2790,-0.00031149439205952406
2791,0.0007390513312802665
2792,0.0004872894147897309
2793,0.0016730787113412703
2794,-0.0038050056885272896
2795,-0.005720280371326243
2796,-0.00033749861087846255
2797,0.0012257628347420125
2798,-0.001886590424132595
2799,-0.002839803533245706
2800,-0.0010749395060860244
2801,5.467427511144503e-05
2802,0.00035105386089845033
2803,-0.0031025408514770945
2804,-0.00010013934650283672
2805,0.0006309181583952153
2806,5.8131922650361504e-05
2807,0.0018351636539375626
2808,1.1239552550044431e-05
2809,0.00019832217068837518
2810,-0.00029678573125517397
2811,0.0005585363166921936
2812,9.738383403785146e-05
2813,-0.00019352659926556717
2814,-0.001411821692580064
2815,-0.0016253382889568383
2816,5.080845743423358e-07
2817,2.095494947620321e-05
2818,-0.0010188299215040154
2819,-0.000669781801998623
2820,0.0010576712364663329
2821,-0.0006454746626042012
2822,-0.001799318995748391
2823,-0.001560614014877313
2824,-0.000357459196200314
2825,-0.00021406409195204106
2826,-0.001860290983370237
2827,-0.00119070184658124
2828,0.004362098705964699
2829,0.00014856162824386168
2830,0.0008290708846468105
2831,0.016232957783334948
2832,-0.0009563056090172762
2833,0.0004799614562113314
2834,0.00022763783045654388
2835,-0.0011418555093850639
2836,0.00020087006944633482
2837,-0.0005969582559656678
2838,0.0002952595984531008
2839,-8.966882503018863e-05
2840,0.0003661584223629028
2841,-7.402870499021112e-06
2842,9.788457397278146e-06
2843,0.0011057756904669666
2844,-0.0010897825617639046
2845,-9.072019223843068e-05
2846,8.357748883390992e-05
2847,-0.00366274311328933
2848,-1.699780421262943e-05
2849,-0.00014727536119393263
2850,-0.0005723232368619634
2851,9.832187583039299e-05
2852,-0.0006037749261136878
2853,0.001763210623927404
2854,-0.002263191690310049
2855,-0.002186630221805608
2856,-0.00037297478734947965
2857,0.0004089660287908626
2858,-0.0006064245765452861
2859,-0.0014539676553415723
2860,0.0008466815694124167
2861,0.00033902779971327796
2862,-0.0006446863267779103
2863,0.0019718041608457666
2864,-1.5858537506016611e-06
2865,-0.00010441975459691202
2866,0.0001791746189022639
2867,0.0001914175732324084
2868,-0.0003126863696454804
2869,-0.0002116582519271242
2870,0.006202497330218049
2871,0.016314393103634604
2872,-0.0003471530955953778
2873,0.00468229487098591
2874,-0.0012798968023577158
2875,0.0070995009657426065
2876,0.0005552256679237843
2877,0.00012707655871874843
2878,-0.0001573936940437825
2879,0.0005518958091831176
2880,-0.002405219280482414
2881,0.003548819168490135
2882,0.00015908840857874903
2883,0.00032037266978070646
2884,-0.0012073025101095943
2885,0.00016306141892080878
2886,7.830306122225444e-05
2887,-0.002701226656306916
2888,1.4454222740417498e-05
2889,0.0014224508684056044
2890,0.00025635606327206056
2891,0.005428057093043333
2892,-0.00022796303923140564
2893,-0.0005236253475265877
2894,0.00015339435188546933
2895,-0.0017485418412824243
2896,0.0020742917578939267
2897,0.0026173678978915
2898,0.001191041884464398
2899,0.015742448049423943
2900,-0.004742990724883621
2901,-0.001523361550366352
2902,-0.004942986661377924
2903,-0.0339838839836479
2904,0.0011805721563718872
2905,0.0006055341472446164
2906,0.0004111157850909366
2907,0.008164173200920773
2908,0.000591501241498631
2909,0.00030437089704313296
2910,0.0005920567585247554
2911,0.004372009185781094
2912,-0.0018251928822393916
2913,0.0015938523798830822
2914,-5.937568119170009e-06
2915,0.0016328395581329186
2916,-0.0022729626719311577
2917,-0.0015903710259148691
2918,0.0012568637256239797
2919,-0.0081789489111836
2920,-0.00017430721652193123
2921,0.0004012258822180096
2922,-2.0035964082510175e-05
2923,0.0006133251919572517
2924,0.00010193781575667746
2925,-9.315386076769975e-05
2926,1.1534562228911717e-05
2927,0.0007732285411878413
2928,0.0017128707754728006
2929,0.0008922338246400773
2930,-0.004264058186933258
2931,-0.0027007366821681753
2932,0.0014555157699160774
2933,-0.001139201856219225
2934,-0.0002129818122143087
2935,0.0009779321221746332
2936,0.0005810971010476634
2937,0.004532180338551576
2938,-0.003238145908697738
2939,0.004837238321215198
2940,0.00091392661638556
2941,0.0003057501719153141
2942,-0.00018306688945521398
2943,0.004920569913227409
2944,-0.0011079386900367343
2945,-0.0002701609852919042
2946,-0.0012719711153299697
2947,-0.009528889639100714
2948,0.00033613580874456626
2949,0.012254793171169003
2950,-0.011641697448837349
2951,-0.010089062271993056
2952,0.00020432883871435907
2953,0.00014896809645011707
2954,-0.0001063162477282341
2955,0.0011028299622718469
2956,0.002451070945605408
2957,-0.0009935110337388508
2958,0.0002046412443145802
2959,0.005239862424024623
2960,0.00013425679764599748
2961,-0.0005169794814446911
2962,0.0002925169186001464
2963,0.00014346407748745457
2964,0.00024236779830116333
2965,-0.0005794801950928755
2966,-0.0018147721284932643
2967,0.002429534377462932
2968,0.008726527126877826
2969,-3.352839661621189e-05
2970,-0.00013719592920873717
2971,0.0041007935673945456
2972,-0.0018541061166009606
2973,0.0006004894504417524
2974,-0.000627747718666806
2975,-0.006219386134194045
2976,-6.553030566644351e-05
2977,-0.00012669911822894522
2978,-3.218433112343076e-05
2979,0.00014754494743267774
2980,-0.0006748671002144096
2981,-0.001619498244423648
2982,0.0005155362467564374
2983,-0.004427809795750618
2984,0.0023273943376703253
2985,-0.00031986414160436566
2986,-6.222704685168928e-06
2987,0.0011486506104316364
2988,6.25533936659445e-05
2989,-2.4186908833445006e-05
2990,-0.0011391056188095525
2991,-0.00043870729141823756
2992,0.00023550297755002672
2993,-0.0003258737758803206
2994,-0.00010010177400569356
2995,-0.0006359506727368827
2996,-0.0001179132905226483
2997,-5.321221154170443e-07
2998,-0.00023915623129060247
2999,-0.0011648243541816131
3000,6.987105437962726e-05
3001,-7.71521764557643e-05
3002,0.00023973589959412758
3003,-0.00022941856424945007
3004,0.0002575436488987415
3005,-0.0002549341243354766
3006,2.4728071797099086e-05
3007,0.00035928861613961473
3008,1.329057621695366e-05
3009,0.0005089113765401348
3010,0.00011002012756327138
3011,0.0005281467732699263
3012,-0.0008568400059819469
3013,-6.275285659590075e-05
3014,-8.843413974127369e-05
3015,0.00014013174281797653
3016,0.0010109924494937786
3017,-0.0011587971410628396
3018,-0.0003069135633389016
3019,-0.0029823176163584065
3020,-0.001238387646908057
3021,-3.1469377126888034e-05
3022,0.0003207891416565212
3023,-0.0008718892008897571
3024,-0.002301448081418161
3025,-0.00020012895374000482
3026,0.0002022633357941185
3027,-0.007422374909413955
3028,-0.001998781974685099
3029,0.0002367415366305808
3030,0.0004205970809218575
3031,0.0018205513337963873
3032,0.0005236621082034539
3033,0.0011418903483229896
3034,-0.0005745137003554163
3035,0.003168627882792644
3036,0.0016667012352637543
3037,-0.0010573099890406916
3038,-0.0006408945467101943
3039,-0.0006977722512948453
3040,0.002173858486562239
3041,0.0011028084110880042
3042,-0.0026162473099679727
3043,0.003425163103671093
3044,-0.002215744237768027
3045,-0.0018286529355700987
3046,0.0020916181927134927
3047,-0.011001972956556532
3048,-0.001210089414772691
3049,-4.6056102659656845e-05
3050,-1.1573765998022957e-05
3051,4.401191083408998e-05
3052,-0.00033303255014689254
3053,0.0017436264181242035
3054,-0.002054847327372538
3055,-0.0027031389469470125
3056,5.076217397214676e-05
3057,-0.0015124179930112525
3058,0.002224414697887863
3059,0.00218100974949983
3060,0.0006860101817681315
3061,0.0027109348427707984
3062,-0.0031472042175964194
3063,0.0005270527221626239
3064,4.38573054611731e-05
3065,8.844820441648376e-05
3066,-0.0002614838007796561
3067,-0.0002855409596363668
3068,0.0014247377429076366
3069,-0.00011648067950098064
3070,-0.0004966482252715218
3071,0.002835993016599306
3072,0.0021004563114105394
3073,-0.0009116462550447826
3074,-0.0007541946079954538
3075,0.00019860122273195082
3076,-0.0010438410057968474
3077,-0.00034815825368701524
3078,-0.0007500746678405047
3079,-0.009746404184753855
3080,0.0004982171733776395
3081,-9.219687876196057e-05
3082,2.4680984144186857e-05
3083,0.0010240568787387512
3084,0.00010721435730706578
3085,0.0003001986024455373
3086,1.3990574765521283e-05
3087,0.0006200953592750444
3088,0.001942924636553819
3089,-0.004412807257964496
3090,-0.0037868128824660482
3091,-0.01959472539965629
3092,0.0060532158346064775
3093,0.003797527623342322
3094,-0.008145978418026443
3095,0.0030736244465102073
3096,0.00042269466372170714
3097,-0.00010706013820652443
3098,0.00040440302772438324
3099,0.0037974209367083963
3100,0.0008401324980345148
3101,0.000289946703273026
3102,-0.00040735737877628227
3103,0.001377887293106367
3104,0.0003038035410294548
3105,-9.214755656711268e-05
3106,-0.00010080015715529519
3107,0.0002104951613219298
3108,-0.0008385476081076016
3109,-0.0020133611465339126
3110,-0.00046135101930713075
3111,-0.011557009406707834
3112,0.0002089415863538406
3113,0.00013294530313670753
3114,-2.731443062554568e-07
3115,0.0003187183339032663
3116,-0.0013725243629985541
3117,-0.002443166116123645
