,mathpass_in_hybridper_inf
661,-8.370239658698858e-05
662,-0.0003092130172295107
663,-0.0003875560104329053
664,0.001313017996723451
665,-0.000628268313950813
666,0.00035732532100548546
667,0.00307115721956119
668,-1.25084337667021e-05
669,-3.060236430138619e-05
670,-0.00021864854519324038
671,-0.00027056435437193316
672,0.00010207337521480829
673,0.0001422669547263495
674,-0.00011073897530561369
675,-2.6240645045852892e-05
676,1.654259637498419e-06
677,-0.0002734959694929975
678,0.00018247393118823467
679,8.554849929119006e-06
680,0.001978677037412387
681,-0.002169473903170247
682,0.0002740593561387918
683,-0.0008561585320929104
684,-4.5450192565479364e-05
685,-9.942327034570869e-06
686,0.0001451233766764775
687,-0.0008855297709505299
688,0.00011908631410128999
689,-0.00010232300771935283
690,-0.00028483851487152783
691,0.00017318565675607546
692,-0.0004185490306602785
693,-0.00579772330961588
694,0.004877787458998353
695,-0.004853114073616161
696,0.0002495824164425727
697,0.001974974740813495
698,-0.0009565185584543129
699,-0.0004561920135757529
700,-0.0010876729513984878
701,0.003506965432785186
702,-0.0015023855285900066
703,0.0028977800588191075
704,-0.010419031121721614
705,-0.0009701569348850622
706,0.004177490277396408
707,-0.019903002450896944
708,0.006560733310332097
709,-0.005695676029677898
710,0.006193687314548812
711,0.023428989238125635
712,-0.006822901209899546
713,-0.005718836682241646
714,0.012985930426735485
715,-0.004018121687989361
716,-0.01052536834767008
717,-6.815587576352392e-05
718,-0.0007697489371332499
719,-0.03567068008094374
720,0.0015276590276177933
721,0.0006507835515823125
722,-0.0014023113507373496
723,0.00117840981852701
724,-0.0006904889510615772
725,-0.000589525370854665
726,-0.004760592420098369
727,-0.01953184636906111
728,0.009991914388094561
729,-0.00043192295971720057
730,-0.012679643316918923
731,-0.0038669281609081396
732,0.0004874474342881824
733,-0.0040462749123939155
734,0.005698404591310589
735,0.007372677531201085
736,-6.672148558461366e-05
737,0.00013666115020837633
738,0.00013851320496279662
739,-0.0007245272447755829
740,-0.001313447581281227
741,-0.00014238289544777602
742,0.0010482593464664289
743,-0.0007481087851569735
744,-5.527839113310268e-05
745,0.0001617944437651359
746,-2.402974504789645e-05
747,0.00011622345556821507
748,1.579117367589081e-05
749,2.793753853269231e-06
750,8.160838131256895e-07
751,2.6763809321319093e-05
752,-1.0432972003109553e-05
753,-0.00022984203652662419
754,0.0001249647863992016
755,-0.0007223543941775678
756,-0.0010455673493694367
757,-0.0002778780604094252
758,-3.407742107620179e-05
759,-0.001691212851089045
760,-1.5240263240140231e-05
761,-0.00017177551731599808
762,0.00013083372192879527
763,-0.00012830237175012556
764,8.029652140756326e-06
765,-0.00011414242970800974
766,0.00017398692646041568
767,0.00021092103213786885
768,1.389896042744123e-07
769,-0.00020831825883507122
770,-2.721455158031556e-05
771,-0.000651956190216874
772,3.6119881572443123e-06
773,0.00015396415010094223
774,-0.00011490050375354829
775,0.0002899748945235256
