,mathpass_ed_hybridper_inf
1081,5.921251358219875e-05
1082,-0.00012978173237116473
1083,-0.0005187780238470241
1084,0.00042854845049431986
1085,2.0992787579277834e-05
1086,-2.597525986519105e-05
1087,-1.2819659015843507e-05
1088,6.0086024343262995e-05
1089,1.6448603335228944e-05
1090,-9.818573071702984e-05
1091,0.0002675177236283654
1092,5.189790905469295e-07
1093,0.0006166970245855838
1094,1.2865614288437325e-05
1095,0.0017011475391432002
1096,1.2541096491388651e-05
1097,-0.00012828241291054106
1098,-0.0001592442293092919
1099,-0.0005902466181033492
1100,0.0005040768164491699
1101,-3.227098397390515e-05
1102,-5.770873213694746e-05
1103,7.303137564747106e-06
1104,0.0001271971223711329
1105,-6.300352024674221e-06
1106,8.540418339521985e-05
1107,-3.2927158866311557e-05
1108,3.2250657773703284e-06
1109,-3.126291659061368e-05
1110,-0.0004596979125020174
1111,-0.0005912030819794269
1112,0.0002937165908605927
1113,-1.9244640776423655e-05
1114,2.0469801387260727e-05
1115,9.858732847115973e-05
1116,0.00016458391736712545
1117,-0.0001480747608116176
1118,7.024415783911065e-06
1119,0.0003404105734828645
1120,-0.00023594560827712622
1121,-0.000427399865373868
1122,-3.8407855863947415e-05
1123,-0.0019235374235417257
1124,-8.688021100427987e-05
1125,-0.0003104422055624859
1126,3.6349924387443795e-05
1127,-0.0007322214808887325
1128,0.00014004392992487459
1129,0.0006204407557948181
1130,-0.0006927226702387894
1131,0.0006826209441196053
1132,8.302814047811709e-05
1133,8.894021148111768e-06
1134,6.623932871581116e-05
1135,0.0007125629047020432
1136,-7.725415357060955e-05
1137,5.771074479897686e-05
1138,7.264312608245624e-06
1139,-3.6706704885748533e-06
1140,0.0008408246071944835
1141,-0.00016302472038206485
1142,4.351809850009113e-05
1143,0.0006824818942711619
1144,-0.0001729973769983928
1145,-2.6751103724254055e-05
1146,4.638494735794211e-05
1147,-0.0001358160651179183
1148,-0.001345906773647615
1149,-0.00041725132298809454
1150,-8.800957373695923e-05
1151,-0.0023281765701328324
1152,0.0003071072956499139
1153,-0.00031404939927097756
1154,0.00011748140585502679
1155,0.0004740135341268501
1156,-0.00014338243052394197
1157,2.1603654097381071e-07
1158,-2.091048962422429e-06
1159,-0.00012432618950843161
1160,0.0004091988078104554
1161,-0.00010652859636533395
1162,-0.0005738396561553285
1163,-0.0005645057518755728
1164,-5.1122080354115224e-05
1165,7.278728761909872e-05
1166,-1.1762356864423988e-05
1167,7.182366261283489e-05
1168,-0.004378875287565653
1169,8.996006681995887e-05
1170,-0.0008300735827127256
1171,-0.01700186604389649
1172,-0.006744231296891314
1173,-0.004714805499360058
1174,0.005443707810077369
1175,-0.019803662231925825
1176,0.003445637854795311
1177,-0.0021217601795477646
1178,0.004107784727059723
1179,0.01804041987079024
1180,-0.00012746562218360328
1181,1.3482327288438898e-05
1182,4.3608947207131055e-05
1183,-0.0001904409973574444
1184,8.469972990679834e-05
1185,7.340265755388569e-05
1186,1.641314227986209e-05
1187,-0.000358166786591156
1188,0.00024132489392830354
1189,-4.0263635497708483e-05
1190,5.385974271537894e-05
1191,-6.089138589409329e-05
1192,-3.370090807201883e-06
1193,-8.819438733248899e-05
1194,1.913692831843609e-06
1195,-0.00019609103348943772
1196,0.00024369796075720006
1197,-5.008227312092888e-06
1198,-9.921525971189942e-05
1199,-0.00034832498421802306
1200,-0.0001036534160562351
1201,-3.44693604009389e-05
1202,0.00033212660881297944
1203,0.0001642174619971925
1204,-0.0003152574174917158
1205,-3.4866054500908955e-05
1206,2.1866687215184207e-05
1207,0.00039963400476169175
1208,0.0006707283845076882
1209,-3.6026688003637545e-05
1210,3.898991516870397e-05
1211,0.001403012191243187
1212,-6.46362674599349e-05
1213,0.00016344950397805831
1214,-2.3416469108046906e-05
1215,0.0016768709444119339
1216,0.000218238564812094
1217,7.036233110851324e-05
1218,0.00013390508787194054
1219,0.001207248908291432
1220,0.00015217035090861345
1221,8.814780119820248e-05
1222,-0.00010712949146279954
1223,-0.00019959048543372618
1224,1.1609711520997135e-05
1225,-0.00016960403609526183
1226,-6.970831222049193e-06
1227,-0.00028059854129817193
1228,3.488776786069088e-05
1229,0.00013139054910630502
1230,4.319398709062881e-08
1231,0.0006718859030652776
1232,-0.00011278263718249315
1233,-1.8852831348073104e-05
1234,-0.00014625641268500923
1235,-0.0008226285213091758
1236,-7.471327722341625e-05
1237,-0.0005582975590148234
1238,0.0002923044354168979
1239,-0.0007616908129410719
1240,-0.0006157309567507501
1241,0.0003740622128457333
1242,-0.0001894660799901952
1243,-0.0013991691977284886
1244,-0.009191227584671393
1245,-0.018989845026821245
1246,0.01143746098384608
1247,-0.056946268346448156
1248,-0.00035419144142764906
1249,-7.546077233716192e-06
1250,1.634674240124454e-05
1251,-0.0003054691188118298
1252,-8.127599366084399e-05
1253,-5.128823280194634e-06
1254,-1.677330227269181e-05
1255,-0.000623034201418199
1256,-0.00013786841451405893
1257,-0.00014176594299903492
1258,1.5313511445642402e-05
1259,0.0001681039489049943
1260,4.2742703975845294e-05
1261,-1.0922562648092157e-06
1262,-4.2798165313348384e-05
1263,9.623591342623663e-05
1264,0.0003172833284055382
1265,-4.650831337483532e-05
1266,-9.982441124820378e-05
1267,8.203398553085639e-05
1268,-7.383828579089771e-05
1269,7.28877850721913e-06
1270,3.3133491711383936e-06
1271,-0.00025084792385083785
1272,-0.00024384889370619473
1273,4.5248260993754926e-05
1274,-0.00011168956814957602
1275,-0.0012970022443332871
1276,0.000130743143073178
1277,-0.0001654806618945968
1278,-0.00018585290311170556
1279,-0.0005812972110939421
1280,0.0004980299132731541
1281,-0.00027598960966041723
1282,0.00012662523780799937
1283,-0.0014981133783850003
1284,-0.000204937856006185
1285,5.5419774031511804e-05
1286,-0.00026357404986980927
1287,-0.0011509945770535417
1288,0.0001028519876350642
1289,-6.51311633871291e-06
1290,9.618485019979961e-05
1291,0.0003425920998624786
1292,-0.0017209903484825082
1293,-0.0007752792261520108
1294,0.0012136162548385787
1295,-0.004452588214693112
1296,-1.3700623392133337e-05
1297,1.530230974446972e-05
1298,-5.600996021965711e-05
1299,-4.4787049615100606e-05
1300,0.0005694141871124665
1301,-9.694741514244297e-05
1302,-0.000776248488063873
1303,0.0004983200833786295
1304,9.623278823773925e-05
1305,4.397467564214535e-05
1306,5.31130173224882e-05
1307,0.00034689818576380267
1308,0.0012550002393684032
1309,9.880996570031502e-05
1310,-0.00032523967579578333
1311,0.003313790477562492
1312,-0.0011912774856046061
1313,0.0001716192174097161
1314,-2.8574480430618182e-05
1315,-0.0021906292224653243
1316,-1.9998638268963497e-05
1317,1.0852103033901978e-05
1318,5.542250082606518e-06
1319,5.9830582827746875e-06
1320,3.72085027638442e-05
1321,2.1650537811283193e-05
1322,1.598080723523282e-05
1323,1.0146536669590873e-05
1324,0.0008940635921372042
1325,0.00012494953846259207
1326,-0.0002944566750141092
1327,-5.40954942991516e-05
1328,2.5303378174580316e-05
1329,1.5964611990646085e-05
1330,4.815269615383871e-05
1331,0.00023240433843805595
1332,-2.5256629050108495e-05
1333,7.422540826629284e-06
1334,-3.905191721999332e-05
1335,-1.5771615176454918e-05
1336,-0.00023838569098783734
1337,-1.960350396815882e-06
1338,-4.213233067424962e-05
1339,-3.0575761597033476e-05
1340,8.131234616611018e-05
1341,1.3804079055023728e-05
1342,7.669622791463822e-05
1343,1.6411047603533873e-05
1344,7.030516552077233e-06
1345,6.251647606329944e-05
1346,0.00011685053528473083
1347,0.00046915590424571364
1348,-0.00014067584542488184
1349,-0.0006560162703780786
1350,-0.00011885442108743267
1351,3.3386957425951036e-05
1352,-0.001977126667459981
1353,-0.0008338557529971645
1354,-0.0008620827882377792
1355,-0.011029496132973576
1356,0.0002457463387426061
1357,-0.00031820287387735786
1358,-0.00010310883098221002
1359,-0.00011387970028174322
1360,0.0008392908684310051
1361,2.986498901336968e-06
1362,0.00017325237103335255
1363,0.0004458036433212917
1364,-3.827925836305192e-05
1365,1.8638733229925052e-06
1366,-4.938536717786957e-05
1367,-0.00021227484907933308
1368,-0.00017047771373703512
1369,1.030928732750287e-05
1370,-1.3262296586575157e-05
1371,-0.00018941945237613695
1372,-0.00021077727531457517
1373,-0.00047801643330772976
1374,0.00031241588633392376
1375,-0.0014236977486224137
1376,0.0021727913281623006
1377,0.008579814996789378
1378,0.003486002075706421
1379,0.04254174446856158
1380,0.0015036754566525097
1381,0.00010478126630149386
1382,0.001090395015698873
1383,0.007527914759988713
1384,-0.008882318411576768
1385,0.002031518877018583
1386,0.0007847255521452982
1387,-0.005826649469294174
1388,0.005919121815048223
1389,-0.0020075405174594238
1390,0.0008299444960105423
1391,0.010893360066129369
1392,0.0003854041142799597
1393,-0.00031469454201371003
1394,-0.00038825510243938234
1395,-0.0006309416165823019
1396,-0.00041288846972779874
1397,0.00011732088722493237
1398,0.00013925255325050222
1399,0.00028507507615113236
1400,0.005130136720604896
1401,0.00018119395376377514
1402,-0.003794693335944255
1403,0.0005629270604847035
1404,-0.0003329768837863958
1405,-0.00011065409991976776
1406,-5.721333536069503e-05
1407,-0.0003571348708602444
1408,-0.00025083601780467055
1409,0.00011187217372509466
1410,-8.608187544949907e-06
1411,-0.0006939590976540906
1412,-0.0001663146598882515
1413,-5.718421591247878e-05
1414,-0.00023492737353669087
1415,-0.0015062679419148004
1416,0.00016674664573364806
1417,-0.00018305933644016166
1418,0.00022005614402764246
1419,0.00018505893227490028
1420,-0.002580235254878069
1421,-0.0017949903499652467
1422,0.0003307291318775031
1423,-0.011787727909098896
1424,0.00014033109504499832
1425,-0.0007712589489054244
1426,0.0005726789191241613
1427,0.0001088337478115443
1428,0.00016963311600945116
1429,-0.0020911776017296527
1430,-0.0011165429869646741
1431,-0.008325026481271394
1432,-7.03747613712577e-05
1433,0.0004244693292086845
1434,-0.0007042422285695101
1435,-0.000706182414905088
1436,-0.0005000384793517263
1437,-0.0028964554882030184
1438,0.0012186612932430928
1439,-0.004442103887283545
1440,-0.003372347162775635
1441,0.0001641943908025031
1442,0.010351957565434437
1443,0.019849398562288612
1444,-7.745319950365606e-06
1445,-1.3875830291455972e-05
1446,-5.323491578875654e-07
1447,8.569024819183084e-05
1448,-0.00483374379414226
1449,-0.0063101718624093105
1450,0.0030302698968648037
1451,-0.02668467347392444
1452,-0.0003888298313106503
1453,0.0004633735486376556
1454,0.00015447540581108602
1455,0.0007916236531350569
1456,-0.003471891419389913
1457,0.006292504536167168
1458,0.00028785530218917245
1459,0.0073806085789171845
1460,-0.0025874953408111354
1461,0.0004106263341322161
1462,0.0007122382902852562
1463,-0.0007733303543966965
1464,-0.00018160332548288678
1465,-0.0003778208223650435
1466,7.144624025843014e-05
1467,-0.001077379339322063
1468,-0.0017547784731648385
1469,0.00036933245011106734
1470,0.000356757213641455
1471,-0.002080898065540039
1472,0.0001661571052503241
1473,-3.9082062070726243e-07
1474,-0.00022606228888118635
1475,0.00038055070547920826
1476,0.00015740610766799666
1477,5.3079082341709295e-05
1478,2.034608690611091e-06
1479,0.0006374747962008259
1480,-0.00043391785774117954
1481,0.0009612511837703094
1482,0.00026165158570477
1483,0.002241666659648406
1484,-0.000262105535447568
1485,0.0010288788091251397
1486,-0.0007026810034345059
1487,-7.564644478030485e-05
1488,-0.0017210071141019884
1489,0.000926443633740353
1490,0.0005289621769126878
1491,-0.0004837242164005829
1492,-0.00020436096204421624
1493,0.0031350960102389954
1494,0.0018698476328458348
1495,0.01686537498550144
1496,0.001402160193838334
1497,0.00013504905695079061
1498,-0.0003604044129105652
1499,0.0023743140473086546
1500,-0.001120139413500623
1501,0.0015933086602919436
1502,0.00036494498306130876
1503,0.0020560336699537436
1504,0.0005633954211463299
1505,4.032235186747396e-05
1506,-0.00021131644053845301
1507,0.0004177066828834247
1508,1.2130001730302649e-05
1509,0.009988274805305125
1510,-0.0041136328477318455
1511,0.015307039042027815
1512,0.0005737567540661395
1513,4.099726125039087e-05
1514,-0.00038678269950695503
1515,0.000730913057254422
1516,-4.6085850735752607e-05
1517,0.0002635691660291284
1518,8.594403280636727e-06
1519,0.0002202702648264252
1520,-0.00018964303149805723
1521,-0.00012800827003884611
1522,-1.6665251512836173e-05
1523,-0.001640541297317521
1524,0.00018983975196366925
1525,-7.113000577750055e-05
1526,1.2769701670623194e-07
1527,0.0005429338920923082
1528,-0.002474074407570927
1529,0.016261752044252797
1530,-0.009649451792719815
1531,0.013418628014370717
1532,0.0003995198762211735
1533,1.592074176116403e-05
1534,0.0006621687456206438
1535,-4.1187616314653e-05
1536,-0.001492027155716932
1537,-0.0006691903474558348
1538,0.002007876739885693
1539,-0.0018482590784725185
1540,0.002968012304363486
1541,-0.0022515328866705275
1542,5.534949971675569e-05
1543,-0.0021566682486660106
1544,2.2607340973730464e-05
1545,3.455690153502258e-05
1546,-5.473608608476428e-05
1547,-5.122234771680348e-05
1548,0.0017841649805571708
1549,0.0005841910006565983
1550,-0.0024930213700928884
1551,-0.0004657750452805695
1552,0.0002592184172618298
1553,-0.0004734726916718498
1554,0.00016389664910536404
1555,-0.00026876837731301277
1556,-2.7975580202544655e-06
1557,1.6742973703316037e-06
1558,4.1388678065990804e-05
1559,-9.091638668222653e-05
1560,-5.4610599034077077e-05
1561,0.0003044908641912322
1562,9.569216059673292e-05
1563,0.00043449865927035084
1564,2.6379021792755984e-05
1565,5.68261012715676e-05
1566,-0.00034794579251565635
1567,9.491177214733122e-05
1568,-0.0018277533960434995
1569,0.0017659226398709477
1570,0.0020162761681206515
1571,0.005606879266352446
1572,-0.012898576363283757
1573,-0.021637483433299375
1574,0.007336633113884608
1575,-0.07918693152400658
1576,-0.00014912914727242704
1577,0.0006091332615058336
1578,0.000284750361649511
1579,0.003366076300443994
1580,0.0013478585839642222
1581,0.0030960358251047146
1582,0.006098988376197789
1583,0.03251052314280218
1584,0.013464185897539909
1585,0.008289097520705821
1586,0.002818300693430908
1587,0.07693388214108599
1588,0.0006315971867847599
1589,-0.0009916778984084562
1590,0.00030593884450457663
1591,-3.910330233227879e-05
1592,-0.007851587171365507
1593,0.0017661712050355636
1594,0.0036674599812232837
1595,-0.003034631688593058
1596,0.0026175096527206792
1597,-0.00506307506681339
1598,-0.004383285240815583
1599,-0.02249348826997052
1600,-0.0020448279320532635
1601,0.0008686449184909922
1602,-3.219819721471817e-05
1603,-0.0023805362293546064
1604,-0.0019056537627639356
1605,0.00384656808431662
1606,-0.0007759608990534387
1607,0.0039303197231004856
1608,3.732668324415108e-05
1609,0.00030718843635178534
1610,6.8502047397386555e-06
1611,-2.2572810226254314e-05
1612,0.0008774527318345444
1613,-4.44972272301833e-05
1614,0.0002981772166572808
1615,0.0029677851090363938
1616,0.00012280177670020114
1617,-0.0010666399361288238
1618,0.001753862947633794
1619,0.0027473746803110912
1620,-0.0019165161835145072
1621,-0.0006042529918304994
1622,0.0008172435855435563
1623,-0.000986495995646317
1624,-0.0003849931805196692
1625,0.0022361636966599036
1626,8.804121737351188e-05
1627,0.005959076046421268
1628,0.0010184031657803972
1629,-0.002628846027917776
1630,0.0017445003067770516
1631,0.0030327586644163596
1632,-0.001684195046111
1633,0.0014261783294710814
1634,0.00017484528223202646
1635,-0.0014470084733843136
1636,-0.001246329263384559
1637,0.0022497465204297943
1638,-0.0003430623766825699
1639,-0.0008979044401397863
1640,-0.008061833905656507
1641,0.0037877254614699187
1642,0.0002898188707399788
1643,-0.008113745638004844
1644,-0.015461776200501067
1645,0.00017744939037084114
1646,-0.002571753460992086
1647,-0.010529298869379998
1648,-0.016299276897649602
1649,-0.017575856661715246
1650,0.016143869564633286
1651,-0.054706620271775
1652,0.01591180294018558
1653,-0.008582690722685797
1654,-0.008423534467852782
1655,-0.004800341997774368
1656,0.006859998166993637
1657,0.004469655903569206
1658,-0.00787015978949795
1659,0.013028926221092906
1660,0.011896695620228824
1661,-0.025233562945322398
1662,0.029633647747790877
1663,0.050229944121389605
1664,-0.02542734942921309
1665,-0.014564007553905812
1666,0.03575930215989855
1667,-0.013654478749968104
1668,0.0038353808731708453
1669,-0.0038440566850609943
1670,-0.007625492552892947
1671,-0.016887340191718066
1672,0.0005226208813999835
1673,0.00018130576191799263
1674,-0.002362676008019384
1675,-0.0050245432312646405
1676,0.0008582256253160175
1677,0.009724991420712767
1678,0.005215167690981094
1679,0.04450676610098278
1680,-2.5118061348497536e-05
1681,-0.00020776355960307297
1682,-0.0005149871440874256
1683,-5.235922644252338e-06
1684,-0.0002594136506442576
1685,0.001686944179353413
1686,-0.0003344798894459679
1687,0.004741705460371505
1688,0.0009851003849934226
1689,-0.0005314218488919285
1690,-0.000508331088707884
1691,-0.0001369731369354583
1692,0.00032163106292895557
1693,-0.0015897700944678805
1694,0.000992222095338584
1695,-0.0009728826078652719
1696,-0.004371089003977315
1697,-0.0006939377519890392
1698,0.0004951108935362278
1699,-0.0110666524999771
1700,-0.001494418389559646
1701,5.7485443439567214e-05
1702,-0.0001857141204323116
1703,-0.00017039887883949645
1704,-0.0031508726424663894
1705,0.00040020322252899443
1706,-0.0018093615909391036
1707,0.0008994645779034732
1708,-0.00012248965565579248
1709,-0.00032830256512720815
1710,0.0009078530523217856
1711,0.001292591667454156
1712,0.00048241736629107203
1713,-9.679495141178388e-05
1714,3.7260735485881326e-06
1715,0.000626944427983139
1716,0.0055903749300080284
1717,0.00015765944642825202
1718,-0.0034235242700119198
1719,0.006223656630039902
1720,-0.00046935084193013937
1721,-0.0004780553221964214
1722,-4.237047342361903e-05
1723,-7.854985022900188e-05
1724,0.0013290834955583149
1725,-0.0014040365396977054
1726,0.000462918778049456
1727,0.003602020187529175
1728,0.0007089281150585222
1729,0.0012443292560866072
1730,-0.0001186800445608134
1731,-0.0003951584662528007
1732,0.004821159173815406
1733,-0.005108655711420846
1734,-0.0006391828580053071
1735,-0.005899001722534909
1736,-0.005842633488804181
1737,-0.003407303456316252
1738,0.007114983843492165
1739,-0.002094335969227625
1740,-0.015441080660125476
1741,0.004242717360610479
1742,-0.0012053597239561444
1743,-0.02451463519240523
1744,0.010087608397859766
1745,9.313915470896372e-05
1746,0.006100770488437879
1747,0.02778301700920188
1748,-0.0026119601930253878
1749,0.0018485147397824815
1750,-0.0018766846487131724
1751,-0.0058165843251598215
1752,-0.0028396635377961293
1753,0.003529111847597083
1754,-0.005230944456400085
1755,-0.015528373870750038
1756,-0.005257353268656838
1757,-0.0014934029155780123
1758,0.0014962611471575924
1759,-0.01562288430400014
1760,-0.002131446700138033
1761,-0.00489547332256448
1762,0.0007388632328362868
1763,-0.02323619784643853
1764,-0.0012790307931876618
1765,-0.002581076701418056
1766,0.001136218751291059
1767,-0.009223894688263179
1768,0.0003003780120833202
1769,-0.003842792018630619
1770,0.0016982474595093153
1771,-0.005866010583255484
1772,-0.011763014447004201
1773,0.007185912439223956
1774,-0.006943409347556937
1775,-0.03603199591530423
1776,0.0069109392036084535
1777,-0.004291638621768603
1778,-0.006137783987604877
1779,-0.01062348015537181
1780,0.00043161360814215346
1781,-0.00046584613047754924
1782,0.00022969401254661827
1783,0.0006321913897212366
1784,0.009179903991939608
1785,-0.006876667392030052
1786,0.004895915201846429
1787,0.0211526316499409
1788,0.019027476022650813
1789,0.01999417340197897
1790,-0.04816505161869595
1791,-0.04497516403460252
1792,-0.0023133842656939685
1793,0.0027575736625127284
1794,0.00106305469208343
1795,0.003640668841545174
1796,-0.0004209371151256549
1797,5.94375443686479e-06
1798,-0.0003409370107090441
1799,0.00029887028757446334
1800,-0.0015480023948376586
1801,0.0008226636606104145
1802,0.00022210573657188666
1803,-0.0004376090800126294
1804,-0.000942431912875563
1805,0.0005967381785902899
1806,-3.3518206239685005e-05
1807,-0.001008327659548747
1808,-0.00014954713127144804
1809,-0.0006834877427267282
1810,8.47222783899076e-05
1811,-0.001777678455217369
1812,1.1808073951589326e-05
1813,-6.527146981429577e-06
1814,-9.187173137672827e-05
1815,0.00014865492988823894
1816,0.0006701849443918037
1817,-0.00019646728688217893
1818,-0.00016276601837956312
1819,-0.0002795849598636598
1820,-0.00048118455153322535
1821,0.0011715301880306722
1822,-0.0006616576272668403
1823,-0.00036271775816783014
1824,-0.0002750181154256028
1825,0.0008498166708910145
1826,-0.00026660312998061126
1827,-0.0007736622373832247
1828,-6.702307093964873e-05
1829,-1.252483111665685e-05
1830,0.00011887149575685104
1831,2.3649854415427726e-06
1832,0.004261220207911755
1833,-0.002585115434796981
1834,0.003547195702473234
1835,0.01894061088388587
1836,0.0016564902905057241
1837,-0.00403977335919117
1838,0.0008095435910356192
1839,-0.0025926180913318285
1840,0.00012258303070413116
1841,6.650984375050899e-05
1842,-3.654558537774417e-05
1843,0.0001457142078560325
1844,0.0004934310345842639
1845,-3.779186788928851e-05
1846,-0.00028829237239038415
1847,0.0009139455685191671
1848,0.00017370960138393253
1849,-7.800079443705984e-07
1850,-4.577268375083454e-05
1851,0.00017654439368504948
1852,0.003376500887442034
1853,-0.0009984253842880905
1854,0.0008068729869164787
1855,0.012136421434202644
1856,-0.0006558752769754831
1857,0.001602570316269561
1858,0.0003232276850444219
1859,0.003460795267515958
1860,-0.00029133451921456335
1861,-0.0015629150167888056
1862,0.0004716030809509564
1863,-0.0035497470527276294
1864,0.00038660737009093405
1865,-0.0004076611896416259
1866,-0.0002129552958364803
1867,0.0004414940732462523
1868,5.9033793391161466e-05
1869,-5.863719785528988e-05
1870,-0.0005524298717768589
1871,-0.0004683817509495719
1872,0.0011512572773535006
1873,8.128449422538862e-05
1874,0.0004479991677039758
1875,0.0076619616829184355
1876,3.98881878137403e-05
1877,0.00017713515568020235
1878,0.0002547992504957038
1879,0.001757945402359048
1880,0.002645803232820347
1881,-0.003247860933651628
1882,-0.002061022600111884
1883,-0.008477864826958567
1884,0.0022046626682671144
1885,-0.002795942124763194
1886,0.0009656822055435229
1887,-0.00017574060972438824
1888,0.0002118045384665827
1889,0.0009832201596144652
1890,-0.0012353937332294455
1891,-0.0006160324853364376
1892,2.112428195367881e-05
1893,-0.0010249472888948594
1894,0.0017817212326571518
1895,0.002206101001955471
1896,3.5716023776668685e-05
1897,1.4014284763315007e-07
1898,7.889796974165178e-05
1899,4.806820799254936e-05
1900,-6.007198998998369e-05
1901,9.018191030418321e-05
1902,5.19984321627401e-05
1903,-0.00019028441940119556
1904,-0.002622530970361323
1905,0.0014121768127404672
1906,-8.751601228383297e-05
1907,-0.0057735013411902335
1908,-0.0029012619972756818
1909,0.00020678393670143266
1910,-0.0025663366437473716
1911,-0.014557555451656745
1912,0.005356325406500083
1913,0.0007059824908034955
1914,-0.011150841782467382
1915,-0.020005935783671
1916,-3.6723765657200124e-05
1917,-4.097684993725201e-06
1918,-0.00018483024984892497
1919,-0.00022792557837085614
1920,5.5462420026991505e-05
1921,1.3640416048644604e-06
1922,-0.00015705333408222615
1923,0.00021011588334999797
1924,0.0012968209009758863
1925,0.003786331123292369
1926,-0.0031302013772545913
1927,0.006687192109502266
1928,7.390281481422087e-05
1929,-0.00026789320978805277
1930,-6.032157598974495e-05
1931,0.00038398489565387857
1932,-0.0016173158826054393
1933,0.0016592977919792878
1934,0.0005649138658362397
1935,0.0016492884515047963
1936,0.00028553649643932565
1937,9.14307974562837e-05
1938,-0.00019907224162355334
1939,0.00010627413601090666
1940,0.00014623192909049996
1941,-2.0034323932417414e-05
1942,-0.00011811180996616046
1943,0.00013187416089771717
1944,-0.001918929306267839
1945,0.0005380350832284048
1946,0.0003989798288462161
1947,-0.00032083301352395466
1948,0.00026281028095446953
1949,-5.6680933312991466e-05
1950,-9.046048576624141e-05
1951,0.00024619478898154344
1952,-7.321413563668469e-06
1953,9.613182148567268e-05
1954,-5.139094032481012e-05
1955,0.00022430427625545047
1956,-0.00042542380212546845
1957,0.000161889901218916
1958,-2.3006855012413852e-05
1959,0.000856014084913864
1960,-0.0014240817264880813
1961,-0.0013765376931217886
1962,0.002092442518856416
1963,-0.0018652041113766161
1964,-0.00036356393348823795
1965,0.0008108101592586843
1966,-0.00011664702911583914
1967,0.000979375405246187
1968,-8.14153647538669e-06
1969,3.416447402642963e-05
1970,0.00021015794875812332
1971,-0.00014561404070334637
1972,0.000261607571501903
1973,-4.2814247816032274e-06
1974,-1.8838637877560002e-05
1975,0.0005060258048053881
1976,0.0004997558267505751
1977,6.697878585931373e-06
1978,0.000151741968197985
1979,0.0014522445170014476
1980,-2.181923005933654e-05
1981,-1.778485494023442e-05
1982,-1.750532651214703e-05
1983,-0.00022097467384503812
1984,-0.0012877671875854994
1985,0.001601713973127129
1986,-0.00022601530911214732
1987,-0.002435408287180164
1988,-1.8487449639219995e-06
1989,9.357616508449421e-05
1990,-9.149500680344093e-05
1991,-1.167407597263395e-07
1992,4.354600360969543e-05
1993,-1.563136112993228e-05
1994,-0.00014660775719756776
1995,1.3765772347195745e-06
1996,-7.751570035984528e-05
1997,-0.00010253990587223426
1998,0.0004214102924142537
1999,0.00041244578108033843
2000,1.012852958935395e-05
2001,5.749877968986256e-05
2002,-0.0003883836665644806
2003,-0.00013789869306712218
2004,-3.909230836576863e-06
2005,9.750669994999198e-05
2006,-9.240052546092645e-05
2007,5.2588128483714355e-05
2008,-0.00018364345640621717
2009,0.00015741912913132012
2010,3.5853697410396106e-05
2011,-0.0007868342232996246
2012,0.00019521291410798744
2013,4.791546010483071e-06
2014,-0.00014247924389419403
2015,0.0001374078569327208
2016,-0.0003650233894564403
2017,-0.00011448076891119708
2018,-5.4353381739334634e-05
2019,-0.0021297292632983804
2020,0.0009417013511814416
2021,0.0009087594688254249
2022,-0.00038292800960336627
2023,0.003944412009810067
2024,-0.000997254305797868
2025,-0.0008825167626134664
2026,0.0022398594452378013
2027,0.001152332783342705
2028,9.170783189957514e-05
2029,-0.0005643211292332974
2030,3.9456304548227745e-05
2031,-0.0008570018967395659
2032,-0.0002026381229467914
2033,7.098060481913679e-05
2034,5.45792463461152e-05
2035,0.0005087789549224953
2036,0.00026867422032542955
2037,7.919230229957346e-05
2038,3.958682044523926e-07
2039,0.0007375150446444214
2040,0.0011491078510323717
2041,0.0034127708912432553
2042,1.624710102935648e-05
2043,0.012177849561298677
2044,-0.00955727694222367
2045,0.014780170972201712
2046,-0.0061458225386409075
2047,-0.0017737040026983841
2048,-0.0007864642046519831
2049,0.004579111226140702
2050,-0.005143634024103402
2051,-0.004426512033275072
2052,-7.57182281321048e-05
2053,3.0236134527238206e-05
2054,0.0002976623920720649
2055,5.575077739907916e-07
2056,-0.0002341030723923028
2057,0.0008987565788661868
2058,0.00016172483414869486
2059,0.0025755438857843877
2060,0.0010632118013729978
2061,0.0072516690489155865
2062,0.0013464008502518312
2063,0.039729127126913344
2064,-0.0005530419054528391
2065,5.733408931952818e-05
2066,0.0007241365877583732
2067,0.0005714080205875456
2068,-0.001012600309906083
2069,0.0009869500894831614
2070,0.0009727761992121434
2071,0.003569558494582191
2072,-0.0036255868821575186
2073,0.01046664316272168
2074,-0.004494355796546058
2075,0.005125719465601933
2076,0.0023082769244597563
2077,-0.0002728680987773053
2078,0.0013755287645473868
2079,0.012755782098806331
2080,0.00014361443402896606
2081,-9.197145926567993e-05
2082,-6.820257707325031e-06
2083,1.6114581527265932e-05
2084,-0.004613049291333983
2085,-0.004338142835281142
2086,0.0013694666865050197
2087,-0.02261339804191377
2088,0.004677342582030864
2089,-0.0020812374107787544
2090,-0.0010584423931079218
2091,-0.0007023591638000904
2092,-0.0009328651635364437
2093,-0.00032425233402652375
2094,-7.160225388449125e-06
2095,-0.0020639889434374407
2096,-3.5804356844313053e-06
2097,9.122676129611503e-05
2098,0.0005898628994888174
2099,0.00019329687308755725
2100,0.00022254417282099946
2101,3.0483299023327952e-05
2102,-9.544571536608715e-05
2103,0.000344576587589048
2104,0.0001031215254536513
2105,-3.3824717018894714e-06
2106,-0.00010835845619816434
