,drop_black_hybrid
1087,0.004538918958648324
1088,-0.0003433508634341174
1089,0.00032138654619896236
1090,-0.0012288517577241443
1091,-0.003527366127702463
1092,6.614745677553911e-05
1093,0.00010959273376185873
1094,-0.0008980485184062895
1095,-0.0020351583202782193
1096,0.0013126829844218356
1097,0.001712252166685944
1098,-0.004297789099886966
1099,-0.004477702638220839
1100,0.001612151119473569
1101,-0.0009212760953087312
1102,-0.003513915904844527
1103,-0.008290153399672307
1104,0.004783559630794015
1105,-0.0025738119908082094
1106,-0.004945685263332388
1107,-0.009751575733517022
1108,0.0009650216659408774
1109,0.00020669386590454358
1110,-0.000945343935537072
1111,0.0009266629792578485
1112,-4.551934700897448e-06
1113,-5.04275915183628e-06
1114,-3.0792979436836654e-05
1115,-0.00010291876216306385
1116,-5.477864789044168e-06
1117,1.8495224927212108e-05
1118,-2.7488640912129965e-06
1119,-4.5665143279530944e-05
1120,4.0288497452775876e-05
1121,-0.00018884329650807366
1122,-9.912709189658222e-05
1123,-0.0006430782262694576
1124,6.516253108467525e-06
1125,-2.466329564233431e-05
1126,-2.8914596361217003e-06
1127,-4.6416301532194075e-05
1128,5.457086349933549e-05
1129,2.1559063550455928e-05
1130,7.863272077605162e-06
1131,0.0002615327202313542
1132,3.303906045662247e-05
1133,-0.00024841829634278753
1134,4.973080256210945e-05
1135,-0.0005383283087357052
1136,-0.0008261174875065517
1137,-0.0005441645990904566
1138,0.00036213116222115797
1139,-0.002767451904814372
1140,0.0014491652064001638
1141,0.0018077294676571197
1142,0.00017678075610508354
1143,0.012049811524852823
1144,2.026891557054215e-05
1145,-0.0001666699645678962
1146,0.00046372224476911884
1147,0.000997121477260371
1148,-0.0005046275980697282
1149,-5.0687098388846994e-05
1150,0.00027695757717952025
1151,-0.0008359172208143306
1152,-5.6259515569740334e-05
1153,-0.00013939887443501688
1154,8.15434175024242e-06
1155,-0.00038056381190908857
1156,-0.00015485473112116204
1157,9.208589451008879e-05
1158,1.7869016311220733e-07
1159,-6.352547654872191e-05
1160,0.00015579608922876496
1161,-0.0005047018540709702
1162,-1.975886721694451e-05
1163,-0.0010363954847203438
1164,-0.000404311923104587
1165,6.28402852125272e-05
1166,0.00047405548985547983
1167,0.0015011482422565153
1168,5.73065008582424e-05
1169,-0.00030123554612487494
1170,0.0001311415488775928
1171,0.0002634960502031857
1172,-0.00014534971619094964
1173,-0.0001594479036615063
1174,2.262887534806737e-06
1175,-0.000595375243477822
1176,-0.00028643644284091275
1177,-0.0003005476477064214
1178,0.00012166366879781692
1179,-0.002269221366491823
1180,-4.634977591503606e-06
1181,4.271284386328177e-06
1182,4.138677698702239e-05
1183,7.48061925894312e-05
1184,0.00035226282805173715
1185,-5.5747339386862885e-05
1186,-0.00022235750542591202
1187,-0.00046982179901643324
1188,-1.5918162977559514e-06
1189,-2.89672148632189e-06
1190,5.359802123830139e-06
1191,-7.678343786067727e-06
1192,-0.0006485963419812135
1193,-0.00018106172619784553
1194,0.00019442324622819004
1195,-0.001030713397907454
1196,6.001337675297503e-05
1197,8.669146559903622e-06
1198,4.184931349819355e-05
1199,-2.1897813747031168e-05
1200,0.0005385214042806059
1201,8.417593122992184e-05
1202,0.00010351527489218168
1203,0.002162753552931013
1204,-6.468361955263825e-05
1205,0.0007976100466542891
1206,0.00042905927806480634
1207,0.0038501871053297386
1208,-0.00015259130022324678
1209,-3.256070882947514e-05
1210,-0.00023718520751143954
1211,-0.0013668962997386398
1212,0.0003379021043594738
1213,0.00010467484725543777
1214,-0.0002693644818958094
1215,0.0004352850511189901
1216,2.5515725413055348e-05
1217,-7.569734775316187e-05
1218,0.0008847335616270841
1219,0.0013578913074729774
1220,-8.699418984515598e-05
1221,2.0254642068892573e-05
1222,1.0971259527381115e-05
1223,-0.00027738569662353913
1224,0.00020040995493701791
1225,5.913311564835038e-05
1226,-0.000683510901829556
1227,-0.0010687571823640625
1228,-0.00181399675644834
1229,0.0009699710410229398
1230,-0.0012321954091432474
1231,-0.006276119496877624
1232,7.2318441675474185e-06
1233,6.28182491634834e-05
1234,-6.945320435544323e-05
1235,8.49194683075124e-05
1236,-0.0002221471582546795
1237,0.0002839723960021325
1238,0.00046254597906292223
1239,0.001432161830308892
1240,6.764152110687916e-05
1241,-5.140671020160818e-05
1242,0.0002901222916447738
1243,0.0008296417813488616
1244,-0.0011761171989029186
1245,0.00023284031289283436
1246,0.0008150943302989245
1247,-0.000334747235132965
1248,4.568066695078993e-05
1249,8.02344015959059e-05
1250,-4.394776855726785e-05
1251,0.0005677814495296763
1252,0.003491808734011502
1253,-0.00025595275358677425
1254,-0.004068592229900023
1255,-0.001724228398756892
1256,0.0016331159953613423
1257,0.000252389422036221
1258,-0.0025569724193203534
1259,-0.0012506357303255966
1260,-9.485400132552385e-05
1261,-0.00021568773727958046
1262,0.00042586786503211215
1263,0.0002790524889043401
1264,-0.00017846345673571686
1265,0.00014783507037675588
1266,-0.00012707915661418255
1267,9.926783656329162e-05
1268,-0.002470021393462767
1269,-0.0010519351055988209
1270,0.00014089829351209143
1271,-0.009764201379572427
1272,0.004083691609045992
1273,-0.0007478967074345951
1274,0.0005622692114468374
1275,0.01172432920797867
1276,-0.0010859664114556756
1277,0.0005123092507744237
1278,-0.0009996011782634324
1279,-0.004586040330541991
1280,-4.254052541215843e-05
1281,-4.778555207145116e-07
1282,-0.00010291098828821776
1283,-3.3935950722870776e-06
1284,-0.0002455931491157894
1285,-0.00027294479204517273
1286,0.0004815436047896084
1287,-0.0001824590786002059
1288,0.000514108892331245
1289,2.9214488121648876e-05
1290,-8.05631033566805e-05
1291,0.0014132084786180122
1292,2.1999076145184678e-05
1293,0.00014654849031657167
1294,0.00019471845995360813
1295,0.001198733499253999
1296,-0.0004968849037356473
1297,-0.0006531828963017673
1298,0.00011441428981313575
1299,-0.002930564026542268
1300,0.0005765479532169056
1301,0.0005118473095880342
1302,0.00017761858790406166
1303,0.00452908275648118
1304,-0.00033869176489264007
1305,0.00024187345042548923
1306,-0.0003354041726092738
1307,-0.001004520144482581
1308,0.0006787701450705869
1309,9.253334394722472e-05
1310,-8.49819151180353e-05
1311,0.002130991221665466
1312,3.8944849868377135e-05
1313,7.050117435570748e-06
1314,-1.68823785341323e-05
1315,0.00015467372491894104
1316,0.003141339629505548
1317,-0.0009476922868446885
1318,-0.0006177294507987183
1319,0.006078916456542573
1320,-0.0009031212699381971
1321,-0.0005869311953789413
1322,-0.00019068796723590938
1323,-0.003939285704909934
1324,0.0005893664513366625
1325,0.0007808543468876053
1326,-0.0003959444771445821
1327,0.0033303932686610097
1328,-0.0001349694583356844
1329,1.5457600143822866e-05
1330,0.00015362162725399657
1331,0.00015305657254453226
1332,8.525470425763269e-06
1333,5.017915810475788e-07
1334,1.657637242969994e-05
1335,5.9109055031383584e-05
1336,9.7820293662462e-05
1337,-8.200429665802503e-05
1338,-6.822164540029759e-05
1339,-8.394716755050613e-05
1340,2.4289907360411833e-05
1341,1.7019309844866326e-06
1342,-0.00016629077384686076
1343,0.00018749703610266693
1344,3.289781052256108e-05
1345,-1.0346710809804451e-05
1346,2.5600364375624873e-05
1347,6.540569177039584e-05
1348,4.431524961622311e-05
1349,-3.228027222789772e-05
1350,-1.3481356056091436e-05
1351,0.00013005036160683482
1352,1.039531963469514e-05
1353,-0.0003533141188661014
1354,-4.049240369346997e-05
1355,-0.0009183595386097881
1356,-1.602395213520833e-06
1357,1.8542761452127198e-05
1358,-4.904232479616244e-05
1359,-3.685926218752086e-05
1360,-6.422308260292888e-07
1361,-0.00022343094226856674
1362,5.139812023109925e-05
1363,-0.0014561079422383382
1364,-0.0001269928382314587
1365,-0.00014630991376675517
1366,-5.036840144168116e-05
1367,-0.0009516685368434135
1368,-0.00021162060718516422
1369,-0.00010566234357135989
1370,-0.00024022524913889246
1371,-0.0017547617541765433
1372,0.0001509637483041945
1373,-3.053362402498086e-05
1374,2.5890144947254134e-06
1375,0.0001716575053718904
1376,-0.0002618181863195011
1377,0.0008476727759129064
1378,-0.0003029750474240159
1379,0.00018436510496724117
1380,5.7702774251495556e-05
1381,-0.0004373638010656709
1382,-8.844488931402862e-05
1383,-0.000634045952056499
1384,0.00010517022059599359
1385,-5.372014445085605e-05
1386,0.00017627438035258406
1387,-0.0006268009656909685
1388,-3.171202836434855e-05
1389,-1.4079677006325953e-05
1390,-8.20611497827111e-06
1391,-0.00015575948079945708
1392,-0.0002854288286017211
1393,5.1182018686553816e-05
1394,6.791360850172112e-05
1395,0.00030852672523430565
1396,8.18792312973835e-06
1397,-1.64342366925471e-05
1398,3.5140000590549564e-06
1399,-8.95860055642825e-06
1400,-0.002424660549627665
1401,-0.0008834612650512538
1402,0.0012230191546586514
1403,-0.007023517292779439
1404,-0.00036753117410489596
1405,0.0009152111367838474
1406,-0.0008043768806896393
1407,-0.0006037066110570967
1408,0.0002593542221712002
1409,0.00043792005193743423
1410,8.422578808807401e-05
1411,0.0023542119228846738
1412,-0.0006094601987210858
1413,0.0013663151945895106
1414,-0.0019861764831951827
1415,-0.004318157591278633
1416,-1.0954496762885903e-05
1417,3.922841440086928e-08
1418,-1.0474166799988147e-05
1419,1.615075668563155e-06
1420,4.198502588751361e-07
1421,1.609007590453937e-05
1422,7.503366897953007e-05
1423,9.50270655526546e-05
1424,-0.00023071180873515044
1425,-7.969444629023406e-05
1426,0.00030008376023988117
1427,0.0008850147737462992
1428,-0.0001008930471517681
1429,-0.00017121013557822067
1430,4.009773574776718e-05
1431,-0.0006634497335537899
1432,-0.0002132827632454302
1433,0.00013177039593916055
1434,8.163406669287005e-06
1435,0.00022582208634182261
1436,-1.410252855753876e-05
1437,-1.686102034650496e-05
1438,4.700133272943411e-06
1439,9.597977844033926e-06
1440,-0.00044977244918316113
1441,-3.621933491716868e-05
1442,3.8500089166050175e-05
1443,-0.0007694191118406715
1444,-3.4958952470132536e-05
1445,-0.00018908568462000684
1446,0.000285077243801197
1447,-0.00022171639374151086
1448,6.146522043347259e-05
1449,-5.0679334127889426e-05
1450,7.091340801835097e-06
1451,9.864546291670409e-05
1452,0.0010099029316689673
1453,0.0003218754616699175
1454,0.00010186169710546964
1455,0.004477884079238552
1456,0.0013327639979393512
1457,0.0005760085005665806
1458,-0.0012871043896309545
1459,0.0018186344402229852
1460,0.0016911414400373566
1461,0.00026289637457962723
1462,-0.0004944962374353688
1463,0.004550070484974777
1464,-0.0010863975693967184
1465,-0.0013633139957355456
1466,0.0019461516310666442
1467,-0.0029170369628890836
1468,0.00045182421172535315
1469,0.0009949521895083954
1470,0.0005423839694644467
1471,0.0060216283334061284
1472,-0.003298177366260988
1473,6.0168209395779725e-05
1474,0.00610336102964138
1475,0.008269469636349728
1476,0.0005533917570771056
1477,0.001833597308755865
1478,-0.0012475755923707383
1479,0.003420412641019082
1480,8.240823152265229e-05
1481,-1.3373443366931196e-05
1482,1.3304086603522222e-07
1483,0.0001543695340541996
1484,0.00025889824045670405
1485,8.423166351609146e-05
1486,-0.0002059774013876984
1487,0.0003668463933142855
1488,8.646326628423618e-06
1489,1.3594183062286245e-05
1490,-1.0992033782351846e-05
1491,6.430821025208464e-05
1492,-1.3799398959639227e-05
1493,-1.5187634624817789e-05
1494,-8.942988875906751e-06
1495,-0.00011145318162997472
1496,0.00034832651787179394
1497,-0.000930691398040807
1498,-0.0007114850921316456
1499,-0.004145105444070691
1500,3.317223560263424e-05
1501,4.521222494240371e-05
1502,-1.8636537649000956e-06
1503,0.000245225778308814
1504,-3.8485585429788565e-05
1505,-0.00042221007513744733
1506,0.0017689665330792794
1507,0.0042354146498795025
1508,-0.00020914252273242497
1509,-0.0004871446837684118
1510,8.757367481409514e-05
1511,-0.002250156365390181
1512,-0.00031218636148601104
1513,0.000217539199317739
1514,-0.0004114611513240046
1515,-0.0015582002892981265
1516,0.0001798911167660586
1517,-0.00045861195503418606
1518,0.0007526675422196128
1519,0.0014092242030800382
1520,-4.429424414472367e-06
1521,2.8557613962375414e-05
1522,5.678729068621884e-05
1523,7.516299327693089e-05
1524,0.0007666833015904009
1525,-0.00021673564340885345
1526,0.0009096188878059373
1527,0.0041469134443485964
1528,0.00017075322395623533
1529,-0.00012287182573841483
1530,7.217878234853796e-05
1531,0.0004468308503978362
1532,3.366421134883696e-06
1533,-7.08143082839581e-05
1534,1.8795048229036212e-06
1535,-0.00018476737671596508
1536,-1.9817937114835186e-06
1537,-3.6199518643864807e-06
1538,8.038702631756881e-06
1539,-3.002418062257024e-06
1540,0.00015687093328388697
1541,2.831310213390363e-06
1542,-1.9895561488559933e-05
1543,0.00047600766596365155
1544,0.000824670400001587
1545,-6.570608912263944e-05
1546,-0.0001694089022853629
1547,0.001273984695892408
1548,8.56908333705001e-06
1549,-2.4672968528887464e-06
1550,3.836296692225631e-06
1551,-7.727506732219025e-06
1552,7.627832888529716e-06
1553,7.474168906869273e-06
1554,3.6623459966896937e-06
1555,6.112457289900796e-05
1556,0.00019422244439995496
1557,0.0018397863013006224
1558,0.001293595061025048
1559,0.007367785735057357
1560,2.7139883151459456e-05
1561,2.1988239274565944e-05
1562,-3.431779089924128e-05
1563,6.106670371278241e-05
1564,7.672960070882787e-05
1565,-5.4023742982570136e-05
1566,6.073501271834633e-06
1567,-0.0002989052636906588
1568,6.966371948430258e-05
1569,-2.408879048159017e-05
1570,-7.0015268118589335e-06
1571,2.9792660015919677e-05
1572,7.4335800293899246e-06
1573,-1.3644976374809792e-05
1574,3.2536743186196127e-06
1575,-1.7471629130582404e-05
1576,-1.7792851327793358e-05
1577,-1.4056784370124677e-05
1578,6.178191530933625e-06
1579,2.3311023364038602e-07
1580,3.126751200355522e-05
1581,5.281020586618001e-06
1582,2.4042521523915116e-05
1583,0.00017047030754448224
1584,-8.380325358900134e-05
1585,-0.0002728160418806458
1586,0.0004643156706133049
1587,0.0003133302240604183
1588,-4.5569234751669266e-05
1589,3.2919895021613024e-05
1590,5.632122671343675e-07
1591,-1.7446697922887436e-05
1592,-6.660604747410895e-05
1593,-6.716935833603121e-05
1594,9.82369873788211e-05
1595,-4.8066606159959244e-06
1596,-2.5369064617080825e-06
1597,0.00018490405657139614
1598,-2.337629391702837e-05
1599,0.0004776714474791232
1600,0.00014796603701869223
1601,0.0014568527020251939
1602,-0.0007822064699522905
1603,0.0014005210704471686
1604,-4.918019507714763e-05
1605,9.996110458707733e-05
1606,-5.894114171525454e-06
1607,0.00017153168639034468
1608,0.00017424717177559376
1609,0.0009739726339659514
1610,-0.0002647358831727006
1611,0.002755979873171671
1612,-4.5262506949760445e-05
1613,1.6620609559181929e-06
1614,-3.4530645013126414e-06
1615,6.715635501899854e-05
1616,-0.00014143013640651524
1617,-0.0005337296008255959
1618,0.00011958926041909792
1619,-0.0015784448707389202
1620,1.8967310055513997e-06
1621,-1.0736581353650641e-05
1622,0.00017535338683706168
1623,0.0004895311127684625
1624,1.860880336848137e-05
1625,-4.4620095276883506e-05
1626,0.00012202341283055043
1627,0.0002608861945702689
1628,-0.0001343398903387079
1629,0.00014159957283800602
1630,-0.0001068339549967031
1631,-0.00017649443342732406
1632,-0.00017143509883393537
1633,-1.1526634339857368e-05
1634,-2.2215092771686782e-07
1635,-0.000586067154531806
1636,7.388980191407201e-05
1637,-5.112034008200052e-06
1638,-3.170053772355644e-06
1639,0.00022662325182858431
1640,5.6215040725411036e-05
1641,-1.2604701793080803e-05
1642,0.0001173938355102075
1643,0.00047685884628255644
1644,-0.00028670366565583646
1645,0.0006078313921765976
1646,7.393282377003966e-05
1647,0.001360124736327901
1648,-7.471754213047282e-05
1649,-1.391774909532033e-05
1650,4.873415536380805e-05
1651,-0.00015528836030746345
1652,7.43719136970209e-05
1653,6.418277957695604e-05
1654,-1.0301505266362832e-05
1655,0.00032524898544750456
1656,4.698561784145622e-05
1657,4.4358348718251715e-05
1658,-1.5040184138488538e-05
1659,0.00015300668721432114
1660,1.3103552167636138e-05
1661,6.686019714329212e-06
1662,-4.489679489593136e-06
1663,-2.6692824721758243e-05
1664,-3.408637071042077e-05
1665,7.960264060651576e-06
1666,2.5071337420276125e-05
1667,5.363346094600676e-05
1668,2.669811737795801e-05
1669,-0.00010301828183824978
1670,9.110534260449302e-05
1671,-2.5141806046079728e-05
1672,4.4387693464457916e-05
1673,5.8738909003083924e-05
1674,-3.0596385563468715e-05
1675,0.00015562919610570813
1676,-8.530794167762836e-06
1677,-4.040456911910788e-05
1678,4.695492044880156e-06
1679,-5.177536738578074e-06
1680,-4.359921768170338e-05
1681,3.30200846333079e-05
1682,1.4570537103297548e-06
1683,5.8939770593515235e-06
1684,-0.0007209825535894643
1685,0.0001911575961015972
1686,-0.0004468766844699224
1687,-0.0027235620562627316
1688,-0.001175957970332567
1689,0.0023260401587101237
1690,-0.0027719915736840036
1691,-0.004642276324079828
1692,-0.001961325447666365
1693,-0.0009608938412961147
1694,-0.00039207154232226605
1695,-0.009360760613611505
1696,-0.00030630334997383
1697,0.0005470057345415387
1698,0.0004356544351827696
1699,0.0023954104668552894
1700,-0.00015178309342832623
1701,-0.0002624254303780183
1702,-0.0002117800112459006
1703,-0.0018817468533659973
1704,-0.0003353854936936474
1705,-0.00017114333693016325
1706,-6.229228597467179e-07
1707,-0.001605698827856046
1708,0.00010746655454790795
1709,0.00017420604473015138
1710,-8.839575817914904e-05
1711,0.0005701177037153516
1712,0.00055261810983405
1713,-2.3797789703909764e-05
1714,0.0003894464113227837
1715,0.002436509781735042
1716,-6.829583822930795e-05
1717,0.0007599944352357615
1718,-0.0007010612043311909
1719,0.0005785860320520188
1720,4.416456435797122e-05
1721,-6.540457896933443e-07
1722,-1.607547372903611e-05
1723,-2.411133198737293e-05
1724,-0.001133565358543034
1725,-4.5097727348728676e-05
1726,-0.00011263611503845902
1727,-0.001434371892172915
1728,-8.637881723102512e-06
1729,-9.206672229367485e-06
1730,4.681527079451378e-06
1731,-5.4437205605368784e-05
1732,5.82501201291257e-05
1733,0.00014216831392252694
1734,0.00023635341236982654
1735,0.00131060512198253
1736,-1.2300493017772221e-05
1737,-5.355497846407958e-05
1738,-8.806356266641802e-05
1739,-0.0004916806931131924
1740,1.2606699433343677e-05
1741,-5.30097518475861e-05
1742,3.859433420945979e-06
1743,-0.00012591964044746093
1744,4.42909185371465e-06
1745,-2.155479028481298e-06
1746,1.7968808296439917e-05
1747,3.0324478675381667e-06
1748,0.0003245059949227246
1749,0.0002847647061620268
1750,3.956880380530749e-05
1751,0.0018816942739582332
1752,0.00014764498629368862
1753,-0.0003450034621744134
1754,-0.0005024446162010276
1755,-0.003019666749517792
1756,-0.00012599003792408827
1757,-4.703854674602578e-05
1758,9.332174271565804e-06
1759,-0.0004449636349703341
1760,0.00012203887192726466
1761,6.270880610030423e-05
1762,8.055660104669944e-06
1763,0.0007198331799061685
1764,-0.00019732759748007634
1765,0.00022141256028122128
1766,-3.390936440545364e-05
1767,-0.00013033434884633294
1768,3.561600741365645e-05
1769,-2.4593798611905874e-05
1770,7.281537922802241e-05
1771,0.000174532418099044
1772,-6.016690155651609e-05
1773,0.00025323638170124483
1774,-2.5018337794905474e-05
1775,0.001080475914500802
1776,-4.416900459223013e-05
1777,-4.058068905662173e-05
1778,-7.151071115518416e-05
1779,-0.00041290326402876484
1780,0.00032269559159688976
1781,-0.0006130645887463918
1782,0.0003841348218653405
1783,0.0003586367089507606
1784,0.00029304864337621533
1785,4.3709987571778306e-05
1786,0.00033940728976045734
1787,0.0026539278672622
1788,0.001080059919280328
1789,-0.0019603010400984435
1790,0.00033224532570400695
1791,-0.002514622973879728
1792,-0.0006190577193218628
1793,0.00026176389896762455
1794,0.00019807653282655622
1795,-0.0014368135827878
1796,0.0006733650289636794
1797,-0.0001920622971645287
1798,-0.000674987391558083
1799,-0.0007729012741913654
1800,-1.1308503068539492e-06
1801,-7.460673899290584e-06
1802,-4.220658236405221e-05
1803,-5.568992745363266e-05
1804,1.4501594376400812e-05
1805,8.544833823201106e-05
1806,-9.817083640236629e-05
1807,4.226188104180896e-05
1808,9.292446650142953e-05
1809,-0.00016236859820962398
1810,0.00011679031307762024
1811,0.00021859904489623938
1812,5.0722979835343416e-05
1813,-4.31649290597867e-05
1814,-4.595576342031159e-05
1815,1.6735587556307357e-05
1816,-4.921916083047081e-05
1817,-2.3976839618089527e-05
1818,0.0001564719658026864
1819,1.3082238278957918e-05
1820,0.00040209842317142036
1821,-0.00015609952748639954
1822,0.0015394074623755344
1823,0.005982915406222939
1824,-0.0009950779369640016
1825,0.002172905489064964
1826,-0.001789751805194254
1827,-0.002715718439782438
1828,-0.0006694081671952854
1829,-0.00016530323710006433
1830,0.0009764969390985742
1831,0.0015613732985168783
1832,-0.0003969286476096605
1833,0.0006624727578847775
1834,-8.657038961175724e-05
1835,0.0008643867333218523
1836,0.00012157906878755769
1837,0.0002394756727221652
1838,-2.200748900717932e-05
1839,0.00038219773807410197
1840,3.6827598983431302e-06
1841,-3.5193701751487974e-05
1842,1.0683878873394523e-05
1843,-2.4720570957674047e-05
1844,0.00037227421739440247
1845,0.0005528525497549396
1846,0.000464281917023169
1847,0.002837535013182377
1848,0.0007308062081746097
1849,-5.6125414012506605e-05
1850,-0.0017409362140606622
1851,-0.004704476296539703
1852,-0.00048079209096558355
1853,-0.002196025797326745
1854,0.0006482304341566165
1855,-0.005985765420067326
1856,0.00018416435795887923
1857,0.000310137993451402
1858,0.0001645489349289069
1859,0.0013567375296969749
1860,-9.916286458280854e-06
1861,-3.3539484272226356e-05
1862,6.974410274011763e-05
1863,3.664070419787239e-05
1864,1.4229884295272408e-05
1865,2.637084422468158e-05
1866,1.188930875011927e-05
1867,-8.298110725110893e-06
1868,0.0005990039664437718
1869,0.00010727933900441315
1870,1.9118876744197393e-05
1871,0.002357958049593395
1872,0.0008836273478814657
1873,0.0006879897509416938
1874,-0.0014677896839698635
1875,0.0010151534470689031
1876,5.500572136510247e-05
1877,-0.00017274325453480564
1878,-5.437339639316115e-05
1879,-0.0004602603448538625
1880,-3.696893100019406e-05
1881,-2.00430994720269e-05
1882,3.380323901603034e-05
1883,-7.767670307004667e-05
1884,8.721169572343462e-05
1885,6.304198834168469e-05
1886,3.977512756652899e-06
1887,-8.877525197204572e-06
1888,1.7094372841747208e-05
1889,-6.8880148843078865e-06
1890,-2.4769017135285283e-05
1891,-7.24939946523863e-05
1892,-0.0002491810833869
1893,-0.0002143181665707092
1894,0.0003387127758934993
1895,-0.00040326130181138147
1896,-4.238789155409362e-05
1897,-0.00011957411084820436
1898,0.00011030072421702587
1899,-0.0002014848757529343
1900,-0.00025533692354454325
1901,0.00025113016433412857
1902,-1.8410319314295584e-05
1903,-8.757043216048806e-05
1904,-5.4290777871115275e-05
1905,-4.576071120509676e-06
1906,1.621119859028237e-05
1907,-0.00013923689633747057
1908,-4.2897874580249895e-05
1909,-0.00016988664614114206
1910,8.788366587435897e-05
1911,-0.00038137874725022066
1912,-2.6370930036950092e-05
1913,1.8488253509979258e-05
1914,2.205305947190713e-05
1915,-7.309487614281771e-05
1916,-3.18617018603654e-05
1917,5.074519065540089e-06
1918,-4.770611046546163e-05
1919,-0.0002154804139494883
1920,-5.538419870979479e-06
1921,-1.663986419436536e-05
1922,-4.470796174456117e-06
1923,-8.455668829081125e-05
1924,6.3603008223090795e-06
1925,1.8555201676174748e-06
1926,-1.557654421275444e-06
1927,1.2883519210013266e-05
1928,-8.996331335074972e-05
1929,5.6959401426516175e-05
1930,-0.0001065009394492841
1931,-0.00035087885996520755
1932,-5.336790785190108e-05
1933,-2.078388014547423e-05
1934,-1.063683377301483e-05
1935,-0.00026082916198728575
1936,-5.579510419668252e-05
1937,-3.508672750483941e-05
1938,0.0001285203467437237
1939,-5.8555054675928143e-05
1940,-0.0017308696170037323
1941,0.0009443317230381008
1942,0.00030228016831649956
1943,-0.001756123561862663
1944,-0.0002864626639259139
1945,-0.00012698517066583057
1946,0.0002891682504501144
1947,-0.000302366269946878
1948,-0.0012288247113315682
1949,0.0017007990042722694
1950,-0.0005392996103536688
1951,-0.00012806542370095688
1952,3.426309791153379e-05
1953,-2.5464657578981456e-05
1954,1.9770164462244623e-05
1955,0.00010495623321336873
1956,1.3127468436268712e-06
1957,-2.434064059629586e-07
1958,-1.5284054954847637e-06
1959,2.0903160625453166e-06
1960,-1.966061626889444e-06
1961,-3.2678881583617535e-06
1962,1.2843327433385671e-05
1963,1.3043423885094379e-05
1964,-1.453817189916953e-06
1965,1.855429409626081e-07
1966,-1.1421287764230165e-06
1967,1.1505030388716755e-06
1968,-3.276470434022871e-05
1969,1.0464173633663144e-05
1970,3.613040175785078e-05
1971,5.227927578720905e-05
1972,0.00014534022419480824
1973,6.419298910506936e-05
1974,1.866605767687883e-05
1975,0.0007662405460792436
1976,0.00017523310804432073
1977,6.881959349038556e-05
1978,5.41101215979585e-06
1979,0.00115619087592308
1980,-4.35587502041272e-05
1981,-0.00021952022562575835
1982,7.934134663586549e-05
1983,-7.187675770094188e-05
1984,-3.898036186821258e-05
1985,8.010319820696821e-06
1986,-1.6560064819627903e-05
1987,-0.00012706297880970657
1988,0.00022941030237325855
1989,0.0003446645881767763
1990,-0.0008263118724476953
1991,-0.00028086016724559326
1992,-8.464140216508928e-05
1993,-1.622734708381192e-05
1994,0.00033516322720071926
1995,0.00034707968148499005
1996,0.0010783626950254873
1997,-0.00022035026548343628
1998,-0.0004507477852321917
1999,-0.00045710363922655135
2000,-0.0003010992921043498
2001,-9.010130402221619e-05
2002,4.676973991554965e-05
2003,-0.0014115067637277398
2004,0.0015355598586370895
2005,-0.0007727914482648012
2006,-0.0005797694722093336
2007,8.505019845179256e-05
2008,0.0005321798598453688
2009,8.119824055338749e-05
2010,0.0003462161282098393
2011,0.002893802676998367
2012,6.14110628066294e-05
2013,-0.00021781482626401905
2014,-0.0001340524261925648
2015,-0.0015666752431148215
2016,-4.813683462697606e-05
2017,8.064025811855617e-05
2018,-3.884572931734044e-05
2019,-8.439767369400556e-05
2020,0.0008274288163194323
2021,-0.000805658974934572
2022,-0.0006100415560459445
2023,-0.001687535134080954
2024,4.6970803462535225e-05
2025,2.2857475400896026e-05
2026,0.00013849755887723622
2027,0.000673635608420858
2028,0.0002642545683370123
2029,-1.931221730440679e-05
2030,-0.0004919874222115948
2031,-0.0001507797928170859
2032,0.0007279810333218036
2033,0.0006181543658021465
2034,-0.000653677647512331
2035,0.0015882300995845547
2036,0.00014553103263310454
2037,-8.977850452543028e-05
2038,-0.00016257214706008583
2039,0.0018558841424627472
2040,0.00026001906925968745
2041,-4.434365734364615e-05
2042,0.0004576189409330994
2043,0.0028133237706772763
2044,-0.0003177075166897661
2045,0.00026385499548263914
2046,6.539095646632519e-05
2047,0.00020609556837907555
2048,-0.00014844961386935383
2049,0.00048212275075661804
2050,0.00016716924197759592
2051,0.0015259387390612542
2052,1.2809939323594993e-05
2053,9.983505070317591e-06
2054,-3.2195138325302965e-06
2055,6.173448548995694e-05
2056,6.959986514520828e-05
2057,-1.954724649792158e-05
2058,-9.747838662744313e-06
2059,0.0001311185394514735
2060,0.00013710941465891683
2061,-7.99971283432527e-05
2062,-7.757068439821765e-05
2063,-0.0001060809308086836
2064,-0.00011251446625618739
2065,3.165089555182604e-05
2066,7.383606522574053e-05
2067,-0.0001412261326308056
2068,2.2981028209351114e-05
2069,2.4003172961481685e-05
2070,-5.421250132876006e-06
2071,0.00012213393344075716
2072,0.00024304760145777725
2073,6.340536843299067e-05
2074,-0.00019215776279293088
2075,0.000364326499986618
2076,0.00011875122159928578
2077,8.731435886506559e-05
2078,-3.301077570022348e-05
2079,0.00047870166549463753
2080,0.0004428113179872943
2081,0.00018306667932746745
2082,0.0002008316902674559
2083,0.0024458079963440363
2084,8.952827837055031e-05
2085,3.091056312548854e-07
2086,-3.8744629499226644e-05
2087,0.00011312237735278118
