,drop_virtual
2128,-2.3137945385020306e-06
2129,-7.001349738046036e-06
2130,3.900569894753431e-06
2131,-1.744965282635455e-05
2132,8.517174202420627e-05
2133,-3.2517116390946015e-05
2134,-6.813981358671583e-05
2135,0.000192282961942905
2136,0.0003019508728983419
2137,-0.0005024013571503934
2138,-0.0005499195822635712
2139,0.0007157705509998612
2140,0.0013888132536746887
2141,-0.0007397280162642181
2142,-0.000285768423437433
2143,0.0009250673394072487
2144,4.374872654513959e-06
2145,1.1499426284061826e-05
2146,-7.272412853835614e-05
2147,-0.00011710106801485972
2148,-3.9272008561529936e-05
2149,0.0003636465037049909
2150,-1.388572027071793e-05
2151,0.00047311381715149425
2152,0.00033300049511564127
2153,-0.0005451645878970144
2154,-0.0009126759318880747
2155,-0.0015687754672588778
2156,0.00015785238477851248
2157,-7.219505625933193e-06
2158,6.793432305643027e-05
2159,4.519427651628331e-06
2160,7.55478998926234e-05
2161,-0.00024505809259421163
2162,1.6384488751265548e-05
2163,2.2718914730682264e-05
2164,2.2409026820324768e-05
2165,-0.00015268345982021083
2166,-0.00023048400648884918
2167,-0.0012268097217562667
2168,-0.0005942898925231625
2169,0.00030856613395144594
2170,0.0003746736831175457
2171,0.0009269728686123382
2172,-7.805153050290436e-05
2173,8.0349131981493e-05
2174,9.000452265116e-05
2175,-8.01597438624304e-05
2176,-5.965816280330396e-05
2177,7.83236667536045e-05
2178,-2.9647765012242098e-05
2179,6.15540514100676e-05
2180,9.309495127798877e-05
2181,-0.00019478308328931503
2182,3.380433091145116e-05
2183,0.00013754863733210233
2184,-2.1765097644431656e-05
2185,1.165767927435231e-05
2186,4.4193768430567795e-05
2187,8.693500446368144e-05
2188,-0.00029119533868905007
2189,-9.196227471528706e-05
2190,3.4272201720959814e-05
2191,-0.0009526895442597164
2192,-5.1122409021601985e-05
2193,-7.589497776373e-05
2194,-5.945523574295502e-05
2195,9.725809449820209e-05
2196,8.577482755517011e-05
2197,4.218704223916992e-05
2198,-2.0948913246729003e-05
2199,8.280786568549397e-06
2200,-4.9587768214291745e-05
2201,-6.885343284172835e-05
2202,0.00014481308377711004
2203,0.00010111154522403961
2204,-8.389868124604774e-06
2205,0.00044036692482781516
2206,0.0004812622309592358
2207,0.002584725991007009
2208,0.00019495744189051718
2209,-0.0001295650398732373
2210,3.38121692253565e-05
2211,0.0006380379727944389
2212,-5.725101879045237e-05
2213,-0.00011112454339557826
2214,-0.0003664532770171752
2215,7.56529633344277e-05
2216,-6.046992949623901e-06
2217,-8.962475916020488e-05
2218,-0.00012038344434611524
2219,5.190352476319217e-05
2220,6.878877627680931e-08
2221,-1.6511947417821626e-05
2222,3.6451108762501277e-06
2223,-3.6607065620156326e-05
2224,-0.00016251778518513828
2225,0.0009815717777863716
2226,3.3222787216769684e-05
2227,0.0024743654690069653
2228,-2.433496673516923e-05
2229,-2.9088933849847126e-06
2230,0.00010439075531545156
2231,0.00011453421410422056
2232,3.226376067595626e-05
2233,-8.580665763774294e-06
2234,1.6226052903762972e-06
2235,9.011782896822671e-05
2236,-3.73807364417971e-05
2237,-4.2077368449351484e-05
2238,-6.95697976822936e-05
2239,2.76842923967183e-05
2240,-5.265800315315187e-05
2241,-0.00014098642542874053
2242,0.00018354541329075223
2243,-3.817218320514567e-05
2244,2.7870809619447753e-05
2245,1.506794439873061e-06
2246,-1.7508236007383232e-05
2247,-7.257900592728355e-05
2248,2.062774548767367e-06
2249,0.0002869076392419918
2250,-6.287310946218229e-05
2251,0.0006663681345713507
2252,3.0677467291227004e-08
2253,5.9520574960123504e-05
2254,-3.3361593594892696e-05
2255,0.0004640365166390695
2256,1.152213683181735e-06
2257,4.540798270916045e-05
2258,-1.8881337254182109e-06
2259,9.094979147875211e-05
2260,-5.390699907368455e-07
2261,1.850806334643783e-05
2262,9.002701312396307e-06
2263,0.00011378643852491943
2264,6.075403628685977e-05
2265,1.2391204686009082e-05
2266,8.346657311218521e-07
2267,7.250953874250253e-05
2268,-9.79309491330709e-05
2269,-8.412302616134874e-06
2270,1.4247670276864998e-05
2271,-0.0002707479859663071
2272,0.0003435306812776955
2273,-4.977557757025461e-05
2274,-0.00011480478050276811
2275,3.727874093502502e-05
2276,-0.00015095769586391644
2277,7.314639629555169e-06
2278,-3.246950276501697e-05
2279,-0.0006039129830924181
2280,-7.364690842518512e-05
2281,0.00017139639692298302
2282,-0.0003438550471658326
2283,-0.0010009576921368773
2284,-9.692983788912979e-06
2285,6.41382562940087e-07
2286,2.2126908276076818e-05
2287,6.928679294820146e-06
2288,4.888970991885005e-05
2289,3.130376096135675e-05
2290,1.7842516671242858e-05
2291,-3.3562705895397495e-05
2292,7.622458217030522e-05
2293,0.0005950799031253963
2294,-0.0006021730109466933
2295,-0.00017178570335007977
2296,7.113512332803188e-05
2297,8.736660253506682e-05
2298,3.4241186800143834e-05
2299,-2.791268006806288e-05
2300,0.00011048710499175052
2301,-5.349224362087063e-05
2302,0.00010522798978986394
2303,0.000306933490011419
2304,-6.921023949608302e-05
2305,-0.00010781225303253633
2306,-2.703828525071165e-05
2307,-0.0006554383568546369
2308,2.124668422883853e-05
2309,-4.076832099265717e-05
2310,0.00029994208876341235
2311,-0.00011822565003493894
2312,0.00012959135579699473
2313,-0.00036205079704461997
2314,-2.7693464879918978e-05
2315,0.00019544482011814543
2316,-5.6144588839869256e-05
2317,2.839149042362625e-06
2318,0.0005813428562796363
2319,6.801628889512441e-05
2320,-9.89077328275159e-05
2321,0.00033090577508799736
2322,7.941847497051892e-05
2323,0.000693594800420363
2324,-2.8558574067838262e-05
2325,1.5086827273311486e-05
2326,4.2323172496547016e-05
2327,-8.773556917625033e-05
2328,-2.516800950484537e-05
2329,-2.7853370624577163e-05
2330,-1.4393288966202223e-05
2331,-0.00016747887004423228
2332,1.3522293001821463e-06
2333,1.430221221832505e-05
2334,-0.0001454401565966027
2335,-0.00011568977797609573
2336,2.3904390987442797e-05
2337,-0.00027740554419775207
2338,-0.00030219581615633333
2339,-0.0006493929881219268
2340,-0.0006448606745275701
2341,-0.00040700778303565403
2342,0.00014906777334803157
2343,-0.0033300263840081988
2344,-0.0005703719036874645
2345,-1.0356980412554337e-05
2346,-8.549031809028282e-06
2347,-0.000627800859393753
2348,-0.000352766851143823
2349,0.00011768288558954637
2350,-0.00037355345195183766
2351,6.509042119356551e-05
2352,-0.0002580357162977415
2353,-0.00023708114296577473
2354,-3.846474590997049e-05
2355,-0.0016039263244683472
2356,3.2967285583642496e-07
2357,-1.0356845331880841e-05
2358,2.9953705587753937e-06
2359,-5.062903731390599e-05
2360,-0.001327835761851787
2361,0.0001285184650057259
2362,0.0014793993445380781
2363,0.001916751337607656
2364,-0.0009229246872790425
2365,0.00012453843091102704
2366,0.000556570506794895
2367,-0.0006999812562963145
2368,3.987329412494825e-05
2369,1.2585933841574982e-05
2370,8.75585984256772e-06
2371,0.00013001694666161338
2372,-0.00020140940289009148
2373,-1.8827869632454892e-05
2374,6.196046331208482e-05
2375,-9.803824534546948e-05
2376,2.0548425610142745e-05
2377,-0.0007288658644650321
2378,-7.339273382118417e-05
2379,-0.0023876230891648515
2380,0.00018863033053514013
2381,4.90105962354024e-06
2382,1.439892347176194e-05
2383,5.1812119119601205e-05
2384,0.0006704334736299188
2385,0.0001930246629090909
2386,-0.00020992093094284963
2387,0.0009370080518673548
2388,-0.00012488347318756284
2389,0.00064256201466961
2390,-0.0010131170898985324
2391,-0.001204601686552702
2392,0.0013461180819680078
2393,7.267865682383219e-05
2394,-2.9906157534208712e-05
2395,0.004306565832133074
2396,0.00017989051240939209
2397,3.4464320833188615e-06
2398,-5.930448583867194e-05
2399,8.25505189538414e-06
2400,2.8439128652857912e-05
2401,2.283784402779607e-06
2402,-3.582194236042765e-05
2403,2.751563174374224e-05
2404,0.00012140522153819536
2405,0.00012812826382855243
2406,-0.00017349052852757185
2407,0.00015500780785088932
2408,-0.0021795517716699567
2409,-0.0009333562828899406
2410,0.0015685846033597257
2411,-0.0045403922039780765
2412,-0.0004354416114474186
2413,-0.00019034109339752058
2414,-0.0010088163327087167
2415,-0.005003937108826254
2416,-0.0002895519012088691
2417,-0.001238759497331007
2418,0.0011310388025970917
2419,-0.0012862129674917609
2420,-0.00017953474855967634
2421,0.0002713673511120194
2422,-0.00020786107667236764
2423,0.0001836776183315185
2424,-0.0005201171512540929
2425,-0.00012075115695331011
2426,8.446527382273728e-05
2427,-0.0015826644454578227
2428,5.746256606280334e-05
2429,-1.4137364394586481e-05
2430,-4.710985051088887e-05
2431,-0.00011861605849384874
2432,-2.0314658035159562e-06
2433,-2.812860044897913e-06
2434,9.527096196317036e-06
2435,-1.4948368625063898e-05
2436,7.72843448967858e-06
2437,-2.589189133144303e-06
2438,7.232857241937078e-06
2439,-1.000239310219138e-05
2440,-6.571111849282864e-05
2441,2.4201420152945036e-05
2442,0.00012656067924270414
2443,0.00021514177242860805
2444,0.00010755096815880646
2445,-5.922901848083587e-06
2446,-0.00012775468931440197
2447,0.00022620015987568322
2448,-4.08946757340092e-05
2449,-9.067958634884952e-06
2450,3.4081342664424994e-06
2451,-9.429886095129437e-05
2452,7.492012497939415e-05
2453,-0.0001228378915931721
2454,0.00059970934965136
2455,0.0009723308618547536
2456,-5.1627048968532475e-05
2457,-7.189129660299426e-06
2458,6.2257884153924886e-06
2459,-9.376281869371165e-05
2460,-1.701636030497459e-05
2461,1.4952471653007335e-06
2462,-8.083421356454939e-07
2463,3.566589017432913e-06
2464,8.156856962216832e-06
2465,-8.624947177124966e-07
2466,1.9451812585245226e-05
2467,1.67364219700708e-05
2468,0.0001445050729501495
2469,-1.4516392693589876e-05
2470,8.293245798150466e-05
2471,0.0006510651102757058
2472,-0.00032889724799507617
2473,0.00012029479419734622
2474,0.0001380346516210439
2475,0.0008011375598308866
2476,-0.0007827666266940976
2477,-0.0005549782430295919
2478,0.0004284476576410135
2479,-0.0013598057773145666
2480,0.0007675014061174865
2481,8.249037733299114e-06
2482,4.7582844494724163e-05
2483,0.0016191879185546727
2484,0.00010455526717147219
2485,-0.00042617629759000495
2486,-0.00020348665417900983
2487,-0.0016496071607671628
2488,-0.0008393680789672083
2489,0.0001299357177154747
2490,0.0024168644287373233
2491,0.004178880389930583
2492,-1.6639430075292976e-05
2493,-1.1274187804068913e-06
2494,-4.278160933592351e-07
2495,-1.986611472904344e-05
2496,-0.00027489575402255234
2497,-3.118727266413061e-05
2498,0.00032130077871173177
2499,0.0005624208224692363
2500,-0.00013232710008554614
2501,5.000297502762939e-05
2502,0.00045957164093695106
2503,0.0009031899743751147
2504,0.0005219478838657849
2505,2.4333652598589204e-05
2506,6.657935008250624e-05
2507,0.0004735681632648155
2508,-0.0009838117067329404
2509,0.00014553761874470174
2510,-0.0009084989925191925
2511,2.0326567281603743e-05
2512,2.4342102439937235e-05
2513,-0.00019066416375766208
2514,-2.414453930817667e-05
2515,-0.0003827402671066855
2516,-0.00011485113985840401
2517,6.557352188925958e-05
2518,-0.0001845657163042939
2519,-0.00029179592073922365
2520,-0.0001958928402317763
2521,-3.7443848430682555e-05
2522,-0.0002279529265822764
2523,-0.001546956214854668
2524,0.00019791789319060441
2525,7.611586667223106e-05
2526,2.730001195493691e-06
2527,0.0005072955031434616
2528,-0.00011927410531102438
2529,0.001817863983836235
2530,-0.0003098143771349379
2531,0.00012190386076549659
2532,-0.00020939436371207997
2533,-7.388312910914488e-05
2534,-9.492614925074227e-06
2535,-0.0010342723153663033
2536,0.0002484909571460099
2537,-0.0004081756097459511
2538,-0.0004085709198123559
2539,-0.0019367929629249244
2540,-0.00013803085273316487
2541,5.912177823442524e-05
2542,-0.00011154486600650383
2543,-0.00046600432667209487
2544,1.3138172748345786e-05
2545,0.00011556157637410315
2546,-2.5288526681687506e-05
2547,0.0005950002768040336
2548,-0.0005150720547586491
2549,0.00015980796709410224
2550,0.00018041663791992007
2551,-0.000996489637844871
2552,-0.000281969593550122
2553,0.0001859474270037293
2554,0.0001894108982093047
2555,0.00015871237099421778
2556,-0.00013238185507298932
2557,-4.016623416053149e-05
2558,-7.033008060767235e-05
2559,-0.0008504446760775475
2560,-1.9877246262260082e-05
2561,-1.681956090568657e-06
2562,6.568903164465621e-06
2563,-2.8763397886831656e-05
2564,-1.7034333389852417e-05
2565,-6.256407772160493e-05
2566,0.00011084849500484192
2567,0.00010891142258538674
2568,-2.727020500185465e-05
2569,-3.600378753072627e-06
2570,1.3547058687863225e-05
2571,-4.178051606580487e-05
2572,-0.00015657198874147765
2573,-8.752478505970986e-05
2574,-0.00028227370714048656
2575,-0.002026929363141662
2576,-0.000351376881299273
2577,6.485024504677453e-05
2578,-0.0003410600143153525
2579,-0.0009638343924534956
2580,8.548689777838644e-06
2581,-3.5930566942811514e-05
2582,5.8091542018907945e-06
2583,7.307040895346544e-05
2584,-3.8101275138748725e-05
2585,7.812164811912336e-05
2586,-4.025843011503154e-05
2587,-0.0001299947044834172
2588,0.0009979744420138851
2589,0.00023512209127294926
2590,-0.0009576178167490175
2591,0.00039624043737601975
2592,0.0001088266044254414
2593,-6.764144584454076e-05
2594,2.0524010779077767e-05
2595,0.00016595907802983447
2596,1.5181181385305699e-05
2597,0.00032871738776118527
2598,-0.0002864636993990492
2599,0.0003062466647272403
2600,-1.4075437307857744e-05
2601,-0.00016519181900334932
2602,-0.0002667287167644956
2603,-0.000900971783510181
2604,0.0005920897055463462
2605,0.0005158290724720921
2606,-0.0006751355741113106
2607,0.002424388189134691
2608,0.0013732704233253108
2609,0.0025553459811869885
2610,-0.00026124929926524655
2611,0.010850654825363938
2612,-0.00032506833528046986
2613,-3.833532564493695e-05
2614,-0.00047845400813757195
2615,-0.0022548920067569315
2616,0.005644979685212359
2617,0.00024665291566075586
2618,-0.002856998026787998
2619,0.01237602865541506
2620,0.00023538456059574197
2621,-0.00015588611963067157
2622,-0.0003579707449283198
2623,-0.000669057986882113
2624,1.8431496796981564e-05
2625,5.169379228353085e-05
2626,0.00013865444925643006
2627,-9.43584092870133e-08
2628,2.058582831376655e-05
2629,-5.429364437780138e-06
2630,1.3718662240660777e-05
2631,0.0002344053278357968
2632,7.492001199838093e-05
2633,4.165681527392559e-05
2634,0.0001775594940302711
2635,0.0008504176971565561
2636,-0.00013706212908156472
2637,8.093909832394571e-06
2638,-4.331223001256135e-06
2639,4.5463299732392574e-05
2640,-2.4253325451025697e-05
2641,-3.395109327671778e-05
2642,-2.7818586613023995e-05
2643,-0.00026014711631944416
2644,-0.0001359345243747661
2645,0.00012991953915162963
2646,-3.4357937728411356e-05
2647,-0.00011910557485073684
2648,-0.0001257425804134553
2649,0.00014067449455202547
2650,0.00016387617712578705
2651,0.0004119029662657568
2652,-5.049196757553929e-05
2653,-0.0001570534562528623
2654,-0.0001902564846386125
2655,-0.0011400295863909869
2656,5.249466362133538e-05
2657,-8.834876649336194e-06
2658,-3.9839953867704835e-06
2659,4.2871152593294286e-05
2660,-2.567249056029393e-05
2661,-1.5377878968662e-07
2662,1.2130229277037994e-05
2663,-3.421619489164962e-05
2664,-0.0003286118436445212
2665,-0.00019487936841477808
2666,-0.000273704624845726
2667,-0.0023694433956604065
2668,0.00013261057369428922
2669,-6.517255814949055e-05
2670,-4.376615105558751e-05
2671,7.827753660318562e-05
2672,-0.0001341455449353414
2673,-5.070808597296009e-05
2674,0.00010832436425672614
2675,0.00011244355999214447
2676,-4.847166502598365e-06
2677,2.669459177244463e-08
2678,-5.006523152405106e-05
2679,-3.19906413198438e-05
2680,-5.0775073559148214e-05
2681,-2.807339219156879e-05
2682,-0.00016113028001739759
2683,-0.00013395228185525347
2684,5.4725192117931585e-05
2685,-0.00024320135078094546
2686,0.00015116009725581057
2687,-0.00027201488516140755
2688,1.651704227350203e-06
2689,-3.2037925911075576e-06
2690,6.788245889420666e-06
2691,-9.832807060088747e-06
2692,0.0034437568653050235
2693,9.665335027455589e-05
2694,-0.0007660818533969611
2695,0.0043094497348432305
2696,3.901471612683162e-05
2697,-8.958083939187562e-06
2698,2.490940632638113e-05
2699,6.776457594266278e-05
2700,-2.790351967695801e-05
2701,-3.4409475824835097e-07
2702,0.0001637860693606048
2703,-3.269641539171246e-05
2704,4.8118905432928654e-05
2705,2.8969760971674258e-05
2706,-0.00011757986632945718
2707,0.00017704867753054137
2708,-0.00017363579476502238
2709,-5.1896355454828494e-05
2710,0.00010209648313207525
2711,-0.0003498512880600262
2712,-2.9719397408010743e-05
2713,-8.570603793002986e-06
2714,-0.00011674942540548913
2715,-0.0002501294040010714
2716,-0.00033528673336029937
2717,0.00020266330400210402
2718,0.00036334314666978333
2719,0.0008439102785469678
2720,2.7445998300333833e-05
2721,6.284654582875385e-05
2722,-0.00010308840713524209
2723,-0.00021422432376084916
2724,-2.907554374065169e-06
2725,1.0895552410901574e-06
2726,1.5482117193165622e-06
2727,-1.09270329896695e-05
2728,-2.899043313953169e-05
2729,4.518939617158232e-06
2730,0.00016050373144787578
2731,0.00013473964739966994
2732,0.00021676355301479373
2733,0.0001257485400895961
2734,-0.00023524524422977318
2735,0.00022942200486846038
2736,-0.00011327490585182892
2737,-0.00013651138898354066
2738,-8.645075600521056e-05
2739,-0.0010087492635282858
2740,-0.0006133871089146765
2741,0.0003006646339665801
2742,-4.058191241783044e-06
2743,-0.0010767610083638943
2744,-5.204632878192948e-05
2745,-4.3621626420399196e-05
2746,1.6229051175721606e-05
2747,-0.00033107863245222807
2748,0.00026982460220163713
2749,-1.677534215565753e-05
2750,-0.0003164078324996841
2751,-3.014632595875868e-05
2752,0.00045675146089182517
2753,0.0006396239668614545
2754,-0.0005296652005249868
2755,0.002099918243422695
2756,-7.747381674488222e-05
2757,-3.450998439841655e-05
2758,5.6902742776580434e-05
2759,-0.00019342442584107796
2760,4.522596581439034e-05
2761,-5.989225035697893e-05
2762,-1.4023140429908598e-05
2763,-0.00012612273912726812
2764,4.4308997578808605e-05
2765,1.8718987204384808e-06
2766,2.8756560706548304e-05
2767,-6.182166367349855e-06
2768,-0.00023194406509473073
2769,-0.0004174991146809859
2770,-5.0283824351742e-05
2771,-0.002846671451215027
2772,-0.0008631895469753807
2773,-0.0007540825314799892
2774,0.0003816186047604845
2775,-0.003560235366117233
2776,-0.0012018356383131613
2777,0.0005147504103715229
2778,3.996315636778537e-05
2779,-0.0003031379491680442
2780,0.0010497520563253209
2781,-0.0006576715637799568
2782,-0.0001941519293425225
2783,0.001151856342219573
2784,1.9177651040006098e-05
2785,-3.1780632623352796e-05
2786,-9.951730905146428e-06
2787,-7.691097102944554e-05
2788,9.257375503483677e-05
2789,0.0001637630396113987
2790,-0.00023469744670629432
2791,0.00046287774415307927
2792,-0.0004253120158946195
2793,4.878318693761679e-05
2794,-0.0001716070745016215
2795,-0.0013717219885905833
2796,-0.00012266925026777395
2797,-0.00011518396091059274
2798,-5.173434054407172e-05
2799,-0.0008540482106126204
2800,1.1457301550024694e-05
2801,-5.084521172408515e-05
2802,-2.1838501094332508e-05
2803,2.465089771102181e-05
2804,-1.0807118682394285e-05
2805,-1.252056274473097e-06
2806,4.694428644614741e-06
2807,-2.7941051497601026e-05
2808,0.00011698340669021146
2809,-0.00010944648102236037
2810,6.751925028091104e-05
2811,0.0003118304423714144
2812,0.0002600397819838003
2813,-0.00012915548404885362
2814,-0.0004023368402395708
2815,-0.0004760075163737624
2816,8.424459361368072e-07
2817,-3.891482539312224e-06
2818,3.981445780539362e-06
2819,-1.3584480805662984e-05
2820,-4.4622963525136116e-05
2821,-9.737657875063101e-06
2822,-1.379454802907374e-06
2823,-7.753970965941049e-06
2824,9.623647427654319e-05
2825,-9.729776108130732e-06
2826,2.8359242818426747e-06
2827,0.0002768728500767949
2828,-1.0513838632650926e-05
2829,-1.864316775561188e-06
2830,5.280945484732579e-06
2831,4.1983024545700785e-08
2832,1.1294883666062338e-05
2833,-1.2159368957050123e-05
2834,-1.444553773547095e-05
2835,-3.167355951318037e-05
2836,-8.583162541360994e-05
2837,-2.9176411585141586e-05
2838,2.030101240844707e-05
2839,-0.00014349267943476992
2840,-1.9697867757186438e-05
2841,8.778843177989519e-06
2842,9.064807389381829e-05
2843,-0.00013876984743931575
2844,-0.00018300846682951997
2845,0.0004788466298198332
2846,-0.0003899963232221656
2847,-0.0011224703767744933
2848,2.7788512298322554e-06
2849,-2.7047846722371944e-06
2850,-3.01810604236853e-05
2851,-3.1838747534418944e-05
2852,-0.00017267203542027632
2853,0.0003261612060616492
2854,0.0006980977564863211
2855,0.001987937688459897
2856,-0.0005650680110008376
2857,0.0005195743823984169
2858,0.0006566861636908669
2859,0.0009555994633199774
2860,1.3586770457870264e-05
2861,-2.54821500610209e-06
2862,1.1231284574911502e-05
2863,-5.487650713391251e-05
2864,0.006222188140223507
2865,0.0013127010317373945
2866,-0.005611936839699076
2867,0.015208874586044668
2868,-0.0003832410637816662
2869,-0.0006712227860331574
2870,2.624355542276375e-05
2871,-0.002675679825050151
2872,-0.0003421100132746543
2873,0.00016427307174769992
2874,0.00020871009374756762
2875,0.00024332552943889915
2876,1.1394183778603985e-05
2877,-3.7378710301605355e-05
2878,-1.5987779549054236e-05
2879,5.289549297761012e-05
2880,-3.463907245961369e-06
2881,-2.0984974028190415e-06
2882,1.5940364478394265e-06
2883,-2.7898711874641427e-06
2884,5.9443127313938785e-06
2885,6.795819079596326e-05
2886,-8.724105611977881e-06
2887,-8.249565963108457e-05
2888,0.0009077415200619724
2889,0.00016587868437709652
2890,-0.0005747347730978859
2891,0.0027660542046220073
2892,-0.0010715757652569457
2893,-1.994206239641285e-05
2894,0.0001393666721341101
2895,-0.0029356259159224536
2896,-0.0005875266629621549
2897,-0.00030375160935276383
2898,-0.00017594559929059355
2899,-0.0033382992995358357
2900,5.71469250704068e-05
2901,-0.00015707275220839588
2902,1.3660699955159263e-05
2903,0.00035929477003755875
2904,-0.00010763320071235543
2905,0.00024324427814192496
2906,0.0009263627687549314
2907,0.0034458145350289354
2908,0.0009320147716256837
2909,-0.00047923943413050326
2910,-0.0008537022442554512
2911,-0.0033537986406162092
2912,0.0003892370004402561
2913,0.0015981100628876064
2914,-0.0020983851334147223
2915,0.0018653634634131168
2916,-8.896650124290692e-05
2917,-0.00018301022655191755
2918,-0.001094765576095531
2919,-0.004930577223242192
2920,-9.12686624575174e-05
2921,0.0006052325901132771
2922,8.081502808700016e-06
2923,0.0010429640630774566
2924,0.00038376732671834555
2925,-9.550901630722937e-05
2926,-9.939326814177994e-06
2927,0.0005868544001285924
2928,-7.050687478467101e-07
2929,0.0005488644751971014
2930,0.0012476585047742298
2931,0.0042047506068519725
2932,0.00010174031252854869
2933,-7.543607675034317e-05
2934,0.00016547570355750563
2935,0.0006719161255552615
2936,-5.521261229619742e-05
2937,-0.00017924940258589496
2938,-4.212659885793026e-05
2939,-0.000822875786981309
2940,5.345190380844274e-06
2941,-0.00030149507296709687
2942,0.001679648159098638
2943,0.0004426346516371513
2944,0.0012376764091052731
2945,7.575237386282426e-05
2946,-0.0012403702286619231
2947,0.003888029671929209
2948,0.0004431516685890059
2949,-0.0005852675323731619
2950,-0.00023892642502220296
2951,-0.0014084091376152456
2952,0.0008374034641498994
2953,-9.592333115323132e-05
2954,5.6721379163389957e-05
2955,0.0018457004713579262
2956,-0.00031921489443519855
2957,-0.00011579723491087759
2958,-0.0002873945975056041
2959,-0.0020203150111764044
2960,-0.0008473398218841638
2961,-0.0015464485045626594
2962,0.001111704338213211
2963,-0.0045799962468833725
2964,-0.0012430791333574694
2965,3.6257150693386035e-05
2966,-0.0005246797301262209
2967,-0.004251796213072339
2968,0.0005244673086061693
2969,-0.0007598544579683805
2970,-0.0018878994965305764
2971,-0.005183760944138691
2972,-5.779932245713917e-06
2973,5.5373474034666954e-05
2974,-0.0001049341169383381
2975,-5.867464651113081e-05
2976,0.0038518296341568687
2977,-0.00046729495027400173
2978,-0.0012479663598496163
2979,0.0018872093900316018
2980,-0.00036477883179241957
2981,-0.0014093079980752891
2982,-8.76404286526939e-05
2983,-0.005538320730374726
2984,-0.0004574230222439959
2985,-9.210865777531709e-05
2986,0.0002255609572218179
2987,-0.0017317729949458875
2988,-0.000205362782169885
2989,0.0002588373508736348
2990,-0.0018956232809428095
2991,-0.004229743184285835
2992,0.0026128917824963637
2993,0.0007446793205838595
2994,-7.366656264438166e-05
2995,0.008662767387052784
2996,-0.0008912879889794664
2997,3.505977775025419e-05
2998,0.00037955023217151144
2999,6.458331281143942e-05
3000,-0.003385390035707589
3001,0.0011946080229694204
3002,0.0005957141189696318
3003,-0.0028418711944271733
3004,0.0029205001074220464
3005,-0.001573036174232182
3006,0.0010081665881762748
3007,0.011368621275174816
3008,1.0544984509388155e-05
3009,2.9766177583336724e-05
3010,0.0006466499219641444
3011,0.0010996216287174052
3012,-0.0008560041154282688
3013,0.0006929428748588461
3014,4.68695633612775e-05
3015,-0.0005687412353456507
3016,-0.0003736903818524847
3017,0.0008509218289755497
3018,0.00028176108018226426
3019,0.0008267953166078759
3020,-0.00044384252858683333
3021,7.475900838121454e-05
3022,-0.000424810481182801
3023,-0.0016615827000309373
3024,-3.124078540509907e-05
3025,-2.553149212005996e-05
3026,0.0009937126372513312
3027,0.0017233058740315126
3028,0.0003371134502701052
3029,-0.00017852700219032674
3030,0.0007544180562083258
3031,0.002276251133906603
3032,0.0002632018025472873
3033,0.000767798205570654
3034,-0.0004885977331310056
3035,0.002765505890771764
3036,0.00016187799671492432
3037,0.000495161876396031
3038,0.0015176859648341292
3039,0.006906917519799817
3040,0.001041684437733382
3041,0.0006236575759824334
3042,-0.0011775710193567368
3043,0.0046097233852630745
3044,-0.0003272430966164922
3045,0.00042073224340190133
3046,0.0022039165049229435
3047,0.005897817913845599
3048,-1.3433479334151852e-05
3049,-0.0007572059834847486
3050,-0.001134116304202479
3051,-0.004981960542905881
3052,0.00979205462660153
3053,-0.00497530110965967
3054,-0.004213999247576152
3055,0.0050525981651007796
3056,0.015485926545164546
3057,-0.006499386457739503
3058,0.0026694179511115527
3059,0.04541985574411119
3060,0.0029729063767332422
3061,-0.002046360575261104
3062,0.0025722017666558496
3063,0.012879290665690962
3064,0.0034652692371979587
3065,-0.003774452379760001
3066,-0.006751017979489441
3067,-0.02255991963845793
3068,0.00024668991943124725
3069,0.003208445348827816
3070,-0.0025684368196255973
3071,0.0041886175482482284
3072,0.03933953711622714
3073,-0.006131773119029753
3074,-0.002015025432966148
3075,0.10180148843298317
3076,-0.001636911201019548
3077,-0.0038027243879033995
3078,0.006252274256450913
3079,0.0015959712315749704
3080,0.0007633927426272929
3081,-0.0005933401144921138
3082,-0.0019584852608178303
3083,-0.004882324709049673
3084,0.014503326725138503
3085,-0.010140365430469242
3086,-0.0036513822009817455
3087,0.00017945721578601574
3088,0.0005814307774394044
3089,3.1567585600174856e-05
3090,-6.989037238175866e-05
3091,0.0002816524565201433
3092,-5.405119589104263e-05
3093,-0.00021892474168262437
3094,-0.0006334152885517862
3095,-0.0010545189433391903
3096,0.0002328850317717055
3097,-8.86834315975099e-05
3098,5.105351829804967e-06
3099,0.0006033976565112167
3100,-1.3977584690889406e-05
3101,4.697614279688005e-06
3102,4.948824272297614e-05
3103,0.00039366798220518985
3104,0.0003730980157538139
3105,1.6580556670199144e-05
3106,6.587538456852649e-06
3107,0.0006657295695149206
3108,0.0007168825329381707
3109,-2.9953359946479658e-05
3110,2.7354121964310084e-06
3111,0.0004266199158816633
3112,-0.0005046199632544274
3113,0.0004618340731821289
3114,0.0010648451677080417
3115,0.003449799141365444
3116,-2.8414759392474087e-05
3117,-1.3036249183436128e-05
3118,8.901897549497045e-05
3119,0.00010976828550624248
3120,0.0001790194831871434
3121,7.337368831646793e-05
3122,-0.0002985754822560414
3123,-0.0012259080954207231
3124,0.00166979851258669
3125,0.0018144382470680967
