,drop_wi_hybrid
2111,0.0001414628609243778
2112,0.00013448924928065117
2113,-2.7787980621744295e-05
2114,3.197982122024899e-05
2115,-9.845899885654566e-05
2116,0.002800815409441123
2117,0.02642445588531815
2118,-0.007789487443293474
2119,0.031929532390663
2120,8.707929810356437e-05
2121,0.00013132204400237926
2122,0.0002221195097560133
2123,0.00034045749800347197
2124,-7.382298405664894e-06
2125,0.0003532189075720543
2126,-7.897103445684313e-05
2127,0.00045999094035520925
2128,-5.1239299211589e-06
2129,-4.916861228734793e-07
2130,4.267492672999056e-06
2131,-1.3780417048506393e-05
2132,0.00014804469000586712
2133,-6.217833463466895e-06
2134,-4.770904521565132e-05
2135,0.00012887103659854415
2136,0.012859994987301681
2137,-0.005691356627199903
2138,-0.003486699137448022
2139,0.008281574704594747
2140,0.0013992960296814664
2141,-0.0005326781784337817
2142,-0.00025182214818197793
2143,0.0008031865346694259
2144,7.25531535166121e-06
2145,1.8920183406196117e-06
2146,-2.043834052922344e-05
2147,-5.70407377407222e-05
2148,-0.00011379418657481601
2149,0.00021402447760672353
2150,-6.932358064818933e-05
2151,0.0009346081709293726
2152,0.0008575764194994513
2153,-0.00024530344176327564
2154,-0.0003355721582869363
2155,-0.0012576655868018988
2156,-0.0003748110226092089
2157,0.00020254783820676376
2158,4.528022222285959e-05
2159,0.0002307014322375605
2160,0.00018488311977997866
2161,-2.7747899199159807e-05
2162,2.8324120252284965e-05
2163,2.1647145296336975e-05
2164,3.2745407428829107e-06
2165,-0.00012414158592827747
2166,-9.812588664438968e-05
2167,-0.0005240716014208567
2168,-4.502435145899285e-05
2169,0.00015566658100696153
2170,0.00034067236388237007
2171,0.0004024911876873706
2172,-0.00020425325236510993
2173,4.8089428183174355e-05
2174,2.6804960456791335e-05
2175,-6.03203922315136e-05
2176,6.377813133686938e-05
2177,-5.552495380150098e-05
2178,1.7261803118584073e-05
2179,7.541271719665196e-06
2180,-1.0487157700804895e-05
2181,0.00011245821045534888
2182,0.00010153368731820466
2183,-7.198930152771858e-06
2184,-7.614155162055756e-06
2185,7.474215601621582e-06
2186,1.3888705834938825e-05
2187,3.661990677793828e-05
2188,-1.1314511738829833e-05
2189,-4.864985939450912e-05
2190,1.2948643212062885e-05
2191,-0.0002644791651398788
2192,0.00016543615322366472
2193,9.060856217501303e-06
2194,1.3503864246557956e-05
2195,4.322470837503034e-05
2196,-7.81650019901202e-05
2197,-8.038698902041943e-05
2198,6.0180155656882054e-05
2199,-3.6559250775612616e-06
2200,-3.259704544560601e-05
2201,7.900524776664839e-06
2202,6.768040049543345e-05
2203,2.9841125578931193e-05
2204,-0.0009218616581855235
2205,-0.0018305453658239272
2206,-0.0015352468270803936
2207,-0.01326573072910453
2208,0.0016091571771322977
2209,-0.0007385138396212152
2210,0.0011314226398844959
2211,0.005975130195954268
2212,0.0005448147443266445
2213,0.00030991690977696994
2214,-0.00014397572426124897
2215,0.0008764171680443276
2216,-0.0001639339180871865
2217,0.0014156887671123366
2218,-0.0005873603080674532
2219,0.0011408690313742514
2220,4.968352271556835e-06
2221,3.962755362202484e-05
2222,-9.47169456072815e-06
2223,0.00013061052677790762
2224,9.23109113989607e-05
2225,-0.0012583030626170393
2226,5.342614911739552e-05
2227,-0.0014739970520368747
2228,0.00013308470724811733
2229,6.18670104490398e-05
2230,9.34242961817794e-05
2231,0.0007565343565525692
2232,0.00016448420555268973
2233,-5.103875936266135e-05
2234,3.924728871807019e-06
2235,0.0003560251542720304
2236,0.0001414115551285707
2237,-0.00041395603447784353
2238,-0.00023343420265825574
2239,-0.0020124522238968304
2240,-8.349663994346916e-06
2241,-2.221783076034404e-05
2242,2.7333021919853516e-05
2243,-5.9147597549958744e-06
2244,6.145277805912682e-05
2245,-7.575664056192079e-05
2246,-0.00018197740695271672
2247,-0.0005003579044788261
2248,-2.5034317504368282e-06
2249,-0.00029518536014988864
2250,5.641332661745989e-05
2251,-0.0006635515595248353
2252,2.5376146738936325e-05
2253,-3.135676515555842e-05
2254,2.027418453851613e-05
2255,-0.00023482873245381808
2256,-1.0241428492092166e-05
2257,-6.83364253407181e-05
2258,-3.033045338344722e-05
2259,-0.00024955901587171865
2260,-1.7968271927550954e-06
2261,0.00013843915698710763
2262,5.071843599934569e-05
2263,0.0005676559053373821
2264,0.000252772282261291
2265,0.0003032386214026347
2266,-0.00028979673471878694
2267,0.0008617677050975009
2268,-0.00030191826812938445
2269,-5.17003727477066e-05
2270,4.000994674529913e-05
2271,-0.000995150008121821
2272,0.00018345516427399736
2273,-7.153810194811856e-05
2274,-0.00016066442330055995
2275,3.6084102273671515e-05
2276,-0.00013744611481405426
2277,4.092624160619007e-06
2278,-1.972877933603516e-05
2279,-0.00040852477193323105
2280,7.94124412254678e-05
2281,-0.0002837009373616629
2282,0.0006719263498015168
2283,0.0014560531143552695
2284,7.861122273532718e-05
2285,-2.6204771779266487e-05
2286,0.0001277196441619671
2287,0.0005345318112368162
2288,-6.16743938713184e-05
2289,-4.332987271926542e-05
2290,-3.5529081413093835e-05
2291,6.19059215891797e-05
2292,-8.077305136987475e-05
2293,-6.740579182527687e-05
2294,-0.00040762341189563405
2295,3.454427142488021e-05
2296,-0.0010442970045383094
2297,0.00030809175856910535
2298,0.00047263258105894533
2299,-0.00035745385872900726
2300,7.178027630390272e-05
2301,-1.5117332604430872e-05
2302,-3.806161492644361e-05
2303,3.93400889928824e-05
2304,-0.00021471207021577911
2305,-0.00024029671659177233
2306,-4.148490660145494e-05
2307,-0.0014223814645328214
2308,-2.4241877805319637e-05
2309,1.2912631215380426e-05
2310,-0.00018917637521548996
2311,5.807726659775023e-05
2312,-0.0009241097501718265
2313,0.000557916691668316
2314,0.0002160728243398238
2315,-0.000580376995233145
2316,-0.0001778733362483188
2317,0.0011697251867733892
2318,-0.002125478575750957
2319,-0.0024332124559157155
2320,0.00017345809822296693
2321,-0.00044127722255254617
2322,-0.0001803809201126446
2323,-0.001180475971786868
2324,-5.8248039128486145e-05
2325,8.44682537549823e-06
2326,-1.2802398727058522e-05
2327,-1.5813098396904075e-05
2328,-1.647227635466475e-05
2329,-9.56105355766462e-06
2330,-2.1046680338655182e-05
2331,-0.00012203799466094776
2332,3.890450430189176e-06
2333,1.085439410386877e-05
2334,4.5165246619671915e-05
2335,-2.3132523669639588e-05
2336,0.00031316179945765714
2337,4.066586499009532e-06
2338,-8.551819561642245e-05
2339,-0.0004280895741891642
2340,-0.0024856881802195335
2341,-0.0009742439852483818
2342,0.0004230365973505158
2343,-0.009721400843463039
2344,0.0005662310100362931
2345,1.5858058259700168e-05
2346,-1.661672674882784e-05
2347,0.0008519087081538344
2348,0.0004154520723518828
2349,3.007519817714443e-06
2350,0.0002658198262321233
2351,0.0002582778588541854
2352,-0.00016538072032559913
2353,-2.9834637215112198e-05
2354,-4.841420957640124e-06
2355,-0.0004388709206208603
2356,-0.00020188182074793427
2357,-2.390588920680014e-05
2358,-2.9786206236736326e-05
2359,-0.0007067845918539152
2360,0.00016109218636290172
2361,-1.3448046370758615e-05
2362,0.0003368139908695843
2363,-3.892330155015951e-05
2364,0.00011658366051394567
2365,-4.5650743549476025e-06
2366,-8.402609587136674e-05
2367,7.501555277814212e-05
2368,-3.881024933026031e-06
2369,-3.0478886706083897e-06
2370,-5.910112476050857e-07
2371,-1.615344516198764e-05
2372,0.00011251031443168695
2373,7.1696844276520905e-06
2374,1.3521681175247626e-05
2375,3.6079985734279315e-05
2376,-8.150807169549253e-06
2377,0.00016407176975895572
2378,5.365260878004286e-06
2379,0.0006152591870669017
2380,-6.664173585128656e-05
2381,0.00011508382539159746
2382,-2.2656650666901107e-05
2383,0.00033998315499688753
2384,-0.00030281879509189873
2385,-2.583889165243399e-05
2386,-1.2284946441968428e-05
2387,-0.0002015393003419623
2388,4.411106239017994e-05
2389,-0.00015526042221230467
2390,0.00028097258398150854
2391,0.00035158628764591
2392,2.992474910253759e-05
2393,-1.9329649508431972e-06
2394,-1.0945391894507808e-06
2395,4.265815801198554e-05
2396,-5.960542561657691e-05
2397,1.4372532331391007e-06
2398,-7.154753709721391e-05
2399,1.820432676015433e-06
2400,2.4526908816378096e-06
2401,1.1247442258973107e-08
2402,1.2129495444335188e-05
2403,-3.477725938508831e-06
2404,-3.682491544829585e-05
2405,-4.809065756883652e-06
2406,-1.010168705941154e-06
2407,-1.7379661691172077e-05
2408,0.0001445313462427938
2409,-8.164184461610267e-05
2410,0.0001522910679196251
2411,-0.0001703915216217302
2412,-2.3355586267628942e-05
2413,-1.6273099824368533e-05
2414,5.084594550764013e-05
2415,-0.00012509481131013156
2416,6.697216115511828e-05
2417,-1.4260498654486822e-05
2418,-0.00010898927673155275
2419,0.00014593512908553136
2420,9.352776166641309e-05
2421,-3.212145948960005e-05
2422,0.00020069656741472216
2423,-0.00011197625917539172
2424,-0.00011811943977307361
2425,-2.9921485629305473e-05
2426,8.56422945122351e-05
2427,-0.0005991709367211308
2428,0.00010808096165904213
2429,-0.0001060219559621896
2430,-8.452796104079232e-05
2431,-0.0003196953771599003
2432,6.914692137578272e-05
2433,2.630312011252033e-05
2434,-5.389416280774436e-05
2435,0.0001393093148958749
2436,-7.116544087621235e-06
2437,-1.839143366165672e-06
2438,3.453764582422727e-06
2439,-1.2058406795376326e-05
2440,-7.095399334277385e-05
2441,2.3434653880302927e-05
2442,1.3417172732288881e-05
2443,0.00013653706997368562
2444,0.00014804127116885163
2445,-6.928709575806992e-06
2446,3.2989667631582515e-07
2447,0.00012494108102991828
2448,9.985984661038112e-06
2449,-1.9987479773104265e-06
2450,3.300927242763603e-06
2451,-1.1666815358905952e-05
2452,0.00011164767594255641
2453,-0.00018611078996018631
2454,2.9414990997881044e-06
2455,0.0007023123937813297
2456,1.488592709534288e-05
2457,-2.8971836616884293e-06
2458,6.462093980066886e-06
2459,-1.6691633241217685e-05
2460,2.9681316585625043e-06
2461,1.235465546962341e-06
2462,8.980347432175859e-06
2463,1.7710632479589616e-06
2464,8.003383564304687e-06
2465,-2.7087390267032612e-05
2466,2.6902878380965508e-06
2467,1.938788018795221e-05
2468,9.177856305036873e-05
2469,-1.3947821957891645e-05
2470,3.2704360930381466e-05
2471,0.0004154491632955055
2472,-9.786519838319782e-05
2473,0.00020367193453886553
2474,0.00028594753517133443
2475,0.0007640967971147372
2476,-0.00022770177676624526
2477,-0.0004150005622862494
2478,0.0010556455816722208
2479,-0.0013037392491765602
2480,-0.00020656165305165194
2481,0.0002787380760202905
2482,0.00016391397713505415
2483,0.0014691694445712403
2484,2.0495125823008523e-05
2485,-0.00026047813532094794
2486,-9.479276544955045e-05
2487,-0.0006850671964390258
2488,-0.0007093004487437446
2489,0.00013998651308847723
2490,-0.0005679275219717566
2491,0.002089041323515691
2492,1.3906883529907346e-05
2493,6.182396422951184e-08
2494,4.201029610203416e-06
2495,4.2683332704857345e-06
2496,-0.0009086531112158594
2497,-0.0002809828421426809
2498,0.002675286806779509
2499,0.0033741089699766483
2500,0.00011817856856318894
2501,-3.7701935962024556e-05
2502,-0.0003736245697330183
2503,-0.0007074679162966533
2504,-0.0005884060210947866
2505,3.7242663792943416e-05
2506,-8.087002785338222e-05
2507,-0.0004055010383036312
2508,0.0011128932629434177
2509,3.529144991173494e-05
2510,4.1436301583576384e-05
2511,8.273168036367738e-05
2512,3.272517938114305e-05
2513,-0.00012565559214568884
2514,-1.8334045243883883e-05
2515,-0.0003278609303731805
2516,-5.3853688589906877e-05
2517,6.885428921142936e-05
2518,5.9043319960499e-05
2519,-5.029531031055521e-05
2520,-0.00043352599033453224
2521,-0.0003312134179298755
2522,6.825114948578158e-05
2523,-0.0017451452887136721
2524,-0.00022719296723523207
2525,-6.952061580133036e-05
2526,-2.322708418371332e-05
2527,-0.00033048371301401416
2528,0.0004142468614973696
2529,0.0022596899117542464
2530,-0.0015812813488621672
2531,0.010926913668676479
2532,-0.00017188996807131424
2533,-2.6885509480939595e-05
2534,-1.687419283582418e-06
2535,-0.0004667075094340695
2536,-0.0003623184913496569
2537,0.00042385303212749426
2538,0.0006261534586755735
2539,0.002535007492059061
2540,-0.00012625328709235252
2541,0.00010447703340886351
2542,-1.104442931407424e-05
2543,-0.00030641287013205825
2544,-6.909104470382841e-06
2545,-0.00020053129147338096
2546,3.178236864532143e-05
2547,-0.0007435658925315846
2548,-0.0016581135249998115
2549,0.00027989343261721253
2550,0.0004619691636633525
2551,-0.002405954730142613
2552,0.00031959126561977193
2553,-0.00021738579542892879
2554,-0.00019400956517664372
2555,-0.00017587057274724745
2556,-0.0001435135646019227
2557,-7.233433483306179e-05
2558,-7.779745185503078e-06
2559,-0.000623320955338542
2560,1.2792185725539444e-05
2561,-4.052868487614607e-06
2562,8.931990624137955e-06
2563,-1.7311229201482877e-05
2564,-4.019841372480019e-05
2565,-8.157246965776465e-05
2566,0.00014242675043992702
2567,0.00017415355492143706
2568,1.4285684912971442e-06
2569,-3.436278742033573e-06
2570,8.520307021752947e-06
2571,-1.7063315295477477e-05
2572,-1.1238900077322602e-06
2573,-7.771372200012541e-05
2574,-0.00018114653287642084
2575,-0.0007217418004290115
2576,-3.1574603741922836e-05
2577,0.0001505780530092509
2578,-7.475253587803955e-05
2579,-0.000409354395710045
2580,8.617009127436221e-05
2581,-1.9040556251140046e-05
2582,2.614918735921895e-06
2583,7.676600028788078e-05
2584,-5.0424648574760084e-05
2585,9.85158682440266e-06
2586,-2.4473384365713697e-05
2587,-7.024374496410498e-05
2588,-9.859291264599875e-05
2589,2.080237995116234e-05
2590,-0.00011297295547682597
2591,1.011872315971083e-05
2592,2.4683198330303678e-05
2593,-4.0312636874049425e-05
2594,-2.6942727983600953e-06
2595,2.752098994289385e-05
2596,1.3177453934683354e-05
2597,0.00017933069343758462
2598,-5.70498919249346e-05
2599,0.00014601293846680554
2600,-2.2222609219036985e-05
2601,-6.194032940492946e-05
2602,3.116911739420528e-05
2603,-0.0002692099447569223
2604,-1.8131825624639226e-05
2605,-0.00016423838502019827
2606,0.0004041743736280434
2607,-0.0008361215394213634
2608,-0.00011544122861039972
2609,-0.00019700024188110685
2610,4.49089153403402e-05
2611,-0.0011622204397075972
2612,-2.3965790555866594e-05
2613,3.0628836898364242e-06
2614,3.667668562326045e-05
2615,7.11465606857646e-05
2616,5.947252495741036e-06
2617,-5.808133009325776e-05
2618,0.0007143829285751815
2619,-0.0020251881450957425
2620,3.373880334687828e-05
2621,3.4591471150144115e-05
2622,0.00022681904739015212
2623,0.0001743936448523473
2624,0.00010757509109442261
2625,-3.180034028770232e-05
2626,-0.00034879078842553035
2627,5.776179765818462e-05
2628,7.0021019301074456e-06
2629,0.00019770608352954016
2630,6.64864366534342e-06
2631,0.00037347428597958403
2632,-0.0002779355541097741
2633,-0.00010419430937845985
2634,-0.0003876461391257413
2635,-0.0022084171447783922
2636,9.02741262975205e-05
2637,1.686521636391939e-05
2638,7.513861077462174e-05
2639,1.0639893257981028e-05
2640,-4.1335602139890103e-05
2641,-1.4658972368988118e-05
2642,1.9045427550915932e-06
2643,-0.00012336111775582874
2644,-0.00011271105745186736
2645,9.50087823080946e-05
2646,-9.602486464663e-06
2647,-6.81775564962024e-05
2648,-6.879371287056167e-05
2649,-2.7994765370281235e-05
2650,6.12873406028137e-05
2651,8.087604344337256e-05
2652,-0.00020720794398600525
2653,-0.0002778197144465172
2654,-0.00041072334150610653
2655,-0.0027637269750946133
2656,1.7546421430640454e-05
2657,-2.4360945579401916e-05
2658,-5.831897136070575e-06
2659,4.708535888587989e-05
2660,-3.174367126280958e-06
2661,-3.8848254416843717e-07
2662,5.594080935454142e-06
2663,-2.3731066529686874e-05
2664,-0.00021821250114594415
2665,-0.00013387489614484976
2666,-0.00017681593252986976
2667,-0.0015758998442503152
2668,5.3082929996048776e-05
2669,-4.79497410914711e-06
2670,-1.31278123664029e-05
2671,1.965493663757125e-05
2672,-4.814493071959908e-05
2673,1.905905397832448e-05
2674,6.842265892166502e-05
2675,9.885209364445223e-05
2676,-1.2738573333298323e-05
2677,-1.8690051686587205e-07
2678,0.00014211010804911868
2679,0.0002290387914166595
2680,-2.6546262080325415e-05
2681,0.0001193273254029081
2682,8.04858183625139e-05
2683,-4.818571289460147e-05
2684,1.9455083309280026e-05
2685,-0.00014422300466938022
2686,4.4314604490728384e-05
2687,-0.00010803425046839612
2688,-3.181647105002035e-06
2689,3.1078137693319755e-06
2690,1.385998214523715e-05
2691,-1.0743405193734692e-05
2692,-0.0013105011970779745
2693,0.00015286412545819844
2694,-0.0006724758399996947
2695,0.0017116078266045292
2696,0.00011406573112353322
2697,-7.353293485833496e-05
2698,2.162531124845306e-05
2699,0.00014052297026198018
2700,-0.00010991676673918688
2701,4.688586188668851e-08
2702,-1.9519659675561854e-05
2703,-7.052819596379245e-06
2704,0.00019013813312542696
2705,5.800218391065898e-05
2706,-0.00010531023560329873
2707,0.0002944663481513674
2708,0.0001695780238311813
2709,7.503045645004733e-05
2710,-0.00011589760387881198
2711,0.0003988066548078885
2712,-0.00012938523016313989
2713,0.000339839102919453
2714,-0.0011814547959605088
2715,-0.002740907507356257
2716,-0.0004196075696965534
2717,0.0002815589253580994
2718,0.0004921286953024112
2719,0.0011223093403787106
2720,9.496023836784787e-06
2721,4.389754460628089e-06
2722,-6.895581973393891e-05
2723,-6.82945714286911e-05
2724,-3.815761769337519e-06
2725,8.358444576180514e-07
2726,-5.210852170624185e-08
2727,-5.109166296868264e-06
2728,-8.360207983251793e-05
2729,4.8032267364333366e-06
2730,2.7182157295216936e-05
2731,0.00011931769472566997
2732,0.00015445456043724302
2733,7.14330140139655e-05
2734,-0.00022399022497758103
2735,0.000167913657226438
2736,-9.61540125640006e-05
2737,-3.699552880597585e-05
2738,-1.734326039244789e-05
2739,-0.0004054555140414197
2740,-0.002019602834002516
2741,0.0006580429859157292
2742,-3.204122327553192e-05
2743,-0.0037130805892899633
2744,-5.173240309079695e-05
2745,-3.810841368230741e-05
2746,9.524334872188666e-06
2747,-0.00025433100887672005
2748,0.000149310508406115
2749,-8.093232862532266e-06
2750,-9.133802255553334e-05
2751,-1.2965030357416756e-05
2752,0.0004456175267551207
2753,0.0004205832337941215
2754,-0.00012566809348522654
2755,0.001243985655454088
2756,-7.497198012797012e-05
2757,-3.4208341716306e-05
2758,4.79448468018309e-05
2759,-0.0001794641403111404
2760,8.211451372491972e-05
2761,-0.00017943436803985032
2762,-4.284130644478021e-05
2763,-0.0003232517386118729
2764,-4.685808024026709e-05
2765,2.1508392013906398e-06
2766,-7.752098181394722e-06
2767,-1.1742213259664978e-05
2768,-0.0025601992588807905
2769,-0.001947763349136604
2770,-0.0001593807976615519
2771,-0.013879036195760305
2772,-0.00416914132677966
2773,-0.0024106265833708437
2774,0.0019048244789626532
2775,-0.014912927146005835
2776,-0.003050194405478039
2777,0.0033753699333357386
2778,0.00019944808674981923
2779,-0.0013021973187310504
2780,0.0027983859015354227
2781,-0.0013354613875885832
2782,-0.0003974308803674862
2783,0.002561746851267283
2784,2.698364649313935e-05
2785,-2.9591662502256076e-05
2786,-2.0515097876170902e-05
2787,-0.00010857244644487044
2788,7.149097816346884e-05
2789,0.00017420559753356487
2790,-1.784317148328637e-06
2791,0.00023672764108458006
2792,-0.0007546777778324847
2793,0.00018248366394474293
2794,-0.0006905330631329889
2795,-0.004039724644673773
2796,-4.068920497921356e-05
2797,-6.268891337009377e-05
2798,-1.848276027891875e-05
2799,-0.0003451111087395601
2800,7.441647124614287e-05
2801,1.0690622046413798e-05
2802,-2.1664773574149825e-06
2803,8.894020414349549e-06
2804,-5.428127913228614e-06
2805,-1.9299385017096605e-06
2806,4.915966790716453e-07
2807,-1.5193995528192927e-05
2808,7.801700107571308e-05
2809,-0.00029630839608226465
2810,0.0004679444427997433
2811,0.000672816192554686
2812,0.00013419262075244559
2813,-0.00010350529720857805
2814,-7.560902645208798e-05
2815,-0.00021249269681271132
2816,-6.679993372807325e-06
2817,-6.738736524453249e-06
2818,9.464332409265338e-07
2819,-2.522743118037003e-05
2820,-2.8645295438651693e-05
2821,6.44366386720043e-05
2822,-3.7732990072195736e-06
2823,-2.183165258968724e-05
2824,-0.00012264499549903
2825,1.1981278763283306e-05
2826,-4.097375266525477e-06
2827,-0.0003597840244931702
2828,-2.604243078821347e-06
2829,-2.1474703242527704e-06
2830,1.298559522045895e-05
2831,4.129435294329931e-08
2832,-0.00015936217096499918
2833,0.00039810023216450477
2834,6.992581143322013e-05
2835,0.0004074600725419082
2836,9.3950240381649e-06
2837,-1.3634370076547337e-05
2838,3.06152052530621e-05
2839,-6.805183499950262e-05
2840,-6.686279611305274e-05
2841,-4.98643539013353e-05
2842,-8.923433784382213e-06
2843,-0.00014739871447868254
2844,-0.00019451343433888284
2845,-0.00014862663243389086
2846,6.930196964706077e-05
2847,6.515543797978374e-05
2848,4.058232739624275e-05
2849,-7.011229644137238e-06
2850,-3.8134308584070424e-05
2851,-9.32766843924362e-05
2852,3.992871001558269e-05
2853,-9.916089549489284e-05
2854,-0.00021899712019562127
2855,-0.0005754972538735313
2856,-0.00018974295340093704
2857,0.0001538571083443637
2858,-1.4773627435647133e-05
2859,0.00017630676401697823
2860,-3.609437533778627e-05
2861,-1.6082837371512024e-05
2862,2.5501793297472834e-06
2863,-9.328537779217349e-05
2864,0.004233709384256898
2865,0.00032393255483824184
2866,-0.002011037250642548
2867,0.006360352452302752
2868,-0.0009148819397100254
2869,-0.002000039415489261
2870,7.424258294327361e-05
2871,-0.007299614869382096
2872,0.0001654109833613159
2873,-7.498108238529546e-05
2874,-2.3959536207568387e-05
2875,-8.740405349046667e-05
2876,6.71780830553529e-05
2877,4.2858265872163344e-06
2878,-1.3989743045122955e-05
2879,3.789414447847208e-05
2880,-3.135500658166593e-06
2881,-1.8717347645610354e-06
2882,7.876272467369375e-06
2883,-4.152153769168178e-06
2884,-6.832484536095999e-05
2885,6.397423631340169e-05
2886,-3.553638883414465e-06
2887,-8.681878479300036e-05
2888,0.0027918191882093306
2889,-7.347942413982456e-06
2890,-9.212319695422475e-05
2891,0.001804737342527053
2892,-0.0005480898995553253
2893,-1.653299921370207e-05
2894,-0.00012826453097641226
2895,0.00024343328743492106
2896,-0.000323731700919046
2897,-0.0001781375205377621
2898,-0.00011145290640369084
2899,-0.0019654585808391582
2900,-0.00022056025631047189
2901,0.00039168167208426954
2902,-0.0002487740387639951
2903,-0.0012585823470904148
2904,0.0001396955901069544
2905,-0.00024700948705300423
2906,-0.0017231234483726043
2907,-0.00464960078456718
2908,-0.00014072884737498096
2909,-0.0003683466328590084
2910,-0.00015138182838071284
2911,-0.00048800292966379795
2912,0.00010416607812751885
2913,0.000695050360592735
2914,-0.0001596785835287681
2915,0.0004462661832806736
2916,2.4725310797112555e-05
2917,1.9182144872328174e-05
2918,9.728521401325665e-05
2919,0.0009035747680058143
2920,-0.0009522414932413491
2921,0.003028288354336217
2922,0.0005761392724074799
2923,0.010079095934763058
2924,0.003541359859304707
2925,-0.0011408758843948308
2926,0.0005667294650821546
2927,0.009805536722317902
2928,0.0005707750350613343
2929,0.006136744162564405
2930,0.007311804886146765
2931,0.048211426943063185
2932,0.0030498550809351173
2933,-0.0015476208302739726
2934,0.001537926045795757
2935,0.010661847038412596
2936,-0.0006210339022380759
2937,-0.0014786802573489865
2938,-0.0005763692519792736
2939,-0.008797955445590479
2940,-0.00545869270409778
2941,-0.0031602088011765455
2942,0.009482427051691585
2943,0.005058141773159449
2944,0.004613635364331127
2945,0.00021101421776830698
2946,-0.0012506405313983094
2947,0.008028423629494474
2948,7.419903409527666e-05
2949,-0.00010341690230566751
2950,-0.00012761594165776267
2951,-0.0003980394883802965
2952,-0.00014789962021419752
2953,-1.2729710818697046e-05
2954,3.826460497483535e-05
2955,0.0001374516782070629
2956,-4.961274136187533e-05
2957,-1.8027113805336196e-05
2958,-0.00011069968803552549
2959,-0.0004891122719025266
2960,-0.0008387347222017813
2961,-0.0003322311721747413
2962,0.00033509560959826736
2963,-0.0019513195220014618
2964,0.005470429976119557
2965,-0.0003136999728153911
2966,0.0030893611384297053
2967,0.02490820563228555
2968,0.0002761551554011982
2969,-0.00013131858571888437
2970,-0.0006014527231149872
2971,-0.0016368122053298097
2972,-5.387325027567301e-06
2973,9.184421975752684e-05
2974,-0.00018419876579246481
2975,-9.025332098695772e-05
2976,0.0005026199985561338
2977,-0.0003806634174362923
2978,-0.0018732015207925995
2979,0.0012585422861244454
2980,0.00046498455891036243
2981,0.0015207717962141055
2982,0.00010708579712120182
2983,0.006492548845229614
2984,0.00275873875514552
2985,0.00038858837550497855
2986,-0.0007317112795373463
2987,0.00727077298928647
2988,0.00029214647755485934
2989,-0.0004987415333066558
2990,0.0030653171712710396
2991,0.00688539921137766
2992,0.0017431511520775024
2993,4.421343508656426e-05
2994,-0.0001134921851095298
2995,0.005295777308055703
2996,-0.00029031108548679724
2997,1.9648833181605115e-05
2998,0.0009232591397718322
2999,5.134193731447162e-05
3000,0.00015020932985158392
3001,9.238164309064181e-05
3002,0.00022436789355115134
3003,-0.0003289561534368591
3004,0.0027524857031394658
3005,0.00017532467806042923
3006,0.00131242999411676
3007,0.005693537746264105
3008,1.805677223202123e-05
3009,5.5686329391508286e-05
3010,-0.00034745636438011023
3011,0.00023590299176141523
3012,-0.000539324579914048
3013,-0.00018116310547773272
3014,4.9162577442553546e-05
3015,-0.00018855450269887218
3016,-0.00036060950752631076
3017,-0.0004592328341296216
3018,0.0009487106973724926
3019,0.00025272794471502014
3020,-0.00013220872951426525
3021,0.00016524492803811678
3022,-0.0001280758204695818
3023,-0.0010389336449891167
3024,-1.2913861181620093e-05
3025,-1.5977971926241613e-05
3026,-8.185449125893702e-05
3027,0.0003821152301090141
3028,0.00017098076462523942
3029,-7.713423649375252e-05
3030,-0.00015839356328346566
3031,0.0004622518633350405
3032,0.0003513998846445522
3033,0.000821177541539047
3034,-0.00013906784510346788
3035,0.0020517307663719133
3036,3.018223298286528e-05
3037,6.0122424560946795e-05
3038,3.089930719609717e-05
3039,0.0007671416543798362
3040,0.0003887536567478937
3041,0.00018068491533896008
3042,-0.00043029122945679354
3043,0.001573953289875424
3044,-0.00012357155259360198
3045,0.00013045408952125167
3046,0.00022542997442443535
3047,0.001450632642485111
3048,1.3256018574122104e-06
3049,-0.00020613146128027667
3050,7.350584476212877e-05
3051,-0.00016585174247918293
3052,-0.00264541203496927
3053,0.0012040978020240985
3054,0.0004552021591454524
3055,-0.0010484721589967925
3056,-0.0021395394048469765
3057,-0.0013446503007703324
3058,0.0007884006998991735
3059,0.0061272953078058325
3060,-0.00013287375987802396
3061,0.0006422761545001414
3062,-0.0006127478568758038
3063,-0.0026047982931792528
3064,0.00017115740182673949
3065,0.00018312021225115735
3066,-0.000908888568484304
3067,-0.0010805622246580838
3068,-1.62863307899369e-05
3069,0.00015572868725306928
3070,0.000280497751001684
3071,-0.00019214952443040258
3072,0.00835948044231664
3073,-0.0013826829285382826
3074,-0.0006739015238063638
3075,0.025938222804389115
3076,-1.895715024647786e-05
3077,-1.9708665631490107e-05
3078,0.0007147974919542975
3079,7.281394095639883e-05
3080,-0.00042719957697978623
3081,0.0003276338340804254
3082,0.00047582976226964756
3083,0.0021409665610518506
3084,-0.0021954299344283377
3085,0.00016921302563125263
3086,-0.00044677222920999084
3087,-4.436784129825697e-06
3088,-0.003182858693916615
3089,0.000316976749594674
3090,0.0007655408221175988
3091,-0.00403049489140618
3092,0.0005967752515400166
3093,-0.0002370057176030394
3094,0.000296791806991979
3095,-0.0016775812935441703
3096,4.107753887359088e-05
3097,-8.575381781715277e-05
3098,0.00027878179750489277
3099,0.0006738049199392112
3100,-3.1365067384542264e-05
3101,0.0004979517045570059
3102,0.00012286461986138323
3103,0.0015280337126559016
3104,1.38402452793596e-05
3105,3.140319505248783e-05
