,elapass_black_virtualper_inf
519,0.005104517320383543
520,0.0019314118690394722
521,0.0003149177240339162
522,-0.0007002376133854671
523,0.0030748868824288737
524,0.000322518996303121
525,-2.204383457891599e-05
526,-0.00011956479432124324
527,0.000196572261729796
528,0.0022199515835443226
529,0.0006899314125565581
530,0.0005237762529633021
531,0.010778393934753216
532,-8.116077113880349e-05
533,-0.0008204246284197697
534,-8.073249759202628e-05
535,-0.003373323996417985
536,-0.0010970815711098699
537,0.00041614735686727104
538,-3.457488100666201e-05
539,-0.0007745651689570538
540,-0.000559512354335587
541,-0.00051628221460245
542,0.0003244941880093921
543,-0.00256721953645945
544,0.00015021969576562832
545,2.2043441754152358e-05
546,-1.0107204214178516e-05
547,9.723223913898996e-05
548,0.0006281746207575033
549,-0.00015268436711987908
550,-5.145631228438832e-05
551,0.00046205829087643855
552,0.001295345637471636
553,0.00030761255865297026
554,-0.00042567286660998845
555,0.001400780340820417
556,0.0005972275584299854
557,0.00018809856020788132
558,0.0004981145148834776
559,0.003910197928589748
560,-0.00018583580056248102
561,-9.630004832902439e-05
562,7.514757521925349e-05
563,-0.0003011929919039767
564,0.00012982318437916742
565,0.00015373896801887716
566,-9.84302036639251e-05
567,6.526540286947367e-05
568,2.9920897494286038e-05
569,0.00023878100941599682
570,-5.302629903700154e-05
571,0.00034260312980162195
572,2.5228979203254043e-06
573,-5.373595822863947e-05
574,-0.0003798991082399891
575,-0.0006184888906394032
576,-0.00015383934443179067
577,0.00016593207274943873
578,-0.00017176354314536849
579,0.00011619022377894367
580,0.0004649640971654401
581,0.00012425540250498557
582,-5.463986842956917e-05
583,0.0012528314920782434
584,0.0010361113670762187
585,0.0016443216799439866
586,-1.0738518166085243e-05
587,0.008656483209950947
588,0.028342190086553802
589,-0.016105297628256608
590,-0.016473577158315936
591,-0.017257473052136672
592,0.0028202393987380938
593,0.000796226517335777
594,-0.0007246323742141277
595,0.003960177580589671
596,-0.0008693982361550897
597,0.0006252136548000102
598,-0.0012730015605965954
599,-0.0058673705778199544
600,0.010458566158097385
601,0.010692103078536486
602,-0.019988341865438505
603,0.03319273004135749
604,0.0024581526576570017
605,-0.0026670425667976016
606,0.003775572645803775
607,0.01493990894603447
608,0.0018781686712873698
609,-0.0012526821728585298
610,0.00027472059325820027
611,0.0029239042930823784
612,0.0019189187699075077
613,-7.734732288580492e-05
614,0.0002532575533444186
615,-0.0008774289525311539
616,0.0006397759245997962
617,0.00019900614724295554
618,-0.0027779059064614755
619,6.091977078330332e-05
620,0.0018038103292922025
621,-0.0016817453708890713
622,-0.002605201710036678
623,-0.011161257280853612
624,0.003721447410110581
625,-0.0018553079596399754
626,0.0010418502390327654
627,0.006155654352389058
628,0.0003692862226879037
629,0.0025020379833638564
630,-4.4526699365979774e-05
631,0.014167266516250008
632,0.00032596765869649224
633,-0.0007408175968840425
634,-3.325278859183164e-05
635,-0.0006720871799052574
636,0.0016508105281813886
637,-0.0005351338158591359
638,-0.0013436615477848953
639,-0.0016587343758046322
640,4.6478982296482996e-05
641,0.0004034017819133852
642,-0.00026432594925659714
643,0.0006054352602118101
644,-9.795094984119885e-05
645,0.0002745441766089808
646,-0.0003230321458363885
647,-0.0011549165227831553
648,6.918268785294006e-05
649,8.301804411142318e-05
650,-0.00015629529527763728
651,0.00011033139901327568
652,0.00023780195848150325
653,0.000680985618603731
654,0.0006643381141696754
655,0.004557266359093137
656,-0.0006514847516836003
657,0.00018764316296341764
658,0.00027966497640802875
659,0.0003519756585931556
660,0.0009842336577055297
661,0.00024958882975217
662,-3.357794592462245e-06
663,0.002971396000554718
664,-0.007489279822247391
665,0.004248533795335455
666,-0.0005887051055487037
667,-0.015161108691702393
668,-0.0002115895426793566
669,0.0002596867163630045
670,0.0002916652349218398
671,0.0009985744472540451
672,9.47319193948547e-05
673,6.236512517184788e-05
674,2.6096529713731014e-05
675,0.0006151721628922214
676,-0.00022447915395935482
677,0.00029515602515909565
678,0.0002129072859050049
679,0.003441137314140039
680,0.0005723261629084478
681,-0.0009283972764687852
682,-0.00019644571954645406
683,-0.00200633153121954
684,9.055371583206264e-05
685,-0.0007250484536394888
686,0.000498175787992139
687,-0.0008338886805881093
688,0.000997811219931024
689,0.0029936727840793377
690,-0.0005206575572589466
691,0.010044400465722008
692,-0.00032598047351340656
693,0.001308129728639068
694,0.00021005225826163434
695,0.0007977721644078041
696,-3.2588165195981366e-05
697,-5.781666629456026e-06
698,0.0013568503010233848
699,0.005110614617042956
700,0.009108077780881048
701,0.004350896779617482
702,-0.00840684901338891
703,0.017040937130298618
704,-0.0035990060676929785
705,0.006075048042572099
706,-0.008384813749790804
707,-0.014828373377440997
708,-0.00017501230781387608
709,-0.005724148119815284
710,0.002066446815599247
711,-0.005600257376481101
712,0.0016339974192876611
713,-0.0003996436812258554
714,-0.004339113630833561
715,-0.007628954556255886
716,0.001151922440987571
717,0.0031410383533768777
718,-0.012364583715439218
719,-0.02209421929585095
720,-0.006870524057525187
721,0.006741410826155133
722,-0.0010183243049730233
723,0.005249173677693213
724,0.0012827818224841045
725,-0.0016037342625037174
726,0.005581259357843019
727,0.016467594049976865
728,9.22069988466618e-05
729,0.0040984878434975934
730,-0.0008552955997310886
731,0.006645152612629662
732,7.325451723882434e-05
733,0.00034339988177812197
734,8.506692548304637e-05
735,-0.0002802505766587968
736,-0.0019941746313556154
737,-4.432790784989296e-05
738,1.4606816017815797e-05
739,0.0003847361721866799
740,-0.0007163507739681059
741,-3.210110442439606e-05
742,0.0001238545066843409
743,-4.9157165082383436e-05
744,-3.822434662203985e-06
745,-8.316525234965862e-05
746,3.2965583151935425e-05
747,-5.615327647534888e-05
748,0.00037560139962896695
749,-0.00017872803907325376
750,5.7174440382655e-05
751,0.0001302958682198837
752,0.0006437619984012929
753,-7.729191698491281e-05
754,-0.00022126559886273596
755,0.0006834558291121493
756,-0.0015468293441931128
757,0.0006120382114101137
758,0.0002608538657893224
759,0.0014877536033848938
760,0.0004015338895227442
761,-0.00017613339236987276
762,1.8260608828222908e-05
763,0.00025623485604289346
764,2.0545763420082827e-05
765,0.00011843533774051002
766,-5.142097049179669e-05
767,-0.0001495069967570497
768,0.0010204258020550419
769,-0.0013981938207993571
770,-0.00044040056325012354
771,-0.003767670059246295
772,2.1362568826380285e-05
773,-4.074770652571112e-07
774,-4.79985827720492e-05
775,-0.00015879419299243467
776,-1.2022800327458444e-05
777,-3.265820274920598e-05
778,0.0005694179571807503
779,0.0004932891849890294
780,0.00027201396351859454
781,-3.529981164075787e-05
782,-0.0002173168661941763
783,0.0003773006904451104
784,-0.0009564290924130945
785,-0.001941234794415418
786,0.00070694751254045
787,-0.005787935715087456
788,0.0015723055853101885
789,0.0030150261053786803
790,0.0021030591967140955
791,0.022735206427669637
792,-0.009472033858492894
793,0.0011690648650771606
794,0.011590048775619458
795,0.010182980536870646
796,-0.000922067310466397
797,0.0008947396723215937
798,-0.00025116741787435817
799,-0.0004948953699750585
800,-0.003194396782375833
801,0.0003223557950735396
802,0.0005699798205518646
803,-0.004289284104352261
804,0.00044101035822632966
805,-0.0002273012745043915
806,0.0002631181202606448
807,0.0005340971986074251
808,0.0004368799392572059
809,-0.00012578510957135034
810,1.934668223423819e-06
811,0.0002632225147359781
812,0.0006690437231011576
813,0.00039017150006404424
814,7.002793486598162e-06
815,0.003050276854826531
816,0.00028771494567314326
817,7.61686460169934e-05
818,-0.00022995273936586685
819,-0.00010806261551938669
820,-5.4336878085525125e-05
821,0.00018916577484561793
822,-6.25780780384048e-05
823,-0.00027253891735832945
824,-0.000863399990637252
825,-0.000651541311499455
826,0.0007005735109400863
827,-0.0016526381105204057
828,-3.0121914777830022e-05
829,0.0005921206774901222
830,-0.00031897346661007535
831,0.0012994652324868792
832,8.603319962315551e-05
833,5.936063865537274e-06
834,-0.00014150853414664343
835,-0.0004441467652118035
836,0.00026306637929339195
837,9.854095119416878e-07
838,-3.790068238762666e-06
839,-6.39057490980409e-05
840,-0.0002871635233969855
841,-4.948507419189016e-06
842,9.010070768963338e-05
843,-0.0008155115880190556
844,0.0003159006527847824
845,-8.296658703262755e-05
846,-0.00025762034943785795
847,-0.001420960652225905
848,0.0002880834281953368
849,-2.761777741580458e-05
850,0.00032760905633513597
851,7.219408273190224e-05
852,-0.00017535097808212512
853,4.304128107906827e-05
854,1.6223414992664738e-05
855,0.0002973780186001598
856,0.0004601315424150018
857,-0.00030881291522276487
858,0.0012204864978391274
859,0.005723398367414153
860,0.00028969158549664137
861,-0.001891805184440416
862,-2.490242745288713e-05
863,-0.004454655192728091
864,-2.5828338879351644e-05
865,-0.0007822662669724444
866,0.0006139597637869178
867,0.00019736832734766315
868,-2.2354978713698023e-05
869,7.105800142704728e-06
870,-1.832100552288848e-06
871,0.0009028071158411206
872,-0.0013088288834517204
873,0.00040674816144884503
874,0.00010353774029479836
875,-0.002536499481546258
876,-0.00017989301442290488
877,-0.00043210372334724395
878,-0.0003291128108347562
879,-0.0030362062112185536
880,-0.0010519699747390046
881,0.0006271701758261343
882,0.0005971000334444291
883,0.0011007546484423578
884,0.0007948992636786947
885,-0.002231249263997738
886,0.00044800203459825224
887,-0.0010908865948254106
888,-0.00038453012573148946
889,0.0006913128298614286
890,0.00025605458167042344
891,0.0010320411398721191
892,-0.00010861326053320005
893,-5.105406475483245e-05
894,5.440717039171878e-05
895,-0.00013577679861575826
896,-0.0004535871845739449
897,-0.000647753569355123
898,0.0005456009457814109
899,-0.0014007826444142495
900,1.565316415408303e-05
901,1.3802499687732138e-05
902,2.44900488114625e-05
903,3.1919915513969036e-06
904,1.295088253021899e-05
905,-3.9658285976962894e-05
906,0.00011213147310563376
907,0.00036335988386518845
908,9.74750281497838e-06
909,4.5933061458754104e-05
910,9.911876772762424e-07
911,0.00014051604394812043
912,-5.585460605670984e-06
913,1.3040105901129541e-05
914,-0.0001571935012669223
915,4.797114255515995e-06
916,-0.0003159751932358511
917,0.00018972879904486205
918,-1.7286086968728844e-06
919,4.999130143969945e-05
920,-0.004028312986412296
921,0.001685431160303742
922,0.005374130082313257
923,0.004150121482612211
924,0.0014120238195943554
925,-0.00022947019154351844
926,-0.00017441065935534957
927,0.001421816829663929
928,-0.00015260786236915362
929,-0.0001093559915896796
930,-0.00033998306574827675
931,0.0001847383508193686
932,-0.00020145875960479772
933,-0.0005307976754308682
934,0.00026822081769933674
935,-0.001002599566378623
936,3.788425077521732e-05
937,4.099518354317813e-05
938,-2.755192334118714e-05
939,-0.00012656144164080072
940,0.00031636921389808907
941,2.770491832147113e-05
942,-0.00012746762310036406
943,-3.594027348570101e-05
944,-0.0007828229614940526
945,-0.0011021960429699943
946,0.0005146291853891593
947,-0.004386666567122154
948,0.0009388830408974416
949,-0.0005944068449844408
950,-0.0004196996474918473
951,0.0005457182420631707
952,-0.00024581359164694953
953,-0.00037886916130976843
954,0.0009262802141874016
955,0.0007313338412143006
956,0.0005334062102637815
957,0.0001959617256445401
958,-0.0005002718442083676
959,0.0017064161410576873
960,0.0002796265424166147
961,-0.0004831062435126024
962,-5.34506733286691e-05
963,5.351726324357726e-05
964,-5.2116371046542965e-05
965,5.393839367983174e-05
966,8.426218485914324e-05
967,0.00014131278536729026
968,1.8392059847330982e-05
969,1.2100720995976937e-05
970,-0.0003197962171295978
971,-0.0009569875892049178
972,0.0005142550101706891
973,0.0009358468251757927
974,-0.0009146993877113418
975,0.00120607239403661
976,4.7283385072399524e-07
977,0.00024124804308901953
978,5.286922024855049e-05
979,3.2229871878944326e-05
980,0.0005098230337651598
981,9.031738910566841e-06
982,-1.1178904813877731e-05
983,0.0009702584155345126
984,0.00014378664811532957
985,4.047367149254157e-05
986,-0.0002187593746066142
987,-0.00041626220034733956
988,-2.1719062845342157e-05
989,-4.0066428570232775e-05
990,0.0001356832868330293
991,0.00014293342530028485
992,0.00010067271045206818
993,5.501268577738775e-05
994,4.930744491758462e-05
995,-0.00013643877237282375
996,0.0010745389780833633
997,-0.0002439153279639327
998,-0.0001429252406431562
999,0.0007037544126101291
1000,-0.0012560349174872804
1001,0.0015600734256049377
1002,0.000515653310081885
1003,0.0024122522583905535
1004,0.0021917729420647494
1005,-0.0006407150867337102
1006,0.0024579177637946833
1007,-0.00037327737612354
1008,0.0058291248636668
1009,-0.01230020175688842
1010,0.0036251237715182044
1011,-0.007730252921977283
1012,0.0021009015958670997
1013,0.0001286872836209056
1014,-0.0005799030471752673
1015,-0.0019637936012291213
1016,0.005151716157334071
1017,-0.0013095327944987918
1018,0.000720605201827243
1019,0.008881375773851372
1020,0.00014590680417801824
1021,-0.001953469956681063
1022,0.0030875937150269695
1023,0.00677541538278568
1024,-0.0020010554159268714
1025,0.0010464196122562783
1026,0.00045676686451601455
1027,0.005382719217569048
1028,0.0014267615690720895
1029,0.0015258426845714448
1030,-0.001970192826233549
1031,0.0033020191695584673
1032,-0.00013296971093817262
1033,-0.0002526310428652907
1034,0.000656081180329445
1035,0.0010851965020010432
1036,-0.000898886927800248
1037,-0.0013118445899401923
1038,0.002094132517952403
1039,-0.0016237585929398757
1040,-0.00010519633838628183
1041,0.0001233846970851194
1042,4.563564969536566e-05
1043,0.0008621445075202213
1044,0.0009900319540649691
1045,-7.037937642160118e-05
1046,-7.42564237894593e-05
1047,0.0011066318301379983
1048,-2.913173003853413e-05
1049,-7.525010959454913e-05
1050,-0.0002568526740624597
1051,0.0007023741089739774
1052,0.00015370951732528922
1053,-8.473483797485345e-05
1054,-4.796185410440078e-06
1055,0.00023499363908270098
1056,-3.383048187940979e-05
1057,0.0005077592191871437
1058,6.141086531176088e-05
1059,-0.0002923248509234786
1060,2.1201927047235888e-05
1061,-0.00015121762448202326
1062,0.0004201766239724297
1063,-0.00023585060262729652
1064,0.00024241647564448988
1065,1.184048432061605e-06
1066,-2.8334882456202587e-05
1067,0.0008767271148704167
1068,0.0004220002327231922
1069,-8.466353764348626e-05
1070,-7.527168486860496e-06
1071,0.00016203982560829467
1072,0.000209801398839569
1073,-5.89914161186483e-05
1074,-1.2544459756037194e-06
1075,-2.7560945554888617e-06
1076,-0.0005114583712476539
1077,0.00046702149115575916
1078,1.838778232531288e-05
1079,-0.0007247002034898341
1080,6.443871090663897e-05
1081,9.301777730765435e-05
1082,-2.920067878720786e-05
1083,0.00037719084240571036
1084,6.871919994342102e-05
1085,-0.0005292547167777426
1086,-0.0006982936671377606
1087,-0.002588520667216902
1088,-0.00010585119428973865
1089,8.650900281634418e-05
1090,-0.0005109180592148505
1091,-0.0022199986077343224
1092,0.0029021542888784933
1093,0.00035612824695319296
1094,-0.0032357027096454696
1095,0.002723061786154594
1096,0.00020320955069481105
