,elapass_wi_virtualper_inf
945,-0.0003929675642677666
946,0.0004647871901842971
947,-0.0023211025963333055
948,0.0006400638934542538
949,-0.00022651265813739091
950,-0.0002733765256835887
951,0.00030833867152520633
952,-0.00029192071566585593
953,-0.00017909248831112984
954,8.07591656346967e-06
955,0.00035455440559070076
956,0.00016345212703652187
957,1.8463506106936094e-05
958,0.00021859085879227658
959,-0.00013887979162275133
960,0.00014083845096582396
961,-0.00045779777730815005
962,-0.0001531408293045146
963,-2.720735692137951e-05
964,-9.526021928671706e-05
965,8.166015699412502e-05
966,-9.906735702319659e-06
967,0.0001468871367699217
968,-1.1327575266039142e-05
969,-7.936318752347932e-05
970,5.3136746787682204e-05
971,-0.0005748187310503514
972,0.0002752934091500218
973,0.0004342510479597924
974,-0.000536382514182576
975,0.0006303981774752678
976,-2.4730323898681156e-05
977,0.00037204612660005326
978,1.2845839728380337e-06
979,0.0001797486069244829
980,5.98859441233878e-05
981,-1.1193835935939915e-06
982,-7.079789147291808e-07
983,1.3666716639695829e-05
984,1.2311346843064816e-05
985,5.152836966158598e-05
986,3.9411007867295146e-05
987,-0.00010499150516339737
988,-3.174637864691191e-06
989,-7.177160504647385e-05
990,-3.232824381729485e-05
991,3.8961224979596234e-05
992,-0.00017056097759666065
993,3.502199457089214e-05
994,5.089231091825703e-06
995,-0.00015638336594683242
996,-0.0001162024112677048
997,-2.7796116891888878e-05
998,2.5233034647195852e-05
999,-5.172776809542796e-05
1000,-0.0007170729155661581
1001,0.0008444791325788836
1002,0.0001968090501118976
1003,0.0011811160069915769
1004,0.0014979120551756233
1005,-0.00021135722159276827
1006,0.001873872522074333
1007,-0.00016060287565450673
1008,0.00243858794484974
1009,-0.005261153833501692
1010,0.0016863972564853233
1011,-0.0033798699105170634
1012,0.0007497260072244795
1013,0.00017830093257118434
1014,-0.0006035150835382439
1015,-0.0012556574226066763
1016,0.0022292333486084986
1017,-0.00044574283218220515
1018,0.00011754897361233624
1019,0.003131372191694367
1020,3.4210291974092886e-05
1021,-0.0006193012975258531
1022,0.001779503476233861
1023,0.0025142713218851377
1024,-0.0011369658661325756
1025,-7.394412300449858e-05
1026,0.00017921302032943421
1027,0.0022025833560055923
1028,0.0006342696859426578
1029,0.000700197300000387
1030,-0.0010312446107031033
1031,0.001570782341072474
1032,-8.311117579386194e-05
1033,-1.766548486826909e-05
1034,0.0002317847583007281
1035,0.00035799644252593047
1036,-0.0006161008256043999
1037,-0.00046244135109904064
1038,0.001067013783363392
1039,-0.0008092206435515806
1040,-3.0244725548832925e-05
1041,0.00013023572973806178
1042,-1.0038659095730109e-05
1043,0.00024244042078806885
1044,-0.000293044883167602
1045,0.00012746723980600042
1046,3.4053297898639487e-05
1047,0.00011581281750838551
1048,0.00021929537851054823
1049,-8.099300856052136e-06
1050,-1.2685253184204792e-05
1051,0.00016274246398336945
1052,-9.906053822431066e-05
1053,7.378407886882321e-05
1054,-2.5599219768582185e-05
1055,-1.2829745678281187e-05
1056,3.29845821552844e-05
1057,-0.0002525944011138451
1058,-0.0004594209722864942
1059,0.00012784625672338556
1060,-0.00011242875687978419
1061,-0.00017332250782911652
1062,0.0001787883859669719
1063,-0.00025009832555400517
1064,4.398592866495227e-06
1065,0.00026452994766864354
1066,-5.83751838117392e-06
1067,0.0004354639453987596
1068,0.00010210240688282204
1069,-0.00012462552295374504
1070,7.342500604146126e-06
1071,4.1091290722997925e-05
1072,0.00018989125570183482
