,mathpass_in_virtualper_inf
611,-0.05019919784058543
612,-9.767581695623643e-05
613,0.0020404945857577794
614,0.00023664590551089213
615,-0.0024113840433002444
616,0.005897474187697206
617,0.015325665068011668
618,-0.038377498323772595
619,-0.05548797158751262
620,-0.006721723533552073
621,0.0015015712816210628
622,-0.01230153924107488
623,-0.057220087460092384
624,-0.010693941507796144
625,0.01101601237001429
626,-0.007775667964578089
627,-0.022662085775175887
628,0.01782116028629365
629,-5.5264882782634954e-05
630,-0.0050588490162216245
631,0.0464605294778211
632,-0.000998368359229397
633,0.0008358279230255853
634,-1.1652620630600807e-05
635,0.0004919967922028236
636,0.017459009398587792
637,0.022598899744156565
638,0.006980346804507905
639,0.13921679195342526
640,-0.00036594218247759864
641,-0.00033738882696930054
642,0.0005235667585644258
643,-0.0005432658331601554
644,0.00030143827199868243
645,-0.0006211190995750974
646,-3.646525829553757e-05
647,-0.0013265376837541384
648,6.534265023890533e-05
649,3.6707490741246627e-06
650,-3.931076657252659e-05
651,0.0001224289074554118
652,-0.0010391055627692188
653,5.950357842645931e-06
654,0.0018187111487625069
655,0.001996756456866751
656,0.0005452658849281551
657,0.00018347022245039974
658,0.0013076752611356165
659,-5.0626229762302804e-05
660,-1.2380419796951295e-05
661,-0.0003707998318164326
662,-0.0006857304746662823
663,-0.0015945064719203451
664,0.0014606930931184612
665,-0.000602610195206876
666,0.0003174655249365612
667,0.0030683787670970812
668,7.984582858130565e-05
669,-7.620935949450929e-05
670,-0.0003680093870938453
671,-0.00079341487644083
672,0.000309594195585453
673,0.00029928301885577384
674,-0.0005679112157004684
675,-7.767306087684623e-05
676,0.0003374535959238712
677,-0.0010352063734219367
678,0.0004350193783646711
679,2.834033028490926e-05
680,-0.000442088109543894
681,0.0014045519323834033
682,-0.0001263558849231062
683,0.0003705854564318829
684,-0.00020272784531407965
685,-2.8605965575830217e-05
686,0.00030448869002488836
687,-0.0032140098388387453
688,-0.0008099547611949201
689,2.3838522120234927e-05
690,3.4992821721756875e-05
691,-0.00017109047696219762
692,3.127622365789596e-05
693,-0.0004664481687312754
694,0.0006850909087806551
695,-0.0002611652056693599
696,0.00026546453115087294
697,0.0019674858502045076
698,-0.0022413641601846694
699,-0.0005682859001824814
700,0.005285360540989626
701,-0.020564499753319695
702,0.010639988057740872
703,-0.016815511836884595
704,-0.03376661209889569
705,-0.0033403290230692574
706,0.015186319192915307
707,-0.06831586423638453
708,0.0001877277597026448
709,0.00048770718799145794
710,-0.0009363256284574519
711,-0.0016439558194308369
712,-0.0015408073126002163
713,-0.0014497221011232607
714,0.005013739781129731
715,-0.0011795128465183272
716,-0.013739347639936715
717,-9.527762810113472e-05
718,-0.0011722412391354216
719,-0.050209566619327385
720,-0.003963452682895121
721,-0.0021809317390056576
722,0.00544249466915969
723,-0.0037685768833245125
724,0.0038228979445116417
725,0.002856658031320856
726,0.021259296167779922
727,0.09612969541311575
728,0.0041198102081710045
729,-0.0002563077599726359
730,-0.008391173297901565
731,-0.002179092481770431
732,0.00012077568972086901
733,-0.0015910954851740316
734,0.003291709041252937
735,0.0031018231561864206
736,-8.026121906561367e-05
737,0.0003080761219834843
738,-2.78591796224123e-05
739,-0.0014291486006834879
740,0.0028782850239280106
741,8.574424428187957e-05
742,-0.002984799203508606
743,0.001222064466271372
744,-0.0002335541682378073
745,0.0006206236402547802
746,-5.445007377335172e-05
747,0.00036472638610187785
748,7.5269013335601695e-06
749,0.00025494228978362724
750,2.0860671509925704e-06
751,0.00013890393909867245
752,-0.0004275990616711879
753,-0.0009139699029984654
754,0.0002995310537656701
755,-0.002844190155614306
756,-9.091864497108209e-06
757,0.0009146961353817129
758,-0.0009029230735585274
759,0.005641448647404912
760,-0.0001389233295593241
761,-5.067560194213878e-05
762,0.00011642857362183837
763,3.39029632285429e-05
764,0.00012696325354109953
765,-0.0002747493991644529
766,0.0004680281862666274
767,0.0006036391299240776
768,-3.2954548652402923e-06
769,0.0007301785481032948
770,7.692924998707121e-05
771,0.0028627356435444794
772,5.277628366223837e-05
773,0.0003551372334002041
774,-0.0002754542154034685
775,0.0007827017143666197
776,0.0003079277391961384
777,-2.4994327376086995e-05
778,0.00017127244818153782
779,0.0007389986231838907
780,-0.0005142936194949834
781,0.0009620456960342708
782,-8.185638108186448e-05
783,9.037122544750427e-05
784,-0.0008285264586719083
785,7.316226518692083e-05
786,-1.5045218993422066e-05
787,-0.001137490599991682
788,-0.00017839394107529012
789,0.0021538697831698914
790,-0.0010116202392527957
791,0.0035144474748125404
792,0.016515763828371312
793,0.009215146725110122
794,-0.012624537264200672
795,0.042583889033822105
796,0.000539680980071292
797,-0.0004026330816837791
798,0.0004228419906912798
799,0.0022416491993253822
800,0.0002848006782208616
801,0.00012953311477756848
802,8.424524978256718e-05
803,0.0010790972471457238
804,-3.250914192843261e-05
805,0.0008980527829933972
806,-0.0008520507309457736
807,-0.0006886506708162911
808,-0.000646032764867328
809,0.000967923675479432
810,-0.00026952424406685715
811,-0.00021058258783603756
812,-0.0011623461367118943
813,0.0009580034224342886
814,0.00018034716691952074
815,0.0007174570828561702
816,-0.0008025745477554313
817,-0.00030561330105921726
818,0.0004481625645869846
819,-0.0019433767305590145
820,0.00025036792340127475
821,-3.875387637692859e-05
822,-7.350584319294448e-05
823,0.00012215365043555766
824,-0.00017350420486203638
825,0.00021063686215413578
826,0.00020951647641732703
827,-0.0005274575296779306
828,-0.00042148979368495423
829,-0.0016740192542878955
830,0.0007970577924950583
831,-0.005990744537811314
832,-2.3772289650180914e-05
833,-0.00024735959289638753
834,-0.0002270806862219252
835,-0.0018318884806149786
836,-7.731297636900215e-05
837,2.2134949644860384e-05
838,0.0006782484596190896
839,-0.0004674778161870717
840,0.0005508009930476295
841,-0.0005431018800643861
842,-5.1503573484467954e-05
843,-0.0004228859090755814
844,1.744884611225645e-06
845,0.0010789480072121737
846,-0.00022282199312146823
847,0.0015773670978384347
848,0.0006966974318534311
849,-5.418075855839686e-05
850,0.0006183405422669138
851,0.00025741801389630325
852,-8.000938949214783e-05
853,-0.00011427675717099577
854,-0.0003488297849952819
855,-0.0004243580882269769
856,-0.0003956169011412854
857,-4.750249138522051e-05
858,2.767212278949535e-05
859,-0.0031361880799149213
860,0.00013270435267553757
861,-0.0005302587962699988
862,-0.0001820548417725523
863,-0.002334980165659238
864,-3.96881176209732e-05
865,-1.7069411524165753e-05
866,-0.00018591733448235418
867,-0.0010071688592595551
868,-8.326088517868479e-05
869,-0.00037379721954413167
870,-0.00039269610597681353
871,-0.0032307413172300353
872,9.607258023780927e-05
873,5.9314406696129913e-05
874,8.420930393206001e-05
875,3.733316294575941e-05
876,6.884908159021124e-05
877,1.7163715541156788e-05
878,1.7367999331304453e-05
879,0.0003698599294619624
880,0.00015709614107356195
881,-0.0002083728580566286
882,1.4452922349459352e-07
883,-0.00015947068411978257
884,0.00012043764104494381
885,-8.825863395360783e-06
886,-0.0001370450856701013
887,0.000230704522109903
888,-1.4178269785049102e-05
889,4.3172054500648555e-05
890,5.46187071411885e-05
891,0.000658121874945151
892,5.8006507140733217e-05
893,0.0002696252575659963
894,-0.00012046462272401823
895,0.00034518172858857523
896,0.0008239004949616929
897,-0.0003117038851826843
898,0.0032576186919215356
899,0.010936692234343674
900,0.00019094732674813426
901,0.00017474891142284078
902,0.0001136381543608626
903,0.00025186061263150604
904,-0.00016196772044209265
905,0.0002683214604580462
906,-0.00011524533034139897
907,-0.00028792016413999787
908,-0.00010718815572444212
909,-8.054389229823587e-05
910,-0.0002736183947320396
911,7.857272409271967e-05
912,-5.289647881140026e-05
913,0.00031521767020794054
914,-7.236659836537723e-05
915,-0.00022151617708885424
916,-5.642922170597576e-05
917,-6.352218456918104e-05
918,0.0001627188894911321
919,-0.001295362647492413
920,-0.006544864385978159
921,-0.005980648278576452
922,0.007726258118025187
923,-0.01658944081790792
924,-0.00478799681588283
925,0.0004397936719497715
926,-0.00022108908608795794
927,-0.012178193210604173
928,0.00022580898398756602
929,-8.992443075214476e-05
930,0.000666800038243561
931,0.003374814123481242
932,-0.0008395297104071014
933,-0.0004636624994199415
934,0.0006619557771391067
935,-0.00014856347762684567
936,-6.740033700470537e-06
937,-0.00013454821444731243
938,7.627790128109678e-05
939,0.0006163682274465921
940,0.0001271857384565418
941,0.0005607772264637715
942,-4.6546851141449046e-05
943,-7.493397268861267e-06
944,-7.255231406021453e-05
945,-0.00010216948330746541
946,0.0002641852392644169
947,0.00041056175870834706
948,0.000558417348140716
949,0.0005342015888197799
950,-9.181292540326957e-05
951,0.0010476431226713677
952,-3.835305389971041e-05
953,-5.550907685961109e-05
954,0.00012156456238955908
955,0.0001815892172437253
956,-7.674799383444779e-05
957,-0.0005081220335084619
958,1.4310774768236326e-05
959,-0.0011769649524254948
960,-0.00010176191785580706
961,-7.751846227225941e-05
962,0.0004711807627684473
963,-7.869434384129426e-06
964,-2.6739600719336087e-05
965,-5.241053615143495e-05
966,4.50590079960829e-06
967,8.794251347157394e-06
968,-4.905060894537703e-05
969,0.0009009720166586382
970,-2.8764149450221656e-05
971,0.0019105904124174468
972,0.00048268483452360077
973,4.8365872026741786e-05
974,1.1433332389818595e-05
975,0.0008088442648094041
976,-0.00034450006162554936
977,0.0008222568204716842
978,-8.561015370646275e-05
979,0.0007082706877550468
980,-0.0003257540012314852
981,0.00013369612948205018
982,0.00043804379972235897
983,0.00010326581923824852
984,-0.0005682073543779389
985,0.0003574737195925402
986,0.0004040020733536148
987,-3.9289935258368326e-05
988,-2.2599825683943308e-05
989,0.00042037391613393204
990,-0.00011473048162634852
991,-6.41964787813373e-05
992,0.0006853463350152008
993,0.000420881393994802
994,4.032148077476043e-05
995,6.535573854780532e-05
996,-7.551017099396073e-05
997,1.4054888141860153e-05
998,0.0007211954693351252
999,0.00033640873850920925
1000,0.0012428190093239568
1001,-0.0020673894837970577
1002,-0.00020054783594551775
1003,-0.0015701109980961947
1004,-0.008588240146958137
1005,0.006205400719928256
1006,-0.017193103148046
1007,-0.06001493412526879
1008,-0.01178009170286668
1009,0.004472057821643268
1010,-0.0012010251623308077
1011,-0.024025038553972904
1012,-0.0009044610128341429
1013,0.004405380322715163
1014,-0.004152093520197971
1015,0.0003647493562956535
1016,-0.022991660964824957
1017,-0.002700542731574233
1018,0.01896558023074001
1019,-0.03491312085477963
1020,-0.002270822735773194
1021,0.0002548854594576641
1022,-0.005576414233472957
1023,-0.027883000422779605
1024,-0.008911264650692296
1025,0.009175393429863607
1026,0.003306684290793262
1027,0.015954173887782846
1028,-0.0007042741138822419
1029,-0.0005438253292889941
1030,-5.2206929732912906e-05
1031,-0.0037354166798163274
1032,4.621006492194608e-05
1033,-0.00011166377731073821
1034,4.57201200864908e-05
1035,9.757880201040917e-06
1036,0.00014940773198027286
1037,0.0007050012989493931
1038,-0.00013033253508444663
1039,0.0012766555133456334
1040,5.236275401612782e-05
1041,-0.00022312650369490334
1042,5.0479485440102343e-05
1043,-0.0005860268533200612
1044,0.00016864691450220782
1045,-0.000611317815356024
1046,7.791582665374768e-05
1047,-0.0008818965015273618
1048,-0.0001609876653102167
1049,0.00014389627168793982
1050,-2.7362765313495817e-05
1051,-7.133231212907457e-05
1052,0.00035080239324730114
1053,-0.0003781560086793207
1054,-3.5301638686437674e-05
1055,-0.0001300733027312841
1056,0.0005350489133175807
1057,-0.00023480436638619167
1058,0.000846908231045825
1059,0.004609914831225925
1060,-0.0003140420372942738
1061,0.0002249981614927435
1062,-5.431002423454976e-05
1063,-0.0017787821081639255
1064,3.0416723427149045e-05
1065,-0.0005288301245208654
1066,-0.00024569372292804507
1067,-0.0012223006350019917
1068,0.00011373865471492462
1069,-9.301314041181729e-05
1070,-4.947969121434895e-05
1071,1.6411806236484447e-05
1072,-6.78338940532348e-05
1073,-0.0001076801980363584
1074,-1.6908374893835347e-05
1075,-0.0011407849672223874
1076,0.0003229847525260128
1077,-1.6384946160151035e-05
1078,-9.471557502762058e-05
1079,0.00021616916807668153
1080,-0.0004905375297026192
1081,0.00022381842933678341
1082,-0.0002567494897313927
1083,-0.0017680544507613293
1084,-0.0005132925908606195
1085,2.7964737006113275e-05
1086,9.008503064647505e-05
1087,1.8952748827682795e-05
1088,0.0004127842458191307
1089,5.1244400448382285e-05
1090,0.0005861072725203212
1091,0.0032793255920706816
1092,-8.253137643214183e-07
