,drop_his_hybrid
2132,6.248293571623543e-05
2133,1.74075588165047e-05
2134,2.818800531062988e-05
2135,-4.823075240651127e-05
2136,0.023600239533728754
2137,-0.011435049707061745
2138,-0.006806284821977386
2139,0.015977868226124292
2140,0.0023961820160284695
2141,-0.0011521582872869064
2142,-0.0005198094645083964
2143,0.0015682839974727088
2144,1.1193857596440061e-07
2145,3.4277474857619973e-07
2146,3.4316965982232275e-05
2147,2.3550618065672525e-05
2148,7.256531246995438e-05
2149,0.00026466128233626577
2150,-0.00010868525288370842
2151,0.0005277369422032009
2152,0.0013376198522280312
2153,-0.0007827194966240164
2154,-0.000623457858603987
2155,-0.00240645367844434
2156,-0.00045572144929918105
2157,0.00042539559789234253
2158,8.657888934550544e-05
2159,0.0003712425092821819
2160,0.00026486611252267374
2161,-0.0002663111877289661
2162,4.3238860022862735e-05
2163,4.375404961046638e-05
2164,9.759913620064604e-07
2165,2.580355269496477e-05
2166,4.1384672459681095e-05
2167,0.00011189180259374152
2168,-3.774145003686028e-05
2169,-3.77393424098745e-05
2170,-0.00014536796703911294
2171,-0.00010747367214647111
2172,-3.424549568554316e-05
2173,2.8654003039851364e-05
2174,-3.2501058559954845e-05
2175,1.9446706168459596e-07
2176,5.130115599238166e-05
2177,0.00010299643550511457
2178,-5.126739433569785e-05
2179,0.00036317051403257904
2180,-7.218890539490275e-06
2181,-0.0002113407919059594
2182,0.00017758496665073436
2183,0.0001161978959213726
2184,5.97407863717373e-06
2185,-4.211533014872513e-06
2186,-8.482788688457648e-06
2187,-2.328295226803198e-05
2188,8.745703877087349e-05
2189,-3.3052857365713867e-06
2190,4.799504959362067e-06
2191,6.594273947712613e-05
2192,5.09493059444629e-05
2193,2.66524894415178e-05
2194,4.865108439744493e-05
2195,-4.874048522424837e-05
2196,-9.419456135188148e-05
2197,-0.000259712286297145
2198,9.224150528988944e-05
2199,3.225348281423492e-06
2200,2.0627670284463347e-05
2201,-2.5410005915835234e-05
2202,-5.7784013611457353e-05
2203,-1.0672387118453057e-05
2204,-0.0020563902020975704
2205,-0.0032859166437037967
2206,-0.0033552334555443835
2207,-0.027362293117914667
2208,0.002690018699376753
2209,-0.0014408500824140665
2210,0.001968771895560298
2211,0.010638674885489698
2212,0.0014700712398153224
2213,0.0006727004389706141
2214,7.748464741729408e-05
2215,0.0018062805128073137
2216,-0.000266978431620006
2217,0.0021231198237505345
2218,-0.0013039772900997665
2219,0.001989352484095835
2220,1.2075966020158975e-07
2221,9.653774332585492e-05
2222,-1.7987988577983887e-05
2223,0.00019912279674789488
2224,0.002266568789902873
2225,0.0010960469894374994
2226,-0.0004186415028405787
2227,0.0002871142854334248
2228,0.0001568855003385135
2229,7.518681382098042e-05
2230,0.0002057574781919324
2231,0.0010706886571841918
2232,0.0002675719510839638
2233,-8.384221216731688e-05
2234,7.402749263765214e-06
2235,0.0006096514336326885
2236,0.00015633375977093232
2237,-0.0007263085727764267
2238,-0.0004665040542246106
2239,-0.003065932882435006
2240,-5.639174348908714e-06
2241,-1.0081227071567594e-05
2242,1.429487679058061e-05
2243,-3.256510612483824e-06
2244,0.00012482861705533777
2245,-0.00012309975827805807
2246,-0.0003449142504228074
2247,-0.0009135599842760387
2248,-5.6839524337991195e-06
2249,-0.0005440705916502555
2250,0.00010609607387665937
2251,-0.0012851009630380828
2252,-6.942946508568102e-05
2253,-7.43325004993087e-05
2254,2.7151664294544514e-05
2255,-0.0005390619654252524
2256,-2.081918069008593e-07
2257,-8.00946713827072e-05
2258,-7.549839096939943e-05
2259,-0.00033377838106345945
2260,-3.386171680193502e-06
2261,0.00023366270663308528
2262,8.742600943249294e-05
2263,0.0009998704986277761
2264,0.0004819219303794536
2265,0.0005367107886246906
2266,-0.0005209173537260803
2267,0.0015680630464835867
2268,-0.0007074185985676795
2269,-7.651660713037797e-05
2270,8.135327545043817e-05
2271,-0.0019088736791008593
2272,0.00023495749247711719
2273,-0.00010502244837412393
2274,-0.0002679557265883611
2275,5.3646046411518896e-05
2276,-0.00022275853924889305
2277,7.6035382803365745e-06
2278,-3.089171119840954e-05
2279,-0.0006837216907767918
2280,0.0001811280935478641
2281,-0.0005900159771863999
2282,0.0010461413421076731
2283,0.002880291122325163
2284,9.947376295477137e-05
2285,-5.29449156235715e-05
2286,0.0002749031756778137
2287,0.0009734359973409811
2288,-1.1862265399363787e-05
2289,-4.8763500624408926e-05
2290,-3.4778291374790606e-05
2291,8.157415001528077e-05
2292,1.4809566087772954e-05
2293,-0.0007284358563437572
2294,0.00117008468348763
2295,0.00016412517210353725
2296,-0.0019043487413062377
2297,0.0006568614130876336
2298,0.000903228398780349
2299,-0.0006934227470894061
2300,-0.00013274431142131624
2301,-4.045448196455822e-05
2302,5.051955929451641e-05
2303,-2.0413152874309602e-05
2304,-0.000308769875501685
2305,-0.00043497709023752586
2306,-8.393285082331243e-05
2307,-0.002466465238471332
2308,-3.128117466969781e-05
2309,-2.040857123847902e-05
2310,-0.00011907000485396766
2311,8.953463097047726e-06
2312,-0.001709902545669239
2313,0.0007978454415749718
2314,0.0003774495418389879
2315,-0.0009595677930292702
2316,-0.00030184309476983563
2317,0.002132015480422835
2318,-0.0033908231580924006
2319,-0.004128431894968197
2320,0.00026961256403126285
2321,-0.0005948388005753656
2322,-0.00025801188454051814
2323,-0.0016943623970371397
2324,8.407887323899895e-05
2325,-2.178329455726669e-05
2326,-4.5867573230463435e-05
2327,0.00012281590267868898
2328,2.272269746185289e-05
2329,-3.118507735818465e-06
2330,-1.2120833187103982e-05
2331,2.0252539243938224e-05
2332,1.3561355103142852e-05
2333,-4.436877915753541e-06
2334,8.984194612150347e-05
2335,-2.8551381442759264e-05
2336,7.393633996901296e-05
2337,4.002857182772982e-05
2338,0.00010777331047147649
2339,7.206799207705294e-05
2340,-0.004556561382099926
2341,-0.001793255912411529
2342,0.0007060265634880437
2343,-0.017283881623226666
2344,0.0004152442569618297
2345,9.85025760791094e-06
2346,-3.118766518036623e-05
2347,0.0006779443498959054
2348,0.0003484244987890325
2349,0.0002782993572170363
2350,-9.94506886596763e-05
2351,0.0008503960039995983
2352,0.00017569341576190148
2353,2.5703183475664252e-05
2354,2.5997046798281235e-07
2355,0.0003817362491885192
2356,-0.0002466024826422577
2357,-6.431692267804193e-05
2358,-6.452370713853945e-05
2359,-0.0013360575989647767
2360,0.00011582319036722081
2361,-5.937739514028677e-05
2362,-0.0008030628925794899
2363,-0.0006879421680006301
2364,0.00025415949299563103
2365,-4.3275258880994646e-05
2366,-0.00017916624402520353
2367,0.00022001207927089725
2368,-1.2230392940244312e-05
2369,-4.994510158391225e-06
2370,-2.101312491791624e-06
2371,-3.918279535160502e-05
2372,0.00014159137425137712
2373,1.306527611481256e-05
2374,-7.349058757361231e-05
2375,7.624272424476712e-05
2376,-1.2673013380312907e-05
2377,0.0004904357218990069
2378,5.3132041723463875e-05
2379,0.001581923324673089
2380,0.00013205392158027274
2381,0.0003174975044023336
2382,-7.905246761519117e-05
2383,0.0014221120957587973
2384,-0.0009085961575516275
2385,-0.00017224930064859467
2386,3.7485359547601115e-05
2387,-0.0008400082447559893
2388,8.320137182789464e-05
2389,-0.0004817784001473006
2390,0.0006111557508570531
2391,0.0008073474421733085
2392,-0.0001293252029438713
2393,-8.017370683969242e-06
2394,4.6732889047818125e-06
2395,-0.0005159289104493045
2396,-8.276656350012662e-05
2397,1.3510725355519147e-06
2398,-3.1592524564864594e-05
2399,-1.5394988551363433e-07
2400,-7.688286207483042e-06
2401,-2.2110581769697433e-07
2402,9.353747527917515e-06
2403,-6.090955291605821e-06
2404,-1.0179273768329333e-05
2405,-7.344026271019297e-05
2406,0.0001001334413410169
2407,-6.349062515788647e-05
2408,0.00019010085571872162
2409,0.00018695192370021067
2410,-0.0003022328986154988
2411,0.0007208407565454577
2412,3.33155366190838e-05
2413,5.833929425744701e-05
2414,0.00029564133687528903
2415,0.0011650535673667446
2416,9.807871626914573e-05
2417,0.0005897357955148874
2418,-0.0007182771489235863
2419,0.0006092396244021137
2420,0.00016095857133103457
2421,-0.000211602910720765
2422,5.0586469829878215e-05
2423,-0.00011151179501769829
2424,0.00023799786943726385
2425,-2.4861313260843357e-05
2426,0.00012291243879305626
2427,-0.00021261268598037254
2428,1.2962611903707373e-05
2429,-0.0001788258015176477
2430,-0.0002697638316280783
2431,-0.0004474703121834238
2432,0.00010677198588276462
2433,5.1562586911116636e-05
2434,-0.00011136972953099379
2435,0.00026023526640928156
2436,2.2595437349650242e-05
2437,1.3708664857593535e-06
2438,3.49493935886464e-07
2439,1.5140896452899316e-05
2440,2.834352221773874e-05
2441,-1.0076946795422872e-05
2442,-5.0330959359234924e-05
2443,-8.888996742415441e-05
2444,-6.166353835830058e-05
2445,2.102949371541758e-06
2446,3.4811823611644084e-05
2447,-8.07789385360693e-05
2448,2.347781608103055e-05
2449,2.0423342318336817e-06
2450,5.397580036750219e-08
2451,3.379629285785192e-05
2452,-2.9661795336584802e-05
2453,-1.5403526037159464e-05
2454,2.199376786111339e-05
2455,-4.938159080545169e-05
2456,9.885828376947022e-06
2457,6.648415253323962e-07
2458,-1.107571559031068e-06
2459,1.4716516473835881e-05
2460,1.0221357629756107e-05
2461,-7.215974594196154e-07
2462,5.66044985235423e-06
2463,-1.208811669673872e-06
2464,-1.400415887974042e-05
2465,2.5729639232863345e-05
2466,-1.3414687570996099e-05
2467,-2.8851756800906315e-05
2468,5.0644123508738215e-05
2469,9.152579722941052e-06
2470,-4.79879601355649e-05
2471,-0.00020820185112662576
2472,0.0002685948588745379
2473,-0.00016117969115865059
2474,-0.00011246338746492506
2475,-0.0007684549607409673
2476,-0.0004954014462982757
2477,0.0002102153491510855
2478,-0.0006583726536880091
2479,0.00033731454254891434
2480,-0.0007275210913900567
2481,-0.0003842824593009751
2482,-0.0002568214056954025
2483,-0.003985543012885949
2484,-9.975031157261834e-06
2485,0.00011892389228770585
2486,6.573914266868995e-05
2487,0.00037441549642880395
2488,0.0004748190865544673
2489,-6.145588396362569e-05
2490,0.0013431055971702818
2491,-0.00042923010733280606
2492,4.9742761827774434e-06
2493,1.3282397149427772e-06
2494,4.3684259297839915e-08
2495,1.2423502385221332e-05
2496,-0.002129548851251899
2497,-0.0004770590363941934
2498,0.0043855827103072035
2499,0.006252109075443386
2500,0.00015339344583663466
2501,7.642608222372923e-05
2502,-0.0001415820742061372
2503,0.0001320462670310204
2504,-0.00022310278124281724
2505,-0.00018536409884913605
2506,0.00013367187911846794
2507,-0.0008044711027251937
2508,0.0005943252154535178
2509,1.673145280574744e-05
2510,-0.0001891907688933466
2511,5.470838604408475e-05
2512,-1.663872478471619e-05
2513,6.897291302395069e-05
2514,1.1194363837956877e-05
2515,0.0001825081291917094
2516,4.036803740902643e-05
2517,4.6228759161694884e-05
2518,2.698209960035541e-05
2519,1.9742453618925525e-05
2520,-0.0002686980784371516
2521,-0.00014284205772979448
2522,-0.0001612310236175811
2523,-0.0017685108556871813
2524,7.670078114235544e-05
2525,3.812443368148158e-05
2526,9.569384978056877e-06
2527,0.00012571328753850977
2528,0.0004644159296149398
2529,0.012661714634752736
2530,-0.004086961205428382
2531,0.024265200726621874
2532,0.0001729031087109043
2533,1.9660000474485392e-05
2534,-3.7390746762963827e-06
2535,0.0002516893799793272
2536,-0.0006546324847853795
2537,0.0007278253170833234
2538,0.0013435708953385562
2539,0.004764895967484861
2540,-0.00017424076736043373
2541,-5.7905154551744946e-05
2542,3.936014060638342e-05
2543,5.4025060074644205e-05
2544,-0.0001136702351468639
2545,-0.0006271507695343158
2546,4.98266529381449e-05
2547,-0.0022093262851813
2548,-0.0028019603210482366
2549,0.0005904514517538648
2550,0.0007329738583592461
2551,-0.004283153052805458
2552,0.0005628659241823534
2553,-0.00037828892729759375
2554,-0.0004381132108880438
2555,-0.0003362744824803167
2556,7.836691108515337e-05
2557,1.783284369260982e-05
2558,3.33346152082263e-05
2559,0.0004281286470692104
2560,-1.2134763489772632e-05
2561,1.0431199842698237e-06
2562,-1.0668234572270821e-05
2563,1.1865614440994469e-05
2564,2.4246040301162314e-05
2565,1.7305777802747544e-05
2566,0.00014102147657094727
2567,-9.125413657826571e-06
2568,-1.1269265619637654e-05
2569,-1.2398348363825266e-06
2570,-1.581308467922227e-05
2571,5.763327602713766e-06
2572,7.547301024329546e-05
2573,1.3279255148479592e-05
2574,0.00014500517979728158
2575,0.0008357656903717997
2576,-0.00017102446860282246
2577,8.684753532678806e-05
2578,0.0002555977848412235
2579,-3.34512377177864e-05
2580,-2.294646448127606e-05
2581,1.3713095359136073e-05
2582,-3.493743112739565e-06
2583,-4.591584012993413e-05
2584,1.7885058644693382e-05
2585,-5.414811403814556e-05
2586,2.2561963116579432e-05
2587,7.840608135138908e-05
2588,-3.674571563340809e-05
2589,-1.9243401063250975e-05
2590,8.15214224963259e-05
2591,-2.5953930816630947e-05
2592,3.2275721310894645e-05
2593,1.798885039945046e-05
2594,-4.681601188271547e-06
2595,-1.53040470664909e-05
2596,1.4796894465857495e-05
2597,2.2292784296649756e-05
2598,0.00010012236965392729
2599,3.171622806193385e-05
2600,-1.0563857416003137e-05
2601,4.8782142465759636e-05
2602,0.0001079370511292176
2603,0.00017651950596038384
2604,-0.0006656885104263396
2605,-0.0004205308778188813
2606,0.0003351831517624917
2607,-0.0018909975449182977
2608,-0.0007642980784009904
2609,-0.001073284162199228
2610,-5.334108958309686e-05
2611,-0.0031466824210647955
2612,0.00012158163010059506
2613,9.78808298802349e-06
2614,0.0001266474877798449
2615,0.000665442161549332
2616,-0.00228261182164087
2617,-9.434455576783299e-05
2618,0.0007785535844480282
2619,-0.004394968613669735
2620,-0.00020854043522798818
2621,6.7513018986997e-05
2622,8.425400116021012e-05
2623,0.0003327827847288307
2624,1.0056296195720913e-05
2625,-8.361908415522714e-06
2626,-0.00015321226988113817
2627,2.0329970553006793e-05
2628,3.0016849043167406e-05
2629,9.485611452431802e-05
2630,4.344083183172928e-05
2631,0.0006646376573481161
2632,-0.0006069148339352549
2633,-0.0002133866572365478
2634,-0.0004734199447356198
2635,-0.0038700576125776627
2636,-5.4433549603932e-06
2637,-1.83861694771971e-05
2638,-6.114068629911295e-05
2639,-3.241541150978214e-05
2640,1.7508212232872002e-05
2641,1.5975842790331486e-05
2642,4.475266798866099e-06
2643,0.00010014081370555754
2644,4.755154944276242e-05
2645,-7.59563930221112e-06
2646,7.578925643594483e-06
2647,2.4810140781861894e-05
2648,0.0001809746660206712
2649,1.2256659492395606e-06
2650,4.978142071814592e-05
2651,-0.00011884163830064823
2652,-0.00037455108658065057
2653,-0.0005855279568722009
2654,-0.000713548179858765
2655,-0.00517802408061168
2656,9.509007980458945e-06
2657,9.902240379842942e-06
2658,6.319835168360769e-06
2659,-2.3883429873182906e-05
2660,-2.0616174974562245e-05
2661,1.1494956041866004e-07
2662,-7.286929686968811e-06
2663,1.5447015687576142e-06
2664,-0.00037648928041664203
2665,-0.00022301881922353565
2666,-0.00028349401869741
2667,-0.0026204156979537847
2668,1.5603626669965658e-05
2669,1.843143310285271e-06
2670,4.440930499478491e-06
2671,-1.167454009211115e-07
2672,-9.472678306918797e-05
2673,5.241666249371721e-05
2674,-3.936666017233e-05
2675,9.472879807689266e-05
2676,-3.738397022037847e-05
2677,-4.478205814177056e-07
2678,0.0002255649031587358
2679,0.00048475133482140244
2680,2.3536582306110733e-05
2681,3.708825276149643e-05
2682,2.1263869033246345e-05
2683,5.693721193381572e-06
2684,2.941928744280084e-05
2685,-0.00017273815474645163
2686,0.00010404216508095037
2687,-0.00017504382786139957
2688,-1.0058161730464191e-05
2689,1.871425281855123e-06
2690,-1.9416402846633867e-05
2691,1.1474494331759697e-05
2692,-0.00016104042002006497
2693,0.00021403496782183823
2694,0.0006931644859332158
2695,0.00012188296047778812
2696,-6.850325183950375e-05
2697,-6.470575953565347e-05
2698,-1.2575445522225556e-05
2699,-1.373541684839225e-05
2700,3.730658912999428e-05
2701,-7.37803595923133e-08
2702,-3.954544828601163e-05
2703,5.553194218745094e-06
2704,0.00027266107435068793
2705,4.188204342755478e-05
2706,-0.00027681132311168326
2707,0.0004518163632402712
2708,0.0003267532021371116
2709,0.00013149453947653618
2710,-0.00015990645922566205
2711,0.0006699458476517774
2712,-0.0002845351409578896
2713,0.0006377942853951843
2714,-0.0023827397150250865
2715,-0.005530690729603426
2716,-0.0005628012912670481
2717,0.0003419216199343042
2718,0.0006504145896295007
2719,0.0014494742041980357
2720,-1.6120392918942582e-05
2721,-2.743527710040949e-06
2722,-1.6836595671353185e-05
2723,4.559497007842398e-05
2724,3.9387456587719895e-06
2725,-1.0130402173975093e-06
2726,3.613102609306414e-07
2727,4.712250853736954e-06
2728,7.083627386641851e-06
2729,-3.1208704389921447e-07
2730,-6.144911939844394e-06
2731,-1.1005744170469025e-05
2732,0.0002688217668797065
2733,0.00010815115799497069
2734,-0.00020106623001216338
2735,0.00022662726069339864
2736,8.822209148182419e-05
2737,1.066861118233765e-05
2738,-2.4994122049583935e-05
2739,0.00013264661098786774
2740,-0.00335045590387491
2741,0.0011976811864269487
2742,-7.71032759577008e-05
2743,-0.00729155566362543
2744,-8.338838018770507e-05
2745,-8.04697275706129e-05
2746,1.8508449133162424e-05
2747,-0.00048138230326944204
2748,0.00018648390832687125
2749,-9.50387812713933e-06
2750,-0.00013063513213276026
2751,-1.6434577619984597e-05
2752,0.00021324354899079746
2753,0.0005417231853144805
2754,-0.0006273990848667815
2755,0.0018102935606420767
2756,-0.00016389209992809462
2757,-7.402355882581394e-05
2758,7.82202889628227e-05
2759,-0.0003569784699586166
2760,0.00016586275360715833
2761,-0.00032111946049267337
2762,-7.244125103748966e-05
2763,-0.0005870978268611198
2764,-1.9281585182377246e-05
2765,2.849272897954833e-06
2766,-1.909032272712169e-05
2767,1.702685112565242e-06
2768,-0.004173255137445759
2769,-0.0034114442612498777
2770,-0.00031552605213058186
2771,-0.02476959011440083
2772,-0.007328727864988514
2773,-0.004341187029926676
2774,0.003399081488268401
2775,-0.026553661843679677
2776,-0.006823958726140132
2777,0.005678751377312147
2778,0.00038791089386708375
2779,-0.0025084212277860073
2780,0.004790364601258615
2781,-0.002411329550697868
2782,-0.0007532762635412784
2783,0.00461398112414607
2784,-1.012375453608277e-05
2785,-8.280082422765613e-05
2786,-4.701969061426904e-05
2787,-0.0001554158646152755
2788,6.7655024383566775e-06
2789,-5.66835355465153e-05
2790,9.286879572272952e-05
2791,-0.00010964208772878872
2792,-0.0018233207138306953
2793,0.00031794737357170104
2794,-0.0011197095260619375
2795,-0.007583418330376833
2796,8.323242456031184e-05
2797,0.0001178367949140424
2798,1.7461639305513565e-05
2799,0.0005597538580268003
2800,-6.6962025139049264e-06
2801,-1.0389565521319059e-05
2802,5.778183771183798e-06
2803,-8.234901217828545e-07
2804,-1.1926960763930665e-06
2805,-1.1299854142304316e-07
2806,-1.7390359761838689e-06
2807,3.298867357063557e-06
2808,0.0003615949687012587
2809,-0.0005595603615805671
2810,0.0008685043914035577
2811,0.0015770375043369336
2812,-2.953064936953153e-06
2813,2.3532181472862027e-05
2814,8.386420963532725e-05
2815,6.839381756903413e-05
2816,2.497992885570099e-07
2817,-6.836921367006857e-06
2818,-5.27501211956755e-07
2819,-4.627045918486266e-06
2820,-0.00011268334896349754
2821,0.00013782480518065044
2822,-1.435189004372477e-05
2823,-6.522827394472147e-05
2824,-0.0002238971271251049
2825,2.667985643007918e-05
2826,-9.379624011699568e-06
2827,-0.0007501620321160141
2828,4.762040408851989e-06
2829,1.3221432670574256e-06
2830,-6.668015071731635e-06
2831,-2.9331815407320236e-08
2832,-0.00025194651798405036
2833,0.0002604718650557939
2834,0.00014221551155339264
2835,0.0004770167438898449
2836,2.011521611369227e-05
2837,-1.0797623023751283e-06
2838,-3.6604073626269848e-06
2839,1.96527035933313e-05
2840,-3.7182971961739565e-05
2841,-3.9746916597513705e-06
2842,-2.2568925177715547e-05
2843,-1.928881164151389e-05
2844,0.0002583537348607849
2845,-0.00010322242975730163
2846,0.00013346960567368362
2847,0.0004944489295229078
2848,7.347281529622866e-05
2849,-1.6047930292097128e-05
2850,-0.00011431126854098422
2851,-0.00020931910146773246
2852,0.00014466257194129488
2853,-0.00025399670919637376
2854,-0.0005049794370651374
2855,-0.0015322767347954363
2856,-0.0007862960811674697
2857,-0.00045763927027776396
2858,-0.00032126550672718093
2859,-0.00013549521319671009
2860,-3.624407002216108e-05
2861,-1.0823080166475862e-05
2862,6.759956032707722e-06
2863,-0.00011015435745498181
2864,0.0044843826668304896
2865,0.0006436788261661786
2866,-0.003071360358058106
2867,0.008832654081240078
2868,-0.001636321415895672
2869,-0.003528098418182256
2870,0.00013527022309330967
2871,-0.013110663614126897
2872,0.00020609587551045376
2873,-0.00010644891490151807
2874,-0.00021243198606330166
2875,-0.00018180169071739129
2876,4.861520570891431e-05
2877,-9.391883298170448e-06
2878,4.173465545888253e-05
2879,-3.2376813969752504e-05
2880,-2.161243714456045e-06
2881,-3.6412869413126074e-06
2882,1.6962503931449956e-06
2883,-3.109373966357152e-06
2884,-4.2057802011556146e-05
2885,-2.301943675485205e-05
2886,-5.680437272072661e-06
2887,-3.356225824980557e-05
2888,-0.0013997844599871005
2889,1.0524535392549342e-05
2890,-0.00019569883937361668
2891,-0.0005043478586483794
2892,0.001479110854760403
2893,5.974370333780306e-05
2894,-9.872590362370193e-05
2895,0.004050941085977415
2896,-0.0004314846371933416
2897,-0.00029752158648863665
2898,-0.00017692713037683233
2899,-0.003009094145050334
2900,-0.0003145965385003103
2901,0.0006529201407308572
2902,-0.001023092050046306
2903,-0.0023832164704579227
2904,0.00033955465854798074
2905,-0.00046605189496754955
2906,-0.0022800788739529105
2907,-0.008319559389002312
2908,-3.401254343785321e-07
2909,-0.00011054516296981808
2910,0.00033529854930562663
2911,0.00019409652483724722
2912,7.062690745432772e-05
2913,-0.00033786865850617625
2914,0.001063104560957378
2915,-0.0003886171654822486
2916,1.9359291030758943e-05
2917,-5.748422671637788e-05
2918,-0.0001916779081501575
2919,-0.00011324624587188652
2920,-0.0015400722398266253
2921,0.005943157426472289
2922,0.0011186493928753104
2923,0.01836464623000626
2924,0.006097857284111799
2925,-0.0021035655308241073
2926,0.0010040145258705406
2927,0.017423834031622593
2928,0.0010727671739084981
2929,0.011483323905880844
2930,0.013411849330187785
2931,0.08974259664033572
2932,0.005885101738737409
2933,-0.002758904024111777
2934,0.002700983554982279
2935,0.019428478640345078
2936,-0.0011251187200964042
2937,-0.0028222913712487242
2938,-0.001042249058393678
2939,-0.01619701154827446
2940,-0.009062573549220911
2941,-0.0060641263520447046
2942,0.017840697747038278
2943,0.009172389590208921
2944,0.0033653473769357494
2945,0.00018211447376187596
2946,-0.0014581367898152961
2947,0.007126655539109791
2948,-1.5450939710004092e-05
2949,0.0001232985108393052
2950,3.268167130361218e-05
2951,0.00017214355766997507
2952,-0.0001505955256725626
2953,9.122354816559062e-06
2954,-9.552286545763152e-06
2955,-0.00027529538400526243
2956,8.578051167871407e-05
2957,2.569666504298665e-05
2958,6.82147950605708e-05
2959,0.0004892277388150885
2960,5.083892563719978e-05
2961,0.0003030584217975364
2962,-0.00023133476926817217
2963,0.0007753532823982804
2964,0.00991045720884484
2965,-0.0005784694702219639
2966,0.005720558018148967
2967,0.045734602852088614
2968,-0.00024089874406679296
2969,9.908571345293404e-05
2970,0.0006231159032022773
2971,0.0014836747266289952
2972,-1.4368604396842706e-05
2973,0.00015015725034220827
2974,-0.0001335980646784935
2975,-0.00011621736028617244
2976,0.0016750180995225461
2977,-0.0003567048392353669
2978,-0.001601093816907889
2979,0.0013868436389087063
2980,0.0009036684333950226
2981,0.002326701577808203
2982,0.00016184414302770794
2983,0.010564478213876634
2984,0.004912839407922704
2985,0.0006720316730201284
2986,-0.0012841931440971705
2987,0.012757419624235699
2988,0.0006238467228502428
2989,-0.0010962954077322134
2990,0.004547545188480793
2991,0.012978644923449953
2992,0.0015107035191902123
2993,0.0006298248607038536
2994,-0.00010979700314878701
2995,0.0075821228199736655
2996,-0.0004899536440276195
2997,4.6298134511427695e-05
2998,0.0006622629476356554
2999,6.773017409945178e-05
3000,-0.00035855456311202193
3001,0.0006276135790264138
3002,0.0002627993473177246
3003,-0.0009510159576727296
3004,0.001118286192366406
3005,-0.0007157407168519149
3006,0.00153358519779981
3007,0.007004028608434242
3008,6.993614687617439e-05
3009,6.750000610381026e-05
3010,0.0005735848148960319
3011,0.0019928852291511492
3012,0.00011633813431755907
3013,0.00010361390947968212
3014,2.1733818814597783e-05
3015,-6.273779579663548e-05
3016,0.00021382502867505924
3017,-2.5827552971291856e-05
3018,0.00020946469401798986
3019,-3.963188704203903e-06
3020,-2.4267033791437198e-05
3021,8.65069423611161e-05
3022,1.982288913499119e-05
3023,-0.00033082281919632236
3024,4.56515862391957e-07
3025,8.56360331139176e-06
3026,-0.0005848385233116547
3027,-0.0006587125845053141
3028,-5.437110352171111e-05
3029,2.2194996555707406e-05
3030,-0.00025965094773022584
3031,-0.0005078526434976106
3032,0.00016570802578963668
3033,4.6494902433691114e-05
3034,0.00012439893889365432
3035,9.875603861150206e-05
3036,-2.7594861930878617e-05
3037,-0.00017787259363368256
3038,-0.0003845457582057737
3039,-0.0017720736666916525
3040,0.0007587088999772314
3041,0.0001690359489900172
3042,0.0007017921067141999
3043,-0.00023562802107796038
3044,-0.00016873292469176903
3045,0.0001843360358709654
3046,0.00030530303025295746
3047,0.0020039762690683073
3048,-4.0132500405098836e-06
3049,-0.0003795856751220098
3050,-0.0003573948404687863
3051,-0.0018424884134260512
3052,-0.004396788015039311
3053,0.002074562330036579
3054,0.0020930940001809097
3055,-0.002289245229673797
3056,0.005516027506124115
3057,-0.0010451305494457626
3058,0.00026825202316563295
3059,0.008994139745081247
3060,-0.0017148771646957688
3061,0.001038446451185096
3062,-0.0015118372546720647
3063,-0.007143278553715761
3064,-0.0004052813772044049
3065,6.920256641447112e-05
3066,0.001088323863539349
3067,0.0022825775075745324
3068,-3.6126084557190276e-05
3069,-0.00032385105350325207
3070,0.0006421155883297774
3071,-0.0007077911373077463
3072,0.012223125434038577
3073,-0.0014097821437299878
3074,-0.0005766864653447117
3075,0.02805023462925533
3076,3.267002010372724e-05
3077,0.00013667835287537394
3078,-0.0006649684985045915
3079,-8.886194000014558e-05
3080,-0.0004826760375577659
3081,0.0004124516966974618
3082,0.00168831031929196
3083,0.003616916554642071
3084,-0.002993480161367301
3085,0.0016562472689100576
3086,0.0010386516477298455
3087,-3.87049667378952e-05
3088,-0.004740919110304871
3089,0.0006119604257132484
3090,0.002094597107321236
3091,-0.00777271871799178
3092,0.0004932014648049788
3093,-0.00024776303699442073
3094,-0.0002909186172301036
3095,-0.0020784032348453107
3096,0.00016238347765473398
3097,-0.0001786889280855476
3098,0.0003252462108211239
3099,0.0011647352165316956
3100,-6.824589539529283e-05
3101,0.000762698555630286
3102,0.00019085126006966496
3103,0.002543192873105014
3104,7.360671194058305e-05
3105,3.0370844650992448e-05
3106,2.1468769708120034e-05
3107,0.0005994265161313997
3108,8.850735926426304e-05
3109,-7.075864809362125e-05
3110,-1.1361061148096758e-06
3111,0.0003451899658526961
3112,-0.001916008597283376
3113,0.0026656881539206213
3114,0.004732133902072575
3115,0.01569264949738866
3116,1.3781622378716292e-05
3117,2.948570316846953e-06
3118,4.435610762395725e-05
3119,2.2847319323544098e-05
3120,-0.00035152859982737856
3121,-0.0001700275779419068
3122,0.0012998334235562027
3123,0.0030673334562310215
3124,-0.010601081317626925
3125,-0.012270317105358489
3126,0.0036889219412648494
3127,-0.07036607476448226
3128,-0.009514368669989438
3129,0.0010825593602401945
3130,0.0017780064077885071
3131,-0.020189884868209947
3132,0.0015028522163345126
3133,0.0010157873559316413
3134,0.00041190314579860965
