,ed_elapass_hybridper_inf
2094,1.631059527220592e-05
2095,-0.0013577039200274353
2096,-6.0292138821304466e-05
2097,-9.361895074260644e-05
2098,-0.0008025239299541061
2099,-0.00011350624182492653
2100,0.00011190490384962122
2101,8.348191202704408e-06
2102,-0.00011647037661269408
2103,0.0001275134950166888
2104,3.9361123857212455e-05
2105,3.714695536755251e-06
2106,-0.00014303523523392955
2107,-6.17982388695283e-05
2108,0.0005666668322550097
2109,-0.00022106119377679337
2110,-0.00011386753663241381
2111,0.0007981423594608366
2112,-0.0006156628602481931
2113,5.861368312912778e-05
2114,8.109668517169722e-05
2115,-0.0006978793997003021
2116,0.0001302300033714764
2117,4.928871144473749e-05
2118,-1.5727812490368083e-05
2119,0.0004075609175622312
2120,8.149153231209937e-05
2121,-8.676423902686232e-06
2122,-0.00022057326353056527
2123,-0.000390801656476782
2124,-9.343275733873743e-05
2125,1.2865561264194234e-05
2126,1.104501655258578e-05
2127,-6.46587402560815e-05
2128,4.282385206075295e-06
2129,-7.471515016083905e-05
2130,-7.799719713487547e-05
2131,-0.0005240405925458173
2132,-1.3462131228355122e-05
2133,-3.4532085520623856e-06
2134,-2.3745519143911176e-05
2135,-0.00013836804278738823
2136,0.00014794040766136167
2137,-0.0004730149924354365
2138,0.0010901480095653285
2139,0.0012258642169270383
2140,-8.056112460253402e-06
2141,2.0598151267059495e-05
2142,-9.380467800718864e-06
2143,-6.466292751699432e-05
2144,0.00012509719528673403
2145,-0.0003193247354301653
2146,-7.923036373212519e-06
2147,-0.002428666320834811
2148,0.002610831039639261
2149,6.709973820066137e-05
2150,-0.002621821103433427
2151,-0.00014179039112438552
2152,-7.894688409989025e-05
2153,-0.0005617827314335198
2154,-6.361852212217614e-05
2155,-0.001805042918071062
2156,0.0007427281729606212
2157,0.0002744057734925067
2158,2.3855393110873204e-05
2159,0.004383870605494936
2160,2.02752022303182e-05
2161,2.9071115185898354e-06
2162,-3.7777656992301383e-05
2163,-7.14534164672308e-05
2164,0.00553573526527984
2165,0.00288176360159744
2166,-0.0038580730370224594
2167,0.007944606302812513
2168,0.0008682056373921887
2169,-0.0002969446936484825
2170,-0.00033676910915805407
2171,5.558080702554467e-05
2172,0.00023029484052549504
2173,1.31077690515809e-06
2174,-0.0003602036167893762
2175,3.554897775884723e-05
2176,2.699891953308097e-05
2177,4.045588605137794e-05
2178,5.681546689696679e-05
2179,0.00040205853621922436
2180,0.001057841501615212
2181,-2.7241955079563107e-05
2182,-0.000253152295849459
2183,0.0004542521972436523
2184,-0.0004357177441239987
2185,0.00433589279896191
2186,-0.005299276230472559
2187,-0.0024807145920426087
2188,0.002229831016829278
2189,-0.0005572030065437251
2190,0.00020615535138527637
2191,0.005820118482515575
2192,-0.00023999397975732047
2193,0.0002519225778546422
2194,6.210951997417273e-05
2195,0.00012175314481945563
2196,-4.91287540955774e-05
2197,0.00011846052036084107
2198,-0.00014443111541853908
2199,0.0015392924705784083
2200,0.0015625332403014051
2201,0.0014309529778249335
2202,-0.002531010250602435
2203,0.00020233686582944127
2204,0.00025896853401797116
2205,-0.0002784104673194167
2206,-1.2761328774873066e-06
2207,-0.0006412592972720585
2208,7.14488137363924e-05
2209,0.0021926257815263923
2210,-0.0012217509595060648
2211,0.00299505581391282
2212,-0.0008223694755042252
2213,0.00024353795070708217
2214,0.0014604416388976143
2215,5.664192831844127e-05
2216,0.00018824122664899714
2217,-0.00043099536694543177
2218,3.660696380173134e-05
2219,-0.0001789505476836861
2220,-3.30759000947926e-05
2221,-2.261847513350882e-06
2222,2.9432733379720717e-05
2223,6.772389295497743e-05
2224,0.0002090378221106319
2225,-1.5269975116309058e-05
2226,8.640579212541533e-06
2227,0.00031081321300009034
2228,-0.0003638262410662917
2229,-7.129096901562426e-05
2230,0.00032680838648489757
2231,7.256591461039065e-05
2232,-4.574751913327751e-05
2233,-1.1403552844970406e-05
2234,-0.00017843616681156665
2235,-0.0010321612688759974
2236,-0.0007935563545830989
2237,-0.0005640911126547025
2238,0.00011843654878580029
2239,-0.004229217100478612
2240,0.0007191562127900246
2241,-0.0005306803542550414
2242,-4.184225243516462e-05
2243,-0.0006455811492000736
2244,-0.0009677596054289652
2245,-0.0007224899936476666
2246,0.0006289389435549037
2247,-0.003643265664006742
2248,-0.00022745922310818894
2249,0.00015526959022269053
2250,-8.560784516003994e-05
2251,-0.00048693461374930226
2252,0.002360127553892902
2253,-0.0005582570632386985
2254,-0.0014125925398318342
2255,0.004851004210537846
2256,-0.0002496545914414387
2257,7.998471445449566e-06
2258,-6.752020841952118e-07
2259,0.00012751885381759735
2260,-0.00025006267111393776
2261,0.003813785171129275
2262,0.0001300965437394037
2263,0.013332633440915119
2264,0.00027726079226845173
2265,-0.0008154756074584974
2266,-0.00038614699728020034
2267,-0.0025844054333571316
2268,0.001232633200340192
2269,0.00028122562771462856
2270,-0.00019729177149383707
2271,0.0025442645494590573
2272,0.0010524267147904538
2273,0.0014639630162762921
2274,-8.581676422560586e-05
2275,0.006128514248038471
2276,0.0017303387810398197
2277,0.0003930912742056045
2278,-0.00046996656713434035
2279,0.004050259290018324
2280,0.00682116039844182
2281,-0.0003738024164311971
2282,0.001179953433094545
2283,0.016982181986435595
2284,0.003391409169715995
2285,0.00018040582414426224
2286,-0.0003195556497232184
2287,0.007912203456019588
2288,0.0009460676058152384
2289,0.0014151030272379515
2290,-0.000277900334114451
2291,0.005709158864086871
2292,0.0016164440607628206
2293,-0.0005546172326709572
2294,-0.0005346866510631756
2295,0.0031268352252726453
2296,1.8916055694898868e-05
2297,0.00011854196780229565
2298,0.00013522542891272974
2299,0.001386699148372313
2300,-4.3282492221301004e-07
2301,-6.154629449666209e-05
2302,0.00013375244663769328
2303,-0.00012502420494159478
2304,0.0010292145591262905
2305,0.0011952276085950729
2306,-0.0010547133751270738
2307,0.003696075191211161
2308,0.00028024632671143693
2309,-5.426705418915652e-05
2310,-0.00018355183653009677
2311,0.0011773563610525033
2312,-0.00020030737482924757
2313,0.0004020932025993725
2314,0.0009013810542770936
2315,0.004066550719982551
2316,-0.0007228485629770008
2317,0.0020249720881427248
2318,0.0013657271093041083
2319,0.007238111794374081
2320,-0.0018423363380384234
2321,-0.0009379579437526855
2322,2.6888467424682772e-05
2323,-0.005854704878308843
2324,0.0009195822397611244
2325,9.166626519281152e-05
2326,-0.0006441384249123613
2327,0.0011091919991021624
2328,-0.0005658386747715983
2329,-2.447078176264197e-05
2330,-0.00031839339235161527
2331,-0.00030089062368150477
2332,-0.00023237208181303847
2333,1.75616572048814e-05
2334,0.00018926206487585219
2335,-0.0007552459815247869
2336,0.00012197217487937107
2337,-1.4794221006687292e-06
2338,-0.0001613603973754961
2339,-3.690624142131005e-05
2340,-8.185170622882354e-05
2341,0.00011198086841962783
2342,-0.0001274443586069336
2343,-0.00019392758190648875
2344,0.00016962446931751527
2345,-4.994911230856858e-06
2346,-3.122945227792517e-05
2347,-0.00016727512662693936
2348,-3.085923022701949e-05
2349,1.3142232672287704e-05
2350,4.9029716952677044e-05
2351,-6.639001462028196e-05
2352,-0.0005056143960586169
2353,4.534078136041613e-05
2354,-0.0007171972075597269
2355,0.0007748700919307281
2356,0.0009338578660177177
2357,1.3486253350512105e-06
2358,-5.182478251674415e-05
2359,0.0007308520715182288
2360,8.885111130569006e-06
2361,3.576515527707654e-05
2362,1.2024271658572338e-05
2363,-1.949817181173517e-05
2364,0.000719328037162629
2365,-4.301278638296354e-05
2366,-0.00045985815575582236
2367,0.0004977889744350797
2368,0.00016897082396933415
2369,-0.0007174114329046533
2370,6.890110042394022e-05
2371,-0.001875200681740021
2372,-9.555744890523587e-05
2373,-1.2487145212660336e-06
2374,-8.044879233959032e-06
2375,-0.0003220378157589551
2376,0.00010893782527012759
2377,-5.512712376935809e-05
2378,-5.5861872078401515e-06
2379,8.76397125517944e-06
2380,-0.0002082463888006383
2381,-7.511296578515269e-05
2382,-0.00014672654511513908
2383,-0.001436393677498845
2384,0.0002123184224379028
2385,-7.030975017859125e-05
2386,-7.13927515145484e-05
2387,-0.00012218342133237935
2388,-8.140324880982743e-05
2389,1.6033445578455636e-05
2390,-8.945122103853797e-05
2391,-0.0014906110446539823
2392,9.590473274442208e-07
2393,1.80284294252383e-05
2394,1.3056590886261374e-07
2395,5.580194846774707e-05
2396,-0.00017560134596819078
2397,2.5856429902025817e-05
2398,4.710020064264333e-05
2399,0.001729204806364313
2400,-0.0003016044624802353
2401,4.480883609928214e-05
2402,-6.809840338189479e-06
2403,-0.0010384544824578897
2404,-7.851622079690035e-05
2405,1.3873615120929603e-05
2406,0.0003018311804187289
2407,-0.00020322187304072832
2408,-0.00016488866018842376
2409,5.378989489254599e-05
2410,-0.00010127295883395992
2411,-0.0010501908534374302
2412,-1.2862769624316913e-05
2413,5.177107375036244e-05
2414,-0.0011144207269780358
2415,-0.0010397638085437803
2416,-0.000728510934595753
2417,0.00011814181434858324
2418,0.00022900095700687344
2419,-0.0008263407894875468
2420,-7.263048481490212e-06
2421,5.078005058908335e-06
2422,-6.766572542878494e-05
2423,0.00013443050958537422
2424,7.075807682044949e-05
2425,-7.938397491158253e-05
2426,-9.309035532352773e-05
2427,0.0005898996292543142
2428,-0.00036488127873337346
2429,0.0004820609779134769
2430,-3.033772040938144e-06
2431,0.000882521019000894
2432,0.000958028449423754
2433,0.0006735908339104404
2434,-0.00074265194879355
2435,0.0022443390165490227
2436,0.0012189100350218046
2437,-0.00043191660484099556
2438,-0.00026100973928036445
2439,0.0003008143993583273
2440,0.002836089810403802
2441,-0.0017406185313580795
2442,0.00022583617899828712
2443,0.005106729217186451
2444,0.00042280949568414164
2445,-4.24442755661253e-05
2446,-8.338067749205381e-05
2447,0.001321245404150735
2448,-0.0001757957162247256
2449,1.0024427028626607e-05
2450,-4.539734038417141e-05
2451,0.00017921639669887362
2452,0.0002614894581420896
2453,-0.0002626959003546563
2454,0.0003364034018623831
2455,0.0012256463708600056
2456,-0.0015562859254373079
2457,2.103001012979605e-05
2458,3.501112792519001e-05
2459,-0.0010084592455679431
2460,-4.630315206935807e-06
2461,4.294224866375476e-05
2462,-2.9804894928947556e-05
2463,-7.763282170872781e-06
2464,0.00011860792991045403
2465,-0.00017135859235747062
2466,-7.161358905480728e-06
2467,-0.00022779251236554075
2468,0.00020363078569319567
2469,-0.00023294338059685223
2470,2.3159784232006693e-05
2471,0.0009702325630949573
2472,-1.1099109671684801e-05
2473,0.00018618588727677005
2474,-6.412794881575081e-05
2475,5.172927936667329e-05
2476,-4.0396739185525646e-05
2477,-7.232561866023635e-06
2478,-1.633427713551059e-05
2479,-5.270631158687434e-05
2480,-1.5433587701429727e-05
2481,5.060721730233733e-05
2482,-9.990327230265571e-05
2483,-0.00013984462095291365
2484,-0.00018856069885080182
2485,0.00012742424289376516
2486,-0.00011967534043354292
2487,-0.0014101983054052938
2488,6.380837063357603e-05
2489,-3.133783618630724e-05
2490,8.245888378011912e-05
2491,5.716603065313622e-06
2492,0.004069305958030519
2493,0.0008086952697089732
2494,-0.004200602987418106
2495,0.004059094077242737
2496,1.219238864532077e-05
2497,-0.00039973410180379327
2498,0.00013953773052204345
2499,-3.518106134968262e-05
2500,-2.342421360156779e-06
2501,2.1113543407985155e-06
2502,-1.751744281398644e-05
2503,-4.098552852790473e-05
2504,-0.0002534383293608416
2505,0.00036214958408719504
2506,0.000722364189763451
2507,0.0002577836408651685
2508,0.002574254047611797
2509,-0.0003446752260520547
2510,-0.0006901026500379418
2511,0.0039039658589531206
2512,-1.4839725041623498e-06
2513,1.013371069002858e-06
2514,1.800526831782398e-05
2515,-1.9923241798947322e-05
2516,9.14419993965627e-05
2517,-2.1898260910825903e-05
2518,2.434881951481643e-05
2519,0.000149444023827109
2520,1.667039787564471e-05
2521,4.991844436562408e-06
2522,1.9074881826624467e-06
2523,1.555773286893753e-05
2524,-1.499855925132429e-07
2525,-2.4598559572969623e-05
2526,7.685594591607452e-05
2527,0.0005268189550462316
2528,0.0005124340321134281
2529,-0.00014826943742230785
2530,-0.00037156605947851607
2531,-0.0003650278014749953
2532,-3.070117792453789e-05
2533,-5.020033703665124e-05
2534,3.072261213325118e-06
2535,-1.9007064928938815e-05
2536,0.0001225983169321623
2537,2.0279193750561863e-05
2538,-1.1846287575049131e-05
2539,4.055169783970345e-05
2540,-5.600513668875634e-05
2541,-9.853077273107416e-06
2542,8.744964587445423e-06
2543,-5.9472729037920245e-05
2544,-0.0004207002158085324
2545,0.0005802935278112631
2546,7.814739435538328e-05
2547,0.0006917164477222628
2548,0.00011348370651760157
2549,0.00015003885558816427
2550,-2.3039415887822045e-05
2551,1.7634331116238193e-06
2552,-8.469516398277445e-05
2553,6.884412250255539e-06
2554,5.009067765574833e-06
2555,-0.00016200236623980973
2556,-7.832708223937255e-06
2557,-0.0001486428864679604
2558,7.656836920466065e-05
2559,0.00010562834159292207
2560,0.0002747138630707773
2561,-0.0009997155656388055
2562,0.00029145081342723964
2563,-0.0018283879528773284
2564,-0.001897896626258974
2565,-2.3374827147357887e-05
2566,-0.0001919793108149911
2567,-0.0018243690355462137
2568,-7.247175100320749e-05
2569,-3.936255835715067e-05
2570,5.846617654601337e-05
2571,6.105051197654057e-05
2572,4.853708998760026e-05
2573,9.36879109481152e-05
2574,-4.0884835044796445e-06
2575,0.0005250886294170364
2576,-0.00033444492711048093
2577,0.00012668324576744307
2578,-0.00010014824621428166
2579,-0.0010315540421711328
2580,0.0003726623472733856
2581,0.00046669892716740696
2582,-0.0008920268912666139
2583,-0.00028460778961500644
2584,0.000334159137445552
2585,-0.00022276037592992395
2586,-0.00016576091350079962
2587,-0.00018849129715089433
2588,-0.0002985319257007915
2589,-0.0005551033800577381
2590,-0.0002735931925832773
2591,-0.00023312053753153756
2592,-0.0006805539438983791
2593,7.841770320902728e-05
2594,-0.00029825473366267946
2595,-0.0019804525033574366
2596,-9.587338809295868e-05
2597,3.0143947893183385e-05
2598,2.0540632658218968e-05
2599,-6.307617379449126e-06
2600,2.2548836200996548e-06
2601,-8.514784926266829e-05
2602,-3.072261852486892e-06
2603,9.640959729457607e-05
2604,-0.00022956422163261734
2605,0.0001633217979273262
2606,-2.7665320404030835e-05
2607,-0.000426649322687821
2608,-0.0029336760563897107
2609,-0.00013574052799569632
2610,0.0006797523093860351
2611,-0.005655495559282571
2612,0.00015260371537329537
2613,-7.662611232616755e-06
2614,-3.8994395684568145e-05
2615,-2.374216083253142e-05
2616,0.00033983029338194927
2617,0.00048613700316935506
2618,6.73421797224224e-05
2619,0.004630985247082032
2620,-0.00025233171956763845
2621,4.2794257990521305e-05
2622,-0.00040851699271064924
2623,-0.0031465584431169076
2624,-0.0004496276635937024
2625,-0.00033007891050861965
2626,1.048466803034871e-05
2627,5.159317612920479e-05
2628,0.0001316585325869925
2629,5.803060904683931e-05
2630,-5.131430564023066e-05
2631,-0.0003963500558921599
2632,0.00013937163553391546
2633,7.458683760266296e-06
2634,-0.0004989920451273418
2635,-0.00018310202916816364
2636,-0.00012232016984978634
2637,0.0003884617172530534
2638,-0.00039049604848667534
2639,-0.0006328595277471753
2640,0.0005338599663947437
2641,-0.00010377789532949471
2642,4.3619885777011115e-06
2643,-0.0013687964108100587
2644,-0.0032071934953265767
2645,0.002499117560367772
2646,0.0005360668001315546
2647,0.0019253849501955382
2648,-0.000986166611639424
2649,0.0011817146703078318
2650,-0.0009707955138132194
2651,-0.0035136365876290805
2652,0.0005748196440576918
2653,-0.00018027234115252784
2654,-0.0003699419719301128
2655,0.0002916853533128119
2656,-0.0006350486926332665
2657,0.00016059735538510135
2658,0.00028089612573942645
2659,-0.0009058564448397719
2660,0.0013977917295566347
2661,-0.002001933565694139
2662,0.0010527642604215147
2663,0.0014807080716916514
2664,0.0014007740171895547
2665,-0.003027315628739524
2666,-0.0011410334908707371
2667,-0.0074880921451450895
2668,1.0472760512326502e-05
2669,-0.00046657636930525983
2670,0.0005409103066226862
2671,0.0003840244176611782
2672,-0.001442836895749649
2673,-0.0006558999808421161
2674,2.6829122587391373e-05
2675,-0.005790094459897562
2676,-0.0006584620331732888
2677,-0.0006748676855084193
2678,-2.969976014613996e-05
2679,-0.005204449717419328
2680,-0.0005502124235181427
2681,-0.00015973002442446366
2682,0.00044613958499734757
2683,0.0011763900179827963
2684,-0.0020324384918649955
2685,0.00027034680820645676
2686,0.004484907624956562
2687,0.007223878012411645
2688,-0.002288533724527972
2689,0.0009485148187219043
2690,-0.0010212748934123092
2691,-0.007912523898058167
2692,-0.00041580340166348856
2693,5.676642544407288e-07
2694,0.00017740855335084786
2695,-4.813836966581389e-05
2696,-8.764724609635303e-06
2697,-0.00011182153315034428
2698,-5.104875359308534e-05
2699,0.00019316151950668899
2700,-0.0025813781865932643
2701,-0.00035414187251800347
2702,-0.00022056412098786648
2703,-0.008956303610604014
2704,0.00014420377477982108
2705,-4.624670723994639e-05
2706,-0.00027715473783078784
2707,0.000117776109985055
2708,-0.0004513883062976911
2709,0.0009063360488995749
2710,-0.0003105933839413917
2711,0.0015294301739430852
2712,-0.00046773075605605914
2713,3.822283344199454e-05
2714,9.607570447170938e-06
2715,-0.0009654158002561303
2716,0.0001598926119514682
2717,-0.00020411816847093597
2718,-0.00031917622016990743
2719,-0.0010107131603056
2720,5.2050375465693365e-05
2721,-0.0003835237461149228
2722,0.00017977588746262684
2723,-0.0006958629141888098
2724,-0.0006850081738475385
2725,0.0002635194460567974
2726,4.631266663313118e-06
2727,-0.0013526352223858556
2728,0.0012696237181115194
2729,-0.002646985271254211
2730,0.0017186193642876693
2731,0.0010051087888724355
2732,-7.88272651546144e-05
2733,-0.00010260810754492406
2734,-4.021508568648809e-05
2735,-0.0006479734084913545
2736,-0.0009670684325112928
2737,0.00048109984017921946
2738,0.0013064936092437747
2739,0.0010177223831327393
2740,-0.003107971871629593
2741,0.005091516205396479
2742,-0.00640646382261641
2743,-0.014983388475845542
2744,0.004068772972747864
2745,-0.0025364530960065726
2746,-0.005336550620508564
2747,-0.010348138603053184
2748,-0.0002775295032884515
2749,0.00017358312625371562
2750,0.0001228419568313685
2751,0.0001128067952499399
2752,0.00015040437902928957
2753,-0.0005989692498293961
2754,0.00013100610933389196
2755,-0.0011726545661657603
2756,-0.00041158097065838953
2757,-3.498289642301628e-05
2758,-0.00010155154022520751
2759,-0.0016238490458996007
2760,2.912749185485558e-05
2761,-3.124216686105522e-05
2762,-0.00037585976758002594
2763,2.3282990797575703e-05
2764,-7.833330341837777e-05
2765,3.946994562563285e-05
2766,0.001347963547979934
2767,0.003838675903567216
2768,-0.00024922407271332433
2769,0.0013146783328931231
2770,0.0001703699800093501
2771,0.0038207396277069082
2772,0.009060511464499878
2773,-0.0024649380400258627
2774,-0.0007366740204072722
2775,0.028340971882828657
2776,-0.0013159501737659402
2777,0.005350210945864791
2778,-0.003734295947521264
2779,0.0011069309575594869
2780,0.0017108292141390495
2781,-0.0017031505086514617
2782,-0.0026620600526197948
2783,-0.006052592186139584
2784,0.0002610215830884786
2785,-0.00014527789329649252
2786,-0.00012797522597826774
2787,0.0013490317254934885
2788,0.0027796634440572328
2789,-0.0015099351560682217
2790,-0.0008679249312545462
2791,0.002967533979044857
2792,0.000494202203784958
2793,0.0015784863753447325
2794,-0.0042052122515164655
2795,-0.005826345042769122
2796,-0.0002910572184906028
2797,0.0007514489780698928
2798,-0.0009764744819386558
2799,-0.0018489961172083532
2800,-0.000628416381296413
2801,2.4089309707366787e-05
2802,0.00012074758725041923
2803,-0.0014019204037333318
2804,-0.0004332414080667311
2805,0.0007400706073236854
2806,-2.3137926663216862e-06
2807,0.001250011245690179
2808,2.0707767120681854e-05
2809,0.00019405912379352866
2810,-2.4259281577862964e-05
2811,0.00031146004965811264
2812,0.0007601012292164582
2813,-0.00030911982129353216
2814,-0.0008102438936826827
2815,-0.0023954355585883024
2816,0.0019228622741145685
2817,0.00017073712561931038
2818,-0.0031826968488576474
2819,-0.004963987758814799
2820,0.0073461002366027855
2821,-0.0026818616726288734
2822,-0.00447628166880669
2823,-0.006403039161143458
2824,0.0047284364909632795
2825,-0.0017309611805333444
2826,-0.003989820770500508
2827,-0.008955289108157245
2828,0.007341018519636709
2829,0.00022932660048283128
2830,0.0013669678973746888
2831,0.026417302815661833
2832,0.00012386123434320544
2833,-0.00033081411366995596
2834,-0.0001321276577981377
2835,0.0005570912619791674
2836,-0.00028501262487437307
2837,0.0007552279555500088
2838,-0.0003473124197274656
2839,0.00011428594152287164
2840,0.0007469144144565138
2841,5.009189245207296e-07
2842,-2.3192310245123016e-05
2843,0.0011999915783002355
2844,0.0016421688226586869
2845,0.00012616544751167352
2846,-0.000183329205123425
2847,0.005988136889017619
2848,-4.302678073736682e-05
2849,-4.801506052899212e-05
2850,0.0001317243551354955
2851,0.0005019649105042191
2852,0.0009195115069404245
2853,-0.002534500161050637
2854,0.002775073464286452
2855,0.0030011577538589405
2856,0.0005071339189825234
2857,-0.0005691280870234526
2858,0.0007075108861635705
2859,0.0018847859713414052
2860,-0.0006777054804862925
2861,-0.0002481252940051435
2862,0.00045391895159455314
2863,-0.0014684096091056988
2864,-7.88752757864201e-06
2865,-0.00010576012222984571
2866,0.00023761762222785385
2867,0.0003070489099606749
2868,0.0003717769003730988
2869,0.0002644118150981563
2870,-0.008360560536003765
2871,-0.0206398098051697
2872,0.000367564756094617
2873,-0.00449824644592332
2874,0.0016543133512239793
2875,-0.007672005390853607
2876,-0.00038852586446525044
2877,-8.708927322245933e-05
2878,0.0004488693293670406
2879,-0.0005573405327389621
2880,0.0022248224807439685
2881,-0.00240095709360846
2882,-0.00020989155090317535
2883,-0.00028299411891913377
2884,0.0015785217309589707
2885,-0.00041156718288933405
2886,-6.200475774121484e-05
2887,0.0036093702099069896
2888,-8.875874220626153e-06
2889,-0.001715362055991718
2890,-0.00022070108869729925
2891,-0.004840825981152389
2892,0.00019658029591782173
2893,0.0004059327654000843
2894,-9.651557268503388e-05
2895,0.0013153964622992943
2896,-0.002396808014035758
2897,-0.002927705090008793
2898,-0.002958160518721726
2899,-0.022769252970167513
2900,0.006483987979424236
2901,0.0021614222326685065
2902,0.007498754685803381
2903,0.04876895205112673
2904,-0.0025537194168439013
2905,-0.0010078495336681011
2906,-0.0006091612532100506
2907,-0.014218813595827207
2908,-0.0006902924134571913
2909,-0.0003839784648021319
2910,-0.0006667527828926823
2911,-0.005189043601796865
2912,0.0011310153107986268
2913,-0.0011883337873425657
2914,4.15797859873239e-06
2915,-0.001104960200871706
2916,0.0019173413849665863
2917,0.001534344738217839
2918,-0.000946158251097437
2919,0.006953016843331232
2920,-0.00015016031685803619
2921,-0.00010540774947412058
2922,3.409992530260936e-05
2923,0.00039215409537645443
2924,0.0008589606827953896
2925,1.429015248394695e-05
2926,-5.707540237863243e-05
2927,0.0009775990912749054
2928,-0.00274591253059974
2929,-0.001268716526557863
2930,0.005728885192174191
2931,0.0039075067511246675
2932,-0.002681719621330117
2933,0.001366168099790533
2934,0.00029331163797997336
2935,-0.0015209609287287606
2936,-0.0008795150211677234
2937,-0.006981154429984688
2938,0.00553091746580856
2939,-0.007692398983737795
2940,0.0009632522788309063
2941,5.5371989191925375e-05
2942,-0.00016142998626035338
2943,0.0035734160301599967
2944,0.00161585847442476
2945,0.00036838510546082203
2946,0.0017425724508642812
2947,0.013327624775796864
2948,-0.0004750371928942864
2949,-0.013790709764260453
2950,0.01864070228860236
2951,0.013611283145224248
2952,0.0005109475906026177
2953,4.782093505145212e-05
2954,1.305770487215492e-05
2955,0.0005961866039979324
2956,-0.0001985206129205743
2957,-0.0003850643784515537
2958,9.275840160216012e-05
2959,0.0013060532366639696
2960,-7.095851817846218e-05
2961,0.00027653217655825344
2962,-2.9904268254121638e-05
2963,-5.3835935225509654e-05
2964,0.004285917453823036
2965,-0.001015540302141998
2966,-0.00308221877360342
2967,0.0053364958866647
2968,0.013440901474052776
2969,-0.001549020984286018
2970,-0.005962650741795443
2971,0.017231584014653932
2972,-0.001686335831410367
2973,0.00021010018513465073
2974,-0.0005633942213338866
2975,-0.004170339736330673
2976,0.0007016998321522749
2977,-0.0006459329467545387
2978,-0.00017280885181205214
2979,0.0011199460899699806
2980,-0.0016419757583670687
2981,-0.0045148564687159266
2982,0.0018651172302355345
2983,-0.01288427406341071
2984,0.0011036674021520424
2985,-0.0004124342462377563
2986,-0.00028166425033478366
2987,0.001179740122220587
2988,0.00043204127468100963
2989,0.0014444524738308376
2990,-0.0013775583153050502
2991,-0.001973035255315883
2992,-0.00031810407688267925
2993,0.0004025052921394081
2994,0.00012767528949571738
2995,0.0008136740613921266
2996,8.66192190626244e-05
2997,4.489950386212056e-07
2998,0.00012463013895080556
2999,0.0008085837284616228
3000,-0.00025506858081865853
3001,-0.00017524064316863457
3002,0.00031794259848027146
3003,-0.0007211798417818629
3004,-0.00020197998850357467
3005,0.00028395850235196505
3006,-2.8399315708497787e-05
3007,-0.00034837529518461525
3008,0.0018928219499189608
3009,-0.0015206249239485556
3010,-0.0014756744047374722
3011,-0.004089406679246581
3012,-0.0005405518259960957
3013,-6.809080718499173e-05
3014,8.083566996788314e-05
3015,0.00011600703243712098
3016,-0.0011423968873173341
3017,0.001766169869211557
3018,0.00016783680741369613
3019,0.002758923515812682
3020,-0.0006748550632638826
3021,6.437131662063374e-06
3022,9.039629565190567e-05
3023,-0.0004410408841208179
3024,0.001869947207202456
3025,0.00023759334931306865
3026,-0.00031042997013968775
3027,0.007443984515540526
3028,0.002619950706961548
3029,-0.001219598020799006
3030,-0.001243977160537048
3031,-0.0032925464910551726
3032,-0.0008271846829305111
3033,-0.001228707392814525
3034,0.0008298006256157655
3035,-0.004297956706664434
3036,-0.0016657668569153542
3037,0.0011821185479729383
3038,0.0005520725212781001
3039,0.0007014189994133548
3040,-0.0011892537300317988
3041,-0.0004958245519740791
3042,0.0011030572420848211
3043,-0.0015904158468999054
3044,0.003390645885730125
3045,0.002042559850550392
3046,-0.0022528072021182114
3047,0.013206323915357102
3048,-6.929264073805598e-05
3049,0.00029575332371099654
3050,3.326864757807101e-05
3051,3.6271728188134004e-05
3052,0.0005210218401763081
3053,-0.003197840073580251
3054,0.0023168720526118187
3055,0.004016461862009847
3056,-3.931031744941476e-05
3057,0.001528452666468484
3058,-0.0018320275885136913
3059,-0.0018940954920421212
3060,-0.0005469151420118723
3061,-0.002344952256535802
3062,0.0025674119831868617
3063,-0.0004362329669344725
3064,0.000242221176202771
3065,-0.00041655119842814976
3066,-0.0006185890010987484
3067,-0.002407253910694686
3068,0.0008881266817698259
3069,-5.349704735813857e-05
3070,-0.00030402466898628533
3071,0.0015439362957444904
3072,-0.002529951983736668
3073,0.0011001878939307067
3074,0.0008247671894089294
3075,-0.00023410110130148964
3076,0.0008341057255728086
3077,0.00034755850771829393
3078,0.0007511437982117117
3079,0.008291052626289638
3080,0.0005278054234161235
3081,0.00017762923875967368
3082,1.0358679698553275e-05
3083,0.0001788640896998491
3084,0.00012733151200554414
3085,-5.791416155525919e-06
3086,-6.675439657633331e-05
3087,0.00046375566222873213
3088,0.0002702658033464825
3089,-0.0006566131956144553
3090,-0.0003771452293549999
3091,-0.0025385041786045964
3092,-0.011063985355987786
3093,-0.006336676889258065
3094,0.016608886003330468
3095,-0.005653511955992219
3096,-0.0004163815556083673
3097,0.00010177895358786687
3098,-0.000461962465234189
3099,-0.003812477240448997
3100,-0.00035515942919836757
3101,-0.000177538478767067
3102,0.00036697825946821905
3103,-0.0008033852203560678
3104,-0.001213061761480435
3105,0.0003080309927288657
3106,0.00023303375618436141
3107,-0.0007429435262527436
3108,0.0018302391589909877
3109,0.004407332059529101
3110,0.0011285904590628277
3111,0.026040828309361237
3112,7.980101799389078e-05
3113,0.00017210785452171861
3114,-0.00011360700761686841
3115,0.0003240482135594186
