,mathpass_wi_hybridper_inf
605,0.0008106442128626072
606,2.1410103564692687e-05
607,-0.0012237654747410886
608,0.0019522807343861869
609,0.0008778872386110132
610,0.0003625168504930121
611,0.0016901983418609705
612,-0.00288306016849923
613,-4.080350058467226e-05
614,-0.0003184215287860528
615,-5.261616917123159e-05
616,-0.00034331448277110163
617,-0.0004045354818516532
618,0.005849068398855176
619,0.004517403885692043
620,0.0004033148836900506
621,-6.24991593454923e-05
622,0.001165790508252819
623,0.0036791354977913416
624,0.0007335566047342259
625,5.491912284250748e-05
626,0.0014920459684575704
627,0.0019515127017248125
628,-0.0016697228116209545
629,-1.9919903447604472e-07
630,0.0005123771989891209
631,-0.00303013118779044
632,-0.00212246686669022
633,0.001082254551642107
634,0.0001092486715204306
635,0.0011160654316590888
636,-0.002048834790314742
637,-0.0015469721201888166
638,-0.00040672341986829573
639,-0.011286314634092917
640,-0.00023105716298749363
641,-3.2320842635979014e-05
642,0.000523228054967947
643,-0.0003116255459804149
644,-0.0001488972779401901
645,-0.0005780151563939234
646,-4.659144608636843e-05
647,-0.0004622586509525586
648,6.920124658755078e-05
649,1.2014823210620518e-05
650,-0.00010771742288893126
651,0.0003073703748162004
652,0.00024476739151332996
653,1.0868453241988696e-06
654,-0.00042743274841523484
655,-0.00025616916517434577
656,0.000705249829707546
657,0.00030725362854370196
658,-0.0007433157118913206
659,0.0008380494727577944
660,0.0005805863378328105
661,-0.00048566374570021897
662,-4.713765159892764e-05
663,-0.0023736162750269685
664,-0.00019719721648240948
665,-0.0002561849432610211
666,2.1918269191897454e-05
667,0.00026079469080485674
668,0.00012757759161366504
669,-8.650643532379392e-06
670,-0.00016404048619659932
671,-0.0004714094959616651
672,0.00010144600213328177
673,8.634319770357765e-05
674,-0.000683956011200434
675,-4.5334323620372216e-05
676,0.0016009680155179926
677,-0.0005898557233677275
678,9.526134014687515e-05
679,2.9910644488726316e-05
680,-0.0007087341066545456
681,0.0011706205175470075
682,-0.00012638565492923402
683,0.00038375445825056617
684,7.09300098349274e-05
685,5.426740683500731e-06
686,-0.0011306703603302735
687,-0.0005823065003720485
688,0.0002575004053168961
689,0.00018133742537191218
690,0.0003946363387632408
691,-0.0001965265730784839
692,3.0506232987677158e-05
693,0.0004315848298571401
694,0.0006030204049044537
695,2.4575117336244136e-05
696,0.000310959436948692
697,7.443447656868477e-05
698,-0.0032620296113175097
699,-0.0005135589153126817
700,-0.0006304020424207333
701,0.0005749382381796092
