,drop_ga_hybrid
2080,-0.0001470876150306842
2081,-7.595241447983356e-05
2082,-0.00013285783846897492
2083,-0.00113889965304634
2084,-0.00016896427377636924
2085,-4.974906179822193e-07
2086,4.191367375700302e-05
2087,-0.00017737566767957275
2088,0.00019962201892444374
2089,-0.00015873861521172486
2090,-2.7532207242867107e-05
2091,-0.00021521268905466527
2092,-2.0467642462566384e-06
2093,-6.963626920726587e-06
2094,-3.05656052019279e-05
2095,-0.00012719801877238634
2096,-4.5416570828701e-05
2097,5.3450177637520634e-06
2098,-2.459365761391447e-05
2099,-2.2678009997070104e-06
2100,-3.1055628711481605e-05
2101,-3.313547815803895e-05
2102,7.573606831671354e-05
2103,6.118720899310678e-05
2104,-0.0001806547618383015
2105,5.513629840201091e-05
2106,-3.449744120897642e-05
2107,-0.0004292454677615298
2108,3.7101075838641325e-05
2109,-2.620440585580025e-05
2110,1.7405144322080515e-05
2111,0.00010855720032614452
2112,0.00011502938212616048
2113,-0.00018001166406036892
2114,4.41592643277715e-05
2115,-0.0001420920785301521
2116,-0.0050041036653363895
2117,-0.02080096614281841
2118,0.008038165329005453
2119,-0.03295579112644745
2120,0.00018606193847148936
2121,-0.00026250467378151316
2122,-0.00017813224198395014
2123,-0.0009225849185485016
2124,7.059960706994598e-05
2125,-0.000575020336588677
2126,0.00018192185358403425
2127,-0.0012005700514459666
2128,-2.4367210567417404e-06
2129,-3.797856513453529e-06
2130,1.7409043693055233e-06
2131,-1.0553456635724005e-05
2132,6.237160841113746e-05
2133,-7.33430141874168e-06
2134,1.8292898516221562e-06
2135,4.400753082505207e-05
2136,-0.0015551244019637717
2137,0.00046838222896232093
2138,0.0004940645128480266
2139,-0.0009473430861079946
2140,1.3704646618699385e-05
2141,-8.840847438526589e-05
2142,-2.8683019671966573e-05
2143,7.027706663022059e-05
2144,3.1694107761074006e-06
2145,1.7742536562632938e-06
2146,-4.336755274951235e-06
2147,-2.5010548323390927e-05
2148,-7.115154440923578e-06
2149,0.00025615342400566674
2150,-1.3018986308204824e-05
2151,0.00027838952350513197
2152,1.0362456040533114e-06
2153,-0.00033292942408410755
2154,-0.00023653302049897983
2155,-0.0005037946380104253
2156,-8.199225794811339e-05
2157,5.8933705417071456e-05
2158,-4.862292692770449e-06
2159,4.317094082049875e-05
2160,8.350957629423342e-05
2161,-9.951954569461068e-05
2162,1.0012225175246291e-05
2163,1.332818677577021e-05
2164,6.579797978729063e-06
2165,-6.180385155112614e-05
2166,-5.104810608171952e-05
2167,-0.00036856376207158756
2168,-0.00013044003045982136
2169,9.852936690091627e-05
2170,7.299279052653357e-05
2171,0.0002266854924168617
2172,-7.349997282983045e-05
2173,4.327668658253648e-05
2174,6.9540097158183656e-06
2175,-2.8982871154620664e-05
2176,7.263237273304391e-06
2177,6.459668334825009e-06
2178,-6.6098103221779775e-06
2179,3.9347722306647255e-05
2180,-1.1289964537712985e-05
2181,-8.398157145457e-05
2182,6.173968967444978e-05
2183,3.70187458904508e-05
2184,-6.04144622411563e-06
2185,3.2859144623993925e-06
2186,1.2126783919968392e-05
2187,2.413296463150454e-05
2188,-3.7097231278380854e-05
2189,-2.626598840273595e-05
2190,1.0340087342029374e-05
2191,-0.00021481759963717126
2192,0.00010815813541110792
2193,2.0243001135373663e-06
2194,8.93864691145505e-06
2195,3.115925240818114e-05
2196,9.610985426965961e-05
2197,-0.0004196165511215223
2198,0.00024385236564390534
2199,4.242377680988879e-05
2200,-1.6271942041086123e-05
2201,-2.3912214698469124e-05
2202,2.6547994645955404e-05
2203,2.912314364240336e-05
2204,0.0004920200844413938
2205,0.0008399844207358627
2206,0.0006976130579719669
2207,0.00635278941519904
2208,0.0010514908719202434
2209,-0.0005675981125837397
2210,0.000845362516358272
2211,0.004305360477110765
2212,-0.0009690263835015514
2213,-0.0004294473160922857
2214,0.0006925386343836445
2215,-0.0017071796439688583
2216,-6.8030180254864175e-06
2217,3.411215774963564e-05
2218,3.970455221244761e-05
2219,5.303279849434318e-06
2220,1.999277119384166e-05
2221,0.0001303967675859775
2222,-2.3299898398997836e-05
2223,0.00041262216490202587
2224,0.0005558700703160697
2225,0.0009111419531580881
2226,0.00023420239447216877
2227,0.008696147427776028
2228,-1.8550736016232626e-06
2229,-6.461849100750434e-07
2230,2.455453818897779e-05
2231,3.599228090550631e-05
2232,4.340952578010507e-05
2233,-1.2696853294291601e-05
2234,8.602730816614972e-07
2235,8.713186408697228e-05
2236,3.147017429070894e-05
2237,-4.583775770929499e-05
2238,-1.4801735977009877e-05
2239,-0.0003002495767177741
2240,-9.935043004320457e-06
2241,-2.6000240348047442e-05
2242,3.552709974506576e-05
2243,-7.21171964159584e-06
2244,1.0620398348799047e-05
2245,-1.6330608542548195e-05
2246,-2.095812627951575e-05
2247,-8.478730521197397e-05
2248,1.9906924928269017e-06
2249,6.637243793011923e-05
2250,-6.200305957587243e-06
2251,0.0001865108567078092
2252,3.4053581417515696e-05
2253,-2.5001436007267883e-06
2254,5.575806213146527e-06
2255,-1.176416463312493e-05
2256,4.631196811848515e-06
2257,1.0758764391890932e-06
2258,5.875190287189882e-06
2259,3.54843362846622e-05
2260,-6.176653347503173e-07
2261,4.326711662864083e-05
2262,1.5152628004094238e-05
2263,0.00018029679848828825
2264,3.5127975719383176e-05
2265,3.6112000431142924e-05
2266,-1.3528968951446578e-05
2267,8.594443568762402e-05
2268,-7.89159552857451e-05
2269,-6.926819121768323e-06
2270,1.536566710583498e-06
2271,-0.00014407090326413332
2272,0.00010093114789928699
2273,-3.734563942559224e-05
2274,-8.984281988855943e-05
2275,1.960083540548836e-05
2276,-8.755394133676149e-05
2277,2.838357278959547e-06
2278,-1.1032090765743305e-05
2279,-0.0002569246367104388
2280,6.699991775851456e-05
2281,-0.00021528298692822354
2282,0.0005331311204774632
2283,0.0011650004821411393
2284,7.289172559551082e-05
2285,-2.914261156558876e-05
2286,0.00013363340325890427
2287,0.0005499063239059119
2288,-5.7754259742828486e-05
2289,1.550123659692468e-06
2290,-1.6490282869340335e-06
2291,-1.7747884328211707e-05
2292,5.090692538289335e-05
2293,0.0002921743991152883
2294,0.00043527561586661947
2295,-3.320399533841766e-05
2296,-1.9220898676882817e-05
2297,-6.704601997676123e-05
2298,-9.64061477515996e-05
2299,4.3721010712290704e-05
2300,0.00016545625191324232
2301,-0.00015919154372002553
2302,0.00011061138376648989
2303,0.0004890976925075513
2304,-9.087507559326126e-05
2305,-0.00010786657727477517
2306,-1.4390474806904303e-05
2307,-0.0005828179478562747
2308,-2.5921027507470383e-05
2309,-0.00010555836713143142
2310,1.1415720853933724e-05
2311,-6.949500525097229e-05
2312,0.00023129621889512046
2313,-6.205240173025134e-05
2314,-3.9450083330017674e-05
2315,0.0001015074669461139
2316,3.849002780756039e-05
2317,5.68270398097731e-06
2318,-8.881201989757442e-05
2319,9.3052991522035e-05
2320,-0.00023716630043413932
2321,0.000481660622552877
2322,0.00025086276188293903
2323,0.0015072676720360222
2324,-3.731875086873333e-05
2325,1.356447745402442e-05
2326,7.323740614207353e-07
2327,-3.223699435961173e-05
2328,3.0240096233474945e-06
2329,-1.5002167123781949e-05
2330,-1.8175801949304575e-05
2331,-7.468403321054917e-05
2332,3.136681582177787e-06
2333,6.310370736278676e-06
2334,1.3525032760811815e-05
2335,-2.574313580318422e-05
2336,3.9478037109232175e-05
2337,-9.0056643031884e-05
2338,-7.594229673483485e-05
2339,-0.0002238248722915417
2340,-0.001318107766767502
2341,-0.0005202255651241418
2342,0.00022640433959284208
2343,-0.005183272753357029
2344,8.413263940697612e-05
2345,-2.733946630635183e-06
2346,4.289039871957255e-05
2347,-0.0001869789898382348
2348,0.0001912667510547249
2349,-7.110897504410638e-05
2350,9.982738597109213e-05
2351,7.119009078275615e-05
2352,9.341675837496072e-08
2353,-3.367729048640001e-05
2354,-7.707842792632267e-06
2355,-0.00019420132769770244
2356,0.00012054996079224341
2357,1.9269075321411178e-05
2358,9.695765054612894e-06
2359,0.00039473805613499574
2360,-0.0002668924996895084
2361,2.065738201438053e-05
2362,0.0003941231799380889
2363,0.00038861310691912655
2364,-7.684934777701137e-05
2365,1.7995934571207294e-05
2366,5.9144926381501364e-05
2367,-7.732775555164065e-05
2368,5.152668716433746e-06
2369,3.174597906337548e-07
2370,8.746173634624408e-07
2371,1.1261715429131288e-05
2372,3.134050617382141e-05
2373,1.165434634424797e-06
2374,2.634295165016598e-05
2375,2.695264301560093e-06
2376,4.603783731393184e-06
2377,-0.00019146872882136942
2378,-2.7701856884783433e-05
2379,-0.0006585041153640663
2380,-0.00015307932598857576
2381,-0.00010470584558423004
2382,1.5556385928448316e-05
2383,-0.0004729490567418342
2384,0.00012570448400633374
2385,9.080075807149201e-05
2386,-0.00010756707831580173
2387,0.0003411340703815956
2388,-6.968180021560101e-06
2389,6.840783736173289e-05
2390,-0.00010325975485243216
2391,-0.00010568860072848957
2392,0.00017381841416412217
2393,1.119648007618745e-05
2394,-6.283802816848312e-06
2395,0.0007021405233195619
2396,-1.714370758600994e-05
2397,1.0357746526262566e-06
2398,-5.587907333388323e-05
2399,2.079161317449464e-06
2400,1.032592661126304e-05
2401,9.837000085241444e-07
2402,-3.0193898221679175e-06
2403,7.011103565656556e-06
2404,1.827292743089714e-05
2405,3.276109448291029e-05
2406,-5.2260061756177826e-05
2407,3.65822492112352e-05
2408,-0.00031826952897138854
2409,-0.00019805852801206488
2410,0.00029952360444802315
2411,-0.0008281253949731912
2412,-0.00011676409367906706
2413,-3.966604753137998e-05
2414,-0.00017998399245541973
2415,-0.0010757253063091157
2416,-6.044011611084571e-05
2417,-0.00038183490963994307
2418,0.00028901502597265794
2419,-0.0003271952612209186
2420,-9.77536467732183e-06
2421,2.4945845653385597e-05
2422,-9.977046835638349e-05
2423,4.304257593353765e-05
2424,7.457501830780755e-05
2425,1.855108056618573e-05
2426,-6.717226111162886e-05
2427,0.0004215705164624862
2428,0.00011058243319184629
2429,-8.18277516714469e-05
2430,-0.00019111943560552624
2431,-0.00037445425363627976
2432,1.790364819038768e-05
2433,5.527248818775732e-06
2434,-1.404260509090966e-05
2435,3.3853306171435247e-05
2436,-5.83757540900971e-06
2437,-1.8753555139208895e-06
2438,8.449939125262591e-07
2439,-8.744259422623594e-06
2440,4.679287557428666e-06
2441,1.181943849081865e-05
2442,6.0836249706843214e-05
2443,6.571456537496722e-05
2444,6.0565288087018956e-05
2445,-3.4827685096739116e-06
2446,-1.884985830725423e-06
2447,5.8347093709094435e-05
2448,-1.7632009417007396e-06
2449,-8.982197365751496e-07
2450,3.3762308645451687e-06
2451,-2.251460474206442e-05
2452,4.632472602683021e-05
2453,-8.2807126334084e-05
2454,3.871045167175145e-05
2455,0.0003332248608518483
2456,1.980386744032139e-07
2457,-2.0321662516038916e-06
2458,2.6120267437391475e-06
2459,-1.5596507133144887e-05
2460,2.5067783749313864e-06
2461,-5.578152926831441e-08
2462,3.570598728100954e-06
2463,1.2847866851497108e-07
2464,5.689064951680826e-06
2465,-5.961158887277402e-06
2466,7.477208485149581e-07
2467,7.135488465982271e-06
2468,7.787145125657498e-05
2469,1.696661550827536e-06
2470,2.7998911109076516e-05
2471,0.00016839540260428328
2472,-2.45456900084412e-05
2473,1.2484487564206745e-05
2474,0.0002106637056798031
2475,0.00024656227966285855
2476,-0.00043402062134944555
2477,0.0002498581734955459
2478,0.00015448233679354187
2479,-0.00016767688188567612
2480,2.118802622621633e-05
2481,-4.579782033694986e-05
2482,6.694947522988352e-05
2483,0.000116606961221833
2484,2.9205951500254014e-05
2485,-3.0653652493259116e-05
2486,-5.213228923780954e-05
2487,-0.00033889893662123556
2488,-0.00010402486213263379
2489,-3.693495260161047e-06
2490,0.001091861860524874
2491,0.0008485532549312935
2492,-5.310125041531466e-06
2493,1.6806419268207616e-07
2494,-3.9558126662352487e-07
2495,-2.512792572201108e-06
2496,0.0001980196437383001
2497,6.848643962197943e-05
2498,-0.0005677318016438939
2499,-0.0007596825278661802
2500,5.8540525651111016e-05
2501,-7.437004635476462e-06
2502,-0.0001681772893372637
2503,-0.0002882468712838367
2504,1.167116483408807e-05
2505,-6.149259984381583e-05
2506,-1.6992395431240025e-05
2507,-7.067352478677418e-05
2508,0.0010501069579057594
2509,5.003900004767871e-05
2510,9.834501358711739e-05
2511,7.946832388754307e-05
2512,-7.509908669458812e-06
2513,1.6208791324461552e-05
2514,-1.8462363168252555e-05
2515,-8.043156549772425e-05
2516,8.682331337176647e-06
2517,6.44778806456566e-05
2518,-2.0477220053557953e-05
2519,-5.8134583041335104e-05
2520,0.0009152646886466272
2521,0.0005099907908222691
2522,0.00024691901890736196
2523,0.004761159081836116
2524,0.0003998784714981699
2525,0.00030793636737322464
2526,-5.0289209785256514e-05
2527,0.0019556259264703136
2528,-0.00023165255456053814
2529,-0.0028791132226421426
2530,0.0015000252310458711
2531,-0.008443598655332332
2532,-9.816822274133362e-05
2533,-2.1796057740877332e-05
2534,-3.542971551530651e-06
2535,-0.00038575144645081646
2536,7.082141062453496e-05
2537,-9.87719657553179e-05
2538,-0.00012228958114630844
2539,-0.000525671705018432
2540,-0.0001692664889778862
2541,4.5521575685666645e-05
2542,7.670865994869988e-07
2543,-0.00021044620021573802
2544,-5.7164750399488834e-05
2545,-0.0004409725090284574
2546,3.735882396219746e-05
2547,-0.0014336120590190972
2548,-0.0013208627974529267
2549,0.00027195622637126083
2550,0.0003802906805680213
2551,-0.0020625569221771204
2552,-0.00042520267950489876
2553,0.0002752988552973722
2554,0.00025907719680832016
2555,0.00023014715820555295
2556,-7.05001700342063e-08
2557,-3.2198013705183424e-05
2558,3.764030818817176e-06
2559,-0.0001106429309422747
2560,-1.4702019344567583e-05
2561,-2.947867701346493e-06
2562,2.577364199631513e-07
2563,-1.88246525497377e-05
2564,-8.864889230820102e-06
2565,-7.587755083707889e-05
2566,9.291829937401864e-05
2567,9.684812316651188e-05
2568,-6.628783823971961e-06
2569,-1.5544156355637645e-06
2570,1.3213485196818241e-06
2571,-9.896256274003153e-06
2572,-1.5032323976167633e-05
2573,-3.487080459417298e-05
2574,-6.859937091075245e-05
2575,-0.00040484884628925777
2576,-5.324506147517028e-05
2577,9.8324644314518e-05
2578,-0.0001025250020784155
2579,-0.00037381249231280663
2580,3.7891367567988175e-06
2581,-1.166201942838668e-05
2582,8.513647938141139e-09
2583,1.2254334187798363e-05
2584,-7.1323819304585455e-06
2585,8.734599020964826e-06
2586,-6.398877689714099e-06
2587,-1.856864567174517e-05
2588,4.57347968561696e-05
2589,3.139542197732001e-05
2590,-0.0001335076175800753
2591,4.023031322216095e-05
2592,3.824668767451339e-05
2593,-1.5058470686768137e-05
2594,7.517453630258587e-06
2595,5.363155852763742e-05
2596,1.0508944789004935e-05
2597,7.089365094850659e-05
2598,-7.943478166814098e-05
2599,0.00010720351538341063
2600,-8.075106557339348e-06
2601,-3.237089145299003e-05
2602,-3.433657010220462e-05
2603,-0.00019588705158630817
2604,-0.00027014246294613923
2605,-5.4411592067529496e-05
2606,6.807633840728688e-05
2607,-0.0004905300791971888
2608,-0.00020560428309142088
2609,-0.0002656734667058355
2610,1.6909269524120318e-05
2611,-0.001188891932803741
2612,2.472067296538716e-05
2613,6.950634543221278e-07
2614,1.3625624223580262e-05
2615,8.92620731427929e-05
2616,-0.0006283325101283342
2617,-1.4196837861394637e-05
2618,-6.619010269391295e-06
2619,-0.0006951780766657372
2620,-7.805302017482774e-05
2621,2.947644559539506e-05
2622,1.8751417169455424e-05
2623,0.00012214835405511656
2624,-0.0001482283013480053
2625,-9.19911352388982e-05
2626,0.00040348184036253864
2627,-0.000109994960317433
2628,5.096500982590355e-05
2629,0.00018325663252646024
2630,4.6342816541735456e-05
2631,0.0009496539059309599
2632,0.00012668612572632444
2633,2.784302693057912e-05
2634,7.820862670208261e-05
2635,0.0006541208352858018
2636,5.581685049824672e-06
2637,1.1798058361282047e-05
2638,-1.290970829271296e-05
2639,1.4137482891332347e-06
2640,-1.4123524208501553e-05
2641,-7.934103013537268e-06
2642,-4.090033232752061e-06
2643,-6.966018587264573e-05
2644,-3.615873517667369e-05
2645,1.8448296795192617e-05
2646,-1.975432378480715e-06
2647,-1.6953232039695294e-05
2648,-3.2855766671426854e-05
2649,2.0790475144680754e-05
2650,2.7432268606027182e-05
2651,7.63527891717134e-05
2652,-0.00012116036598000455
2653,-0.00019470457294764186
2654,-0.0002387863288554675
2655,-0.0017085207521184281
2656,4.586224926136888e-06
2657,-9.74763627550249e-06
2658,-2.108482034371067e-06
2659,1.7094905211247644e-05
2660,-1.4659782717538695e-05
2661,-1.2326367054380103e-07
2662,1.371898846443021e-06
2663,-1.4613825646777307e-05
2664,-0.0001293742312115062
2665,-8.05611961136114e-05
2666,-8.818724941908056e-05
2667,-0.0008874819281338584
2668,2.793018756300664e-05
2669,-2.071482866212165e-05
2670,-1.8594615130536692e-05
2671,2.4594994790453282e-05
2672,-4.389206633497571e-05
2673,-1.0204013884662316e-05
2674,-2.3671479169549156e-05
2675,4.272492477205177e-06
2676,8.840873182182799e-06
2677,5.601477620945472e-08
2678,-7.919176882370284e-06
2679,-5.978035025627668e-05
2680,-2.7694418299110227e-05
2681,5.7184445489318435e-05
2682,2.730392496086902e-05
2683,-4.229871551759846e-05
2684,1.8885839019101838e-05
2685,-0.0001240929879972784
2686,4.462091501496292e-05
2687,-0.00010106289345576276
2688,-1.672410317476533e-05
2689,-4.504545502199063e-06
2690,-1.2760717324655107e-05
2691,-1.1074363186569898e-05
2692,0.0005902587111509396
2693,6.623983782110424e-05
2694,0.00024891093717039454
2695,0.0003501903448529271
2696,6.100473243289058e-05
2697,-7.57932677586981e-05
2698,1.2743518423937624e-05
2699,0.0001006097106772557
2700,-6.458562075558206e-05
2701,-1.5858244915577875e-07
2702,-1.0163517085636539e-05
2703,-1.0639035188161027e-05
2704,7.09172272786221e-05
2705,-7.710622017601725e-06
2706,-5.615165029321143e-06
2707,2.7639770222242062e-05
2708,9.183001745778353e-05
2709,6.863262655283128e-05
2710,-8.006512242334437e-05
2711,0.0002800431211860668
2712,-1.046974586430322e-05
2713,4.778267087710904e-05
2714,-9.856672515995425e-05
2715,-0.00028212129917553274
2716,-3.336065726615847e-05
2717,4.245315451342344e-05
2718,9.72437571769103e-05
2719,0.0001603257553640976
2720,1.252671279934026e-06
2721,1.280639262161123e-05
2722,-6.793148200719747e-05
2723,-5.2701554618820714e-05
2724,-1.0644071928937152e-06
2725,2.5421451880948655e-07
2726,4.0911620974291906e-07
2727,-2.966290951342669e-06
2728,-2.529775062457031e-05
2729,4.827953714002123e-06
2730,-5.0770783858742234e-06
2731,5.989249187491568e-05
2732,5.007137402866786e-05
2733,2.8263616392470194e-05
2734,-4.728721305397541e-05
2735,5.0425500345447934e-05
2736,-2.127103313946226e-05
2737,-3.473364463827615e-05
2738,-2.823922547392908e-05
2739,-0.0002656058469227228
2740,-0.0016196226425223724
2741,0.0005986436684316208
2742,-3.0792552374359956e-05
2743,-0.0033019680176938865
2744,-1.6402024648046306e-05
2745,-1.6454200279301612e-05
2746,4.940471122552194e-06
2747,-0.00010851457618196454
2748,0.0001502853618801846
2749,-7.084222205221472e-06
2750,-0.00014225186821244113
2751,-1.4239196613023592e-05
2752,-0.00018578379155629926
2753,-0.00027545848355639546
2754,6.949891778945966e-05
2755,-0.0006498250118918568
2756,-1.5691965694240752e-06
2757,-2.2041588235478264e-06
2758,-2.3979703525877136e-06
2759,-1.9654381663923715e-06
2760,5.4271766497219146e-05
2761,-0.00013825311861001555
2762,-3.818283809373762e-05
2763,-0.0002536046050054211
2764,6.973252423810425e-05
2765,-1.750738029137346e-05
2766,-5.235223991377651e-05
2767,7.245972501185295e-05
2768,-0.0012925674390267892
2769,-0.0010202773492095046
2770,-9.28820713693832e-05
2771,-0.007448161576011427
2772,-0.002046180832539124
2773,-0.001287911424698712
2774,0.0010751260998834492
2775,-0.007895701859788953
2776,-0.0025816984619684742
2777,0.0019457615263604833
2778,0.0001326377103819484
2779,-0.0008853146374602022
2780,0.001865912554542462
2781,-0.00098836632766754
2782,-0.00031840931557904745
2783,0.0018794612255505214
2784,7.110648824832765e-05
2785,-9.814705207703295e-05
2786,-3.587014311421287e-05
2787,-0.000265814225032154
2788,5.112580811425159e-06
2789,4.6799463295729055e-05
2790,-5.7761889733501106e-05
2791,9.09355979677451e-05
2792,-0.0006313795638056033
2793,0.00010450562383461223
2794,-0.00036854552719627737
2795,-0.002539674449936672
2796,-1.355112919103757e-05
2797,-2.235000183229404e-05
2798,-4.976498302131326e-06
2799,-0.00011102373993245332
2800,1.5440923348876028e-05
2801,-3.3847900826194873e-06
2802,-5.9481934135151585e-06
2803,5.75644294764419e-06
2804,-2.7292043446084337e-06
2805,-5.072728985500037e-07
2806,1.0029933439331146e-06
2807,-7.480475249096115e-06
2808,0.0001891284929561556
2809,-0.0004036715706730664
2810,0.0006024058337877183
2811,0.0010165732008306017
2812,9.440063876187344e-05
2813,-7.257953746346838e-05
2814,-8.273645789608447e-05
2815,-0.000164713314736462
2816,-1.6276008214261014e-06
2817,-6.304524968475322e-06
2818,1.1340872100257026e-06
2819,-1.3422958285417591e-05
2820,-2.7632054664019048e-05
2821,3.745815447021892e-05
2822,-4.084727354507273e-06
2823,-1.7548081363021645e-05
2824,4.9193904216328496e-05
2825,-3.106278568847835e-06
2826,1.106120430814447e-06
2827,0.00011442544985004199
2828,-1.516141998744665e-06
2829,-1.158054420655976e-06
2830,3.307643264909257e-06
2831,1.651761000368511e-08
2832,0.0001695222403694947
2833,-0.00014513504404377835
2834,-9.201204972545143e-05
2835,-0.00029953516837009784
2836,-1.722014305402084e-05
2837,-1.2669728075132424e-05
2838,9.382958826781097e-06
2839,-4.8555556783723e-05
2840,-1.948903236875926e-05
2841,-1.28759990061898e-05
2842,-3.3930586116167197e-06
2843,-3.920878004661939e-05
2844,-3.230202653167604e-05
2845,9.184100479547943e-05
2846,7.065918492921009e-05
2847,-1.8866055438233684e-05
2848,1.761263942831927e-05
2849,-3.7603519865633427e-06
2850,-2.087208354450945e-05
2851,-4.613523873932779e-05
2852,-4.645460917677259e-05
2853,7.76844258814452e-05
2854,8.881071284385283e-05
2855,0.0003974778157525015
2856,-3.13515553331787e-05
2857,-6.88921376384503e-05
2858,2.1243001188105125e-05
2859,-1.9798205197229508e-05
2860,-1.81119852655187e-05
2861,2.2077182698901843e-06
2862,4.0158877430203806e-07
2863,-2.3416443680398052e-05
2864,0.0018750254580639498
2865,0.00029433031261467333
2866,-0.0015860219264254745
2867,0.004039137234305264
2868,-0.0004933638897936788
2869,-0.001086209583307942
2870,4.123509477850069e-05
2871,-0.003995727119528256
2872,-2.5548434287504474e-05
2873,7.851790350389955e-06
2874,-3.4325730807276864e-05
2875,-2.1510128847479216e-06
2876,3.121608071588181e-05
2877,-7.388810691807326e-06
2878,-1.5649502521862083e-06
2879,1.800676627433792e-05
2880,-2.63574084712258e-06
2881,-1.7711806963485584e-06
2882,2.1071413441563874e-06
2883,-2.4399202239404182e-06
2884,-2.7467449596818755e-05
2885,1.54007735834166e-05
2886,-6.2896217986813994e-06
2887,-5.3319157941516225e-05
2888,-0.0003850686195809299
2889,4.721621110097221e-05
2890,-0.00032047443439090954
2891,0.0006100772859043817
2892,-0.00018332176836055432
2893,1.1468144598137006e-05
2894,3.2060532743084674e-05
2895,-0.00016532354301711453
2896,0.00045613690260445873
2897,0.00028026102780212136
2898,0.00018273199262773757
2899,0.003029888161838025
2900,0.0007187986219643145
2901,-0.0015877041694588806
2902,0.0030815867741161556
2903,0.006088713686569195
2904,-0.0009932447050850488
2905,0.0013241145435918423
2906,0.007581056175712298
2907,0.025136048119804005
2908,0.00010106348554301742
2909,-0.0002735905013370148
2910,-0.00014642392341395784
2911,-0.0007686280399159926
2912,0.00013470040322564604
2913,0.0004046452816148567
2914,-4.796656839800581e-05
2915,0.0003535280404190702
2916,-1.6481000652708485e-05
2917,-0.00010090366822375506
2918,-0.0005291675003753808
2919,-0.0017665993002019633
2920,-0.00021243189137895035
2921,0.0005246221291325703
2922,0.00010344108794941618
2923,0.001960517634402027
2924,0.0027367074703902585
2925,-0.0009112309871982815
2926,0.0004367976128141652
2927,0.007652408503300966
2928,0.00042587783145997326
2929,0.004628875316955519
2930,0.005486907820629493
2931,0.03617356705221433
2932,-0.0007649513154596744
2933,0.0002855823070107537
2934,-0.000283100071141819
2935,-0.0021978703615941793
2936,-0.000582049573758669
2937,-0.0014237810528850664
2938,-0.0005278490436571191
2939,-0.008250681631691428
2940,-0.0048409894935512645
2941,-0.0030676500748987433
2942,0.009157848551345339
2943,0.004748929429051359
2944,0.001365927615473808
2945,6.352330415276302e-05
2946,-0.0003003332933404343
2947,0.0022769543740003323
2948,8.997329855577346e-05
2949,-7.834295518413192e-05
2950,-8.347515933814276e-05
2951,-0.0003179036769459847
2952,7.320550267837842e-05
2953,-1.4761846571673597e-05
2954,2.5954342549392134e-05
2955,0.00032031653296172034
2956,-0.00010566561982126534
2957,-2.874515509799419e-05
2958,-3.054346224868548e-05
2959,-0.0004449487062035207
2960,-0.000478543932658357
2961,-0.0003548705234837129
2962,0.00015356735333826234
2963,-0.0012453485832148938
2964,-0.00314661615196761
2965,0.00017796511681064347
2966,-0.001588792535832913
2967,-0.01373827583523228
2968,0.00013887369906188365
2969,-0.0001730371363846968
2970,-0.000236093465516673
2971,-0.0010397346963204805
2972,1.4105361446623733e-05
2973,-7.628161868867113e-05
2974,0.00011160996595654912
2975,8.638740388313642e-05
2976,-0.0015730955574006294
2977,0.00022644671291397505
2978,0.0005071185620706141
2979,-0.0008182656346908519
2980,-0.0011214267784308383
2981,-0.00215458225512966
2982,-0.00018345184840240107
2983,-0.01149442441525822
2984,-0.0030654764434390087
2985,-0.0004512454487557374
2986,0.0007701721987330777
2987,-0.008059125826096311
2988,-0.0006025763677368107
2989,0.0010345916905587318
2990,-0.004470729100563877
2991,-0.01251041595929036
2992,0.0019857417547651007
2993,0.0007271468882052063
2994,-0.00012036924305959925
2995,0.008912975124054989
2996,-0.0005550180261389391
2997,5.323849802596463e-05
2998,0.0008580771957081156
2999,8.059884600373801e-05
3000,0.0017410927722487123
3001,-0.0005515658455194659
3002,-0.00033547338001648673
3003,0.0014548689355591462
3004,0.0027044214634308807
3005,-0.001267092949384746
3006,0.0020028536802322206
3007,0.011976434595994203
3008,1.2856333453333268e-05
3009,-1.2856784008035515e-05
3010,0.00023599321767078847
3011,0.0003227448955040516
3012,-6.764823494567008e-06
3013,8.920088818335927e-05
3014,1.5635786737559887e-05
3015,-7.21644900655183e-05
3016,-0.0001871174582138646
3017,0.00028409666995165883
3018,0.00038416075127016303
3019,0.0004281576026202993
3020,0.0003900854037391132
3021,-9.265962650925909e-05
3022,0.0004167294336885255
3023,0.0016350764318077068
3024,3.527108610291895e-05
3025,3.474379790457401e-05
3026,-0.0008422138801520921
3027,-0.0018074089490586966
3028,-0.0002270507978865519
3029,0.0001650071563119831
3030,-0.0006252405336616884
3031,-0.001832574063991299
3032,-0.0002629349694651881
3033,-0.0006708172943849558
3034,0.0003466798157432619
3035,-0.0022712258821646404
3036,-8.276814279823865e-05
3037,-0.000338203982594798
3038,-0.0010264749333760731
3039,-0.0042782711131417695
3040,-0.0024279104277937134
3041,-0.0008611342807314578
3042,0.001123294516658386
3043,-0.006272856383539767
3044,-0.000148307845662437
3045,0.0001761936621725187
3046,0.0005395438955853088
3047,0.0021145583716515163
3048,-8.734531460893436e-06
3049,-0.0005094027717233367
3050,-0.00041735193609451033
3051,-0.002618952147935644
3052,-3.738794704906511e-05
3053,-1.0725745816760956e-05
3054,0.00045166234665212354
3055,-0.0001780542008359109
3056,0.004099418946119037
3057,-0.0022291876746877532
3058,0.0008028952134285255
3059,0.013855719561813726
