,black_elapass_hybridper_inf
1081,0.0001244702405153591
1082,-4.4402224649648106e-05
1083,0.00036598442497616035
1084,-6.859905217018843e-05
1085,-3.9656033333206815e-05
1086,4.573018494306548e-05
1087,0.0011260487721165482
1088,3.295852893353558e-06
1089,7.0628857281142195e-06
1090,0.00014778918705176137
1091,0.00011523138019456795
1092,-0.0010329643034030175
1093,-0.0001245319052996391
1094,0.00031883193215343197
1095,-0.0006880209210386875
1096,1.7784845457214435e-05
1097,0.00043288618676487326
1098,0.0001411705028634114
1099,0.0006606441785267555
1100,-0.0009851855168708345
1101,-2.4803844025949466e-06
1102,0.00012100001522099055
1103,-0.0002636257007131283
1104,-0.00024194308555692003
1105,-0.00017984917943544273
1106,-0.0006655253521809276
1107,-4.424055776845973e-05
1108,-0.0018370346555628635
1109,9.294844533603956e-05
1110,-0.00042060693749322207
1111,0.00034438798839221067
1112,-2.2554679877707556e-05
1113,0.00018810234036963446
1114,-0.0002416062539299463
1115,0.001136884188855065
1116,0.0002529102860343332
1117,0.0006062041588616362
1118,-0.0001703504000548471
1119,0.0025724026105994756
1120,0.00015761268073447195
1121,0.0003484975886618305
1122,1.8351703248253405e-07
1123,0.0008796487500452835
1124,-6.550554860910777e-05
1125,0.0006391243952666032
1126,-2.8198623214212455e-05
1127,0.0007356140680829798
1128,0.0006460279598774681
1129,-0.0004746006694782568
1130,0.00044482654528502086
1131,0.0015791197015483608
1132,7.572826913425181e-05
1133,0.00024449844410557393
1134,-5.7072026412576314e-05
1135,-8.004192177960501e-05
1136,-1.7545828403272576e-05
1137,3.976717846311977e-07
1138,-1.8858578443219293e-05
1139,-8.89074399220336e-05
1140,-0.00021400186435100642
1141,-0.00044702624199144966
1142,-1.7310496358226414e-05
1143,-0.0009843848508334612
1144,0.00011474241934009022
1145,1.6866603438703067e-05
1146,-0.00011992718273786282
1147,0.00013716815974110455
1148,0.0005868397908217147
1149,0.00015260357857731306
1150,0.00025178494265460565
1151,0.0004534150886142264
1152,2.0176968487204853e-05
1153,0.0005975378690269764
1154,-0.0004325333178342073
1155,0.0001166886867810802
1156,0.00013358661489221887
1157,-1.8919462398501402e-05
1158,3.734762130492998e-05
1159,0.00013897139808929798
1160,0.0005206391631494161
1161,-0.00014433749906809116
1162,0.0006636021114662146
1163,0.0033728121484780564
1164,1.2314144489899575e-08
1165,2.4947092928964735e-05
1166,-0.00028374320035286335
1167,-0.00013540017794461663
1168,0.0003746297034136856
1169,0.0007838062163844597
1170,0.0018653020171583072
1171,0.010156439329820565
1172,-0.0013373150107125237
1173,-0.001229724798354025
1174,0.0024220700072906907
1175,-0.0005997901307639235
1176,-0.003070524140804451
1177,0.002526240589933897
1178,-0.0029330583277943426
1179,-0.011749910573327648
1180,0.00017819964402563326
1181,4.814236552490359e-05
1182,0.00037037323362429207
1183,-9.759790928360779e-06
1184,0.0005262544270756603
1185,-6.78011471883809e-05
1186,-2.869348321427987e-05
1187,0.0006479023587320039
1188,0.0001557533019538042
1189,1.993411454739424e-06
1190,-1.2619806025497688e-05
1191,0.000135739506689556
1192,4.927124291959452e-05
1193,-0.00012451329838685855
1194,6.085460072929273e-06
1195,-0.0001479159092496208
1196,0.0003127493220453299
1197,-0.0001709441807202672
1198,-6.588686088457345e-05
1199,-0.000721343926842692
1200,0.00011638833054011261
1201,0.00010674044803004034
1202,-0.0003052936358486993
1203,0.00030370168464583777
1204,-0.000220845901187821
1205,0.00025265262086815216
1206,-3.959215843512552e-05
1207,-8.564018683457742e-05
1208,0.0003984018280556687
1209,-0.00025012487049585113
1210,0.00014921204432523613
1211,0.0002894993608535845
1212,0.0016225249956118776
1213,-0.00029909552954647507
1214,4.0615100215863436e-05
1215,0.0020306481463393798
1216,0.00010266500328872286
1217,0.0006826743833731468
1218,-0.0004330972090576877
1219,0.0015577853959750161
1220,0.00015392961786305163
1221,3.4782415029906506e-05
1222,-7.615796955136811e-05
1223,0.0013092634929016244
1224,3.3945578205669414e-05
1225,6.176844738665957e-05
1226,1.656790342017203e-05
1227,9.553148184789509e-06
1228,-8.372353242969297e-05
1229,4.168221784448109e-06
1230,-3.765823488131674e-05
1231,-0.0005111593139317839
1232,-0.00034740651649763326
1233,1.8181526687764668e-05
1234,5.150720722657517e-05
1235,-0.0001486917428479983
1236,5.1985287735537746e-05
1237,9.341381473320327e-05
1238,-0.00010044903619925959
1239,0.0004391245108498492
1240,0.00018477272770533752
1241,0.00028448615456051844
1242,3.529260606931509e-05
1243,0.001542173767187956
1244,0.0263933090896629
1245,0.0009147832262709214
1246,-0.006387011412339423
1247,0.06696083834860848
1248,-0.00013426572080573525
1249,0.00012838692262503833
1250,1.4931945294580461e-05
1251,1.7027255255440592e-05
1252,1.2772804645627938e-05
1253,0.0004639101019024723
1254,3.41337815473122e-05
1255,0.00013166713874500257
1256,-0.0004739617448858933
1257,0.00040501490743386463
1258,-2.1369322290328707e-05
1259,0.00020960204067205427
1260,-6.906277317950432e-05
1261,4.7245686361838305e-06
1262,-6.961218598227641e-05
1263,-8.151836294411571e-05
1264,0.0005127646308239777
1265,-4.13175928762986e-05
1266,-0.00010725004276716095
1267,6.429737117099479e-05
1268,-2.5272554573171353e-05
1269,-0.00011990102823107879
1270,9.36229424178422e-05
1271,-6.605615636124868e-05
1272,0.000747055635636138
1273,0.00010465254479706071
1274,-0.00013824597761073081
1275,0.0006768598969770809
1276,-9.371534780793937e-05
1277,-0.00012489328312399923
1278,0.00015088184227357086
1279,-0.00020736567347071918
1280,0.00025062648510229465
1281,2.7639243181885596e-05
1282,-0.00023289027885593642
1283,0.0012957139627164068
1284,3.3503129748150626e-05
1285,1.9797825123724938e-05
1286,-5.639254419542896e-06
1287,0.00012087599619167842
1288,1.4726680525558915e-05
1289,0.00014550586969293787
1290,3.340069562501555e-05
1291,-1.8521028144548183e-05
1292,0.0003143457148487525
1293,-0.00013109774439319473
1294,0.00025817388370367864
1295,0.001031290763617847
1296,3.2605516320561876e-06
1297,2.8852616058339576e-05
1298,0.00011096609648895937
1299,-0.0002031944930667485
1300,-0.00018235224551450005
1301,-2.6783481328854297e-05
1302,0.0002949249020534871
1303,-0.0003152156886966161
1304,0.0002769633638358303
1305,0.0008618768832279296
1306,2.395595685802884e-05
1307,0.004727310285763478
1308,0.001497956870957925
1309,-0.0007987952485866407
1310,-0.0009024572377989282
1311,0.00035481526588548233
1312,0.0011514066276154574
1313,-0.0021677088292121434
1314,0.002207041798116395
1315,0.003296049843864592
1316,0.0001261601998106476
1317,-5.532443085133812e-05
1318,6.99852765952133e-05
1319,-8.06187494275204e-05
1320,2.1343662064264064e-05
1321,-3.0200577969318498e-05
1322,-5.505476269198448e-05
1323,-8.344154658037292e-05
1324,-0.0013309548340217025
1325,6.618615957541872e-05
1326,0.0003238194190571056
1327,-0.0004912447589813543
1328,0.00024726681220377987
1329,-3.029543670402283e-05
1330,0.0007449031124883089
1331,0.0019061914497296938
1332,-2.5455742137597964e-05
1333,2.3481057377991943e-05
1334,0.00010958702120253
1335,9.019015169001302e-05
1336,0.000797793722461266
1337,-3.8283589383203815e-05
1338,5.384772716256704e-05
1339,0.0003296512960525975
1340,-0.00024044076392082137
1341,6.251699318169967e-05
1342,2.7582429095199386e-05
1343,-1.4209949199146233e-05
1344,-0.00025247946202278565
1345,-3.169839629156569e-05
1346,3.7844167526190496e-05
1347,-6.239123528324884e-05
1348,-0.00030647664427216207
1349,-0.00029961459471861845
1350,-3.133448362727452e-05
1351,2.6525081775511826e-05
1352,0.0029360683539991234
1353,0.003090279258725249
1354,-0.003679338185414296
1355,0.004803283212989744
1356,9.173471436997203e-05
1357,0.00048754221740707936
1358,-0.0006868286269830638
1359,-0.00014211546336664123
1360,-0.0003136283023768611
1361,3.2364146229512484e-05
1362,-7.15603679447436e-05
1363,-0.0004702292665247949
1364,-8.979513998288237e-05
1365,3.528924252951893e-05
1366,-2.7092835198710905e-05
1367,-2.6720645441988235e-05
1368,1.533758507475618e-05
1369,-2.1350281162926344e-06
1370,3.0998924627905745e-05
1371,-8.047331529964372e-05
1372,-5.9967834961190456e-05
1373,0.0008797853346477046
1374,-0.000570169287343557
1375,0.0007819467043194679
1376,-0.0007086584577469164
1377,-0.005025063214293052
1378,-0.004699981360711395
1379,-0.030571133298926426
1380,-0.00027517123376680333
1381,0.0020226987715261592
1382,-0.0021275920288340334
1383,-0.002123363045441898
1384,0.0009990479065391863
1385,-9.47818122364417e-05
1386,-4.111192055556898e-05
1387,0.0015785925990910114
1388,0.000342285423984841
1389,0.000598223171221746
1390,-0.0009884099879768676
1391,-0.002587363577197273
1392,-0.00026574250933026966
1393,0.0003185090452413763
1394,0.0004500336389178271
1395,0.0009030868598461125
1396,-0.0035375591035610118
1397,0.0007501418958347976
1398,0.0004499373033055481
1399,-0.0020480975056676536
1400,0.00021354427466201403
1401,0.0010344117198172278
1402,-0.0009807223727176788
1403,0.001248988854320349
1404,0.00037887950051378676
1405,0.00024263965952935046
1406,6.964268507717962e-05
1407,0.00011237437797363228
1408,-1.552775285844511e-05
1409,-0.0002372013399623137
1410,-1.2910822716264818e-05
1411,-2.7951330876658192e-05
1412,-0.00016176106570415968
1413,0.00031524239556602625
1414,0.001077877997819377
1415,0.0035258677452905205
1416,-7.515476135551075e-07
1417,-0.00017393397802517208
1418,0.00012016355444004456
1419,-0.00014144685420579793
1420,-0.0021584195344201604
1421,0.0038875551231977233
1422,0.0006220521355198017
1423,0.0065900769963671045
1424,0.0012645487939200945
1425,-0.00045829465094951585
1426,0.00043019462200231056
1427,0.006657530522705952
1428,-2.985349240618446e-05
1429,0.0027478009986324657
1430,0.0009135865885867141
1431,0.009758476342135423
1432,0.0010388052897931388
1433,-0.0007329052783345613
1434,0.00042261850638892085
1435,0.0019754514932710885
1436,0.0002831805832016283
1437,0.002482238235157236
1438,-0.00046128254895135674
1439,0.004711769045830782
1440,-0.0032763761992439713
1441,0.006453393680714185
1442,-0.005383222157190602
1443,-0.006341962574716367
1444,9.120199580139456e-05
1445,-3.0845298605866548e-06
1446,7.564444703720304e-05
1447,-8.986222209562255e-06
1448,0.0006431510600925434
1449,0.007307595078866856
1450,-0.0018044482873170883
1451,0.02044001571586183
1452,0.00037598018605206805
1453,-0.0005574386130100933
1454,9.817810087917145e-05
1455,0.0006310231104815341
1456,0.005415201312520156
1457,-0.003162876741623902
1458,-0.0007864901876461098
1459,0.006840101463237131
1460,-0.000797275756777352
1461,-0.000193838466628613
1462,0.0001179180357573805
1463,-0.00202632964088874
1464,0.00011626007750751244
1465,0.00025288043450270555
1466,-2.224393147950482e-05
1467,0.0006535193183510364
1468,-2.9851195502674914e-05
1469,0.0006039726005099072
1470,-3.386502660524989e-05
1471,0.0009028034029728424
1472,-2.143469850264684e-05
1473,-1.05231881278491e-06
1474,0.0002322669172260964
1475,-0.00023989745500221395
1476,-0.000593414289169008
1477,-2.7149796948127362e-06
1478,4.7672766871017657e-05
1479,-0.0009632744393378402
1480,-0.00014823392890502414
1481,8.213846756546512e-05
1482,-1.8959385141866254e-05
1483,-6.766582749554314e-06
1484,-0.00034408407458554416
1485,-2.3909596745402283e-05
1486,0.00011306124946065094
1487,-0.00126555360788793
1488,-0.0002695062718573013
1489,-0.000633740309975495
1490,0.002263540564757962
1491,0.005163246935841962
1492,0.0005482174987164636
1493,-0.00020273084661896038
1494,-0.002803431783632634
1495,-0.0089475693034702
1496,-2.6749573642482158e-08
1497,-3.010461593188826e-05
1498,3.462863879142759e-05
1499,-0.00012701050896914132
1500,0.0009079561382200406
1501,-0.0006777971261756308
1502,-0.0007107610044858071
1503,-0.0006289301667158282
1504,-0.0001346196935542538
1505,-0.00013763871268211643
1506,-0.0009585617605247621
1507,-0.0010256889869613493
1508,-9.373464298791762e-05
1509,-0.00895079156934952
1510,0.002209383832426801
1511,-0.0181295633093715
1512,-0.00013159782846244113
1513,-1.9917140302797953e-05
1514,7.569174438939795e-05
1515,-0.00029183555227935837
1516,-0.001337658618089277
1517,0.0012186490166982945
1518,-0.0012293744604050033
1519,-0.001273858254984986
1520,-0.0006726891124386453
1521,1.1160408314059389e-05
1522,-2.9317173765341546e-05
1523,-0.001241276149393503
1524,-6.487530363549112e-05
1525,0.0003214351507579608
1526,-8.307527905398381e-06
1527,-0.00037098775437659974
1528,0.006502251186772129
1529,-5.6650935491645596e-05
1530,-0.00521628403889503
1531,0.0035678544984229866
1532,-0.0026905689169031124
1533,-0.006633713206411021
1534,0.008152075378969992
1535,-0.0014222074416211732
1536,-0.0005553448633745356
1537,-0.002212236099311619
1538,0.0016924923404206076
1539,-0.0033911016754859464
1540,-0.009873113238547606
1541,0.00868905704292052
1542,0.005220687637844603
1543,0.025237741062509714
1544,3.301509297310163e-05
1545,-0.00047174004922206003
1546,-0.0010327678029177735
1547,-0.004486308468668084
1548,-2.225319753191035e-06
1549,0.002568898305310127
1550,-0.0036026165936235456
1551,-0.004431668947821443
1552,-0.0001686628944474932
1553,0.0009593457571717636
1554,8.160718735248942e-05
1555,-0.0002552662519324606
1556,-0.0004158611188560764
1557,-0.0002661425478550605
1558,0.00043101425361773843
1559,-0.00108420086808651
1560,-3.3193613672785865e-05
1561,-0.0003834056553296484
1562,0.00023377426738063043
1563,-0.0005619709436433033
1564,2.2564580576208555e-05
1565,-6.484413778429292e-05
1566,0.0005032283996804632
1567,-0.00035810988152205886
1568,0.0003089898386508717
1569,4.040711311173176e-05
1570,-0.0014711903507831133
1571,-0.0022569572591392556
1572,-0.0009513078898376838
1573,0.0007555210752202276
1574,-0.0001884525429206717
1575,0.002512068937270913
1576,0.0004234456097168192
1577,-0.0011004930689338236
1578,-0.0003841591214707281
1579,-0.00028537574185218817
1580,1.6494354338291058e-05
1581,-0.00011665659622982914
1582,6.77810894196026e-05
1583,-0.00015496438150008318
1584,-0.0020414074560779535
1585,-0.0012060982572962178
1586,0.001718232206864652
1587,-0.00836595008259598
1588,0.00085462841222367
1589,-0.0007544417186971992
1590,-0.002075325198211839
1591,-0.00528252522847095
1592,1.2705053826617711e-05
1593,1.377765968365245e-05
1594,-0.0018019419749710425
1595,-0.0009101368474201229
1596,0.002057799629094841
1597,0.0010407215032428546
1598,0.0016373971691222035
1599,0.014730107364170224
1600,0.0004120112282427783
1601,0.0011986140148038478
1602,-0.0015465589240289512
1603,0.0005516592067905979
1604,0.00018267330447601
1605,6.798110276455451e-05
1606,0.00030142026272995113
1607,0.00010948888697256474
1608,0.00015382520069771177
1609,-0.00011107427754675923
1610,-0.00019475292341071738
1611,0.0007196352292613368
1612,0.000706291847633067
1613,0.000416240945094583
1614,-0.0009096236813176746
1615,0.001204362969742811
1616,-6.756807595869359e-05
1617,-4.015226644651693e-05
1618,-6.283084657421053e-05
1619,0.0004698493710811194
1620,0.0015270714295640075
1621,-3.526018670214875e-05
1622,0.0010515102181055595
1623,-2.387866818954044e-05
1624,-0.00010870774825374307
1625,-0.00035609083857335115
1626,0.00025925509655648537
1627,-0.0005633387815147569
1628,0.0016501631613186375
1629,-1.0374009866051692e-05
1630,0.00020923760406145196
1631,0.00039854915993540736
1632,0.0010442192235556574
1633,-0.0011793260600790635
1634,-0.0008829871947706257
1635,-0.0014013053371566965
1636,0.00043496330404264015
1637,-0.0004679950744800426
1638,-0.002327456606464927
1639,0.0005697428863149591
1640,-0.0003908943597739434
1641,-0.0008631593239598548
1642,-0.0025963343516107068
1643,1.3472941803036887e-05
1644,0.0008540202175541074
1645,-0.0001824685320236903
1646,-0.0004062699065791226
1647,-0.005500246670944861
1648,0.005964808019433501
1649,0.014848776054773399
1650,-0.003177883907342136
1651,0.05590955004462578
1652,-0.025419708544988526
1653,0.017260580003418707
1654,0.009643663375605302
1655,0.007609852128059815
1656,-0.00510565548935637
1657,-0.00010433508161321725
1658,0.004054367254718406
1659,-0.0037084618931934655
1660,-0.003919708212744875
1661,0.0018293054421399738
1662,0.0016448741338306047
1663,-0.002040310680910232
1664,-0.007998062525567767
1665,0.004382025083515412
1666,-0.002501352888678815
1667,-0.021414138026111203
1668,-0.00106328221999058
1669,0.004007527211869232
1670,0.002022089290211735
1671,0.012362760330378076
1672,-2.15383283557963e-05
1673,0.003149467825750105
1674,0.005152187374201289
1675,0.02550446515522533
1676,-0.007023103006397199
1677,-0.010339452690101157
1678,0.0015574980239356061
1679,-0.0452627125535105
1680,-0.00028851031036510706
1681,-0.00015525178769462556
1682,0.00031950181138118184
1683,-0.002012536838445444
1684,0.00040743717994692885
1685,-0.00016192553463352898
1686,-0.00011721663871984863
1687,-0.0008430105343604592
1688,0.0016275418206870495
1689,0.0002638776240147235
1690,-0.002582265181139942
1691,-0.0021703362944921326
1692,0.0021263175662721576
1693,-0.001536533474904187
1694,-0.00018469060740491165
1695,-0.0021281176062156637
1696,-0.001425942750272476
1697,0.001981494376379714
1698,-0.00043404544529867774
1699,-0.003840744224881923
1700,-0.0031365989279892336
1701,0.0009433175196211345
1702,-0.002429477653952534
1703,-0.02475758789999295
1704,-0.004004450588693719
1705,-0.00957590082843209
1706,0.008178129891816144
1707,-0.036710185875600515
1708,-0.004096185459032462
1709,-0.0035992774836821648
1710,-0.008503353561342387
1711,-0.061095886830155745
1712,0.002037508324865533
1713,-0.005469366890097526
1714,-0.0028279450956925187
1715,-0.0235289254928559
1716,0.00024680301297860536
1717,0.0002494153390532867
1718,-8.708594610180611e-05
1719,0.0016092323955165298
1720,7.740529357937868e-05
1721,0.00023754749817172098
1722,-0.0001505503203493543
1723,-0.0014450297115974962
1724,-0.0005549349611899779
1725,0.000365101367304815
1726,-2.6749986614555168e-05
1727,-0.003203908968617176
1728,-0.00048851204388646
1729,1.5955427700644485e-05
1730,0.0006417488306515778
1731,-5.6411843510943825e-05
1732,2.8101706016361233e-05
1733,-0.006287278596543333
1734,0.005318181174053802
1735,-0.004511929070285965
1736,-0.0015345956159318584
1737,-0.004245853825621526
1738,0.009078744779010314
1739,-0.0004634724383225849
1740,-3.235095133446698e-05
1741,0.00039832153963734244
1742,-0.0005360095361828849
1743,0.0005265168821867929
1744,-0.004217137725966721
1745,-0.001502419106529778
1746,-0.0017485824911361886
1747,-0.007133784784488315
1748,-0.012542729497355963
1749,0.010362020406560504
1750,0.00964564177702119
1751,0.016320145347670272
1752,-0.0007984401625426675
1753,-0.0016438358725528225
1754,0.004614131722993532
1755,0.005562545613154214
1756,-0.0004338896168252525
1757,6.422438076166978e-05
1758,-0.0002846057105459858
1759,-0.002001742562670782
1760,-0.03127053408412998
1761,-0.004573079712728353
1762,0.029621803256367412
1763,-0.024891107838146076
1764,-0.0011308390454238958
1765,0.0019646579338562634
1766,-0.0023410363360199873
1767,-0.0038185860147536437
1768,-0.000768388919471168
1769,-5.522239749811456e-05
1770,-7.308703894301191e-05
1771,-0.0006681517074475937
1772,0.0038062044772569047
1773,-0.0024105488304017133
1774,0.00030654393379064967
1775,0.006053288985261392
1776,-0.005316066513215977
1777,-0.001921087371383366
1778,0.001810649620649741
1779,-0.0159287047297456
1780,0.00012098281517325704
1781,0.00010108068949872968
1782,2.8553037380056196e-05
1783,4.4922583433962724e-05
1784,-0.007586205459098343
1785,-0.0043180944380568345
1786,-0.004058158266353533
1787,-0.04688453386938086
1788,-0.005875747895682967
1789,0.0007922266521635175
1790,0.006519327920479358
1791,0.007833544544822697
1792,0.001595068152472959
1793,-0.007910531643683143
1794,0.007832372287421582
1795,0.004472640247935731
1796,-0.00021501227806851474
1797,0.0003105300668536147
1798,0.0002980561941632625
1799,-7.252944885559182e-05
1800,0.0007825234324576565
1801,0.00017604762568887786
1802,-0.00024119930725712254
1803,0.0010747423386234195
1804,-6.975896975450133e-05
1805,-0.0006207746035116621
1806,0.0006292678648815954
1807,-0.001098428166569908
1808,-0.00027435603839085236
1809,0.0026559080567866724
1810,-0.0005957897089466093
1811,0.002962486802283149
1812,4.365084460210605e-06
1813,1.2165176882395197e-05
1814,-5.821347410834914e-05
1815,-0.00019936646295224186
1816,-0.0002799531823553659
1817,-5.035959481560188e-05
1818,0.0002727565058174266
1819,0.0010678683458703177
1820,0.0007319192328990364
1821,0.00044389866496754665
1822,0.0005285736581835799
1823,0.004708193719645726
1824,-0.0002710790892160697
1825,0.0007952660805835861
1826,9.386810577725623e-05
1827,0.000388785006274869
1828,-0.0003333080167407043
1829,0.0008316231578203435
1830,-0.0012524953572508478
1831,-0.0011776866014172277
1832,0.000101675018393551
1833,0.0003828808708644783
1834,3.552512508291818e-05
1835,9.255438977080064e-06
1836,0.00037032974466018
1837,0.004205661901820356
1838,-0.00023571023907967699
1839,0.011241024490073099
1840,-0.00046326687007132786
1841,0.00025767374765168366
1842,0.0003153458399586868
1843,0.001688565721580185
1844,-0.00019539040851038888
1845,0.0003155874203966314
1846,-9.32381672793072e-05
1847,-0.001619769814474567
1848,-2.9968590801204256e-05
1849,3.438804008699726e-05
1850,3.4712446519402476e-05
1851,-2.704974448002207e-05
1852,0.0008204286304754611
1853,-0.0003546002463547063
1854,-0.001028153076208491
1855,-0.004169310672878095
1856,-0.0004178659361953456
1857,0.004505069108038926
1858,-0.0016867859549427316
1859,0.007218063463987809
1860,0.0002940442337968662
1861,-0.0023081420190576877
1862,0.00037070733819533986
1863,-0.0058563901715416
1864,0.0010870608795097879
1865,-0.0004690860405687029
1866,0.00032998071847453205
1867,0.0012014401864523046
1868,-0.00018174295722489956
1869,-7.865317796744037e-05
1870,0.0003767491268211787
1871,0.0004138077558887992
1872,0.001234443692152846
1873,-0.002480201630252949
1874,-0.0014168169857179224
1875,-0.007285325981142089
1876,0.0025120632268129865
1877,-0.0020049475411918483
1878,0.006478792671498372
1879,0.025848858671051002
1880,-0.00018927841310437482
1881,0.00035204996201616123
1882,0.0007735699745668529
1883,0.0017785911236458108
1884,-6.279707654673276e-06
1885,0.00034001721078928454
1886,-2.4919570244038746e-05
1887,0.00044194914344211584
1888,-0.0006143751014433481
1889,0.00228970245736606
1890,8.61125046630141e-05
1891,0.005485204417656463
1892,-0.0013834743262729173
1893,0.00194422352855436
1894,-3.881549848303539e-05
1895,0.00019078810729442045
1896,-0.00026153419304928067
1897,-1.1130630825243074e-05
1898,3.1162986730978505e-05
1899,-0.0001340079612014478
1900,0.00018644158646562362
1901,-5.177752430586183e-05
1902,-0.00013478836332779976
1903,-0.0001709323606263036
1904,0.0017868065257715664
1905,-0.0026911121465359317
1906,0.0007888752625250041
1907,0.0025052798995309875
1908,0.001395666567629465
1909,0.003480811101704679
1910,5.2613328471872734e-05
1911,0.015263358320949586
1912,0.0005716979717176253
1913,0.0009769539194119641
1914,0.001199769479809535
1915,0.01031359198438641
1916,0.0006759691884702839
1917,3.669489283560374e-05
1918,-0.00021158371893895557
1919,9.145615665172936e-05
1920,-2.258731915194994e-05
1921,0.0001447063383385438
1922,-0.0005212146774258332
1923,-4.529195095320511e-05
1924,0.00042726363105246256
1925,-0.00016684899971830248
1926,-0.0018215330844571084
1927,-0.004408879220966512
1928,-0.0008328416687968814
1929,0.0005305663897248947
1930,0.00021613197595856266
1931,-0.000712251149539265
1932,0.0004716221547343348
1933,0.0008134339774215785
1934,-0.0005096915526994472
1935,0.0023521550964110695
1936,-4.112755765752614e-05
1937,0.00011667213943647832
1938,0.0001106483312117557
1939,-6.535811180005071e-05
1940,-0.00013658433139671053
1941,-5.704094502472832e-06
1942,-1.0863789650730108e-05
1943,-0.0005714132424508453
1944,0.000508595541534104
1945,-0.0003317711690157418
1946,-0.00022344999178819646
1947,-0.0014598021513315912
1948,-0.00044151874517268377
1949,4.790708195317554e-05
1950,5.538914505871317e-05
1951,-0.0006634814304149206
1952,-4.492073157217226e-05
1953,1.321468901813083e-05
1954,-6.197321959294849e-05
1955,-1.9440379257640697e-05
1956,9.657309307800097e-05
1957,-0.0002236151268136575
1958,4.560061786101022e-05
1959,-0.0008878253753731181
1960,0.0006373763122102575
1961,0.002282997966617641
1962,-0.0031384418375095266
1963,-0.0021231764114272075
1964,0.001107032329740142
1965,0.00020051079342489188
1966,-0.00152978963398427
1967,6.0865550177203154e-05
1968,8.00333271021277e-05
1969,-1.5445420858867113e-05
1970,-0.0002724692100541093
1971,-9.093795378391623e-05
1972,1.4459651386388242e-05
1973,-9.293644689881906e-05
1974,3.412251153905255e-05
1975,-0.000476927864598468
1976,-0.00022216415179529667
1977,2.039766402001572e-06
1978,-0.00021580364633507732
1979,-0.0009105736948175184
1980,-0.00018151028881255304
1981,5.589876861746479e-06
1982,6.775966858043684e-05
1983,6.975320629651216e-05
1984,0.0007479679403626316
1985,0.00028579355290895165
1986,-0.0001155602865679253
1987,0.0035020422373516543
1988,-0.0001987412466744247
1989,-6.482486022845149e-05
1990,-8.169225163033891e-05
1991,-0.0009189362957338614
1992,-0.0003203017239735811
1993,6.352725733374275e-05
1994,-0.00012158396360210928
1995,-0.0007358226758309758
1996,0.0002052444799414663
1997,0.0003882708126056047
1998,-0.00046733171309535645
1999,0.0007560444720602594
2000,5.1073777760754547e-05
2001,-5.952907873372268e-05
2002,0.00012170439964923109
2003,-0.00038654141123010787
2004,-4.166446282788987e-05
2005,-7.518425867921576e-05
2006,0.0002467104620665257
2007,0.0001754067707601045
2008,-0.0001542373869067525
2009,-0.00032790702074820735
2010,-2.974663811129506e-05
2011,0.0008457682112854067
2012,-6.39154024743752e-05
2013,-5.374536587134061e-06
2014,-0.00017664208580620195
2015,-0.0010811134577597273
2016,0.00029827691988173685
2017,-6.506833020453158e-06
2018,-6.858743423346347e-06
2019,0.0018814923587020945
2020,-0.0005203711020618345
2021,8.400128210130298e-05
2022,0.00017455112275750113
2023,-0.001272054246667511
2024,0.0015767952380765457
2025,0.0044742707310546645
2026,-0.0028451904937380024
2027,0.009042408173608995
2028,9.497567535282572e-05
2029,-2.3299902451251872e-05
2030,0.0001002191882543809
2031,0.0001703797563322378
2032,0.0001797096100224517
2033,-3.2027648747434635e-05
2034,-8.256088308068233e-05
2035,-0.0006871546783634632
2036,0.0008813903677793926
2037,1.2345653200648554e-05
2038,0.0003978896527892992
2039,-0.0005713956617854214
2040,-0.001472585426509477
2041,0.0005009400021442808
2042,0.001283332148081636
2043,0.0004601656820293903
2044,-0.0008633160374222159
2045,-0.0003081230696152275
2046,0.0013158852350059298
2047,7.071275031164518e-05
2048,-0.0021583180417630073
2049,-0.0022831828096402883
2050,0.004370945210207738
2051,2.8705804961803252e-05
2052,4.335154217859781e-05
2053,-1.831993686370145e-05
2054,-0.00029680490688453086
2055,-0.00018814458329618816
2056,0.0009892404967095432
2057,-0.0008011257878226552
2058,0.00017542939652304642
2059,0.0007985470274328722
2060,-0.0006802642846177411
2061,0.0006741396102767162
2062,0.001966924262337626
2063,0.007853607556952377
2064,0.00033328832906696394
2065,9.115926537900798e-05
2066,-0.000496175375286033
2067,-0.00028027342566666456
2068,-0.0032701702043526973
2069,0.0042821067946157716
2070,-0.0003932632496451422
2071,0.00043355641703518854
2072,0.006134721845388124
2073,-0.003584253192526608
2074,0.002799842637384394
2075,0.019488535598144004
2076,-0.0026454944855169808
2077,0.0021780529873774383
2078,0.0002037774647056185
2079,-0.003383915274638258
2080,8.22103769428907e-05
2081,-8.895035492393102e-05
2082,2.9297071036231373e-06
2083,-4.555875440096487e-05
2084,0.003718049019085601
2085,-0.0013649949624485553
2086,-0.004010685346452672
2087,-0.004212059002756552
2088,-0.0037914461271988656
2089,0.002401174748688377
2090,4.066694020299467e-06
2091,-0.0013757311190302466
2092,0.002007186813000421
2093,0.00023011899237612729
2094,7.8761258811716e-05
2095,0.00677610623644046
2096,-0.00036540316867698827
2097,-0.0003629193413484268
2098,0.0021482747784887716
2099,0.0009174629446345132
2100,-0.00011509664981673647
2101,-5.0449508390619385e-06
2102,0.00013145727895285718
2103,-0.00014803480499660696
2104,-0.00030063227205515163
2105,-0.0003391459234940842
2106,0.0009995591420038218
