,mathpass_wi_virtualper_inf
1074,-2.0525210559641922e-07
1075,0.0002605605622250407
1076,-0.0005591544285369401
1077,0.00019907392765777877
1078,-0.0005226599923231111
1079,-0.001954013485388424
1080,0.0006329325355606345
1081,5.129281473514198e-05
1082,4.750206101380744e-05
1083,0.0004726940153891316
1084,0.0006758410204413297
1085,-0.00011111134837374537
1086,-1.9533549789972552e-05
1087,-2.494992551001242e-05
1088,-0.00028112037636079853
1089,-4.017748751871777e-05
1090,-0.00038082399521822746
1091,-0.0022879247312848476
1092,6.490385595547578e-07
1093,0.0010401344581948769
1094,3.298584785922272e-05
1095,0.0030492453014244144
1096,-6.21447746885125e-06
1097,-3.627770430302329e-06
1098,0.00015986199210711922
1099,0.0002107701325199361
1100,2.598398104923352e-05
1101,0.00013068057618697638
1102,3.9767438271524765e-05
1103,-2.9142762350250625e-06
1104,-6.494240299859865e-05
1105,-4.813272117502263e-06
1106,4.485224160740609e-05
1107,2.766948940608158e-05
1108,-3.000720032908089e-06
1109,3.5597415284231114e-05
1110,-9.859944374608702e-05
1111,1.2544761138858169e-05
1112,-0.0005012286710354824
1113,0.00024176031868876647
1114,8.434851000627906e-05
1115,-0.0025727140149170483
1116,6.154588924846343e-05
1117,-0.0006865353925562467
1118,-0.0001655539402598425
1119,-0.003708819942969619
1120,0.00013834250318636956
1121,5.2490832010244846e-05
1122,4.3095727962185005e-05
1123,0.000832302284637718
1124,4.228429371452031e-05
1125,-0.00023535296814551678
1126,3.1981488739182565e-05
1127,-0.00029404725876859317
1128,-0.0001236201166738767
1129,-0.000514910239269013
1130,0.0005693359655186737
1131,-0.0005770821009079634
1132,-7.456218492804688e-05
1133,-6.466730547697962e-06
1134,0.0001270071665346867
1135,-0.0002515251684819527
1136,0.0005100231310215612
1137,0.00011396077711487164
1138,-1.105935943766124e-06
1139,2.370971951636322e-05
1140,-0.000573895943625625
1141,-0.0002718857471976403
1142,-0.00015390963679920387
1143,0.0010210934745243216
1144,0.0001137075080676164
1145,0.00024115868670016187
1146,6.611210142695827e-05
1147,0.0016001787988632477
1148,0.000517233890845724
1149,0.00022205086205461723
1150,-2.7271322153950187e-05
1151,0.0015696258684558093
1152,0.0002970190130039814
1153,-6.024317083824746e-05
1154,0.0004023725018137166
1155,0.00016888221351422323
1156,0.00018945868561120446
1157,-6.320890170916981e-07
1158,1.1370601461999273e-05
1159,0.0001577369164754324
1160,-2.9333074088941367e-05
1161,4.107258954850965e-06
1162,-7.525953205458029e-05
1163,-6.660898874812545e-06
1164,0.00039041026549743583
1165,-0.0004631746451448708
1166,4.6324181027695274e-05
1167,-0.0003945636022254337
1168,0.0007547277397189285
1169,-1.4773304063822739e-05
1170,0.0001872383762304482
1171,0.0031506237877418487
1172,0.0011722367060653734
1173,0.0011424174116420104
1174,-0.0015881201607304944
1175,0.00470412176535597
1176,-0.000591382130020563
1177,0.00045852674296028315
1178,-0.001366288096840481
1179,-0.004359405553942638
1180,-3.692802920288539e-05
1181,-6.9774421964144325e-06
1182,3.238170182311399e-05
1183,0.00012340251621832326
1184,5.2233717705776374e-05
1185,0.0002566613367512827
1186,-8.594463994445209e-06
1187,9.203501657081234e-05
1188,0.00013057876924419355
1189,-7.17828924457494e-05
1190,-4.3604180275253457e-05
1191,-1.2831514958960624e-05
1192,-9.415780937828436e-06
1193,3.120482333492559e-05
1194,2.760656201251709e-05
1195,-2.220208207499762e-05
1196,-2.127103249192211e-05
1197,-1.0481024478928897e-06
1198,0.00013294500746365015
1199,5.926726308363177e-05
1200,-2.9726055825511937e-05
1201,1.2946992133049985e-05
1202,0.0002251042985287572
1203,4.3277548762432304e-05
1204,-0.00011176217075753462
1205,-9.351069013578911e-05
1206,0.00035334992347215306
1207,0.0004721667864475668
1208,0.0007187577732875284
1209,-7.178524758750257e-05
1210,0.00010254724379975387
1211,0.0023937193001947353
1212,-0.001974877879422434
1213,-0.0004153304783333208
1214,7.020724849584929e-05
1215,-0.007432475705545734
1216,0.00036928168165873185
1217,0.00019353519184728586
1218,0.00048673366348260397
1219,0.0030099758218461396
1220,0.0016251233736462867
1221,-0.001575062696223804
1222,-0.0009504818184994146
1223,-0.003734968665246761
1224,-0.00037193162190833574
1225,0.0010075067666980527
1226,5.979012270268243e-05
1227,0.002641119376787145
1228,2.34990031083064e-06
1229,-8.269207951985197e-05
1230,2.098767299437638e-08
1231,-2.8675956168651593e-05
1232,-4.0543745051260366e-05
1233,-2.2030477197299333e-05
1234,-7.606568892333941e-05
1235,-0.00044836222875771953
1236,6.624500748786039e-05
1237,3.464932020508951e-05
1238,-1.009409817066191e-06
1239,0.00010624243968148114
1240,0.00012745325225690685
1241,-7.062968415334813e-05
1242,0.00010389790430213714
1243,0.0004354009043154575
1244,-0.00011227288073296448
1245,-0.0006778166352109107
1246,0.0003025882541027304
1247,-0.001361522475541732
1248,0.00020275220904468456
1249,7.744385191388711e-07
1250,5.646599464081941e-06
1251,0.00012706879684326163
1252,0.00010199097996973656
1253,-5.279776962872813e-07
1254,6.626933203548405e-05
1255,0.0003524100005170297
1256,0.00011774495204468829
1257,0.00012442307363428592
1258,-8.419983241685337e-05
1259,-0.00016299596719826512
1260,-4.134539313411331e-05
1261,-0.0002520452940297666
1262,-1.8320720744233238e-05
1263,-0.0008561251408198388
1264,0.00011798905596976573
1265,3.0796486793087605e-05
1266,7.897277413584515e-05
1267,-1.8370857974048597e-05
1268,0.00013379853505067797
1269,-7.000105067987641e-06
1270,-2.1555734161829717e-06
1271,0.00028016111603969415
1272,-0.00014420228725195883
1273,-9.697044070294965e-05
1274,-0.0001418973426343613
1275,0.0001914613747888424
1276,-2.597635033258027e-05
1277,6.581031477266396e-05
1278,1.3323988701262193e-05
1279,0.0001235245011644438
1280,2.518353390370515e-05
1281,-0.00012276876679568182
1282,-0.0005793921394944011
1283,-0.0011110588261431177
1284,-1.7755542706785018e-05
1285,-5.604846907440649e-05
1286,-6.297905257081454e-05
1287,0.00015179059697539737
1288,-9.753955055811309e-05
1289,-2.67495271735241e-05
1290,5.7984876118076713e-05
1291,0.0001493581522891028
1292,0.0039565869552416364
1293,0.0017723871888586382
1294,-0.0026404830185052654
1295,0.010027181409595303
1296,4.550621710722783e-05
1297,-9.577561401196673e-05
1298,5.241703963602867e-05
1299,0.00011078241282305844
1300,0.001150293758818473
1301,-1.1393854266286618e-05
1302,0.0001769874966131625
1303,0.00019061434913847746
1304,-0.00031078251819649614
1305,-0.0015100024788290512
1306,0.000580787168367933
1307,-0.0038821313227799747
1308,-0.00011191042525059623
1309,1.8872728344063445e-05
1310,-5.291359389956763e-05
1311,0.00020490063855373335
1312,0.0008942696505846355
1313,-0.000262492458853195
1314,2.5826740721198103e-05
1315,0.0021860508782102473
1316,-0.00020852293115057713
1317,8.920029041381634e-06
1318,9.401764414093066e-06
1319,-0.0004540862640639064
1320,-8.685000845999634e-06
1321,9.989817337657926e-05
1322,8.642676630881134e-05
1323,0.00018583369972686496
1324,0.00026548533089391387
1325,-0.0010438162151941593
1326,-0.00016281414074190292
1327,0.00024352235959605766
1328,5.850111204465895e-05
1329,7.310095733050126e-05
1330,0.00015895491211666307
1331,0.0007549621741950903
1332,0.0002074038317167869
1333,-3.14386453021029e-05
1334,7.80425923892827e-05
1335,-8.163463368911332e-05
1336,-0.00015828431536964383
1337,8.961781226544705e-06
1338,-8.42578647844072e-05
1339,-8.104829830704434e-05
1340,0.0003107818217338195
1341,0.0002178143371793083
1342,-2.6832814442303712e-05
1343,0.0009638568506027955
1344,-5.3071585623589804e-05
1345,2.5878546120741455e-05
1346,0.0013884458095660451
1347,0.001367643028714165
1348,-0.0006277873809715654
1349,0.0001541389227384559
1350,0.0005320090119992941
1351,0.000378641951288926
1352,-0.008844305343020189
1353,-0.0043908784463542105
1354,-0.005478065529080952
1355,-0.05802116561326879
1356,-0.00042858017967123234
1357,0.00025548361651079525
1358,0.00010199887481757467
1359,0.00012749956152071571
1360,-0.00031119607635289614
1361,3.5845017152296354e-06
1362,0.00012669367817993331
1363,-0.00032908330172961827
1364,2.1971623686584203e-05
1365,0.00014778130581642992
1366,1.9632442561417757e-05
1367,0.00019132333823177028
1368,3.861719672995416e-05
1369,-7.021155122537316e-05
1370,1.429605056349634e-07
1371,7.695887606280383e-05
1372,7.169513058864668e-05
1373,0.0002456888284627849
1374,-6.320559729112136e-05
1375,0.0005147226604806729
1376,0.0005633343330027631
1377,0.002217519541704432
1378,0.0009954824510901882
1379,0.011396811425843664
1380,0.00021606081330274645
1381,1.3910362504681469e-05
1382,0.00010156857689401788
1383,0.0009537212406385189
1384,-0.0021816268565219223
1385,-0.0004933589485268971
1386,7.182148867186662e-05
1387,-0.0008927116421612527
1388,0.0013215318707230392
1389,-0.00022429826293076795
1390,0.0001996838929312224
1391,0.0022559815027223987
1392,0.00016398448989003858
1393,-7.978813130317087e-05
1394,-7.259291872901718e-05
1395,-0.0001788440808166516
1396,-0.0003533329879970196
1397,5.3996542309566777e-05
1398,3.605539663405134e-05
1399,0.0002042805820639343
1400,0.001113916612503597
1401,3.228892218119995e-05
1402,-0.0008557283901715388
1403,0.00011915251119543517
1404,9.631674507815949e-05
1405,1.3462862408605084e-05
1406,3.222628400484732e-05
1407,0.00015599739943271336
1408,0.00045038860542929906
1409,-1.118670550322556e-06
1410,2.5991843955832813e-05
1411,0.0006595325870624066
1412,-1.3142279755477009e-05
1413,-7.345211022389392e-06
1414,-5.931887113532022e-05
1415,-0.00022752892112827314
1416,-9.821188405148183e-05
1417,0.0002866085210043634
1418,-0.00030804324369661733
1419,-0.00019369300014206303
1420,-0.0008660485062315708
1421,-0.0005331055091516778
1422,8.874057325768058e-05
1423,-0.003547889831557986
1424,3.0307280808020753e-05
1425,-0.00012858841341113872
1426,0.00014481166457848042
1427,2.2830408951344187e-05
1428,3.6526945719655015e-05
1429,-0.000443204860885585
1430,-0.00024236571681792625
1431,-0.001786658829878354
1432,-1.122189917182037e-05
1433,7.31255318539023e-05
1434,-0.00013678152033860753
1435,-0.00012576097234308847
1436,4.1512572565485724e-05
1437,-0.000593873891461024
1438,0.00023215027503042853
1439,-0.0005735845209700489
1440,-0.0008056101208686318
1441,3.763356366059698e-05
1442,0.002149753505915647
1443,0.004464017751932139
1444,-5.012145066762317e-05
1445,9.363922100353611e-06
1446,-4.0469419547672727e-07
1447,-3.127197248621447e-05
1448,0.0024030295220229484
1449,0.0034838731449617806
1450,-0.001558260616775215
1451,0.013879484322096524
1452,0.0003193264420991359
1453,-0.00017333289310101087
1454,-6.200937925221096e-05
1455,-0.0004341518543563822
1456,-0.0006893000377308644
1457,0.00120577420109577
1458,6.453135269956305e-05
1459,0.0015072877284782059
1460,-0.0006649521163017581
1461,1.4836800373857202e-05
1462,0.00014336734537013027
1463,-0.00016772658843924784
1464,-0.00012955239008964937
1465,-0.00017234932336265653
1466,-5.461781158542803e-05
1467,-0.0003268546836526774
1468,-0.00013967690220967452
1469,-0.00016668958435407834
1470,-0.00019852365643389694
1471,0.00029791167172521006
1472,-0.0005654197973900949
1473,-7.742972485219897e-06
1474,-0.00018983451953283998
1475,-0.0004485790934343575
1476,4.118463751065413e-05
1477,-0.00014310684599039538
1478,2.691154754583373e-06
1479,0.00010158364872486721
1480,0.0002899548288730725
1481,-0.000492893892350997
1482,-3.9708054807041385e-05
1483,-0.0009949597721235015
1484,-6.171500107430938e-05
1485,0.00018521698613187837
1486,-0.0002008609221618999
1487,-1.7991082217922813e-05
1488,-0.0005046601500841402
1489,0.00022687225788467047
1490,0.00011623572988260772
1491,-0.00012360208584992014
1492,-3.677169773000929e-05
1493,0.0006450698317712134
1494,0.000302311644037357
1495,0.003078473889351096
1496,0.00094601443086516
1497,-0.00010356026107843027
1498,0.0001173443868085232
1499,0.000772348543496095
1500,-0.00024673333063658507
1501,0.0004402765503148969
1502,0.0001244548229992301
1503,0.0005761077291349167
1504,-0.00027608730004216445
1505,3.331682537517096e-07
1506,-0.00010176937164116745
1507,2.6206872404180604e-05
1508,2.4557579699799296e-06
1509,0.0013883589403361652
1510,-0.000803136460592229
1511,0.0027220020453498687
1512,-0.0005933909545901574
1513,-1.4017874327543806e-05
1514,6.044620664030689e-06
1515,-0.00045100602033863214
1516,-0.0004472917507080117
1517,0.0009113011522314781
1518,3.23331638514559e-05
1519,0.0010303858248178483
1520,-0.00045212765198070204
1521,-0.0001507964388431107
1522,-2.173204210952842e-05
1523,-0.0023601899477613164
1524,-0.00016601488290736527
1525,-8.451406965788148e-05
1526,-2.3635758277133544e-05
1527,8.563748486511223e-05
1528,-0.001015545330967141
1529,0.0049665315119472786
1530,-0.003600174968703292
1531,0.0048579359084481265
1532,0.00044408942002234297
1533,-0.00019974660542844693
1534,0.0016226092925776168
1535,-0.00040385381598011656
1536,-0.0006590366964956151
1537,-3.1085187759342163e-05
1538,0.0002485880737144552
1539,-0.000359523552829582
1540,-0.0014470300488403976
1541,0.00140365992994143
1542,0.0002752477371372648
1543,0.0018462869529471833
1544,-0.00028567520321817026
1545,9.108338793354569e-05
1546,-0.0009001808847364488
1547,0.0005385974340659376
1548,-0.001999885818617783
1549,-0.000609334149817996
1550,0.002202609286516232
1551,0.0004752334893751748
1552,-0.001054472148700281
1553,-3.216660494499466e-05
1554,0.000590663864617987
1555,0.0003607806436818155
1556,-0.00020287762040443935
1557,2.6012879438859126e-06
1558,8.240897909774738e-05
1559,-0.0002581220600751493
1560,-2.434870857771242e-05
1561,-0.00015733004900399234
1562,-0.00010209015650715087
1563,-0.0002893071183151969
1564,-4.297855759886571e-05
1565,6.777898674760382e-05
1566,-0.0007416240078301266
1567,9.388228911435106e-05
1568,0.004938045606977735
1569,-0.0042809228280087375
1570,-0.005022681285076047
1571,-0.014224583513591927
1572,-0.0015906294875288225
1573,-0.0035502983632613705
1574,0.0008598168344359948
1575,-0.010624951655429034
1576,8.051848665114197e-06
1577,0.0004788419901172191
1578,0.0003821604480034939
1579,0.0018367393058914302
1580,0.00010402994114688933
1581,0.0005152606724488398
1582,0.0013258701910371506
1583,0.005071392833186814
1584,-0.0019144862792858238
1585,-0.0005068622312954153
1586,-6.366169161667791e-05
1587,-0.005741239078481206
1588,-2.0439331681223806e-05
1589,-0.0002952614972032797
1590,2.5308128987913028e-05
1591,-4.482419376964181e-06
1592,3.378997799033356e-05
1593,-6.296551911788886e-05
1594,0.00010134138257405644
1595,1.580589750662366e-05
1596,-0.00021470402403767256
1597,0.0003074418231892468
1598,0.00015999801536892503
1599,0.0013545691248434118
1600,-0.00014400057329283695
1601,0.0003216336677801961
1602,-2.082958575322736e-06
1603,-0.00036642703606531676
1604,9.999053496076524e-05
1605,5.818874924367804e-05
1606,-9.062871900812138e-05
1607,8.085151687340175e-05
1608,-0.0003044855752694067
1609,0.0032064939076127687
1610,-0.0006983840454077172
1611,0.005907546055919439
1612,0.0023536521378602735
1613,-0.00016009721199830435
1614,0.001079896346368378
1615,0.009650635836904281
1616,0.00029645295466177194
1617,-0.001991579515035177
1618,0.0038917004217876314
1619,0.005842547129980239
1620,0.001503796118603299
1621,0.0008838341413011961
1622,-0.0020609085839120374
1623,0.0012275970213558994
1624,-0.0003495391499784172
1625,0.003233576951586432
1626,0.00017208407204955095
1627,0.008449052643372349
1628,0.002615020391968372
1629,-0.003465478505637121
1630,0.0027671111594379937
1631,0.005037779105329547
1632,0.0070819403850495705
1633,-0.0045892781373190715
1634,-0.0005851527656031748
1635,0.005149513792515749
1636,0.008635304791044388
1637,-0.009694719565676803
1638,0.0010975727547735306
1639,0.003783840849817964
1640,0.0010715949675287081
1641,-0.00044812706007220376
1642,-0.0001401410120389977
1643,0.0015731134543645775
1644,-0.0028132109854372518
1645,3.312950498571138e-05
1646,0.0013448135455378487
1647,-0.0029516366494464715
1648,0.0020983538147178104
1649,0.003177947371352073
1650,-0.0032077222875365914
1651,0.009221474246591798
1652,0.0021046351704172186
1653,-0.0012024468846355732
1654,-0.000475940745381285
1655,-0.0005208966530904672
1656,0.000734632351381651
1657,0.0003338493817385656
1658,0.00017699204305752603
1659,0.0006975194554073317
1660,-0.0007068564225925689
1661,0.0007028146443186752
1662,-0.0011073884678205002
1663,-0.0020784042909111544
1664,0.002160274100291132
1665,0.0011037357400509994
1666,-0.0022968075331808633
1667,0.0010251810323685443
1668,-0.002112975575851617
1669,0.001666607207402611
1670,0.0036573469127702566
1671,0.008129722142284475
1672,0.0012901262500943692
1673,-0.00040805205433477854
1674,0.006559153897394519
1675,0.022311824171624618
1676,-0.000850136096668742
1677,-0.009344560966237866
1678,-0.006733727129509764
1679,-0.047799403456977384
1680,-8.24501085336875e-05
1681,-0.0008020015548583622
1682,0.0013215446983859689
1683,0.0005248722650625186
1684,0.00037225764188091525
1685,-0.0030702369434026963
1686,0.0004582825596201829
1687,-0.00716313924261545
1688,-0.002496221594832549
1689,0.0008642101027692774
1690,0.0012946717224641008
1691,0.0003051785460945823
1692,0.0005051952375615197
1693,-0.002053778174067077
1694,0.0003680976636947879
1695,-0.000894094564449728
1696,-0.015235045252338429
1697,-0.002730439787196212
1698,0.0010956345311153325
1699,-0.03638954861688991
1700,-0.005667822574083696
1701,-0.0008135827171471073
1702,-4.1631964403343495e-05
1703,-0.012816393654839532
1704,-0.01310153915590155
1705,-0.004212471920621965
1706,0.0001881896269415788
1707,-0.023313780385453713
1708,-0.00012137549459310968
1709,6.425927040469796e-05
1710,-0.0023190053457780926
1711,-0.001051678537897794
1712,-0.001082455408937657
1713,-0.00014489289015471497
1714,5.22119339017991e-05
1715,0.0006643416320369714
1716,-0.0020050070050922895
1717,-6.14688166175713e-05
1718,0.0010896830089969047
1719,-0.0022182651724282462
1720,-0.00015699010290585487
1721,0.0006666328499001832
1722,-0.00022378913621507514
1723,-0.0021660533577151798
1724,-0.00029653284151751215
1725,-0.0013079884263353693
1726,0.00016096734695446703
1727,0.001565971136181141
1728,-0.00262709882220328
1729,4.210107480871633e-05
1730,9.792546961170562e-05
1731,0.0020653022636495225
1732,0.0015191147219562606
1733,-0.0003054128273781395
1734,-0.0001457673769998217
1735,-0.0012283789293132687
1736,-0.0029617809568312117
1737,-0.0006223214583298047
1738,0.00241277055456676
1739,-0.0007567648291873181
1740,-0.007679529623132187
1741,0.0006995012858571226
1742,-0.00036378447272485023
1743,-0.00849910762331475
1744,-0.009541114877268803
1745,0.0006962847256981275
1746,-0.009880480498498871
1747,-0.035438830417071326
1748,0.002871378257937236
1749,-0.0021694430625982305
1750,0.002069351728453403
1751,0.0065498921833014425
1752,0.00026589010157638746
1753,-0.0006572723764501461
1754,0.0013773736451819646
1755,0.0029362377311491755
1756,-6.303081555354882e-05
1757,-0.00019263239783676406
1758,-0.00010576752026284143
1759,-0.0003448983324741489
1760,0.0007369226473166813
1761,0.0007921169753367348
1762,-0.0001559632979042742
1763,0.0054935750363897945
1764,0.0001585247862330461
1765,-0.00010732442464309834
1766,0.0003077539277759551
1767,-0.000679328480191799
1768,-0.00013807454667057718
1769,0.0012530585892453314
1770,-0.0009745912615415695
1771,0.002694203384540242
1772,0.0027623156602291886
1773,-0.0016037651853404598
1774,0.0010094851922773027
1775,0.007242939166412347
1776,0.002042429982943421
1777,-0.0005095146629591052
1778,-0.0024749479402397445
1779,-0.002954484920307606
1780,-0.00012565735730503313
1781,0.00012439881093724635
1782,-6.727408503232078e-05
1783,-0.00017921522246261513
1784,-0.00040356092355925486
1785,0.0007038058361450131
1786,-0.00075751804534382
1787,-0.0021083015389917357
1788,0.011396013137298476
1789,0.011666352594648436
1790,-0.024159322804347513
1791,-0.025278953712468927
1792,3.217490802477969e-05
1793,0.00013505502574324326
1794,-0.0002868702464612281
1795,-0.00033778622872681117
1796,-1.6893578957884783e-06
1797,9.745945635444122e-07
1798,0.0002818925905909608
1799,0.00010806169792527895
1800,-1.1529672720683593e-05
1801,0.00044878412511375977
1802,3.9468235737878046e-05
1803,-9.411422339780423e-05
1804,-0.00041094043072565945
1805,-4.887345659688494e-05
1806,-4.693071396176575e-06
1807,-0.00017062302703052618
1808,-0.0001407592315762013
1809,-0.0002384190891171639
1810,5.934647835721757e-05
1811,-0.0010427082967268872
1812,5.530907233569109e-05
1813,-0.00013167782048478007
1814,-4.233190862962108e-05
1815,2.643641216387865e-05
1816,0.0004555577371411265
1817,-3.8855260496593694e-07
1818,4.703731309638787e-05
1819,-0.00012136181829963331
1820,-0.00017704956367203028
1821,0.0002739978730301267
1822,-0.0003254530470895281
1823,-0.00012871905235302357
1824,-0.00018009477441535191
1825,0.00030338279996764913
1826,-0.00018266937736139617
1827,-0.0003892668511030642
1828,0.0002283033506155013
1829,-0.0005048700061947299
1830,0.000403844825516787
1831,9.888532572186472e-05
1832,0.0012523426940137775
1833,-0.0006386622435459732
1834,0.0007249095652582887
1835,0.004679830878900151
1836,0.0006686293225816579
1837,-0.001244550735497275
1838,0.0002934959384917412
1839,-0.0009197882007984308
1840,0.00021654868881365927
1841,8.570183892697121e-05
1842,-7.129361364763087e-05
1843,0.00024256542398367505
1844,-7.819316505843535e-05
1845,-3.336200282826589e-05
1846,-4.780389798487646e-05
1847,-8.67464252385095e-05
1848,-0.00019726298962973167
1849,8.051002439746279e-06
1850,7.4614854898314524e-06
1851,-0.0001525550386611104
1852,0.0009066920309592966
1853,-0.0002278774366575955
1854,0.00013359890743119422
1855,0.0028983386889156366
1856,0.0009518467984358107
1857,-0.002208111459787836
1858,-0.0005197926009065269
1859,-0.005107375100851129
1860,0.000798942491574202
1861,0.004768298584486912
1862,-0.001967093313661904
1863,0.011631328630244592
1864,-0.0030074202932980723
1865,0.0013939989797926173
1866,0.0007549285425253982
1867,-0.001905637738120325
1868,-2.418219494320376e-05
1869,-5.711115825853122e-05
1870,-0.0003214034774669934
1871,1.1494032735922646e-05
1872,0.0003384670951613518
1873,3.143216745061463e-05
1874,0.00010927039773912861
1875,0.0024573608407714963
1876,0.00010794708349662718
1877,0.0006018216705753176
1878,0.0007132197066942375
1879,0.0051206934364937465
1880,0.0004832187247934014
1881,-0.0005911636920193384
1882,-0.0005582065907888192
1883,-0.0017947024137600928
1884,-0.0007879938095989919
1885,0.0012198395636621034
1886,-0.00026687554588033065
1887,6.230698232792476e-05
1888,8.754576405746385e-05
1889,0.00025427117953706775
1890,-0.0004948190401168172
1891,-0.00021613982814877377
1892,9.188439826252739e-06
1893,-0.00044318907995086155
1894,0.0002115978783915922
1895,0.0006962980705827932
1896,-2.1702344368610813e-05
1897,-7.254614820746269e-06
1898,-7.683654845989203e-06
1899,-1.174233980370112e-05
1900,8.38189356902055e-06
1901,8.583177412008625e-06
1902,-4.52951936099409e-06
1903,4.117662888111662e-05
1904,-0.0007961175348934127
1905,0.00022904280710905255
1906,-2.6612861936663464e-05
1907,-0.0014984208895594123
1908,-0.0012939554202769706
1909,6.427879906773446e-05
1910,-0.0006398286956385494
1911,-0.004824530578876974
1912,-0.0021358587291382546
1913,-0.00034351186589976043
1914,0.005895252089886912
1915,0.00938133294228657
1916,-1.3938314447676615e-05
1917,-1.4094242219731164e-05
1918,0.00010429337479115277
1919,2.0858782849618086e-07
1920,-0.00025084545164367865
1921,2.8512431956786466e-06
1922,-0.00025668860516466434
1923,-4.176905680585311e-05
1924,0.0003889566819911861
1925,0.0012308119152058016
1926,-0.0010214582151241137
1927,0.002122260248963377
1928,1.7270232956754966e-05
1929,0.00018032199660561116
1930,1.5781564565270026e-05
1931,0.00021361363883675932
1932,-0.0005802804418799435
1933,0.0006318997849361779
1934,0.00018836794292076387
1935,0.0005869057619594675
1936,0.00022620552535897528
1937,2.9932659392282456e-05
1938,-6.662999067749828e-05
1939,7.08425827452844e-05
1940,0.00029724644223341913
1941,8.756950487019622e-05
1942,0.00014287578031821279
1943,-1.9284967649947607e-05
1944,-0.00035085785650973
1945,0.00010266425730874391
1946,5.76040320597971e-05
1947,-5.759463635256326e-05
1948,1.1649442035866657e-05
1949,-2.808117561083194e-05
1950,-9.593618921051959e-05
1951,1.7126734658831015e-05
1952,-4.9656369131309266e-05
1953,2.2429437834255357e-05
1954,-4.098433507037061e-05
1955,4.7966993554624466e-05
1956,0.00023915739623462168
1957,0.00026942530959476606
1958,-0.0001959085575908225
1959,-9.73932796240567e-05
1960,-0.0007503253980198013
1961,-0.000383098535450285
1962,0.0005827628290858543
1963,-0.0006705866253596571
1964,-0.00013200527092507
1965,0.00028194137730911826
1966,-4.0464442040035114e-05
1967,0.000345208234793983
1968,-0.0006238222312709458
1969,-6.1186963024567844e-06
1970,0.00014931423388481614
1971,-0.00037203576056498843
1972,-0.00027520620427031096
1973,-1.774977580708576e-05
1974,-3.5530860083545055e-05
1975,-0.00014423256636079268
1976,6.32765996480991e-05
1977,-4.60563863944338e-06
1978,-9.128889056404225e-05
1979,-0.00025844534712783526
1980,-3.123511697809373e-05
1981,-2.062923050929675e-05
1982,9.219157894604274e-07
1983,-0.0002695212645482873
1984,0.0009922785599588554
1985,-0.0003610803965820761
1986,0.00025313189968209334
1987,0.001487699038678508
1988,4.659418503362595e-07
1989,1.942482510688236e-05
1990,-2.1216918704688453e-05
1991,-1.4283686260235343e-09
1992,6.320256722925007e-05
1993,0.00030098773414460444
1994,-0.00036845344627419954
1995,5.231072340201661e-06
1996,-1.8874370524249882e-05
1997,-3.302908173060751e-05
1998,0.00018195439390384207
1999,0.00014614138728528747
2000,-1.2517113812426479e-05
2001,-0.00025522735410908246
2002,-4.446281804357723e-05
2003,0.00011181818076399254
2004,2.0796826210811865e-05
2005,3.1683529771062144e-05
2006,-6.656977155734295e-05
2007,1.2455750730901532e-05
2008,-0.00011159472789300133
2009,9.585096287421206e-06
2010,1.2804800024174623e-05
2011,-0.0001809148187764588
2012,-5.481175685724039e-05
2013,5.081746054537719e-06
2014,6.545834805016066e-05
2015,-4.269522147106858e-05
2016,-0.0002607098990586058
2017,-1.4621005005497565e-05
2018,-1.6772715869588012e-05
2019,-0.0009222484795907754
2020,-0.0004437626463331903
2021,-0.00031053787301908714
2022,0.0002386031792115751
2023,-0.0018279905508210785
2024,-1.8547956880823377e-05
2025,1.2797693764077499e-05
2026,-0.000299695463601895
2027,-4.871356716131055e-05
2028,-5.806887002019715e-06
2029,-0.00034815039084321557
2030,4.362634008163634e-05
2031,-0.0007990873678263765
2032,-8.753809281783277e-05
2033,-0.00011422953224835869
2034,4.872080693472399e-05
2035,0.0001477593025392582
2036,0.0001302920356649079
2037,-0.00033544206738500977
2038,-4.564229194589506e-07
2039,6.180073892376957e-05
2040,0.0002907956221614743
2041,0.0007232351307494381
2042,2.3738098276430884e-06
2043,0.0024245358006487025
2044,-0.0020227986886512637
2045,0.003275014164790802
2046,-0.0015217270731912092
2047,-0.0004023790628934881
2048,-0.00017415364047387318
2049,0.0010083558291171157
2050,-0.0014289581356814857
2051,-0.0010575691186689618
2052,1.377633893656275e-05
2053,2.198421376220784e-05
2054,0.00010558905883141396
2055,3.464740878459756e-08
2056,-6.748928959220005e-05
2057,0.00026942171926862187
2058,4.176806494247446e-05
2059,0.0007263387959322888
2060,0.00015915401771123634
2061,0.0011403213552484877
2062,0.00020957137173110575
2063,0.00612170151377561
2064,-0.00026220488237658167
2065,1.076973455806577e-05
2066,0.00018669800099584943
2067,0.00017275280066631808
2068,-0.00014955982768664585
2069,0.00012703318363575393
2070,8.555679864926592e-05
2071,0.0004489565429405863
2072,-0.00029410205450184897
2073,0.0002136009680027993
2074,-5.469330568391343e-05
2075,0.00019792018273408603
2076,0.0001852852009592875
2077,-3.291958147017786e-05
2078,0.00012199970611345557
2079,0.001305989746029779
2080,-4.3373839404446355e-05
2081,0.00015158131034076792
2082,-1.2777370020898138e-05
2083,-8.051659760823466e-06
2084,-0.0018596507276586896
2085,-0.0016233838522114001
2086,0.0005075586160366278
2087,-0.008636154886107564
2088,-0.0010102669507640603
