,mathpass_ed_virtualper_inf
1089,8.425065165828873e-05
1090,0.0004749853082122473
1091,0.002834348014742998
1092,-9.43347004030091e-07
1093,-0.0014094407469884664
1094,-7.218293620224772e-05
1095,-0.005213440235799371
1096,-9.559060247816736e-05
1097,-0.00017294006145600406
1098,-0.0003050574892038302
1099,-0.0005344019690608472
1100,0.0007419455008283706
1101,7.809712958548149e-05
1102,0.00011130420184148479
1103,2.93786822100741e-06
1104,0.0001509831282953767
1105,1.417329741080698e-05
1106,0.00014579811609728192
1107,1.218036252108109e-05
1108,8.260095759547538e-06
1109,5.674906075154883e-05
1110,0.00027210030187033434
1111,0.0015238852049076236
1112,-0.000621083501536628
1113,-0.00021181932838332785
1114,-9.193369626568443e-05
1115,0.0016061051645313421
1116,-0.00045750518712046884
1117,-0.00026303391373530706
1118,-9.262638937870534e-05
1119,-0.003319233173279117
1120,-0.00024548628569529126
1121,-0.00011927559671633517
1122,-4.366979164149998e-06
1123,-0.0008651951734704729
1124,-3.4303450153498034e-05
1125,-0.00030789024044774956
1126,1.6521362280756497e-05
1127,-0.0005056375836107938
1128,7.966288970649326e-05
1129,0.0003270427697936726
1130,-0.00044525968106667846
1131,0.00039941152160953363
1132,0.0001346342705855024
1133,-7.412245264801676e-07
1134,-5.545926279079282e-05
1135,0.00042049732157540696
1136,3.924459523662785e-05
1137,-0.0004442558501252196
1138,6.787645485272863e-05
1139,7.984235740280336e-05
1140,0.0007553393249818033
1141,-0.00011342338461703924
1142,5.89314972414995e-05
1143,0.00043658852085732354
1144,-0.0007639354135144034
1145,8.018450333589772e-05
1146,2.8856070442902554e-06
1147,-0.0013208180339042024
1148,0.00012263985865969686
1149,0.00046819628071800775
1150,-0.00031807702375120114
1151,0.004099621839995192
1152,0.00013996877164397243
1153,0.0009262660907687401
1154,-0.0003081361283616438
1155,0.0018816270776289932
1156,-0.0001754571246296101
1157,-8.288313912993789e-07
1158,-2.0290738577324117e-05
1159,-6.595019363810887e-05
1160,-0.0002197484163592546
1161,2.1992790222744173e-06
1162,-2.0227421923336412e-05
1163,7.795043475913479e-05
1164,-0.00027221511454209333
1165,0.0007463382662491206
1166,-9.480828889628266e-05
1167,0.0005679701008521826
1168,0.00013798609389909351
1169,1.2936013157469324e-05
1170,-2.8221407913618244e-05
1171,-0.0008117331634602388
1172,-0.001740475744835135
1173,-0.0010251004538401234
1174,0.0006721193024269002
1175,-0.003921379056646771
1176,0.00014619302108044246
1177,-0.00037625377254311873
1178,0.0003624428416348514
1179,0.0018634776667908926
1180,0.0001586087606322512
1181,-2.3123179410512538e-05
1182,0.00014770583121865842
1183,0.0009246128893206354
1184,0.0002874920457550758
1185,0.00011745976100485272
1186,-6.568419081260387e-05
1187,-0.0002947988903442666
1188,0.00045286147393972713
1189,0.0003332767895745479
1190,5.929270409924688e-07
1191,-3.5101258061173343e-05
1192,1.0657221255027793e-05
1193,-3.313526527545809e-05
1194,-8.998789359360627e-05
1195,-2.4813881231675967e-05
1196,0.00020627499675836207
1197,-4.79225042549022e-06
1198,1.7303909815701205e-05
1199,-0.00025681114545700274
1200,-0.00022095746001783123
1201,3.084593256993013e-05
1202,0.00032300015898334173
1203,0.00011778882303032687
1204,-6.846362440890887e-05
1205,0.00010143717457734989
1206,-0.001168511269428476
1207,-0.0006596707903607249
1208,-3.1410963308015285e-06
1209,0.00019013923969042688
1210,-0.00020112600801009718
1211,-0.0037467566725286026
1212,-0.0014891811903936286
1213,-3.0785775788683515e-05
1214,-1.355263491708348e-05
1215,-0.001540773380640207
1216,-0.0005473097505093827
1217,-0.0004449951609656739
1218,-0.000685421027779167
1219,-0.005091465906088436
1220,-0.0017250169778631164
1221,0.0029904168508197203
1222,0.0011488832940732695
1223,0.005107670600141895
1224,0.00043925393748829047
1225,-0.0018855068523194482
1226,-0.00011786953188485844
1227,-0.004464647326573151
1228,5.416173978416867e-05
1229,3.304771777310227e-05
1230,-1.9153351557585757e-08
1231,0.0006232197282624432
1232,-9.169464538810478e-05
1233,4.934961300603854e-05
1234,0.000486823381861732
1235,0.000766361140106159
1236,9.274520255676527e-05
1237,1.6920012437083766e-05
1238,-6.602646272763241e-05
1239,0.00018000134171322442
1240,7.122369335342276e-05
1241,3.310219069508799e-05
1242,-0.0001668062954612939
1243,-0.00038133698613937407
1244,0.0017662195734571323
1245,0.004047922117343238
1246,-0.0027747288731503382
1247,0.012227898245862134
1248,-0.0005782181653918308
1249,-1.1859513540269579e-05
1250,-0.00012624676860687937
1251,-0.00027890660283038006
1252,-0.00018978958189079534
1253,1.012283392199183e-06
1254,8.432943181066695e-05
1255,0.000115474499585145
1256,-0.0003083332712424433
1257,0.00015828106557731468
1258,-0.0004466746578019989
1259,-2.699510581987463e-05
1260,4.7825371128488256e-05
1261,-4.76906932025252e-05
1262,-1.733446927391736e-05
1263,0.0001213842605956982
1264,0.0008475555977561738
1265,-9.738624797009662e-06
1266,8.777239370483407e-05
1267,9.070152585235784e-05
1268,-0.00010422116599253737
1269,2.534290161666837e-05
1270,-9.652381930117202e-07
1271,-0.00042660882749016724
1272,-0.0007189808489212446
1273,-4.219433219271453e-05
1274,-0.00020744648074890883
1275,-0.0020922064556696492
1276,0.00027802548514270666
1277,-2.789629294509724e-05
1278,9.733455002121126e-05
1279,-0.0002944878495964653
1280,0.0008039616683596825
1281,0.0007434923562679828
1282,0.0010579667645531454
1283,0.0006759400576354388
1284,-0.0003525318520560428
1285,1.3335438330593251e-05
1286,0.0004966242447795175
1287,-0.0002093519041889564
1288,-0.0004387306978651947
1289,6.832772915616238e-05
1290,1.924165908611271e-05
1291,-0.0007242582962095131
1292,-0.007402209846579942
1293,-0.003556319743211206
1294,0.0056463792862710095
1295,-0.020047136515990025
1296,0.00013089307435276546
1297,-0.00013029105047890382
1298,-5.630445132908274e-05
1299,0.00011851796153893055
1300,-0.0021802523086807604
1301,0.00026691671525797347
1302,0.0011666126807974902
1303,-0.0012077390985129588
1304,0.0011782947274390813
1305,0.0008194767838336984
1306,-0.0006729696762410487
1307,0.006829879593525594
1308,-0.0017257235999819226
1309,-0.00021973653250278113
1310,0.0006524125954084913
1311,-0.005936209527378819
1312,0.0005815460435252576
1313,-0.00018449361030782442
1314,6.436362798379739e-06
1315,0.0011985398224872688
1316,0.00022131428755940155
1317,8.083385663021467e-05
1318,8.961030347004269e-05
1319,0.0011127293626746787
1320,-4.409771239001078e-05
1321,-3.5238506619910784e-07
1322,-8.954317384401811e-05
1323,-4.804707949376684e-05
1324,-6.214566935624962e-06
1325,-0.00036773364268087106
1326,-9.904094514203393e-05
1327,1.8440968337264512e-05
1328,-5.100402271147249e-05
1329,-0.0001195274759849669
1330,6.800968442989491e-05
1331,-0.00040637618774267857
1332,0.00017849072101418706
1333,0.00012938923594233543
1334,6.585854882058065e-05
1335,2.9951664536454502e-05
1336,-0.000381540641866089
1337,-7.879931695512184e-06
1338,-1.0247513247908893e-05
1339,-3.4707296815920575e-05
1340,0.00014525086603699896
1341,1.1930736097501982e-05
1342,0.00026601207324011643
1343,-0.00028582607242276194
1344,0.00020438304574639987
1345,-0.0001019167057651716
1346,-0.0018420354859342706
1347,-0.0027483926448125338
1348,-0.0006163222450628301
1349,-0.002069201084232019
1350,0.000794777711875154
1351,-0.00012734149549021632
1352,0.011979292441623752
1353,0.00642624954266467
1354,0.007416048776379052
1355,0.08068696020904347
1356,0.0004891653696091215
1357,-0.0006873648076162976
1358,-0.0002513574666320343
1359,-0.00025141668463784145
1360,-1.3053734498987397e-05
1361,6.692159857187166e-06
1362,0.00026741797418615226
1363,-0.00023949306352872475
1364,-3.0379223422717754e-05
1365,0.00014509289035570042
1366,-2.855312121557481e-05
1367,-0.00011375516566433902
1368,-0.00046354737344769277
1369,-4.0003262522087764e-05
1370,2.3780726553880047e-05
1371,-5.6698894902464176e-05
1372,6.578616765423508e-05
1373,-9.106979354339113e-05
1374,0.00025685667722501936
1375,-0.00037031687753084506
1376,-0.0007043406319877927
1377,-0.0018713637584753743
1378,-0.0009562661854229412
1379,-0.011550386031532679
1380,-0.00021050857199145516
1381,8.182731457874356e-06
1382,-3.642991266119879e-05
1383,-0.0002781588219622141
1384,0.00018029393360416207
1385,-0.00019679137672132775
1386,-1.698076526968797e-05
1387,0.0001860211047099196
1388,-0.00220750701802014
1389,0.00012012805162253756
1390,-0.00016799437667312957
1391,-0.003295973483804126
1392,-0.00028749942351680976
1393,3.870027590024075e-05
1394,0.00027897884445915986
1395,0.0002813679546012151
1396,2.829772596765165e-05
1397,-3.628662733736177e-05
1398,-5.880199009373455e-05
1399,-4.327764048850075e-05
1400,-0.0021681563435546566
1401,-8.353949412841897e-05
1402,0.0004775031200204139
1403,-0.00019823720919003764
1404,-0.0004998985655887596
1405,-0.0003527172962783247
1406,2.440694934107102e-05
1407,-0.00012059117293200668
1408,-5.394337325696771e-05
1409,4.154760050524786e-05
1410,-3.1953100641604836e-05
1411,-0.0002760797410246069
1412,9.510333784828818e-05
1413,2.8335317722524335e-05
1414,-9.347145506110287e-06
1415,0.0005246440351828635
1416,-1.3344978432627665e-05
1417,0.000139956766956017
1418,-0.0011213038522313575
1419,-0.00035257328087962
1420,0.0005575262510931957
1421,0.0004249646214049462
1422,-0.00011609531412064492
1423,0.0031395958817286946
1424,-6.370294670702603e-05
1425,0.00017437098389652667
1426,-4.66287280555606e-05
1427,-2.7684576707532296e-05
1428,-6.010075976037808e-05
1429,0.0005270684765458987
1430,0.0004298713022416776
1431,0.0027179865796466128
1432,2.5173408913688847e-05
1433,-8.147940703684546e-05
1434,0.00022850574875102849
1435,0.00021008687149062268
1436,0.00032364516954472235
1437,0.0008636112248399367
1438,-0.00045293545857425166
1439,0.0018078274022593087
1440,0.0010741492846507977
1441,-5.420708271259427e-05
1442,-0.0029737369887898775
1443,-0.0061883240246468785
1444,-0.00022716105587570202
1445,3.679886689289388e-05
1446,4.410648685957069e-08
1447,-0.0003126281124786266
1448,-0.0031949150419220106
1449,-0.0038533792759548493
1450,0.0018997125946871216
1451,-0.01689462787328309
1452,3.862577472936064e-08
1453,0.00034929933786980247
1454,0.0001309146981373303
1455,0.0003792963028700903
1456,0.0012645015787616169
1457,-0.0014948415708707556
1458,-5.414978022906873e-05
1459,-0.0019017061293936876
1460,0.0008380180694071264
1461,-7.496717775788137e-05
1462,-0.0003281846626437852
1463,0.00024979856012621204
1464,0.00020267470585780677
1465,0.00010773253995326146
1466,-0.00011159802547585851
1467,0.000816800044806233
1468,0.0029240589404098054
1469,-0.00023411785907674962
1470,-0.0003864751394723536
1471,0.0028290994218397765
1472,-0.0008165872174329488
1473,-2.411499223296959e-05
1474,-0.0004519084990424459
1475,-0.0005714434836472851
1476,6.851104963524853e-05
1477,-0.0002289332092026714
1478,-2.5061690124189955e-06
1479,-0.00033904776486725735
1480,0.00014256384760465263
1481,-0.00021219348567893403
1482,8.049474647944703e-05
1483,-0.00018285435067404013
1484,0.00017313942604550362
1485,-0.00022366933219729524
1486,0.00011028205099678953
1487,2.091386571853776e-05
1488,0.0006288659461379981
1489,-0.00024098027351701805
1490,-7.291714050121272e-05
1491,0.0001271299185268986
1492,6.09927591962816e-05
1493,-0.000984304510048504
1494,-0.0005439776897512676
1495,-0.0050775998688606045
1496,0.0003253928085419167
1497,-0.00035004612178033486
1498,0.0003059662289125308
1499,-0.0007583213331058356
1500,0.0006049955092367356
1501,-0.0003178723930359511
1502,-1.3309989625020389e-05
1503,-0.0005210623814360529
1504,-0.0003849375761148029
1505,1.489726787922931e-05
1506,-0.00022501204521522826
1507,7.889819801669433e-05
1508,-3.5594064786595995e-06
1509,-0.002306311526091575
1510,0.0005132853343086411
1511,-0.0033763403769339
1512,-0.0005470992571794783
1513,8.324951113517055e-05
1514,-0.0005609394867511818
1515,-0.00010034130685547375
1516,0.00021333211756170592
1517,0.0002580561733060563
1518,-5.9479724530817996e-05
1519,-0.00038827762190795734
1520,0.00025078356519602066
1521,-7.495470361840596e-05
1522,-3.6283169587024876e-06
1523,-0.00016603458992367498
1524,-9.55841458698908e-05
1525,-0.0003831892884869321
1526,1.654218337375862e-05
1527,-0.0016388272836793457
1528,0.0003497201999781463
1529,-0.0037512788435613174
1530,0.002548503830815288
1531,-0.0028493204422637545
1532,0.00181517501439051
1533,0.0008249526055285306
1534,0.0010224100697111007
1535,0.000742104893840756
1536,0.0020624285254591513
1537,0.00024650875526171525
1538,0.0012028747768770705
1539,0.0005293075192623871
1540,0.004654409708134185
1541,-0.0034939700470830834
1542,0.0006224787648880479
1543,-0.002153393422042876
1544,3.730956578949188e-05
1545,-1.7847647246919789e-06
1546,-0.0010876296098822399
1547,-0.001319804104071368
1548,-0.0005129729909415269
1549,-0.00032292288144523354
1550,0.0005061740092272392
1551,0.0001627337406318123
1552,0.0017947806847559708
1553,-0.00040730790236654974
1554,-0.0002073209725663595
1555,-0.0006489836816037516
1556,0.0001307387238235271
1557,-2.3914711499006833e-06
1558,6.448230669328672e-05
1559,7.444295689811304e-05
1560,9.63033170311792e-05
1561,0.00023569321098697315
1562,8.81547424094527e-05
1563,0.0002486384818999273
1564,-8.662704742646835e-05
1565,-0.0005047148412105911
1566,-0.0013253366084993211
1567,5.816214844295426e-05
1568,0.002776059058636152
1569,-0.0029523550725476166
1570,-0.003455021884658983
1571,-0.009178850933809792
1572,0.0015429381284976088
1573,0.0036798882740687673
1574,-0.0004263679915083524
1575,0.009142654255075511
1576,7.223666407078983e-05
1577,-0.001015196503537751
1578,-0.0004489413634992767
1579,-0.0036081454268553355
1580,0.00010428078276132738
1581,-0.00011095178655715788
1582,-0.0003306153285933743
1583,-0.00022394807569344228
1584,-0.00038236891873493184
1585,0.00022423969928378975
1586,0.0005560117580682802
1587,0.005192280667085172
1588,-0.0003871709535122816
1589,0.0006056473125316636
1590,-0.00020196722334843117
1591,2.4465324795086094e-05
1592,0.0026459140463917816
1593,-0.0002334131686935578
1594,-0.0007792998804136394
1595,0.0007069515968298109
1596,0.0005234443986653059
1597,-0.0009261679932119687
1598,-0.0006051507449855798
1599,-0.003915415074629972
1600,0.0025213981257784734
1601,-0.0007680655819522902
1602,2.6719465204470685e-05
1603,0.002405380154961803
1604,-0.0004957398099796843
1605,0.0005273448949966286
1606,-5.1734281457050635e-05
1607,0.0006377240335296181
1608,8.646532616901087e-05
1609,0.0028294363716248813
1610,-0.0006029299585014786
1611,0.003114237410471781
1612,0.00038877946898680405
1613,-4.582522853716083e-05
1614,0.00014570647041495583
1615,0.0018386932037644996
1616,8.024079941307985e-05
1617,-0.0009714514799202584
1618,0.0016477901413759202
1619,0.0023504354432004556
1620,0.004059332495325588
1621,0.005461813582868398
1622,-0.01170077365617947
1623,0.0057733724128943955
1624,-0.00016986710626684946
1625,0.0044358891272424286
1626,0.00015328700554580025
1627,0.008087761763528866
1628,0.0008437339779887553
1629,-0.003202712504987732
1630,0.00194217202915008
1631,0.0033454040515915892
1632,0.00027315083947355675
1633,-0.00020551610332359755
1634,-6.532316700792611e-05
1635,0.0003230900473995594
1636,7.84773076018345e-05
1637,0.0005885336728872677
1638,-0.00014475380560010736
1639,-0.00025565116948000644
1640,0.0020753222364942045
1641,-0.0009963795816502752
1642,4.6975449892975635e-06
1643,0.0016840092513200472
1644,0.004536896430202964
1645,-4.8629849124957845e-05
1646,0.0007080465408796162
1647,0.0030031072346212917
1648,0.003103781242054609
1649,0.0038025698254374497
1650,-0.003340235536384576
1651,0.0111844318534303
1652,-0.003739864852924838
1653,0.0021723729594846876
1654,0.001514292419998791
1655,0.0010640261186199299
1656,0.0010672599755872497
1657,0.00025629655722806993
1658,-0.0003552340684964003
1659,0.001130482393958663
1660,-0.0015444067945794442
1661,0.0027231751331097567
1662,-0.002021361377538551
1663,-0.005137315730621758
1664,0.0090668311810098
1665,0.003494243732110099
1666,-0.00778089401460737
1667,0.0037074509916608395
1668,0.0038777707958267383
1669,-0.005637043240226408
1670,-0.011046171997958465
1671,-0.022725143296089028
1672,-0.005924502530109627
1673,0.002469712024543953
1674,-0.017606002395351733
1675,-0.08741887420777823
1676,0.002511335793815679
1677,0.03374544776440543
1678,0.01754530027076195
1679,0.14593021899770167
1680,-0.000299283515300622
1681,-0.0019316560455551657
1682,0.0012198317842800788
1683,0.0010643357485735207
1684,-0.0011994983065656216
1685,0.008438180701322014
1686,-0.0013288452686949766
1687,0.021147825706523807
1688,-0.0012915658939799057
1689,-0.0002442304132624164
1690,0.00026929141359459727
1691,6.344102295486356e-05
1692,-0.00015094005787918798
1693,-0.0011431244929480688
1694,0.0009735404404968689
1695,-0.0005911691320921725
1696,-0.001585988519599435
1697,0.003623557378135913
1698,-0.0032362092361827503
1699,0.028457176072669867
1700,-0.0069063545859914845
1701,0.00023313756894999997
1702,-0.000977751296456019
1703,0.0005016096388910749
1704,-0.01677754136420956
1705,0.0012413991397031833
1706,-0.00834275374028666
1707,0.00043338764848514723
1708,0.00021890027766033245
1709,0.00022506438775435567
1710,0.0010482147479946493
1711,-0.00032519300116816115
1712,0.0007554190989958103
1713,4.609186916105477e-06
1714,-3.896389782810334e-05
1715,-0.0003645590017011679
1716,-0.0012133104764333654
1717,-3.115457755434804e-05
1718,0.0008348403128657617
1719,-0.001362653009694511
1720,-0.0011258541720808822
1721,-0.0018707432749492494
1722,-0.00020002112101725382
1723,-9.80710041719943e-05
1724,-0.0065604258323902825
1725,0.0021066938077120025
1726,-0.004582273375587067
1727,-0.015193473664521421
1728,-0.0005113818800269421
1729,-4.422296296447587e-05
1730,-0.0001575579438829912
1731,-0.0003679820194460816
1732,0.0010170582832864097
1733,0.0019262633319633783
1734,0.00041457075100842885
1735,0.0014547895710362922
1736,-0.002947366714480096
1737,0.0024902423629753747
1738,-0.005600559652486561
1739,0.0005207838929103944
1740,-0.010719408517103644
1741,-0.003501849184703232
1742,0.0011084963564632617
1743,0.004661988913395894
1744,0.006931396314149182
1745,0.0037435365069824742
1746,-0.0018608119036138196
1747,-0.004811603917673636
1748,-0.0022553760473233582
1749,0.0018502847747947763
1750,-0.001635761285934797
1751,-0.0053142287220136935
1752,-0.00018536413757606792
1753,0.0016571596596488998
1754,-0.002431495049910792
1755,-0.005499154633839004
1756,-0.0015542185991631963
1757,-0.0009044055879833065
1758,0.0008205699069990634
1759,-0.007435605416841766
1760,-0.0005840561178287469
1761,-0.0018650449952796937
1762,0.0001346933878149792
1763,-0.006532568807983477
1764,0.00010401141213123844
1765,-1.923418826955113e-05
1766,3.0623201923400426e-05
1767,0.00011886129587227899
1768,-0.000318027753166075
1769,0.001849732567023246
1770,-0.0003241149534342297
1771,0.002916596934959574
1772,0.0019005600171643046
1773,-0.001335634220086967
1774,0.0014667807680014946
1775,0.006700048419224996
1776,-0.0014332422186290952
1777,9.293753995933765e-05
1778,-0.0008482565846623763
1779,0.00036059787718390883
1780,-0.00010732719160689274
1781,9.966376621617166e-05
1782,-3.7694796748671984e-05
1783,-0.00013173637268732588
1784,-0.00191696522268316
1785,0.0011693876599462047
1786,-0.0009142006389695508
1787,-0.003995292885774911
1788,-0.050102707919419016
1789,-0.05303562978491466
1790,0.12894009117776456
1791,0.11935894192716655
1792,-0.001857716381045501
1793,0.0038648189148255034
1794,0.0010604922189227733
1795,0.003959747561647233
1796,-0.0002880261325788978
1797,1.1042587130324699e-05
1798,-0.0006954957124700315
1799,0.00016010294804142948
1800,-0.00037448002913403715
1801,-0.0004662414956256916
1802,-0.00018320260585471106
1803,0.00011176029334788028
1804,0.0005145301224913842
1805,-0.0007586014269210015
1806,1.1759600514914595e-05
1807,0.0006948999360358418
1808,4.7048096255807315e-05
1809,-4.935451093016868e-05
1810,-7.260643839808966e-05
1811,0.0004373598690197395
1812,-0.00022928602498054401
1813,-9.862439784499998e-05
1814,-0.00016330847218306923
1815,-0.00020880050203078227
1816,-0.00034100555052388203
1817,7.724113285077894e-05
1818,1.2696225392453554e-06
1819,0.00012060832432797262
1820,0.00014601470456361874
1821,-0.000585824353527565
1822,0.0002533819702781826
1823,0.00014270644830578278
1824,8.319042285018389e-05
1825,-5.1818208346840334e-05
1826,0.0002196882905264186
1827,0.00023202324444970878
1828,-8.8002329498752e-06
1829,-1.8977935765212965e-05
1830,0.0001247851923255468
1831,1.1886590361724016e-05
1832,-0.0018016018250590416
1833,0.0007000545655857074
1834,-0.001026604325244
1835,-0.006149420806955592
1836,-0.0009115733505755812
1837,0.00043499509993857557
1838,-0.00030248089158249706
1839,0.0008499625973517664
1840,-4.151327993422888e-05
1841,-2.5628354543529117e-05
1842,5.510770100357588e-05
1843,-6.700608404740664e-05
1844,-0.00044501157078453757
1845,1.932473419509343e-06
1846,-2.3757605305688676e-05
1847,-0.0002721357456941176
1848,0.00021479876830968853
1849,4.499471820853189e-06
1850,4.2934236642436335e-06
1851,7.059573739051045e-05
1852,-0.0016051640168574567
1853,0.0002533442247898382
1854,-4.5820545906946775e-05
1855,-0.004137007654856933
1856,0.00031973219231613495
1857,-0.00025103763485411667
1858,-2.2660212544001966e-06
1859,-0.0007734078365258832
1860,-0.000797067289946836
1861,-0.004821121734449015
1862,0.001702512230235769
1863,-0.0110862749484245
1864,0.002052172786677628
1865,-0.0010375169710786078
1866,-0.0005766416886661446
1867,0.0013885508697890358
1868,5.579796387836344e-06
1869,-0.00012271855084287374
1870,-0.00011543610714354332
1871,8.768507324348678e-05
1872,-0.0007200727120228915
1873,-1.4680073908782277e-05
1874,-8.748811900934208e-05
1875,-0.002160808371302174
1876,-2.864212344108253e-05
1877,-0.00013958652702422719
1878,-0.0002391733781254084
1879,-0.001478124647680355
1880,-0.0007425094554872154
1881,0.0006519477789653162
1882,0.0006499289621803239
1883,0.00224978127222527
1884,-0.0002955390128527016
1885,0.0008187462189653437
1886,-0.00021562306439943814
1887,3.770790808827344e-05
1888,-5.852077651420558e-05
1889,-0.00021558882159293782
1890,0.00036168583898522715
1891,0.0001603308030502558
1892,-9.838594248952137e-06
1893,0.00030409943605866807
1894,-0.00015210192147832097
1895,-0.0005841262343923504
1896,-9.320685479974724e-07
1897,-3.577182755047437e-05
1898,3.283616789779355e-06
1899,1.0304920480264415e-05
1900,-3.328452042234141e-05
1901,0.00014591701799584003
1902,8.125484605977384e-05
1903,-7.113153334649328e-05
1904,0.0014430346190789933
1905,-4.5921448326928875e-05
1906,-1.8896311241129166e-05
1907,0.0013587992272600196
1908,0.0012342977261868282
1909,-0.00010567117849309782
1910,0.0006366992669340505
1911,0.0056214253994579105
1912,0.0029544060971447737
1913,0.00031256668127496246
1914,-0.005837858559417448
1915,-0.010148403609761473
1916,-1.1525649357437894e-05
1917,-7.597982849687755e-05
1918,-0.00016426269709176182
1919,-6.267670397518652e-05
1920,-0.0004943354867636693
1921,5.56039491698899e-06
1922,-0.0005633614459871201
1923,-4.457325018133078e-06
1924,-0.0006372014745983077
1925,-0.0009631354818208928
1926,0.0004153896888803382
1927,-0.0019230428772418528
1928,7.252310845210786e-05
1929,-0.00016083738235487242
1930,0.00013502533914769348
1931,-0.00015307655355379453
1932,0.0010359199577389556
1933,-0.00018882105417535625
1934,-0.00012016980145338015
1935,-0.0005313657490767856
1936,0.00022277797307382953
1937,8.744890075929396e-05
1938,-8.228083686052752e-05
1939,1.6754331158111935e-05
1940,0.000336926884267287
1941,9.024755253127923e-05
1942,7.475990950639951e-05
1943,2.468010457270526e-05
1944,0.0006718704918093182
1945,-0.0001343136210305103
1946,-6.226431768252904e-05
1947,9.784798036784618e-05
1948,0.000399159562346956
1949,-0.00012620317467344408
1950,-7.289329166124126e-05
1951,0.0002761151536390056
1952,-0.0002205136814219389
1953,-3.5354244420890185e-05
1954,1.800034465645476e-05
1955,-0.00036673111190167816
1956,-6.321528200631363e-05
1957,0.0005221443040110718
1958,-0.000376287954991872
1959,0.0005778183468615939
1960,0.0006705448220420442
1961,0.00018970769363397727
1962,-0.0006114444937897695
1963,0.0005499215852876204
1964,0.00017568679412196552
1965,-0.00019851168689996685
1966,6.713111553228321e-06
1967,-0.0002542575283559899
1968,-8.319925522135664e-05
1969,-0.0001213267247606788
1970,0.00036696195757524497
1971,-5.66978055266905e-05
1972,9.725267906270542e-05
1973,-1.8163439339690766e-05
1974,2.9614026889773614e-06
1975,0.000325209243897945
1976,0.0007125321361421954
1977,-2.8097663808983688e-05
1978,-8.690086864170477e-05
1979,0.0005038877713602806
1980,1.4509260443429765e-05
1981,5.371180175551553e-06
1982,4.3780219033557246e-05
1983,0.00015319334580060303
1984,-0.0011492503683897108
1985,0.0008719095103658022
1986,-0.00014992887682009572
1987,-0.0016143505284001317
1988,-1.0762912796575526e-07
1989,6.0646994523439196e-05
1990,-4.657638189395818e-05
1991,-4.092989353038737e-08
1992,-0.0001522488891864579
1993,-0.0002844196721986408
1994,0.00013905613987834407
1995,-5.953148874282281e-06
1996,2.0070330545721002e-05
1997,4.192570038808596e-06
1998,-0.0001404687819390484
1999,-8.662222795203355e-05
2000,6.287708603880951e-06
2001,0.00024223659716926955
2002,-0.00014945006244702547
2003,-0.00012324581498970337
2004,0.0001381971900988635
2005,-7.921045096362789e-05
2006,-0.00013713106848069307
2007,-7.475507460478298e-05
2008,0.0008923989681006458
2009,-9.141575572540611e-05
2010,-7.119577653860568e-06
2011,0.0009710953663008699
2012,0.0002581600343731715
2013,2.8563107031624004e-06
2014,6.126400906801332e-05
2015,7.872707169048096e-05
2016,0.0005065965954292028
2017,-3.9288202951508125e-05
2018,-2.329907575875092e-05
2019,0.0008951500604932778
2020,0.00034643465033739056
2021,0.0005670185772167968
2022,-0.00013695148770626801
2023,0.0018516069367765938
2024,-0.0001355874690880832
2025,-0.00016587500188794193
2026,0.00014914353006618085
2027,0.00015250507021101405
2028,0.0001960220970193546
2029,0.0002946395727131203
2030,1.7388286341511195e-05
2031,0.0008804801173431198
2032,-0.0001380790378749566
2033,8.723860333331855e-05
2034,4.6185468848298475e-05
2035,0.00040157464026069724
2036,0.0007157084056802809
2037,-0.0006178473191187102
2038,2.897870962317766e-06
2039,0.00023478753389218044
2040,-0.00041238511267560174
2041,-0.0012174394929629405
2042,-5.085697116900357e-06
2043,-0.004142735425061306
2044,0.002673979410850943
2045,-0.004244871464930825
2046,0.0015870041937618977
2047,0.0004875059705898746
2048,0.00039157525192677324
2049,-0.0015701588397261726
2050,0.001273484730085667
2051,0.0015934370616867283
2052,-5.194525560496144e-05
2053,-0.00021352249931073087
2054,-0.00015208952351875084
2055,3.8166927428232774e-07
2056,4.787619220323159e-05
2057,-0.00018529831264234406
2058,-3.496414940428802e-05
2059,-0.0005376442228854464
2060,-0.0002463073356409896
2061,-0.002303122133518195
2062,-0.00037048532423290055
2063,-0.010844424274602733
2064,0.00012854457356647326
2065,-2.435764596670184e-05
2066,-0.00026995657612852175
2067,-0.00019785547160392462
2068,0.00030433676742990787
2069,-0.0002134352632886125
2070,-0.0002630145737570211
2071,-0.0009247759366729083
2072,0.00035088341181430414
2073,0.0003532180437534625
2074,0.00011118830614205224
2075,-0.0001454073901750189
2076,-0.0008058772549831123
2077,7.203493530636652e-05
2078,-0.00033999320739718387
2079,-0.003595868344558354
2080,0.00026456159036491463
2081,-5.4467616651617944e-05
2082,2.4317257606520772e-05
2083,1.624281781662315e-05
2084,0.0010497927870991258
2085,0.0010099582363972965
2086,-0.0003781462215261496
2087,0.005582575095216546
2088,0.00458064861295547
2089,-0.002033920093876215
2090,-0.0008955939929041612
2091,-0.0006690179662683197
2092,-0.0003982594801081493
2093,-0.00011113664704754368
2094,-7.591734220212129e-05
2095,0.004703242116594719
2096,3.972629104073183e-06
2097,-0.00013031362283816113
2098,0.002382167064953507
2099,0.0015191194165576837
2100,0.0032375258288767973
2101,-0.0007946978709104934
2102,-0.0007580902487487241
2103,0.005247264835215315
2104,-0.001140851419662065
2105,0.0005238399405806843
2106,0.0008508282602589063
