year,mergecode,lowincome
18,4237-5011,37.0
18,4237-4995,69.0
18,4237-5001,54.0
18,4237-4996,55.0
18,4237-6005,20.0
18,4237-4992,63.0
18,4237-4990,77.0
18,4237-5015,41.0
18,4237-4991,67.0
18,4237-90135,13.0
18,4237-87520,11.0
18,4237-5008,49.0
18,4237-5000,25.0
18,4237-5003,37.0
18,4237-81144,31.0
18,4237-5010,35.0
18,4237-4989,77.0
18,4237-6231,47.0
18,4237-5013,61.0
18,4237-91217,12.0
18,4237-4993,68.0
18,4237-85835,52.0
18,4237-5002,73.0
18,4237-5009,67.0
18,4237-5005,52.0
18,4237-5004,69.0
18,4237-4998,66.0
18,4237-92645,54.5
18,4237-5017,15.0
18,4237-92638,13.0
18,4237-88397,9.0
18,4237-79645,19.0
18,80130-80131,82.0
18,4338-5512,96.0
18,90273-90274,98.0
18,90273-70692,98.0
18,90273-92248,92.0
18,4340-5515,89.0
18,80126-80127,98.0
18,80126-80453,98.0
18,4256-79616,30.0
18,4256-5196,90.0
18,4256-5200,96.0
18,4256-5205,75.0
18,4256-5206,86.0
18,4256-5201,68.0
18,4256-5203,89.0
18,4256-5195,96.0
18,4256-5197,89.0
18,4256-5199,85.0
18,4256-5204,80.0
18,4256-5198,95.0
18,4256-5209,81.0
18,92364-92365,52.0
18,4286-5436,86.0
18,4286-89571,58.0
18,4286-6249,91.0
18,4286-5438,86.0
18,4286-5440,93.0
18,4286-5439,92.0
18,4286-78847,62.0
18,4286-89778,89.0
18,4286-79617,78.0
18,4286-5441,89.0
18,4286-6248,90.0
18,4286-5442,86.0
18,4286-221992,72.0
18,4286-88407,64.0
18,4286-5443,84.0
18,4286-5437,88.0
18,4452-5947,92.0
18,80136-80137,90.0
18,80138-80139,95.0
18,90536-90907,96.0
18,89864-89865,95.0
18,79959-79960,82.0
18,4220-4879,74.5
18,4220-4890,60.0
18,4220-4891,42.0
18,79534-90745,95.0
18,80140-80141,95.0
18,4214-4876,67.0
18,80375-80376,95.0
18,4390-5612,98.0
18,4390-5611,99.0
18,4390-5613,99.0
18,90140-90141,82.0
18,91053-91054,22.0
18,4188-4798,57.0
18,4431-5876,98.0
18,4431-5873,96.0
18,4431-5878,98.0
18,4431-5880,95.0
18,4431-5879,98.0
18,4431-5877,87.0
18,79569-79570,95.0
18,4466-8132,32.0
18,4466-8134,38.0
18,4466-8128,49.0
18,4466-8135,24.0
18,4466-8133,34.0
18,4466-80184,27.0
18,4466-8130,45.0
18,88317-80004,77.0
18,4425-5865,69.0
18,4511-6198,87.0
18,4511-6199,87.0
18,4245-5139,17.0
18,4245-87478,35.0
18,4245-92911,19.0
18,4245-80439,21.0
18,4245-89912,23.0
18,4245-5138,32.0
18,4245-5141,21.0
18,4245-5140,29.0
18,79716-79717,81.0
18,4438-5898,62.0
18,4438-5900,40.0
18,4159-4738,77.0
18,4159-4741,77.0
18,4159-4740,82.0
18,4159-88386,90.0
18,4159-4739,95.0
18,6568-6569,82.0
18,4447-5938,53.0
18,90275-90276,82.0
18,4301-5467,13.0
18,92049-92050,67.0
18,4257-84660,88.0
18,4257-92961,64.5
18,4257-181823,72.0
18,4257-5210,88.0
18,80150-80151,99.0
18,9692-80414,95.0
18,4279-5375,87.0
18,4279-87883,80.0
18,4279-5368,80.0
18,4279-5376,96.0
18,4279-5363,96.0
18,4279-79012,86.0
18,4279-79013,91.0
18,4279-5377,86.0
18,4279-5370,95.0
18,4279-5374,81.0
18,4279-5378,82.0
18,4279-5379,81.0
18,4279-5364,94.0
18,4279-5380,85.0
18,4279-5365,82.0
18,4279-5372,92.0
18,4279-5373,85.0
18,4279-5367,89.0
18,87399-87400,25.0
18,8477-87916,95.0
18,8477-78994,54.5
18,8477-87915,95.0
18,4155-4719,54.0
18,4155-4721,25.0
18,4155-4720,49.0
18,4449-5943,99.0
18,4449-5944,98.0
18,80467-80468,92.0
18,4254-5192,85.0
18,4254-89596,53.0
18,4254-85819,65.0
18,4218-4881,55.0
18,4218-4882,55.0
18,4218-4885,52.0
18,4218-79780,56.0
18,4218-4884,38.0
18,4218-4883,59.0
18,89414-89415,62.0
18,4411-88387,39.0
18,4411-91338,23.0
18,4411-5843,38.0
18,4411-5842,41.0
18,4411-5840,36.0
18,4411-5841,87.0
18,4411-90824,37.0
18,4514-6202,87.0
18,4320-81172,81.0
18,4320-90159,32.0
18,4320-81170,71.0
18,4320-5489,51.0
18,4210-5989,99.0
18,4210-4863,99.0
18,85926-85927,63.0
18,4172-4760,67.0
18,80154-80155,77.0
18,4156-4722,99.0
18,4156-4723,98.0
18,4156-4724,98.0
18,80156-80157,74.0
18,4459-5967,80.0
18,4458-5965,81.0
18,4458-89775,69.0
18,4458-5964,83.0
18,4458-5966,72.0
18,4458-5963,68.0
18,4454-5951,86.0
18,85454-85455,22.0
18,4240-6009,10.0
18,4240-5066,29.0
18,4240-5069,5.0
18,4240-5054,7.0
18,4240-5059,4.0
18,4240-5043,5.0
18,4240-5065,7.0
18,4240-79639,3.0
18,4240-5067,68.0
18,4240-6010,7.0
18,4240-5061,12.0
18,4240-5070,6.0
18,4240-5046,48.0
18,4240-5051,66.0
18,4240-5049,11.0
18,4240-5062,38.0
18,4240-5045,18.0
18,4240-5055,6.0
18,4240-5064,32.0
18,4240-5063,9.0
18,4240-5050,54.0
18,4240-5048,46.0
18,4240-5053,16.0
18,4240-5057,20.0
18,4240-5068,23.0
18,4240-5056,15.0
18,4240-5044,71.0
18,4240-5047,78.0
18,4240-5052,80.0
18,80158-80159,95.0
18,88448-80161,90.0
18,4467-6084,32.0
18,4467-6085,37.0
18,4467-6083,69.0
18,92381-92890,94.0
18,4472-6104,62.0
18,4472-6105,62.0
18,4250-5188,74.5
18,90790-90791,98.0
18,90790-5653,95.0
18,4393-5628,57.0
18,4393-5627,61.0
18,4393-5632,44.0
18,4393-5631,56.0
18,4393-5626,64.0
18,4175-4775,59.0
18,4175-4783,31.0
18,4175-4776,93.0
18,4175-4777,35.0
18,4175-4781,45.0
18,4175-4778,42.0
18,4175-4779,59.0
18,4175-4780,44.0
18,4478-6113,54.5
18,79084-89870,87.0
18,79084-89941,87.0
18,79084-79092,77.0
18,79084-91109,78.0
18,79084-91122,77.0
18,79084-90318,84.0
18,4391-5619,52.0
18,4391-5618,30.0
18,4391-5614,47.0
18,4391-5616,44.0
18,4391-5615,55.0
18,4391-5617,52.0
18,4222-4894,62.0
18,4500-6166,88.0
18,4500-6165,89.0
18,4500-6164,87.0
18,4500-6167,82.0
18,4500-87330,90.0
18,4461-5970,27.0
18,89915-89916,53.0
18,79000-79028,82.0
18,79085-79091,92.0
18,7347-7349,84.5
18,87694-87695,95.0
18,87694-92673,95.0
18,87694-92672,98.0
18,87694-92697,98.0
18,87694-92288,95.0
18,87694-87696,95.0
18,87694-89946,95.0
18,92043-92044,67.0
18,4173-4761,46.0
18,4173-4762,27.0
18,4153-4517,50.0
18,4153-4711,41.0
18,4153-4710,60.0
18,88412-88413,81.0
18,92206-92207,57.0
18,80170-80171,77.0
18,80172-80173,71.0
18,89301-89302,92.0
18,80178-80179,68.0
18,91814-91849,84.0
18,80190-80191,57.0
18,80192-80193,93.0
18,80194-80195,8.0
18,4451-5946,81.0
18,85807-80475,67.0
18,91992-92497,92.0
18,79453-79454,71.0
18,4407-5809,83.0
18,4407-87532,74.0
18,4407-5824,79.0
18,4407-5810,77.0
18,4407-5826,76.0
18,4407-5812,94.0
18,4407-5813,83.0
18,4407-5814,80.0
18,4407-92770,64.0
18,4407-5816,63.0
18,4407-5815,85.0
18,4407-5818,86.0
18,4407-5817,85.0
18,4407-5820,86.0
18,4407-5825,79.0
18,4407-89584,90.0
18,4407-5822,87.0
18,4407-5823,91.0
18,4407-6288,74.0
18,4407-5821,89.0
18,4407-5827,72.0
18,4440-5905,98.0
18,4440-5906,95.0
18,4440-5907,98.0
18,92981-962403,96.0
18,91933-92594,92.0
18,4408-5830,13.0
18,4408-5828,13.0
18,4408-5829,20.0
18,4408-87466,11.0
18,90142-90143,75.0
18,79218-80980,57.0
18,79218-78857,47.0
18,4258-5226,76.0
18,4258-5222,74.0
18,4258-5213,35.0
18,4258-5212,79.0
18,4258-5231,65.0
18,4258-5221,81.0
18,4258-92894,90.0
18,4258-5232,70.0
18,4258-5214,99.0
18,4258-5211,99.0
18,4258-5228,35.0
18,4258-5230,76.0
18,4258-5215,92.0
18,4258-5219,59.0
18,4258-5216,85.0
18,4258-5217,17.0
18,4258-5224,83.0
18,4258-5227,46.0
18,4258-5220,76.0
18,4258-91913,40.0
18,4258-81057,21.0
18,4258-5225,81.0
18,4287-338609,25.0
18,4287-5450,60.0
18,4287-5447,13.0
18,4287-5449,10.0
18,4287-5446,44.0
18,4287-5445,41.0
18,4287-5448,28.0
18,4287-5444,65.0
18,4219-4886,38.0
18,4219-4887,33.0
18,4219-4889,27.0
18,4219-4888,32.0
18,6355-6063,77.0
18,92978-649230,54.0
18,7332-7333,90.0
18,91250-91775,82.0
18,78760-78761,98.0
18,80081-80082,87.0
18,4264-10869,86.0
18,4264-87526,83.0
18,4264-6240,90.0
18,4264-79402,86.0
18,4288-85810,70.0
18,4288-80051,67.0
18,4288-89908,73.0
18,4288-5452,68.0
18,4288-5453,53.0
18,4450-92244,84.0
18,4450-5945,89.0
18,4168-4749,95.0
18,4168-4751,47.0
18,4168-4750,72.0
18,8577-80405,98.0
18,4215-4877,82.0
18,4376-5581,92.0
18,91917-91918,64.0
18,8578-80411,92.0
18,4197-4834,95.0
18,4197-4835,95.0
18,4197-78916,90.0
18,4197-4838,78.0
18,4197-4837,98.0
18,4197-4833,99.0
18,79073-79103,28.0
18,79979-90044,72.0
18,79979-90045,72.0
18,79979-79980,67.0
18,79979-84297,77.0
18,4403-5750,63.0
18,4403-5685,61.0
18,4403-5694,89.0
18,4403-5693,58.0
18,4403-5659,83.0
18,4403-5660,67.0
18,4403-5661,79.0
18,4403-5738,72.0
18,4403-5663,31.0
18,4403-5664,54.0
18,4403-5715,84.0
18,4403-5666,62.0
18,4403-5756,72.0
18,4403-5667,81.0
18,4403-5757,67.0
18,4403-5668,47.0
18,4403-5670,78.0
18,4403-5671,85.0
18,4403-5672,49.0
18,4403-5673,82.0
18,4403-5737,72.0
18,4403-5674,72.0
18,4403-5676,53.0
18,4403-5678,75.0
18,4403-5729,81.0
18,4403-5680,23.0
18,4403-5681,39.0
18,4403-5739,46.0
18,4403-5723,72.0
18,4403-5691,81.0
18,4403-80039,81.0
18,4403-5686,87.0
18,4403-5684,86.0
18,4403-5687,78.0
18,4403-5688,76.0
18,4403-5735,50.0
18,4403-5677,80.0
18,4403-5733,89.0
18,4403-5731,73.0
18,4403-80038,79.0
18,4403-5695,56.0
18,4403-5697,88.0
18,4403-5741,51.0
18,4403-5699,85.0
18,4403-5742,65.0
18,4403-5700,77.0
18,4403-5701,64.0
18,4403-6269,62.0
18,4403-91202,76.0
18,4403-5703,34.0
18,4403-5704,80.0
18,4403-5705,90.0
18,4403-92239,75.0
18,4403-5706,88.0
18,4403-5707,85.0
18,4403-5758,66.0
18,4403-5745,76.0
18,4403-6264,57.0
18,4403-5708,91.0
18,4403-5759,68.0
18,4403-5683,84.0
18,4403-5760,41.0
18,4403-5744,88.0
18,4403-5712,45.0
18,4403-5713,81.0
18,4403-5755,70.0
18,4403-5761,19.0
18,4403-5746,79.0
18,4403-5762,41.0
18,4403-5689,32.0
18,4403-5763,60.0
18,4403-5747,76.0
18,4403-5721,32.0
18,4403-5754,90.0
18,4403-6272,82.0
18,4403-5724,79.0
18,4403-5764,53.0
18,4403-5725,81.0
18,4403-5749,86.0
18,4403-5751,77.0
18,4403-5726,93.0
18,4403-5728,72.0
18,4403-5719,64.0
18,4403-5732,63.0
18,4403-5730,71.0
18,4422-5861,95.0
18,4422-90286,95.0
18,4277-89592,84.0
18,4277-87523,85.0
18,4277-5359,82.0
18,4413-91168,31.0
18,4413-91292,26.0
18,4413-79721,23.0
18,4413-93000,13.0
18,4413-87470,25.0
18,4413-79719,30.0
18,4413-79720,75.0
18,4413-5851,35.0
18,4413-87875,15.0
18,4413-92376,16.0
18,4413-91169,23.0
18,4413-89575,13.0
18,4413-5850,28.0
18,4413-84665,37.0
18,4413-90156,23.0
18,4413-89749,18.0
18,4413-80871,24.0
18,4413-10855,16.0
18,4190-4800,57.0
18,4162-4744,82.0
18,92985-829726,94.0
18,4358-78822,90.0
18,91948-551692,92.0
18,91948-92177,93.0
18,4260-5274,38.0
18,4260-5244,87.0
18,4260-5245,99.0
18,4260-5246,87.0
18,4260-5247,99.0
18,4260-5248,80.0
18,4260-5249,83.0
18,4260-5250,70.0
18,4260-5251,99.0
18,4260-5252,77.0
18,4260-5253,86.0
18,4260-5254,89.0
18,4260-5255,28.0
18,4260-5256,99.0
18,4260-5257,99.0
18,4260-5258,90.0
18,4260-5259,62.0
18,4260-5260,99.0
18,4260-5261,99.0
18,4260-5262,99.0
18,4260-5263,92.0
18,4260-5264,99.0
18,4260-5265,99.0
18,4260-5266,99.0
18,4260-5267,89.0
18,4260-5268,99.0
18,4260-5269,76.0
18,4260-5271,99.0
18,4260-5272,93.0
18,4260-5270,72.0
18,4260-5273,91.0
18,4260-5275,99.0
18,4504-6182,80.0
18,4512-6200,92.0
18,79497-79508,34.0
18,79990-79991,37.0
18,90036-90037,81.0
18,4394-5637,98.0
18,4394-5635,99.0
18,4394-5636,98.0
18,4394-79698,99.0
18,4394-5633,99.0
18,4236-89676,34.0
18,4236-6001,64.0
18,4236-4986,60.0
18,4236-4987,48.0
18,80222-80223,98.0
18,4170-4755,81.0
18,4170-4757,61.0
18,4170-4756,81.0
18,4193-4822,72.0
18,4193-4823,53.0
18,4261-128903,92.0
18,4261-5276,86.0
18,4261-5277,85.0
18,4154-85882,98.0
18,4154-4714,96.0
18,4154-4716,87.0
18,4154-4715,99.0
18,4154-4717,84.0
18,80224-80225,74.5
18,4387-5600,84.0
18,4387-5601,83.0
18,4387-5602,74.0
18,4387-5604,66.0
18,4387-5603,67.0
18,4485-6121,77.0
18,79533-79551,90.0
18,4213-4874,84.5
18,4213-4875,64.5
18,7351-7352,98.0
18,4377-5582,90.0
18,10165-10166,80.0
18,4499-6147,74.0
18,4499-6149,87.0
18,4499-6163,55.0
18,4499-6159,60.0
18,4499-6160,86.0
18,4499-6148,96.0
18,4499-6161,80.0
18,4499-6156,61.0
18,4499-6158,62.0
18,4499-6152,83.0
18,4499-6153,78.0
18,4499-6154,98.0
18,4499-6162,70.0
18,4499-85840,56.0
18,4499-6155,90.0
18,4499-87622,54.0
18,4509-6193,72.0
18,4507-6191,64.0
18,4507-89576,56.0
18,4507-6190,72.0
18,4507-80409,83.0
18,4507-6302,82.0
18,4507-6189,80.0
