LEA Name,LEA Entity ID,School Name,School Entity ID,SchoolCTDS,Subgroup,EthnicAsian,EthnicAmericanIndianAlaskaNative,EthnicBlackAfricanAmerican,EthnicHispanicLatino,EthnicWhite,EthnicNativeHawaiianOthPacIslan,Missing_Ethnicity,Total
Kyrene Elementary District,4267,Kyrene de las Manitas School,5318,70428159,English Language Learners,*,*,*,*,*,*,*,*
Kyrene Elementary District,4267,Kyrene de las Manitas School,5318,70428159,Free and Reduced Lunch,*,29,46,81,35,*,13,217
Kyrene Elementary District,4267,Kyrene de las Manitas School,5318,70428159,Students With Disabilities,*,11,11,17,17,*,*,64
Kyrene Elementary District,4267,Kyrene de los Cerritos School,5317,70428157,All Students,*,*,22,83,379,*,30,534
Kyrene Elementary District,4267,Kyrene de los Cerritos School,5317,70428157,English Language Learners,*,*,*,*,*,*,*,*
Kyrene Elementary District,4267,Kyrene de los Cerritos School,5317,70428157,Free and Reduced Lunch,*,*,*,*,24,*,*,37
Kyrene Elementary District,4267,Kyrene de los Cerritos School,5317,70428157,Students With Disabilities,*,*,*,*,31,*,*,54
Kyrene Elementary District,4267,Kyrene de los Ninos School,5305,70428145,All Students,*,81,69,408,136,*,25,733
Kyrene Elementary District,4267,Kyrene de los Ninos School,5305,70428145,English Language Learners,*,*,*,15,*,*,*,21
Kyrene Elementary District,4267,Kyrene de los Ninos School,5305,70428145,Free and Reduced Lunch,*,72,46,237,32,*,*,399
Kyrene Elementary District,4267,Kyrene de los Ninos School,5305,70428145,Students With Disabilities,*,15,*,22,*,*,*,46
Kyrene Elementary District,4267,Kyrene del Cielo School,5306,70428146,All Students,123,*,46,161,419,*,75,830
Kyrene Elementary District,4267,Kyrene del Cielo School,5306,70428146,English Language Learners,*,*,*,*,*,*,*,20
Kyrene Elementary District,4267,Kyrene del Cielo School,5306,70428146,Free and Reduced Lunch,14,*,24,50,36,*,17,143
Kyrene Elementary District,4267,Kyrene del Cielo School,5306,70428146,Students With Disabilities,*,*,*,20,30,*,*,67
Kyrene Elementary District,4267,Kyrene del Milenio,79143,70428160,All Students,40,*,79,198,295,*,50,690
Kyrene Elementary District,4267,Kyrene del Milenio,79143,70428160,English Language Learners,*,*,*,*,*,*,*,13
Kyrene Elementary District,4267,Kyrene del Milenio,79143,70428160,Free and Reduced Lunch,*,11,45,97,63,*,*,241
Kyrene Elementary District,4267,Kyrene del Milenio,79143,70428160,Students With Disabilities,*,*,*,21,29,*,*,67
Kyrene Elementary District,4267,Kyrene del Norte School,5303,70428143,All Students,*,26,131,197,74,*,*,459
Kyrene Elementary District,4267,Kyrene del Norte School,5303,70428143,English Language Learners,*,*,*,*,*,*,*,14
Kyrene Elementary District,4267,Kyrene del Norte School,5303,70428143,Free and Reduced Lunch,*,22,93,143,24,*,*,301
Kyrene Elementary District,4267,Kyrene del Norte School,5303,70428143,Students With Disabilities,*,*,*,24,*,*,*,47
Kyrene Elementary District,4267,Kyrene del Pueblo Middle School,5300,70428140,All Students,60,31,85,187,424,*,*,819
Kyrene Elementary District,4267,Kyrene del Pueblo Middle School,5300,70428140,English Language Learners,*,*,*,*,*,*,*,*
Kyrene Elementary District,4267,Kyrene del Pueblo Middle School,5300,70428140,Free and Reduced Lunch,17,15,39,55,86,*,*,222
Kyrene Elementary District,4267,Kyrene del Pueblo Middle School,5300,70428140,Students With Disabilities,*,*,*,23,47,*,*,98
LEAD Charter Schools,79967,,_,_,All Students,*,15,37,165,411,*,32,672
LEAD Charter Schools,79967,,_,_,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools,79967,,_,_,Free and Reduced Lunch,*,*,22,69,144,*,*,252
LEAD Charter Schools,79967,,_,_,Students With Disabilities,*,*,*,18,52,*,*,81
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Early College,87416,78968201,All Students,*,*,*,66,169,*,*,262
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Early College,87416,78968201,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Early College,87416,78968201,Free and Reduced Lunch,*,*,*,27,47,*,*,83
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Early College,87416,78968201,Students With Disabilities,*,*,*,*,22,*,*,33
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Elementary,79968,78968101,All Students,*,*,23,60,107,*,17,213
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Elementary,79968,78968101,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Elementary,79968,78968101,Free and Reduced Lunch,*,*,15,27,37,*,*,84
LEAD Charter Schools,79967,Leading Edge Academy Gilbert Elementary,79968,78968101,Students With Disabilities,*,*,*,*,*,*,*,19
LEAD Charter Schools,79967,Leading Edge Academy at East Mesa,89616,78968103,All Students,*,*,*,20,83,*,*,119
LEAD Charter Schools,79967,Leading Edge Academy at East Mesa,89616,78968103,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools,79967,Leading Edge Academy at East Mesa,89616,78968103,Free and Reduced Lunch,*,*,*,*,50,*,*,69
LEAD Charter Schools,79967,Leading Edge Academy at East Mesa,89616,78968103,Students With Disabilities,*,*,*,*,16,*,*,21
LEAD Charter Schools,79967,Leading Edge Online Academy,91597,78968202,All Students,*,*,*,19,52,*,*,78
LEAD Charter Schools,79967,Leading Edge Online Academy,91597,78968202,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools,79967,Leading Edge Online Academy,91597,78968202,Free and Reduced Lunch,*,*,*,*,*,*,*,16
LEAD Charter Schools,79967,Leading Edge Online Academy,91597,78968202,Students With Disabilities,*,*,*,*,*,*,*,*
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,,_,_,All Students,*,*,24,80,226,*,17,358
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,,_,_,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,,_,_,Free and Reduced Lunch,*,*,*,37,94,*,*,150
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,,_,_,Students With Disabilities,*,*,*,11,21,*,*,35
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy Mountain View,91175,78101001,All Students,*,*,19,55,165,*,16,264
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy Mountain View,91175,78101001,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy Mountain View,91175,78101001,Free and Reduced Lunch,*,*,*,27,71,*,*,114
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy Mountain View,91175,78101001,Students With Disabilities,*,*,*,*,16,*,*,24
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy San Tan,91765,78101002,All Students,*,*,*,25,61,*,*,94
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy San Tan,91765,78101002,English Language Learners,*,*,*,*,*,*,*,*
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy San Tan,91765,78101002,Free and Reduced Lunch,*,*,*,*,23,*,*,36
LEAD Charter Schools dba Leading Edge Academy Queen Creek,91174,Leading Edge Academy San Tan,91765,78101002,Students With Disabilities,*,*,*,*,*,*,*,11
"La Tierra Community School, Inc",90900,,_,_,All Students,*,*,*,14,75,*,*,92
"La Tierra Community School, Inc",90900,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"La Tierra Community School, Inc",90900,,_,_,Free and Reduced Lunch,*,*,*,*,45,*,*,52
"La Tierra Community School, Inc",90900,,_,_,Students With Disabilities,*,*,*,*,*,*,*,11
"La Tierra Community School, Inc",90900,La Tierra Community School,91151,138503001,All Students,*,*,*,14,75,*,*,92
"La Tierra Community School, Inc",90900,La Tierra Community School,91151,138503001,English Language Learners,*,*,*,*,*,*,*,*
"La Tierra Community School, Inc",90900,La Tierra Community School,91151,138503001,Free and Reduced Lunch,*,*,*,*,45,*,*,52
"La Tierra Community School, Inc",90900,La Tierra Community School,91151,138503001,Students With Disabilities,*,*,*,*,*,*,*,11
Lake Havasu Unified District,4368,,_,_,All Students,59,58,65,1283,4047,18,83,5613
Lake Havasu Unified District,4368,,_,_,English Language Learners,*,*,*,70,*,*,*,77
Lake Havasu Unified District,4368,,_,_,Free and Reduced Lunch,*,36,38,976,1794,*,42,2918
Lake Havasu Unified District,4368,,_,_,Students With Disabilities,*,11,11,152,436,*,*,623
Lake Havasu Unified District,4368,Havasuonline,85839,80201210,All Students,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Havasuonline,85839,80201210,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Havasuonline,85839,80201210,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Havasuonline,85839,80201210,Students With Disabilities,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Havasupai Elementary School,5561,80201103,All Students,*,*,12,152,191,*,*,365
Lake Havasu Unified District,4368,Havasupai Elementary School,5561,80201103,English Language Learners,*,*,*,26,*,*,*,28
Lake Havasu Unified District,4368,Havasupai Elementary School,5561,80201103,Free and Reduced Lunch,*,*,11,132,116,*,*,268
Lake Havasu Unified District,4368,Havasupai Elementary School,5561,80201103,Students With Disabilities,*,*,*,12,15,*,*,30
Lake Havasu Unified District,4368,Jamaica Elementary School,78979,80201109,All Students,*,*,*,69,497,*,*,586
Lake Havasu Unified District,4368,Jamaica Elementary School,78979,80201109,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Jamaica Elementary School,78979,80201109,Free and Reduced Lunch,*,*,*,54,199,*,*,261
Lake Havasu Unified District,4368,Jamaica Elementary School,78979,80201109,Students With Disabilities,*,*,*,*,50,*,*,65
Lake Havasu Unified District,4368,Lake Havasu High School,5565,80201207,All Students,30,26,25,401,1351,*,*,1857
Lake Havasu Unified District,4368,Lake Havasu High School,5565,80201207,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Lake Havasu High School,5565,80201207,Free and Reduced Lunch,12,15,12,254,477,*,*,780
Lake Havasu Unified District,4368,Lake Havasu High School,5565,80201207,Students With Disabilities,*,*,*,45,140,*,*,192
Lake Havasu Unified District,4368,Nautilus Elementary School,5563,80201105,All Students,*,*,*,97,232,*,*,346
Lake Havasu Unified District,4368,Nautilus Elementary School,5563,80201105,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Nautilus Elementary School,5563,80201105,Free and Reduced Lunch,*,*,*,83,129,*,*,225
Lake Havasu Unified District,4368,Nautilus Elementary School,5563,80201105,Students With Disabilities,*,*,*,13,24,*,*,38
Lake Havasu Unified District,4368,Oro Grande Elementary School,5564,80201106,All Students,*,*,*,56,278,*,15,360
Lake Havasu Unified District,4368,Oro Grande Elementary School,5564,80201106,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Oro Grande Elementary School,5564,80201106,Free and Reduced Lunch,*,*,*,40,148,*,*,205
Lake Havasu Unified District,4368,Oro Grande Elementary School,5564,80201106,Students With Disabilities,*,*,*,*,25,*,*,34
Lake Havasu Unified District,4368,Smoketree Elementary School,5559,80201101,All Students,*,*,*,208,368,*,14,605
Lake Havasu Unified District,4368,Smoketree Elementary School,5559,80201101,English Language Learners,*,*,*,*,*,*,*,17
Lake Havasu Unified District,4368,Smoketree Elementary School,5559,80201101,Free and Reduced Lunch,*,*,*,175,217,*,*,404
Lake Havasu Unified District,4368,Smoketree Elementary School,5559,80201101,Students With Disabilities,*,*,*,37,87,*,*,130
Lake Havasu Unified District,4368,Starline Elementary School,5562,80201104,All Students,*,*,*,95,503,*,13,624
Lake Havasu Unified District,4368,Starline Elementary School,5562,80201104,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Starline Elementary School,5562,80201104,Free and Reduced Lunch,*,*,*,63,202,*,*,272
Lake Havasu Unified District,4368,Starline Elementary School,5562,80201104,Students With Disabilities,*,*,*,*,43,*,*,54
Lake Havasu Unified District,4368,Thunderbolt Middle School,5560,80201102,All Students,*,*,*,205,627,*,*,869
Lake Havasu Unified District,4368,Thunderbolt Middle School,5560,80201102,English Language Learners,*,*,*,*,*,*,*,*
Lake Havasu Unified District,4368,Thunderbolt Middle School,5560,80201102,Free and Reduced Lunch,*,*,*,175,306,*,*,503
Lake Havasu Unified District,4368,Thunderbolt Middle School,5560,80201102,Students With Disabilities,*,*,*,21,52,*,*,80
Laveen Elementary District,4276,,_,_,All Students,214,172,1532,3823,677,*,209,6659
Laveen Elementary District,4276,,_,_,English Language Learners,19,*,15,382,*,*,*,428
Laveen Elementary District,4276,,_,_,Free and Reduced Lunch,93,83,842,2205,203,*,71,3515
Laveen Elementary District,4276,,_,_,Students With Disabilities,*,23,231,458,116,*,28,870
Laveen Elementary District,4276,Cheatham Elementary School,84305,70459104,All Students,30,20,307,430,76,11,33,907
Laveen Elementary District,4276,Cheatham Elementary School,84305,70459104,English Language Learners,*,*,*,29,*,*,*,35
Laveen Elementary District,4276,Cheatham Elementary School,84305,70459104,Free and Reduced Lunch,16,*,172,249,31,*,11,496
Laveen Elementary District,4276,Cheatham Elementary School,84305,70459104,Students With Disabilities,*,*,29,44,*,*,*,88
Laveen Elementary District,4276,Desert Meadows Elementary School,89266,70459106,All Students,*,24,211,558,117,*,29,965
Laveen Elementary District,4276,Desert Meadows Elementary School,89266,70459106,English Language Learners,*,*,*,34,*,*,*,44
Laveen Elementary District,4276,Desert Meadows Elementary School,89266,70459106,Free and Reduced Lunch,*,*,120,328,26,*,*,505
Laveen Elementary District,4276,Desert Meadows Elementary School,89266,70459106,Students With Disabilities,*,*,34,71,23,*,*,133
Laveen Elementary District,4276,Laveen Elementary School,5356,70459101,All Students,14,47,238,549,107,*,24,986
Laveen Elementary District,4276,Laveen Elementary School,5356,70459101,English Language Learners,*,*,*,51,*,*,*,57
Laveen Elementary District,4276,Laveen Elementary School,5356,70459101,Free and Reduced Lunch,*,33,123,273,26,*,*,469
Laveen Elementary District,4276,Laveen Elementary School,5356,70459101,Students With Disabilities,*,11,60,122,33,*,11,244
Laveen Elementary District,4276,Maurice C. Cash Elementary School,5357,70459102,All Students,*,22,46,847,37,*,*,973
Laveen Elementary District,4276,Maurice C. Cash Elementary School,5357,70459102,English Language Learners,*,*,*,154,*,*,*,157
Laveen Elementary District,4276,Maurice C. Cash Elementary School,5357,70459102,Free and Reduced Lunch,*,15,29,596,25,*,*,674
Laveen Elementary District,4276,Maurice C. Cash Elementary School,5357,70459102,Students With Disabilities,*,*,18,103,13,*,*,143
Laveen Elementary District,4276,Rogers Ranch School,91310,70459107,All Students,32,*,263,509,82,*,30,946
Laveen Elementary District,4276,Rogers Ranch School,91310,70459107,English Language Learners,*,*,*,61,*,*,*,73
Laveen Elementary District,4276,Rogers Ranch School,91310,70459107,Free and Reduced Lunch,16,*,162,304,27,*,12,533
Laveen Elementary District,4276,Rogers Ranch School,91310,70459107,Students With Disabilities,*,*,42,54,20,*,*,125
Laveen Elementary District,4276,Trailside Point Elementary,88421,70459105,All Students,20,*,311,568,97,*,41,1061
Laveen Elementary District,4276,Trailside Point Elementary,88421,70459105,English Language Learners,*,*,*,53,*,*,*,60
Laveen Elementary District,4276,Trailside Point Elementary,88421,70459105,Free and Reduced Lunch,*,*,159,297,38,*,13,524
Laveen Elementary District,4276,Trailside Point Elementary,88421,70459105,Students With Disabilities,*,*,48,57,12,*,*,122
Laveen Elementary District,4276,Vista del Sur Accelerated,5358,70459103,All Students,87,*,156,362,161,*,41,821
Laveen Elementary District,4276,Vista del Sur Accelerated,5358,70459103,English Language Learners,*,*,*,*,*,*,*,*
Laveen Elementary District,4276,Vista del Sur Accelerated,5358,70459103,Free and Reduced Lunch,34,*,77,158,30,*,12,314
Laveen Elementary District,4276,Vista del Sur Accelerated,5358,70459103,Students With Disabilities,*,*,*,*,*,*,*,15
Leading Edge Academy Maricopa,90637,,_,_,All Students,*,*,43,136,184,*,27,415
Leading Edge Academy Maricopa,90637,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Leading Edge Academy Maricopa,90637,,_,_,Free and Reduced Lunch,*,16,29,95,77,*,*,232
Leading Edge Academy Maricopa,90637,,_,_,Students With Disabilities,*,*,*,27,22,*,*,61
Leading Edge Academy Maricopa,90637,Leading Edge Academy Maricopa,90638,118708001,All Students,*,*,43,136,184,*,27,415
Leading Edge Academy Maricopa,90637,Leading Edge Academy Maricopa,90638,118708001,English Language Learners,*,*,*,*,*,*,*,*
Leading Edge Academy Maricopa,90637,Leading Edge Academy Maricopa,90638,118708001,Free and Reduced Lunch,*,16,29,95,77,*,*,232
Leading Edge Academy Maricopa,90637,Leading Edge Academy Maricopa,90638,118708001,Students With Disabilities,*,*,*,27,22,*,*,61
Legacy Education Group,87349,,_,_,All Students,*,*,*,55,80,*,*,148
Legacy Education Group,87349,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Legacy Education Group,87349,,_,_,Free and Reduced Lunch,*,*,*,20,28,*,*,53
Legacy Education Group,87349,,_,_,Students With Disabilities,*,*,*,*,17,*,*,25
Legacy Education Group,87349,East Valley High School,87350,78507201,All Students,*,*,*,55,80,*,*,148
Legacy Education Group,87349,East Valley High School,87350,78507201,English Language Learners,*,*,*,*,*,*,*,*
Legacy Education Group,87349,East Valley High School,87350,78507201,Free and Reduced Lunch,*,*,*,20,28,*,*,53
Legacy Education Group,87349,East Valley High School,87350,78507201,Students With Disabilities,*,*,*,*,17,*,*,25
Legacy Schools,79660,,_,_,All Students,*,*,*,70,80,*,*,163
Legacy Schools,79660,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Legacy Schools,79660,,_,_,Free and Reduced Lunch,*,*,*,46,48,*,*,100
Legacy Schools,79660,,_,_,Students With Disabilities,*,*,*,*,*,*,*,21
Legacy Schools,79660,Legacy Elementary School,79661,78685101,All Students,*,*,*,70,80,*,*,163
Legacy Schools,79660,Legacy Elementary School,79661,78685101,English Language Learners,*,*,*,*,*,*,*,*
Legacy Schools,79660,Legacy Elementary School,79661,78685101,Free and Reduced Lunch,*,*,*,46,48,*,*,100
Legacy Schools,79660,Legacy Elementary School,79661,78685101,Students With Disabilities,*,*,*,*,*,*,*,21
Legacy Traditional Charter School,92610,,_,_,All Students,*,*,23,168,757,*,25,989
Legacy Traditional Charter School,92610,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional Charter School,92610,,_,_,Free and Reduced Lunch,*,*,*,47,146,*,*,201
Legacy Traditional Charter School,92610,,_,_,Students With Disabilities,*,*,*,*,47,*,*,59
Legacy Traditional Charter School,92610,Legacy Traditional School - Queen Creek,90534,118715001,All Students,*,*,23,168,757,*,25,989
Legacy Traditional Charter School,92610,Legacy Traditional School - Queen Creek,90534,118715001,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional Charter School,92610,Legacy Traditional School - Queen Creek,90534,118715001,Free and Reduced Lunch,*,*,*,47,146,*,*,201
Legacy Traditional Charter School,92610,Legacy Traditional School - Queen Creek,90534,118715001,Students With Disabilities,*,*,*,*,47,*,*,59
Legacy Traditional Charter School - Laveen Village,91763,,_,_,All Students,38,23,142,444,199,*,28,874
Legacy Traditional Charter School - Laveen Village,91763,,_,_,English Language Learners,*,*,*,37,*,*,*,50
Legacy Traditional Charter School - Laveen Village,91763,,_,_,Free and Reduced Lunch,12,*,42,194,36,*,*,294
Legacy Traditional Charter School - Laveen Village,91763,,_,_,Students With Disabilities,*,*,*,29,11,*,*,52
Legacy Traditional Charter School - Laveen Village,91763,Legacy Traditional Charter School - Laveen Village,91764,78215001,All Students,38,23,142,444,199,*,28,874
Legacy Traditional Charter School - Laveen Village,91763,Legacy Traditional Charter School - Laveen Village,91764,78215001,English Language Learners,*,*,*,37,*,*,*,50
Legacy Traditional Charter School - Laveen Village,91763,Legacy Traditional Charter School - Laveen Village,91764,78215001,Free and Reduced Lunch,12,*,42,194,36,*,*,294
Legacy Traditional Charter School - Laveen Village,91763,Legacy Traditional Charter School - Laveen Village,91764,78215001,Students With Disabilities,*,*,*,29,11,*,*,52
Legacy Traditional Charter School - Maricopa,88360,,_,_,All Students,38,*,71,319,674,*,82,1202
Legacy Traditional Charter School - Maricopa,88360,,_,_,English Language Learners,*,*,*,16,*,*,*,19
Legacy Traditional Charter School - Maricopa,88360,,_,_,Free and Reduced Lunch,*,*,41,147,163,*,28,387
Legacy Traditional Charter School - Maricopa,88360,,_,_,Students With Disabilities,*,*,*,21,38,*,*,74
Legacy Traditional Charter School - Maricopa,88360,Legacy Traditional School - Maricopa,88361,78518101,All Students,38,*,71,319,674,*,82,1202
Legacy Traditional Charter School - Maricopa,88360,Legacy Traditional School - Maricopa,88361,78518101,English Language Learners,*,*,*,16,*,*,*,19
Legacy Traditional Charter School - Maricopa,88360,Legacy Traditional School - Maricopa,88361,78518101,Free and Reduced Lunch,*,*,41,147,163,*,28,387
Legacy Traditional Charter School - Maricopa,88360,Legacy Traditional School - Maricopa,88361,78518101,Students With Disabilities,*,*,*,21,38,*,*,74
Legacy Traditional Charter Schools - Casa Grande,92199,,_,_,All Students,33,*,38,521,429,*,53,1089
Legacy Traditional Charter Schools - Casa Grande,92199,,_,_,English Language Learners,*,*,*,20,*,*,*,23
Legacy Traditional Charter Schools - Casa Grande,92199,,_,_,Free and Reduced Lunch,12,*,22,296,129,*,22,490
Legacy Traditional Charter Schools - Casa Grande,92199,,_,_,Students With Disabilities,*,*,*,24,17,*,*,51
Legacy Traditional Charter Schools - Casa Grande,92199,Legacy Traditional School - Casa Grande,90366,78245001,All Students,33,*,38,521,429,*,53,1089
Legacy Traditional Charter Schools - Casa Grande,92199,Legacy Traditional School - Casa Grande,90366,78245001,English Language Learners,*,*,*,20,*,*,*,23
Legacy Traditional Charter Schools - Casa Grande,92199,Legacy Traditional School - Casa Grande,90366,78245001,Free and Reduced Lunch,12,*,22,296,129,*,22,490
Legacy Traditional Charter Schools - Casa Grande,92199,Legacy Traditional School - Casa Grande,90366,78245001,Students With Disabilities,*,*,*,24,17,*,*,51
Legacy Traditional School - Avondale,91135,,_,_,All Students,36,*,114,554,422,*,58,1195
Legacy Traditional School - Avondale,91135,,_,_,English Language Learners,*,*,*,18,*,*,*,20
Legacy Traditional School - Avondale,91135,,_,_,Free and Reduced Lunch,11,*,58,279,103,*,19,473
Legacy Traditional School - Avondale,91135,,_,_,Students With Disabilities,*,*,*,27,17,*,*,51
Legacy Traditional School - Avondale,91135,Legacy Traditional School - Avondale,91136,118712001,All Students,36,*,114,554,422,*,58,1195
Legacy Traditional School - Avondale,91135,Legacy Traditional School - Avondale,91136,118712001,English Language Learners,*,*,*,18,*,*,*,20
Legacy Traditional School - Avondale,91135,Legacy Traditional School - Avondale,91136,118712001,Free and Reduced Lunch,11,*,58,279,103,*,19,473
Legacy Traditional School - Avondale,91135,Legacy Traditional School - Avondale,91136,118712001,Students With Disabilities,*,*,*,27,17,*,*,51
Legacy Traditional School - Gilbert,92047,,_,_,All Students,62,*,61,180,696,*,53,1062
Legacy Traditional School - Gilbert,92047,,_,_,English Language Learners,*,*,*,*,*,*,*,17
Legacy Traditional School - Gilbert,92047,,_,_,Free and Reduced Lunch,12,*,18,47,80,*,13,174
Legacy Traditional School - Gilbert,92047,,_,_,Students With Disabilities,*,*,*,12,33,*,*,57
Legacy Traditional School - Gilbert,92047,Legacy Traditional Charter School - Gilbert,92048,78229001,All Students,62,*,61,180,696,*,53,1062
Legacy Traditional School - Gilbert,92047,Legacy Traditional Charter School - Gilbert,92048,78229001,English Language Learners,*,*,*,*,*,*,*,17
Legacy Traditional School - Gilbert,92047,Legacy Traditional Charter School - Gilbert,92048,78229001,Free and Reduced Lunch,12,*,18,47,80,*,13,174
Legacy Traditional School - Gilbert,92047,Legacy Traditional Charter School - Gilbert,92048,78229001,Students With Disabilities,*,*,*,12,33,*,*,57
Legacy Traditional School - Northwest Tucson,91137,,_,_,All Students,66,*,23,376,720,*,35,1231
Legacy Traditional School - Northwest Tucson,91137,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional School - Northwest Tucson,91137,,_,_,Free and Reduced Lunch,*,*,*,103,139,*,13,276
Legacy Traditional School - Northwest Tucson,91137,,_,_,Students With Disabilities,*,*,*,27,51,*,*,81
Legacy Traditional School - Northwest Tucson,91137,Legacy Traditional School - Northwest Tucson,91138,118713001,All Students,66,*,23,376,720,*,35,1231
Legacy Traditional School - Northwest Tucson,91137,Legacy Traditional School - Northwest Tucson,91138,118713001,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional School - Northwest Tucson,91137,Legacy Traditional School - Northwest Tucson,91138,118713001,Free and Reduced Lunch,*,*,*,103,139,*,13,276
Legacy Traditional School - Northwest Tucson,91137,Legacy Traditional School - Northwest Tucson,91138,118713001,Students With Disabilities,*,*,*,27,51,*,*,81
Legacy Traditional School - Surprise,92879,,_,_,All Students,14,*,30,256,888,*,88,1280
Legacy Traditional School - Surprise,92879,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional School - Surprise,92879,,_,_,Free and Reduced Lunch,*,*,21,90,183,*,17,314
Legacy Traditional School - Surprise,92879,,_,_,Students With Disabilities,*,*,*,26,57,*,*,88
Legacy Traditional School - Surprise,92879,Legacy Traditional School - Surprise,92880,78274001,All Students,14,*,30,256,888,*,88,1280
Legacy Traditional School - Surprise,92879,Legacy Traditional School - Surprise,92880,78274001,English Language Learners,*,*,*,*,*,*,*,*
Legacy Traditional School - Surprise,92879,Legacy Traditional School - Surprise,92880,78274001,Free and Reduced Lunch,*,*,21,90,183,*,17,314
Legacy Traditional School - Surprise,92879,Legacy Traditional School - Surprise,92880,78274001,Students With Disabilities,*,*,*,26,57,*,*,88
"Leman Academy of Excellence, Inc.",92730,,_,_,All Students,24,*,*,187,261,*,28,525
"Leman Academy of Excellence, Inc.",92730,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Leman Academy of Excellence, Inc.",92730,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
"Leman Academy of Excellence, Inc.",92730,,_,_,Students With Disabilities,*,*,*,15,11,*,*,31
"Leman Academy of Excellence, Inc.",92730,Leman Academy of Excellence,92731,108738001,All Students,24,*,*,187,261,*,28,525
"Leman Academy of Excellence, Inc.",92730,Leman Academy of Excellence,92731,108738001,English Language Learners,*,*,*,*,*,*,*,*
"Leman Academy of Excellence, Inc.",92730,Leman Academy of Excellence,92731,108738001,Free and Reduced Lunch,*,*,*,*,*,*,*,*
"Leman Academy of Excellence, Inc.",92730,Leman Academy of Excellence,92731,108738001,Students With Disabilities,*,*,*,15,11,*,*,31
Liberty Elementary District,4266,,_,_,All Students,48,32,145,1593,1500,12,81,3411
Liberty Elementary District,4266,,_,_,English Language Learners,*,*,*,179,*,*,*,184
Liberty Elementary District,4266,,_,_,Free and Reduced Lunch,*,24,101,1207,516,*,35,1906
Liberty Elementary District,4266,,_,_,Students With Disabilities,*,*,*,128,108,*,*,256
Liberty Elementary District,4266,Estrella Mountain Elementary School,5295,70425102,All Students,*,*,12,121,343,*,17,514
Liberty Elementary District,4266,Estrella Mountain Elementary School,5295,70425102,English Language Learners,*,*,*,*,*,*,*,*
Liberty Elementary District,4266,Estrella Mountain Elementary School,5295,70425102,Free and Reduced Lunch,*,*,*,54,57,*,*,128
Liberty Elementary District,4266,Estrella Mountain Elementary School,5295,70425102,Students With Disabilities,*,*,*,*,14,*,*,23
Liberty Elementary District,4266,Freedom Elementary School,87475,70425105,All Students,18,*,62,462,197,*,21,770
