year,mergecode,districtcode,schoolcode,black,hispanic,white,totalenroll
15,6357-4898,6357,4898,0.0,20.56,71.96,107
15,4179-4787,4179,4787,0.0,27.66,68.09,47
15,4179-4800,4179,4800,0.0,0.0,0.0,15
15,4174-4765,4174,4765,0.0,94.97,5.03,318
15,4174-4773,4174,4773,0.0,96.6,2.04,1323
15,4174-4764,4174,4764,0.0,90.24,0.0,82
15,4174-4767,4174,4767,0.0,97.81,0.0,183
15,4174-4766,4174,4766,0.0,96.44,0.0,337
15,4174-4771,4174,4771,0.0,95.65,0.0,437
15,4174-4770,4174,4770,0.0,98.24,0.0,454
15,4174-4768,4174,4768,0.0,99.19,0.0,247
15,4174-4769,4174,4769,0.0,96.71,0.0,486
15,4228-4902,4228,4902,0.0,23.6,74.91,267
15,4228-4903,4228,4903,0.0,27.19,68.42,114
15,4243-81111,4243,81111,5.51,29.3,56.87,1034
15,4243-89600,4243,89600,4.85,20.2,66.63,1010
15,4243-81112,4243,81112,8.31,22.43,63.97,963
15,4243-80052,4243,80052,5.44,27.31,59.14,974
15,4243-5128,4243,5128,7.11,54.64,32.04,1111
15,4243-5133,4243,5133,8.18,55.12,28.78,1602
15,4243-90875,4243,90875,0.0,0.0,0.0,16
15,4243-5129,4243,5129,4.64,85.33,7.98,927
15,4243-5132,4243,5132,8.24,34.66,49.57,704
15,4243-5130,4243,5130,11.92,40.11,34.08,713
15,4243-84683,4243,84683,6.32,21.04,63.46,1155
15,4243-89604,4243,89604,4.48,26.78,61.81,1139
15,4243-88416,4243,88416,9.79,32.75,48.1,919
15,4243-87621,4243,87621,6.15,28.69,57.9,1171
15,4243-89821,4243,89821,8.55,62.59,20.99,1029
15,4243-90134,4243,90134,9.17,23.41,60.55,1734
15,4243-88414,4243,88414,6.17,23.25,61.11,972
15,4243-87620,4243,87620,4.43,23.23,65.02,1218
15,4243-5131,4243,5131,9.79,58.83,25.96,940
15,4243-84684,4243,84684,8.97,66.9,20.59,1015
15,4243-88417,4243,88417,8.93,38.16,45.58,2453
15,4243-79632,4243,79632,5.41,33.6,55.01,869
15,4243-88415,4243,88415,9.82,21.35,61.71,1110
15,4243-81113,4243,81113,8.84,23.84,58.58,1934
15,79059-91199,79059,91199,0.0,75.0,0.0,56
15,79059-90768,79059,90768,0.0,70.13,23.38,77
15,79059-90389,79059,90389,0.0,0.0,75.0,32
15,79059-90075,79059,90075,9.6,61.02,18.64,177
15,79059-81143,79059,81143,0.0,42.29,49.14,175
15,79059-79117,79059,79117,0.0,26.84,69.47,190
15,79059-90815,79059,90815,0.0,25.81,53.76,93
15,91170-91171,91170,91171,31.65,46.76,13.31,278
15,89850-89851,89850,89851,7.4,47.73,37.01,662
15,91938-92563,91938,92563,0.0,88.19,0.0,127
15,91939-92601,91939,92601,0.0,68.87,15.09,106
15,87401-87402,87401,87402,4.85,33.33,54.37,618
15,10971-78806,10971,78806,0.0,0.0,0.0,23
15,78833-78836,78833,78836,0.0,45.45,41.26,143
15,90506-90507,90506,90507,0.0,43.9,40.24,82
15,4421-80928,4421,80928,0.0,36.49,58.11,74
15,4421-5860,4421,5860,6.83,60.87,26.71,161
15,79981-79982,79981,79982,6.35,15.08,73.02,252
15,79981-90349,79981,90349,8.37,16.3,68.28,227
15,81045-92492,81045,92492,0.0,13.64,82.58,132
15,81045-92290,81045,92290,0.0,27.05,61.48,122
15,81045-10753,81045,10753,0.0,8.29,88.6,193
15,81043-79263,81043,79263,9.12,12.16,75.08,329
15,6446-79697,6446,79697,8.71,63.59,24.22,574
15,6446-10849,6446,10849,7.6,49.77,38.71,434
15,4329-90322,4329,90322,18.33,21.67,53.33,60
15,4329-90324,4329,90324,0.0,0.0,83.95,81
15,4329-5500,4329,5500,2.24,11.36,78.08,625
15,92226-90377,92226,90377,6.75,20.06,66.73,1082
15,81052-89920,81052,89920,18.59,62.82,8.65,312
15,81052-89921,81052,89921,9.0,77.0,11.5,200
15,81050-79219,81050,79219,0.0,31.25,43.75,64
15,79211-10848,79211,10848,0.0,10.07,79.19,298
15,4341-10752,4341,10752,18.92,40.54,31.08,74
15,81123-81124,81123,81124,0.0,67.39,21.74,92
15,81123-87415,81123,87415,0.0,34.86,46.79,109
15,90201-90844,90201,90844,0.0,37.33,48.27,375
15,90201-90202,90201,90202,0.0,99.36,0.0,156
15,89412-92304,89412,92304,0.0,0.0,0.0,20
15,89412-5479,89412,5479,2.21,15.61,72.57,1717
15,89412-89413,89412,89413,3.75,16.01,73.8,1893
15,79640-79641,79640,79641,0.0,92.06,0.0,63
15,87440-87441,87440,87441,0.0,28.38,67.57,74
15,91959-92561,91959,92561,0.0,36.36,54.55,44
15,4185-4795,4185,4795,0.0,53.28,42.62,122
15,4448-5940,4448,5940,6.65,80.27,7.98,451
15,4448-5941,4448,5941,6.44,82.03,6.1,295
15,4448-5942,4448,5942,8.89,80.0,6.22,225
15,6375-5495,6375,5495,20.42,34.03,37.7,191
15,6375-10799,6375,10799,0.0,37.93,41.38,58
15,91277-91783,91277,91783,8.49,80.9,5.57,377
15,87336-87337,87336,87337,0.0,0.0,0.0,24
15,4335-5507,4335,5507,0.0,94.04,0.0,302
15,92250-85886,92250,85886,3.58,91.79,0.0,475
15,79214-81173,79214,81173,0.0,32.54,61.36,295
15,79214-10339,79214,10339,0.0,0.0,76.47,17
15,78783-78820,78783,78820,13.25,81.13,2.32,604
15,4202-4842,4202,4842,0.0,9.2,82.21,326
15,4207-4851,4207,4851,3.94,14.34,70.97,279
15,4205-4849,4205,4849,0.0,8.17,84.05,257
15,4192-4811,4192,4811,0.0,11.66,74.64,489
15,4192-4820,4192,4820,0.0,26.91,43.93,1375
15,4192-4807,4192,4807,0.0,38.39,39.09,573
15,4192-4819,4192,4819,1.37,17.53,50.45,1455
15,4192-4812,4192,4812,0.0,41.19,22.97,505
15,4192-4814,4192,4814,0.0,0.0,0.0,144
15,4192-4806,4192,4806,0.0,28.07,23.98,367
15,4192-4804,4192,4804,0.0,16.41,70.72,707
15,4192-4817,4192,4817,0.0,31.49,35.3,813
15,4192-90191,4192,90191,0.0,23.43,45.35,990
15,4192-4805,4192,4805,0.0,22.74,53.94,686
15,4192-4803,4192,4803,0.0,38.4,17.6,125
15,4192-4815,4192,4815,0.0,19.62,57.14,637
15,4192-4808,4192,4808,0.0,56.17,8.54,527
15,4192-79665,4192,79665,0.0,51.57,19.11,382
15,4300-5466,4300,5466,11.35,75.18,7.8,141
15,4437-88400,4437,88400,8.47,28.57,56.42,826
15,4437-89587,4437,89587,9.03,37.53,46.44,786
15,4437-85853,4437,85853,9.67,30.46,55.03,765
15,4437-5897,4437,5897,8.34,29.91,56.74,779
15,4437-5895,4437,5895,4.85,45.22,42.51,701
15,4437-90781,4437,90781,0.0,18.97,68.97,58
15,4437-92280,4437,92280,0.0,27.78,44.44,54
15,4437-89858,4437,89858,4.57,47.97,43.02,788
15,4437-90309,4437,90309,10.53,29.11,54.41,1814
15,4437-87537,4437,87537,8.08,37.75,49.12,792
15,4437-90393,4437,90393,0.0,0.0,75.0,48
15,4437-79415,4437,79415,9.31,24.53,61.66,913
15,4405-5784,4405,5784,2.29,63.62,32.02,481
15,4405-79249,4405,79249,0.0,63.85,31.54,130
15,4405-91832,4405,91832,0.0,54.05,40.54,37
15,4405-5791,4405,5791,3.02,60.1,32.81,1524
15,4405-5790,4405,5790,3.4,62.44,30.28,852
15,4405-5785,4405,5785,0.0,64.27,29.36,487
15,4405-5787,4405,5787,3.04,46.25,45.84,493
15,4405-5788,4405,5788,0.0,65.08,30.9,398
15,4405-5789,4405,5789,0.0,48.36,46.5,428
15,4405-6054,4405,6054,0.0,65.09,32.08,106
15,4405-5786,4405,5786,2.24,80.77,15.65,671
15,4309-5474,4309,5474,0.0,6.69,84.19,329
15,4167-4747,4167,4747,9.47,23.68,57.37,380
15,4167-4748,4167,4748,19.61,20.9,51.77,311
15,4167-5982,4167,5982,12.54,20.38,57.68,319
15,4221-4879,4221,4879,0.0,0.0,0.0,17
15,4221-4892,4221,4892,0.0,0.0,0.0,332
15,4221-4893,4221,4893,0.0,0.0,10.78,204
15,4221-90064,4221,90064,0.0,0.0,0.0,24
15,79973-79974,79973,79974,0.0,0.0,74.23,97
15,4356-5539,4356,5539,0.0,9.93,73.05,141
15,4247-5167,4247,5167,0.0,4.84,80.65,620
15,4247-5166,4247,5166,0.0,8.58,73.73,373
15,4247-5164,4247,5164,0.0,12.3,62.7,244
15,4247-5165,4247,5165,0.0,12.4,63.02,484
15,4273-5351,4273,5351,6.53,86.12,5.31,735
15,4273-5353,4273,5353,9.0,76.14,12.86,700
15,4273-80315,4273,80315,10.08,68.1,15.87,605
15,4273-5352,4273,5352,6.25,87.83,3.78,608
15,4273-87521,4273,87521,11.56,70.33,13.51,718
15,4273-80915,4273,80915,7.95,76.14,11.78,679
15,4273-80916,4273,80916,8.3,74.84,14.09,795
15,4495-6140,4495,6140,0.0,20.46,72.15,474
15,92596-92597,92596,92597,0.0,0.0,0.0,14
15,4195-4826,4195,4826,0.0,0.0,80.43,138
15,4195-4828,4195,4828,0.0,0.0,74.17,120
15,89506-80472,89506,80472,0.0,18.42,74.44,266
15,89506-90272,89506,90272,0.0,0.0,84.68,124
15,4303-6036,4303,6036,2.77,94.71,0.0,397
15,78997-79022,78997,79022,0.0,56.49,32.06,131
15,78997-90737,78997,90737,0.0,17.11,73.68,76
15,78997-90738,78997,90738,0.0,0.0,79.31,29
15,4505-6187,4505,6187,0.0,99.35,0.0,765
15,4505-79724,4505,79724,0.0,99.61,0.0,760
15,4505-81096,4505,81096,0.0,99.75,0.0,793
15,4505-81106,4505,81106,0.0,99.29,0.0,282
15,4505-6183,4505,6183,0.0,0.0,0.0,560
15,4505-6184,4505,6184,0.0,0.0,0.0,630
15,4505-6185,4505,6185,0.0,99.45,0.0,729
15,4505-6186,4505,6186,0.0,98.59,0.0,142
15,4505-81105,4505,81105,0.0,99.73,0.0,751
15,4157-4725,4157,4725,0.0,1.63,0.0,673
15,4157-4728,4157,4728,0.0,0.0,0.0,526
15,4157-4727,4157,4727,0.0,0.0,0.0,364
15,6372-6045,6372,6045,0.0,43.24,37.84,37
15,4332-5504,4332,5504,7.28,85.43,0.0,151
15,90884-91712,90884,91712,41.9,46.67,0.0,105
15,4238-5018,4238,5018,0.0,61.66,7.03,313
15,4238-5019,4238,5019,0.0,63.81,0.0,105
15,87600-87602,87600,87602,0.0,31.75,0.0,63
15,4239-79181,4239,79181,1.66,19.16,70.5,783
15,4239-79630,4239,79630,2.85,21.08,69.42,1053
15,4239-79145,4239,79145,3.75,27.23,61.96,694
15,4239-5030,4239,5030,3.77,37.66,49.79,478
15,4239-90124,4239,90124,4.1,14.06,75.02,2098
15,4239-79829,4239,79829,2.65,25.19,64.97,945
15,4239-79144,4239,79144,3.02,16.92,70.35,597
15,4239-79823,4239,79823,4.35,20.64,68.23,2757
15,4239-79629,4239,79629,4.65,19.4,70.28,1376
15,4239-5038,4239,5038,3.03,20.0,70.26,760
15,4239-89606,4239,89606,0.0,14.65,64.47,273
15,4239-89605,4239,89605,0.0,13.23,69.84,189
15,4239-5023,4239,5023,3.34,45.82,44.48,598
15,4239-91209,4239,91209,0.0,0.0,69.39,49
15,4239-5039,4239,5039,3.31,21.45,68.94,2476
15,4239-5020,4239,5020,7.51,33.33,53.85,546
15,4239-5024,4239,5024,0.0,8.25,82.94,727
15,4239-5022,4239,5022,2.73,16.03,72.96,917
15,4239-5033,4239,5033,5.66,48.85,37.74,477
15,4239-5040,4239,5040,2.87,13.2,76.6,3069
15,4239-6006,4239,6006,3.08,15.62,76.66,1268
15,4239-88401,4239,88401,1.64,11.95,80.15,912
15,4239-5029,4239,5029,3.27,25.77,62.58,489
15,4239-5028,4239,5028,3.85,26.09,59.53,598
15,4239-87533,4239,87533,2.73,20.34,70.55,988
15,4239-5032,4239,5032,4.33,22.63,64.04,623
15,4239-6007,4239,6007,5.64,23.51,60.01,2003
15,4239-5021,4239,5021,5.59,26.99,58.88,715
15,4239-5026,4239,5026,0.0,11.21,67.24,812
15,4239-78918,4239,78918,4.55,34.75,49.27,682
15,4239-5025,4239,5025,2.7,22.26,65.43,593
15,4239-5027,4239,5027,2.22,20.56,66.48,540
15,4239-5034,4239,5034,4.33,26.97,55.91,508
15,4239-89594,4239,89594,0.0,13.18,81.41,721
15,4239-78919,4239,78919,3.58,19.44,66.87,643
15,4239-5036,4239,5036,2.11,23.42,64.3,521
15,4239-85847,4239,85847,4.19,15.09,73.76,1193
15,4239-81145,4239,81145,4.87,15.18,69.92,718
15,4239-5037,4239,5037,2.59,25.27,66.82,657
15,4239-5035,4239,5035,2.97,17.21,72.14,639
15,4239-5031,4239,5031,2.0,18.69,71.87,551
15,4271-5340,4271,5340,6.97,82.69,8.29,832
15,4271-5343,4271,5343,6.77,83.36,7.76,709
15,4271-5342,4271,5342,14.14,64.29,14.43,686
15,4271-79782,4271,79782,5.95,78.15,9.5,874
15,4271-5345,4271,5345,13.14,65.05,13.53,761
15,4271-79815,4271,79815,11.03,70.41,9.72,916
15,4271-5344,4271,5344,8.42,70.45,14.17,748
15,4271-5337,4271,5337,5.39,88.31,4.5,1001
15,4271-5339,4271,5339,10.2,47.51,26.12,804
15,4271-5332,4271,5332,12.26,68.33,13.57,840
15,4271-5338,4271,5338,7.9,74.78,10.79,797
15,4271-5334,4271,5334,6.67,84.09,6.34,930
15,4271-5341,4271,5341,10.52,50.87,30.98,865
15,4271-5333,4271,5333,5.05,88.05,4.04,594
15,4271-5335,4271,5335,9.1,66.98,17.8,736
15,4271-79816,4271,79816,8.09,67.01,14.75,976
15,4271-5336,4271,5336,8.34,83.56,5.44,827
15,89829-89830,89829,89830,0.0,11.09,74.35,460
15,4285-5431,4285,5431,9.41,63.01,22.06,1976
15,4285-5429,4285,5429,10.55,54.7,21.9,1128
15,4285-5426,4285,5426,8.26,75.16,11.34,1719
15,4285-5433,4285,5433,4.82,29.38,59.63,1474
15,4285-5434,4285,5434,9.19,72.02,11.33,2012
15,4285-5435,4285,5435,12.0,55.43,25.71,175
15,4285-5430,4285,5430,7.57,41.85,42.06,1479
15,4285-5427,4285,5427,5.46,48.36,40.86,2068
15,4285-5432,4285,5432,7.16,33.27,53.28,1509
15,4285-5428,4285,5428,11.32,59.8,18.67,1714
15,4324-5494,4324,5494,12.9,25.81,55.91,93
15,4208-4854,4208,4854,0.0,33.16,37.11,760
15,4208-4855,4208,4855,0.0,28.18,36.67,589
15,4208-85831,4208,85831,0.0,27.99,38.43,536
15,4194-4824,4194,4824,0.0,38.79,28.97,214
15,4194-4825,4194,4825,0.0,35.0,28.75,80
15,90894-91147,90894,91147,0.0,34.78,45.65,46
15,10974-78808,10974,78808,0.0,33.33,59.22,309
15,79500-79512,79500,79512,5.67,78.54,11.34,247
15,79500-90470,79500,90470,0.0,80.26,0.0,76
15,6369-5872,6369,5872,0.0,0.0,0.0,137
15,4371-5570,4371,5570,0.0,0.0,68.75,32
15,4371-5595,4371,5595,0.0,0.0,0.0,12
15,79081-79095,79081,79095,3.74,6.54,71.7,749
15,90906-91818,90906,91818,4.09,28.88,63.79,464
15,79501-79513,79501,79513,2.54,85.71,9.52,945
15,79501-92523,79501,92523,10.71,50.0,28.57,140
15,79501-90277,79501,90277,0.0,98.24,0.0,569
15,89951-89952,89951,89952,0.0,0.0,83.33,84
15,4212-4873,4212,4873,0.0,89.13,0.0,92
15,4212-4870,4212,4870,0.0,92.2,6.83,205
15,4392-5623,4392,5623,0.0,12.26,79.25,106
15,4392-5625,4392,5625,0.0,13.71,79.84,124
15,4392-5624,4392,5624,0.0,0.0,79.41,68
15,4392-6053,4392,6053,0.0,18.0,76.0,150
15,92520-92521,92520,92521,19.0,44.0,28.33,300
15,92519-92522,92519,92522,0.0,9.26,86.11,216
15,4336-5509,4336,5509,1.85,13.69,80.15,650
15,81076-89624,81076,89624,0.0,63.92,24.74,97
15,81076-81077,81076,81077,20.48,45.63,24.55,664
15,4426-5866,4426,5866,0.0,19.02,68.29,205
15,79061-79115,79061,79115,0.0,36.59,48.78,41
15,4248-90315,4248,90315,3.67,22.33,66.22,900
15,4248-89580,4248,89580,2.79,18.37,70.7,860
15,4248-92259,4248,92259,5.14,19.34,66.67,915
15,4248-79227,4248,79227,0.0,14.6,76.24,644
15,4248-88422,4248,88422,2.84,15.35,74.45,951
15,4248-92252,4248,92252,0.0,16.35,69.23,104
15,4248-87487,4248,87487,5.7,20.66,60.79,755
15,4248-79374,4248,79374,4.55,19.59,66.5,1603
15,4248-5168,4248,5168,0.0,21.4,60.47,645
15,4248-80316,4248,80316,2.8,18.07,67.65,714
15,4248-79375,4248,79375,3.97,21.98,64.27,655
15,4248-92260,4248,92260,3.55,20.98,68.59,901
15,4248-92264,4248,92264,0.0,18.63,70.59,102
15,4248-89581,4248,89581,5.96,21.4,64.91,1710
15,4328-5499,4328,5499,0.0,16.98,70.75,106
15,4482-6117,4482,6117,0.0,0.0,79.31,29
15,91275-92223,91275,92223,0.0,93.75,0.0,144
15,4389-5610,4389,5610,0.0,12.0,16.83,725
15,4389-5609,4389,5609,0.0,13.58,24.02,383
15,4389-5607,4389,5607,0.0,25.48,31.29,310
15,4389-79377,4389,79377,0.0,0.0,0.0,414
15,4389-5608,4389,5608,0.0,25.68,26.71,292
15,79264-78809,79264,78809,2.93,15.59,68.67,648
15,92620-92621,92620,92621,3.88,14.77,65.08,799
15,4337-81181,4337,81181,0.0,77.27,0.0,66
15,4337-79042,4337,79042,15.52,62.64,16.09,174
15,4469-6097,4469,6097,0.0,31.01,63.06,1619
15,4469-6091,4469,6091,0.0,25.68,68.24,296
15,4469-89839,4469,89839,0.0,28.72,64.89,94
15,4469-6095,4469,6095,0.0,23.46,71.51,537
15,4469-6092,4469,6092,0.0,33.48,61.31,442
15,4469-87535,4469,87535,0.0,25.76,70.05,621
15,4469-6093,4469,6093,0.0,15.6,79.03,391
15,4469-6090,4469,6090,0.0,43.47,49.89,467
15,4469-6096,4469,6096,0.0,32.12,64.37,769
15,4469-6094,4469,6094,0.0,42.86,49.83,588
15,4502-6180,4502,6180,0.0,83.67,16.33,98
15,89784-89785,89784,89785,18.44,55.7,19.89,553
15,90162-90163,90162,90163,15.31,61.73,16.84,196
15,89561-89562,89561,89562,12.5,79.17,0.0,168
15,88365-88366,88365,88366,12.11,78.23,3.29,487
15,88367-88368,88367,88368,2.93,94.75,1.71,819
15,89786-89787,89786,89787,7.59,52.85,30.07,685
15,89563-89564,89563,89564,4.43,94.3,0.0,316
15,88374-88375,88374,88375,25.36,36.79,25.71,280
15,88369-88370,88369,88370,0.0,28.24,59.54,131
15,88372-88373,88372,88373,9.74,20.78,61.69,308
15,90034-90035,90034,90035,4.92,49.41,35.83,508
15,89788-89789,89788,89789,11.17,26.82,54.19,179
15,89790-89791,89790,89791,4.84,20.56,66.13,248
15,90160-90161,90160,90161,0.0,25.81,59.14,93
15,91326-92230,91326,92230,9.06,36.22,47.64,254
15,92499-92500,92499,92500,0.0,67.23,23.53,119
15,90876-91782,90876,91782,0.0,72.58,19.35,62
15,5174-10811,5174,10811,0.0,20.75,47.17,53
15,4352-10746,4352,10746,0.0,51.43,40.0,105
15,90877-91784,90877,91784,0.0,21.67,66.67,60
15,4334-88232,4334,88232,7.23,78.09,8.86,429
15,79062-79114,79062,79114,0.0,15.24,0.0,105
15,4259-5236,4259,5236,3.48,93.42,1.94,775
15,4259-5241,4259,5241,0.0,95.71,0.0,210
15,4259-5240,4259,5240,0.0,98.3,0.0,470
15,4259-5234,4259,5234,1.55,95.22,1.67,837
15,4259-5235,4259,5235,3.32,93.37,2.17,784
15,4259-5238,4259,5238,3.43,92.85,2.58,699
15,4259-5239,4259,5239,0.0,95.83,0.0,600
15,4259-78934,4259,78934,2.39,95.37,0.0,627
15,4259-79821,4259,79821,2.04,95.91,0.0,538
15,4259-5237,4259,5237,7.99,87.94,2.49,763
15,4259-5243,4259,5243,4.15,92.6,2.08,1108
15,4445-89859,4445,89859,4.82,29.4,60.34,1306
15,4445-90807,4445,90807,3.99,27.54,55.43,276
15,4445-89569,4445,89569,0.0,33.44,59.81,637
15,4445-5928,4445,5928,4.01,29.51,61.03,698
15,4445-87489,4445,87489,3.78,32.79,58.2,555
15,4445-79831,4445,79831,0.0,26.64,66.8,503
15,4445-89860,4445,89860,2.76,24.18,64.77,579
15,79063-79113,79063,79113,0.0,17.39,72.83,184
15,79475-79476,79475,79476,0.0,81.25,13.75,80
15,4388-5605,4388,5605,0.0,9.87,63.68,223
15,4388-5606,4388,5606,0.0,0.0,74.14,116
15,4388-87530,4388,87530,0.0,0.0,70.31,64
15,79064-79112,79064,79112,4.62,52.69,37.69,520
15,91329-92225,91329,92225,0.0,77.55,0.0,49
15,91328-92224,91328,92224,0.0,30.6,57.38,183
15,4342-92246,4342,92246,0.0,78.57,8.73,126
15,4342-78899,4342,78899,16.22,60.0,18.38,185
15,90333-89866,90333,89866,0.0,32.75,53.22,171
15,90535-91157,90535,91157,0.0,22.64,63.77,265
15,90334-89868,90334,89868,9.64,34.01,48.73,197
15,79882-10748,79882,10748,12.24,75.0,7.91,392
15,90548-91158,90548,91158,0.0,50.0,40.71,312
15,79880-6350,79880,6350,0.0,47.06,0.0,51
15,79233-78851,79233,78851,36.63,54.81,2.94,374
15,78965-79178,78965,79178,34.38,60.94,0.0,128
15,79876-10749,79876,10749,11.27,80.64,4.91,346
15,79878-6349,79878,6349,0.0,84.0,0.0,25
15,90330-89867,90330,89867,12.19,50.31,24.69,320
15,79871-79177,79871,79177,0.0,45.95,31.08,74
15,4396-5642,4396,5642,0.0,2.11,0.0,664
15,4396-5641,4396,5641,0.0,0.0,0.0,525
15,4396-5644,4396,5644,0.0,0.0,0.0,687
15,79065-79111,79065,79111,0.0,0.0,76.92,39
15,10878-10884,10878,10884,0.0,20.18,62.28,228
15,79420-79431,79420,79431,0.0,18.02,69.96,283
15,4360-5547,4360,5547,0.0,25.9,51.08,139
15,4383-79373,4383,79373,0.0,11.0,79.9,418
15,4383-5597,4383,5597,0.0,10.78,80.84,334
15,4383-6051,4383,6051,0.0,13.39,77.98,336
15,4383-5596,4383,5596,0.0,10.4,85.23,298
15,79598-5577,79598,5577,0.0,21.82,71.5,628
15,79598-5576,79598,5576,0.0,24.2,68.8,657
15,79598-90667,79598,90667,0.0,21.9,67.27,443
15,79598-5571,79598,5571,0.0,17.72,72.7,773
15,79598-5595,79598,5595,0.98,18.69,73.77,1220
15,79598-5575,79598,5575,0.0,16.83,73.43,606
15,79598-5572,79598,5572,0.0,26.42,62.89,159
15,79598-91772,79598,91772,0.0,15.11,76.92,728
15,79598-5573,79598,5573,0.0,24.94,66.23,770
15,79598-5580,79598,5580,0.0,29.73,62.84,148
15,79598-88409,79598,88409,1.83,16.89,73.06,657
15,4480-6115,4480,6115,0.0,0.0,64.79,71
15,4480-8135,4480,8135,0.0,0.0,57.69,26
15,4267-5302,4267,5302,6.36,24.96,58.73,613
15,4267-79248,4267,79248,0.0,0.0,80.0,70
15,4267-5298,4267,5298,11.28,21.15,54.61,1064
15,4267-5297,4267,5297,4.79,12.21,67.98,1065
15,4267-5296,4267,5296,8.94,22.31,53.65,1040
15,4267-5299,4267,5299,17.73,29.57,38.67,1055
15,4267-5311,4267,5311,9.68,25.81,47.58,496
15,4267-5301,4267,5301,14.39,34.09,35.42,1056
15,4267-5312,4267,5312,2.87,13.82,64.81,557
15,4267-5309,4267,5309,9.33,28.97,34.92,504
15,4267-5308,4267,5308,10.47,23.93,48.6,535
15,4267-5315,4267,5315,8.67,25.65,49.45,542
15,4267-78923,4267,78923,6.32,22.0,60.57,459
15,4267-5310,4267,5310,8.94,27.92,43.8,548
15,4267-5314,4267,5314,7.24,25.25,46.8,594
15,4267-5307,4267,5307,4.8,25.34,58.73,521
15,4267-5313,4267,5313,0.0,13.38,64.6,613
15,4267-5316,4267,5316,6.34,26.58,45.71,805
15,4267-5304,4267,5304,15.08,35.19,36.64,756
15,4267-5318,4267,5318,12.76,29.29,39.21,635
15,4267-5317,4267,5317,4.59,14.31,72.84,545
15,4267-5305,4267,5305,8.5,52.69,21.1,706
15,4267-5306,4267,5306,4.13,20.27,51.21,824
15,4267-79143,4267,79143,11.05,26.11,45.34,697
15,4267-5303,4267,5303,26.76,34.57,27.15,512
15,4267-5300,4267,5300,7.35,22.17,56.51,830
15,79967-87416,79967,87416,4.7,20.51,66.24,234
15,79967-79968,79967,79968,0.0,31.36,50.89,169
15,79967-89616,79967,89616,0.0,10.89,79.21,101
15,79967-91597,79967,91597,0.0,0.0,61.7,47
15,91174-91175,91174,91175,7.88,21.16,63.9,241
15,91174-91765,91174,91765,0.0,19.19,69.7,99
15,90900-91151,90900,91151,0.0,0.0,89.11,101
15,4368-5561,4368,5561,2.93,38.39,49.39,409
15,4368-78979,4368,78979,0.0,12.63,84.78,578
15,4368-5565,4368,5565,1.37,21.27,73.83,1895
15,4368-5563,4368,5563,0.0,26.22,67.57,370
15,4368-5564,4368,5564,0.0,16.53,76.86,363
15,4368-5559,4368,5559,0.0,30.28,65.96,611
15,4368-5562,4368,5562,0.0,14.81,81.69,628
15,4368-5560,4368,5560,1.38,23.48,70.89,869
15,4276-84305,4276,84305,34.22,48.38,8.12,862
15,4276-89266,4276,89266,21.33,56.37,14.47,919
15,4276-5356,4276,5356,26.67,51.11,10.33,900
15,4276-5357,4276,5357,5.09,85.79,4.98,943
15,4276-91310,4276,91310,30.56,53.35,7.56,939
15,4276-88421,4276,88421,28.15,50.3,13.29,1016
15,4276-5358,4276,5358,18.96,43.5,18.96,823
15,90637-90638,90637,90638,10.23,29.53,50.29,342
15,87349-87350,87349,87350,0.0,31.69,56.34,142
15,79660-79661,79660,79661,0.0,37.26,52.83,212
15,92610-90534,92610,90534,2.31,16.4,78.34,951
15,91763-91764,91763,91764,17.09,48.33,24.17,749
15,88360-88361,88360,88361,6.49,25.28,57.66,1155
15,92199-90366,92199,90366,3.32,47.71,41.76,1025
15,91135-91136,91135,91136,9.42,42.31,37.98,1040
15,92047-92048,92047,92048,4.77,14.32,69.48,901
15,91137-91138,91137,91138,2.25,29.47,59.38,1157
15,4266-5295,4266,5295,3.64,22.18,67.59,577
15,4266-87475,4266,87475,10.2,55.22,29.07,853
15,4266-5294,4266,5294,0.0,59.59,33.33,579
15,4266-79652,4266,79652,0.0,57.76,39.44,644
15,4266-79846,4266,79846,4.56,22.94,65.59,680
15,4216-4878,4216,4878,0.0,28.24,50.59,85
15,10968-78811,10968,78811,0.0,94.68,3.36,357
15,10968-91204,10968,91204,0.0,95.81,0.0,167
15,80299-80300,80299,80300,14.58,60.0,20.0,240
15,80299-91243,80299,91243,0.0,65.38,0.0,26
15,79926-79927,79926,79927,0.0,47.06,47.06,34
15,90754-91183,90754,91183,0.0,0.0,0.0,16
15,90754-90755,90754,90755,0.0,51.52,34.85,66
15,4281-87522,4281,87522,13.59,43.94,32.19,817
15,4281-80054,4281,80054,6.92,47.71,36.23,853
15,4281-85843,4281,85843,6.64,43.66,39.93,859
15,4281-90385,4281,90385,11.56,38.37,41.36,735
15,4281-5393,4281,5393,4.01,33.45,52.68,822
15,4281-92411,4281,92411,0.0,33.33,49.38,81
15,4281-90550,4281,90550,8.5,27.18,50.22,894
15,4281-5396,4281,5396,7.29,30.9,49.0,851
15,4281-92409,4281,92409,0.0,0.0,61.54,26
15,4281-78925,4281,78925,7.63,48.63,35.97,695
15,4281-92410,4281,92410,0.0,49.18,44.26,61
15,4281-5394,4281,5394,2.52,36.52,54.98,753
15,4281-89586,4281,89586,4.65,24.92,63.6,967
15,4281-85844,4281,85844,5.19,31.13,57.64,1060
15,4281-5395,4281,5395,7.85,31.89,48.69,994
