year,mergecode,districtcode,schoolcode,black,hispanic,white,totalenroll
17,4246-5149,4246,5149,3.64,28.93,61.69,522
17,4246-5163,4246,5163,2.34,12.93,72.02,2305
17,4246-5153,4246,5153,4.41,26.47,60.92,476
17,4246-5144,4246,5144,0.0,10.53,86.12,209
17,4246-89953,4246,89953,1.51,12.65,76.57,862
17,4246-5145,4246,5145,4.58,23.85,56.4,633
17,4246-6016,4246,6016,5.06,35.31,49.73,929
17,4246-80317,4246,80317,3.33,13.96,73.64,2371
17,4246-79574,4246,79574,1.98,12.2,71.53,1008
17,4246-92907,4246,92907,2.84,10.38,74.91,809
17,4246-79573,4246,79573,2.06,13.4,76.68,1119
17,4246-5147,4246,5147,9.35,39.57,42.9,599
17,4246-81017,4246,81017,0.0,14.27,77.95,848
17,4246-81016,4246,81016,3.65,15.49,74.56,904
17,4246-5143,4246,5143,7.71,40.14,41.94,558
17,4246-92525,4246,92525,0.0,17.74,70.97,62
17,4246-87528,4246,87528,0.0,13.09,78.91,1024
17,81099-78950,81099,78950,2.99,26.93,59.6,401
17,81099-92249,81099,92249,5.34,22.33,62.14,412
17,79441-79442,79441,79442,6.78,58.76,23.73,177
17,88308-88309,88308,88309,0.0,30.3,54.55,66
17,10969-79259,10969,79259,0.0,47.95,34.25,73
17,92302-92303,92302,92303,0.0,21.21,75.45,330
17,88321-88322,88321,88322,0.0,13.51,74.05,185
17,6258-10807,6258,10807,0.0,24.84,31.45,318
17,6357-4898,6357,4898,0.0,17.14,80.0,105
17,4179-4787,4179,4787,0.0,0.0,73.33,45
17,4179-4800,4179,4800,0.0,0.0,70.0,20
17,4174-4765,4174,4765,0.0,97.76,0.0,312
17,4174-4773,4174,4773,0.0,97.79,1.74,1268
17,4174-4764,4174,4764,0.0,97.54,0.0,122
17,4174-4767,4174,4767,0.0,98.65,0.0,148
17,4174-4766,4174,4766,0.0,96.85,0.0,349
17,4174-4771,4174,4771,0.0,96.55,2.64,493
17,4174-4770,4174,4770,0.0,98.25,0.0,400
17,4174-4768,4174,4768,0.0,98.65,0.0,222
17,4174-4769,4174,4769,0.0,97.41,0.0,463
17,4228-4902,4228,4902,0.0,18.49,79.62,265
17,4228-4903,4228,4903,0.0,21.93,75.44,114
17,4243-7360,4243,7360,0.0,0.0,0.0,24
17,4243-7408,4243,7408,0.0,0.0,0.0,23
17,4243-81111,4243,81111,5.31,33.25,51.83,791
17,4243-89600,4243,89600,3.75,20.33,65.07,959
17,4243-81112,4243,81112,6.93,24.09,60.51,909
17,4243-80052,4243,80052,6.25,29.41,54.41,816
17,4243-92190,4243,92190,26.79,23.21,44.64,56
17,4243-5128,4243,5128,7.17,54.55,31.62,990
17,4243-5133,4243,5133,8.74,54.03,30.46,1625
17,4243-90875,4243,90875,0.0,0.0,75.0,36
17,4243-5129,4243,5129,7.59,82.81,7.96,791
17,4243-5132,4243,5132,7.52,37.94,47.2,572
17,4243-5130,4243,5130,9.21,46.06,33.91,749
17,4243-84683,4243,84683,4.88,25.31,59.77,1126
17,4243-89604,4243,89604,4.34,29.28,58.03,922
17,4243-88416,4243,88416,9.73,34.63,45.91,771
17,4243-87621,4243,87621,6.93,35.36,49.32,953
17,4243-89821,4243,89821,8.54,64.14,20.04,948
17,4243-90134,4243,90134,7.59,23.9,60.79,2109
17,4243-88414,4243,88414,7.19,25.84,57.08,890
17,4243-87620,4243,87620,4.82,25.96,61.75,1140
17,4243-5131,4243,5131,9.9,59.4,23.8,899
17,4243-84684,4243,84684,6.78,70.46,17.07,914
17,4243-88417,4243,88417,9.85,39.76,44.43,2568
17,4243-79632,4243,79632,7.38,36.63,47.56,759
17,4243-88415,4243,88415,7.67,21.71,61.99,926
17,4243-81113,4243,81113,8.42,25.03,58.66,1674
17,79059-91199,79059,91199,0.0,70.77,0.0,65
17,79059-90768,79059,90768,0.0,68.85,26.23,61
17,79059-90389,79059,90389,0.0,0.0,70.27,37
17,79059-90075,79059,90075,0.0,63.83,14.89,94
17,79059-81143,79059,81143,0.0,49.42,40.12,172
17,79059-90815,79059,90815,8.33,41.67,44.3,228
17,79059-79117,79059,79117,0.0,29.51,60.11,183
17,91170-91171,91170,91171,19.12,65.2,8.78,319
17,91938-92563,91938,92563,5.0,88.57,5.71,280
17,89850-89851,89850,89851,8.19,58.47,26.25,720
17,92783-92921,92783,92921,25.0,27.27,36.36,44
17,91939-92601,91939,92601,6.06,78.79,7.07,198
17,87401-87402,87401,87402,3.95,37.6,49.13,633
17,10971-78806,10971,78806,0.0,0.0,0.0,12
17,78833-78836,78833,78836,8.62,38.8,41.59,719
17,90506-90507,90506,90507,0.0,44.78,29.85,67
17,4421-80928,4421,80928,0.0,44.44,53.7,54
17,4421-5860,4421,5860,0.0,60.12,27.17,173
17,79981-79982,79981,79982,7.87,19.91,65.28,216
17,79981-90349,79981,90349,6.53,23.12,61.81,199
17,81045-92492,81045,92492,3.48,16.31,70.59,374
17,81045-92290,81045,92290,0.0,27.45,50.98,102
17,81045-956267,81045,956267,5.51,25.98,58.27,254
17,81045-10753,81045,10753,0.0,8.87,88.99,327
17,81043-79263,81043,79263,10.96,26.25,54.49,301
17,6446-10849,6446,10849,0.0,48.39,38.71,31
17,6446-79697,6446,79697,6.5,66.77,22.66,984
17,4329-90322,4329,90322,14.14,74.35,7.85,191
17,4329-5500,4329,5500,2.92,15.51,71.01,445
17,92226-90377,92226,90377,8.67,22.35,61.95,1096
17,81052-89920,81052,89920,22.17,57.64,8.87,203
17,81050-79219,81050,79219,0.0,37.33,38.67,75
17,79211-92912,79211,92912,0.0,7.19,86.93,153
17,79211-90324,79211,90324,0.0,0.0,85.48,62
17,79211-10848,79211,10848,0.0,12.09,78.39,273
17,4341-10752,4341,10752,23.29,41.1,31.51,73
17,81123-81124,81123,81124,0.0,65.28,15.28,72
17,81123-87415,81123,87415,0.0,33.93,26.79,112
17,90201-90844,90201,90844,2.91,32.24,58.65,549
17,90201-90202,90201,90202,0.0,0.0,0.0,140
17,89412-5479,89412,5479,2.99,18.15,71.28,1873
17,89412-89413,89412,89413,2.96,19.46,71.9,1655
17,4185-4795,4185,4795,0.0,42.48,53.1,113
17,4448-5940,4448,5940,7.88,79.11,0.0,292
17,4448-5941,4448,5941,8.07,79.3,7.72,285
17,4448-5942,4448,5942,8.58,80.53,5.61,303
17,6375-5495,6375,5495,14.86,34.86,37.14,175
17,6375-10799,6375,10799,0.0,46.34,29.27,41
17,91277-91783,91277,91783,8.53,87.57,2.6,539
17,91277-92975,91277,92975,0.0,87.23,0.0,94
17,4335-5507,4335,5507,0.0,93.15,0.0,336
17,92250-85886,92250,85886,0.0,94.92,0.0,532
17,92902-92903,92902,92903,0.0,97.44,0.0,39
17,92988-181823,92988,181823,0.0,84.0,0.0,25
17,92379-92893,92379,92893,16.56,51.53,25.77,163
17,79214-81173,79214,81173,0.0,29.67,63.33,300
17,78783-92501,78783,92501,26.92,45.42,14.21,535
17,78783-78820,78783,78820,14.29,77.97,3.79,581
17,4202-4842,4202,4842,0.0,13.18,78.14,311
17,4207-4851,4207,4851,0.0,11.9,74.15,294
17,4205-4849,4205,4849,0.0,9.9,77.08,192
17,4192-4811,4192,4811,0.0,12.79,76.52,477
17,4192-4820,4192,4820,0.0,28.82,41.62,1360
17,4192-4807,4192,4807,0.0,38.4,40.11,526
17,4192-4819,4192,4819,0.0,20.39,49.05,1476
17,4192-4812,4192,4812,0.0,43.46,25.55,497
17,4192-4814,4192,4814,0.0,0.0,0.0,168
17,4192-4806,4192,4806,0.0,28.57,24.05,420
17,4192-4804,4192,4804,0.0,18.86,67.57,700
17,4192-4817,4192,4817,0.0,30.33,41.62,877
17,4192-230656,4192,230656,0.0,0.0,73.68,19
17,4192-90191,4192,90191,0.0,24.63,42.36,1015
17,4192-4805,4192,4805,0.0,20.97,55.24,601
17,4192-4803,4192,4803,0.0,33.88,16.53,121
17,4192-4815,4192,4815,0.0,20.83,55.83,600
17,4192-4808,4192,4808,0.0,54.56,6.16,471
17,4192-79665,4192,79665,0.0,50.84,19.27,358
17,4300-5466,4300,5466,12.21,75.57,0.0,131
17,4437-88400,4437,88400,10.41,28.66,53.21,778
17,4437-89587,4437,89587,8.62,38.23,45.51,824
17,4437-85853,4437,85853,10.1,28.92,54.43,733
17,4437-5897,4437,5897,7.73,30.42,54.88,789
17,4437-5895,4437,5895,3.26,47.94,41.28,705
17,4437-89858,4437,89858,5.94,46.58,43.35,775
17,4437-92280,4437,92280,15.28,40.97,37.5,144
17,4437-90309,4437,90309,9.68,35.93,49.47,1684
17,4437-89907,4437,89907,8.09,36.88,47.14,507
17,4437-80440,4437,80440,6.17,41.85,43.17,681
17,4437-87537,4437,87537,8.9,40.35,44.99,798
17,4437-90393,4437,90393,0.0,0.0,60.87,46
17,4437-79415,4437,79415,9.98,27.41,57.34,872
17,4405-5784,4405,5784,2.99,66.47,26.95,501
17,4405-79249,4405,79249,0.0,59.26,36.3,135
17,4405-91832,4405,91832,0.0,47.37,34.21,38
17,4405-5791,4405,5791,3.52,19.84,71.31,1593
17,4405-5790,4405,5790,1.75,64.54,29.32,798
17,4405-5785,4405,5785,0.0,72.39,21.27,489
17,4405-5787,4405,5787,2.95,46.95,45.05,475
17,4405-5788,4405,5788,0.0,71.43,25.45,385
17,4405-5789,4405,5789,0.0,49.12,46.6,397
17,4405-6054,4405,6054,0.0,59.41,32.67,101
17,4405-5786,4405,5786,0.0,83.61,14.55,598
17,4309-5474,4309,5474,0.0,3.57,87.99,308
17,4309-92407,4309,92407,0.0,0.0,0.0,20
17,4167-4747,4167,4747,8.52,23.66,55.52,317
17,4167-4748,4167,4748,17.67,22.33,50.0,300
17,4167-5982,4167,5982,14.58,24.07,53.22,295
17,4221-4879,4221,4879,0.0,0.0,0.0,11
17,4221-4892,4221,4892,0.0,0.0,7.94,277
17,4221-4893,4221,4893,0.0,0.0,10.0,220
17,4221-90064,4221,90064,0.0,0.0,0.0,31
17,4221-92618,4221,92618,0.0,0.0,0.0,77
17,79973-79974,79973,79974,0.0,23.47,73.47,98
17,4356-5539,4356,5539,0.0,13.1,70.24,84
17,4247-5167,4247,5167,0.0,8.6,78.13,535
17,4247-5166,4247,5166,0.0,10.84,68.56,369
17,4247-5164,4247,5164,0.0,10.82,61.9,231
17,4247-5165,4247,5165,0.0,13.37,61.23,374
17,4273-91828,4273,91828,8.85,85.42,0.0,192
17,4273-5351,4273,5351,7.42,84.55,5.0,660
17,4273-5353,4273,5353,6.87,79.38,8.76,742
17,4273-80315,4273,80315,11.16,74.89,8.37,681
17,4273-5352,4273,5352,7.89,86.62,3.26,583
17,4273-87521,4273,87521,10.75,75.41,9.13,679
17,4273-80915,4273,80915,7.32,82.01,7.01,656
17,4273-80916,4273,80916,7.31,82.46,7.31,821
17,4495-6140,4495,6140,0.0,21.51,70.95,451
17,92596-92597,92596,92597,0.0,52.38,30.16,63
17,4195-4826,4195,4826,0.0,0.0,77.39,115
17,4195-4828,4195,4828,0.0,0.0,76.47,102
17,89506-80472,89506,80472,0.0,22.33,68.24,403
17,89506-90272,89506,90272,0.0,0.0,61.36,88
17,4303-6036,4303,6036,0.0,95.87,0.0,387
17,78997-79022,78997,79022,15.13,61.15,16.16,489
17,78997-90737,78997,90737,0.0,18.75,70.83,96
17,4505-6187,4505,6187,0.0,0.0,0.0,727
17,4505-79724,4505,79724,0.0,99.72,0.0,720
17,4505-81096,4505,81096,0.0,99.87,0.0,782
17,4505-81106,4505,81106,0.0,99.24,0.0,264
17,4505-6183,4505,6183,0.0,0.0,0.0,575
17,4505-6184,4505,6184,0.0,99.85,0.0,668
17,4505-6185,4505,6185,0.0,99.57,0.0,693
17,4505-6186,4505,6186,0.0,0.0,0.0,150
17,4505-81105,4505,81105,0.0,99.75,0.0,802
17,4157-4725,4157,4725,0.0,0.0,0.0,579
17,4157-4728,4157,4728,0.0,0.0,0.0,475
17,4157-4727,4157,4727,0.0,0.0,0.0,361
17,6372-6045,6372,6045,0.0,0.0,52.94,34
17,4332-5504,4332,5504,0.0,86.49,0.0,111
17,90884-91712,90884,91712,46.3,46.3,0.0,216
17,4238-5018,4238,5018,0.0,55.41,8.23,231
17,4238-5019,4238,5019,0.0,56.35,8.29,181
17,4239-79181,4239,79181,2.12,19.47,69.14,755
17,4239-79630,4239,79630,1.84,22.23,67.93,976
17,4239-79145,4239,79145,2.44,31.71,58.69,656
17,4239-5030,4239,5030,2.95,43.24,44.72,407
17,4239-90124,4239,90124,3.5,15.02,73.9,2031
17,4239-79829,4239,79829,2.67,26.85,63.18,823
17,4239-79144,4239,79144,0.0,18.28,70.23,618
17,4239-79823,4239,79823,4.16,19.9,68.75,2714
17,4239-79629,4239,79629,3.73,21.99,67.06,1287
17,4239-5038,4239,5038,3.68,21.62,65.15,680
17,4239-89606,4239,89606,0.0,16.4,59.81,311
17,4239-89605,4239,89605,0.0,10.65,64.81,216
17,4239-5023,4239,5023,5.21,45.62,43.02,537
17,4239-91209,4239,91209,0.0,17.65,67.65,68
17,4239-5039,4239,5039,4.3,25.18,62.94,2256
17,4239-5020,4239,5020,5.86,34.91,50.68,444
17,4239-5024,4239,5024,0.0,7.82,84.72,818
17,4239-5022,4239,5022,1.99,16.47,73.36,856
17,4239-5033,4239,5033,5.21,47.94,39.05,461
17,4239-5040,4239,5040,2.99,14.67,74.57,2945
17,4239-6006,4239,6006,3.17,17.25,73.58,1200
17,4239-88401,4239,88401,1.87,14.19,77.89,909
17,4239-5029,4239,5029,3.78,29.55,58.87,423
17,4239-5028,4239,5028,2.93,28.12,57.62,512
17,4239-87533,4239,87533,3.4,22.27,69.17,853
17,4239-5032,4239,5032,3.35,23.28,62.65,597
17,4239-6007,4239,6007,4.95,25.35,59.42,1779
17,4239-5021,4239,5021,4.3,33.11,53.64,604
17,4239-5026,4239,5026,1.71,15.68,65.74,759
17,4239-78918,4239,78918,3.33,38.95,46.67,570
17,4239-5025,4239,5025,3.81,22.36,61.18,577
17,4239-5027,4239,5027,1.99,23.73,62.5,552
17,4239-5034,4239,5034,4.33,28.45,55.88,485
17,4239-89594,4239,89594,0.0,15.37,76.38,618
17,4239-78919,4239,78919,0.0,25.04,62.28,615
17,4239-5036,4239,5036,3.3,26.43,58.37,454
17,4239-85847,4239,85847,4.39,16.9,71.15,1071
17,4239-81145,4239,81145,0.0,20.58,61.74,656
17,4239-5037,4239,5037,2.4,24.7,64.07,668
17,4239-5035,4239,5035,3.75,20.35,64.79,693
17,4239-5031,4239,5031,2.56,20.84,66.91,547
17,4271-7408,4271,7408,0.0,0.0,0.0,15
17,4271-5340,4271,5340,7.02,82.21,8.15,798
17,4271-5343,4271,5343,7.2,86.42,3.76,611
17,4271-5342,4271,5342,14.58,64.36,10.46,679
17,4271-79782,4271,79782,7.94,76.43,9.4,819
17,4271-5345,4271,5345,14.09,63.47,14.84,802
17,4271-79815,4271,79815,12.04,67.29,11.38,905
17,4271-5344,4271,5344,9.46,71.62,11.89,740
17,4271-5337,4271,5337,6.87,85.07,5.8,931
17,4271-5339,4271,5339,11.66,48.7,23.73,729
17,4271-5332,4271,5332,12.74,69.18,13.7,730
17,4271-5338,4271,5338,10.43,72.9,10.57,738
17,4271-5334,4271,5334,9.61,79.59,6.88,916
17,4271-5341,4271,5341,9.86,50.36,30.52,842
17,4271-5333,4271,5333,6.19,84.78,3.54,565
17,4271-5335,4271,5335,12.15,64.76,15.19,823
17,4271-79816,4271,79816,7.35,68.22,13.08,925
17,4271-5336,4271,5336,9.33,81.34,5.65,761
17,89829-89830,89829,89830,0.0,12.84,70.46,545
17,4285-7356,4285,7356,0.0,0.0,0.0,16
17,4285-7408,4285,7408,0.0,0.0,44.44,27
17,4285-5431,4285,5431,9.14,66.06,19.32,2024
17,4285-5429,4285,5429,11.19,56.22,18.38,1197
17,4285-5426,4285,5426,11.12,74.04,9.77,1853
17,4285-5435,4285,5435,12.75,54.36,24.16,149
17,4285-794564,4285,794564,0.0,40.26,45.45,77
17,4285-5433,4285,5433,4.39,30.38,57.89,1458
17,4285-5434,4285,5434,9.15,73.42,10.84,2141
17,4285-5430,4285,5430,8.74,43.5,39.23,1499
17,4285-5427,4285,5427,4.73,48.89,41.1,2029
17,4285-5432,4285,5432,6.86,38.43,48.17,1530
17,4285-5428,4285,5428,12.43,61.77,14.17,1729
17,4324-5494,4324,5494,0.0,21.15,51.92,52
17,4208-4854,4208,4854,0.0,36.4,37.52,805
17,4208-4855,4208,4855,0.0,29.17,33.71,528
17,4208-85831,4208,85831,0.0,31.55,37.8,336
17,4194-4824,4194,4824,0.0,42.72,30.1,206
17,4194-4825,4194,4825,0.0,35.44,30.38,79
17,90894-91147,90894,91147,0.0,28.21,46.15,39
17,10974-78808,10974,78808,0.0,28.87,64.95,291
17,79500-79512,79500,79512,8.2,74.32,11.48,183
17,79500-90470,79500,90470,0.0,81.82,0.0,55
17,6369-5872,6369,5872,0.0,0.0,0.0,102
17,4371-5570,4371,5570,0.0,0.0,78.05,41
17,90906-91818,90906,91818,5.0,29.81,62.5,520
17,79081-79095,79081,79095,2.13,6.11,71.73,704
17,79501-79513,79501,79513,2.06,87.96,7.2,972
17,79501-92523,79501,92523,12.76,65.84,13.58,243
17,79501-90277,79501,90277,0.0,98.93,0.0,562
17,89951-89952,89951,89952,0.0,0.0,78.57,84
17,4212-4873,4212,4873,0.0,91.01,0.0,89
17,4212-4870,4212,4870,0.0,87.37,11.62,198
17,4392-5623,4392,5623,0.0,15.38,81.2,117
17,4392-5625,4392,5625,0.0,15.0,79.29,140
17,4392-5624,4392,5624,0.0,16.67,73.61,72
17,4392-6053,4392,6053,0.0,21.48,71.14,149
17,92520-92521,92520,92521,11.21,50.0,29.82,446
17,92519-92522,92519,92522,0.0,6.43,91.43,420
17,4336-5509,4336,5509,0.0,17.02,78.44,705
17,81076-89624,81076,89624,0.0,60.23,34.09,88
17,81076-81077,81076,81077,19.15,47.52,21.51,846
17,4426-5866,4426,5866,0.0,22.94,64.22,218
17,79061-79115,79061,79115,0.0,46.67,44.44,45
17,4248-87058,4248,87058,0.0,0.0,0.0,14
17,4248-93009,4248,93009,3.35,16.54,71.0,538
17,4248-90315,4248,90315,2.65,24.31,65.82,831
17,4248-89580,4248,89580,2.03,20.05,68.69,888
17,4248-92259,4248,92259,5.24,17.95,68.06,936
17,4248-79227,4248,79227,1.69,16.33,69.03,649
17,4248-88422,4248,88422,3.79,16.34,72.29,924
17,4248-90870,4248,90870,0.0,0.0,62.96,27
17,4248-92252,4248,92252,0.0,27.59,48.28,58
17,4248-87487,4248,87487,8.34,21.51,58.15,767
17,4248-79374,4248,79374,5.13,20.2,65.47,1639
17,4248-5168,4248,5168,4.31,21.12,59.48,696
17,4248-80316,4248,80316,3.48,20.7,65.38,517
17,4248-79375,4248,79375,4.06,19.53,68.15,763
17,4248-92260,4248,92260,3.19,19.16,69.52,971
17,4248-92264,4248,92264,0.0,26.56,56.25,64
17,4248-89581,4248,89581,5.55,21.77,62.12,1856
17,4482-6117,4482,6117,0.0,0.0,80.95,21
17,91275-92223,91275,92223,0.0,94.77,0.0,153
17,4389-5610,4389,5610,0.0,11.49,15.74,705
17,4389-5609,4389,5609,0.0,14.93,24.8,375
17,4389-5607,4389,5607,0.0,26.42,29.55,352
17,4389-79377,4389,79377,0.0,0.0,0.0,433
17,4389-5608,4389,5608,0.0,25.48,28.96,259
17,92991-969999,92991,969999,21.74,64.6,6.83,161
17,79264-78809,79264,78809,3.87,17.26,64.88,672
17,92620-92621,92620,92621,4.7,15.36,65.48,788
17,4337-79042,4337,79042,7.66,58.72,18.72,235
17,4469-6097,4469,6097,0.0,32.45,60.47,1581
17,4469-6091,4469,6091,0.0,27.24,64.87,279
17,4469-89839,4469,89839,0.0,32.67,60.4,101
17,4469-6095,4469,6095,0.0,24.01,68.46,558
17,4469-6092,4469,6092,0.0,32.62,62.86,420
17,4469-87535,4469,87535,0.0,30.19,65.1,573
17,4469-6093,4469,6093,0.0,14.36,78.84,397
17,4469-6090,4469,6090,0.0,40.34,51.8,471
17,4469-6096,4469,6096,0.0,37.32,57.1,753
17,4469-6094,4469,6094,0.0,44.5,46.05,582
17,4502-6180,4502,6180,0.0,78.82,0.0,85
17,89784-89785,89784,89785,15.07,64.52,15.99,544
17,90162-90163,90162,90163,18.52,59.72,16.67,216
17,89561-89562,89561,89562,6.63,83.13,0.0,166
17,88365-88366,88365,88366,11.32,81.32,0.0,380
17,88367-88368,88367,88368,2.52,93.82,2.9,793
17,89786-89787,89786,89787,8.28,52.91,27.15,652
17,89563-89564,89563,89564,3.43,94.46,0.0,379
17,88374-88375,88374,88375,29.27,37.63,24.04,287
17,88369-88370,88369,88370,0.0,36.44,49.15,118
17,88372-88373,88372,88373,5.76,23.82,63.35,382
17,90034-90035,90034,90035,5.62,52.23,26.28,605
17,89788-89789,89788,89789,6.75,32.8,56.27,311
17,89790-89791,89790,89791,5.17,27.05,61.09,329
17,90160-90161,90160,90161,0.0,25.13,60.73,191
17,91326-92230,91326,92230,5.86,49.07,39.51,324
17,92499-92500,92499,92500,0.0,6.94,84.39,173
17,90876-91782,90876,91782,0.0,68.75,20.0,80
17,5174-10811,5174,10811,0.0,0.0,67.39,46
17,4352-10746,4352,10746,0.0,34.78,52.17,69
17,4334-88232,4334,88232,9.5,75.77,9.74,421
17,4259-5236,4259,5236,5.02,91.8,2.2,817
17,4259-5241,4259,5241,0.0,94.05,0.0,185
17,4259-5240,4259,5240,0.0,96.17,0.0,522
17,4259-5234,4259,5234,1.52,96.27,1.75,857
17,4259-5235,4259,5235,1.88,96.68,0.0,692
17,4259-5238,4259,5238,3.18,92.39,1.8,723
17,4259-5239,4259,5239,3.74,93.5,0.0,615
17,4259-78934,4259,78934,2.81,94.68,1.77,677
17,4259-79821,4259,79821,0.0,97.45,0.0,510
17,4259-5237,4259,5237,13.93,83.11,1.93,675
17,4259-5243,4259,5243,5.2,90.67,2.33,1115
17,4445-89859,4445,89859,4.46,31.77,58.47,1322
17,4445-90807,4445,90807,9.54,29.77,50.38,262
17,4445-89569,4445,89569,2.52,36.22,53.54,635
17,4445-5928,4445,5928,4.45,31.31,56.97,674
17,4445-87489,4445,87489,2.01,33.21,57.12,548
17,4445-79831,4445,79831,2.06,30.59,63.71,631
17,4445-89860,4445,89860,0.0,28.3,62.83,530
17,79063-79113,79063,79113,0.0,20.54,67.03,185
17,79475-79476,79475,79476,0.0,88.66,0.0,97
17,4388-5605,4388,5605,0.0,15.9,56.9,239
17,4388-5606,4388,5606,0.0,0.0,74.56,114
17,4388-87530,4388,87530,0.0,0.0,67.21,61
17,79064-79112,79064,79112,3.64,60.08,32.91,714
17,91329-92225,91329,92225,0.0,62.07,0.0,29
17,91328-92224,91328,92224,0.0,47.29,36.95,203
17,4342-92246,4342,92246,8.76,79.68,8.37,251
17,4342-78899,4342,78899,17.61,59.75,16.35,159
17,90333-89866,90333,89866,0.0,22.44,60.26,156
17,90535-91157,90535,91157,0.0,18.32,66.67,273
17,90334-89868,90334,89868,0.0,37.02,48.09,235
17,79882-10748,79882,10748,15.23,62.16,15.23,407
17,90548-91158,90548,91158,0.0,49.1,40.12,334
17,79880-6350,79880,6350,11.88,66.25,21.25,160
17,79233-78851,79233,78851,42.47,50.0,3.77,292
17,78965-79178,78965,79178,41.01,50.36,0.0,139
17,79876-10749,79876,10749,7.95,79.51,6.42,327
17,79878-6349,79878,6349,0.0,77.36,0.0,53
17,90330-89867,90330,89867,17.39,51.09,18.12,276
17,79871-79177,79871,79177,0.0,59.26,0.0,54
17,4396-5642,4396,5642,0.0,0.0,0.0,645
17,4396-5641,4396,5641,0.0,0.0,0.0,503
17,4396-5644,4396,5644,0.0,0.0,0.0,595
17,79065-79111,79065,79111,0.0,0.0,0.0,33
17,10878-10884,10878,10884,0.0,18.97,63.79,232
17,79420-79431,79420,79431,0.0,18.75,66.32,288
17,4360-5547,4360,5547,0.0,18.84,60.87,138
17,4383-79373,4383,79373,0.0,10.54,77.63,389
17,4383-5597,4383,5597,0.0,10.64,83.59,329
17,4383-6051,4383,6051,0.0,15.36,75.3,332
17,4383-5596,4383,5596,0.0,15.15,76.09,297
17,79598-5577,79598,5577,0.0,21.9,72.09,516
17,79598-5576,79598,5576,0.0,21.43,72.56,616
17,79598-90667,79598,90667,0.0,26.86,62.01,458
17,79598-5571,79598,5571,0.0,19.19,71.28,787
17,79598-5595,79598,5595,0.0,20.3,69.71,941
17,79598-5575,79598,5575,0.0,24.66,63.98,669
17,79598-5572,79598,5572,0.0,25.85,64.88,205
17,79598-91772,79598,91772,1.06,19.92,73.02,1034
17,79598-5573,79598,5573,1.41,25.71,65.3,778
17,79598-5580,79598,5580,0.0,33.85,58.46,130
17,79598-88409,79598,88409,0.0,20.76,70.53,655
17,4480-6115,4480,6115,0.0,33.72,63.95,86
17,4480-8135,4480,8135,0.0,0.0,0.0,14
17,4267-5302,4267,5302,6.37,29.66,52.17,644
17,4267-5298,4267,5298,12.75,21.15,52.5,1059
17,4267-5297,4267,5297,4.79,15.34,67.31,1043
17,4267-5296,4267,5296,7.88,25.39,51.05,1091
17,4267-5299,4267,5299,18.18,31.72,36.46,990
17,4267-5311,4267,5311,8.21,33.88,45.38,487
17,4267-5301,4267,5301,14.77,36.98,30.99,968
17,4267-5312,4267,5312,3.16,17.44,62.41,665
17,4267-5309,4267,5309,12.38,29.21,33.64,541
17,4267-5308,4267,5308,15.42,29.58,38.54,480
17,4267-5315,4267,5315,10.22,28.85,43.01,558
17,4267-78923,4267,78923,8.21,23.11,54.64,463
17,4267-5310,4267,5310,11.13,30.33,37.62,521
17,4267-5314,4267,5314,6.31,24.77,45.85,650
17,4267-5307,4267,5307,5.01,27.25,55.51,499
17,4267-5313,4267,5313,3.09,18.18,59.82,550
17,4267-5316,4267,5316,7.23,29.83,44.28,761
17,4267-5304,4267,5304,16.36,41.11,28.02,703
17,4267-5318,4267,5318,17.05,31.79,31.44,563
17,4267-5317,4267,5317,4.01,16.6,67.56,524
17,4267-5305,4267,5305,20.87,46.06,11.42,508
17,4267-5306,4267,5306,5.54,19.95,51.6,812
17,4267-79143,4267,79143,14.05,28.4,41.42,676
17,4267-5303,4267,5303,11.77,54.95,23.21,586
17,4267-5300,4267,5300,9.94,24.29,51.04,815
17,79967-87416,79967,87416,0.0,23.84,63.91,302
17,79967-79968,79967,79968,6.01,27.47,54.94,233
17,79967-91597,79967,91597,0.0,24.59,62.3,61
17,79967-89616,79967,89616,0.0,15.83,69.06,139
17,91174-91175,91174,91175,7.97,21.38,59.42,276
17,91174-91765,91174,91765,0.0,27.91,62.79,43
17,90900-91151,90900,91151,0.0,15.15,78.79,99
17,4368-5561,4368,5561,0.0,40.26,55.79,380
17,4368-78979,4368,78979,0.0,11.93,84.95,545
17,4368-5565,4368,5565,1.47,23.09,71.13,1763
17,4368-5563,4368,5563,0.0,28.93,66.57,356
17,4368-5564,4368,5564,0.0,17.91,76.58,363
17,4368-5559,4368,5559,0.0,33.57,60.35,575
17,4368-5562,4368,5562,0.0,13.33,81.46,615
17,4368-5560,4368,5560,1.61,26.9,68.92,933
17,4276-84305,4276,84305,27.79,53.55,8.88,788
17,4276-89266,4276,89266,18.32,58.6,11.47,715
17,4276-5356,4276,5356,21.05,56.84,12.24,760
17,4276-5357,4276,5357,2.97,88.96,4.35,942
17,4276-756942,4276,756942,28.92,50.46,11.18,868
17,4276-91310,4276,91310,30.62,52.33,9.69,1032
17,4276-88421,4276,88421,27.71,55.84,8.55,924
17,4276-5358,4276,5358,18.88,43.0,20.46,821
17,90637-90638,90637,90638,11.44,36.11,40.71,673
17,87349-87350,87349,87350,0.0,47.59,43.45,145
17,92610-90534,92610,90534,2.66,16.76,74.82,1092
17,91763-91764,91763,91764,16.84,52.13,21.86,938
