year,mergecode,districtcode,black,hispanic,white,totalenroll,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,state,year_21
19,4411-5843arizona,4411arizona,2.54,56.11,37.15,1023,46.0,3.5,40730000626,0.0,0.0,1.0,0.0,0,arizona,0
21,4411-5843arizona,4411arizona,1.73,55.51,37.1,1043,39.0,4.97,40730000626,0.5,0.4,0.1,0.65,0,arizona,1
17,4411-90824arizona,4411arizona,3.64,50.57,38.98,880,26.0,4.75,40730003183,0.0,0.0,1.0,0.0,0,arizona,0
18,4411-90824arizona,4411arizona,3.78,52.97,37.32,1112,37.0,4.21,40730003183,0.0,0.0,1.0,0.0,0,arizona,0
19,4411-90824arizona,4411arizona,2.87,53.05,38.59,1148,38.0,2.44,40730003183,0.0,0.0,1.0,0.0,0,arizona,0
21,4411-90824arizona,4411arizona,1.72,52.72,39.28,1049,31.0,3.53,40730003183,0.5,0.4,0.1,0.65,0,arizona,1
17,4320-90159arizona,4320arizona,0.0,0.0,0.0,46,22.0,25.23,40004703031,0.0,0.0,1.0,0.0,1,arizona,0
18,4320-90159arizona,4320arizona,0.0,0.0,0.0,66,32.0,35.42,40004703031,0.0,0.0,1.0,0.0,1,arizona,0
19,4320-90159arizona,4320arizona,0.0,0.0,0.0,77,73.0,44.06,40004703031,0.0,0.0,1.0,0.0,1,arizona,0
21,4320-90159arizona,4320arizona,0.0,0.0,0.0,48,73.0,50.46,40004703031,0.0,1.0,0.0,1.0,1,arizona,1
17,4156-4724arizona,4156arizona,0.0,0.0,0.0,217,98.0,5.23,40674001142,0.0,0.0,1.0,0.0,0,arizona,0
18,4156-4724arizona,4156arizona,0.0,0.0,0.0,209,98.0,7.2,40674001142,0.0,0.0,1.0,0.0,0,arizona,0
19,4156-4724arizona,4156arizona,0.0,0.0,0.0,216,98.0,6.59,40674001142,0.0,0.0,1.0,0.0,0,arizona,0
21,4156-4724arizona,4156arizona,0.0,0.0,0.0,213,98.0,16.22,40674001142,0.0,1.0,0.0,1.0,0,arizona,1
17,4458-5966arizona,4458arizona,0.0,94.64,4.11,1193,72.0,2.94,40752001036,0.0,0.0,1.0,0.0,0,arizona,0
18,4458-5966arizona,4458arizona,0.0,96.03,2.91,1134,72.0,1.21,40752001036,0.0,0.0,1.0,0.0,0,arizona,0
19,4458-5966arizona,4458arizona,0.0,96.27,0.0,134,72.0,1.86,40752001036,0.0,0.0,1.0,0.0,0,arizona,0
21,4458-5966arizona,4458arizona,0.0,97.1,2.17,1243,72.0,3.02,40752001036,0.4,0.6,0.0,0.8,0,arizona,1
17,4454-5951arizona,4454arizona,8.25,81.84,6.84,424,84.0,5.3,40753000638,0.0,0.0,1.0,0.0,0,arizona,0
18,4454-5951arizona,4454arizona,8.38,82.68,6.7,358,86.0,4.77,40753000638,0.0,0.0,1.0,0.0,0,arizona,0
19,4454-5951arizona,4454arizona,7.03,83.24,7.03,370,86.0,4.06,40753000638,0.0,0.0,1.0,0.0,0,arizona,0
21,4454-5951arizona,4454arizona,3.55,87.42,4.19,310,84.0,5.0,40753000638,0.2,0.8,0.0,0.9,0,arizona,1
